,Concept_ID,bg,zh
879,krank werden::V,заболея,生病
880,krank sein::V,боледувам,生病
881,schmerzen::V,боля,疼痛
882,husten::V,кашлям,咳
883,genesen::V,оздравея,痊愈
884,sterben::V,умра,死
885,umkommen::V,загина,丧命
886,sich bewegen::V,движа се,移动
887,sich bewegen::V,мърдам се,移动
888,sich rühren::V,движа се,动弹
889,sich erheben::V,стана,站起
890,sich setzen::V,седна,坐
891,hinfallen::V,падна,跌倒
892,laufen::V,ходя,步行
893,schreiten::V,крача,迈步
894,spazierengehen::V,разхождам се,散步
895,eilen::V,бързам,急忙
896,sich beeilen::V,побързам,赶快
897,sausen::V,тичам,疾驰
898,rennen::V,бягам,奔跑
899,springen::V,скачам,跳
900,klettern::V,катеря се,攀缘
901,schaukeln::V,люлея се,荡秋千
902,kriechen::V,лазя,爬行
903,kriechen::V,пълзя,爬行
904,schwimmen::V,плувам,游泳
905,tauchen::V,гмуркам се,潜水
906,rudern::V,греба,划船
907,fahren::V,пътувам,行驶
908,fliegen::V,летя,飞
909,fliegen::V,хвърча,飞
910,gehen::V,ида,走
911,gehen::V,вървя,走
912,weggehen::V,отида си,离去
913,abfahren::V,отпътувам,出发
914,anhalten::V,спра се,停住
915,hineingehen::V,влизам,进去
916,eintreten::V,вляза,进入
917,kommen::V,ида,来
918,kommen::V,дойда,来
919,ankommen::V,пристигна,到达
920,zurückkommen::V,върна се,回来
921,bleiben::V,остана,停留
922,warten::V,чакам,等
923,erwarten::V,очаквам,等候
924,suchen::V,търся,找
925,finden::V,намеря,找到
926,versuchen::V,опитам,尝试
927,vorbereiten::V,подготвя,预备
928,lieben::V,любя,爱
929,mögen::V,обичам,喜欢
930,lachen::V,смея се,笑
931,rühren::V,трогна,
932,weinen::V,плача,哭
933,schimpfen::V,ругая,骂
934,schimpfen::V,псувам,骂
935,sich ärgern::V,ядосам се,生气
936,sich fürchten::V,боя се,害怕
937,sich fürchten::V,страхувам се,害怕
938,fürchten::V,боя се от,害怕
939,fürchten::V,страхувам се от,害怕
940,fliehen::V,бягам,逃走
941,flüchten::V,бягам,逃跑
942,flüchten::V,избягам,逃跑
943,sehen::V,видя,看
944,anschauen::V,гледам,注视
945,ansehen::V,поглеждам,注视
946,hören::V,чувам,听
947,zuhören::V,слушам,倾听
948,probieren::V,опитам,尝
949,riechen::V,подуша,闻
950,fühlen::V,усещам,感到
951,fühlen::V,чувствувам,感到
952,scheinen::V,изглеждам,照耀
953,zu sehen sein::V,виждам се,可以看到
954,vernehmen::V,доловя,审讯
955,frieren::V,мръзна,觉得冷
956,tun::V,правя,作
957,können::V,мога,能
958,wollen::V,ща,要
959,wollen::V,искам,要
960,anfangen::V,започна,开始
961,beenden::V,свърша,结束
962,beenden::V,завърша,结束
963,aufhören::V,престана,停止
964,gelingen::V,успея,成功
965,gelingen::V,сполуча,成功
966,geraten::V,удам се,陷于
967,öffnen::V,отворя,打开
968,schließen::V,затворя,关
969,stellen::V,поставя,放
970,setzen::V,туря,放
971,legen::V,сложа,摆
972,legen::V,слагам,摆
973,berühren::V,докосна,触
974,verbinden::V,свържа,联结
975,bedecken::V,покрия,覆盖
976,aufhängen::V,закача,挂
977,anzünden::V,запаля,点
978,aufheben::V,вдигна,拾起
979,aufheben::V,повдигна,拾起
980,zurücklassen::V,оставя,遗留
981,verlieren::V,загубя,丧失
982,fallen lassen::V,изпусна,让掉下
983,machen::V,направя,做
984,herstellen::V,произведа,生产
985,bauen::V,строя,建造
986,reparieren::V,поправя,修理
987,verbessern::V,подобря,改进
988,ändern::V,променя,改变
989,graben::V,копая,挖
990,beugen::V,прегъна,弯下
991,biegen::V,прегъна,弯
992,drehen::V,въртя,转动
993,wenden::V,обърна,转动
994,umdrehen::V,обърна,转动
995,heben::V,вдигам,举起
996,hochheben::V,издигна,抬高
997,ergreifen::V,хвана,抓住
998,ergreifen::V,обхвана,抓住
999,halten::V,държа,拿着
1000,drücken::V,натискам,压
1001,drücken::V,притискам,压
1002,schieben::V,тикам,推
1003,kratzen::V,одраскам,搔
1004,lecken::V,лижа,舔
1005,lecken::V,ближа,舔
1006,beißen::V,хапя,咬
1007,beißen::V,ухапя,咬
1008,abreißen::V,откъсна,撕下
1009,abschneiden::V,отрежа,切断
1010,binden::V,вържа,捆
1011,stecken::V,пъхна,插
1012,brechen::V,троша,断裂
1013,klopfen::V,чукам,敲
1014,hauen::V,бия,揍
1015,kleben::V,лепя,粘
1016,kleben::V,залепя,粘
1017,reiben::V,трия,摩擦
1018,reiben::V,търкам,摩擦
1019,streichen::V,намажа,涂
1020,schleifen::V,остря,拖曳
1021,schneiden::V,режа,切
1022,rütteln::V,разтърсвам,颠簸
1023,schütteln::V,клатя,摇动
1024,schütteln::V,друсам,摇动
1025,schwenken::V,размахам,摇动
1026,schütten::V,сипя,倒
1027,füllen::V,напълня,填满
1028,einwickeln::V,увия,包
1029,einwickeln::V,завия,包
1030,tragen::V,нося,提
1031,schleppen::V,влача,扛
1032,ziehen::V,тегля,拉
1033,ziehen::V,дръпна,拉
1034,aufbewahren::V,съхраня,保存
1035,werfen::V,хвърля,扔
1036,fangen::V,ловя,捕捉
1037,fangen::V,уловя,捕捉
1038,packen::V,хвана,抓住
1039,verstecken::V,крия,藏
1040,verstecken::V,скрия,藏
1041,teilen::V,разделя,分
1042,schicken::V,изпращам,派遣
1043,bringen::V,донеса,带来
1044,hinzufügen::V,прибавя,添加
1045,bekommen::V,сдобия се,得到
1046,erhalten::V,получа,接到
1047,nehmen::V,взема,拿
1048,wählen::V,избирам,挑选
1049,auswählen::V,избера,选择
1050,bewahren::V,пазя,保持
1051,behindern::V,преча,防碍
1052,behindern::V,спъвам,防碍
1053,verderben::V,разваля,败坏
1054,beschädigen::V,повредя,损坏
1055,zerbrechen::V,счупя,破碎
1056,zerreißen::V,скъсам,撕碎
1057,zerstören::V,разруша,毁坏
1058,verbrennen::V,изгоря,燃烧
1059,geben::V,дам,给
1060,reichen::V,подам,递给
1061,schenken::V,подаря,赠送
1062,versprechen::V,обещая,许诺
1063,wünschen::V,желая,祝
1064,loben::V,хваля,表扬
1065,küssen::V,целувам,亲
1066,wiegen::V,люлея,轻摇
1067,zudecken::V,покрия,盖上
1068,wecken::V,събудя,唤起
1069,zeigen::V,покажа,指
1070,führen::V,водя,带领
1071,führen::V,заведа,带领
1072,lehren::V,уча,教
1073,unterrichten::V,преподавам,讲课
1074,aufziehen::V,отгледам,抚养
1075,leiten::V,ръководя,领导
1076,leiten::V,управлявам,领导
1077,antreiben::V,подкарвам,催促
1078,lassen::V,накарам,让
1079,einladen::V,поканя,邀请
1080,vereinigen::V,съединя,统一
1081,besuchen::V,посетя,参观
1082,treffen::V,срещна,会面
1083,sich versammeln::V,събера се,聚集
1084,spielen::V,играя,玩
1085,singen::V,пея,唱歌
1086,tanzen::V,танцувам,跳舞
1087,sich trennen::V,разделя се,分别
1088,verlassen::V,напусна,离开
1089,retten::V,спася,救
1090,bewachen::V,охранявам,守卫
1091,schützen::V,запазя,保护
1092,verteidigen::V,защитя,保卫
1093,sich schlagen::V,бия се,打架
1094,schießen::V,стрелям,射击
1095,siegen::V,победя,获胜
1096,ärgern::V,ядосам,激怒
1097,schlagen::V,бия,打
1098,schlagen::V,ударя,打
1099,treten::V,ритам,踢
1100,stechen::V,бодна,刺
1101,stoßen::V,бутна,撞
1102,stoßen::V,блъсна,撞
1103,stören::V,смутя,干扰
1104,belästigen::V,отегча,打搅
1105,belästigen::V,безпокоя,打搅
1106,verbergen::V,скрия,隐藏
1107,täuschen::V,измамя,欺骗
1108,betrügen::V,измамя,欺骗
1109,töten::V,убия,杀
1110,töten::V,умъртвя,杀
1111,wohnen::V,живея,居住
1112,arbeiten::V,работя,工作
1113,sammeln::V,събера,收集
1114,pflücken::V,бера,采
1115,pflücken::V,откъсна,采
1116,jagen::V,ловувам,打猎
1117,fischen::V,ловя риба,捕鱼
1118,fassen::V,хвана,捉住
1119,hüten::V,пазя,守护
1120,treiben::V,карам,漂
1121,anbinden::V,завържа,拴
1122,füttern::V,храня,喂
1123,melken::V,доя,挤奶
1124,hacken::V,сека,剁细
1125,gießen::V,полея,浇
1126,reifen::V,узрея,成熟
1127,zubereiten::V,приготвя,
1128,kochen::V,варя,煮
1129,backen::V,пека,烤
1130,braten::V,пържа,煎
1131,umrühren::V,разбъркам,搅拌
1132,stricken::V,плета,织
1133,nähen::V,шия,缝
1134,färben::V,боядисам,染色
1135,reinigen::V,почистя,清洁
1136,waschen::V,мия,洗
1137,waschen::V,пера,洗
1138,abwischen::V,избърша,擦掉
1139,spülen::V,плакна,清洗
1140,fegen::V,измета,扫
1141,kehren::V,мета,打扫
1142,baden::V,къпя се,给...洗澡
1143,sich waschen::V,мия се,洗澡
1144,ausziehen::V,съблека,脱
1145,anziehen::V,облека,穿
1146,sich anziehen::V,облека се,穿衣
1147,kämmen::V,реша,梳
1148,kämmen::V,вчеша,梳
1149,schmücken::V,накича,装饰
1150,sagen::V,кажа,说
1151,sprechen::V,говоря,说
1152,reden::V,говоря,讲
1153,sich unterhalten::V,разговарям,聊天
1154,fragen::V,запитам,问
1155,bitten::V,моля,请
1156,erzählen::V,разкажа,叙述
1157,mitteilen::V,съобщя,通知
1158,nennen::V,нарека,叫做
1159,rufen::V,викам,叫
1160,rufen::V,повикам,叫
1161,prahlen::V,хваля се,吹牛
1162,übersetzen::V,преведа,翻译
1163,denken::V,мисля,想
1164,glauben::V,вярвам,以为
1165,bemerken::V,забележа,发觉
1166,erkennen::V,позная,识别
1167,begreifen::V,схвана,理解
1168,verstehen::V,разбера,明白
1169,lernen::V,уча се,学
1170,wissen::V,зная,知道
1171,sich erinnern an::V,спомня си за,回忆
1172,vergessen::V,забравя,忘记
1173,messen::V,меря,测量
1174,zählen::V,броя,数
1175,rechnen::V,сметна,计算
1176,lesen::V,чета,读
1177,malen::V,рисувам,画
1178,zeichnen::V,рисувам,绘制
1179,schreiben::V,пиша,写
1180,besitzen::V,имам,占有
1181,besitzen::V,притежавам,占有
1182,kaufen::V,купя,买
1183,kaufen::V,купувам,买
1184,verkaufen::V,продам,卖
1185,bezahlen::V,заплатя,付钱
1186,zahlen::V,платя,支付
1187,beherrschen::V,владея,统治
1188,ertragen::V,понеса,忍耐
1189,Platte::N,,平板
1190,Stütze::N,,支架
1191,stehlen::V,,盗窃
