,Concept_ID,kl,hr
750,weiß::A,qaqorpoq,bio
751,weiß::A,qaqorpoq,bijel
752,rot::A,aappaluppoq,crven
753,gelb::A,sungaarpoq,žut
754,blau::A,tungujorpoq,plav
755,blau::A,tungujorpoq,modar
756,grün::A,qorsooqqippoq,zelen
757,grau::A,qaserpoq,siv
758,billig::A,akikippoq,jeftin
759,wertvoll::A,erlinnarpoq,vrijedan
760,wertvoll::A,erlinnarpoq,dragocjen
761,blind::A,tappiippoq,slijep
762,blind::A,isigisaqanngilaq,slijep
763,taub::A,tusilarpoq,gluh
764,kräftig::A,pissaq,snažan
765,kräftig::A,pissarsuaq,snažan
766,stark::A,sanngivoq,jak
767,stark::A,sanngivoq,snažan
768,schwach::A,nakuippoq,slab
769,fett::A,pualavoq,pretio
770,schlank::A,tuappoq,vitak
771,hübsch::A,aatsialaq,zgodan
772,böse::A,ajorpoq,zao
773,böse::A,ajorpoq,opak
774,dumm::A,taqajak,glup
775,dumm::A,sikkilluppoq,glup
776,dumm::A,qaatusimasaqanngilaq,glup
777,faul::A,eqiasuppoq,lijen
778,faul::A,eqiattortuvoq,lijen
779,fleißig::A,eqiasuippoq,radin
780,fleißig::A,eqiasuippoq,marljiv
781,geizig::A,iasilaarpoq,škrt
782,geizig::A,tukkuippoq,škrt
783,klug::A,mallak,razborit
784,klug::A,ittanneq,razborit
785,klug::A,kutaappoq,razborit
786,klug::A,kuttaappoq,razborit
787,klug::A,qarasagippoq,razborit
788,lieb::A,akisooq,drag
789,lustig::A,piikulavoq,veseo
790,sanft::A,isumagippoq,blag
791,hungrig::A,kaappoq,gladan
792,hungrig::A,perlilerpoq,gladan
793,krank::A,napparsimavoq,bolestan
794,traurig::A,aliasuppoq,tužan
795,traurig::A,aliasuppoq,žalostan
796,lebendig::A,uumavoq,živ
797,gut::A,ajunngilaq,dobar
798,schlecht::A,sualuppoq,loš
799,schlecht::A,sualuppoq,rđav
800,richtig::A,iluarpoq,tačan
801,richtig::A,iluarpoq,ispravan
802,schlimm::A,amiilaarnarpoq,zao
803,schlimm::A,amiilaarnarpoq,zločest
804,wahr::A,ilumoorpoq,istinit
805,alt::A,pisoqaq,star
806,neu::A,nutaavoq,nov
807,alt[Lebewesen]::A,utoqqaq,star
808,jung::A,inuusuppoq,mlad
809,jung::A,kingulliarsuk,mlad
810,arm::A,piillasoq,ubog
811,arm::A,piillasoq,siromašan
812,arm::A,piitsuuvoq,ubog
813,arm::A,piitsuuvoq,siromašan
814,reich::A,pisuuvoq,bogat
815,berühmt::A,tusaamasaq,čuven
816,berühmt::A,tusaamasaq,slavan
817,fremd::A,ajasoornarpoq,tuđ
818,fremd::A,ajasoornarpoq,stran
819,verschieden::A,allatut,razan
820,verschieden::A,allatut,različan
821,verschieden::A,tamalaat,razan
822,verschieden::A,tamalaat,različan
823,nah::A,qanippoq,blizak
824,fern::A,ungasippoq,dalek
825,fern::A,ungasippoq,daljnji
826,linker::A,saamerleq,lijevi
827,rechter::A,innarluissut,desni
828,erster::A,siulleq,prvi
829,zweiter::A,qataatsup tullia,drugi
830,dritter::A,pingajorarterut,treći
831,letzter::A,kingulleq,zadnji
832,allein::ADV,kisimiippoq,sam
833,auf einmal::ADV,tassanngaannaq,istodobno
834,zusammen::ADV,attaasa,skupa
835,zusammen::ADV,attaasa,zajedno
836,zusammen::ADV,attarmik,skupa
837,zusammen::ADV,attarmik,zajedno
838,lange::ADV,akuni,dugo
839,plötzlich::ADV,tassanngaannaq,naglo
840,plötzlich::ADV,tassanngaannaq,iznenada
841,sofort::ADV,erniinnaq,odmah
842,später::ADV,kingorna,kasnije
843,jetzt::ADV,maanna,sad
844,jetzt::ADV,maanna,sada
845,jetzt::ADV,massakkut,sad
846,jetzt::ADV,massakkut,sada
847,heute::ADV,ullumi,danas
848,morgen::ADV,aqagu,sutra
849,bald::ADV,erniinnaq,skoro
850,bald::ADV,erniinnaq,doskora
851,dann::ADV,taava,zatim
852,gestern::ADV,ippassaq,juče
853,gestern::ADV,ippassaq,jučer
854,einst::ADV,ataatsimik,negda
855,einst::ADV,ataatsimik,nekada
856,einst::ADV,ilaanni,negda
857,einst::ADV,ilaanni,nekada
858,damals::ADV,taamani,tada
859,damals::ADV,taamani,onda
860,damals::ADV,taamanikkut,tada
861,damals::ADV,taamanikkut,onda
862,damals::ADV,taassumuunakkut,tada
863,damals::ADV,taassumuunakkut,onda
864,danach::ADV,taava,poslije
865,danach::ADV,taava,nakon toga
866,vorher::ADV,siornagut,prije
867,vorher::ADV,siornagut,prije toga
868,einmal::ADV,ilaanni,jednom
869,einmal::ADV,ilaanni,jedanput
870,einmal::ADV,ataatsimik,jednom
871,einmal::ADV,ataatsimik,jedanput
872,manchmal::ADV,qaqutigu,katkad
873,manchmal::ADV,qaqutigu,katkada
874,manchmal::ADV,qaqutigut,katkad
875,manchmal::ADV,qaqutigut,katkada
876,oft::ADV,akulikitsumik,često
877,immer::ADV,tamatigut,vazda
878,immer::ADV,tamatigut,uvijek
879,hier::ADV,maani,tu
880,hier::ADV,maani,ovdje
881,hierhin::ADV,maani,amo
882,hierhin::ADV,maani,ovamo
883,dorthin::ADV,ikuuna,onamo
884,geradeaus::ADV,narlumut,ravno
885,vorwärts::ADV,pilangavoc,naprijed
886,rückwärts::ADV,kingumut,natrag
887,rückwärts::ADV,tunumut or tunummut,natrag
888,zurück::ADV,kingumut,nazad
889,zurück::ADV,kingumut,natrag
890,zurück::ADV,tunumut or tunummut,nazad
891,zurück::ADV,tunumut or tunummut,natrag
892,unten::ADV,kana,dolje
893,hinab::ADV,qiviu,nizbrdo
894,überall::ADV,tamaginni,svuda
895,überall::ADV,tamaginni,svagdje
896,überall::ADV,tamani tamaani,svuda
897,überall::ADV,tamani tamaani,svagdje
898,kaum::ADV,qaqutigorsuaq,tek
899,kaum::ADV,qaqutigorsuaq,jedva
900,sehr::ADV,assut,jako
901,sehr::ADV,assut,veoma
902,noch::ADV,qeratavoq,još
903,schon::ADV,taava-una,već
904,wieder::ADV,kingumut,opet
905,wieder::ADV,kingumut,ponovo
906,vergebens::ADV,angiluk,uzalud
907,vergebens::ADV,angiluk,zabadava
908,dies::PRN,manna,ovo
909,dies::PRN,matuma,ovo
910,das::PRN,ua,to
911,das::PRN,ua,ono
912,ich::PRN,uanga,ja
913,du::PRN,illit,ti
914,er::PRN,una,on
915,wir::PRN,uagut,mi
916,ihr::PRN,ilissi,vi
917,sie::PRN,uku,oni
918,was::FPRN,aat?,što
919,wer::FPRN,kikkut,tko
920,wo::FADV,sumi,gdje
921,wohin::FADV,sumut,kuda
922,wohin::FADV,sumut,kamo
923,wie::FADV,qanoq,kako
924,warum::FADV,sooq,zašto
925,wieviel::FNUM,qassit,koliko
926,wieviel::FNUM,qanoq atsigisumik?,koliko
927,eins::NUM,ataaseq,jedan
928,zwei::NUM,marluk,dva
929,drei::NUM,pingasut,tri
930,vier::NUM,sisamat,četiri
931,vier::NUM,qajuusat,četiri
932,fünf::NUM,tallimat,pet
933,sechs::NUM,arfineq,šest
934,sechs::NUM,arfinillit,šest
935,sieben::NUM,arfineq-marluk,sedam
936,acht::NUM,arfineq pingasut,osam
937,neun::NUM,qulingiluat,devet
938,neun::NUM,arfineq sisamat,devet
939,zehn::NUM,qulit,deset
940,elf::NUM,aqqaneq,jedanaest
941,zwölf::NUM,aqqaneq-marluk,dvanaest
942,zwanzig::NUM,tyve,dvadeset
943,dreißig::NUM,tredive,trideset
944,dreißig::NUM,pingasunik qulillit,trideset
945,vierzig::NUM,fyrre,četrdeset
946,fünfzig::NUM,halvtreds,pedeset
947,fünfzig::NUM,tallimanik qulillit,pedeset
948,sechzig::NUM,tres,šezdeset
949,siebzig::NUM,halvfjerds,sedamdeset
950,achtzig::NUM,firs,osamdeset
951,neunzig::NUM,halvfems,devetdeset
952,hundert::NUM,et hundrede,sto
953,tausend::NUM,et tusinde,tisuća
954,und::CNJ,aamma,i
955,und::CNJ,aamma,te
956,oder::CNJ,imalluunnit,ili
957,stehen::V,sikingavoq,stajati
958,sitzen::V,ingippoq,sjediti
959,liegen::V,nalavoq,ležati
960,liegen::V,aqupivoq,ležati
961,hängen::V,nivinngarpaa,visiti
962,werden::V,pinngorpoq,postati
963,werden::V,pinngorpoq,činiti se
964,passieren::V,pivoq,desiti se
965,passieren::V,pivoq,dogoditi se
966,beginnen::V,aallarnerpaa,početi
967,enden::V,naggaserpaa,prestati
968,enden::V,naggaserpaa,svršiti se
969,wechseln::V,immikkut ilivoq,mijenjati se
970,untergehen[Sonne]::V,ilioqqaasoq,zaći
971,scheinen[Sonne]::V,qinnorpoq,sijati
972,scheinen[Sonne]::V,qinngorpoq,sijati
973,donnern::V,kalleq,grmjeti
974,wehen::V,timmivoq,duhati
975,sich drehen::V,ipippaa,obrtati se
976,sich drehen::V,ipippaa,vrtjeti se
977,schwanken::V,aalavoq,teturati
978,schwanken::V,aalavoq,kolebati se
979,schwingen::V,issakajaat or issakatsiaarut,njihati
980,schwingen::V,issakajaat or issakatsiaarut,titrati
981,fallen::V,quasivaa,padati
982,brennen::V,seerpoq,gorjeti
983,brennen::V,uuppaa,gorjeti
984,rauchen::V,pujoorpoq,dimiti se
985,regnen::V,siallerpoq,kišiti
986,regnen::V,siallerpoq,daždjeti
987,gefrieren::V,qiulerpoq,smrznuti se
988,tauen::V,aappoq,kopnjeti
989,tauen::V,aappoq,kraviti se
990,schmelzen::V,aappoq,topiti se
991,schmelzen::V,aatsippaa,topiti se
992,trocknen::V,panerserpaa,sušiti se
993,sieden::V,qalappoq,kipjeti
994,sieden::V,qalappoq,ključati
995,reißen::V,qulli,otrgnuti se
996,reißen::V,alittorpaa,otrgnuti se
997,reißen::V,kimillanneq,otrgnuti se
998,versinken::V,kivivaa,tonuti
999,versinken::V,kivivaa,propasti
1000,versinken::V,apparpoq,tonuti
1001,versinken::V,apparpoq,propasti
1002,vergehen::V,qaangerpaa,prolaziti
1003,vergehen::V,sarsuppoq,prolaziti
1004,erscheinen::V,takutippoq,pojaviti se
1005,sinken::V,kivivaa,trgnuti
1006,sinken::V,kivivaa,spustiti se
1007,sinken::V,apparpoq,trgnuti
1008,sinken::V,apparpoq,spustiti se
1009,abnehmen::V,ikillipput,opasti
1010,zunehmen::V,allisippaa,povećati se
1011,steigen::V,allisippaa,uzići
1012,steigen::V,allisippaa,nadoći
1013,wachsen::V,allivoq,rasti
1014,glänzen::V,qinngorpoq,blistati
1015,glänzen::V,qinngorpoq,sjati se
1016,glänzen::V,qinnorpoq,blistati
1017,glänzen::V,qinnorpoq,sjati se
1018,funkeln::V,uisorilavoq,svjetlucati
1019,läuten::V,avilualaarpoq,zvoniti
1020,klingeln::V,aviluarpoq,zvoniti
1021,klingeln::V,aviluarpaluppoq,zvoniti
1022,brausen::V,ittuk,hujati
1023,brausen::V,ittuppoq,hujati
1024,brausen::V,ittuppaluppoq,hujati
1025,bellen::V,qiluppoq,lajati
1026,heulen::V,maarpoq,zavijati
1027,heulen::V,maalavoq,zavijati
1028,heulen::V,miaggoorpoq,zavijati
1029,blasen::V,aporneq,puhati
1030,pfeifen::V,siggartartitsivoq,fućkati
1031,pfeifen::V,siorsulavoq,fućkati
1032,schreien::V,suaarpoq,vikati
1033,schreien::V,suaarpoq,kričati
1034,stöhnen::V,nipiliorpoq,stenjati
1035,stöhnen::V,nipilliorpoq,stenjati
1036,zittern::V,qarsulivik,drhtati
1037,zittern::V,qarsulivik,trepetati
1038,leben::V,inuuvoq,živjeti
1039,geboren werden::V,inuuvoq,roditi se
1040,geboren werden::V,inunngorpoq,roditi se
1041,atmen::V,anersaarpoq,disati
1042,trinken::V,imerpoq,piti
1043,essen::V,tamorpoq,jesti
1044,schlucken::V,tuluarnaq,gutati
1045,einschlafen::V,sinippoq,usnuti
1046,einschlafen::V,sinippoq,zaspati
1047,schlafen::V,sinik,spati
1048,aufwachen::V,iterpoq,probuditi se
1049,aufwachen::V,eqqumavoq,probuditi se
1050,aufstehen::V,makippoq,ustati
1051,sich erholen::V,qasuerserpoq,odmoriti se
1052,schmerzen::V,anneraa,boljeti
1053,schmerzen::V,annernarpoq,boljeti
1054,husten::V,quersorpoq,kašljati
1055,genesen::V,ajunngissivoq,ozdraviti
1056,genesen::V,ajunngissivoq,oporaviti se
1057,genesen::V,ilisimmarpoq,ozdraviti
1058,genesen::V,ilisimmarpoq,oporaviti se
1059,genesen::V,ilorrippoq,ozdraviti
1060,genesen::V,ilorrippoq,oporaviti se
1061,sterben::V,toquvoq,umrijeti
1062,sich bewegen::V,ingerlavoq,gibati se
1063,sich bewegen::V,ingerlavoq,kretati se
1064,sich setzen::V,ingippoq,sjesti
1065,laufen::V,arpappoq,hodati
1066,schreiten::V,ingerlavoq,stupati
1067,spazierengehen::V,utertakajaarpoq,šetati se
1068,spazierengehen::V,utertakattajaarpoq,šetati se
1069,eilen::V,qaa qaa,hitati
1070,eilen::V,qiilasaarpoq,hitati
1071,eilen::V,ingerlasaarpaa,hitati
1072,sich beeilen::V,tuaviorpoq,požuriti se
1073,sausen::V,uiguut,juriti
1074,rennen::V,igivoq,trčati
1075,springen::V,upernassaq,skakati
1076,klettern::V,pilaakkeerpoq,popeti se
1077,klettern::V,pilaakkeerpoq,penjati se
1078,schaukeln::V,aalavoq,ljuljati se
1079,schwimmen::V,naluppoq,plivati
1080,tauchen::V,allorpoq,roniti
1081,tauchen::V,allorpoq,gnjuriti
1082,rudern::V,ipuppaa,veslati
1083,fahren::V,qimusserpoq,voziti se
1084,fliegen::V,timmivoq,letjeti
1085,fliegen::V,timmivoq,lijetati
1086,weggehen::V,piiarpoq,otići
1087,anhalten::V,unitsippaa,stati
1088,anhalten::V,unitsippaa,zaustaviti
1089,hineingehen::V,timaappaa,ulaziti
1090,eintreten::V,allattorpaa,ući
1091,kommen::V,qaa-,doći
1092,kommen::V,pivaa,doći
1093,ankommen::V,tikippoq,stići
1094,zurückkommen::V,angerlarpoq,vratiti se
1095,zurückkommen::V,angerlarpoq,povratiti se
1096,bleiben::V,uninngavoq,ostati
1097,warten::V,paavoq,čekati
1098,warten::V,utaqqivoq,čekati
1099,suchen::V,nivivaa,tražiti
1100,finden::V,nanivaa,naći
1101,versuchen::V,uuppaa,pokušati
1102,versuchen::V,ussersarpaa,pokušati
1103,vorbereiten::V,piareersarpaa,spremiti
1104,vorbereiten::V,piareersarpaa,pripremiti
1105,lieben::V,asavaa,voljeti
1106,mögen::V,akaaraa,voljeti
1107,rühren::V,qeerlerpaa,taknuti
1108,weinen::V,qiavoq,plakati
1109,schimpfen::V,qatimaarpoq,psovati
1110,sich ärgern::V,ugguutigaa,ljutiti se
1111,sich fürchten::V,eqqanaarpoq,bojati se
1112,fürchten::V,ersigaa,bojati se
1113,fliehen::V,qimaavoq,pobjeći
1114,flüchten::V,allikarfigaa,utjeći
1115,sehen::V,isigaa,vidjeti
1116,ansehen::V,alaatsinaappaa,gledati
1117,hören::V,tusarpaa,čuti
1118,zuhören::V,naalappoq,slušati
1119,riechen::V,tipippoq,osjećati miris
1120,fühlen::V,misigaa,osjećati
1121,scheinen::V,takutippoq,činiti se
1122,frieren::V,qiiavoq,zima je
1123,tun::V,iliorpoq,raditi
1124,wollen::V,piumavaa,htjeti
1125,anfangen::V,pilerpoq,početi
1126,beenden::V,naggaserpaa,svršiti
1127,beenden::V,naggaserpaa,dovršiti
1128,aufhören::V,naammatsippaa,prestati
1129,öffnen::V,ammarpaa,otvoriti
1130,schließen::V,matuaa,zatvoriti
1131,stellen::V,ilivaa,metnuti
1132,stellen::V,ilivaa,postaviti
1133,stellen::V,iliorarpai,metnuti
1134,stellen::V,iliorarpai,postaviti
1135,stellen::V,ilioqqarpai,metnuti
1136,stellen::V,ilioqqarpai,postaviti
1137,setzen::V,iliorarpai,posaditi
1138,setzen::V,ilioqqarpai,posaditi
1139,legen::V,ilivaa,polagati
1140,berühren::V,attorpaa,doticati
1141,berühren::V,attorpaa,dodirivati
1142,verbinden::V,taperserpaa,spojiti
1143,verbinden::V,taperserpaa,zavezati
1144,bedecken::V,iikkerpaa,pokriti
1145,bedecken::V,iikkersorpaa,pokriti
1146,aufhängen::V,inivaa,objesiti
1147,aufhängen::V,iniorarpai,objesiti
1148,anzünden::V,saggaavoq,upaliti
1149,anzünden::V,saggaavoq,zapaliti
1150,aufheben::V,allisippaa,podići
1151,aufheben::V,allisippaa,podignuti
1152,zurücklassen::V,aallarpoq,ostaviti
1153,zurücklassen::V,aallarpoq,pustiti natrag
1154,verlieren::V,annaavaa,izgubiti
1155,fallen lassen::V,nakkaavaa,ispustiti
1156,machen::V,iliorpoq,uraditi
1157,machen::V,iliorpoq,načiniti
1158,machen::V,iliorpoq,napraviti
1159,herstellen::V,anillatsippaa,proizvesti
1160,bauen::V,marrarterpaa,graditi
1161,reparieren::V,iluarsaappaa,popraviti
1162,verbessern::V,naqqippaa,poboljšati
1163,graben::V,assappaa,kopati
1164,graben::V,assappaa,kopkati
1165,beugen::V,qappappoq,saviti
1166,biegen::V,qappappoq,saviti
1167,biegen::V,qappappoq,sagnuti
1168,wenden::V,assappaa,obrnuti
1169,wenden::V,assakarpoq,obrnuti
1170,umdrehen::V,assakartippaa,okrenuti
1171,umdrehen::V,assakartippaa,prevŕnuti
1172,heben::V,kivippaa,dizati
1173,hochheben::V,kissumiarpaa,dignuti
1174,ergreifen::V,isaappaa,uhvatiti
1175,ergreifen::V,isaappaa,prihvatiti
1176,ergreifen::V,isaguppaa,uhvatiti
1177,ergreifen::V,isaguppaa,prihvatiti
1178,halten::V,minarpaa,držati
1179,drücken::V,naqittaat,pritiskivati
1180,kratzen::V,qitsuppaa,česati
1181,kratzen::V,qitsuppaa,grepsti
1182,lecken::V,aluppaa,lizati
1183,beißen::V,kiivaa,ujesti
1184,beißen::V,kiivaa,gristi
1185,abreißen::V,aqqarpaa,otkinuti
1186,abreißen::V,isaterpaa,otkinuti
1187,abschneiden::V,kipivaa,odrezati
1188,binden::V,kakkersarpaa,vezati
1189,stecken::V,kussunneq,turiti
1190,brechen::V,nallorpaa,slomiti
1191,klopfen::V,pattappaa,lupati
1192,klopfen::V,pattappaa,kucati
1193,hauen::V,aqivaa,tući
1194,hauen::V,aqivaa,udarati
1195,kleben::V,qaappoq,lijepiti
1196,reiben::V,tagiarpaa,trti
1197,reiben::V,tangiarpaa,trti
1198,streichen::V,erlerpoq,namazati
1199,schleifen::V,sequppaa,brusiti
1200,schneiden::V,uullivoq,rezati
1201,schütteln::V,aalavoq,tresti
1202,schwenken::V,issarpoq,mahati
1203,füllen::V,immerpaa,napuniti
1204,einwickeln::V,immoqquserpaa,umotati
1205,einwickeln::V,immoqquserpaa,zamotati
1206,tragen::V,maqippaa,nositi
1207,tragen::V,assartorpoq,nositi
1208,schleppen::V,assartorpoq,tegliti
1209,ziehen::V,kalippaa,vući
1210,ziehen::V,kalissarpoq,vući
1211,aufbewahren::V,toqqorpaa,čuvati
1212,werfen::V,kuivaa,bacati
1213,fangen::V,anguaa,loviti
1214,fangen::V,anguaa,hvatati
1215,verstecken::V,anngigaa,sakriti
1216,teilen::V,agguut,podijeliti
1217,teilen::V,agguusersorpaa,podijeliti
1218,schicken::V,nassiuppaa,slati
1219,bringen::V,aggiuppaa,donijeti
1220,bringen::V,nassataraa,donijeti
1221,bekommen::V,tiguaa,dobiti
1222,erhalten::V,tiguaa,primiti
1223,nehmen::V,pivoq,uzeti
1224,nehmen::V,tiguaa,uzeti
1225,bewahren::V,sukkunik simerserpaa,sačuvati
1226,verderben::V,asiutippaa,pokvariti
1227,verderben::V,piuneerunnerit,pokvariti
1228,zerbrechen::V,ukuvoq,razbiti
1229,zerbrechen::V,ukuvoq,prelomiti
1230,zerreißen::V,tisavaa,poderati
1231,zerreißen::V,tisavaa,rastrgnuti
1232,zerreißen::V,alittorpaa,poderati
1233,zerreißen::V,alittorpaa,rastrgnuti
1234,zerstören::V,aserorpaa,razoriti
1235,zerstören::V,aserorpaa,razrušiti
1236,verbrennen::V,seerpoq,spaliti
1237,verbrennen::V,seerpoq,sagorjeti
1238,geben::V,pivoq,dati
1239,versprechen::V,neriorsorpaa,obećati
1240,wünschen::V,kissaat,željeti
1241,loben::V,nersorpaa,hvaliti
1242,loben::V,nersornaat,hvaliti
1243,küssen::V,kunippaa,ljubiti
1244,küssen::V,kunissorpaa,ljubiti
1245,zudecken::V,majorpaa,pokriti
1246,wecken::V,itersarpaa,probuditi
1247,zeigen::V,tikkuuppaa,pokazati
1248,führen::V,tasissiuppaa,voditi
1249,führen::V,ilitsersorpaa,voditi
1250,führen::V,tasissersuuppaa,voditi
1251,lehren::V,ilinniartippaa,učiti
1252,unterrichten::V,ajoqerpaa,poučiti
1253,unterrichten::V,ajoqersorpaa,poučiti
1254,unterrichten::V,ilinniartitsivoq,poučiti
1255,aufziehen::V,inororsarpaa,uzgajati
1256,leiten::V,iluatsippaa,upravljati
1257,antreiben::V,ikusimmippaa,natjeravati
1258,einladen::V,qaaqquaa,pozvati
1259,einladen::V,qaasarpaa,pozvati
1260,vereinigen::V,taperserpaa,ujediniti
1261,besuchen::V,tikeraarpaa,posjetiti
1262,treffen::V,aporappaa,sresti
1263,sich versammeln::V,majorpoq,okupiti se
1264,spielen::V,pinnguarpoq,igrati se
1265,singen::V,erinarsorpoq,pjevati
1266,tanzen::V,qitippoq,plesati
1267,sich trennen::V,immikkoortippaa,razići se
1268,retten::V,annaappaa,spasiti
1269,schützen::V,eriagaa,čuvati
1270,schützen::V,pineqartaalivaa,čuvati
1271,schießen::V,aallaavaa,pucati
1272,schießen::V,aallaavaa,strijeljati
1273,schießen::V,piseriuppaa,pucati
1274,schießen::V,piseriuppaa,strijeljati
1275,ärgern::V,ninngassarpaa,ljutiti
1276,ärgern::V,ninngassaarpaa,ljutiti
1277,schlagen::V,unatarpaa,biti
1278,schlagen::V,unatarpaa,udariti
1279,treten::V,tukerpoq,šutnuti
1280,stechen::V,iguppaa,ubosti
1281,stechen::V,qasilippoq,ubosti
1282,stoßen::V,ikuserpaa,gurnuti
1283,stoßen::V,ikusimmippaa,gurnuti
1284,stehlen::V,tillippaa,ukrasti
1285,stören::V,akornuserpaa,smetati
1286,verbergen::V,anngigaa,skriti
1287,betrügen::V,peqquserluttuliorfigaa,prevarati
1288,töten::V,maappaa,ubiti
1289,töten::V,toquppaa,ubiti
1290,wohnen::V,najugaqarpoq,stanovati
1291,arbeiten::V,sulivoq,raditi
1292,sammeln::V,katersorpai,sabrati
1293,jagen::V,piniarpoq,loviti
1294,fischen::V,aalisarpoq,ribati
1295,fischen::V,aalisarpoq,loviti ribu
1296,anbinden::V,qilerut,privezati
1297,anbinden::V,qilersorpaa,privezati
1298,anbinden::V,ungerlatserpaa,privezati
1299,füttern::V,nerlerpaa,hraniti
1300,gießen::V,imerterpaa,politi
1301,kochen::V,igavoq,kuhati
1302,braten::V,siappaa,peći
1303,braten::V,siappaa,pržiti
1304,umrühren::V,qeerlerpaa,promiješati
1305,färben::V,misuppaa,obojiti
1306,reinigen::V,sanniarpaa,očistiti
1307,reinigen::V,sanniarpaa,počistiti
1308,waschen::V,asappaa,prati
1309,abwischen::V,saligarpaa,otrti
1310,abwischen::V,saligartorpaa,otrti
1311,fegen::V,sanngiarpaa,mesti
1312,fegen::V,sanngiarpaa,pomesti
1313,baden::V,uffarpoq,kupati se
1314,sich waschen::V,uffarpoq,umiti se
1315,sich waschen::V,uffarpoq,prati se
1316,ausziehen::V,annoraajarpaa,svući
1317,anziehen::V,ativaa,obući
1318,anziehen::V,atitippaa,obući
1319,sich anziehen::V,atisalersorpoq,obući se
1320,sagen::V,oqarpoq,reći
1321,sagen::V,oqarpoq,kazati
1322,sprechen::V,oqaluttarpoq,govoriti
1323,reden::V,oqaluppoq,govoriti
1324,reden::V,oqaluppoq,besjediti
1325,fragen::V,aperaa,pitati
1326,bitten::V,aperaa,moliti
1327,bitten::V,qinnuigaa,moliti
1328,erzählen::V,oqaluttuaraa,ispričati
1329,erzählen::V,oqaluttuaraa,pripovjediti
1330,mitteilen::V,oqalualaarpoq,saopćiti
1331,rufen::V,qaaqquaa,zvati
1332,rufen::V,qaaqquaa,dozvati
1333,prahlen::V,oqqartuvoq,hvalisati se
1334,prahlen::V,oqallortuvoq,hvalisati se
1335,übersetzen::V,ikaarpoq,prevesti
1336,übersetzen::V,nutserpaa,prevesti
1337,denken::V,isumaqarpoq,misliti
1338,glauben::V,upperaa,vjerovati
1339,glauben::V,isumaqarpoq,vjerovati
1340,erkennen::V,ilisaraa,prepoznati
1341,verstehen::V,paasivaa,razabrati
1342,lernen::V,ilinniarpoq,učiti se
1343,wissen::V,nalunngilaa,znati
1344,sich erinnern an::V,eqqaavaa,sjetiti se
1345,vergessen::V,puiorpaa,zaboraviti
1346,messen::V,ussersarpaa,mjeriti
1347,zählen::V,kisitsivoq,brojiti
1348,rechnen::V,kisitsivoq,računati
1349,lesen::V,atuarpoq,čitati
1350,malen::V,qalipappaa,slikati
1351,schreiben::V,allappoq,pisati
1352,kaufen::V,pisiaraa,kupiti
1353,verkaufen::V,akigaa,prodati
1354,verkaufen::V,akigaa,raspačati
1355,bezahlen::V,akilerpaa,platiti
1356,beherrschen::V,inappaa,vladati
1357,beherrschen::V,inappaa,gospodariti
1358,ertragen::V,ernertaaraa,trpjeti
1359,ertragen::V,ernertaaraa,podnijeti
1360,Nase::N,,nos
1361,Schnurrbart::N,,brkovi
1362,Fuß::N,,noga
1363,Fuß::N,,stopalo
1364,Schlaf::N,,san
1365,Strömung::N,,struja
1366,Strömung::N,,strujanje
1367,Moor::N,,močvara
1368,Wald::N,,šuma
1369,Anhöhe::N,,uzvišica
1370,Gipfel::N,,vrh
1371,Quelle::N,,izvor
1372,Quelle::N,,vrelo
1373,Festland::N,,kopno
1374,Kiefer[Baum]::N,,bor
1375,Pferd::N,,konj
1376,Elch::N,,los
1377,Schwarm::N,,roj
1378,Schwarm::N,,jato
1379,Ente::N,,patka
1380,Barsch::N,,grgeč
1381,Hecht::N,,štuka
1382,Wurm::N,,crv
1383,Heu::N,,sijeno
1384,Kummer::N,,jad
1385,Kummer::N,,briga
1386,Gespräch::N,,razgovor
1387,Spiel::N,,igra
1388,Gesellschaft::N,,društvo
1389,Gesellschaft::N,,kompanija
1390,Angelegenheit::N,,posao
1391,Anzahl::N,,broj
1392,Anzahl::N,,brojnost
1393,Strich::N,,crta
1394,Gegenstand::N,,predmet
1395,Höhe::N,,visina
1396,Lagerfeuer::N,,logorska vatra
1397,Gang::N,,hod
1398,Heim::N,,dom
1399,Beutel::N,,kesa
1400,Eimer::N,,kabao
1401,Sack::N,,džak
1402,Sack::N,,vreća
1403,Brei::N,,kaša
1404,Leder::N,,koža
1405,Gott::N,,bog
1406,Reichtum::N,,bogatstvo
1407,Staat::N,,država
1408,Gewalt::N,,sila
1409,Gewalt::N,,nasilje
1410,Bogen[Waffe]::N,,luk
1411,Lüge::N,,laž
1412,Schaden::N,,šteta
1413,April::N,,april
1414,April::N,,travanj
1415,frisch::A,,svjež
1416,lecker::A,,tečan
1417,lecker::A,,ukusan
1418,sauer::A,,kiseo
1419,bunt::A,,šaren
1420,teuer::A,,skup
1421,geschickt::A,,vješt
1422,nackt::A,,nag
1423,ehemalig::A,,bivši
1424,bekannt::A,,poznat
1425,anderer::A,,drugi
1426,anderer::A,,drugačiji
1427,zuerst::ADV,,prvo
1428,zuerst::ADV,,najprije
1429,niemals::ADV,,nikad
1430,niemals::ADV,,nikada
1431,von hier::ADV,,odavde
1432,dort::ADV,,ondje
1433,oben::ADV,,gore
1434,hinauf::ADV,,uzbrdo
1435,nicht::ADV,,ne
1436,ein wenig::ADV,,malo
1437,so::ADV,,tako
1438,so::ADV,,ovako
