,Concept_ID,bn,lez
694,nur::ADV,শুধু,анжах
695,schon::ADV,ইতঃপুর্বে,хъувуна
696,schon::ADV,ইতঃপুর্বে,мадни дардиз
697,schon::ADV,ইতঃপুর্বে,мадни гуьтӏуьз
698,schon::ADV,ইতঃপুর্বে,мадни гуьтӏуь я
699,wieder::ADV,আবার,
700,vergebens::ADV,বিফলে,нагьакь
701,vergebens::ADV,বিফলে,нагьакьа
702,vor::PRP,সম্মুখে,вилик
703,hinter::PRP,পশ্চাতে,кьулухъ
704,unter::PRP,নীচে,кӏаник
705,durch::PRP,দ্বারা,арадай
706,durch::PRP,দ্বারা,-кай хкатна
707,neben::PRP,কাছে,патав
708,neben::PRP,কাছে,мукьув
709,zwischen::PRP,মধ্যে,ара
710,zwischen::PRP,মধ্যে,арада
711,wegen::PRP,জন্য,гъиляй
712,dies::PRN,এটা,и
713,dies::PRN,এটা,им
714,das::PRN,ওটা,а
715,das::PRN,ওটা,ам
716,alles::PRN,সব,вири
717,alles::PRN,সব,михьиз
718,ich::PRN,আমি,за
719,ich::PRN,আমি,зун
720,du::PRN,তুমি,вун
721,er::PRN,উনি,ам
722,er::PRN,উনি,гьа
723,wir::PRN,আমরা,чун
724,ihr::PRN,তোমরা,куьн
725,sie::PRN,তারা,абур
726,was::FPRN,কি,вуч
727,wer::FPRN,কে,вуж
728,wo::FADV,কোথায়,гьина
729,wohin::FADV,কোথায়,гьиниз
730,wie::FADV,কেমন,гьикӏ
731,warum::FADV,কেন,вучиз
732,wieviel::FNUM,কত,шумуд
733,eins::NUM,অক,са
734,zwei::NUM,দুই,кьвед
735,drei::NUM,তিন,пуд
736,vier::NUM,চার,кьуд
737,fünf::NUM,পাঁচ,вад
738,sechs::NUM,ছয়,ругуд
739,sieben::NUM,সাত,ирид
740,acht::NUM,আট,муьжуьд
741,neun::NUM,নয়,кӏуьд
742,zehn::NUM,দশ,цӏуд
743,elf::NUM,এগারো,цӏусад
744,zwölf::NUM,দ্বাদশ,цӏикьвед
745,zwanzig::NUM,বিশ,къад
746,dreißig::NUM,ত্রিশ,къанницӏуд
747,vierzig::NUM,চল্লিশ,яхцӏур
748,fünfzig::NUM,পঞ্চাশ,яхцӏурни цӏуд
749,sechzig::NUM,ষাট,пудкъад
750,siebzig::NUM,সত্তর,пудкъанни цӏуд
751,achtzig::NUM,আশি,кьудкъад
752,neunzig::NUM,নব্বুই,кьудкъанни цӏуд
753,hundert::NUM,শত,виш
754,tausend::NUM,হাজার,агъзур
755,und::CNJ,আর,ва
756,und::CNJ,এবং,ва
757,oder::CNJ,বা,я
758,stehen::V,দাঁড়ানো,акъвазун
759,sitzen::V,বসা,ацукьун
760,liegen::V,শোয়া,къаткун
761,hängen::V,ঝোলা,куьрс хьун
762,werden::V,হইয়া উঠা,хьун
763,passieren::V,ঘটা,хьун
764,beginnen::V,আরম্ভ হওয়া,башламиш хьун
765,enden::V,শেষ হওয়া,куьтягь хьун
766,wechseln::V,রূপাস্তর করা,дегиш хьун
767,aufgehen[Sonne]::V,উদিত হওয়া,экъечӏун
768,untergehen[Sonne]::V,অস্ত যাওয়া,акӏун
769,scheinen[Sonne]::V,আলো দেওয়া,ишигь гун
770,donnern::V,বজ্রধ্বনি করা,къукърумар авун
771,wehen::V,প্রবাহিত হওয়া,
772,strömen::V,প্রবাহিত হওয়া,авахьун
773,fließen::V,ছুটা,авахьун
774,sich drehen::V,পাক খাওয়া,элкъуьн
775,schwanken::V,দোলা,юзун
776,schwingen::V,দোলা,галтад хьун
777,fallen::V,পড়া,аватун
778,brennen::V,সেঁকা,кун
779,brennen::V,সেঁকা,ккун
780,rauchen::V,ধোঁয়া ছড়ান,
781,regnen::V,বর্ষণ_করা,къун
782,gefrieren::V,হিমায়িত হওয়া,муркӏади кьун
783,tauen::V,গলা,цӏурун
784,schmelzen::V,গলা,цӏурун
785,trocknen::V,শুষ্ক করা,кьурун
786,sieden::V,ফোঁড়া,ругун
787,faulen::V,ক্ষয় হওয়া,кутӏун
788,verfaulen::V,ক্ষয় হওয়া ,чуьруьтмиш хьун
789,verfaulen::V,ক্ষয় হওয়া ,кутӏун
790,reißen::V,ছিঁড়া,атӏун
791,reißen::V,ছিঁড়া,къазунун
792,versinken::V,ডুবা,батмиш хьун
793,vergehen::V,যাওয়া,алатун
794,erscheinen::V,আসা,майдандиз акъатун
795,verschwinden::V,অদৃশ্য হওয়া,квахьун
796,sinken::V,হ্রাস হওয়া,элекьун
797,abnehmen::V,হ্রাস হওয়া,тӏимил хьун
798,abnehmen::V,হ্রাস হওয়া,гъвечӏи хьун
799,zunehmen::V,বৃদ্ধি পাওয়া,артух хьун
800,steigen::V,ওঠা,хкаж хьун
801,wachsen::V,বড় হওয়া,экъечӏун
802,glänzen::V,জ্বলা,цӏарцӏар гун
803,funkeln::V,জ্বল্জ্বল করা,нур гун
804,läuten::V,রুসুঝুসু করা,зенг ягъун
805,klingeln::V,বাজা,зенг ягъун
806,klirren::V,টুংটাং-শব্দ করা,зигринг авун
807,brausen::V,গর্জন করা,къати хьун
808,rauschen::V,মর্মরধ্বনি করা,вишриш авун
809,klingen::V,শব্দ করা,ван авун
810,bellen::V,ঘেউ ঘেউ করা,элуькьун
811,heulen::V,গর্জন করা,къув ягъун
812,blasen::V,ফুঁ দেওয়া,уф гун
813,pfeifen::V,শিস্ দেওয়া,уьфт ягъун
814,schreien::V,চিৎকার করা,гьараюн
815,stöhnen::V,গোঁ-গো করা,суза авун
816,zittern::V,কাঁপা,зурзун
817,leben::V,বাঁচা,яшамиш хьун
818,geboren werden::V,জন্মানো,хьун
819,atmen::V,শ্বাস ফেলা,нефес чӏугун
820,trinken::V,পান করা,хъун
821,essen::V,ভক্ষণ করা,тӏуьн
822,schlucken::V,গেলা,туькьуьнун
823,müde werden::V,পরিশ্রান্ত হওয়া,галатун
824,müde werden::V,পরিশ্রান্ত হওয়া,юргъун хьун
825,einschlafen::V,নিদ্রামগ্ন হওয়া,ксун
826,schlafen::V,নিদ্রা যাওয়া,ксун
827,aufwachen::V,জাগা,ахварай аватун
828,aufstehen::V,জাগা,къарагъун
829,sich erholen::V,আরাম করা,ял ягъун
830,krank werden::V,অসুস্থ হত্তয়া,кефсуз хьун
831,krank sein::V,রূগ্ণ হত্তয়া,тӏа хьун
832,schmerzen::V,কন্কন করা,тӏа хьун
833,husten::V,কাশা,уьгьуь ягъун
834,genesen::V,আরোগ্য হওয়া,сагъ хъхьун
835,sterben::V,মারা যাওয়া,кьин
836,umkommen::V,মারা যাওয়া,терг хьун
837,sich bewegen::V,চলা,юзун
838,sich rühren::V,নড়া,юзун
839,sich erheben::V,উদিত হওয়া,къарагъун
840,sich setzen::V,বসা,ацукьун
841,hinfallen::V,পড়া,алукьун
842,laufen::V,হাঁটা,къекъуьн
843,schreiten::V,হাঁটা,ккамар къачун
844,spazierengehen::V,পায়চারি করা,сейр авун
845,eilen::V,ত্বরাম্বিত করা,тади авун
846,sich beeilen::V,ত্বরাম্বিত করা,гьерекатун
847,sausen::V,ধেয়ে যাওয়া,чкурун
848,rennen::V,চলা,катун
849,rennen::V,চলা,зверун
850,springen::V,লাফানো,хкадарун
851,klettern::V,আরোহণ করা,акьахун
852,schaukeln::V,দোলা,
853,kriechen::V,হামাগুড়ি দেওয়া,капаралди фин
854,schwimmen::V,সাঁতার কাটা,сирнав авун
855,tauchen::V,ডোবা,кьилихъди циз вегьин
856,rudern::V,দাঁড় টানা,кьусуйралди лодка гьалун
857,rudern::V,দাঁড় টানা,цуьруьгъуьлдалди кӏватӏун
858,fahren::V,চালান,фин
859,fliegen::V,ওড়া,лув гун
860,fliegen::V,ওড়া,цавай фин
861,gehen::V,যাওয়া,фин
862,weggehen::V,প্রস্থান করা,хъфин
863,abfahren::V,প্রস্থান করা,фин
864,abfahren::V,প্রস্থান করা,рекье гьатун
865,anhalten::V,থামা,акъвазун
866,hineingehen::V,ঢোকা,гьахьун
867,eintreten::V,ঢোকা,гьахьун
868,kommen::V,আসা,атун
869,ankommen::V,আসা,атун
870,zurückkommen::V,ফিরা,хтун
871,bleiben::V,থাকা,амукьун
872,warten::V,অপেক্ষা করা,гуьзлемишун
873,erwarten::V,অপেক্ষা করা,вил алаз акъвазун
874,suchen::V,খোঁজ করা,къекъуьн
875,finden::V,পাওয়া,жугъун
876,versuchen::V,পরখ করা,алахъун
877,vorbereiten::V,প্রস্তুত করা,гьазурун
878,lieben::V,ভালবাসা,кӏан хьун
879,mögen::V,পছন্দ করা,рикӏ ацукьун
880,lachen::V,হাসা,хъуьруьн
881,rühren::V,হৃদয়ম্পর্শ করা,
882,weinen::V,কাঁদা,шехьун
883,schimpfen::V,নালিশ করা,сеперар гун
884,schimpfen::V,নালিশ করা,экъуьгъунар авун
885,sich ärgern::V,রাগ হত্তয়া,хъел акатун
886,sich fürchten::V,ভয় করা,кичӏе хьун
887,fürchten::V,ডরা,къурхутмиш хьун
888,fliehen::V,পালানো,катун
889,flüchten::V,পালানো,катун
890,sehen::V,দেখা,акун
891,anschauen::V,দেখা,вил вегьин
892,ansehen::V,দেখা,килигун
893,hören::V,শোনা,ван хьун
894,zuhören::V,শোনা,яб гун
895,probieren::V,পরখ করা,дад акун
896,riechen::V,শুঁকা,ни чӏугун
897,fühlen::V,অনুভব করা,гьисс авун
898,scheinen::V,মনে হত্তয়া,
899,zu sehen sein::V,দেখা দেত্তয়া,
900,vernehmen::V,শোনা,
901,frieren::V,শীত লাগা,кьун
902,frieren::V,শীত লাগা,мекьи хьун
903,tun::V,করা,авун
904,können::V,পারা,хьун
905,können::V,পারা,акъакьун
906,wollen::V,ইচ্ছা করা,кӏан хьун
907,anfangen::V,আরম্ভ করা,башламишун
908,beenden::V,শেষ করা,куьтягьун
909,aufhören::V,থামা,акъвазун
910,gelingen::V,সিদ্ধিলাভ করা,арадал атун
911,geraten::V,পরিণত হত্তয়া,акъатун
912,öffnen::V,খোলা,ахъаюн
913,schließen::V,বন্ধ করা,акьалун
914,stellen::V,স্থাপন করা,эцигун
915,setzen::V,স্থাপন করা,ацукьарун
916,legen::V,স্থাপন করা,эцигун
917,berühren::V,স্পর্শ করা,хкӏурун
918,verbinden::V,সংযুক্ত করা,гилигун
919,bedecken::V,ঢাকা,кӏевун
920,aufhängen::V,ঝুলানো,куьрсарун
921,anzünden::V,জ্বালান,куькӏуьрун
922,aufheben::V,কুড়াইয়া তোলা,хкажун
923,zurücklassen::V,পরিত্যাগ করা,тун
924,verlieren::V,হারান,квадарун
925,fallen lassen::V,ফেলা,авадрун
926,machen::V,গঠন করা,авун
927,machen::V,গঠন করা,кар авун
928,herstellen::V,সৃষ্টি করা,расун
929,bauen::V,নির্মাণ করা,туькӏуьрун
930,reparieren::V,মেরামত করা,расун
931,verbessern::V,উন্নতিলাভ করা,хъсанрун
932,ändern::V,পরিবর্তিত করা,табдил авун
933,graben::V,খনন করা,эгъуьнун
934,beugen::V,নোয়া,акӏажарун
935,beugen::V,নোয়া,кангур авун
936,biegen::V,নোয়া,патахъарун
937,drehen::V,ঘোরান,алчударун
938,wenden::V,উলটাইয়া দেত্তয়া,
939,umdrehen::V,উলটানো,элкъуьрун
940,heben::V,উত্তোলন করা,хкажун
941,hochheben::V,উঁচু করা,хкажун
942,ergreifen::V,দখল করা,агалчна кьун
943,halten::V,ধরা,кьун
944,drücken::V,টেপা,чуькьуьн
945,schieben::V,ঠেলা,хуртӏ гун
946,kratzen::V,চাঁচা,къадгъунун
947,lecken::V,চাটা,мез гун
948,beißen::V,দংশন করা,кӏасун
949,abreißen::V,বিচ্ছিন্ন করা,галудун
950,abschneiden::V,বিচ্ছিন্ন করা,атӏун
951,binden::V,বন্ধন করা,
952,stecken::V,বিদ্ধ করা,сухун
953,brechen::V,ভাঙা,хун
954,brechen::V,ভাঙা,кукӏварун
955,klopfen::V,আঘাত করা,тахъ-тахъ авун
956,hauen::V,আঘাত করা,ягъун
957,kleben::V,সাঁটা,алкӏурун
958,kleben::V,সাঁটা,кукӏурун
959,reiben::V,ঘষা,тӏушунун
960,streichen::V,ছড়াইয়া,алтадун
961,schleifen::V,ধার দেওয়া,кӏвенкӏв авун
962,schneiden::V,কাটা,атӏун
963,rütteln::V,নাড়ান,къарсурун
964,schütteln::V,নড়া,къарсурун
965,schwenken::V,দোলা,элягъун
966,schwenken::V,দোলা,галтадун
967,schütten::V,বর্ষণ করা,цун
968,füllen::V,পরিপূর্ণ করা,ацӏурун
969,einwickeln::V,মুড়া,кутун
970,einwickeln::V,মুড়া,элкъуьрун
971,tragen::V,বহন করা,тухун
972,schleppen::V,টানা,галчӏурун
973,ziehen::V,টানা,ялун
974,ziehen::V,টানা,чӏугун
975,aufbewahren::V,রাখা,хуьн
976,werfen::V,ছুড়া,гадрун
977,fangen::V,লোফা,кьун
978,packen::V,ধরা,кьун
979,verstecken::V,গোপন করা,кӏевун
980,teilen::V,বিভক্ত করা,паюн
981,schicken::V,প্রেরণ করা,ракъурун
982,bringen::V,আনা,гъун
983,hinzufügen::V,একত্র করা,алава авун
984,bekommen::V,পাওয়া,къачун
985,bekommen::V,পাওয়া,жугъурун
986,erhalten::V,পাওয়া,къачун
987,nehmen::V,নেওয়া,къачун
988,wählen::V,বাছা,хкягъун
989,auswählen::V,বাছা,хкягъун
990,bewahren::V,বাঁচাইয়া রাখা,хуьн
991,behindern::V,বাধা দেওয়া,манийвал авун
992,verderben::V,নষ্ট করা,чӏурун
993,beschädigen::V,ক্ষতি করা,нукьсанвал гун
994,zerbrechen::V,ভাঙ্গিয়া যাওয়া,хун
995,zerreißen::V,ছিঁড়া,къазунун
996,zerstören::V,বিনাশ করা,чӏурун
997,zerstören::V,বিনাশ করা,барбатӏун
998,verbrennen::V,দহন করা,ккун
999,geben::V,দেওয়া,гун
1000,reichen::V,দেওয়া,вугун
1001,reichen::V,দেওয়া,гун
1002,schenken::V,উপহার দেত্তয়া,пишкеш авун
1003,versprechen::V,প্রতিশ্রুতি দেওয়া,гаф гун
1004,wünschen::V,আকাঙ্ক্ষা করা,дуьа авун
1005,loben::V,প্রশংসা করা,тариф авун
1006,küssen::V,চুম্বন করা,темен гун
1007,wiegen::V,দুলানো,эчӏягъун
1008,zudecken::V,ঢাকা,гьалдун
1009,wecken::V,জাগানো,ахварай авудун
1010,zeigen::V,দেখানো,къалурун
1011,führen::V,পথ দেখানো,тухун
1012,lehren::V,শেখানো,кӏелиз тун
1013,unterrichten::V,শিক্ষা দেওয়া,тарс гун
1014,aufziehen::V,পালন করা,тербия гун
1015,aufziehen::V,পালন করা,тербияламишун
1016,leiten::V,পরিচালনা করা,идара авун
1017,antreiben::V,চালনা করা,тади кутун
1018,lassen::V,অনুমতি দেওয়া,
1019,einladen::V,নিমন্ত্রণ করা,теклиф авун
1020,vereinigen::V,এক করা,сад авун
1021,besuchen::V,দেখিতে যাওয়া,кьилив атун
1022,treffen::V,সন্মুখীন হওয়া,гьалтун
1023,sich versammeln::V,জড়ো হওয়া,алтӏушун
1024,spielen::V,খেলা,къугъун
1025,singen::V,গাওয়া,лугьун
1026,singen::V,গাওয়া,мани лугьун
1027,tanzen::V,নাচা,кьуьл авун
1028,sich trennen::V,পৃথক করা,къакъатун
1029,verlassen::V,পরিত্যাগ করা,гъил къачун
1030,retten::V,উদ্ধার করা,къутармишун
1031,bewachen::V,পাহারা দেওয়া,хуьн
1032,schützen::V,রক্ষা করা,хуьн
1033,verteidigen::V,রক্ষা করা,хуьн
1034,sich schlagen::V,লড়াই করা,кукӏун
1035,schießen::V,তীরবেগে ছোটা,акъатун
1036,siegen::V,জেতা,гъалиб хьун
1037,ärgern::V,বিরক্ত করা,хъел гъун
1038,ärgern::V,বিরক্ত করা,хъел кутун
1039,schlagen::V,আঘাত করা,ягъун
1040,schlagen::V,আঘাত করা,галукьарун
1041,treten::V,লাথি মারা,кьуьл къекъягъун
1042,treten::V,লাথি মারা,кьуьл эцягъун
1043,stechen::V,দংশন করা,акьадарун
1044,stoßen::V,ঠেলা,эцягъун
1045,stehlen::V,অপহরণ করা,чуьнуьхун
1046,stören::V,ঘাঁটান,хкуьрун
1047,belästigen::V,বিরক্ত করা,хкуьрун
1048,belästigen::V,বিরক্ত করা,азият гун
1049,verbergen::V,গোপন করা,далдаламишун
1050,täuschen::V,প্রবঞ্চনা করা,алцурарун
1051,täuschen::V,প্রবঞ্চনা করা,алцуррун
1052,betrügen::V,প্রতারণা করা,алцурарун
1053,betrügen::V,প্রতারণা করা,гьарамзадавал авун
1054,töten::V,হত্যা করা,яна кьин
1055,wohnen::V,বাস করা,дуланмиш хьун
1056,arbeiten::V,কাজ করা,кӏвалахун
1057,arbeiten::V,কাজ করা,кӏвалах авун
1058,sammeln::V,সংগ্রহ করা,кӏватӏун
1059,pflücken::V,চয়ন করা,атӏун
1060,jagen::V,শিকার করা,гъуьрч авун
1061,fischen::V,মাছ ধরা,гъетер кьун
1062,fassen::V,ধরা,кьун
1063,hüten::V,যুথভুক্ত করা,чӏура хуьн
1064,treiben::V,চালনা করা,гьалун
1065,anbinden::V,বন্ধন করা,акалун
1066,füttern::V,ভোজন করানো,ем гун
1067,melken::V,দুগ্ধ দোহন করা,ацун
1068,hacken::V,কাটা,куьткуьнун
1069,gießen::V,বর্ষণ করা,яд гун
1070,reifen::V,পাকা,чурун
1071,reifen::V,পাকা,агакьун
1072,zubereiten::V,রন্ধন করা,гьазурун
1073,kochen::V,রন্ধন করা,ругун
1074,backen::V,সেকা,чурун
1075,braten::V,ভাজা,чурун
1076,umrühren::V,নড়ানো,какадарун
1077,stricken::V,বোনা,хурун
1078,nähen::V,সেলাই করা,цун
1079,färben::V,রঞ্জিত করা,шир ягъун
1080,reinigen::V,পরিষ্কার করা,михьун
1081,waschen::V,পরিষ্কার করা,чуьхуьн
1082,abwischen::V,মুছা,гуьцӏун
1083,spülen::V,পরিষ্কার করা,экъуьрун
1084,fegen::V,ঝাঁট দেওয়া,шуткун
1085,kehren::V,ঝাঁট দেওয়া,кул алтадун
1086,baden::V,অবগাহন করা,эхъуьн
1087,sich waschen::V,ধোয়া,жендек чуьхуьн
1088,ausziehen::V,খুলা,хутӏунун
1089,ausziehen::V,খুলা,галудун
1090,anziehen::V,গায়ে দেত্তয়া,алукӏун
1091,sich anziehen::V,পোশাক পরা,алукӏун
1092,sich anziehen::V,পোশাক পরা,парталар алукӏун
1093,kämmen::V,আঁচড়ানো,эвягъун
1094,schmücken::V,সাজান করা,безетмишун
1095,schmücken::V,সাজান করা,гуьрчегарун
1096,sagen::V,উচ্চারণ করা,лугьун
1097,sprechen::V,বলা,рахун
1098,reden::V,আলাপ করা,рахун
1099,sich unterhalten::V,আড্ডা দেওয়া,ихтилат авун
1100,fragen::V,জিজ্ঞাসা করা,жузун
1101,bitten::V,প্রার্থনা করা,тӏалабун
1102,erzählen::V,বর্ণনা করা,ахъаюн
1103,mitteilen::V,বলা,хабар гун
1104,nennen::V,নাম দেওয়া,тӏвар гун
1105,rufen::V,আমন্ত্রণ করা,эверун
1106,prahlen::V,বড়াই করা,яцӏу гафар авун
1107,übersetzen::V,ভাষাস্তরিত করা,таржума авун
1108,übersetzen::V,ভাষাস্তরিত করা,гафладун
1109,denken::V,ভাবা,фикир авун
1110,glauben::V,বিশ্বাস করা,агъун
1111,bemerken::V,লক্ষ্য করা,фикир гун
1112,erkennen::V,চিনিতে পারা,
1113,begreifen::V,উপলব্ধি করা,гъавурда акьун
1114,verstehen::V,উপলব্ধি করা,
1115,lernen::V,শেখা,кӏелун
1116,wissen::V,জানা,чир хьун
1117,wissen::V,জানা,чирхьун
1118,sich erinnern an::V,মনে করা,рикӏел хуьн
1119,vergessen::V,বিস্মৃত হওয়া,рикӏелай фин
1120,vergessen::V,বিস্মৃত হওয়া,рикӏелай алатун
1121,messen::V,মাপা,алцумун
1122,zählen::V,গণনা করা,гьисабун
1123,rechnen::V,হিসাব করা,гьисабун
1124,lesen::V,পাঠ করা,кӏелун
1125,malen::V,আঁকা,кхьин
1126,malen::V,আঁকা,шикилар чӏугун
1127,zeichnen::V,ছকা,чӏугун
1128,schreiben::V,লেখা,кхьин
1129,besitzen::V,অধিকার করা,иеси хьун
1130,kaufen::V,ক্রয় করা,къачун
1131,kaufen::V,ক্রয় করা,маса къачун
1132,verkaufen::V,বেচা,гун
1133,verkaufen::V,বেচা,маса гун
1134,bezahlen::V,প্রদান করা,къимет гун
1135,bezahlen::V,প্রদান করা,эвезда авун
1136,bezahlen::V,প্রদান করা,гьакъи агакьрун
1137,zahlen::V,প্রদান করা,къимет гун
1138,zahlen::V,প্রদান করা,эвезда авун
1139,zahlen::V,প্রদান করা,гьакъи агакьрун
1140,beherrschen::V,শাসন করা,иеси хьун
1141,ertragen::V,বহন করা,таб гун
1142,lärmen::V,,ван авун
