,Concept_ID,hy,de
741,acht::NUM,ութ,acht
742,neun::NUM,ինը,neun
743,zehn::NUM,տասը,zehn
744,elf::NUM,տասնմեկ,elf
745,zwölf::NUM,տասներկու,zwölf
746,zwanzig::NUM,քսան,zwanzig
747,dreißig::NUM,երեսուն,dreißig
748,vierzig::NUM,քառասուն,vierzig
749,fünfzig::NUM,հիսուն,fünfzig
750,sechzig::NUM,վաթսուն,sechzig
751,siebzig::NUM,յոթանասուն,siebzig
752,achtzig::NUM,ութսուն,achtzig
753,neunzig::NUM,իննսուն,neunzig
754,hundert::NUM,հարյուր,hundert
755,tausend::NUM,հազար,tausend
756,und::CNJ,ու,und
757,oder::CNJ,կամ,oder
758,stehen::V,կանգնել,stehen
759,sitzen::V,նստել,sitzen
760,liegen::V,ստել,liegen
761,hängen::V,կախվել,hängen
762,werden::V,դառնալ,werden
763,passieren::V,պատահել,passieren
764,beginnen::V,սկսվել,beginnen
765,enden::V,վերջանալ,enden
766,wechseln::V,փոխվել,wechseln
767,aufgehen[Sonne]::V,բարձրանալ,aufgehen
768,aufgehen[Sonne]::V,ելնել ,aufgehen
769,untergehen[Sonne]::V,մտնել,untergehen
770,scheinen[Sonne]::V,շողալ,scheinen
771,scheinen[Sonne]::V,փայլել,scheinen
772,donnern::V,որոտալ,donnern
773,wehen::V,փչել,wehen
774,strömen::V,հոսել,strömen
775,fließen::V,հոսել,fließen
776,sich drehen::V,պտտվել,sich drehen
777,schwanken::V,տատանվել,schwanken
778,schwingen::V,ճոճվել,schwingen
779,fallen::V,ընկնել,fallen
780,brennen::V,այրվել,brennen
781,rauchen::V,ծխել,rauchen
782,regnen::V,անձրեւ գալ,regnen
783,gefrieren::V,սառչել,gefrieren
784,tauen::V,լկիլ,tauen
785,schmelzen::V,հալիլ,schmelzen
786,trocknen::V,չորանալ,trocknen
787,sieden::V,եռալ,sieden
788,faulen::V,փտել,faulen
789,verfaulen::V,նեխել,verfaulen
790,reißen::V,պատռվել,reißen
791,reißen::V,ճղվել,reißen
792,versinken::V,սուզվել,versinken
793,vergehen::V,անցնել ,vergehen
794,erscheinen::V,հայտնվել,erscheinen
795,erscheinen::V,երեւալ,erscheinen
796,verschwinden::V,անհետանալ,verschwinden
797,sinken::V,ընկնել,sinken
798,abnehmen::V,փոքրանալ,abnehmen
799,zunehmen::V,մեծանալ,zunehmen
800,steigen::V,բարձրանալ,steigen
801,wachsen::V,աճել,wachsen
802,glänzen::V,նշուլել,glänzen
803,glänzen::V,փայլիլ,glänzen
804,funkeln::V,փայլատակել,funkeln
805,lärmen::V,աղմուկ հանել,lärmen
806,läuten::V,զնգալ,läuten
807,klingeln::V,զնգալ,klingeln
808,klirren::V,զնգզնգալ,klirren
809,brausen::V,մոլեգնել,brausen
810,rauschen::V,սոսափել,rauschen
811,klingen::V,հնչել,klingen
812,bellen::V,հաչել,bellen
813,heulen::V,ոռնալ ,heulen
814,blasen::V,փչել ,blasen
815,pfeifen::V,սուլել,pfeifen
816,schreien::V,գոռալ ,schreien
817,stöhnen::V,տնքալ,stöhnen
818,zittern::V,դողալ,zittern
819,leben::V,ապրել,leben
820,geboren werden::V,ծնվել,geboren werden
821,atmen::V,շնչել,atmen
822,trinken::V,խմել,trinken
823,essen::V,ուտել,essen
824,schlucken::V,կլանել,schlucken
825,schlucken::V,կուլ տալ,schlucken
826,müde werden::V,հոգնել,müde werden
827,einschlafen::V,քուն մտնել,einschlafen
828,schlafen::V,քնել,schlafen
829,aufwachen::V,արթննալ,aufwachen
830,aufstehen::V,ելլել,aufstehen
831,sich erholen::V,հանգստանալ,sich erholen
832,krank werden::V,հիւանդանալ,krank werden
833,krank sein::V,հիվանդ լինել,krank sein
834,schmerzen::V,ցավել,schmerzen
835,husten::V,հազալ,husten
836,genesen::V,ապաքինվել,genesen
837,sterben::V,մեռնել,sterben
838,sterben::V,վախճանվել,sterben
839,umkommen::V,կործանվել,umkommen
840,sich bewegen::V,ընթանալ,sich bewegen
841,sich rühren::V,շարժվել,sich rühren
842,sich erheben::V,կանգնել,sich erheben
843,sich erheben::V,վեր կենալ,sich erheben
844,sich setzen::V,նստել,sich setzen
845,hinfallen::V,ընկնել,hinfallen
846,laufen::V,քայլել,laufen
847,schreiten::V,ճեմել,schreiten
848,spazierengehen::V,շրջագայել,spazierengehen
849,eilen::V,շտապել,eilen
850,sich beeilen::V,շտապել ,sich beeilen
851,sausen::V,սլանալ,sausen
852,rennen::V,վազել,rennen
853,springen::V,ցատկել,springen
854,klettern::V,մագլցել,klettern
855,schaukeln::V,ճոճվել,schaukeln
856,schaukeln::V,օրորվել,schaukeln
857,kriechen::V,սողալ,kriechen
858,schwimmen::V,լողալ,schwimmen
859,tauchen::V,սուզվել,tauchen
860,rudern::V,թիավարել,rudern
861,fahren::V,ընթանալ,fahren
862,fliegen::V,թռչել,fliegen
863,gehen::V,գնալ,gehen
864,weggehen::V,հեռանալ,weggehen
865,abfahren::V,ճանապարհվել,abfahren
866,anhalten::V,կանգնել,anhalten
867,hineingehen::V,մտնել,hineingehen
868,eintreten::V,մտնել,eintreten
869,kommen::V,գալ,kommen
870,ankommen::V,ժամանել,ankommen
871,zurückkommen::V,վերադառնալ,zurückkommen
872,bleiben::V,մնալ,bleiben
873,warten::V,սպասել,warten
874,erwarten::V,սպասել,erwarten
875,suchen::V,որոնել,suchen
876,finden::V,գտնել,finden
877,versuchen::V,փորձել,versuchen
878,vorbereiten::V,պատրաստել,vorbereiten
879,lieben::V,սիրել,lieben
880,mögen::V,հավանել,mögen
881,mögen::V,սիրել,mögen
882,lachen::V,ծիծաղել,lachen
883,rühren::V,հուզել,rühren
884,weinen::V,լալ,weinen
885,schimpfen::V,տրտնջալ,schimpfen
886,schimpfen::V,քրթմնջել,schimpfen
887,sich ärgern::V,զայրանալ,sich ärgern
888,sich fürchten::V,վախնալ,sich fürchten
889,fürchten::V,վախենալ,fürchten
890,fliehen::V,փախչել,fliehen
891,flüchten::V,փախչել,flüchten
892,sehen::V,տեսնել,sehen
893,anschauen::V,դիտել,anschauen
894,ansehen::V,նայել,ansehen
895,hören::V,լսել,hören
896,zuhören::V,ունկնդրել,zuhören
897,probieren::V,համը տեսել,probieren
898,riechen::V,հոտ առնել,riechen
899,fühlen::V,զգալ,fühlen
900,scheinen::V,երեւալ,scheinen
901,zu sehen sein::V,երեւալ,zu sehen sein
902,vernehmen::V,իմանալ ,vernehmen
903,frieren::V,մրսել,frieren
904,tun::V,անել,tun
905,können::V,կարողանալ,können
906,wollen::V,ուզել,wollen
907,wollen::V,ցանկանալ,wollen
908,anfangen::V,սկսել,anfangen
909,beenden::V,վերջացնել,beenden
910,aufhören::V,դադարել,aufhören
911,gelingen::V,հաջողվել,gelingen
912,gelingen::V,գլուխ գալ,gelingen
913,geraten::V,ստացվել,geraten
914,öffnen::V,բաց անել,öffnen
915,schließen::V,փակել ,schließen
916,stellen::V,դնել,stellen
917,setzen::V,նստեցնել,setzen
918,legen::V,դնել,legen
919,berühren::V,դիպչել,berühren
920,berühren::V,շոշափել,berühren
921,verbinden::V,շաղկապել,verbinden
922,bedecken::V,ծածկել,bedecken
923,aufhängen::V,կախել,aufhängen
924,anzünden::V,վառել,anzünden
925,aufheben::V,վերցնել,aufheben
926,zurücklassen::V,թողնել,zurücklassen
927,verlieren::V,կորցնել,verlieren
928,fallen lassen::V,գցել,fallen lassen
929,machen::V,անել,machen
930,herstellen::V,արտադրել,herstellen
931,bauen::V,կառուցել,bauen
932,reparieren::V,նորոգել,reparieren
933,verbessern::V,բարելավել,verbessern
934,ändern::V,փոխել,ändern
935,graben::V,փորել,graben
936,beugen::V,ծռել,beugen
937,biegen::V,թեքել,biegen
938,drehen::V,ոլորել,drehen
939,wenden::V,պտտել,wenden
940,umdrehen::V,շրջել,umdrehen
941,heben::V,բարձրացնել,heben
942,hochheben::V,բարձրացնել,hochheben
943,ergreifen::V,վարակվել,ergreifen
944,halten::V,բռնել,halten
945,drücken::V,ճնշել,drücken
946,schieben::V,հրել,schieben
947,kratzen::V,քերել,kratzen
948,lecken::V,լիզել,lecken
949,beißen::V,կծել,beißen
950,abreißen::V,պոկել,abreißen
951,abschneiden::V,կտրել ,abschneiden
952,binden::V,կապել,binden
953,stecken::V,խրել,stecken
954,brechen::V,կոտրել ,brechen
955,klopfen::V,թակել,klopfen
956,hauen::V,ծեծել,hauen
957,kleben::V,կպցնել,kleben
958,reiben::V,շփել,reiben
959,streichen::V,վրան քսել,streichen
960,schleifen::V,սրել ,schleifen
961,schneiden::V,կտրել,schneiden
962,rütteln::V,ցնցել,rütteln
963,schütteln::V,թափահարել,schütteln
964,schwenken::V,ճոճել,schwenken
965,schütten::V,լցնել,schütten
966,füllen::V,լիքը լցնել,füllen
967,einwickeln::V,փաթաթել,einwickeln
968,tragen::V,կրել,tragen
969,tragen::V,տանել,tragen
970,schleppen::V,քաշել,schleppen
971,ziehen::V,ձգել,ziehen
972,ziehen::V,քաշել,ziehen
973,aufbewahren::V,պահել ,aufbewahren
974,werfen::V,նետել,werfen
975,packen::V,հափշտակել,packen
976,verstecken::V,ծածկել,verstecken
977,teilen::V,բաժանել,teilen
978,schicken::V,ուղարկել,schicken
979,bringen::V,բերել,bringen
980,hinzufügen::V,ավելացնել,hinzufügen
981,bekommen::V,հայթայթել,bekommen
982,erhalten::V,ստանալ,erhalten
983,nehmen::V,վերցնել,nehmen
984,wählen::V,ընտրել,wählen
985,auswählen::V,գերադասել,auswählen
986,bewahren::V,պահպանել,bewahren
987,behindern::V,խոչընդոտել,behindern
988,verderben::V,փչացնել,verderben
989,beschädigen::V,վնասել,beschädigen
990,zerbrechen::V,ջարդել,zerbrechen
991,zerbrechen::V,կոտրել,zerbrechen
992,zerreißen::V,պատռել,zerreißen
993,zerstören::V,քանդել,zerstören
994,verbrennen::V,այրել,verbrennen
995,geben::V,տալ,geben
996,reichen::V,հանձնել,reichen
997,schenken::V,նվիրել,schenken
998,versprechen::V,խոստանալ,versprechen
999,wünschen::V,մաղթել,wünschen
1000,loben::V,գովել,loben
1001,küssen::V,համբուրել,küssen
1002,wiegen::V,օրորել,wiegen
1003,zudecken::V,վրան գցել,zudecken
1004,wecken::V,զարթնեցնել,wecken
1005,zeigen::V,ցույց տալ,zeigen
1006,führen::V,ուղեկցել,führen
1007,lehren::V,սովորեցնել,lehren
1008,unterrichten::V,ավանդել,unterrichten
1009,aufziehen::V,դաստիարակել,aufziehen
1010,leiten::V,ղեկավարել,leiten
1011,leiten::V,կառավարել,leiten
1012,antreiben::V,շտապեցնել,antreiben
1013,lassen::V,ստիպել,lassen
1014,einladen::V,հրավիրել,einladen
1015,vereinigen::V,միացնել,vereinigen
1016,besuchen::V,այցելել,besuchen
1017,treffen::V,հանդիպել,treffen
1018,sich versammeln::V,հավաքվել,sich versammeln
1019,spielen::V,խաղալ,spielen
1020,singen::V,երգել,singen
1021,tanzen::V,պարել,tanzen
1022,sich trennen::V,ցրվել,sich trennen
1023,verlassen::V,լքել,verlassen
1024,retten::V,փրկել,retten
1025,bewachen::V,պահել,bewachen
1026,schützen::V,պաշտպանել,schützen
1027,verteidigen::V,պաշտպանել,verteidigen
1028,sich schlagen::V,կռվել,sich schlagen
1029,schießen::V,կրակել,schießen
1030,siegen::V,հաղթել,siegen
1031,ärgern::V,ձանձրացնել,ärgern
1032,schlagen::V,խփել,schlagen
1033,treten::V,քացի տալ,treten
1034,stechen::V,խայթել,stechen
1035,stoßen::V,մղել,stoßen
1036,stehlen::V,գողանալ,stehlen
1037,stören::V,խանգարել,stören
1038,belästigen::V,անհանգստացնել,belästigen
1039,verbergen::V,թաքցնել,verbergen
1040,täuschen::V,խաբել,täuschen
1041,betrügen::V,խաբել,betrügen
1042,töten::V,սպանել ,töten
1043,wohnen::V,բնակվել,wohnen
1044,arbeiten::V,աշխատել,arbeiten
1045,sammeln::V,հավաքել,sammeln
1046,pflücken::V,քաղել,pflücken
1047,jagen::V,որս անել,jagen
1048,fischen::V,ձուկ բռնել,fischen
1049,fassen::V,բռնել,fassen
1050,hüten::V,արածեցնել,hüten
1051,treiben::V,հովուել,treiben
1052,anbinden::V,չուանել,anbinden
1053,füttern::V,կերակրել,füttern
1054,melken::V,կթել,melken
1055,hacken::V,կոտորել,hacken
1056,gießen::V,ջրել,gießen
1057,reifen::V,հասունանալ ,reifen
1058,zubereiten::V,պատրաստել,zubereiten
1059,kochen::V,եփել,kochen
1060,backen::V,թխել,backen
1061,braten::V,տապակել,braten
1062,umrühren::V,խառնել,umrühren
1063,stricken::V,գործել,stricken
1064,nähen::V,կարել,nähen
1065,färben::V,ներկել,färben
1066,reinigen::V,մաքրել,reinigen
1067,waschen::V,լվանալ,waschen
1068,abwischen::V,սրբել,abwischen
1069,spülen::V,ողողել,spülen
1070,spülen::V,պարզաջրել,spülen
1071,fegen::V,ավլել,fegen
1072,kehren::V,ավլել,kehren
1073,baden::V,լողանալ,baden
1074,sich waschen::V,լվացվել,sich waschen
1075,ausziehen::V,հանել,ausziehen
1076,anziehen::V,հագնել,anziehen
1077,sich anziehen::V,հագնվել,sich anziehen
1078,kämmen::V,սանրել,kämmen
1079,schmücken::V,զարդարել,schmücken
1080,sagen::V,ասել,sagen
1081,sprechen::V,խոսել,sprechen
1082,reden::V,զրուցել,reden
1083,sich unterhalten::V,խոսակցել,sich unterhalten
1084,fragen::V,հարցնել,fragen
1085,bitten::V,խնդրել,bitten
1086,erzählen::V,պատմել,erzählen
1087,mitteilen::V,հաղորդել,mitteilen
1088,nennen::V,անվանել,nennen
1089,rufen::V,կանչել,rufen
1090,prahlen::V,պարծենալ,prahlen
1091,übersetzen::V,թարգմանել,übersetzen
1092,denken::V,մտածել,denken
1093,glauben::V,հավատալ,glauben
1094,bemerken::V,նկատել,bemerken
1095,erkennen::V,ճանաչել,erkennen
1096,begreifen::V,հասկանալ,begreifen
1097,verstehen::V,ըմբռնել,verstehen
1098,lernen::V,սովորել,lernen
1099,wissen::V,իմանալ,wissen
1100,sich erinnern an::V,հիշել,sich erinnern an
1101,sich erinnern an::V,մտաբերել,sich erinnern an
1102,vergessen::V,մոռանալ,vergessen
1103,messen::V,չափել,messen
1104,zählen::V,թվել,zählen
1105,zählen::V,հաշվել,zählen
1106,rechnen::V,հաշվել,rechnen
1107,rechnen::V,հաշվարկել,rechnen
1108,lesen::V,կարդալ,lesen
1109,malen::V,նկարել,malen
1110,zeichnen::V,գծել,zeichnen
1111,schreiben::V,գրել,schreiben
1112,besitzen::V,ունենալ,besitzen
1113,besitzen::V,տեր լինել,besitzen
1114,kaufen::V,գնել,kaufen
1115,verkaufen::V,վաճառել,verkaufen
1116,bezahlen::V,վճարել,bezahlen
1117,zahlen::V,վճարել,zahlen
1118,beherrschen::V,ղեկավարել,beherrschen
1119,ertragen::V,դիմանալ,ertragen
1120,Horn::N,,Horn
1121,fangen::V,,fangen
