,Concept_ID,fa,fr
831,schlimm::A,وخيم,mauvais
832,wahr::A,درست,vrai
833,wahr::A,درست,véritable
834,wahr::A,حقیقی,vrai
835,wahr::A,حقیقی,véritable
836,alt::A,کهنه,vieux
837,neu::A,نو,neuf
838,neu::A,نو,nouveau
839,ehemalig::A,قبلی,ancien
840,alt[Lebewesen]::A,پیر,âgé
841,alt[Lebewesen]::A,پیر,vieux
842,jung::A,جوان,jeune
843,arm::A,فقیر,pauvre
844,reich::A,پولدار,riche
845,reich::A,ثروتمند,riche
846,bekannt::A,آشنا,connu
847,bekannt::A,معلوم,connu
848,berühmt::A,مشهور,fameux
849,berühmt::A,مشهور,célèbre
850,fremd::A,خارجی,étranger
851,fremd::A,بیگانه,étranger
852,verschieden::A,مختلف,différent
853,verschieden::A,متفاوت,différent
854,nah::A,نزدیک,lié
855,nah::A,نزدیک,proche
856,fern::A,دور,éloigné
857,fern::A,دور,lointain
858,linker::A,چپ,gauche
859,rechter::A,راست,droit
860,anderer::A,دیگر,autre
861,erster::A,اول,premier
862,zweiter::A,دوم,second
863,zweiter::A,دوم,deuxième
864,dritter::A,سوم,troisième
865,letzter::A,آخر,dernier
866,allein::ADV,تنها,seul
867,auf einmal::ADV,همزمان,à la fois
868,zusammen::ADV,باهم,ensemble
869,lange::ADV,مدت‌ها,longtemps
870,lange::ADV,مدت زیادی,longtemps
871,plötzlich::ADV,ناگهان,tout à coup
872,sofort::ADV,فوراً,immédiatement
873,später::ADV,بعدها,plus tard
874,jetzt::ADV,حالا,maintenant
875,jetzt::ADV,اکنون,maintenant
876,heute::ADV,امروز,aujourd'hui
877,morgen::ADV,فردا,demain
878,bald::ADV,زود,bientôt
879,bald::ADV,بزودی,bientôt
880,dann::ADV,سپس,puis
881,dann::ADV,سپس,ensuite
882,dann::ADV,آنوقت,puis
883,dann::ADV,آنوقت,ensuite
884,gestern::ADV,دیروز,hier
885,einst::ADV,وقتی,jadis
886,einst::ADV,وقتی,autrefois
887,einst::ADV,زمانی,jadis
888,einst::ADV,زمانی,autrefois
889,damals::ADV,آنوقت,alors
890,damals::ADV,آنوقت,à l'époque
891,damals::ADV,آنزمان,alors
892,damals::ADV,آنزمان,à l'époque
893,danach::ADV,بعد,après
894,danach::ADV,بعد,ensuite
895,vorher::ADV,قبلاً,auparavant
896,zuerst::ADV,اول,d'abord
897,zuerst::ADV,اول,premièrement
898,zuerst::ADV,ابتداء,d'abord
899,zuerst::ADV,ابتداء,premièrement
900,einmal::ADV,یکدفعه,une fois
901,manchmal::ADV,گاهی,parfois
902,manchmal::ADV,گاهی,quelquefois
903,manchmal::ADV,بعضی اوقات,parfois
904,manchmal::ADV,بعضی اوقات,quelquefois
905,oft::ADV,اغلب,souvent
906,immer::ADV,همیشه,toujours
907,niemals::ADV,هرگز,ne ... jamais
908,hier::ADV,اینجا,ici
909,hierhin::ADV,به اینجا,par ici
910,von hier::ADV,از اینجا,d'ici
911,dort::ADV,آنجا,là
912,dort::ADV,آنجا,là-bas
913,dorthin::ADV,به آنجا,y
914,dorthin::ADV,به آنجا,par là
915,geradeaus::ADV,راست,tout droit
916,vorwärts::ADV,جلو,en avant
917,vorwärts::ADV,به پیش,en avant
918,rückwärts::ADV,عقب,en arrière
919,zurück::ADV,پس,de retour
920,zurück::ADV,عقب,de retour
921,zurück::ADV,بالعکس,de retour
922,unten::ADV,زیر,en bas
923,unten::ADV,زیر,au-dessous
924,unten::ADV,پایین,en bas
925,unten::ADV,پایین,au-dessous
926,hinab::ADV,به پایین,en bas
927,hinab::ADV,به پایین,vers le bas
928,oben::ADV,بالا,dessus
929,oben::ADV,بالا,en haut
930,hinauf::ADV,به بالا,en haut
931,hinauf::ADV,به بالا,vers le haut
932,überall::ADV,همه‌جا,partout
933,nicht::ADV,نه,ne ... pas
934,ein wenig::ADV,کمی,un peu
935,kaum::ADV,به سختی,à peine
936,sehr::ADV,خیلی,très
937,sehr::ADV,بسیار,très
938,so::ADV,چنین,si
939,so::ADV,چنین,ainsi
940,so::ADV,اینطور,si
941,so::ADV,اینطور,ainsi
942,noch::ADV,هنوز,encore
943,nur::ADV,فقط,seulement
944,nur::ADV,فقط,ne ... que
945,nur::ADV,تنها,seulement
946,nur::ADV,تنها,ne ... que
947,schon::ADV,قبلاً,déjà
948,schon::ADV,به این زودی,déjà
949,wieder::ADV,باز,de nouveau
950,wieder::ADV,دوباره,de nouveau
951,vergebens::ADV,بیهوده,en vain
952,vor::PRP,در جلوی,devant
953,hinter::PRP,پشت,derrière
954,unter::PRP,تحت,sous
955,unter::PRP,تحت,au-dessous de
956,durch::PRP,از وسط,par
957,durch::PRP,از وسط,à travers
958,durch::PRP,از ميان,par
959,durch::PRP,از ميان,à travers
960,neben::PRP,کنار,à côté de
961,neben::PRP,پهلوی,à côté de
962,zwischen::PRP,بین,entre
963,zwischen::PRP,میان,entre
964,wegen::PRP,برای,à cause de
965,wegen::PRP,بخاطر,à cause de
966,dies::PRN,این,ceci
967,das::PRN,آن,ce
968,das::PRN,آن,cela
969,alles::PRN,تمام,tout
970,alles::PRN,همه‌چیر,tout
971,ich::PRN,من,je
972,ich::PRN,من,moi
973,du::PRN,تو,tu
974,du::PRN,تو,toi
975,er::PRN,او,il
976,er::PRN,او,lui
977,wir::PRN,ما,nous
978,ihr::PRN,شما,vous
979,sie::PRN,آنها,ils
980,sie::PRN,آنها,elles
981,was::FPRN,چه,que
982,was::FPRN,چه,quoi
983,wer::FPRN,کی,qui
984,wo::FADV,کجا,où
985,wohin::FADV,بکجا,où
986,wie::FADV,چطور,comment
987,wie::FADV,چگونه,comment
988,warum::FADV,چرا,pourquoi
989,warum::FADV,برای چه,pourquoi
990,wieviel::FNUM,چند,combien
991,wieviel::FNUM,چقدر,combien
992,eins::NUM,یک,un
993,zwei::NUM,دو,deux
994,drei::NUM,سه,trois
995,vier::NUM,چهار,quatre
996,fünf::NUM,پنج,cinq
997,sechs::NUM,شش,six
998,sieben::NUM,هفت,sept
999,acht::NUM,هشت,huit
1000,neun::NUM,نه,neuf
1001,zehn::NUM,ده,dix
1002,elf::NUM,یازده,onze
1003,zwölf::NUM,دوازده,douze
1004,zwanzig::NUM,بیست,vingt
1005,dreißig::NUM,سی,trente
1006,vierzig::NUM,چهل,quarante
1007,fünfzig::NUM,پنجاه,cinquante
1008,sechzig::NUM,شصت,soixante
1009,siebzig::NUM,هفتاد,soixante-dix
1010,achtzig::NUM,هشتاد,quatre-vingt
1011,neunzig::NUM,نود,quatre-vingt-dix
1012,hundert::NUM,صد,cent
1013,tausend::NUM,هزار,mille
1014,und::CNJ,و,et
1015,oder::CNJ,یا,ou
1016,stehen::V,ایستادن,être debout
1017,sitzen::V,نشستن,être assis
1018,liegen::V,خوابیدن,être couché
1019,liegen::V,دراز کشیدن,être couché
1020,hängen::V,آویزان بودن,pendre
1021,werden::V,شدن,devenir
1022,passieren::V,گذشتن,se passer
1023,passieren::V,اتفاق افتادن,se passer
1024,beginnen::V,شروع شدن,commencer
1025,enden::V,تمام شدن,finir
1026,enden::V,تمام شدن,se terminer
1027,wechseln::V,عوض شدن,changer
1028,wechseln::V,عوض شدن,alterner
1029,aufgehen[Sonne]::V,برآمدن,se lever
1030,aufgehen[Sonne]::V,طلوع کردن,se lever
1031,untergehen[Sonne]::V,غروب کردن,se coucher
1032,scheinen[Sonne]::V,تابیدن,briller
1033,donnern::V,رعد زدن,tonner
1034,wehen::V,دمیدن,souffler
1035,strömen::V,روان شدن,affluer
1036,fließen::V,روان شدن,couler
1037,sich drehen::V,چرخیدن,tourner
1038,schwanken::V,خم و راست شدن,osciller
1039,schwanken::V,خم و راست شدن,chanceler
1040,schwingen::V,تاب خوردن,vibrer
1041,schwingen::V,تاب خوردن,osciller
1042,schwingen::V,نوسان کردن,vibrer
1043,schwingen::V,نوسان کردن,osciller
1044,fallen::V,افتادن,tomber
1045,fallen::V,سقوط کردن,tomber
1046,brennen::V,سوزاندن,brûler
1047,brennen::V,سوزاندن,flamber
1048,rauchen::V,دود کردن,fumer
1049,regnen::V,باران آمدن,pleuvoir
1050,gefrieren::V,یخ بستن,geler
1051,tauen::V,آب شدن,dégeler
1052,schmelzen::V,آب شدن,fondre
1053,trocknen::V,خشک شدن,sécher
1054,sieden::V,جوشیدن,bouillir
1055,faulen::V,فاسد شدن,pourrir
1056,faulen::V,فاسد شدن,se putréfier
1057,verfaulen::V,پوسیدن,pourrir
1058,reißen::V,پاره شدن,rompre
1059,reißen::V,پاره شدن,se déchirer
1060,versinken::V,غرق شدن,s'enfoncer
1061,vergehen::V,گذشتن,passer
1062,erscheinen::V,ظاهر شدن,apparaître
1063,verschwinden::V,گم شدن,disparaître
1064,verschwinden::V,از بین رفتن,disparaître
1065,sinken::V,پایین آمدن,descendre
1066,sinken::V,پایین آمدن,s'abaisser
1067,abnehmen::V,کم شدن,diminuer
1068,zunehmen::V,زیاد شدن,augmenter
1069,steigen::V,بالا رفتن,monter
1070,wachsen::V,قد کشیدن,croître
1071,glänzen::V,برق زدن,briller
1072,funkeln::V,جرقه زدن,étinceler
1073,lärmen::V,شلوغ کردن,faire du bruit
1074,läuten::V,زنگ زدن,sonner
1075,klingeln::V,زنگ زدن,sonner
1076,klirren::V,جرنگ جرنگ صدا کردن,cliqueter
1077,brausen::V,طوفانی بودن,mugir
1078,rauschen::V,خش‌خش کردن,bruire
1079,klingen::V,صدا دادن,sonner
1080,bellen::V,عوعو کردن,aboyer
1081,heulen::V,زوزه کشیدن,hurler
1082,blasen::V,فوت کردن,souffler
1083,pfeifen::V,سوت زدن,siffler
1084,schreien::V,فریاد زدن,crier
1085,stöhnen::V,نالیدن,gémir
1086,zittern::V,لرزیدن,trembler
1087,leben::V,زیستن,vivre
1088,leben::V,زندگی کردن,vivre
1089,geboren werden::V,متولد شدن,naître
1090,atmen::V,تنفس کردن,respirer
1091,trinken::V,نوشیدن,boire
1092,essen::V,خوردن,manger
1093,schlucken::V,بلعیدن,avaler
1094,schlucken::V,قورت دادن,avaler
1095,müde werden::V,خسته شدن,se lasser
1096,müde werden::V,خسته شدن,se fatiguer
1097,einschlafen::V,خواب رفتن,s'endormir
1098,schlafen::V,خوابیدن,dormir
1099,aufwachen::V,از خواب بیدار شدن,se réveiller
1100,aufstehen::V,بیدار شدن,se lever
1101,sich erholen::V,استراحت کردن,se reposer
1102,sich erholen::V,استراحت کردن,se détendre
1103,krank werden::V,مریض شدن,tomber malade
1104,krank sein::V,بیمار بودن,être malade
1105,schmerzen::V,درد کردن,faire mal
1106,husten::V,سرفه کردن,tousser
1107,genesen::V,بهبود یافتن,guérir
1108,genesen::V,بهبود یافتن,se remettre
1109,sterben::V,مردن,mourir
1110,umkommen::V,کشته شدن,périr
1111,sich bewegen::V,حرکت کردن,bouger
1112,sich rühren::V,تکان خوردن,broncher
1113,sich erheben::V,برخواستن,se lever
1114,sich setzen::V,نشستن,s'asseoir
1115,hinfallen::V,زمین خوردن,tomber
1116,laufen::V,پیاده رفتن,marcher
1117,laufen::V,پیاده رفتن,aller à pied
1118,schreiten::V,قدم زدن,marcher
1119,spazierengehen::V,گردش رفتن,se promener
1120,eilen::V,شتاب کردن,courir
1121,sich beeilen::V,عجله کردن,se hâter
1122,sich beeilen::V,عجله کردن,se dépêcher
1123,sausen::V,صفیر کشیدن,filer
1124,rennen::V,دویدن,courir
1125,springen::V,پریدن,sauter
1126,klettern::V,بالا رفتن,grimper
1127,schaukeln::V,تاب خوردن,se balancer
1128,kriechen::V,خزیدن,ramper
1129,schwimmen::V,شنا کردن,nager
1130,tauchen::V,غواصی کردن,plonger
1131,rudern::V,پارو زدن,ramer
1132,fahren::V,سواره رفتن,aller
1133,fahren::V,سواره رفتن,rouler
1134,fliegen::V,پریدن,voler
1135,gehen::V,رفتن,aller
1136,weggehen::V,رفتن,s'en aller
1137,abfahren::V,حرکت کردن,partir
1138,anhalten::V,ایست کردن,s'arrêter
1139,hineingehen::V,داخل شدن,entrer
1140,eintreten::V,وارد شدن,entrer
1141,kommen::V,آمدن,venir
1142,ankommen::V,رسیدن,arriver
1143,zurückkommen::V,برگشتن,revenir
1144,bleiben::V,ماندن,rester
1145,bleiben::V,ماندن,demeurer
1146,warten::V,منتظر بودن,attendre
1147,erwarten::V,انتظار داشتن,attendre
1148,suchen::V,جستجو کردن,chercher
1149,finden::V,یافتن,trouver
1150,finden::V,پیدا کردن,trouver
1151,versuchen::V,سعی کردن,essayer
1152,versuchen::V,کوشش کردن,essayer
1153,vorbereiten::V,آماده کردن,préparer
1154,lieben::V,عاشق بودن,aimer
1155,mögen::V,میل داشتن,aimer
1156,mögen::V,میل داشتن,vouloir
1157,mögen::V,دوست داشتن,aimer
1158,mögen::V,دوست داشتن,vouloir
1159,lachen::V,خندیدن,rire
1160,rühren::V,به رقت آوردن,toucher
1161,rühren::V,به رقت آوردن,attendrir
1162,weinen::V,گریه کردن,pleurer
1163,schimpfen::V,فحاشی کردن,gronder
1164,sich ärgern::V,ناراحت شدن,se fâcher
1165,sich fürchten::V,واهمه کردن,avoir peur
1166,fürchten::V,ترسیدن,craindre
1167,fürchten::V,ترسیدن,avoir peur de
1168,fliehen::V,گریختن,fuir
1169,flüchten::V,فرار کردن,s'enfuir
1170,sehen::V,دیدن,voir
1171,anschauen::V,نگاه کردن,regarder
1172,ansehen::V,تماشا کردن,regarder
1173,hören::V,شنیدن,entendre
1174,zuhören::V,گوش دادن,écouter
1175,probieren::V,چشیدن,goûter
1176,riechen::V,بوییدن,sentir
1177,riechen::V,بو کردن,sentir
1178,fühlen::V,احساس کردن,sentir
1179,scheinen::V,بنظر آمدن,sembler
1180,scheinen::V,بنظر آمدن,paraître
1181,zu sehen sein::V,دیده شدن,se voir
1182,zu sehen sein::V,دیده شدن,être visible
1183,vernehmen::V,شنیدن,entendre
1184,vernehmen::V,شنیدن,percevoir
1185,frieren::V,سرد بودن,avoir froid
1186,tun::V,کردن,faire
1187,können::V,توانستن,savoir
1188,können::V,توانستن,pouvoir
1189,wollen::V,خواستن,vouloir
1190,anfangen::V,شروع کردن,commencer
1191,beenden::V,تمام کردن,finir
1192,beenden::V,تمام کردن,terminer
1193,beenden::V,پایان دادن,finir
1194,beenden::V,پایان دادن,terminer
1195,aufhören::V,دست کشیدن,cesser
1196,aufhören::V,دست کشیدن,arrêter
1197,gelingen::V,موفق شدن,réussir
1198,geraten::V,نتیجه دادن,réussir
1199,öffnen::V,گشودن,ouvrir
1200,öffnen::V,باز کردن,ouvrir
1201,schließen::V,بستن,fermer
1202,schließen::V,قفل کردن,fermer
1203,stellen::V,گذاردن,poser
1204,stellen::V,گذاردن,mettre
1205,setzen::V,نشاندن,placer
1206,legen::V,گذاشتن,placer
1207,berühren::V,دست زدن,toucher
1208,berühren::V,لمس کردن,toucher
1209,verbinden::V,وصل کردن,lier
1210,bedecken::V,پوشاندن,couvrir
1211,aufhängen::V,آویختن,accrocher
1212,anzünden::V,سوزاندن,allumer
1213,aufheben::V,برداشتن,ramasser
1214,aufheben::V,بلند کردن,ramasser
1215,zurücklassen::V,گذاشتن,laisser
1216,verlieren::V,گم کردن,perdre
1217,fallen lassen::V,انداختن,lâcher
1218,fallen lassen::V,انداختن,laisser tomber
1219,machen::V,کردن,faire
1220,machen::V,ساختن,faire
1221,herstellen::V,ساختن,produire
1222,herstellen::V,ساختن,fabriquer
1223,herstellen::V,تولید کردن,produire
1224,herstellen::V,تولید کردن,fabriquer
1225,bauen::V,ساختن,bâtir
1226,bauen::V,ساختن,construire
1227,bauen::V,بنا کردن,bâtir
1228,bauen::V,بنا کردن,construire
1229,reparieren::V,درست کردن,réparer
1230,reparieren::V,تعمیر کردن,réparer
1231,verbessern::V,بهتر کردن,améliorer
1232,ändern::V,تغییر دادن,changer
1233,ändern::V,تغییر دادن,modifier
1234,graben::V,کندن,creuser
1235,graben::V,گود کردن,creuser
1236,beugen::V,کج کردن,plier
1237,beugen::V,کج کردن,ployer
1238,biegen::V,خم کردن,courber
1239,drehen::V,چرخاندن,tordre
1240,drehen::V,چرخاندن,tourner
1241,wenden::V,برگرداندن,retourner
1242,umdrehen::V,برگرداندن,tourner
1243,heben::V,برداشتن,soulever
1244,hochheben::V,برآوردن,lever
1245,hochheben::V,بلند کردن,lever
1246,ergreifen::V,گرفتن,saisir
1247,ergreifen::V,گرفتن,prendre
1248,halten::V,نگاه داشتن,tenir
1249,drücken::V,فشار دادن,presser
1250,drücken::V,فشار آوردن,presser
1251,schieben::V,هل دادن,pousser
1252,kratzen::V,خاریدن,gratter
1253,kratzen::V,خاریدن,égratigner
1254,lecken::V,لیسیدن,lécher
1255,beißen::V,گاز زدن,mordre
1256,abreißen::V,پاره کردن,arracher
1257,abschneiden::V,بریدن,couper
1258,abschneiden::V,قطع کردن,couper
1259,binden::V,بستن,lier
1260,binden::V,بستن,attacher
1261,stecken::V,فرو کردن,enfoncer
1262,brechen::V,شکستن,rompre
1263,klopfen::V,کوبیدن,frapper
1264,hauen::V,زدن,frapper
1265,kleben::V,چسباندن,coller
1266,reiben::V,مالش دادن,frotter
1267,streichen::V,مالیدن,empâter
1268,schleifen::V,تیز کردن,affiler
1269,schleifen::V,تیز کردن,aiguiser
1270,schneiden::V,چیدن,couper
1271,schneiden::V,چیدن,trancher
1272,schneiden::V,بریدن,couper
1273,schneiden::V,بریدن,trancher
1274,rütteln::V,لرزاندن,cahoter
1275,rütteln::V,تکان دادن,cahoter
1276,schütteln::V,تکان دادن,secouer
1277,schwenken::V,تاب دادن,agiter
1278,schütten::V,ریختن,verser
1279,füllen::V,پر کردن,remplir
1280,einwickeln::V,پیچیدن,envelopper
1281,tragen::V,بردن,porter
1282,tragen::V,حمل کردن,porter
1283,schleppen::V,کشیدن,traîner
1284,ziehen::V,کشیدن,tirer
1285,aufbewahren::V,نگهداری کردن,garder
1286,aufbewahren::V,نگهداری کردن,conserver
1287,werfen::V,انداختن,jeter
1288,werfen::V,انداختن,lancer
1289,werfen::V,پرتاب کردن,jeter
1290,werfen::V,پرتاب کردن,lancer
1291,fangen::V,گرفتن,attraper
1292,packen::V,گرفتن,agripper
1293,verstecken::V,قایم کردن,cacher
1294,verstecken::V,پنهان کردن,cacher
1295,teilen::V,قسمت کردن,diviser
1296,teilen::V,تقسیم کردن,diviser
1297,schicken::V,فرستادن,envoyer
1298,schicken::V,ارسال کردن,envoyer
1299,bringen::V,آوردن,apporter
1300,hinzufügen::V,افزودن,ajouter
1301,hinzufügen::V,اضافه کردن,ajouter
1302,bekommen::V,گرفتن,obtenir
1303,erhalten::V,دریافت کردن,recevoir
1304,nehmen::V,گرفتن,prendre
1305,nehmen::V,برداشتن,prendre
1306,wählen::V,انتخاب کردن,choisir
1307,auswählen::V,برگزیدن,choisir
1308,auswählen::V,برگزیدن,sélectionner
1309,bewahren::V,حفظ کردن,préserver
1310,bewahren::V,حفاظت کردن,préserver
1311,behindern::V,مانع بودن,gêner
1312,verderben::V,از بین بردن,gâter
1313,verderben::V,از بین بردن,corrompre
1314,beschädigen::V,صدمه زدن,endommager
1315,zerbrechen::V,شکستن,casser
1316,zerreißen::V,دریدن,déchirer
1317,zerreißen::V,پاره کردن,déchirer
1318,zerstören::V,خراب کردن,détruire
1319,zerstören::V,ویران کردن,détruire
1320,verbrennen::V,سوزاندن,brûler
1321,geben::V,دادن,donner
1322,reichen::V,دادن,tendre
1323,schenken::V,هدیه دادن,offrir
1324,versprechen::V,قول دادن,promettre
1325,versprechen::V,وعده دادن,promettre
1326,wünschen::V,آرزو کردن,souhaiter
1327,loben::V,ستایش کردن,louer
1328,küssen::V,بوسیدن,embrasser
1329,wiegen::V,نوسان کردن,bercer
1330,zudecken::V,پوشاندن,couvrir
1331,wecken::V,بیدار کردن,éveiller
1332,wecken::V,بیدار کردن,réveiller
1333,zeigen::V,نشان دادن,montrer
1334,zeigen::V,نشان دادن,faire voir
1335,führen::V,رهنمائی کردن,guider
1336,lehren::V,آموختن,apprendre
1337,lehren::V,یاد دادن,apprendre
1338,unterrichten::V,درس دادن,instruire
1339,unterrichten::V,تدریس کردن,instruire
1340,aufziehen::V,تربیت کردن,élever
1341,leiten::V,اداره کردن,diriger
1342,leiten::V,اداره کردن,conduire
1343,antreiben::V,عجله دادن,pousser
1344,lassen::V,وادار کردن,faire
1345,einladen::V,دعوت کردن,inviter
1346,einladen::V,مهمان کردن,inviter
1347,vereinigen::V,یکی کردن,unir
1348,vereinigen::V,یکی کردن,réunir
1349,vereinigen::V,متحد کردن,unir
1350,vereinigen::V,متحد کردن,réunir
1351,besuchen::V,دیدار کردن,visiter
1352,besuchen::V,دیدار کردن,aller voir
1353,treffen::V,ملاقات کردن,rencontrer
1354,sich versammeln::V,جمع شدن,s'assembler
1355,spielen::V,بازی کردن,jouer
1356,singen::V,آواز خواندن,chanter
1357,tanzen::V,رقصیدن,danser
1358,sich trennen::V,جدا شدن,se séparer
1359,verlassen::V,ترک کردن,quitter
1360,retten::V,نجات دادن,sauver
1361,bewachen::V,حراست کردن,garder
1362,schützen::V,حفظ کردن,protéger
1363,verteidigen::V,دفاع کردن,défendre
1364,sich schlagen::V,کتک‌کاری کردن,se taper
1365,schießen::V,تیر زدن,tirer
1366,siegen::V,پیروز شدن,vaincre
1367,ärgern::V,ناراحت کردن,agacer
1368,schlagen::V,زدن,battre
1369,schlagen::V,زدن,frapper
1370,schlagen::V,کوبیدن,battre
1371,schlagen::V,کوبیدن,frapper
1372,treten::V,لگد زدن,botter
1373,treten::V,لگد زدن,donner un coup de pied à
1374,stechen::V,چاقو زدن,piquer
1375,stoßen::V,هل دادن,heurter
1376,stehlen::V,دزدیدن,voler
1377,stören::V,مزاحم شدن,gêner
1378,stören::V,مزاحم شدن,déranger
1379,belästigen::V,زحمت دادن,molester
1380,belästigen::V,زحمت دادن,importuner
1381,verbergen::V,پنهان کردن,cacher
1382,verbergen::V,پنهان کردن,dissimuler
1383,täuschen::V,گول زدن,abuser
1384,täuschen::V,گول زدن,tromper
1385,täuschen::V,فریب دادن,abuser
1386,täuschen::V,فریب دادن,tromper
1387,betrügen::V,گول زدن,duper
1388,betrügen::V,گول زدن,frauder
1389,betrügen::V,فریب دادن,duper
1390,betrügen::V,فریب دادن,frauder
1391,töten::V,کشتن,tuer
1392,wohnen::V,منزل داشتن,habiter
1393,wohnen::V,منزل داشتن,demeurer
1394,wohnen::V,سکونت داشتن,habiter
1395,wohnen::V,سکونت داشتن,demeurer
1396,arbeiten::V,کار کردن,travailler
1397,sammeln::V,جمع کردن,collectionner
1398,pflücken::V,چیدن,cueillir
1399,jagen::V,شکار کردن,chasser
1400,fischen::V,صید کردن,pêcher
1401,fischen::V,ماهی‌گیری کردن,pêcher
1402,fassen::V,گرفتن,capturer
1403,hüten::V,چراندن,garder
1404,hüten::V,مراقبت کردن,garder
1405,treiben::V,راندن,mener
1406,anbinden::V,متصل کردن,attacher
1407,füttern::V,غذا دادن,faire manger
1408,melken::V,دوشیدن,traire
1409,hacken::V,خرد کردن,fendre
1410,gießen::V,ریختن,arroser
1411,reifen::V,رسیدن,mûrir
1412,zubereiten::V,طبخ کردن,préparer
1413,zubereiten::V,آماده کردن,préparer
1414,kochen::V,پختن,cuire
1415,kochen::V,آشپزی کردن,cuire
1416,backen::V,پختن,cuire
1417,braten::V,سرخ کردن,rôtir
1418,umrühren::V,هم زدن,remuer
1419,stricken::V,بافتن,tricoter
1420,nähen::V,دوختن,coudre
1421,färben::V,رنگ زدن,teindre
1422,reinigen::V,پاک کردن,nettoyer
1423,reinigen::V,تمیز کردن,nettoyer
1424,waschen::V,شستن,laver
1425,abwischen::V,زدودن,essuyer
1426,spülen::V,شستن,rincer
1427,fegen::V,جارو کردن,balayer
1428,kehren::V,جارو کردن,balayer
1429,baden::V,شنا کردن,se baigner
1430,baden::V,حمام کردن,se baigner
1431,sich waschen::V,شستشو کردن,se laver
1432,ausziehen::V,درآوردن,ôter
1433,ausziehen::V,درآوردن,enlever
1434,anziehen::V,پوشیدن,mettre
1435,sich anziehen::V,لباس پوشیدن,s'habiller
1436,kämmen::V,شانه زدن,peigner
1437,schmücken::V,زینت دادن,orner
1438,schmücken::V,زینت دادن,décorer
1439,sagen::V,گفتن,dire
1440,sprechen::V,حرف زدن,parler
1441,sprechen::V,صحبت کردن,parler
1442,reden::V,حرف زدن,parler
1443,reden::V,صحبت کردن,parler
1444,sich unterhalten::V,گپ زدن,bavarder
1445,sich unterhalten::V,گپ زدن,s'entretenir
1446,fragen::V,پرسیدن,demander
1447,fragen::V,سؤال کردن,demander
1448,bitten::V,خواهش کردن,prier
1449,bitten::V,درخواست کردن,prier
1450,erzählen::V,نقل کردن,raconter
1451,erzählen::V,حکایت کردن,raconter
1452,mitteilen::V,خبر دادن,communiquer
1453,nennen::V,نامیدن,nommer
1454,nennen::V,نامیدن,appeler
1455,rufen::V,صدا کردن,appeler
1456,prahlen::V,پز آمدن,se vanter
1457,übersetzen::V,ترجمه کردن,traduire
1458,denken::V,فکر کردن,penser
1459,glauben::V,باور کردن,croire
1460,glauben::V,عقیده داشتن,croire
1461,bemerken::V,متوجه شدن,remarquer
1462,bemerken::V,متوجه شدن,apercevoir
1463,erkennen::V,شناختن,reconnaître
1464,erkennen::V,تشخیص دادن,reconnaître
1465,begreifen::V,فهمیدن,concevoir
1466,begreifen::V,درک کردن,concevoir
1467,verstehen::V,فهمیدن,entendre
1468,verstehen::V,فهمیدن,comprendre
1469,lernen::V,آموختن,apprendre
1470,lernen::V,یاد گرفتن,apprendre
1471,wissen::V,دانستن,savoir
1472,sich erinnern an::V,به یاد آوردن,se souvenir de
1473,vergessen::V,فراموش کردن,oublier
1474,messen::V,اندازه گرفتن,mesurer
1475,zählen::V,شمردن,compter
1476,rechnen::V,حساب کردن,calculer
1477,lesen::V,خواندن,lire
1478,malen::V,نقاشی کردن,peindre
1479,zeichnen::V,کشیدن,dessiner
1480,zeichnen::V,رسم کردن,dessiner
1481,schreiben::V,نوشتن,écrire
1482,besitzen::V,داشتن,posséder
1483,kaufen::V,خریدن,acheter
1484,kaufen::V,خرید کردن,acheter
1485,verkaufen::V,فروختن,vendre
1486,bezahlen::V,پرداختن,payer
1487,zahlen::V,پرداخت کردن,payer
1488,beherrschen::V,مسلط بودن,dominer
1489,beherrschen::V,مسلط بودن,maîtriser
1490,ertragen::V,تحمل کردن,tolérer
1491,ertragen::V,تحمل کردن,supporter
