,Concept_ID,pt,hy
774,jung::A,jovem,մատաղ
775,arm::A,pobre,աղքատ
776,reich::A,rico,հարուստ
777,bekannt::A,conhecido,ծանոթ
778,berühmt::A,famoso,հայտնի
779,berühmt::A,famoso,հռչակավոր
780,berühmt::A,célebre,հայտնի
781,berühmt::A,célebre,հռչակավոր
782,fremd::A,alheio,օտար
783,fremd::A,estranho,օտար
784,verschieden::A,diverso,տարբեր
785,verschieden::A,diferente,տարբեր
786,nah::A,próximo,մոտ
787,nah::A,próximo,մերձ
788,fern::A,remoto,հեռավոր
789,fern::A,distante,հեռավոր
790,linker::A,esquerdo,ձախ
791,rechter::A,direito,աջ
792,anderer::A,outro,այլ
793,anderer::A,outro,ուրիշ
794,erster::A,primeiro,առաջին
795,zweiter::A,segundo,երկրորդ
796,dritter::A,terceiro,երրորդ
797,letzter::A,final,վերջին
798,letzter::A,último,վերջին
799,allein::ADV,só,միայնակ
800,auf einmal::ADV,de vez,միասնաբար
801,zusammen::ADV,juntos,միասին
802,zusammen::ADV,juntos,իրար հետ
803,lange::ADV,muito tempo,երկար ժամանակ
804,plötzlich::ADV,de repente,հանկարծ
805,sofort::ADV,imediatamente,իսկույն
806,später::ADV,mais tarde,ավելի ուշ
807,später::ADV,mais tarde,հետո
808,jetzt::ADV,agora,այժմ
809,heute::ADV,hoje,այսօր
810,morgen::ADV,amanhã,վաղը
811,bald::ADV,logo,շուտով
812,bald::ADV,breve,շուտով
813,dann::ADV,então,ապա
814,dann::ADV,então,հետո
815,dann::ADV,depois,ապա
816,dann::ADV,depois,հետո
817,gestern::ADV,ontem,երեկ
818,einst::ADV,antigamente,հին ատեն
819,damals::ADV,então,ատէնին
820,danach::ADV,logo,ապա
821,danach::ADV,logo,այն ժամանակ
822,danach::ADV,depois,ապա
823,danach::ADV,depois,այն ժամանակ
824,vorher::ADV,antes,առաջ
825,zuerst::ADV,primeiro,նախ
826,einmal::ADV,uma vez,մի անգամ
827,manchmal::ADV,às vezes,երբեմն
828,oft::ADV,muitas vezes,հաճախ
829,immer::ADV,sempre,միշտ
830,niemals::ADV,nunca,երբեք
831,hier::ADV,cá,այստեղ
832,hier::ADV,aqui,այստեղ
833,hierhin::ADV,para cá,այստեղ
834,von hier::ADV,daqui,այդտեղից
835,dort::ADV,lá,այնտեղ
836,dort::ADV,ali,այնտեղ
837,dorthin::ADV,lá,այնտեղ
838,dorthin::ADV,para lá,այնտեղ
839,geradeaus::ADV,em frente,ուղիղ
840,vorwärts::ADV,avante,առաջ
841,rückwärts::ADV,para trás,դեպի ետ
842,zurück::ADV,atrás,ետ
843,unten::ADV,debaixo,ներքեւում
844,unten::ADV,em baixo,ներքեւում
845,hinab::ADV,para baixo,ներքեւ
846,oben::ADV,em cima,վերեւում
847,hinauf::ADV,para cima,վերեւ
848,überall::ADV,em toda parte,ամենուր
849,nicht::ADV,não,չէ
850,ein wenig::ADV,um pouco,մի քիչ
851,ein wenig::ADV,um bocado,մի քիչ
852,kaum::ADV,apenas,հազիվ
853,sehr::ADV,muito,շատ
854,so::ADV,tão,այդպես
855,so::ADV,assim,այդպես
856,noch::ADV,ainda,դեռ
857,nur::ADV,só,միայն
858,nur::ADV,apenas,միայն
859,nur::ADV,somente,միայն
860,schon::ADV,já,արդեն
861,wieder::ADV,outra vez,նորից
862,wieder::ADV,outra vez,դարձյալ
863,vergebens::ADV,em vão,իզուր
864,vor::PRP,diante de,դիմացը
865,hinter::PRP,atrás de,ետեւը
866,unter::PRP,sob,տակ
867,unter::PRP,debaixo de,տակ
868,durch::PRP,por,միջով
869,durch::PRP,através de,միջով
870,neben::PRP,junto de,քովը
871,neben::PRP,ao lado de,քովը
872,zwischen::PRP,entre,միջեւ
873,wegen::PRP,por,պատճառով
874,wegen::PRP,por,շնորհից
875,wegen::PRP,por causa de,պատճառով
876,wegen::PRP,por causa de,շնորհից
877,dies::PRN,isto,սա
878,dies::PRN,isto,այս
879,das::PRN,isso,դա
880,das::PRN,isso,այդ
881,das::PRN,aquilo,դա
882,das::PRN,aquilo,այդ
883,alles::PRN,todo,ամեն ինչ
884,ich::PRN,eu,ես
885,du::PRN,tu,դու
886,er::PRN,ele,նա
887,wir::PRN,nós,մենք
888,ihr::PRN,vós,դուք
889,ihr::PRN,vocês,դուք
890,sie::PRN,eles,նրանք
891,was::FPRN,quê,ինչ
892,wer::FPRN,quem,ով
893,wo::FADV,onde,ուր
894,wo::FADV,onde,որտեղ
895,wohin::FADV,aonde,դեպի ուր
896,wohin::FADV,para onde,դեպի ուր
897,wie::FADV,como,ինչպես
898,warum::FADV,porquê,ինչու
899,warum::FADV,por que,ինչու
900,wieviel::FNUM,quanto,որչափ
901,eins::NUM,um,մեկ
902,zwei::NUM,dois,երկու
903,drei::NUM,três,երեք
904,vier::NUM,quatro,չորս
905,fünf::NUM,cinco,հինգ
906,sechs::NUM,seis,վեց
907,sieben::NUM,sete,յոթ
908,acht::NUM,oito,ութ
909,neun::NUM,nove,ինը
910,zehn::NUM,dez,տասը
911,elf::NUM,onze,տասնմեկ
912,zwölf::NUM,doze,տասներկու
913,zwanzig::NUM,vinte,քսան
914,dreißig::NUM,trinta,երեսուն
915,vierzig::NUM,quarenta,քառասուն
916,fünfzig::NUM,cinquenta,հիսուն
917,sechzig::NUM,sessenta,վաթսուն
918,siebzig::NUM,setenta,յոթանասուն
919,achtzig::NUM,oitenta,ութսուն
920,neunzig::NUM,noventa,իննսուն
921,hundert::NUM,cem,հարյուր
922,hundert::NUM,cento,հարյուր
923,tausend::NUM,mil,հազար
924,und::CNJ,e,ու
925,oder::CNJ,ou,կամ
926,stehen::V,estar em pé,կանգնել
927,sitzen::V,estar sentado,նստել
928,liegen::V,jazer,ստել
929,liegen::V,estar deitado,ստել
930,hängen::V,pender,կախվել
931,hängen::V,estar pendurado,կախվել
932,werden::V,tornar-se,դառնալ
933,passieren::V,acontecer,պատահել
934,beginnen::V,começar,սկսվել
935,enden::V,acabar,վերջանալ
936,enden::V,terminar,վերջանալ
937,wechseln::V,variar,փոխվել
938,wechseln::V,alternar,փոխվել
939,aufgehen[Sonne]::V,nascer,բարձրանալ
940,aufgehen[Sonne]::V,nascer,ելնել 
941,untergehen[Sonne]::V,pôr-se,մտնել
942,scheinen[Sonne]::V,brilhar,շողալ
943,scheinen[Sonne]::V,brilhar,փայլել
944,donnern::V,trovejar,որոտալ
945,wehen::V,soprar,փչել
946,strömen::V,correr,հոսել
947,fließen::V,fluir,հոսել
948,sich drehen::V,girar,պտտվել
949,schwanken::V,oscilar,տատանվել
950,schwingen::V,vibrar,ճոճվել
951,fallen::V,cair,ընկնել
952,brennen::V,arder,այրվել
953,rauchen::V,fumegar,ծխել
954,regnen::V,chover,անձրեւ գալ
955,gefrieren::V,gelar,սառչել
956,gefrieren::V,congelar,սառչել
957,tauen::V,derreter,լկիլ
958,tauen::V,descongelar,լկիլ
959,schmelzen::V,fundir-se,հալիլ
960,trocknen::V,secar,չորանալ
961,sieden::V,ferver,եռալ
962,faulen::V,estragar-se,փտել
963,verfaulen::V,apodrecer,նեխել
964,reißen::V,romper-se,պատռվել
965,reißen::V,romper-se,ճղվել
966,versinken::V,afundar-se,սուզվել
967,vergehen::V,passar,անցնել 
968,erscheinen::V,aparecer,հայտնվել
969,erscheinen::V,aparecer,երեւալ
970,verschwinden::V,desaparecer,անհետանալ
971,sinken::V,descer,ընկնել
972,abnehmen::V,diminuir,փոքրանալ
973,abnehmen::V,decrescer,փոքրանալ
974,zunehmen::V,crescer,մեծանալ
975,zunehmen::V,aumentar,մեծանալ
976,steigen::V,subir,բարձրանալ
977,wachsen::V,crescer,աճել
978,glänzen::V,brilhar,նշուլել
979,glänzen::V,brilhar,փայլիլ
980,funkeln::V,cintilar,փայլատակել
981,lärmen::V,fazer barulho,աղմուկ հանել
982,läuten::V,chocalhar,զնգալ
983,klingeln::V,tocar,զնգալ
984,klirren::V,tinir,զնգզնգալ
985,brausen::V,bramar,մոլեգնել
986,rauschen::V,murmurar,սոսափել
987,rauschen::V,rumorejar,սոսափել
988,klingen::V,soar,հնչել
989,bellen::V,ladrar,հաչել
990,heulen::V,uivar,ոռնալ 
991,blasen::V,soprar,փչել 
992,pfeifen::V,assobiar,սուլել
993,schreien::V,gritar,գոռալ 
994,stöhnen::V,gemer,տնքալ
995,zittern::V,tremer,դողալ
996,leben::V,viver,ապրել
997,geboren werden::V,nascer,ծնվել
998,atmen::V,respirar,շնչել
999,trinken::V,beber,խմել
1000,essen::V,comer,ուտել
1001,schlucken::V,engolir,կլանել
1002,schlucken::V,engolir,կուլ տալ
1003,müde werden::V,cansar-se,հոգնել
1004,einschlafen::V,adormecer,քուն մտնել
1005,schlafen::V,dormir,քնել
1006,aufwachen::V,acordar,արթննալ
1007,aufstehen::V,levantar-se,ելլել
1008,sich erholen::V,descansar,հանգստանալ
1009,krank werden::V,adoecer,հիւանդանալ
1010,krank werden::V,ficar doente,հիւանդանալ
1011,krank sein::V,estar doente,հիվանդ լինել
1012,schmerzen::V,doer,ցավել
1013,husten::V,tossir,հազալ
1014,genesen::V,convalescer,ապաքինվել
1015,sterben::V,morrer,մեռնել
1016,sterben::V,morrer,վախճանվել
1017,umkommen::V,perecer,կործանվել
1018,sich bewegen::V,mover-se,ընթանալ
1019,sich rühren::V,mexer-se,շարժվել
1020,sich erheben::V,levantar-se,կանգնել
1021,sich erheben::V,levantar-se,վեր կենալ
1022,sich setzen::V,sentar-se,նստել
1023,hinfallen::V,cair,ընկնել
1024,laufen::V,andar,քայլել
1025,laufen::V,caminhar,քայլել
1026,schreiten::V,andar,ճեմել
1027,schreiten::V,caminhar,ճեմել
1028,spazierengehen::V,passear,շրջագայել
1029,eilen::V,apressar-se,շտապել
1030,sich beeilen::V,apressar-se,շտապել 
1031,sich beeilen::V,despachar-se,շտապել 
1032,sausen::V,correr,սլանալ
1033,rennen::V,correr,վազել
1034,springen::V,saltar,ցատկել
1035,klettern::V,trepar,մագլցել
1036,schaukeln::V,baloiçar,ճոճվել
1037,schaukeln::V,baloiçar,օրորվել
1038,kriechen::V,rastejar,սողալ
1039,kriechen::V,arrastar-se,սողալ
1040,schwimmen::V,nadar,լողալ
1041,tauchen::V,mergulhar,սուզվել
1042,rudern::V,remar,թիավարել
1043,fahren::V,ir,ընթանալ
1044,fliegen::V,voar,թռչել
1045,gehen::V,ir,գնալ
1046,gehen::V,andar,գնալ
1047,weggehen::V,partir,հեռանալ
1048,weggehen::V,ir-se embora,հեռանալ
1049,abfahren::V,sair,ճանապարհվել
1050,abfahren::V,partir,ճանապարհվել
1051,anhalten::V,parar,կանգնել
1052,hineingehen::V,entrar,մտնել
1053,eintreten::V,entrar,մտնել
1054,kommen::V,vir,գալ
1055,ankommen::V,chegar,ժամանել
1056,zurückkommen::V,voltar,վերադառնալ
1057,zurückkommen::V,regressar,վերադառնալ
1058,bleiben::V,ficar,մնալ
1059,bleiben::V,permanecer,մնալ
1060,warten::V,esperar,սպասել
1061,erwarten::V,esperar,սպասել
1062,erwarten::V,aguardar,սպասել
1063,suchen::V,buscar,որոնել
1064,suchen::V,procurar,որոնել
1065,finden::V,achar,գտնել
1066,finden::V,encontrar,գտնել
1067,versuchen::V,tentar,փորձել
1068,vorbereiten::V,preparar,պատրաստել
1069,lieben::V,amar,սիրել
1070,lieben::V,querer,սիրել
1071,mögen::V,gostar de,հավանել
1072,mögen::V,gostar de,սիրել
1073,lachen::V,rir,ծիծաղել
1074,lachen::V,rir-se,ծիծաղել
1075,rühren::V,comover,հուզել
1076,weinen::V,chorar,լալ
1077,schimpfen::V,ralhar,տրտնջալ
1078,schimpfen::V,ralhar,քրթմնջել
1079,sich ärgern::V,zangar-se,զայրանալ
1080,sich fürchten::V,ter medo de,վախնալ
1081,sich fürchten::V,ter receio de,վախնալ
1082,fürchten::V,temer,վախենալ
1083,fürchten::V,recear,վախենալ
1084,fliehen::V,fugir,փախչել
1085,flüchten::V,refugiar-se,փախչել
1086,sehen::V,ver,տեսնել
1087,anschauen::V,olhar,դիտել
1088,ansehen::V,mirar,նայել
1089,hören::V,ouvir,լսել
1090,zuhören::V,escutar,ունկնդրել
1091,probieren::V,provar,համը տեսել
1092,probieren::V,saborear,համը տեսել
1093,riechen::V,cheirar,հոտ առնել
1094,fühlen::V,sentir,զգալ
1095,scheinen::V,parecer,երեւալ
1096,zu sehen sein::V,estar à vista,երեւալ
1097,vernehmen::V,ouvir,իմանալ 
1098,frieren::V,ter frio,մրսել
1099,tun::V,fazer,անել
1100,können::V,saber,կարողանալ
1101,wollen::V,querer,ուզել
1102,wollen::V,querer,ցանկանալ
1103,anfangen::V,iniciar,սկսել
1104,beenden::V,acabar,վերջացնել
1105,beenden::V,terminar,վերջացնել
1106,aufhören::V,cessar,դադարել
1107,aufhören::V,desistir,դադարել
1108,gelingen::V,sair bem,հաջողվել
1109,gelingen::V,sair bem,գլուխ գալ
1110,gelingen::V,dar bom resultado,հաջողվել
1111,gelingen::V,dar bom resultado,գլուխ գալ
1112,geraten::V,sair,ստացվել
1113,geraten::V,dar resultado,ստացվել
1114,öffnen::V,abrir,բաց անել
1115,schließen::V,fechar,փակել 
1116,stellen::V,pôr,դնել
1117,stellen::V,colocar,դնել
1118,setzen::V,pôr,նստեցնել
1119,setzen::V,meter,նստեցնել
1120,legen::V,pôr,դնել
1121,legen::V,meter,դնել
1122,berühren::V,tocar,դիպչել
1123,berühren::V,tocar,շոշափել
1124,verbinden::V,unir,շաղկապել
1125,verbinden::V,ligar,շաղկապել
1126,bedecken::V,cobrir,ծածկել
1127,aufhängen::V,pendurar,կախել
1128,anzünden::V,acender,վառել
1129,aufheben::V,apanhar,վերցնել
1130,aufheben::V,levantar,վերցնել
1131,zurücklassen::V,deixar,թողնել
1132,verlieren::V,perder,կորցնել
1133,fallen lassen::V,deixar cair,գցել
1134,machen::V,fazer,անել
1135,herstellen::V,produzir,արտադրել
1136,bauen::V,edificar,կառուցել
1137,bauen::V,construir,կառուցել
1138,reparieren::V,reparar,նորոգել
1139,reparieren::V,consertar,նորոգել
1140,verbessern::V,melhorar,բարելավել
1141,ändern::V,mudar,փոխել
1142,ändern::V,alterar,փոխել
1143,graben::V,cavar,փորել
1144,beugen::V,curvar,ծռել
1145,biegen::V,vergar,թեքել
1146,drehen::V,girar,ոլորել
1147,wenden::V,virar,պտտել
1148,wenden::V,voltar,պտտել
1149,umdrehen::V,virar,շրջել
1150,umdrehen::V,revolver,շրջել
1151,heben::V,levantar,բարձրացնել
1152,hochheben::V,erguer,բարձրացնել
1153,hochheben::V,levantar,բարձրացնել
1154,ergreifen::V,apanhar,վարակվել
1155,halten::V,segurar,բռնել
1156,drücken::V,apertar,ճնշել
1157,schieben::V,empurrar,հրել
1158,kratzen::V,raspar,քերել
1159,lecken::V,lamber,լիզել
1160,beißen::V,morder,կծել
1161,abreißen::V,arrancar,պոկել
1162,abschneiden::V,talhar,կտրել 
1163,binden::V,ligar,կապել
1164,stecken::V,meter,խրել
1165,stecken::V,enfiar,խրել
1166,brechen::V,romper,կոտրել 
1167,brechen::V,quebrar,կոտրել 
1168,klopfen::V,bater,թակել
1169,hauen::V,bater,ծեծել
1170,kleben::V,colar,կպցնել
1171,reiben::V,esfregar,շփել
1172,streichen::V,barrar,վրան քսել
1173,schleifen::V,afiar,սրել 
1174,schneiden::V,cortar,կտրել
1175,rütteln::V,sacudir,ցնցել
1176,schütteln::V,abanar,թափահարել
1177,schütteln::V,sacudir,թափահարել
1178,schwenken::V,agitar,ճոճել
1179,schütten::V,deitar,լցնել
1180,füllen::V,encher,լիքը լցնել
1181,einwickeln::V,envolver,փաթաթել
1182,einwickeln::V,embrulhar,փաթաթել
1183,tragen::V,levar,կրել
1184,tragen::V,levar,տանել
1185,tragen::V,trazer,կրել
1186,tragen::V,trazer,տանել
1187,schleppen::V,arrastar,քաշել
1188,ziehen::V,puxar,ձգել
1189,ziehen::V,puxar,քաշել
1190,aufbewahren::V,guardar,պահել 
1191,aufbewahren::V,conservar,պահել 
1192,werfen::V,lançar,նետել
1193,fangen::V,apanhar,
1194,packen::V,agarrar,հափշտակել
1195,verstecken::V,esconder,ծածկել
1196,teilen::V,partir,բաժանել
1197,teilen::V,dividir,բաժանել
1198,schicken::V,enviar,ուղարկել
1199,bringen::V,trazer,բերել
1200,hinzufügen::V,acrescentar,ավելացնել
1201,bekommen::V,obter,հայթայթել
1202,erhalten::V,receber,ստանալ
1203,nehmen::V,tomar,վերցնել
1204,wählen::V,eleger,ընտրել
1205,wählen::V,escolher,ընտրել
1206,auswählen::V,escolher,գերադասել
1207,auswählen::V,seleccionar,գերադասել
1208,bewahren::V,guardar,պահպանել
1209,bewahren::V,conservar,պահպանել
1210,behindern::V,impedir,խոչընդոտել
1211,verderben::V,estragar,փչացնել
1212,verderben::V,corromper,փչացնել
1213,beschädigen::V,danificar,վնասել
1214,zerbrechen::V,romper,ջարդել
1215,zerbrechen::V,romper,կոտրել
1216,zerbrechen::V,quebrar,ջարդել
1217,zerbrechen::V,quebrar,կոտրել
1218,zerreißen::V,rasgar,պատռել
1219,zerstören::V,destruir,քանդել
1220,verbrennen::V,queimar,այրել
1221,geben::V,dar,տալ
1222,reichen::V,passar,հանձնել
1223,schenken::V,oferecer,նվիրել
1224,versprechen::V,prometer,խոստանալ
1225,wünschen::V,desejar,մաղթել
1226,loben::V,louvar,գովել
1227,küssen::V,beijar,համբուրել
1228,wiegen::V,embalar,օրորել
1229,zudecken::V,tapar,վրան գցել
1230,zudecken::V,cobrir,վրան գցել
1231,wecken::V,acordar,զարթնեցնել
1232,wecken::V,despertar,զարթնեցնել
1233,zeigen::V,mostrar,ցույց տալ
1234,führen::V,guiar,ուղեկցել
1235,führen::V,conduzir,ուղեկցել
1236,lehren::V,ensinar,սովորեցնել
1237,unterrichten::V,instruir,ավանդել
1238,aufziehen::V,criar,դաստիարակել
1239,leiten::V,dirigir,ղեկավարել
1240,leiten::V,dirigir,կառավարել
1241,leiten::V,conduzir,ղեկավարել
1242,leiten::V,conduzir,կառավարել
1243,antreiben::V,impelir,շտապեցնել
1244,lassen::V,fazer,ստիպել
1245,einladen::V,convidar,հրավիրել
1246,vereinigen::V,unir,միացնել
1247,vereinigen::V,reunir,միացնել
1248,besuchen::V,ir ver,այցելել
1249,besuchen::V,visitar,այցելել
1250,treffen::V,encontrar,հանդիպել
1251,sich versammeln::V,reunir-se,հավաքվել
1252,spielen::V,jogar,խաղալ
1253,spielen::V,brincar,խաղալ
1254,singen::V,cantar,երգել
1255,tanzen::V,bailar,պարել
1256,sich trennen::V,apartar-se,ցրվել
1257,verlassen::V,deixar,լքել
1258,verlassen::V,abandonar,լքել
1259,retten::V,salvar,փրկել
1260,bewachen::V,vigiar,պահել
1261,bewachen::V,guardar,պահել
1262,schützen::V,proteger,պաշտպանել
1263,verteidigen::V,defender,պաշտպանել
1264,sich schlagen::V,brigar,կռվել
1265,sich schlagen::V,bater-se,կռվել
1266,schießen::V,disparar,կրակել
1267,siegen::V,vencer,հաղթել
1268,ärgern::V,irritar,ձանձրացնել
1269,ärgern::V,aborrecer,ձանձրացնել
1270,schlagen::V,bater,խփել
1271,treten::V,pisar,քացի տալ
1272,stechen::V,picar,խայթել
1273,stoßen::V,empurrar,մղել
1274,stehlen::V,furtar,գողանալ
1275,stören::V,perturbar,խանգարել
1276,belästigen::V,incomodar,անհանգստացնել
1277,belästigen::V,importunar,անհանգստացնել
1278,verbergen::V,ocultar,թաքցնել
1279,verbergen::V,esconder,թաքցնել
1280,täuschen::V,iludir,խաբել
1281,täuschen::V,enganar,խաբել
1282,betrügen::V,burlar,խաբել
1283,betrügen::V,enganar,խաբել
1284,töten::V,matar,սպանել 
1285,wohnen::V,morar,բնակվել
1286,arbeiten::V,trabalhar,աշխատել
1287,sammeln::V,recolher,հավաքել
1288,sammeln::V,coleccionar,հավաքել
1289,pflücken::V,colher,քաղել
1290,jagen::V,caçar,որս անել
1291,fischen::V,pescar,ձուկ բռնել
1292,fassen::V,apanhar,բռնել
1293,hüten::V,guardar,արածեցնել
1294,treiben::V,conduzir,հովուել
1295,anbinden::V,atar,չուանել
1296,füttern::V,dar de comer a,կերակրել
1297,melken::V,ordenhar,կթել
1298,hacken::V,rachar,կոտորել
1299,gießen::V,regar,ջրել
1300,reifen::V,amadurecer,հասունանալ 
1301,zubereiten::V,preparar,պատրաստել
1302,kochen::V,cozer,եփել
1303,backen::V,cozer,թխել
1304,braten::V,assar,տապակել
1305,braten::V,fritar,տապակել
1306,umrühren::V,remexer,խառնել
1307,stricken::V,tricotar,գործել
1308,stricken::V,fazer malha,գործել
1309,nähen::V,coser,կարել
1310,nähen::V,costurar,կարել
1311,färben::V,tingir,ներկել
1312,färben::V,colorir,ներկել
1313,reinigen::V,limpar,մաքրել
1314,reinigen::V,purificar,մաքրել
1315,waschen::V,lavar,լվանալ
1316,abwischen::V,limpar,սրբել
1317,abwischen::V,esfregar,սրբել
1318,spülen::V,lavar,ողողել
1319,spülen::V,lavar,պարզաջրել
1320,spülen::V,enxaguar,ողողել
1321,spülen::V,enxaguar,պարզաջրել
1322,fegen::V,varrer,ավլել
1323,kehren::V,varrer,ավլել
1324,baden::V,banhar,լողանալ
1325,baden::V,tomar banho,լողանալ
1326,sich waschen::V,lavar-se,լվացվել
1327,ausziehen::V,despir,հանել
1328,anziehen::V,vestir,հագնել
1329,sich anziehen::V,vestir-se,հագնվել
1330,kämmen::V,pentear,սանրել
1331,schmücken::V,adornar,զարդարել
1332,sagen::V,dizer,ասել
1333,sprechen::V,falar,խոսել
1334,reden::V,falar,զրուցել
1335,sich unterhalten::V,conversar,խոսակցել
1336,fragen::V,perguntar,հարցնել
1337,bitten::V,pedir,խնդրել
1338,erzählen::V,contar,պատմել
1339,mitteilen::V,comunicar,հաղորդել
1340,mitteilen::V,participar,հաղորդել
1341,nennen::V,nomear,անվանել
1342,nennen::V,apelidar,անվանել
1343,rufen::V,chamar,կանչել
1344,prahlen::V,gabar-se,պարծենալ
1345,prahlen::V,vangloriar-se,պարծենալ
1346,übersetzen::V,traduzir,թարգմանել
1347,denken::V,pensar,մտածել
1348,glauben::V,crer,հավատալ
1349,bemerken::V,notar,նկատել
1350,bemerken::V,observar,նկատել
1351,erkennen::V,reconhecer,ճանաչել
1352,begreifen::V,apreender,հասկանալ
1353,begreifen::V,compreender,հասկանալ
1354,verstehen::V,entender,ըմբռնել
1355,verstehen::V,compreender,ըմբռնել
1356,lernen::V,aprender,սովորել
1357,wissen::V,saber,իմանալ
1358,sich erinnern an::V,lembrar-se de,հիշել
1359,sich erinnern an::V,lembrar-se de,մտաբերել
1360,sich erinnern an::V,recordar-se de,հիշել
1361,sich erinnern an::V,recordar-se de,մտաբերել
1362,vergessen::V,esquecer,մոռանալ
1363,messen::V,medir,չափել
1364,zählen::V,contar,թվել
1365,zählen::V,contar,հաշվել
1366,rechnen::V,calcular,հաշվել
1367,rechnen::V,calcular,հաշվարկել
1368,lesen::V,ler,կարդալ
1369,malen::V,pintar,նկարել
1370,zeichnen::V,desenhar,գծել
1371,schreiben::V,escrever,գրել
1372,besitzen::V,possuir,ունենալ
1373,besitzen::V,possuir,տեր լինել
1374,kaufen::V,comprar,գնել
1375,verkaufen::V,vender,վաճառել
1376,bezahlen::V,pagar,վճարել
1377,zahlen::V,pagar,վճարել
1378,beherrschen::V,imperar,ղեկավարել
1379,ertragen::V,suportar,դիմանալ
