,Concept_ID,ga,de
793,wieder::ADV,arís,wieder
794,wieder::ADV,athuair,wieder
795,vergebens::ADV,amú,vergebens
796,vergebens::ADV,in aisce,vergebens
797,vor::PRP,ar thosach,vor
798,hinter::PRP,laistiar de,hinter
799,hinter::PRP,taobh thiar de,hinter
800,unter::PRP,faoi,unter
801,durch::PRP,trí,durch
802,neben::PRP,taobh le,neben
803,neben::PRP,in aice le,neben
804,zwischen::PRP,idir,zwischen
805,wegen::PRP,de bharr,wegen
806,wegen::PRP,mar gheall ar,wegen
807,dies::PRN,seo,dies
808,das::PRN,sin,das
809,alles::PRN,gach rud,alles
810,ich::PRN,mé,ich
811,ich::PRN,mise,ich
812,du::PRN,tú,du
813,du::PRN,tusa,du
814,er::PRN,sé,er
815,er::PRN,seisean,er
816,wir::PRN,sinn,wir
817,ihr::PRN,sibh,ihr
818,ihr::PRN,sibhse,ihr
819,sie::PRN,siad,sie
820,sie::PRN,siadsan,sie
821,was::FPRN,cad,was
822,was::FPRN,céard,was
823,wer::FPRN,cé,wer
824,wo::FADV,cá,wo
825,wo::FADV,cén áit,wo
826,wohin::FADV,cá,wohin
827,wohin::FADV,cén áit,wohin
828,wie::FADV,conas,wie
829,wie::FADV,cén chaoi,wie
830,warum::FADV,cén fáth,warum
831,warum::FADV,cad chuige,warum
832,wieviel::FNUM,cá mhéad,wieviel
833,eins::NUM,aon,eins
834,zwei::NUM,dhá,zwei
835,drei::NUM,trí,drei
836,vier::NUM,ceathair,vier
837,fünf::NUM,cúig,fünf
838,sechs::NUM,sé,sechs
839,sieben::NUM,seacht,sieben
840,acht::NUM,ocht,acht
841,neun::NUM,naoi,neun
842,zehn::NUM,deich,zehn
843,elf::NUM,aon déag,elf
844,zwölf::NUM,dó dhéag,zwölf
845,zwanzig::NUM,fiche,zwanzig
846,dreißig::NUM,tríocha,dreißig
847,vierzig::NUM,daichead,vierzig
848,vierzig::NUM,ceathracha,vierzig
849,fünfzig::NUM,caoga,fünfzig
850,sechzig::NUM,seasca,sechzig
851,siebzig::NUM,seachtó,siebzig
852,achtzig::NUM,ochtó,achtzig
853,neunzig::NUM,nócha,neunzig
854,hundert::NUM,céad,hundert
855,tausend::NUM,míle,tausend
856,und::CNJ,agus,und
857,oder::CNJ,nó,oder
858,stehen::V,seas,stehen
859,sitzen::V,suigh,sitzen
860,liegen::V,luigh,liegen
861,hängen::V,tá crochta,hängen
862,werden::V,éirigh,werden
863,passieren::V,tarlaigh,passieren
864,beginnen::V,tosaigh,beginnen
865,enden::V,críochnaigh,enden
866,wechseln::V,athraigh,wechseln
867,aufgehen[Sonne]::V,éirigh,aufgehen
868,untergehen[Sonne]::V,fuin,untergehen
869,untergehen[Sonne]::V,téigh faoi,untergehen
870,scheinen[Sonne]::V,taitin,scheinen
871,scheinen[Sonne]::V,soilsigh,scheinen
872,donnern::V,tá toirneach ann,donnern
873,wehen::V,séid,wehen
874,strömen::V,sil,strömen
875,fließen::V,rith,fließen
876,fließen::V,snigh,fließen
877,sich drehen::V,cas,sich drehen
878,sich drehen::V,imrothlaigh,sich drehen
879,schwanken::V,luasc,schwanken
880,schwingen::V,luasc,schwingen
881,fallen::V,tit,fallen
882,brennen::V,dóigh,brennen
883,rauchen::V,plúch toite,rauchen
884,regnen::V,báistigh,regnen
885,regnen::V,tá ag cur báistí,regnen
886,gefrieren::V,sioc,gefrieren
887,gefrieren::V,reoigh,gefrieren
888,tauen::V,leáigh,tauen
889,tauen::V,coscair,tauen
890,schmelzen::V,leáigh,schmelzen
891,trocknen::V,triomaigh,trocknen
892,sieden::V,fiuch,sieden
893,sieden::V,beirigh,sieden
894,faulen::V,lobh,faulen
895,faulen::V,dreoigh,faulen
896,verfaulen::V,lobh,verfaulen
897,verfaulen::V,feoigh,verfaulen
898,reißen::V,bris,reißen
899,versinken::V,téigh síos,versinken
900,vergehen::V,téigh thart,vergehen
901,erscheinen::V,tar,erscheinen
902,verschwinden::V,imigh,verschwinden
903,sinken::V,tit,sinken
904,sinken::V,ísligh,sinken
905,abnehmen::V,maolaigh,abnehmen
906,abnehmen::V,laghdaigh,abnehmen
907,zunehmen::V,méadaigh,zunehmen
908,steigen::V,éirigh,steigen
909,wachsen::V,fás,wachsen
910,glänzen::V,lonraigh,glänzen
911,funkeln::V,drithligh,funkeln
912,lärmen::V,tóg callán,lärmen
913,läuten::V,buail,läuten
914,klingeln::V,buail,klingeln
915,klirren::V,cling,klirren
916,brausen::V,búir,brausen
917,rauschen::V,tá ag siosarnach,rauschen
918,klingen::V,tá glór ag,klingen
919,bellen::V,amhastraigh,bellen
920,heulen::V,glam,heulen
921,blasen::V,séid,blasen
922,pfeifen::V,lig fead,pfeifen
923,schreien::V,béic,schreien
924,schreien::V,glaoigh,schreien
925,stöhnen::V,lig cnead,stöhnen
926,zittern::V,crith,zittern
927,zittern::V,creathnaigh,zittern
928,leben::V,mair,leben
929,geboren werden::V,rugadh,geboren werden
930,atmen::V,análaigh,atmen
931,trinken::V,ól,trinken
932,essen::V,ith,essen
933,schlucken::V,slog,schlucken
934,müde werden::V,tuirsigh,müde werden
935,einschlafen::V,tit ina chodladh,einschlafen
936,schlafen::V,codail,schlafen
937,aufwachen::V,múscail,aufwachen
938,aufstehen::V,éirigh,aufstehen
939,sich erholen::V,lig scíth,sich erholen
940,krank werden::V,éirigh tinn,krank werden
941,krank sein::V,tá tinn,krank sein
942,schmerzen::V,tá pian i,schmerzen
943,husten::V,déan casacht,husten
944,genesen::V,téarnaigh,genesen
945,sterben::V,éag,sterben
946,sterben::V,faigh bás,sterben
947,umkommen::V,caill,umkommen
948,sich bewegen::V,bog,sich bewegen
949,sich bewegen::V,gluais,sich bewegen
950,sich rühren::V,corraigh,sich rühren
951,sich erheben::V,seas suas,sich erheben
952,sich setzen::V,suigh,sich setzen
953,hinfallen::V,tit,hinfallen
954,laufen::V,siúil,laufen
955,schreiten::V,siúil,schreiten
956,spazierengehen::V,téigh ag spaisteoireacht,spazierengehen
957,eilen::V,deifrigh,eilen
958,eilen::V,brostaigh,eilen
959,sich beeilen::V,deifrigh,sich beeilen
960,sich beeilen::V,déan deifir,sich beeilen
961,sausen::V,luathaigh,sausen
962,rennen::V,rith,rennen
963,springen::V,léim,springen
964,klettern::V,dreap,klettern
965,schaukeln::V,téigh ar an maide corrach,schaukeln
966,kriechen::V,snámh,kriechen
967,schwimmen::V,snámh,schwimmen
968,tauchen::V,tum,tauchen
969,rudern::V,iomair,rudern
970,rudern::V,rámhaigh,rudern
971,fahren::V,tiomáin,fahren
972,fliegen::V,eitil,fliegen
973,gehen::V,téigh,gehen
974,weggehen::V,imigh,weggehen
975,abfahren::V,imigh,abfahren
976,anhalten::V,stad,anhalten
977,hineingehen::V,téigh isteach,hineingehen
978,eintreten::V,téigh isteach,eintreten
979,kommen::V,tar,kommen
980,ankommen::V,tar,ankommen
981,zurückkommen::V,fill,zurückkommen
982,bleiben::V,fan,bleiben
983,warten::V,fan,warten
984,erwarten::V,tá ag súil le,erwarten
985,erwarten::V,tá ag dréim le,erwarten
986,suchen::V,lorg,suchen
987,finden::V,faigh,finden
988,finden::V,aimsigh,finden
989,versuchen::V,triail,versuchen
990,vorbereiten::V,réitigh,vorbereiten
991,lieben::V,gráigh,lieben
992,mögen::V,taitin le,mögen
993,mögen::V,is maith le,mögen
994,lachen::V,gáir,lachen
995,rühren::V,téigh i bhfeidhm ar,rühren
996,weinen::V,goil,weinen
997,weinen::V,caoin,weinen
998,schimpfen::V,tá ag clamhsán,schimpfen
999,sich ärgern::V,tá corraithe,sich ärgern
1000,sich fürchten::V,tá eagla ar,sich fürchten
1001,fürchten::V,tá eagla ar,fürchten
1002,fliehen::V,teith,fliehen
1003,flüchten::V,éalaigh,flüchten
1004,sehen::V,feic,sehen
1005,anschauen::V,dearc,anschauen
1006,anschauen::V,féach ar,anschauen
1007,ansehen::V,breathnaigh,ansehen
1008,hören::V,cluin,hören
1009,zuhören::V,éist,zuhören
1010,probieren::V,bliais,probieren
1011,riechen::V,bolaigh,riechen
1012,fühlen::V,braith,fühlen
1013,fühlen::V,mothaigh,fühlen
1014,scheinen::V,tá an chuma ar,scheinen
1015,zu sehen sein::V,tá le feiceáil,zu sehen sein
1016,vernehmen::V,clois,vernehmen
1017,frieren::V,tá fuar,frieren
1018,tun::V,déan,tun
1019,können::V,féad,können
1020,können::V,is féidir le,können
1021,wollen::V,tá ag iarraidh,wollen
1022,anfangen::V,tosaigh,anfangen
1023,anfangen::V,cuir tús le,anfangen
1024,beenden::V,críochnaigh,beenden
1025,beenden::V,cuir deireadh le,beenden
1026,aufhören::V,stad,aufhören
1027,gelingen::V,éirigh le,gelingen
1028,geraten::V,tá deireadh ar,geraten
1029,öffnen::V,oscail,öffnen
1030,schließen::V,dún,schließen
1031,schließen::V,iaigh,schließen
1032,stellen::V,cuir,stellen
1033,setzen::V,cuir,setzen
1034,setzen::V,socraigh,setzen
1035,legen::V,cuir,legen
1036,berühren::V,teagmhaigh le,berühren
1037,verbinden::V,ceangail,verbinden
1038,bedecken::V,clúdaigh,bedecken
1039,bedecken::V,cumhdaigh,bedecken
1040,aufhängen::V,croch,aufhängen
1041,anzünden::V,las,anzünden
1042,anzünden::V,adhain,anzünden
1043,aufheben::V,tóg,aufheben
1044,aufheben::V,ardaigh,aufheben
1045,zurücklassen::V,fág,zurücklassen
1046,verlieren::V,caill,verlieren
1047,fallen lassen::V,lig uait,fallen lassen
1048,fallen lassen::V,caith uait,fallen lassen
1049,machen::V,déan,machen
1050,machen::V,réitigh,machen
1051,herstellen::V,táirg,herstellen
1052,bauen::V,tóg,bauen
1053,reparieren::V,deisigh,reparieren
1054,verbessern::V,feabhsaigh,verbessern
1055,ändern::V,athraigh,ändern
1056,graben::V,tochail,graben
1057,beugen::V,crom,beugen
1058,biegen::V,lúb,biegen
1059,drehen::V,cas,drehen
1060,wenden::V,tiontaigh,wenden
1061,umdrehen::V,iompaigh,umdrehen
1062,umdrehen::V,tiontaigh,umdrehen
1063,heben::V,ardaigh,heben
1064,hochheben::V,tóg,hochheben
1065,ergreifen::V,beir ar,ergreifen
1066,halten::V,coimeád,halten
1067,halten::V,coinnigh,halten
1068,drücken::V,brúigh,drücken
1069,schieben::V,brúigh,schieben
1070,kratzen::V,scríob,kratzen
1071,lecken::V,ligh,lecken
1072,lecken::V,leadhb,lecken
1073,beißen::V,bain greim as,beißen
1074,abreißen::V,stróic,abreißen
1075,abreißen::V,tarraing,abreißen
1076,abschneiden::V,scoith,abschneiden
1077,binden::V,ceangail,binden
1078,stecken::V,sáigh,stecken
1079,brechen::V,bris,brechen
1080,klopfen::V,cnag,klopfen
1081,hauen::V,buail,hauen
1082,kleben::V,gliúáil,kleben
1083,reiben::V,cuimil,reiben
1084,streichen::V,leath,streichen
1085,schleifen::V,líomh,schleifen
1086,schneiden::V,gearr,schneiden
1087,rütteln::V,croith,rütteln
1088,schütteln::V,croith,schütteln
1089,schwenken::V,luasc,schwenken
1090,schütten::V,doirt,schütten
1091,füllen::V,líon,füllen
1092,einwickeln::V,cuach,einwickeln
1093,einwickeln::V,clúdaigh,einwickeln
1094,tragen::V,iompair,tragen
1095,schleppen::V,tarraing,schleppen
1096,ziehen::V,tarraing,ziehen
1097,aufbewahren::V,coinnigh,aufbewahren
1098,werfen::V,caith,werfen
1099,fangen::V,ceap,fangen
1100,packen::V,beir ar,packen
1101,verstecken::V,folaigh,verstecken
1102,verstecken::V,cuir i bhfolach,verstecken
1103,teilen::V,roinn,teilen
1104,schicken::V,seol,schicken
1105,bringen::V,beir,bringen
1106,bringen::V,tabhair,bringen
1107,hinzufügen::V,cuir le,hinzufügen
1108,bekommen::V,faigh,bekommen
1109,erhalten::V,faigh,erhalten
1110,nehmen::V,tóg,nehmen
1111,nehmen::V,glac,nehmen
1112,wählen::V,pioc,wählen
1113,wählen::V,roghnaigh,wählen
1114,auswählen::V,roghnaigh,auswählen
1115,bewahren::V,caomhnaigh,bewahren
1116,behindern::V,cuir bac ar,behindern
1117,verderben::V,mill,verderben
1118,beschädigen::V,loit,beschädigen
1119,beschädigen::V,déan damáiste do,beschädigen
1120,zerbrechen::V,bris,zerbrechen
1121,zerreißen::V,stiall,zerreißen
1122,zerstören::V,mill,zerstören
1123,zerstören::V,scrios,zerstören
1124,verbrennen::V,las,verbrennen
1125,verbrennen::V,dóigh,verbrennen
1126,geben::V,tabhair,geben
1127,reichen::V,sín,reichen
1128,reichen::V,cuir,reichen
1129,schenken::V,bronn,schenken
1130,schenken::V,tabhair,schenken
1131,versprechen::V,geall,versprechen
1132,wünschen::V,guigh,wünschen
1133,loben::V,mol,loben
1134,küssen::V,póg,küssen
1135,wiegen::V,bog,wiegen
1136,wiegen::V,luasc,wiegen
1137,zudecken::V,clúdaigh,zudecken
1138,wecken::V,dúisigh,wecken
1139,zeigen::V,taispeáin,zeigen
1140,führen::V,treoraigh,führen
1141,lehren::V,múin,lehren
1142,lehren::V,teagasc,lehren
1143,unterrichten::V,múin,unterrichten
1144,unterrichten::V,teagasc,unterrichten
1145,aufziehen::V,tóg,aufziehen
1146,leiten::V,tá i gceannas ar,leiten
1147,antreiben::V,gríosaigh,antreiben
1148,lassen::V,cuir ag,lassen
1149,einladen::V,cuir cuireadh ar,einladen
1150,vereinigen::V,aontaigh,vereinigen
1151,besuchen::V,tabhair cuairt ar,besuchen
1152,treffen::V,cas ar,treffen
1153,treffen::V,buail le,treffen
1154,sich versammeln::V,bailigh,sich versammeln
1155,sich versammeln::V,cruinnigh,sich versammeln
1156,spielen::V,imir,spielen
1157,spielen::V,tá ag spraoi,spielen
1158,singen::V,can,singen
1159,tanzen::V,rinc,tanzen
1160,tanzen::V,damhsaigh,tanzen
1161,sich trennen::V,scar,sich trennen
1162,verlassen::V,fág,verlassen
1163,retten::V,tarrtháil,retten
1164,bewachen::V,cosain,bewachen
1165,bewachen::V,gardáil,bewachen
1166,schützen::V,cosain,schützen
1167,verteidigen::V,cosain,verteidigen
1168,sich schlagen::V,tá ag bruíon,sich schlagen
1169,schießen::V,caith,schießen
1170,schießen::V,scaoil,schießen
1171,siegen::V,bain,siegen
1172,siegen::V,buaigh,siegen
1173,ärgern::V,cuir isteach ar,ärgern
1174,schlagen::V,buail,schlagen
1175,treten::V,ciceáil,treten
1176,stechen::V,sáigh,stechen
1177,stoßen::V,brúigh,stoßen
1178,stoßen::V,soncáil,stoßen
1179,stehlen::V,goid,stehlen
1180,stören::V,cuir isteach ar,stören
1181,belästigen::V,cuir as do,belästigen
1182,verbergen::V,ceil,verbergen
1183,täuschen::V,cuir dallamullóg ar,täuschen
1184,betrügen::V,déan calaois ar,betrügen
1185,töten::V,maraigh,töten
1186,wohnen::V,cuir faoi,wohnen
1187,wohnen::V,tá ina chónaí,wohnen
1188,arbeiten::V,oibrigh,arbeiten
1189,sammeln::V,bailigh,sammeln
1190,sammeln::V,cruinnigh,sammeln
1191,pflücken::V,pioc,pflücken
1192,jagen::V,seilg,jagen
1193,fischen::V,iasc,fischen
1194,fassen::V,beir ar,fassen
1195,hüten::V,aoirigh,hüten
1196,treiben::V,seol,treiben
1197,treiben::V,tiomáin,treiben
1198,anbinden::V,ceangail,anbinden
1199,füttern::V,cothaigh,füttern
1200,füttern::V,beathaigh,füttern
1201,melken::V,bligh,melken
1202,melken::V,crúigh,melken
1203,hacken::V,gearr,hacken
1204,gießen::V,uiscigh,gießen
1205,reifen::V,aibigh,reifen
1206,zubereiten::V,cócaráil,zubereiten
1207,kochen::V,bruith,kochen
1208,kochen::V,beirigh,kochen
1209,backen::V,bácáil,backen
1210,braten::V,róst,braten
1211,braten::V,frioch,braten
1212,umrühren::V,measc,umrühren
1213,stricken::V,cniotáil,stricken
1214,nähen::V,fuaigh,nähen
1215,färben::V,dathaigh,färben
1216,reinigen::V,glan,reinigen
1217,waschen::V,nigh,waschen
1218,abwischen::V,glan,abwischen
1219,spülen::V,sruthlaigh,spülen
1220,fegen::V,scuab,fegen
1221,kehren::V,scuab,kehren
1222,baden::V,folc,baden
1223,sich waschen::V,nigh é féin,sich waschen
1224,ausziehen::V,bain de,ausziehen
1225,anziehen::V,cuir ar,anziehen
1226,sich anziehen::V,gléas é féin,sich anziehen
1227,kämmen::V,cíor,kämmen
1228,schmücken::V,maisigh,schmücken
1229,sagen::V,abair,sagen
1230,sprechen::V,labhair,sprechen
1231,reden::V,caintigh,reden
1232,sich unterhalten::V,caintigh,sich unterhalten
1233,sich unterhalten::V,tá ag comhrá,sich unterhalten
1234,fragen::V,fiafraigh,fragen
1235,fragen::V,cuir ceist,fragen
1236,bitten::V,iarr,bitten
1237,erzählen::V,inis,erzählen
1238,erzählen::V,eachtraigh,erzählen
1239,mitteilen::V,aithris,mitteilen
1240,mitteilen::V,cuir in iúl,mitteilen
1241,nennen::V,ainmnigh,nennen
1242,rufen::V,glaoigh,rufen
1243,prahlen::V,maígh,prahlen
1244,übersetzen::V,aistrigh,übersetzen
1245,denken::V,síl,denken
1246,denken::V,ceap,denken
1247,glauben::V,creid,glauben
1248,bemerken::V,tabhair faoi deara,bemerken
1249,erkennen::V,aithin,erkennen
1250,begreifen::V,tuig,begreifen
1251,verstehen::V,tuig,verstehen
1252,lernen::V,foghlaim,lernen
1253,wissen::V,tá a fhios ag,wissen
1254,sich erinnern an::V,cuimhnigh ar,sich erinnern an
1255,sich erinnern an::V,is cuimhne ar,sich erinnern an
1256,vergessen::V,dearmad,vergessen
1257,messen::V,tomhais,messen
1258,zählen::V,cuntais,zählen
1259,rechnen::V,ríomh,rechnen
1260,rechnen::V,áirigh,rechnen
1261,lesen::V,léigh,lesen
1262,malen::V,péinteáil,malen
1263,zeichnen::V,línigh,zeichnen
1264,zeichnen::V,tarraing,zeichnen
1265,schreiben::V,scríobh,schreiben
1266,besitzen::V,is le,besitzen
1267,kaufen::V,ceannaigh,kaufen
1268,verkaufen::V,díol,verkaufen
1269,bezahlen::V,íoc as,bezahlen
1270,zahlen::V,íoc,zahlen
1271,beherrschen::V,rialaigh,beherrschen
1272,ertragen::V,seas,ertragen
1273,ertragen::V,fulaing,ertragen
1274,ertragen::V,foighnigh,ertragen
1275,Ader::N,,Ader
1276,vorwärts::ADV,,vorwärts
