,Concept_ID,eu,udm
805,alt::A,zahar,вуж
806,neu::A,berri,выль
807,ehemalig::A,lehengo,азьвылэз
808,alt[Lebewesen]::A,adindun,пересь
809,jung::A,gazte,егит
810,jung::A,gazte,пинал
811,arm::A,txiro,начар
812,arm::A,txiro,куанер
813,arm::A,behartsu,начар
814,arm::A,behartsu,куанер
815,reich::A,dirudun,узыр
816,bekannt::A,ezagun,тодмо
817,berühmt::A,entzun,дано
818,berühmt::A,ospetsu,дано
819,fremd::A,arrotz,ят
820,verschieden::A,ezberdin,пӧртэм
821,verschieden::A,desberdin,пӧртэм
822,nah::A,hurre,матысь
823,nah::A,hurbil,матысь
824,fern::A,urrun,кыдёкысь
825,linker::A,ezker,паллян
826,rechter::A,eskuin,бур
827,rechter::A,eskuin,бурпал
828,anderer::A,beste,мукет
829,erster::A,lehen,нырысетӥез
830,erster::A,aurren,нырысетӥез
831,zweiter::A,bigarren,кыктэтӥез
832,dritter::A,hirugarren,кунньметӥез
833,letzter::A,azken,берло
834,letzter::A,azken,берпум
835,letzter::A,hondar,берло
836,letzter::A,hondar,берпум
837,allein::ADV,bakarrik,огназ
838,auf einmal::ADV,batera,огдыре
839,zusammen::ADV,elkarrekin,ӵош
840,zusammen::ADV,elkarrekin,валче
841,lange::ADV,luzaro,кема
842,plötzlich::ADV,bat-batean,мапламтэ шорысь
843,sofort::ADV,berehala,али ик
844,später::ADV,gero,бергес
845,später::ADV,gero,берлогес
846,jetzt::ADV,orain,али
847,jetzt::ADV,orain,табере
848,heute::ADV,gaur,туннэ
849,morgen::ADV,bihar,ӵуказе
850,bald::ADV,aurki,ӝоген
851,bald::ADV,laster,ӝоген
852,dann::ADV,ondoren,берло
853,gestern::ADV,atzo,толон
854,einst::ADV,antzina,огпол
855,einst::ADV,antzina,одӥг пол
856,damals::ADV,orduan,соку
857,danach::ADV,gerora,собере
858,danach::ADV,ondoren,собере
859,vorher::ADV,lehenago,азьло
860,vorher::ADV,lehenago,азьвыл
861,zuerst::ADV,aurrena,азьло
862,zuerst::ADV,lehenbizi,азьло
863,einmal::ADV,behin,огпол
864,einmal::ADV,aldi bat,огпол
865,manchmal::ADV,batzuetan,куддыръя
866,manchmal::ADV,zenbaitetan,куддыръя
867,oft::ADV,maiz,ӵем
868,oft::ADV,askotan,ӵем
869,immer::ADV,beti,пыр
870,immer::ADV,beti,котьку
871,niemals::ADV,inoiz ez,уз ноку
872,niemals::ADV,sekula ez,уз ноку
873,hier::ADV,hemen,татын
874,hierhin::ADV,hona,татчы
875,von hier::ADV,hemendik,татысь
876,von hier::ADV,honetatik,татысь
877,dort::ADV,han,отӥ
878,dort::ADV,han,отын
879,dorthin::ADV,hara,отчы
880,geradeaus::ADV,artez,меӵак
881,vorwärts::ADV,aurrera,азьлань
882,rückwärts::ADV,atzera,берлань
883,rückwärts::ADV,atzerantz,берлань
884,zurück::ADV,atzera,берен
885,zurück::ADV,atzera,берлань
886,unten::ADV,behean,улын
887,hinab::ADV,behera,улэ
888,hinab::ADV,beherantz,улэ
889,oben::ADV,goian,вылын
890,oben::ADV,goian,вылӥын
891,hinauf::ADV,gora,вылэ
892,hinauf::ADV,gora,вылӥе
893,hinauf::ADV,gora,выллань
894,hinauf::ADV,gorantz,вылэ
895,hinauf::ADV,gorantz,вылӥе
896,hinauf::ADV,gorantz,выллань
897,überall::ADV,edonon,котькытын
898,überall::ADV,edonon,пасьтана
899,nicht::ADV,ez,уз
900,ein wenig::ADV,apur bat,ичи
901,ein wenig::ADV,apur bat,ӧжыт
902,ein wenig::ADV,apur bat,огшап
903,ein wenig::ADV,pixka bat,ичи
904,ein wenig::ADV,pixka bat,ӧжыт
905,ein wenig::ADV,pixka bat,огшап
906,kaum::ADV,ozta,муртса
907,kaum::ADV,nekez,муртса
908,sehr::ADV,oso,туж
909,sehr::ADV,oso,лекос
910,so::ADV,hala,озьы
911,so::ADV,hala,тазьы
912,so::ADV,honela,озьы
913,so::ADV,honela,тазьы
914,noch::ADV,oraindik,на
915,nur::ADV,bakarrik,гинэ
916,schon::ADV,ja,ни
917,schon::ADV,ja,ини
918,schon::ADV,jada,ни
919,schon::ADV,jada,ини
920,wieder::ADV,berriro,нош
921,wieder::ADV,berriro,кайта
922,vergebens::ADV,alferrik,юнме
923,vor::PRP,aurrean,азьын
924,hinter::PRP,ostean,берын
925,hinter::PRP,ostean,бӧрсьы
926,hinter::PRP,gibelean,берын
927,hinter::PRP,gibelean,бӧрсьы
928,unter::PRP,pean,улын
929,unter::PRP,azpian,улын
930,durch::PRP,zehar,пыр
931,durch::PRP,zehar,пыртӥ
932,neben::PRP,ondoan,бордын
933,neben::PRP,aldamenean,бордын
934,zwischen::PRP,artean,вискын
935,wegen::PRP,-gatik,сэрен
936,dies::PRN,hau,та
937,das::PRN,hura,со
938,alles::PRN,dena,ваньмыз
939,ich::PRN,ni,мон
940,du::PRN,zu,тон
941,er::PRN,bera,со
942,wir::PRN,gu,ми
943,ihr::PRN,zuek,тӥ
944,sie::PRN,berak,соос
945,was::FPRN,zer,ма
946,wer::FPRN,nor,кин
947,wo::FADV,non,кытын
948,wohin::FADV,nora,кытчы
949,wie::FADV,nola,кызьы
950,wie::FADV,zelan,кызьы
951,warum::FADV,zeren,малы
952,warum::FADV,zergatik,малы
953,wieviel::FNUM,zenbat,кӧня
954,eins::NUM,bat,одӥг
955,zwei::NUM,bi,кык
956,zwei::NUM,biga,кык
957,drei::NUM,hiru,куинь
958,vier::NUM,lau,ньыль
959,fünf::NUM,bost,вить
960,sechs::NUM,sei,куать
961,sieben::NUM,zazpi,сизьым
962,acht::NUM,zortzi,тямыс
963,neun::NUM,bederatzi,укмыс
964,zehn::NUM,hamar,дас
965,elf::NUM,hamaika,дас одӥг
966,zwölf::NUM,hamabi,дас кык
967,zwanzig::NUM,hogei,кызь
968,dreißig::NUM,hogeita hamar,куамын
969,vierzig::NUM,berrogei,ньыльдон
970,fünfzig::NUM,berrogeita hamar,витьтон
971,sechzig::NUM,hirurogei,куатьтон
972,siebzig::NUM,hirurogeita hamar,сизьымдон
973,achtzig::NUM,laurogei,тямыстон
974,neunzig::NUM,laurogeita hamar,укмыстон
975,hundert::NUM,ehun,сю
976,tausend::NUM,mila,сюрс
977,und::CNJ,eta,и
978,und::CNJ,eta,но
979,oder::CNJ,edo,яке
980,stehen::V,zutik egon,сылыны
981,sitzen::V,eserita egon,пукыны
982,liegen::V,etzan,кылльыны
983,hängen::V,eskegita egon,ошкыса улыны
984,hängen::V,zintzilik egon,ошкыса улыны
985,werden::V,bihurtu,луыны
986,werden::V,bilakatu,луыны
987,passieren::V,pasatu,луыны
988,passieren::V,gertatu,луыны
989,beginnen::V,hasi,кутскыны
990,enden::V,bukatu,бырыны
991,wechseln::V,aldatu,воштӥськыны
992,aufgehen[Sonne]::V,ilki,ӝужаны
993,aufgehen[Sonne]::V,sortu,ӝужаны
994,untergehen[Sonne]::V,sartu,пуксьыны
995,scheinen[Sonne]::V,eguzkia egon,пиштыны
996,scheinen[Sonne]::V,eguzkia egon,чиляны
997,donnern::V,trumoia jo,гудыръяны
998,wehen::V,haizea ibili,пелляськыны
999,strömen::V,zorrotadaka isuri,киськыны
1000,strömen::V,zorrotadaka isuri,исьтӥськыны
1001,fließen::V,isuri,бызьыны
1002,sich drehen::V,biratu,берганы
1003,schwanken::V,zabuka ibili,вошъяськыны
1004,schwingen::V,kulunkatu,шонаськыны
1005,fallen::V,erori,усьыны
1006,brennen::V,sutan egon,ӝуаны
1007,rauchen::V,kea bota,ӵындыны
1008,regnen::V,euria ari izan,зорыны
1009,gefrieren::V,izoztu,кынмыны
1010,gefrieren::V,hormatu,кынмыны
1011,tauen::V,gesaldu,шунаны
1012,schmelzen::V,urtu,шунаны
1013,trocknen::V,idortu,куасьмыны
1014,trocknen::V,lehortu,куасьмыны
1015,sieden::V,irakin,пӧзьыны
1016,faulen::V,hirotu,сисьмыны
1017,faulen::V,usteldu,сисьмыны
1018,verfaulen::V,hirotu,сисьмыны
1019,verfaulen::V,usteldu,сисьмыны
1020,reißen::V,eten,кеськыны
1021,reißen::V,tarrat egin,кеськыны
1022,versinken::V,urperatu,выйыны
1023,vergehen::V,iragan,ортчыны
1024,erscheinen::V,agertu,адскыны
1025,verschwinden::V,desagertu,бырыны
1026,sinken::V,beheititu,усьыны
1027,abnehmen::V,gutxitu,синыны
1028,abnehmen::V,beheratu,синыны
1029,zunehmen::V,gora egin,йылыны
1030,steigen::V,igo,лӧпкыны
1031,wachsen::V,hazi,будыны
1032,glänzen::V,distiratu,чиляны
1033,glänzen::V,distiratu,пиштыны
1034,funkeln::V,izarniatu,чилекъяны
1035,lärmen::V,zarata atera,уретыны
1036,lärmen::V,zarata atera,ӵашетыны
1037,läuten::V,jo,жингыртыны
1038,läuten::V,hots egin,жингыртыны
1039,klingeln::V,txirrina jo,жингыртыны
1040,klirren::V,tintin egin,жильккетыны
1041,brausen::V,marru egin,лекъяськыны
1042,rauschen::V,fir-fir egin,ӵашетыны
1043,klingen::V,soinu egin,кылӥськыны
1044,bellen::V,zaunkatu,утыны
1045,heulen::V,ulu egin,вузыны
1046,heulen::V,uhuri egin,вузыны
1047,blasen::V,ufa egin,пельтыны
1048,blasen::V,putz egin,пельтыны
1049,pfeifen::V,txistu egin,шуланы
1050,schreien::V,oihu egin,черекъяны
1051,schreien::V,oihu egin,кесяськыны
1052,schreien::V,garrasi egin,черекъяны
1053,schreien::V,garrasi egin,кесяськыны
1054,stöhnen::V,intziri egin,ӝуштыны
1055,zittern::V,ikara egin,дырекъяны
1056,zittern::V,ikara egin,куалекъяны
1057,zittern::V,dar-dar egin,дырекъяны
1058,zittern::V,dar-dar egin,куалекъяны
1059,leben::V,bizi izan,улыны
1060,geboren werden::V,jaio,вордӥськыны
1061,atmen::V,hats egin,шоканы
1062,atmen::V,arnasa egin,шоканы
1063,trinken::V,edan,юыны
1064,essen::V,jan,сиыны
1065,schlucken::V,irentsi,ньылыны
1066,müde werden::V,unatu,жадьыны
1067,müde werden::V,nekatu,жадьыны
1068,einschlafen::V,lokartu,умме усьыны
1069,schlafen::V,lo egin,кӧлыны
1070,aufwachen::V,esnatu,сайканы
1071,aufwachen::V,atzarri,сайканы
1072,aufstehen::V,jaiki,султыны
1073,sich erholen::V,atseden egin,шутэтскыны
1074,krank werden::V,gaixotu,висьыны
1075,krank sein::V,eri izan,висьыны
1076,krank sein::V,gaixo izan,висьыны
1077,schmerzen::V,min egin,висьыны
1078,husten::V,eztul egin,кызыны
1079,genesen::V,osatu,юнматскыны
1080,genesen::V,osatu,бурмытскылыны
1081,sterben::V,hil,кулыны
1082,sterben::V,zendu,кулыны
1083,umkommen::V,istripuz hil,бырыны
1084,sich bewegen::V,higitu,вырыны
1085,sich rühren::V,zirkin egin,вырӟыны
1086,sich rühren::V,zirkin egin,вырӟылыны
1087,sich erheben::V,zutitu,султыны
1088,sich erheben::V,altxatu,султыны
1089,sich setzen::V,eseri,пуксьыны
1090,sich setzen::V,jesarri,пуксьыны
1091,hinfallen::V,erori,усьыны
1092,laufen::V,ibili,мыныны
1093,schreiten::V,oinkatu,вамышъяны
1094,spazierengehen::V,paseatu,мыныны
1095,spazierengehen::V,paseatu,ветлыны
1096,spazierengehen::V,ostera bat egin,мыныны
1097,spazierengehen::V,ostera bat egin,ветлыны
1098,eilen::V,lasterkatu,дыртыны
1099,sich beeilen::V,lehiatu,дыртыны
1100,sausen::V,ziztu bizian joan,туж ӝог мыныны
1101,rennen::V,lasterka egin,бызьылыны
1102,springen::V,jauzi egin,тэтчаны
1103,klettern::V,igo,тубаны
1104,schaukeln::V,zabu egin,лэйканы
1105,schaukeln::V,zabu egin,шонаськыны
1106,schaukeln::V,zanbulu egin,лэйканы
1107,schaukeln::V,zanbulu egin,шонаськыны
1108,kriechen::V,narras egin,нюж ветлыны
1109,schwimmen::V,igerikatu,уяны
1110,schwimmen::V,igeri egin,уяны
1111,tauchen::V,murgildu,зумылыны
1112,tauchen::V,pulunpatu,зумылыны
1113,rudern::V,bogatu,полсаны
1114,rudern::V,arraun egin,полсаны
1115,fahren::V,joan,ветлыны
1116,fliegen::V,hegaldatu,лобаны
1117,fliegen::V,hegan egin,лобаны
1118,gehen::V,joan,мыныны
1119,weggehen::V,alde egin,кошкыны
1120,abfahren::V,abiatu,кошкыны
1121,anhalten::V,geratu,дугдыны
1122,anhalten::V,gelditu,дугдыны
1123,hineingehen::V,sartu,пырыны
1124,eintreten::V,sartu,пырыны
1125,kommen::V,etorri,вуыны
1126,kommen::V,etorri,лыктыны
1127,ankommen::V,heldu,вуыны
1128,ankommen::V,iritsi,вуыны
1129,zurückkommen::V,itzuli,берытскыны
1130,bleiben::V,gelditu,кыльыны
1131,warten::V,itxaron,витьыны
1132,warten::V,zain egon,витьыны
1133,erwarten::V,iguriki,витьыны
1134,erwarten::V,iguriki,возьманы
1135,suchen::V,bilatu,утчаны
1136,finden::V,idoro,шедьтыны
1137,finden::V,aurkitu,шедьтыны
1138,versuchen::V,saiatu,турттыны
1139,versuchen::V,ahalegindu,турттыны
1140,vorbereiten::V,gertatu,дасяны
1141,lieben::V,maitatu,гажаны
1142,lieben::V,maite izan,гажаны
1143,mögen::V,laket izan,яратыны
1144,mögen::V,atsegin izan,яратыны
1145,lachen::V,irri egin,серекъяны
1146,lachen::V,barre egin,серекъяны
1147,rühren::V,hunkitu,сюлме йӧтыны
1148,weinen::V,negar egin,бӧрдыны
1149,schimpfen::V,erneguka ari izan,даллашыны
1150,sich ärgern::V,ernegatu,лекъяськыны
1151,sich ärgern::V,haserretu,лекъяськыны
1152,sich fürchten::V,beldur izan,кышканы
1153,sich fürchten::V,beldur izan,курданы
1154,fürchten::V,beldur izan,курданы
1155,fürchten::V,beldur izan,кышканы
1156,fliehen::V,ihes egin,пегӟыны
1157,flüchten::V,ihes egin,пегӟыны
1158,sehen::V,ikusi,адӟыны
1159,anschauen::V,begietsi,учкыны
1160,ansehen::V,begiratu,учкыны
1161,hören::V,aditu,кылыны
1162,zuhören::V,entzun,кылзыны
1163,probieren::V,dastatu,веръяны
1164,riechen::V,usnatu,зынъяны
1165,riechen::V,usaindu,зынъяны
1166,fühlen::V,sentitu,шӧдыны
1167,scheinen::V,iruditu,адскыны
1168,scheinen::V,begitandu,адскыны
1169,zu sehen sein::V,azaldu,адӟиськыны
1170,vernehmen::V,aditu,кылыны
1171,frieren::V,hotz izan,кынмыны
1172,tun::V,egin,карыны
1173,können::V,ahal izan,быгатыны
1174,wollen::V,nahi izan,потыны
1175,anfangen::V,hasi,кутскыны
1176,beenden::V,bukatu,быдтыны
1177,beenden::V,bukatu,быдэстыны
1178,aufhören::V,utzi,дугдыны
1179,gelingen::V,lortu,быгатыны
1180,gelingen::V,lortu,луыны
1181,geraten::V,heldu,лэсяны
1182,öffnen::V,ireki,усьтыны
1183,öffnen::V,zabaldu,усьтыны
1184,schließen::V,itxi,пытсаны
1185,stellen::V,ipini,пуктыны
1186,setzen::V,jesarri,пуктыны
1187,legen::V,jarri,поныны
1188,berühren::V,ukitu,исаны
1189,verbinden::V,uztartu,герӟаны
1190,bedecken::V,estali,пытсаны
1191,aufhängen::V,eseki,ошыны
1192,aufhängen::V,eskegi,ошыны
1193,anzünden::V,piztu,ӝуатыны
1194,aufheben::V,jaso,ӝутыны
1195,zurücklassen::V,atzean utzi,кельтыны
1196,verlieren::V,galdu,ыштыны
1197,fallen lassen::V,erortzen utzi,уськытыны
1198,machen::V,egin,лэсьтыны
1199,herstellen::V,ekoiztu,лэсьтыны
1200,bauen::V,eraiki,пуктыны
1201,reparieren::V,konpondu,тупатыны
1202,verbessern::V,hobetu,умоятыны
1203,ändern::V,mudatu,воштыны
1204,graben::V,aitzurtu,копаны
1205,beugen::V,makurtu,губыртыны
1206,biegen::V,malgutu,куасаны
1207,biegen::V,makolatu,куасаны
1208,drehen::V,jiratu,бергатыны
1209,wenden::V,bihurtu,берыктыны
1210,umdrehen::V,biratu,берыктыны
1211,umdrehen::V,alderantzikatu,берыктыны
1212,heben::V,jaso,ӝутыны
1213,heben::V,goratu,ӝутыны
1214,hochheben::V,goratu,ӝутъяны
1215,hochheben::V,altxatu,ӝутъяны
1216,ergreifen::V,oratu,кутыны
1217,ergreifen::V,oratu,кырмыны
1218,halten::V,eutsi,возьыны
1219,drücken::V,sakatu,зӥбыны
1220,drücken::V,sakatu,пачкатыны
1221,schieben::V,bultzatu,донганы
1222,kratzen::V,hatz egin,вуштыны
1223,kratzen::V,hazka egin,вуштыны
1224,lecken::V,miaztu,нюлыны
1225,lecken::V,lamikatu,нюлыны
1226,beißen::V,hozka egin,куртчыны
1227,beißen::V,ausiki egin,куртчыны
1228,abreißen::V,kendu,ишкалтыны
1229,abschneiden::V,moztu,шорыны
1230,abschneiden::V,moztu,вандыны
1231,abschneiden::V,pikatu,шорыны
1232,abschneiden::V,pikatu,вандыны
1233,binden::V,lotu,керттыны
1234,binden::V,estekatu,керттыны
1235,stecken::V,sartu,мертчытыны
1236,brechen::V,apurtu,тӥяны
1237,klopfen::V,jo,йыганы
1238,klopfen::V,jo,шарккетыны
1239,hauen::V,jo,жугыны
1240,hauen::V,jo,тышканы
1241,kleben::V,itsatsi,лякыны
1242,reiben::V,igurtzi,зыраны
1243,reiben::V,igurtzi,вуштыны
1244,streichen::V,igurtzi,зыраны
1245,schleifen::V,zorroztu,шерыны
1246,schneiden::V,moztu,вандыны
1247,rütteln::V,astindu,зуркатыны
1248,rütteln::V,inarrosi,зуркатыны
1249,schütteln::V,astindu,куалекъятыны
1250,schütteln::V,inarrosi,куалекъятыны
1251,schwenken::V,zabukatu,шонаны
1252,schütten::V,isuri,лэзьыны
1253,füllen::V,bete,тырмытыны
1254,einwickeln::V,bildu,биньыны
1255,tragen::V,eroan,нуыны
1256,tragen::V,eraman,нуыны
1257,schleppen::V,narrastu,кыскыны
1258,schleppen::V,herrestatu,кыскыны
1259,ziehen::V,tira egin,кыскыны
1260,aufbewahren::V,gorde,возьыны
1261,werfen::V,jaurti,куяны
1262,werfen::V,jaurti,лэзяны
1263,werfen::V,aurtiki,куяны
1264,werfen::V,aurtiki,лэзяны
1265,fangen::V,atzeman,кутыны
1266,packen::V,heldu,кутыны
1267,packen::V,heldu,кырмыны
1268,verstecken::V,ostendu,ватыны
1269,verstecken::V,ezkutatu,ватыны
1270,teilen::V,zatitu,люкыны
1271,schicken::V,bidali,ыстыны
1272,bringen::V,ekarri,вайыны
1273,hinzufügen::V,eratxiki,ватсаны
1274,hinzufügen::V,gaineratu,ватсаны
1275,bekommen::V,jaso,басьтыны
1276,erhalten::V,jaso,басьтыны
1277,nehmen::V,hartu,кутыны
1278,nehmen::V,hartu,басьтыны
1279,wählen::V,hautatu,бырйыны
1280,wählen::V,aukeratu,бырйыны
1281,auswählen::V,hautatu,бырйыны
1282,auswählen::V,aukeratu,бырйыны
1283,bewahren::V,begiratu,возьыны
1284,behindern::V,oztopatu,могӟытыны
1285,verderben::V,hondatu,сӧрыны
1286,beschädigen::V,akastu,урод лэсьтыны
1287,zerbrechen::V,apurtu,сӧрыны
1288,zerreißen::V,zarratatu,кесяны
1289,zerstören::V,suntsitu,куашкатыны
1290,verbrennen::V,erre,сутыны
1291,verbrennen::V,kiskali,сутыны
1292,geben::V,eman,сётыны
1293,reichen::V,luzatu,сётыны
1294,reichen::V,helarazi,сётыны
1295,schenken::V,oparitu,кузьманы
1296,versprechen::V,agindu,кыл сётыны
1297,wünschen::V,opatu,сӥзьыны
1298,wünschen::V,opetsi,сӥзьыны
1299,loben::V,laudatu,ушъяны
1300,loben::V,goraipatu,ушъяны
1301,küssen::V,musu eman,чупаны
1302,wiegen::V,kulunkatu,веттаны
1303,wiegen::V,kulunkatu,лэйкатыны
1304,zudecken::V,estali,шобыртыны
1305,wecken::V,esnatu,сайкатыны
1306,wecken::V,iratzartu,сайкатыны
1307,zeigen::V,erakutsi,возьматыны
1308,führen::V,gidatu,нуыны
1309,lehren::V,irakatsi,дышетыны
1310,unterrichten::V,eskolak eman,дышетыны
1311,aufziehen::V,hazi,будэтыны
1312,leiten::V,arteztu,кивалтыны
1313,antreiben::V,bulkatu,дыртытыны
1314,lassen::V,-arazi,-ытыны
1315,einladen::V,gonbidatu,ӧтьыны
1316,vereinigen::V,batu,огазеяны
1317,vereinigen::V,bateratu,огазеяны
1318,besuchen::V,ikustatu,адӟыськыны
1319,treffen::V,topatu,пумитаны
1320,sich versammeln::V,bildu,люкаськыны
1321,spielen::V,jolastu,шудыны
1322,singen::V,abestu,кырӟаны
1323,singen::V,kantatu,кырӟаны
1324,tanzen::V,dantzatu,эктыны
1325,tanzen::V,dantzan egin,эктыны
1326,sich trennen::V,banandu,люкиськыны
1327,verlassen::V,utzietsi,куштыны
1328,retten::V,salbatu,утьыны
1329,retten::V,gaizkatu,утьыны
1330,bewachen::V,jagon,возьманы
1331,bewachen::V,zaindu,возьманы
1332,schützen::V,babestu,утялтыны
1333,schützen::V,gerizatu,утялтыны
1334,verteidigen::V,aldeztu,возьманы
1335,sich schlagen::V,elkar jo,жугиськыны
1336,sich schlagen::V,elkar borrokatu,жугиськыны
1337,schießen::V,tiro egin,ыбылӥськны
1338,siegen::V,irabazi,вормыны
1339,ärgern::V,ernegatu,вожпоттыны
1340,ärgern::V,haserretu,вожпоттыны
1341,schlagen::V,jo,жуккыны
1342,schlagen::V,erauntsi,жуккыны
1343,treten::V,zapaldu,лёганы
1344,treten::V,ostiaktu,лёганы
1345,stechen::V,sastatu,бышкалтыны
1346,stoßen::V,bultzatu,донгыны
1347,stehlen::V,ostu,вораны
1348,stehlen::V,ostu,лушканы
1349,stehlen::V,lapurtu,вораны
1350,stehlen::V,lapurtu,лушканы
1351,stören::V,galarazi,люкетыны
1352,belästigen::V,gohaindu,акыльтыны
1353,belästigen::V,gohaindu,вукылмыны
1354,belästigen::V,alamena eman,акыльтыны
1355,belästigen::V,alamena eman,вукылмыны
1356,verbergen::V,ezkutatu,ватыны
1357,täuschen::V,tronpatu,алданы
1358,täuschen::V,engainatu,алданы
1359,betrügen::V,iruzurtu,пӧяны
1360,töten::V,hil,виыны
1361,töten::V,heriotza eman,виыны
1362,wohnen::V,bizi izan,улыны
1363,arbeiten::V,lan egin,ужаны
1364,arbeiten::V,behar egin,ужаны
1365,sammeln::V,bildu,бичаны
1366,sammeln::V,bildumatu,бичаны
1367,pflücken::V,batu,ишкыны
1368,pflücken::V,bildu,ишкыны
1369,jagen::V,ehizatu,пӧйшураны
1370,fischen::V,arrantzatu,чорыганы
1371,fischen::V,arrantza egin,чорыганы
1372,fassen::V,harrapatu,кутыны
1373,hüten::V,begiratu,возьманы
1374,treiben::V,bultza egin,улляны
1375,anbinden::V,estekatu,думыны
1376,füttern::V,bazkatu,сюдыны
1377,melken::V,jetzi,кыскыны
1378,hacken::V,xehatu,кораны
1379,gießen::V,isuri,киськаны
1380,reifen::V,heldu,вуыны
1381,reifen::V,heldu,кисьманы
1382,reifen::V,zoritu,вуыны
1383,reifen::V,zoritu,кисьманы
1384,zubereiten::V,prestatu,лесьтыны
1385,kochen::V,egosi,пӧзьтыны
1386,backen::V,labean egin,пыжыны
1387,braten::V,erregosi,пыжыны
1388,umrühren::V,eragin,сураны
1389,stricken::V,trikotatu,керттыны
1390,stricken::V,puntu egin,керттыны
1391,nähen::V,josi,вурыны
1392,färben::V,tindatu,буяны
1393,reinigen::V,ikuzi,сузяны
1394,reinigen::V,garbitu,сузяны
1395,waschen::V,xahutu,мисьтаськыны
1396,waschen::V,garbitu,мисьтаськыны
1397,abwischen::V,xukatu,ӵушылыны
1398,spülen::V,irakutzi,гылъяны
1399,fegen::V,erraztatu,ӵужыны
1400,kehren::V,isastu,ӵужыны
1401,baden::V,bainatu,пыласькыны
1402,baden::V,bainua hartu,пыласькыны
1403,sich waschen::V,burua garbitu,пыласькыны
1404,ausziehen::V,erantzi,кыльыны
1405,anziehen::V,jantzi,дӥсяны
1406,sich anziehen::V,jantzi,дӥсьяськыны
1407,kämmen::V,orraztu,сынаны
1408,schmücken::V,apaindu,чеберъяны
1409,sagen::V,esan,шуыны
1410,sagen::V,esan,вераны
1411,sprechen::V,mintzatu,вераськыны
1412,sprechen::V,hitz egin,вераськыны
1413,reden::V,hitz egin,вераськыны
1414,sich unterhalten::V,solastu,вераськыны
1415,sich unterhalten::V,solas egin,вераськыны
1416,fragen::V,galdetu,юаны
1417,bitten::V,eskatu,курыны
1418,bitten::V,galdegin,курыны
1419,erzählen::V,edestu,вераны
1420,erzählen::V,edestu,мадьыны
1421,erzählen::V,kontatu,вераны
1422,erzählen::V,kontatu,мадьыны
1423,mitteilen::V,jakinarazi,ивортыны
1424,nennen::V,izena eman,шуыны
1425,rufen::V,dei egin,ӧтьыны
1426,prahlen::V,harrokerian ibili,ушъяськыны
1427,prahlen::V,ahoberokeriak esan,ушъяськыны
1428,übersetzen::V,itzuli,берыктыны
1429,denken::V,pentsatu,малпаны
1430,denken::V,gogoeta egin,малпаны
1431,glauben::V,sinetsi,оскыны
1432,bemerken::V,ohartu,адӟыны
1433,bemerken::V,konturatu,адӟыны
1434,erkennen::V,ezagutu,тодыны
1435,erkennen::V,antzeman,тодыны
1436,begreifen::V,ulertu,валаны
1437,verstehen::V,aditu,валаны
1438,lernen::V,ikasi,дышетскыны
1439,wissen::V,jakin,тодыны
1440,sich erinnern an::V,gogoratu,тодэ вайыны
1441,sich erinnern an::V,gogoan izan,тодэ вайыны
1442,vergessen::V,ahaztu,вунэтыны
1443,vergessen::V,ahantzi,вунэтыны
1444,messen::V,neurtu,мертаны
1445,zählen::V,zenbatu,лыдъяны
1446,zählen::V,kopuratu,лыдъяны
1447,rechnen::V,kalkulatu,лыдъяны
1448,lesen::V,irakurri,лыдӟыны
1449,malen::V,margotu,суреданы
1450,zeichnen::V,marraztu,суреданы
1451,schreiben::V,idatzi,гожъяны
1452,besitzen::V,ukan,луыны
1453,besitzen::V,eduki,луыны
1454,kaufen::V,erosi,басьтыны
1455,verkaufen::V,saldu,вузаны
1456,bezahlen::V,ordaindu,тырыны
1457,zahlen::V,ordaindu,тырыны
1458,beherrschen::V,menpean izan,кузёяськыны
1459,ertragen::V,jasan,чиданы
1460,ertragen::V,pairatu,чиданы
