,Concept_ID,ka,ku
734,bald::ADV,მალე,nêzîk
735,dann::ADV,მერე,paşê
736,gestern::ADV,გუშინ,do
737,einst::ADV,ოდესღაც,jar ke
738,damals::ADV,მაშინ,hîngî
739,danach::ADV,მერმე,piştra
740,danach::ADV,შემდეგ,piştra
741,vorher::ADV,ადრე,pîşî
742,vorher::ADV,წინათ,pîşî
743,zuerst::ADV,ჯერ,bere
744,einmal::ADV,ერთხელ,çarik
745,manchmal::ADV,ხან,çarna
746,manchmal::ADV,ზოგჯერ,çarna
747,oft::ADV,ხშირად,gelek çaran
748,immer::ADV,მუდამ,daîm
749,immer::ADV,ყოველთვის,daîm
750,niemals::ADV,არასდროს,tu çar
751,hier::ADV,აქ,li vir
752,hierhin::ADV,აქეთ,vir
753,von hier::ADV,აქედან,ji vir
754,dort::ADV,იქ,li wê derê
755,dorthin::ADV,იქით,wêda
756,geradeaus::ADV,პირდაპირ,rastê rast
757,vorwärts::ADV,წინ,ber bi pêş
758,rückwärts::ADV,უკან,paşpê
759,zurück::ADV,უკანვე,paşdo
760,zurück::ADV,უკანვე,paşvê
761,unten::ADV,დაბლა,jêrî
762,unten::ADV,ქვევით,jêrî
763,hinab::ADV,ძირს,berjêr
764,oben::ADV,ზემოთ,banî
765,hinauf::ADV,ზევით,banî
766,überall::ADV,ყველგან,li her derê
767,nicht::ADV,არ,ne
768,nicht::ADV,არ,nîn
769,nicht::ADV,არ,tine
770,ein wenig::ADV,ცოტა,hebkî
771,kaum::ADV,ძლივს,tema
772,kaum::ADV,ძლივს,himangi
773,sehr::ADV,მეტად,gelek
774,sehr::ADV,ძალიან,gelek
775,so::ADV,ისე,weha
776,noch::ADV,ჯერ,hêj
777,noch::ADV,ჯერ,dîsa
778,nur::ADV,მხოლოდ,tenê
779,nur::ADV,მხოლოდ,bes
780,schon::ADV,უკვე,hew
781,wieder::ADV,ისევ,jar din
782,wieder::ADV,ისევ,dîsa
783,wieder::ADV,კიდევ,jar din
784,wieder::ADV,კიდევ,dîsa
785,vergebens::ADV,ამაოდ,deya çun
786,vergebens::ADV,ამაოდ,îfleh bûn
787,vergebens::ADV,ტყუილად,deya çun
788,vergebens::ADV,ტყუილად,îfleh bûn
789,vor::PRP,წინ,li ber
790,hinter::PRP,უკან,li pişt
791,hinter::PRP,მიღმა,li pişt
792,unter::PRP,ქვეშ,li bin
793,unter::PRP,ქვევით,li bin
794,durch::PRP,გავლით,kura
795,neben::PRP,გვერდით,li ba
796,zwischen::PRP,შუა,nabeyne
797,zwischen::PRP,შუა,di nav...da
798,zwischen::PRP,შორის,nabeyne
799,zwischen::PRP,შორის,di nav...da
800,wegen::PRP,გამო,ji bo
801,wegen::PRP,გამო,ji ber
802,wegen::PRP,შედეგად,ji bo
803,wegen::PRP,შედეგად,ji ber
804,dies::PRN,ეს,ev
805,das::PRN,ეგ,ev
806,alles::PRN,ყველაფერი,hemû
807,ich::PRN,მე,ez
808,du::PRN,შენ,tu
809,er::PRN,ის,wî
810,er::PRN,იგი,wî
811,wir::PRN,ჩვენ,êm
812,ihr::PRN,თქვენ,hûn
813,sie::PRN,ისინი,we
814,was::FPRN,რა,çi
815,wer::FPRN,ვინ,ki
816,wo::FADV,სად,li ku dere
817,wohin::FADV,საით,li ku dere
818,wie::FADV,როგორ,çawa
819,warum::FADV,რაზე,çima
820,warum::FADV,რატომ,çima
821,wieviel::FNUM,რამდენი,çend
822,eins::NUM,ერთი,yek
823,zwei::NUM,ორი,didu
824,drei::NUM,სამი,sisê
825,vier::NUM,ოთხი,çar
826,fünf::NUM,ხუთი,penç
827,sechs::NUM,ექვსი,şeş
828,sieben::NUM,შვიდი,heft
829,acht::NUM,რვა,heşt
830,neun::NUM,ცხრა,neh
831,zehn::NUM,ათი,deh
832,elf::NUM,თერთმეტი,yazdeh
833,zwölf::NUM,თორმეტი,diwazdeh
834,zwanzig::NUM,ოცი,bîst
835,dreißig::NUM,ოცდაათი,sih
836,vierzig::NUM,ორმოცი,çil
837,fünfzig::NUM,ორმოცდაათი,pençi
838,sechzig::NUM,სამოცი,şêst
839,siebzig::NUM,სამოცდაათი,heftê
840,achtzig::NUM,ოთხმოცი,heştê
841,neunzig::NUM,ოთხმოცდაათი,nod
842,hundert::NUM,ასი,sêd
843,tausend::NUM,ათასი,hezar
844,und::CNJ,და,û
845,oder::CNJ,ან,an
846,oder::CNJ,ან,yan
847,stehen::V,დგას,sekinîn
848,sitzen::V,ზის,rûniştin
849,liegen::V,აწევს,paldan
850,hängen::V,კიდია,darve kirin
851,werden::V,გახდება,bûn
852,passieren::V,მოხდება,hatin holê
853,passieren::V,მოხდება,hatin serê kesî
854,beginnen::V,იწყება,li dest pêkirin
855,enden::V,გათავდება,xalas bû
856,wechseln::V,იცვლება,guherandin
857,wechseln::V,იცვლება,dêgiş kirin
858,aufgehen[Sonne]::V,ამოდის,hilatin
859,untergehen[Sonne]::V,ჩადის,çun ava
860,scheinen[Sonne]::V,ანათებს,şewk de
861,donnern::V,ქუხს,gire-gir
862,wehen::V,ქრის,ba le de
863,wehen::V,დაუბერავს,ba le de
864,strömen::V,იღვრება,xwe girtin
865,fließen::V,დის,herikîn
866,fließen::V,მიედინება,herikîn
867,sich drehen::V,ტრიალებს,xwe zivirandin
868,schwanken::V,ირხევა,hejandin
869,schwingen::V,ირხევა,libakirin
870,fallen::V,დავარდება,ketin
871,brennen::V,იწვის,şewitîn
872,rauchen::V,ბოლავს,kişandin
873,rauchen::V,აბოლებს,kişandin
874,regnen::V,წვიმს,bahran tê
875,gefrieren::V,იყინება,qefilandin
876,tauen::V,დნება,helandin
877,schmelzen::V,დნება,helandin
878,trocknen::V,გაშრება,zuwabûn
879,sieden::V,დუღს,kelîn
880,faulen::V,ლპება,xerabûn
881,verfaulen::V,ლპება,xerabûn
882,reißen::V,დაიხევა,jêkirin
883,versinken::V,ეფლობა,xerq bûn
884,versinken::V,ჩაიძირება,xerq bûn
885,vergehen::V,გადის,derbas bûn
886,erscheinen::V,გამოჩნდება,peyda bûn
887,verschwinden::V,გააქრება,wendabûn
888,verschwinden::V,დაიკარგება,wendabûn
889,sinken::V,დაიწევს,noq bûn
890,abnehmen::V,შემცირდება,kêm bûn
891,zunehmen::V,გასუქდება,qelew bûn
892,steigen::V,მოიმატებს,hildan
893,wachsen::V,იზრდება,mezin bûn
894,wachsen::V,მრავლდება,mezin bûn
895,glänzen::V,ბრწყინავს,biriqîn
896,funkeln::V,კაშკაშებს,çikisîn
897,lärmen::V,ხმაურობს,guşîn
898,läuten::V,დარეკავს,lê de
899,klingeln::V,დარეკავს,sîl dan
900,klingeln::V,დარეკავს,ringerin
901,klirren::V,დააწკარუნებს,zingzing hat
902,brausen::V,ბობოქრობს,guşîn
903,rauschen::V,შრიალებს,guşîn
904,klingen::V,ხმას გამოსცემს,deng pe ketin
905,bellen::V,უყეფს,kewtîn
906,heulen::V,ღმუის,ûrîn
907,blasen::V,დაუბერავს,puf kirin
908,pfeifen::V,უსტვენს,fîkandin
909,schreien::V,ყვირის,qîrîn
910,stöhnen::V,კვნესის,nalîn
911,zittern::V,აძაგძაგებს,hejîn
912,leben::V,ცოცხლობს,jihîn
913,geboren werden::V,იშვება,hatin dinyê
914,geboren werden::V,იშვება,bûn
915,geboren werden::V,იბადება,hatin dinyê
916,geboren werden::V,იბადება,bûn
917,atmen::V,სუნთქავს,hilmijîn
918,trinken::V,სვამს,vexwarin
919,trinken::V,დალევს,vexwarin
920,essen::V,შეჭამს,xwarin
921,schlucken::V,ყლაპავს,daqulbandin
922,müde werden::V,დაიქანცება,betilîln
923,müde werden::V,დაიქანცება,qerimîn
924,einschlafen::V,დაიძინებს,razan
925,schlafen::V,სძინავს,razan
926,schlafen::V,სძინავს,razandin
927,aufwachen::V,გაიღვიძებს,şiyarbûn
928,aufstehen::V,ადგება,rabûn
929,sich erholen::V,დაისვენებს,baş bûn
930,krank werden::V,ავად გახდება,nexweş kêt
931,krank sein::V,ავადმყოფობს,nexweş bû
932,schmerzen::V,სტკივა,êşandin
933,husten::V,ახველებს,kuxin
934,genesen::V,მორჩება,baş bûn
935,sterben::V,კვდება,mirin
936,umkommen::V,დაიღუპება,mirin
937,sich bewegen::V,იძვრის,leqîn
938,sich bewegen::V,მოძრაობს,leqîn
939,sich rühren::V,გაინძრევა,leqîn
940,sich erheben::V,ადგება,rabûn
941,sich setzen::V,დაჯდება,runiştin
942,hinfallen::V,დაეცემა,kêtin
943,laufen::V,დადის,meşîn
944,schreiten::V,აბიჯებს,meşkirin
945,spazierengehen::V,დასეირნობს,gerandin
946,eilen::V,მიიჩქარის,lezandin
947,sich beeilen::V,აჩქარდება,zûkirin
948,sausen::V,მიქრის,fîzîn
949,rennen::V,დარბის,baz dan
950,springen::V,ხტის,hilpekîn
951,klettern::V,ძვრება,hilperikîn
952,schaukeln::V,ქანაობს,lorandin
953,kriechen::V,დაბობღავს,xuşandin
954,schwimmen::V,ცურავს,avjenîn
955,tauchen::V,ჩაიძირება,qutxuyardin
956,tauchen::V,ჩაიძირება,noqîn
957,rudern::V,ნიჩაბს უსვამს,qaîq ajotin
958,fahren::V,დადის,ajotin
959,fahren::V,მგზავრობს,ajotin
960,fliegen::V,იფრენს,firîn
961,fliegen::V,გაფრინდება,firîn
962,gehen::V,მიდის,çûn
963,weggehen::V,წამოდის,çûn
964,abfahren::V,მიემგზავრება,çûyin
965,anhalten::V,ჩერდება,rawestîn
966,hineingehen::V,შედის,ketin hundir
967,eintreten::V,შედის,têketin
968,kommen::V,მოდის,hatin
969,ankommen::V,ჩადის,gihan
970,ankommen::V,ჩადის,gihîştin
971,zurückkommen::V,დაბრუნდება,vegerandin
972,bleiben::V,დარჩება,sekinîn
973,warten::V,ელოდება,payîn
974,erwarten::V,ელის,payîn
975,erwarten::V,დაიცდის,payîn
976,suchen::V,ეძებს,lêgerîn
977,suchen::V,მოძებნის,lêgerîn
978,finden::V,მიაგნებს,peyda kirin
979,finden::V,გამოძებნის,peyda kirin
980,versuchen::V,ცდის,çeribandin
981,versuchen::V,ცდილობს,çeribandin
982,vorbereiten::V,მოამზადებს,amade kirin
983,lieben::V,უყვარს,hez kirin
984,mögen::V,ეტრფის,dil kirin
985,lachen::V,იცინის,kenîn
986,rühren::V,გულს აუჩუყებს,hêjan
987,weinen::V,ტირის,girîn
988,schimpfen::V,შეიგინება,pevçûn
989,sich ärgern::V,გაბრაზობს,enirîn
990,sich fürchten::V,შიშობს,tirsîn
991,fürchten::V,ფრთხილობს,tirsin
992,fliehen::V,გაიქცევა,bazdan
993,flüchten::V,გაიქცევა,revîn
994,sehen::V,ხედავს,dîtin
995,anschauen::V,ნახავს,sêr kirin
996,ansehen::V,უყურებს,hesibandin
997,hören::V,ისმენს,guhdar jirin
998,zuhören::V,მოისმენს,guhdarî kirin
999,probieren::V,გასინჯავს,tehm kirin
1000,riechen::V,ყნოსავს,bihn kirin
1001,fühlen::V,გრძნობს,hîs kirin
1002,scheinen::V,ეჩვენება,xoyer kir
1003,zu sehen sein::V,მოჩანს,diyar bûn
1004,vernehmen::V,გაიგებს,bihîstin
1005,frieren::V,იყინება,qerişîn
1006,tun::V,აკეთებს,kirin
1007,können::V,შეიძლება,karin
1008,wollen::V,უნდა,xwestîn
1009,anfangen::V,დაიწყებს,dest pêkirin
1010,beenden::V,ამთავრებს,xelas kirin
1011,aufhören::V,შეწყვეტს,xelas kirin
1012,gelingen::V,მოახერხებს,çe bûn
1013,geraten::V,გამოდის,qewîmîn
1014,öffnen::V,გახსნის,vekirin
1015,schließen::V,ხურავს,girtin
1016,schließen::V,დაკეტავს,girtin
1017,stellen::V,დადგამს,danîn
1018,setzen::V,დასვამს,rûniştin
1019,legen::V,დადებს,danîn
1020,legen::V,დადებს,razandin
1021,berühren::V,შეახებს,lêketin
1022,berühren::V,მიაკარებს,lêketin
1023,verbinden::V,შეაერთებს,anîn pê
1024,bedecken::V,გადააფარებს,sergirtin
1025,aufhängen::V,დაკიდებს,aliqandin
1026,anzünden::V,დაანთებს,pêxistin
1027,anzünden::V,მოუკიდებს,pêxistin
1028,aufheben::V,აიღებს,hildan
1029,aufheben::V,აიყვანს,hildan
1030,zurücklassen::V,დატოვებს,hiştin
1031,zurücklassen::V,დატოვებს,vehiştin
1032,verlieren::V,დაკარგავს,wendakirin
1033,fallen lassen::V,გაუვარდება,xistin bixe
1034,fallen lassen::V,გაუვარდება,xistin
1035,machen::V,გააკეთებს,kirin
1036,machen::V,გააკეთებს,çêkirin
1037,machen::V,გამოიწვევს,kirin
1038,machen::V,გამოიწვევს,çêkirin
1039,herstellen::V,დაამზადებს,çê kirin
1040,herstellen::V,დაამზადებს,peyda kirin
1041,bauen::V,ააშენებს,lêkirin
1042,reparieren::V,შეაკეთებს,veherînerîn
1043,reparieren::V,გაარემონტებს,veherînerîn
1044,verbessern::V,გამოაკეთებს,sererastkirin
1045,verbessern::V,გააუმჯობესებს,sererastkirin
1046,ändern::V,შეცვლის,degiş kirin
1047,graben::V,თხრის,kolandin
1048,beugen::V,ხრის,tewîn
1049,beugen::V,ხრის,xwar kirin
1050,biegen::V,გაღუნავს,tewandin
1051,biegen::V,გაღუნავს,xwarkirin
1052,drehen::V,ატრიალებს,fitilandin
1053,wenden::V,მოაბრუნებს,zivîrin
1054,umdrehen::V,შეატრიალებს,vegerandin
1055,heben::V,ასწევს,hildan
1056,hochheben::V,აიყვანს,hildan
1057,ergreifen::V,სტაცებს,dest avêtin
1058,halten::V,უჭირავს,hîştin
1059,halten::V,უჭირავს,sekinîn
1060,drücken::V,დააწვება,pêl kirin
1061,schieben::V,მისწევს,damdan
1062,kratzen::V,მოფხანს,xurandin
1063,lecken::V,ლოკავს,alastin
1064,beißen::V,უკბენს,gez kirin
1065,abreißen::V,გლეჯს,hilşandin
1066,abreißen::V,მოწყვეტს,hilşandin
1067,abschneiden::V,გაჭრის,jêkirin
1068,binden::V,შეკრავს,girêdan
1069,binden::V,გადააბამს,girêdan
1070,stecken::V,ჩაასობს,têxistin
1071,brechen::V,მოიტეხს,şikandin
1072,klopfen::V,აკაკუნებს,kutandin
1073,hauen::V,ლეწავს,li dan
1074,kleben::V,წებავს,zeliqîn
1075,kleben::V,წებავს,şirêz kirin
1076,kleben::V,დააწებებს,zeliqîn
1077,kleben::V,დააწებებს,şirêz kirin
1078,reiben::V,დაზელს,firikandin
1079,streichen::V,უსვამს,bax dan
1080,schleifen::V,ლესავს,çarkirin
1081,schneiden::V,გაჭრის,jêkirin
1082,rütteln::V,არხევს,hejandin
1083,schütteln::V,არყევს,daweşîn
1084,schütteln::V,ანძრევს,daweşîn
1085,schwenken::V,აქნევს,têwdan
1086,schütten::V,ღვრის,rijandin
1087,schütten::V,დააქცევს,rijandin
1088,füllen::V,გაავსებს,dagirtin
1089,einwickeln::V,შეახვევს,pêçandin
1090,tragen::V,მიიტანს,kişandin
1091,tragen::V,მიიტანს,rajtin
1092,schleppen::V,მიათრევს,kişandin
1093,ziehen::V,წევს,kişandin
1094,ziehen::V,ათრევს,kişandin
1095,aufbewahren::V,შეინახავს,hilandin
1096,werfen::V,ისვრის,avêtin
1097,fangen::V,დაიჭერს,sem kirin
1098,fangen::V,დაიჭერს,girtin
1099,packen::V,სტაცებს,pê girtin
1100,verstecken::V,მალავს,hîlanin
1101,teilen::V,დაყოფს,parvekirin
1102,schicken::V,გაგზავნის,şandin
1103,bringen::V,მოიტანს,anîn
1104,bringen::V,მოიტანს,birin
1105,hinzufügen::V,დაამატებს,dan ser
1106,hinzufügen::V,დაამატებს,li tiştekî zêde kirin
1107,bekommen::V,ამოიღებს,standin
1108,erhalten::V,იღებს,standin
1109,nehmen::V,აიღებს,girtin
1110,wählen::V,გადაარჩევს,ray dan
1111,auswählen::V,ამოარჩევს,bijartin
1112,bewahren::V,ინარჩუნებს,rê li ber girtin
1113,bewahren::V,ინარჩუნებს,lê xwedî derketin
1114,behindern::V,აბრკოლებს,bara wi
1115,behindern::V,გააძნელებს,bara wi
1116,verderben::V,გააფუჭებს,heram bûn
1117,beschädigen::V,დააზიანებს,xerab kirin
1118,zerbrechen::V,დაამტვრევს,şikênandin
1119,zerbrechen::V,დაამტვრევს,perçe kirin
1120,zerreißen::V,გახევს,qelişandin
1121,zerstören::V,მოსპობს,hilşandin
1122,zerstören::V,დაანგრევს,hilşandin
1123,verbrennen::V,დაწვავს,şewitandin
1124,geben::V,აძლევს,dan
1125,geben::V,აძლევს,dayin
1126,reichen::V,მიაწოდებს,besbûn
1127,reichen::V,მიაწოდებს,têrkirin
1128,schenken::V,აჩუქებს,diyarî kirin
1129,versprechen::V,აღუთქვამს,soz dan
1130,wünschen::V,უსურვებს,dil kirin
1131,loben::V,აქებს,pesinandin
1132,loben::V,ამკობს,pesinandin
1133,küssen::V,აკოცებს,maçkirin
1134,wiegen::V,არხევს,lorandin
1135,wiegen::V,არხევს,wezinandin
1136,zudecken::V,გადახურავს,nixumandin
1137,wecken::V,გააღვიძებს,bixwe hesandin
1138,zeigen::V,დაანახვებს,şanîdan
1139,führen::V,მიჰყავს,raber kirin
1140,lehren::V,ასწავლის,hîn kirin
1141,unterrichten::V,ასწავლის,ders dan
1142,aufziehen::V,აღზრდის,mesinkirin
1143,leiten::V,აწარმოებს,rêberî kirin
1144,leiten::V,ხელმძღვანელობს,rêberî kirin
1145,antreiben::V,დააჩქარებს,bezandin
1146,lassen::V,ა--ინებს,berdan
1147,lassen::V,ა--ინებს,hiştin
1148,einladen::V,მოიპატიჟებს,dawet kirin
1149,vereinigen::V,შეაერთებს,bi yek kirin
1150,besuchen::V,სანახავად მიდის,mêvan bûn
1151,treffen::V,შეხვდება,rast hatin
1152,sich versammeln::V,შეიკრიბება,li hev çivîn
1153,spielen::V,ეთამაშება,listin
1154,singen::V,მღერის,stran
1155,tanzen::V,ცეკვავს,reqisîn
1156,sich trennen::V,მოშორდება,hew berdan
1157,verlassen::V,მიატოვებს,tanê hişt
1158,verlassen::V,მიატოვებს,bêkes
1159,retten::V,იხსნის,rihakirin
1160,retten::V,გადაარჩენს,rihakirin
1161,bewachen::V,დარაჯობს,raçavkirin
1162,bewachen::V,უთვალთვალებს,raçavkirin
1163,schützen::V,დაიფარავს,hemet kirin
1164,verteidigen::V,დაიცავს,paraztin
1165,sich schlagen::V,იჩხუბებს,li hev bezîn
1166,schießen::V,ისვრის,agir kirin
1167,siegen::V,გაიმარჯვებს,biser ketin
1168,ärgern::V,აჯავრებს,xeyirandin
1169,schlagen::V,ცემს,lêdan
1170,schlagen::V,ცემს,lêxistin
1171,treten::V,პანღურს ამოჰკრავს,têlekirin
1172,stechen::V,სჩხვლეტს,têrekirin
1173,stoßen::V,დაეჯახება,lêketin
1174,stehlen::V,ქურდობს,dizîn
1175,stehlen::V,ქურდობს,dizî birin
1176,stehlen::V,მოიპარავს,dizîn
1177,stehlen::V,მოიპარავს,dizî birin
1178,stören::V,შეაწუხებს,aciz kirin
1179,belästigen::V,მობეზრდება,li tela yeki ketin
1180,verbergen::V,დამალავს,veşartin
1181,verbergen::V,დამალავს,kemîndanîn
1182,täuschen::V,შეცდებს,xapandin
1183,täuschen::V,შეცდებს,lê zexeli kirin
1184,betrügen::V,მოატყუებს,xapandin
1185,töten::V,მოკლავს,kûştin
1186,wohnen::V,ცხოვრობს,rûniştin
1187,wohnen::V,ბინადრობს,rûniştin
1188,arbeiten::V,მუშაობს,kar kirin
1189,arbeiten::V,მუშაობს,şêxulin
1190,sammeln::V,შეკრებს,komkirin
1191,pflücken::V,კრეფს,çinîn
1192,jagen::V,ნადირობს,nêçîr kirin
1193,fischen::V,თევზაობს,masî girtin
1194,fassen::V,დააჭერს,pê girtin
1195,fassen::V,დააჭერს,sêm kirin
1196,hüten::V,მწყემსავს,hei jê man
1197,treiben::V,მიერეკება,bêherandin
1198,anbinden::V,მიაბამს,tewilandin
1199,füttern::V,აჭმევს,xwarine dan lê
1200,melken::V,წველის,dotin
1201,hacken::V,კეპავს,kolandin
1202,gießen::V,რწყავს,av dan
1203,reifen::V,მწიფდება,kemilîn
1204,zubereiten::V,მოამზადებს,çe kirin
1205,kochen::V,მოხარშავს,xwarin çe kirin
1206,kochen::V,მოხარშავს,kelandin
1207,backen::V,გამოაცხობს,pijandin
1208,braten::V,შეწვავს,qelandin
1209,braten::V,შეწვავს,sor kirin
1210,umrühren::V,შეურევს,têvdan
1211,umrühren::V,გათქვეფს,têvdan
1212,stricken::V,ქსოვს,hûnan
1213,nähen::V,გაკერავს,kêl kirin
1214,färben::V,შეღებავს,boyax kirin
1215,reinigen::V,გაწმენდს,paqijkirin
1216,reinigen::V,გასუფთავებს,paqijkirin
1217,waschen::V,გარეცხავს,şuştin
1218,abwischen::V,წაშლის,pakîj kirin
1219,spülen::V,გაავლებს,şuştin
1220,fegen::V,დაბლანდავს,maliştin
1221,kehren::V,დაგვის,maliştin
1222,baden::V,ბანაობს,serîşûştin
1223,sich waschen::V,იბანება,serîşûştin
1224,ausziehen::V,გაიხდის,jê kirin
1225,anziehen::V,ჩაიცვამს,pê kirin
1226,sich anziehen::V,ჩაიცვამს,xwe kirin
1227,kämmen::V,დავარცხნის,şeh kirin
1228,schmücken::V,მორთავს,xemilandin
1229,sagen::V,იტყვის,gotin
1230,sagen::V,იტყვის,peyivîn
1231,sprechen::V,ლაპარაკობს,peyivîn
1232,reden::V,საუბრობს,axaftin
1233,sich unterhalten::V,ბაასობს,hev biştaxilin
1234,sich unterhalten::V,მუსაიფობს,hev biştaxilin
1235,fragen::V,ჰკითხავს,pirsîn
1236,fragen::V,ჰკითხავს,pirs kirin
1237,bitten::V,სთხოვს,tika kirin
1238,erzählen::V,მოუთხრობს,behs kirin
1239,mitteilen::V,აუწყებს,vegotin
1240,mitteilen::V,აცნობებს,vegotin
1241,nennen::V,უწოდებს,bi nav kirin
1242,rufen::V,დაუძახებს,bakirin
1243,prahlen::V,ტრაბახობს,pesnê xwe dan
1244,übersetzen::V,გადათარგმნის,qulibandin
1245,übersetzen::V,გადათარგმნის,derbas kirin
1246,denken::V,ფიქრობს,fikirîn
1247,denken::V,აზროვნებს,fikirîn
1248,glauben::V,სჯერა,bawer bûn
1249,bemerken::V,შენიშვნავს,bala xwe dan
1250,bemerken::V,შენიშვნავს,çac lê ketin
1251,erkennen::V,გამოიცნობს,pêhesîn
1252,begreifen::V,გაიგებს,fêmkirin
1253,verstehen::V,გაიგონებს,fêmkirin
1254,lernen::V,ისწავლის,halmandin
1255,lernen::V,ისწავლის,fêrbun
1256,wissen::V,ეცოდინება,zanîn
1257,sich erinnern an::V,მოიგონებს,bir bûn
1258,sich erinnern an::V,გაიხსენებს,bir bûn
1259,vergessen::V,ივიწყებს,ji bir kirin
1260,messen::V,ზომავს,pê kanîn
1261,zählen::V,ითვლის,hejmardin
1262,rechnen::V,გაიანგარიშებს,hesibandin
1263,lesen::V,კითხულობს,xwendin
1264,malen::V,ხატავს,rengandin
1265,malen::V,ხატავს,boyax kirin
1266,zeichnen::V,ხაზავს,işaret kirin
1267,schreiben::V,დაწერს,nivîsandin
1268,besitzen::V,ექნება,hebûn
1269,kaufen::V,ყიდულობს,kirîn
1270,verkaufen::V,გაყიდის,firotin
1271,bezahlen::V,გადაიხდის,pere dan
1272,zahlen::V,გადაიხდის,pere dan
1273,zahlen::V,გადაიხდის,dayin
1274,beherrschen::V,ფლობს,zebt kirin
1275,beherrschen::V,ფლობს,hukim kirin
1276,ertragen::V,მოითმენს,bihêzkirin
