,Concept_ID,kn,is
570,feucht::A,ಒದ್ದೆಯಾದ,þvalur
571,nass::A,ಒದ್ದೆಯಾದ,votur
572,nass::A,ಒದ್ದೆಯಾದ,blautur
573,trocken::A,ಶುಷ್ಕ,þurr
574,voll::A,ತುಂಬಿದ,fullur
575,leer::A,ಖಾಲಿ,tómur
576,offen::A,ಮುಚ್ಚಲ್ಲದ,opinn
577,geschlossen::A,ಮುಚ್ಚಿದ,lokaður
578,sauber::A,ಶುದ್ಧ,þrifinn
579,schmutzig::A,ಅಶುದ್ಧ,óhreinn
580,schmutzig::A,ಅಶುದ್ಧ,sóðalegur
581,roh::A,ಹಸಿ,hrár
582,reif::A,ಹಣ್ಣಾದ,þroskaður
583,lecker::A,ಗುಚಿಕರ,ljúffengur
584,süß::A,ಸಿಹಿ,sætur
585,bitter::A,ಕಹಿ,beiskur
586,sauer::A,ಹುಳಿಯಾದ,súr
587,hell::A,ಹೊಳೆಯುವ,bjartur
588,dunkel::A,ಮಬ್ಬಾದ,dimmur
589,schwarz::A,ಕಪ್ಪು,svartur
590,weiß::A,ಬಿಳಿಯ,hvítur
591,rot::A,ಕೆಂಪು,rauður
592,gelb::A,ಹಳದಯ,gulur
593,blau::A,ನೀಲ,blár
594,grün::A,ಕಾಯಾದ,grænn
595,grau::A,ಬೂದುಬಣ್ಣದ,grár
596,bunt::A,ವರ್ಣರಂಜಿತ,marglitur
597,billig::A,ಅಗ್ಗ,ódýr
598,teuer::A,ದುಬಾರಿಯಾದ,dýr
599,wertvoll::A,ಅಮೂಲ್ಯ,verðmætur
600,blind::A,ಅಂಧ,blindur
601,taub::A,ಕಿವುಡಾದ,heyrnarlaus
602,kräftig::A,ಪ್ರಬಲ,öflugur
603,stark::A,ಶಕ್ತಿವಂತ,sterkur
604,schwach::A,ದುರ್ಬಲ,veill
605,fett::A,ಕೊಬ್ಬಿದ,feitur
606,schlank::A,ತೆಳ್ಳಗಿನ,grannur
607,schlank::A,ತೆಳ್ಳಗಿನ,spengilegur
608,hübsch::A,ಅಂದವಾದ,snotur
609,hübsch::A,ಅಂದವಾದ,laglegur
610,böse::A,ಕೆಟ್ಟ,illur
611,böse::A,ಕೆಟ್ಟ,vondur
612,dumm::A,ಮಂದ,heimskur
613,faul::A,ಆಲಸ,latur
614,fleißig::A,ಕಡಗುವ,iðinn
615,geizig::A,ಜುಗ್ಗ,nískur
616,klug::A,ಚತುರ,hygginn
617,geschickt::A,ದಕ್ಷ,fimur
618,geschickt::A,ದಕ್ಷ,laginn
619,lieb::A,ಪ್ರಿಯ,kær
620,lieb::A,ಪ್ರಿಯ,ljúfur
621,lustig::A,ಖುಷಿಯಾದ,kátur
622,sanft::A,ಸೌಮ್ಯ,blíður
623,hungrig::A,ಹಸಿದ,soltinn
624,hungrig::A,ಹಸಿದ,hungraður
625,krank::A,ಅಸ್ವಸ್ಥ,sjúkur
626,nackt::A,ನಗ್ನ,nakinn
627,traurig::A,ದುಃಖಿತ,dapur
628,traurig::A,ದುಃಖಿತ,hryggur
629,lebendig::A,ಜೀವಂತ,lifandi
630,gut::A,ಒಳ್ಳೆಯ,góður
631,schlecht::A,ದುಷ್ಟ,slæmur
632,schlecht::A,ದುಷ್ಟ,lélegur
633,richtig::A,ಸರಿ,réttur
634,schlimm::A,ಅಸಹ್ಯ,slæmur
635,wahr::A,ನಿಜ,sannur
636,alt::A,ಮುದಿ,gamall
637,neu::A,ಹೊಸ,nýr
638,ehemalig::A,ಮಾಜೀ,fyrrverandi
639,alt[Lebewesen]::A,ವೃದ್ಧ,gamall
640,jung::A,ಎಳ,ungur
641,arm::A,ಬಡ,vesall
642,arm::A,ಬಡ,fátækur
643,reich::A,ಶ್ರೀಮಂತ,ríkur
644,reich::A,ಶ್ರೀಮಂತ,auðugur
645,bekannt::A,ಅಪ್ತ,kunnugur
646,berühmt::A,ಪ್ರಸಿದ್ಧ,frægur
647,fremd::A,ಪರಕೀಯ,framandi
648,fremd::A,ಪರಕೀಯ,ókunnugur
649,verschieden::A,ಬೇರೆ,ýmis
650,nah::A,ಹತ್ತಿರವಾದ,nálægur
651,fern::A,ದೂರದ,fjarri
652,fern::A,ದೂರದ,fjarlægur
653,linker::A,ಎಡ,vinstri
654,rechter::A,ಬಲ,hægri
655,anderer::A,ಇತರ,annar
656,erster::A,ಪ್ರಥಮ,fyrsti
657,zweiter::A,ದ್ವಿತೀಯ,annar
658,dritter::A,ಮೂರನೆಯಜಗತ್ತು,þriðji
659,letzter::A,ಅಂತ್ಯ,síðasti
660,allein::ADV,ಒಬ್ಬನೇ,einn
661,allein::ADV,ಒಬ್ಬನೇ,aleinn
662,auf einmal::ADV,ಒಡನೆ,allt í einu
663,zusammen::ADV,ಒಟ್ಟಿಗೆ,saman
664,lange::ADV,ದೀರ್ಘ,lengi
665,plötzlich::ADV,ಅನಾಮತ್ತು,skyndilega
666,sofort::ADV,ಜಾಗ್ರತೆ,strax
667,sofort::ADV,ಜಾಗ್ರತೆ,þegar í stað
668,später::ADV,ತರುವಾಯ,seinna
669,jetzt::ADV,ಈಗ,nú
670,jetzt::ADV,ಈಗ,núna
671,heute::ADV,ಇಂದು,í dag
672,morgen::ADV,ನಾಳೆ,á morgun
673,bald::ADV,ಬೇಗ,brátt
674,bald::ADV,ಬೇಗ,bráðum
675,dann::ADV,ಆಗ,svo
676,dann::ADV,ಆಗ,síðan
677,gestern::ADV,ನಿನ್ನೆ,í gær
678,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,forðum
679,damals::ADV,ಆಗ,þá
680,damals::ADV,ಆಗ,á þeim tímum
681,danach::ADV,ಆಮೇಲೆ,á eftir því
682,vorher::ADV,ಮುಂಚೆ,áður
683,zuerst::ADV,ಮೊದಲಿಗೆ,fyrst
684,einmal::ADV,ಒಮ್ಮೆ,einu sinni
685,manchmal::ADV,ಆಗಾಗ,stundum
686,oft::ADV,ಅನೇಕಸಲ,oft
687,immer::ADV,ಯಾವಾಗಲೂ,alltaf
688,immer::ADV,ಯಾವಾಗಲೂ,sífellt
689,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,aldrei
690,hier::ADV,ಇಲ್ಲಿ,hér
691,hierhin::ADV,ಇತ್ತ,hingað
692,von hier::ADV,ಇಲ್ಲಿಂದ,héðan
693,dort::ADV,ಅಲ್ಲಿ,þar
694,dort::ADV,ಅಲ್ಲಿ,þarna
695,dorthin::ADV,ಅಲ್ಲಿಗೆ,þangað
696,geradeaus::ADV,ಸೀದಾ,beint áfram
697,vorwärts::ADV,ಮುನ್ನೆಡೆವ,áfram
698,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,aftur á bak
699,zurück::ADV,ಹಿಂದಕ್ಕೆ,aftur
700,zurück::ADV,ಹಿಂದಕ್ಕೆ,til baka
701,unten::ADV,ಕೆಳಗೆ,niðri
702,unten::ADV,ಕೆಳಗೆ,fyrir neðan
703,hinab::ADV,ಕೆಳಕ್ಕೆ,niður
704,hinab::ADV,ಕೆಳಕ್ಕೆ,niður eftir
705,oben::ADV,ಮೇಲೆ,uppi
706,hinauf::ADV,ಮೇಲಕ್ಕೆ,upp
707,hinauf::ADV,ಮೇಲಕ್ಕೆ,upp eftir
708,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,alls staðar
709,nicht::ADV,ಇಲ್ಲ,ekki
710,nicht::ADV,ಅಲ್ಲ,ekki
711,ein wenig::ADV,ತುಸು,dálítið
712,kaum::ADV,ಕಠಿನವಾಗಿ,varla
713,kaum::ADV,ಕಠಿನವಾಗಿ,tæplega
714,sehr::ADV,ಬಹು,mjög
715,so::ADV,ಅಷ್ಟು,svo
716,so::ADV,ಅಷ್ಟು,þannig
717,noch::ADV,ಇನ್ನು,enn
718,noch::ADV,ಇನ್ನು,ennþá
719,nur::ADV,ಕೇವಲ,bara
720,nur::ADV,ಕೇವಲ,aðeins
721,schon::ADV,ಆಗಲೇ,nú þegar
722,wieder::ADV,ಪುನಃ,aftur
723,wieder::ADV,ಪುನಃ,að nýju
724,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,árangurslaust
725,vor::PRP,ಮುಂದೆ,fyrir
726,hinter::PRP,ಹಿಂದ,bak við
727,hinter::PRP,ಹಿಂದ,aftur fyrir
728,unter::PRP,ಕೆಳ,undir
729,durch::PRP,ನೇರವಾಗಿ,gegnum
730,neben::PRP,ಅಧರ ಬಲಿಕ,hjá
731,neben::PRP,ಅಧರ ಬಲಿಕ,við hliðina á
732,zwischen::PRP,ನಡುವೆ,milli
733,zwischen::PRP,ನಡುವೆ,á milli
734,wegen::PRP,ಅಧಕ್ಕಗಿ,vegna
735,dies::PRN,ಈ,þetta
736,das::PRN,ಅದು,það
737,alles::PRN,ಎಲ್ಲ,allt
738,ich::PRN,ನಾನು,ég
739,du::PRN,ನೀನು,þú
740,er::PRN,ಅವನು,hann
741,er::PRN,ಇವನು,hann
742,wir::PRN,ನಾವು,við
743,ihr::PRN,ನೀವು,þið
744,sie::PRN,ಅವರು,þær
745,sie::PRN,ಅವರು,þeir
746,was::FPRN,ಏನು,hvað
747,wer::FPRN,ಯಾರಿಗೆ,hver
748,wo::FADV,ಎಲ್ಲಿ,hvar
749,wohin::FADV,ಎಲ್ಲಿಗೆ,hvert
750,wie::FADV,ಹೇಗೆ,hvernig
751,warum::FADV,ಏಕೆ,hvers vegna
752,wieviel::FNUM,ಎಷ್ಟು,hve mikill
753,eins::NUM,ಒಂದು,einn
754,zwei::NUM,ಎರಡು,tveir
755,drei::NUM,ಮೂರು,þrír
756,vier::NUM,ನಾಲ್ಕು,fjórir
757,fünf::NUM,ಅಯ್ದು,fimm
758,sechs::NUM,ಆರು,sex
759,sieben::NUM,ಏಳು,sjö
760,acht::NUM,ಎಂಟು,átta
761,neun::NUM,ಒಂಭಬತ್ತು,níu
762,zehn::NUM,ಹತ್ತು,tíu
763,elf::NUM,ಹನ್ನೊಂದು,ellefu
764,zwölf::NUM,ಹನ್ನೆರಡು,tólf
765,zwanzig::NUM,ಇಪ್ಪತ್ತು,tuttugu
766,dreißig::NUM,ಮೂವತ್ತು,þrjátíu
767,vierzig::NUM,ನಲವತ್ತು,fjörutíu
768,fünfzig::NUM,ಐವತ್ತು,fimmtíu
769,sechzig::NUM,ಅರುವತ್ತು,sextíu
770,siebzig::NUM,ಎಪ್ಪತ್ತು,sjötíu
771,achtzig::NUM,ಎಂಬತ್ತು,áttatíu
772,neunzig::NUM,ತೊಂಬತ್ತು,níutíu
773,hundert::NUM,ನೂರು,hundrað
774,tausend::NUM,ಸಾವಿರ,þúsund
775,und::CNJ,ಮತ್ತು,og
776,oder::CNJ,ಅಥವಾ,eða
777,stehen::V,ನಿಲ್ಲು,standa
778,sitzen::V,ಕುಳ್ಳಿರು,sitja
779,liegen::V,ಮಲಗಿಕೊ,liggja
780,hängen::V,ಇಳಿಯಬಿಡು,hanga
781,werden::V,ಆಗು,verða
782,passieren::V,ಆಗು,gerast
783,beginnen::V,ಆರಂಭಿಸು,byrja
784,enden::V,ಕೊನೆಗಾಣು,enda
785,enden::V,ಕೊನೆಗಾಣು,lykta
786,wechseln::V,ಮಾರ್ಪಡಿಸು,skipta
787,aufgehen[Sonne]::V,ಮೂಡು,koma upp
788,untergehen[Sonne]::V,ಮುಳುಗು,ganga til viðar
789,scheinen[Sonne]::V,ಹೊಳೆ,skína
790,donnern::V,ಗುಡುಗಾಗು,þruma
791,wehen::V,ತೀಡು,blása
792,strömen::V,ಹರಿ,streyma
793,fließen::V,ಹರಿ,fljóta
794,sich drehen::V,ಸುತ್ತು,snúast
795,schwanken::V,ಓಲಾಡು,riða
796,schwanken::V,ಓಲಾಡು,rugga
797,schwingen::V,ತೂಗು,sveiflast
798,fallen::V,ಉದುರು,falla
799,brennen::V,ಉರಿ,brenna
800,rauchen::V,ಹೊಗೆಬಿಡು,reykja
801,regnen::V,ಸುರಿ,rigna
802,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,frjósa
803,tauen::V,ಬೆಚ್ಚಗಾಗು,þiðna
804,schmelzen::V,ಕರಗು,bráðna
805,trocknen::V,ಒಣಗು,þorna
806,sieden::V,ಕುದಿ,sjóða
807,faulen::V,ಕೊಳೆ,rotna
808,verfaulen::V,ನಶಿಸು,rotna
809,reißen::V,ಒಡೆ,rifna
810,versinken::V,ಮುಳುಗು,sökkva
811,vergehen::V,ಸಾಗು,líða
812,erscheinen::V,ತೋರು,birtast
813,verschwinden::V,ಮಾಯವಾಗು,hverfa
814,sinken::V,ಕುಸಿ,síga
815,abnehmen::V,ತಗ್ಗು,lækka
816,abnehmen::V,ತಗ್ಗು,minnka
817,zunehmen::V,ಬೆಳೆ,aukast
818,steigen::V,ಉಬ್ಬು,stíga
819,wachsen::V,ಬೆಳೆ,vaxa
820,glänzen::V,ಮಿರುಗು,glóa
821,glänzen::V,ಮಿರುಗು,glampa
822,funkeln::V,ಮಿನುಗು,leiftra
823,lärmen::V,ಶಬ್ದ ಮಾಡಲು,hafa hátt
824,läuten::V,ಬಾರಿಸು,hringja
825,klingeln::V,ಅನುರಣಿಸು,hringja
826,klirren::V,ಕಿಣಿಕಿಣಿಸು,glamra
827,klirren::V,ಕಿಣಿಕಿಣಿಸು,skrölta
828,brausen::V,ಅಬ್ಬರಿಸು,ólga
829,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,suða
830,klingen::V,ಉಸಿರು,hljóma
831,bellen::V,ಬಗುಳು,gelta
832,heulen::V,ಅರಚು,væla
833,heulen::V,ಅರಚು,ýlfra
834,blasen::V,ಗಾಳಿ ಊದು,blása
835,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,blístra
836,schreien::V,ಕರೆ,æpa
837,stöhnen::V,ನರಳು,stynja
838,zittern::V,ನಡುಗು,titra
839,zittern::V,ನಡುಗು,skjálfa
840,leben::V,ಇರು,lifa
841,geboren werden::V,ಉಂಟಾಗು,fæðast
842,atmen::V,ಉಸಿರು,anda
843,atmen::V,ಉಸಿರು,draga andann
844,trinken::V,ಕುಡಿ,drekka
845,essen::V,ತಿನ್ನು,borða
846,schlucken::V,ನುಂಗು,kingja
847,müde werden::V,ಬಳಲು,þreytast
848,einschlafen::V,ನಿದ್ಧೆಹೋಗು,sofna
849,schlafen::V,ನಿದ್ರಿಸು,sofa
850,aufwachen::V,ಏಳು,vakna
851,aufstehen::V,ಏಳು,fara á fætur
852,sich erholen::V,ಸುಧಾರಿಸು,hvíla sig
853,krank werden::V,ಬೇನೆಬೀಳು,veikjast
854,krank werden::V,ಬೇನೆಬೀಳು,verða veikur
855,krank sein::V,ಕೆಟ್ಟ ಎಂದು,vera veikur
856,schmerzen::V,ಕಚ್ಚು,kenna til
857,husten::V,ಕೆಮ್ಮು,hósta
858,genesen::V,ಮತ್ತೆಹೊದಿಸು,batna
859,genesen::V,ಮತ್ತೆಹೊದಿಸು,frískast
860,sterben::V,ಮೃತಪಡು,deyja
861,umkommen::V,ಹಾಳಾಗು,farast
862,sich bewegen::V,ಚಲಿಸು,bifast
863,sich rühren::V,ಕದಲು,hreyfast
864,sich erheben::V,ಏಳು,standa upp
865,sich setzen::V,ಕೂರು,setjast
866,hinfallen::V,ಬೀಳು,detta
867,laufen::V,ನಡೆ,labba
868,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,ganga
869,spazierengehen::V,ವಿಹರಿಸು,ganga sér til skemmtunar
870,eilen::V,ಮುನ್ನುಗ್ಗು,fara hratt
871,sich beeilen::V,ಆತುರಪಡು,flýta sér
872,sausen::V,ಒಗೆ,þjóta
873,rennen::V,ಓಡು,hlaupa
874,springen::V,ಜಿಗಿ,stökkva
875,klettern::V,ಏರು,klifra
876,schaukeln::V,ತೂಗು,róla
877,schaukeln::V,ತೂಗು,rugga
878,kriechen::V,ತೆವಳು,skríða
879,schwimmen::V,ಈಜು,synda
880,tauchen::V,ಕೆಳಗಿಳಿ,kafa
881,rudern::V,ಸಾಗಿಸು,róa
882,fahren::V,ನಡೆಸು,aka
883,fahren::V,ನಡೆಸು,fara
884,fliegen::V,ಹಾರು,fljúga
885,gehen::V,ಹೋಗು,fara
886,gehen::V,ಹೋಗು,ganga
887,weggehen::V,ಹೊರಡು,fara burt
888,weggehen::V,ಹೊರಡು,ganga burt
889,abfahren::V,ತೆರಳು,aka burt
890,anhalten::V,ನಿಲ್ಲು,stöðva
891,hineingehen::V,ಒಳಹೊಗು,ganga inn
892,eintreten::V,ಒಳಹೊಗು,koma inn
893,eintreten::V,ಒಳಹೊಗು,ganga inn
894,kommen::V,ಬರು,koma
895,ankommen::V,ಬರು,koma til
896,zurückkommen::V,ಹಿಂದಿರುಗು,koma til baka
897,bleiben::V,ಇರು,haldast
898,bleiben::V,ಇರು,vera kyrr
899,warten::V,ಇರು,bíða
900,erwarten::V,ನಿರೀಕ್ಷಿಸು,búast við
901,erwarten::V,ನಿರೀಕ್ಷಿಸು,eiga von á
902,suchen::V,ಹುಡುಕು,leita
903,finden::V,ಕಂಡುಕೊ,finna
904,versuchen::V,ಪ್ರಯತ್ನಿಸು,reyna
905,vorbereiten::V,ಸಿದ್ಧವಾಗು,undirbúa
906,lieben::V,ಪ್ರೀತಿಸು,elska
907,mögen::V,ಇಷ್ಟಪಡು,þykja gott
908,mögen::V,ಇಷ್ಟಪಡು,falla í geð
909,lachen::V,ನಗು,hlæja
910,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,snerta
911,weinen::V,ಅಳು,gráta
912,schimpfen::V,ಗೊಣಗು,skammast
913,sich ärgern::V,ಗಣಗಾಡು,sárna
914,sich ärgern::V,ಗಣಗಾಡು,gremjast
915,sich fürchten::V,ನಡುಗು,óttast
916,fürchten::V,ಹೆದರು,óttast
917,fliehen::V,ಓಡಿಹೋಗು,flýja
918,flüchten::V,ಪಾರಾಗು,strjúka
919,sehen::V,ಕಾಣು,sjá
920,anschauen::V,ನೋಡು,horfa á
921,ansehen::V,ನಿರೀಕ್ಷಿಸು,líta á
922,hören::V,ಕೇಳು,heyra
923,zuhören::V,ಆಲಿಸು,hlusta
924,probieren::V,ರುಚಿ ನೋಡು,smakka
925,riechen::V,ಮೂಸು,þefa
926,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,finna til
927,scheinen::V,ತೋರು,virðast
928,zu sehen sein::V,ಕಾಣಿಸು,vera að sjá
929,vernehmen::V,ಕೇಳು,heyra
930,vernehmen::V,ಕೇಳು,greina
931,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,frjósa
932,tun::V,ಮಾಡು,gera
933,können::V,ಮಾಡಬಲ್ಲ,geta
934,wollen::V,ಬಯಸು,ætla
935,wollen::V,ಬಯಸು,vilja
936,anfangen::V,ಪ್ರಾರಂಭಿಸು,hefja
937,beenden::V,ನಿಲ್ಲಿಸು,enda
938,beenden::V,ನಿಲ್ಲಿಸು,ljúka
939,aufhören::V,ಮುಗಿಸು,lykta
940,gelingen::V,ಯಶಸ್ವಿಯಾಗು,heppnast
941,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,lukkast
942,öffnen::V,ತೆರೆ,opna
943,schließen::V,ಮುಚ್ಚು,loka
944,stellen::V,ಇಕ್ಕು,láta
945,stellen::V,ಇಕ್ಕು,setja
946,setzen::V,ಇಡು,láta
947,setzen::V,ಇಡು,setja
948,legen::V,ಇಡು,láta
949,legen::V,ಇಡು,leggja
950,berühren::V,ತಾಕು,koma við
951,verbinden::V,ಕೂಡಿಸು,sameina
952,bedecken::V,ಮುಚ್ಚು,hylja
953,aufhängen::V,ತೂಗುಹಾಕು,hengja
954,aufhängen::V,ತೂಗುಹಾಕು,hengja upp
955,anzünden::V,ಹತ್ತಿಸು,kveikja í
956,aufheben::V,ಆಯಿ,taka upp
957,aufheben::V,ಆಯಿ,lyfta upp
958,zurücklassen::V,ಬಿಡು,skilja eftir
959,verlieren::V,ಕಳೆ,týna
960,verlieren::V,ಕಳೆ,glata
961,fallen lassen::V,ಬೀಳಿಸು,missa
962,machen::V,ಮಾಡು,búa til
963,herstellen::V,ತಯಾರಿಸು,framleiða
964,bauen::V,ಕಟ್ಟು,smíða
965,bauen::V,ಕಟ್ಟು,byggja
966,reparieren::V,ಸರಿಪಡಿಸು,gera við
967,verbessern::V,ತಿದ್ದು,bæta
968,ändern::V,ಬದಲಾಯಿಸು,breyta
969,graben::V,ಅಗೆ,grafa
970,beugen::V,ಬಗ್ಗಿಸು,beygja
971,biegen::V,ಬಗ್ಗಿಸು,sveigja
972,drehen::V,ತಿರುಗು,snúa
973,wenden::V,ತಿರುಗು,snúa
974,wenden::V,ತಿರುಗು,venda
975,umdrehen::V,ತಿರುಗಿಸು,venda
976,umdrehen::V,ತಿರುಗಿಸು,snúa við
977,heben::V,ಎತ್ತು,hefja
978,hochheben::V,ಎತ್ತು,lyfta upp
979,ergreifen::V,ಆಕ್ರಮಿಸು,grípa
980,halten::V,ಹಿಡಿ,rúma
981,halten::V,ಹಿಡಿ,halda
982,drücken::V,ಒತ್ತು,þjá
983,drücken::V,ಒತ್ತು,þrýsta
984,schieben::V,ನೂಕು,ýta
985,kratzen::V,ತರಚಿಕೊಳ್ಳು,klóra
986,lecken::V,ನೆಕ್ಕು,sleikja
987,beißen::V,ಕಚ್ಚು,bíta
988,abreißen::V,ಹರಿ,rífa af
989,abreißen::V,ಹರಿ,rífa frá
990,abschneiden::V,ಕತ್ತರಿಸು,skera af
991,abschneiden::V,ಕತ್ತರಿಸು,klippa af
992,binden::V,ಕಟ್ಟು,binda
993,stecken::V,ಸಿಕ್ಕಿಸು,stinga
994,brechen::V,ಮುರಿ,brjóta
995,klopfen::V,ತಟ್ಟು,berja
996,klopfen::V,ತಟ್ಟು,klappa
997,hauen::V,ಹೊಡೆ,berja
998,hauen::V,ಹೊಡೆ,höggva
999,kleben::V,ಅಂಟಿಸು,líma
1000,reiben::V,ಉಜ್ಜು,núa
1001,streichen::V,ಹರಡು,smyrja
1002,schleifen::V,ಮಸೆ,slípa
1003,schneiden::V,ಕತ್ತರಿಸು,skera
1004,schneiden::V,ಕತ್ತರಿಸು,klippa
1005,rütteln::V,ಕುಲುಕಿಸು,skaka
1006,schütteln::V,ಅಲುಗಿಸು,hrista
1007,schwenken::V,ತೂಗಾಡು,sveifla
1008,schütten::V,ಎರೆ,hella
1009,füllen::V,ತುಂಬಿಸು,fylla
1010,einwickeln::V,ಹೊದಿಸು,vefja inn í
1011,tragen::V,ಹೊರು,bera
1012,schleppen::V,ಜಗ್ಗು,draga
1013,ziehen::V,ಎಳೆ,toga
1014,ziehen::V,ಎಳೆ,draga
1015,aufbewahren::V,ಇಟ್ಟುಕೊ,geyma
1016,werfen::V,ಎಸೆ,kasta
1017,fangen::V,ಹಿಡಿ,grípa
1018,packen::V,ಸೆಳೆ,þrífa í
1019,verstecken::V,ಮುಚ್ಚಿಡು,fela
1020,teilen::V,ವಿಭಜಿಸು,deila
1021,schicken::V,ಕಳುಹಿಸು,senda
1022,bringen::V,ತರು,færa
1023,bringen::V,ತರು,flytja
1024,hinzufügen::V,ಕೂಡಿಸು,bæta við
1025,bekommen::V,ಸಂಪಾದಿಸು,hljóta
1026,bekommen::V,ಸಂಪಾದಿಸು,ná
1027,erhalten::V,ಪಡೆ,fá
1028,nehmen::V,ಹಿಡಿ,taka
1029,wählen::V,ಆರಿಸು,velja
1030,auswählen::V,ಆಯಿ,velja úr
1031,bewahren::V,ರಕ್ಷಿಸಿಡು,gæta
1032,bewahren::V,ರಕ್ಷಿಸಿಡು,vernda
1033,behindern::V,ಅಡ್ಡಿಮಾಡು,varna
1034,verderben::V,ಕೆಡಿಸು,spilla
1035,beschädigen::V,ಹಾಳುಮಾಡು,skemma
1036,zerbrechen::V,ಮುರಿ,brjóta
1037,zerreißen::V,ಸೀಳು,rífa
1038,zerreißen::V,ಸೀಳು,rífa sundur
1039,zerstören::V,ಅಳಿಸು,rífa niður
1040,verbrennen::V,ಸುಡು,brenna
1041,geben::V,ಕೊಡು,gefa
1042,reichen::V,ಕೊಡು,rétta
1043,schenken::V,ಅರ್ಪಿಸು,gefa
1044,versprechen::V,ವಾಗ್ದಾನಮಾಡು,lofa
1045,versprechen::V,ವಾಗ್ದಾನಮಾಡು,heita
1046,wünschen::V,ಬಯಸು,óska
1047,loben::V,ಹೊಗಳು,lofa
1048,loben::V,ಹೊಗಳು,hrósa
1049,küssen::V,ಚುಂಬಿಸು,kyssa
1050,wiegen::V,ತೂಗು,rugga
1051,zudecken::V,ಹಾಸು,þekja
1052,zudecken::V,ಹಾಸು,breiða yfir
1053,wecken::V,ಎಬ್ಬಿಸು,vekja
1054,zeigen::V,ತೋರಿಸು,sýna
1055,führen::V,ದಾರಿತೋರಿಸು,leiða
1056,lehren::V,ಕಲಿಸು,kenna
1057,unterrichten::V,ಬೋಧಿಸು,fræða
1058,aufziehen::V,ಸಲಹು,ala upp
1059,leiten::V,ಮುಂದಾಳಾಗಿರು ,stjórna
1060,antreiben::V,ಓಡಿಸು,hvetja
1061,lassen::V,ಮಾಡಲುಬಿಡು,láta
1062,einladen::V,ಆಹ್ವಾನಿಸು,bjóða heim
1063,vereinigen::V,ಒಂದಾಗು,sameina
1064,besuchen::V,ಭೇಟಿಯಾಗು,heimsækja
1065,treffen::V,ಸಂಧಿಸು,hitta
1066,sich versammeln::V,ನೆರೆ,safnast saman
1067,spielen::V,ಆಡು,leika sér
1068,singen::V,ಹಾಡು,syngja
1069,tanzen::V,ಕುಣಿ,dansa
1070,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,skiljast
1071,verlassen::V,ಕಳೆ,yfirgefa
1072,retten::V,ರಕ್ಷಿಸು,bjarga
1073,bewachen::V,ಕಾಪಾಡು,gæta
1074,bewachen::V,ಕಾಪಾಡು,hafa vörð á
1075,schützen::V,ಸಂರಕ್ಷಿಸು,vernda
1076,verteidigen::V,ಕಾಪಿಡು,verja
1077,sich schlagen::V,ಕಿತ್ತಾಟ,slást
1078,sich schlagen::V,ಕಿತ್ತಾಟ,berjast
1079,schießen::V,ಎಸೆ,skjóta
1080,siegen::V,ಗೆಲ್ಲು,sigra
1081,ärgern::V,ರೇಗಿಸು,ergja
1082,ärgern::V,ರೇಗಿಸು,skaprauna
1083,schlagen::V,ಹೊಡೆ,slá
1084,schlagen::V,ಹೊಡೆ,lemja
1085,treten::V,ಒದೆ,sparka
1086,stechen::V,ಚುಚ್ಚು,stinga
1087,stoßen::V,ತಳ್ಳು,hrinda
1088,stehlen::V,ಕದಿ,stela
1089,stören::V,ಕತಕು,trufla
1090,belästigen::V,ತೊಂದರೆ,ónáða
1091,verbergen::V,ಮರೆಮಾಜು,leyna
1092,täuschen::V,ಠಕ್ಕಿಸು,gabba
1093,täuschen::V,ಠಕ್ಕಿಸು,blekkja
1094,betrügen::V,ವಂಚಿಸು,svíkja
1095,betrügen::V,ವಂಚಿಸು,blekkja
1096,töten::V,ಕೊಲ್ಲು,drepa
1097,wohnen::V,ವಾಸಿಸು,búa
1098,arbeiten::V,ಕೆಲಸ ಮಾಡು,vinna
1099,sammeln::V,ಸಂಚಯಿಸು,safna
1100,pflücken::V,ಬಿಡಿಸು,tína
1101,pflücken::V,ಬಿಡಿಸು,reyta
1102,jagen::V,ಬೇಟೆಯಾಡು,veiða
1103,fischen::V,ಮೀನು ಹಿಡಿ,fiska
1104,fassen::V,ಹಿಡಿ,veiða
1105,hüten::V,ಗುಂಪುಸೇರಿಸು,gæta
1106,hüten::V,ಗುಂಪುಸೇರಿಸು,vakta
1107,treiben::V,ದಬ್ಬು,reka
1108,anbinden::V,ಬಿಗಿ,binda við
1109,anbinden::V,ಬಿಗಿ,binda fast
