,Concept_ID,ba,av
714,auf einmal::ADV,бер юлы,цихӏинтӏаго
715,zusammen::ADV,бергә,цойида
716,lange::ADV,оҙаҡ,
717,plötzlich::ADV,ҡапыл,цойидасанго
718,sofort::ADV,шунда уҡ,гьебсагӏат
719,später::ADV,һуңыраҡ,
720,jetzt::ADV,хәҙер,гьанже
721,heute::ADV,бөгөн,жакъа
722,morgen::ADV,иртәгә,метер
723,bald::ADV,тиҙҙән,гьабсагӏаталъ
724,dann::ADV,һуңынан,цинги
725,gestern::ADV,кисә,сон
726,einst::ADV,ҡасандыр,цин
727,einst::ADV,бер баҡыт,цин
728,damals::ADV,ул саҡта,гьебмехалъ
729,damals::ADV,ул саҡта,гьебмехалда
730,danach::ADV,һуңынан,цинги
731,danach::ADV,һуңынан,хадуса
732,vorher::ADV,элек,цебе
733,zuerst::ADV,башта,тӏоцебе
734,einmal::ADV,бер,цинцӏул
735,einmal::ADV,бер,цихӏин
736,einmal::ADV,бер,цоцӏул
737,manchmal::ADV,ҡайһы берҙә,олоцӏул
738,oft::ADV,йыш,гӏемерго
739,immer::ADV,һәр ҡасан,кидаго
740,niemals::ADV,бер ҡасан да,киданиги
741,niemals::ADV,бер ваҡытта ла,киданиги
742,hier::ADV,бында,аниб
743,hierhin::ADV,бында,анибехун
744,von hier::ADV,бынан,гьаниса
745,von hier::ADV,ошонан,гьаниса
746,dort::ADV,шунда,гьениб
747,dort::ADV,тегендә,гьениб
748,dorthin::ADV,шунда,гьадаба
749,dorthin::ADV,тегеләй,гьадаба
750,geradeaus::ADV,тура,битӏутӏа
751,vorwärts::ADV,алға,цебехун
752,rückwärts::ADV,кирегә,нахъ-нахъ
753,zurück::ADV,кирегә,нахъе
754,unten::ADV,түбәндә,ахакь
755,unten::ADV,түбәндә,гъоркь
756,hinab::ADV,түбәнгә,эхебе
757,oben::ADV,юғарыла,тӏад
758,oben::ADV,юғарыла,тӏадехун
759,hinauf::ADV,юғарыға,эхеде
760,überall::ADV,бөтә урында,кибго
761,nicht::ADV,тугел,
762,ein wenig::ADV,аҙ,дагьабго
763,kaum::ADV,көскә,хӏалалъ
764,kaum::ADV,саҡ-саҡ,хӏалалъ
765,sehr::ADV,ифат,кутакалда
766,so::ADV,шулай,гьедин
767,noch::ADV,йәнә,жеги
768,nur::ADV,бары,гӏӣцӏго
769,schon::ADV,инде,
770,wieder::ADV,тағы,на́хъеги
771,vergebens::ADV,бушҡа,чӏалгӏаде
772,vor::PRP,алдында,цебе
773,hinter::PRP,артында,хадуса
774,unter::PRP,аҫтында,ахакь
775,unter::PRP,аҫтында,гъоркь
776,durch::PRP,үтә,
777,neben::PRP,эргәһендә,аскӏо
778,zwischen::PRP,араһында,гьоркьоб
779,wegen::PRP,өсөн,гьелда
780,wegen::PRP,сәбәпле,гьелда
781,dies::PRN,был,гьаб
782,dies::PRN,был,гьеб
783,dies::PRN,ошо,гьаб
784,dies::PRN,ошо,гьеб
785,das::PRN,ул,доб
786,alles::PRN,бөтә,
787,ich::PRN,мин,дун
788,du::PRN,һин,дуца
789,er::PRN,ул,доб
790,wir::PRN,беҙ,ниж
791,ihr::PRN,һеҙ,нуж
792,sie::PRN,улар,дол
793,sie::PRN,улар,эл
794,was::FPRN,ә,щиб
795,was::FPRN,ни,щиб
796,was::FPRN,нәмә,щиб
797,wer::FPRN,ҡем,щиб
798,wo::FADV,ҡайҙа,киб
799,wo::FADV,ҡайҙа,кибехун
800,wohin::FADV,ҡайҙа,кибехун
801,wie::FADV,инидәй,кин
802,warum::FADV,ин өсөн,щай
803,wieviel::FNUM,күпме,кигӏан
804,eins::NUM,бер,цо
805,zwei::NUM,ике,кӏиго
806,zwei::NUM,икәү,кӏиго
807,drei::NUM,өс,лъабго
808,vier::NUM,дүрт,ункъо
809,fünf::NUM,биш,щуго
810,sechs::NUM,алты,анлъго
811,sieben::NUM,ете,анкьго
812,acht::NUM,һигеҙ,микьго
813,neun::NUM,туғыҙ,ичӏго
814,zehn::NUM,ун,анцӏго
815,elf::NUM,ун бер,анцӏила цо
816,zwölf::NUM,ун ике,кӏиго-анцӏила
817,zwanzig::NUM,егерме,къого
818,dreißig::NUM,утыҙ,лъеберго
819,vierzig::NUM,ҡырҡ,кӏикъого
820,fünfzig::NUM,илле,кӏикъо́ялда анцӏго
821,sechzig::NUM,алтмыш,лъабкъого
822,siebzig::NUM,етмеш,лъабкъо́ялда анцӏго
823,achtzig::NUM,һикһән,ункъого
824,neunzig::NUM,туҡһан,ункъоялда а́нцӏила
825,hundert::NUM,йөҙ,нусго
826,tausend::NUM,мең,азарго
827,und::CNJ,да,ва
828,und::CNJ,да,-ги
829,oder::CNJ,йәки,ялъуни
830,stehen::V,тороу,бахъунчӏезе
831,sitzen::V,ултырыу,гӏодов чӏезе
832,liegen::V,ятыу,бегизе
833,hängen::V,аҫылынып тороу,базе
834,werden::V,булыу,бахъине
835,passieren::V,булыу,лъугьине
836,passieren::V,булыу,лъугьа-бахъине
837,beginnen::V,башлау,байбихьизе
838,enden::V,бөтөү,лъугӏизе
839,enden::V,тамамланыү,лъугӏизе
840,wechseln::V,үҙгәреү,хиса-басизе
841,wechseln::V,үҙгәреү,хисизе
842,aufgehen[Sonne]::V,ҡалҡыу,баккизе
843,untergehen[Sonne]::V,байыу,щинкӏизе
844,scheinen[Sonne]::V,яҡтыртып тороу,къалъ-къалъизе
845,donnern::V,күкрәү,гъугъазе
846,wehen::V,иҫеү,пуйзе
847,strömen::V,ташыу,чвахизе
848,fließen::V,ағыу,чвахизе
849,sich drehen::V,әйләнеү,сверизе
850,schwanken::V,тирбәлеү,хьвагӏезе
851,schwanken::V,тирбәлеү,багъа-бачаризе
852,schwingen::V,бәүетеү,щвартӏезе
853,fallen::V,йығылыу,бортизе
854,brennen::V,яныу,рекӏине
855,rauchen::V,төтәү,кӏкӏуй буризе
856,regnen::V,ямғыр яуа,базе
857,gefrieren::V,туңыү,гӏу́низе
858,tauen::V,иреү,биаризе
859,schmelzen::V,иреү,биине
860,trocknen::V,кибеү,бакъвазе
861,sieden::V,ҡайнау,гьалдезе
862,faulen::V,сереу,махӏцине
863,verfaulen::V,сереу,туризе
864,reißen::V,өҙөү,бихъизе
865,reißen::V,йыртылыу,бихъизе
866,versinken::V,батыу,гъанкъизе
867,vergehen::V,үтеү,базе
868,vergehen::V,үтеү,бахъизе
869,vergehen::V,үтеү,ине
870,erscheinen::V,килеп сығыу,баккизе
871,verschwinden::V,юғалыу,къине
872,verschwinden::V,юғалыу,билизе
873,sinken::V,түбәнәйеү,гӏодо́бе ккезе
874,abnehmen::V,кәметеү,тӏаса камизе
875,zunehmen::V,артыу,гӏемерлъизе
876,steigen::V,күтәрелеү,бахине
877,wachsen::V,үҫеү,кӏодолъизе
878,glänzen::V,ялтырау,цӏвакизе
879,funkeln::V,баҙлау,паркъезе
880,lärmen::V,шаулау,хъудизе
881,lärmen::V,шаулау,чӏиргъдизе
882,läuten::V,ҡағыу,кьабизе
883,klingeln::V,ҡағыу,кьабизе
884,klingeln::V,шылтыратыу,кьабизе
885,klirren::V,шылтыратыу,зваргъизе
886,brausen::V,ҡотороноу,гьалаглъизе
887,rauschen::V,шыптырлау,шуршудизе
888,klingen::V,яңғырау,бахъине
889,bellen::V,өрөү,гъанчдезе
890,heulen::V,олоу,рурудизе
891,blasen::V,өрөү,гьохьизе
892,pfeifen::V,һызғырып ебәреү,гьещтӏезе
893,schreien::V,ҡысҡырыу,ахӏизе
894,schreien::V,ҡысҡырыу,ахӏдезе
895,stöhnen::V,уңғырашыу,зигардизе
896,zittern::V,ҡалтырау,дарран
897,zittern::V,ҡалтырау,гьаргьадизе
898,leben::V,йәшәү,бетӏербахъизе
899,geboren werden::V,тыуыу,лъугьине
900,atmen::V,тын алыү,хӏухьел биччазе
901,trinken::V,эсеү,гьекъезе
902,essen::V,ашау,квине
903,essen::V,ашау,кваназе
904,schlucken::V,йотоу,кӏкӏвине
905,schlucken::V,йотоу,къулчӏизе
906,müde werden::V,арыу,сваказе
907,einschlafen::V,йоҡлап китеү,кьижизе
908,einschlafen::V,йоҡлап китеү,гъапуллъизе
909,schlafen::V,йоҡлау,кьижизе
910,aufwachen::V,уяныу,бигьине
911,aufstehen::V,тороу,бахъине
912,aufstehen::V,тороу,тӏадебахъине
913,sich erholen::V,ял итеү,хьи бахъизе
914,sich erholen::V,ял итеү,хӏалхьи гьабизе
915,krank werden::V,сирләү,унтизе
916,krank sein::V,сирләү,унтизе
917,schmerzen::V,ауыртыу,унтизе
918,husten::V,йүтәлләү,хъегӏизе
919,genesen::V,һауығыу,лъилъизе
920,sterben::V,үлеү,хвезе
921,umkommen::V,һәләк булыу,гьалаглъизе
922,sich bewegen::V,хәрәкәт итеү,багъаризе
923,sich bewegen::V,хәрәкәт итеү,багъаргъизе
924,sich rühren::V,ҡуҙғалыу,багъаризе
925,sich erheben::V,тороу,тӏадебахъине
926,sich erheben::V,тороу,бахъине
927,sich setzen::V,ултырыу,гӏодов чӏезе
928,hinfallen::V,ҡолау,щапизе
929,laufen::V,йөрөү,хьвадизе
930,schreiten::V,атлау,чӏезе
931,spazierengehen::V,ял итеп йороү,тира-сверизе
932,eilen::V,ашығыу,ракӏхӏалакине
933,eilen::V,ашығыу,дуризе
934,eilen::V,ҡабаланыу,ракӏхӏалакине
935,eilen::V,ҡабаланыу,дуризе
936,sich beeilen::V,ашығыу,дуризе
937,sich beeilen::V,ашығыу,гӏедегӏизе
938,sich beeilen::V,ҡабаланыу,дуризе
939,sich beeilen::V,ҡабаланыу,гӏедегӏизе
940,sausen::V,елеү,тӏуризе
941,rennen::V,йүгеп йөрөү,бекеризе
942,springen::V,һикереү,кӏанцӏизе
943,klettern::V,үрмәләү,хархадизе
944,klettern::V,үрмәләп менеү,хархадизе
945,schaukeln::V,сайҡалыу,гьерщезе
946,kriechen::V,шыуышыу,хъурщизе
947,schwimmen::V,йоҙөү,лъедезе
948,tauchen::V,сумыу,букъардизе
949,rudern::V,ишеү,хазе
950,fahren::V,йөрөү,ине
951,fliegen::V,осоу,боржине
952,gehen::V,барыу,ине
953,weggehen::V,китеү,ине
954,abfahren::V,сығыу,къокъине
955,anhalten::V,тукталыу,чӏезе
956,anhalten::V,тукталыу,тархъизе
957,anhalten::V,тукталыу,лъалхъизе
958,hineingehen::V,инеү,тӏаделъугьине
959,eintreten::V,инеү,лъугьине
960,kommen::V,килеү,бачӏине
961,ankommen::V,килеү,щвезе
962,ankommen::V,килеү,тӏадебачӏине
963,zurückkommen::V,ҡайтыу,тадбуссине
964,zurückkommen::V,ҡайтыу,тӏадбуссине
965,bleiben::V,ҡалыу,чӏезе
966,bleiben::V,ҡалыу,хутӏизе
967,warten::V,көтөп тороу,чӏезе
968,erwarten::V,көтөү,балагьизе
969,suchen::V,эҙләү,балагьизе
970,finden::V,табыу,батизе
971,versuchen::V,тырышып ҡарау,хӏалбихьизе
972,vorbereiten::V,әҙерләү,хӏадурлъизабизе
973,lieben::V,яратыу,балай бегьизе
974,mögen::V,һөйөү,бокьизе
975,mögen::V,яратыу,бокьизе
976,lachen::V,көлөү,белъизе
977,rühren::V,ҡағылыу,
978,weinen::V,илау,гӏодизе
979,schimpfen::V,һүгенеү,гъанчдезе
980,schimpfen::V,тиргәнеү,гъанчдезе
981,schimpfen::V,һуҡраныу,гъанчдезе
982,sich ärgern::V,асыуланыу,вагъизе
983,sich ärgern::V,асыуланыу,ццида́хине
984,sich fürchten::V,ҡурҡыу,хӏинкъизе
985,fürchten::V,ҡурҡыу,беркъазе
986,fürchten::V,ҡурҡыу,хӏинкъа-къазе
987,fliehen::V,ҡасыу,лъутизе
988,flüchten::V,ҡасыу,лъутизе
989,sehen::V,күреү,бихьизе
990,anschauen::V,ҡарау,бертӏамизе
991,anschauen::V,ҡарау,балагьизе
992,ansehen::V,ҡарау,бала-гъалагьизе
993,ansehen::V,тикшереү,бала-гъалагьизе
994,hören::V,ишетеү,рагӏизе
995,zuhören::V,тыңлау,гӏенеккизе
996,probieren::V,татыу,кӏалдиб хъва́зе
997,probieren::V,татыу,чӏамизе
998,riechen::V,еҫкәү,су́нтӏизе
999,fühlen::V,тойоу,чӏвазе
1000,scheinen::V,кеүек күренеү,
1001,scheinen::V,тойолоу,
1002,zu sehen sein::V,күренеү,бихьизе
1003,vernehmen::V,ишетеү,рагӏизе
1004,frieren::V,туңыү,цӏорозе
1005,tun::V,яһау,гьабизе
1006,tun::V,әшләү,гьабизе
1007,können::V,алыу,кӏвезе
1008,können::V,алыу,лъазе
1009,können::V,мөмкин булыу,кӏвезе
1010,können::V,мөмкин булыу,лъазе
1011,wollen::V,теләү,бокьизе
1012,anfangen::V,башлау,байбихьизе
1013,beenden::V,бөтөрөү,тӏубазабизе
1014,beenden::V,бөтөрөү,лъугӏизабизе
1015,beenden::V,тамамлау,тӏубазабизе
1016,beenden::V,тамамлау,лъугӏизабизе
1017,aufhören::V,туктау,бахъизе
1018,gelingen::V,уңышлы булыу,бахъизе
1019,geraten::V,булып сығыу,бахъизе
1020,öffnen::V,асыу,рагьизе
1021,schließen::V,йомоу,къазе
1022,stellen::V,ҡуйыу,чӏвазе
1023,setzen::V,урынлаштырыу,рекӏинабизе
1024,setzen::V,урынлаштырыу,гӏодор чӏезаризе
1025,legen::V,һалыу,лъезе
1026,berühren::V,тейеү,хъвазе
1027,berühren::V,ҡағылыу,хъвазе
1028,verbinden::V,ҡушыу,хьухьине
1029,verbinden::V,ҡушыу,бухьине
1030,verbinden::V,бәйләү,хьухьине
1031,verbinden::V,бәйләү,бухьине
1032,bedecken::V,ҡаплау,кквезе
1033,aufhängen::V,элеү,базе
1034,anzünden::V,тоҡандырыу,бакизе
1035,anzünden::V,тоҡандырыу,рекӏинабизе
1036,aufheben::V,мендереү,
1037,zurücklassen::V,ҡалдырыу,тезе
1038,verlieren::V,юғалтыу,билизабизе
1039,fallen lassen::V,төшөрөп ебәреү,бортизабизе
1040,machen::V,яһау,гьабизе
1041,machen::V,эшләү,гьабизе
1042,herstellen::V,эшләп сығарыу,гьабизе
1043,herstellen::V,эшләп сығарыу,хӏадурлъизабизе
1044,bauen::V,төҙөү,базе
1045,bauen::V,төҙөү,гьабизе
1046,reparieren::V,төҙәтеү,къачӏазе
1047,verbessern::V,яҡшыртыу,лъикӏлъизабизе
1048,ändern::V,үҙгәртеү,хисизабизе
1049,graben::V,ҡаҙыу,бухъизе
1050,beugen::V,бөгөү,хьетӏизабизе
1051,biegen::V,бөгөү,гьетӏизабизе
1052,drehen::V,өйрөлтөү,тиризабизе
1053,drehen::V,өйрөлтөү,свердизабизе
1054,drehen::V,әйләндереү,тиризабизе
1055,drehen::V,әйләндереү,свердизабизе
1056,wenden::V,әйләндереү,бегизе
1057,umdrehen::V,түңкәреү,бегизе
1058,umdrehen::V,түңкәреү,бега-битӏизе
1059,heben::V,күтәреү,борхизе
1060,heben::V,мендереү,борхизе
1061,hochheben::V,күтәреү,борхалъизабизе
1062,hochheben::V,күтәреү,борхизе
1063,ergreifen::V,тотоп алыу,кквезе
1064,halten::V,тотоу,кквезе
1065,drücken::V,ҡыҫыу,къазе
1066,drücken::V,ҡыҫыу,къанцӏу́зе
1067,drücken::V,ҡыҫыу,къвал ба́зе
1068,schieben::V,этеү,хъилдизе
1069,schieben::V,төртөү,хъилдизе
1070,kratzen::V,ҡырыу,хачазе
1071,lecken::V,ялау,чӏикӏизе
1072,beißen::V,тешләү,хӏанчӏизе
1073,beißen::V,тешләү,хӏанчӏизабизе
1074,abreißen::V,өҙөү,тӏезе
1075,abreißen::V,өҙөү,тӏезабизе
1076,abschneiden::V,ҡырҡыу,къотӏизе
1077,binden::V,бәйләү,бухьине
1078,stecken::V,ҡаҙау,къазабизе
1079,brechen::V,боҙоу,бекизе
1080,klopfen::V,шаҡылдау,дванкезе
1081,hauen::V,туҡмау,базе
1082,kleben::V,йәбештереү,бацӏцӏине
1083,reiben::V,ыуыу,хачазе
1084,reiben::V,ышҡыу,хачазе
1085,streichen::V,яғыу,бахине
1086,streichen::V,яғыу,жужазе
1087,schleifen::V,үткерләү,лъухьизе
1088,schneiden::V,ҡырҡыу,къотӏизе
1089,rütteln::V,һелкетеү,багъа-бачаризабизе
1090,schütteln::V,һелкетеү,кӏобокӏизе
1091,schwenken::V,болғау,гьесадизе
1092,schwenken::V,болғау,хьвагӏезабизе
1093,schütten::V,ҡойоу,тӏезе
1094,füllen::V,тултырыу,цӏезабизе
1095,einwickeln::V,төрөү,жемизе
1096,tragen::V,алып барыу,баччизе
1097,schleppen::V,һөйрәү,бехъерхъизе
1098,ziehen::V,тартыу,цӏазе
1099,aufbewahren::V,һаҡлау,цӏунизе
1100,werfen::V,ырғытыу,рехизе
1101,fangen::V,тотоу,кквезе
1102,packen::V,етеү,кквезе
1103,packen::V,тотоп алыу,кквезе
1104,verstecken::V,йәшереү,бахчизе
1105,teilen::V,бүлеү,бикьизе
1106,schicken::V,ебәреү,битӏизе
1107,bringen::V,килтереү,баччизе
1108,hinzufügen::V,өтәү,жубазе
1109,bekommen::V,алыу,щвезе
1110,erhalten::V,алыу,щвезе
1111,erhalten::V,алыу,босизе
1112,nehmen::V,алыу,босизе
1113,wählen::V,һайлаү,бищизе
1114,auswählen::V,һайлап алыу,тӏасабищизе
1115,bewahren::V,һаҡлау,цӏунизе
1116,behindern::V,тотҡарлыҡ яһау,квекӏен гьабизе
1117,verderben::V,боҙоу,хвезабизе
1118,beschädigen::V,боҙоу,галгъазабизе
1119,zerbrechen::V,ҡыйратыу,щущазабизе
1120,zerreißen::V,йыртыу,бихъизе
1121,zerstören::V,емереү,биххизабизе
1122,verbrennen::V,үртәү,бухӏизе
1123,geben::V,биреү,кьезе
1124,reichen::V,биреү,кьезе
1125,schenken::V,бүләк итеү,кьезе
1126,versprechen::V,вәғәҙә биреү,назру гьабизе
1127,wünschen::V,теләу,бокьизе
1128,loben::V,маҡтау,беццизе
1129,loben::V,маҡтау,бецца-бекъизе
1130,küssen::V,үбеү,баизе
1131,wiegen::V,бәүетеү,чӏучӏадизабизе
1132,wiegen::V,тирбәтеү,чӏучӏадизабизе
1133,zudecken::V,ҡаплау,тӏадбигъине
1134,wecken::V,уятыу,бигьинабизе
1135,zeigen::V,күрһәтеү,бихьизабизе
1136,führen::V,етәкләү,бачине
1137,lehren::V,уҡытыу,малъизе
1138,lehren::V,уҡытыу,цӏализабизе
1139,lehren::V,өйрәтеү,малъизе
1140,lehren::V,өйрәтеү,цӏализабизе
1141,unterrichten::V,уҡытыу,цӏализабизе
1142,aufziehen::V,тәрбиәле,гӏезабизе
1143,leiten::V,етәкләү,нухмалъи гьабизе
1144,leiten::V,етәкселек итеү,нухмалъи гьабизе
1145,antreiben::V,ашыҡтырыу,гӏедегӏизабизе
1146,lassen::V,мәжбүр итеү,
1147,einladen::V,саҡырыу,ахӏизе
1148,einladen::V,саҡырыу,тӏадеахӏизе
1149,vereinigen::V,берләштереү,цолъизабизе
1150,besuchen::V,килеп сығыу,баккизе
1151,besuchen::V,килеп сығыу,хьвадизе
1152,treffen::V,тойоү,дандчӏвазе
1153,treffen::V,осратыу,дандчӏвазе
1154,treffen::V,ҡаршылау,дандчӏвазе
1155,sich versammeln::V,йыйылыу,данделъизе
1156,sich versammeln::V,йыйылыу,бакӏаризе
1157,spielen::V,тартыу,басандизе
1158,singen::V,йырлау,ахӏизе
1159,tanzen::V,бейеү,кьурдизе
1160,sich trennen::V,айырылышыу,батӏалъизе
1161,verlassen::V,ташлау,тезе
1162,verlassen::V,ташлау,рехунтезе
1163,verlassen::V,ташлап китеү,тезе
1164,verlassen::V,ташлап китеү,рехунтезе
1165,retten::V,ҡотҡарыу,хвасар гьабизе
1166,retten::V,ҡотҡарыу,хвасарлъизабизе
1167,bewachen::V,һаҡлау,цӏунизе
1168,schützen::V,һаҡлау,цӏунизе
1169,verteidigen::V,яҡлау,цӏунизе
1170,sich schlagen::V,һуғышыу,багъизе
1171,schießen::V,атыу,речӏчӏизе
1172,siegen::V,еңеү,бергьине
1173,ärgern::V,асыуландырыу,вагъизавизе
1174,schlagen::V,бәреү,кьабизе
1175,schlagen::V,туҡмау,кьабизе
1176,treten::V,тибеү,мал тункизе
1177,treten::V,типкеләү,мал тункизе
1178,stechen::V,сәнсеү,къазабизе
1179,stoßen::V,этеү,тункизе
1180,stoßen::V,этеү,хъилдизе
1181,stoßen::V,төртөү,тункизе
1182,stoßen::V,төртөү,хъилдизе
1183,stehlen::V,урлау,щинкӏизабизе
1184,stören::V,ҡамасаулау,квекӏен гьабизе
1185,stören::V,ҡамасаулау,татубахъи гьабизе
1186,belästigen::V,бимазалау,рахӏатхвезабизе
1187,belästigen::V,ҡамасаулау,рахӏатхвезабизе
1188,verbergen::V,йәшереү,бахчизе
1189,verbergen::V,йәшереү,балъго тезе
1190,täuschen::V,ултыртыу,божуда рекӏкӏ гьабизе
1191,täuschen::V,ултыртыу,гуккизе
1192,betrügen::V,алдау,хӏилла гьабизе
1193,betrügen::V,алдау,сандирахълъи гьабизе
1194,töten::V,үлтереү,чӏвазе
1195,wohnen::V,йәшәү,яшав гьабизе
1196,arbeiten::V,эшләү,хӏалтӏизе
1197,sammeln::V,йыйыу,бакӏаризе
1198,pflücken::V,өҙөү,бетӏизе
1199,jagen::V,аулау,чан гьабизе
1200,fischen::V,аулау,ччугӏа кквезе
1201,fassen::V,тотоу,кквезе
1202,hüten::V,көтөү,кваназабизе
1203,treiben::V,ҡыуыу,гъезе
1204,anbinden::V,бәйләү,бухьине
1205,füttern::V,ашатыу,кваназабизе
1206,melken::V,һауыү,бечӏчӏизе
1207,hacken::V,турау,чӏвазе
1208,hacken::V,тапау,чӏвазе
1209,gießen::V,ҡойоу,лъалъазе
1210,reifen::V,өлғөрөү,барщизе
1211,zubereiten::V,бешереү,бежа-белъине
1212,kochen::V,бешереү,белъине
1213,backen::V,бешереү,базе
1214,braten::V,ҡурыу,бежизе
1215,umrühren::V,ҡатнаштырыу,багъаризе
1216,stricken::V,бәйләү,хьухьине
1217,nähen::V,тегеү,букъизе
1218,färben::V,буяу,кьер гьабизе
1219,reinigen::V,таҙартыу,бацӏцӏине
1220,waschen::V,йыуыу,чуризе
1221,abwischen::V,һөртөү,бацӏцӏине
1222,spülen::V,сайҡау,хулизе
1223,fegen::V,һепереү,лъухьизе
1224,kehren::V,һепереү,лъухьизе
1225,baden::V,һыу инеү,чордезе
1226,sich waschen::V,йыуыныу,
1227,ausziehen::V,сисеү,бахъизе
1228,anziehen::V,кейеү,ретӏине
1229,sich anziehen::V,кейенеү,ретӏине
1230,kämmen::V,тарау,хазе
1231,schmücken::V,биҙәү,чӏухӏизабизе
1232,sagen::V,әйтеү,бицине
1233,sprechen::V,әйтеү,бицине
1234,sprechen::V,һөйләшеү,бицине
1235,reden::V,һөйләшеү,гаргадизе
1236,sich unterhalten::V,әңгәмәләшеү,гаргадизе
1237,fragen::V,һорау,цӏехезе
1238,fragen::V,һорау,гьикъизе
1239,bitten::V,үтенеү,гьаризе
1240,erzählen::V,һөйләү,бицине
1241,mitteilen::V,әйтеү,лъазабизе
1242,nennen::V,атау,цӏар лъезе
1243,nennen::V,исемләү,цӏар лъезе
1244,rufen::V,саҡырыу,ахӏизе
1245,prahlen::V,маҡтаныу,беццаризе
1246,prahlen::V,шапырыныу,беццаризе
1247,übersetzen::V,тәржемә итеү,буссинабизе
1248,denken::V,уйлау,ургъизе
1249,glauben::V,ышаныу,божизе
1250,bemerken::V,күреү,берречӏчӏизе
1251,erkennen::V,таныу,лъазе
1252,erkennen::V,таныу,батӏаго бахъизе
1253,begreifen::V,аңлау,бичӏчӏизе
1254,verstehen::V,аңлау,
1255,lernen::V,өйрәнеү,цӏализе
1256,wissen::V,белеү,лъазе
1257,sich erinnern an::V,хәтергә алыу,ракӏалде щвезе
1258,vergessen::V,онотоу,кӏочене
1259,messen::V,үлсәү,борцине
1260,zählen::V,һанау,рикӏкӏине
1261,rechnen::V,һанау,рикӏкӏине
1262,lesen::V,уҡыу,цӏализе
1263,malen::V,һүрәт яһау,бахъизе
1264,malen::V,рәсем төшөрөү,бахъизе
1265,zeichnen::V,һүрәт яһау,бахъизе
1266,zeichnen::V,рәсем төшөрөү,бахъизе
1267,schreiben::V,яҙыу,хъвазе
1268,besitzen::V,биләү,щвезе
1269,besitzen::V,биләү,бу́кӏине
1270,kaufen::V,һатып алыу,босизе
1271,verkaufen::V,һатыу,бичизе
1272,bezahlen::V,түләү,кьезе
1273,zahlen::V,түләү,кьезе
1274,beherrschen::V,биләү,
1275,ertragen::V,түҙеү,баччизе
