,Concept_ID,ps,sq
782,arm::A,غریب,vobektë
783,arm::A,بې وزله,varfër
784,arm::A,بې وزله,vobektë
785,reich::A,شتمن,pasur
786,reich::A,دولتمند,pasur
787,bekannt::A,اشنا,njohur
788,berühmt::A,مشهور,famshëm
789,fremd::A,پردی,huaj
790,fremd::A,بېګانه,huaj
791,verschieden::A,مختلف,ndryshëm
792,nah::A,نژدې,afërt
793,fern::A,لیری,largët
794,linker::A,چپ,majtë
795,linker::A,کیڼ,majtë
796,rechter::A,ښی,djathtë
797,anderer::A,بل,tjetër
798,erster::A,لومړی,parë
799,zweiter::A,دوهم,dytë
800,dritter::A,درېم,i tretë
801,letzter::A,آخرنی,fundit
802,letzter::A,وروستی,fundit
803,allein::ADV,یوازې,vetëm
804,auf einmal::ADV,په یوه وخت کی,njëkohësisht
805,zusammen::ADV,یو ځای,bashkë
806,zusammen::ADV,یو ځای,së bashku
807,lange::ADV,ډېر وخت,për një kohë të gjatë
808,lange::ADV,ډېره موده,për një kohë të gjatë
809,plötzlich::ADV,ناببره,befas
810,plötzlich::ADV,یوناڅاپه,befas
811,sofort::ADV,فوراً,menjëherë
812,sofort::ADV,فوراً,aty për aty
813,sofort::ADV,سمدلاسه,menjëherë
814,sofort::ADV,سمدلاسه,aty për aty
815,später::ADV,وروسته,më vonë
816,jetzt::ADV,اوس,tash
817,heute::ADV,نن,sot
818,morgen::ADV,سبا,nesër
819,bald::ADV,ژر,shpejt
820,bald::ADV,ژر,së shpejti
821,dann::ADV,پس,pastaj
822,dann::ADV,وروسته,pastaj
823,gestern::ADV,پرون,dje
824,einst::ADV,پخوا,dikur
825,damals::ADV,هغه وخت,atëherë
826,danach::ADV,بیا,mandej
827,vorher::ADV,دمخه,më parë
828,zuerst::ADV,لومړی,së pari
829,einmal::ADV,یو ځل,njëherë
830,manchmal::ADV,ګاهی ګاهی,nganjëherë
831,oft::ADV,ډېر ځله,shpesh
832,immer::ADV,تل,përherë
833,immer::ADV,تل,gjithnjë
834,immer::ADV,همېشه,përherë
835,immer::ADV,همېشه,gjithnjë
836,niemals::ADV,هیڅکله نه,kurrë
837,niemals::ADV,هیڅکله نه,asnjëherë
838,hier::ADV,دلته,këtu
839,hierhin::ADV,دلته,knej
840,hierhin::ADV,دې ځای ته,knej
841,von hier::ADV,د دې ځای نه,që këtej
842,von hier::ADV,د دې ځای نه,prej këtej
843,dort::ADV,هلته,aty
844,dort::ADV,هلته,atje
845,dorthin::ADV,هلته,anej
846,dorthin::ADV,هغه ځای ته,anej
847,geradeaus::ADV,مخامخ,drejt
848,vorwärts::ADV,مخ پهٔ وړاندې,mbroth
849,vorwärts::ADV,مخ پهٔ وړاندې,përpara
850,rückwärts::ADV,بېرته,mbrapsht
851,zurück::ADV,بېرته,prapa
852,zurück::ADV,بېرته,mbrapsht
853,unten::ADV,لاندي,poshtë
854,hinab::ADV,ښکته,përposh
855,oben::ADV,پورته,lart
856,oben::ADV,پورته,sipër
857,hinauf::ADV,پاس,lart
858,hinauf::ADV,پاس,përpjetë
859,überall::ADV,هره خوا,kudo
860,nicht::ADV,نه,s'
861,nicht::ADV,نه,nuk
862,ein wenig::ADV,یو څه,një tis
863,kaum::ADV,ایله,mezi
864,sehr::ADV,ډېر,fort
865,sehr::ADV,ډېر,shumë
866,sehr::ADV,زيات,fort
867,sehr::ADV,زيات,shumë
868,so::ADV,داسې,ashtu
869,so::ADV,داسې,kështu
870,so::ADV,دومره,ashtu
871,so::ADV,دومره,kështu
872,noch::ADV,نور,ende
873,noch::ADV,نور,akoma
874,nur::ADV,تش,vetëm
875,nur::ADV,صرف,vetëm
876,schon::ADV,دمخه,tashmë
877,wieder::ADV,بیا,përsëri
878,vergebens::ADV,عبث,kot
879,vor::PRP,دمخه,para
880,hinter::PRP,شاته,prapa
881,hinter::PRP,شاته,mbrapa
882,unter::PRP,لاندي,nën
883,durch::PRP,د مینځ نه,nëpër
884,neben::PRP,نژدې,pranë
885,neben::PRP,نژدې,përbri
886,zwischen::PRP,ترمینځ,midis
887,zwischen::PRP,ترمینځ,ndërmjet
888,wegen::PRP,د ... له لاسه,për
889,dies::PRN,دا,ky
890,das::PRN,دا,ky
891,alles::PRN,هرڅهٔ,gjithçka
892,ich::PRN,زه,unë
893,du::PRN,ته,ti
894,er::PRN,دی,ai
895,wir::PRN,مونږ,ne
896,ihr::PRN,تاسې,ju
897,sie::PRN,هغوی,ata
898,was::FPRN,څهٔ,ç'
899,was::FPRN,څهٔ,çfarë
900,wer::FPRN,چا,kush
901,wer::FPRN,څوک,kush
902,wo::FADV,چيری,ku
903,wo::FADV,چېرته,ku
904,wohin::FADV,چېرته,për ku
905,wie::FADV,څنګه,si
906,warum::FADV,ولې,pse
907,warum::FADV,ولې,përse
908,wieviel::FNUM,څو,sa
909,wieviel::FNUM,څومره,sa
910,eins::NUM,یو,një
911,zwei::NUM,دوه,dy
912,drei::NUM,درې,tre
913,vier::NUM,څلور,katër
914,fünf::NUM,پنځه,pesë
915,sechs::NUM,شپږ,gjashtë
916,sieben::NUM,اوه,shtatë
917,acht::NUM,اته,tetë
918,neun::NUM,نهه,nëntë
919,zehn::NUM,لس,dhjetë
920,elf::NUM,یوولس,njëmbëdhjetë
921,zwölf::NUM,دولس,dymbëdhjetë
922,zwanzig::NUM,شل,njëzet
923,dreißig::NUM,دېرش,tridhjetë
924,vierzig::NUM,څلوېښت,dyzet
925,fünfzig::NUM,پنځوس,pesëdhjetë
926,sechzig::NUM,شپېته,gjashtëdhjetë
927,siebzig::NUM,اویا,shtatëdhjetë
928,achtzig::NUM,اتیا,tetëdhjetë
929,neunzig::NUM,نوي,nëntëdhjetë
930,hundert::NUM,سل,qind
931,tausend::NUM,زر,mijë
932,und::CNJ,او,e
933,und::CNJ,او,dhe
934,oder::CNJ,ېا,a
935,oder::CNJ,ېا,apo
936,stehen::V,درېدل,rri
937,sitzen::V,کښېنستل,rri
938,liegen::V,ملاستل,rri shtrirë
939,hängen::V,ځړېدل,varem
940,werden::V,کېدل,bëhem
941,passieren::V,پېښېدل,ndodh
942,beginnen::V,شروع کېدل,filloj
943,enden::V,خلاصدل,përfundoj
944,enden::V,تمامېدل,përfundoj
945,wechseln::V,تغییر موندل,ndërroj
946,aufgehen[Sonne]::V,ختل,hapem
947,untergehen[Sonne]::V,لوېدل,hyj
948,untergehen[Sonne]::V,لوېدل,perëndoj
949,untergehen[Sonne]::V,پرېوتل,hyj
950,untergehen[Sonne]::V,پرېوتل,perëndoj
951,scheinen[Sonne]::V,رڼا کول,ndriçoj
952,donnern::V,تنېدل,gjëmoj
953,donnern::V,تنېدل,bubulloj
954,donnern::V,غړمبېدل,gjëmoj
955,donnern::V,غړمبېدل,bubulloj
956,wehen::V,چلېدل,fryj
957,strömen::V,بهېدل,derdh
958,fließen::V,بهېدل,rrjedh
959,fließen::V,تویېدل,rrjedh
960,sich drehen::V,ګرځېدل,rrotullohem
961,sich drehen::V,چورلېدل,rrotullohem
962,schwanken::V,زنګېدل,dyzoj
963,schwingen::V,زنګېدل,dridhem
964,fallen::V,ولېدل,bie
965,brennen::V,سوځېدل,digjem
966,rauchen::V,لوګی کول,nxjerr tym
967,regnen::V,باران اورېدل,bie shi
968,gefrieren::V,کنګل نيول,ngrij
969,tauen::V,وېلې کېدل,shkrij
970,schmelzen::V,وېلې کېدل,shkrij
971,trocknen::V,وچېدل,thaj
972,sieden::V,اېشېدل,ziej
973,faulen::V,خرابېدل,kalbem
974,faulen::V,خرابېدل,prishem
975,verfaulen::V,ورستېدل,kalbem
976,reißen::V,شلېدل,grisem
977,reißen::V,شلېدل,shqyhem
978,versinken::V,ډوېېدل,humboj
979,vergehen::V,تېرېدل,kaloj
980,erscheinen::V,ښکارېدل,dukem
981,verschwinden::V,ورکېدل,zhdukem
982,sinken::V,ښکته کېدل,ulem
983,abnehmen::V,کمېدل,pakësohem
984,abnehmen::V,کمېدل,zvogëlohem
985,zunehmen::V,زیاتېدل,shtohem
986,steigen::V,جګېدل,rritem
987,steigen::V,پورته کېدل,rritem
988,wachsen::V,وده کول,rritem
989,glänzen::V,ځلېدل,vezulloj
990,funkeln::V,پړکېدل,xixoj
991,funkeln::V,پړکېدل,xixëlloj
992,lärmen::V,غال و غول کول,oshtij
993,lärmen::V,غال و غول کول,zhurmoj
994,läuten::V,زنګ وهل,bie
995,klingeln::V,زنګ وهل,i bie ziles
996,klirren::V,کړنګېدل,kërcëlloj
997,brausen::V,تلاطم کول,gjëmoj
998,rauschen::V,شڼهار کول,fëshfërij
999,klingen::V,آواز کول,tingëlloj
1000,bellen::V,غپېدل,leh
1001,heulen::V,انګلل,ulërij
1002,blasen::V,پو کول,fryj
1003,pfeifen::V,شپېلک وهل,fishkëllej
1004,schreien::V,ناره کول,bërtas
1005,stöhnen::V,زګېروی کول,rënkoj
1006,zittern::V,لړزېدل,trembem
1007,leben::V,ژوند کول,rroj
1008,leben::V,ژوند کول,jetoj
1009,geboren werden::V,زېږېدل,lind
1010,atmen::V,ساه کښل,marr frymë
1011,atmen::V,تنفس کول,marr frymë
1012,trinken::V,څښل,pi
1013,essen::V,خوړل,ha
1014,schlucken::V,غړپول,gëlltis
1015,schlucken::V,غړپول,kapërdij
1016,müde werden::V,ستړی کېدل,lodhem
1017,einschlafen::V,ویده کېدل,bie të fle
1018,schlafen::V,خوب کول,fle
1019,aufwachen::V,ویښېدل,zgjohem
1020,aufstehen::V,پاڅېدل,çohem
1021,aufstehen::V,پاڅېدل,ngrihem
1022,sich erholen::V,استراحت کول,qetësohem
1023,sich erholen::V,استراحت کول,shtendosem
1024,krank werden::V,رنځورېدل,bie i sëmurë
1025,krank sein::V,ناجوړېدل,jam i sëmurë
1026,schmerzen::V,خوږېدل,dhemb
1027,schmerzen::V,درد کول,dhemb
1028,husten::V,ټوخېدل,kollitem
1029,genesen::V,رغېدل,shërohem
1030,sterben::V,مړل,vdes
1031,umkommen::V,تلفېدل,vdes
1032,umkommen::V,تلفېدل,mbaroj
1033,sich bewegen::V,چلېدل,shkundem
1034,sich bewegen::V,حرکت کول,shkundem
1035,sich rühren::V,ښورېدل,lëviz
1036,sich erheben::V,درېدل,ngrihem
1037,sich setzen::V,کښېنستل,ulem
1038,hinfallen::V,لوېدل,gremisem
1039,laufen::V,منډې وهل,eci
1040,schreiten::V,قدم ایښودل,çapem
1041,spazierengehen::V,چکر وهل,shëtis
1042,eilen::V,بېړه کول,ngas
1043,sich beeilen::V,عجله کول,nxitoj
1044,sausen::V,ځغستل,eci shpejt
1045,rennen::V,زغلېدل,vrapoj
1046,springen::V,ټوپ وهل,kërcej
1047,klettern::V,ختل,hipi
1048,schaukeln::V,زنګېدل,kolovitem
1049,kriechen::V,خاپوړی وهل,zvarritem
1050,schwimmen::V,لامبو وهل,notoj
1051,tauchen::V,غوټه وهل,zhytem
1052,rudern::V,پارو وهل,vozis
1053,fahren::V,تلل,shkoj
1054,fliegen::V,الوتل,fluturoj
1055,gehen::V,تلل,eci
1056,gehen::V,تلل,shkoj
1057,weggehen::V,بهر وتل,vete
1058,abfahren::V,تلل,nisem
1059,anhalten::V,ودرېدل,ndalem
1060,hineingehen::V,داخلېدل,futem
1061,eintreten::V,ننوتل,hyj
1062,kommen::V,راتلل,vij
1063,ankommen::V,رسېدل,arrij
1064,ankommen::V,رسېدل,mbërrij
1065,zurückkommen::V,بېرته راتلل,kthehem
1066,bleiben::V,پاتې کېدل,mbetem
1067,bleiben::V,پاتې کېدل,qëndroj
1068,warten::V,انتظار وېستل,pres
1069,erwarten::V,انتظار کول,pres
1070,suchen::V,لټول,kërkoj
1071,finden::V,میندل,gjej
1072,finden::V,پیدا کول,gjej
1073,versuchen::V,هڅه کول,mundohem
1074,vorbereiten::V,چمتوکول,përgatis
1075,lieben::V,مینه لرل,dashuroj
1076,mögen::V,خوښول,dua
1077,mögen::V,علاقه لرل,dua
1078,lachen::V,خندېدل,qesh
1079,rühren::V,اغېزه کول,mallëngjej
1080,weinen::V,ژړل,qaj
1081,schimpfen::V,ښکنځا کول,shaj
1082,sich ärgern::V,قهر راتلل,bëhem verem
1083,sich fürchten::V,ډارېدل,kam frikë
1084,sich fürchten::V,ډارېدل,frikësohem
1085,fürchten::V,ډارېدل,kam frikë nga
1086,fliehen::V,تښتېدل,arratisem
1087,flüchten::V,تښتېدل,iki
1088,sehen::V,لیدل,shoh
1089,anschauen::V,کتل,shikoj
1090,ansehen::V,ننداره کول,shikoj
1091,hören::V,اورېدل,dëgjoj
1092,zuhören::V,غوږ نیول,veshtoj
1093,probieren::V,څکه کول,provoj
1094,probieren::V,چاشنی کول,provoj
1095,riechen::V,بويول,nuhas
1096,fühlen::V,حسول,ndiej
1097,scheinen::V,ښکارېدل,ndriçoj
1098,zu sehen sein::V,ښکارېدل,dukem
1099,vernehmen::V,خبرېدل,dëgjoj
1100,frieren::V,ساړه کېتل,mërdhij
1101,tun::V,کول,bëj
1102,können::V,کولای شول,mund
1103,können::V,د لاسه کېدل,mund
1104,wollen::V,غوښتل,dua
1105,wollen::V,غوښتل,dëshiroj
1106,anfangen::V,شروع کول,filloj
1107,beenden::V,ختمول,kryej
1108,beenden::V,ختمول,mbaroj
1109,beenden::V,پای ته رسول,kryej
1110,beenden::V,پای ته رسول,mbaroj
1111,aufhören::V,بس کول,pushoj
1112,gelingen::V,موفق کېدل,më shkon mbarë
1113,gelingen::V,بریالی کېدل,më shkon mbarë
1114,geraten::V,کېدل,del
1115,öffnen::V,خلاصول,hap
1116,öffnen::V,پرانیستل,hap
1117,schließen::V,تړل,mbyll
1118,stellen::V,ایښودل,vë
1119,setzen::V,کښېنول,vë
1120,legen::V,ایښودل,vë
1121,berühren::V,لاس وهل,rrok
1122,verbinden::V,تړل,bashkoj
1123,bedecken::V,پوښول,mbuloj
1124,aufhängen::V,ځوړندول,var
1125,anzünden::V,بلول,ndez
1126,aufheben::V,پورته کول,ngre
1127,zurücklassen::V,پرېښودل,lë pas
1128,verlieren::V,ورکول,humb
1129,fallen lassen::V,له لاسه لوېدل,lëshoj
1130,machen::V,کول,bëj
1131,herstellen::V,جوړول,prodhoj
1132,herstellen::V,توليدول,prodhoj
1133,bauen::V,جوړول,ndërtoj
1134,reparieren::V,ترمیمول,ndreq
1135,reparieren::V,ترمیمول,meremetoj
1136,verbessern::V,اصلاح کول,përmirësoj
1137,ändern::V,تغیر ورکول,ndërroj
1138,graben::V,کيندل,gërmoj
1139,beugen::V,ټیټول,kërrus
1140,biegen::V,کږول,përkul
1141,drehen::V,ګرځول,dredh
1142,drehen::V,ګرځول,rrotulloj
1143,wenden::V,اړول,kthej
1144,umdrehen::V,اړول,kthej
1145,heben::V,جګول,ngre
1146,heben::V,پورته کول,ngre
1147,hochheben::V,جګول,ngre
1148,ergreifen::V,نیول,rrëmbej
1149,halten::V,نیول,mbaj
1150,drücken::V,کښېکښل,shtyp
1151,schieben::V,پوری وهل,shtyj
1152,kratzen::V,ګرول,kruaj
1153,kratzen::V,ګرول,gërvisht
1154,lecken::V,څټل,lëpij
1155,beißen::V,چیچل,kafshoj
1156,abreißen::V,شکول,shkëpus
1157,abschneiden::V,پرېکول,cungoj
1158,binden::V,تړل,lidh
1159,stecken::V,ټومبل,fus
1160,stecken::V,ټومبل,ngul
1161,brechen::V,ماتول,thyej
1162,klopfen::V,ټکول,trokas
1163,hauen::V,ټکول,godas
1164,kleben::V,نښلول,ngjis
1165,kleben::V,سرېښول,ngjis
1166,reiben::V,مږل,fërkoj
1167,streichen::V,مښل,lyej
1168,schleifen::V,تېره کول,mpreh
1169,schneiden::V,غوڅول,pres
1170,schneiden::V,پرېکول,pres
1171,rütteln::V,خوڅول,shkund
1172,schütteln::V,ښورول,lëkund
1173,schwenken::V,خوڅول,valëvit
1174,schütten::V,اچول,mbush
1175,schütten::V,تویول,mbush
1176,füllen::V,ډکول,mbush
1177,einwickeln::V,پېچل,mbështjell
1178,einwickeln::V,نغښتل,mbështjell
1179,tragen::V,وړل,mbaj
1180,tragen::V,وړل,mbart
1181,schleppen::V,وړل,heq
1182,schleppen::V,وړل,zhgërryej
1183,ziehen::V,کښل,tërheq
1184,aufbewahren::V,ساتل,ruaj
1185,werfen::V,اچول,hedh
1186,werfen::V,غورځول,hedh
1187,fangen::V,نیول,kap
1188,fangen::V,ګیرول,kap
1189,packen::V,نیول,rrëmbej
1190,verstecken::V,پټول,fsheh
1191,teilen::V,وېشل,ndaj
1192,teilen::V,تقسیمول,ndaj
1193,schicken::V,لېږل,dërgoj
1194,schicken::V,استول,dërgoj
1195,bringen::V,راوړل,sjell
1196,hinzufügen::V,زیاتول,shtoj
1197,bekommen::V,حاصلول,kap
1198,erhalten::V,اخیستل,marr
1199,nehmen::V,نیول,marr
1200,nehmen::V,اخيستل,marr
1201,wählen::V,خوښول,zgjedh
1202,auswählen::V,چنده کول,përzgjedh
1203,bewahren::V,ساتل,ruaj
1204,behindern::V,مانع کېدل,pengoj
1205,behindern::V,ممانعت کول,pengoj
1206,verderben::V,خرابېدل,prish
1207,beschädigen::V,ورانول,dëmtoj
1208,zerbrechen::V,ماتول,thyej
1209,zerreißen::V,څیرې کول,çjerr
1210,zerreißen::V,څیرې کول,zheloj
1211,zerstören::V,ړنګول,prish
1212,zerstören::V,ړنګول,shkatërroj
1213,zerstören::V,ورانول,prish
1214,zerstören::V,ورانول,shkatërroj
1215,verbrennen::V,سوځول,djeg
1216,geben::V,ورکول,jap
1217,reichen::V,ورکول,jap
1218,schenken::V,بښل,fal
1219,schenken::V,بښل,dhuroj
1220,versprechen::V,لوز کول,premtoj
1221,wünschen::V,غوښتل,uroj
1222,loben::V,ستایل,lëvdoj
1223,loben::V,ستایل,lavdëroj
1224,loben::V,تمجید کول,lëvdoj
1225,loben::V,تمجید کول,lavdëroj
1226,küssen::V,ښکلول,puth
1227,wiegen::V,زنګول,tund
1228,zudecken::V,پوښول,mbuloj
1229,wecken::V,ويښول,zgjoj
1230,zeigen::V,ښودل,dëftej
1231,führen::V,بیول,çoj
1232,lehren::V,درس ورکول,arsej
1233,lehren::V,تعلیم ورکول,arsej
1234,unterrichten::V,درس ورکول,arsimoj
1235,aufziehen::V,روزل,rris
1236,leiten::V,رهبری کول,udhëheq
1237,leiten::V,لارښوونه کول,udhëheq
1238,antreiben::V,چټک کول,nxis
1239,lassen::V,اړکول,detyroj
1240,einladen::V,بلل,ftoj
1241,vereinigen::V,متحد کول,bashkoj
1242,vereinigen::V,یوځای کول,bashkoj
1243,besuchen::V,کتنه کول,vizitoj
1244,treffen::V,ليدل,ndesh
1245,treffen::V,تلقی کول,ndesh
1246,sich versammeln::V,راغونډېدل,tubohem
1247,spielen::V,لوبه کول,loz
1248,spielen::V,لوبه کول,luaj
1249,singen::V,سندرې وېل,këndoj
1250,tanzen::V,ګډېدل,kërcej
1251,tanzen::V,ګډېدل,vallëzoj
1252,sich trennen::V,بېلېدل,ndahem
1253,verlassen::V,ترک کول,braktis
1254,retten::V,نجات ورکول,shpëtoj
1255,bewachen::V,ساتل,ruaj
1256,bewachen::V,حفاظت کول,ruaj
1257,schützen::V,ژغورل,ruaj
1258,schützen::V,ژغورل,mbroj
1259,verteidigen::V,دفاع کول,mbroj
1260,sich schlagen::V,جنګېدل,zihem
1261,schießen::V,ویشتل,shtie
1262,siegen::V,غالبېدل,fitoj
1263,siegen::V,غالبېدل,ngadhënjej
1264,ärgern::V,خپه کول,zemëroj
1265,schlagen::V,وهل,rrah
1266,schlagen::V,وهل,godas
1267,treten::V,په لغته وهل,shtyj
1268,treten::V,په لغته وهل,shtyj më këmbë
1269,stechen::V,ټومبل,ther
1270,stechen::V,ټومبل,shpoj
1271,stoßen::V,ټېل وهل,shtyj
1272,stoßen::V,پوری وهل,shtyj
1273,stehlen::V,تښتول,vjedh
1274,stehlen::V,غلا کول,vjedh
1275,stören::V,ماتول,pengoj
1276,belästigen::V,ځورول,bezdis
1277,belästigen::V,تکلیف ورکول,bezdis
1278,verbergen::V,پټول,fsheh
1279,täuschen::V,تېرایستل,mashtroj
1280,täuschen::V,خطا ایستل,mashtroj
1281,betrügen::V,غولول,kobis
1282,töten::V,وژل,vras
1283,töten::V,مړ کول,vras
1284,wohnen::V,اوسېدل,banoj
1285,arbeiten::V,کار کول,punoj
1286,arbeiten::V,کار کول,vardoj
1287,sammeln::V,راټولول,mbledh
1288,sammeln::V,راټولول,grumbulloj
1289,sammeln::V,راغونډول,mbledh
1290,sammeln::V,راغونډول,grumbulloj
1291,pflücken::V,شکول,vjel
1292,pflücken::V,شکول,mbledh
1293,jagen::V,ښکار کول,gjuaj
1294,fischen::V,کب نيول,peshkoj
1295,fischen::V,کب نيول,gjuaj peshk
1296,fassen::V,نیول,zë
1297,fassen::V,ګیرول,zë
1298,hüten::V,پوول,kullos
1299,treiben::V,بیول,vë përpara
1300,anbinden::V,تړل,lidh
1301,füttern::V,خوراک ورکول,grazhdoj
1302,melken::V,لوشل,mjel
1303,hacken::V,پی کول,grij
1304,gießen::V,اوبه کول,ujis
1305,reifen::V,رسېدل,piqem
1306,zubereiten::V,تیارول,gatuaj
1307,kochen::V,پخول,ziej
1308,backen::V,پخول,pjek
1309,backen::V,پخول,furroj
1310,braten::V,وريتول,fërgoj
1311,braten::V,وريتول,tiganis
1312,umrühren::V,لړل,trazoj
1313,stricken::V,اوبدل,thur
1314,nähen::V,ګنډل,qep
1315,färben::V,رنګول,ngjyej
1316,färben::V,رنګول,bojatis
1317,reinigen::V,صافول,qëroj
1318,reinigen::V,صافول,pastroj
1319,waschen::V,مینځل,laj
1320,waschen::V,مینځل,finjos
1321,abwischen::V,وچول,fshij
1322,spülen::V,کنګالول,kulloj
1323,fegen::V,جارو کول,fshij
1324,kehren::V,جارو کول,fshij
1325,baden::V,لمبېدل,lahem
1326,sich waschen::V,ځان مينځل,lahem
1327,ausziehen::V,کښل,heq
1328,ausziehen::V,کښل,zbath
1329,ausziehen::V,ایستل,heq
1330,ausziehen::V,ایستل,zbath
1331,anziehen::V,اغوستل,vesh
1332,anziehen::V,اغوستل,mbath
1333,sich anziehen::V,کالی اغوستل,vishem
1334,kämmen::V,ګمنځول,kreh
1335,schmücken::V,ښکلی کول,hijeshoj
1336,sagen::V,وېل,them
1337,sprechen::V,وېل,flas
1338,sprechen::V,غږېدل,flas
1339,reden::V,ګړېدل,fjalos
1340,reden::V,ګړېدل,fjalëtoj
1341,reden::V,خبرې کول,fjalos
1342,reden::V,خبرې کول,fjalëtoj
1343,sich unterhalten::V,خبری کول,bisedoj
1344,fragen::V,پوښتنه کول,pyes
1345,bitten::V,غوښتل,lus
1346,bitten::V,غوښتل,lutem
1347,erzählen::V,کيسه کول,rrëfej
1348,erzählen::V,حکايت کول,rrëfej
1349,mitteilen::V,خبرول,kumtoj
1350,mitteilen::V,خبر ورکول,kumtoj
1351,nennen::V,نوم ايښودل,quaj
1352,rufen::V,بلل,thërras
1353,prahlen::V,لاپې وهل,mburrem
1354,prahlen::V,لاپې وهل,kapardisem
1355,übersetzen::V,ژباړل,përkthej
1356,übersetzen::V,ترجمه کول,përkthej
1357,denken::V,فکر کول,mendoj
1358,glauben::V,باور کول,besoj
1359,bemerken::V,لیدل,vërej
1360,erkennen::V,پېژندل,njoh
1361,erkennen::V,پېژندل,shquaj
1362,begreifen::V,رسېدل,marr vesh
1363,begreifen::V,پوهېدل,marr vesh
1364,verstehen::V,پوهېدل,marr vesh
1365,lernen::V,زده کول,mësoj
1366,lernen::V,درس لوستل,mësoj
1367,wissen::V,پوهېدل,di
1368,sich erinnern an::V,یادول,kujtoj
1369,sich erinnern an::V,په یاد راوړل,kujtoj
1370,vergessen::V,هېرول,harroj
1371,messen::V,اندازه کول,mas
1372,zählen::V,شمارل,njeh
1373,rechnen::V,حسابول,llogaris
1374,lesen::V,لوستل,lexoj
1375,lesen::V,لوستل,këndoj
1376,malen::V,رسمول,lyej
1377,zeichnen::V,رسمول,vizatoj
1378,schreiben::V,لیکل,shkruaj
1379,besitzen::V,لرل,kam
1380,kaufen::V,رانیول,blej
1381,verkaufen::V,خرڅول,shes
1382,bezahlen::V,تأدیه کول,paguaj
1383,zahlen::V,کسات اخيستل,paguaj
1384,beherrschen::V,تسلط لرل,zotëroj
1385,ertragen::V,زغمل,duroj
1386,Barsch::N,,purtekë
1387,Hecht::N,,mlysh
