,Concept_ID,se,ba
2436,Spaten::N,kuäivv,көрәк
2437,Spaten::N,куаййв,көрәк
2438,Schaufel::N,gåajvoe,көрәк
2439,Schaufel::N,gåjvun,көрәк
2440,Schaufel::N,goajvvo,көрәк
2441,Schaufel::N,goaivu,көрәк
2442,Schaufel::N,kuái'vu,көрәк
2443,Schaufel::N,kuäivv,көрәк
2444,Schaufel::N,куаййв,көрәк
2445,Gabel::N,tjåagka,сәнске
2446,Gabel::N,gáffil,сәнске
2447,Gabel::N,káffal,сәнске
2448,Gabel::N,kaahvâl,сәнске
2449,Gabel::N,velkk,сәнске
2450,Gabel::N,а̄лльс,сәнске
2451,Löffel::N,buste,ҡалаҡ
2452,Löffel::N,bassti,ҡалаҡ
2453,Löffel::N,baste,ҡалаҡ
2454,Löffel::N,pastem,ҡалаҡ
2455,Löffel::N,pâ´sttem,ҡалаҡ
2456,Löffel::N,пасьтэмь,ҡалаҡ
2457,Messer::N,nejpie,бысаҡ
2458,Messer::N,nijbbe,бысаҡ
2459,Messer::N,niibi,бысаҡ
2460,Messer::N,nijbe,бысаҡ
2461,Messer::N,nei´bb,бысаҡ
2462,Messer::N,ныййп,бысаҡ
2463,Nagel::N,spæjhkere,сөй
2464,Nagel::N,spiger,сөй
2465,Nagel::N,návlle,сөй
2466,Nagel::N,spiikkár,сөй
2467,Nagel::N,spijkkár,сөй
2468,Nagel::N,näu´ll,сөй
2469,Nagel::N,на̄ввьл,сөй
2470,Netz::N,viermie,ау
2471,Netz::N,viermme,ау
2472,Netz::N,næhtta,ау
2473,Netz::N,fierbmi,ау
2474,Netz::N,viermi,ау
2475,Netz::N,säi´mm,ау
2476,Netz::N,нӯжхьт,ау
2477,Haken::N,kruehkie,ыргаҡ
2478,Haken::N,ruohkke,ыргаҡ
2479,Haken::N,vagge,ыргаҡ
2480,Haken::N,roahkki,ыргаҡ
2481,Haken::N,faggi,ыргаҡ
2482,Haken::N,kuák'ki,ыргаҡ
2483,Haken::N,kuä´ǩ'ǩ,ыргаҡ
2484,Haken::N,ва̄ӈӈк,ыргаҡ
2485,Haken::N,куэххьк,ыргаҡ
2486,Griff::N,rehpie,тотҡа
2487,Griff::N,taatje,тотҡа
2488,Griff::N,gavlla,тотҡа
2489,Griff::N,guottáldahka,тотҡа
2490,Griff::N,geavja,тотҡа
2491,Griff::N,novdâ,тотҡа
2492,Griff::N,nõđđ,тотҡа
2493,Griff::N,kå´ǧǧ,тотҡа
2494,Griff::N,нэ̄дт,тотҡа
2495,Schloss::N,laesie,йоҙаҡ
2496,Schloss::N,lássa,йоҙаҡ
2497,Schloss::N,lohkka,йоҙаҡ
2498,Schloss::N,lukkâ,йоҙаҡ
2499,Schloss::N,lokk,йоҙаҡ
2500,Schloss::N,ло̄ххк,йоҙаҡ
2501,Bild::N,guvvie,картина
2502,Bild::N,gåvvå,картина
2503,Bild::N,govva,картина
2504,Bild::N,koṿe,картина
2505,Bild::N,kartt,картина
2506,Bild::N,картина,картина
2507,Figur::N,guvvie,һын
2508,Figur::N,gåvos,һын
2509,Figur::N,figuvrra,һын
2510,Figur::N,figuvra,һын
2511,Figur::N,kovos,һын
2512,Figur::N,kuâŋas,һын
2513,Puppe::N,dåahka,ҡурсаҡ
2514,Puppe::N,dåhkko,ҡурсаҡ
2515,Puppe::N,doahkko,ҡурсаҡ
2516,Puppe::N,dohkká,ҡурсаҡ
2517,Puppe::N,duhkká,ҡурсаҡ
2518,Puppe::N,kuuhlaž,ҡурсаҡ
2519,Puppe::N,кукла,ҡурсаҡ
2520,Beutel::N,voessetje,тоҡ
2521,Beutel::N,påvsså,тоҡ
2522,Beutel::N,seahkaš,тоҡ
2523,Beutel::N,bursa,тоҡ
2524,Beutel::N,guhkkár,тоҡ
2525,Beutel::N,čooṿâs,тоҡ
2526,Beutel::N,siâk'k,тоҡ
2527,Beutel::N,kå´ššel,тоҡ
2528,Beutel::N,ве̄ҏҏц,тоҡ
2529,Bündel::N,paantje,төргәк
2530,Bündel::N,buduk,төргәк
2531,Bündel::N,gurppe,төргәк
2532,Bündel::N,gihppu,төргәк
2533,Bündel::N,kiäs'tu,төргәк
2534,Bündel::N,šnâpp,төргәк
2535,Bündel::N,пуччк,төргәк
2536,Tasche::N,veaskoe,сумка
2537,Tasche::N,væssko,сумка
2538,Tasche::N,lávkka,сумка
2539,Tasche::N,lávka,сумка
2540,Tasche::N,seahkka,сумка
2541,Tasche::N,lavkkâ,сумка
2542,Tasche::N,laukk,сумка
2543,Tasche::N,суӎӎьк,сумка
2544,Tasche::N,ло̄а̄ффк,сумка
2545,Eimer::N,bæhtoe,биҙрә
2546,Eimer::N,skiello,биҙрә
2547,Eimer::N,skállu,биҙрә
2548,Eimer::N,eebir,биҙрә
2549,Eimer::N,skääll,биҙрә
2550,Eimer::N,е̄мьперь,биҙрә
2551,Deckel::N,luehkie,ҡапҡас
2552,Deckel::N,låhkke,ҡапҡас
2553,Deckel::N,lohkki,ҡапҡас
2554,Deckel::N,lokke,ҡапҡас
2555,Deckel::N,lå´ǩǩ,ҡапҡас
2556,Deckel::N,ко̄а̄ххтнэсс,ҡапҡас
2557,Geschirr::N,lihtie,һауыт-һаба
2558,Geschirr::N,lihte,һауыт-һаба
2559,Geschirr::N,lihtit,һауыт-һаба
2560,Geschirr::N,litte,һауыт-һаба
2561,Geschirr::N,kärldõk,һауыт-һаба
2562,Geschirr::N,ка̄ррь,һауыт-һаба
2563,Sack::N,voesse,тоҡ
2564,Sack::N,vuossa,тоҡ
2565,Sack::N,seahkka,тоҡ
2566,Sack::N,sekkâ,тоҡ
2567,Sack::N,siâk'k,тоҡ
2568,Sack::N,ве̄ҏҏц,тоҡ
2569,Tasse::N,guksie,сынаяҡ
2570,Tasse::N,gåhppå,сынаяҡ
2571,Tasse::N,gohppu,сынаяҡ
2572,Tasse::N,pollo,сынаяҡ
2573,Tasse::N,kopp,сынаяҡ
2574,Tasse::N,на̄ххьп,сынаяҡ
2575,Topf::N,baetie,кәстрүл
2576,Topf::N,krovhte,кәстрүл
2577,Topf::N,rujtta,кәстрүл
2578,Topf::N,giebbme,кәстрүл
2579,Topf::N,báhti,кәстрүл
2580,Topf::N,gievdni,кәстрүл
2581,Topf::N,pääti,кәстрүл
2582,Topf::N,kruâitt,кәстрүл
2583,Topf::N,кӣммьн,кәстрүл
2584,Kessel::N,giebnie,ҡаҙан
2585,Kessel::N,skallo,ҡаҙан
2586,Kessel::N,giebbme,ҡаҙан
2587,Kessel::N,gieđbmi,ҡаҙан
2588,Kessel::N,kiem'ni,ҡаҙан
2589,Kessel::N,ǩie´mnn,ҡаҙан
2590,Kessel::N,кӣммьн,ҡаҙан
2591,Essen::N,åesie,ашау
2592,Essen::N,beapmoe,ашау
2593,Essen::N,biebbmo,ашау
2594,Essen::N,borramuš,ашау
2595,Essen::N,purrâmâš,ашау
2596,Essen::N,porrmõš,ашау
2597,Essen::N,по̄ррмушш,ашау
2598,Nahrung::N,beapmoe,аҙыҡ
2599,Nahrung::N,biebbmo,аҙыҡ
2600,Nahrung::N,biebmu,аҙыҡ
2601,Nahrung::N,purrâmâš,аҙыҡ
2602,Nahrung::N,porrmõš,аҙыҡ
2603,Nahrung::N,по̄ррмушш,аҙыҡ
2604,Speise::N,beapmoe,аш
2605,Speise::N,biebbmo,аш
2606,Speise::N,biebmu,аш
2607,Speise::N,määlis,аш
2608,Speise::N,aasâs,аш
2609,Speise::N,porrmõš,аш
2610,Speise::N,по̄ррмушш,аш
2611,Fleisch::N,bearkoe,ит
2612,Fleisch::N,oadtje,ит
2613,Fleisch::N,bierggo,ит
2614,Fleisch::N,biergu,ит
2615,Fleisch::N,uáž'ži,ит
2616,Fleisch::N,vuä´ǯ'ǯ,ит
2617,Fleisch::N,вуэннч,ит
2618,Getreide::N,gernie,иген
2619,Getreide::N,gernie,ашлыҡ
2620,Getreide::N,gårnne,иген
2621,Getreide::N,gårnne,ашлыҡ
2622,Getreide::N,gordni,иген
2623,Getreide::N,gordni,ашлыҡ
2624,Getreide::N,valje,иген
2625,Getreide::N,valje,ашлыҡ
2626,Getreide::N,ле̄ййп,иген
2627,Getreide::N,ле̄ййп,ашлыҡ
2628,Brei::N,kraavhtse,бутҡа
2629,Brei::N,ráktsa,бутҡа
2630,Brei::N,buvru,бутҡа
2631,Brei::N,suoḥâd,бутҡа
2632,Brei::N,hutt,бутҡа
2633,Brei::N,уххт,бутҡа
2634,Brot::N,gaahkoe,икмәк
2635,Brot::N,lájbbe,икмәк
2636,Brot::N,stummpa,икмәк
2637,Brot::N,láibi,икмәк
2638,Brot::N,gáhkku,икмәк
2639,Brot::N,leibi,икмәк
2640,Brot::N,lei´bb,икмәк
2641,Brot::N,ле̄ййп,икмәк
2642,Scheibe::N,snaejrie,телем
2643,Scheibe::N,sárdde,телем
2644,Scheibe::N,vajahas,телем
2645,Scheibe::N,časkkis,телем
2646,Scheibe::N,ča'skes,телем
2647,Scheibe::N,ku´sǩǩ,телем
2648,Scheibe::N,кусськ,телем
2649,Fett::N,buejtie,май
2650,Fett::N,vuodja,май
2651,Fett::N,buoidi,май
2652,Fett::N,pyei'di,май
2653,Fett::N,puõi´dd,май
2654,Fett::N,пуййт,май
2655,Butter::N,voeje,май
2656,Butter::N,vuodja,май
2657,Butter::N,vuodja,май
2658,Butter::N,vuojâ,май
2659,Butter::N,vuõjj,май
2660,Butter::N,вӯйй,май
2661,Öl::N,ålja,май буяуы
2662,Öl::N,ulljo,май буяуы
2663,Öl::N,oalljo,май буяуы
2664,Öl::N,olju,май буяуы
2665,Öl::N,oljo,май буяуы
2666,Öl::N,vuõjj,май буяуы
2667,Öl::N,вӯйй,май буяуы
2668,Salz::N,saelhtie,тоҙ
2669,Salz::N,sállte,тоҙ
2670,Salz::N,sálti,тоҙ
2671,Salz::N,sältti,тоҙ
2672,Salz::N,sä´ltt,тоҙ
2673,Salz::N,сӯлль,тоҙ
2674,Suppe::N,joptse,һурпа
2675,Suppe::N,jupptsa,һурпа
2676,Suppe::N,málli,һурпа
2677,Suppe::N,määḷi,һурпа
2678,Suppe::N,lieṃâ,һурпа
2679,Suppe::N,liõmm,һурпа
2680,Suppe::N,лӣмм,һурпа
2681,Honig::N,hååneske,бал
2682,Honig::N,meda,бал
2683,Honig::N,miehta,бал
2684,Honig::N,mietâ,бал
2685,Honig::N,miõtt,бал
2686,Honig::N,мӣдт,бал
2687,Milch::N,mielhkie,һөт
2688,Milch::N,mielkke,һөт
2689,Milch::N,mielki,һөт
2690,Milch::N,miel'kki,һөт
2691,Milch::N,mie´lǩǩ,һөт
2692,Milch::N,ма̄ййт,һөт
2693,Tee::N,löövje,сәй
2694,Tee::N,tedja,сәй
2695,Tee::N,deadju,сәй
2696,Tee::N,čee,сәй
2697,Tee::N,teej̣â,сәй
2698,Tee::N,čee,сәй
2699,Tee::N,чайй,сәй
2700,Leder::N,hovre,күн
2701,Leder::N,sassne,күн
2702,Leder::N,náhkki,күн
2703,Leder::N,leaira,күн
2704,Leder::N,čevđi,күн
2705,Leder::N,čåu´dd,күн
2706,Leder::N,на̄ххьк,күн
2707,Wolle::N,ålloe,йөн
2708,Wolle::N,hullo,йөн
2709,Wolle::N,ullu,йөн
2710,Wolle::N,ullo,йөн
2711,Wolle::N,oll,йөн
2712,Wolle::N,улл,йөн
2713,Stoff::N,tyjje,туҡыма
2714,Stoff::N,gápptás,туҡыма
2715,Stoff::N,stoaffa,туҡыма
2716,Stoff::N,ávnnas,туҡыма
2717,Stoff::N,käägus,туҡыма
2718,Stoff::N,aaunâs,туҡыма
2719,Stoff::N,лыййн,туҡыма
2720,Nadel::N,naaloe,энә
2721,Nadel::N,nállo,энә
2722,Nadel::N,nállu,энә
2723,Nadel::N,nááḷu,энә
2724,Nadel::N,neu´ll,энә
2725,Nadel::N,нӣввьл,энә
2726,Faden::N,laejkie,еп
2727,Faden::N,hárppo,еп
2728,Faden::N,árpu,еп
2729,Faden::N,läigi,еп
2730,Faden::N,lääi´j,еп
2731,Faden::N,сӯнн,еп
2732,Knopf::N,balhka,төймә
2733,Knopf::N,boallo,төймә
2734,Knopf::N,boallu,төймә
2735,Knopf::N,puál'lu,төймә
2736,Knopf::N,puäll,төймә
2737,Knopf::N,пуалл,төймә
2738,Knoten::N,tjoelme,төйөн
2739,Knoten::N,tjuolmma,төйөн
2740,Knoten::N,čuolbma,төйөн
2741,Knoten::N,čuol'mâ,төйөн
2742,Knoten::N,čuõlmm,төйөн
2743,Knoten::N,чӯллм,төйөн
2744,Farbe::N,klaerie,буяу
2745,Farbe::N,ivnne,буяу
2746,Farbe::N,bájnno,буяу
2747,Farbe::N,mola,буяу
2748,Farbe::N,fearga,буяу
2749,Farbe::N,maalâ,буяу
2750,Farbe::N,páinu,буяу
2751,Farbe::N,kälkk,буяу
2752,Farbe::N,по̄а̄ййн,буяу
2753,Kleidung::N,tyjje,кейем
2754,Kleidung::N,gárvvo,кейем
2755,Kleidung::N,bivttas,кейем
2756,Kleidung::N,piivtâs,кейем
2757,Kleidung::N,pivoh,кейем
2758,Kleidung::N,piiutâs,кейем
2759,Kleidung::N,о̄а̄з,кейем
2760,Hemd::N,sjåarhtoe,күлдәк
2761,Hemd::N,skirtto,күлдәк
2762,Hemd::N,báidi,күлдәк
2763,Hemd::N,päiđi,күлдәк
2764,Hemd::N,päidd,күлдәк
2765,Hemd::N,па̄ййт,күлдәк
2766,Kragen::N,döörhke,яға
2767,Kragen::N,tjiebet,яға
2768,Kragen::N,tjehpuris,яға
2769,Kragen::N,čeabet,яға
2770,Kragen::N,kráva,яға
2771,Kragen::N,siä'pulâs,яға
2772,Kragen::N,seäp'plõs,яға
2773,Kragen::N,ко̄а̄влас,яға
2774,Ärmel::N,sissie,ең
2775,Ärmel::N,sasse,ең
2776,Ärmel::N,soadji,ең
2777,Ärmel::N,suájá,ең
2778,Ärmel::N,suäjj,ең
2779,Ärmel::N,суэйй,ең
2780,Hose::N,måvhka,салбар
2781,Hose::N,båkså,салбар
2782,Hose::N,buvssat,салбар
2783,Hose::N,puuvsah,салбар
2784,Hose::N,puus,салбар
2785,Hose::N,пукс,салбар
2786,Hose::N,ко̄а̄дтӭ,салбар
2787,Gürtel::N,juvvie,ҡайыш
2788,Gürtel::N,beelhte,ҡайыш
2789,Gürtel::N,avve,ҡайыш
2790,Gürtel::N,getsam,ҡайыш
2791,Gürtel::N,boagán,ҡайыш
2792,Gürtel::N,pooṿij,ҡайыш
2793,Gürtel::N,puäǥǥanj,ҡайыш
2794,Gürtel::N,эвв,ҡайыш
2795,Mütze::N,tjohpe,бүрк
2796,Mütze::N,gahper,бүрк
2797,Mütze::N,gahpir,бүрк
2798,Mütze::N,kappeer,бүрк
2799,Mütze::N,keä´p'per,бүрк
2800,Mütze::N,кабперь,бүрк
2801,Schuh::N,gaamege,туфли
2802,Schuh::N,gáma,туфли
2803,Schuh::N,skuovva,туфли
2804,Schuh::N,gáma,туфли
2805,Schuh::N,kaamâ,туфли
2806,Schuh::N,kaammi,туфли
2807,Schuh::N,камаша,туфли
2808,Stiefel::N,steeblege,итек
2809,Stiefel::N,stiebil,итек
2810,Stiefel::N,sáhpis,итек
2811,Stiefel::N,sáppat,итек
2812,Stiefel::N,steevvil,итек
2813,Stiefel::N,sa´ppi,итек
2814,Stiefel::N,са̄ххпе,итек
2815,Ring::N,rïngke,йөҙөк
2816,Ring::N,rïngke,балдаҡ
2817,Ring::N,suormas,йөҙөк
2818,Ring::N,suormas,балдаҡ
2819,Ring::N,suorpmas,йөҙөк
2820,Ring::N,suorpmas,балдаҡ
2821,Ring::N,suormâs,йөҙөк
2822,Ring::N,suormâs,балдаҡ
2823,Ring::N,suõrmâs,йөҙөк
2824,Ring::N,suõrmâs,балдаҡ
2825,Ring::N,сӯрмас,йөҙөк
2826,Ring::N,сӯрмас,балдаҡ
2827,Band::N,baante,таҫма
2828,Band::N,bádde,таҫма
2829,Band::N,báddi,таҫма
2830,Band::N,päddi,таҫма
2831,Band::N,liântt,таҫма
2832,Band::N,källre´ppiǩ,таҫма
2833,Band::N,ля̄ӊӊт,таҫма
2834,Kamm::N,gaampe,тараҡ
2835,Kamm::N,rájdam,тараҡ
2836,Kamm::N,tjåhkom,тараҡ
2837,Kamm::N,čohkun,тараҡ
2838,Kamm::N,čohhoom,тараҡ
2839,Kamm::N,čååǥǥam,тараҡ
2840,Kamm::N,чоагкь,тараҡ
2841,Spiegel::N,guelmiedahke,көзгө
2842,Spiegel::N,spiedjil,көзгө
2843,Spiegel::N,speajal,көзгө
2844,Spiegel::N,speeijal,көзгө
2845,Spiegel::N,suei´mkar,көзгө
2846,Spiegel::N,кыффкэмка̄ррь,көзгө
2847,Spiegel::N,зе̄ркал,көзгө
2848,Riemen::N,györtenje,ҡайыш
2849,Riemen::N,rájppe,ҡайыш
2850,Riemen::N,garttsa,ҡайыш
2851,Riemen::N,lávži,ҡайыш
2852,Riemen::N,läbži,ҡайыш
2853,Riemen::N,läbǯǯ,ҡайыш
2854,Riemen::N,ре̄ммь,ҡайыш
2855,Schnur::N,gurrie,бау
2856,Schnur::N,gáras,бау
2857,Schnur::N,garca,бау
2858,Schnur::N,orrâ,бау
2859,Schnur::N,nue´rr,бау
2860,Schnur::N,нӯррь,бау
2861,Leine::N,baante,бау
2862,Leine::N,gájnno,бау
2863,Leine::N,báddi,бау
2864,Leine::N,oarra,бау
2865,Leine::N,läbži,бау
2866,Leine::N,läbǯǯ,бау
2867,Leine::N,ла̄ммч,бау
2868,Decke::N,gaptjese,одеяд
2869,Decke::N,rádno,одеяд
2870,Decke::N,gåbtjås,одеяд
2871,Decke::N,tæhppin,одеяд
2872,Decke::N,govččas,одеяд
2873,Decke::N,loovdâ,одеяд
2874,Decke::N,räänn,одеяд
2875,Decke::N,ра̄нн,одеяд
2876,Kissen::N,nalhke,мендәр
2877,Kissen::N,guoddá,мендәр
2878,Kissen::N,oajvevuolle,мендәр
2879,Kissen::N,guoddá,мендәр
2880,Kissen::N,bolsttar,мендәр
2881,Kissen::N,polster,мендәр
2882,Kissen::N,pee´ren,мендәр
2883,Kissen::N,pooddâšǩ,мендәр
2884,Kissen::N,по̄дэшк,мендәр
2885,Tuch::N,tyjje,яулыҡ
2886,Tuch::N,tyddja,яулыҡ
2887,Tuch::N,gådo,яулыҡ
2888,Tuch::N,liidni,яулыҡ
2889,Tuch::N,läđđee,яулыҡ
2890,Tuch::N,re´ppiǩ,яулыҡ
2891,Tuch::N,ree´ppiǩ,яулыҡ
2892,Tuch::N,ребпехь,яулыҡ
2893,Handtuch::N,njaamelijnie,таҫтамал
2894,Handtuch::N,sigárdahka,таҫтамал
2895,Handtuch::N,sihkaldat,таҫтамал
2896,Handtuch::N,siholdâs,таҫтамал
2897,Handtuch::N,seekkldõs,таҫтамал
2898,Handtuch::N,u´tree´lniǩ,таҫтамал
2899,Handtuch::N,отеральнэхьк,таҫтамал
2900,Kraft::N,faamoe,көс
2901,Kraft::N,fábmo,көс
2902,Kraft::N,fápmu,көс
2903,Kraft::N,fááṃu,көс
2904,Kraft::N,viõkk,көс
2905,Kraft::N,вӣгк,көс
2906,Stärke::N,vieksiesvoete,көс
2907,Stärke::N,gievrrudahka,көс
2908,Stärke::N,gievrrodus,көс
2909,Stärke::N,veahka,көс
2910,Stärke::N,vuoibmi,көс
2911,Stärke::N,viek'sâvuotâ,көс
2912,Stärke::N,viõkk,көс
2913,Stärke::N,са̄м,көс
2914,Stärke::N,вӣгк,көс
2915,Gesundheit::N,healsoe,һаулыҡ
2916,Gesundheit::N,starne,һаулыҡ
2917,Gesundheit::N,hælsso,һаулыҡ
2918,Gesundheit::N,varresvuohta,һаулыҡ
2919,Gesundheit::N,dearvvasvuohta,һаулыҡ
2920,Gesundheit::N,tie'rvâsvuotâ,һаулыҡ
2921,Gesundheit::N,tiõrvâsvuõtt,һаулыҡ
2922,Gesundheit::N,тӣрвасвӯдт,һаулыҡ
2923,Krankheit::N,skïemtjelasse,сир
2924,Krankheit::N,skïemtjelasse,ауырыу
2925,Krankheit::N,skihpudahka,сир
2926,Krankheit::N,skihpudahka,ауырыу
2927,Krankheit::N,dávdda,сир
2928,Krankheit::N,dávdda,ауырыу
2929,Krankheit::N,vihke,сир
2930,Krankheit::N,vihke,ауырыу
2931,Krankheit::N,dávda,сир
2932,Krankheit::N,dávda,ауырыу
2933,Krankheit::N,tavdâ,сир
2934,Krankheit::N,tavdâ,ауырыу
2935,Krankheit::N,puá'cuvuotâ,сир
2936,Krankheit::N,puá'cuvuotâ,ауырыу
2937,Krankheit::N,kõpp,сир
2938,Krankheit::N,kõpp,ауырыу
2939,Krankheit::N,puõccmoš,сир
2940,Krankheit::N,puõccmoš,ауырыу
2941,Krankheit::N,кэ̄бп,сир
2942,Krankheit::N,кэ̄бп,ауырыу
2943,Schmerz::N,haerhpie,һыҙлау
2944,Schmerz::N,haerhpie,әрнеү
2945,Schmerz::N,bávtjas,һыҙлау
2946,Schmerz::N,bávtjas,әрнеү
2947,Schmerz::N,bávčča,һыҙлау
2948,Schmerz::N,bávčča,әрнеү
2949,Schmerz::N,tuške,һыҙлау
2950,Schmerz::N,tuške,әрнеү
2951,Schmerz::N,poovčâs,һыҙлау
2952,Schmerz::N,poovčâs,әрнеү
2953,Schmerz::N,tå´sǩǩ,һыҙлау
2954,Schmerz::N,tå´sǩǩ,әрнеү
2955,Schmerz::N,кэ̄бп,һыҙлау
2956,Schmerz::N,кэ̄бп,әрнеү
2957,Wunde::N,saejrie,йәрәхәт
2958,Wunde::N,hávve,йәрәхәт
2959,Wunde::N,hávvi,йәрәхәт
2960,Wunde::N,hävvi,йәрәхәт
2961,Wunde::N,hää´vv,йәрәхәт
2962,Wunde::N,ра̄ӊӊҍ,йәрәхәт
2963,Fieber::N,vaejlie,тапма
2964,Fieber::N,vaejlie,биҙгәк
2965,Fieber::N,fiebar,тапма
2966,Fieber::N,fiebar,биҙгәк
2967,Fieber::N,báhkkadávda,тапма
2968,Fieber::N,báhkkadávda,биҙгәк
2969,Fieber::N,žaar,тапма
2970,Fieber::N,žaar,биҙгәк
2971,Fieber::N,жоарр,тапма
2972,Fieber::N,жоарр,биҙгәк
2973,Arznei::N,daalhkesh,дарыу
2974,Arznei::N,dálkas,дарыу
2975,Arznei::N,dálkkas,дарыу
2976,Arznei::N,taalhâs,дарыу
2977,Arznei::N,lekittâs,дарыу
2978,Arznei::N,taalkâs,дарыу
2979,Arznei::N,лоаддв,дарыу
2980,Brücke::N,pruvvie,күпер
2981,Brücke::N,råvve,күпер
2982,Brücke::N,šaldi,күпер
2983,Brücke::N,šalde,күпер
2984,Brücke::N,mostt,күпер
2985,Brücke::N,мо̄сст,күпер
2986,Brunnen::N,prutnie,ҡоҙоҡ
2987,Brunnen::N,ruddne,ҡоҙоҡ
2988,Brunnen::N,gáivo,ҡоҙоҡ
2989,Brunnen::N,káivu,ҡоҙоҡ
2990,Brunnen::N,käivv,ҡоҙоҡ
2991,Brunnen::N,ка̄ййв,ҡоҙоҡ
2992,Weide::N,gåatome,көтөүлек
2993,Weide::N,guohtom,көтөүлек
2994,Weide::N,guohtun,көтөүлек
2995,Weide::N,kuátu,көтөүлек
2996,Weide::N,luátu,көтөүлек
2997,Weide::N,та̄нтар,көтөүлек
2998,Pfad::N,baalka,һуҡмаҡ
2999,Pfad::N,bálges,һуҡмаҡ
3000,Pfad::N,bálggis,һуҡмаҡ
3001,Pfad::N,päälgis,һуҡмаҡ
3002,Pfad::N,pää´ljes,һуҡмаҡ
3003,Pfad::N,поалкас,һуҡмаҡ
3004,Weg::N,geajnoe,юл
3005,Weg::N,gæjnno,юл
3006,Weg::N,væddja,юл
3007,Weg::N,geaidnu,юл
3008,Weg::N,luod'dâ,юл
3009,Weg::N,čuâǥǥas,юл
3010,Weg::N,чуэкас,юл
3011,Straße::N,geajnoe,урам
3012,Straße::N,joene,урам
3013,Straße::N,gahttun,урам
3014,Straße::N,geaidnu,урам
3015,Straße::N,maađij,урам
3016,Straße::N,uu´lec,урам
3017,Straße::N,чуэкас,урам
3018,Dorf::N,sïjte,ауыл
3019,Dorf::N,bájkke,ауыл
3020,Dorf::N,gilli,ауыл
3021,Dorf::N,sijdâ,ауыл
3022,Dorf::N,sijdd,ауыл
3023,Dorf::N,сыййт,ауыл
3024,Stadt::N,staare,ҡала
3025,Stadt::N,sjeltie,ҡала
3026,Stadt::N,stáda,ҡала
3027,Stadt::N,gávpot,ҡала
3028,Stadt::N,kaavpug,ҡала
3029,Stadt::N,lâ´nn,ҡала
3030,Stadt::N,gåårad,ҡала
3031,Stadt::N,ланнҍ,ҡала
3032,Brief::N,prievie,хат
3033,Brief::N,girjje,хат
3034,Brief::N,reive,хат
3035,Brief::N,kirje,хат
3036,Brief::N,ǩe´rjj,хат
3037,Brief::N,кыррьй,хат
3038,Buch::N,gærja,китап
3039,Buch::N,gærja,кенәгә
3040,Buch::N,girjje,китап
3041,Buch::N,girjje,кенәгә
3042,Buch::N,girji,китап
3043,Buch::N,girji,кенәгә
3044,Buch::N,kirje,китап
3045,Buch::N,kirje,кенәгә
3046,Buch::N,ǩe´rjj,китап
3047,Buch::N,ǩe´rjj,кенәгә
3048,Buch::N,кыррьй,китап
3049,Buch::N,кыррьй,кенәгә
3050,Buchstabe::N,baakoe,хәреф
3051,Buchstabe::N,bokstávva,хәреф
3052,Buchstabe::N,bustávva,хәреф
3053,Buchstabe::N,puustav,хәреф
3054,Buchstabe::N,bukva,хәреф
3055,Buchstabe::N,буква,хәреф
3056,Zeitung::N,plaerie,гәзит
3057,Zeitung::N,avijssa,гәзит
3058,Zeitung::N,bláđđi,гәзит
3059,Zeitung::N,aavis,гәзит
3060,Zeitung::N,listt,гәзит
3061,Zeitung::N,ga´zaat,гәзит
3062,Zeitung::N,газет,гәзит
3063,Leben::N,hïegke,йәшәү
3064,Leben::N,hægga,йәшәү
3065,Leben::N,iellem,йәшәү
3066,Leben::N,viessom,йәшәү
3067,Leben::N,eallin,йәшәү
3068,Leben::N,eellim,йәшәү
3069,Leben::N,jie´llem,йәшәү
3070,Leben::N,я̄лл,йәшәү
3071,Tod::N,jaame,үлем
3072,Tod::N,jábmem,үлем
3073,Tod::N,jápmin,үлем
3074,Tod::N,jäämmim,үлем
3075,Tod::N,så´rmm,үлем
3076,Tod::N,jää´mmem,үлем
3077,Tod::N,соаррьм,үлем
3078,Grab::N,gaelmie,ҡәбер
3079,Grab::N,ráhpo,ҡәбер
3080,Grab::N,hávdde,ҡәбер
3081,Grab::N,hávdi,ҡәбер
3082,Grab::N,hävdi,ҡәбер
3083,Grab::N,äu´dd,ҡәбер
3084,Grab::N,ка̄лльм,ҡәбер
3085,Kirche::N,gærhkoe,сиркәү
3086,Kirche::N,girkko,сиркәү
3087,Kirche::N,girku,сиркәү
3088,Kirche::N,kirkko,сиркәү
3089,Kirche::N,ceerkav,сиркәү
3090,Kirche::N,цэ̄ркав,сиркәү
3091,Sünde::N,sådtoe,гөнаһ
3092,Sünde::N,suddo,гөнаһ
3093,Sünde::N,suddu,гөнаһ
3094,Sünde::N,suddo,гөнаһ
3095,Sünde::N,reä´ǩ'ǩ,гөнаһ
3096,Gott::N,jupmele,алла
3097,Gott::N,jupmele,хоҙай
3098,Gott::N,jubmel,алла
3099,Gott::N,jubmel,хоҙай
3100,Gott::N,ipmil,алла
3101,Gott::N,ipmil,хоҙай
3102,Gott::N,immeel,алла
3103,Gott::N,immeel,хоҙай
3104,Gott::N,e´mmel,алла
3105,Gott::N,e´mmel,хоҙай
3106,Gott::N,иммель,алла
3107,Gott::N,иммель,хоҙай
3108,Arbeiter::N,barkije,эшсе
3109,Arbeiter::N,barggoulmusj,эшсе
3110,Arbeiter::N,bargi,эшсе
