,Concept_ID,bn,is
714,hinab::ADV,নিম্নগামী,niður
715,hinab::ADV,নিম্নগামী,niður eftir
716,oben::ADV,উপরে,uppi
717,hinauf::ADV,উচ্চতর অংশে,upp
718,hinauf::ADV,উচ্চতর অংশে,upp eftir
719,überall::ADV,সর্বত্র,alls staðar
720,nicht::ADV,না,ekki
721,ein wenig::ADV,অল্প,dálítið
722,kaum::ADV,কষ্টসহকাবে,varla
723,kaum::ADV,কষ্টসহকাবে,tæplega
724,sehr::ADV,খুব,mjög
725,so::ADV,তত,svo
726,so::ADV,তত,þannig
727,noch::ADV,এখন পর্যস্ত,enn
728,noch::ADV,এখন পর্যস্ত,ennþá
729,nur::ADV,শুধু,bara
730,nur::ADV,শুধু,aðeins
731,schon::ADV,ইতঃপুর্বে,nú þegar
732,wieder::ADV,আবার,aftur
733,wieder::ADV,আবার,að nýju
734,vergebens::ADV,বিফলে,árangurslaust
735,vor::PRP,সম্মুখে,fyrir
736,hinter::PRP,পশ্চাতে,bak við
737,hinter::PRP,পশ্চাতে,aftur fyrir
738,unter::PRP,নীচে,undir
739,durch::PRP,দ্বারা,gegnum
740,neben::PRP,কাছে,hjá
741,neben::PRP,কাছে,við hliðina á
742,zwischen::PRP,মধ্যে,milli
743,zwischen::PRP,মধ্যে,á milli
744,wegen::PRP,জন্য,vegna
745,dies::PRN,এটা,þetta
746,das::PRN,ওটা,það
747,alles::PRN,সব,allt
748,ich::PRN,আমি,ég
749,du::PRN,তুমি,þú
750,er::PRN,উনি,hann
751,wir::PRN,আমরা,við
752,ihr::PRN,তোমরা,þið
753,sie::PRN,তারা,þær
754,sie::PRN,তারা,þeir
755,was::FPRN,কি,hvað
756,wer::FPRN,কে,hver
757,wo::FADV,কোথায়,hvar
758,wohin::FADV,কোথায়,hvert
759,wie::FADV,কেমন,hvernig
760,warum::FADV,কেন,hvers vegna
761,wieviel::FNUM,কত,hve mikill
762,eins::NUM,অক,einn
763,zwei::NUM,দুই,tveir
764,drei::NUM,তিন,þrír
765,vier::NUM,চার,fjórir
766,fünf::NUM,পাঁচ,fimm
767,sechs::NUM,ছয়,sex
768,sieben::NUM,সাত,sjö
769,acht::NUM,আট,átta
770,neun::NUM,নয়,níu
771,zehn::NUM,দশ,tíu
772,elf::NUM,এগারো,ellefu
773,zwölf::NUM,দ্বাদশ,tólf
774,zwanzig::NUM,বিশ,tuttugu
775,dreißig::NUM,ত্রিশ,þrjátíu
776,vierzig::NUM,চল্লিশ,fjörutíu
777,fünfzig::NUM,পঞ্চাশ,fimmtíu
778,sechzig::NUM,ষাট,sextíu
779,siebzig::NUM,সত্তর,sjötíu
780,achtzig::NUM,আশি,áttatíu
781,neunzig::NUM,নব্বুই,níutíu
782,hundert::NUM,শত,hundrað
783,tausend::NUM,হাজার,þúsund
784,und::CNJ,আর,og
785,und::CNJ,এবং,og
786,oder::CNJ,বা,eða
787,stehen::V,দাঁড়ানো,standa
788,sitzen::V,বসা,sitja
789,liegen::V,শোয়া,liggja
790,hängen::V,ঝোলা,hanga
791,werden::V,হইয়া উঠা,verða
792,passieren::V,ঘটা,gerast
793,beginnen::V,আরম্ভ হওয়া,byrja
794,enden::V,শেষ হওয়া,enda
795,enden::V,শেষ হওয়া,lykta
796,wechseln::V,রূপাস্তর করা,skipta
797,aufgehen[Sonne]::V,উদিত হওয়া,koma upp
798,untergehen[Sonne]::V,অস্ত যাওয়া,ganga til viðar
799,scheinen[Sonne]::V,আলো দেওয়া,skína
800,donnern::V,বজ্রধ্বনি করা,þruma
801,wehen::V,প্রবাহিত হওয়া,blása
802,strömen::V,প্রবাহিত হওয়া,streyma
803,fließen::V,ছুটা,fljóta
804,sich drehen::V,পাক খাওয়া,snúast
805,schwanken::V,দোলা,riða
806,schwanken::V,দোলা,rugga
807,schwingen::V,দোলা,sveiflast
808,fallen::V,পড়া,falla
809,brennen::V,সেঁকা,brenna
810,rauchen::V,ধোঁয়া ছড়ান,reykja
811,regnen::V,বর্ষণ_করা,rigna
812,gefrieren::V,হিমায়িত হওয়া,frjósa
813,tauen::V,গলা,þiðna
814,schmelzen::V,গলা,bráðna
815,trocknen::V,শুষ্ক করা,þorna
816,sieden::V,ফোঁড়া,sjóða
817,faulen::V,ক্ষয় হওয়া,rotna
818,verfaulen::V,ক্ষয় হওয়া ,rotna
819,reißen::V,ছিঁড়া,rifna
820,versinken::V,ডুবা,sökkva
821,vergehen::V,যাওয়া,líða
822,erscheinen::V,আসা,birtast
823,verschwinden::V,অদৃশ্য হওয়া,hverfa
824,sinken::V,হ্রাস হওয়া,síga
825,abnehmen::V,হ্রাস হওয়া,lækka
826,abnehmen::V,হ্রাস হওয়া,minnka
827,zunehmen::V,বৃদ্ধি পাওয়া,aukast
828,steigen::V,ওঠা,stíga
829,wachsen::V,বড় হওয়া,vaxa
830,glänzen::V,জ্বলা,glóa
831,glänzen::V,জ্বলা,glampa
832,funkeln::V,জ্বল্জ্বল করা,leiftra
833,läuten::V,রুসুঝুসু করা,hringja
834,klingeln::V,বাজা,hringja
835,klirren::V,টুংটাং-শব্দ করা,glamra
836,klirren::V,টুংটাং-শব্দ করা,skrölta
837,brausen::V,গর্জন করা,ólga
838,rauschen::V,মর্মরধ্বনি করা,suða
839,klingen::V,শব্দ করা,hljóma
840,bellen::V,ঘেউ ঘেউ করা,gelta
841,heulen::V,গর্জন করা,væla
842,heulen::V,গর্জন করা,ýlfra
843,blasen::V,ফুঁ দেওয়া,blása
844,pfeifen::V,শিস্ দেওয়া,blístra
845,schreien::V,চিৎকার করা,æpa
846,stöhnen::V,গোঁ-গো করা,stynja
847,zittern::V,কাঁপা,titra
848,zittern::V,কাঁপা,skjálfa
849,leben::V,বাঁচা,lifa
850,geboren werden::V,জন্মানো,fæðast
851,atmen::V,শ্বাস ফেলা,anda
852,atmen::V,শ্বাস ফেলা,draga andann
853,trinken::V,পান করা,drekka
854,essen::V,ভক্ষণ করা,borða
855,schlucken::V,গেলা,kingja
856,müde werden::V,পরিশ্রান্ত হওয়া,þreytast
857,einschlafen::V,নিদ্রামগ্ন হওয়া,sofna
858,schlafen::V,নিদ্রা যাওয়া,sofa
859,aufwachen::V,জাগা,vakna
860,aufstehen::V,জাগা,fara á fætur
861,sich erholen::V,আরাম করা,hvíla sig
862,krank werden::V,অসুস্থ হত্তয়া,veikjast
863,krank werden::V,অসুস্থ হত্তয়া,verða veikur
864,krank sein::V,রূগ্ণ হত্তয়া,vera veikur
865,schmerzen::V,কন্কন করা,kenna til
866,husten::V,কাশা,hósta
867,genesen::V,আরোগ্য হওয়া,batna
868,genesen::V,আরোগ্য হওয়া,frískast
869,sterben::V,মারা যাওয়া,deyja
870,umkommen::V,মারা যাওয়া,farast
871,sich bewegen::V,চলা,bifast
872,sich rühren::V,নড়া,hreyfast
873,sich erheben::V,উদিত হওয়া,standa upp
874,sich setzen::V,বসা,setjast
875,hinfallen::V,পড়া,detta
876,laufen::V,হাঁটা,labba
877,schreiten::V,হাঁটা,ganga
878,spazierengehen::V,পায়চারি করা,ganga sér til skemmtunar
879,eilen::V,ত্বরাম্বিত করা,fara hratt
880,sich beeilen::V,ত্বরাম্বিত করা,flýta sér
881,sausen::V,ধেয়ে যাওয়া,þjóta
882,rennen::V,চলা,hlaupa
883,springen::V,লাফানো,stökkva
884,klettern::V,আরোহণ করা,klifra
885,schaukeln::V,দোলা,róla
886,schaukeln::V,দোলা,rugga
887,kriechen::V,হামাগুড়ি দেওয়া,skríða
888,schwimmen::V,সাঁতার কাটা,synda
889,tauchen::V,ডোবা,kafa
890,rudern::V,দাঁড় টানা,róa
891,fahren::V,চালান,aka
892,fahren::V,চালান,fara
893,fliegen::V,ওড়া,fljúga
894,gehen::V,যাওয়া,fara
895,gehen::V,যাওয়া,ganga
896,weggehen::V,প্রস্থান করা,fara burt
897,weggehen::V,প্রস্থান করা,ganga burt
898,abfahren::V,প্রস্থান করা,aka burt
899,anhalten::V,থামা,stöðva
900,hineingehen::V,ঢোকা,ganga inn
901,eintreten::V,ঢোকা,koma inn
902,eintreten::V,ঢোকা,ganga inn
903,kommen::V,আসা,koma
904,ankommen::V,আসা,koma til
905,zurückkommen::V,ফিরা,koma til baka
906,bleiben::V,থাকা,haldast
907,bleiben::V,থাকা,vera kyrr
908,warten::V,অপেক্ষা করা,bíða
909,erwarten::V,অপেক্ষা করা,búast við
910,erwarten::V,অপেক্ষা করা,eiga von á
911,suchen::V,খোঁজ করা,leita
912,finden::V,পাওয়া,finna
913,versuchen::V,পরখ করা,reyna
914,vorbereiten::V,প্রস্তুত করা,undirbúa
915,lieben::V,ভালবাসা,elska
916,mögen::V,পছন্দ করা,þykja gott
917,mögen::V,পছন্দ করা,falla í geð
918,lachen::V,হাসা,hlæja
919,rühren::V,হৃদয়ম্পর্শ করা,snerta
920,weinen::V,কাঁদা,gráta
921,schimpfen::V,নালিশ করা,skammast
922,sich ärgern::V,রাগ হত্তয়া,sárna
923,sich ärgern::V,রাগ হত্তয়া,gremjast
924,sich fürchten::V,ভয় করা,óttast
925,fürchten::V,ডরা,óttast
926,fliehen::V,পালানো,flýja
927,flüchten::V,পালানো,strjúka
928,sehen::V,দেখা,sjá
929,anschauen::V,দেখা,horfa á
930,ansehen::V,দেখা,líta á
931,hören::V,শোনা,heyra
932,zuhören::V,শোনা,hlusta
933,probieren::V,পরখ করা,smakka
934,riechen::V,শুঁকা,þefa
935,fühlen::V,অনুভব করা,finna til
936,scheinen::V,মনে হত্তয়া,virðast
937,zu sehen sein::V,দেখা দেত্তয়া,vera að sjá
938,vernehmen::V,শোনা,heyra
939,vernehmen::V,শোনা,greina
940,frieren::V,শীত লাগা,frjósa
941,tun::V,করা,gera
942,können::V,পারা,geta
943,wollen::V,ইচ্ছা করা,ætla
944,wollen::V,ইচ্ছা করা,vilja
945,anfangen::V,আরম্ভ করা,hefja
946,beenden::V,শেষ করা,enda
947,beenden::V,শেষ করা,ljúka
948,aufhören::V,থামা,lykta
949,gelingen::V,সিদ্ধিলাভ করা,heppnast
950,geraten::V,পরিণত হত্তয়া,lukkast
951,öffnen::V,খোলা,opna
952,schließen::V,বন্ধ করা,loka
953,stellen::V,স্থাপন করা,láta
954,stellen::V,স্থাপন করা,setja
955,setzen::V,স্থাপন করা,láta
956,setzen::V,স্থাপন করা,setja
957,legen::V,স্থাপন করা,láta
958,legen::V,স্থাপন করা,leggja
959,berühren::V,স্পর্শ করা,koma við
960,verbinden::V,সংযুক্ত করা,sameina
961,bedecken::V,ঢাকা,hylja
962,aufhängen::V,ঝুলানো,hengja
963,aufhängen::V,ঝুলানো,hengja upp
964,anzünden::V,জ্বালান,kveikja í
965,aufheben::V,কুড়াইয়া তোলা,taka upp
966,aufheben::V,কুড়াইয়া তোলা,lyfta upp
967,zurücklassen::V,পরিত্যাগ করা,skilja eftir
968,verlieren::V,হারান,týna
969,verlieren::V,হারান,glata
970,fallen lassen::V,ফেলা,missa
971,machen::V,গঠন করা,búa til
972,herstellen::V,সৃষ্টি করা,framleiða
973,bauen::V,নির্মাণ করা,smíða
974,bauen::V,নির্মাণ করা,byggja
975,reparieren::V,মেরামত করা,gera við
976,verbessern::V,উন্নতিলাভ করা,bæta
977,ändern::V,পরিবর্তিত করা,breyta
978,graben::V,খনন করা,grafa
979,beugen::V,নোয়া,beygja
980,biegen::V,নোয়া,sveigja
981,drehen::V,ঘোরান,snúa
982,wenden::V,উলটাইয়া দেত্তয়া,snúa
983,wenden::V,উলটাইয়া দেত্তয়া,venda
984,umdrehen::V,উলটানো,venda
985,umdrehen::V,উলটানো,snúa við
986,heben::V,উত্তোলন করা,hefja
987,hochheben::V,উঁচু করা,lyfta upp
988,ergreifen::V,দখল করা,grípa
989,halten::V,ধরা,rúma
990,halten::V,ধরা,halda
991,drücken::V,টেপা,þjá
992,drücken::V,টেপা,þrýsta
993,schieben::V,ঠেলা,ýta
994,kratzen::V,চাঁচা,klóra
995,lecken::V,চাটা,sleikja
996,beißen::V,দংশন করা,bíta
997,abreißen::V,বিচ্ছিন্ন করা,rífa af
998,abreißen::V,বিচ্ছিন্ন করা,rífa frá
999,abschneiden::V,বিচ্ছিন্ন করা,skera af
1000,abschneiden::V,বিচ্ছিন্ন করা,klippa af
1001,binden::V,বন্ধন করা,binda
1002,stecken::V,বিদ্ধ করা,stinga
1003,brechen::V,ভাঙা,brjóta
1004,klopfen::V,আঘাত করা,berja
1005,klopfen::V,আঘাত করা,klappa
1006,hauen::V,আঘাত করা,berja
1007,hauen::V,আঘাত করা,höggva
1008,kleben::V,সাঁটা,líma
1009,reiben::V,ঘষা,núa
1010,streichen::V,ছড়াইয়া,smyrja
1011,schleifen::V,ধার দেওয়া,slípa
1012,schneiden::V,কাটা,skera
1013,schneiden::V,কাটা,klippa
1014,rütteln::V,নাড়ান,skaka
1015,schütteln::V,নড়া,hrista
1016,schwenken::V,দোলা,sveifla
1017,schütten::V,বর্ষণ করা,hella
1018,füllen::V,পরিপূর্ণ করা,fylla
1019,einwickeln::V,মুড়া,vefja inn í
1020,tragen::V,বহন করা,bera
1021,schleppen::V,টানা,draga
1022,ziehen::V,টানা,toga
1023,ziehen::V,টানা,draga
1024,aufbewahren::V,রাখা,geyma
1025,werfen::V,ছুড়া,kasta
1026,fangen::V,লোফা,grípa
1027,packen::V,ধরা,þrífa í
1028,verstecken::V,গোপন করা,fela
1029,teilen::V,বিভক্ত করা,deila
1030,schicken::V,প্রেরণ করা,senda
1031,bringen::V,আনা,færa
1032,bringen::V,আনা,flytja
1033,hinzufügen::V,একত্র করা,bæta við
1034,bekommen::V,পাওয়া,hljóta
1035,bekommen::V,পাওয়া,ná
1036,erhalten::V,পাওয়া,fá
1037,nehmen::V,নেওয়া,taka
1038,wählen::V,বাছা,velja
1039,auswählen::V,বাছা,velja úr
1040,bewahren::V,বাঁচাইয়া রাখা,gæta
1041,bewahren::V,বাঁচাইয়া রাখা,vernda
1042,behindern::V,বাধা দেওয়া,varna
1043,verderben::V,নষ্ট করা,spilla
1044,beschädigen::V,ক্ষতি করা,skemma
1045,zerbrechen::V,ভাঙ্গিয়া যাওয়া,brjóta
1046,zerreißen::V,ছিঁড়া,rífa
1047,zerreißen::V,ছিঁড়া,rífa sundur
1048,zerstören::V,বিনাশ করা,rífa niður
1049,verbrennen::V,দহন করা,brenna
1050,geben::V,দেওয়া,gefa
1051,reichen::V,দেওয়া,rétta
1052,schenken::V,উপহার দেত্তয়া,gefa
1053,versprechen::V,প্রতিশ্রুতি দেওয়া,lofa
1054,versprechen::V,প্রতিশ্রুতি দেওয়া,heita
1055,wünschen::V,আকাঙ্ক্ষা করা,óska
1056,loben::V,প্রশংসা করা,lofa
1057,loben::V,প্রশংসা করা,hrósa
1058,küssen::V,চুম্বন করা,kyssa
1059,wiegen::V,দুলানো,rugga
1060,zudecken::V,ঢাকা,þekja
1061,zudecken::V,ঢাকা,breiða yfir
1062,wecken::V,জাগানো,vekja
1063,zeigen::V,দেখানো,sýna
1064,führen::V,পথ দেখানো,leiða
1065,lehren::V,শেখানো,kenna
1066,unterrichten::V,শিক্ষা দেওয়া,fræða
1067,aufziehen::V,পালন করা,ala upp
1068,leiten::V,পরিচালনা করা,stjórna
1069,antreiben::V,চালনা করা,hvetja
1070,lassen::V,অনুমতি দেওয়া,láta
1071,einladen::V,নিমন্ত্রণ করা,bjóða heim
1072,vereinigen::V,এক করা,sameina
1073,besuchen::V,দেখিতে যাওয়া,heimsækja
1074,treffen::V,সন্মুখীন হওয়া,hitta
1075,sich versammeln::V,জড়ো হওয়া,safnast saman
1076,spielen::V,খেলা,leika sér
1077,singen::V,গাওয়া,syngja
1078,tanzen::V,নাচা,dansa
1079,sich trennen::V,পৃথক করা,skiljast
1080,verlassen::V,পরিত্যাগ করা,yfirgefa
1081,retten::V,উদ্ধার করা,bjarga
1082,bewachen::V,পাহারা দেওয়া,gæta
1083,bewachen::V,পাহারা দেওয়া,hafa vörð á
1084,schützen::V,রক্ষা করা,vernda
1085,verteidigen::V,রক্ষা করা,verja
1086,sich schlagen::V,লড়াই করা,slást
1087,sich schlagen::V,লড়াই করা,berjast
1088,schießen::V,তীরবেগে ছোটা,skjóta
1089,siegen::V,জেতা,sigra
1090,ärgern::V,বিরক্ত করা,ergja
1091,ärgern::V,বিরক্ত করা,skaprauna
1092,schlagen::V,আঘাত করা,slá
1093,schlagen::V,আঘাত করা,lemja
1094,treten::V,লাথি মারা,sparka
1095,stechen::V,দংশন করা,stinga
1096,stoßen::V,ঠেলা,hrinda
1097,stehlen::V,অপহরণ করা,stela
1098,stören::V,ঘাঁটান,trufla
1099,belästigen::V,বিরক্ত করা,ónáða
1100,verbergen::V,গোপন করা,leyna
1101,täuschen::V,প্রবঞ্চনা করা,gabba
1102,täuschen::V,প্রবঞ্চনা করা,blekkja
1103,betrügen::V,প্রতারণা করা,svíkja
1104,betrügen::V,প্রতারণা করা,blekkja
1105,töten::V,হত্যা করা,drepa
1106,wohnen::V,বাস করা,búa
1107,arbeiten::V,কাজ করা,vinna
1108,sammeln::V,সংগ্রহ করা,safna
1109,pflücken::V,চয়ন করা,tína
1110,pflücken::V,চয়ন করা,reyta
1111,jagen::V,শিকার করা,veiða
1112,fischen::V,মাছ ধরা,fiska
1113,fassen::V,ধরা,veiða
1114,hüten::V,যুথভুক্ত করা,gæta
1115,hüten::V,যুথভুক্ত করা,vakta
1116,treiben::V,চালনা করা,reka
1117,anbinden::V,বন্ধন করা,binda við
1118,anbinden::V,বন্ধন করা,binda fast
1119,füttern::V,ভোজন করানো,fóðra
1120,melken::V,দুগ্ধ দোহন করা,mjólka
1121,hacken::V,কাটা,höggva
1122,gießen::V,বর্ষণ করা,hella
1123,reifen::V,পাকা,þroskast
1124,zubereiten::V,রন্ধন করা,elda
1125,zubereiten::V,রন্ধন করা,tilbúa
1126,kochen::V,রন্ধন করা,sjóða
1127,backen::V,সেকা,baka
1128,braten::V,ভাজা,steikja
1129,umrühren::V,নড়ানো,hræra í
1130,stricken::V,বোনা,prjóna
1131,nähen::V,সেলাই করা,sauma
1132,färben::V,রঞ্জিত করা,lita
1133,reinigen::V,পরিষ্কার করা,hreinsa
1134,waschen::V,পরিষ্কার করা,þvo
1135,abwischen::V,মুছা,þerra
1136,spülen::V,পরিষ্কার করা,skola
1137,spülen::V,পরিষ্কার করা,þvo upp
1138,fegen::V,ঝাঁট দেওয়া,sópa
1139,fegen::V,ঝাঁট দেওয়া,hreinsa
1140,kehren::V,ঝাঁট দেওয়া,sópa
1141,baden::V,অবগাহন করা,baða sig
1142,sich waschen::V,ধোয়া,þvo sér
1143,ausziehen::V,খুলা,fara úr
1144,anziehen::V,গায়ে দেত্তয়া,fara í
1145,sich anziehen::V,পোশাক পরা,klæðast
1146,kämmen::V,আঁচড়ানো,greiða
1147,schmücken::V,সাজান করা,prýða
1148,schmücken::V,সাজান করা,skreyta
1149,sagen::V,উচ্চারণ করা,segja
1150,sprechen::V,বলা,tala
1151,reden::V,আলাপ করা,ræða
1152,sich unterhalten::V,আড্ডা দেওয়া,spjalla
1153,sich unterhalten::V,আড্ডা দেওয়া,ræðast við
1154,fragen::V,জিজ্ঞাসা করা,spyrja
1155,bitten::V,প্রার্থনা করা,biðja
1156,erzählen::V,বর্ণনা করা,segja frá
1157,mitteilen::V,বলা,tilkynna
1158,nennen::V,নাম দেওয়া,nefna
1159,rufen::V,আমন্ত্রণ করা,kalla
1160,prahlen::V,বড়াই করা,gorta
1161,übersetzen::V,ভাষাস্তরিত করা,þýða
1162,denken::V,ভাবা,hugsa
1163,glauben::V,বিশ্বাস করা,trúa
1164,bemerken::V,লক্ষ্য করা,taka eftir
1165,erkennen::V,চিনিতে পারা,þekkja
1166,begreifen::V,উপলব্ধি করা,skilja
1167,verstehen::V,উপলব্ধি করা,skilja
1168,lernen::V,শেখা,læra
1169,wissen::V,জানা,vita
1170,sich erinnern an::V,মনে করা,minnast
1171,vergessen::V,বিস্মৃত হওয়া,gleyma
1172,messen::V,মাপা,mæla
1173,zählen::V,গণনা করা,telja
1174,rechnen::V,হিসাব করা,reikna
1175,lesen::V,পাঠ করা,lesa
1176,malen::V,আঁকা,mála
1177,zeichnen::V,ছকা,teikna
1178,schreiben::V,লেখা,skrifa
1179,besitzen::V,অধিকার করা,hafa
1180,kaufen::V,ক্রয় করা,kaupa
1181,verkaufen::V,বেচা,selja
1182,bezahlen::V,প্রদান করা,borga
1183,zahlen::V,প্রদান করা,borga
1184,beherrschen::V,শাসন করা,hafa á valdi sínu
1185,ertragen::V,বহন করা,þola
1186,lärmen::V,,hafa hátt
