,Concept_ID,hu,ady
705,zweiter::A,második,я́тӏонэр
706,dritter::A,harmadik,ящэнэр
707,letzter::A,utolsó,аужыр
708,allein::ADV,egyedül,зы
709,auf einmal::ADV,egyszerre,ардэдэм
710,auf einmal::ADV,egyszerre,асыхьатым
711,zusammen::ADV,együtt,зэгъусэхэ́у
712,zusammen::ADV,összesen,зэгъусэхэ́у
713,lange::ADV,sokáig,бэрэ́
714,lange::ADV,hosszan,бэрэ́
715,plötzlich::ADV,hirtelen,зэкӏэм
716,plötzlich::ADV,egyszerre,зэкӏэм
717,sofort::ADV,rögtön,ардэдэм
718,sofort::ADV,rögtön,асыхьатым
719,sofort::ADV,tüstént,ардэдэм
720,sofort::ADV,tüstént,асыхьатым
721,später::ADV,későn,нэужым
722,jetzt::ADV,most,джы
723,heute::ADV,ma,непэ́
724,morgen::ADV,holnap,неу́щы
725,bald::ADV,majd,псынкӏэу
726,bald::ADV,nemsokára,псынкӏэу
727,dann::ADV,akkor,нэужым
728,gestern::ADV,tegnap,тыгъуа́с
729,einst::ADV,hajdan,зэгорэ́м
730,damals::ADV,akkor,армэ
731,damals::ADV,akkor,ащыгъум
732,damals::ADV,akkoriban,армэ
733,damals::ADV,akkoriban,ащыгъум
734,danach::ADV,azután,нэужым
735,vorher::ADV,előbb,нахьыпэм
736,zuerst::ADV,először,
737,einmal::ADV,egyszer,зэ
738,manchmal::ADV,néha,
739,manchmal::ADV,olykor,
740,oft::ADV,sokszor,бэрэ
741,immer::ADV,mindig,ренэ́у
742,niemals::ADV,sohasem,
743,hier::ADV,itt,
744,hierhin::ADV,erre,
745,von hier::ADV,innen,
746,dort::ADV,ott,модэ
747,dorthin::ADV,oda,модэ́
748,geradeaus::ADV,egyenesen,занкӏэу
749,vorwärts::ADV,előre,ыпэкӏэ
750,rückwärts::ADV,hátrafelé,ыужыкӏэ́
751,zurück::ADV,hátra,ыужыкӏэ́
752,zurück::ADV,vissza,ыужыкӏэ́
753,unten::ADV,alul,ычӏэкӏэ́
754,hinab::ADV,le,ычӏэгъы́
755,hinab::ADV,le,ычӏэкӏэ́
756,hinab::ADV,lefelé,ычӏэгъы́
757,hinab::ADV,lefelé,ычӏэкӏэ́
758,oben::ADV,fenn,ышъхьагъы
759,oben::ADV,felül,ышъхьагъы
760,hinauf::ADV,fel,ышъхьагъыкӏэ
761,hinauf::ADV,felfelé,ышъхьагъыкӏэ
762,überall::ADV,mindenütt,тыди́
763,überall::ADV,mindenütt,тыдэкӏи́
764,nicht::ADV,nem,-п
765,nicht::ADV,nem,мы-
766,ein wenig::ADV,egy kicsit,тӏэкӏу
767,kaum::ADV,alig,къоды́й
768,sehr::ADV,nagyon,дэд
769,so::ADV,úgy,ащ фэд
770,so::ADV,úgy,мыщ фэд
771,so::ADV,úgy,джащ фэд
772,noch::ADV,még,джыри
773,nur::ADV,csak,ныӏэ́п
774,nur::ADV,csupán,ныӏэ́п
775,schon::ADV,már,
776,wieder::ADV,ismét,джыри
777,wieder::ADV,megint,джыри
778,vergebens::ADV,hiába,пкӏэнчъэ́у
779,vor::PRP,előtt,пашъхьэ́
780,hinter::PRP,mögött,кӏы́б
781,unter::PRP,alatt,чӏэ-
782,durch::PRP,át,пхыры-
783,durch::PRP,keresztül,пхыры-
784,neben::PRP,mellett,дэжь
785,zwischen::PRP,között,азыфа́гу
786,wegen::PRP,miatt,къы-
787,wegen::PRP,végett,къы-
788,dies::PRN,ez,ар
789,das::PRN,az,а
790,das::PRN,az,мо
791,alles::PRN,minden,зэкӏэ́
792,ich::PRN,én,сэ
793,du::PRN,te,о
794,er::PRN,ő,ар
795,wir::PRN,mi,тэ
796,ihr::PRN,ti,шъо
797,sie::PRN,ők,ахэр
798,was::FPRN,mi,сыд
799,wer::FPRN,ki,хэт
800,wo::FADV,hol,тыдэ́
801,wohin::FADV,hova,тыдэ́
802,wie::FADV,hogy,сыдэущтэ́у
803,wie::FADV,hogyan,сыдэущтэ́у
804,warum::FADV,miért,сыд пае́
805,wieviel::FNUM,hány,тхьапш
806,wieviel::FNUM,hány,сыд фэди́з
807,wieviel::FNUM,mennyi,тхьапш
808,wieviel::FNUM,mennyi,сыд фэди́з
809,eins::NUM,egy,зы
810,zwei::NUM,kettő,тӏу
811,drei::NUM,három,щы
812,vier::NUM,négy,плӏы
813,fünf::NUM,öt,тфы
814,sechs::NUM,hat,хы
815,sieben::NUM,hét,блы
816,acht::NUM,nyolc,и
817,neun::NUM,kilenc,бгъу
818,zehn::NUM,tíz,пшӏы
819,elf::NUM,tizenegy,пшӏыкӏузы́
820,zwölf::NUM,tizenkettő,пшӏыкӏутӏу
821,zwanzig::NUM,húsz,тӏокӏы́
822,dreißig::NUM,harminc,щэкӏы
823,vierzig::NUM,negyven,тӏокӏи́тӏу
824,fünfzig::NUM,ötven,шъэны́ыкъу
825,sechzig::NUM,hatvan,тӏокӏи́щ
826,siebzig::NUM,hetven,тӏокӏищырэ́ пшӏырэ́
827,achtzig::NUM,nyolcvan,тӏокӏи́пӏ
828,neunzig::NUM,kilencven,тӏокӏиилӏырэ́ пшӏырэ́
829,hundert::NUM,száz,шъэ
830,tausend::NUM,ezer,мин
831,und::CNJ,és,ыкӏи
832,und::CNJ,meg,ыкӏи
833,oder::CNJ,vagy,е
834,stehen::V,áll,ущытын
835,stehen::V,áll,умыхъыен
836,sitzen::V,ül,уисын
837,sitzen::V,ül,утесын
838,liegen::V,fekszik,телъы́н
839,hängen::V,függ,къыщылэлын
840,hängen::V,függ,къыщылэлын щыгъын быхъур
841,werden::V,lesz,хъун
842,passieren::V,történik,къэхъун
843,beginnen::V,kezdődik,къежьэн
844,beginnen::V,kezdődik,къыублэн
845,enden::V,végződik,ухы́н
846,enden::V,befejeződik,ухы́н
847,wechseln::V,változik,зэхъожьы́н
848,aufgehen[Sonne]::V,kel,къыкъокӏы́н
849,untergehen[Sonne]::V,lemegy,къохьан
850,scheinen[Sonne]::V,süt,къепсыи
851,donnern::V,dörög,гъогъон
852,wehen::V,fúj,епщэ́н
853,strömen::V,áramlik,чъэн
854,fließen::V,folyik,чъэн
855,sich drehen::V,forog,зыгъэчэрэгъу́н
856,schwanken::V,inog,хъые́н
857,schwanken::V,ingadozik,хъые́н
858,schwingen::V,leng,зыгъэхъые́н
859,fallen::V,esik,къефэхы́н
860,brennen::V,ég,стын
861,rauchen::V,füstöl,ӏугъо къикӏын
862,regnen::V,esik,къещхы́н
863,gefrieren::V,megfagy,дыкъын
864,tauen::V,olvad,жъун
865,schmelzen::V,olvad,ткӏун
866,schmelzen::V,elolvad,ткӏун
867,trocknen::V,szárad,гъушъы́н
868,trocknen::V,szárad,чъэпхъу́н
869,sieden::V,forr,жъон
870,faulen::V,rothad,шъун
871,verfaulen::V,elrothad,шъун
872,verfaulen::V,megrothad,шъун
873,reißen::V,szakad,зэӏэтхъы́н
874,versinken::V,süllyed,чӏихьан
875,versinken::V,elsüllyed,чӏихьан
876,vergehen::V,múlik,блэкӏы́н
877,vergehen::V,elmúlik,блэкӏы́н
878,erscheinen::V,feltűnik,къэлъэгъон
879,erscheinen::V,megjelenik,къэлъэгъон
880,verschwinden::V,letűnik,кӏодыжьы́н
881,sinken::V,süllyed,
882,abnehmen::V,apad,къыкӏичын
883,abnehmen::V,csökken,къыкӏичын
884,zunehmen::V,növekszik,хэхъо́н
885,zunehmen::V,gyarapszik,хэхъо́н
886,steigen::V,emelkedik,къежьэн
887,wachsen::V,nő,хэхъо́н
888,wachsen::V,nő,къэкӏы́н
889,wachsen::V,terem,хэхъо́н
890,wachsen::V,terem,къэкӏы́н
891,wachsen::V,növekszik,хэхъо́н
892,wachsen::V,növekszik,къэкӏы́н
893,glänzen::V,ragyog,цӏыу́н
894,glänzen::V,fénylik,цӏыу́н
895,funkeln::V,csillog,жъыу́н
896,funkeln::V,tündöklik,жъыу́н
897,lärmen::V,lármázik,бырсыры́н
898,läuten::V,cseng,теон
899,klingeln::V,csenget,теон
900,klirren::V,csörömpöl,
901,brausen::V,zúg,шъуин
902,brausen::V,morajlik,шъуин
903,rauschen::V,zúg,макъэ гъэӏун
904,klingen::V,hangzik,къыхэӏукӏын
905,bellen::V,ugat,хьакъу́н
906,heulen::V,bőg,быун
907,heulen::V,üvölt,быун
908,blasen::V,fúj,епщэ́н
909,pfeifen::V,fütyül,шъуин
910,schreien::V,kiált,куо́н
911,schreien::V,kiált,кӏыи́н
912,schreien::V,kiabál,куо́н
913,schreien::V,kiabál,кӏыи́н
914,stöhnen::V,nyög,щэӏун
915,zittern::V,remeg,кӏэзэзын
916,zittern::V,reszket,кӏэзэзын
917,leben::V,él,псэу́н
918,geboren werden::V,születik,къэхъун
919,atmen::V,lélegzik,жьы къэщэ́н
920,trinken::V,iszik,ешъо́н
921,essen::V,eszik,шхын
922,schlucken::V,nyel,бдырыин
923,müde werden::V,elfárad,пшъын
924,müde werden::V,kifárad,пшъын
925,einschlafen::V,elalszik,хэчъыен
926,schlafen::V,alszik,чъые́н
927,aufwachen::V,felébred,къэущы́н
928,aufstehen::V,felkel,уцу́н
929,sich erholen::V,pihen,зыгъэпсэфын
930,krank werden::V,megbetegedik,сымаджэ́ хъун
931,krank werden::V,belebetegszik,сымаджэ́ хъун
932,krank sein::V,betegeskedik,сымэджэ́н
933,schmerzen::V,fáj,сымэджэ́н
934,husten::V,köhög,пскэ́н
935,genesen::V,meggyógyul,хъужьын
936,sterben::V,hal,лӏэн
937,umkommen::V,elpusztul,хэкӏодэн
938,sich bewegen::V,mozog,хъые́н
939,sich rühren::V,mozdul,хъые́н
940,sich erheben::V,feláll,къэтэджын
941,sich erheben::V,felemelkedik,къэтэджын
942,sich setzen::V,ül,тӏысы́н
943,sich setzen::V,leül,тӏысы́н
944,hinfallen::V,bukik,ебэджы́н
945,hinfallen::V,elesik,ебэджы́н
946,laufen::V,jár,кӏон
947,schreiten::V,lép,кӏон
948,spazierengehen::V,sétál,къэкӏухьэн
949,eilen::V,siet,гузэжъон
950,sich beeilen::V,siet,гуӏэ́н
951,sausen::V,robog,псынкӏэ́у чъэн
952,rennen::V,fut,чъэн
953,rennen::V,szalad,чъэн
954,springen::V,ugrik,пкӏэн
955,klettern::V,kúszik,дэцохъоен
956,schaukeln::V,hintázik,уешӏэн
957,kriechen::V,kúszik,цохъо́н
958,schwimmen::V,úszik,есы́н
959,tauchen::V,merül,зычӏэгъэо́н
960,rudern::V,evez,къошъо бэщкӏэ фын
961,fahren::V,jár,кӏон
962,fahren::V,megy,кӏон
963,fahren::V,utazik,кӏон
964,fliegen::V,száll,быбы́н
965,gehen::V,megy,кӏон
966,weggehen::V,elmegy,ӏукӏын
967,abfahren::V,indul,ежьэн
968,anhalten::V,megáll,къэуцу́н
969,hineingehen::V,bemegy,ихьан
970,eintreten::V,belép,чӏэхьан
971,kommen::V,jön,къэкӏо́н
972,ankommen::V,érkezik,къэсы́н
973,ankommen::V,megérkezik,къэсы́н
974,zurückkommen::V,visszajön,гъэзэжьын
975,bleiben::V,marad,къэнэ́н
976,bleiben::V,megmarad,къэнэ́н
977,warten::V,vár,пэплъэ́н
978,warten::V,várakozik,пэплъэ́н
979,erwarten::V,vár,ежэн
980,erwarten::V,megvár,ежэн
981,suchen::V,kutat,лъыхъу́н
982,finden::V,talál,къэгъоты́н
983,finden::V,talál,къыхэгъэщы́н
984,versuchen::V,megpróbál,пылъы́н
985,versuchen::V,megkísérel,пылъы́н
986,vorbereiten::V,előkészít,гъэхьазыры́н
987,lieben::V,szeret,шӏу плъэгъу́н
988,mögen::V,szeret,шӏу плъэгъу́н
989,lachen::V,nevet,щхын
990,rühren::V,mozdít,гур гъэузын
991,weinen::V,sír,гъын
992,schimpfen::V,szid,хъонэн
993,schimpfen::V,szitkozódik,хъонэн
994,sich ärgern::V,mérgelődik,губжы́н
995,sich ärgern::V,bosszankodik,губжы́н
996,sich fürchten::V,fél,щынэ́н
997,sich fürchten::V,retteg,щынэ́н
998,fürchten::V,fél,щынэ́н
999,fliehen::V,menekül,
1000,flüchten::V,elmenekül,
1001,sehen::V,néz,льэгъу́н
1002,anschauen::V,megnéz,плъэн
1003,anschauen::V,megnéz,еплъы́н
1004,ansehen::V,néz,плъэн
1005,ansehen::V,ránéz,плъэн
1006,ansehen::V,megnéz,плъэн
1007,hören::V,hall,зэхэхын
1008,zuhören::V,hallgat,дэӏо́н
1009,zuhören::V,meghallgat,дэӏо́н
1010,probieren::V,kóstol,хэӏэн
1011,probieren::V,megkóstol,хэӏэн
1012,riechen::V,szagol,пэмэ́н
1013,fühlen::V,érez,зэхэпшӏэн
1014,scheinen::V,tűnik,уащыхъу́н
1015,scheinen::V,tűnik,уашӏошӏы́н
1016,scheinen::V,látszik,уащыхъу́н
1017,scheinen::V,látszik,уашӏошӏы́н
1018,zu sehen sein::V,mutatkozik,зэрэлъэгъу́н
1019,vernehmen::V,hall,зэхэхын
1020,frieren::V,fázik,дыкъын
1021,frieren::V,fázik,пӏыкӏэн
1022,frieren::V,fázik,чъыӏэ́ лӏэн
1023,tun::V,csinál,шӏын
1024,tun::V,cselekszik,шӏын
1025,können::V,tud,лъэкӏы́н
1026,wollen::V,akar,фэе́н
1027,anfangen::V,kezd,ублэн
1028,beenden::V,befejez,ухы́н
1029,aufhören::V,megszűnik,щыгъэтын
1030,gelingen::V,sikerül,хъун
1031,geraten::V,kerül,
1032,geraten::V,jut,
1033,öffnen::V,nyit,ӏухы́н
1034,öffnen::V,kinyit,ӏухы́н
1035,schließen::V,csuk,игъэсэн
1036,schließen::V,becsuk,игъэсэн
1037,stellen::V,állít,бгъэуцун
1038,stellen::V,helyez,бгъэуцун
1039,setzen::V,ültet,гъэтӏысы́н
1040,setzen::V,helyez,гъэтӏысы́н
1041,legen::V,tesz,хэлъхьа́н
1042,legen::V,fektet,хэлъхьа́н
1043,berühren::V,érint,эӏэн
1044,berühren::V,érint,нэсын
1045,verbinden::V,beköt,зэхэпхэ́н
1046,verbinden::V,beköt,пхын
1047,verbinden::V,összeköt,зэхэпхэ́н
1048,verbinden::V,összeköt,пхын
1049,bedecken::V,betakar,техъо́н
1050,bedecken::V,beborít,техъо́н
1051,aufhängen::V,felakaszt,пылъэ́н
1052,anzünden::V,gyújt,хэгъэнэ́н
1053,anzünden::V,meggyújt,хэгъэнэ́н
1054,aufheben::V,felemel,
1055,zurücklassen::V,hátrahagy,къэгъэнэ́н
1056,verlieren::V,veszít,чӏэ́нэн
1057,verlieren::V,veszít,шӏокӏоды́н
1058,verlieren::V,elveszít,чӏэ́нэн
1059,verlieren::V,elveszít,шӏокӏоды́н
1060,fallen lassen::V,elejt,чӏэунэн
1061,fallen lassen::V,elejt,пӏэпызын
1062,machen::V,tesz,шӏын
1063,machen::V,csinál,шӏын
1064,herstellen::V,gyárt,шӏы́н
1065,herstellen::V,előállít,шӏы́н
1066,bauen::V,épít,шӏы́н
1067,reparieren::V,javít,дыжьы́н
1068,reparieren::V,kijavít,дыжьы́н
1069,reparieren::V,megjavít,дыжьы́н
1070,verbessern::V,megjavít,нахьышӏу пшӏын
1071,verbessern::V,megjavít,нахь дэгъу пшӏын
1072,ändern::V,változtat,зэблэхъу́н
1073,ändern::V,megváltoztat,зэблэхъу́н
1074,graben::V,ás,тӏын
1075,beugen::V,meghajt,
1076,biegen::V,hajlít,уфэн
1077,drehen::V,forgat,гъэчэрегъу́
1078,wenden::V,fordít,пӏонтӏэн
1079,wenden::V,fordít,бгъэзэн
1080,wenden::V,fordít,уӏубын
1081,wenden::V,megfordít,пӏонтӏэн
1082,wenden::V,megfordít,бгъэзэн
1083,wenden::V,megfordít,уӏубын
1084,umdrehen::V,megfordít,
1085,umdrehen::V,megforgat,
1086,heben::V,emel,ӏэты́н
1087,hochheben::V,felemel,ӏэты́н
1088,ergreifen::V,megfog,къэубыты́н
1089,halten::V,tart,ӏыгъы́н
1090,drücken::V,nyom,тэӏункӏэн
1091,drücken::V,megnyom,тэӏункӏэн
1092,schieben::V,tol,уеӏункӏын
1093,schieben::V,tol,уетӏыргун
1094,kratzen::V,vakar,цӏэнтхъун
1095,lecken::V,nyal,бзэи́н
1096,beißen::V,harap,ецэкъэ́н
1097,abreißen::V,letép,къичын
1098,abreißen::V,letép,пытхъын
1099,abschneiden::V,levág,пыупкӏын
1100,abschneiden::V,levág,гобзыкӏын
1101,binden::V,köt,епхын
1102,binden::V,kötöz,епхын
1103,stecken::V,dug,хэсэн
1104,brechen::V,tör,зэпыпкӏын
1105,brechen::V,eltör,зэпыпкӏын
1106,klopfen::V,kopogtat,теон
1107,hauen::V,vág,теон
1108,hauen::V,levág,теон
1109,kleben::V,tapaszt,щхэн
1110,reiben::V,dörzsöl,пӏотын
1111,reiben::V,súrol,пӏотын
1112,streichen::V,simít,щыфэн
1113,schleifen::V,fen,гъэчаны́н
1114,schleifen::V,fen,кӏэлыкӏы́н
1115,schleifen::V,csiszol,гъэчаны́н
1116,schleifen::V,csiszol,кӏэлыкӏы́н
1117,schleifen::V,köszörül,гъэчаны́н
1118,schleifen::V,köszörül,кӏэлыкӏы́н
1119,schneiden::V,vág,бзын
1120,schneiden::V,szel,бзын
1121,schneiden::V,metsz,бзын
1122,rütteln::V,ráz,гъэсысын
1123,schütteln::V,ráz,гъэсысын
1124,schütteln::V,megráz,гъэсысын
1125,schwenken::V,lóbál,ӏэ шӏын
1126,schwenken::V,lobogtat,ӏэ шӏын
1127,schütten::V,önt,икӏэ́н
1128,füllen::V,tölt,из шӏын
1129,füllen::V,megtölt,из шӏын
1130,einwickeln::V,becsavar,кӏоцӏыщыхьа́н
1131,tragen::V,hord,хьын
1132,schleppen::V,vonszol,пхьын
1133,schleppen::V,vonszol,плъэшъун
1134,ziehen::V,húz,пкъудыин
1135,ziehen::V,húz,пщэн
1136,ziehen::V,húz,плъэшъун
1137,aufbewahren::V,megőriz,пӏыгъын
1138,aufbewahren::V,megőriz,уухъумэн
1139,werfen::V,dob,дзын
1140,werfen::V,hajít,дзын
1141,fangen::V,fog,къэубыты́н
1142,packen::V,megragad,къэубыты́н
1143,verstecken::V,eldug,бгъэбылъын
1144,verstecken::V,elrejt,бгъэбылъын
1145,teilen::V,oszt,гощы́н
1146,teilen::V,megoszt,гощы́н
1147,schicken::V,küld,гъахьы́н
1148,bringen::V,hoz,къэхьы́н
1149,bringen::V,visz,къэхьы́н
1150,hinzufügen::V,hozzáad,хэгъэхъо́н
1151,bekommen::V,kap,
1152,bekommen::V,megkap,
1153,erhalten::V,kap,
1154,erhalten::V,megkap,
1155,nehmen::V,vesz,къытехы́н
1156,wählen::V,választ,къыхэхы́н
1157,auswählen::V,kiválaszt,къыхэхы́н
1158,bewahren::V,megtart,къэухъумэн
1159,behindern::V,akadályoz,пэрыохъу хъун
1160,behindern::V,gátol,пэрыохъу хъун
1161,verderben::V,elront,къутэн
1162,beschädigen::V,rongál,къутэн
1163,zerbrechen::V,eltör,къутэн
1164,zerbrechen::V,széttör,къутэн
1165,zerbrechen::V,kettétör,къутэн
1166,zerreißen::V,eltép,зэӏэтхъы́н
1167,zerreißen::V,széttép,зэӏэтхъы́н
1168,zerstören::V,elpusztít,къутэ́н
1169,verbrennen::V,éget,гъэсты́н
1170,verbrennen::V,eléget,гъэсты́н
1171,geben::V,ad,еты́н
1172,reichen::V,nyújt,еты́н
1173,schenken::V,ajándékoz,еты́н
1174,versprechen::V,ígér,гъэгугъэ́н
1175,wünschen::V,kíván,шӏоигъо́н
1176,loben::V,dicsér,щытхъун
1177,küssen::V,csókol,ебэу́н
1178,wiegen::V,ringat,гъэхъыен
1179,zudecken::V,betakar,техъо́н
1180,wecken::V,kelt,къэгъэущы́н
1181,wecken::V,ébreszt,къэгъэущы́н
1182,zeigen::V,mutat,гъэлъэгъо́н
1183,führen::V,visz,щэн
1184,führen::V,vezet,щэн
1185,lehren::V,tanít,егъэджэ́н
1186,lehren::V,tanít,егъэшӏэн
1187,unterrichten::V,tanít,егъэджэ́н
1188,aufziehen::V,felnevel,пӏун
1189,leiten::V,vezet,гъэзекӏон
1190,leiten::V,vezérel,гъэзекӏон
1191,antreiben::V,hajt,къепфылӏэн
1192,lassen::V,-tat,еты́н
1193,lassen::V,-at,еты́н
1194,einladen::V,meghív,къегъэблэгъэн
1195,vereinigen::V,egyesít,зэгогъэхьан
1196,besuchen::V,látogat,щыӏэ́н
1197,treffen::V,talál,ӏукӏэ́н
1198,treffen::V,talál,пэгъокӏы́н
1199,sich versammeln::V,gyülekezik,зэхэхьан
1200,sich versammeln::V,összegyűlik,зэхэхьан
1201,spielen::V,játszik,джэгу́н
1202,singen::V,énekel,орэ́д къэӏо́н
1203,tanzen::V,táncol,къэшъо́н
1204,sich trennen::V,elválik,зэгокӏыжьы́ных
1205,verlassen::V,elhagy,бгынэн
1206,verlassen::V,elhagy,хэкӏыжьын
1207,retten::V,ment,къыхэпхыжьын
1208,retten::V,ment,къэбгъэнэжьын
1209,bewachen::V,őriz,къэгъэгъунэн
1210,schützen::V,óv,ухъумэ́н
1211,schützen::V,véd,ухъумэ́н
1212,verteidigen::V,véd,къэухъумэн
1213,sich schlagen::V,verekszik,эзэон
1214,schießen::V,lő,он
1215,siegen::V,győz,текӏо́н
1216,ärgern::V,bosszant,бгъэгубжын
1217,schlagen::V,üt,ео́н
1218,schlagen::V,ver,ео́н
1219,treten::V,rúg,
1220,stechen::V,döf,хэӏун
1221,stechen::V,szúr,хэӏун
1222,stoßen::V,lök,тӏыро́н
1223,stoßen::V,lök,уеӏункӏын
1224,stehlen::V,lop,тыгъу́н
1225,stören::V,zavar,бгъэгумэкӏын
1226,belästigen::V,zaklat,бгъэгумэкӏын
1227,verbergen::V,rejt,ушъэфын
1228,verbergen::V,elrejt,ушъэфын
1229,täuschen::V,megtéveszt,гъэпцӏэ́н
1230,betrügen::V,csal,гъэпцӏэ́н
1231,töten::V,öl,уикӏын
1232,wohnen::V,lakik,дэсын
1233,arbeiten::V,dolgozik,лэжьэ́н
1234,sammeln::V,szed,угъои́н
1235,sammeln::V,gyűjt,угъои́н
1236,pflücken::V,szed,къыпычы́н
1237,jagen::V,vadászik,шэкӏон
1238,jagen::V,vadászik,ешэкӏон
1239,fischen::V,halászik,пцэжъые уешэн
1240,fassen::V,fog,къэубыты́н
1241,hüten::V,őriz,хэхъо́н
1242,hüten::V,legeltet,хэхъо́н
1243,treiben::V,hajt,пфын
1244,anbinden::V,köt,епхын
1245,füttern::V,etet,гъэшхэ́н
1246,melken::V,fej,щын
1247,hacken::V,vág,упкӏэтэн
1248,gießen::V,öntöz,тепкӏэн
1249,reifen::V,érik,игъо хъун
1250,zubereiten::V,elkészít,бгъэхьазырын
1251,kochen::V,főz,шӏы́н
1252,backen::V,süt,гъэжъэ́н
1253,braten::V,süt,гъэжъэ́н
1254,umrühren::V,megkever,зэхэгъэкӏухьан
1255,stricken::V,köt,хъын
1256,nähen::V,varr,дэн
1257,färben::V,fest,бгъэлэн
1258,reinigen::V,tisztít,укъэбзы́н
1259,waschen::V,mos,бгыкӏын
1260,abwischen::V,letöröl,лъэкӏы́н
1261,spülen::V,mosogat,дэгъэчъыхьан
1262,fegen::V,söpör,пхъэнкӏы́н
1263,kehren::V,söpör,пхъэнкӏы́н
1264,baden::V,fürdik,зыгъэпскӏын
1265,sich waschen::V,mosdik,зытхьакӏы́н
1266,sich waschen::V,mosakszik,зытхьакӏы́н
1267,ausziehen::V,levesz,къытехы́н
1268,anziehen::V,felölt,щылъэ́н
1269,anziehen::V,felvesz,щылъэ́н
1270,sich anziehen::V,öltözik,зыфэпэн
1271,sich anziehen::V,felöltözik,зыфэпэн
1272,kämmen::V,fésül,жьын
1273,schmücken::V,díszít,гъэдэхэ́н
1274,sagen::V,mond,къэӏон
1275,sprechen::V,beszél,псэлъэ́н
1276,reden::V,beszél,гущыӏэ́н
1277,sich unterhalten::V,beszélget,зэдэгущыӏэн
1278,fragen::V,kérdez,упчӏэ́н
1279,bitten::V,kér,лъэӏо́н
1280,erzählen::V,mesél,къэпӏотэ́н
1281,erzählen::V,elbeszél,къэпӏотэ́н
1282,mitteilen::V,közöl,макъэ егъэӏун
1283,nennen::V,hív,цӏэ фэусы́н
1284,nennen::V,nevez,цӏэ фэусы́н
1285,rufen::V,hív,джэн
1286,prahlen::V,dicsekszik,узыщытхъужьы́н
1287,übersetzen::V,fordít,бгъэкӏотэн
1288,denken::V,gondol,егупшысэ́н
1289,glauben::V,hisz,уивыхъэ́ телъы́н
1290,bemerken::V,észrevesz,гу лъыптэ́н
1291,erkennen::V,ráismer,зэхэпхын
1292,erkennen::V,ráismer,зэбгъэшӏэн
1293,erkennen::V,felismer,зэхэпхын
1294,erkennen::V,felismer,зэбгъэшӏэн
1295,begreifen::V,felfog,гурыӏо́н
1296,verstehen::V,ért,зэхэхын
1297,verstehen::V,megért,зэхэхын
1298,lernen::V,tanul,еджэ́н
1299,lernen::V,megtanul,еджэ́н
1300,wissen::V,tud,шӏэн
1301,sich erinnern an::V,emlékszik,къэшӏэжьын
1302,vergessen::V,felejt,пщыгъупшэжьы́н
1303,vergessen::V,elfelejt,пщыгъупшэжьы́н
1304,messen::V,mér,шын
1305,messen::V,megmér,шын
1306,zählen::V,számol,плъытэ́н
1307,zählen::V,megszámol,плъытэ́н
1308,rechnen::V,számít,плъытэ́н
1309,rechnen::V,számít,угугъэ́н
1310,lesen::V,olvas,еджэ́н
1311,malen::V,fest,шӏын
1312,zeichnen::V,rajzol,шӏын
1313,schreiben::V,ír,тхын
1314,besitzen::V,birtokol,иӏэн
1315,kaufen::V,vesz,щэфы́н
1316,kaufen::V,megvesz,щэфы́н
1317,verkaufen::V,elad,щэн
1318,bezahlen::V,fizet,птын
1319,bezahlen::V,fizet,лъыптын
1320,bezahlen::V,fizet,птыжьы́н
1321,bezahlen::V,kifizet,птын
1322,bezahlen::V,kifizet,лъыптын
1323,bezahlen::V,kifizet,птыжьы́н
1324,zahlen::V,fizet,птын
1325,zahlen::V,fizet,лъыптын
1326,zahlen::V,megfizet,птын
1327,zahlen::V,megfizet,лъыптын
1328,beherrschen::V,ural,иунаеу иӏэн
1329,ertragen::V,elbír,щэчы́н
1330,ertragen::V,elvisel,щэчы́н
