,Concept_ID,ady,udm
673,dritter::A,ящэнэр,кунньметӥез
674,letzter::A,аужыр,берло
675,letzter::A,аужыр,берпум
676,allein::ADV,зы,огназ
677,auf einmal::ADV,ардэдэм,огдыре
678,auf einmal::ADV,асыхьатым,огдыре
679,zusammen::ADV,зэгъусэхэ́у,ӵош
680,zusammen::ADV,зэгъусэхэ́у,валче
681,lange::ADV,бэрэ́,кема
682,plötzlich::ADV,зэкӏэм,мапламтэ шорысь
683,sofort::ADV,ардэдэм,али ик
684,sofort::ADV,асыхьатым,али ик
685,später::ADV,нэужым,бергес
686,später::ADV,нэужым,берлогес
687,jetzt::ADV,джы,али
688,jetzt::ADV,джы,табере
689,heute::ADV,непэ́,туннэ
690,morgen::ADV,неу́щы,ӵуказе
691,bald::ADV,псынкӏэу,ӝоген
692,dann::ADV,нэужым,берло
693,gestern::ADV,тыгъуа́с,толон
694,einst::ADV,зэгорэ́м,огпол
695,einst::ADV,зэгорэ́м,одӥг пол
696,damals::ADV,армэ,соку
697,damals::ADV,ащыгъум,соку
698,danach::ADV,нэужым,собере
699,vorher::ADV,нахьыпэм,азьло
700,vorher::ADV,нахьыпэм,азьвыл
701,einmal::ADV,зэ,огпол
702,oft::ADV,бэрэ,ӵем
703,immer::ADV,ренэ́у,пыр
704,immer::ADV,ренэ́у,котьку
705,dort::ADV,модэ,отӥ
706,dort::ADV,модэ,отын
707,dorthin::ADV,модэ́,отчы
708,geradeaus::ADV,занкӏэу,меӵак
709,vorwärts::ADV,ыпэкӏэ,азьлань
710,rückwärts::ADV,ыужыкӏэ́,берлань
711,zurück::ADV,ыужыкӏэ́,берен
712,zurück::ADV,ыужыкӏэ́,берлань
713,unten::ADV,ычӏэкӏэ́,улын
714,hinab::ADV,ычӏэгъы́,улэ
715,hinab::ADV,ычӏэкӏэ́,улэ
716,oben::ADV,ышъхьагъы,вылын
717,oben::ADV,ышъхьагъы,вылӥын
718,hinauf::ADV,ышъхьагъыкӏэ,вылэ
719,hinauf::ADV,ышъхьагъыкӏэ,вылӥе
720,hinauf::ADV,ышъхьагъыкӏэ,выллань
721,überall::ADV,тыди́,котькытын
722,überall::ADV,тыди́,пасьтана
723,überall::ADV,тыдэкӏи́,котькытын
724,überall::ADV,тыдэкӏи́,пасьтана
725,nicht::ADV,-п,уз
726,nicht::ADV,мы-,уз
727,ein wenig::ADV,тӏэкӏу,ичи
728,ein wenig::ADV,тӏэкӏу,ӧжыт
729,ein wenig::ADV,тӏэкӏу,огшап
730,kaum::ADV,къоды́й,муртса
731,sehr::ADV,дэд,туж
732,sehr::ADV,дэд,лекос
733,so::ADV,ащ фэд,озьы
734,so::ADV,ащ фэд,тазьы
735,so::ADV,мыщ фэд,озьы
736,so::ADV,мыщ фэд,тазьы
737,so::ADV,джащ фэд,озьы
738,so::ADV,джащ фэд,тазьы
739,noch::ADV,джыри,на
740,nur::ADV,ныӏэ́п,гинэ
741,wieder::ADV,джыри,нош
742,wieder::ADV,джыри,кайта
743,vergebens::ADV,пкӏэнчъэ́у,юнме
744,vor::PRP,пашъхьэ́,азьын
745,hinter::PRP,кӏы́б,берын
746,hinter::PRP,кӏы́б,бӧрсьы
747,unter::PRP,чӏэ-,улын
748,durch::PRP,пхыры-,пыр
749,durch::PRP,пхыры-,пыртӥ
750,neben::PRP,дэжь,бордын
751,zwischen::PRP,азыфа́гу,вискын
752,wegen::PRP,къы-,сэрен
753,dies::PRN,ар,та
754,das::PRN,а,со
755,das::PRN,мо,со
756,alles::PRN,зэкӏэ́,ваньмыз
757,ich::PRN,сэ,мон
758,du::PRN,о,тон
759,er::PRN,ар,со
760,wir::PRN,тэ,ми
761,ihr::PRN,шъо,тӥ
762,sie::PRN,ахэр,соос
763,was::FPRN,сыд,ма
764,wer::FPRN,хэт,кин
765,wo::FADV,тыдэ́,кытын
766,wohin::FADV,тыдэ́,кытчы
767,wie::FADV,сыдэущтэ́у,кызьы
768,warum::FADV,сыд пае́,малы
769,wieviel::FNUM,тхьапш,кӧня
770,wieviel::FNUM,сыд фэди́з,кӧня
771,eins::NUM,зы,одӥг
772,zwei::NUM,тӏу,кык
773,drei::NUM,щы,куинь
774,vier::NUM,плӏы,ньыль
775,fünf::NUM,тфы,вить
776,sechs::NUM,хы,куать
777,sieben::NUM,блы,сизьым
778,acht::NUM,и,тямыс
779,neun::NUM,бгъу,укмыс
780,zehn::NUM,пшӏы,дас
781,elf::NUM,пшӏыкӏузы́,дас одӥг
782,zwölf::NUM,пшӏыкӏутӏу,дас кык
783,zwanzig::NUM,тӏокӏы́,кызь
784,dreißig::NUM,щэкӏы,куамын
785,vierzig::NUM,тӏокӏи́тӏу,ньыльдон
786,fünfzig::NUM,шъэны́ыкъу,витьтон
787,sechzig::NUM,тӏокӏи́щ,куатьтон
788,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,сизьымдон
789,achtzig::NUM,тӏокӏи́пӏ,тямыстон
790,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,укмыстон
791,hundert::NUM,шъэ,сю
792,tausend::NUM,мин,сюрс
793,und::CNJ,ыкӏи,и
794,und::CNJ,ыкӏи,но
795,oder::CNJ,е,яке
796,stehen::V,ущытын,сылыны
797,stehen::V,умыхъыен,сылыны
798,sitzen::V,уисын,пукыны
799,sitzen::V,утесын,пукыны
800,liegen::V,телъы́н,кылльыны
801,hängen::V,къыщылэлын,ошкыса улыны
802,hängen::V,къыщылэлын щыгъын быхъур,ошкыса улыны
803,werden::V,хъун,луыны
804,passieren::V,къэхъун,луыны
805,beginnen::V,къежьэн,кутскыны
806,beginnen::V,къыублэн,кутскыны
807,enden::V,ухы́н,бырыны
808,wechseln::V,зэхъожьы́н,воштӥськыны
809,aufgehen[Sonne]::V,къыкъокӏы́н,ӝужаны
810,untergehen[Sonne]::V,къохьан,пуксьыны
811,scheinen[Sonne]::V,къепсыи,пиштыны
812,scheinen[Sonne]::V,къепсыи,чиляны
813,donnern::V,гъогъон,гудыръяны
814,wehen::V,епщэ́н,пелляськыны
815,strömen::V,чъэн,киськыны
816,strömen::V,чъэн,исьтӥськыны
817,fließen::V,чъэн,бызьыны
818,sich drehen::V,зыгъэчэрэгъу́н,берганы
819,schwanken::V,хъые́н,вошъяськыны
820,schwingen::V,зыгъэхъые́н,шонаськыны
821,fallen::V,къефэхы́н,усьыны
822,brennen::V,стын,ӝуаны
823,rauchen::V,ӏугъо къикӏын,ӵындыны
824,regnen::V,къещхы́н,зорыны
825,gefrieren::V,дыкъын,кынмыны
826,tauen::V,жъун,шунаны
827,schmelzen::V,ткӏун,шунаны
828,trocknen::V,гъушъы́н,куасьмыны
829,trocknen::V,чъэпхъу́н,куасьмыны
830,sieden::V,жъон,пӧзьыны
831,faulen::V,шъун,сисьмыны
832,verfaulen::V,шъун,сисьмыны
833,reißen::V,зэӏэтхъы́н,кеськыны
834,versinken::V,чӏихьан,выйыны
835,vergehen::V,блэкӏы́н,ортчыны
836,erscheinen::V,къэлъэгъон,адскыны
837,verschwinden::V,кӏодыжьы́н,бырыны
838,abnehmen::V,къыкӏичын,синыны
839,zunehmen::V,хэхъо́н,йылыны
840,steigen::V,къежьэн,лӧпкыны
841,wachsen::V,хэхъо́н,будыны
842,wachsen::V,къэкӏы́н,будыны
843,glänzen::V,цӏыу́н,чиляны
844,glänzen::V,цӏыу́н,пиштыны
845,funkeln::V,жъыу́н,чилекъяны
846,lärmen::V,бырсыры́н,уретыны
847,lärmen::V,бырсыры́н,ӵашетыны
848,läuten::V,теон,жингыртыны
849,klingeln::V,теон,жингыртыны
850,brausen::V,шъуин,лекъяськыны
851,rauschen::V,макъэ гъэӏун,ӵашетыны
852,klingen::V,къыхэӏукӏын,кылӥськыны
853,bellen::V,хьакъу́н,утыны
854,heulen::V,быун,вузыны
855,blasen::V,епщэ́н,пельтыны
856,pfeifen::V,шъуин,шуланы
857,schreien::V,куо́н,черекъяны
858,schreien::V,куо́н,кесяськыны
859,schreien::V,кӏыи́н,черекъяны
860,schreien::V,кӏыи́н,кесяськыны
861,stöhnen::V,щэӏун,ӝуштыны
862,zittern::V,кӏэзэзын,дырекъяны
863,zittern::V,кӏэзэзын,куалекъяны
864,leben::V,псэу́н,улыны
865,geboren werden::V,къэхъун,вордӥськыны
866,atmen::V,жьы къэщэ́н,шоканы
867,trinken::V,ешъо́н,юыны
868,essen::V,шхын,сиыны
869,schlucken::V,бдырыин,ньылыны
870,müde werden::V,пшъын,жадьыны
871,einschlafen::V,хэчъыен,умме усьыны
872,schlafen::V,чъые́н,кӧлыны
873,aufwachen::V,къэущы́н,сайканы
874,aufstehen::V,уцу́н,султыны
875,sich erholen::V,зыгъэпсэфын,шутэтскыны
876,krank werden::V,сымаджэ́ хъун,висьыны
877,krank sein::V,сымэджэ́н,висьыны
878,schmerzen::V,сымэджэ́н,висьыны
879,husten::V,пскэ́н,кызыны
880,genesen::V,хъужьын,юнматскыны
881,genesen::V,хъужьын,бурмытскылыны
882,sterben::V,лӏэн,кулыны
883,umkommen::V,хэкӏодэн,бырыны
884,sich bewegen::V,хъые́н,вырыны
885,sich rühren::V,хъые́н,вырӟыны
886,sich rühren::V,хъые́н,вырӟылыны
887,sich erheben::V,къэтэджын,султыны
888,sich setzen::V,тӏысы́н,пуксьыны
889,hinfallen::V,ебэджы́н,усьыны
890,laufen::V,кӏон,мыныны
891,schreiten::V,кӏон,вамышъяны
892,spazierengehen::V,къэкӏухьэн,мыныны
893,spazierengehen::V,къэкӏухьэн,ветлыны
894,eilen::V,гузэжъон,дыртыны
895,sich beeilen::V,гуӏэ́н,дыртыны
896,sausen::V,псынкӏэ́у чъэн,туж ӝог мыныны
897,rennen::V,чъэн,бызьылыны
898,springen::V,пкӏэн,тэтчаны
899,klettern::V,дэцохъоен,тубаны
900,schaukeln::V,уешӏэн,лэйканы
901,schaukeln::V,уешӏэн,шонаськыны
902,kriechen::V,цохъо́н,нюж ветлыны
903,schwimmen::V,есы́н,уяны
904,tauchen::V,зычӏэгъэо́н,зумылыны
905,rudern::V,къошъо бэщкӏэ фын,полсаны
906,fahren::V,кӏон,ветлыны
907,fliegen::V,быбы́н,лобаны
908,gehen::V,кӏон,мыныны
909,weggehen::V,ӏукӏын,кошкыны
910,abfahren::V,ежьэн,кошкыны
911,anhalten::V,къэуцу́н,дугдыны
912,hineingehen::V,ихьан,пырыны
913,eintreten::V,чӏэхьан,пырыны
914,kommen::V,къэкӏо́н,вуыны
915,kommen::V,къэкӏо́н,лыктыны
916,ankommen::V,къэсы́н,вуыны
917,zurückkommen::V,гъэзэжьын,берытскыны
918,bleiben::V,къэнэ́н,кыльыны
919,warten::V,пэплъэ́н,витьыны
920,erwarten::V,ежэн,витьыны
921,erwarten::V,ежэн,возьманы
922,suchen::V,лъыхъу́н,утчаны
923,finden::V,къэгъоты́н,шедьтыны
924,finden::V,къыхэгъэщы́н,шедьтыны
925,versuchen::V,пылъы́н,турттыны
926,vorbereiten::V,гъэхьазыры́н,дасяны
927,lieben::V,шӏу плъэгъу́н,гажаны
928,mögen::V,шӏу плъэгъу́н,яратыны
929,lachen::V,щхын,серекъяны
930,rühren::V,гур гъэузын,сюлме йӧтыны
931,weinen::V,гъын,бӧрдыны
932,schimpfen::V,хъонэн,даллашыны
933,sich ärgern::V,губжы́н,лекъяськыны
934,sich fürchten::V,щынэ́н,кышканы
935,sich fürchten::V,щынэ́н,курданы
936,fürchten::V,щынэ́н,курданы
937,fürchten::V,щынэ́н,кышканы
938,sehen::V,льэгъу́н,адӟыны
939,anschauen::V,плъэн,учкыны
940,anschauen::V,еплъы́н,учкыны
941,ansehen::V,плъэн,учкыны
942,hören::V,зэхэхын,кылыны
943,zuhören::V,дэӏо́н,кылзыны
944,probieren::V,хэӏэн,веръяны
945,riechen::V,пэмэ́н,зынъяны
946,fühlen::V,зэхэпшӏэн,шӧдыны
947,scheinen::V,уащыхъу́н,адскыны
948,scheinen::V,уашӏошӏы́н,адскыны
949,zu sehen sein::V,зэрэлъэгъу́н,адӟиськыны
950,vernehmen::V,зэхэхын,кылыны
951,frieren::V,дыкъын,кынмыны
952,frieren::V,пӏыкӏэн,кынмыны
953,frieren::V,чъыӏэ́ лӏэн,кынмыны
954,tun::V,шӏын,карыны
955,können::V,лъэкӏы́н,быгатыны
956,wollen::V,фэе́н,потыны
957,anfangen::V,ублэн,кутскыны
958,beenden::V,ухы́н,быдтыны
959,beenden::V,ухы́н,быдэстыны
960,aufhören::V,щыгъэтын,дугдыны
961,gelingen::V,хъун,быгатыны
962,gelingen::V,хъун,луыны
963,öffnen::V,ӏухы́н,усьтыны
964,schließen::V,игъэсэн,пытсаны
965,stellen::V,бгъэуцун,пуктыны
966,setzen::V,гъэтӏысы́н,пуктыны
967,legen::V,хэлъхьа́н,поныны
968,berühren::V,эӏэн,исаны
969,berühren::V,нэсын,исаны
970,verbinden::V,зэхэпхэ́н,герӟаны
971,verbinden::V,пхын,герӟаны
972,bedecken::V,техъо́н,пытсаны
973,aufhängen::V,пылъэ́н,ошыны
974,anzünden::V,хэгъэнэ́н,ӝуатыны
975,zurücklassen::V,къэгъэнэ́н,кельтыны
976,verlieren::V,чӏэ́нэн,ыштыны
977,verlieren::V,шӏокӏоды́н,ыштыны
978,fallen lassen::V,чӏэунэн,уськытыны
979,fallen lassen::V,пӏэпызын,уськытыны
980,machen::V,шӏын,лэсьтыны
981,herstellen::V,шӏы́н,лэсьтыны
982,bauen::V,шӏы́н,пуктыны
983,reparieren::V,дыжьы́н,тупатыны
984,verbessern::V,нахьышӏу пшӏын,умоятыны
985,verbessern::V,нахь дэгъу пшӏын,умоятыны
986,ändern::V,зэблэхъу́н,воштыны
987,graben::V,тӏын,копаны
988,biegen::V,уфэн,куасаны
989,drehen::V,гъэчэрегъу́,бергатыны
990,wenden::V,пӏонтӏэн,берыктыны
991,wenden::V,бгъэзэн,берыктыны
992,wenden::V,уӏубын,берыктыны
993,heben::V,ӏэты́н,ӝутыны
994,hochheben::V,ӏэты́н,ӝутъяны
995,ergreifen::V,къэубыты́н,кутыны
996,ergreifen::V,къэубыты́н,кырмыны
997,halten::V,ӏыгъы́н,возьыны
998,drücken::V,тэӏункӏэн,зӥбыны
999,drücken::V,тэӏункӏэн,пачкатыны
1000,schieben::V,уеӏункӏын,донганы
1001,schieben::V,уетӏыргун,донганы
1002,kratzen::V,цӏэнтхъун,вуштыны
1003,lecken::V,бзэи́н,нюлыны
1004,beißen::V,ецэкъэ́н,куртчыны
1005,abreißen::V,къичын,ишкалтыны
1006,abreißen::V,пытхъын,ишкалтыны
1007,abschneiden::V,пыупкӏын,шорыны
1008,abschneiden::V,пыупкӏын,вандыны
1009,abschneiden::V,гобзыкӏын,шорыны
1010,abschneiden::V,гобзыкӏын,вандыны
1011,binden::V,епхын,керттыны
1012,stecken::V,хэсэн,мертчытыны
1013,brechen::V,зэпыпкӏын,тӥяны
1014,klopfen::V,теон,йыганы
1015,klopfen::V,теон,шарккетыны
1016,hauen::V,теон,жугыны
1017,hauen::V,теон,тышканы
1018,kleben::V,щхэн,лякыны
1019,reiben::V,пӏотын,зыраны
1020,reiben::V,пӏотын,вуштыны
1021,streichen::V,щыфэн,зыраны
1022,schleifen::V,гъэчаны́н,шерыны
1023,schleifen::V,кӏэлыкӏы́н,шерыны
1024,schneiden::V,бзын,вандыны
1025,rütteln::V,гъэсысын,зуркатыны
1026,schütteln::V,гъэсысын,куалекъятыны
1027,schwenken::V,ӏэ шӏын,шонаны
1028,schütten::V,икӏэ́н,лэзьыны
1029,füllen::V,из шӏын,тырмытыны
1030,einwickeln::V,кӏоцӏыщыхьа́н,биньыны
1031,tragen::V,хьын,нуыны
1032,schleppen::V,пхьын,кыскыны
1033,schleppen::V,плъэшъун,кыскыны
1034,ziehen::V,пкъудыин,кыскыны
1035,ziehen::V,пщэн,кыскыны
1036,ziehen::V,плъэшъун,кыскыны
1037,aufbewahren::V,пӏыгъын,возьыны
1038,aufbewahren::V,уухъумэн,возьыны
1039,werfen::V,дзын,куяны
1040,werfen::V,дзын,лэзяны
1041,fangen::V,къэубыты́н,кутыны
1042,packen::V,къэубыты́н,кутыны
1043,packen::V,къэубыты́н,кырмыны
1044,verstecken::V,бгъэбылъын,ватыны
1045,teilen::V,гощы́н,люкыны
1046,schicken::V,гъахьы́н,ыстыны
1047,bringen::V,къэхьы́н,вайыны
1048,hinzufügen::V,хэгъэхъо́н,ватсаны
1049,nehmen::V,къытехы́н,кутыны
1050,nehmen::V,къытехы́н,басьтыны
1051,wählen::V,къыхэхы́н,бырйыны
1052,auswählen::V,къыхэхы́н,бырйыны
1053,bewahren::V,къэухъумэн,возьыны
1054,behindern::V,пэрыохъу хъун,могӟытыны
1055,verderben::V,къутэн,сӧрыны
1056,beschädigen::V,къутэн,урод лэсьтыны
1057,zerbrechen::V,къутэн,сӧрыны
1058,zerreißen::V,зэӏэтхъы́н,кесяны
1059,zerstören::V,къутэ́н,куашкатыны
1060,verbrennen::V,гъэсты́н,сутыны
1061,geben::V,еты́н,сётыны
1062,reichen::V,еты́н,сётыны
1063,schenken::V,еты́н,кузьманы
1064,versprechen::V,гъэгугъэ́н,кыл сётыны
1065,wünschen::V,шӏоигъо́н,сӥзьыны
1066,loben::V,щытхъун,ушъяны
1067,küssen::V,ебэу́н,чупаны
1068,wiegen::V,гъэхъыен,веттаны
1069,wiegen::V,гъэхъыен,лэйкатыны
1070,zudecken::V,техъо́н,шобыртыны
1071,wecken::V,къэгъэущы́н,сайкатыны
1072,zeigen::V,гъэлъэгъо́н,возьматыны
1073,führen::V,щэн,нуыны
1074,lehren::V,егъэджэ́н,дышетыны
1075,lehren::V,егъэшӏэн,дышетыны
1076,unterrichten::V,егъэджэ́н,дышетыны
1077,aufziehen::V,пӏун,будэтыны
1078,leiten::V,гъэзекӏон,кивалтыны
1079,antreiben::V,къепфылӏэн,дыртытыны
1080,lassen::V,еты́н,-ытыны
1081,einladen::V,къегъэблэгъэн,ӧтьыны
1082,vereinigen::V,зэгогъэхьан,огазеяны
1083,besuchen::V,щыӏэ́н,адӟыськыны
1084,treffen::V,ӏукӏэ́н,пумитаны
1085,treffen::V,пэгъокӏы́н,пумитаны
1086,sich versammeln::V,зэхэхьан,люкаськыны
1087,spielen::V,джэгу́н,шудыны
1088,singen::V,орэ́д къэӏо́н,кырӟаны
1089,tanzen::V,къэшъо́н,эктыны
1090,sich trennen::V,зэгокӏыжьы́ных,люкиськыны
1091,verlassen::V,бгынэн,куштыны
1092,verlassen::V,хэкӏыжьын,куштыны
1093,retten::V,къыхэпхыжьын,утьыны
1094,retten::V,къэбгъэнэжьын,утьыны
1095,bewachen::V,къэгъэгъунэн,возьманы
1096,schützen::V,ухъумэ́н,утялтыны
1097,verteidigen::V,къэухъумэн,возьманы
1098,sich schlagen::V,эзэон,жугиськыны
1099,schießen::V,он,ыбылӥськны
1100,siegen::V,текӏо́н,вормыны
1101,ärgern::V,бгъэгубжын,вожпоттыны
1102,schlagen::V,ео́н,жуккыны
1103,stechen::V,хэӏун,бышкалтыны
1104,stoßen::V,тӏыро́н,донгыны
1105,stoßen::V,уеӏункӏын,донгыны
1106,stehlen::V,тыгъу́н,вораны
1107,stehlen::V,тыгъу́н,лушканы
1108,stören::V,бгъэгумэкӏын,люкетыны
1109,belästigen::V,бгъэгумэкӏын,акыльтыны
1110,belästigen::V,бгъэгумэкӏын,вукылмыны
1111,verbergen::V,ушъэфын,ватыны
1112,täuschen::V,гъэпцӏэ́н,алданы
1113,betrügen::V,гъэпцӏэ́н,пӧяны
1114,töten::V,уикӏын,виыны
1115,wohnen::V,дэсын,улыны
1116,arbeiten::V,лэжьэ́н,ужаны
1117,sammeln::V,угъои́н,бичаны
1118,pflücken::V,къыпычы́н,ишкыны
1119,jagen::V,шэкӏон,пӧйшураны
1120,jagen::V,ешэкӏон,пӧйшураны
1121,fischen::V,пцэжъые уешэн,чорыганы
1122,fassen::V,къэубыты́н,кутыны
1123,hüten::V,хэхъо́н,возьманы
1124,treiben::V,пфын,улляны
1125,anbinden::V,епхын,думыны
1126,füttern::V,гъэшхэ́н,сюдыны
1127,melken::V,щын,кыскыны
1128,hacken::V,упкӏэтэн,кораны
1129,gießen::V,тепкӏэн,киськаны
1130,reifen::V,игъо хъун,вуыны
1131,reifen::V,игъо хъун,кисьманы
1132,zubereiten::V,бгъэхьазырын,лесьтыны
1133,kochen::V,шӏы́н,пӧзьтыны
1134,backen::V,гъэжъэ́н,пыжыны
1135,braten::V,гъэжъэ́н,пыжыны
1136,umrühren::V,зэхэгъэкӏухьан,сураны
1137,stricken::V,хъын,керттыны
1138,nähen::V,дэн,вурыны
1139,färben::V,бгъэлэн,буяны
1140,reinigen::V,укъэбзы́н,сузяны
1141,waschen::V,бгыкӏын,мисьтаськыны
1142,abwischen::V,лъэкӏы́н,ӵушылыны
1143,spülen::V,дэгъэчъыхьан,гылъяны
1144,fegen::V,пхъэнкӏы́н,ӵужыны
1145,kehren::V,пхъэнкӏы́н,ӵужыны
1146,baden::V,зыгъэпскӏын,пыласькыны
1147,sich waschen::V,зытхьакӏы́н,пыласькыны
1148,ausziehen::V,къытехы́н,кыльыны
1149,anziehen::V,щылъэ́н,дӥсяны
1150,sich anziehen::V,зыфэпэн,дӥсьяськыны
1151,kämmen::V,жьын,сынаны
1152,schmücken::V,гъэдэхэ́н,чеберъяны
1153,sagen::V,къэӏон,шуыны
1154,sagen::V,къэӏон,вераны
1155,sprechen::V,псэлъэ́н,вераськыны
1156,reden::V,гущыӏэ́н,вераськыны
1157,sich unterhalten::V,зэдэгущыӏэн,вераськыны
1158,fragen::V,упчӏэ́н,юаны
1159,bitten::V,лъэӏо́н,курыны
1160,erzählen::V,къэпӏотэ́н,вераны
1161,erzählen::V,къэпӏотэ́н,мадьыны
1162,mitteilen::V,макъэ егъэӏун,ивортыны
1163,nennen::V,цӏэ фэусы́н,шуыны
1164,rufen::V,джэн,ӧтьыны
1165,prahlen::V,узыщытхъужьы́н,ушъяськыны
1166,übersetzen::V,бгъэкӏотэн,берыктыны
1167,denken::V,егупшысэ́н,малпаны
1168,glauben::V,уивыхъэ́ телъы́н,оскыны
1169,bemerken::V,гу лъыптэ́н,адӟыны
1170,erkennen::V,зэхэпхын,тодыны
1171,erkennen::V,зэбгъэшӏэн,тодыны
1172,begreifen::V,гурыӏо́н,валаны
1173,verstehen::V,зэхэхын,валаны
1174,lernen::V,еджэ́н,дышетскыны
1175,wissen::V,шӏэн,тодыны
1176,sich erinnern an::V,къэшӏэжьын,тодэ вайыны
1177,vergessen::V,пщыгъупшэжьы́н,вунэтыны
1178,messen::V,шын,мертаны
1179,zählen::V,плъытэ́н,лыдъяны
1180,rechnen::V,плъытэ́н,лыдъяны
1181,rechnen::V,угугъэ́н,лыдъяны
1182,lesen::V,еджэ́н,лыдӟыны
1183,malen::V,шӏын,суреданы
1184,zeichnen::V,шӏын,суреданы
1185,schreiben::V,тхын,гожъяны
1186,besitzen::V,иӏэн,луыны
1187,kaufen::V,щэфы́н,басьтыны
1188,verkaufen::V,щэн,вузаны
1189,bezahlen::V,птын,тырыны
1190,bezahlen::V,лъыптын,тырыны
1191,bezahlen::V,птыжьы́н,тырыны
1192,zahlen::V,птын,тырыны
1193,zahlen::V,лъыптын,тырыны
1194,beherrschen::V,иунаеу иӏэн,кузёяськыны
1195,ertragen::V,щэчы́н,чиданы
1196,Schnurrbart::N,,мыйык
1197,Nabel::N,,гогы
1198,Wetter::N,,куазь
1199,Frost::N,,кезьыт
1200,Raureif::N,,гӧр
1201,Adler::N,,ӧрзи
1202,Schwan::N,,юсь
1203,Ton::N,,куара
1204,Sache::N,,котыр
1205,Schlitten::N,,додьы
1206,Last::N,,секыт
1207,Figur::N,,фигура
1208,Bündel::N,,керттэт
1209,Schuh::N,,ботинка
1210,Arzt::N,,врач
1211,lebendig::A,,улэп
1212,zuerst::ADV,,азьло
1213,manchmal::ADV,,куддыръя
1214,niemals::ADV,,уз ноку
1215,hier::ADV,,татын
1216,hierhin::ADV,,татчы
1217,von hier::ADV,,татысь
1218,schon::ADV,,ни
1219,schon::ADV,,ини
1220,sinken::V,,усьыны
1221,klirren::V,,жильккетыны
1222,fliehen::V,,пегӟыны
1223,flüchten::V,,пегӟыны
1224,geraten::V,,лэсяны
1225,aufheben::V,,ӝутыны
1226,beugen::V,,губыртыны
1227,umdrehen::V,,берыктыны
1228,bekommen::V,,басьтыны
1229,erhalten::V,,басьтыны
1230,treten::V,,лёганы
