,Concept_ID,se,av
2525,Messer::N,nejpie,нус
2526,Messer::N,nijbbe,нус
2527,Messer::N,niibi,нус
2528,Messer::N,nijbe,нус
2529,Messer::N,nei´bb,нус
2530,Messer::N,ныййп,нус
2531,Nagel::N,spæjhkere,магӏ
2532,Nagel::N,spiger,магӏ
2533,Nagel::N,návlle,магӏ
2534,Nagel::N,spiikkár,магӏ
2535,Nagel::N,spijkkár,магӏ
2536,Nagel::N,näu´ll,магӏ
2537,Nagel::N,на̄ввьл,магӏ
2538,Netz::N,viermie,гьин
2539,Netz::N,viermme,гьин
2540,Netz::N,næhtta,гьин
2541,Netz::N,fierbmi,гьин
2542,Netz::N,viermi,гьин
2543,Netz::N,säi´mm,гьин
2544,Netz::N,нӯжхьт,гьин
2545,Haken::N,kruehkie,гъанцӏа
2546,Haken::N,ruohkke,гъанцӏа
2547,Haken::N,vagge,гъанцӏа
2548,Haken::N,roahkki,гъанцӏа
2549,Haken::N,faggi,гъанцӏа
2550,Haken::N,kuák'ki,гъанцӏа
2551,Haken::N,kuä´ǩ'ǩ,гъанцӏа
2552,Haken::N,ва̄ӈӈк,гъанцӏа
2553,Haken::N,куэххьк,гъанцӏа
2554,Griff::N,rehpie,гӏоркь
2555,Griff::N,taatje,гӏоркь
2556,Griff::N,gavlla,гӏоркь
2557,Griff::N,guottáldahka,гӏоркь
2558,Griff::N,geavja,гӏоркь
2559,Griff::N,novdâ,гӏоркь
2560,Griff::N,nõđđ,гӏоркь
2561,Griff::N,kå´ǧǧ,гӏоркь
2562,Griff::N,нэ̄дт,гӏоркь
2563,Schloss::N,laesie,кӏулал
2564,Schloss::N,lássa,кӏулал
2565,Schloss::N,lohkka,кӏулал
2566,Schloss::N,lukkâ,кӏулал
2567,Schloss::N,lokk,кӏулал
2568,Schloss::N,ло̄ххк,кӏулал
2569,Bild::N,guvvie,сурат
2570,Bild::N,gåvvå,сурат
2571,Bild::N,govva,сурат
2572,Bild::N,koṿe,сурат
2573,Bild::N,kartt,сурат
2574,Bild::N,картина,сурат
2575,Figur::N,guvvie,
2576,Figur::N,gåvos,
2577,Figur::N,figuvrra,
2578,Figur::N,figuvra,
2579,Figur::N,kovos,
2580,Figur::N,kuâŋas,
2581,Puppe::N,dåahka,нани
2582,Puppe::N,dåhkko,нани
2583,Puppe::N,doahkko,нани
2584,Puppe::N,dohkká,нани
2585,Puppe::N,duhkká,нани
2586,Puppe::N,kuuhlaž,нани
2587,Puppe::N,кукла,нани
2588,Beutel::N,voessetje,таргьа
2589,Beutel::N,påvsså,таргьа
2590,Beutel::N,seahkaš,таргьа
2591,Beutel::N,bursa,таргьа
2592,Beutel::N,guhkkár,таргьа
2593,Beutel::N,čooṿâs,таргьа
2594,Beutel::N,siâk'k,таргьа
2595,Beutel::N,kå´ššel,таргьа
2596,Beutel::N,ве̄ҏҏц,таргьа
2597,Bündel::N,paantje,къай
2598,Bündel::N,buduk,къай
2599,Bündel::N,gurppe,къай
2600,Bündel::N,gihppu,къай
2601,Bündel::N,kiäs'tu,къай
2602,Bündel::N,šnâpp,къай
2603,Bündel::N,пуччк,къай
2604,Tasche::N,veaskoe,сумка
2605,Tasche::N,veaskoe,къвачӏа
2606,Tasche::N,væssko,сумка
2607,Tasche::N,væssko,къвачӏа
2608,Tasche::N,lávkka,сумка
2609,Tasche::N,lávkka,къвачӏа
2610,Tasche::N,lávka,сумка
2611,Tasche::N,lávka,къвачӏа
2612,Tasche::N,seahkka,сумка
2613,Tasche::N,seahkka,къвачӏа
2614,Tasche::N,lavkkâ,сумка
2615,Tasche::N,lavkkâ,къвачӏа
2616,Tasche::N,laukk,сумка
2617,Tasche::N,laukk,къвачӏа
2618,Tasche::N,суӎӎьк,сумка
2619,Tasche::N,суӎӎьк,къвачӏа
2620,Tasche::N,ло̄а̄ффк,сумка
2621,Tasche::N,ло̄а̄ффк,къвачӏа
2622,Eimer::N,bæhtoe,ведро
2623,Eimer::N,skiello,ведро
2624,Eimer::N,skállu,ведро
2625,Eimer::N,eebir,ведро
2626,Eimer::N,skääll,ведро
2627,Eimer::N,е̄мьперь,ведро
2628,Deckel::N,luehkie,тӏалъел
2629,Deckel::N,luehkie,дадитӏалъел
2630,Deckel::N,låhkke,тӏалъел
2631,Deckel::N,låhkke,дадитӏалъел
2632,Deckel::N,lohkki,тӏалъел
2633,Deckel::N,lohkki,дадитӏалъел
2634,Deckel::N,lokke,тӏалъел
2635,Deckel::N,lokke,дадитӏалъел
2636,Deckel::N,lå´ǩǩ,тӏалъел
2637,Deckel::N,lå´ǩǩ,дадитӏалъел
2638,Deckel::N,ко̄а̄ххтнэсс,тӏалъел
2639,Deckel::N,ко̄а̄ххтнэсс,дадитӏалъел
2640,Geschirr::N,lihtie,цӏарагӏ
2641,Geschirr::N,lihte,цӏарагӏ
2642,Geschirr::N,lihtit,цӏарагӏ
2643,Geschirr::N,litte,цӏарагӏ
2644,Geschirr::N,kärldõk,цӏарагӏ
2645,Geschirr::N,ка̄ррь,цӏарагӏ
2646,Sack::N,voesse,хъап
2647,Sack::N,voesse,къандалъо
2648,Sack::N,vuossa,хъап
2649,Sack::N,vuossa,къандалъо
2650,Sack::N,seahkka,хъап
2651,Sack::N,seahkka,къандалъо
2652,Sack::N,sekkâ,хъап
2653,Sack::N,sekkâ,къандалъо
2654,Sack::N,siâk'k,хъап
2655,Sack::N,siâk'k,къандалъо
2656,Sack::N,ве̄ҏҏц,хъап
2657,Sack::N,ве̄ҏҏц,къандалъо
2658,Tasse::N,guksie,чашка
2659,Tasse::N,gåhppå,чашка
2660,Tasse::N,gohppu,чашка
2661,Tasse::N,pollo,чашка
2662,Tasse::N,kopp,чашка
2663,Tasse::N,на̄ххьп,чашка
2664,Topf::N,baetie,хьаг
2665,Topf::N,krovhte,хьаг
2666,Topf::N,rujtta,хьаг
2667,Topf::N,giebbme,хьаг
2668,Topf::N,báhti,хьаг
2669,Topf::N,gievdni,хьаг
2670,Topf::N,pääti,хьаг
2671,Topf::N,kruâitt,хьаг
2672,Topf::N,кӣммьн,хьаг
2673,Kessel::N,giebnie,хьаг
2674,Kessel::N,giebnie,гереги
2675,Kessel::N,skallo,хьаг
2676,Kessel::N,skallo,гереги
2677,Kessel::N,giebbme,хьаг
2678,Kessel::N,giebbme,гереги
2679,Kessel::N,gieđbmi,хьаг
2680,Kessel::N,gieđbmi,гереги
2681,Kessel::N,kiem'ni,хьаг
2682,Kessel::N,kiem'ni,гереги
2683,Kessel::N,ǩie´mnn,хьаг
2684,Kessel::N,ǩie´mnn,гереги
2685,Kessel::N,кӣммьн,хьаг
2686,Kessel::N,кӣммьн,гереги
2687,Essen::N,åesie,тӏагӏам
2688,Essen::N,beapmoe,тӏагӏам
2689,Essen::N,biebbmo,тӏагӏам
2690,Essen::N,borramuš,тӏагӏам
2691,Essen::N,purrâmâš,тӏагӏам
2692,Essen::N,porrmõš,тӏагӏам
2693,Essen::N,по̄ррмушш,тӏагӏам
2694,Nahrung::N,beapmoe,квен
2695,Nahrung::N,biebbmo,квен
2696,Nahrung::N,biebmu,квен
2697,Nahrung::N,purrâmâš,квен
2698,Nahrung::N,porrmõš,квен
2699,Nahrung::N,по̄ррмушш,квен
2700,Speise::N,beapmoe,квен
2701,Speise::N,biebbmo,квен
2702,Speise::N,biebmu,квен
2703,Speise::N,määlis,квен
2704,Speise::N,aasâs,квен
2705,Speise::N,porrmõš,квен
2706,Speise::N,по̄ррмушш,квен
2707,Fleisch::N,bearkoe,гьан
2708,Fleisch::N,oadtje,гьан
2709,Fleisch::N,bierggo,гьан
2710,Fleisch::N,biergu,гьан
2711,Fleisch::N,uáž'ži,гьан
2712,Fleisch::N,vuä´ǯ'ǯ,гьан
2713,Fleisch::N,вуэннч,гьан
2714,Getreide::N,gernie,бугӏа-ролъ
2715,Getreide::N,gernie,могьолабл_культураби
2716,Getreide::N,gårnne,бугӏа-ролъ
2717,Getreide::N,gårnne,могьолабл_культураби
2718,Getreide::N,gordni,бугӏа-ролъ
2719,Getreide::N,gordni,могьолабл_культураби
2720,Getreide::N,valje,бугӏа-ролъ
2721,Getreide::N,valje,могьолабл_культураби
2722,Getreide::N,ле̄ййп,бугӏа-ролъ
2723,Getreide::N,ле̄ййп,могьолабл_культураби
2724,Brei::N,kraavhtse,карщ
2725,Brei::N,ráktsa,карщ
2726,Brei::N,buvru,карщ
2727,Brei::N,suoḥâd,карщ
2728,Brei::N,hutt,карщ
2729,Brei::N,уххт,карщ
2730,Brot::N,gaahkoe,чед
2731,Brot::N,lájbbe,чед
2732,Brot::N,stummpa,чед
2733,Brot::N,láibi,чед
2734,Brot::N,gáhkku,чед
2735,Brot::N,leibi,чед
2736,Brot::N,lei´bb,чед
2737,Brot::N,ле̄ййп,чед
2738,Scheibe::N,snaejrie,мочӏу
2739,Scheibe::N,sárdde,мочӏу
2740,Scheibe::N,vajahas,мочӏу
2741,Scheibe::N,časkkis,мочӏу
2742,Scheibe::N,ča'skes,мочӏу
2743,Scheibe::N,ku´sǩǩ,мочӏу
2744,Scheibe::N,кусськ,мочӏу
2745,Fett::N,buejtie,беэнлъи
2746,Fett::N,vuodja,беэнлъи
2747,Fett::N,buoidi,беэнлъи
2748,Fett::N,pyei'di,беэнлъи
2749,Fett::N,puõi´dd,беэнлъи
2750,Fett::N,пуййт,беэнлъи
2751,Butter::N,voeje,нах
2752,Butter::N,vuodja,нах
2753,Butter::N,vuodja,нах
2754,Butter::N,vuojâ,нах
2755,Butter::N,vuõjj,нах
2756,Butter::N,вӯйй,нах
2757,Öl::N,ålja,нах
2758,Öl::N,ulljo,нах
2759,Öl::N,oalljo,нах
2760,Öl::N,olju,нах
2761,Öl::N,oljo,нах
2762,Öl::N,vuõjj,нах
2763,Öl::N,вӯйй,нах
2764,Salz::N,saelhtie,цӏам
2765,Salz::N,sállte,цӏам
2766,Salz::N,sálti,цӏам
2767,Salz::N,sältti,цӏам
2768,Salz::N,sä´ltt,цӏам
2769,Salz::N,сӯлль,цӏам
2770,Suppe::N,joptse,чурпа
2771,Suppe::N,jupptsa,чурпа
2772,Suppe::N,málli,чурпа
2773,Suppe::N,määḷi,чурпа
2774,Suppe::N,lieṃâ,чурпа
2775,Suppe::N,liõmm,чурпа
2776,Suppe::N,лӣмм,чурпа
2777,Honig::N,hååneske,гьоцӏо
2778,Honig::N,meda,гьоцӏо
2779,Honig::N,miehta,гьоцӏо
2780,Honig::N,mietâ,гьоцӏо
2781,Honig::N,miõtt,гьоцӏо
2782,Honig::N,мӣдт,гьоцӏо
2783,Milch::N,mielhkie,рахь
2784,Milch::N,mielkke,рахь
2785,Milch::N,mielki,рахь
2786,Milch::N,miel'kki,рахь
2787,Milch::N,mie´lǩǩ,рахь
2788,Milch::N,ма̄ййт,рахь
2789,Tee::N,löövje,чай
2790,Tee::N,tedja,чай
2791,Tee::N,deadju,чай
2792,Tee::N,čee,чай
2793,Tee::N,teej̣â,чай
2794,Tee::N,čee,чай
2795,Tee::N,чайй,чай
2796,Leder::N,hovre,тӏом
2797,Leder::N,sassne,тӏом
2798,Leder::N,náhkki,тӏом
2799,Leder::N,leaira,тӏом
2800,Leder::N,čevđi,тӏом
2801,Leder::N,čåu´dd,тӏом
2802,Leder::N,на̄ххьк,тӏом
2803,Wolle::N,ålloe,квас
2804,Wolle::N,hullo,квас
2805,Wolle::N,ullu,квас
2806,Wolle::N,ullo,квас
2807,Wolle::N,oll,квас
2808,Wolle::N,улл,квас
2809,Stoff::N,tyjje,ххам
2810,Stoff::N,gápptás,ххам
2811,Stoff::N,stoaffa,ххам
2812,Stoff::N,ávnnas,ххам
2813,Stoff::N,käägus,ххам
2814,Stoff::N,aaunâs,ххам
2815,Stoff::N,лыййн,ххам
2816,Nadel::N,naaloe,рокӏкӏен
2817,Nadel::N,nállo,рокӏкӏен
2818,Nadel::N,nállu,рокӏкӏен
2819,Nadel::N,nááḷu,рокӏкӏен
2820,Nadel::N,neu´ll,рокӏкӏен
2821,Nadel::N,нӣввьл,рокӏкӏен
2822,Faden::N,laejkie,кун
2823,Faden::N,hárppo,кун
2824,Faden::N,árpu,кун
2825,Faden::N,läigi,кун
2826,Faden::N,lääi´j,кун
2827,Faden::N,сӯнн,кун
2828,Knopf::N,balhka,маргъал
2829,Knopf::N,boallo,маргъал
2830,Knopf::N,boallu,маргъал
2831,Knopf::N,puál'lu,маргъал
2832,Knopf::N,puäll,маргъал
2833,Knopf::N,пуалл,маргъал
2834,Knoten::N,tjoelme,гарацӏ
2835,Knoten::N,tjuolmma,гарацӏ
2836,Knoten::N,čuolbma,гарацӏ
2837,Knoten::N,čuol'mâ,гарацӏ
2838,Knoten::N,čuõlmm,гарацӏ
2839,Knoten::N,чӯллм,гарацӏ
2840,Farbe::N,klaerie,релъен
2841,Farbe::N,ivnne,релъен
2842,Farbe::N,bájnno,релъен
2843,Farbe::N,mola,релъен
2844,Farbe::N,fearga,релъен
2845,Farbe::N,maalâ,релъен
2846,Farbe::N,páinu,релъен
2847,Farbe::N,kälkk,релъен
2848,Farbe::N,по̄а̄ййн,релъен
2849,Kleidung::N,tyjje,ретӏел
2850,Kleidung::N,gárvvo,ретӏел
2851,Kleidung::N,bivttas,ретӏел
2852,Kleidung::N,piivtâs,ретӏел
2853,Kleidung::N,pivoh,ретӏел
2854,Kleidung::N,piiutâs,ретӏел
2855,Kleidung::N,о̄а̄з,ретӏел
2856,Hemd::N,sjåarhtoe,гурде
2857,Hemd::N,skirtto,гурде
2858,Hemd::N,báidi,гурде
2859,Hemd::N,päiđi,гурде
2860,Hemd::N,päidd,гурде
2861,Hemd::N,па̄ййт,гурде
2862,Kragen::N,döörhke,габур
2863,Kragen::N,tjiebet,габур
2864,Kragen::N,tjehpuris,габур
2865,Kragen::N,čeabet,габур
2866,Kragen::N,kráva,габур
2867,Kragen::N,siä'pulâs,габур
2868,Kragen::N,seäp'plõs,габур
2869,Kragen::N,ко̄а̄влас,габур
2870,Ärmel::N,sissie,къвал
2871,Ärmel::N,sasse,къвал
2872,Ärmel::N,soadji,къвал
2873,Ärmel::N,suájá,къвал
2874,Ärmel::N,suäjj,къвал
2875,Ärmel::N,суэйй,къвал
2876,Hose::N,måvhka,тӏажу
2877,Hose::N,båkså,тӏажу
2878,Hose::N,buvssat,тӏажу
2879,Hose::N,puuvsah,тӏажу
2880,Hose::N,puus,тӏажу
2881,Hose::N,пукс,тӏажу
2882,Hose::N,ко̄а̄дтӭ,тӏажу
2883,Gürtel::N,juvvie,рачел
2884,Gürtel::N,beelhte,рачел
2885,Gürtel::N,avve,рачел
2886,Gürtel::N,getsam,рачел
2887,Gürtel::N,boagán,рачел
2888,Gürtel::N,pooṿij,рачел
2889,Gürtel::N,puäǥǥanj,рачел
2890,Gürtel::N,эвв,рачел
2891,Mütze::N,tjohpe,тӏагъур
2892,Mütze::N,gahper,тӏагъур
2893,Mütze::N,gahpir,тӏагъур
2894,Mütze::N,kappeer,тӏагъур
2895,Mütze::N,keä´p'per,тӏагъур
2896,Mütze::N,кабперь,тӏагъур
2897,Schuh::N,gaamege,
2898,Schuh::N,gáma,
2899,Schuh::N,skuovva,
2900,Schuh::N,gáma,
2901,Schuh::N,kaamâ,
2902,Schuh::N,kaammi,
2903,Schuh::N,камаша,
2904,Stiefel::N,steeblege,этек
2905,Stiefel::N,steeblege,чакма
2906,Stiefel::N,stiebil,этек
2907,Stiefel::N,stiebil,чакма
2908,Stiefel::N,sáhpis,этек
2909,Stiefel::N,sáhpis,чакма
2910,Stiefel::N,sáppat,этек
2911,Stiefel::N,sáppat,чакма
2912,Stiefel::N,steevvil,этек
2913,Stiefel::N,steevvil,чакма
2914,Stiefel::N,sa´ppi,этек
2915,Stiefel::N,sa´ppi,чакма
2916,Stiefel::N,са̄ххпе,этек
2917,Stiefel::N,са̄ххпе,чакма
2918,Ring::N,rïngke,баргъич
2919,Ring::N,suormas,баргъич
2920,Ring::N,suorpmas,баргъич
2921,Ring::N,suormâs,баргъич
2922,Ring::N,suõrmâs,баргъич
2923,Ring::N,сӯрмас,баргъич
2924,Band::N,baante,лента
2925,Band::N,bádde,лента
2926,Band::N,báddi,лента
2927,Band::N,päddi,лента
2928,Band::N,liântt,лента
2929,Band::N,källre´ppiǩ,лента
2930,Band::N,ля̄ӊӊт,лента
2931,Kamm::N,gaampe,гьоркьо
2932,Kamm::N,rájdam,гьоркьо
2933,Kamm::N,tjåhkom,гьоркьо
2934,Kamm::N,čohkun,гьоркьо
2935,Kamm::N,čohhoom,гьоркьо
2936,Kamm::N,čååǥǥam,гьоркьо
2937,Kamm::N,чоагкь,гьоркьо
2938,Spiegel::N,guelmiedahke,матӏу
2939,Spiegel::N,spiedjil,матӏу
2940,Spiegel::N,speajal,матӏу
2941,Spiegel::N,speeijal,матӏу
2942,Spiegel::N,suei´mkar,матӏу
2943,Spiegel::N,кыффкэмка̄ррь,матӏу
2944,Spiegel::N,зе̄ркал,матӏу
2945,Riemen::N,györtenje,рижу
2946,Riemen::N,rájppe,рижу
2947,Riemen::N,garttsa,рижу
2948,Riemen::N,lávži,рижу
2949,Riemen::N,läbži,рижу
2950,Riemen::N,läbǯǯ,рижу
2951,Riemen::N,ре̄ммь,рижу
2952,Schnur::N,gurrie,
2953,Schnur::N,gáras,
2954,Schnur::N,garca,
2955,Schnur::N,orrâ,
2956,Schnur::N,nue´rr,
2957,Schnur::N,нӯррь,
2958,Leine::N,baante,
2959,Leine::N,gájnno,
2960,Leine::N,báddi,
2961,Leine::N,oarra,
2962,Leine::N,läbži,
2963,Leine::N,läbǯǯ,
2964,Leine::N,ла̄ммч,
2965,Decke::N,gaptjese,одея́ло
2966,Decke::N,rádno,одея́ло
2967,Decke::N,gåbtjås,одея́ло
2968,Decke::N,tæhppin,одея́ло
2969,Decke::N,govččas,одея́ло
2970,Decke::N,loovdâ,одея́ло
2971,Decke::N,räänn,одея́ло
2972,Decke::N,ра̄нн,одея́ло
2973,Kissen::N,nalhke,къандалъо
2974,Kissen::N,guoddá,къандалъо
2975,Kissen::N,oajvevuolle,къандалъо
2976,Kissen::N,guoddá,къандалъо
2977,Kissen::N,bolsttar,къандалъо
2978,Kissen::N,polster,къандалъо
2979,Kissen::N,pee´ren,къандалъо
2980,Kissen::N,pooddâšǩ,къандалъо
2981,Kissen::N,по̄дэшк,къандалъо
2982,Tuch::N,tyjje,квархьи
2983,Tuch::N,tyddja,квархьи
2984,Tuch::N,gådo,квархьи
2985,Tuch::N,liidni,квархьи
2986,Tuch::N,läđđee,квархьи
2987,Tuch::N,re´ppiǩ,квархьи
2988,Tuch::N,ree´ppiǩ,квархьи
2989,Tuch::N,ребпехь,квархьи
2990,Handtuch::N,njaamelijnie,беркӏалрацӏцӏ
2991,Handtuch::N,sigárdahka,беркӏалрацӏцӏ
2992,Handtuch::N,sihkaldat,беркӏалрацӏцӏ
2993,Handtuch::N,siholdâs,беркӏалрацӏцӏ
2994,Handtuch::N,seekkldõs,беркӏалрацӏцӏ
2995,Handtuch::N,u´tree´lniǩ,беркӏалрацӏцӏ
2996,Handtuch::N,отеральнэхьк,беркӏалрацӏцӏ
2997,Kraft::N,faamoe,гуч
2998,Kraft::N,faamoe,къуват
2999,Kraft::N,fábmo,гуч
3000,Kraft::N,fábmo,къуват
3001,Kraft::N,fápmu,гуч
3002,Kraft::N,fápmu,къуват
3003,Kraft::N,fááṃu,гуч
3004,Kraft::N,fááṃu,къуват
3005,Kraft::N,viõkk,гуч
3006,Kraft::N,viõkk,къуват
3007,Kraft::N,вӣгк,гуч
3008,Kraft::N,вӣгк,къуват
3009,Stärke::N,vieksiesvoete,хӏалкӏвей
3010,Stärke::N,gievrrudahka,хӏалкӏвей
3011,Stärke::N,gievrrodus,хӏалкӏвей
3012,Stärke::N,veahka,хӏалкӏвей
3013,Stärke::N,vuoibmi,хӏалкӏвей
3014,Stärke::N,viek'sâvuotâ,хӏалкӏвей
3015,Stärke::N,viõkk,хӏалкӏвей
3016,Stärke::N,са̄м,хӏалкӏвей
3017,Stärke::N,вӣгк,хӏалкӏвей
3018,Gesundheit::N,healsoe,сахлъи́
3019,Gesundheit::N,starne,сахлъи́
3020,Gesundheit::N,hælsso,сахлъи́
3021,Gesundheit::N,varresvuohta,сахлъи́
3022,Gesundheit::N,dearvvasvuohta,сахлъи́
3023,Gesundheit::N,tie'rvâsvuotâ,сахлъи́
3024,Gesundheit::N,tiõrvâsvuõtt,сахлъи́
3025,Gesundheit::N,тӣрвасвӯдт,сахлъи́
3026,Krankheit::N,skïemtjelasse,унти
3027,Krankheit::N,skïemtjelasse,щокълъи
3028,Krankheit::N,skihpudahka,унти
3029,Krankheit::N,skihpudahka,щокълъи
3030,Krankheit::N,dávdda,унти
3031,Krankheit::N,dávdda,щокълъи
3032,Krankheit::N,vihke,унти
3033,Krankheit::N,vihke,щокълъи
3034,Krankheit::N,dávda,унти
3035,Krankheit::N,dávda,щокълъи
3036,Krankheit::N,tavdâ,унти
3037,Krankheit::N,tavdâ,щокълъи
3038,Krankheit::N,puá'cuvuotâ,унти
3039,Krankheit::N,puá'cuvuotâ,щокълъи
3040,Krankheit::N,kõpp,унти
3041,Krankheit::N,kõpp,щокълъи
3042,Krankheit::N,puõccmoš,унти
3043,Krankheit::N,puõccmoš,щокълъи
3044,Krankheit::N,кэ̄бп,унти
3045,Krankheit::N,кэ̄бп,щокълъи
3046,Schmerz::N,haerhpie,унти
3047,Schmerz::N,bávtjas,унти
3048,Schmerz::N,bávčča,унти
3049,Schmerz::N,tuške,унти
3050,Schmerz::N,poovčâs,унти
3051,Schmerz::N,tå´sǩǩ,унти
3052,Schmerz::N,кэ̄бп,унти
3053,Wunde::N,saejrie,ругъун
3054,Wunde::N,hávve,ругъун
3055,Wunde::N,hávvi,ругъун
3056,Wunde::N,hävvi,ругъун
3057,Wunde::N,hää´vv,ругъун
3058,Wunde::N,ра̄ӊӊҍ,ругъун
3059,Fieber::N,vaejlie,цӏа-кан
3060,Fieber::N,fiebar,цӏа-кан
3061,Fieber::N,báhkkadávda,цӏа-кан
3062,Fieber::N,žaar,цӏа-кан
3063,Fieber::N,жоарр,цӏа-кан
3064,Arznei::N,daalhkesh,дару
3065,Arznei::N,dálkas,дару
3066,Arznei::N,dálkkas,дару
3067,Arznei::N,taalhâs,дару
3068,Arznei::N,lekittâs,дару
3069,Arznei::N,taalkâs,дару
3070,Arznei::N,лоаддв,дару
3071,Brücke::N,pruvvie,кьо
3072,Brücke::N,råvve,кьо
3073,Brücke::N,šaldi,кьо
3074,Brücke::N,šalde,кьо
3075,Brücke::N,mostt,кьо
3076,Brücke::N,мо̄сст,кьо
3077,Brunnen::N,prutnie,гъуй
3078,Brunnen::N,ruddne,гъуй
3079,Brunnen::N,gáivo,гъуй
3080,Brunnen::N,káivu,гъуй
3081,Brunnen::N,käivv,гъуй
3082,Brunnen::N,ка̄ййв,гъуй
3083,Weide::N,gåatome,рицӏцӏ
3084,Weide::N,gåatome,лъичӏирма
3085,Weide::N,gåatome,гӏурдаллъи
3086,Weide::N,gåatome,ри́цӏигъветӏ
3087,Weide::N,gåatome,рицӏцӏигъветӏ
3088,Weide::N,guohtom,рицӏцӏ
3089,Weide::N,guohtom,лъичӏирма
3090,Weide::N,guohtom,гӏурдаллъи
3091,Weide::N,guohtom,ри́цӏигъветӏ
3092,Weide::N,guohtom,рицӏцӏигъветӏ
3093,Weide::N,guohtun,рицӏцӏ
3094,Weide::N,guohtun,лъичӏирма
3095,Weide::N,guohtun,гӏурдаллъи
3096,Weide::N,guohtun,ри́цӏигъветӏ
3097,Weide::N,guohtun,рицӏцӏигъветӏ
3098,Weide::N,kuátu,рицӏцӏ
3099,Weide::N,kuátu,лъичӏирма
3100,Weide::N,kuátu,гӏурдаллъи
3101,Weide::N,kuátu,ри́цӏигъветӏ
3102,Weide::N,kuátu,рицӏцӏигъветӏ
3103,Weide::N,luátu,рицӏцӏ
3104,Weide::N,luátu,лъичӏирма
3105,Weide::N,luátu,гӏурдаллъи
3106,Weide::N,luátu,ри́цӏигъветӏ
3107,Weide::N,luátu,рицӏцӏигъветӏ
3108,Weide::N,та̄нтар,рицӏцӏ
3109,Weide::N,та̄нтар,лъичӏирма
3110,Weide::N,та̄нтар,гӏурдаллъи
3111,Weide::N,та̄нтар,ри́цӏигъветӏ
3112,Weide::N,та̄нтар,рицӏцӏигъветӏ
3113,Pfad::N,baalka,сухъмахъ
3114,Pfad::N,bálges,сухъмахъ
3115,Pfad::N,bálggis,сухъмахъ
3116,Pfad::N,päälgis,сухъмахъ
3117,Pfad::N,pää´ljes,сухъмахъ
3118,Pfad::N,поалкас,сухъмахъ
3119,Weg::N,geajnoe,нух
3120,Weg::N,gæjnno,нух
3121,Weg::N,væddja,нух
3122,Weg::N,geaidnu,нух
3123,Weg::N,luod'dâ,нух
3124,Weg::N,čuâǥǥas,нух
3125,Weg::N,чуэкас,нух
3126,Straße::N,geajnoe,нух
3127,Straße::N,joene,нух
3128,Straße::N,gahttun,нух
3129,Straße::N,geaidnu,нух
3130,Straße::N,maađij,нух
3131,Straße::N,uu´lec,нух
3132,Straße::N,чуэкас,нух
3133,Dorf::N,sïjte,росу
3134,Dorf::N,bájkke,росу
3135,Dorf::N,gilli,росу
3136,Dorf::N,sijdâ,росу
3137,Dorf::N,sijdd,росу
3138,Dorf::N,сыййт,росу
3139,Stadt::N,staare,шагьар
3140,Stadt::N,sjeltie,шагьар
3141,Stadt::N,stáda,шагьар
3142,Stadt::N,gávpot,шагьар
3143,Stadt::N,kaavpug,шагьар
3144,Stadt::N,lâ´nn,шагьар
3145,Stadt::N,gåårad,шагьар
3146,Stadt::N,ланнҍ,шагьар
3147,Brief::N,prievie,кагъат
3148,Brief::N,prievie,рисалат
3149,Brief::N,girjje,кагъат
3150,Brief::N,girjje,рисалат
3151,Brief::N,reive,кагъат
3152,Brief::N,reive,рисалат
3153,Brief::N,kirje,кагъат
3154,Brief::N,kirje,рисалат
3155,Brief::N,ǩe´rjj,кагъат
3156,Brief::N,ǩe´rjj,рисалат
3157,Brief::N,кыррьй,кагъат
3158,Brief::N,кыррьй,рисалат
3159,Buch::N,gærja,тӏехь
3160,Buch::N,girjje,тӏехь
3161,Buch::N,girji,тӏехь
3162,Buch::N,kirje,тӏехь
3163,Buch::N,ǩe´rjj,тӏехь
3164,Buch::N,кыррьй,тӏехь
3165,Buchstabe::N,baakoe,хӏарп
3166,Buchstabe::N,bokstávva,хӏарп
3167,Buchstabe::N,bustávva,хӏарп
3168,Buchstabe::N,puustav,хӏарп
3169,Buchstabe::N,bukva,хӏарп
3170,Buchstabe::N,буква,хӏарп
3171,Zeitung::N,plaerie,газет
3172,Zeitung::N,avijssa,газет
3173,Zeitung::N,bláđđi,газет
3174,Zeitung::N,aavis,газет
3175,Zeitung::N,listt,газет
3176,Zeitung::N,ga´zaat,газет
3177,Zeitung::N,газет,газет
3178,Leben::N,hïegke,яшав
3179,Leben::N,hægga,яшав
3180,Leben::N,iellem,яшав
3181,Leben::N,viessom,яшав
3182,Leben::N,eallin,яшав
3183,Leben::N,eellim,яшав
3184,Leben::N,jie´llem,яшав
3185,Leben::N,я̄лл,яшав
3186,Tod::N,jaame,хвел
3187,Tod::N,jábmem,хвел
3188,Tod::N,jápmin,хвел
3189,Tod::N,jäämmim,хвел
3190,Tod::N,så´rmm,хвел
3191,Tod::N,jää´mmem,хвел
3192,Tod::N,соаррьм,хвел
3193,Grab::N,gaelmie,хоб
3194,Grab::N,ráhpo,хоб
3195,Grab::N,hávdde,хоб
3196,Grab::N,hávdi,хоб
3197,Grab::N,hävdi,хоб
3198,Grab::N,äu´dd,хоб
3199,Grab::N,ка̄лльм,хоб
3200,Kirche::N,gærhkoe,килиса
3201,Kirche::N,girkko,килиса
