,Concept_ID,el,kv
724,immer::ADV,πάντα,быдпыр
725,immer::ADV,πάντα,быдпырся
726,immer::ADV,πάντοτε,быдпыр
727,immer::ADV,πάντοτε,быдпырся
728,niemals::ADV,ποτέ,некӧр
729,hier::ADV,εδώ,татӧн
730,hierhin::ADV,εδώ,татчӧ
731,von hier::ADV,από δω,тасянь
732,dort::ADV,εκεί,сэтӧн
733,dorthin::ADV,προς τα κει,сэтчин
734,geradeaus::ADV,κατευθείαν,веськыта
735,vorwärts::ADV,εμπρός,одзӧ
736,rückwärts::ADV,πίσω,бӧр
737,zurück::ADV,πίσω,бӧр
738,unten::ADV,κάτω,увтын
739,hinab::ADV,προς τα κάτω,увтас
740,oben::ADV,πάνω,вевдӧрас
741,oben::ADV,επάνω,вевдӧрас
742,hinauf::ADV,προς τα πάνω,вывлань
743,hinauf::ADV,προς τα πάνω,вывланьӧ
744,überall::ADV,παντού,быдлан
745,nicht::ADV,δεν,ог
746,ein wenig::ADV,λιγάκι,-ышт
747,ein wenig::ADV,λιγάκι,невна
748,kaum::ADV,μόλις,ӧдва
749,sehr::ADV,πολύ,вывтi
750,so::ADV,έτσι,сiдз
751,noch::ADV,ακόμα,эшӧ
752,nur::ADV,μόνο,только
753,schon::ADV,ήδη,ни
754,schon::ADV,κιόλας,ни
755,wieder::ADV,ξανά,бӧра
756,vergebens::ADV,μάταια,весись
757,vor::PRP,μπροστά σε,одзас
758,vor::PRP,μπροστά από,одзас
759,hinter::PRP,πίσω από ,бӧрӧ
760,unter::PRP,υπό,увтын
761,unter::PRP,κάτω από,увтын
762,durch::PRP,διά,пыр
763,durch::PRP,διά μέσου,пыр
764,neben::PRP,δίπλα σε,бокам
765,neben::PRP,δίπλα σε,боксиным
766,zwischen::PRP,μεταξύ,коласас
767,zwischen::PRP,ανάμεσα σε,коласас
768,wegen::PRP,για,понда
769,wegen::PRP,λόγω,понда
770,dies::PRN,αυτό,эта
771,das::PRN,το,сiя
772,alles::PRN,όλα,быдӧс
773,ich::PRN,εγώ,ме
774,du::PRN,σύ,тэ
775,du::PRN,εσύ,тэ
776,er::PRN,αυτός,сiя
777,wir::PRN,εμείς,мийӧ
778,ihr::PRN,εσείς,ті
779,sie::PRN,αυτοί,нія
780,was::FPRN,τι,мый
781,wer::FPRN,ποιος,кин
782,wo::FADV,πού,кытӧн
783,wohin::FADV,πού,кытчӧ
784,wohin::FADV,για πού,кытчӧ
785,wie::FADV,πώς,дзик
786,warum::FADV,γιατί,мыля
787,warum::FADV,γιατί,мыйсянь
788,wieviel::FNUM,πόσος,мымда
789,eins::NUM,ένα,ӧт
790,zwei::NUM,δύο,кык
791,drei::NUM,τρία,куим
792,drei::NUM,τρεις,куим
793,vier::NUM,τέσσερα,нёль
794,vier::NUM,τέσσερις,нёль
795,fünf::NUM,πέντε,вит
796,sechs::NUM,έξι,квать
797,sieben::NUM,εφτά,сизим
798,acht::NUM,οχτώ,кыкьямыс
799,neun::NUM,εννιά,ӧкмыс
800,zehn::NUM,δέκα,дас
801,elf::NUM,έντεκα,дасотік
802,zwölf::NUM,δώδεκα,даскык
803,zwanzig::NUM,είκοσι,кыкдас
804,dreißig::NUM,τριάντα,куимдас
805,vierzig::NUM,σαράντα,нёльдас
806,fünfzig::NUM,πενήντα,витдас
807,sechzig::NUM,εξήντα,кватьдас
808,siebzig::NUM,εβδομήντα,сизимдас
809,achtzig::NUM,ογδόντα,кыкьямысдас
810,neunzig::NUM,ενενήντα,ӧкмысдас
811,hundert::NUM,εκατό,сто
812,tausend::NUM,χίλιοι,тысяча
813,und::CNJ,και,и
814,und::CNJ,και,да
815,oder::CNJ,ή,или
816,stehen::V,στέκομαι,сулавны
817,stehen::V,είμαι όρθιος,сулавны
818,sitzen::V,κάθομαι,пукавны
819,liegen::V,είμαι ξαπλωμένος,куйлыны
820,hängen::V,κρέμομαι,ӧшавны
821,werden::V,γίνομαι,лоны
822,passieren::V,συμβαίνω,аркмыны
823,beginnen::V,αρχίζω,петны
824,enden::V,τελειώνω,-сь
825,enden::V,τελειώνω,бырны
826,wechseln::V,αλλάζω,вежсьыны
827,aufgehen[Sonne]::V,βγαίνω,петавны
828,aufgehen[Sonne]::V,ανατέλλω,петавны
829,untergehen[Sonne]::V,δύω,пуксьыны
830,untergehen[Sonne]::V,βασιλεύω,пуксьыны
831,scheinen[Sonne]::V,λάμπω,югьявны
832,donnern::V,βροντώ,гымавны
833,wehen::V,φυσώ,пӧлявны
834,strömen::V,ρέω,киссьыны
835,strömen::V,τρέχω,киссьыны
836,fließen::V,ρέω,визывтны
837,sich drehen::V,γυρίζω,бергавны
838,sich drehen::V,στρέφομαι,бергавны
839,schwanken::V,ταλαντεύομαι,кӧвьясьны
840,schwingen::V,αιωρούμαι,дюттясьны
841,schwingen::V,ταλαντεύομαι,дюттясьны
842,fallen::V,πέφτω,усьны
843,brennen::V,καίω,сотчыны
844,rauchen::V,καπνίζω,тшынасьны
845,regnen::V,βρέχω,зэрны
846,gefrieren::V,παγώνω,гегдыны
847,tauen::V,λειώνω,сывны
848,schmelzen::V,λειώνω,сывны
849,trocknen::V,στεγνώνω,косьмыны
850,sieden::V,βράζω,пизьны
851,faulen::V,σαπίζω,нёльзьыны
852,verfaulen::V,σαπίζω,тӧрмыны
853,verfaulen::V,σαπίζω,сiсьмыны
854,reißen::V,σχίζω,косясьны
855,versinken::V,βουλιάζω,вӧйны
856,versinken::V,βυθίζομαι,вӧйны
857,vergehen::V,περνώ,мунны
858,erscheinen::V,εμφανίζομαι,мыччисьны
859,verschwinden::V,χάνομαι,ӧшны
860,verschwinden::V,εξαφανίζομαι,ӧшны
861,sinken::V,κατεβαίνω,ямны
862,abnehmen::V,μειώνομαι ,ямны
863,zunehmen::V,αυξάνω,паськавны
864,zunehmen::V,μεγαλώνω,паськавны
865,steigen::V,ανεβαίνω,лэбтiсьны
866,wachsen::V,μεγαλώνω,быдмыны
867,glänzen::V,γυαλίζω,свиттявны
868,funkeln::V,αστράφτω,югйовтлыны
869,funkeln::V,αστράφτω,югйӧв-керны
870,funkeln::V,σπιθοβολώ,югйовтлыны
871,funkeln::V,σπιθοβολώ,югйӧв-керны
872,lärmen::V,θορυβώ,чавзыны
873,läuten::V,χτυπώ ,диньгыны
874,klingeln::V,κουδουνίζω,силькӧтны
875,klirren::V,κουδουνίζω,жольӧтны
876,brausen::V,βουΐζω,гуасьны
877,rauschen::V,βουΐζω,кышӧтны
878,klingen::V,ηχώ,горавны
879,bellen::V,γαυγίζω,увтны
880,bellen::V,γαυγίζω,вувтны
881,heulen::V,ουρλιάζω,уннявны
882,blasen::V,φυσώ,пӧлявны
883,pfeifen::V,σφυρίζω,пиксыны
884,schreien::V,κραυγάζω,айзыны
885,stöhnen::V,βογγώ,ойзыны
886,stöhnen::V,βογγώ,ружтыны
887,zittern::V,τρέμω,легьявны
888,leben::V,ζω,овны
889,geboren werden::V,γεννιέμαι,шогмыны
890,atmen::V,αναπνέω,лолавны
891,trinken::V,πίνω,юны
892,essen::V,τρώω,сёйны
893,schlucken::V,καταπίνω,ньылавны
894,müde werden::V,κουράζομαι,мыдзны
895,einschlafen::V,αποκοιμιέμαι,ланьтны
896,schlafen::V,κοιμάμαι,узьны
897,aufwachen::V,ξυπνώ,саймыны
898,aufwachen::V,ξυπνώ,пальмыны
899,aufstehen::V,σηκώνομαι,сувтны
900,sich erholen::V,ξεκουράζομαι,шоччисьлыны
901,krank werden::V,αρρωσταίνω,моржитны
902,krank sein::V,ασθενώ,шогавны
903,krank sein::V,ασθενώ,визьӧтны
904,schmerzen::V,πονώ,висьны
905,husten::V,βήχω,кашляйтны
906,genesen::V,θεραπεύομαι,бурдны
907,sterben::V,πεθαίνω,кувны
908,umkommen::V,πεθαίνω,вийсьыны
909,sich bewegen::V,κουνιέμαι,локны
910,sich bewegen::V,κουνιέμαι,ветлӧтны
911,sich rühren::V,σαλεύω,вӧрзьӧтчыны
912,sich erheben::V,επαναστατώ,сувтны
913,sich setzen::V,κάθομαι,пуксьыны
914,hinfallen::V,πέφτω κάτω,пӧрласьны
915,laufen::V,τρέχω,мунны
916,schreiten::V,βαδίζω,тальччавны
917,spazierengehen::V,κάνω βόλτα,котрасьны
918,spazierengehen::V,πηγαίνω περίπατο,котрасьны
919,eilen::V,σπεύδω,тэрмасьны
920,sich beeilen::V,βιάζομαι,тэрмасьны
921,sausen::V,τρέχω γρήγορα,вирдавны-котӧртны
922,rennen::V,τρέχω,
923,springen::V,πηδώ,чеччавны
924,klettern::V,σκαρφαλώνω,кышасьны
925,schaukeln::V,κουνιέμαι,чурликасьны
926,kriechen::V,έρπω,кыскасьны-мунны
927,kriechen::V,σέρνομαι,кыскасьны-мунны
928,schwimmen::V,κολυμπώ,вартчыны
929,tauchen::V,βουτώ,сунгисьны ваӧ
930,rudern::V,κωπηλατώ,сынны
931,fahren::V,πηγαίνω,мунны
932,fliegen::V,πετώ,лэбавны
933,gehen::V,βαδίζω,мунны
934,gehen::V,πηγαίνω,мунны
935,weggehen::V,φεύγω,мунны
936,abfahren::V,ξεκινώ,иньдӧтчыны
937,abfahren::V,ξεκινώ,мунны
938,abfahren::V,αναχωρώ,иньдӧтчыны
939,abfahren::V,αναχωρώ,мунны
940,anhalten::V,σταματώ,сувтны
941,hineingehen::V,μπαίνω,пырны
942,eintreten::V,μπαίνω,пырны
943,eintreten::V,εισέρχομαι,пырны
944,kommen::V,έρχομαι,локны
945,ankommen::V,φτάνω,локны
946,zurückkommen::V,επιστρέφω,бертны
947,zurückkommen::V,επιστρέφω,панӧвтсьыны
948,bleiben::V,μένω,кольччыны
949,warten::V,περιμένω,видзчисьны
950,erwarten::V,αναμένω,видзчисьны
951,erwarten::V,περιμένω,видзчисьны
952,suchen::V,ψάχνω,кошшыны
953,finden::V,βρίσκω,адззыны
954,versuchen::V,προσπαθώ,пондыны
955,versuchen::V,προσπαθώ,пондӧтны
956,vorbereiten::V,προετοιμάζω,лӧсьӧтны
957,lieben::V,αγαπώ,милуйтны
958,mögen::V,μου αρέσει,радейтны
959,lachen::V,γελώ,серавны
960,rühren::V,συγκινώ,сьӧлӧм вӧрзьӧтны
961,weinen::V,κλαίω,горзыны
962,schimpfen::V,βρίζω,видчыны
963,sich ärgern::V,θυμώνω,лёкавны
964,sich fürchten::V,φοβάμαι,повны
965,fürchten::V,φοβάμαι,повны
966,fliehen::V,φεύγω,пышшыны
967,flüchten::V,δραπετεύω,пышшыны
968,sehen::V,βλέπω,адззыны
969,anschauen::V,κοιτάζω,видзӧтны
970,ansehen::V,βλέπω,видзӧтны
971,hören::V,ακούω,кывны
972,zuhören::V,ακούω,кывзыны
973,probieren::V,δοκιμάζω,пешлыны
974,riechen::V,μυρίζω,дукавны
975,riechen::V,οσφραίνομαι,дукавны
976,fühlen::V,αισθάνομαι,кывны
977,scheinen::V,φαίνομαι,декуйтчыны
978,zu sehen sein::V,φαίνομαι,тыдавны
979,vernehmen::V,ακούω,тӧдмавны
980,vernehmen::V,μαθαίνω,тӧдмавны
981,frieren::V,κρυώνω,гегдыны
982,tun::V,κάνω,керны
983,können::V,ξέρω,вермыны
984,können::V,μπορώ,вермыны
985,wollen::V,θέλω,мӧдны
986,anfangen::V,αρχίζω,петны
987,beenden::V,τελειώνω,ештӧтны
988,beenden::V,τελειώνω,керыштны
989,aufhören::V,παύω,дугдыны
990,gelingen::V,πετυχαίνω,шогмыны
991,geraten::V,γίνομαι,мыччисьны
992,öffnen::V,ανοίγω,осьтны
993,schließen::V,κλείνω,пӧднавны
994,stellen::V,θέτω,сувтӧтны
995,setzen::V,θέτω,пуксьӧтны
996,legen::V,θέτω,пуктыны
997,berühren::V,εγγίζω,вӧрзьӧтны
998,verbinden::V,συνδέω,йитны
999,bedecken::V,σκεπάζω,вевттьыны
1000,aufhängen::V,κρεμώ,ӧшӧтны
1001,anzünden::V,ανάβω,ӧзтыны
1002,aufheben::V,σηκώνω,лэбтыны
1003,zurücklassen::V,εγκαταλείπω,кольны
1004,verlieren::V,χάνω,ӧштыны
1005,fallen lassen::V,αφήνω να πέσει,уськӧтны
1006,machen::V,κάνω,керны
1007,machen::V,φτιάχνω,керны
1008,herstellen::V,κατασκευάζω,вӧчны
1009,bauen::V,χτίζω,строитны
1010,bauen::V,οικοδομώ,строитны
1011,reparieren::V,επισκευάζω,вочны
1012,reparieren::V,επιδιορθώνω,вочны
1013,verbessern::V,βελτιώνω,бурсьӧтны
1014,verbessern::V,καλυτερεύω,бурсьӧтны
1015,ändern::V,αλλάζω,вежны
1016,graben::V,σκάβω,гарйыны
1017,beugen::V,λυγίζω,кусіньтны
1018,biegen::V,κάμπτω,чукыльтыштны
1019,drehen::V,στρέφω,бергӧтны
1020,wenden::V,γυρίζω,бергӧтны
1021,umdrehen::V,γυρίζω,бергӧтны
1022,heben::V,υψώνω,лэбтыны
1023,heben::V,σηκώνω,лэбтыны
1024,hochheben::V,υψώνω,лэбтыны
1025,hochheben::V,σηκώνω,лэбтыны
1026,ergreifen::V,πιάνω,кватитны
1027,ergreifen::V,αρπάζω,кватитны
1028,halten::V,βαστώ,видзны
1029,drücken::V,πιέζω,личкыны
1030,schieben::V,σπρώχνω,тойлавны
1031,kratzen::V,γρατσουνίζω,шаркӧтны
1032,lecken::V,γλείφω,нювны
1033,beißen::V,δαγκάνω,йирны
1034,abreißen::V,κόβω,орӧтны
1035,abreißen::V,σχίζω,орӧтны
1036,abschneiden::V,αποκόπτω,шӧрыштны
1037,abschneiden::V,αποκόπτω,вундыштны
1038,binden::V,δένω,гӧрдззыны
1039,stecken::V,χώνω,мӧртны
1040,brechen::V,σπάζω,жугдыны
1041,klopfen::V,χτυπώ,зукӧтны
1042,klopfen::V,τινάζω,зукӧтны
1043,hauen::V,χτυπώ,желльыны
1044,kleben::V,κολλώ,лякӧтны
1045,reiben::V,τρίβω,зыртны
1046,streichen::V,αλείφω,мавтны
1047,schleifen::V,ακονίζω,кыскыны
1048,schneiden::V,κόβω,вундавны
1049,rütteln::V,σείω,шатлавны
1050,rütteln::V,τινάζω,шатлавны
1051,schütteln::V,σείω,зыбӧтны
1052,schütteln::V,κουνώ,зыбӧтны
1053,schwenken::V,κουνώ,ӧвтны
1054,schwenken::V,κουνώ,макайтны
1055,schütten::V,χύνω,кисьтны
1056,füllen::V,γεμίζω,тыртны
1057,füllen::V,γεμίζω,тырсьӧтны
1058,einwickeln::V,τυλίγω,тубны
1059,tragen::V,φέρνω,новйӧтны
1060,schleppen::V,κουβαλώ,кыскыны
1061,ziehen::V,τραβώ,кыскыны
1062,aufbewahren::V,φυλάω,видзны
1063,werfen::V,ρίχνω,шентывлыны
1064,fangen::V,πιάνω,кутны
1065,packen::V,τσακώνω,кутасьны
1066,packen::V,τσακώνω,кватитны
1067,verstecken::V,κρύβω,дзебны
1068,teilen::V,μερίζω,торйӧтны
1069,schicken::V,στέλνω,иньдыны
1070,bringen::V,φέρνω,вайны
1071,hinzufügen::V,προσθέτω,содтыны
1072,bekommen::V,προσκομίζω,получитны
1073,erhalten::V,παίρνω,получитны
1074,erhalten::V,λαμβάνω,получитны
1075,nehmen::V,πιάνω,босьтны
1076,nehmen::V,παίρνω,босьтны
1077,wählen::V,εκλέγω,бӧрйыны
1078,auswählen::V,διαλέγω,бӧрйыны
1079,bewahren::V,διατηρώ,видзны
1080,behindern::V,εμποδίζω,падтыны
1081,verderben::V,χαλώ,изводавны
1082,beschädigen::V,ζημιώνω,паздыны
1083,zerbrechen::V,σπάζω,паздыны
1084,zerreißen::V,σχίζω,косявны
1085,zerstören::V,καταστρέφω,паздыны
1086,verbrennen::V,καίω,сотны
1087,geben::V,δίνω,сетны
1088,reichen::V,δίνω,сетны
1089,schenken::V,χαρίζω,козьнавны
1090,versprechen::V,υπόσχομαι,кӧсйыны
1091,wünschen::V,εύχομαι,бурсьыны
1092,loben::V,επαινώ,ошкыны
1093,küssen::V,φιλώ,окавны
1094,wiegen::V,κουνώ,тюттьӧтны
1095,wiegen::V,νανουρίζω,тюттьӧтны
1096,zudecken::V,σκεπάζω,вевттьыны
1097,wecken::V,ξυπνώ,саймӧтны
1098,zeigen::V,δείχνω,мыччавны
1099,führen::V,οδηγώ,нуӧтны
1100,lehren::V,διδάσκω,велӧтны
1101,unterrichten::V,διδάσκω,велӧтны
1102,aufziehen::V,ανατρέφω,быдтыны
1103,leiten::V,ηγούμαι,юравны
1104,leiten::V,ηγούμαι,веськӧтлыны
1105,leiten::V,διευθύνω,юравны
1106,leiten::V,διευθύνω,веськӧтлыны
1107,antreiben::V,σπρώχνω,тэрмӧтны
1108,antreiben::V,παρακινώ,тэрмӧтны
1109,lassen::V,αφήνω,-ӧтыны
1110,einladen::V,προσκαλώ,корны
1111,vereinigen::V,ενώνω,ӧтувтны
1112,vereinigen::V,ενώνω,ӧтлаавны
1113,besuchen::V,επισκέπτομαι,пыравлыны
1114,treffen::V,συναντώ,пантавны
1115,sich versammeln::V,μαζεύομαι,ӧксьыны
1116,spielen::V,παίζω,орсны
1117,singen::V,τραγουδώ,сьывны
1118,tanzen::V,χορεύω,йӧктыны
1119,sich trennen::V,αποχωρίζομαι,торьясьны
1120,verlassen::V,εγκαταλείπω,кольны
1121,retten::V,σώζω,мынтны
1122,bewachen::V,φρουρώ,смекайтны
1123,schützen::V,προστατεύω,дорйыны
1124,verteidigen::V,υπερασπίζω,дорйыны
1125,sich schlagen::V,χτυπιέμαι,тышкасьны
1126,schießen::V,πυροβολώ,лыйны
1127,siegen::V,νικώ,вермыны
1128,ärgern::V,τσαντίζω,лӧгӧтны
1129,schlagen::V,χτυπώ,базнитны
1130,treten::V,κλοτσώ,чужьявны
1131,stechen::V,τρυπώ,бытшкыны
1132,stoßen::V,ωθώ,тапкыны
1133,stoßen::V,ωθώ,тойыштны
1134,stoßen::V,σπρώχνω,тапкыны
1135,stoßen::V,σπρώχνω,тойыштны
1136,stehlen::V,κλέβω,гусявны
1137,stören::V,διαταράσσω,костіавны
1138,belästigen::V,ενοχλώ,назыляйтны
1139,verbergen::V,κρύβω,дзебны
1140,täuschen::V,παραπλανώ,бӧбӧтны
1141,täuschen::V,παραπλανώ,пӧрьявны
1142,betrügen::V,απατώ,муклачитны
1143,töten::V,σκοτώνω,вийны
1144,töten::V,θανατώνω,вийны
1145,wohnen::V,μένω,овны
1146,wohnen::V,κατοικώ,овны
1147,arbeiten::V,δουλεύω,уджавны
1148,arbeiten::V,εργάζομαι,уджавны
1149,sammeln::V,μαζεύω,ӧктыны
1150,sammeln::V,συλλέγω,ӧктыны
1151,pflücken::V,κόβω,судзлавны
1152,jagen::V,κυνηγώ,вӧравны
1153,fischen::V,ψαρεύω,чериавны
1154,fassen::V,πιάνω,кутны
1155,hüten::V,φυλάγω,вердны
1156,hüten::V,φυλάγω,йирсьӧтны
1157,hüten::V,προσέχω,вердны
1158,hüten::V,προσέχω,йирсьӧтны
1159,treiben::V,οδηγώ,вашӧтны
1160,anbinden::V,δένω,кӧртавны
1161,füttern::V,ταΐζω,вердны
1162,melken::V,αρμέγω,высьтыны
1163,melken::V,αρμέγω,чилькӧтны
1164,hacken::V,κόβω,керавны
1165,gießen::V,ποτίζω,киськавны
1166,reifen::V,ωριμάζω,кисьмыны
1167,zubereiten::V,ετοιμάζω,лӧсьӧтны
1168,kochen::V,βράζω,пуны
1169,backen::V,ψήνω,пӧжавны
1170,braten::V,τηγανίζω,жаритны
1171,umrühren::V,ανακατεύω,соравны
1172,stricken::V,πλέκω,домавны
1173,nähen::V,ράβω,вурны
1174,färben::V,βάφω,краситны
1175,färben::V,χρωματίζω,краситны
1176,reinigen::V,καθαρίζω,весӧтны
1177,waschen::V,πλένω,пеславны
1178,abwischen::V,σφουγγίζω,чышкыны
1179,spülen::V,ξεπλένω,гывьявны
1180,fegen::V,σκουπίζω,чышкыны
1181,kehren::V,σκουπίζω,чышкыны
1182,baden::V,κάνω μπάνιο,купайтчыны 
1183,sich waschen::V,πλένομαι,миссьыны
1184,ausziehen::V,βγάζω,гыжтӧтны
1185,ausziehen::V,βγάζω,пӧрччавны
1186,anziehen::V,φορώ,пасьтавны
1187,sich anziehen::V,ντύνομαι,пасьтасьны
1188,kämmen::V,χτενίζω,сынавны
1189,schmücken::V,στολίζω,баситны
1190,sagen::V,λέω,висьтавны
1191,sprechen::V,μιλώ,шуны
1192,reden::V,μιλώ,баитны
1193,reden::V,κουβεντιάζω,баитны
1194,sich unterhalten::V,συνομιλώ,сёрнитны
1195,sich unterhalten::V,κουβεντιάζω,сёрнитны
1196,fragen::V,ρωτώ,юавны
1197,bitten::V,ζητώ,корны
1198,bitten::V,παρακαλώ,корны
1199,erzählen::V,διηγούμαι,висьтавны
1200,mitteilen::V,πληροφορώ,висьтавны
1201,nennen::V,ονομάζω,нимтны
1202,rufen::V,φωνάζω,китсавны
1203,rufen::V,φωνάζω,корны
1204,rufen::V,φωνάζω,чукӧстны
1205,prahlen::V,καυχιέμαι,ошшасьны
1206,übersetzen::V,μεταφράζω,вуджӧтны
1207,denken::V,σκέφτομαι,чайтны
1208,glauben::V,πιστεύω,веритны
1209,bemerken::V,παρατηρώ,казявны
1210,erkennen::V,αναγνωρίζω,тӧдсавны
1211,begreifen::V,καταλαβαίνω,вежӧртны
1212,verstehen::V,ακούω,кывны
1213,lernen::V,μαθαίνω,велӧтчыны
1214,wissen::V,ξέρω,тӧдны
1215,sich erinnern an::V,θυμάμαι,касьтывны
1216,vergessen::V,ξεχνώ,вунӧтны
1217,messen::V,μετρώ,меряйтны
1218,zählen::V,μετρώ,лыддьыны
1219,rechnen::V,λογαριάζω,лыддьыны
1220,lesen::V,διαβάζω,лыддьӧтны
1221,malen::V,ζωγραφίζω,
1222,zeichnen::V,σχεδιάζω,гижмавны
1223,schreiben::V,γράφω,гижны
1224,besitzen::V,κατέχω,лоны
1225,kaufen::V,αγοράζω,небны
1226,verkaufen::V,πουλώ,вузавны
1227,bezahlen::V,πληρώνω,вештыны
1228,zahlen::V,πληρώνω,вештыны
1229,beherrschen::V,κυριαρχώ,
1230,ertragen::V,βαστώ,терпитны
1231,ertragen::V,αντέχω,терпитны
