,Concept_ID,ba,sk
770,danach::ADV,һуңынан,potom
771,danach::ADV,һуңынан,podľa toho
772,vorher::ADV,элек,napred
773,vorher::ADV,элек,predtým
774,zuerst::ADV,башта,najprv
775,einmal::ADV,бер,raz
776,einmal::ADV,бер,jedenkrát
777,manchmal::ADV,ҡайһы берҙә,občas
778,manchmal::ADV,ҡайһы берҙә,niekedy
779,oft::ADV,йыш,často
780,immer::ADV,һәр ҡасан,vždy
781,immer::ADV,һәр ҡасан,ustavične
782,niemals::ADV,бер ҡасан да,nikdy
783,niemals::ADV,бер ваҡытта ла,nikdy
784,hier::ADV,бында,tu
785,hierhin::ADV,бында,sem
786,hierhin::ADV,бында,tade
787,von hier::ADV,бынан,odtiaľto
788,von hier::ADV,ошонан,odtiaľto
789,dort::ADV,шунда,tam
790,dort::ADV,тегендә,tam
791,dorthin::ADV,шунда,ta
792,dorthin::ADV,шунда,tam
793,dorthin::ADV,тегеләй,ta
794,dorthin::ADV,тегеләй,tam
795,geradeaus::ADV,тура,rovno
796,geradeaus::ADV,тура,priamo
797,vorwärts::ADV,алға,napred
798,rückwärts::ADV,кирегә,nazad
799,zurück::ADV,кирегә,späť
800,zurück::ADV,кирегә,naspäť
801,unten::ADV,түбәндә,dolu
802,unten::ADV,түбәндә,naspodku
803,hinab::ADV,түбәнгә,dolu
804,oben::ADV,юғарыла,hore
805,oben::ADV,юғарыла,navrchu
806,hinauf::ADV,юғарыға,hore
807,hinauf::ADV,юғарыға,navrch
808,überall::ADV,бөтә урында,všade
809,nicht::ADV,тугел,nie
810,ein wenig::ADV,аҙ,trocha
811,kaum::ADV,көскә,ledva
812,kaum::ADV,саҡ-саҡ,ledva
813,sehr::ADV,ифат,veľmi
814,so::ADV,шулай,tak
815,so::ADV,шулай,takto
816,noch::ADV,йәнә,ešte
817,nur::ADV,бары,len
818,schon::ADV,инде,už
819,wieder::ADV,тағы,zasa
820,vergebens::ADV,бушҡа,márne
821,vergebens::ADV,бушҡа,nadarmo
822,vor::PRP,алдында,pred
823,hinter::PRP,артында,za
824,unter::PRP,аҫтында,pod
825,durch::PRP,үтә,cez
826,neben::PRP,эргәһендә,pri
827,neben::PRP,эргәһендә,vedľa
828,zwischen::PRP,араһында,medzi
829,wegen::PRP,өсөн,pre
830,wegen::PRP,өсөн,kvôli
831,wegen::PRP,сәбәпле,pre
832,wegen::PRP,сәбәпле,kvôli
833,dies::PRN,был,to
834,dies::PRN,был,táto
835,dies::PRN,ошо,to
836,dies::PRN,ошо,táto
837,das::PRN,ул,to
838,alles::PRN,бөтә,všetko
839,ich::PRN,мин,ja
840,du::PRN,һин,ty
841,er::PRN,ул,on
842,wir::PRN,беҙ,my
843,ihr::PRN,һеҙ,vy
844,sie::PRN,улар,oni
845,was::FPRN,ә,čo
846,was::FPRN,ни,čo
847,was::FPRN,нәмә,čo
848,wer::FPRN,ҡем,kto
849,wo::FADV,ҡайҙа,kde
850,wohin::FADV,ҡайҙа,kam
851,wie::FADV,инидәй,ako
852,warum::FADV,ин өсөн,prečo
853,wieviel::FNUM,күпме,koľko
854,eins::NUM,бер,jeden
855,zwei::NUM,ике,dva
856,zwei::NUM,икәү,dva
857,drei::NUM,өс,tri
858,vier::NUM,дүрт,štyri
859,fünf::NUM,биш,päť
860,sechs::NUM,алты,šesť
861,sieben::NUM,ете,sedem
862,acht::NUM,һигеҙ,osem
863,neun::NUM,туғыҙ,deväť
864,zehn::NUM,ун,desať
865,elf::NUM,ун бер,jedenásť
866,zwölf::NUM,ун ике,dvanásť
867,zwanzig::NUM,егерме,dvadsať
868,dreißig::NUM,утыҙ,tridsať
869,vierzig::NUM,ҡырҡ,štyridsať
870,fünfzig::NUM,илле,päťdesiat
871,sechzig::NUM,алтмыш,šesťdesiat
872,siebzig::NUM,етмеш,sedemdesiat
873,achtzig::NUM,һикһән,osemdesiat
874,neunzig::NUM,туҡһан,deväťdesiat
875,hundert::NUM,йөҙ,sto
876,tausend::NUM,мең,tisíc
877,und::CNJ,да,i
878,oder::CNJ,йәки,alebo
879,stehen::V,тороу,stáť
880,sitzen::V,ултырыу,sedieť
881,liegen::V,ятыу,ležať
882,hängen::V,аҫылынып тороу,visieť
883,werden::V,булыу,stať sa
884,passieren::V,булыу,stať sa
885,beginnen::V,башлау,začať sa
886,enden::V,бөтөү,končiť sa
887,enden::V,тамамланыү,končiť sa
888,wechseln::V,үҙгәреү,meniť sa
889,aufgehen[Sonne]::V,ҡалҡыу,vychádzať
890,untergehen[Sonne]::V,байыу,zapadnúť
891,scheinen[Sonne]::V,яҡтыртып тороу,svietiť
892,donnern::V,күкрәү,hrmieť
893,wehen::V,иҫеү,viať
894,strömen::V,ташыу,prúdiť
895,fließen::V,ағыу,tiecť
896,sich drehen::V,әйләнеү,točiť sa
897,sich drehen::V,әйләнеү,krútiť sa
898,schwanken::V,тирбәлеү,kolísať
899,schwanken::V,тирбәлеү,klátiť sa
900,schwingen::V,бәүетеү,kývať sa
901,schwingen::V,бәүетеү,chvieť sa
902,fallen::V,йығылыу,padať
903,brennen::V,яныу,páliť
904,brennen::V,яныу,horieť
905,rauchen::V,төтәү,dymiť sa
906,regnen::V,ямғыр яуа,pršať
907,gefrieren::V,туңыү,zamrznút
908,tauen::V,иреү,taviť sa
909,schmelzen::V,иреү,taviť sa
910,trocknen::V,кибеү,schnúť
911,sieden::V,ҡайнау,vrieť
912,faulen::V,сереу,hniť
913,verfaulen::V,сереу,zhniť
914,reißen::V,өҙөү,pretrhnúť sa
915,reißen::V,йыртылыу,pretrhnúť sa
916,versinken::V,батыу,zapadnúť
917,versinken::V,батыу,potopiť sa
918,vergehen::V,үтеү,plynúť
919,erscheinen::V,килеп сығыу,objaviť sa
920,verschwinden::V,юғалыу,zmiznúť
921,sinken::V,түбәнәйеү,klesať
922,abnehmen::V,кәметеү,ubúdať
923,zunehmen::V,артыу,pribúdať
924,steigen::V,күтәрелеү,stúpať
925,wachsen::V,үҫеү,rásť
926,glänzen::V,ялтырау,jagať sa
927,glänzen::V,ялтырау,lesknúť sa
928,funkeln::V,баҙлау,iskriť sa
929,lärmen::V,шаулау,lomoziť
930,läuten::V,ҡағыу,cengať
931,klingeln::V,ҡағыу,zvoniť
932,klingeln::V,шылтыратыу,zvoniť
933,klirren::V,шылтыратыу,rinčať
934,brausen::V,ҡотороноу,hučať
935,rauschen::V,шыптырлау,šumieť
936,klingen::V,яңғырау,znieť
937,klingen::V,яңғырау,zvoniť
938,bellen::V,өрөү,štekať
939,bellen::V,өрөү,brechať
940,heulen::V,олоу,vyť
941,blasen::V,өрөү,duť
942,blasen::V,өрөү,fúkať
943,pfeifen::V,һызғырып ебәреү,pískať
944,pfeifen::V,һызғырып ебәреү,hvízdať
945,schreien::V,ҡысҡырыу,kričať
946,stöhnen::V,уңғырашыу,stenať
947,zittern::V,ҡалтырау,triasť sa
948,leben::V,йәшәү,žiť
949,geboren werden::V,тыуыу,narodiť sa
950,atmen::V,тын алыү,dýchať
951,trinken::V,эсеү,piť
952,essen::V,ашау,jesť
953,schlucken::V,йотоу,zhltnuť
954,müde werden::V,арыу,unaviť sa
955,einschlafen::V,йоҡлап китеү,usnúť
956,einschlafen::V,йоҡлап китеү,zaspať
957,schlafen::V,йоҡлау,spať
958,aufwachen::V,уяныу,zobudiť sa
959,aufstehen::V,тороу,vstať
960,sich erholen::V,ял итеү,zotavovať sa
961,sich erholen::V,ял итеү,oddýchovať si
962,krank werden::V,сирләү,ochorieť
963,krank sein::V,сирләү,chorieť
964,krank sein::V,сирләү,byť chorý
965,schmerzen::V,ауыртыу,bolieť
966,husten::V,йүтәлләү,kašľať
967,genesen::V,һауығыу,uzdraviť sa
968,sterben::V,үлеү,umrieť
969,sterben::V,үлеү,zomrieť
970,umkommen::V,һәләк булыу,zahynúť
971,sich bewegen::V,хәрәкәт итеү,pohybovať sa
972,sich rühren::V,ҡуҙғалыу,hnúť sa
973,sich erheben::V,тороу,zdvihnúť sa
974,sich setzen::V,ултырыу,sadnúť si
975,hinfallen::V,ҡолау,spadnúť
976,laufen::V,йөрөү,bežať
977,schreiten::V,атлау,kráčať
978,spazierengehen::V,ял итеп йороү,prechádzať sa
979,eilen::V,ашығыу,súriť
980,eilen::V,ҡабаланыу,súriť
981,sich beeilen::V,ашығыу,ponáhľať sa
982,sich beeilen::V,ҡабаланыу,ponáhľať sa
983,sausen::V,елеү,hučať
984,rennen::V,йүгеп йөрөү,bežať
985,springen::V,һикереү,skákať
986,klettern::V,үрмәләү,liezť
987,klettern::V,үрмәләп менеү,liezť
988,schaukeln::V,сайҡалыу,húpať
989,schaukeln::V,сайҡалыу,hojdať
990,kriechen::V,шыуышыу,liezť
991,kriechen::V,шыуышыу,plaziť sa
992,schwimmen::V,йоҙөү,plávať
993,tauchen::V,сумыу,ponoriť sa
994,rudern::V,ишеү,veslovať
995,fahren::V,йөрөү,ísť
996,fahren::V,йөрөү,jazdiť
997,fliegen::V,осоу,letieť
998,gehen::V,барыу,ísť
999,weggehen::V,китеү,odísť
1000,weggehen::V,китеү,odchádzať
1001,abfahren::V,сығыу,odcestovať
1002,anhalten::V,тукталыу,zadržať sa
1003,anhalten::V,тукталыу,zastaviť sa
1004,hineingehen::V,инеү,vchádzať
1005,eintreten::V,инеү,vojsť
1006,eintreten::V,инеү,vstúpiť
1007,kommen::V,килеү,prísť
1008,ankommen::V,килеү,prísť
1009,ankommen::V,килеү,doraziť
1010,zurückkommen::V,ҡайтыу,vrátiť sa
1011,bleiben::V,ҡалыу,ostať
1012,bleiben::V,ҡалыу,zostať
1013,warten::V,көтөп тороу,čakať
1014,erwarten::V,көтөү,očakávať
1015,suchen::V,эҙләү,hľadať
1016,finden::V,табыу,nájsť
1017,versuchen::V,тырышып ҡарау,skúsiť
1018,versuchen::V,тырышып ҡарау,pokúsiť sa
1019,vorbereiten::V,әҙерләү,pripraviť
1020,lieben::V,яратыу,ľúbiť
1021,lieben::V,яратыу,milovať
1022,mögen::V,һөйөү,mať rád
1023,mögen::V,яратыу,mať rád
1024,lachen::V,көлөү,smiať sa
1025,rühren::V,ҡағылыу,dojať
1026,weinen::V,илау,plakať
1027,schimpfen::V,һүгенеү,nadávať
1028,schimpfen::V,тиргәнеү,nadávať
1029,schimpfen::V,һуҡраныу,nadávať
1030,sich ärgern::V,асыуланыу,hnevať sa
1031,sich ärgern::V,асыуланыу,zlostiť sa
1032,sich fürchten::V,ҡурҡыу,báť sa
1033,fürchten::V,ҡурҡыу,báť sa
1034,fliehen::V,ҡасыу,utekať
1035,flüchten::V,ҡасыу,utiecť
1036,sehen::V,күреү,vidieť
1037,anschauen::V,ҡарау,pozrieť sa na
1038,ansehen::V,ҡарау,pozrieť
1039,ansehen::V,тикшереү,pozrieť
1040,hören::V,ишетеү,počúvať
1041,zuhören::V,тыңлау,počúvať
1042,probieren::V,татыу,ochutnať
1043,riechen::V,еҫкәү,ňuchať
1044,fühlen::V,тойоу,cítiť
1045,fühlen::V,тойоу,pociťovať
1046,scheinen::V,кеүек күренеү,zdať sa
1047,scheinen::V,тойолоу,zdať sa
1048,zu sehen sein::V,күренеү,byť vidieť
1049,vernehmen::V,ишетеү,počuť
1050,frieren::V,туңыү,mrznúť
1051,frieren::V,туңыү,oziabať
1052,tun::V,яһау,robiť
1053,tun::V,әшләү,robiť
1054,können::V,алыу,môcť
1055,können::V,мөмкин булыу,môcť
1056,wollen::V,теләү,chcieť
1057,anfangen::V,башлау,začať
1058,beenden::V,бөтөрөү,skončiť
1059,beenden::V,тамамлау,skončiť
1060,aufhören::V,туктау,prestať
1061,gelingen::V,уңышлы булыу,podariť sa
1062,geraten::V,булып сығыу,dariť sa
1063,öffnen::V,асыу,otvoriť
1064,schließen::V,йомоу,zavrieť
1065,stellen::V,ҡуйыу,postaviť
1066,setzen::V,урынлаштырыу,posadiť
1067,legen::V,һалыу,klásť
1068,legen::V,һалыу,položiť
1069,berühren::V,тейеү,dotykať sa
1070,berühren::V,ҡағылыу,dotykať sa
1071,verbinden::V,ҡушыу,spojiť
1072,verbinden::V,бәйләү,spojiť
1073,bedecken::V,ҡаплау,pokryť
1074,aufhängen::V,элеү,zavesiť
1075,anzünden::V,тоҡандырыу,zapáliť
1076,aufheben::V,мендереү,zdvihnúť
1077,zurücklassen::V,ҡалдырыу,zanechať
1078,verlieren::V,юғалтыу,stratiť
1079,fallen lassen::V,төшөрөп ебәреү,pustiť
1080,machen::V,яһау,robiť
1081,machen::V,эшләү,robiť
1082,herstellen::V,эшләп сығарыу,vyrobiť
1083,bauen::V,төҙөү,stavať
1084,bauen::V,төҙөү,budovať
1085,reparieren::V,төҙәтеү,opraviť
1086,verbessern::V,яҡшыртыу,zlepšiť
1087,ändern::V,үҙгәртеү,zmeniť
1088,ändern::V,үҙгәртеү,preinačiť
1089,graben::V,ҡаҙыу,ryť
1090,graben::V,ҡаҙыу,kopať
1091,beugen::V,бөгөү,ohnúť
1092,biegen::V,бөгөү,ohnúť
1093,drehen::V,өйрөлтөү,točiť
1094,drehen::V,өйрөлтөү,krútiť
1095,drehen::V,әйләндереү,točiť
1096,drehen::V,әйләндереү,krútiť
1097,wenden::V,әйләндереү,obrátiť
1098,wenden::V,әйләндереү,prevrátiť
1099,umdrehen::V,түңкәреү,otočiť
1100,umdrehen::V,түңкәреү,obrátiť
1101,heben::V,күтәреү,dvíhať
1102,heben::V,күтәреү,povzniesť
1103,heben::V,мендереү,dvíhať
1104,heben::V,мендереү,povzniesť
1105,hochheben::V,күтәреү,zdvihnúť
1106,ergreifen::V,тотоп алыу,uchopiť sa
1107,halten::V,тотоу,držať
1108,drücken::V,ҡыҫыу,tisnúť
1109,schieben::V,этеү,posunovať
1110,schieben::V,төртөү,posunovať
1111,kratzen::V,ҡырыу,škrabať
1112,lecken::V,ялау,lízať
1113,beißen::V,тешләү,kúsať
1114,abreißen::V,өҙөү,odtrhnúť
1115,abschneiden::V,ҡырҡыу,odrezať
1116,abschneiden::V,ҡырҡыу,odkrojiť
1117,binden::V,бәйләү,zaviazať
1118,binden::V,бәйләү,priviazať
1119,stecken::V,ҡаҙау,strčiť
1120,brechen::V,боҙоу,zlomiť
1121,klopfen::V,шаҡылдау,tĺcť
1122,klopfen::V,шаҡылдау,klopať
1123,hauen::V,туҡмау,nabiť
1124,kleben::V,йәбештереү,lepiť
1125,kleben::V,йәбештереү,nalepiť
1126,reiben::V,ыуыу,trieť
1127,reiben::V,ышҡыу,trieť
1128,streichen::V,яғыу,namazať
1129,schleifen::V,үткерләү,ostríť
1130,schneiden::V,ҡырҡыу,rezať
1131,schneiden::V,ҡырҡыу,strihať
1132,rütteln::V,һелкетеү,triasť
1133,rütteln::V,һелкетеү,lomcovať
1134,schütteln::V,һелкетеү,triasť
1135,schütteln::V,һелкетеү,potriasť
1136,schwenken::V,болғау,mávať
1137,schütten::V,ҡойоу,sypať
1138,füllen::V,тултырыу,plniť
1139,einwickeln::V,төрөү,zabaliť
1140,tragen::V,алып барыу,niesť
1141,schleppen::V,һөйрәү,vliecť
1142,ziehen::V,тартыу,ťahať
1143,aufbewahren::V,һаҡлау,uložiť
1144,aufbewahren::V,һаҡлау,uschovať
1145,werfen::V,ырғытыу,hodiť
1146,werfen::V,ырғытыу,vrhnúť
1147,fangen::V,тотоу,chytať
1148,packen::V,етеү,baliť
1149,packen::V,етеү,chytiť
1150,packen::V,тотоп алыу,baliť
1151,packen::V,тотоп алыу,chytiť
1152,verstecken::V,йәшереү,skryť
1153,verstecken::V,йәшереү,schovať
1154,teilen::V,бүлеү,podeliť
1155,teilen::V,бүлеү,rozdeliť
1156,schicken::V,ебәреү,posielať
1157,bringen::V,килтереү,priniesť
1158,hinzufügen::V,өтәү,pripojiť
1159,bekommen::V,алыу,dostať
1160,erhalten::V,алыу,prijať
1161,nehmen::V,алыу,vziať
1162,wählen::V,һайлаү,voliť
1163,auswählen::V,һайлап алыу,vybrať
1164,auswählen::V,һайлап алыу,vyvoliť
1165,bewahren::V,һаҡлау,zachovať
1166,behindern::V,тотҡарлыҡ яһау,zavadzať
1167,behindern::V,тотҡарлыҡ яһау,byť v ceste
1168,verderben::V,боҙоу,skaziť
1169,beschädigen::V,боҙоу,ublížiť
1170,beschädigen::V,боҙоу,poškodiť
1171,zerbrechen::V,ҡыйратыу,rozbiť
1172,zerbrechen::V,ҡыйратыу,prelomiť
1173,zerreißen::V,йыртыу,pretrhnúť
1174,zerstören::V,емереү,zničiť
1175,verbrennen::V,үртәү,spáliť
1176,geben::V,биреү,dať
1177,reichen::V,биреү,podať
1178,schenken::V,бүләк итеү,darovať
1179,versprechen::V,вәғәҙә биреү,sľúbiť
1180,wünschen::V,теләу,želať
1181,loben::V,маҡтау,chváliť
1182,küssen::V,үбеү,bozkať
1183,wiegen::V,бәүетеү,kolísať
1184,wiegen::V,тирбәтеү,kolísať
1185,zudecken::V,ҡаплау,prikryť
1186,wecken::V,уятыу,zobudiť
1187,zeigen::V,күрһәтеү,ukázať
1188,führen::V,етәкләү,viesť
1189,lehren::V,уҡытыу,učiť
1190,lehren::V,өйрәтеү,učiť
1191,unterrichten::V,уҡытыу,vyučovať
1192,aufziehen::V,тәрбиәле,vychovať
1193,leiten::V,етәкләү,viesť
1194,leiten::V,етәкселек итеү,viesť
1195,antreiben::V,ашыҡтырыу,popudiť
1196,lassen::V,мәжбүр итеү,dať
1197,einladen::V,саҡырыу,pozvať
1198,einladen::V,саҡырыу,povolať
1199,vereinigen::V,берләштереү,spojiť
1200,vereinigen::V,берләштереү,zjednotiť
1201,besuchen::V,килеп сығыу,navštíviť
1202,treffen::V,тойоү,stretnúť
1203,treffen::V,осратыу,stretnúť
1204,treffen::V,ҡаршылау,stretnúť
1205,sich versammeln::V,йыйылыу,zhromaždiť sa
1206,spielen::V,тартыу,hrať
1207,singen::V,йырлау,spievať
1208,tanzen::V,бейеү,tancovať
1209,sich trennen::V,айырылышыу,rozísť sa
1210,verlassen::V,ташлау,opustiť
1211,verlassen::V,ташлап китеү,opustiť
1212,retten::V,ҡотҡарыу,zachrániť
1213,bewachen::V,һаҡлау,strážiť
1214,schützen::V,һаҡлау,chrániť
1215,verteidigen::V,яҡлау,brániť
1216,sich schlagen::V,һуғышыу,biť sa
1217,schießen::V,атыу,streliť
1218,schießen::V,атыу,strieľať
1219,siegen::V,еңеү,zvíťaziť
1220,ärgern::V,асыуландырыу,hnevať
1221,ärgern::V,асыуландырыу,zlostiť
1222,schlagen::V,бәреү,biť
1223,schlagen::V,бәреү,udrieť
1224,schlagen::V,туҡмау,biť
1225,schlagen::V,туҡмау,udrieť
1226,treten::V,тибеү,kopnúť
1227,treten::V,типкеләү,kopnúť
1228,stechen::V,сәнсеү,bodnúť
1229,stechen::V,сәнсеү,pichnúť
1230,stoßen::V,этеү,udrieť
1231,stoßen::V,төртөү,udrieť
1232,stehlen::V,урлау,kradnúť
1233,stören::V,ҡамасаулау,vyrušiť
1234,belästigen::V,бимазалау,obťažovať
1235,belästigen::V,ҡамасаулау,obťažovať
1236,verbergen::V,йәшереү,skryť
1237,täuschen::V,ултыртыу,sklamať
1238,betrügen::V,алдау,klamať
1239,betrügen::V,алдау,podvádzať
1240,töten::V,үлтереү,zabiť
1241,töten::V,үлтереү,usmrtiť
1242,wohnen::V,йәшәү,bývať
1243,arbeiten::V,эшләү,pracovať
1244,sammeln::V,йыйыу,zbierať
1245,pflücken::V,өҙөү,trhať
1246,pflücken::V,өҙөү,oberať
1247,jagen::V,аулау,poľovať
1248,fischen::V,аулау,loviť ryby
1249,fischen::V,аулау,chytať ryby
1250,fassen::V,тотоу,uloviť
1251,hüten::V,көтөү,pásť
1252,treiben::V,ҡыуыу,hnať
1253,anbinden::V,бәйләү,priviazať
1254,füttern::V,ашатыу,kŕmiť
1255,melken::V,һауыү,dojiť
1256,hacken::V,турау,seknúť
1257,hacken::V,тапау,seknúť
1258,gießen::V,ҡойоу,polievať
1259,reifen::V,өлғөрөү,dozrieť
1260,zubereiten::V,бешереү,pripraviť
1261,kochen::V,бешереү,variť
1262,backen::V,бешереү,piecť
1263,backen::V,бешереү,smažiť
1264,braten::V,ҡурыу,piecť
1265,braten::V,ҡурыу,pražiť
1266,umrühren::V,ҡатнаштырыу,pomiešať
1267,stricken::V,бәйләү,pliesť
1268,nähen::V,тегеү,šiť
1269,färben::V,буяу,zafarbiť
1270,reinigen::V,таҙартыу,čistiť
1271,waschen::V,йыуыу,myť
1272,abwischen::V,һөртөү,utrieť
1273,spülen::V,сайҡау,vyplachovať
1274,fegen::V,һепереү,zametať
1275,kehren::V,һепереү,zametať
1276,baden::V,һыу инеү,kúpať sa
1277,sich waschen::V,йыуыныу,umývať sa
1278,ausziehen::V,сисеү,zobliecť
1279,anziehen::V,кейеү,obliecť
1280,sich anziehen::V,кейенеү,obliecť sa
1281,kämmen::V,тарау,česať
1282,schmücken::V,биҙәү,ozdobiť
1283,sagen::V,әйтеү,povedať
1284,sprechen::V,әйтеү,hovoriť
1285,sprechen::V,һөйләшеү,hovoriť
1286,reden::V,һөйләшеү,rozprávať
1287,sich unterhalten::V,әңгәмәләшеү,rozprávať sa
1288,fragen::V,һорау,spýtať sa
1289,bitten::V,үтенеү,prosiť
1290,erzählen::V,һөйләү,rozprávať
1291,mitteilen::V,әйтеү,oznámiť
1292,nennen::V,атау,nazvať
1293,nennen::V,атау,menovať
1294,nennen::V,исемләү,nazvať
1295,nennen::V,исемләү,menovať
1296,rufen::V,саҡырыу,volať
1297,rufen::V,саҡырыу,zavolať
1298,prahlen::V,маҡтаныу,vystatovať sa
1299,prahlen::V,шапырыныу,vystatovať sa
1300,übersetzen::V,тәржемә итеү,preložiť
1301,denken::V,уйлау,myslieť
1302,glauben::V,ышаныу,veriť
1303,bemerken::V,күреү,podotknuť
1304,bemerken::V,күреү,spozorovať
1305,erkennen::V,таныу,poznať
1306,begreifen::V,аңлау,pochopiť
1307,begreifen::V,аңлау,porozumieť
1308,verstehen::V,аңлау,rozumieť
1309,lernen::V,өйрәнеү,učiť sa
1310,wissen::V,белеү,vedieť
1311,sich erinnern an::V,хәтергә алыу,pamätať si na
1312,vergessen::V,онотоу,zabudnuť
1313,messen::V,үлсәү,merať
1314,zählen::V,һанау,počítať
1315,rechnen::V,һанау,rátať
1316,rechnen::V,һанау,počítať
1317,lesen::V,уҡыу,čítať
1318,malen::V,һүрәт яһау,maľovať
1319,malen::V,рәсем төшөрөү,maľovať
1320,zeichnen::V,һүрәт яһау,kresliť
1321,zeichnen::V,рәсем төшөрөү,kresliť
1322,schreiben::V,яҙыу,písať
1323,besitzen::V,биләү,mať
1324,besitzen::V,биләү,vlastniť
1325,kaufen::V,һатып алыу,kúpiť
1326,verkaufen::V,һатыу,predať
1327,bezahlen::V,түләү,zaplatiť
1328,zahlen::V,түләү,platiť
1329,beherrschen::V,биләү,ovládať
1330,ertragen::V,түҙеү,znášať
1331,ertragen::V,түҙеү,vydržať
