,Concept_ID,ku,ka
734,bald::ADV,nêzîk,მალე
735,dann::ADV,paşê,მერე
736,gestern::ADV,do,გუშინ
737,einst::ADV,jar ke,ოდესღაც
738,damals::ADV,hîngî,მაშინ
739,danach::ADV,piştra,მერმე
740,danach::ADV,piştra,შემდეგ
741,vorher::ADV,pîşî,ადრე
742,vorher::ADV,pîşî,წინათ
743,zuerst::ADV,bere,ჯერ
744,einmal::ADV,çarik,ერთხელ
745,manchmal::ADV,çarna,ხან
746,manchmal::ADV,çarna,ზოგჯერ
747,oft::ADV,gelek çaran,ხშირად
748,immer::ADV,daîm,მუდამ
749,immer::ADV,daîm,ყოველთვის
750,niemals::ADV,tu çar,არასდროს
751,hier::ADV,li vir,აქ
752,hierhin::ADV,vir,აქეთ
753,von hier::ADV,ji vir,აქედან
754,dort::ADV,li wê derê,იქ
755,dorthin::ADV,wêda,იქით
756,geradeaus::ADV,rastê rast,პირდაპირ
757,vorwärts::ADV,ber bi pêş,წინ
758,rückwärts::ADV,paşpê,უკან
759,zurück::ADV,paşdo,უკანვე
760,zurück::ADV,paşvê,უკანვე
761,unten::ADV,jêrî,დაბლა
762,unten::ADV,jêrî,ქვევით
763,hinab::ADV,berjêr,ძირს
764,oben::ADV,banî,ზემოთ
765,hinauf::ADV,banî,ზევით
766,überall::ADV,li her derê,ყველგან
767,nicht::ADV,ne,არ
768,nicht::ADV,nîn,არ
769,nicht::ADV,tine,არ
770,ein wenig::ADV,hebkî,ცოტა
771,kaum::ADV,tema,ძლივს
772,kaum::ADV,himangi,ძლივს
773,sehr::ADV,gelek,მეტად
774,sehr::ADV,gelek,ძალიან
775,so::ADV,weha,ისე
776,noch::ADV,hêj,ჯერ
777,noch::ADV,dîsa,ჯერ
778,nur::ADV,tenê,მხოლოდ
779,nur::ADV,bes,მხოლოდ
780,schon::ADV,hew,უკვე
781,wieder::ADV,jar din,ისევ
782,wieder::ADV,jar din,კიდევ
783,wieder::ADV,dîsa,ისევ
784,wieder::ADV,dîsa,კიდევ
785,vergebens::ADV,deya çun,ამაოდ
786,vergebens::ADV,deya çun,ტყუილად
787,vergebens::ADV,îfleh bûn,ამაოდ
788,vergebens::ADV,îfleh bûn,ტყუილად
789,vor::PRP,li ber,წინ
790,hinter::PRP,li pişt,უკან
791,hinter::PRP,li pişt,მიღმა
792,unter::PRP,li bin,ქვეშ
793,unter::PRP,li bin,ქვევით
794,durch::PRP,kura,გავლით
795,neben::PRP,li ba,გვერდით
796,zwischen::PRP,nabeyne,შუა
797,zwischen::PRP,nabeyne,შორის
798,zwischen::PRP,di nav...da,შუა
799,zwischen::PRP,di nav...da,შორის
800,wegen::PRP,ji bo,გამო
801,wegen::PRP,ji bo,შედეგად
802,wegen::PRP,ji ber,გამო
803,wegen::PRP,ji ber,შედეგად
804,dies::PRN,ev,ეს
805,das::PRN,ev,ეგ
806,alles::PRN,hemû,ყველაფერი
807,ich::PRN,ez,მე
808,du::PRN,tu,შენ
809,er::PRN,wî,ის
810,er::PRN,wî,იგი
811,wir::PRN,êm,ჩვენ
812,ihr::PRN,hûn,თქვენ
813,sie::PRN,we,ისინი
814,was::FPRN,çi,რა
815,wer::FPRN,ki,ვინ
816,wo::FADV,li ku dere,სად
817,wohin::FADV,li ku dere,საით
818,wie::FADV,çawa,როგორ
819,warum::FADV,çima,რაზე
820,warum::FADV,çima,რატომ
821,wieviel::FNUM,çend,რამდენი
822,eins::NUM,yek,ერთი
823,zwei::NUM,didu,ორი
824,drei::NUM,sisê,სამი
825,vier::NUM,çar,ოთხი
826,fünf::NUM,penç,ხუთი
827,sechs::NUM,şeş,ექვსი
828,sieben::NUM,heft,შვიდი
829,acht::NUM,heşt,რვა
830,neun::NUM,neh,ცხრა
831,zehn::NUM,deh,ათი
832,elf::NUM,yazdeh,თერთმეტი
833,zwölf::NUM,diwazdeh,თორმეტი
834,zwanzig::NUM,bîst,ოცი
835,dreißig::NUM,sih,ოცდაათი
836,vierzig::NUM,çil,ორმოცი
837,fünfzig::NUM,pençi,ორმოცდაათი
838,sechzig::NUM,şêst,სამოცი
839,siebzig::NUM,heftê,სამოცდაათი
840,achtzig::NUM,heştê,ოთხმოცი
841,neunzig::NUM,nod,ოთხმოცდაათი
842,hundert::NUM,sêd,ასი
843,tausend::NUM,hezar,ათასი
844,und::CNJ,û,და
845,oder::CNJ,an,ან
846,oder::CNJ,yan,ან
847,stehen::V,sekinîn,დგას
848,sitzen::V,rûniştin,ზის
849,liegen::V,paldan,აწევს
850,hängen::V,darve kirin,კიდია
851,werden::V,bûn,გახდება
852,passieren::V,hatin holê,მოხდება
853,passieren::V,hatin serê kesî,მოხდება
854,beginnen::V,li dest pêkirin,იწყება
855,enden::V,xalas bû,გათავდება
856,wechseln::V,guherandin,იცვლება
857,wechseln::V,dêgiş kirin,იცვლება
858,aufgehen[Sonne]::V,hilatin,ამოდის
859,untergehen[Sonne]::V,çun ava,ჩადის
860,scheinen[Sonne]::V,şewk de,ანათებს
861,donnern::V,gire-gir,ქუხს
862,wehen::V,ba le de,ქრის
863,wehen::V,ba le de,დაუბერავს
864,strömen::V,xwe girtin,იღვრება
865,fließen::V,herikîn,დის
866,fließen::V,herikîn,მიედინება
867,sich drehen::V,xwe zivirandin,ტრიალებს
868,schwanken::V,hejandin,ირხევა
869,schwingen::V,libakirin,ირხევა
870,fallen::V,ketin,დავარდება
871,brennen::V,şewitîn,იწვის
872,rauchen::V,kişandin,ბოლავს
873,rauchen::V,kişandin,აბოლებს
874,regnen::V,bahran tê,წვიმს
875,gefrieren::V,qefilandin,იყინება
876,tauen::V,helandin,დნება
877,schmelzen::V,helandin,დნება
878,trocknen::V,zuwabûn,გაშრება
879,sieden::V,kelîn,დუღს
880,faulen::V,xerabûn,ლპება
881,verfaulen::V,xerabûn,ლპება
882,reißen::V,jêkirin,დაიხევა
883,versinken::V,xerq bûn,ეფლობა
884,versinken::V,xerq bûn,ჩაიძირება
885,vergehen::V,derbas bûn,გადის
886,erscheinen::V,peyda bûn,გამოჩნდება
887,verschwinden::V,wendabûn,გააქრება
888,verschwinden::V,wendabûn,დაიკარგება
889,sinken::V,noq bûn,დაიწევს
890,abnehmen::V,kêm bûn,შემცირდება
891,zunehmen::V,qelew bûn,გასუქდება
892,steigen::V,hildan,მოიმატებს
893,wachsen::V,mezin bûn,იზრდება
894,wachsen::V,mezin bûn,მრავლდება
895,glänzen::V,biriqîn,ბრწყინავს
896,funkeln::V,çikisîn,კაშკაშებს
897,lärmen::V,guşîn,ხმაურობს
898,läuten::V,lê de,დარეკავს
899,klingeln::V,sîl dan,დარეკავს
900,klingeln::V,ringerin,დარეკავს
901,klirren::V,zingzing hat,დააწკარუნებს
902,brausen::V,guşîn,ბობოქრობს
903,rauschen::V,guşîn,შრიალებს
904,klingen::V,deng pe ketin,ხმას გამოსცემს
905,bellen::V,kewtîn,უყეფს
906,heulen::V,ûrîn,ღმუის
907,blasen::V,puf kirin,დაუბერავს
908,pfeifen::V,fîkandin,უსტვენს
909,schreien::V,qîrîn,ყვირის
910,stöhnen::V,nalîn,კვნესის
911,zittern::V,hejîn,აძაგძაგებს
912,leben::V,jihîn,ცოცხლობს
913,geboren werden::V,hatin dinyê,იშვება
914,geboren werden::V,hatin dinyê,იბადება
915,geboren werden::V,bûn,იშვება
916,geboren werden::V,bûn,იბადება
917,atmen::V,hilmijîn,სუნთქავს
918,trinken::V,vexwarin,სვამს
919,trinken::V,vexwarin,დალევს
920,essen::V,xwarin,შეჭამს
921,schlucken::V,daqulbandin,ყლაპავს
922,müde werden::V,betilîln,დაიქანცება
923,müde werden::V,qerimîn,დაიქანცება
924,einschlafen::V,razan,დაიძინებს
925,schlafen::V,razan,სძინავს
926,schlafen::V,razandin,სძინავს
927,aufwachen::V,şiyarbûn,გაიღვიძებს
928,aufstehen::V,rabûn,ადგება
929,sich erholen::V,baş bûn,დაისვენებს
930,krank werden::V,nexweş kêt,ავად გახდება
931,krank sein::V,nexweş bû,ავადმყოფობს
932,schmerzen::V,êşandin,სტკივა
933,husten::V,kuxin,ახველებს
934,genesen::V,baş bûn,მორჩება
935,sterben::V,mirin,კვდება
936,umkommen::V,mirin,დაიღუპება
937,sich bewegen::V,leqîn,იძვრის
938,sich bewegen::V,leqîn,მოძრაობს
939,sich rühren::V,leqîn,გაინძრევა
940,sich erheben::V,rabûn,ადგება
941,sich setzen::V,runiştin,დაჯდება
942,hinfallen::V,kêtin,დაეცემა
943,laufen::V,meşîn,დადის
944,schreiten::V,meşkirin,აბიჯებს
945,spazierengehen::V,gerandin,დასეირნობს
946,eilen::V,lezandin,მიიჩქარის
947,sich beeilen::V,zûkirin,აჩქარდება
948,sausen::V,fîzîn,მიქრის
949,rennen::V,baz dan,დარბის
950,springen::V,hilpekîn,ხტის
951,klettern::V,hilperikîn,ძვრება
952,schaukeln::V,lorandin,ქანაობს
953,kriechen::V,xuşandin,დაბობღავს
954,schwimmen::V,avjenîn,ცურავს
955,tauchen::V,qutxuyardin,ჩაიძირება
956,tauchen::V,noqîn,ჩაიძირება
957,rudern::V,qaîq ajotin,ნიჩაბს უსვამს
958,fahren::V,ajotin,დადის
959,fahren::V,ajotin,მგზავრობს
960,fliegen::V,firîn,იფრენს
961,fliegen::V,firîn,გაფრინდება
962,gehen::V,çûn,მიდის
963,weggehen::V,çûn,წამოდის
964,abfahren::V,çûyin,მიემგზავრება
965,anhalten::V,rawestîn,ჩერდება
966,hineingehen::V,ketin hundir,შედის
967,eintreten::V,têketin,შედის
968,kommen::V,hatin,მოდის
969,ankommen::V,gihan,ჩადის
970,ankommen::V,gihîştin,ჩადის
971,zurückkommen::V,vegerandin,დაბრუნდება
972,bleiben::V,sekinîn,დარჩება
973,warten::V,payîn,ელოდება
974,erwarten::V,payîn,ელის
975,erwarten::V,payîn,დაიცდის
976,suchen::V,lêgerîn,ეძებს
977,suchen::V,lêgerîn,მოძებნის
978,finden::V,peyda kirin,მიაგნებს
979,finden::V,peyda kirin,გამოძებნის
980,versuchen::V,çeribandin,ცდის
981,versuchen::V,çeribandin,ცდილობს
982,vorbereiten::V,amade kirin,მოამზადებს
983,lieben::V,hez kirin,უყვარს
984,mögen::V,dil kirin,ეტრფის
985,lachen::V,kenîn,იცინის
986,rühren::V,hêjan,გულს აუჩუყებს
987,weinen::V,girîn,ტირის
988,schimpfen::V,pevçûn,შეიგინება
989,sich ärgern::V,enirîn,გაბრაზობს
990,sich fürchten::V,tirsîn,შიშობს
991,fürchten::V,tirsin,ფრთხილობს
992,fliehen::V,bazdan,გაიქცევა
993,flüchten::V,revîn,გაიქცევა
994,sehen::V,dîtin,ხედავს
995,anschauen::V,sêr kirin,ნახავს
996,ansehen::V,hesibandin,უყურებს
997,hören::V,guhdar jirin,ისმენს
998,zuhören::V,guhdarî kirin,მოისმენს
999,probieren::V,tehm kirin,გასინჯავს
1000,riechen::V,bihn kirin,ყნოსავს
1001,fühlen::V,hîs kirin,გრძნობს
1002,scheinen::V,xoyer kir,ეჩვენება
1003,zu sehen sein::V,diyar bûn,მოჩანს
1004,vernehmen::V,bihîstin,გაიგებს
1005,frieren::V,qerişîn,იყინება
1006,tun::V,kirin,აკეთებს
1007,können::V,karin,შეიძლება
1008,wollen::V,xwestîn,უნდა
1009,anfangen::V,dest pêkirin,დაიწყებს
1010,beenden::V,xelas kirin,ამთავრებს
1011,aufhören::V,xelas kirin,შეწყვეტს
1012,gelingen::V,çe bûn,მოახერხებს
1013,geraten::V,qewîmîn,გამოდის
1014,öffnen::V,vekirin,გახსნის
1015,schließen::V,girtin,ხურავს
1016,schließen::V,girtin,დაკეტავს
1017,stellen::V,danîn,დადგამს
1018,setzen::V,rûniştin,დასვამს
1019,legen::V,danîn,დადებს
1020,legen::V,razandin,დადებს
1021,berühren::V,lêketin,შეახებს
1022,berühren::V,lêketin,მიაკარებს
1023,verbinden::V,anîn pê,შეაერთებს
1024,bedecken::V,sergirtin,გადააფარებს
1025,aufhängen::V,aliqandin,დაკიდებს
1026,anzünden::V,pêxistin,დაანთებს
1027,anzünden::V,pêxistin,მოუკიდებს
1028,aufheben::V,hildan,აიღებს
1029,aufheben::V,hildan,აიყვანს
1030,zurücklassen::V,hiştin,დატოვებს
1031,zurücklassen::V,vehiştin,დატოვებს
1032,verlieren::V,wendakirin,დაკარგავს
1033,fallen lassen::V,xistin bixe,გაუვარდება
1034,fallen lassen::V,xistin,გაუვარდება
1035,machen::V,kirin,გააკეთებს
1036,machen::V,kirin,გამოიწვევს
1037,machen::V,çêkirin,გააკეთებს
1038,machen::V,çêkirin,გამოიწვევს
1039,herstellen::V,çê kirin,დაამზადებს
1040,herstellen::V,peyda kirin,დაამზადებს
1041,bauen::V,lêkirin,ააშენებს
1042,reparieren::V,veherînerîn,შეაკეთებს
1043,reparieren::V,veherînerîn,გაარემონტებს
1044,verbessern::V,sererastkirin,გამოაკეთებს
1045,verbessern::V,sererastkirin,გააუმჯობესებს
1046,ändern::V,degiş kirin,შეცვლის
1047,graben::V,kolandin,თხრის
1048,beugen::V,tewîn,ხრის
1049,beugen::V,xwar kirin,ხრის
1050,biegen::V,tewandin,გაღუნავს
1051,biegen::V,xwarkirin,გაღუნავს
1052,drehen::V,fitilandin,ატრიალებს
1053,wenden::V,zivîrin,მოაბრუნებს
1054,umdrehen::V,vegerandin,შეატრიალებს
1055,heben::V,hildan,ასწევს
1056,hochheben::V,hildan,აიყვანს
1057,ergreifen::V,dest avêtin,სტაცებს
1058,halten::V,hîştin,უჭირავს
1059,halten::V,sekinîn,უჭირავს
1060,drücken::V,pêl kirin,დააწვება
1061,schieben::V,damdan,მისწევს
1062,kratzen::V,xurandin,მოფხანს
1063,lecken::V,alastin,ლოკავს
1064,beißen::V,gez kirin,უკბენს
1065,abreißen::V,hilşandin,გლეჯს
1066,abreißen::V,hilşandin,მოწყვეტს
1067,abschneiden::V,jêkirin,გაჭრის
1068,binden::V,girêdan,შეკრავს
1069,binden::V,girêdan,გადააბამს
1070,stecken::V,têxistin,ჩაასობს
1071,brechen::V,şikandin,მოიტეხს
1072,klopfen::V,kutandin,აკაკუნებს
1073,hauen::V,li dan,ლეწავს
1074,kleben::V,zeliqîn,წებავს
1075,kleben::V,zeliqîn,დააწებებს
1076,kleben::V,şirêz kirin,წებავს
1077,kleben::V,şirêz kirin,დააწებებს
1078,reiben::V,firikandin,დაზელს
1079,streichen::V,bax dan,უსვამს
1080,schleifen::V,çarkirin,ლესავს
1081,schneiden::V,jêkirin,გაჭრის
1082,rütteln::V,hejandin,არხევს
1083,schütteln::V,daweşîn,არყევს
1084,schütteln::V,daweşîn,ანძრევს
1085,schwenken::V,têwdan,აქნევს
1086,schütten::V,rijandin,ღვრის
1087,schütten::V,rijandin,დააქცევს
1088,füllen::V,dagirtin,გაავსებს
1089,einwickeln::V,pêçandin,შეახვევს
1090,tragen::V,kişandin,მიიტანს
1091,tragen::V,rajtin,მიიტანს
1092,schleppen::V,kişandin,მიათრევს
1093,ziehen::V,kişandin,წევს
1094,ziehen::V,kişandin,ათრევს
1095,aufbewahren::V,hilandin,შეინახავს
1096,werfen::V,avêtin,ისვრის
1097,fangen::V,sem kirin,დაიჭერს
1098,fangen::V,girtin,დაიჭერს
1099,packen::V,pê girtin,სტაცებს
1100,verstecken::V,hîlanin,მალავს
1101,teilen::V,parvekirin,დაყოფს
1102,schicken::V,şandin,გაგზავნის
1103,bringen::V,anîn,მოიტანს
1104,bringen::V,birin,მოიტანს
1105,hinzufügen::V,dan ser,დაამატებს
1106,hinzufügen::V,li tiştekî zêde kirin,დაამატებს
1107,bekommen::V,standin,ამოიღებს
1108,erhalten::V,standin,იღებს
1109,nehmen::V,girtin,აიღებს
1110,wählen::V,ray dan,გადაარჩევს
1111,auswählen::V,bijartin,ამოარჩევს
1112,bewahren::V,rê li ber girtin,ინარჩუნებს
1113,bewahren::V,lê xwedî derketin,ინარჩუნებს
1114,behindern::V,bara wi,აბრკოლებს
1115,behindern::V,bara wi,გააძნელებს
1116,verderben::V,heram bûn,გააფუჭებს
1117,beschädigen::V,xerab kirin,დააზიანებს
1118,zerbrechen::V,şikênandin,დაამტვრევს
1119,zerbrechen::V,perçe kirin,დაამტვრევს
1120,zerreißen::V,qelişandin,გახევს
1121,zerstören::V,hilşandin,მოსპობს
1122,zerstören::V,hilşandin,დაანგრევს
1123,verbrennen::V,şewitandin,დაწვავს
1124,geben::V,dan,აძლევს
1125,geben::V,dayin,აძლევს
1126,reichen::V,besbûn,მიაწოდებს
1127,reichen::V,têrkirin,მიაწოდებს
1128,schenken::V,diyarî kirin,აჩუქებს
1129,versprechen::V,soz dan,აღუთქვამს
1130,wünschen::V,dil kirin,უსურვებს
1131,loben::V,pesinandin,აქებს
1132,loben::V,pesinandin,ამკობს
1133,küssen::V,maçkirin,აკოცებს
1134,wiegen::V,lorandin,არხევს
1135,wiegen::V,wezinandin,არხევს
1136,zudecken::V,nixumandin,გადახურავს
1137,wecken::V,bixwe hesandin,გააღვიძებს
1138,zeigen::V,şanîdan,დაანახვებს
1139,führen::V,raber kirin,მიჰყავს
1140,lehren::V,hîn kirin,ასწავლის
1141,unterrichten::V,ders dan,ასწავლის
1142,aufziehen::V,mesinkirin,აღზრდის
1143,leiten::V,rêberî kirin,აწარმოებს
1144,leiten::V,rêberî kirin,ხელმძღვანელობს
1145,antreiben::V,bezandin,დააჩქარებს
1146,lassen::V,berdan,ა--ინებს
1147,lassen::V,hiştin,ა--ინებს
1148,einladen::V,dawet kirin,მოიპატიჟებს
1149,vereinigen::V,bi yek kirin,შეაერთებს
1150,besuchen::V,mêvan bûn,სანახავად მიდის
1151,treffen::V,rast hatin,შეხვდება
1152,sich versammeln::V,li hev çivîn,შეიკრიბება
1153,spielen::V,listin,ეთამაშება
1154,singen::V,stran,მღერის
1155,tanzen::V,reqisîn,ცეკვავს
1156,sich trennen::V,hew berdan,მოშორდება
1157,verlassen::V,tanê hişt,მიატოვებს
1158,verlassen::V,bêkes,მიატოვებს
1159,retten::V,rihakirin,იხსნის
1160,retten::V,rihakirin,გადაარჩენს
1161,bewachen::V,raçavkirin,დარაჯობს
1162,bewachen::V,raçavkirin,უთვალთვალებს
1163,schützen::V,hemet kirin,დაიფარავს
1164,verteidigen::V,paraztin,დაიცავს
1165,sich schlagen::V,li hev bezîn,იჩხუბებს
1166,schießen::V,agir kirin,ისვრის
1167,siegen::V,biser ketin,გაიმარჯვებს
1168,ärgern::V,xeyirandin,აჯავრებს
1169,schlagen::V,lêdan,ცემს
1170,schlagen::V,lêxistin,ცემს
1171,treten::V,têlekirin,პანღურს ამოჰკრავს
1172,stechen::V,têrekirin,სჩხვლეტს
1173,stoßen::V,lêketin,დაეჯახება
1174,stehlen::V,dizîn,ქურდობს
1175,stehlen::V,dizîn,მოიპარავს
1176,stehlen::V,dizî birin,ქურდობს
1177,stehlen::V,dizî birin,მოიპარავს
1178,stören::V,aciz kirin,შეაწუხებს
1179,belästigen::V,li tela yeki ketin,მობეზრდება
1180,verbergen::V,veşartin,დამალავს
1181,verbergen::V,kemîndanîn,დამალავს
1182,täuschen::V,xapandin,შეცდებს
1183,täuschen::V,lê zexeli kirin,შეცდებს
1184,betrügen::V,xapandin,მოატყუებს
1185,töten::V,kûştin,მოკლავს
1186,wohnen::V,rûniştin,ცხოვრობს
1187,wohnen::V,rûniştin,ბინადრობს
1188,arbeiten::V,kar kirin,მუშაობს
1189,arbeiten::V,şêxulin,მუშაობს
1190,sammeln::V,komkirin,შეკრებს
1191,pflücken::V,çinîn,კრეფს
1192,jagen::V,nêçîr kirin,ნადირობს
1193,fischen::V,masî girtin,თევზაობს
1194,fassen::V,pê girtin,დააჭერს
1195,fassen::V,sêm kirin,დააჭერს
1196,hüten::V,hei jê man,მწყემსავს
1197,treiben::V,bêherandin,მიერეკება
1198,anbinden::V,tewilandin,მიაბამს
1199,füttern::V,xwarine dan lê,აჭმევს
1200,melken::V,dotin,წველის
1201,hacken::V,kolandin,კეპავს
1202,gießen::V,av dan,რწყავს
1203,reifen::V,kemilîn,მწიფდება
1204,zubereiten::V,çe kirin,მოამზადებს
1205,kochen::V,xwarin çe kirin,მოხარშავს
1206,kochen::V,kelandin,მოხარშავს
1207,backen::V,pijandin,გამოაცხობს
1208,braten::V,qelandin,შეწვავს
1209,braten::V,sor kirin,შეწვავს
1210,umrühren::V,têvdan,შეურევს
1211,umrühren::V,têvdan,გათქვეფს
1212,stricken::V,hûnan,ქსოვს
1213,nähen::V,kêl kirin,გაკერავს
1214,färben::V,boyax kirin,შეღებავს
1215,reinigen::V,paqijkirin,გაწმენდს
1216,reinigen::V,paqijkirin,გასუფთავებს
1217,waschen::V,şuştin,გარეცხავს
1218,abwischen::V,pakîj kirin,წაშლის
1219,spülen::V,şuştin,გაავლებს
1220,fegen::V,maliştin,დაბლანდავს
1221,kehren::V,maliştin,დაგვის
1222,baden::V,serîşûştin,ბანაობს
1223,sich waschen::V,serîşûştin,იბანება
1224,ausziehen::V,jê kirin,გაიხდის
1225,anziehen::V,pê kirin,ჩაიცვამს
1226,sich anziehen::V,xwe kirin,ჩაიცვამს
1227,kämmen::V,şeh kirin,დავარცხნის
1228,schmücken::V,xemilandin,მორთავს
1229,sagen::V,gotin,იტყვის
1230,sagen::V,peyivîn,იტყვის
1231,sprechen::V,peyivîn,ლაპარაკობს
1232,reden::V,axaftin,საუბრობს
1233,sich unterhalten::V,hev biştaxilin,ბაასობს
1234,sich unterhalten::V,hev biştaxilin,მუსაიფობს
1235,fragen::V,pirsîn,ჰკითხავს
1236,fragen::V,pirs kirin,ჰკითხავს
1237,bitten::V,tika kirin,სთხოვს
1238,erzählen::V,behs kirin,მოუთხრობს
1239,mitteilen::V,vegotin,აუწყებს
1240,mitteilen::V,vegotin,აცნობებს
1241,nennen::V,bi nav kirin,უწოდებს
1242,rufen::V,bakirin,დაუძახებს
1243,prahlen::V,pesnê xwe dan,ტრაბახობს
1244,übersetzen::V,qulibandin,გადათარგმნის
1245,übersetzen::V,derbas kirin,გადათარგმნის
1246,denken::V,fikirîn,ფიქრობს
1247,denken::V,fikirîn,აზროვნებს
1248,glauben::V,bawer bûn,სჯერა
1249,bemerken::V,bala xwe dan,შენიშვნავს
1250,bemerken::V,çac lê ketin,შენიშვნავს
1251,erkennen::V,pêhesîn,გამოიცნობს
1252,begreifen::V,fêmkirin,გაიგებს
1253,verstehen::V,fêmkirin,გაიგონებს
1254,lernen::V,halmandin,ისწავლის
1255,lernen::V,fêrbun,ისწავლის
1256,wissen::V,zanîn,ეცოდინება
1257,sich erinnern an::V,bir bûn,მოიგონებს
1258,sich erinnern an::V,bir bûn,გაიხსენებს
1259,vergessen::V,ji bir kirin,ივიწყებს
1260,messen::V,pê kanîn,ზომავს
1261,zählen::V,hejmardin,ითვლის
1262,rechnen::V,hesibandin,გაიანგარიშებს
1263,lesen::V,xwendin,კითხულობს
1264,malen::V,rengandin,ხატავს
1265,malen::V,boyax kirin,ხატავს
1266,zeichnen::V,işaret kirin,ხაზავს
1267,schreiben::V,nivîsandin,დაწერს
1268,besitzen::V,hebûn,ექნება
1269,kaufen::V,kirîn,ყიდულობს
1270,verkaufen::V,firotin,გაყიდის
1271,bezahlen::V,pere dan,გადაიხდის
1272,zahlen::V,pere dan,გადაიხდის
1273,zahlen::V,dayin,გადაიხდის
1274,beherrschen::V,zebt kirin,ფლობს
1275,beherrschen::V,hukim kirin,ფლობს
1276,ertragen::V,bihêzkirin,მოითმენს
