,Concept_ID,is,lez
791,hinter::PRP,aftur fyrir,кьулухъ
792,unter::PRP,undir,кӏаник
793,durch::PRP,gegnum,арадай
794,durch::PRP,gegnum,-кай хкатна
795,neben::PRP,hjá,патав
796,neben::PRP,hjá,мукьув
797,neben::PRP,við hliðina á,патав
798,neben::PRP,við hliðina á,мукьув
799,zwischen::PRP,milli,ара
800,zwischen::PRP,milli,арада
801,zwischen::PRP,á milli,ара
802,zwischen::PRP,á milli,арада
803,wegen::PRP,vegna,гъиляй
804,dies::PRN,þetta,и
805,dies::PRN,þetta,им
806,das::PRN,það,а
807,das::PRN,það,ам
808,alles::PRN,allt,вири
809,alles::PRN,allt,михьиз
810,ich::PRN,ég,за
811,ich::PRN,ég,зун
812,du::PRN,þú,вун
813,er::PRN,hann,ам
814,er::PRN,hann,гьа
815,wir::PRN,við,чун
816,ihr::PRN,þið,куьн
817,sie::PRN,þær,абур
818,sie::PRN,þeir,абур
819,was::FPRN,hvað,вуч
820,wer::FPRN,hver,вуж
821,wo::FADV,hvar,гьина
822,wohin::FADV,hvert,гьиниз
823,wie::FADV,hvernig,гьикӏ
824,warum::FADV,hvers vegna,вучиз
825,wieviel::FNUM,hve mikill,шумуд
826,eins::NUM,einn,са
827,zwei::NUM,tveir,кьвед
828,drei::NUM,þrír,пуд
829,vier::NUM,fjórir,кьуд
830,fünf::NUM,fimm,вад
831,sechs::NUM,sex,ругуд
832,sieben::NUM,sjö,ирид
833,acht::NUM,átta,муьжуьд
834,neun::NUM,níu,кӏуьд
835,zehn::NUM,tíu,цӏуд
836,elf::NUM,ellefu,цӏусад
837,zwölf::NUM,tólf,цӏикьвед
838,zwanzig::NUM,tuttugu,къад
839,dreißig::NUM,þrjátíu,къанницӏуд
840,vierzig::NUM,fjörutíu,яхцӏур
841,fünfzig::NUM,fimmtíu,яхцӏурни цӏуд
842,sechzig::NUM,sextíu,пудкъад
843,siebzig::NUM,sjötíu,пудкъанни цӏуд
844,achtzig::NUM,áttatíu,кьудкъад
845,neunzig::NUM,níutíu,кьудкъанни цӏуд
846,hundert::NUM,hundrað,виш
847,tausend::NUM,þúsund,агъзур
848,und::CNJ,og,ва
849,oder::CNJ,eða,я
850,stehen::V,standa,акъвазун
851,sitzen::V,sitja,ацукьун
852,liegen::V,liggja,къаткун
853,hängen::V,hanga,куьрс хьун
854,werden::V,verða,хьун
855,passieren::V,gerast,хьун
856,beginnen::V,byrja,башламиш хьун
857,enden::V,enda,куьтягь хьун
858,enden::V,lykta,куьтягь хьун
859,wechseln::V,skipta,дегиш хьун
860,aufgehen[Sonne]::V,koma upp,экъечӏун
861,untergehen[Sonne]::V,ganga til viðar,акӏун
862,scheinen[Sonne]::V,skína,ишигь гун
863,donnern::V,þruma,къукърумар авун
864,wehen::V,blása,
865,strömen::V,streyma,авахьун
866,fließen::V,fljóta,авахьун
867,sich drehen::V,snúast,элкъуьн
868,schwanken::V,riða,юзун
869,schwanken::V,rugga,юзун
870,schwingen::V,sveiflast,галтад хьун
871,fallen::V,falla,аватун
872,brennen::V,brenna,кун
873,brennen::V,brenna,ккун
874,rauchen::V,reykja,
875,regnen::V,rigna,къун
876,gefrieren::V,frjósa,муркӏади кьун
877,tauen::V,þiðna,цӏурун
878,schmelzen::V,bráðna,цӏурун
879,trocknen::V,þorna,кьурун
880,sieden::V,sjóða,ругун
881,faulen::V,rotna,кутӏун
882,verfaulen::V,rotna,чуьруьтмиш хьун
883,verfaulen::V,rotna,кутӏун
884,reißen::V,rifna,атӏун
885,reißen::V,rifna,къазунун
886,versinken::V,sökkva,батмиш хьун
887,vergehen::V,líða,алатун
888,erscheinen::V,birtast,майдандиз акъатун
889,verschwinden::V,hverfa,квахьун
890,sinken::V,síga,элекьун
891,abnehmen::V,lækka,тӏимил хьун
892,abnehmen::V,lækka,гъвечӏи хьун
893,abnehmen::V,minnka,тӏимил хьун
894,abnehmen::V,minnka,гъвечӏи хьун
895,zunehmen::V,aukast,артух хьун
896,steigen::V,stíga,хкаж хьун
897,wachsen::V,vaxa,экъечӏун
898,glänzen::V,glóa,цӏарцӏар гун
899,glänzen::V,glampa,цӏарцӏар гун
900,funkeln::V,leiftra,нур гун
901,lärmen::V,hafa hátt,ван авун
902,läuten::V,hringja,зенг ягъун
903,klingeln::V,hringja,зенг ягъун
904,klirren::V,glamra,зигринг авун
905,klirren::V,skrölta,зигринг авун
906,brausen::V,ólga,къати хьун
907,rauschen::V,suða,вишриш авун
908,klingen::V,hljóma,ван авун
909,bellen::V,gelta,элуькьун
910,heulen::V,væla,къув ягъун
911,heulen::V,ýlfra,къув ягъун
912,blasen::V,blása,уф гун
913,pfeifen::V,blístra,уьфт ягъун
914,schreien::V,æpa,гьараюн
915,stöhnen::V,stynja,суза авун
916,zittern::V,titra,зурзун
917,zittern::V,skjálfa,зурзун
918,leben::V,lifa,яшамиш хьун
919,geboren werden::V,fæðast,хьун
920,atmen::V,anda,нефес чӏугун
921,atmen::V,draga andann,нефес чӏугун
922,trinken::V,drekka,хъун
923,essen::V,borða,тӏуьн
924,schlucken::V,kingja,туькьуьнун
925,müde werden::V,þreytast,галатун
926,müde werden::V,þreytast,юргъун хьун
927,einschlafen::V,sofna,ксун
928,schlafen::V,sofa,ксун
929,aufwachen::V,vakna,ахварай аватун
930,aufstehen::V,fara á fætur,къарагъун
931,sich erholen::V,hvíla sig,ял ягъун
932,krank werden::V,veikjast,кефсуз хьун
933,krank werden::V,verða veikur,кефсуз хьун
934,krank sein::V,vera veikur,тӏа хьун
935,schmerzen::V,kenna til,тӏа хьун
936,husten::V,hósta,уьгьуь ягъун
937,genesen::V,batna,сагъ хъхьун
938,genesen::V,frískast,сагъ хъхьун
939,sterben::V,deyja,кьин
940,umkommen::V,farast,терг хьун
941,sich bewegen::V,bifast,юзун
942,sich rühren::V,hreyfast,юзун
943,sich erheben::V,standa upp,къарагъун
944,sich setzen::V,setjast,ацукьун
945,hinfallen::V,detta,алукьун
946,laufen::V,labba,къекъуьн
947,schreiten::V,ganga,ккамар къачун
948,spazierengehen::V,ganga sér til skemmtunar,сейр авун
949,eilen::V,fara hratt,тади авун
950,sich beeilen::V,flýta sér,гьерекатун
951,sausen::V,þjóta,чкурун
952,rennen::V,hlaupa,катун
953,rennen::V,hlaupa,зверун
954,springen::V,stökkva,хкадарун
955,klettern::V,klifra,акьахун
956,schaukeln::V,róla,
957,schaukeln::V,rugga,
958,kriechen::V,skríða,капаралди фин
959,schwimmen::V,synda,сирнав авун
960,tauchen::V,kafa,кьилихъди циз вегьин
961,rudern::V,róa,кьусуйралди лодка гьалун
962,rudern::V,róa,цуьруьгъуьлдалди кӏватӏун
963,fahren::V,aka,фин
964,fahren::V,fara,фин
965,fliegen::V,fljúga,лув гун
966,fliegen::V,fljúga,цавай фин
967,gehen::V,fara,фин
968,gehen::V,ganga,фин
969,weggehen::V,fara burt,хъфин
970,weggehen::V,ganga burt,хъфин
971,abfahren::V,aka burt,фин
972,abfahren::V,aka burt,рекье гьатун
973,anhalten::V,stöðva,акъвазун
974,hineingehen::V,ganga inn,гьахьун
975,eintreten::V,koma inn,гьахьун
976,eintreten::V,ganga inn,гьахьун
977,kommen::V,koma,атун
978,ankommen::V,koma til,атун
979,zurückkommen::V,koma til baka,хтун
980,bleiben::V,haldast,амукьун
981,bleiben::V,vera kyrr,амукьун
982,warten::V,bíða,гуьзлемишун
983,erwarten::V,búast við,вил алаз акъвазун
984,erwarten::V,eiga von á,вил алаз акъвазун
985,suchen::V,leita,къекъуьн
986,finden::V,finna,жугъун
987,versuchen::V,reyna,алахъун
988,vorbereiten::V,undirbúa,гьазурун
989,lieben::V,elska,кӏан хьун
990,mögen::V,þykja gott,рикӏ ацукьун
991,mögen::V,falla í geð,рикӏ ацукьун
992,lachen::V,hlæja,хъуьруьн
993,rühren::V,snerta,
994,weinen::V,gráta,шехьун
995,schimpfen::V,skammast,сеперар гун
996,schimpfen::V,skammast,экъуьгъунар авун
997,sich ärgern::V,sárna,хъел акатун
998,sich ärgern::V,gremjast,хъел акатун
999,sich fürchten::V,óttast,кичӏе хьун
1000,fürchten::V,óttast,къурхутмиш хьун
1001,fliehen::V,flýja,катун
1002,flüchten::V,strjúka,катун
1003,sehen::V,sjá,акун
1004,anschauen::V,horfa á,вил вегьин
1005,ansehen::V,líta á,килигун
1006,hören::V,heyra,ван хьун
1007,zuhören::V,hlusta,яб гун
1008,probieren::V,smakka,дад акун
1009,riechen::V,þefa,ни чӏугун
1010,fühlen::V,finna til,гьисс авун
1011,scheinen::V,virðast,
1012,zu sehen sein::V,vera að sjá,
1013,vernehmen::V,heyra,
1014,vernehmen::V,greina,
1015,frieren::V,frjósa,кьун
1016,frieren::V,frjósa,мекьи хьун
1017,tun::V,gera,авун
1018,können::V,geta,хьун
1019,können::V,geta,акъакьун
1020,wollen::V,ætla,кӏан хьун
1021,wollen::V,vilja,кӏан хьун
1022,anfangen::V,hefja,башламишун
1023,beenden::V,enda,куьтягьун
1024,beenden::V,ljúka,куьтягьун
1025,aufhören::V,lykta,акъвазун
1026,gelingen::V,heppnast,арадал атун
1027,geraten::V,lukkast,акъатун
1028,öffnen::V,opna,ахъаюн
1029,schließen::V,loka,акьалун
1030,stellen::V,láta,эцигун
1031,stellen::V,setja,эцигун
1032,setzen::V,láta,ацукьарун
1033,setzen::V,setja,ацукьарун
1034,legen::V,láta,эцигун
1035,legen::V,leggja,эцигун
1036,berühren::V,koma við,хкӏурун
1037,verbinden::V,sameina,гилигун
1038,bedecken::V,hylja,кӏевун
1039,aufhängen::V,hengja,куьрсарун
1040,aufhängen::V,hengja upp,куьрсарун
1041,anzünden::V,kveikja í,куькӏуьрун
1042,aufheben::V,taka upp,хкажун
1043,aufheben::V,lyfta upp,хкажун
1044,zurücklassen::V,skilja eftir,тун
1045,verlieren::V,týna,квадарун
1046,verlieren::V,glata,квадарун
1047,fallen lassen::V,missa,авадрун
1048,machen::V,búa til,авун
1049,machen::V,búa til,кар авун
1050,herstellen::V,framleiða,расун
1051,bauen::V,smíða,туькӏуьрун
1052,bauen::V,byggja,туькӏуьрун
1053,reparieren::V,gera við,расун
1054,verbessern::V,bæta,хъсанрун
1055,ändern::V,breyta,табдил авун
1056,graben::V,grafa,эгъуьнун
1057,beugen::V,beygja,акӏажарун
1058,beugen::V,beygja,кангур авун
1059,biegen::V,sveigja,патахъарун
1060,drehen::V,snúa,алчударун
1061,wenden::V,snúa,
1062,wenden::V,venda,
1063,umdrehen::V,venda,элкъуьрун
1064,umdrehen::V,snúa við,элкъуьрун
1065,heben::V,hefja,хкажун
1066,hochheben::V,lyfta upp,хкажун
1067,ergreifen::V,grípa,агалчна кьун
1068,halten::V,rúma,кьун
1069,halten::V,halda,кьун
1070,drücken::V,þjá,чуькьуьн
1071,drücken::V,þrýsta,чуькьуьн
1072,schieben::V,ýta,хуртӏ гун
1073,kratzen::V,klóra,къадгъунун
1074,lecken::V,sleikja,мез гун
1075,beißen::V,bíta,кӏасун
1076,abreißen::V,rífa af,галудун
1077,abreißen::V,rífa frá,галудун
1078,abschneiden::V,skera af,атӏун
1079,abschneiden::V,klippa af,атӏун
1080,binden::V,binda,
1081,stecken::V,stinga,сухун
1082,brechen::V,brjóta,хун
1083,brechen::V,brjóta,кукӏварун
1084,klopfen::V,berja,тахъ-тахъ авун
1085,klopfen::V,klappa,тахъ-тахъ авун
1086,hauen::V,berja,ягъун
1087,hauen::V,höggva,ягъун
1088,kleben::V,líma,алкӏурун
1089,kleben::V,líma,кукӏурун
1090,reiben::V,núa,тӏушунун
1091,streichen::V,smyrja,алтадун
1092,schleifen::V,slípa,кӏвенкӏв авун
1093,schneiden::V,skera,атӏун
1094,schneiden::V,klippa,атӏун
1095,rütteln::V,skaka,къарсурун
1096,schütteln::V,hrista,къарсурун
1097,schwenken::V,sveifla,элягъун
1098,schwenken::V,sveifla,галтадун
1099,schütten::V,hella,цун
1100,füllen::V,fylla,ацӏурун
1101,einwickeln::V,vefja inn í,кутун
1102,einwickeln::V,vefja inn í,элкъуьрун
1103,tragen::V,bera,тухун
1104,schleppen::V,draga,галчӏурун
1105,ziehen::V,toga,ялун
1106,ziehen::V,toga,чӏугун
1107,ziehen::V,draga,ялун
1108,ziehen::V,draga,чӏугун
1109,aufbewahren::V,geyma,хуьн
1110,werfen::V,kasta,гадрун
1111,fangen::V,grípa,кьун
1112,packen::V,þrífa í,кьун
1113,verstecken::V,fela,кӏевун
1114,teilen::V,deila,паюн
1115,schicken::V,senda,ракъурун
1116,bringen::V,færa,гъун
1117,bringen::V,flytja,гъун
1118,hinzufügen::V,bæta við,алава авун
1119,bekommen::V,hljóta,къачун
1120,bekommen::V,hljóta,жугъурун
1121,bekommen::V,ná,къачун
1122,bekommen::V,ná,жугъурун
1123,erhalten::V,fá,къачун
1124,nehmen::V,taka,къачун
1125,wählen::V,velja,хкягъун
1126,auswählen::V,velja úr,хкягъун
1127,bewahren::V,gæta,хуьн
1128,bewahren::V,vernda,хуьн
1129,behindern::V,varna,манийвал авун
1130,verderben::V,spilla,чӏурун
1131,beschädigen::V,skemma,нукьсанвал гун
1132,zerbrechen::V,brjóta,хун
1133,zerreißen::V,rífa,къазунун
1134,zerreißen::V,rífa sundur,къазунун
1135,zerstören::V,rífa niður,чӏурун
1136,zerstören::V,rífa niður,барбатӏун
1137,verbrennen::V,brenna,ккун
1138,geben::V,gefa,гун
1139,reichen::V,rétta,вугун
1140,reichen::V,rétta,гун
1141,schenken::V,gefa,пишкеш авун
1142,versprechen::V,lofa,гаф гун
1143,versprechen::V,heita,гаф гун
1144,wünschen::V,óska,дуьа авун
1145,loben::V,lofa,тариф авун
1146,loben::V,hrósa,тариф авун
1147,küssen::V,kyssa,темен гун
1148,wiegen::V,rugga,эчӏягъун
1149,zudecken::V,þekja,гьалдун
1150,zudecken::V,breiða yfir,гьалдун
1151,wecken::V,vekja,ахварай авудун
1152,zeigen::V,sýna,къалурун
1153,führen::V,leiða,тухун
1154,lehren::V,kenna,кӏелиз тун
1155,unterrichten::V,fræða,тарс гун
1156,aufziehen::V,ala upp,тербия гун
1157,aufziehen::V,ala upp,тербияламишун
1158,leiten::V,stjórna,идара авун
1159,antreiben::V,hvetja,тади кутун
1160,lassen::V,láta,
1161,einladen::V,bjóða heim,теклиф авун
1162,vereinigen::V,sameina,сад авун
1163,besuchen::V,heimsækja,кьилив атун
1164,treffen::V,hitta,гьалтун
1165,sich versammeln::V,safnast saman,алтӏушун
1166,spielen::V,leika sér,къугъун
1167,singen::V,syngja,лугьун
1168,singen::V,syngja,мани лугьун
1169,tanzen::V,dansa,кьуьл авун
1170,sich trennen::V,skiljast,къакъатун
1171,verlassen::V,yfirgefa,гъил къачун
1172,retten::V,bjarga,къутармишун
1173,bewachen::V,gæta,хуьн
1174,bewachen::V,hafa vörð á,хуьн
1175,schützen::V,vernda,хуьн
1176,verteidigen::V,verja,хуьн
1177,sich schlagen::V,slást,кукӏун
1178,sich schlagen::V,berjast,кукӏун
1179,schießen::V,skjóta,акъатун
1180,siegen::V,sigra,гъалиб хьун
1181,ärgern::V,ergja,хъел гъун
1182,ärgern::V,ergja,хъел кутун
1183,ärgern::V,skaprauna,хъел гъун
1184,ärgern::V,skaprauna,хъел кутун
1185,schlagen::V,slá,ягъун
1186,schlagen::V,slá,галукьарун
1187,schlagen::V,lemja,ягъун
1188,schlagen::V,lemja,галукьарун
1189,treten::V,sparka,кьуьл къекъягъун
1190,treten::V,sparka,кьуьл эцягъун
1191,stechen::V,stinga,акьадарун
1192,stoßen::V,hrinda,эцягъун
1193,stehlen::V,stela,чуьнуьхун
1194,stören::V,trufla,хкуьрун
1195,belästigen::V,ónáða,хкуьрун
1196,belästigen::V,ónáða,азият гун
1197,verbergen::V,leyna,далдаламишун
1198,täuschen::V,gabba,алцурарун
1199,täuschen::V,gabba,алцуррун
1200,täuschen::V,blekkja,алцурарун
1201,täuschen::V,blekkja,алцуррун
1202,betrügen::V,svíkja,алцурарун
1203,betrügen::V,svíkja,гьарамзадавал авун
1204,betrügen::V,blekkja,алцурарун
1205,betrügen::V,blekkja,гьарамзадавал авун
1206,töten::V,drepa,яна кьин
1207,wohnen::V,búa,дуланмиш хьун
1208,arbeiten::V,vinna,кӏвалахун
1209,arbeiten::V,vinna,кӏвалах авун
1210,sammeln::V,safna,кӏватӏун
1211,pflücken::V,tína,атӏун
1212,pflücken::V,reyta,атӏун
1213,jagen::V,veiða,гъуьрч авун
1214,fischen::V,fiska,гъетер кьун
1215,fassen::V,veiða,кьун
1216,hüten::V,gæta,чӏура хуьн
1217,hüten::V,vakta,чӏура хуьн
1218,treiben::V,reka,гьалун
1219,anbinden::V,binda við,акалун
1220,anbinden::V,binda fast,акалун
1221,füttern::V,fóðra,ем гун
1222,melken::V,mjólka,ацун
1223,hacken::V,höggva,куьткуьнун
1224,gießen::V,hella,яд гун
1225,reifen::V,þroskast,чурун
1226,reifen::V,þroskast,агакьун
1227,zubereiten::V,elda,гьазурун
1228,zubereiten::V,tilbúa,гьазурун
1229,kochen::V,sjóða,ругун
1230,backen::V,baka,чурун
1231,braten::V,steikja,чурун
1232,umrühren::V,hræra í,какадарун
1233,stricken::V,prjóna,хурун
1234,nähen::V,sauma,цун
1235,färben::V,lita,шир ягъун
1236,reinigen::V,hreinsa,михьун
1237,waschen::V,þvo,чуьхуьн
1238,abwischen::V,þerra,гуьцӏун
1239,spülen::V,skola,экъуьрун
1240,spülen::V,þvo upp,экъуьрун
1241,fegen::V,sópa,шуткун
1242,fegen::V,hreinsa,шуткун
1243,kehren::V,sópa,кул алтадун
1244,baden::V,baða sig,эхъуьн
1245,sich waschen::V,þvo sér,жендек чуьхуьн
1246,ausziehen::V,fara úr,хутӏунун
1247,ausziehen::V,fara úr,галудун
1248,anziehen::V,fara í,алукӏун
1249,sich anziehen::V,klæðast,алукӏун
1250,sich anziehen::V,klæðast,парталар алукӏун
1251,kämmen::V,greiða,эвягъун
1252,schmücken::V,prýða,безетмишун
1253,schmücken::V,prýða,гуьрчегарун
1254,schmücken::V,skreyta,безетмишун
1255,schmücken::V,skreyta,гуьрчегарун
1256,sagen::V,segja,лугьун
1257,sprechen::V,tala,рахун
1258,reden::V,ræða,рахун
1259,sich unterhalten::V,spjalla,ихтилат авун
1260,sich unterhalten::V,ræðast við,ихтилат авун
1261,fragen::V,spyrja,жузун
1262,bitten::V,biðja,тӏалабун
1263,erzählen::V,segja frá,ахъаюн
1264,mitteilen::V,tilkynna,хабар гун
1265,nennen::V,nefna,тӏвар гун
1266,rufen::V,kalla,эверун
1267,prahlen::V,gorta,яцӏу гафар авун
1268,übersetzen::V,þýða,таржума авун
1269,übersetzen::V,þýða,гафладун
1270,denken::V,hugsa,фикир авун
1271,glauben::V,trúa,агъун
1272,bemerken::V,taka eftir,фикир гун
1273,erkennen::V,þekkja,
1274,begreifen::V,skilja,гъавурда акьун
1275,verstehen::V,skilja,
1276,lernen::V,læra,кӏелун
1277,wissen::V,vita,чир хьун
1278,wissen::V,vita,чирхьун
1279,sich erinnern an::V,minnast,рикӏел хуьн
1280,vergessen::V,gleyma,рикӏелай фин
1281,vergessen::V,gleyma,рикӏелай алатун
1282,messen::V,mæla,алцумун
1283,zählen::V,telja,гьисабун
1284,rechnen::V,reikna,гьисабун
1285,lesen::V,lesa,кӏелун
1286,malen::V,mála,кхьин
1287,malen::V,mála,шикилар чӏугун
1288,zeichnen::V,teikna,чӏугун
1289,schreiben::V,skrifa,кхьин
1290,besitzen::V,hafa,иеси хьун
1291,kaufen::V,kaupa,къачун
1292,kaufen::V,kaupa,маса къачун
1293,verkaufen::V,selja,гун
1294,verkaufen::V,selja,маса гун
1295,bezahlen::V,borga,къимет гун
1296,bezahlen::V,borga,эвезда авун
1297,bezahlen::V,borga,гьакъи агакьрун
1298,zahlen::V,borga,къимет гун
1299,zahlen::V,borga,эвезда авун
1300,zahlen::V,borga,гьакъи агакьрун
1301,beherrschen::V,hafa á valdi sínu,иеси хьун
1302,ertragen::V,þola,таб гун
