,Concept_ID,ta,de
674,neunzig::NUM,தொன்னூறு,neunzig
675,hundert::NUM,நூறு,hundert
676,tausend::NUM,ஆயிரம்,tausend
677,und::CNJ,மற்றும்,und
678,oder::CNJ,அல்லது,oder
679,stehen::V,நில்,stehen
680,sitzen::V,உட்கார்,sitzen
681,liegen::V,படு,liegen
682,hängen::V,தொங்கச் செய்,hängen
683,werden::V,ஆகு,werden
684,passieren::V,நிகழ்,passieren
685,beginnen::V,ஆரம்பி,beginnen
686,enden::V,முடி,enden
687,wechseln::V,மாற்று,wechseln
688,aufgehen[Sonne]::V,உயர எழு,aufgehen
689,untergehen[Sonne]::V,பொறுத்து,untergehen
690,scheinen[Sonne]::V,பிரகாசி,scheinen
691,donnern::V,இடி,donnern
692,wehen::V,வீசு,wehen
693,strömen::V,பாயதல்,strömen
694,fließen::V,நீரோட்டம் போக்கில் போ,fließen
695,sich drehen::V,சுழல்,sich drehen
696,schwanken::V,தள்ளாடு,schwanken
697,schwingen::V,ஆடு,schwingen
698,fallen::V,விழு,fallen
699,brennen::V,எரி,brennen
700,rauchen::V,பகை பிடி,rauchen
701,regnen::V,மழை பெய்,regnen
702,gefrieren::V,உறைந்துவிடு,gefrieren
703,tauen::V,உருகு,tauen
704,schmelzen::V,உருகு,schmelzen
705,trocknen::V,உலர்த்து,trocknen
706,sieden::V,கொதிக்க வை,sieden
707,faulen::V,அழுகச் செய்,faulen
708,verfaulen::V,அழுகச் செய்,verfaulen
709,reißen::V,திடீரென அறு,reißen
710,versinken::V,மூழ்கு,versinken
711,vergehen::V,கடந்துசெல்,vergehen
712,erscheinen::V,தோன்றச்,erscheinen
713,verschwinden::V,மறைந்து போ,verschwinden
714,sinken::V,பதைவுறு,sinken
715,abnehmen::V,குறை,abnehmen
716,zunehmen::V,உயர்த்து,zunehmen
717,steigen::V,உயர எழு,steigen
718,wachsen::V,வளர்,wachsen
719,glänzen::V,மிளிர்,glänzen
720,funkeln::V,பிரகாசி,funkeln
721,lärmen::V,கொம்பு,lärmen
722,läuten::V,மணியொலியிசை,läuten
723,klingeln::V,மணி அடி,klingeln
724,klirren::V,கிலுங்கு,klirren
725,brausen::V,இரைதல்,brausen
726,rauschen::V,சலசலப்பு,rauschen
727,klingen::V,சிலம்புதல்,klingen
728,bellen::V,குரை,bellen
729,heulen::V,ஊளையிடு,heulen
730,blasen::V,ஊது,blasen
731,pfeifen::V,சீழ்க்கை எழப்பு,pfeifen
732,schreien::V,கூச்சலிடு,schreien
733,stöhnen::V,வேதனை,stöhnen
734,zittern::V,நடுங்கு,zittern
735,leben::V,உயிருடனிரு,leben
736,geboren werden::V,பிற,geboren werden
737,atmen::V,சுவாசி,atmen
738,trinken::V,குடி,trinken
739,essen::V,சாப்பிடு,essen
740,schlucken::V,முழுங்கு,schlucken
741,müde werden::V,கையயர்தல்,müde werden
742,einschlafen::V,தூங்க,einschlafen
743,schlafen::V,தூங்கு,schlafen
744,aufwachen::V,எழுப்பு,aufwachen
745,aufstehen::V,எழுந்திரு,aufstehen
746,sich erholen::V,இளைப்பாறு,sich erholen
747,krank werden::V,விழுதல்,krank werden
748,krank sein::V,நருக்கலாயிருக்க,krank sein
749,schmerzen::V,நோவுறு,schmerzen
750,husten::V,இருமு,husten
751,genesen::V,குணம் அடை,genesen
752,sterben::V,மரணமடை,sterben
753,umkommen::V,நசி,umkommen
754,sich bewegen::V,நகர்த்து,sich bewegen
755,sich rühren::V,அசை,sich rühren
756,sich erheben::V,எழுந்து நில்,sich erheben
757,sich setzen::V,உட்கார்,sich setzen
758,hinfallen::V,விழு,hinfallen
759,laufen::V,நட,laufen
760,schreiten::V,கவடுவைத்தல்,schreiten
761,spazierengehen::V,உலவு,spazierengehen
762,eilen::V,விரைந்து,eilen
763,sich beeilen::V,அவசரப்படுத்து,sich beeilen
764,sausen::V,விரைந்து செல்,sausen
765,rennen::V,ஓடு,rennen
766,springen::V,குதி,springen
767,klettern::V,ஏறு,klettern
768,schaukeln::V,தள்ளாடு,schaukeln
769,kriechen::V,மெதுவாக நடந்து செல்,kriechen
770,schwimmen::V,நீந்து,schwimmen
771,tauchen::V,மூழ்கி நீச்சலடி,tauchen
772,rudern::V,துடுப்புப் போடு,rudern
773,fahren::V,ஓட்டு,fahren
774,fliegen::V,பற,fliegen
775,gehen::V,போ,gehen
776,weggehen::V,விலகிச் செல்,weggehen
777,abfahren::V,புறப்பட்டுச் செல்,abfahren
778,anhalten::V,நின்றுவிடு,anhalten
779,hineingehen::V,மறையச் செய்,hineingehen
780,eintreten::V,நுழை,eintreten
781,kommen::V,வா,kommen
782,ankommen::V,வநது சேர்,ankommen
783,zurückkommen::V,திரும்பி வா,zurückkommen
784,bleiben::V,இரு,bleiben
785,warten::V,தாமதி,warten
786,erwarten::V,எதிர்நோக்கு,erwarten
787,suchen::V,தேடு,suchen
788,finden::V,கண்டுபிடி,finden
789,versuchen::V,முயற்சி செய்,versuchen
790,vorbereiten::V,ஆயத்தம் செய்,vorbereiten
791,lieben::V,அன்பு செலுத்து,lieben
792,mögen::V,விரும்பு,mögen
793,lachen::V,சிரி,lachen
794,rühren::V,இதயத்தைத் தொடு,rühren
795,weinen::V,அழு,weinen
796,schimpfen::V,சாபமிடு,schimpfen
797,sich ärgern::V,கோப்பபடு,sich ärgern
798,sich fürchten::V,பயப்படு,sich fürchten
799,fürchten::V,பயப்படுத்து,fürchten
800,fliehen::V,ஓடு,fliehen
801,flüchten::V,தப்பிவிடு,flüchten
802,sehen::V,பார்,sehen
803,anschauen::V,கூர்ந்து கவனி,anschauen
804,ansehen::V,கவனி,ansehen
805,hören::V,கேள்,hören
806,zuhören::V,சுவைத்துப் பார்,zuhören
807,probieren::V,ருசி,probieren
808,riechen::V,முகர்ந்து பார்,riechen
809,fühlen::V,தொட்டுணர்,fühlen
810,scheinen::V,காணப்படு,scheinen
811,zu sehen sein::V,தோன்றுதல்,zu sehen sein
812,vernehmen::V,கேள்,vernehmen
813,frieren::V,குதுகுதுகு,frieren
814,tun::V,செய்,tun
815,können::V,இயல்வது,können
816,wollen::V,விரும்பு,wollen
817,anfangen::V,தொடங்கு,anfangen
818,beenden::V,முடி,beenden
819,aufhören::V,நிறுத்து,aufhören
820,gelingen::V,வெற்றி,gelingen
821,geraten::V,ஏற்படுத்து,geraten
822,öffnen::V,திற,öffnen
823,schließen::V,மூடு,schließen
824,stellen::V,வை,stellen
825,setzen::V,வை,setzen
826,legen::V,பரப்பி வை,legen
827,berühren::V,பதி,berühren
828,verbinden::V,சேர்,verbinden
829,bedecken::V,உறைபோடு,bedecken
830,aufhängen::V,தொங்கவிடு,aufhängen
831,anzünden::V,எரியூட்டு,anzünden
832,aufheben::V,பொறுக்கி எடு,aufheben
833,zurücklassen::V,விட்டுச் செல்,zurücklassen
834,verlieren::V,இழ,verlieren
835,fallen lassen::V,அளவில் குறைவு,fallen lassen
836,machen::V,தயார்செய்,machen
837,herstellen::V,உற்பத்தி செய்,herstellen
838,bauen::V,கட்டு,bauen
839,reparieren::V,பழுது பார்,reparieren
840,verbessern::V,மேம்படுத்து,verbessern
841,ändern::V,மாற்றி அமை,ändern
842,graben::V,குழி வெட்டு,graben
843,beugen::V,வனை,beugen
844,biegen::V,வனை,biegen
845,drehen::V,சுழல்,drehen
846,wenden::V,குடைகவிழு,wenden
847,umdrehen::V,சுற்றும் முற்றும் பார்,umdrehen
848,heben::V,தூக்கு,heben
849,hochheben::V,தூக்கு,hochheben
850,ergreifen::V,பறி,ergreifen
851,halten::V,பிடித்துக் கொள்,halten
852,drücken::V,அழுத்து,drücken
853,schieben::V,தள்ளு,schieben
854,kratzen::V,கீறு,kratzen
855,lecken::V,நக்கு,lecken
856,beißen::V,கடி,beißen
857,abreißen::V,கிழி,abreißen
858,abschneiden::V,வெட்டி எடு,abschneiden
859,binden::V,கட்டு,binden
860,stecken::V,பதிய வை,stecken
861,brechen::V,உடை,brechen
862,klopfen::V,தட்டு,klopfen
863,hauen::V,அடி,hauen
864,kleben::V,ஒட்டு,kleben
865,reiben::V,தேய்,reiben
866,streichen::V,பரவச்செய்,streichen
867,schleifen::V,அரை,schleifen
868,schneiden::V,துண்டாக்கு,schneiden
869,rütteln::V,மெல்ல தள்ளு,rütteln
870,schütteln::V,குலுக்கு,schütteln
871,schwenken::V,ஊஞ்சலாடு,schwenken
872,schütten::V,ஊற்று,schütten
873,füllen::V,நிரப்பு,füllen
874,einwickeln::V,சுற்று,einwickeln
875,tragen::V,எடுத்துச் செல்,tragen
876,schleppen::V,இழுத்துச் செல்,schleppen
877,ziehen::V,இழு,ziehen
878,aufbewahren::V,வைத்துக் கொள்,aufbewahren
879,werfen::V,வீசி எறி,werfen
880,fangen::V,பிடி,fangen
881,packen::V,பிடித்துக்கொள்,packen
882,verstecken::V,மறை,verstecken
883,teilen::V,பாகங்களாகப் பிரி,teilen
884,schicken::V,அனுப்பு,schicken
885,bringen::V,கொண்டு வா,bringen
886,hinzufügen::V,சேர்,hinzufügen
887,bekommen::V,பெறு,bekommen
888,erhalten::V,பெறு,erhalten
889,nehmen::V,எடு,nehmen
890,wählen::V,தேர்ந்தெடு,wählen
891,auswählen::V,தேர்ல்தெடு,auswählen
892,bewahren::V,கெடாது பேணு,bewahren
893,behindern::V,தடங்கல் செய்,behindern
894,verderben::V,நாசமாக்கு,verderben
895,beschädigen::V,சேதப்படுத்து,beschädigen
896,zerbrechen::V,உடை,zerbrechen
897,zerreißen::V,கிழி,zerreißen
898,zerstören::V,அழி,zerstören
899,verbrennen::V,எரியூட்டு,verbrennen
900,geben::V,கொடு,geben
901,reichen::V,வழங்கு,reichen
902,schenken::V,மொயத்தல்,schenken
903,versprechen::V,உறுதியளி,versprechen
904,wünschen::V,ஆசைப்படு,wünschen
905,loben::V,புகழ்ச்சி கூறு,loben
906,küssen::V,முத்தமிடு,küssen
907,wiegen::V,ஆட்டுத்தல்,wiegen
908,zudecken::V,உறைபோடு,zudecken
909,wecken::V,எழுப்பு,wecken
910,zeigen::V,காட்டு,zeigen
911,führen::V,வழிகாட்டி,führen
912,lehren::V,சொல்லிக் கொடு,lehren
913,unterrichten::V,அறிவுரை கூறு,unterrichten
914,aufziehen::V,வளர்,aufziehen
915,leiten::V,அழைத்துச் செல்,leiten
916,antreiben::V,தூண்டு,antreiben
917,lassen::V,விடு,lassen
918,einladen::V,அழை,einladen
919,vereinigen::V,ஒன்றாகச் சேர்,vereinigen
920,besuchen::V,வருகை புரி,besuchen
921,treffen::V,சந்தி,treffen
922,sich versammeln::V,தொகுப்பு,sich versammeln
923,spielen::V,விளையாடு,spielen
924,singen::V,பாடு,singen
925,tanzen::V,நடனமாடு,tanzen
926,sich trennen::V,தனிப்படடுத்து,sich trennen
927,verlassen::V,கைவிடு,verlassen
928,retten::V,காப்பாற்று,retten
929,bewachen::V,காவல் செய்,bewachen
930,schützen::V,பாதுகாப்பு செய்,schützen
931,verteidigen::V,எதிர்த்து நில்,verteidigen
932,sich schlagen::V,பூசலிடு,sich schlagen
933,schießen::V,சுட்டுக் கொல்,schießen
934,siegen::V,வெற்றி பெறு,siegen
935,ärgern::V,எரிச்சலூட்டு,ärgern
936,schlagen::V,அடி,schlagen
937,treten::V,உதை,treten
938,stechen::V,கொட்டு,stechen
939,stoßen::V,நெருக்கு,stoßen
940,stehlen::V,திருடு,stehlen
941,stören::V,தொல்லைகொடு,stören
942,belästigen::V,தொல்லை கொடு,belästigen
943,verbergen::V,மறை,verbergen
944,täuschen::V,ஏமாற்று,täuschen
945,betrügen::V,ஏமாற்று,betrügen
946,töten::V,கொல்,töten
947,wohnen::V,தங்கியிரு,wohnen
948,arbeiten::V,வேலை செய்,arbeiten
949,sammeln::V,ஒன்றுசேர்,sammeln
950,pflücken::V,கொய்து எடு,pflücken
951,jagen::V,வேட்டையாடு,jagen
952,fischen::V,மீன் பிடி,fischen
953,fassen::V,பிடி,fassen
954,hüten::V,காவல் செய்,hüten
955,treiben::V,ஓட்டு,treiben
956,anbinden::V,கட்டு,anbinden
957,füttern::V,உணவளி,füttern
958,melken::V,பால் கற,melken
959,hacken::V,வெட்டி எடு,hacken
960,gießen::V,நீர்ப் பாய்ச்சு,gießen
961,reifen::V,பழு,reifen
962,zubereiten::V,சமையல் செய்,zubereiten
963,kochen::V,வேகவை,kochen
964,backen::V,வெப்பத்தில் வாட்டு,backen
965,braten::V,பொரியச் செய்,braten
966,umrühren::V,கலக்கு,umrühren
967,stricken::V,பின்னியிழை,stricken
968,nähen::V,தையல் வேலை செய்,nähen
969,färben::V,வண்ணம் பெறச் செய்,färben
970,reinigen::V,சுத்தம் செய்,reinigen
971,waschen::V,கழுவு,waschen
972,abwischen::V,துடை,abwischen
973,spülen::V,அலசு,spülen
974,fegen::V,பெறுக்கு,fegen
975,kehren::V,பெறுக்கு,kehren
976,baden::V,குளி,baden
977,sich waschen::V,கழுவு,sich waschen
978,ausziehen::V,கழற்று,ausziehen
979,anziehen::V,புனைதல்,anziehen
980,sich anziehen::V,உடுத்துதல்,sich anziehen
981,kämmen::V,தலை வாரிக் கொள்,kämmen
982,schmücken::V,அழகுபடுத்து,schmücken
983,sagen::V,சொல்,sagen
984,sprechen::V,பேசு,sprechen
985,reden::V,பெசு,reden
986,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,sich unterhalten
987,fragen::V,கேள்,fragen
988,bitten::V,வேண்டு,bitten
989,erzählen::V,சொல்,erzählen
990,mitteilen::V,சொல்,mitteilen
991,nennen::V,பெயரிடுதல்,nennen
992,rufen::V,கூச்சலிடு,rufen
993,prahlen::V,தற்பெருமை பேசு,prahlen
994,übersetzen::V,மொழிபெயர்ப்பு செய்,übersetzen
995,denken::V,யோசி,denken
996,glauben::V,நம்பு,glauben
997,bemerken::V,கவனி,bemerken
998,erkennen::V,அடையாளம் கண்டுகொள்,erkennen
999,begreifen::V,பற்றிக்கொள்,begreifen
1000,verstehen::V,புரிந்து கொள்,verstehen
1001,lernen::V,கற்றுக்கொள்,lernen
1002,wissen::V,தெரிந்திரு,wissen
1003,sich erinnern an::V,நினைவு கூர்,sich erinnern an
1004,vergessen::V,மற,vergessen
1005,messen::V,அளவிடு,messen
1006,zählen::V,எண்ணு,zählen
1007,rechnen::V,கணக்கிடு,rechnen
1008,lesen::V,படி,lesen
1009,malen::V,வண்ணச்சித்திரம்,malen
1010,zeichnen::V,வரை,zeichnen
1011,schreiben::V,எழுது,schreiben
1012,besitzen::V,உடைமையாகக் கொண்டிரு,besitzen
1013,kaufen::V,வாங்கு,kaufen
1014,verkaufen::V,விற்பனை செய்,verkaufen
1015,bezahlen::V,இறுத்தல்,bezahlen
1016,zahlen::V,பணம் செலுத்து,zahlen
1017,beherrschen::V,ஆட்சிசெய்,beherrschen
1018,ertragen::V,தாங்கு,ertragen
