,Concept_ID,ko,ar
816,erscheinen::V,나타나다,ظهر
817,verschwinden::V,사라지다,غاب
818,sinken::V,가라앉다,هبط
819,abnehmen::V,떼어내다,نقص
820,zunehmen::V,증가하다,ازداد
821,steigen::V,상승하다,صعد
822,steigen::V,상승하다,ارتفع
823,wachsen::V,생기하다,نما
824,wachsen::V,생기하다,نبت
825,glänzen::V,뛰오나다,لمع
826,funkeln::V,불티가잍어나다,تلألأ
827,lärmen::V,떠들다,ضج
828,lärmen::V,떠들다,صخب
829,läuten::V,울시다,قرع
830,klingeln::V,초닌총을울리다,دق
831,klirren::V,탁탁울리다,قعقع
832,brausen::V,쏴쏴소리내다,عج
833,rauschen::V,솨솨,حف
834,klingen::V,반향하다,رن
835,bellen::V,짖다,نبح
836,heulen::V,포효하다,عوى
837,blasen::V,불다,نفخ
838,pfeifen::V,피리를불다,صفر
839,schreien::V,절규하다,صرخ
840,stöhnen::V,신음하다,أن
841,zittern::V,저뉼하다,ارتعش
842,leben::V,살다,عاش
843,geboren werden::V,태어난,ولد
844,atmen::V,숨쉬다,تنفس
845,trinken::V,마시다,شرب
846,essen::V,먹다,أكل
847,schlucken::V,들이켜다,جرع
848,einschlafen::V,잠들다,نام
849,schlafen::V,자다,نام
850,aufwachen::V,눈트다,استيقظ
851,aufstehen::V,서다,قام
852,sich erholen::V,회복하다,استجم
853,schmerzen::V,아프다,آلم
854,husten::V,잔기침하다,كح
855,husten::V,잔기침하다,سعل
856,genesen::V,낫다,نقه
857,sterben::V,죽다,مات
858,umkommen::V,못쓰게되다,هلك
859,sich bewegen::V,움직이다,تحرك
860,sich rühren::V,움직이다,تحرك
861,sich erheben::V,이러서다,قام
862,sich setzen::V,앉히다,جلس
863,hinfallen::V,넘어지다,وقع
864,laufen::V,걷다,مشى
865,schreiten::V,보행하다,خطا
866,spazierengehen::V,산보하다,تنزه
867,eilen::V,서둘다,عجل
868,sich beeilen::V,서둘게하다,استعجل
869,sausen::V,서들러 떠나다,أسرع
870,rennen::V,달리다,عدا
871,rennen::V,달리다,ركض
872,springen::V,도약하다,قفز
873,klettern::V,갑겨오르다,تسلق
874,schaukeln::V,흔들리게하다,تأرجح
875,kriechen::V,기다,دب
876,kriechen::V,기다,زحف
877,schwimmen::V,헤엄치다,سبح
878,tauchen::V,잠기다,غطس
879,rudern::V,물을헤치다,جذف
880,fahren::V,가다,ركب
881,fahren::V,가다,سافر
882,fahren::V,나르다,ركب
883,fahren::V,나르다,سافر
884,fliegen::V,날다,طار
885,gehen::V,가다,سار
886,gehen::V,가다,ذهب
887,weggehen::V,팔리다,ذهب
888,weggehen::V,팔리다,انصرف
889,abfahren::V,출발하다,رحل
890,anhalten::V,멈추다,توقف
891,hineingehen::V,(그리로)가다,دخل
892,eintreten::V,들러가다,دخل
893,kommen::V,오다,أتى
894,kommen::V,오다,جاء
895,ankommen::V,고챀하다,وصل
896,zurückkommen::V,보기,عاد
897,zurückkommen::V,보기,رجع
898,bleiben::V,체류,مكث
899,warten::V,기다리다,انتظر
900,erwarten::V,기대하다,ترقب
901,erwarten::V,기대하다,انتظر
902,suchen::V,찾다,بحث
903,suchen::V,구하다,بحث
904,finden::V,찾아내다,وجد
905,versuchen::V,시험하다,حاول
906,vorbereiten::V,재비하다,أعد
907,vorbereiten::V,재비하다,حضر
908,lieben::V,사랑하다,أحب
909,mögen::V,줗아하다,أحب
910,lachen::V,웃다,ضحك
911,rühren::V,건드리다,أثر
912,weinen::V,울다,بكى
913,schimpfen::V,꾸짖다,سب
914,schimpfen::V,꾸짖다,شتم
915,sich ärgern::V,화를내게 하다,زعل
916,sich fürchten::V,두려원하다,هاب
917,fürchten::V,두려원하다,خاف
918,fürchten::V,두려원하다,خشي
919,fliehen::V,도망치다,هرب
920,flüchten::V,도주하다,فر
921,sehen::V,보다,رأى
922,anschauen::V,바라보다,نظر
923,ansehen::V,바라보다,نظر
924,hören::V,듣다,سمع
925,zuhören::V,듣다,أصغى
926,probieren::V,시식하다,ذاق
927,riechen::V,내새를맡다,شم
928,riechen::V,내새를맡다,استنشق
929,fühlen::V,느끼다,شعر
930,scheinen::V,...것같다,ظهر
931,zu sehen sein::V,보이는,ظهر
932,vernehmen::V,듣다,سمع
933,vernehmen::V,들어서일다,سمع
934,frieren::V,춥다,بردان
935,tun::V,하다,فعل
936,können::V,할주릴다,قدر
937,können::V,할주릴다,استطاع
938,wollen::V,바라다,شاء
939,wollen::V,바라다,أراد
940,anfangen::V,시작하다,بدأ
941,beenden::V,다하다,أنهى
942,aufhören::V,그만두다,توقف
943,aufhören::V,그만두다,انقطع
944,gelingen::V,성국하다,نجح
945,geraten::V,잘되어가다,طلع
946,öffnen::V,열다,فتح
947,schließen::V,추측하다,أغلق
948,stellen::V,세우다,وضع
949,stellen::V,세우다,أقام
950,setzen::V,놓다,أجلس
951,legen::V,눕히다,وضع
952,berühren::V,대다,مس
953,berühren::V,대다,لمس
954,verbinden::V,옝열하다,ربط
955,verbinden::V,옝열하다,وصل
956,bedecken::V,덮다,غطى
957,aufhängen::V,매달다,علق
958,anzünden::V,점화하다,أوقد
959,aufheben::V,위로올리다,لقط
960,zurücklassen::V,튀에남기다,ترك
961,verlieren::V,잃다,فقد
962,fallen lassen::V,떨어뜨리다,أسقط
963,machen::V,하다,فعل
964,herstellen::V,제조하다,صنع
965,herstellen::V,제조하다,أنتج
966,bauen::V,짓다,بنى
967,bauen::V,짓다,شيد
968,reparieren::V,수셩자다,صلح
969,verbessern::V,정정하다,صحح
970,ändern::V,바꾸다,غير
971,graben::V,파다,حفر
972,beugen::V,구부리다,ثنى
973,beugen::V,구부리다,أحنى
974,biegen::V,굽히다,لوى
975,drehen::V,회전,أدار
976,drehen::V,회전,دور
977,wenden::V,회전시키다,قلب
978,umdrehen::V,회전시키다,قلب
979,heben::V,일으아키다,رفع
980,hochheben::V,틀어올리다,رفع
981,ergreifen::V,잡다,مسك
982,halten::V,잡다,مسك
983,drücken::V,누르다,ضغط
984,schieben::V,밀다,حرك
985,kratzen::V,긁다,خدش
986,lecken::V,핥다,لعق
987,beißen::V,물다,عض
988,abschneiden::V,귾어내다,قطع
989,binden::V,매다,ربط
990,stecken::V,찌르다,دس
991,brechen::V,금,كسر
992,klopfen::V,치다,طرق
993,hauen::V,때리다,ضرب
994,kleben::V,들러붙다,ألصق
995,reiben::V,문지르다,حك
996,streichen::V,쓰다듬다,نشر
997,schleifen::V,갈다,سن
998,schneiden::V,베다,قطع
999,rütteln::V,흔들다,رج
1000,schütteln::V,흔들다,هز
1001,schwenken::V,흔들다,لوح
1002,schütten::V,따르다,صب
1003,füllen::V,담다,ملأ
1004,einwickeln::V,싸다,لف
1005,tragen::V,지우다,حمل
1006,schleppen::V,끌다,سحب
1007,ziehen::V,당기다,سحب
1008,aufbewahren::V,간직하다,حفظ
1009,werfen::V,던지다,رمى
1010,werfen::V,던지다,ألقى
1011,fangen::V,밥다,التقط
1012,packen::V,쥐다,مسك
1013,verstecken::V,숨기다,خبأ
1014,teilen::V,나누다,قسم
1015,schicken::V,보내다,بعث
1016,schicken::V,보내다,أرسل
1017,bringen::V,가겨,جلب
1018,hinzufügen::V,부가하다,أضاف
1019,bekommen::V,얻다,حصل
1020,erhalten::V,지니다,استلم
1021,nehmen::V,잡다,أخذ
1022,wählen::V,선거하다,اختار
1023,auswählen::V,선출하다,انتقى
1024,bewahren::V,저장보종,حافظ
1025,behindern::V,훼방하다,عاق
1026,verderben::V,못쓰게 되다,أفسد
1027,beschädigen::V,상하게하다,أضر
1028,zerbrechen::V,깨뜨리다,كسر
1029,zerreißen::V,잡아쫓다,مزق
1030,zerstören::V,파괴하다,دمر
1031,verbrennen::V,소실하다,حرق
1032,geben::V,주다,أعطى
1033,reichen::V,내일다,ناول
1034,schenken::V,주다,وهب
1035,versprechen::V,약속하다,وعد
1036,wünschen::V,바라다,تمنى
1037,loben::V,칭찬하다,مدح
1038,küssen::V,키스하다,قبل
1039,wiegen::V,어르다,هدهد
1040,zudecken::V,뚜꺼을하다,غطى
1041,wecken::V,깨우다,أيقظ
1042,zeigen::V,보이다,أرى
1043,führen::V,가게하다,دل
1044,lehren::V,가르치다,علم
1045,unterrichten::V,가르지다,علم
1046,aufziehen::V,사육하다,ربى
1047,leiten::V,이끌다,دل
1048,leiten::V,이끌다,أدار
1049,antreiben::V,몰다,حث
1050,lassen::V,내버려두다,حدا
1051,einladen::V,초청하다,دعا
1052,vereinigen::V,하나로하다,وحد
1053,besuchen::V,방문하다,زار
1054,treffen::V,만나다,قابل
1055,sich versammeln::V,조립하다,اجتمع
1056,spielen::V,눌다,لعب
1057,singen::V,노래하다,غنى
1058,tanzen::V,춤추하다,رقص
1059,sich trennen::V,가르다,افترق
1060,verlassen::V,버림받은,ترك
1061,retten::V,구조하다,نجى
1062,retten::V,구조하다,أنقذ
1063,bewachen::V,치키다,حرس
1064,schützen::V,보호하다,حمى
1065,verteidigen::V,막다,دافع
1066,sich schlagen::V,치다,تضارب
1067,schießen::V,쏘다,أطلق
1068,siegen::V,이기다,انتصر
1069,ärgern::V,성을내게하다,أزعل
1070,schlagen::V,치다,ضرب
1071,treten::V,디디다,رفس
1072,stechen::V,찌르다,شك
1073,stoßen::V,찌르다,دفع
1074,stehlen::V,훔치다,سرق
1075,stören::V,움직이다,ضايق
1076,belästigen::V,괴롭히다,أزعج
1077,verbergen::V,숨기다,كتم
1078,täuschen::V,속이다,خدع
1079,betrügen::V,속이다,غش
1080,töten::V,죽이다,قتل
1081,wohnen::V,실다,سكن
1082,arbeiten::V,일하다,عمل
1083,arbeiten::V,일하다,اشتغل
1084,sammeln::V,모으다,جمع
1085,pflücken::V,꿔다,جنى
1086,pflücken::V,꿔다,قطف
1087,jagen::V,사냥하다,صاد
1088,fischen::V,고기를잡다,اصطاد
1089,fassen::V,움켜쥐다,قبض
1090,hüten::V,망보다,رعى
1091,treiben::V,몰아세우다,ساق
1092,anbinden::V,묶다,ربط
1093,füttern::V,사료를주다,علف
1094,melken::V,젖을짜다,حلب
1095,hacken::V,자르다,فرم
1096,gießen::V,물을대다,سقى
1097,reifen::V,성숙하다,نضج
1098,zubereiten::V,조제하다,حضر
1099,kochen::V,요리하다,طبخ
1100,backen::V,쿱다,خبز
1101,braten::V,굽다,قلى
1102,braten::V,굽다,حمر
1103,umrühren::V,교반하다,قلب
1104,stricken::V,뜨개질하다,حاك
1105,nähen::V,꿰매다,خاط
1106,färben::V,채색하다,صبغ
1107,färben::V,채색하다,لون
1108,reinigen::V,청소하다,نظف
1109,waschen::V,씻다,غسل
1110,abwischen::V,닦다,مسح
1111,spülen::V,씻다,شطف
1112,fegen::V,소체하다,كنس
1113,kehren::V,청소하다,كنس
1114,baden::V,감다,استحم
1115,sich waschen::V,모믈 씻다,اغتسل
1116,ausziehen::V,벗다,خلع
1117,anziehen::V,끌어움직이다,لبس
1118,kämmen::V,빗다,مشط
1119,schmücken::V,치레하다,زين
1120,sagen::V,말하다,قال
1121,sprechen::V,말하다,تكلم
1122,reden::V,이야기하다,تكلم
1123,fragen::V,질문하다,سأل
1124,bitten::V,원하다,رجا
1125,erzählen::V,이야기하다,حكي
1126,mitteilen::V,이야기하다,بلغ
1127,nennen::V,부르다,سمى
1128,rufen::V,불러내다,نادى
1129,prahlen::V,자랑하다,فشر
1130,prahlen::V,자랑하다,تفاخر
1131,übersetzen::V,번역하다,ترجم
1132,denken::V,생각하다,فكر
1133,glauben::V,믿다,اعتقد
1134,bemerken::V,인자하다,لاحظ
1135,erkennen::V,인식하다,عرف
1136,begreifen::V,파악하다,فهم
1137,begreifen::V,파악하다,أدرك
1138,verstehen::V,이해하다,فهم
1139,lernen::V,배우다,درس
1140,wissen::V,알다,علم
1141,sich erinnern an::V,상기하다,تذكر
1142,vergessen::V,잊다,نسي
1143,messen::V,측정하다,قاس
1144,zählen::V,세다,عد
1145,zählen::V,세다,أحصى
1146,rechnen::V,게산하다,حسب
1147,lesen::V,읽다,قرأ
1148,malen::V,그리다,صور
1149,zeichnen::V,소묘하다,رسم
1150,schreiben::V,쓰다,كتب
1151,besitzen::V,소유하다,حاز
1152,besitzen::V,소유하다,ملك
1153,kaufen::V,사다,اشترى
1154,verkaufen::V,팔다,باع
1155,bezahlen::V,지불하다,دفع
1156,zahlen::V,치르다,سدد
1157,beherrschen::V,지배하다,حكم
1158,ertragen::V,참다,أطاق
1159,ertragen::V,참다,تحمل
1160,Raureif::N,,صقيع
1161,Grube::N,,نقرة
1162,Lust::N,,شهوة
1163,Nachricht::N,,خبر
1164,klug::A,,ذكي
1165,klug::A,,عاقل
1166,von hier::ADV,,من هنا
1167,müde werden::V,,تعب
1168,krank werden::V,,مرض
1169,krank sein::V,,مرض
1170,abreißen::V,,قلع
1171,sich anziehen::V,,اكتسى
1172,sich unterhalten::V,,تحادث
