,Concept_ID,tr,ady
693,stark::A,kuvvetli,лъэ́ш
694,schwach::A,zayıf,хъыбэй
695,schwach::A,güçsüz,хъыбэй
696,fett::A,şişman,пщэры́
697,schlank::A,narin,ищыгъэ
698,hübsch::A,güzel,дахэ́
699,hübsch::A,sevimli,дахэ́
700,böse::A,kötü,ябгэ
701,dumm::A,aptal,делэ
702,faul::A,tembel,шъхьахы́нэ
703,fleißig::A,çalışkan,егугъурэ
704,geizig::A,cimri,тхьацэ
705,klug::A,zekî,акъылышӏу́
706,klug::A,akıllı,акъылышӏу́
707,geschickt::A,becerikli,ӏэпэӏэсэ́
708,geschickt::A,becerikli,шо́у шӏыгъэ́
709,lieb::A,sevimli,псэм фэд
710,lustig::A,neşeli,чэф
711,sanft::A,nazik,ӏушъа́б
712,hungrig::A,aç,гъаблэ́
713,krank::A,hasta,сыма́дж
714,krank::A,rahatsız,сыма́дж
715,nackt::A,çıplak,пцӏанэ́
716,traurig::A,kederli,нэшхъэй
717,traurig::A,üzüntülü,нэшхъэй
718,lebendig::A,canlı,
719,gut::A,iyi,дэгъу́
720,schlecht::A,kötü,дэи
721,richtig::A,doğru,тэрэз
722,schlimm::A,kötü,щынэгъо
723,wahr::A,doğru,шъыпкъэ́
724,wahr::A,gerçek,шъыпкъэ́
725,alt::A,eski,жъы
726,neu::A,yeni,кӏэ
727,ehemalig::A,önceki,-щтыгъэ
728,ehemalig::A,önceki,-гъэ
729,alt[Lebewesen]::A,yaşlı,жъы
730,jung::A,genç,ныбжьыкӏэ́
731,arm::A,fakir,тхьамы́кӏ
732,reich::A,zengin,бай
733,bekannt::A,bilinen,нэӏуа́с
734,berühmt::A,ünlü,цӏэры́ӏу
735,berühmt::A,meşhur,цӏэры́ӏу
736,fremd::A,yabancı,хымэ
737,verschieden::A,ayrı,зэфэшъхьафы
738,verschieden::A,farklı,зэфэшъхьафы
739,nah::A,yakın,благъэ́
740,nah::A,bitişik,благъэ́
741,fern::A,uzak,чыжьэ
742,linker::A,sol,сэмэ́гу
743,rechter::A,sağ,джабгъу
744,anderer::A,diğer,нэмы́кӏ
745,erster::A,ilk,апэр
746,erster::A,birinci,апэр
747,zweiter::A,ikinci,я́тӏонэр
748,dritter::A,üçüncü,ящэнэр
749,letzter::A,son,аужыр
750,letzter::A,sonuncu,аужыр
751,allein::ADV,yalnız,зы
752,allein::ADV,tek başına,зы
753,auf einmal::ADV,birden,ардэдэм
754,auf einmal::ADV,birden,асыхьатым
755,zusammen::ADV,beraber,зэгъусэхэ́у
756,zusammen::ADV,birlikte,зэгъусэхэ́у
757,lange::ADV,çok,бэрэ́
758,lange::ADV,uzun,бэрэ́
759,plötzlich::ADV,ansızın,зэкӏэм
760,plötzlich::ADV,birdenbire,зэкӏэм
761,sofort::ADV,hemen,ардэдэм
762,sofort::ADV,hemen,асыхьатым
763,sofort::ADV,derhal,ардэдэм
764,sofort::ADV,derhal,асыхьатым
765,später::ADV,daha sonra,нэужым
766,jetzt::ADV,şimdi,джы
767,heute::ADV,bugün,непэ́
768,morgen::ADV,yarın,неу́щы
769,bald::ADV,yakında,псынкӏэу
770,dann::ADV,sonra,нэужым
771,gestern::ADV,dün,тыгъуа́с
772,einst::ADV,eskiden,зэгорэ́м
773,damals::ADV,o zamanlar,армэ
774,damals::ADV,o zamanlar,ащыгъум
775,danach::ADV,sonradan,нэужым
776,danach::ADV,ondan sonra,нэужым
777,vorher::ADV,önce,нахьыпэм
778,vorher::ADV,önceden,нахьыпэм
779,zuerst::ADV,ilk önce,
780,einmal::ADV,bir defa,зэ
781,manchmal::ADV,bazan,
782,oft::ADV,sık sık,бэрэ
783,oft::ADV,çok defa,бэрэ
784,immer::ADV,daima,ренэ́у
785,immer::ADV,her zaman,ренэ́у
786,niemals::ADV,asla değil,
787,niemals::ADV,hiçbir zaman,
788,hier::ADV,burada,
789,hierhin::ADV,buraya,
790,von hier::ADV,buradan,
791,dort::ADV,orada,модэ
792,dort::ADV,şurada,модэ
793,dorthin::ADV,oraya,модэ́
794,dorthin::ADV,şuraya,модэ́
795,geradeaus::ADV,doğru,занкӏэу
796,vorwärts::ADV,ileri,ыпэкӏэ
797,rückwärts::ADV,geri,ыужыкӏэ́
798,zurück::ADV,geriye,ыужыкӏэ́
799,unten::ADV,aşağıda,ычӏэкӏэ́
800,hinab::ADV,aşağıya,ычӏэгъы́
801,hinab::ADV,aşağıya,ычӏэкӏэ́
802,oben::ADV,yukarıda,ышъхьагъы
803,hinauf::ADV,yukarı,ышъхьагъыкӏэ
804,hinauf::ADV,yukarıya,ышъхьагъыкӏэ
805,überall::ADV,her yerde,тыди́
806,überall::ADV,her yerde,тыдэкӏи́
807,nicht::ADV,-mi-,-п
808,nicht::ADV,-mi-,мы-
809,nicht::ADV,değil,-п
810,nicht::ADV,değil,мы-
811,ein wenig::ADV,biraz,тӏэкӏу
812,kaum::ADV,dar,къоды́й
813,kaum::ADV,hemen hemen değil,къоды́й
814,sehr::ADV,pek,дэд
815,sehr::ADV,gayet,дэд
816,so::ADV,öyle,ащ фэд
817,so::ADV,öyle,мыщ фэд
818,so::ADV,öyle,джащ фэд
819,so::ADV,böyle,ащ фэд
820,so::ADV,böyle,мыщ фэд
821,so::ADV,böyle,джащ фэд
822,noch::ADV,hâlâ,джыри
823,noch::ADV,henüz,джыри
824,nur::ADV,ancak,ныӏэ́п
825,nur::ADV,yalnız,ныӏэ́п
826,schon::ADV,çoktan,
827,wieder::ADV,tekrar,джыри
828,wieder::ADV,yeniden,джыри
829,vergebens::ADV,boşuna,пкӏэнчъэ́у
830,vor::PRP,önünde,пашъхьэ́
831,hinter::PRP,arkasında,кӏы́б
832,unter::PRP,altında,чӏэ-
833,durch::PRP,sayesinde,пхыры-
834,durch::PRP,ortasından,пхыры-
835,neben::PRP,yanında,дэжь
836,zwischen::PRP,arasında,азыфа́гу
837,wegen::PRP,dolayı,къы-
838,dies::PRN,bu,ар
839,das::PRN,o,а
840,das::PRN,o,мо
841,das::PRN,şu,а
842,das::PRN,şu,мо
843,alles::PRN,hepsi,зэкӏэ́
844,alles::PRN,her şey,зэкӏэ́
845,ich::PRN,ben,сэ
846,du::PRN,sen,о
847,er::PRN,o,ар
848,wir::PRN,biz,тэ
849,ihr::PRN,siz,шъо
850,sie::PRN,onlar,ахэр
851,was::FPRN,ne,сыд
852,wer::FPRN,kim,хэт
853,wo::FADV,nerede,тыдэ́
854,wohin::FADV,nereye,тыдэ́
855,wie::FADV,nasıl,сыдэущтэ́у
856,warum::FADV,neden,сыд пае́
857,wieviel::FNUM,kaç,тхьапш
858,wieviel::FNUM,kaç,сыд фэди́з
859,wieviel::FNUM,ne kadar,тхьапш
860,wieviel::FNUM,ne kadar,сыд фэди́з
861,eins::NUM,bir,зы
862,zwei::NUM,iki,тӏу
863,drei::NUM,üç,щы
864,vier::NUM,dört,плӏы
865,fünf::NUM,beş,тфы
866,sechs::NUM,altı,хы
867,sieben::NUM,yedi,блы
868,acht::NUM,sekiz,и
869,neun::NUM,dokuz,бгъу
870,zehn::NUM,on,пшӏы
871,elf::NUM,on bir,пшӏыкӏузы́
872,zwölf::NUM,on iki,пшӏыкӏутӏу
873,zwanzig::NUM,yirmi,тӏокӏы́
874,dreißig::NUM,otuz,щэкӏы
875,vierzig::NUM,kırk,тӏокӏи́тӏу
876,fünfzig::NUM,elli,шъэны́ыкъу
877,sechzig::NUM,altmış,тӏокӏи́щ
878,siebzig::NUM,yetmiş,тӏокӏищырэ́ пшӏырэ́
879,achtzig::NUM,seksen,тӏокӏи́пӏ
880,neunzig::NUM,doksan,тӏокӏиилӏырэ́ пшӏырэ́
881,hundert::NUM,yüz,шъэ
882,tausend::NUM,bin,мин
883,und::CNJ,ve,ыкӏи
884,und::CNJ,ile,ыкӏи
885,oder::CNJ,ya,е
886,oder::CNJ,yahut,е
887,stehen::V,durmak,ущытын
888,stehen::V,durmak,умыхъыен
889,sitzen::V,oturmak,уисын
890,sitzen::V,oturmak,утесын
891,liegen::V,yatmak,телъы́н
892,hängen::V,asılı olmak,къыщылэлын
893,hängen::V,asılı olmak,къыщылэлын щыгъын быхъур
894,werden::V,olmak,хъун
895,werden::V,olunmak,хъун
896,passieren::V,olmak,къэхъун
897,beginnen::V,başlamak,къежьэн
898,beginnen::V,başlamak,къыублэн
899,enden::V,bitmek,ухы́н
900,enden::V,sona ermek,ухы́н
901,wechseln::V,değişmek,зэхъожьы́н
902,aufgehen[Sonne]::V,doğmak,къыкъокӏы́н
903,untergehen[Sonne]::V,batmak,къохьан
904,scheinen[Sonne]::V,parlamak,къепсыи
905,donnern::V,gök gürlemek,гъогъон
906,wehen::V,esmek,епщэ́н
907,strömen::V,akmak,чъэн
908,fließen::V,akmak,чъэн
909,sich drehen::V,dönmek,зыгъэчэрэгъу́н
910,schwanken::V,sallanmak,хъые́н
911,schwingen::V,titremek,зыгъэхъые́н
912,fallen::V,düşmek,къефэхы́н
913,brennen::V,yanmak,стын
914,rauchen::V,tütmek,ӏугъо къикӏын
915,regnen::V,yağmak,къещхы́н
916,gefrieren::V,donmak,дыкъын
917,tauen::V,erimek,жъун
918,schmelzen::V,erimek,ткӏун
919,trocknen::V,kurumak,гъушъы́н
920,trocknen::V,kurumak,чъэпхъу́н
921,sieden::V,kaynamak,жъон
922,faulen::V,çürümek,шъун
923,verfaulen::V,çürümek,шъун
924,reißen::V,yırtılmak,зэӏэтхъы́н
925,versinken::V,batmak,чӏихьан
926,vergehen::V,geçmek,блэкӏы́н
927,erscheinen::V,görünmek,къэлъэгъон
928,verschwinden::V,kaybolmak,кӏодыжьы́н
929,sinken::V,inmek,
930,abnehmen::V,azalmak,къыкӏичын
931,zunehmen::V,artmak,хэхъо́н
932,zunehmen::V,çoğalmak,хэхъо́н
933,steigen::V,artmak,къежьэн
934,steigen::V,yükselmek,къежьэн
935,wachsen::V,büyümek,хэхъо́н
936,wachsen::V,büyümek,къэкӏы́н
937,wachsen::V,gelişmek,хэхъо́н
938,wachsen::V,gelişmek,къэкӏы́н
939,glänzen::V,parlamak,цӏыу́н
940,funkeln::V,parıldamak,жъыу́н
941,lärmen::V,gürültü yapmak,бырсыры́н
942,läuten::V,çalmak,теон
943,klingeln::V,zil çalmak,теон
944,klirren::V,şakırdamak,
945,klirren::V,zangırdamak,
946,brausen::V,köpürmek,шъуин
947,brausen::V,kükremek,шъуин
948,rauschen::V,fışırdamak,макъэ гъэӏун
949,klingen::V,tınlamak,къыхэӏукӏын
950,bellen::V,havlamak,хьакъу́н
951,heulen::V,ulumak,быун
952,blasen::V,üflemek,епщэ́н
953,pfeifen::V,düdük çalmak,шъуин
954,schreien::V,bağırmak,куо́н
955,schreien::V,bağırmak,кӏыи́н
956,schreien::V,haykırmak,куо́н
957,schreien::V,haykırmak,кӏыи́н
958,stöhnen::V,inlemek,щэӏун
959,zittern::V,titremek,кӏэзэзын
960,leben::V,yaşamak,псэу́н
961,leben::V,hayatta olmak,псэу́н
962,geboren werden::V,doğmak,къэхъун
963,atmen::V,solunmak,жьы къэщэ́н
964,atmen::V,nefes almak,жьы къэщэ́н
965,trinken::V,içmek,ешъо́н
966,essen::V,yemek,шхын
967,schlucken::V,yutmak,бдырыин
968,müde werden::V,yorulmak,пшъын
969,einschlafen::V,uykuya dalmak,хэчъыен
970,schlafen::V,uyumak,чъые́н
971,aufwachen::V,uyanmak,къэущы́н
972,aufstehen::V,kalkmak,уцу́н
973,aufstehen::V,yataktan kalkmak,уцу́н
974,sich erholen::V,dinlenmek,зыгъэпсэфын
975,krank werden::V,hastalanmak,сымаджэ́ хъун
976,krank sein::V,hasta olmak,сымэджэ́н
977,schmerzen::V,ağrımak,сымэджэ́н
978,husten::V,öksürmek,пскэ́н
979,genesen::V,şifa bulmak,хъужьын
980,sterben::V,ölmek,лӏэн
981,sterben::V,vefat etmek,лӏэн
982,umkommen::V,ölmek,хэкӏодэн
983,sich bewegen::V,hareket etmek,хъые́н
984,sich rühren::V,kımıldanmak,хъые́н
985,sich erheben::V,kalkmak,къэтэджын
986,sich erheben::V,ayağa kalkmak,къэтэджын
987,sich setzen::V,oturmak,тӏысы́н
988,hinfallen::V,yere düşmek,ебэджы́н
989,laufen::V,yürümek,кӏон
990,schreiten::V,yürümek,кӏон
991,schreiten::V,adım atmak,кӏон
992,spazierengehen::V,gezmek,къэкӏухьэн
993,spazierengehen::V,dolaşmak,къэкӏухьэн
994,eilen::V,seğirtmek,гузэжъон
995,sich beeilen::V,acele etmek,гуӏэ́н
996,sausen::V,hızla gitmek,псынкӏэ́у чъэн
997,rennen::V,koşmak,чъэн
998,springen::V,atlamak,пкӏэн
999,springen::V,sıçramak,пкӏэн
1000,klettern::V,tırmanmak,дэцохъоен
1001,schaukeln::V,sallanmak,уешӏэн
1002,kriechen::V,sürünmek,цохъо́н
1003,schwimmen::V,yüzmek,есы́н
1004,tauchen::V,dalmak,зычӏэгъэо́н
1005,rudern::V,kürek çekmek,къошъо бэщкӏэ фын
1006,fahren::V,gitmek,кӏон
1007,fliegen::V,uçmak,быбы́н
1008,gehen::V,gitmek,кӏон
1009,weggehen::V,gitmek,ӏукӏын
1010,abfahren::V,kalkmak,ежьэн
1011,anhalten::V,durmak,къэуцу́н
1012,hineingehen::V,içeri girmek,ихьан
1013,eintreten::V,girmek,чӏэхьан
1014,kommen::V,gelmek,къэкӏо́н
1015,ankommen::V,varmak,къэсы́н
1016,zurückkommen::V,dönmek,гъэзэжьын
1017,bleiben::V,kalmak,къэнэ́н
1018,warten::V,beklemek,пэплъэ́н
1019,erwarten::V,beklemek,ежэн
1020,suchen::V,aramak,лъыхъу́н
1021,finden::V,bulmak,къэгъоты́н
1022,finden::V,bulmak,къыхэгъэщы́н
1023,versuchen::V,denemek,пылъы́н
1024,vorbereiten::V,hazırlamak,гъэхьазыры́н
1025,lieben::V,sevmek,шӏу плъэгъу́н
1026,mögen::V,beğenmek,шӏу плъэгъу́н
1027,lachen::V,gülmek,щхын
1028,rühren::V,dokunmak,гур гъэузын
1029,rühren::V,duygulandırmak,гур гъэузын
1030,weinen::V,ağlamak,гъын
1031,schimpfen::V,küfretmek,хъонэн
1032,sich ärgern::V,kızmak,губжы́н
1033,sich fürchten::V,korkmak,щынэ́н
1034,fürchten::V,korkmak,щынэ́н
1035,fliehen::V,kaçmak,
1036,flüchten::V,kaçmak,
1037,sehen::V,görmek,льэгъу́н
1038,anschauen::V,seyretmek,плъэн
1039,anschauen::V,seyretmek,еплъы́н
1040,ansehen::V,bakmak,плъэн
1041,hören::V,duymak,зэхэхын
1042,hören::V,işitmek,зэхэхын
1043,zuhören::V,dinlemek,дэӏо́н
1044,probieren::V,denemek,хэӏэн
1045,probieren::V,tadına bakmak,хэӏэн
1046,riechen::V,kokusunu almak,пэмэ́н
1047,fühlen::V,duymak,зэхэпшӏэн
1048,fühlen::V,hissetmek,зэхэпшӏэн
1049,scheinen::V,görünmek,уащыхъу́н
1050,scheinen::V,görünmek,уашӏошӏы́н
1051,zu sehen sein::V,görünmek,зэрэлъэгъу́н
1052,vernehmen::V,haber almak,зэхэхын
1053,frieren::V,üşümek,дыкъын
1054,frieren::V,üşümek,пӏыкӏэн
1055,frieren::V,üşümek,чъыӏэ́ лӏэн
1056,tun::V,etmek,шӏын
1057,tun::V,yapmak,шӏын
1058,können::V,bilmek,лъэкӏы́н
1059,wollen::V,istemek,фэе́н
1060,anfangen::V,başlamak,ублэн
1061,beenden::V,bitirmek,ухы́н
1062,aufhören::V,bitmek,щыгъэтын
1063,gelingen::V,başarmak,хъун
1064,geraten::V,düşmek,
1065,öffnen::V,açmak,ӏухы́н
1066,schließen::V,kapamak,игъэсэн
1067,stellen::V,koymak,бгъэуцун
1068,setzen::V,koymak,гъэтӏысы́н
1069,setzen::V,oturtmak,гъэтӏысы́н
1070,legen::V,koymak,хэлъхьа́н
1071,legen::V,yatırmak,хэлъхьа́н
1072,berühren::V,dokunmak,эӏэн
1073,berühren::V,dokunmak,нэсын
1074,verbinden::V,bağlamak,зэхэпхэ́н
1075,verbinden::V,bağlamak,пхын
1076,verbinden::V,birleştirmek,зэхэпхэ́н
1077,verbinden::V,birleştirmek,пхын
1078,bedecken::V,örtmek,техъо́н
1079,bedecken::V,kaplamak,техъо́н
1080,aufhängen::V,asmak,пылъэ́н
1081,anzünden::V,yakmak,хэгъэнэ́н
1082,anzünden::V,ateşlemek,хэгъэнэ́н
1083,aufheben::V,kaldırmak,
1084,zurücklassen::V,geride bırakmak,къэгъэнэ́н
1085,verlieren::V,yitirmek,чӏэ́нэн
1086,verlieren::V,yitirmek,шӏокӏоды́н
1087,verlieren::V,kaybetmek,чӏэ́нэн
1088,verlieren::V,kaybetmek,шӏокӏоды́н
1089,fallen lassen::V,düşürmek,чӏэунэн
1090,fallen lassen::V,düşürmek,пӏэпызын
1091,machen::V,yapmak,шӏын
1092,herstellen::V,yapmak,шӏы́н
1093,herstellen::V,imal etmek,шӏы́н
1094,bauen::V,kurmak,шӏы́н
1095,bauen::V,inşa etmek,шӏы́н
1096,reparieren::V,onarmak,дыжьы́н
1097,reparieren::V,tamir etmek,дыжьы́н
1098,verbessern::V,düzeltmek,нахьышӏу пшӏын
1099,verbessern::V,düzeltmek,нахь дэгъу пшӏын
1100,ändern::V,değiştirmek,зэблэхъу́н
1101,graben::V,kazmak,тӏын
1102,beugen::V,eğmek,
1103,biegen::V,bükmek,уфэн
1104,drehen::V,çevirmek,гъэчэрегъу́
1105,drehen::V,döndürmek,гъэчэрегъу́
1106,wenden::V,çevirmek,пӏонтӏэн
1107,wenden::V,çevirmek,бгъэзэн
1108,wenden::V,çevirmek,уӏубын
1109,umdrehen::V,çevirmek,
1110,heben::V,kaldırmak,ӏэты́н
1111,hochheben::V,yukarı kaldırmak,ӏэты́н
1112,ergreifen::V,tutmak,къэубыты́н
1113,ergreifen::V,yakalamak,къэубыты́н
1114,halten::V,tutmak,ӏыгъы́н
1115,drücken::V,sıkmak,тэӏункӏэн
1116,schieben::V,itmek,уеӏункӏын
1117,schieben::V,itmek,уетӏыргун
1118,schieben::V,sürmek,уеӏункӏын
1119,schieben::V,sürmek,уетӏыргун
1120,kratzen::V,kaşımak,цӏэнтхъун
1121,lecken::V,yalamak,бзэи́н
1122,beißen::V,ısırmak,ецэкъэ́н
1123,abreißen::V,koparmak,къичын
1124,abreißen::V,koparmak,пытхъын
1125,abschneiden::V,keserek ayırmak,пыупкӏын
1126,abschneiden::V,keserek ayırmak,гобзыкӏын
1127,binden::V,bağlamak,епхын
1128,stecken::V,sokmak,хэсэн
1129,brechen::V,kırmak,зэпыпкӏын
1130,klopfen::V,çalmak,теон
1131,hauen::V,vurmak,теон
1132,kleben::V,yapıştırmak,щхэн
1133,reiben::V,ovmak,пӏотын
1134,reiben::V,sürtmek,пӏотын
1135,streichen::V,sürmek,щыфэн
1136,schleifen::V,bilemek,гъэчаны́н
1137,schleifen::V,bilemek,кӏэлыкӏы́н
1138,schneiden::V,kesmek,бзын
1139,rütteln::V,sallamak,гъэсысын
1140,schütteln::V,sarsmak,гъэсысын
1141,schütteln::V,çalkamak,гъэсысын
1142,schwenken::V,sallamak,ӏэ шӏын
1143,schütten::V,dökmek,икӏэ́н
1144,schütten::V,akıtmak,икӏэ́н
1145,füllen::V,doldurmak,из шӏын
1146,einwickeln::V,sarmak,кӏоцӏыщыхьа́н
1147,tragen::V,taşımak,хьын
1148,schleppen::V,sürüklemek,пхьын
1149,schleppen::V,sürüklemek,плъэшъун
1150,ziehen::V,çekmek,пкъудыин
1151,ziehen::V,çekmek,пщэн
1152,ziehen::V,çekmek,плъэшъун
1153,aufbewahren::V,saklamak,пӏыгъын
1154,aufbewahren::V,saklamak,уухъумэн
1155,werfen::V,atmak,дзын
1156,fangen::V,tutmak,къэубыты́н
1157,fangen::V,yakalamak,къэубыты́н
1158,packen::V,tutmak,къэубыты́н
1159,packen::V,yakalamak,къэубыты́н
1160,verstecken::V,saklamak,бгъэбылъын
1161,teilen::V,bölmek,гощы́н
1162,teilen::V,ayırmak,гощы́н
1163,schicken::V,yollamak,гъахьы́н
1164,schicken::V,göndermek,гъахьы́н
1165,bringen::V,getirmek,къэхьы́н
1166,hinzufügen::V,katmak,хэгъэхъо́н
1167,hinzufügen::V,eklemek,хэгъэхъо́н
1168,bekommen::V,almak,
1169,bekommen::V,eline geçmek,
1170,erhalten::V,almak,
1171,nehmen::V,almak,къытехы́н
1172,wählen::V,seçmek,къыхэхы́н
1173,auswählen::V,seçmek,къыхэхы́н
1174,auswählen::V,ayırmak,къыхэхы́н
1175,bewahren::V,korumak,къэухъумэн
1176,behindern::V,engellemek,пэрыохъу хъун
1177,verderben::V,bozmak,къутэн
1178,beschädigen::V,zedelemek,къутэн
1179,beschädigen::V,ziyan vermek,къутэн
1180,zerbrechen::V,kırmak,къутэн
1181,zerreißen::V,yırtmak,зэӏэтхъы́н
1182,zerstören::V,yıkmak,къутэ́н
1183,zerstören::V,tahrip etmek,къутэ́н
1184,verbrennen::V,yakmak,гъэсты́н
1185,geben::V,vermek,еты́н
1186,reichen::V,uzatmak,еты́н
1187,schenken::V,hediye etmek,еты́н
1188,versprechen::V,vaat etmek,гъэгугъэ́н
1189,wünschen::V,kutlamak,шӏоигъо́н
1190,loben::V,övmek,щытхъун
1191,küssen::V,öpmek,ебэу́н
1192,wiegen::V,sallamak,гъэхъыен
1193,zudecken::V,örtmek,техъо́н
1194,wecken::V,uyandırmak,къэгъэущы́н
1195,zeigen::V,göstermek,гъэлъэгъо́н
1196,führen::V,gezdirmek,щэн
1197,führen::V,yol göstermek,щэн
1198,lehren::V,okutmak,егъэджэ́н
1199,lehren::V,okutmak,егъэшӏэн
1200,lehren::V,öğretmek,егъэджэ́н
1201,lehren::V,öğretmek,егъэшӏэн
1202,unterrichten::V,öğretmek,егъэджэ́н
1203,aufziehen::V,yetiştirmek,пӏун
1204,leiten::V,yönetmek,гъэзекӏон
1205,leiten::V,idare etmek,гъэзекӏон
1206,antreiben::V,teşvik etmek,къепфылӏэн
1207,lassen::V,-tırmak,еты́н
1208,einladen::V,davet etmek,къегъэблэгъэн
1209,vereinigen::V,birleştirmek,зэгогъэхьан
1210,besuchen::V,uğramak,щыӏэ́н
1211,besuchen::V,ziyaret etmek,щыӏэ́н
1212,besuchen::V,görmeye gitmek,щыӏэ́н
1213,treffen::V,rastlamak,ӏукӏэ́н
1214,treffen::V,rastlamak,пэгъокӏы́н
1215,treffen::V,isabet etmek,ӏукӏэ́н
1216,treffen::V,isabet etmek,пэгъокӏы́н
1217,sich versammeln::V,toplanmak,зэхэхьан
1218,spielen::V,oynamak,джэгу́н
1219,singen::V,söylemek,орэ́д къэӏо́н
1220,singen::V,şarkı söylemek,орэ́д къэӏо́н
1221,tanzen::V,oynamak,къэшъо́н
1222,tanzen::V,dans etmek,къэшъо́н
1223,sich trennen::V,ayrılmak,зэгокӏыжьы́ных
1224,verlassen::V,bırakmak,бгынэн
1225,verlassen::V,bırakmak,хэкӏыжьын
1226,verlassen::V,terk etmek,бгынэн
1227,verlassen::V,terk etmek,хэкӏыжьын
1228,retten::V,kurtarmak,къыхэпхыжьын
1229,retten::V,kurtarmak,къэбгъэнэжьын
1230,bewachen::V,gözetmek,къэгъэгъунэн
1231,schützen::V,korumak,ухъумэ́н
1232,verteidigen::V,savunmak,къэухъумэн
1233,sich schlagen::V,dövüşmek,эзэон
1234,schießen::V,ateş etmek,он
1235,siegen::V,yenmek,текӏо́н
1236,ärgern::V,kızdırmak,бгъэгубжын
1237,schlagen::V,dövmek,ео́н
1238,treten::V,tepmek,
1239,stechen::V,sokmak,хэӏун
1240,stechen::V,batırmak,хэӏун
1241,stoßen::V,itmek,тӏыро́н
1242,stoßen::V,itmek,уеӏункӏын
1243,stehlen::V,çalmak,тыгъу́н
1244,stören::V,bozmak,бгъэгумэкӏын
1245,stören::V,etkilemek,бгъэгумэкӏын
1246,belästigen::V,rahatsız etmek,бгъэгумэкӏын
1247,verbergen::V,saklamak,ушъэфын
1248,täuschen::V,aldatmak,гъэпцӏэ́н
1249,betrügen::V,aldatmak,гъэпцӏэ́н
1250,betrügen::V,dolandırmak,гъэпцӏэ́н
1251,töten::V,öldürmek,уикӏын
1252,wohnen::V,oturmak,дэсын
1253,arbeiten::V,çalışmak,лэжьэ́н
1254,sammeln::V,toplamak,угъои́н
1255,pflücken::V,koparmak,къыпычы́н
1256,jagen::V,avlanmak,шэкӏон
1257,jagen::V,avlanmak,ешэкӏон
1258,fischen::V,balık tutmak,пцэжъые уешэн
1259,fassen::V,tutmak,къэубыты́н
1260,fassen::V,yakalamak,къэубыты́н
1261,hüten::V,otlatmak,хэхъо́н
1262,treiben::V,gütmek,пфын
1263,anbinden::V,bağlamak,епхын
1264,füttern::V,beslemek,гъэшхэ́н
1265,melken::V,sağmak,щын
1266,hacken::V,yarmak,упкӏэтэн
1267,gießen::V,sulamak,тепкӏэн
1268,reifen::V,olgunlaşmak,игъо хъун
1269,zubereiten::V,hazırlamak,бгъэхьазырын
1270,kochen::V,pişirmek,шӏы́н
1271,kochen::V,kaynatmak,шӏы́н
1272,backen::V,pişirmek,гъэжъэ́н
1273,backen::V,fırında pişirmek,гъэжъэ́н
1274,braten::V,kızartmak,гъэжъэ́н
1275,umrühren::V,karıştırmak,зэхэгъэкӏухьан
1276,stricken::V,örmek,хъын
1277,nähen::V,dikmek,дэн
1278,färben::V,boyamak,бгъэлэн
1279,reinigen::V,temizlemek,укъэбзы́н
1280,waschen::V,yıkamak,бгыкӏын
1281,abwischen::V,silmek,лъэкӏы́н
1282,spülen::V,çalkamak,дэгъэчъыхьан
1283,fegen::V,süpürmek,пхъэнкӏы́н
1284,kehren::V,süpürmek,пхъэнкӏы́н
1285,baden::V,yıkanmak,зыгъэпскӏын
1286,baden::V,banyo yapmak,зыгъэпскӏын
1287,sich waschen::V,yıkanmak,зытхьакӏы́н
1288,ausziehen::V,çıkarmak,къытехы́н
1289,anziehen::V,giymek,щылъэ́н
1290,sich anziehen::V,giyinmek,зыфэпэн
1291,kämmen::V,taramak,жьын
1292,schmücken::V,süslemek,гъэдэхэ́н
1293,sagen::V,demek,къэӏон
1294,sagen::V,söylemek,къэӏон
1295,sprechen::V,konuşmak,псэлъэ́н
1296,reden::V,konuşmak,гущыӏэ́н
1297,sich unterhalten::V,sohbet etmek,зэдэгущыӏэн
1298,fragen::V,sormak,упчӏэ́н
1299,bitten::V,dilemek,лъэӏо́н
1300,bitten::V,rica etmek,лъэӏо́н
1301,erzählen::V,bahsetmek,къэпӏотэ́н
1302,erzählen::V,hikâye etmek,къэпӏотэ́н
1303,mitteilen::V,bildirmek,макъэ егъэӏун
1304,nennen::V,adlandırmak,цӏэ фэусы́н
1305,rufen::V,çağırmak,джэн
1306,prahlen::V,övünmek,узыщытхъужьы́н
1307,übersetzen::V,çevirmek,бгъэкӏотэн
1308,übersetzen::V,tercüme etmek,бгъэкӏотэн
1309,denken::V,düşünmek,егупшысэ́н
1310,glauben::V,inanmak,уивыхъэ́ телъы́н
1311,glauben::V,zannetmek,уивыхъэ́ телъы́н
1312,bemerken::V,farkına varmak,гу лъыптэ́н
1313,erkennen::V,tanımak,зэхэпхын
1314,erkennen::V,tanımak,зэбгъэшӏэн
1315,begreifen::V,anlamak,гурыӏо́н
1316,begreifen::V,kavramak,гурыӏо́н
1317,verstehen::V,duymak,зэхэхын
1318,verstehen::V,anlamak,зэхэхын
1319,lernen::V,öğrenmek,еджэ́н
1320,wissen::V,bilmek,шӏэн
1321,sich erinnern an::V,hatırlamak,къэшӏэжьын
1322,vergessen::V,unutmak,пщыгъупшэжьы́н
1323,messen::V,ölçmek,шын
1324,zählen::V,saymak,плъытэ́н
