,Concept_ID,mdf,lez
775,überall::ADV,се́мбе ва́стова,вирина
776,nicht::ADV,аф,ваъ
777,ein wenig::ADV,аф лама,са тӏимил
778,kaum::ADV,а́ньцек,жизви
779,sehr::ADV,пяк,лап
780,so::ADV,ста́не,икӏ
781,noch::ADV,нинге,гьеле
782,nur::ADV,аньцек,анжах
783,schon::ADV,ни,хъувуна
784,schon::ADV,ни,мадни дардиз
785,schon::ADV,ни,мадни гуьтӏуьз
786,schon::ADV,ни,мадни гуьтӏуь я
787,wieder::ADV,та́га,
788,vergebens::ADV,стак,нагьакь
789,vergebens::ADV,стак,нагьакьа
790,vor::PRP,инголе,вилик
791,hinter::PRP,фтала,кьулухъ
792,hinter::PRP,мельге,кьулухъ
793,unter::PRP,ала,кӏаник
794,durch::PRP,пачк,арадай
795,durch::PRP,пачк,-кай хкатна
796,neben::PRP,ваксса,патав
797,neben::PRP,ваксса,мукьув
798,zwischen::PRP,ёткса,ара
799,zwischen::PRP,ёткса,арада
800,wegen::PRP,сюнеда,гъиляй
801,dies::PRN,тя,и
802,dies::PRN,тя,им
803,das::PRN,ся,а
804,das::PRN,ся,ам
805,das::PRN,тона,а
806,das::PRN,тона,ам
807,alles::PRN,сембе,вири
808,alles::PRN,сембе,михьиз
809,ich::PRN,мон,за
810,ich::PRN,мон,зун
811,du::PRN,тон,вун
812,er::PRN,сон,ам
813,er::PRN,сон,гьа
814,wir::PRN,минь,чун
815,ihr::PRN,тинь,куьн
816,sie::PRN,синь,абур
817,was::FPRN,мезе,вуч
818,wer::FPRN,кие,вуж
819,wo::FADV,коса,гьина
820,wohin::FADV,ков,гьиниз
821,wohin::FADV,коза,гьиниз
822,wie::FADV,ко́да,гьикӏ
823,warum::FADV,мес,вучиз
824,wieviel::FNUM,мзя́ра,шумуд
825,eins::NUM,фкя,са
826,zwei::NUM,кафта,кьвед
827,drei::NUM,колма,пуд
828,vier::NUM,ниле,кьуд
829,fünf::NUM,вете,вад
830,sechs::NUM,кота,ругуд
831,sieben::NUM,сисем,ирид
832,acht::NUM,кафкса,муьжуьд
833,neun::NUM,ве́йхкса,кӏуьд
834,zehn::NUM,кемонь,цӏуд
835,elf::NUM,кефкие,цӏусад
836,zwölf::NUM,кемгафтува,цӏикьвед
837,zwanzig::NUM,комсь,къад
838,dreißig::NUM,колмогемонь,къанницӏуд
839,vierzig::NUM,нильге́монь,яхцӏур
840,fünfzig::NUM,ве́дьгемонь,яхцӏурни цӏуд
841,sechzig::NUM,ко́дгемонь,пудкъад
842,siebzig::NUM,сизьге́монь,пудкъанни цӏуд
843,achtzig::NUM,ка́фксогемонь,кьудкъад
844,neunzig::NUM,ве́йхксогемонь,кьудкъанни цӏуд
845,hundert::NUM,сяда,виш
846,tausend::NUM,тёжянь,агъзур
847,und::CNJ,и,ва
848,und::CNJ,дъ,ва
849,oder::CNJ,или,я
850,oder::CNJ,али,я
851,stehen::V,а́щемс стя́да,акъвазун
852,sitzen::V,ащемс озада,ацукьун
853,liegen::V,ма́дозь а́щемс,къаткун
854,hängen::V,нюрьгомс,куьрс хьун
855,werden::V,арамс,хьун
856,werden::V,тиевомс,хьун
857,passieren::V,лисэмс,хьун
858,passieren::V,эвондамс,хьун
859,beginnen::V,ушедомс,башламиш хьун
860,enden::V,лоткамс,куьтягь хьун
861,wechseln::V,по́лафнемс,дегиш хьун
862,aufgehen[Sonne]::V,стямс,экъечӏун
863,aufgehen[Sonne]::V,лисемс,экъечӏун
864,untergehen[Sonne]::V,валгомс,акӏун
865,scheinen[Sonne]::V,ва́лдоптомс,ишигь гун
866,donnern::V,торамс,къукърумар авун
867,wehen::V,уфа́мс,
868,strömen::V,шудемс,авахьун
869,fließen::V,шудемс,авахьун
870,sich drehen::V,шаромс,элкъуьн
871,schwanken::V,якамс,юзун
872,schwingen::V,люксемс,галтад хьун
873,schwingen::V,нюрьсемс,галтад хьун
874,fallen::V,прамс,аватун
875,fallen::V,прашендомс,аватун
876,brennen::V,паломс,кун
877,brennen::V,паломс,ккун
878,rauchen::V,качадомс,
879,regnen::V,пиземс,къун
880,gefrieren::V,эйндамс,муркӏади кьун
881,gefrieren::V,кельмомс,муркӏади кьун
882,tauen::V,соламс,цӏурун
883,schmelzen::V,соламс,цӏурун
884,trocknen::V,коськомс,кьурун
885,sieden::V,лакамс,ругун
886,faulen::V,наксадомс,кутӏун
887,verfaulen::V,наксадомс,чуьруьтмиш хьун
888,verfaulen::V,наксадомс,кутӏун
889,reißen::V,сязевомс,атӏун
890,reißen::V,сязевомс,къазунун
891,versinken::V,ваямс,батмиш хьун
892,vergehen::V,ётамс,алатун
893,erscheinen::V,эвондамс,майдандиз акъатун
894,verschwinden::V,юма́мс,квахьун
895,sinken::V,валгомс,элекьун
896,abnehmen::V,киремс,тӏимил хьун
897,abnehmen::V,киремс,гъвечӏи хьун
898,zunehmen::V,ламокстомс,артух хьун
899,zunehmen::V,рашнемс,артух хьун
900,steigen::V,кеподемс,хкаж хьун
901,wachsen::V,касомс,экъечӏун
902,glänzen::V,цинзелдомс,цӏарцӏар гун
903,glänzen::V,цифордомс,цӏарцӏар гун
904,funkeln::V,ци́фтордомс,нур гун
905,lärmen::V,жалнамс,ван авун
906,läuten::V,гайфтемс,зенг ягъун
907,klingeln::V,гайфтемс,зенг ягъун
908,klirren::V,ка́нзеркшнемс,зигринг авун
909,brausen::V,жоледемс,къати хьун
910,rauschen::V,вжнамс,вишриш авун
911,rauschen::V,гамнамс,вишриш авун
912,klingen::V,кайгомс,ван авун
913,bellen::V,ува́мс,элуькьун
914,heulen::V,сувомс,къув ягъун
915,heulen::V,урнамс,къув ягъун
916,blasen::V,уфа́мс,уф гун
917,pfeifen::V,вяшкомс,уьфт ягъун
918,schreien::V,пешкодомс,гьараюн
919,stöhnen::V,куфцемс,суза авун
920,zittern::V,таромс,зурзун
921,leben::V,эрямс,яшамиш хьун
922,geboren werden::V,шачемс,хьун
923,atmen::V,ажнамс,нефес чӏугун
924,trinken::V,симомс,хъун
925,essen::V,ярхцамс,тӏуьн
926,schlucken::V,нилемс,туькьуьнун
927,müde werden::V,сиземс,галатун
928,müde werden::V,сиземс,юргъун хьун
929,einschlafen::V,матодовомс,ксун
930,schlafen::V,удомс,ксун
931,aufwachen::V,съргоземс,ахварай аватун
932,aufstehen::V,стямс,къарагъун
933,sich erholen::V,ваймосемс,ял ягъун
934,krank werden::V,сярядькстомс,кефсуз хьун
935,krank sein::V,сярядемс,тӏа хьун
936,schmerzen::V,сярядемс,тӏа хьун
937,husten::V,козомс,уьгьуь ягъун
938,genesen::V,пъ́чкамс,сагъ хъхьун
939,sterben::V,куломс,кьин
940,umkommen::V,юма́мс,терг хьун
941,sich bewegen::V,шаштомс,юзун
942,sich rühren::V,сърхка́мс,юзун
943,sich erheben::V,стямс,къарагъун
944,sich setzen::V,озамс,ацукьун
945,hinfallen::V,прамс,алукьун
946,hinfallen::V,сяворемс,алукьун
947,laufen::V,якамс,къекъуьн
948,schreiten::V,молемс,ккамар къачун
949,schreiten::V,аськолямс,ккамар къачун
950,spazierengehen::V,якамс,сейр авун
951,eilen::V,эряскодомс,тади авун
952,sich beeilen::V,эряскодомс,гьерекатун
953,sausen::V,лиемс,чкурун
954,rennen::V,арнемс,катун
955,rennen::V,арнемс,зверун
956,springen::V,комотнемс,хкадарун
957,klettern::V,ку́цемс,акьахун
958,schaukeln::V,нюрямс,
959,kriechen::V,шаштомс комада,капаралди фин
960,schwimmen::V,уемс,сирнав авун
961,tauchen::V,юпиемс,кьилихъди циз вегьин
962,tauchen::V,чёпафнемс,кьилихъди циз вегьин
963,rudern::V,па́немс ве́неж,кьусуйралди лодка гьалун
964,rudern::V,па́немс ве́неж,цуьруьгъуьлдалди кӏватӏун
965,fahren::V,ардомс,фин
966,fliegen::V,лиемс,лув гун
967,fliegen::V,лиемс,цавай фин
968,gehen::V,молемс,фин
969,weggehen::V,тумс,хъфин
970,abfahren::V,тумс,фин
971,abfahren::V,тумс,рекье гьатун
972,anhalten::V,лоткамс,акъвазун
973,hineingehen::V,сува́мс,гьахьун
974,eintreten::V,сува́мс,гьахьун
975,kommen::V,самс,атун
976,ankommen::V,самс,атун
977,ankommen::V,пачкодемс,атун
978,zurückkommen::V,мърдамс,хтун
979,bleiben::V,иля́домс,амукьун
980,warten::V,учемс,гуьзлемишун
981,erwarten::V,учемс,вил алаз акъвазун
982,suchen::V,вешемс,къекъуьн
983,finden::V,мумс,жугъун
984,versuchen::V,варчсемс,алахъун
985,vorbereiten::V,анокламс,гьазурун
986,lieben::V,кельгомс,кӏан хьун
987,mögen::V,кельгомс,рикӏ ацукьун
988,lachen::V,рахамс,хъуьруьн
989,lachen::V,рахсемс,хъуьруьн
990,rühren::V,токамс седи,
991,weinen::V,авардемс,шехьун
992,schimpfen::V,сюцемс,сеперар гун
993,schimpfen::V,сюцемс,экъуьгъунар авун
994,sich ärgern::V,кяжиямс,хъел акатун
995,sich fürchten::V,пелемс,кичӏе хьун
996,fürchten::V,пелемс,къурхутмиш хьун
997,fliehen::V,ворьгодемс,катун
998,flüchten::V,ша́домс,катун
999,flüchten::V,во́рьгодемс,катун
1000,sehen::V,няемс,акун
1001,anschauen::V,ваномс,вил вегьин
1002,ansehen::V,ваномс,килигун
1003,hören::V,марямс,ван хьун
1004,zuhören::V,ку́лхдоньомс,яб гун
1005,probieren::V,варжамс,дад акун
1006,riechen::V,никса́мс,ни чӏугун
1007,fühlen::V,марямс,гьисс авун
1008,scheinen::V,ня́евомс,
1009,zu sehen sein::V,ня́евомс,
1010,vernehmen::V,марямс,
1011,frieren::V,паломс,кьун
1012,frieren::V,паломс,мекьи хьун
1013,frieren::V,кельмомс,кьун
1014,frieren::V,кельмомс,мекьи хьун
1015,tun::V,тиемс,авун
1016,können::V,маштомс,хьун
1017,können::V,маштомс,акъакьун
1018,wollen::V,-не-,кӏан хьун
1019,anfangen::V,ушедомс,башламишун
1020,beenden::V,аде́ламс,куьтягьун
1021,aufhören::V,лоткамс,акъвазун
1022,gelingen::V,удалакшнемс,арадал атун
1023,geraten::V,лисемс,акъатун
1024,öffnen::V,панжемс,ахъаюн
1025,schließen::V,сёлгомс,акьалун
1026,stellen::V,путомс,эцигун
1027,setzen::V,озафнемс,ацукьарун
1028,setzen::V,озавтнемс,ацукьарун
1029,legen::V,путомс,эцигун
1030,berühren::V,токамс,хкӏурун
1031,verbinden::V,сотомс,гилигун
1032,bedecken::V,комачамс,кӏевун
1033,bedecken::V,вельхтямс,кӏевун
1034,aufhängen::V,повфтамс,куьрсарун
1035,anzünden::V,крьвя́стемс,куькӏуьрун
1036,aufheben::V,кеподемс,хкажун
1037,aufheben::V,касфтомс,хкажун
1038,zurücklassen::V,ка́домс,тун
1039,verlieren::V,юма́фтомс,квадарун
1040,fallen lassen::V,прафтомс,авадрун
1041,machen::V,тиемс,авун
1042,machen::V,тиемс,кар авун
1043,herstellen::V,анокламс,расун
1044,bauen::V,путомс,туькӏуьрун
1045,reparieren::V,петемс,расун
1046,verbessern::V,цебярьгофтомс,хъсанрун
1047,ändern::V,полафтомс,табдил авун
1048,graben::V,шу́вомс,эгъуьнун
1049,graben::V,та́ргамс,эгъуьнун
1050,beugen::V,мяндемс,акӏажарун
1051,beugen::V,мяндемс,кангур авун
1052,biegen::V,комафтомс,патахъарун
1053,drehen::V,шо́вамс,алчударун
1054,drehen::V,ша́рфнемс,алчударун
1055,wenden::V,ша́рфтомс,
1056,umdrehen::V,шарфтомс,элкъуьрун
1057,heben::V,ке́подемс,хкажун
1058,hochheben::V,ке́подемс,хкажун
1059,hochheben::V,ка́сфтомс,хкажун
1060,ergreifen::V,фатямс,агалчна кьун
1061,halten::V,кирдемс,кьун
1062,drücken::V,люпшта́мс,чуькьуьн
1063,schieben::V,шашфтомс,хуртӏ гун
1064,kratzen::V,а́нгорямс,къадгъунун
1065,kratzen::V,киськоря́мс,къадгъунун
1066,lecken::V,нолсемс,мез гун
1067,beißen::V,сускомс,кӏасун
1068,abreißen::V,сяземс,галудун
1069,abschneiden::V,керомс,атӏун
1070,binden::V,сотомс,
1071,stecken::V,сялгомс,сухун
1072,brechen::V,си́ннемс,хун
1073,brechen::V,си́ннемс,кукӏварун
1074,brechen::V,ка́лафтомс,хун
1075,brechen::V,ка́лафтомс,кукӏварун
1076,klopfen::V,чакамс,тахъ-тахъ авун
1077,klopfen::V,чакиемс,тахъ-тахъ авун
1078,hauen::V,шавомс,ягъун
1079,hauen::V,пиксомс,ягъун
1080,kleben::V,пе́тфнемс,алкӏурун
1081,kleben::V,пе́тфнемс,кукӏурун
1082,reiben::V,шо́вамс,тӏушунун
1083,streichen::V,вадемс,алтадун
1084,schleifen::V,шо́вамс,кӏвенкӏв авун
1085,schneiden::V,керомс,атӏун
1086,rütteln::V,та́рфтомс,къарсурун
1087,schütteln::V,шука́демс,къарсурун
1088,schwenken::V,яфодемс,элягъун
1089,schwenken::V,яфодемс,галтадун
1090,schütten::V,каямс,цун
1091,schütten::V,нюрьхтя́мс,цун
1092,füllen::V,пяшкодемс,ацӏурун
1093,einwickeln::V,тапардамс,кутун
1094,einwickeln::V,тапардамс,элкъуьрун
1095,tragen::V,кандомс,тухун
1096,schleppen::V,ускомс,галчӏурун
1097,ziehen::V,ускомс,ялун
1098,ziehen::V,ускомс,чӏугун
1099,aufbewahren::V,ванфтомс,хуьн
1100,werfen::V,ёрямс,гадрун
1101,fangen::V,кунда́мс,кьун
1102,packen::V,фатямс,кьун
1103,verstecken::V,кяшемс,кӏевун
1104,teilen::V,явомс,паюн
1105,schicken::V,кучемс,ракъурун
1106,bringen::V,кандомс,гъун
1107,bringen::V,пачфтемс,гъун
1108,hinzufügen::V,пу́томс та́га,алава авун
1109,hinzufügen::V,ма́ксомс та́га,алава авун
1110,bekommen::V,сявомс,къачун
1111,bekommen::V,сявомс,жугъурун
1112,erhalten::V,сявомс,къачун
1113,nehmen::V,сявомс,къачун
1114,wählen::V,ко́чкамс,хкягъун
1115,auswählen::V,кочкамс,хкягъун
1116,bewahren::V,ванфтомс,хуьн
1117,behindern::V,шорямс,манийвал авун
1118,verderben::V,коламс,чӏурун
1119,verderben::V,гастямс,чӏурун
1120,beschädigen::V,тиендемс зиян,нукьсанвал гун
1121,zerbrechen::V,тапамс,хун
1122,zerreißen::V,сяземс,къазунун
1123,zerstören::V,ка́лафтомс,чӏурун
1124,zerstören::V,ка́лафтомс,барбатӏун
1125,verbrennen::V,пълхта́мс,ккун
1126,geben::V,ма́ксомс,гун
1127,reichen::V,максомс,вугун
1128,reichen::V,максомс,гун
1129,schenken::V,каземс,пишкеш авун
1130,versprechen::V,ма́ксомс вал,гаф гун
1131,wünschen::V,арьсемс,дуьа авун
1132,loben::V,шна́мс,тариф авун
1133,küssen::V,палсемс,темен гун
1134,wiegen::V,нюря́фтомс,эчӏягъун
1135,zudecken::V,вельхтямс,гьалдун
1136,wecken::V,стя́фтомс,ахварай авудун
1137,wecken::V,съ́ргозьфтемс,ахварай авудун
1138,zeigen::V,няфтемс,къалурун
1139,führen::V,вятемс,тухун
1140,lehren::V,тонафтомс,кӏелиз тун
1141,unterrichten::V,тонафтомс,тарс гун
1142,aufziehen::V,касфтомс,тербия гун
1143,aufziehen::V,касфтомс,тербияламишун
1144,leiten::V,вятемс,идара авун
1145,antreiben::V,вятемс,тади кутун
1146,lassen::V,кошардомс,
1147,einladen::V,тердемс,теклиф авун
1148,einladen::V,серьгядемс,теклиф авун
1149,vereinigen::V,пуроптомс,сад авун
1150,vereinigen::V,кочкамс марса,сад авун
1151,besuchen::V,варжамс,кьилив атун
1152,treffen::V,васьфтомс,гьалтун
1153,sich versammeln::V,кочкавомс,алтӏушун
1154,spielen::V,налхксемс,къугъун
1155,singen::V,морамс,лугьун
1156,singen::V,морамс,мани лугьун
1157,tanzen::V,кштимс,кьуьл авун
1158,sich trennen::V,явомс,къакъатун
1159,verlassen::V,кадондомс,гъил къачун
1160,retten::V,идемс,къутармишун
1161,retten::V,араламс,къутармишун
1162,bewachen::V,ваномс,хуьн
1163,schützen::V,а́раламс,хуьн
1164,verteidigen::V,а́раламс,хуьн
1165,sich schlagen::V,тюремс,кукӏун
1166,schießen::V,ляцемс,акъатун
1167,siegen::V,сяськомс,гъалиб хьун
1168,ärgern::V,кяжияфтомс,хъел гъун
1169,ärgern::V,кяжияфтомс,хъел кутун
1170,schlagen::V,токамс,ягъун
1171,schlagen::V,токамс,галукьарун
1172,treten::V,тапамс,кьуьл къекъягъун
1173,treten::V,тапамс,кьуьл эцягъун
1174,stechen::V,пупамс,акьадарун
1175,stechen::V,сялгомс,акьадарун
1176,stoßen::V,тостядемс,эцягъун
1177,stehlen::V,саламс,чуьнуьхун
1178,stören::V,шорсемс,хкуьрун
1179,belästigen::V,токсамс,хкуьрун
1180,belästigen::V,токсамс,азият гун
1181,belästigen::V,аф кадомс ваймама,хкуьрун
1182,belästigen::V,аф кадомс ваймама,азият гун
1183,verbergen::V,кяшемс,далдаламишун
1184,täuschen::V,васькафтомс,алцурарун
1185,täuschen::V,васькафтомс,алцуррун
1186,täuschen::V,кяльготнемс,алцурарун
1187,täuschen::V,кяльготнемс,алцуррун
1188,betrügen::V,васькафнемс,алцурарун
1189,betrügen::V,васькафнемс,гьарамзадавал авун
1190,töten::V,шавомс,яна кьин
1191,töten::V,аде́ламс,яна кьин
1192,wohnen::V,эрямс,дуланмиш хьун
1193,arbeiten::V,покодемс,кӏвалахун
1194,arbeiten::V,покодемс,кӏвалах авун
1195,sammeln::V,кочкамс,кӏватӏун
1196,sammeln::V,пу́роптомс,кӏватӏун
1197,pflücken::V,фатнемс,атӏун
1198,pflücken::V,нотфнемс,атӏун
1199,jagen::V,кунда́мс,гъуьрч авун
1200,fischen::V,калонь кунда́мс,гъетер кьун
1201,fassen::V,кунда́мс,кьун
1202,hüten::V,ваномс,чӏура хуьн
1203,treiben::V,панемс,гьалун
1204,anbinden::V,сотомс,акалун
1205,füttern::V,трямс,ем гун
1206,füttern::V,а́ндомс,ем гун
1207,melken::V,потямс,ацун
1208,hacken::V,лазондомс,куьткуьнун
1209,gießen::V,валомс,яд гун
1210,reifen::V,кенеремс,чурун
1211,reifen::V,кенеремс,агакьун
1212,zubereiten::V,анокламс,гьазурун
1213,kochen::V,пидемс,ругун
1214,backen::V,пидемс,чурун
1215,braten::V,пуштомс,чурун
1216,umrühren::V,шорямс,какадарун
1217,stricken::V,кодамс,хурун
1218,nähen::V,стамс,цун
1219,färben::V,а́рхтомс,шир ягъун
1220,reinigen::V,ва́ткамс,михьун
1221,reinigen::V,а́роптомс,михьун
1222,waschen::V,муськомс,чуьхуьн
1223,abwischen::V,нардамс,гуьцӏун
1224,spülen::V,оргалдомс,экъуьрун
1225,fegen::V,тяемс,шуткун
1226,kehren::V,тяемс,кул алтадун
1227,baden::V,э́шелямс,эхъуьн
1228,sich waschen::V,штамс,жендек чуьхуьн
1229,ausziehen::V,кайсефтемс,хутӏунун
1230,ausziehen::V,кайсефтемс,галудун
1231,anziehen::V,ща́фтомс,алукӏун
1232,sich anziehen::V,щамс,алукӏун
1233,sich anziehen::V,щамс,парталар алукӏун
1234,kämmen::V,се́ендемс,эвягъун
1235,schmücken::V,на́ряжамс,безетмишун
1236,schmücken::V,на́ряжамс,гуьрчегарун
1237,schmücken::V,ма́зоптомс,безетмишун
1238,schmücken::V,ма́зоптомс,гуьрчегарун
1239,sagen::V,азомс,лугьун
1240,sagen::V,мярьгомс,лугьун
1241,sprechen::V,корхтамс,рахун
1242,reden::V,корхнемс,рахун
1243,sich unterhalten::V,корхнемс,ихтилат авун
1244,fragen::V,ки́зефтемс,жузун
1245,bitten::V,а́намс,тӏалабун
1246,bitten::V,ве́шемс,тӏалабун
1247,erzählen::V,а́зондомс,ахъаюн
1248,mitteilen::V,азомс,хабар гун
1249,nennen::V,лемдемс,тӏвар гун
1250,nennen::V,путомс лем,тӏвар гун
1251,rufen::V,серьгядемс,эверун
1252,prahlen::V,шна́фтомс пря́,яцӏу гафар авун
1253,übersetzen::V,ётафтомс,таржума авун
1254,übersetzen::V,ётафтомс,гафладун
1255,denken::V,арьсемс,фикир авун
1256,glauben::V,кемамс,агъун
1257,bemerken::V,ня́емс,фикир гун
1258,erkennen::V,содамс,
1259,begreifen::V,сатомс,гъавурда акьун
1260,verstehen::V,шарьхкодемс,
1261,lernen::V,тонафнемс,кӏелун
1262,wissen::V,со́дамс,чир хьун
1263,wissen::V,со́дамс,чирхьун
1264,sich erinnern an::V,лятфтамс,рикӏел хуьн
1265,vergessen::V,юкстамс,рикӏелай фин
1266,vergessen::V,юкстамс,рикӏелай алатун
1267,messen::V,ункснемс,алцумун
1268,zählen::V,лу́вомс,гьисабун
1269,zählen::V,а́рьсемс,гьисабун
1270,rechnen::V,лувомс,гьисабун
1271,lesen::V,лувомс,кӏелун
1272,lesen::V,морафтомс,кӏелун
1273,malen::V,рисова́ндамс,кхьин
1274,malen::V,рисова́ндамс,шикилар чӏугун
1275,zeichnen::V,рисова́ндамс,чӏугун
1276,schreiben::V,сёрмадомс,кхьин
1277,besitzen::V,улемс азоркс,иеси хьун
1278,kaufen::V,рамамс,къачун
1279,kaufen::V,рамамс,маса къачун
1280,verkaufen::V,мимс,гун
1281,verkaufen::V,мимс,маса гун
1282,bezahlen::V,пандомс,къимет гун
1283,bezahlen::V,пандомс,эвезда авун
1284,bezahlen::V,пандомс,гьакъи агакьрун
1285,zahlen::V,па́ндомс,къимет гун
1286,zahlen::V,па́ндомс,эвезда авун
1287,zahlen::V,па́ндомс,гьакъи агакьрун
1288,beherrschen::V,азорондамс,иеси хьун
1289,ertragen::V,кирдемс,таб гун
1290,Netz::N,,чил
