,Concept_ID,az,hu
819,hinab::ADV,aşağı,lefelé
820,oben::ADV,yuxarıda,fenn
821,oben::ADV,yuxarıda,felül
822,hinauf::ADV,yuxarı,fel
823,hinauf::ADV,yuxarı,felfelé
824,überall::ADV,hər yerdə,mindenütt
825,nicht::ADV,-ma-,nem
826,ein wenig::ADV,bir az,egy kicsit
827,kaum::ADV,güclə,alig
828,sehr::ADV,çox,nagyon
829,so::ADV,belə,úgy
830,noch::ADV,hələ,még
831,nur::ADV,yalnız,csak
832,nur::ADV,yalnız,csupán
833,schon::ADV,artıq,már
834,wieder::ADV,yenə,ismét
835,wieder::ADV,yenə,megint
836,vergebens::ADV,boş yerə,hiába
837,vor::PRP,önündə,előtt
838,hinter::PRP,arxasında,mögött
839,unter::PRP,altında,alatt
840,durch::PRP,içindən,át
841,durch::PRP,içindən,keresztül
842,neben::PRP,yanında,mellett
843,zwischen::PRP,arasında,között
844,wegen::PRP,üçün,miatt
845,wegen::PRP,üçün,végett
846,wegen::PRP,ötəri,miatt
847,wegen::PRP,ötəri,végett
848,dies::PRN,bu,ez
849,das::PRN,o,az
850,alles::PRN,hər şey,minden
851,ich::PRN,mən,én
852,du::PRN,sən,te
853,er::PRN,o,ő
854,wir::PRN,biz,mi
855,ihr::PRN,siz,ti
856,sie::PRN,onlar,ők
857,was::FPRN,nə,mi
858,wer::FPRN,kim,ki
859,wo::FADV,harada,hol
860,wohin::FADV,haraya,hova
861,wie::FADV,necə,hogy
862,wie::FADV,necə,hogyan
863,warum::FADV,niyə,miért
864,warum::FADV,nə üçün,miért
865,wieviel::FNUM,neçə,hány
866,wieviel::FNUM,neçə,mennyi
867,wieviel::FNUM,nə qədər,hány
868,wieviel::FNUM,nə qədər,mennyi
869,eins::NUM,bir,egy
870,zwei::NUM,iki,kettő
871,drei::NUM,üç,három
872,vier::NUM,dörd,négy
873,fünf::NUM,beş,öt
874,sechs::NUM,altı,hat
875,sieben::NUM,yeddi,hét
876,acht::NUM,səkkiz,nyolc
877,neun::NUM,doqquz,kilenc
878,zehn::NUM,on,tíz
879,elf::NUM,on bir,tizenegy
880,zwölf::NUM,on iki,tizenkettő
881,zwanzig::NUM,iyirmi,húsz
882,dreißig::NUM,otuz,harminc
883,vierzig::NUM,qırx,negyven
884,fünfzig::NUM,əlli,ötven
885,sechzig::NUM,altmış,hatvan
886,siebzig::NUM,yetmiş,hetven
887,achtzig::NUM,səksən,nyolcvan
888,neunzig::NUM,doxsan,kilencven
889,hundert::NUM,yüz,száz
890,tausend::NUM,min,ezer
891,und::CNJ,və,és
892,und::CNJ,və,meg
893,oder::CNJ,ya,vagy
894,stehen::V,durmaq,áll
895,sitzen::V,oturmaq,ül
896,liegen::V,uzanmaq,fekszik
897,hängen::V,asılmaq,függ
898,werden::V,olmaq,lesz
899,passieren::V,olmaq,történik
900,passieren::V,baş vermək,történik
901,beginnen::V,başlamaq,kezdődik
902,enden::V,bitmək,végződik
903,enden::V,bitmək,befejeződik
904,wechseln::V,dəyişmək,változik
905,aufgehen[Sonne]::V,doğmaq,kel
906,untergehen[Sonne]::V,batmaq,lemegy
907,scheinen[Sonne]::V,parlamaq,süt
908,donnern::V,guruldamaq,dörög
909,wehen::V,əsmək,fúj
910,strömen::V,axmaq,áramlik
911,fließen::V,axmaq,folyik
912,sich drehen::V,dönmək,forog
913,schwanken::V,yellənmək,inog
914,schwanken::V,yellənmək,ingadozik
915,schwingen::V,yellənmək,leng
916,fallen::V,düşmek,esik
917,brennen::V,yanmaq,ég
918,rauchen::V,tüstüləmək,füstöl
919,regnen::V,yağmaq,esik
920,gefrieren::V,donmaq,megfagy
921,tauen::V,ərimək,olvad
922,schmelzen::V,ərimək,olvad
923,schmelzen::V,ərimək,elolvad
924,trocknen::V,qurumaq,szárad
925,sieden::V,qaynamaq,forr
926,faulen::V,çürümək,rothad
927,verfaulen::V,çürümək,elrothad
928,verfaulen::V,çürümək,megrothad
929,reißen::V,yırtılmaq,szakad
930,versinken::V,batmaq,süllyed
931,versinken::V,batmaq,elsüllyed
932,vergehen::V,ötmək,múlik
933,vergehen::V,ötmək,elmúlik
934,erscheinen::V,görünmək,feltűnik
935,erscheinen::V,görünmək,megjelenik
936,verschwinden::V,yox olmaq,letűnik
937,sinken::V,enmək,süllyed
938,abnehmen::V,azalmaq,apad
939,abnehmen::V,azalmaq,csökken
940,zunehmen::V,artmaq,növekszik
941,zunehmen::V,artmaq,gyarapszik
942,steigen::V,yüksəlmək,emelkedik
943,wachsen::V,böyümək,nő
944,wachsen::V,böyümək,terem
945,wachsen::V,böyümək,növekszik
946,glänzen::V,parlamaq,ragyog
947,glänzen::V,parlamaq,fénylik
948,funkeln::V,parıldamaq,csillog
949,funkeln::V,parıldamaq,tündöklik
950,lärmen::V,səs-küy etmək,lármázik
951,läuten::V,çalmaq,cseng
952,klingeln::V,zəng etmək,csenget
953,klirren::V,cingildəmək,csörömpöl
954,brausen::V,gurlamaq,zúg
955,brausen::V,gurlamaq,morajlik
956,rauschen::V,xışıldamaq,zúg
957,klingen::V,səslənmək,hangzik
958,bellen::V,hürmək,ugat
959,heulen::V,ulamaq,bőg
960,heulen::V,ulamaq,üvölt
961,blasen::V,üfləmək,fúj
962,pfeifen::V,fit vermek,fütyül
963,schreien::V,bağırmaq,kiált
964,schreien::V,bağırmaq,kiabál
965,schreien::V,qışqırmaq,kiált
966,schreien::V,qışqırmaq,kiabál
967,stöhnen::V,inləmək,nyög
968,zittern::V,titrəmək,remeg
969,zittern::V,titrəmək,reszket
970,leben::V,yaşamaq,él
971,geboren werden::V,doğmaq,születik
972,atmen::V,nəfəs almaq,lélegzik
973,trinken::V,içmek,iszik
974,essen::V,yemək,eszik
975,schlucken::V,udmaq,nyel
976,müde werden::V,yorulmaq,elfárad
977,müde werden::V,yorulmaq,kifárad
978,einschlafen::V,yuxuya getmək,elalszik
979,schlafen::V,uyumaq,alszik
980,aufwachen::V,oyanmaq,felébred
981,aufstehen::V,yuxudan durmaq,felkel
982,sich erholen::V,dincəlmək,pihen
983,krank werden::V,xəstə olmaq,megbetegedik
984,krank werden::V,xəstə olmaq,belebetegszik
985,krank sein::V,azarlanmaq,betegeskedik
986,krank sein::V,xəstələnmək,betegeskedik
987,schmerzen::V,ağrimaq,fáj
988,husten::V,öksürmək,köhög
989,genesen::V,sağalmaq,meggyógyul
990,sterben::V,ölmək,hal
991,sterben::V,vəfat etmək,hal
992,umkommen::V,həlak olmaq,elpusztul
993,sich bewegen::V,hərəkət etmək,mozog
994,sich rühren::V,tərpənmək,mozdul
995,sich erheben::V,qalxmaq,feláll
996,sich erheben::V,qalxmaq,felemelkedik
997,sich setzen::V,oturmaq,ül
998,sich setzen::V,oturmaq,leül
999,hinfallen::V,yıxılmaq,bukik
1000,hinfallen::V,yıxılmaq,elesik
1001,laufen::V,yerimək,jár
1002,schreiten::V,addım atmaq,lép
1003,spazierengehen::V,gəzmək,sétál
1004,eilen::V,atılmaq,siet
1005,sich beeilen::V,tələsmək,siet
1006,sausen::V,çırpmaq,robog
1007,rennen::V,qaçmaq,fut
1008,rennen::V,qaçmaq,szalad
1009,springen::V,sıçramaq,ugrik
1010,klettern::V,dırmanmaq,kúszik
1011,schaukeln::V,sallanmaq,hintázik
1012,kriechen::V,sürünmək,kúszik
1013,schwimmen::V,üzmek,úszik
1014,tauchen::V,dalmaq,merül
1015,rudern::V,avarlamaq,evez
1016,fahren::V,sürmək,jár
1017,fahren::V,sürmək,megy
1018,fahren::V,sürmək,utazik
1019,fliegen::V,uçmaq,száll
1020,gehen::V,getmək,megy
1021,weggehen::V,getmək,elmegy
1022,abfahren::V,yola düşmək,indul
1023,anhalten::V,saxlamaq,megáll
1024,hineingehen::V,girmək,bemegy
1025,eintreten::V,girmək,belép
1026,eintreten::V,daxil olmaq,belép
1027,kommen::V,gəlmək,jön
1028,ankommen::V,gəlib çatmaq,érkezik
1029,ankommen::V,gəlib çatmaq,megérkezik
1030,zurückkommen::V,qayıtmaq,visszajön
1031,bleiben::V,qalmaq,marad
1032,bleiben::V,qalmaq,megmarad
1033,warten::V,gözləmək,vár
1034,warten::V,gözləmək,várakozik
1035,erwarten::V,bəkləmək,vár
1036,erwarten::V,bəkləmək,megvár
1037,suchen::V,aramaq,kutat
1038,suchen::V,axtarmaq,kutat
1039,finden::V,tapmaq,talál
1040,versuchen::V,çalışmaq,megpróbál
1041,versuchen::V,çalışmaq,megkísérel
1042,vorbereiten::V,hazırlamaq,előkészít
1043,lieben::V,sevmək,szeret
1044,mögen::V,xoşlamaq,szeret
1045,lachen::V,gülmək,nevet
1046,rühren::V,həyəcanlandırmaq,mozdít
1047,weinen::V,ağlamaq,sír
1048,schimpfen::V,küfr etmək,szid
1049,schimpfen::V,küfr etmək,szitkozódik
1050,sich ärgern::V,acıqlanmaq,mérgelődik
1051,sich ärgern::V,acıqlanmaq,bosszankodik
1052,sich fürchten::V,qorxmaq,fél
1053,sich fürchten::V,qorxmaq,retteg
1054,fürchten::V,qorxmaq,fél
1055,fliehen::V,qaçmaq,menekül
1056,flüchten::V,qaçmaq,elmenekül
1057,sehen::V,görmək,néz
1058,anschauen::V,baxmaq,megnéz
1059,ansehen::V,baxmaq,néz
1060,ansehen::V,baxmaq,ránéz
1061,ansehen::V,baxmaq,megnéz
1062,hören::V,duymaq,hall
1063,hören::V,eşitmək,hall
1064,zuhören::V,dinləmək,hallgat
1065,zuhören::V,dinləmək,meghallgat
1066,probieren::V,dadına baxmaq,kóstol
1067,probieren::V,dadına baxmaq,megkóstol
1068,riechen::V,qoxlamaq,szagol
1069,fühlen::V,duymaq,érez
1070,scheinen::V,görünmək,tűnik
1071,scheinen::V,görünmək,látszik
1072,zu sehen sein::V,görünmək,mutatkozik
1073,vernehmen::V,eşitmək,hall
1074,frieren::V,üşümək,fázik
1075,tun::V,etmək,csinál
1076,tun::V,etmək,cselekszik
1077,können::V,bilmək,tud
1078,können::V,bacarmaq,tud
1079,wollen::V,istəmək,akar
1080,anfangen::V,başlamaq,kezd
1081,beenden::V,bitirmək,befejez
1082,aufhören::V,bitmək,megszűnik
1083,aufhören::V,qurtarmaq,megszűnik
1084,gelingen::V,müvəffəq olmaq,sikerül
1085,geraten::V,düşmək,kerül
1086,geraten::V,düşmək,jut
1087,öffnen::V,açmaq,nyit
1088,öffnen::V,açmaq,kinyit
1089,schließen::V,qapamaq,csuk
1090,schließen::V,qapamaq,becsuk
1091,stellen::V,qoymaq,állít
1092,stellen::V,qoymaq,helyez
1093,setzen::V,oturtmaq,ültet
1094,setzen::V,oturtmaq,helyez
1095,legen::V,qoymaq,tesz
1096,legen::V,qoymaq,fektet
1097,berühren::V,toxunmaq,érint
1098,verbinden::V,bağlamaq,beköt
1099,verbinden::V,bağlamaq,összeköt
1100,bedecken::V,örtmək,betakar
1101,bedecken::V,örtmək,beborít
1102,aufhängen::V,asmaq,felakaszt
1103,anzünden::V,yandırmaq,gyújt
1104,anzünden::V,yandırmaq,meggyújt
1105,aufheben::V,qaldırmaq,felemel
1106,zurücklassen::V,buraxmaq,hátrahagy
1107,verlieren::V,itirmək,veszít
1108,verlieren::V,itirmək,elveszít
1109,fallen lassen::V,düşürmək,elejt
1110,machen::V,etmək,tesz
1111,machen::V,etmək,csinál
1112,herstellen::V,istehsal etmək,gyárt
1113,herstellen::V,istehsal etmək,előállít
1114,bauen::V,tikmək,épít
1115,reparieren::V,təmir etmək,javít
1116,reparieren::V,təmir etmək,kijavít
1117,reparieren::V,təmir etmək,megjavít
1118,verbessern::V,düzəltmək,megjavít
1119,ändern::V,dəyişdirmək,változtat
1120,ändern::V,dəyişdirmək,megváltoztat
1121,graben::V,qazımaq,ás
1122,beugen::V,əymək,meghajt
1123,biegen::V,bükmək,hajlít
1124,drehen::V,döndərmək,forgat
1125,wenden::V,çevirmək,fordít
1126,wenden::V,çevirmək,megfordít
1127,umdrehen::V,çevirmək,megfordít
1128,umdrehen::V,çevirmək,megforgat
1129,heben::V,qaldırmaq,emel
1130,hochheben::V,qaldırmaq,felemel
1131,ergreifen::V,tutmaq,megfog
1132,halten::V,saxlamaq,tart
1133,drücken::V,sıxmaq,nyom
1134,drücken::V,sıxmaq,megnyom
1135,schieben::V,sürmək,tol
1136,kratzen::V,qaşımaq,vakar
1137,lecken::V,yalamaq,nyal
1138,beißen::V,dişləmək,harap
1139,abreißen::V,qoparmaq,letép
1140,abschneiden::V,ayırmaq,levág
1141,binden::V,bağlamaq,köt
1142,binden::V,bağlamaq,kötöz
1143,stecken::V,soxmaq,dug
1144,brechen::V,qırmaq,tör
1145,brechen::V,qırmaq,eltör
1146,klopfen::V,sındırmaq,kopogtat
1147,hauen::V,vurmaq,vág
1148,hauen::V,vurmaq,levág
1149,kleben::V,apışdırmaq,tapaszt
1150,reiben::V,ovmaq,dörzsöl
1151,reiben::V,ovmaq,súrol
1152,streichen::V,sürtmək,simít
1153,schleifen::V,bülövləmək,fen
1154,schleifen::V,bülövləmək,csiszol
1155,schleifen::V,bülövləmək,köszörül
1156,schneiden::V,kəsmək,vág
1157,schneiden::V,kəsmək,szel
1158,schneiden::V,kəsmək,metsz
1159,rütteln::V,sirkələmək,ráz
1160,schütteln::V,çalxalamaq,ráz
1161,schütteln::V,çalxalamaq,megráz
1162,schwenken::V,yelləmək,lóbál
1163,schwenken::V,yelləmək,lobogtat
1164,schütten::V,tökmək,önt
1165,füllen::V,doldurmaq,tölt
1166,füllen::V,doldurmaq,megtölt
1167,einwickeln::V,sarımaq,becsavar
1168,tragen::V,daşımaq,hord
1169,schleppen::V,sürükləmək,vonszol
1170,ziehen::V,çəkmək,húz
1171,aufbewahren::V,gizlətmək,megőriz
1172,werfen::V,atmaq,dob
1173,werfen::V,atmaq,hajít
1174,fangen::V,tutmaq,fog
1175,packen::V,yaxalamaq,megragad
1176,verstecken::V,gizlətmək,eldug
1177,verstecken::V,gizlətmək,elrejt
1178,teilen::V,bölmək,oszt
1179,teilen::V,bölmək,megoszt
1180,schicken::V,yollamaq,küld
1181,schicken::V,göndərmək,küld
1182,bringen::V,gətirmək,hoz
1183,bringen::V,gətirmək,visz
1184,hinzufügen::V,əlavə etmək,hozzáad
1185,bekommen::V,almaq,kap
1186,bekommen::V,almaq,megkap
1187,bekommen::V,əldə etmək,kap
1188,bekommen::V,əldə etmək,megkap
1189,erhalten::V,almaq,kap
1190,erhalten::V,almaq,megkap
1191,nehmen::V,almaq,vesz
1192,wählen::V,seçmək,választ
1193,auswählen::V,arımaq,kiválaszt
1194,bewahren::V,qorumaq,megtart
1195,behindern::V,mane olmaq,akadályoz
1196,behindern::V,mane olmaq,gátol
1197,verderben::V,pozmaq,elront
1198,beschädigen::V,zədələmək,rongál
1199,zerbrechen::V,qırmaq,eltör
1200,zerbrechen::V,qırmaq,széttör
1201,zerbrechen::V,qırmaq,kettétör
1202,zerbrechen::V,sındırmaq,eltör
1203,zerbrechen::V,sındırmaq,széttör
1204,zerbrechen::V,sındırmaq,kettétör
1205,zerreißen::V,yırtmaq,eltép
1206,zerreißen::V,yırtmaq,széttép
1207,zerstören::V,dağıtmaq,elpusztít
1208,verbrennen::V,yandırmaq,éget
1209,verbrennen::V,yandırmaq,eléget
1210,geben::V,vermək,ad
1211,reichen::V,uzatmaq,nyújt
1212,schenken::V,vermək,ajándékoz
1213,versprechen::V,vəd vermək,ígér
1214,wünschen::V,arzulamaq,kíván
1215,loben::V,tərifləmək,dicsér
1216,küssen::V,öpmək,csókol
1217,wiegen::V,tərpətmək,ringat
1218,zudecken::V,örtmək,betakar
1219,wecken::V,oyatmaq,kelt
1220,wecken::V,oyatmaq,ébreszt
1221,zeigen::V,göstərmək,mutat
1222,führen::V,rəhbərlik etmək,visz
1223,führen::V,rəhbərlik etmək,vezet
1224,lehren::V,öyrətmək,tanít
1225,unterrichten::V,öyrətmək,tanít
1226,unterrichten::V,dərs vermək,tanít
1227,aufziehen::V,tərbiyə etmək,felnevel
1228,leiten::V,idarə etmək,vezet
1229,leiten::V,idarə etmək,vezérel
1230,antreiben::V,bizləmək,hajt
1231,lassen::V,-tırmaq,-tat
1232,lassen::V,-tırmaq,-at
1233,einladen::V,dəvət etmək,meghív
1234,vereinigen::V,birləşdirmək,egyesít
1235,besuchen::V,baş çəkmək,látogat
1236,besuchen::V,ziyarət etmək,látogat
1237,treffen::V,rastlaşmaq,talál
1238,treffen::V,rast gəlmək,talál
1239,sich versammeln::V,toplanmaq,gyülekezik
1240,sich versammeln::V,toplanmaq,összegyűlik
1241,spielen::V,oynamaq,játszik
1242,singen::V,oxumaq,énekel
1243,tanzen::V,oynamaq,táncol
1244,tanzen::V,rəqs etmək,táncol
1245,sich trennen::V,ayrılmaq,elválik
1246,verlassen::V,tərk etmək,elhagy
1247,retten::V,xilas etmək,ment
1248,bewachen::V,gözətmək,őriz
1249,schützen::V,qorumaq,óv
1250,schützen::V,qorumaq,véd
1251,verteidigen::V,qorumaq,véd
1252,sich schlagen::V,döyüşmək,verekszik
1253,schießen::V,atmaq,lő
1254,schießen::V,atəş açmaq,lő
1255,siegen::V,yenmək,győz
1256,ärgern::V,acışdırmaq,bosszant
1257,schlagen::V,döymək,üt
1258,schlagen::V,döymək,ver
1259,treten::V,təpmək,rúg
1260,stechen::V,soxmaq,döf
1261,stechen::V,soxmaq,szúr
1262,stoßen::V,itələmək,lök
1263,stehlen::V,çalmaq,lop
1264,stehlen::V,oğurlamaq,lop
1265,stören::V,pozmaq,zavar
1266,belästigen::V,narahat etmək,zaklat
1267,verbergen::V,gizləmək,rejt
1268,verbergen::V,gizləmək,elrejt
1269,täuschen::V,aldatmaq,megtéveszt
1270,betrügen::V,aldatmaq,csal
1271,töten::V,öldürmək,öl
1272,wohnen::V,yaşamaq,lakik
1273,arbeiten::V,işləmək,dolgozik
1274,arbeiten::V,çalışmaq,dolgozik
1275,sammeln::V,yığmaq,szed
1276,sammeln::V,yığmaq,gyűjt
1277,sammeln::V,toplamaq,szed
1278,sammeln::V,toplamaq,gyűjt
1279,pflücken::V,qoparmaq,szed
1280,jagen::V,ovlamaq,vadászik
1281,fischen::V,balıq tutmaq,halászik
1282,fassen::V,tutmaq,fog
1283,hüten::V,güdmək,őriz
1284,hüten::V,güdmək,legeltet
1285,treiben::V,haylamaq,hajt
1286,anbinden::V,bağlamaq,köt
1287,füttern::V,bəsləmək,etet
1288,melken::V,sağmaq,fej
1289,hacken::V,yarmaq,vág
1290,gießen::V,sulamaq,öntöz
1291,reifen::V,dəymək,érik
1292,zubereiten::V,bişirmək,elkészít
1293,kochen::V,qaynatmaq,főz
1294,backen::V,bişirmək,süt
1295,braten::V,qızartmaq,süt
1296,umrühren::V,qarışdırmaq,megkever
1297,stricken::V,hörmək,köt
1298,nähen::V,tikmək,varr
1299,färben::V,boyamaq,fest
1300,reinigen::V,təmizləmək,tisztít
1301,waschen::V,yumaq,mos
1302,abwischen::V,silmək,letöröl
1303,spülen::V,çalxamaq,mosogat
1304,fegen::V,süpürmək,söpör
1305,kehren::V,süpürmək,söpör
1306,baden::V,çimmək,fürdik
1307,sich waschen::V,yuyunmaq,mosdik
1308,sich waschen::V,yuyunmaq,mosakszik
1309,ausziehen::V,soyunmaq,levesz
1310,anziehen::V,geymək,felölt
1311,anziehen::V,geymək,felvesz
1312,sich anziehen::V,geyinmək,öltözik
1313,sich anziehen::V,geyinmək,felöltözik
1314,kämmen::V,daramaq,fésül
1315,schmücken::V,bəzəmək,díszít
1316,sagen::V,demək,mond
1317,sagen::V,söymek,mond
1318,sprechen::V,danışmaq,beszél
1319,reden::V,danışmaq,beszél
1320,sich unterhalten::V,söhbət etmək,beszélget
1321,fragen::V,soruşmaq,kérdez
1322,bitten::V,diləmək,kér
1323,bitten::V,xahiş etmək,kér
1324,erzählen::V,bəhs etmək,mesél
1325,erzählen::V,bəhs etmək,elbeszél
1326,mitteilen::V,bildirmək,közöl
1327,nennen::V,adlandırmaq,hív
1328,nennen::V,adlandırmaq,nevez
1329,rufen::V,çağırmaq,hív
1330,prahlen::V,öyünmək,dicsekszik
1331,übersetzen::V,tərcümə etmək,fordít
1332,denken::V,düşünmək,gondol
1333,denken::V,fikirləşmək,gondol
1334,glauben::V,inanmaq,hisz
1335,bemerken::V,qeyd etmək,észrevesz
1336,erkennen::V,tanımaq,ráismer
1337,erkennen::V,tanımaq,felismer
1338,begreifen::V,anlamaq,felfog
1339,verstehen::V,duymaq,ért
1340,verstehen::V,duymaq,megért
1341,lernen::V,öyrənmək,tanul
1342,lernen::V,öyrənmək,megtanul
1343,wissen::V,bilmək,tud
1344,sich erinnern an::V,xatırlamaq,emlékszik
1345,vergessen::V,unutmaq,felejt
1346,vergessen::V,unutmaq,elfelejt
1347,messen::V,ölçmək,mér
1348,messen::V,ölçmək,megmér
1349,zählen::V,saymaq,számol
1350,zählen::V,saymaq,megszámol
1351,rechnen::V,hesablamaq,számít
1352,lesen::V,oxumaq,olvas
1353,malen::V,şəkil çəkmək,fest
1354,zeichnen::V,cızmaq,rajzol
1355,schreiben::V,yazmaq,ír
1356,besitzen::V,yiyələnmək,birtokol
1357,besitzen::V,malik olmaq,birtokol
1358,kaufen::V,satın almaq,vesz
1359,kaufen::V,satın almaq,megvesz
1360,verkaufen::V,satmaq,elad
1361,bezahlen::V,ödəmək,fizet
1362,bezahlen::V,ödəmək,kifizet
1363,zahlen::V,ödəmək,fizet
1364,zahlen::V,ödəmək,megfizet
1365,beherrschen::V,idarə etmək,ural
1366,ertragen::V,dözmək,elbír
1367,ertragen::V,dözmək,elvisel
