,Concept_ID,kl,sl
735,dann::ADV,taava,nató
736,gestern::ADV,ippassaq,včéraj
737,einst::ADV,ataatsimik,nékdaj
738,einst::ADV,ilaanni,nékdaj
739,damals::ADV,taamani,tedàj
740,damals::ADV,taamani,takràt
741,damals::ADV,taamanikkut,tedàj
742,damals::ADV,taamanikkut,takràt
743,damals::ADV,taassumuunakkut,tedàj
744,damals::ADV,taassumuunakkut,takràt
745,danach::ADV,taava,potèm
746,vorher::ADV,siornagut,poprèj
747,einmal::ADV,ilaanni,ênkrat
748,einmal::ADV,ataatsimik,ênkrat
749,manchmal::ADV,qaqutigu,včásih
750,manchmal::ADV,qaqutigut,včásih
751,oft::ADV,akulikitsumik,pogósto
752,immer::ADV,tamatigut,védno
753,immer::ADV,tamatigut,zméraj
754,hier::ADV,maani,tù
755,hier::ADV,maani,túkaj
756,hierhin::ADV,maani,sèmkaj
757,dorthin::ADV,ikuuna,tjà
758,geradeaus::ADV,narlumut,rávno napréj
759,vorwärts::ADV,pilangavoc,napréj
760,rückwärts::ADV,kingumut,zádaj
761,rückwärts::ADV,tunumut or tunummut,zádaj
762,zurück::ADV,kingumut,nazáj
763,zurück::ADV,tunumut or tunummut,nazáj
764,unten::ADV,kana,dôli
765,unten::ADV,kana,spôdaj
766,hinab::ADV,qiviu,dôl
767,überall::ADV,tamaginni,povsód
768,überall::ADV,tamani tamaani,povsód
769,kaum::ADV,qaqutigorsuaq,kómaj
770,sehr::ADV,assut,zeló
771,noch::ADV,qeratavoq,še
772,schon::ADV,taava-una,žè
773,wieder::ADV,kingumut,spét
774,vergebens::ADV,angiluk,zamàn
775,vergebens::ADV,angiluk,zastónj
776,dies::PRN,manna,tó
777,dies::PRN,matuma,tó
778,das::PRN,ua,tó
779,ich::PRN,uanga,jàz
780,du::PRN,illit,tí
781,er::PRN,una,òn
782,wir::PRN,uagut,mí
783,ihr::PRN,ilissi,ví
784,sie::PRN,uku,ôni
785,was::FPRN,aat?,káj
786,wer::FPRN,kikkut,kdó
787,wo::FADV,sumi,kjé
788,wohin::FADV,sumut,kám
789,wie::FADV,qanoq,kakó
790,warum::FADV,sooq,zakáj
791,wieviel::FNUM,qassit,kóliko
792,wieviel::FNUM,qanoq atsigisumik?,kóliko
793,eins::NUM,ataaseq,êden
794,zwei::NUM,marluk,dvá
795,drei::NUM,pingasut,trí
796,vier::NUM,sisamat,štíri
797,vier::NUM,qajuusat,štíri
798,fünf::NUM,tallimat,pét
799,sechs::NUM,arfineq,šést
800,sechs::NUM,arfinillit,šést
801,sieben::NUM,arfineq-marluk,sédem
802,acht::NUM,arfineq pingasut,ósem
803,neun::NUM,qulingiluat,devét
804,neun::NUM,arfineq sisamat,devét
805,zehn::NUM,qulit,desét
806,elf::NUM,aqqaneq,enájst
807,zwölf::NUM,aqqaneq-marluk,dvánajst
808,zwanzig::NUM,tyve,dvájset
809,dreißig::NUM,tredive,trídeset
810,dreißig::NUM,pingasunik qulillit,trídeset
811,vierzig::NUM,fyrre,štírideset
812,fünfzig::NUM,halvtreds,pétdeset
813,fünfzig::NUM,tallimanik qulillit,pétdeset
814,sechzig::NUM,tres,šéstdeset
815,siebzig::NUM,halvfjerds,sédemdeset
816,achtzig::NUM,firs,ósemdeset
817,neunzig::NUM,halvfems,devétdeset
818,hundert::NUM,et hundrede,stó
819,tausend::NUM,et tusinde,tísoč
820,und::CNJ,aamma,in
821,oder::CNJ,imalluunnit,áli
822,stehen::V,sikingavoq,státi
823,sitzen::V,ingippoq,sedéti
824,liegen::V,nalavoq,ležáti
825,liegen::V,aqupivoq,ležáti
826,hängen::V,nivinngarpaa,viséti
827,werden::V,pinngorpoq,postáti
828,passieren::V,pivoq,zgodíti se
829,beginnen::V,aallarnerpaa,začéti se
830,enden::V,naggaserpaa,končáti se
831,wechseln::V,immikkut ilivoq,ménjati se
832,untergehen[Sonne]::V,ilioqqaasoq,zaíti
833,scheinen[Sonne]::V,qinnorpoq,sijáti
834,scheinen[Sonne]::V,qinngorpoq,sijáti
835,donnern::V,kalleq,grméti
836,wehen::V,timmivoq,píhati
837,sich drehen::V,ipippaa,vrtéti se
838,schwanken::V,aalavoq,kolébati
839,schwingen::V,issakajaat or issakatsiaarut,níhati
840,fallen::V,quasivaa,pádati
841,brennen::V,seerpoq,goréti
842,brennen::V,uuppaa,goréti
843,rauchen::V,pujoorpoq,kadíti se
844,regnen::V,siallerpoq,deževáti
845,gefrieren::V,qiulerpoq,zmŕzniti
846,tauen::V,aappoq,tájati
847,schmelzen::V,aappoq,kopnéti
848,schmelzen::V,aatsippaa,kopnéti
849,trocknen::V,panerserpaa,sušíti se
850,sieden::V,qalappoq,kipéti
851,reißen::V,qulli,tŕgati se
852,reißen::V,alittorpaa,tŕgati se
853,reißen::V,kimillanneq,tŕgati se
854,versinken::V,kivivaa,pogrézniti se
855,versinken::V,apparpoq,pogrézniti se
856,vergehen::V,qaangerpaa,miníti
857,vergehen::V,sarsuppoq,miníti
858,erscheinen::V,takutippoq,pojáviti se
859,sinken::V,kivivaa,péšati
860,sinken::V,apparpoq,péšati
861,abnehmen::V,ikillipput,pojémati
862,zunehmen::V,allisippaa,véčati se
863,zunehmen::V,allisippaa,množíti se
864,steigen::V,allisippaa,dvígati se
865,wachsen::V,allivoq,rásti
866,glänzen::V,qinngorpoq,sijáti
867,glänzen::V,qinnorpoq,sijáti
868,funkeln::V,uisorilavoq,ískriti se
869,läuten::V,avilualaarpoq,zvoníti
870,klingeln::V,aviluarpoq,zvončkljáti
871,klingeln::V,aviluarpaluppoq,zvončkljáti
872,brausen::V,ittuk,šuméti
873,brausen::V,ittuppoq,šuméti
874,brausen::V,ittuppaluppoq,šuméti
875,bellen::V,qiluppoq,lájati
876,heulen::V,maarpoq,zavíjati
877,heulen::V,maalavoq,zavíjati
878,heulen::V,miaggoorpoq,zavíjati
879,blasen::V,aporneq,píhniti
880,pfeifen::V,siggartartitsivoq,pískati
881,pfeifen::V,siggartartitsivoq,žvížgati
882,pfeifen::V,siorsulavoq,pískati
883,pfeifen::V,siorsulavoq,žvížgati
884,schreien::V,suaarpoq,kričáti
885,stöhnen::V,nipiliorpoq,stókati
886,stöhnen::V,nipilliorpoq,stókati
887,zittern::V,qarsulivik,drgetáti
888,leben::V,inuuvoq,živéti
889,geboren werden::V,inuuvoq,rodíti se
890,geboren werden::V,inunngorpoq,rodíti se
891,atmen::V,anersaarpoq,díhati
892,trinken::V,imerpoq,píti
893,essen::V,tamorpoq,jésti
894,schlucken::V,tuluarnaq,požírati
895,einschlafen::V,sinippoq,zaspáti
896,schlafen::V,sinik,spáti
897,aufwachen::V,iterpoq,zbudíti se
898,aufwachen::V,eqqumavoq,zbudíti se
899,aufstehen::V,makippoq,vstáti
900,sich erholen::V,qasuerserpoq,oddahníti se
901,schmerzen::V,anneraa,boléti
902,schmerzen::V,annernarpoq,boléti
903,husten::V,quersorpoq,kášljati
904,genesen::V,ajunngissivoq,okrévati
905,genesen::V,ilisimmarpoq,okrévati
906,genesen::V,ilorrippoq,okrévati
907,sterben::V,toquvoq,umréti
908,sich bewegen::V,ingerlavoq,zganíti se
909,sich setzen::V,ingippoq,sésti
910,laufen::V,arpappoq,hodíti
911,schreiten::V,ingerlavoq,stópati
912,spazierengehen::V,utertakajaarpoq,na sprehòd íti
913,spazierengehen::V,utertakattajaarpoq,na sprehòd íti
914,eilen::V,qaa qaa,drvéti
915,eilen::V,qiilasaarpoq,drvéti
916,eilen::V,ingerlasaarpaa,drvéti
917,sich beeilen::V,tuaviorpoq,hitéti
918,sausen::V,uiguut,dírkati
919,rennen::V,igivoq,dírjati
920,springen::V,upernassaq,skákati
921,klettern::V,pilaakkeerpoq,plézati
922,schaukeln::V,aalavoq,kolébati
923,schwimmen::V,naluppoq,plávati
924,tauchen::V,allorpoq,potápljati se
925,rudern::V,ipuppaa,vesláti
926,fahren::V,qimusserpoq,vozíti se
927,fahren::V,qimusserpoq,peljáti se
928,fliegen::V,timmivoq,létati
929,weggehen::V,piiarpoq,odíti
930,anhalten::V,unitsippaa,ustáviti se
931,hineingehen::V,timaappaa,íti nóter
932,eintreten::V,allattorpaa,vstopíti
933,kommen::V,qaa-,príti
934,kommen::V,pivaa,príti
935,ankommen::V,tikippoq,prispéti
936,ankommen::V,tikippoq,prihájati
937,zurückkommen::V,angerlarpoq,vrníti se
938,bleiben::V,uninngavoq,ostáti
939,warten::V,paavoq,čákati
940,warten::V,utaqqivoq,čákati
941,suchen::V,nivivaa,iskáti
942,finden::V,nanivaa,nájti
943,versuchen::V,uuppaa,poskúšati
944,versuchen::V,ussersarpaa,poskúšati
945,vorbereiten::V,piareersarpaa,pripráviti
946,lieben::V,asavaa,ljubíti
947,mögen::V,akaaraa,márati
948,rühren::V,qeerlerpaa,ganíti
949,weinen::V,qiavoq,jókati
950,weinen::V,qiavoq,plákati
951,schimpfen::V,qatimaarpoq,psováti
952,schimpfen::V,qatimaarpoq,zmérjati
953,sich ärgern::V,ugguutigaa,jezíti se
954,sich fürchten::V,eqqanaarpoq,báti se
955,fürchten::V,ersigaa,báti se
956,fliehen::V,qimaavoq,bežáti
957,flüchten::V,allikarfigaa,pobégniti
958,sehen::V,isigaa,vídeti
959,ansehen::V,alaatsinaappaa,glédati
960,hören::V,tusarpaa,slíšati
961,zuhören::V,naalappoq,poslúšati
962,riechen::V,tipippoq,dúhati
963,fühlen::V,misigaa,čutíti
964,scheinen::V,takutippoq,zdéti se
965,frieren::V,qiiavoq,zébsti
966,tun::V,iliorpoq,délati
967,wollen::V,piumavaa,hotéti
968,anfangen::V,pilerpoq,začéti
969,beenden::V,naggaserpaa,dokončáti
970,aufhören::V,naammatsippaa,prenéhati
971,öffnen::V,ammarpaa,odpréti
972,schließen::V,matuaa,zapréti
973,stellen::V,ilivaa,postáviti
974,stellen::V,iliorarpai,postáviti
975,stellen::V,ilioqqarpai,postáviti
976,setzen::V,iliorarpai,posadíti
977,setzen::V,ilioqqarpai,posadíti
978,legen::V,ilivaa,položíti
979,berühren::V,attorpaa,dotíkati se
980,verbinden::V,taperserpaa,obvézati
981,bedecken::V,iikkerpaa,pokríti
982,bedecken::V,iikkersorpaa,pokríti
983,aufhängen::V,inivaa,obésiti
984,aufhängen::V,iniorarpai,obésiti
985,anzünden::V,saggaavoq,zažgáti
986,aufheben::V,allisippaa,vzdígniti
987,zurücklassen::V,aallarpoq,zapustíti
988,verlieren::V,annaavaa,izgubíti
989,fallen lassen::V,nakkaavaa,navréči
990,machen::V,iliorpoq,naredíti
991,machen::V,iliorpoq,napráviti
992,herstellen::V,anillatsippaa,izdélati
993,bauen::V,marrarterpaa,gradíti
994,reparieren::V,iluarsaappaa,popráviti
995,verbessern::V,naqqippaa,izbóljšati
996,graben::V,assappaa,kopáti
997,graben::V,assappaa,grêbsti
998,beugen::V,qappappoq,upogníti
999,biegen::V,qappappoq,zavíjati
1000,wenden::V,assappaa,obrníti
1001,wenden::V,assakarpoq,obrníti
1002,umdrehen::V,assakartippaa,zasúkati
1003,heben::V,kivippaa,dvígati
1004,hochheben::V,kissumiarpaa,privzdígniti
1005,ergreifen::V,isaappaa,zgrábiti
1006,ergreifen::V,isaguppaa,zgrábiti
1007,halten::V,minarpaa,držáti
1008,drücken::V,naqittaat,tiščáti
1009,kratzen::V,qitsuppaa,práskati
1010,lecken::V,aluppaa,lízati
1011,beißen::V,kiivaa,grísti
1012,abreißen::V,aqqarpaa,odtŕgati
1013,abreißen::V,isaterpaa,odtŕgati
1014,abschneiden::V,kipivaa,odrézati
1015,binden::V,kakkersarpaa,vézati
1016,stecken::V,kussunneq,vtakníti
1017,brechen::V,nallorpaa,lomíti
1018,klopfen::V,pattappaa,tólči
1019,hauen::V,aqivaa,séči
1020,kleben::V,qaappoq,lépiti
1021,reiben::V,tagiarpaa,tréti
1022,reiben::V,tagiarpaa,dŕgniti
1023,reiben::V,tangiarpaa,tréti
1024,reiben::V,tangiarpaa,dŕgniti
1025,streichen::V,erlerpoq,namázati
1026,schleifen::V,sequppaa,brúsiti
1027,schneiden::V,uullivoq,rézati
1028,schütteln::V,aalavoq,majáti
1029,schwenken::V,issarpoq,obrníti
1030,füllen::V,immerpaa,napolníti
1031,einwickeln::V,immoqquserpaa,zavíti
1032,tragen::V,maqippaa,nêsti
1033,tragen::V,assartorpoq,nêsti
1034,schleppen::V,assartorpoq,vláčiti
1035,ziehen::V,kalippaa,vléči
1036,ziehen::V,kalissarpoq,vléči
1037,aufbewahren::V,toqqorpaa,shranjeváti
1038,werfen::V,kuivaa,lúčati
1039,fangen::V,anguaa,ujéti
1040,verstecken::V,anngigaa,skríti
1041,teilen::V,agguut,razdelíti
1042,teilen::V,agguusersorpaa,razdelíti
1043,schicken::V,nassiuppaa,pošíljati
1044,bringen::V,aggiuppaa,prinêsti
1045,bringen::V,nassataraa,prinêsti
1046,bekommen::V,tiguaa,dobíti
1047,erhalten::V,tiguaa,prejéti
1048,nehmen::V,pivoq,vzéti
1049,nehmen::V,tiguaa,vzéti
1050,bewahren::V,sukkunik simerserpaa,ohraníti
1051,verderben::V,asiutippaa,pokváriti
1052,verderben::V,piuneerunnerit,pokváriti
1053,zerbrechen::V,ukuvoq,razlomíti
1054,zerreißen::V,tisavaa,raztŕgati
1055,zerreißen::V,alittorpaa,raztŕgati
1056,zerstören::V,aserorpaa,razrúšiti
1057,verbrennen::V,seerpoq,sežgáti
1058,geben::V,pivoq,dáti
1059,versprechen::V,neriorsorpaa,obljubíti
1060,wünschen::V,kissaat,vóščiti
1061,loben::V,nersorpaa,hváliti
1062,loben::V,nersornaat,hváliti
1063,küssen::V,kunippaa,poljubováti
1064,küssen::V,kunissorpaa,poljubováti
1065,zudecken::V,majorpaa,pokríti
1066,wecken::V,itersarpaa,zbudíti
1067,zeigen::V,tikkuuppaa,pokázati
1068,führen::V,tasissiuppaa,vêsti
1069,führen::V,ilitsersorpaa,vêsti
1070,führen::V,tasissersuuppaa,vêsti
1071,lehren::V,ilinniartippaa,učíti
1072,unterrichten::V,ajoqerpaa,poučeváti
1073,unterrichten::V,ajoqersorpaa,poučeváti
1074,unterrichten::V,ilinniartitsivoq,poučeváti
1075,aufziehen::V,inororsarpaa,vzgojíti
1076,leiten::V,iluatsippaa,uprávljati
1077,antreiben::V,ikusimmippaa,goníti
1078,einladen::V,qaaqquaa,povábiti
1079,einladen::V,qaasarpaa,povábiti
1080,vereinigen::V,taperserpaa,zdrúžiti
1081,besuchen::V,tikeraarpaa,obiskáti
1082,treffen::V,aporappaa,pogodíti
1083,sich versammeln::V,majorpoq,zbráti se
1084,spielen::V,pinnguarpoq,igráti se
1085,singen::V,erinarsorpoq,péti
1086,tanzen::V,qitippoq,plésati
1087,sich trennen::V,immikkoortippaa,ločíti se
1088,retten::V,annaappaa,réšiti
1089,schützen::V,eriagaa,sčítiti
1090,schützen::V,pineqartaalivaa,sčítiti
1091,schießen::V,aallaavaa,stréljati
1092,schießen::V,piseriuppaa,stréljati
1093,ärgern::V,ninngassarpaa,jezíti
1094,ärgern::V,ninngassarpaa,razbúriti
1095,ärgern::V,ninngassaarpaa,jezíti
1096,ärgern::V,ninngassaarpaa,razbúriti
1097,schlagen::V,unatarpaa,têpsti
1098,schlagen::V,unatarpaa,udáriti
1099,treten::V,tukerpoq,teptáti
1100,stechen::V,iguppaa,ubôsti
1101,stechen::V,qasilippoq,ubôsti
1102,stoßen::V,ikuserpaa,peháti
1103,stoßen::V,ikuserpaa,drégniti
1104,stoßen::V,ikusimmippaa,peháti
1105,stoßen::V,ikusimmippaa,drégniti
1106,stehlen::V,tillippaa,ukrásti
1107,stehlen::V,tillippaa,pokrásti
1108,stören::V,akornuserpaa,motíti
1109,verbergen::V,anngigaa,skríti
1110,betrügen::V,peqquserluttuliorfigaa,várati
1111,betrügen::V,peqquserluttuliorfigaa,ogoljufáti
1112,töten::V,maappaa,ubíti
1113,töten::V,toquppaa,ubíti
1114,wohnen::V,najugaqarpoq,prebívati
1115,arbeiten::V,sulivoq,délati
1116,sammeln::V,katersorpai,zbráti
1117,jagen::V,piniarpoq,lovíti
1118,fischen::V,aalisarpoq,ribáriti
1119,anbinden::V,qilerut,privézati
1120,anbinden::V,qilersorpaa,privézati
1121,anbinden::V,ungerlatserpaa,privézati
1122,füttern::V,nerlerpaa,kŕmiti
1123,gießen::V,imerterpaa,ulíti
1124,kochen::V,igavoq,kúhati
1125,braten::V,siappaa,pêči
1126,umrühren::V,qeerlerpaa,preméšati
1127,färben::V,misuppaa,bárvati
1128,reinigen::V,sanniarpaa,očístiti
1129,waschen::V,asappaa,opráti
1130,abwischen::V,saligarpaa,obrísati
1131,abwischen::V,saligartorpaa,obrísati
1132,fegen::V,sanngiarpaa,pométati
1133,baden::V,uffarpoq,kópati se
1134,sich waschen::V,uffarpoq,umíti se
1135,ausziehen::V,annoraajarpaa,izvléči
1136,anziehen::V,ativaa,obléči
1137,anziehen::V,atitippaa,obléči
1138,sich anziehen::V,atisalersorpoq,obléči se
1139,sagen::V,oqarpoq,dejáti
1140,sprechen::V,oqaluttarpoq,govoríti
1141,reden::V,oqaluppoq,rêči
1142,fragen::V,aperaa,vprášati
1143,bitten::V,aperaa,prosíti
1144,bitten::V,qinnuigaa,prosíti
1145,erzählen::V,oqaluttuaraa,práviti
1146,mitteilen::V,oqalualaarpoq,naznániti
1147,rufen::V,qaaqquaa,klícati
1148,prahlen::V,oqqartuvoq,baháti se
1149,prahlen::V,oqallortuvoq,baháti se
1150,übersetzen::V,ikaarpoq,prevêsti
1151,übersetzen::V,nutserpaa,prevêsti
1152,denken::V,isumaqarpoq,mísliti
1153,glauben::V,upperaa,verjéti
1154,glauben::V,isumaqarpoq,verjéti
1155,erkennen::V,ilisaraa,spoznáti
1156,verstehen::V,paasivaa,razuméti
1157,lernen::V,ilinniarpoq,učíti se
1158,wissen::V,nalunngilaa,znáti
1159,wissen::V,nalunngilaa,védeti
1160,sich erinnern an::V,eqqaavaa,spómniti se
1161,vergessen::V,puiorpaa,pozábiti
1162,messen::V,ussersarpaa,mériti
1163,zählen::V,kisitsivoq,štéti
1164,rechnen::V,kisitsivoq,račúnati
1165,lesen::V,atuarpoq,bráti
1166,lesen::V,atuarpoq,čítati
1167,malen::V,qalipappaa,slíkati
1168,schreiben::V,allappoq,písati
1169,kaufen::V,pisiaraa,kupíti
1170,verkaufen::V,akigaa,prodáti
1171,bezahlen::V,akilerpaa,pláčati
1172,beherrschen::V,inappaa,obvládati
1173,ertragen::V,ernertaaraa,prenêsti
1174,Nase::N,,nós
1175,Schnurrbart::N,,bŕki
1176,Fuß::N,,nôga
1177,Schlaf::N,,sèn
1178,Schlaf::N,,spánec
1179,Strömung::N,,strúja
1180,Moor::N,,bárje
1181,Wald::N,,lés
1182,Wald::N,,gòzd
1183,Anhöhe::N,,gríč
1184,Anhöhe::N,,višína
1185,Gipfel::N,,vŕh
1186,Quelle::N,,izvír
1187,Festland::N,,celína
1188,Festland::N,,kopnína
1189,Kiefer[Baum]::N,,bòr
1190,Pferd::N,,kònj
1191,Elch::N,,lós
1192,Schwarm::N,,játa
1193,Ente::N,,ráca
1194,Barsch::N,,ostríž
1195,Hecht::N,,ščúka
1196,Wurm::N,,čr̀v
1197,Wurm::N,,glísta
1198,Heu::N,,senó
1199,Kummer::N,,gorjé
1200,Gespräch::N,,pogóvor
1201,Spiel::N,,ígra
1202,Gesellschaft::N,,drúžba
1203,Angelegenheit::N,,zadéva
1204,Anzahl::N,,števílo
1205,Strich::N,,čŕta
1206,Gegenstand::N,,prédmet
1207,Höhe::N,,vršína
1208,Lagerfeuer::N,,táborni ôgenj
1209,Gang::N,,hòd
1210,Heim::N,,dóm
1211,Beutel::N,,môšnja
1212,Eimer::N,,vêdro
1213,Sack::N,,vréča
1214,Brei::N,,káša
1215,Leder::N,,úsnje
1216,Gott::N,,bóg
1217,Reichtum::N,,bogástvo
1218,Staat::N,,držáva
1219,Gewalt::N,,nasílje
1220,Bogen[Waffe]::N,,lók
1221,Lüge::N,,láž
1222,Schaden::N,,okvára
1223,April::N,,apríl
1224,frisch::A,,svéž
1225,lecker::A,,okúsen
1226,sauer::A,,kísel
1227,bunt::A,,písan
1228,teuer::A,,drág
1229,geschickt::A,,spréten
1230,nackt::A,,nág
1231,ehemalig::A,,nekdánji
1232,bekannt::A,,znán
1233,anderer::A,,drúgi
1234,zuerst::ADV,,spŕva
1235,niemals::ADV,,nikdàr
1236,von hier::ADV,,od tú
1237,dort::ADV,,tàm
1238,oben::ADV,,gôri
1239,oben::ADV,,zgôraj
1240,hinauf::ADV,,gôr
1241,nicht::ADV,,ne
1242,ein wenig::ADV,,málo
1243,so::ADV,,takó
1244,nur::ADV,,samó
1245,vor::PRP,,pred
1246,hinter::PRP,,za
1247,unter::PRP,,pod
1248,durch::PRP,,skózi
1249,neben::PRP,,kràj
1250,neben::PRP,,póleg
1251,zwischen::PRP,,med
1252,zwischen::PRP,,izmed
1253,wegen::PRP,,zarádi
1254,alles::PRN,,vsè
1255,aufgehen[Sonne]::V,,vzíti
1256,strömen::V,,líti
1257,fließen::V,,têči
1258,faulen::V,,gníti
1259,verfaulen::V,,zgníti
1260,verschwinden::V,,izgíniti
1261,lärmen::V,,ropotáti
1262,lärmen::V,,razgrájati
1263,klirren::V,,žvenketáti
1264,rauschen::V,,šuštéti
1265,rauschen::V,,šelestéti
1266,klingen::V,,zvenéti
1267,müde werden::V,,péšati
1268,müde werden::V,,utrúditi se
1269,krank werden::V,,oboléti
1270,krank sein::V,,bíti bolán
1271,umkommen::V,,pogíniti
1272,sich rühren::V,,premakníti se
1273,sich erheben::V,,vstájati
1274,sich erheben::V,,vzdígniti se
1275,hinfallen::V,,pásti dôl
1276,kriechen::V,,pláziti se
1277,gehen::V,,íti
1278,abfahren::V,,odpeljáti se
1279,erwarten::V,,pričakováti
1280,lachen::V,,smejáti se
1281,anschauen::V,,oglédati
1282,probieren::V,,poskúšati
1283,zu sehen sein::V,,vídeti se
1284,vernehmen::V,,čúti
1285,können::V,,môči
1286,gelingen::V,,uspéti
1287,gelingen::V,,posréčiti se
1288,geraten::V,,obnêsti se
1289,ändern::V,,spremeníti
1290,drehen::V,,vrtéti
1291,schieben::V,,ríniti
1292,rütteln::V,,strésti
1293,schütten::V,,sípati
1294,packen::V,,prijéti
1295,hinzufügen::V,,pristáviti
1296,wählen::V,,izbírati
1297,auswählen::V,,izbráti
1298,behindern::V,,ovírati
1299,beschädigen::V,,poškodováti
1300,reichen::V,,séči
1301,reichen::V,,molíti
1302,schenken::V,,podáriti
1303,wiegen::V,,zíbati
1304,lassen::V,,povzročíti
1305,verlassen::V,,zapustíti
1306,bewachen::V,,strážiti
1307,verteidigen::V,,braníti
1308,sich schlagen::V,,têpsti se
1309,siegen::V,,zmágati
1310,belästigen::V,,nadlegováti
1311,täuschen::V,,slepíti
1312,pflücken::V,,obráti
1313,fassen::V,,zajéti
1314,hüten::V,,pásti
1315,treiben::V,,pogánjati
1316,melken::V,,mólsti
1317,hacken::V,,sékati
1318,reifen::V,,zoréti
1319,zubereiten::V,,pripráviti
1320,backen::V,,cvréti
1321,stricken::V,,plêsti
1322,nähen::V,,šívati
1323,spülen::V,,splakováti
1324,kehren::V,,mésti
1325,kämmen::V,,česáti
1326,schmücken::V,,okrasíti
1327,sich unterhalten::V,,razgovárjati se
1328,nennen::V,,imenováti
1329,bemerken::V,,opáziti
1330,begreifen::V,,pôjmiti
1331,zeichnen::V,,rísati
1332,besitzen::V,,iméti
1333,zahlen::V,,plačeváti
