,Concept_ID,fr,bg
875,danach::ADV,après,после
876,danach::ADV,après,след това
877,danach::ADV,ensuite,после
878,danach::ADV,ensuite,след това
879,vorher::ADV,auparavant,преди
880,vorher::ADV,auparavant,преди това
881,zuerst::ADV,d'abord,най-напред
882,zuerst::ADV,premièrement,най-напред
883,einmal::ADV,une fois,веднъж
884,einmal::ADV,une fois,един път
885,manchmal::ADV,parfois,понякога
886,manchmal::ADV,quelquefois,понякога
887,oft::ADV,souvent,често
888,immer::ADV,toujours,винаги
889,niemals::ADV,ne ... jamais,никога
890,hier::ADV,ici,тук
891,hier::ADV,ici,тука
892,hierhin::ADV,par ici,насам
893,von hier::ADV,d'ici,оттук
894,von hier::ADV,d'ici,оттука
895,dort::ADV,là,там
896,dort::ADV,là-bas,там
897,dorthin::ADV,y,натам
898,dorthin::ADV,y,нататък
899,dorthin::ADV,par là,натам
900,dorthin::ADV,par là,нататък
901,geradeaus::ADV,tout droit,направо
902,vorwärts::ADV,en avant,напред
903,rückwärts::ADV,en arrière,назад
904,zurück::ADV,de retour,обратно
905,unten::ADV,en bas,долу
906,unten::ADV,au-dessous,долу
907,hinab::ADV,en bas,надолу
908,hinab::ADV,vers le bas,надолу
909,oben::ADV,dessus,горе
910,oben::ADV,en haut,горе
911,hinauf::ADV,en haut,нагоре
912,hinauf::ADV,vers le haut,нагоре
913,überall::ADV,partout,навсякъде
914,nicht::ADV,ne ... pas,не
915,ein wenig::ADV,un peu,малко
916,kaum::ADV,à peine,едва
917,kaum::ADV,à peine,едвам
918,sehr::ADV,très,много
919,sehr::ADV,très,твърде
920,so::ADV,si,тъй
921,so::ADV,si,така
922,so::ADV,ainsi,тъй
923,so::ADV,ainsi,така
924,noch::ADV,encore,още
925,nur::ADV,seulement,само
926,nur::ADV,ne ... que,само
927,schon::ADV,déjà,вече
928,wieder::ADV,de nouveau,пак
929,wieder::ADV,de nouveau,отново
930,vergebens::ADV,en vain,напразно
931,vor::PRP,devant,пред
932,hinter::PRP,derrière,зад
933,unter::PRP,sous,под
934,unter::PRP,au-dessous de,под
935,durch::PRP,par,през
936,durch::PRP,à travers,през
937,neben::PRP,à côté de,до
938,neben::PRP,à côté de,при
939,zwischen::PRP,entre,между
940,zwischen::PRP,entre,помежду
941,wegen::PRP,à cause de,заради
942,dies::PRN,ceci,този
943,das::PRN,ce,туй
944,das::PRN,ce,това
945,das::PRN,cela,туй
946,das::PRN,cela,това
947,alles::PRN,tout,всичко
948,ich::PRN,je,аз
949,ich::PRN,moi,аз
950,du::PRN,tu,ти
951,du::PRN,toi,ти
952,er::PRN,il,той
953,er::PRN,lui,той
954,wir::PRN,nous,ние
955,ihr::PRN,vous,вие
956,sie::PRN,ils,те
957,sie::PRN,elles,те
958,was::FPRN,que,що
959,was::FPRN,que,какво
960,was::FPRN,quoi,що
961,was::FPRN,quoi,какво
962,wer::FPRN,qui,кой
963,wo::FADV,où,къде
964,wohin::FADV,où,накъде
965,wohin::FADV,où,накъдето
966,wie::FADV,comment,как
967,warum::FADV,pourquoi,защо
968,wieviel::FNUM,combien,колко
969,eins::NUM,un,един
970,zwei::NUM,deux,два
971,drei::NUM,trois,три
972,vier::NUM,quatre,четири
973,fünf::NUM,cinq,пет
974,sechs::NUM,six,шест
975,sieben::NUM,sept,седем
976,acht::NUM,huit,осем
977,neun::NUM,neuf,девет
978,zehn::NUM,dix,десет
979,elf::NUM,onze,единайсет
980,elf::NUM,onze,единадесет
981,zwölf::NUM,douze,дванайсет
982,zwölf::NUM,douze,дванадесет
983,zwanzig::NUM,vingt,двайсет
984,zwanzig::NUM,vingt,двадесет
985,dreißig::NUM,trente,тридесет
986,vierzig::NUM,quarante,четиридесет
987,fünfzig::NUM,cinquante,петдесет
988,sechzig::NUM,soixante,шестдесет
989,siebzig::NUM,soixante-dix,седемдесет
990,achtzig::NUM,quatre-vingt,осемдесет
991,neunzig::NUM,quatre-vingt-dix,деветдесет
992,hundert::NUM,cent,сто
993,tausend::NUM,mille,хиляда
994,und::CNJ,et,а
995,und::CNJ,et,та
996,oder::CNJ,ou,или
997,stehen::V,être debout,стоя
998,sitzen::V,être assis,седя
999,liegen::V,être couché,лежа
1000,hängen::V,pendre,вися
1001,werden::V,devenir,бъда
1002,werden::V,devenir,стана
1003,passieren::V,se passer,случа се
1004,beginnen::V,commencer,започна
1005,enden::V,finir,свърша
1006,enden::V,se terminer,свърша
1007,wechseln::V,changer,променям
1008,wechseln::V,alterner,променям
1009,aufgehen[Sonne]::V,se lever,изгрея
1010,untergehen[Sonne]::V,se coucher,заляза
1011,scheinen[Sonne]::V,briller,грея
1012,scheinen[Sonne]::V,briller,светя
1013,donnern::V,tonner,гърмя
1014,wehen::V,souffler,вея
1015,wehen::V,souffler,духам
1016,strömen::V,affluer,тека
1017,strömen::V,affluer,лея се
1018,fließen::V,couler,тека
1019,sich drehen::V,tourner,въртя се
1020,schwanken::V,osciller,клатя се
1021,schwanken::V,chanceler,клатя се
1022,schwingen::V,vibrer,трептя
1023,schwingen::V,osciller,трептя
1024,fallen::V,tomber,падам
1025,brennen::V,brûler,горя
1026,brennen::V,flamber,горя
1027,rauchen::V,fumer,димя
1028,regnen::V,pleuvoir,вали дъжд
1029,gefrieren::V,geler,замръзна
1030,tauen::V,dégeler,топя се
1031,schmelzen::V,fondre,разтопя се
1032,trocknen::V,sécher,съхна
1033,sieden::V,bouillir,вря
1034,sieden::V,bouillir,кипя
1035,faulen::V,pourrir,гния
1036,faulen::V,se putréfier,гния
1037,verfaulen::V,pourrir,изгния
1038,reißen::V,rompre,напукам се
1039,reißen::V,se déchirer,напукам се
1040,versinken::V,s'enfoncer,потъна
1041,vergehen::V,passer,минавам
1042,erscheinen::V,apparaître,явя се
1043,verschwinden::V,disparaître,изчезна
1044,sinken::V,descendre,падна
1045,sinken::V,s'abaisser,падна
1046,abnehmen::V,diminuer,отслабна
1047,zunehmen::V,augmenter,нарасна
1048,steigen::V,monter,увелича се
1049,steigen::V,monter,покачвам се
1050,wachsen::V,croître,раста
1051,glänzen::V,briller,лъщя
1052,glänzen::V,briller,блестя
1053,funkeln::V,étinceler,искря
1054,lärmen::V,faire du bruit,шумя
1055,läuten::V,sonner,звъня
1056,klingeln::V,sonner,звъня
1057,klirren::V,cliqueter,звънтя
1058,klirren::V,cliqueter,дрънкам
1059,brausen::V,mugir,буча
1060,rauschen::V,bruire,шумя
1061,klingen::V,sonner,звуча
1062,bellen::V,aboyer,лая
1063,heulen::V,hurler,вия
1064,heulen::V,hurler,рева
1065,blasen::V,souffler,духна
1066,pfeifen::V,siffler,свиря
1067,schreien::V,crier,крещя
1068,stöhnen::V,gémir,стена
1069,stöhnen::V,gémir,пъшкам
1070,zittern::V,trembler,треперя
1071,leben::V,vivre,живея
1072,geboren werden::V,naître,родя се
1073,atmen::V,respirer,дишам
1074,trinken::V,boire,пия
1075,essen::V,manger,ям
1076,schlucken::V,avaler,гълтам
1077,müde werden::V,se lasser,уморя се
1078,müde werden::V,se fatiguer,уморя се
1079,einschlafen::V,s'endormir,заспя
1080,schlafen::V,dormir,спя
1081,aufwachen::V,se réveiller,събудя се
1082,aufstehen::V,se lever,стана
1083,sich erholen::V,se reposer,отдъхвам си
1084,sich erholen::V,se détendre,отдъхвам си
1085,krank werden::V,tomber malade,заболея
1086,krank sein::V,être malade,боледувам
1087,schmerzen::V,faire mal,боля
1088,husten::V,tousser,кашлям
1089,genesen::V,guérir,оздравея
1090,genesen::V,se remettre,оздравея
1091,sterben::V,mourir,умра
1092,umkommen::V,périr,загина
1093,sich bewegen::V,bouger,движа се
1094,sich bewegen::V,bouger,мърдам се
1095,sich rühren::V,broncher,движа се
1096,sich erheben::V,se lever,стана
1097,sich setzen::V,s'asseoir,седна
1098,hinfallen::V,tomber,падна
1099,laufen::V,marcher,ходя
1100,laufen::V,aller à pied,ходя
1101,schreiten::V,marcher,крача
1102,spazierengehen::V,se promener,разхождам се
1103,eilen::V,courir,бързам
1104,sich beeilen::V,se hâter,побързам
1105,sich beeilen::V,se dépêcher,побързам
1106,sausen::V,filer,тичам
1107,rennen::V,courir,бягам
1108,springen::V,sauter,скачам
1109,klettern::V,grimper,катеря се
1110,schaukeln::V,se balancer,люлея се
1111,kriechen::V,ramper,лазя
1112,kriechen::V,ramper,пълзя
1113,schwimmen::V,nager,плувам
1114,tauchen::V,plonger,гмуркам се
1115,rudern::V,ramer,греба
1116,fahren::V,aller,пътувам
1117,fahren::V,rouler,пътувам
1118,fliegen::V,voler,летя
1119,fliegen::V,voler,хвърча
1120,gehen::V,aller,ида
1121,gehen::V,aller,вървя
1122,weggehen::V,s'en aller,отида си
1123,abfahren::V,partir,отпътувам
1124,anhalten::V,s'arrêter,спра се
1125,hineingehen::V,entrer,влизам
1126,eintreten::V,entrer,вляза
1127,kommen::V,venir,ида
1128,kommen::V,venir,дойда
1129,ankommen::V,arriver,пристигна
1130,zurückkommen::V,revenir,върна се
1131,bleiben::V,rester,остана
1132,bleiben::V,demeurer,остана
1133,warten::V,attendre,чакам
1134,erwarten::V,attendre,очаквам
1135,suchen::V,chercher,търся
1136,finden::V,trouver,намеря
1137,versuchen::V,essayer,опитам
1138,vorbereiten::V,préparer,подготвя
1139,lieben::V,aimer,любя
1140,mögen::V,aimer,обичам
1141,mögen::V,vouloir,обичам
1142,lachen::V,rire,смея се
1143,rühren::V,toucher,трогна
1144,rühren::V,attendrir,трогна
1145,weinen::V,pleurer,плача
1146,schimpfen::V,gronder,ругая
1147,schimpfen::V,gronder,псувам
1148,sich ärgern::V,se fâcher,ядосам се
1149,sich fürchten::V,avoir peur,боя се
1150,sich fürchten::V,avoir peur,страхувам се
1151,fürchten::V,craindre,боя се от
1152,fürchten::V,craindre,страхувам се от
1153,fürchten::V,avoir peur de,боя се от
1154,fürchten::V,avoir peur de,страхувам се от
1155,fliehen::V,fuir,бягам
1156,flüchten::V,s'enfuir,бягам
1157,flüchten::V,s'enfuir,избягам
1158,sehen::V,voir,видя
1159,anschauen::V,regarder,гледам
1160,ansehen::V,regarder,поглеждам
1161,hören::V,entendre,чувам
1162,zuhören::V,écouter,слушам
1163,probieren::V,goûter,опитам
1164,riechen::V,sentir,подуша
1165,fühlen::V,sentir,усещам
1166,fühlen::V,sentir,чувствувам
1167,scheinen::V,sembler,изглеждам
1168,scheinen::V,paraître,изглеждам
1169,zu sehen sein::V,se voir,виждам се
1170,zu sehen sein::V,être visible,виждам се
1171,vernehmen::V,entendre,доловя
1172,vernehmen::V,percevoir,доловя
1173,frieren::V,avoir froid,мръзна
1174,tun::V,faire,правя
1175,können::V,savoir,мога
1176,können::V,pouvoir,мога
1177,wollen::V,vouloir,ща
1178,wollen::V,vouloir,искам
1179,anfangen::V,commencer,започна
1180,beenden::V,finir,свърша
1181,beenden::V,finir,завърша
1182,beenden::V,terminer,свърша
1183,beenden::V,terminer,завърша
1184,aufhören::V,cesser,престана
1185,aufhören::V,arrêter,престана
1186,gelingen::V,réussir,успея
1187,gelingen::V,réussir,сполуча
1188,geraten::V,réussir,удам се
1189,öffnen::V,ouvrir,отворя
1190,schließen::V,fermer,затворя
1191,stellen::V,poser,поставя
1192,stellen::V,mettre,поставя
1193,setzen::V,placer,туря
1194,legen::V,placer,сложа
1195,legen::V,placer,слагам
1196,berühren::V,toucher,докосна
1197,verbinden::V,lier,свържа
1198,bedecken::V,couvrir,покрия
1199,aufhängen::V,accrocher,закача
1200,anzünden::V,allumer,запаля
1201,aufheben::V,ramasser,вдигна
1202,aufheben::V,ramasser,повдигна
1203,zurücklassen::V,laisser,оставя
1204,verlieren::V,perdre,загубя
1205,fallen lassen::V,lâcher,изпусна
1206,fallen lassen::V,laisser tomber,изпусна
1207,machen::V,faire,направя
1208,herstellen::V,produire,произведа
1209,herstellen::V,fabriquer,произведа
1210,bauen::V,bâtir,строя
1211,bauen::V,construire,строя
1212,reparieren::V,réparer,поправя
1213,verbessern::V,améliorer,подобря
1214,ändern::V,changer,променя
1215,ändern::V,modifier,променя
1216,graben::V,creuser,копая
1217,beugen::V,plier,прегъна
1218,beugen::V,ployer,прегъна
1219,biegen::V,courber,прегъна
1220,drehen::V,tordre,въртя
1221,drehen::V,tourner,въртя
1222,wenden::V,retourner,обърна
1223,umdrehen::V,tourner,обърна
1224,heben::V,soulever,вдигам
1225,hochheben::V,lever,издигна
1226,ergreifen::V,saisir,хвана
1227,ergreifen::V,saisir,обхвана
1228,ergreifen::V,prendre,хвана
1229,ergreifen::V,prendre,обхвана
1230,halten::V,tenir,държа
1231,drücken::V,presser,натискам
1232,drücken::V,presser,притискам
1233,schieben::V,pousser,тикам
1234,kratzen::V,gratter,одраскам
1235,kratzen::V,égratigner,одраскам
1236,lecken::V,lécher,лижа
1237,lecken::V,lécher,ближа
1238,beißen::V,mordre,хапя
1239,beißen::V,mordre,ухапя
1240,abreißen::V,arracher,откъсна
1241,abschneiden::V,couper,отрежа
1242,binden::V,lier,вържа
1243,binden::V,attacher,вържа
1244,stecken::V,enfoncer,пъхна
1245,brechen::V,rompre,троша
1246,klopfen::V,frapper,чукам
1247,hauen::V,frapper,бия
1248,kleben::V,coller,лепя
1249,kleben::V,coller,залепя
1250,reiben::V,frotter,трия
1251,reiben::V,frotter,търкам
1252,streichen::V,empâter,намажа
1253,schleifen::V,affiler,остря
1254,schleifen::V,aiguiser,остря
1255,schneiden::V,couper,режа
1256,schneiden::V,trancher,режа
1257,rütteln::V,cahoter,разтърсвам
1258,schütteln::V,secouer,клатя
1259,schütteln::V,secouer,друсам
1260,schwenken::V,agiter,размахам
1261,schütten::V,verser,сипя
1262,füllen::V,remplir,напълня
1263,einwickeln::V,envelopper,увия
1264,einwickeln::V,envelopper,завия
1265,tragen::V,porter,нося
1266,schleppen::V,traîner,влача
1267,ziehen::V,tirer,тегля
1268,ziehen::V,tirer,дръпна
1269,aufbewahren::V,garder,съхраня
1270,aufbewahren::V,conserver,съхраня
1271,werfen::V,jeter,хвърля
1272,werfen::V,lancer,хвърля
1273,fangen::V,attraper,ловя
1274,fangen::V,attraper,уловя
1275,packen::V,agripper,хвана
1276,verstecken::V,cacher,крия
1277,verstecken::V,cacher,скрия
1278,teilen::V,diviser,разделя
1279,schicken::V,envoyer,изпращам
1280,bringen::V,apporter,донеса
1281,hinzufügen::V,ajouter,прибавя
1282,bekommen::V,obtenir,сдобия се
1283,erhalten::V,recevoir,получа
1284,nehmen::V,prendre,взема
1285,wählen::V,choisir,избирам
1286,auswählen::V,choisir,избера
1287,auswählen::V,sélectionner,избера
1288,bewahren::V,préserver,пазя
1289,behindern::V,gêner,преча
1290,behindern::V,gêner,спъвам
1291,verderben::V,gâter,разваля
1292,verderben::V,corrompre,разваля
1293,beschädigen::V,endommager,повредя
1294,zerbrechen::V,casser,счупя
1295,zerreißen::V,déchirer,скъсам
1296,zerstören::V,détruire,разруша
1297,verbrennen::V,brûler,изгоря
1298,geben::V,donner,дам
1299,reichen::V,tendre,подам
1300,schenken::V,offrir,подаря
1301,versprechen::V,promettre,обещая
1302,wünschen::V,souhaiter,желая
1303,loben::V,louer,хваля
1304,küssen::V,embrasser,целувам
1305,wiegen::V,bercer,люлея
1306,zudecken::V,couvrir,покрия
1307,wecken::V,éveiller,събудя
1308,wecken::V,réveiller,събудя
1309,zeigen::V,montrer,покажа
1310,zeigen::V,faire voir,покажа
1311,führen::V,guider,водя
1312,führen::V,guider,заведа
1313,lehren::V,apprendre,уча
1314,unterrichten::V,instruire,преподавам
1315,aufziehen::V,élever,отгледам
1316,leiten::V,diriger,ръководя
1317,leiten::V,diriger,управлявам
1318,leiten::V,conduire,ръководя
1319,leiten::V,conduire,управлявам
1320,antreiben::V,pousser,подкарвам
1321,lassen::V,faire,накарам
1322,einladen::V,inviter,поканя
1323,vereinigen::V,unir,съединя
1324,vereinigen::V,réunir,съединя
1325,besuchen::V,visiter,посетя
1326,besuchen::V,aller voir,посетя
1327,treffen::V,rencontrer,срещна
1328,sich versammeln::V,s'assembler,събера се
1329,spielen::V,jouer,играя
1330,singen::V,chanter,пея
1331,tanzen::V,danser,танцувам
1332,sich trennen::V,se séparer,разделя се
1333,verlassen::V,quitter,напусна
1334,retten::V,sauver,спася
1335,bewachen::V,garder,охранявам
1336,schützen::V,protéger,запазя
1337,verteidigen::V,défendre,защитя
1338,sich schlagen::V,se taper,бия се
1339,schießen::V,tirer,стрелям
1340,siegen::V,vaincre,победя
1341,ärgern::V,agacer,ядосам
1342,schlagen::V,battre,бия
1343,schlagen::V,battre,ударя
1344,schlagen::V,frapper,бия
1345,schlagen::V,frapper,ударя
1346,treten::V,botter,ритам
1347,treten::V,donner un coup de pied à,ритам
1348,stechen::V,piquer,бодна
1349,stoßen::V,heurter,бутна
1350,stoßen::V,heurter,блъсна
1351,stehlen::V,voler,
1352,stören::V,gêner,смутя
1353,stören::V,déranger,смутя
1354,belästigen::V,molester,отегча
1355,belästigen::V,molester,безпокоя
1356,belästigen::V,importuner,отегча
1357,belästigen::V,importuner,безпокоя
1358,verbergen::V,cacher,скрия
1359,verbergen::V,dissimuler,скрия
1360,täuschen::V,abuser,измамя
1361,täuschen::V,tromper,измамя
1362,betrügen::V,duper,измамя
1363,betrügen::V,frauder,измамя
1364,töten::V,tuer,убия
1365,töten::V,tuer,умъртвя
1366,wohnen::V,habiter,живея
1367,wohnen::V,demeurer,живея
1368,arbeiten::V,travailler,работя
1369,sammeln::V,collectionner,събера
1370,pflücken::V,cueillir,бера
1371,pflücken::V,cueillir,откъсна
1372,jagen::V,chasser,ловувам
1373,fischen::V,pêcher,ловя риба
1374,fassen::V,capturer,хвана
1375,hüten::V,garder,пазя
1376,treiben::V,mener,карам
1377,anbinden::V,attacher,завържа
1378,füttern::V,faire manger,храня
1379,melken::V,traire,доя
1380,hacken::V,fendre,сека
1381,gießen::V,arroser,полея
1382,reifen::V,mûrir,узрея
1383,zubereiten::V,préparer,приготвя
1384,kochen::V,cuire,варя
1385,backen::V,cuire,пека
1386,braten::V,rôtir,пържа
1387,umrühren::V,remuer,разбъркам
1388,stricken::V,tricoter,плета
1389,nähen::V,coudre,шия
1390,färben::V,teindre,боядисам
1391,reinigen::V,nettoyer,почистя
1392,waschen::V,laver,мия
1393,waschen::V,laver,пера
1394,abwischen::V,essuyer,избърша
1395,spülen::V,rincer,плакна
1396,fegen::V,balayer,измета
1397,kehren::V,balayer,мета
1398,baden::V,se baigner,къпя се
1399,sich waschen::V,se laver,мия се
1400,ausziehen::V,ôter,съблека
1401,ausziehen::V,enlever,съблека
1402,anziehen::V,mettre,облека
1403,sich anziehen::V,s'habiller,облека се
1404,kämmen::V,peigner,реша
1405,kämmen::V,peigner,вчеша
1406,schmücken::V,orner,накича
1407,schmücken::V,décorer,накича
1408,sagen::V,dire,кажа
1409,sprechen::V,parler,говоря
1410,reden::V,parler,говоря
1411,sich unterhalten::V,bavarder,разговарям
1412,sich unterhalten::V,s'entretenir,разговарям
1413,fragen::V,demander,запитам
1414,bitten::V,prier,моля
1415,erzählen::V,raconter,разкажа
1416,mitteilen::V,communiquer,съобщя
1417,nennen::V,nommer,нарека
1418,nennen::V,appeler,нарека
1419,rufen::V,appeler,викам
1420,rufen::V,appeler,повикам
1421,prahlen::V,se vanter,хваля се
1422,übersetzen::V,traduire,преведа
1423,denken::V,penser,мисля
1424,glauben::V,croire,вярвам
1425,bemerken::V,remarquer,забележа
1426,bemerken::V,apercevoir,забележа
1427,erkennen::V,reconnaître,позная
1428,begreifen::V,concevoir,схвана
1429,verstehen::V,entendre,разбера
1430,verstehen::V,comprendre,разбера
1431,lernen::V,apprendre,уча се
1432,wissen::V,savoir,зная
1433,sich erinnern an::V,se souvenir de,спомня си за
1434,vergessen::V,oublier,забравя
1435,messen::V,mesurer,меря
1436,zählen::V,compter,броя
1437,rechnen::V,calculer,сметна
1438,lesen::V,lire,чета
1439,malen::V,peindre,рисувам
1440,zeichnen::V,dessiner,рисувам
1441,schreiben::V,écrire,пиша
1442,besitzen::V,posséder,имам
1443,besitzen::V,posséder,притежавам
1444,kaufen::V,acheter,купя
1445,kaufen::V,acheter,купувам
1446,verkaufen::V,vendre,продам
1447,bezahlen::V,payer,заплатя
1448,zahlen::V,payer,платя
1449,beherrschen::V,dominer,владея
1450,beherrschen::V,maîtriser,владея
1451,ertragen::V,tolérer,понеса
1452,ertragen::V,supporter,понеса
