,Concept_ID,se,br
2081,Gang::N,jotteem,kerzh
2082,Gang::N,joto,kerzh
2083,Gang::N,jäl'lmõš,kerzh
2084,Gang::N,ёадтмушш,kerzh
2085,Gang::N,ёадтҌмушш,kerzh
2086,Schritt::N,sïlle,paz
2087,Schritt::N,lávkke,paz
2088,Schritt::N,lávki,paz
2089,Schritt::N,lävkki,paz
2090,Schritt::N,läu´ǩǩ,paz
2091,Schritt::N,ла̄ффьк,paz
2092,Norden::N,noerhte,norzh
2093,Norden::N,noerhte,hanternoz
2094,Norden::N,nuortta,norzh
2095,Norden::N,nuortta,hanternoz
2096,Norden::N,davvi,norzh
2097,Norden::N,davvi,hanternoz
2098,Norden::N,taṿe,norzh
2099,Norden::N,taṿe,hanternoz
2100,Norden::N,tâ´vv,norzh
2101,Norden::N,tâ´vv,hanternoz
2102,Norden::N,таввял,norzh
2103,Norden::N,таввял,hanternoz
2104,Süden::N,åarjel,su
2105,Süden::N,åarjel,kreisteiz
2106,Süden::N,oarjje,su
2107,Süden::N,oarjje,kreisteiz
2108,Süden::N,lulli,su
2109,Süden::N,lulli,kreisteiz
2110,Süden::N,mäddi,su
2111,Süden::N,mäddi,kreisteiz
2112,Süden::N,kesipieg'gâ,su
2113,Süden::N,kesipieg'gâ,kreisteiz
2114,Süden::N,saujj,su
2115,Süden::N,saujj,kreisteiz
2116,Süden::N,со̄а̄ййв,su
2117,Süden::N,со̄а̄ййв,kreisteiz
2118,Westen::N,jillie,kuzh-heol
2119,Westen::N,alle,kuzh-heol
2120,Westen::N,oarji,kuzh-heol
2121,Westen::N,uár'ji,kuzh-heol
2122,Westen::N,viõstâr,kuzh-heol
2123,Westen::N,вуэрьял,kuzh-heol
2124,Osten::N,luvlie,reter
2125,Osten::N,luvlie,sav-heol
2126,Osten::N,lulle,reter
2127,Osten::N,lulle,sav-heol
2128,Osten::N,nuorta,reter
2129,Osten::N,nuorta,sav-heol
2130,Osten::N,nuor'ttâ,reter
2131,Osten::N,nuor'ttâ,sav-heol
2132,Osten::N,nuõrti,reter
2133,Osten::N,nuõrti,sav-heol
2134,Osten::N,нуҏҏьт,reter
2135,Osten::N,нуҏҏьт,sav-heol
2136,Holz::N,moere,koad
2137,Holz::N,muorra,koad
2138,Holz::N,muorra,koad
2139,Holz::N,muoṛâ,koad
2140,Holz::N,muõrr,koad
2141,Holz::N,мӯрр,koad
2142,Brett::N,fealloe,plankenn
2143,Brett::N,fiello,plankenn
2144,Brett::N,lávdi,plankenn
2145,Brett::N,lyev'di,plankenn
2146,Brett::N,lu´vdd,plankenn
2147,Brett::N,лаййт,plankenn
2148,Platte::N,spaagkoe,plakenn
2149,Platte::N,skierro,plakenn
2150,Platte::N,skearru,plakenn
2151,Platte::N,ráptu,plakenn
2152,Platte::N,ка̄ррьт,plakenn
2153,Stütze::N,dovtege,harp
2154,Stütze::N,dåarjege,harp
2155,Stütze::N,tsagge,harp
2156,Stütze::N,nihta,harp
2157,Stütze::N,duvdda,harp
2158,Stütze::N,caggi,harp
2159,Stütze::N,cagge,harp
2160,Stütze::N,cõgldõk,harp
2161,Stütze::N,стуэлльп,harp
2162,Stange::N,staavra,sparl
2163,Stange::N,stággo,sparl
2164,Stange::N,hålggå,sparl
2165,Stange::N,stávrá,sparl
2166,Stange::N,stággu,sparl
2167,Stange::N,čuálgui,sparl
2168,Stange::N,kaŋgg,sparl
2169,Stange::N,кэ̄ллт,sparl
2170,Stange::N,пе̄лльк,sparl
2171,Stock::N,galte,bazh
2172,Stock::N,klåbpoe,bazh
2173,Stock::N,soabbe,bazh
2174,Stock::N,soabbi,bazh
2175,Stock::N,suáb'bi,bazh
2176,Stock::N,suä´b'b,bazh
2177,Stock::N,суэммьп,bazh
2178,Stab::N,klaahka,bazh
2179,Stab::N,soabbe,bazh
2180,Stab::N,soabbi,bazh
2181,Stab::N,suáb'bi,bazh
2182,Stab::N,suä´b'b,bazh
2183,Stab::N,суэммьп,bazh
2184,Rohr::N,gïrse,tub
2185,Rohr::N,gïrse,korz
2186,Rohr::N,båhttså,tub
2187,Rohr::N,båhttså,korz
2188,Rohr::N,bohcci,tub
2189,Rohr::N,bohcci,korz
2190,Rohr::N,poccee,tub
2191,Rohr::N,poccee,korz
2192,Rohr::N,puu´lčiǩ,tub
2193,Rohr::N,puu´lčiǩ,korz
2194,Rohr::N,туррьп,tub
2195,Rohr::N,туррьп,korz
2196,Haus::N,ståapoe,ti
2197,Haus::N,goahte,ti
2198,Haus::N,stohpu,ti
2199,Haus::N,tááḷu,ti
2200,Haus::N,tääll,ti
2201,Haus::N,пэ̄ҏҏт,ti
2202,Heim::N,hïejme,kêr
2203,Heim::N,viesso,kêr
2204,Heim::N,ruoktu,kêr
2205,Heim::N,päikki,kêr
2206,Heim::N,päi´ǩǩ,kêr
2207,Heim::N,пэ̄ҏҏт,kêr
2208,Ofen::N,vuebnie,forn
2209,Ofen::N,vuodná,forn
2210,Ofen::N,vuobnne,forn
2211,Ofen::N,uvdna,forn
2212,Ofen::N,uvnâ,forn
2213,Ofen::N,ǩiiuǥân,forn
2214,Ofen::N,пе̄ххц,forn
2215,Ofen::N,кыввкан,forn
2216,Fußboden::N,guelpie,plañchod
2217,Fußboden::N,guolbbe,plañchod
2218,Fußboden::N,láhtti,plañchod
2219,Fußboden::N,šalde,plañchod
2220,Fußboden::N,šâ´ldd,plañchod
2221,Fußboden::N,шалльт,plañchod
2222,Tisch::N,buertie,taol
2223,Tisch::N,bievdde,taol
2224,Tisch::N,beavdi,taol
2225,Tisch::N,pevdi,taol
2226,Tisch::N,på´rdd,taol
2227,Tisch::N,stue´ll,taol
2228,Tisch::N,туэлль,taol
2229,Stuhl::N,stovle,kador
2230,Stuhl::N,ståvllå,kador
2231,Stuhl::N,stuollu,kador
2232,Stuhl::N,stovli,kador
2233,Stuhl::N,stuu´l,kador
2234,Stuhl::N,стула,kador
2235,Wiege::N,gïerhkeme,kavell
2236,Wiege::N,vuoggo,kavell
2237,Wiege::N,geaŧŧu,kavell
2238,Wiege::N,geaktu,kavell
2239,Wiege::N,gietkka,kavell
2240,Wiege::N,kiäh'tu,kavell
2241,Wiege::N,vogga,kavell
2242,Wiege::N,кӣткэм,kavell
2243,Bett::N,seangkoe,gwele
2244,Bett::N,sæŋŋga,gwele
2245,Bett::N,seaŋga,gwele
2246,Bett::N,seŋgâ,gwele
2247,Bett::N,sââ´jj,gwele
2248,Bett::N,вуэдтӭмсайй,gwele
2249,Regal::N,hælla,estajerenn
2250,Regal::N,hilldo,estajerenn
2251,Regal::N,hildu,estajerenn
2252,Regal::N,ildee,estajerenn
2253,Regal::N,i´lddi,estajerenn
2254,Regal::N,ылльтэ,estajerenn
2255,Kiste::N,aeskie,kased
2256,Kiste::N,kássa,kased
2257,Kiste::N,kássa,kased
2258,Kiste::N,árkku,kased
2259,Kiste::N,ču´ǩǩ,kased
2260,Kiste::N,чуххьк,kased
2261,Fenster::N,klaase,prenestr
2262,Fenster::N,vinndek,prenestr
2263,Fenster::N,láse,prenestr
2264,Fenster::N,laasâ,prenestr
2265,Fenster::N,ikkân,prenestr
2266,Fenster::N,эххкан,prenestr
2267,Tür::N,okse,dor
2268,Tür::N,uksa,dor
2269,Tür::N,uksa,dor
2270,Tür::N,uksâ,dor
2271,Tür::N,uhss,dor
2272,Tür::N,уккс,dor
2273,Tor::N,okse,portal
2274,Tor::N,pårttå,portal
2275,Tor::N,uksa,portal
2276,Tor::N,poarta,portal
2277,Tor::N,porttâ,portal
2278,Tor::N,uustõk,portal
2279,Tor::N,čuâlluhss,portal
2280,Tor::N,уккс,portal
2281,Zaun::N,haakene,sklotur
2282,Zaun::N,jerra,sklotur
2283,Zaun::N,gárdde,sklotur
2284,Zaun::N,áidi,sklotur
2285,Zaun::N,äiđi,sklotur
2286,Zaun::N,äidd,sklotur
2287,Zaun::N,čuâll,sklotur
2288,Zaun::N,а̄ййт,sklotur
2289,Dach::N,rehpie,toenn
2290,Dach::N,dæhkko,toenn
2291,Dach::N,gáhttu,toenn
2292,Dach::N,káttu,toenn
2293,Dach::N,laakk,toenn
2294,Dach::N,пэ̄ҏҏтэ̄ля,toenn
2295,Dach::N,кры̄ша,toenn
2296,Leiter::N,raajtere,skeul
2297,Leiter::N,tjajmos,skeul
2298,Leiter::N,boagos,skeul
2299,Leiter::N,ráidalas,skeul
2300,Leiter::N,raidlâs,skeul
2301,Leiter::N,лествец,skeul
2302,Besen::N,saehpie,skubell
2303,Besen::N,gaerpene,skubell
2304,Besen::N,njáman,skubell
2305,Besen::N,luvdá,skubell
2306,Besen::N,luvdá,skubell
2307,Besen::N,västt,skubell
2308,Besen::N,ва̄сст,skubell
2309,Spaten::N,gåajvoe,pal
2310,Spaten::N,spádá,pal
2311,Spaten::N,goajvvo,pal
2312,Spaten::N,goaivu,pal
2313,Spaten::N,kuái'vu,pal
2314,Spaten::N,kuäivv,pal
2315,Spaten::N,куаййв,pal
2316,Schaufel::N,gåajvoe,pal
2317,Schaufel::N,gåjvun,pal
2318,Schaufel::N,goajvvo,pal
2319,Schaufel::N,goaivu,pal
2320,Schaufel::N,kuái'vu,pal
2321,Schaufel::N,kuäivv,pal
2322,Schaufel::N,куаййв,pal
2323,Gabel::N,tjåagka,fourchetez
2324,Gabel::N,gáffil,fourchetez
2325,Gabel::N,káffal,fourchetez
2326,Gabel::N,kaahvâl,fourchetez
2327,Gabel::N,velkk,fourchetez
2328,Gabel::N,а̄лльс,fourchetez
2329,Löffel::N,buste,loa
2330,Löffel::N,bassti,loa
2331,Löffel::N,baste,loa
2332,Löffel::N,pastem,loa
2333,Löffel::N,pâ´sttem,loa
2334,Löffel::N,пасьтэмь,loa
2335,Messer::N,nejpie,kontell
2336,Messer::N,nijbbe,kontell
2337,Messer::N,niibi,kontell
2338,Messer::N,nijbe,kontell
2339,Messer::N,nei´bb,kontell
2340,Messer::N,ныййп,kontell
2341,Nagel::N,spæjhkere,tach
2342,Nagel::N,spiger,tach
2343,Nagel::N,návlle,tach
2344,Nagel::N,spiikkár,tach
2345,Nagel::N,spijkkár,tach
2346,Nagel::N,näu´ll,tach
2347,Nagel::N,на̄ввьл,tach
2348,Netz::N,viermie,roued
2349,Netz::N,viermme,roued
2350,Netz::N,næhtta,roued
2351,Netz::N,fierbmi,roued
2352,Netz::N,viermi,roued
2353,Netz::N,säi´mm,roued
2354,Netz::N,нӯжхьт,roued
2355,Haken::N,kruehkie,krog
2356,Haken::N,ruohkke,krog
2357,Haken::N,vagge,krog
2358,Haken::N,roahkki,krog
2359,Haken::N,faggi,krog
2360,Haken::N,kuák'ki,krog
2361,Haken::N,kuä´ǩ'ǩ,krog
2362,Haken::N,ва̄ӈӈк,krog
2363,Haken::N,куэххьк,krog
2364,Griff::N,rehpie,kemer
2365,Griff::N,taatje,kemer
2366,Griff::N,gavlla,kemer
2367,Griff::N,guottáldahka,kemer
2368,Griff::N,geavja,kemer
2369,Griff::N,novdâ,kemer
2370,Griff::N,nõđđ,kemer
2371,Griff::N,kå´ǧǧ,kemer
2372,Griff::N,нэ̄дт,kemer
2373,Schloss::N,laesie,potenn
2374,Schloss::N,lássa,potenn
2375,Schloss::N,lohkka,potenn
2376,Schloss::N,lukkâ,potenn
2377,Schloss::N,lokk,potenn
2378,Schloss::N,ло̄ххк,potenn
2379,Bild::N,guvvie,skeudenn
2380,Bild::N,gåvvå,skeudenn
2381,Bild::N,govva,skeudenn
2382,Bild::N,koṿe,skeudenn
2383,Bild::N,kartt,skeudenn
2384,Bild::N,картина,skeudenn
2385,Figur::N,guvvie,skeud
2386,Figur::N,guvvie,figur
2387,Figur::N,gåvos,skeud
2388,Figur::N,gåvos,figur
2389,Figur::N,figuvrra,skeud
2390,Figur::N,figuvrra,figur
2391,Figur::N,figuvra,skeud
2392,Figur::N,figuvra,figur
2393,Figur::N,kovos,skeud
2394,Figur::N,kovos,figur
2395,Figur::N,kuâŋas,skeud
2396,Figur::N,kuâŋas,figur
2397,Puppe::N,dåahka,merc'hodenn
2398,Puppe::N,dåhkko,merc'hodenn
2399,Puppe::N,doahkko,merc'hodenn
2400,Puppe::N,dohkká,merc'hodenn
2401,Puppe::N,duhkká,merc'hodenn
2402,Puppe::N,kuuhlaž,merc'hodenn
2403,Puppe::N,кукла,merc'hodenn
2404,Beutel::N,voessetje,sac'h
2405,Beutel::N,påvsså,sac'h
2406,Beutel::N,seahkaš,sac'h
2407,Beutel::N,bursa,sac'h
2408,Beutel::N,guhkkár,sac'h
2409,Beutel::N,čooṿâs,sac'h
2410,Beutel::N,siâk'k,sac'h
2411,Beutel::N,kå´ššel,sac'h
2412,Beutel::N,ве̄ҏҏц,sac'h
2413,Bündel::N,paantje,feskenn
2414,Bündel::N,buduk,feskenn
2415,Bündel::N,gurppe,feskenn
2416,Bündel::N,gihppu,feskenn
2417,Bündel::N,kiäs'tu,feskenn
2418,Bündel::N,šnâpp,feskenn
2419,Bündel::N,пуччк,feskenn
2420,Tasche::N,veaskoe,sac'h
2421,Tasche::N,væssko,sac'h
2422,Tasche::N,lávkka,sac'h
2423,Tasche::N,lávka,sac'h
2424,Tasche::N,seahkka,sac'h
2425,Tasche::N,lavkkâ,sac'h
2426,Tasche::N,laukk,sac'h
2427,Tasche::N,суӎӎьк,sac'h
2428,Tasche::N,ло̄а̄ффк,sac'h
2429,Eimer::N,bæhtoe,sailh
2430,Eimer::N,skiello,sailh
2431,Eimer::N,skállu,sailh
2432,Eimer::N,eebir,sailh
2433,Eimer::N,skääll,sailh
2434,Eimer::N,е̄мьперь,sailh
2435,Deckel::N,luehkie,pallenn
2436,Deckel::N,låhkke,pallenn
2437,Deckel::N,lohkki,pallenn
2438,Deckel::N,lokke,pallenn
2439,Deckel::N,lå´ǩǩ,pallenn
2440,Deckel::N,ко̄а̄ххтнэсс,pallenn
2441,Geschirr::N,lihtie,listriaj
2442,Geschirr::N,lihte,listriaj
2443,Geschirr::N,lihtit,listriaj
2444,Geschirr::N,litte,listriaj
2445,Geschirr::N,kärldõk,listriaj
2446,Geschirr::N,ка̄ррь,listriaj
2447,Sack::N,voesse,sac'h
2448,Sack::N,vuossa,sac'h
2449,Sack::N,seahkka,sac'h
2450,Sack::N,sekkâ,sac'h
2451,Sack::N,siâk'k,sac'h
2452,Sack::N,ве̄ҏҏц,sac'h
2453,Tasse::N,guksie,tas
2454,Tasse::N,gåhppå,tas
2455,Tasse::N,gohppu,tas
2456,Tasse::N,pollo,tas
2457,Tasse::N,kopp,tas
2458,Tasse::N,на̄ххьп,tas
2459,Topf::N,baetie,pod
2460,Topf::N,krovhte,pod
2461,Topf::N,rujtta,pod
2462,Topf::N,giebbme,pod
2463,Topf::N,báhti,pod
2464,Topf::N,gievdni,pod
2465,Topf::N,pääti,pod
2466,Topf::N,kruâitt,pod
2467,Topf::N,кӣммьн,pod
2468,Kessel::N,giebnie,chaodouron
2469,Kessel::N,skallo,chaodouron
2470,Kessel::N,giebbme,chaodouron
2471,Kessel::N,gieđbmi,chaodouron
2472,Kessel::N,kiem'ni,chaodouron
2473,Kessel::N,ǩie´mnn,chaodouron
2474,Kessel::N,кӣммьн,chaodouron
2475,Essen::N,åesie,pred
2476,Essen::N,beapmoe,pred
2477,Essen::N,biebbmo,pred
2478,Essen::N,borramuš,pred
2479,Essen::N,purrâmâš,pred
2480,Essen::N,porrmõš,pred
2481,Essen::N,по̄ррмушш,pred
2482,Nahrung::N,beapmoe,boued
2483,Nahrung::N,biebbmo,boued
2484,Nahrung::N,biebmu,boued
2485,Nahrung::N,purrâmâš,boued
2486,Nahrung::N,porrmõš,boued
2487,Nahrung::N,по̄ррмушш,boued
2488,Speise::N,beapmoe,meuz
2489,Speise::N,biebbmo,meuz
2490,Speise::N,biebmu,meuz
2491,Speise::N,määlis,meuz
2492,Speise::N,aasâs,meuz
2493,Speise::N,porrmõš,meuz
2494,Speise::N,по̄ррмушш,meuz
2495,Fleisch::N,bearkoe,kig
2496,Fleisch::N,oadtje,kig
2497,Fleisch::N,bierggo,kig
2498,Fleisch::N,biergu,kig
2499,Fleisch::N,uáž'ži,kig
2500,Fleisch::N,vuä´ǯ'ǯ,kig
2501,Fleisch::N,вуэннч,kig
2502,Getreide::N,gernie,ed
2503,Getreide::N,gårnne,ed
2504,Getreide::N,gordni,ed
2505,Getreide::N,valje,ed
2506,Getreide::N,ле̄ййп,ed
2507,Brei::N,kraavhtse,yod
2508,Brei::N,ráktsa,yod
2509,Brei::N,buvru,yod
2510,Brei::N,suoḥâd,yod
2511,Brei::N,hutt,yod
2512,Brei::N,уххт,yod
2513,Brot::N,gaahkoe,bara
2514,Brot::N,lájbbe,bara
2515,Brot::N,stummpa,bara
2516,Brot::N,láibi,bara
2517,Brot::N,gáhkku,bara
2518,Brot::N,leibi,bara
2519,Brot::N,lei´bb,bara
2520,Brot::N,ле̄ййп,bara
2521,Scheibe::N,snaejrie,tailhenn
2522,Scheibe::N,sárdde,tailhenn
2523,Scheibe::N,vajahas,tailhenn
2524,Scheibe::N,časkkis,tailhenn
2525,Scheibe::N,ča'skes,tailhenn
2526,Scheibe::N,ku´sǩǩ,tailhenn
2527,Scheibe::N,кусськ,tailhenn
2528,Fett::N,buejtie,lard
2529,Fett::N,vuodja,lard
2530,Fett::N,buoidi,lard
2531,Fett::N,pyei'di,lard
2532,Fett::N,puõi´dd,lard
2533,Fett::N,пуййт,lard
2534,Butter::N,voeje,amann
2535,Butter::N,vuodja,amann
2536,Butter::N,vuodja,amann
2537,Butter::N,vuojâ,amann
2538,Butter::N,vuõjj,amann
2539,Butter::N,вӯйй,amann
2540,Öl::N,ålja,eoul
2541,Öl::N,ulljo,eoul
2542,Öl::N,oalljo,eoul
2543,Öl::N,olju,eoul
2544,Öl::N,oljo,eoul
2545,Öl::N,vuõjj,eoul
2546,Öl::N,вӯйй,eoul
2547,Salz::N,saelhtie,holen
2548,Salz::N,sállte,holen
2549,Salz::N,sálti,holen
2550,Salz::N,sältti,holen
2551,Salz::N,sä´ltt,holen
2552,Salz::N,сӯлль,holen
2553,Suppe::N,joptse,soubenn
2554,Suppe::N,jupptsa,soubenn
2555,Suppe::N,málli,soubenn
2556,Suppe::N,määḷi,soubenn
2557,Suppe::N,lieṃâ,soubenn
2558,Suppe::N,liõmm,soubenn
2559,Suppe::N,лӣмм,soubenn
2560,Honig::N,hååneske,mel
2561,Honig::N,meda,mel
2562,Honig::N,miehta,mel
2563,Honig::N,mietâ,mel
2564,Honig::N,miõtt,mel
2565,Honig::N,мӣдт,mel
2566,Milch::N,mielhkie,laezh
2567,Milch::N,mielkke,laezh
2568,Milch::N,mielki,laezh
2569,Milch::N,miel'kki,laezh
2570,Milch::N,mie´lǩǩ,laezh
2571,Milch::N,ма̄ййт,laezh
2572,Tee::N,löövje,te
2573,Tee::N,tedja,te
2574,Tee::N,deadju,te
2575,Tee::N,čee,te
2576,Tee::N,teej̣â,te
2577,Tee::N,čee,te
2578,Tee::N,чайй,te
2579,Leder::N,hovre,lêr
2580,Leder::N,sassne,lêr
2581,Leder::N,náhkki,lêr
2582,Leder::N,leaira,lêr
2583,Leder::N,čevđi,lêr
2584,Leder::N,čåu´dd,lêr
2585,Leder::N,на̄ххьк,lêr
2586,Wolle::N,ålloe,gloan
2587,Wolle::N,hullo,gloan
2588,Wolle::N,ullu,gloan
2589,Wolle::N,ullo,gloan
2590,Wolle::N,oll,gloan
2591,Wolle::N,улл,gloan
2592,Stoff::N,tyjje,danvez
2593,Stoff::N,gápptás,danvez
2594,Stoff::N,stoaffa,danvez
2595,Stoff::N,ávnnas,danvez
2596,Stoff::N,käägus,danvez
2597,Stoff::N,aaunâs,danvez
2598,Stoff::N,лыййн,danvez
2599,Nadel::N,naaloe,nadoz
2600,Nadel::N,nállo,nadoz
2601,Nadel::N,nállu,nadoz
2602,Nadel::N,nááḷu,nadoz
2603,Nadel::N,neu´ll,nadoz
2604,Nadel::N,нӣввьл,nadoz
2605,Faden::N,laejkie,neudenn
2606,Faden::N,hárppo,neudenn
2607,Faden::N,árpu,neudenn
2608,Faden::N,läigi,neudenn
2609,Faden::N,lääi´j,neudenn
2610,Faden::N,сӯнн,neudenn
2611,Knopf::N,balhka,bouton
2612,Knopf::N,boallo,bouton
2613,Knopf::N,boallu,bouton
2614,Knopf::N,puál'lu,bouton
2615,Knopf::N,puäll,bouton
2616,Knopf::N,пуалл,bouton
2617,Knoten::N,tjoelme,skoulm
2618,Knoten::N,tjuolmma,skoulm
2619,Knoten::N,čuolbma,skoulm
2620,Knoten::N,čuol'mâ,skoulm
2621,Knoten::N,čuõlmm,skoulm
2622,Knoten::N,чӯллм,skoulm
2623,Farbe::N,klaerie,liv
2624,Farbe::N,ivnne,liv
2625,Farbe::N,bájnno,liv
2626,Farbe::N,mola,liv
2627,Farbe::N,fearga,liv
2628,Farbe::N,maalâ,liv
2629,Farbe::N,páinu,liv
2630,Farbe::N,kälkk,liv
2631,Farbe::N,по̄а̄ййн,liv
2632,Kleidung::N,tyjje,dilhad
2633,Kleidung::N,gárvvo,dilhad
2634,Kleidung::N,bivttas,dilhad
2635,Kleidung::N,piivtâs,dilhad
2636,Kleidung::N,pivoh,dilhad
2637,Kleidung::N,piiutâs,dilhad
2638,Kleidung::N,о̄а̄з,dilhad
2639,Hemd::N,sjåarhtoe,roc'hed
2640,Hemd::N,skirtto,roc'hed
2641,Hemd::N,báidi,roc'hed
2642,Hemd::N,päiđi,roc'hed
2643,Hemd::N,päidd,roc'hed
2644,Hemd::N,па̄ййт,roc'hed
2645,Kragen::N,döörhke,gouzoug
2646,Kragen::N,tjiebet,gouzoug
2647,Kragen::N,tjehpuris,gouzoug
2648,Kragen::N,čeabet,gouzoug
2649,Kragen::N,kráva,gouzoug
2650,Kragen::N,siä'pulâs,gouzoug
2651,Kragen::N,seäp'plõs,gouzoug
2652,Kragen::N,ко̄а̄влас,gouzoug
2653,Ärmel::N,sissie,milgin
2654,Ärmel::N,sasse,milgin
2655,Ärmel::N,soadji,milgin
2656,Ärmel::N,suájá,milgin
2657,Ärmel::N,suäjj,milgin
2658,Ärmel::N,суэйй,milgin
2659,Hose::N,måvhka,bragoù
2660,Hose::N,båkså,bragoù
2661,Hose::N,buvssat,bragoù
2662,Hose::N,puuvsah,bragoù
2663,Hose::N,puus,bragoù
2664,Hose::N,пукс,bragoù
2665,Hose::N,ко̄а̄дтӭ,bragoù
2666,Gürtel::N,juvvie,gouriz
2667,Gürtel::N,beelhte,gouriz
2668,Gürtel::N,avve,gouriz
2669,Gürtel::N,getsam,gouriz
2670,Gürtel::N,boagán,gouriz
2671,Gürtel::N,pooṿij,gouriz
2672,Gürtel::N,puäǥǥanj,gouriz
2673,Gürtel::N,эвв,gouriz
2674,Mütze::N,tjohpe,boned
2675,Mütze::N,gahper,boned
2676,Mütze::N,gahpir,boned
2677,Mütze::N,kappeer,boned
2678,Mütze::N,keä´p'per,boned
2679,Mütze::N,кабперь,boned
2680,Schuh::N,gaamege,botez
2681,Schuh::N,gáma,botez
2682,Schuh::N,skuovva,botez
2683,Schuh::N,gáma,botez
2684,Schuh::N,kaamâ,botez
2685,Schuh::N,kaammi,botez
2686,Schuh::N,камаша,botez
2687,Stiefel::N,steeblege,botez
2688,Stiefel::N,stiebil,botez
2689,Stiefel::N,sáhpis,botez
2690,Stiefel::N,sáppat,botez
2691,Stiefel::N,steevvil,botez
2692,Stiefel::N,sa´ppi,botez
2693,Stiefel::N,са̄ххпе,botez
2694,Ring::N,rïngke,gwalenn
2695,Ring::N,suormas,gwalenn
2696,Ring::N,suorpmas,gwalenn
2697,Ring::N,suormâs,gwalenn
2698,Ring::N,suõrmâs,gwalenn
2699,Ring::N,сӯрмас,gwalenn
2700,Band::N,baante,bagad
2701,Band::N,bádde,bagad
2702,Band::N,báddi,bagad
2703,Band::N,päddi,bagad
2704,Band::N,liântt,bagad
2705,Band::N,källre´ppiǩ,bagad
2706,Band::N,ля̄ӊӊт,bagad
2707,Kamm::N,gaampe,krib
2708,Kamm::N,rájdam,krib
2709,Kamm::N,tjåhkom,krib
2710,Kamm::N,čohkun,krib
2711,Kamm::N,čohhoom,krib
2712,Kamm::N,čååǥǥam,krib
2713,Kamm::N,чоагкь,krib
2714,Spiegel::N,guelmiedahke,melezour
2715,Spiegel::N,spiedjil,melezour
2716,Spiegel::N,speajal,melezour
2717,Spiegel::N,speeijal,melezour
2718,Spiegel::N,suei´mkar,melezour
2719,Spiegel::N,кыффкэмка̄ррь,melezour
2720,Spiegel::N,зе̄ркал,melezour
2721,Riemen::N,györtenje,lerenn
2722,Riemen::N,rájppe,lerenn
2723,Riemen::N,garttsa,lerenn
2724,Riemen::N,lávži,lerenn
2725,Riemen::N,läbži,lerenn
2726,Riemen::N,läbǯǯ,lerenn
2727,Riemen::N,ре̄ммь,lerenn
2728,Schnur::N,gurrie,kordenn
2729,Schnur::N,gáras,kordenn
2730,Schnur::N,garca,kordenn
2731,Schnur::N,orrâ,kordenn
2732,Schnur::N,nue´rr,kordenn
2733,Schnur::N,нӯррь,kordenn
2734,Leine::N,baante,roll
2735,Leine::N,gájnno,roll
2736,Leine::N,báddi,roll
2737,Leine::N,oarra,roll
2738,Leine::N,läbži,roll
2739,Leine::N,läbǯǯ,roll
2740,Leine::N,ла̄ммч,roll
2741,Decke::N,gaptjese,golo
2742,Decke::N,rádno,golo
2743,Decke::N,gåbtjås,golo
2744,Decke::N,tæhppin,golo
2745,Decke::N,govččas,golo
2746,Decke::N,loovdâ,golo
2747,Decke::N,räänn,golo
2748,Decke::N,ра̄нн,golo
2749,Kissen::N,nalhke,goubenner
2750,Kissen::N,guoddá,goubenner
2751,Kissen::N,oajvevuolle,goubenner
2752,Kissen::N,guoddá,goubenner
2753,Kissen::N,bolsttar,goubenner
2754,Kissen::N,polster,goubenner
2755,Kissen::N,pee´ren,goubenner
2756,Kissen::N,pooddâšǩ,goubenner
2757,Kissen::N,по̄дэшк,goubenner
2758,Tuch::N,tyjje,mezher
2759,Tuch::N,tyddja,mezher
2760,Tuch::N,gådo,mezher
2761,Tuch::N,liidni,mezher
2762,Tuch::N,läđđee,mezher
2763,Tuch::N,re´ppiǩ,mezher
2764,Tuch::N,ree´ppiǩ,mezher
2765,Tuch::N,ребпехь,mezher
2766,Handtuch::N,njaamelijnie,toailhon
2767,Handtuch::N,sigárdahka,toailhon
2768,Handtuch::N,sihkaldat,toailhon
2769,Handtuch::N,siholdâs,toailhon
2770,Handtuch::N,seekkldõs,toailhon
2771,Handtuch::N,u´tree´lniǩ,toailhon
2772,Handtuch::N,отеральнэхьк,toailhon
2773,Kraft::N,faamoe,nerzh
2774,Kraft::N,fábmo,nerzh
2775,Kraft::N,fápmu,nerzh
2776,Kraft::N,fááṃu,nerzh
2777,Kraft::N,viõkk,nerzh
2778,Kraft::N,вӣгк,nerzh
2779,Stärke::N,vieksiesvoete,nerzhder
2780,Stärke::N,gievrrudahka,nerzhder
2781,Stärke::N,gievrrodus,nerzhder
2782,Stärke::N,veahka,nerzhder
2783,Stärke::N,vuoibmi,nerzhder
2784,Stärke::N,viek'sâvuotâ,nerzhder
2785,Stärke::N,viõkk,nerzhder
2786,Stärke::N,са̄м,nerzhder
2787,Stärke::N,вӣгк,nerzhder
2788,Gesundheit::N,healsoe,yec'hed
2789,Gesundheit::N,starne,yec'hed
2790,Gesundheit::N,hælsso,yec'hed
2791,Gesundheit::N,varresvuohta,yec'hed
2792,Gesundheit::N,dearvvasvuohta,yec'hed
2793,Gesundheit::N,tie'rvâsvuotâ,yec'hed
2794,Gesundheit::N,tiõrvâsvuõtt,yec'hed
2795,Gesundheit::N,тӣрвасвӯдт,yec'hed
2796,Krankheit::N,skïemtjelasse,klañved
2797,Krankheit::N,skihpudahka,klañved
