,Concept_ID,os,mrj
699,bunt::A,гæрæм,ала
700,billig::A,аслам,шулдаш
701,teuer::A,зынаргъ,шергӹ
702,teuer::A,зынаргъ,шергӓкӓн
703,wertvoll::A,зынаргъ,ӓкӓн
704,blind::A,куырм,слöпöй
705,blind::A,куырм,сльöпöй
706,taub::A,къуырма,тӱтӱк
707,kräftig::A,домбай,виӓн
708,kräftig::A,тыхджын,виӓн
709,stark::A,тыхджын,виӓн
710,schwach::A,ӕнӕбон,шава
711,schwach::A,ӕнӕбон,лӹпкӓ
712,schwach::A,ӕнӕбон,слабка
713,fett::A,нард,таза
714,schlank::A,гуырвидыц,яштака
715,schlank::A,хæрзконд,яштака
716,schlank::A,рæхснæг,яштака
717,schlank::A,сагамад,яштака
718,hübsch::A,аив,сӹлнӹ
719,hübsch::A,аив,олмыдшы
720,hübsch::A,рӕсугъд,сӹлнӹ
721,hübsch::A,рӕсугъд,олмыдшы
722,böse::A,фыдзӕрдӕ,шӹдӓн
723,dumm::A,ӕдылы,окмак
724,faul::A,зивӕг,ялахай
725,faul::A,зивӕггӕнаг,ялахай
726,fleißig::A,æнæзивæг,пӓшам яратышы
727,fleißig::A,æнувыд,пӓшам яратышы
728,geizig::A,чъынды,шык
729,geizig::A,æлгъин,шык
730,geizig::A,мæрддзæст,шык
731,klug::A,зондджын,ышан
732,geschickt::A,хӕрзарӕхст,мастар
733,lieb::A,уарзон,тыри
734,lustig::A,хъӕлдзӕг,мындыр
735,lustig::A,хъӕлдзӕг,сусу
736,sanft::A,мынчын,йӹвӹжӓ
737,hungrig::A,ӕххормаг,шужышы
738,krank::A,нӕфӕразгӕ,церлӹ
739,krank::A,нӕфӕразгӕ,хворой
740,nackt::A,бӕгънӕг,цӓрӓ
741,traurig::A,ӕрхӕндӕг,сы́лыкан
742,traurig::A,ӕрхӕндӕг,кымы́лдымы
743,lebendig::A,цардӕгас,живой
744,gut::A,хорз,яжо
745,schlecht::A,цауд,уда
746,schlecht::A,цауд,худа
747,richtig::A,раст,вургамла
748,schlimm::A,ӕвзӕр,йӹрнык
749,wahr::A,ӕцӕг,настоящий
750,wahr::A,ӕцӕг,настояшый
751,alt::A,зӕронд,шонгы
752,neu::A,ног,у
753,ehemalig::A,раздӕры,тошты
754,alt[Lebewesen]::A,ацӕргӕ,ӹлалшӹ
755,jung::A,ӕрыгон,нöргӹ
756,jung::A,ӕрыгон,молода
757,arm::A,мӕгуыр,укеӓн
758,reich::A,хъӕздыг,паян
759,reich::A,хъӕздыг,пурлыкан
760,bekannt::A,зонгӕ,палӹмӹ
761,berühmt::A,номдзыд,лӹмлы
762,fremd::A,æцæгæлон,эдемӹн
763,verschieden::A,æндæр æмæ æндæр,тӹрлӹ
764,verschieden::A,алы,тӹрлӹ
765,verschieden::A,алыхуызон,тӹрлӹ
766,nah::A,хӕстӕг,лишӹл
767,fern::A,дард,мӹндӹр
768,fern::A,дӕрддаг,мӹндӹр
769,linker::A,галиу,шалахай
770,rechter::A,рахиз,вургамла
771,anderer::A,иннӕ,вес
772,anderer::A,иннӕ,весӹ
773,anderer::A,ӕндӕр,вес
774,anderer::A,ӕндӕр,весӹ
775,erster::A,фыццаг,икшӹ
776,erster::A,фыццаг,икӹмшӹ
777,erster::A,фыццӕгӕм,икшӹ
778,erster::A,фыццӕгӕм,икӹмшӹ
779,zweiter::A,дыккаг,кокшы
780,zweiter::A,дыккæгæм,кокшы
781,dritter::A,æртыккаг,кымшы
782,dritter::A,æртыккæгæм,кымшы
783,letzter::A,фӕстаг,остатка
784,allein::ADV,иунæг,иктӹ
785,allein::ADV,иунæг,иктӹт
786,auf einmal::ADV,уайтагъд,тöрöк
787,auf einmal::ADV,æвиппайды,тöрöк
788,auf einmal::ADV,æваст,тöрöк
789,zusammen::ADV,иумӕ,икараш
790,zusammen::ADV,иумӕ,цымырын
791,lange::ADV,бирæ рæстæг,кужын
792,plötzlich::ADV,æвиппайды,трӱк
793,plötzlich::ADV,æваст,трӱк
794,sofort::ADV,уыцы сахат,полт
795,sofort::ADV,уыцы сахат,тöрöк
796,sofort::ADV,уыцы сахат,тӹшӓкок
797,sofort::ADV,уайтагъд,полт
798,sofort::ADV,уайтагъд,тöрöк
799,sofort::ADV,уайтагъд,тӹшӓкок
800,später::ADV,фæстæдæр,вара
801,jetzt::ADV,ныр,
802,heute::ADV,абон,тагачы
803,morgen::ADV,райсом,иргод
804,morgen::ADV,райсом,иргодым
805,bald::ADV,тагъд,чӹнь
806,bald::ADV,тагъд,вӓшке
807,bald::ADV,тагъд,выртышты
808,bald::ADV,рæхджы,чӹнь
809,bald::ADV,рæхджы,вӓшке
810,bald::ADV,рæхджы,выртышты
811,dann::ADV,стæй,пакыла
812,gestern::ADV,знон,тенгечӹ
813,einst::ADV,кӕддӕр,икӓнӓ
814,damals::ADV,уæд,тӹнӓм
815,danach::ADV,стæй,пакыла
816,danach::ADV,уый фæстæ,пакыла
817,vorher::ADV,раздæр,перви
818,zuerst::ADV,фыццаг,андак
819,einmal::ADV,иу хатт,гӓнӓк
820,einmal::ADV,иу хатт,гӓнӓ
821,manchmal::ADV,хатт,кынамжы
822,oft::ADV,арæх,чӹчкӹдӹн
823,immer::ADV,ӕдзух,со
824,immer::ADV,ӕдзух,соок
825,niemals::ADV,никуы,нинам
826,niemals::ADV,никуы,нигынам
827,niemals::ADV,никуы,нигынамат
828,niemals::ADV,никæд,нинам
829,niemals::ADV,никæд,нигынам
830,niemals::ADV,никæд,нигынамат
831,hier::ADV,ам,тиштӹ
832,hierhin::ADV,ардӕм,тишкӹ
833,von hier::ADV,ардыгæй,тишец
834,von hier::ADV,ардыгæй,тишецӹн
835,dort::ADV,уым,тӹштӹ
836,dorthin::ADV,уырдӕм,тӹшкӹ
837,dorthin::ADV,уырдӕм,тӹшкӹлӓ
838,geradeaus::ADV,æргом,вик
839,geradeaus::ADV,æргом,тура
840,vorwärts::ADV,размӕ,анзыкы
841,rückwärts::ADV,фӕстӕмӕ,мӹнгеш
842,zurück::ADV,фӕстӕмӕ,мӹнгеш
843,unten::ADV,дæлæ,ӱлнӹ
844,unten::ADV,дæлæ,лӹвӓлнӹ
845,unten::ADV,дæлейы,ӱлнӹ
846,unten::ADV,дæлейы,лӹвӓлнӹ
847,unten::ADV,бынæй,ӱлнӹ
848,unten::ADV,бынæй,лӹвӓлнӹ
849,hinab::ADV,дӕлӕмӕ,ӱлӹкӹ
850,hinab::ADV,дӕлӕмӕ,лӹвӓкӹ
851,hinab::ADV,уырдыгмӕ,ӱлӹкӹ
852,hinab::ADV,уырдыгмӕ,лӹвӓкӹ
853,oben::ADV,уӕле,вӹлнӹ
854,hinauf::ADV,уӕлӕмӕ,кӱшкӹлӓ
855,hinauf::ADV,уӕлӕмӕ,кӱш
856,überall::ADV,алыран,йӹлт
857,überall::ADV,алыран,цилӓ вӓре
858,überall::ADV,алкæм,йӹлт
859,überall::ADV,алкæм,цилӓ вӓре
860,überall::ADV,кæмдæриддæр,йӹлт
861,überall::ADV,кæмдæриддæр,цилӓ вӓре
862,nicht::ADV,нӕ,уке
863,ein wenig::ADV,чысыл,изиш
864,ein wenig::ADV,чысыл,иклаштык
865,kaum::ADV,цъус,цылик
866,kaum::ADV,цъус,чучок-чучок
867,sehr::ADV,тынг,чоте
868,sehr::ADV,иттӕг,чоте
869,so::ADV,афтӕ,тенге
870,so::ADV,афтӕ,тенгелӓ
871,noch::ADV,ма,мол
872,noch::ADV,ма,моло
873,nur::ADV,канд,веле
874,nur::ADV,ӕрмӕст,веле
875,schon::ADV,нырид,уже
876,schon::ADV,нырид,ӹнде
877,wieder::ADV,ногӕй,уэш
878,vergebens::ADV,дзæгъæлы,зря
879,vergebens::ADV,дзæгъæлы,ӹзрӓ
880,vergebens::ADV,дзæгъæлы,ӹзӹрӓ
881,vergebens::ADV,уæгъды,зря
882,vergebens::ADV,уæгъды,ӹзрӓ
883,vergebens::ADV,уæгъды,ӹзӹрӓ
884,vergebens::ADV,æнæхъуаджы,зря
885,vergebens::ADV,æнæхъуаджы,ӹзрӓ
886,vergebens::ADV,æнæхъуаджы,ӹзӹрӓ
887,vor::PRP,разы,анзыц
888,vor::PRP,разы,анзыцын
889,hinter::PRP,фӕстӕ,шайылан
890,hinter::PRP,фӕстӕ,шайылный
891,unter::PRP,бын,лӹвӓкӹ
892,durch::PRP,æхсæнты,вашт
893,neben::PRP,цур,сага
894,zwischen::PRP,астӕу,лош
895,zwischen::PRP,астӕу,лошкы
896,wegen::PRP,тыххай,мычыц
897,dies::PRN,ай,тидӹ
898,dies::PRN,ай,ти
899,das::PRN,уый,тидӹ
900,das::PRN,уый,ти
901,alles::PRN,алцы,цилӓ
902,alles::PRN,æппæтдæр,цилӓ
903,alles::PRN,иууылдӕр,цилӓ
904,ich::PRN,æз,мый
905,du::PRN,ды,тӹнь
906,er::PRN,уый,тӹдӹ
907,wir::PRN,мах,мӓ
908,ihr::PRN,сымах,вӓ
909,sie::PRN,уыдон,нӹнӹ
910,was::FPRN,цы,ма
911,wer::FPRN,чи,кӱ
912,wo::FADV,кӕм,кышан
913,wo::FADV,кӕм,кыштакен
914,wohin::FADV,кӕдӕм,кышкы
915,wie::FADV,куыд,кыце
916,warum::FADV,цӕмӕн,малын
917,wieviel::FNUM,цал,кынар
918,wieviel::FNUM,цал,кынары
919,wieviel::FNUM,цал,кынаркы
920,eins::NUM,иу,иктӹ
921,eins::NUM,иу,иктӹт
922,zwei::NUM,дыууӕ,кок
923,zwei::NUM,дыууӕ,кокты
924,drei::NUM,ӕртӕ,кым
925,drei::NUM,ӕртӕ,кымыт
926,vier::NUM,цыппар,нӹл
927,fünf::NUM,фондз,вӹц
928,sechs::NUM,ӕхсӕз,куд
929,sechs::NUM,ӕхсӕз,кудытмозн
930,sieben::NUM,авд,шӹм
931,sieben::NUM,авд,шӹмӹт
932,acht::NUM,аст,кӓндӓкш
933,acht::NUM,аст,кӓндӓкшӹ
934,neun::NUM,фараст,ӹндекшшӱдӹ
935,zehn::NUM,дӕс,лу
936,elf::NUM,иуæндæс,луатик
937,elf::NUM,иуæндæс,луатиктӹ
938,zwölf::NUM,дыууадæс,луаткок
939,zwölf::NUM,дыууадæс,луаткокты
940,zwanzig::NUM,дыууын,коклы
941,dreißig::NUM,æртын,кымлы
942,dreißig::NUM,дæсæмæссæдз,кымлы
943,vierzig::NUM,цыппор,нӹллӹ
944,vierzig::NUM,цыппур,нӹллӹ
945,vierzig::NUM,дыууиссæдзы,нӹллӹ
946,fünfzig::NUM,фӕндзай,вӹцлӹ
947,sechzig::NUM,æхсай,кудлу
948,sechzig::NUM,æртиссæдзы,кудлу
949,siebzig::NUM,æвдай,шӹмлу
950,siebzig::NUM,дæс æмæ æртиссæдзы,шӹмлу
951,achtzig::NUM,цыппарыссæдзы,кӓндӓкшлу
952,achtzig::NUM,æстай,кӓндӓкшлу
953,neunzig::NUM,нæуæдз,ӹндекшлу
954,neunzig::NUM,дæс æмæ цыппарыссæдзы,ӹндекшлу
955,hundert::NUM,сӕдӕ,шӱдӹ
956,tausend::NUM,мин,тӹжем
957,und::CNJ,ӕмӕ,дöн
958,oder::CNJ,кӕнӕ,льывы
959,stehen::V,лӕууын,шалшаг
960,sitzen::V,бадын,шӹнзӓш
961,liegen::V,хуыссын,киӓш
962,hängen::V,ауыгъд уын,кечӓш
963,werden::V,суӕвын,шагалаш
964,passieren::V,æрцæуын,ӹштӓ́лтӓш
965,beginnen::V,райдайын,тӹнгӓлӓлтӓш
966,enden::V,фæуын,пӹтӓш
967,wechseln::V,ивын,весемӓш
968,wechseln::V,ивын,весемӓлтӓш
969,aufgehen[Sonne]::V,скæсын,авараш
970,untergehen[Sonne]::V, аныгуылын,шӹ́нзӓш
971,scheinen[Sonne]::V,рухс кӕнын,сотемдӓрӓш
972,donnern::V,нæрын,хӹдӹртӓш
973,wehen::V,дымын,ӹфӹлӓш
974,strömen::V,кӕлын,йогащ
975,fließen::V,цæуын,йогащ
976,fließen::V,уайын,йогащ
977,fließen::V,кæлын,йогащ
978,sich drehen::V,зилын,пöрдӓш
979,schwanken::V,æнкъуысын,лыпшалташ
980,schwingen::V,æнкъуысын,кӓчӓйӓш
981,schwingen::V,змæлын,кӓчӓйӓш
982,fallen::V,хауын,кенвазаш
983,fallen::V,хауын,шынгалташ
984,brennen::V,судзын,йылаш
985,rauchen::V,фæздæг кæнын,шыпшаш
986,regnen::V,уарын,юраш
987,gefrieren::V,сӕлын,гӓш
988,gefrieren::V,сӕлын,кӹлмаш
989,tauen::V,стайын,шылаш
990,schmelzen::V,тайын,шӹрӓнӓш
991,trocknen::V,хус кæнын,кошкаш
992,sieden::V,фыцын,шолаш
993,faulen::V,ӕмбийын,шӱӓш
994,verfaulen::V,бамбийын,йӓнгӓрӓлтӓш
995,reißen::V,скъуийын,кышкедӓлтӓш
996,versinken::V,дӕлдон_кӕнын,ва́лаш
997,vergehen::V,аивгъуийын,эртӓш
998,erscheinen::V,разынын,каяш
999,verschwinden::V,фæтары уын,ямаш
1000,verschwinden::V,фæдæлдзæх уын,ямаш
1001,verschwinden::V,фесæфын,ямаш
1002,verschwinden::V,æрбайсæфын,ямаш
1003,sinken::V,дæлæмæ æрхауын,пычаш
1004,abnehmen::V,фæкъаддæр уын,чӹдемӓш
1005,abnehmen::V,фæкъаддæр уын,кöтӹргӓш
1006,abnehmen::V,фæцух уын,чӹдемӓш
1007,abnehmen::V,фæцух уын,кöтӹргӓш
1008,zunehmen::V,фæфылдæр уын,когоэмӓш
1009,zunehmen::V,сбирæ уын,когоэмӓш
1010,zunehmen::V,сахадын,когоэмӓш
1011,steigen::V,сыстын,лӱлта́лташ
1012,wachsen::V,рӕзын,кушкаш
1013,glänzen::V,ӕрттивын,йӹлгӹжӓш
1014,funkeln::V,тыбар-тыбур_кӕнын,валгалташ
1015,lärmen::V,хъæлæба кæнын,юкланаш
1016,läuten::V,цæгъдын,цоргаш
1017,klingeln::V,цæгъдын,цоргаш
1018,klirren::V,дзыгъал-мыгъул кæнын,цонгырталгаш
1019,klirren::V,дзæгъ-дзæгъ кæнын,цонгырталгаш
1020,brausen::V,абухын,ышдымыла́наш
1021,klingen::V,зæлын,йо́нгаш
1022,klingen::V,азæлын,йо́нгаш
1023,klingen::V,хъуысын,йо́нгаш
1024,bellen::V,рæйын,опташ
1025,heulen::V,ниуын,урмыжаш
1026,blasen::V,фу кӕнын,ӹфӹлӓш
1027,pfeifen::V,æхситт кæнын,ши́шкаш
1028,pfeifen::V,къуыззитт кæнын,ши́шкаш
1029,schreien::V,хъӕр кӕнын,уташ
1030,schreien::V,хъӕр кӕнын,саслаш
1031,schreien::V,хъӕр кӕнын,варгынзаш
1032,stöhnen::V,хъæрзын,ӹнгӹрӓш
1033,stöhnen::V,дзыназын,ӹнгӹрӓш
1034,zittern::V,ризын,цӹтӹрӓш
1035,leben::V,цӕрын,ӹлӓш
1036,geboren werden::V,райгуырын,шачаш
1037,atmen::V,улӕфын,шӱлӓш
1038,trinken::V,нуазын,йӱӓш
1039,essen::V,хӕрын,качкаш
1040,schlucken::V,ныхъуырын,нелӓш
1041,müde werden::V,бафæллайын,янгылаш
1042,müde werden::V,бафæлмæцын,янгылаш
1043,müde werden::V,сфæлмæцын,янгылаш
1044,einschlafen::V,бафынæй уын,амален кеӓш
1045,schlafen::V,хуыссын,амалаш
1046,schlafen::V,фынӕй кӕнын,амалаш
1047,aufwachen::V,райхъал уын,понгыжалташ
1048,aufstehen::V,стын,кӹньӹл шагалаш
1049,sich erholen::V,фæллад уадзын,кӓнаш
1050,sich erholen::V,улæфын,кӓнаш
1051,krank werden::V,фӕрынчын уын,церлӓнен вазаш
1052,krank sein::V,сӕйын,церлӓнӓш
1053,krank sein::V,сӕйын,ясланаш
1054,krank sein::V,сӕйын,ясыланаш
1055,schmerzen::V,риссын,каршташ
1056,husten::V,хуыфын,кахыраш
1057,genesen::V,сдзæбæх уын,паремӓш
1058,genesen::V,сдзæбæх уын,тöрлӓнӓш
1059,genesen::V,рандидзын,паремӓш
1060,genesen::V,рандидзын,тöрлӓнӓш
1061,genesen::V,сæндидзын,паремӓш
1062,genesen::V,сæндидзын,тöрлӓнӓш
1063,sterben::V,мӕлын,вазын колаш
1064,umkommen::V,фесæфын,пӹтӓш
1065,umkommen::V,байсæфын,пӹтӓш
1066,umkommen::V,бабын уын,пӹтӓш
1067,umkommen::V,мард фæуын,пӹтӓш
1068,sich bewegen::V,тæлфын,кашташ
1069,sich bewegen::V,цæуын,кашташ
1070,sich rühren::V,змӕлын,тӓрвӓнӓш
1071,sich erheben::V,стын,кӹньӹлӓш
1072,sich setzen::V,сбадын,шӹнзӓш
1073,hinfallen::V,ӕрхауын,кенвазаш
1074,hinfallen::V,ӕрхауын,шынгалташ
1075,laufen::V,цӕуын,кашташ
1076,laufen::V,рацу-бацу_кӕнын,кашташ
1077,schreiten::V,къахдзæф кæнын,ашкедӓш
1078,schreiten::V,санчъех кæнын,ашкедӓш
1079,schreiten::V,цæуын,ашкедӓш
1080,spazierengehen::V,озер кæнын,мадын кашташ
1081,spazierengehen::V,тезгъо кæнын,мадын кашташ
1082,eilen::V,тагъд кæнын,вӓшкӓш
1083,eilen::V,тындзын,вӓшкӓш
1084,sich beeilen::V,тагъд кæнын,вӓшкӓш
1085,sich beeilen::V,тагъд кæнын,талашаш
1086,sich beeilen::V,тындзын,вӓшкӓш
1087,sich beeilen::V,тындзын,талашаш
1088,sausen::V,уайын,хойхаланаш
1089,sausen::V,уайын,хояш
1090,sausen::V,тæхын,хойхаланаш
1091,sausen::V,тæхын,хояш
1092,rennen::V,згъорын,кыргыжаш
1093,springen::V,гæпп кæнын,тӹршештӓш
1094,springen::V,сæррæтт кæнын,тӹршештӓш
1095,springen::V,лиуырын,тӹршештӓш
1096,klettern::V,хилын,ку́заш
1097,schaukeln::V,хецъро кæнын,лыпшалташ
1098,schaukeln::V,херыйыл бадын,лыпшалташ
1099,kriechen::V,бырын,авалянаш
1100,kriechen::V,бырын,ньыжиклӓш
1101,schwimmen::V,ленк кӕнын,илӓш
1102,tauchen::V,ныгъуылын,цымаш
1103,rudern::V,бæлæгъ тæрын,шуалташ
1104,rudern::V,чема тæрын,шуалташ
1105,fahren::V,цӕуын,кеӓш
1106,fliegen::V,тӕхын,чонгештӓш
1107,gehen::V,цӕуын,кеӓш
1108,weggehen::V,ацӕуын,кеӓш
1109,abfahren::V,араст уын,кеӓш
1110,anhalten::V,æрлæууын,цӓрнӓш
1111,hineingehen::V,мидæмæ цæуын,пыраш
1112,eintreten::V,бацӕуын,пыраш
1113,kommen::V,æрцæуын,толаш
1114,ankommen::V,æрцæуын,шоаш
1115,zurückkommen::V,раздæхын,пöртӹлӓш
1116,zurückkommen::V,фæстæмæ_раздæхын,пöртӹлӓш
1117,zurückkommen::V,æрбаздæхын,пöртӹлӓш
1118,zurückkommen::V,аздæхын,пöртӹлӓш
1119,bleiben::V,лӕууын,кодаш
1120,warten::V,ӕнхъӕлмӕ кӕсын,вычаш
1121,erwarten::V,ӕнхъӕлмӕ кӕсын,вычаш
1122,suchen::V,агурын,кӹчӓлӓш
1123,finden::V,ссарын,моаш
1124,versuchen::V,фӕлварын,путаяш
1125,versuchen::V,фӕлварын,цацаш
1126,vorbereiten::V,бацаттæ кæнын,поспейӹктӓш
1127,vorbereiten::V,æрæввонг кæнын,поспейӹктӓш
1128,lieben::V,уарзын,яраташ
1129,mögen::V,зæрдæмæ цæуын,яраташ
1130,lachen::V,худын,ваштылаш
1131,rühren::V,зæрдæ суынгæг кæнын,тӓрвӓтӓш
1132,weinen::V,кӕуын,мӓгӹрӓш
1133,schimpfen::V,æлгъитын,свырседӓлӓш
1134,sich ärgern::V,мæсты кæнын,шӹдешкӓш
1135,sich fürchten::V,тæрсын,лӱдӓш
1136,fürchten::V,тæрсын,лӱдӓш
1137,fliehen::V,лидзын,кыргыжаш
1138,flüchten::V,алидзын,кыргыж шӹлӓш
1139,sehen::V,уынын,ужаш
1140,anschauen::V,акӕсын,анжалаш
1141,ansehen::V,кӕсын,анжаш
1142,hören::V,хъусын,колаш
1143,zuhören::V,хъусын,колышташ
1144,probieren::V,уынын,тотештӓш
1145,probieren::V,уынын,подыл анжаш
1146,probieren::V,аходын,тотештӓш
1147,probieren::V,аходын,подыл анжаш
1148,riechen::V,смудын,ӱпшӹнзӓш
1149,fühlen::V,ӕнкъарын,шижӓш
1150,scheinen::V,зынын,каяш
1151,zu sehen sein::V,зынын,каяш
1152,vernehmen::V,фехъусын,колын колташ
1153,frieren::V,сийын,кӹлмаш
1154,frieren::V,сийын,тӹнгӹргӓш
1155,tun::V,кӕнын,ӹштӓш
1156,können::V,фӕразын,кердӓш
1157,wollen::V,фӕндын,жалаяш
1158,anfangen::V,райдайын,тӹнгӓлӓш
1159,beenden::V,фӕуын,пӹтӓрӓш
1160,aufhören::V,банцайын,цӓрнӓш
1161,aufhören::V,фенцайын,цӓрнӓш
1162,gelingen::V,бантысын,цӓш лиӓш
1163,geraten::V,разынын,лиӓш
1164,öffnen::V,гом кӕнын,пачаш
1165,schließen::V,ӕхгӕнын,чӱчӓш
1166,stellen::V,ӕвӕрын,шӹндӓш
1167,setzen::V,сбадын кӕнын,шӹндӓш
1168,legen::V,ӕрӕвӕрын,опташ
1169,legen::V,ӕрӕвӕрын,пиштӓш
1170,berühren::V,агайын,тӹкӓлӓш
1171,verbinden::V,бӕттын,пидӓш
1172,bedecken::V,ӕмбӕрзын,леведӓш
1173,aufhängen::V,ауындзын,сӓкӓш
1174,anzünden::V,ссудзын,чӱктӓш
1175,aufheben::V,сисын,кузыкташ
1176,zurücklassen::V,ныууадзын,кодаш
1177,verlieren::V,фесафын,ямдаш
1178,fallen lassen::V,ӕрӕппарын,кенвацтараш
1179,fallen lassen::V,къухтӕй феуӕгъд кӕнын,кенвацтараш
1180,machen::V,саразын,ӹштӓш
1181,herstellen::V,сцæттæ кæнын,йӓмдӹлӓш
1182,herstellen::V,саразын,йӓмдӹлӓш
1183,bauen::V,амайын,ӹштӓш
1184,reparieren::V,æмпъузын,чиняш
1185,reparieren::V,æмпъузын,алалаш
1186,reparieren::V,цалцæг кæнын,чиняш
1187,reparieren::V,цалцæг кæнын,алалаш
1188,verbessern::V,фæхуыздæр кæнын,яжоэмден шӹндӓш
1189,ändern::V,аивын,вашталташ
1190,graben::V,къахын,капаяш
1191,beugen::V,æркъæдз кæнын,лывырташ
1192,beugen::V,æркъæдз кæнын,каклярташ
1193,beugen::V,æртасын кæнын,лывырташ
1194,beugen::V,æртасын кæнын,каклярташ
1195,biegen::V,тасын кӕнын,лывырташ
1196,drehen::V,здухын,сӓрӓш
1197,drehen::V,здухын,сӓрӹкӓлӓш
1198,wenden::V,афæлдахын,сӓрӓлӓш
1199,wenden::V,рафæлдахын,сӓрӓлӓш
1200,umdrehen::V,афæлдахын,сӓрӓлӓш
1201,heben::V,сдарын,лӱктӓш
1202,heben::V,схæцын,лӱктӓш
1203,hochheben::V,уæлæмæ хæцын,кузыкташ
1204,ergreifen::V,фӕлӕбурын,хватяш
1205,halten::V,дарын,кычаш
1206,drücken::V,æлхъивын,темдӓш
1207,drücken::V,хæцын,темдӓш
1208,schieben::V,схойын,шӹкӓш
1209,kratzen::V,хафын,нӹжӓш
1210,lecken::V,сдæрын,нылаш
1211,beißen::V,хæцын,пыралаш
1212,abreißen::V,ратонын,кӹрӓш
1213,abreißen::V,ратонын,кышкед нӓлӓш
1214,abschneiden::V,ралыг кӕнын,шулаш
1215,abschneiden::V,ралыг кӕнын,лаштыклаш
1216,binden::V,бабӕттын,пидӓш
1217,stecken::V,ныссадзын,шыралаш
1218,brechen::V,асæттын,тодылаш
1219,brechen::V,асæттын,пыдырташ
1220,brechen::V,басæттын,тодылаш
1221,brechen::V,басæттын,пыдырташ
1222,brechen::V,ныссæттын,тодылаш
1223,brechen::V,ныссæттын,пыдырташ
1224,klopfen::V,хойын,рушткаш
1225,klopfen::V,гуыпп-гуыпп кæнын,рушткаш
1226,klopfen::V,къуырцц-къуырцц кæнын,рушткаш
1227,hauen::V,цӕвын,шелӹштӓш
1228,hauen::V,нӕмын,шелӹштӓш
1229,kleben::V,ныхасын,клейӓш
1230,kleben::V,æндадзын,клейӓш
1231,reiben::V,сӕрфын,нӹжӓш
1232,reiben::V,хафын,нӹжӓш
1233,streichen::V,байсæрдын,шӹрӓш
1234,streichen::V,сахорын,шӹрӓш
1235,schleifen::V,ссын,шымаш
1236,schleifen::V,цыргъ кӕнын,шымаш
1237,schneiden::V,кӕрдын,пӹчкӓш
1238,rütteln::V,æнкъусын,мыльгыкташ
1239,schütteln::V,уигъын,цӹтӹртӓш
1240,schütteln::V,уигъын,мыльгыкташ
1241,schwenken::V,тилын,машыяш
1242,schwenken::V,уигъын,машыяш
1243,schütten::V,ныккӕнын,опталаш
1244,füllen::V,байдзаг кæнын,темӓш
1245,einwickeln::V,батухын,пӹтӹрӓ́лӓш
1246,tragen::V,хӕссын,намалаш
1247,schleppen::V,ласын,шӹдӹрӓш
1248,ziehen::V,ласын,шыпшаш
1249,aufbewahren::V,æвæрын,перегӓш
1250,werfen::V,зыввытт кӕнын,кӹшкӓш
1251,fangen::V,ӕрцахсын,кычаш
1252,packen::V,рацахсын,хватяш
1253,verstecken::V,æмбæхсын,шӹлтӓш
1254,verstecken::V,нымæхсын,шӹлтӓш
1255,teilen::V,уарын,пайылаш
1256,schicken::V,ӕрвитын,колташ
1257,bringen::V,æрхæссын,кандаш
1258,bringen::V,æрбахæссын,кандаш
1259,hinzufügen::V,ӕфтауын,
1260,bekommen::V,ссарын,лыкташ
1261,bekommen::V,сфæрæз кæнын,лыкташ
1262,bekommen::V,самал кæнын,лыкташ
1263,erhalten::V,райсын,получаяш
1264,nehmen::V,райсын,налаш
1265,wählen::V,равзарын,айыраш
1266,auswählen::V,авзарын,айыраш
1267,bewahren::V,бавæрын,перегӓш
1268,bewahren::V,нывæрын,перегӓш
1269,behindern::V,цæлхдур æвæрын,мешӓйӓш
1270,behindern::V,ныхдур æвæрын,мешӓйӓш
1271,behindern::V,къуылымпы кæнын,мешӓйӓш
1272,behindern::V,хъыг дарын,мешӓйӓш
1273,verderben::V,фесафын,портяш
1274,beschädigen::V,халын,шушырташ
1275,zerbrechen::V,асӕттын,пыдырташ
1276,zerreißen::V,аскъуынын,кӹрӓш
1277,zerstören::V,фехалын,шӓлӓтӓш
1278,verbrennen::V,басудзын,йылаташ
1279,verbrennen::V,басудзын,йылалташ
1280,geben::V,дӕттын,пуаш
1281,reichen::V,адæттын,пуаш
1282,schenken::V,лæвар кæнын,подараш
1283,versprechen::V,дзырд раттын,сöрӓш
1284,versprechen::V,зӕрдӕ бавӕрын,сöрӓш
1285,wünschen::V,зæрдæ зæгъы,жалаяш
1286,loben::V,раппӕлын,хваляш
1287,küssen::V,пъа кæнын,шышшалаш
1288,küssen::V,ба кæнын,шышшалаш
1289,wiegen::V,узын,лӱнгӓлтӓш
1290,zudecken::V,бамбӕрзын,пиштӓш
1291,wecken::V,райхъал кӕнын,понгыжалтараш
1292,zeigen::V,амонын,анжыкташ
1293,führen::V,кӕнын,видӓш
1294,führen::V,фæкæнын,видӓш
1295,lehren::V,ахуыр кæнын,тымдаш
1296,unterrichten::V,ахуыр кæнын,тымдаш
1297,aufziehen::V,хъомыл кӕнын,кушташ
1298,leiten::V,разамынд дӕттын,видӓш
1299,leiten::V,разамынд дӕттын,вуйлаташ
1300,leiten::V,разамынд дӕттын,вуйлалташ
1301,antreiben::V,тагъд кæнын,талаштараш
1302,antreiben::V,рог кæнын,талаштараш
1303,lassen::V,кæнын,-ыкт
1304,einladen::V,ӕрхонын,ӱжӓш
