,Concept_ID,hy,la
764,wieder::ADV,դարձյալ,rursus
765,vergebens::ADV,իզուր,frustra
766,vor::PRP,դիմացը,ante
767,hinter::PRP,ետեւը,post
768,unter::PRP,տակ,sub
769,durch::PRP,միջով,per
770,neben::PRP,քովը,iuxta
771,zwischen::PRP,միջեւ,inter
772,wegen::PRP,պատճառով,propter
773,wegen::PRP,շնորհից,propter
774,dies::PRN,սա,hoc
775,dies::PRN,այս,hoc
776,das::PRN,դա,id
777,das::PRN,այդ,id
778,alles::PRN,ամեն ինչ,omnia
779,ich::PRN,ես,ego
780,du::PRN,դու,tu
781,er::PRN,նա,is
782,er::PRN,նա,ille
783,wir::PRN,մենք,nos
784,ihr::PRN,դուք,vos
785,sie::PRN,նրանք,ii
786,sie::PRN,նրանք,illi
787,was::FPRN,ինչ,quid
788,wer::FPRN,ով,quis
789,wo::FADV,ուր,ubi
790,wo::FADV,որտեղ,ubi
791,wohin::FADV,դեպի ուր,quo
792,wie::FADV,ինչպես,quomodo
793,warum::FADV,ինչու,cur
794,wieviel::FNUM,որչափ,quantum
795,eins::NUM,մեկ,unus
796,zwei::NUM,երկու,duo
797,drei::NUM,երեք,tres
798,vier::NUM,չորս,quattuor
799,fünf::NUM,հինգ,quinque
800,sechs::NUM,վեց,sex
801,sieben::NUM,յոթ,septem
802,acht::NUM,ութ,octo
803,neun::NUM,ինը,novem
804,zehn::NUM,տասը,decem
805,elf::NUM,տասնմեկ,undecim
806,zwölf::NUM,տասներկու,duodecim
807,zwanzig::NUM,քսան,viginti
808,dreißig::NUM,երեսուն,triginta
809,vierzig::NUM,քառասուն,quadraginta
810,fünfzig::NUM,հիսուն,quinquaginta
811,sechzig::NUM,վաթսուն,sexaginta
812,siebzig::NUM,յոթանասուն,septuaginta
813,achtzig::NUM,ութսուն,octoginta
814,neunzig::NUM,իննսուն,nonaginta
815,hundert::NUM,հարյուր,centum
816,tausend::NUM,հազար,mille
817,und::CNJ,ու,et
818,und::CNJ,ու,-que
819,oder::CNJ,կամ,vel
820,stehen::V,կանգնել,stare
821,sitzen::V,նստել,sedere
822,liegen::V,ստել,iacere
823,hängen::V,կախվել,pendere
824,werden::V,դառնալ,fieri
825,passieren::V,պատահել,accidere
826,beginnen::V,սկսվել,incipere
827,enden::V,վերջանալ,finem habere
828,wechseln::V,փոխվել,mutari
829,aufgehen[Sonne]::V,բարձրանալ,oriri
830,aufgehen[Sonne]::V,ելնել ,oriri
831,untergehen[Sonne]::V,մտնել,occidere
832,scheinen[Sonne]::V,շողալ,lucere
833,scheinen[Sonne]::V,փայլել,lucere
834,donnern::V,որոտալ,tonare
835,wehen::V,փչել,flare
836,strömen::V,հոսել,fluere
837,fließen::V,հոսել,manare
838,sich drehen::V,պտտվել,torqueri
839,schwanken::V,տատանվել,vacillare
840,schwingen::V,ճոճվել,vibrare
841,fallen::V,ընկնել,cadere
842,brennen::V,այրվել,ardere
843,rauchen::V,ծխել,fumare
844,regnen::V,անձրեւ գալ,pluere
845,gefrieren::V,սառչել,congelari
846,tauen::V,լկիլ,rorare
847,schmelzen::V,հալիլ,liquescere
848,trocknen::V,չորանալ,arescere
849,sieden::V,եռալ,fervere
850,faulen::V,փտել,putescere
851,verfaulen::V,նեխել,putescere
852,reißen::V,պատռվել,scindi
853,reißen::V,ճղվել,scindi
854,versinken::V,սուզվել,mergi
855,vergehen::V,անցնել ,praeterire
856,erscheinen::V,հայտնվել,apparere
857,erscheinen::V,երեւալ,apparere
858,verschwinden::V,անհետանալ,discedere
859,sinken::V,ընկնել,labi
860,abnehmen::V,փոքրանալ,deminui
861,zunehmen::V,մեծանալ,augeri
862,steigen::V,բարձրանալ,augescere
863,wachsen::V,աճել,crescere
864,glänzen::V,նշուլել,splendere
865,glänzen::V,փայլիլ,splendere
866,funkeln::V,փայլատակել,micare
867,lärmen::V,աղմուկ հանել,strepere
868,läuten::V,զնգալ,sonare
869,klingeln::V,զնգալ,tinnire
870,klirren::V,զնգզնգալ,crepare
871,brausen::V,մոլեգնել,saevire
872,rauschen::V,սոսափել,crepare
873,klingen::V,հնչել,sonare
874,bellen::V,հաչել,latrare
875,heulen::V,ոռնալ ,ululare
876,blasen::V,փչել ,flare
877,pfeifen::V,սուլել,sibilare
878,schreien::V,գոռալ ,clamare
879,stöhnen::V,տնքալ,gemere
880,zittern::V,դողալ,tremere
881,zittern::V,դողալ,trepidare
882,leben::V,ապրել,vivere
883,geboren werden::V,ծնվել,nasci
884,atmen::V,շնչել,spirare
885,trinken::V,խմել,bibere
886,essen::V,ուտել,edere
887,schlucken::V,կլանել,devorare
888,schlucken::V,կուլ տալ,devorare
889,müde werden::V,հոգնել,fatigari
890,einschlafen::V,քուն մտնել,obdormiscere
891,schlafen::V,քնել,dormire
892,aufwachen::V,արթննալ,expergisci
893,aufstehen::V,ելլել,exsurgere
894,sich erholen::V,հանգստանալ,se reficere
895,krank werden::V,հիւանդանալ,aegrescere
896,krank sein::V,հիվանդ լինել,aegrotare
897,schmerzen::V,ցավել,dolere
898,husten::V,հազալ,tussire
899,genesen::V,ապաքինվել,convalescere
900,sterben::V,մեռնել,mori
901,sterben::V,վախճանվել,mori
902,umkommen::V,կործանվել,perire
903,sich bewegen::V,ընթանալ,se movere
904,sich rühren::V,շարժվել,micare
905,sich erheben::V,կանգնել,surgere
906,sich erheben::V,վեր կենալ,surgere
907,sich setzen::V,նստել,considere
908,hinfallen::V,ընկնել,cadere
909,laufen::V,քայլել,vadere
910,schreiten::V,ճեմել,gradi
911,spazierengehen::V,շրջագայել,ambulare
912,eilen::V,շտապել,properare
913,sich beeilen::V,շտապել ,festinare
914,sausen::V,սլանալ,currere
915,rennen::V,վազել,currere
916,springen::V,ցատկել,salire
917,klettern::V,մագլցել,niti
918,schaukeln::V,ճոճվել,oscillare
919,schaukeln::V,օրորվել,oscillare
920,kriechen::V,սողալ,repere
921,kriechen::V,սողալ,serpere
922,schwimmen::V,լողալ,nare
923,schwimmen::V,լողալ,natare
924,tauchen::V,սուզվել,mergere
925,rudern::V,թիավարել,remigare
926,fahren::V,ընթանալ,vehi
927,fliegen::V,թռչել,volare
928,gehen::V,գնալ,ire
929,gehen::V,գնալ,vadere
930,weggehen::V,հեռանալ,abire
931,weggehen::V,հեռանալ,discedere
932,abfahren::V,ճանապարհվել,proficisci
933,anhalten::V,կանգնել,consistere
934,hineingehen::V,մտնել,inire
935,hineingehen::V,մտնել,ingredi
936,eintreten::V,մտնել,intrare
937,kommen::V,գալ,venire
938,ankommen::V,ժամանել,advenire
939,zurückkommen::V,վերադառնալ,revenire
940,bleiben::V,մնալ,manere
941,warten::V,սպասել,opperiri
942,erwarten::V,սպասել,opperiri
943,erwarten::V,սպասել,expectare
944,suchen::V,որոնել,quaerere
945,finden::V,գտնել,reperire
946,versuchen::V,փորձել,conari
947,versuchen::V,փորձել,temptare
948,vorbereiten::V,պատրաստել,parare
949,lieben::V,սիրել,amare
950,mögen::V,հավանել,amare
951,mögen::V,սիրել,amare
952,lachen::V,ծիծաղել,ridere
953,rühren::V,հուզել,commovere
954,weinen::V,լալ,flere
955,schimpfen::V,տրտնջալ,increpare
956,schimpfen::V,քրթմնջել,increpare
957,sich ärgern::V,զայրանալ,indignari
958,sich fürchten::V,վախնալ,vereri
959,fürchten::V,վախենալ,timere
960,fliehen::V,փախչել,fugere
961,flüchten::V,փախչել,effugere
962,sehen::V,տեսնել,videre
963,anschauen::V,դիտել,aspectare
964,ansehen::V,նայել,spectare
965,hören::V,լսել,audire
966,zuhören::V,ունկնդրել,auscultare
967,probieren::V,համը տեսել,gustare
968,riechen::V,հոտ առնել,olfacere
969,fühlen::V,զգալ,sentire
970,scheinen::V,երեւալ,videri
971,zu sehen sein::V,երեւալ,conspici
972,vernehmen::V,իմանալ ,comperire
973,frieren::V,մրսել,algere
974,tun::V,անել,facere
975,können::V,կարողանալ,posse
976,wollen::V,ուզել,velle
977,wollen::V,ցանկանալ,velle
978,anfangen::V,սկսել,incipere
979,beenden::V,վերջացնել,finire
980,aufhören::V,դադարել,desistere
981,gelingen::V,հաջողվել,contingere
982,gelingen::V,գլուխ գալ,contingere
983,geraten::V,ստացվել,evenire
984,öffnen::V,բաց անել,aperire
985,schließen::V,փակել ,claudere
986,stellen::V,դնել,sistere
987,setzen::V,նստեցնել,ponere
988,legen::V,դնել,ponere
989,berühren::V,դիպչել,tangere
990,berühren::V,շոշափել,tangere
991,verbinden::V,շաղկապել,iungere
992,bedecken::V,ծածկել,tegere
993,bedecken::V,ծածկել,operire
994,aufhängen::V,կախել,suspendere
995,anzünden::V,վառել,accendere
996,anzünden::V,վառել,inflammare
997,aufheben::V,վերցնել,tollere
998,zurücklassen::V,թողնել,relinquere
999,verlieren::V,կորցնել,perdere
1000,verlieren::V,կորցնել,amittere
1001,fallen lassen::V,գցել,dimittere
1002,machen::V,անել,facere
1003,herstellen::V,արտադրել,fabricare
1004,bauen::V,կառուցել,construere
1005,reparieren::V,նորոգել,reparare
1006,verbessern::V,բարելավել,emendare
1007,ändern::V,փոխել,mutare
1008,graben::V,փորել,fodere
1009,beugen::V,ծռել,flectere
1010,biegen::V,թեքել,curvare
1011,drehen::V,ոլորել,torquere
1012,wenden::V,պտտել,vertere
1013,umdrehen::V,շրջել,convertere
1014,heben::V,բարձրացնել,tollere
1015,hochheben::V,բարձրացնել,levare
1016,ergreifen::V,վարակվել,capessere
1017,halten::V,բռնել,tenere
1018,drücken::V,ճնշել,premere
1019,schieben::V,հրել,promovere
1020,kratzen::V,քերել,radere
1021,lecken::V,լիզել,lambere
1022,beißen::V,կծել,mordere
1023,abreißen::V,պոկել,avellere
1024,abschneiden::V,կտրել ,desecare
1025,binden::V,կապել,ligare
1026,stecken::V,խրել,inserere
1027,brechen::V,կոտրել ,rumpere
1028,klopfen::V,թակել,pultare
1029,hauen::V,ծեծել,ferire
1030,kleben::V,կպցնել,agglutinare
1031,reiben::V,շփել,terere
1032,streichen::V,վրան քսել,oblinere
1033,schleifen::V,սրել ,acuere
1034,schneiden::V,կտրել,secare
1035,rütteln::V,ցնցել,quassare
1036,schütteln::V,թափահարել,quatere
1037,schwenken::V,ճոճել,ventilare
1038,schütten::V,լցնել,fundere
1039,füllen::V,լիքը լցնել,complere
1040,einwickeln::V,փաթաթել,involvere
1041,tragen::V,կրել,ferre
1042,tragen::V,կրել,portare
1043,tragen::V,տանել,ferre
1044,tragen::V,տանել,portare
1045,schleppen::V,քաշել,pertrahere
1046,ziehen::V,ձգել,trahere
1047,ziehen::V,քաշել,trahere
1048,aufbewahren::V,պահել ,asservare
1049,werfen::V,նետել,iacere
1050,packen::V,հափշտակել,capessere
1051,verstecken::V,ծածկել,abdere
1052,teilen::V,բաժանել,partiri
1053,teilen::V,բաժանել,dividere
1054,schicken::V,ուղարկել,mittere
1055,bringen::V,բերել,apportare
1056,hinzufügen::V,ավելացնել,addere
1057,bekommen::V,հայթայթել,adipisci
1058,erhalten::V,ստանալ,accipere
1059,nehmen::V,վերցնել,sumere
1060,wählen::V,ընտրել,eligere
1061,auswählen::V,գերադասել,deligere
1062,bewahren::V,պահպանել,conservare
1063,behindern::V,խոչընդոտել,impedire
1064,verderben::V,փչացնել,corrumpere
1065,beschädigen::V,վնասել,laedere
1066,zerbrechen::V,ջարդել,rumpere
1067,zerbrechen::V,ջարդել,frangere
1068,zerbrechen::V,կոտրել,rumpere
1069,zerbrechen::V,կոտրել,frangere
1070,zerreißen::V,պատռել,discindere
1071,zerstören::V,քանդել,delere
1072,verbrennen::V,այրել,urere
1073,verbrennen::V,այրել,cremare
1074,geben::V,տալ,dare
1075,reichen::V,հանձնել,praebere
1076,schenken::V,նվիրել,donare
1077,schenken::V,նվիրել,largiri
1078,versprechen::V,խոստանալ,polliceri
1079,versprechen::V,խոստանալ,promittere
1080,wünschen::V,մաղթել,
1081,loben::V,գովել,laudare
1082,küssen::V,համբուրել,osculari
1083,wiegen::V,օրորել,
1084,zudecken::V,վրան գցել,tegere
1085,wecken::V,զարթնեցնել,excitare
1086,zeigen::V,ցույց տալ,monstrare
1087,führen::V,ուղեկցել,ducere
1088,lehren::V,սովորեցնել,docere
1089,unterrichten::V,ավանդել,instituere
1090,aufziehen::V,դաստիարակել,nutrire
1091,leiten::V,ղեկավարել,ducere
1092,leiten::V,կառավարել,ducere
1093,antreiben::V,շտապեցնել,incitare
1094,lassen::V,ստիպել,iubere
1095,einladen::V,հրավիրել,invitare
1096,vereinigen::V,միացնել,coniungere
1097,besuchen::V,այցելել,visere
1098,treffen::V,հանդիպել,convenire
1099,sich versammeln::V,հավաքվել,convenire
1100,spielen::V,խաղալ,ludere
1101,singen::V,երգել,cantare
1102,tanzen::V,պարել,saltare
1103,sich trennen::V,ցրվել,digredi
1104,sich trennen::V,ցրվել,discedere
1105,verlassen::V,լքել,deserere
1106,verlassen::V,լքել,relinquere
1107,retten::V,փրկել,servare
1108,bewachen::V,պահել,custodire
1109,schützen::V,պաշտպանել,tueri
1110,schützen::V,պաշտպանել,tutari
1111,verteidigen::V,պաշտպանել,defendere
1112,sich schlagen::V,կռվել,luctari
1113,schießen::V,կրակել,iaculari
1114,siegen::V,հաղթել,vincere
1115,ärgern::V,ձանձրացնել,irritare
1116,schlagen::V,խփել,ferire
1117,treten::V,քացի տալ,calcare
1118,stechen::V,խայթել,pungere
1119,stoßen::V,մղել,tundere
1120,stehlen::V,գողանալ,furari
1121,stören::V,խանգարել,turbare
1122,belästigen::V,անհանգստացնել,obtundere
1123,verbergen::V,թաքցնել,celare
1124,verbergen::V,թաքցնել,occultare
1125,täuschen::V,խաբել,fallere
1126,betrügen::V,խաբել,fraudare
1127,töten::V,սպանել ,necare
1128,töten::V,սպանել ,caedere
1129,wohnen::V,բնակվել,habitare
1130,arbeiten::V,աշխատել,laborare
1131,sammeln::V,հավաքել,colligere
1132,pflücken::V,քաղել,carpere
1133,jagen::V,որս անել,venari
1134,fischen::V,ձուկ բռնել,piscari
1135,fassen::V,բռնել,capere
1136,hüten::V,արածեցնել,custodire
1137,treiben::V,հովուել,agere
1138,anbinden::V,չուանել,alligare
1139,füttern::V,կերակրել,nutrire
1140,melken::V,կթել,mulgere
1141,hacken::V,կոտորել,findere
1142,gießen::V,ջրել,rigare
1143,reifen::V,հասունանալ ,maturescere
1144,zubereiten::V,պատրաստել,apparare
1145,kochen::V,եփել,coquere
1146,backen::V,թխել,coquere
1147,braten::V,տապակել,torrere
1148,umrühren::V,խառնել,commovere
1149,stricken::V,գործել,texere
1150,nähen::V,կարել,suere
1151,färben::V,ներկել,tingere
1152,reinigen::V,մաքրել,purgare
1153,waschen::V,լվանալ,lavare
1154,abwischen::V,սրբել,abstergere
1155,spülen::V,ողողել,perluere
1156,spülen::V,պարզաջրել,perluere
1157,fegen::V,ավլել,verrere
1158,kehren::V,ավլել,purgare
1159,baden::V,լողանալ,lavari
1160,sich waschen::V,լվացվել,lavari
1161,ausziehen::V,հանել,exuere
1162,anziehen::V,հագնել,induere
1163,sich anziehen::V,հագնվել,vestiri
1164,kämmen::V,սանրել,pectere
1165,schmücken::V,զարդարել,ornare
1166,schmücken::V,զարդարել,decorare
1167,sagen::V,ասել,dicere
1168,sprechen::V,խոսել,fari
1169,reden::V,զրուցել,loqui
1170,sich unterhalten::V,խոսակցել,colloqui
1171,sich unterhalten::V,խոսակցել,disputare
1172,fragen::V,հարցնել,rogare
1173,fragen::V,հարցնել,quaerere
1174,bitten::V,խնդրել,orare
1175,bitten::V,խնդրել,rogare
1176,erzählen::V,պատմել,narrare
1177,mitteilen::V,հաղորդել,communicare
1178,nennen::V,անվանել,appellare
1179,rufen::V,կանչել,vocare
1180,prahlen::V,պարծենալ,gloriari
1181,übersetzen::V,թարգմանել,vertere
1182,denken::V,մտածել,cogitare
1183,glauben::V,հավատալ,credere
1184,bemerken::V,նկատել,animadvertere
1185,erkennen::V,ճանաչել,cognoscere
1186,begreifen::V,հասկանալ,comprehendere
1187,verstehen::V,ըմբռնել,intellegere
1188,lernen::V,սովորել,discere
1189,wissen::V,իմանալ,scire
1190,sich erinnern an::V,հիշել,meminisse
1191,sich erinnern an::V,մտաբերել,meminisse
1192,vergessen::V,մոռանալ,oblivisci
1193,messen::V,չափել,metiri
1194,zählen::V,թվել,numerare
1195,zählen::V,հաշվել,numerare
1196,rechnen::V,հաշվել,reri
1197,rechnen::V,հաշվել,calculare
1198,rechnen::V,հաշվարկել,reri
1199,rechnen::V,հաշվարկել,calculare
1200,lesen::V,կարդալ,legere
1201,malen::V,նկարել,pingere
1202,zeichnen::V,գծել,scribere
1203,schreiben::V,գրել,scribere
1204,besitzen::V,ունենալ,possidere
1205,besitzen::V,տեր լինել,possidere
1206,kaufen::V,գնել,emere
1207,verkaufen::V,վաճառել,vendere
1208,bezahlen::V,վճարել,pendere
1209,zahlen::V,վճարել,solvere
1210,beherrschen::V,ղեկավարել,regere
1211,beherrschen::V,ղեկավարել,imperare
1212,ertragen::V,դիմանալ,tolerare
1213,ertragen::V,դիմանալ,sustinere
1214,Horn::N,,cornu
1215,fangen::V,,capere
