,Concept_ID,se,ga
2057,Ruhe::N,vuojŋadallam,suaimhneas
2058,Ruhe::N,ráfi,suaimhneas
2059,Ruhe::N,máššu,suaimhneas
2060,Ruhe::N,vuo'iŋâstus,suaimhneas
2061,Ruhe::N,ráávhu,suaimhneas
2062,Ruhe::N,rääuh,suaimhneas
2063,Ruhe::N,vuâŋŋmõš,suaimhneas
2064,Ruhe::N,юэв,suaimhneas
2065,Ruhe::N,вуэӈӈмушш,suaimhneas
2066,Leute::N,aalmoge,muintir
2067,Leute::N,ulmutja,muintir
2068,Leute::N,álbmot,muintir
2069,Leute::N,viehâ,muintir
2070,Leute::N,aalmi,muintir
2071,Leute::N,о̄ллмэ,muintir
2072,Volk::N,aalmoge,pobal
2073,Volk::N,álmmuk,pobal
2074,Volk::N,fuolkke,pobal
2075,Volk::N,álbmot,pobal
2076,Volk::N,aalmug,pobal
2077,Volk::N,aalmi,pobal
2078,Volk::N,нарэдт,pobal
2079,Arbeit::N,barkoe,obair
2080,Arbeit::N,barggo,obair
2081,Arbeit::N,rahtjam,obair
2082,Arbeit::N,bargu,obair
2083,Arbeit::N,pargo,obair
2084,Arbeit::N,tyej̣i,obair
2085,Arbeit::N,likk,obair
2086,Arbeit::N,tue´jj,obair
2087,Arbeit::N,лыххк,obair
2088,Gast::N,guessie,aoi
2089,Gast::N,guosse,aoi
2090,Gast::N,guossi,aoi
2091,Gast::N,kyes'si,aoi
2092,Gast::N,kue´s's,aoi
2093,Gast::N,кӯссь,aoi
2094,Geschenk::N,daevere,féirín
2095,Geschenk::N,daevere,bronntanas
2096,Geschenk::N,sjielege,féirín
2097,Geschenk::N,sjielege,bronntanas
2098,Geschenk::N,vadda,féirín
2099,Geschenk::N,vadda,bronntanas
2100,Geschenk::N,vattáldahka,féirín
2101,Geschenk::N,vattáldahka,bronntanas
2102,Geschenk::N,skeaŋka,féirín
2103,Geschenk::N,skeaŋka,bronntanas
2104,Geschenk::N,adaldâh,féirín
2105,Geschenk::N,adaldâh,bronntanas
2106,Geschenk::N,sǩiâŋkk,féirín
2107,Geschenk::N,sǩiâŋkk,bronntanas
2108,Geschenk::N,тӯмаш,féirín
2109,Geschenk::N,тӯмаш,bronntanas
2110,Spiel::N,spïele,cluiche
2111,Spiel::N,stååkedimmie,cluiche
2112,Spiel::N,spella,cluiche
2113,Spiel::N,stoagos,cluiche
2114,Spiel::N,speallu,cluiche
2115,Spiel::N,leikkâ,cluiche
2116,Spiel::N,siõrr,cluiche
2117,Spiel::N,сӣрр,cluiche
2118,Gesellschaft::N,sïelte,comhluadar
2119,Gesellschaft::N,rádnastallam,comhluadar
2120,Gesellschaft::N,searvi,comhluadar
2121,Gesellschaft::N,servi,comhluadar
2122,Gesellschaft::N,seä´brr,comhluadar
2123,Gesellschaft::N,се̄ббр,comhluadar
2124,Hilfe::N,viehkie,cúnamh
2125,Hilfe::N,viehkie,cabhair
2126,Hilfe::N,viehkke,cúnamh
2127,Hilfe::N,viehkke,cabhair
2128,Hilfe::N,veahkki,cúnamh
2129,Hilfe::N,veahkki,cabhair
2130,Hilfe::N,iše,cúnamh
2131,Hilfe::N,iše,cabhair
2132,Hilfe::N,veä´ǩ'ǩ,cúnamh
2133,Hilfe::N,veä´ǩ'ǩ,cabhair
2134,Hilfe::N,ве̄ххьк,cúnamh
2135,Hilfe::N,ве̄ххьк,cabhair
2136,Freund::N,voelpe,cara
2137,Freund::N,ráddna,cara
2138,Freund::N,venak,cara
2139,Freund::N,ustit,cara
2140,Freund::N,verdde,cara
2141,Freund::N,veerdi,cara
2142,Freund::N,na´zvan,cara
2143,Freund::N,ка̄ннҌц,cara
2144,Kamerad::N,guejmie,comrádaí
2145,Kamerad::N,ráddna,comrádaí
2146,Kamerad::N,guojmme,comrádaí
2147,Kamerad::N,guoibmi,comrádaí
2148,Kamerad::N,kyei'mi,comrádaí
2149,Kamerad::N,taaurõš,comrádaí
2150,Kamerad::N,то̄а̄врэшш,comrádaí
2151,Angelegenheit::N,aate,ábhar
2152,Angelegenheit::N,saake,ábhar
2153,Angelegenheit::N,ássje,ábhar
2154,Angelegenheit::N,ášši,ábhar
2155,Angelegenheit::N,äšši,ábhar
2156,Angelegenheit::N,ä´šš,ábhar
2157,Angelegenheit::N,тӯйй,ábhar
2158,Anzahl::N,taale,líon
2159,Anzahl::N,låhkoe,líon
2160,Anzahl::N,låhko,líon
2161,Anzahl::N,mierre,líon
2162,Anzahl::N,mearri,líon
2163,Anzahl::N,lohkomearra,líon
2164,Anzahl::N,meeṛi,líon
2165,Anzahl::N,mie´rr,líon
2166,Anzahl::N,чӣссел,líon
2167,Art::N,aarhte,sórt
2168,Art::N,aarhte,saghas
2169,Art::N,sládja,sórt
2170,Art::N,sládja,saghas
2171,Art::N,tjærdda,sórt
2172,Art::N,tjærdda,saghas
2173,Art::N,čearda,sórt
2174,Art::N,čearda,saghas
2175,Art::N,šlaaj̣â,sórt
2176,Art::N,šlaaj̣â,saghas
2177,Art::N,nää´ll,sórt
2178,Art::N,nää´ll,saghas
2179,Art::N,на̄лль,sórt
2180,Art::N,на̄лль,saghas
2181,Stück::N,bæhta,píosa
2182,Stück::N,biehkie,píosa
2183,Stück::N,biehkke,píosa
2184,Stück::N,bihttá,píosa
2185,Stück::N,pittá,píosa
2186,Stück::N,káppálâh,píosa
2187,Stück::N,ku´sǩǩ,píosa
2188,Stück::N,кусськ,píosa
2189,Teil::N,stuhtje,cuid
2190,Teil::N,stuhtje,páirt
2191,Teil::N,oasse,cuid
2192,Teil::N,oasse,páirt
2193,Teil::N,bielle,cuid
2194,Teil::N,bielle,páirt
2195,Teil::N,guovllo,cuid
2196,Teil::N,guovllo,páirt
2197,Teil::N,oassi,cuid
2198,Teil::N,oassi,páirt
2199,Teil::N,bihttá,cuid
2200,Teil::N,bihttá,páirt
2201,Teil::N,uási,cuid
2202,Teil::N,uási,páirt
2203,Teil::N,vuâ´ss,cuid
2204,Teil::N,vuâ´ss,páirt
2205,Teil::N,pie´ǩ'ǩ,cuid
2206,Teil::N,pie´ǩ'ǩ,páirt
2207,Teil::N,кусськ,cuid
2208,Teil::N,кусськ,páirt
2209,Hälfte::N,lehkie,leath
2210,Hälfte::N,lahkke,leath
2211,Hälfte::N,bealli,leath
2212,Hälfte::N,peeḷi,leath
2213,Hälfte::N,lâ´ǩǩ,leath
2214,Hälfte::N,pie´ll,leath
2215,Hälfte::N,пе̄лль,leath
2216,Kreis::N,rïngke,ciorcal
2217,Kreis::N,gievlle,ciorcal
2218,Kreis::N,gierdu,ciorcal
2219,Kreis::N,riggee,ciorcal
2220,Kreis::N,kruugg,ciorcal
2221,Kreis::N,круг,ciorcal
2222,Kreuz::N,kroesse,cros
2223,Kreuz::N,ruossa,cros
2224,Kreuz::N,rista,cros
2225,Kreuz::N,ristâ,cros
2226,Kreuz::N,ristt,cros
2227,Kreuz::N,рысст,cros
2228,Linie::N,sïeve,líne
2229,Linie::N,linnja,líne
2230,Linie::N,linjá,líne
2231,Linie::N,linnjá,líne
2232,Linie::N,njuálgus,líne
2233,Linie::N,certldõk,líne
2234,Linie::N,це̄кесь,líne
2235,Strich::N,sïeve,stríoc
2236,Strich::N,sáhtso,stríoc
2237,Strich::N,sárggis,stríoc
2238,Strich::N,čálástâh,stríoc
2239,Strich::N,certldõk,stríoc
2240,Strich::N,ця̄кас,stríoc
2241,Strich::N,це̄кесь,stríoc
2242,Abstand::N,gåhkoe,achar
2243,Abstand::N,gåhkaldahke,achar
2244,Abstand::N,lahka,achar
2245,Abstand::N,gasska,achar
2246,Abstand::N,gaska,achar
2247,Abstand::N,koskâ,achar
2248,Abstand::N,kõskk,achar
2249,Abstand::N,кэ̄сск,achar
2250,Entfernung::N,gåhkoe,fad
2251,Entfernung::N,gåhkaldahke,fad
2252,Entfernung::N,gasska,fad
2253,Entfernung::N,mælggat,fad
2254,Entfernung::N,gaska,fad
2255,Entfernung::N,mátkegaska,fad
2256,Entfernung::N,koskâ,fad
2257,Entfernung::N,kõskk,fad
2258,Entfernung::N,jäämkõskk,fad
2259,Entfernung::N,кэ̄сск,fad
2260,Gegend::N,haerie,ceantar
2261,Gegend::N,guovvlo,ceantar
2262,Gegend::N,bájkke,ceantar
2263,Gegend::N,guovlu,ceantar
2264,Gegend::N,duovdda,ceantar
2265,Gegend::N,kuáv'lu,ceantar
2266,Gegend::N,vu´vdd,ceantar
2267,Gegend::N,па̄йхьк,ceantar
2268,Platz::N,sijjie,áit
2269,Platz::N,sijjie,spás
2270,Platz::N,sadje,áit
2271,Platz::N,sadje,spás
2272,Platz::N,sadji,áit
2273,Platz::N,sadji,spás
2274,Platz::N,tááḷu,áit
2275,Platz::N,tááḷu,spás
2276,Platz::N,tääll,áit
2277,Platz::N,tääll,spás
2278,Platz::N,сайй,áit
2279,Platz::N,сайй,spás
2280,Ort::N,sijjie,áit
2281,Ort::N,bájkke,áit
2282,Ort::N,sadje,áit
2283,Ort::N,báiki,áit
2284,Ort::N,päikki,áit
2285,Ort::N,pâi´ǩǩ,áit
2286,Ort::N,сайй,áit
2287,Ort::N,па̄йхьк,áit
2288,Seite::N,bielie,taobh
2289,Seite::N,sijddo,taobh
2290,Seite::N,bealli,taobh
2291,Seite::N,ertti,taobh
2292,Seite::N,jeä´rtt,taobh
2293,Seite::N,пе̄лль,taobh
2294,Seite::N,е̄ммьне,taobh
2295,Mitte::N,gaske,lár
2296,Mitte::N,jarnge,lár
2297,Mitte::N,gasska,lár
2298,Mitte::N,guovddaš,lár
2299,Mitte::N,gaskamuddu,lár
2300,Mitte::N,koskâ,lár
2301,Mitte::N,kõskk,lár
2302,Mitte::N,кэ̄сск,lár
2303,Gegenstand::N,daevere,ball
2304,Gegenstand::N,daevere,ábhar
2305,Gegenstand::N,oabme,ball
2306,Gegenstand::N,oabme,ábhar
2307,Gegenstand::N,gávnne,ball
2308,Gegenstand::N,gávnne,ábhar
2309,Gegenstand::N,bierggas,ball
2310,Gegenstand::N,bierggas,ábhar
2311,Gegenstand::N,ettâ,ball
2312,Gegenstand::N,ettâ,ábhar
2313,Gegenstand::N,kápulâh,ball
2314,Gegenstand::N,kápulâh,ábhar
2315,Gegenstand::N,käu´nn,ball
2316,Gegenstand::N,käu´nn,ábhar
2317,Gegenstand::N,ка̄ввьн,ball
2318,Gegenstand::N,ка̄ввьн,ábhar
2319,Sache::N,aate,ní
2320,Sache::N,aate,rud
2321,Sache::N,saake,ní
2322,Sache::N,saake,rud
2323,Sache::N,ássje,ní
2324,Sache::N,ássje,rud
2325,Sache::N,ášši,ní
2326,Sache::N,ášši,rud
2327,Sache::N,äšši,ní
2328,Sache::N,äšši,rud
2329,Sache::N,ä´šš,ní
2330,Sache::N,ä´šš,rud
2331,Sache::N,ве̄шш,ní
2332,Sache::N,ве̄шш,rud
2333,Rand::N,raedtie,imeall
2334,Rand::N,raedtie,ciumhais
2335,Rand::N,rabdda,imeall
2336,Rand::N,rabdda,ciumhais
2337,Rand::N,ravda,imeall
2338,Rand::N,ravda,ciumhais
2339,Rand::N,robdâ,imeall
2340,Rand::N,robdâ,ciumhais
2341,Rand::N,čårr,imeall
2342,Rand::N,čårr,ciumhais
2343,Rand::N,ruõbdd,imeall
2344,Rand::N,ruõbdd,ciumhais
2345,Rand::N,рӯммт,imeall
2346,Rand::N,рӯммт,ciumhais
2347,Rand::N,ре̄ввьн,imeall
2348,Rand::N,ре̄ввьн,ciumhais
2349,Kante::N,raedtie,corr
2350,Kante::N,raedtie,colbha
2351,Kante::N,rabdda,corr
2352,Kante::N,rabdda,colbha
2353,Kante::N,ravda,corr
2354,Kante::N,ravda,colbha
2355,Kante::N,robdâ,corr
2356,Kante::N,robdâ,colbha
2357,Kante::N,å´rdd,corr
2358,Kante::N,å´rdd,colbha
2359,Kante::N,ruõbdd,corr
2360,Kante::N,ruõbdd,colbha
2361,Kante::N,рӯммт,corr
2362,Kante::N,рӯммт,colbha
2363,Kante::N,ре̄ввьн,corr
2364,Kante::N,ре̄ввьн,colbha
2365,Ecke::N,roene,coirnéal
2366,Ecke::N,kråane,coirnéal
2367,Ecke::N,náhpo,coirnéal
2368,Ecke::N,nusske,coirnéal
2369,Ecke::N,nurki,coirnéal
2370,Ecke::N,čiehka,coirnéal
2371,Ecke::N,čiehâ,coirnéal
2372,Ecke::N,čiõkk,coirnéal
2373,Ecke::N,suåp'p,coirnéal
2374,Ecke::N,уггл,coirnéal
2375,Spitze::N,gietjie,gob
2376,Spitze::N,gietjie,barr
2377,Spitze::N,snjuhtje,gob
2378,Spitze::N,snjuhtje,barr
2379,Spitze::N,gihttje,gob
2380,Spitze::N,gihttje,barr
2381,Spitze::N,geahči,gob
2382,Spitze::N,geahči,barr
2383,Spitze::N,picci,gob
2384,Spitze::N,picci,barr
2385,Spitze::N,keeči,gob
2386,Spitze::N,keeči,barr
2387,Spitze::N,ǩie´čč,gob
2388,Spitze::N,ǩie´čč,barr
2389,Spitze::N,кя̄женч,gob
2390,Spitze::N,кя̄женч,barr
2391,Ende::N,gietjie,ceann
2392,Ende::N,gietjie,foirceann
2393,Ende::N,giehtje,ceann
2394,Ende::N,giehtje,foirceann
2395,Ende::N,geahči,ceann
2396,Ende::N,geahči,foirceann
2397,Ende::N,keeči,ceann
2398,Ende::N,keeči,foirceann
2399,Ende::N,puäš'š,ceann
2400,Ende::N,puäš'š,foirceann
2401,Ende::N,ке̄джь,ceann
2402,Ende::N,ке̄джь,foirceann
2403,Loch::N,raejkie,poll
2404,Loch::N,rájgge,poll
2405,Loch::N,ráigi,poll
2406,Loch::N,räigi,poll
2407,Loch::N,loikk,poll
2408,Loch::N,râi´ǧǧ,poll
2409,Loch::N,ра̄ййк,poll
2410,Winkel::N,skaavhte,cúinne
2411,Winkel::N,skaavhte,uillinn
2412,Winkel::N,tjiehka,cúinne
2413,Winkel::N,tjiehka,uillinn
2414,Winkel::N,soahppa,cúinne
2415,Winkel::N,soahppa,uillinn
2416,Winkel::N,čiehka,cúinne
2417,Winkel::N,čiehka,uillinn
2418,Winkel::N,sogge,cúinne
2419,Winkel::N,sogge,uillinn
2420,Winkel::N,suåp'p,cúinne
2421,Winkel::N,suåp'p,uillinn
2422,Winkel::N,уггл,cúinne
2423,Winkel::N,уггл,uillinn
2424,Muster::N,goere,patrún
2425,Muster::N,girjja,patrún
2426,Muster::N,girjjit,patrún
2427,Muster::N,kovos,patrún
2428,Muster::N,кыррьй,patrún
2429,Muster::N,кырьйнесс,patrún
2430,Größe::N,ståaroe,méid
2431,Größe::N,ståaroe,toise
2432,Größe::N,stuorrudahka,méid
2433,Größe::N,stuorrudahka,toise
2434,Größe::N,stūrrodat,méid
2435,Größe::N,stūrrodat,toise
2436,Größe::N,mahtodat,méid
2437,Größe::N,mahtodat,toise
2438,Größe::N,allodat,méid
2439,Größe::N,allodat,toise
2440,Größe::N,stuá'ṛudâh,méid
2441,Größe::N,stuá'ṛudâh,toise
2442,Größe::N,роаӈӈьк,méid
2443,Größe::N,роаӈӈьк,toise
2444,Länge::N,gåhkoe,fad
2445,Länge::N,guhkkudahka,fad
2446,Länge::N,guhkkodat,fad
2447,Länge::N,kukkodâh,fad
2448,Länge::N,õllâdvuõtt,fad
2449,Länge::N,куххьквӯдт,fad
2450,Höhe::N,jalloe,airde
2451,Höhe::N,jalladahke,airde
2452,Höhe::N,alludahka,airde
2453,Höhe::N,allatvuohta,airde
2454,Höhe::N,allodat,airde
2455,Höhe::N,aḷodâh,airde
2456,Höhe::N,âlladvuõtt,airde
2457,Höhe::N,э̄ллвӯдт,airde
2458,Gewicht::N,leavloe,meáchan
2459,Gewicht::N,dædda,meáchan
2460,Gewicht::N,låssudahka,meáchan
2461,Gewicht::N,deaddu,meáchan
2462,Gewicht::N,tiäd'du,meáchan
2463,Gewicht::N,teäd'd,meáchan
2464,Gewicht::N,тя̄ннт,meáchan
2465,Gewicht::N,вӣссь,meáchan
2466,Menge::N,mierie,méid
2467,Menge::N,ållo,méid
2468,Menge::N,mearri,méid
2469,Menge::N,doahkki,méid
2470,Menge::N,meeṛi,méid
2471,Menge::N,tukk,méid
2472,Menge::N,mie´rr,méid
2473,Menge::N,туххк,méid
2474,Menge::N,ла̄ннҍт,méid
2475,Haufen::N,deava,cnap
2476,Haufen::N,håevkie,cnap
2477,Haufen::N,hårre,cnap
2478,Haufen::N,látna,cnap
2479,Haufen::N,laaṇâ,cnap
2480,Haufen::N,laađđ,cnap
2481,Haufen::N,поанн,cnap
2482,Reihe::N,raajroe,líne
2483,Reihe::N,raajroe,sraith
2484,Reihe::N,rájddo,líne
2485,Reihe::N,rájddo,sraith
2486,Reihe::N,gurgadas,líne
2487,Reihe::N,gurgadas,sraith
2488,Reihe::N,kuáḷus,líne
2489,Reihe::N,kuáḷus,sraith
2490,Reihe::N,riâd'd,líne
2491,Reihe::N,riâd'd,sraith
2492,Reihe::N,по̄ллт,líne
2493,Reihe::N,по̄ллт,sraith
2494,Boot::N,vïnhtse,bád
2495,Boot::N,vanás,bád
2496,Boot::N,vanntsa,bád
2497,Boot::N,fanas,bád
2498,Boot::N,voonâs,bád
2499,Boot::N,käärbis,bád
2500,Boot::N,võõnâs,bád
2501,Boot::N,вэнс,bád
2502,Ruder::N,aajroe,rámh
2503,Ruder::N,aajroe,maide rámha
2504,Ruder::N,ájrro,rámh
2505,Ruder::N,ájrro,maide rámha
2506,Ruder::N,áiru,rámh
2507,Ruder::N,áiru,maide rámha
2508,Ruder::N,áiru,rámh
2509,Ruder::N,áiru,maide rámha
2510,Ruder::N,äirr,rámh
2511,Ruder::N,äirr,maide rámha
2512,Ruder::N,а̄ррьй,rámh
2513,Ruder::N,а̄ррьй,maide rámha
2514,Schlitten::N,slærra,carr sleamhnáin
2515,Schlitten::N,tjïelhke,carr sleamhnáin
2516,Schlitten::N,gieris,carr sleamhnáin
2517,Schlitten::N,tjielkká,carr sleamhnáin
2518,Schlitten::N,gielká,carr sleamhnáin
2519,Schlitten::N,kiäl'kká,carr sleamhnáin
2520,Schlitten::N,saan,carr sleamhnáin
2521,Schlitten::N,ǩeâlkk,carr sleamhnáin
2522,Schlitten::N,со̄а̄н,carr sleamhnáin
2523,Ski::N,treavka,scí
2524,Ski::N,sabek,scí
2525,Ski::N,sabet,scí
2526,Ski::N,saaveeh,scí
2527,Ski::N,koolâs,scí
2528,Ski::N,коаллас,scí
2529,Ski::N,са̄вехь,scí
2530,Lagerfeuer::N,dålle,tine champa
2531,Lagerfeuer::N,sajijdållå,tine champa
2532,Lagerfeuer::N,dolla,tine champa
2533,Lagerfeuer::N,tullâ,tine champa
2534,Lagerfeuer::N,toll,tine champa
2535,Lagerfeuer::N,то̄лл,tine champa
2536,Last::N,maajsoe,ualach
2537,Last::N,noade,ualach
2538,Last::N,guorbmi,ualach
2539,Last::N,kye'rmi,ualach
2540,Last::N,nue´đđ,ualach
2541,Last::N,kue´rmm,ualach
2542,Last::N,нуэдът,ualach
2543,Gang::N,vaedtseme,siúlóid
2544,Gang::N,mannulahka,siúlóid
2545,Gang::N,johtu,siúlóid
2546,Gang::N,jotteem,siúlóid
2547,Gang::N,joto,siúlóid
2548,Gang::N,jäl'lmõš,siúlóid
2549,Gang::N,ёадтмушш,siúlóid
2550,Gang::N,ёадтҌмушш,siúlóid
2551,Schritt::N,sïlle,céim
2552,Schritt::N,sïlle,coiscéim
2553,Schritt::N,lávkke,céim
2554,Schritt::N,lávkke,coiscéim
2555,Schritt::N,lávki,céim
2556,Schritt::N,lávki,coiscéim
2557,Schritt::N,lävkki,céim
2558,Schritt::N,lävkki,coiscéim
2559,Schritt::N,läu´ǩǩ,céim
2560,Schritt::N,läu´ǩǩ,coiscéim
2561,Schritt::N,ла̄ффьк,céim
2562,Schritt::N,ла̄ффьк,coiscéim
2563,Norden::N,noerhte,tuaisceart
2564,Norden::N,nuortta,tuaisceart
2565,Norden::N,davvi,tuaisceart
2566,Norden::N,taṿe,tuaisceart
2567,Norden::N,tâ´vv,tuaisceart
2568,Norden::N,таввял,tuaisceart
2569,Süden::N,åarjel,deisceart
2570,Süden::N,oarjje,deisceart
2571,Süden::N,lulli,deisceart
2572,Süden::N,mäddi,deisceart
2573,Süden::N,kesipieg'gâ,deisceart
2574,Süden::N,saujj,deisceart
2575,Süden::N,со̄а̄ййв,deisceart
2576,Westen::N,jillie,iarthar
2577,Westen::N,alle,iarthar
2578,Westen::N,oarji,iarthar
2579,Westen::N,uár'ji,iarthar
2580,Westen::N,viõstâr,iarthar
2581,Westen::N,вуэрьял,iarthar
2582,Osten::N,luvlie,oirthear
2583,Osten::N,lulle,oirthear
2584,Osten::N,nuorta,oirthear
2585,Osten::N,nuor'ttâ,oirthear
2586,Osten::N,nuõrti,oirthear
2587,Osten::N,нуҏҏьт,oirthear
2588,Holz::N,moere,adhmad
2589,Holz::N,muorra,adhmad
2590,Holz::N,muorra,adhmad
2591,Holz::N,muoṛâ,adhmad
2592,Holz::N,muõrr,adhmad
2593,Holz::N,мӯрр,adhmad
2594,Brett::N,fealloe,clár
2595,Brett::N,fiello,clár
2596,Brett::N,lávdi,clár
2597,Brett::N,lyev'di,clár
2598,Brett::N,lu´vdd,clár
2599,Brett::N,лаййт,clár
2600,Platte::N,spaagkoe,leac
2601,Platte::N,skierro,leac
2602,Platte::N,skearru,leac
2603,Platte::N,ráptu,leac
2604,Platte::N,ка̄ррьт,leac
2605,Stütze::N,dovtege,taca
2606,Stütze::N,dåarjege,taca
2607,Stütze::N,tsagge,taca
2608,Stütze::N,nihta,taca
2609,Stütze::N,duvdda,taca
2610,Stütze::N,caggi,taca
2611,Stütze::N,cagge,taca
2612,Stütze::N,cõgldõk,taca
2613,Stütze::N,стуэлльп,taca
2614,Stange::N,staavra,polla
2615,Stange::N,staavra,cuaille
2616,Stange::N,stággo,polla
2617,Stange::N,stággo,cuaille
2618,Stange::N,hålggå,polla
2619,Stange::N,hålggå,cuaille
2620,Stange::N,stávrá,polla
2621,Stange::N,stávrá,cuaille
2622,Stange::N,stággu,polla
2623,Stange::N,stággu,cuaille
2624,Stange::N,čuálgui,polla
2625,Stange::N,čuálgui,cuaille
2626,Stange::N,kaŋgg,polla
2627,Stange::N,kaŋgg,cuaille
2628,Stange::N,кэ̄ллт,polla
2629,Stange::N,кэ̄ллт,cuaille
2630,Stange::N,пе̄лльк,polla
2631,Stange::N,пе̄лльк,cuaille
2632,Stock::N,galte,bata
2633,Stock::N,galte,maide
2634,Stock::N,klåbpoe,bata
2635,Stock::N,klåbpoe,maide
2636,Stock::N,soabbe,bata
2637,Stock::N,soabbe,maide
2638,Stock::N,soabbi,bata
2639,Stock::N,soabbi,maide
2640,Stock::N,suáb'bi,bata
2641,Stock::N,suáb'bi,maide
2642,Stock::N,suä´b'b,bata
2643,Stock::N,suä´b'b,maide
2644,Stock::N,суэммьп,bata
2645,Stock::N,суэммьп,maide
2646,Stab::N,klaahka,maide
2647,Stab::N,klaahka,bachall
2648,Stab::N,soabbe,maide
2649,Stab::N,soabbe,bachall
2650,Stab::N,soabbi,maide
2651,Stab::N,soabbi,bachall
2652,Stab::N,suáb'bi,maide
2653,Stab::N,suáb'bi,bachall
2654,Stab::N,suä´b'b,maide
2655,Stab::N,suä´b'b,bachall
2656,Stab::N,суэммьп,maide
2657,Stab::N,суэммьп,bachall
2658,Rohr::N,gïrse,píopa
2659,Rohr::N,båhttså,píopa
2660,Rohr::N,bohcci,píopa
2661,Rohr::N,poccee,píopa
2662,Rohr::N,puu´lčiǩ,píopa
2663,Rohr::N,туррьп,píopa
2664,Haus::N,ståapoe,teach
2665,Haus::N,goahte,teach
2666,Haus::N,stohpu,teach
2667,Haus::N,tááḷu,teach
2668,Haus::N,tääll,teach
2669,Haus::N,пэ̄ҏҏт,teach
2670,Heim::N,hïejme,baile
2671,Heim::N,viesso,baile
2672,Heim::N,ruoktu,baile
2673,Heim::N,päikki,baile
2674,Heim::N,päi´ǩǩ,baile
2675,Heim::N,пэ̄ҏҏт,baile
2676,Ofen::N,vuebnie,sornóg
2677,Ofen::N,vuodná,sornóg
2678,Ofen::N,vuobnne,sornóg
2679,Ofen::N,uvdna,sornóg
2680,Ofen::N,uvnâ,sornóg
2681,Ofen::N,ǩiiuǥân,sornóg
2682,Ofen::N,пе̄ххц,sornóg
2683,Ofen::N,кыввкан,sornóg
2684,Fußboden::N,guelpie,urlár
2685,Fußboden::N,guolbbe,urlár
2686,Fußboden::N,láhtti,urlár
2687,Fußboden::N,šalde,urlár
2688,Fußboden::N,šâ´ldd,urlár
2689,Fußboden::N,шалльт,urlár
2690,Tisch::N,buertie,bord
2691,Tisch::N,buertie,tábla
2692,Tisch::N,bievdde,bord
2693,Tisch::N,bievdde,tábla
2694,Tisch::N,beavdi,bord
2695,Tisch::N,beavdi,tábla
2696,Tisch::N,pevdi,bord
2697,Tisch::N,pevdi,tábla
2698,Tisch::N,på´rdd,bord
2699,Tisch::N,på´rdd,tábla
2700,Tisch::N,stue´ll,bord
2701,Tisch::N,stue´ll,tábla
2702,Tisch::N,туэлль,bord
2703,Tisch::N,туэлль,tábla
2704,Stuhl::N,stovle,cathaoir
2705,Stuhl::N,ståvllå,cathaoir
2706,Stuhl::N,stuollu,cathaoir
2707,Stuhl::N,stovli,cathaoir
2708,Stuhl::N,stuu´l,cathaoir
2709,Stuhl::N,стула,cathaoir
2710,Wiege::N,gïerhkeme,cliabhán
2711,Wiege::N,vuoggo,cliabhán
2712,Wiege::N,geaŧŧu,cliabhán
2713,Wiege::N,geaktu,cliabhán
2714,Wiege::N,gietkka,cliabhán
2715,Wiege::N,kiäh'tu,cliabhán
2716,Wiege::N,vogga,cliabhán
2717,Wiege::N,кӣткэм,cliabhán
2718,Bett::N,seangkoe,leaba
2719,Bett::N,sæŋŋga,leaba
2720,Bett::N,seaŋga,leaba
2721,Bett::N,seŋgâ,leaba
2722,Bett::N,sââ´jj,leaba
2723,Bett::N,вуэдтӭмсайй,leaba
2724,Regal::N,hælla,seilf
2725,Regal::N,hilldo,seilf
2726,Regal::N,hildu,seilf
2727,Regal::N,ildee,seilf
2728,Regal::N,i´lddi,seilf
2729,Regal::N,ылльтэ,seilf
2730,Kiste::N,aeskie,bosca
2731,Kiste::N,kássa,bosca
2732,Kiste::N,kássa,bosca
2733,Kiste::N,árkku,bosca
2734,Kiste::N,ču´ǩǩ,bosca
2735,Kiste::N,чуххьк,bosca
2736,Fenster::N,klaase,fuinneoig
2737,Fenster::N,vinndek,fuinneoig
2738,Fenster::N,láse,fuinneoig
2739,Fenster::N,laasâ,fuinneoig
2740,Fenster::N,ikkân,fuinneoig
2741,Fenster::N,эххкан,fuinneoig
2742,Tür::N,okse,doras
2743,Tür::N,uksa,doras
2744,Tür::N,uksa,doras
2745,Tür::N,uksâ,doras
2746,Tür::N,uhss,doras
2747,Tür::N,уккс,doras
2748,Tor::N,okse,geata
2749,Tor::N,pårttå,geata
2750,Tor::N,uksa,geata
2751,Tor::N,poarta,geata
2752,Tor::N,porttâ,geata
2753,Tor::N,uustõk,geata
2754,Tor::N,čuâlluhss,geata
2755,Tor::N,уккс,geata
2756,Zaun::N,haakene,fál
2757,Zaun::N,haakene,claí
2758,Zaun::N,jerra,fál
2759,Zaun::N,jerra,claí
2760,Zaun::N,gárdde,fál
2761,Zaun::N,gárdde,claí
2762,Zaun::N,áidi,fál
2763,Zaun::N,áidi,claí
2764,Zaun::N,äiđi,fál
2765,Zaun::N,äiđi,claí
2766,Zaun::N,äidd,fál
2767,Zaun::N,äidd,claí
2768,Zaun::N,čuâll,fál
2769,Zaun::N,čuâll,claí
2770,Zaun::N,а̄ййт,fál
2771,Zaun::N,а̄ййт,claí
2772,Dach::N,rehpie,díon
2773,Dach::N,dæhkko,díon
2774,Dach::N,gáhttu,díon
