,Concept_ID,zh,vep
843,sich beeilen::V,赶快,kiruhtada
844,sausen::V,疾驰,fun'urta
845,rennen::V,奔跑,joksta
846,springen::V,跳,hüptä
847,klettern::V,攀缘,libuda
848,schaukeln::V,荡秋千,čibuda
849,kriechen::V,爬行,ličtas
850,schwimmen::V,游泳,ujuda
851,tauchen::V,潜水,čukautas
852,rudern::V,划船,souta
853,fahren::V,行驶,ajada
854,fahren::V,行驶,ajelda
855,fliegen::V,飞,leta
856,gehen::V,走,mända
857,gehen::V,走,kävuda
858,weggehen::V,离去,päzda
859,weggehen::V,离去,lähtta
860,abfahren::V,出发,tönduda
861,anhalten::V,停住,seižutadas
862,hineingehen::V,进去,mända südäimehe
863,eintreten::V,进入,tulda
864,kommen::V,来,tulda
865,ankommen::V,到达,tulda
866,zurückkommen::V,回来,pörtas
867,bleiben::V,停留,jäda
868,warten::V,等,varastada
869,erwarten::V,等候,varastada
870,suchen::V,找,ectä
871,finden::V,找到,löuta
872,versuchen::V,尝试,ladida
873,versuchen::V,尝试,rohkaita
874,vorbereiten::V,预备,vaumita
875,lieben::V,爱,armastada
876,mögen::V,喜欢,navedida
877,lachen::V,笑,nagrda
878,weinen::V,哭,itkta
879,schimpfen::V,骂,laidas
880,schimpfen::V,骂,pačatada
881,sich ärgern::V,生气,rändüda
882,sich fürchten::V,害怕,varaita
883,fürchten::V,害怕,varaita
884,fliehen::V,逃走,pageta
885,flüchten::V,逃跑,pageta
886,flüchten::V,逃跑,joksta
887,sehen::V,看,nähta
888,anschauen::V,注视,kacta
889,ansehen::V,注视,kacta
890,hören::V,听,kulda
891,zuhören::V,倾听,kundeltas
892,probieren::V,尝,mujada
893,riechen::V,闻,rižada
894,fühlen::V,感到,mujada
895,scheinen::V,照耀,näguda
896,zu sehen sein::V,可以看到,näguda
897,vernehmen::V,审讯,kulištada
898,frieren::V,觉得冷,kül'mdä
899,tun::V,作,tehta
900,können::V,能,voida
901,können::V,能,mahtta
902,wollen::V,要,himoita
903,wollen::V,要,tahtoida
904,anfangen::V,开始,zavottä
905,anfangen::V,开始,augotada
906,beenden::V,结束,loptä
907,aufhören::V,停止,loptas
908,gelingen::V,成功,lähtta
909,gelingen::V,成功,tehtas
910,geraten::V,陷于,tulda
911,öffnen::V,打开,avaita
912,schließen::V,关,saubata
913,stellen::V,放,panda
914,stellen::V,放,seižutada
915,setzen::V,放,ištutada
916,legen::V,摆,panda
917,berühren::V,触,koskta
918,berühren::V,触,käziduda
919,verbinden::V,联结,ühtenzoitta
920,bedecken::V,覆盖,katta
921,bedecken::V,覆盖,peitta
922,aufhängen::V,挂,riputada
923,anzünden::V,点,sütutada
924,aufheben::V,拾起,leta
925,zurücklassen::V,遗留,jätta
926,verlieren::V,丧失,kadotada
927,fallen lassen::V,让掉下,kirbotada
928,machen::V,做,säta
929,machen::V,做,tehta
930,herstellen::V,生产,tehta
931,bauen::V,建造,leta
932,bauen::V,建造,sauda
933,reparieren::V,修理,koheta
934,verbessern::V,改进,paremboita
935,ändern::V,改变,vajehtada
936,graben::V,挖,kaida
937,graben::V,挖,čongoida
938,beugen::V,弯下,koverta
939,biegen::V,弯,painda
940,drehen::V,转动,punotada
941,wenden::V,转动,käta
942,wenden::V,转动,kärauta
943,umdrehen::V,转动,käta
944,heben::V,举起,leta
945,hochheben::V,抬高,libutada
946,ergreifen::V,抓住,tabata
947,halten::V,拿着,pidada
948,drücken::V,压,painda
949,schieben::V,推,žigutada
950,kratzen::V,搔,künstä
951,lecken::V,舔,nolda
952,beißen::V,咬,purda
953,beißen::V,咬,hambastada
954,abreißen::V,撕下,ratketa
955,abschneiden::V,切断,čapata
956,abschneiden::V,切断,leikata
957,binden::V,捆,sidoda
958,stecken::V,插,čokaita
959,brechen::V,断裂,katkaita
960,klopfen::V,敲,kolkotada
961,hauen::V,揍,löda
962,kleben::V,粘,klejata
963,reiben::V,摩擦,hosta
964,reiben::V,摩擦,törkita
965,reiben::V,摩擦,jorotada
966,streichen::V,涂,voita
967,schleifen::V,拖曳,hijoida
968,schleifen::V,拖曳,teravzoitta
969,schneiden::V,切,leikata
970,rütteln::V,颠簸,heilutada
971,schütteln::V,摇动,pudištada
972,schwenken::V,摇动,maihutada
973,schütten::V,倒,valada
974,füllen::V,填满,täutta
975,einwickeln::V,包,kärdä
976,tragen::V,提,kantta
977,tragen::V,提,kandišta
978,schleppen::V,扛,vedätada
979,ziehen::V,拉,vedada
980,aufbewahren::V,保存,kaita
981,werfen::V,扔,čuta
982,werfen::V,扔,tactä
983,fangen::V,捕捉,püta
984,packen::V,抓住,tabata
985,verstecken::V,藏,peitta
986,teilen::V,分,jagada
987,schicken::V,派遣,oigeta
988,bringen::V,带来,veda
989,hinzufügen::V,添加,ližata
990,bekommen::V,得到,sada
991,erhalten::V,接到,sada
992,nehmen::V,拿,otta
993,wählen::V,挑选,valita
994,auswählen::V,选择,valita
995,bewahren::V,保持,kaita
996,behindern::V,防碍,telustada
997,verderben::V,败坏,travida
998,beschädigen::V,损坏,satatada
999,zerbrechen::V,破碎,mureta
1000,zerreißen::V,撕碎,rebitada
1001,zerstören::V,毁坏,mureta
1002,verbrennen::V,燃烧,poltta
1003,geben::V,给,antta
1004,reichen::V,递给,antta
1005,schenken::V,赠送,lahjoita
1006,versprechen::V,许诺,toivotada
1007,wünschen::V,祝,toivotada
1008,loben::V,表扬,kitta
1009,küssen::V,亲,tervehtada
1010,wiegen::V,轻摇,likutada
1011,zudecken::V,盖上,katta
1012,wecken::V,唤起,noustatada
1013,zeigen::V,指,ozutada
1014,führen::V,带领,astutada
1015,lehren::V,教,opeta
1016,unterrichten::V,讲课,opeta
1017,aufziehen::V,抚养,kazvatada
1018,leiten::V,领导,ohjata
1019,antreiben::V,催促,rigehtoitta
1020,lassen::V,让,käskta
1021,einladen::V,邀请,kucta
1022,vereinigen::V,统一,ühtenzoitta
1023,besuchen::V,参观,rižada
1024,treffen::V,会面,vastata
1025,sich versammeln::V,聚集,kägeta
1026,sich versammeln::V,聚集,sätas
1027,spielen::V,玩,väta
1028,singen::V,唱歌,pajatada
1029,tanzen::V,跳舞,kargaita
1030,sich trennen::V,分别,erigata
1031,verlassen::V,离开,jätta
1032,retten::V,救,päzutada
1033,bewachen::V,守卫,varjoita
1034,schützen::V,保护,kaita
1035,verteidigen::V,保卫,kaita
1036,sich schlagen::V,打架,torata
1037,schießen::V,射击,ampta
1038,siegen::V,获胜,vägestada
1039,ärgern::V,激怒,verdutada
1040,ärgern::V,激怒,rändütada
1041,schlagen::V,打,löda
1042,schlagen::V,打,iškta
1043,treten::V,踢,peksta
1044,treten::V,踢,topsta
1045,stechen::V,刺,pystiä
1046,stoßen::V,撞,iškta
1047,stoßen::V,撞,pudištada
1048,stehlen::V,盗窃,vargastada
1049,stören::V,干扰,keskustada
1050,belästigen::V,打搅,tartuteldas
1051,verbergen::V,隐藏,katelda
1052,täuschen::V,欺骗,manitada
1053,betrügen::V,欺骗,manitada
1054,töten::V,杀,rikta
1055,töten::V,杀,surmita
1056,wohnen::V,居住,eläda
1057,arbeiten::V,工作,rata
1058,sammeln::V,收集,kogota
1059,pflücken::V,采,poimda
1060,jagen::V,打猎,mecata
1061,fischen::V,捕鱼,kalatada
1062,fassen::V,捉住,tabata
1063,hüten::V,守护,paimeta
1064,treiben::V,漂,ajada
1065,anbinden::V,拴,küttestada
1066,anbinden::V,拴,sidoda
1067,füttern::V,喂,sötta
1068,melken::V,挤奶,lüpsta
1069,hacken::V,剁细,sauda
1070,gießen::V,浇,valada
1071,reifen::V,成熟,küpseta
1072,kochen::V,煮,keitta
1073,backen::V,烤,paštta
1074,braten::V,煎,žarda
1075,umrühren::V,搅拌,segoitada
1076,stricken::V,织,kudoda
1077,nähen::V,缝,ombelta
1078,färben::V,染色,mujutada
1079,reinigen::V,清洁,puhtastada
1080,waschen::V,洗,pesta
1081,abwischen::V,擦掉,pühktä
1082,spülen::V,清洗,huhtoida
1083,fegen::V,扫,pühkta
1084,kehren::V,打扫,uhoita
1085,baden::V,给...洗澡,kül'ptäs
1086,sich waschen::V,洗澡,pestas
1087,ausziehen::V,脱,riičta
1088,ausziehen::V,脱,rušta
1089,anziehen::V,穿,panda päle
1090,anziehen::V,穿,panda kädehe
1091,anziehen::V,穿,panda jaugha
1092,sich anziehen::V,穿衣,sobdas
1093,kämmen::V,梳,harjata
1094,schmücken::V,装饰,čomitada
1095,sagen::V,说,sanuda
1096,sprechen::V,说,pagišta
1097,reden::V,讲,pagišta
1098,sich unterhalten::V,聊天,lodaita
1099,fragen::V,问,küzuda
1100,bitten::V,请,pakita
1101,erzählen::V,叙述,sanuda
1102,erzählen::V,叙述,starinoita
1103,mitteilen::V,通知,tedotada
1104,nennen::V,叫做,nimitada
1105,rufen::V,叫,kucta
1106,prahlen::V,吹牛,kittäs
1107,übersetzen::V,翻译,käta
1108,denken::V,想,meletada
1109,glauben::V,以为,uskta
1110,bemerken::V,发觉,homaita
1111,erkennen::V,识别,tundištada
1112,begreifen::V,理解,tabata
1113,verstehen::V,明白,el'geta
1114,verstehen::V,明白,toimetada
1115,lernen::V,学,opetas
1116,wissen::V,知道,teta
1117,sich erinnern an::V,回忆,johtutada
1118,vergessen::V,忘记,unohtada
1119,messen::V,测量,märita
1120,zählen::V,数,lugeda
1121,rechnen::V,计算,lugeda
1122,lesen::V,读,lugeda
1123,malen::V,画,pirta
1124,zeichnen::V,绘制,pirta
1125,schreiben::V,写,kirjutada
1126,besitzen::V,占有,omištada
1127,kaufen::V,买,ostta
1128,verkaufen::V,卖,möda
1129,bezahlen::V,付钱,maksta
1130,zahlen::V,支付,maksta
1131,beherrschen::V,统治,valdoita
1132,ertragen::V,忍耐,tirpta
1133,vergebens::ADV,,uhtei
1134,klirren::V,,biraita
1135,rauschen::V,,šobaita
1136,rühren::V,,likutada
1137,zubereiten::V,,vaumištada
