,Concept_ID,hr,lbe
761,dunkel::A,taman,цӏансса
762,schwarz::A,crn,лухӏисса
763,weiß::A,bio,кӏяласса
764,weiß::A,bijel,кӏяласса
765,rot::A,crven,ятӏулсса
766,gelb::A,žut,хъахъисса
767,blau::A,plav,някӏсса
768,blau::A,modar,някӏсса
769,grün::A,zelen,щюлисса
770,grau::A,siv,оьрусса
771,bunt::A,šaren,оьрчӏикӏурисса
772,billig::A,jeftin,кьювкьусса
773,teuer::A,skup,ххирасса
774,wertvoll::A,vrijedan,багьасса
775,wertvoll::A,dragocjen,багьасса
776,blind::A,slijep,мурчӏисса
777,taub::A,gluh,къюкӏсса
778,kräftig::A,snažan,гужсса
779,stark::A,jak,кьянкьасса
780,stark::A,snažan,кьянкьасса
781,schwach::A,slab,заэвсса
782,fett::A,pretio,бучсса
783,schlank::A,vitak,бювхъусса
784,hübsch::A,zgodan,янусса
785,böse::A,zao,оьсса
786,böse::A,opak,оьсса
787,dumm::A,glup,ахӏмакьсса
788,faul::A,lijen,танмалсса
789,faul::A,lijen,курчӏилсса
790,fleißig::A,radin,хӏарачат бусса
791,fleißig::A,marljiv,хӏарачат бусса
792,geizig::A,škrt,янттарцӏансса
793,klug::A,razborit,аькьлу бусса
794,geschickt::A,vješt,паргалсса
795,lieb::A,drag,аьзизсса
796,lustig::A,veseo,тяхъасса
797,sanft::A,blag,иминсса
798,hungrig::A,gladan,ккашилсса
799,krank::A,bolestan,къашавайсса
800,nackt::A,nag,кӏачӏасса
801,traurig::A,tužan,пашмансса
802,traurig::A,žalostan,пашмансса
803,lebendig::A,živ,уттавасса
804,gut::A,dobar,ххуйсса
805,schlecht::A,loš,оьккисса
806,schlecht::A,rđav,оьккисса
807,richtig::A,tačan,саргъунсса
808,richtig::A,ispravan,саргъунсса
809,schlimm::A,zao,оьккисса
810,schlimm::A,zločest,оьккисса
811,wahr::A,istinit,хӏакьсса
812,alt::A,star,кугьнасса
813,neu::A,nov,цӏусса
814,ehemalig::A,bivši,хъхъичӏвасса
815,alt[Lebewesen]::A,star,агьилсса
816,jung::A,mlad,чӏавасса
817,jung::A,mlad,жагьилсса
818,arm::A,ubog,мискинсса
819,arm::A,siromašan,мискинсса
820,reich::A,bogat,авадансса
821,bekannt::A,poznat,дусъсса
822,berühmt::A,čuven,машгьурсса
823,berühmt::A,slavan,машгьурсса
824,fremd::A,tuđ,чил
825,fremd::A,stran,чил
826,verschieden::A,razan,личӏи-личӏисса
827,verschieden::A,različan,личӏи-личӏисса
828,nah::A,blizak,гъансса
829,fern::A,dalek,архсса
830,fern::A,daljnji,архсса
831,linker::A,lijevi,кияхсса
832,linker::A,lijevi,кюччахсса
833,rechter::A,desni,урчӏахсса
834,anderer::A,drugi,цамур
835,anderer::A,drugačiji,цамур
836,erster::A,prvi,цалчинмур
837,erster::A,prvi,цалчиннсса
838,zweiter::A,drugi,кӏилчиимур
839,dritter::A,treći,шамулчинмур
840,letzter::A,zadnji,махъва-махъмур
841,allein::ADV,sam,ялгъузну
842,auf einmal::ADV,istodobno,
843,zusammen::ADV,skupa,цачӏу
844,zusammen::ADV,skupa,архӏал
845,zusammen::ADV,zajedno,цачӏу
846,zusammen::ADV,zajedno,архӏал
847,lange::ADV,dugo,батӏи къабуклай
848,lange::ADV,dugo,хъунмасса хӏаллай
849,plötzlich::ADV,naglo,цакуну
850,plötzlich::ADV,iznenada,цакуну
851,sofort::ADV,odmah,мугьлат бакъа
852,später::ADV,kasnije,махъ
853,jetzt::ADV,sad,утти
854,jetzt::ADV,sad,цӏана
855,jetzt::ADV,sada,утти
856,jetzt::ADV,sada,цӏана
857,heute::ADV,danas,хӏакьину
858,morgen::ADV,sutra,гьуит
859,morgen::ADV,sutra,гьунттий
860,bald::ADV,skoro,
861,bald::ADV,doskora,
862,dann::ADV,zatim,яла
863,gestern::ADV,juče,лахьхьу
864,gestern::ADV,jučer,лахьхьу
865,einst::ADV,negda,
866,einst::ADV,nekada,
867,damals::ADV,tada,та чӏумал
868,damals::ADV,onda,та чӏумал
869,danach::ADV,poslije,яла
870,danach::ADV,nakon toga,яла
871,vorher::ADV,prije,хьхьнчӏ
872,vorher::ADV,prije,хьхьичӏва
873,vorher::ADV,prije toga,хьхьнчӏ
874,vorher::ADV,prije toga,хьхьичӏва
875,zuerst::ADV,prvo,бакӏрай
876,zuerst::ADV,prvo,цӏу бутӏуй
877,zuerst::ADV,najprije,бакӏрай
878,zuerst::ADV,najprije,цӏу бутӏуй
879,einmal::ADV,jednom,цал
880,einmal::ADV,jedanput,цал
881,manchmal::ADV,katkad,ваксса-таксса
882,manchmal::ADV,katkada,ваксса-таксса
883,oft::ADV,često,чӏявуну
884,immer::ADV,vazda,мудан
885,immer::ADV,vazda,даиман
886,immer::ADV,uvijek,мудан
887,immer::ADV,uvijek,даиман
888,niemals::ADV,nikad,тачӏав
889,niemals::ADV,nikada,тачӏав
890,hier::ADV,tu,шикку
891,hier::ADV,ovdje,шикку
892,hierhin::ADV,amo,шиккун
893,hierhin::ADV,ovamo,шиккун
894,von hier::ADV,odavde,шичча
895,dort::ADV,ondje,гикку
896,dorthin::ADV,onamo,тиккун
897,geradeaus::ADV,ravno,тӏайланм
898,vorwärts::ADV,naprijed,хьхьичӏунмай
899,rückwärts::ADV,natrag,махъа-хьхьичӏунмай
900,zurück::ADV,nazad,махъунмай
901,zurück::ADV,natrag,махъунмай
902,unten::ADV,dolje,лув
903,hinab::ADV,nizbrdo,бакӏ-ялавай
904,hinab::ADV,nizbrdo,бакӏъялавай
905,oben::ADV,gore,ялув
906,hinauf::ADV,uzbrdo,лавай
907,überall::ADV,svuda,гьариий
908,überall::ADV,svuda,хьу-хьуний
909,überall::ADV,svuda,гьарца кӏанай
910,überall::ADV,svagdje,гьариий
911,überall::ADV,svagdje,хьу-хьуний
912,überall::ADV,svagdje,гьарца кӏанай
913,nicht::ADV,ne,къа-
914,ein wenig::ADV,malo,чанни
915,ein wenig::ADV,malo,ца чансса
916,kaum::ADV,tek,дахьа
917,kaum::ADV,jedva,дахьа
918,sehr::ADV,jako,оьну
919,sehr::ADV,jako,гужну
920,sehr::ADV,jako,хъинну
921,sehr::ADV,veoma,оьну
922,sehr::ADV,veoma,гужну
923,sehr::ADV,veoma,хъинну
924,so::ADV,tako,укукн
925,so::ADV,ovako,укукн
926,noch::ADV,još,гьала
927,noch::ADV,još,уттигу
928,noch::ADV,još,цакьинва
929,noch::ADV,još,ттигу-шилагу
930,nur::ADV,samo,анжагь
931,schon::ADV,već,
932,wieder::ADV,opet,цӏуницӏа
933,wieder::ADV,ponovo,цӏуницӏа
934,vergebens::ADV,uzalud,аьдада
935,vergebens::ADV,uzalud,нахӏакь
936,vergebens::ADV,zabadava,аьдада
937,vergebens::ADV,zabadava,нахӏакь
938,vor::PRP,pred,хьхьичӏ
939,vor::PRP,ispred,хьхьичӏ
940,hinter::PRP,za,махъ
941,hinter::PRP,iza,махъ
942,unter::PRP,pod,лув
943,unter::PRP,ispod,лув
944,durch::PRP,po,-х
945,durch::PRP,kroz,-х
946,neben::PRP,kraj,чӏарав
947,neben::PRP,pored,чӏарав
948,neben::PRP,pokraj,чӏарав
949,zwischen::PRP,među,дянив
950,zwischen::PRP,između,дянив
951,wegen::PRP,radi,цӏаний
952,wegen::PRP,zbog,цӏаний
953,dies::PRN,ovo,ва
954,das::PRN,to,та
955,das::PRN,to,кӏа
956,das::PRN,to,га
957,das::PRN,ono,та
958,das::PRN,ono,кӏа
959,das::PRN,ono,га
960,alles::PRN,sve,щала
961,ich::PRN,ja,на
962,du::PRN,ti,ина
963,er::PRN,on,му
964,wir::PRN,mi,жу
965,ihr::PRN,vi,зу
966,sie::PRN,oni,
967,was::FPRN,što,ци
968,wer::FPRN,tko,цу
969,wo::FADV,gdje,чув
970,wohin::FADV,kuda,чун
971,wohin::FADV,kamo,чун
972,wie::FADV,kako,цукун
973,warum::FADV,zašto,цан
974,wieviel::FNUM,koliko,циксса
975,eins::NUM,jedan,ца
976,zwei::NUM,dva,кӏива
977,drei::NUM,tri,шамма
978,vier::NUM,četiri,мукьа
979,vier::NUM,četiri,мукьва
980,fünf::NUM,pet,ххюва
981,sechs::NUM,šest,ряхва
982,sieben::NUM,sedam,арула
983,acht::NUM,osam,мяйва
984,neun::NUM,devet,урчӏва
985,zehn::NUM,deset,ацӏва
986,elf::NUM,jedanaest,ацӏния цава
987,zwölf::NUM,dvanaest,ацӏиия кӏива
988,zwanzig::NUM,dvadeset,кьува
989,dreißig::NUM,trideset,зувира
990,vierzig::NUM,četrdeset,мукьцӏала
991,fünfzig::NUM,pedeset,ххюцӏала
992,sechzig::NUM,šezdeset,ряхцӏала
993,siebzig::NUM,sedamdeset,
994,achtzig::NUM,osamdeset,мяйцӏала
995,neunzig::NUM,devetdeset,урчӏцӏала
996,hundert::NUM,sto,ттурш
997,hundert::NUM,sto,ттуршва
998,tausend::NUM,tisuća,азарва
999,und::CNJ,i,-гу
1000,und::CNJ,te,-гу
1001,oder::CNJ,ili,я
1002,oder::CNJ,ili,ягу
1003,stehen::V,stajati,ацӏан
1004,sitzen::V,sjediti,щяивкӏун икӏан
1005,liegen::V,ležati,утту нвхьуну икӏан
1006,hängen::V,visiti,зурчӏай тӏун
1007,werden::V,postati,хьун
1008,werden::V,činiti se,хьун
1009,passieren::V,desiti se,хьун
1010,passieren::V,dogoditi se,хьун
1011,beginnen::V,početi,дайдишин
1012,beginnen::V,početi,дайдирхьуну дикӏан
1013,enden::V,prestati,къуртал дан
1014,enden::V,svršiti se,къуртал дан
1015,wechseln::V,mijenjati se,даххана хьун
1016,wechseln::V,mijenjati se,даххана дуллан
1017,aufgehen[Sonne]::V,izići,буклай бур
1018,untergehen[Sonne]::V,zaći,лаглай бур
1019,scheinen[Sonne]::V,sijati,битан
1020,scheinen[Sonne]::V,sijati,чани буллан
1021,donnern::V,grmjeti,тӏий бур
1022,wehen::V,duhati,бишлай бур
1023,strömen::V,strujati,экьинан
1024,fließen::V,teći,экьинан
1025,sich drehen::V,obrtati se,гьанан
1026,sich drehen::V,vrtjeti se,гьанан
1027,schwanken::V,teturati,хъюлчу тӏун
1028,schwanken::V,teturati,хӏуркку тӏун
1029,schwanken::V,kolebati se,хъюлчу тӏун
1030,schwanken::V,kolebati se,хӏуркку тӏун
1031,schwingen::V,njihati,хъюлчай тӏун
1032,schwingen::V,njihati,хъюлчу тӏун
1033,schwingen::V,titrati,хъюлчай тӏун
1034,schwingen::V,titrati,хъюлчу тӏун
1035,fallen::V,padati,багьлан
1036,brennen::V,gorjeti,ччучлан
1037,rauchen::V,dimiti se,пуркӏу тӏун
1038,regnen::V,kišiti,лачӏун
1039,regnen::V,kišiti,лачIлай дур
1040,regnen::V,daždjeti,лачӏун
1041,regnen::V,daždjeti,лачIлай дур
1042,gefrieren::V,smrznuti se,микӏ лачӏун
1043,tauen::V,kopnjeti,баслан
1044,tauen::V,kraviti se,баслан
1045,schmelzen::V,topiti se,баслан
1046,trocknen::V,sušiti se,кьакьан
1047,sieden::V,kipjeti,щаран
1048,sieden::V,ključati,щаран
1049,faulen::V,gnjiti,аьллан
1050,verfaulen::V,sagnjiti,аьллан
1051,verfaulen::V,sagnjiti,аьян
1052,reißen::V,otrgnuti se,ххя дукан
1053,versinken::V,tonuti,оькьлан
1054,versinken::V,tonuti,оькьан
1055,versinken::V,propasti,оькьлан
1056,versinken::V,propasti,оькьан
1057,vergehen::V,prolaziti,лялиян
1058,erscheinen::V,pojaviti se,буккан
1059,erscheinen::V,pojaviti se,загьир хьун
1060,verschwinden::V,nestati,бат хьун
1061,verschwinden::V,nestati,акъа хьун
1062,verschwinden::V,izgubiti se,бат хьун
1063,verschwinden::V,izgubiti se,акъа хьун
1064,sinken::V,trgnuti,чахь учин
1065,sinken::V,spustiti se,чахь учин
1066,abnehmen::V,opasti,чан хьун
1067,abnehmen::V,opasti,ссуссукьу хьун
1068,zunehmen::V,povećati se,гьарза хьун
1069,steigen::V,uzići,гьаз хьун
1070,steigen::V,nadoći,гьаз хьун
1071,wachsen::V,rasti,ххяххан
1072,glänzen::V,blistati,цӏай буккан
1073,glänzen::V,sjati se,цӏай буккан
1074,funkeln::V,svjetlucati,цӏай-цӏай тӏун
1075,lärmen::V,bučati,чӏу буллан
1076,lärmen::V,bučati,аьлагъужа буллан
1077,lärmen::V,galamiti,чӏу буллан
1078,lärmen::V,galamiti,аьлагъужа буллан
1079,läuten::V,zvoniti,занг ришлан
1080,läuten::V,zvoniti,занг дуллан
1081,klingeln::V,zvoniti,занг ришлан
1082,klingeln::V,zvoniti,занг дуллан
1083,klirren::V,zvečati,
1084,brausen::V,hujati,никъащилан
1085,rauschen::V,šumiti,щурщур тӏун
1086,rauschen::V,šuškati,щурщур тӏун
1087,klingen::V,zvučati,чӏу буклан
1088,bellen::V,lajati,хӏап тӏун
1089,heulen::V,zavijati,
1090,blasen::V,puhati,уф тӏун
1091,pfeifen::V,fućkati,щютӏа тӏун
1092,schreien::V,vikati,чӏу бан
1093,schreien::V,kričati,чӏу бан
1094,stöhnen::V,stenjati,угь-къак тӏун
1095,zittern::V,drhtati,зурзу чин
1096,zittern::V,drhtati,зурзу тӏун
1097,zittern::V,trepetati,зурзу чин
1098,zittern::V,trepetati,зурзу тӏун
1099,leben::V,živjeti,ялапар хъанан
1100,geboren werden::V,roditi se,ан
1101,atmen::V,disati,ссихӏ ласлан
1102,atmen::V,disati,ссихӏ бигьлан
1103,trinken::V,piti,хӏачӏан
1104,trinken::V,piti,хӏачӏлан
1105,essen::V,jesti,канан
1106,schlucken::V,gutati,кьюлтӏа тӏун
1107,müde werden::V,umoriti se,аьхчӏин
1108,einschlafen::V,usnuti,шанан икӏан
1109,einschlafen::V,zaspati,шанан икӏан
1110,schlafen::V,spati,шанан
1111,aufwachen::V,probuditi se,чантӏ учин
1112,aufstehen::V,ustati,бизан
1113,sich erholen::V,odmoriti se,бигьалаган
1114,krank werden::V,oboljeti se,къашай хьун
1115,krank werden::V,razboljeti se,къашай хьун
1116,krank sein::V,bolovati,къашай хъанан
1117,krank sein::V,bolovati,къашавай икӏан
1118,schmerzen::V,boljeti,цӏун
1119,husten::V,kašljati,хъугьу чин
1120,husten::V,kašljati,хъугьу тӏун
1121,genesen::V,ozdraviti,хъин хьун
1122,genesen::V,ozdraviti,сагъ лаган
1123,genesen::V,oporaviti se,хъин хьун
1124,genesen::V,oporaviti se,сагъ лаган
1125,sterben::V,umrijeti,ивчӏан
1126,umkommen::V,skapati,лиллан
1127,umkommen::V,skapati,литӏлан
1128,umkommen::V,skapati,ажал биян
1129,umkommen::V,skapati,личӏи хьун
1130,umkommen::V,skapati,иакьлу хьун
1131,umkommen::V,skapati,ахир жан хъанан
1132,umkommen::V,skapati,рухӏирачӏа икӏан
1133,sich bewegen::V,gibati se,сукку хьун
1134,sich bewegen::V,kretati se,сукку хьун
1135,sich rühren::V,maknuti se,сукку хьун
1136,sich erheben::V,dići se,бизан
1137,sich setzen::V,sjesti,щяикӏан
1138,sich setzen::V,sjesti,щябикӏан
1139,hinfallen::V,pasti,багьан
1140,laufen::V,hodati,занан
1141,schreiten::V,stupati,ша ласлан
1142,spazierengehen::V,šetati se,сайр буллан
1143,eilen::V,hitati,анавар буккан
1144,sich beeilen::V,požuriti se,анавар буккан
1145,sausen::V,juriti,никъа щилан
1146,sausen::V,juriti,никъа щун
1147,rennen::V,trčati,лечлан
1148,springen::V,skakati,тӏанкӏ дан
1149,klettern::V,popeti se,лахълан
1150,klettern::V,penjati se,лахълан
1151,schaukeln::V,ljuljati se,гьайжак бигьлан
1152,kriechen::V,puzati,ххярк тӏун
1153,kriechen::V,gmizati,ххярк тӏун
1154,schwimmen::V,plivati,гьузун
1155,tauchen::V,roniti,лултту уккан
1156,tauchen::V,gnjuriti,лултту уккан
1157,rudern::V,veslati,бяхлан
1158,rudern::V,veslati,батӏлан
1159,rudern::V,veslati,ххялаххи дуклан
1160,fahren::V,voziti se,гьан
1161,fliegen::V,letjeti,лехлан
1162,fliegen::V,lijetati,лехлан
1163,gehen::V,ići,нан
1164,weggehen::V,otići,ялагьан
1165,abfahren::V,krenuti,гьан
1166,abfahren::V,otputovati,гьан
1167,anhalten::V,stati,бацӏан
1168,anhalten::V,zaustaviti,бацӏан
1169,hineingehen::V,ulaziti,буххан
1170,eintreten::V,ući,буххан
1171,kommen::V,doći,учӏан
1172,ankommen::V,stići,биян
1173,ankommen::V,stići,бучӏан
1174,zurückkommen::V,vratiti se,зана хъун
1175,zurückkommen::V,vratiti se,зана бикӏан
1176,zurückkommen::V,povratiti se,зана хъун
1177,zurückkommen::V,povratiti se,зана бикӏан
1178,bleiben::V,ostati,личӏан
1179,warten::V,čekati,ялугьлан
1180,erwarten::V,očekivati,ялугьлан
1181,suchen::V,tražiti,луглан
1182,finden::V,naći,лякъин
1183,versuchen::V,pokušati,ххал буллан
1184,vorbereiten::V,spremiti,хӏадур бан
1185,vorbereiten::V,pripremiti,хӏадур бан
1186,lieben::V,voljeti,эшкьи хьуиу бикӏан
1187,mögen::V,voljeti,ххиран бикӏан
1188,lachen::V,smijati se,хъян
1189,rühren::V,taknuti,
1190,weinen::V,plakati,аьтӏун
1191,schimpfen::V,psovati,дяъван
1192,schimpfen::V,psovati,ссугайи агьан
1193,sich ärgern::V,ljutiti se,ссибизлан
1194,sich fürchten::V,bojati se,ингъауслан
1195,fürchten::V,bojati se,хӏучӏ тӏун
1196,fliehen::V,pobjeći,ака бан
1197,flüchten::V,utjeći,лихъан
1198,sehen::V,vidjeti,чӏалан
1199,anschauen::V,ogledati,урган
1200,ansehen::V,gledati,буруглан
1201,hören::V,čuti,баллан
1202,zuhören::V,slušati,вичӏи дихьлан
1203,probieren::V,probati,тӏин ххал буллан
1204,riechen::V,osjećati miris,ссунтӏа тӏун
1205,fühlen::V,osjećati,дакӏнил буслан
1206,scheinen::V,činiti se,ххан
1207,scheinen::V,činiti se,бизан
1208,scheinen::V,činiti se,ххан бикӏлай бикӏан
1209,zu sehen sein::V,biti vidljiv,
1210,vernehmen::V,saznati,баян
1211,frieren::V,zima je,лигьулул хъанан
1212,tun::V,raditi,бан
1213,können::V,moći,хьун
1214,wollen::V,htjeti,
1215,anfangen::V,početi,дайдишин
1216,beenden::V,svršiti,къуртал бан
1217,beenden::V,dovršiti,къуртал бан
1218,aufhören::V,prestati,кьабагьан
1219,gelingen::V,uspjeti,бюхъан
1220,geraten::V,desiti se,
1221,öffnen::V,otvoriti,тӏитӏин
1222,schließen::V,zatvoriti,лакьин
1223,stellen::V,metnuti,дацӏан дан
1224,stellen::V,metnuti,бишин
1225,stellen::V,postaviti,дацӏан дан
1226,stellen::V,postaviti,бишин
1227,setzen::V,posaditi,щяитан
1228,legen::V,polagati,бишин
1229,berühren::V,doticati,ка щун
1230,berühren::V,dodirivati,ка щун
1231,verbinden::V,spojiti,бахӏин
1232,verbinden::V,spojiti,дахӏин
1233,verbinden::V,zavezati,бахӏин
1234,verbinden::V,zavezati,дахӏин
1235,bedecken::V,pokriti,ялтту бущин
1236,bedecken::V,pokriti,ялтту бакьин
1237,aufhängen::V,objesiti,лахъан
1238,anzünden::V,upaliti,лахъан
1239,anzünden::V,zapaliti,лахъан
1240,aufheben::V,podići,гьаз бан
1241,aufheben::V,podignuti,гьаз бан
1242,zurücklassen::V,ostaviti,кьаитан
1243,zurücklassen::V,ostaviti,битан
1244,zurücklassen::V,pustiti natrag,кьаитан
1245,zurücklassen::V,pustiti natrag,битан
1246,verlieren::V,izgubiti,дакъа дан
1247,fallen lassen::V,ispustiti,рутан
1248,machen::V,uraditi,дан
1249,machen::V,načiniti,дан
1250,machen::V,napraviti,дан
1251,herstellen::V,proizvesti,яраг ишла бувиу бан
1252,bauen::V,graditi,дан
1253,reparieren::V,popraviti,дакьин дан
1254,verbessern::V,poboljšati,ххуй дан
1255,ändern::V,promijeniti,баххана бан
1256,graben::V,kopati,дуклан
1257,graben::V,kopkati,дуклан
1258,beugen::V,saviti,лахӏан бан
1259,beugen::V,saviti,кьус бикӏан
1260,biegen::V,saviti,баччин
1261,biegen::V,saviti,лахӏан бан
1262,biegen::V,sagnuti,баччин
1263,biegen::V,sagnuti,лахӏан бан
1264,drehen::V,vrtjeti,гьанан
1265,wenden::V,obrnuti,кӏура баен бан
1266,umdrehen::V,okrenuti,кӏура баен бан
1267,umdrehen::V,prevŕnuti,кӏура баен бан
1268,heben::V,dizati,гьаз бан
1269,hochheben::V,dignuti,гьаз бан
1270,ergreifen::V,uhvatiti,хъап дан
1271,ergreifen::V,uhvatiti,хъап увиу угьан
1272,ergreifen::V,prihvatiti,хъап дан
1273,ergreifen::V,prihvatiti,хъап увиу угьан
1274,halten::V,držati,бугьлан
1275,drücken::V,pritiskivati,кьюч бигьлан
1276,schieben::V,gurati,щун
1277,kratzen::V,česati,
1278,kratzen::V,grepsti,
1279,lecken::V,lizati,ланцӏа тӏун
1280,beißen::V,ujesti,хъапа тӏун
1281,beißen::V,ujesti,кьацӏа тӏун
1282,beißen::V,gristi,хъапа тӏун
1283,beißen::V,gristi,кьацӏа тӏун
1284,abreißen::V,otkinuti,буцан
1285,abschneiden::V,odrezati,бухъан
1286,abschneiden::V,odrezati,кьукьин
1287,binden::V,vezati,бахӏин
1288,binden::V,vezati,дахӏин
1289,stecken::V,turiti,
1290,brechen::V,slomiti,гъагъан
1291,klopfen::V,lupati,кьутӏа тӏун
1292,klopfen::V,kucati,кьутӏа тӏун
1293,hauen::V,tući,рищун
1294,hauen::V,udarati,рищун
1295,kleben::V,lijepiti,лачӏун буллан
1296,reiben::V,trti,ссуку буллан
1297,streichen::V,namazati,дугъан
1298,streichen::V,namazati,аьгъу дан
1299,schleifen::V,brusiti,
1300,schneiden::V,rezati,духълан
1301,schneiden::V,rezati,кьукьлан
1302,rütteln::V,drmati,
1303,schütteln::V,tresti,хъюлчу буллан
1304,schwenken::V,mahati,палцӏ дуллан
1305,schütten::V,sipati,рутӏин
1306,schütten::V,lijevati,рутӏин
1307,füllen::V,napuniti,буцӏин бан
1308,einwickeln::V,umotati,кай-кай бан
1309,einwickeln::V,zamotati,кай-кай бан
1310,tragen::V,nositi,ларсун занан
1311,tragen::V,nositi,ларсун ачин
1312,schleppen::V,tegliti,ххилан
1313,ziehen::V,vući,
1314,aufbewahren::V,čuvati,ядан
1315,aufbewahren::V,čuvati,ядуллан
1316,werfen::V,bacati,личин
1317,fangen::V,loviti,бугьан
1318,fangen::V,loviti,бугьлан
1319,fangen::V,hvatati,бугьан
1320,fangen::V,hvatati,бугьлан
1321,packen::V,ščepati,
1322,packen::V,zgrabiti,
1323,verstecken::V,sakriti,ладитан
1324,verstecken::V,sakriti,кьюлтӏ дан
1325,verstecken::V,sakriti,дахьлаган дан
1326,teilen::V,podijeliti,бачӏин
1327,teilen::V,podijeliti,бутӏа бан
1328,schicken::V,slati,тӏайла буккан
1329,bringen::V,donijeti,диян дан
1330,hinzufügen::V,dodati,ххи бан
1331,hinzufügen::V,pridati,ххи бан
1332,bekommen::V,dobiti,ласун
1333,erhalten::V,primiti,ласун
1334,nehmen::V,uzeti,ласун
1335,wählen::V,izabrati,бувчӏин
1336,auswählen::V,odabrati,бувчӏин
1337,auswählen::V,odabrati,язи бугьан
1338,bewahren::V,sačuvati,ядан
1339,behindern::V,smetati,дайщишруду дуллан
1340,verderben::V,pokvariti,зия дан
1341,beschädigen::V,oštetiti,зарал буллан
1342,zerbrechen::V,razbiti,гьагъан
1343,zerbrechen::V,razbiti,гьагъан бан
1344,zerbrechen::V,prelomiti,гьагъан
1345,zerbrechen::V,prelomiti,гьагъан бан
1346,zerreißen::V,poderati,ххяхха дуккан
1347,zerreißen::V,rastrgnuti,ххяхха дуккан
1348,zerstören::V,razoriti,лекьан дан
1349,zerstören::V,razrušiti,лекьан дан
1350,verbrennen::V,spaliti,ччуччин
1351,verbrennen::V,sagorjeti,ччуччин
1352,geben::V,dati,дулун
1353,reichen::V,pružiti,дулун
1354,schenken::V,darivati,пишкаш дан
1355,schenken::V,darivati,багъишла дан
1356,schenken::V,darivati,ихӏсандалун дуллун
1357,versprechen::V,obećati,банна чин
1358,wünschen::V,željeti,
1359,loben::V,hvaliti,цӏа дан
1360,küssen::V,ljubiti,ппай тӏун
1361,wiegen::V,njihati,гьуркку тӏун
1362,wiegen::V,njihati,гьуркку буллан
1363,wiegen::V,njihati,гьуркку бан
1364,wiegen::V,ljuljati,гьуркку тӏун
1365,wiegen::V,ljuljati,гьуркку буллан
1366,wiegen::V,ljuljati,гьуркку бан
1367,zudecken::V,pokriti,
1368,wecken::V,probuditi,чантӏ учин ан
1369,zeigen::V,pokazati,ккаккан бан
1370,führen::V,voditi,буцин
1371,lehren::V,učiti,лахьхьин бан
1372,lehren::V,učiti,лахьхьин буллан
1373,unterrichten::V,poučiti,дарс дишаван
1374,aufziehen::V,uzgajati,хъуна ан
1375,aufziehen::V,uzgajati,тарбия ан
1376,leiten::V,upravljati,каялувшиву дан
1377,antreiben::V,natjeravati,
1378,lassen::V,dati,
1379,einladen::V,pozvati,хъамалу оьвчин
1380,vereinigen::V,ujediniti,ца бан
1381,besuchen::V,posjetiti,ялун уххан
1382,treffen::V,sresti,хьуна бакьин
1383,sich versammeln::V,okupiti se,батӏин
1384,spielen::V,igrati se,тӏуркӏу тӏун
1385,singen::V,pjevati,балай тӏун
1386,tanzen::V,plesati,къавтӏун
1387,sich trennen::V,razići se,ппив хьун
1388,verlassen::V,ostaviti,увккун гьан
1389,verlassen::V,napustiti,увккун гьан
1390,retten::V,spasiti,ххассал бан
1391,bewachen::V,čuvati,къарал бан
1392,bewachen::V,stražariti,къарал бан
1393,schützen::V,čuvati,ябан
1394,verteidigen::V,obraniti,буруччин
1395,sich schlagen::V,biti se,биян
1396,sich schlagen::V,udariti se,биян
1397,schießen::V,pucati,битлан
1398,schießen::V,strijeljati,битлан
1399,siegen::V,pobijediti,ххув хьун
1400,siegen::V,pobijediti,ххувшаву ласун
1401,ärgern::V,ljutiti,ссибизан уллан
1402,schlagen::V,biti,рищун
1403,schlagen::V,udariti,рищун
1404,treten::V,šutnuti,
1405,stechen::V,ubosti,кьутӏин
1406,stoßen::V,gurnuti,щун
1407,stehlen::V,ukrasti,дацин
1408,stören::V,smetati,кьючин
1409,belästigen::V,smetati,бизар уллан
1410,belästigen::V,dosaditi,бизар уллан
1411,verbergen::V,skriti,лабитан
1412,verbergen::V,skriti,кӏучӏ бан
1413,täuschen::V,obmanuti,хъяврин ан
1414,betrügen::V,prevarati,аьикьин ан
1415,töten::V,ubiti,ивчӏан
1416,wohnen::V,stanovati,оьрму бутлан
1417,arbeiten::V,raditi,зун
1418,sammeln::V,sabrati,ттихӏин
1419,sammeln::V,sabrati,вив дишин
1420,pflücken::V,ubrati,риттун
1421,jagen::V,loviti,авли занан
1422,fischen::V,ribati,чавахъру бугьлан
1423,fischen::V,loviti ribu,чавахъру бугьлан
1424,fassen::V,uloviti,бугьан
1425,hüten::V,pasti,урттуйн бакьлан
1426,treiben::V,goniti,дачин дуллан
1427,treiben::V,goniti,лихъан буллан
1428,anbinden::V,privezati,бахӏин
1429,füttern::V,hraniti,канаки буллан
1430,melken::V,musti,ттизин
1431,hacken::V,sjeckati,мюрш буллан
1432,hacken::V,sjeckati,мюрш бан
1433,gießen::V,politi,щин дишин
1434,reifen::V,sazreti,диян
1435,zubereiten::V,prigotoviti,хӏадур дан
1436,zubereiten::V,prigotoviti,хӏадур бан
1437,kochen::V,kuhati,шашан
1438,kochen::V,kuhati,шашан дуллан
1439,backen::V,peći,бишлан
1440,backen::V,peći,шахьлан
1441,braten::V,peći,цӏарайх дуллан
1442,braten::V,pržiti,цӏарайх дуллан
