,Concept_ID,xal,kl
734,klug::A,ухата,kutaappoq
735,klug::A,ухата,kuttaappoq
736,klug::A,ухата,qarasagippoq
737,geschickt::A,чадмг,
738,lieb::A,эңкр,akisooq
739,lustig::A,сергмҗтә,piikulavoq
740,lustig::A,җирһлтә,piikulavoq
741,sanft::A,номһн,isumagippoq
742,hungrig::A,өлн,kaappoq
743,hungrig::A,өлн,perlilerpoq
744,hungrig::A,харһнсн,kaappoq
745,hungrig::A,харһнсн,perlilerpoq
746,krank::A,өвчтә,napparsimavoq
747,krank::A,шалтгта,napparsimavoq
748,nackt::A,нүцкн,
749,traurig::A,һундлта,aliasuppoq
750,lebendig::A,әмд,uumavoq
751,gut::A,сән,ajunngilaq
752,schlecht::A,му,sualuppoq
753,richtig::A,зөвтә,iluarpoq
754,schlimm::A,җигшүртә,amiilaarnarpoq
755,wahr::A,үнн,ilumoorpoq
756,wahr::A,мөн,ilumoorpoq
757,alt::A,хуучн,pisoqaq
758,neu::A,шин,nutaavoq
759,ehemalig::A,хуучн,
760,alt[Lebewesen]::A,көгшн,utoqqaq
761,jung::A,баһ,inuusuppoq
762,jung::A,баһ,kingulliarsuk
763,arm::A,угатя,piillasoq
764,arm::A,угатя,piitsuuvoq
765,reich::A,байн,pisuuvoq
766,bekannt::A,таньл,
767,bekannt::A,таньдг,
768,berühmt::A,туурсн,tusaamasaq
769,fremd::A,күүнә,ajasoornarpoq
770,verschieden::A,әдл биш,allatut
771,verschieden::A,әдл биш,tamalaat
772,verschieden::A,йилһәтә,allatut
773,verschieden::A,йилһәтә,tamalaat
774,nah::A,өөрхн,qanippoq
775,fern::A,хол,ungasippoq
776,linker::A,зүн,saamerleq
777,rechter::A,барун,innarluissut
778,anderer::A,талдан,
779,erster::A,негдгч,siulleq
780,zweiter::A,хойрдгч,qataatsup tullia
781,dritter::A,һурвдгч,pingajorarterut
782,letzter::A,отхн,kingulleq
783,allein::ADV,һанцарн,kisimiippoq
784,auf einmal::ADV,нег дәкҗ,tassanngaannaq
785,zusammen::ADV,хамдан,attaasa
786,zusammen::ADV,хамдан,attarmik
787,lange::ADV,удан,akuni
788,plötzlich::ADV,генткн,tassanngaannaq
789,sofort::ADV,дарунь,erniinnaq
790,später::ADV,сүүлд,kingorna
791,jetzt::ADV,ода,maanna
792,jetzt::ADV,ода,massakkut
793,heute::ADV,эндр,ullumi
794,morgen::ADV,маңһдур,aqagu
795,bald::ADV,дарунь,erniinnaq
796,dann::ADV,дәкәд,taava
797,gestern::ADV,өцклдүр,ippassaq
798,einst::ADV,нег саамд,ataatsimik
799,einst::ADV,нег саамд,ilaanni
800,damals::ADV,тиигхд,taamani
801,damals::ADV,тиигхд,taamanikkut
802,damals::ADV,тиигхд,taassumuunakkut
803,danach::ADV,тегәд,taava
804,vorher::ADV,урд,siornagut
805,zuerst::ADV,түрүләд,
806,einmal::ADV,нег дәкҗ,ilaanni
807,einmal::ADV,нег дәкҗ,ataatsimik
808,manchmal::ADV,зәрмдән,qaqutigu
809,manchmal::ADV,зәрмдән,qaqutigut
810,oft::ADV,хара биш,akulikitsumik
811,oft::ADV,хатяр биш,akulikitsumik
812,oft::ADV,дару-дарунь,akulikitsumik
813,immer::ADV,оньдинд,tamatigut
814,niemals::ADV,кезә чмгн биш,
815,hier::ADV,энд,maani
816,hier::ADV,энүнд,maani
817,hierhin::ADV,нааран,maani
818,von hier::ADV,эндәс,
819,dort::ADV,тенд,
820,dorthin::ADV,тиигән,ikuuna
821,geradeaus::ADV,шуд,narlumut
822,vorwärts::ADV,уралан,pilangavoc
823,rückwärts::ADV,гедргән,kingumut
824,rückwärts::ADV,гедргән,tunumut or tunummut
825,zurück::ADV,хәрү,kingumut
826,zurück::ADV,хәрү,tunumut or tunummut
827,unten::ADV,дор,kana
828,hinab::ADV,дор,qiviu
829,hinab::ADV,доракшан,qiviu
830,oben::ADV,деер,
831,hinauf::ADV,өөдән,
832,hinauf::ADV,деер,
833,überall::ADV,альд болв чигн,tamaginni
834,überall::ADV,альд болв чигн,tamani tamaani
835,nicht::ADV,эс,
836,nicht::ADV,биш,
837,nicht::ADV,бичә,
838,ein wenig::ADV,баахн,
839,ein wenig::ADV,баахнар,
840,kaum::ADV,әрә,qaqutigorsuaq
841,sehr::ADV,йир,assut
842,so::ADV,иигҗ,
843,noch::ADV,ода чигн,qeratavoq
844,nur::ADV,һанцхн,
845,schon::ADV,одх,taava-una
846,wieder::ADV,бас,kingumut
847,vergebens::ADV,киидән,angiluk
848,vor::PRP,урд,
849,hinter::PRP,ца,
850,unter::PRP,дор,
851,durch::PRP,ивт,
852,durch::PRP,дундаһур,
853,neben::PRP,хаҗуд,
854,zwischen::PRP,хоорнд,
855,wegen::PRP,көлтә,
856,wegen::PRP,деерәс,
857,dies::PRN,эн,manna
858,dies::PRN,эн,matuma
859,das::PRN,тер,ua
860,alles::PRN,цуһар,
861,ich::PRN,би,uanga
862,du::PRN,чи,illit
863,er::PRN,тер,una
864,wir::PRN,мадн,uagut
865,ihr::PRN,та,ilissi
866,sie::PRN,тедн,uku
867,was::FPRN,юн,aat?
868,wer::FPRN,кен,kikkut
869,wo::FADV,хама,sumi
870,wohin::FADV,хамаран,sumut
871,wie::FADV,яһҗ,qanoq
872,wie::FADV,яһад,qanoq
873,warum::FADV,юңгад,sooq
874,wieviel::FNUM,кедү,qassit
875,wieviel::FNUM,кедү,qanoq atsigisumik?
876,eins::NUM,негн,ataaseq
877,zwei::NUM,хойр,marluk
878,drei::NUM,һурвн,pingasut
879,vier::NUM,дөрвн,sisamat
880,vier::NUM,дөрвн,qajuusat
881,fünf::NUM,тавн,tallimat
882,sechs::NUM,зурһан,arfineq
883,sechs::NUM,зурһан,arfinillit
884,sieben::NUM,долан,arfineq-marluk
885,acht::NUM,нәәмн,arfineq pingasut
886,neun::NUM,йисн,qulingiluat
887,neun::NUM,йисн,arfineq sisamat
888,zehn::NUM,арвн,qulit
889,elf::NUM,арвн негн,aqqaneq
890,zwölf::NUM,арвн хойр,aqqaneq-marluk
891,zwanzig::NUM,хөрн,tyve
892,dreißig::NUM,һучн,tredive
893,dreißig::NUM,һучн,pingasunik qulillit
894,vierzig::NUM,дөчн,fyrre
895,fünfzig::NUM,тәвн,halvtreds
896,fünfzig::NUM,тәвн,tallimanik qulillit
897,sechzig::NUM,җирн,tres
898,siebzig::NUM,далн,halvfjerds
899,achtzig::NUM,найн,firs
900,neunzig::NUM,йирн,halvfems
901,hundert::NUM,зун,et hundrede
902,tausend::NUM,миңһн,et tusinde
903,und::CNJ,болн,aamma
904,oder::CNJ,эс гиҗ,imalluunnit
905,oder::CNJ,эс гихлә,imalluunnit
906,stehen::V,зогсх,sikingavoq
907,sitzen::V,суух,ingippoq
908,liegen::V,кевтх,nalavoq
909,liegen::V,кевтх,aqupivoq
910,hängen::V,өлгәтә бәәх,nivinngarpaa
911,werden::V,болх,pinngorpoq
912,passieren::V,болх,pivoq
913,beginnen::V,эклх,aallarnerpaa
914,enden::V,төгсх,naggaserpaa
915,wechseln::V,хүврх,immikkut ilivoq
916,aufgehen[Sonne]::V,һарх,
917,untergehen[Sonne]::V,орх,ilioqqaasoq
918,untergehen[Sonne]::V,сүүрлх,ilioqqaasoq
919,scheinen[Sonne]::V,герлтх,qinnorpoq
920,scheinen[Sonne]::V,герлтх,qinngorpoq
921,donnern::V,күрҗңнх,kalleq
922,wehen::V,сальклх,timmivoq
923,strömen::V,һооҗх,
924,fließen::V,урсх,
925,sich drehen::V,эргх,ipippaa
926,schwanken::V,дәәвлх,aalavoq
927,schwingen::V,нәәхлх,issakajaat or issakatsiaarut
928,fallen::V,унх,quasivaa
929,fallen::V,киисх,quasivaa
930,brennen::V,шатх,seerpoq
931,brennen::V,шатх,uuppaa
932,rauchen::V,ута һарһх,pujoorpoq
933,regnen::V,орх,siallerpoq
934,gefrieren::V,мөстх,qiulerpoq
935,tauen::V,хәәлх,aappoq
936,schmelzen::V,хәәлх,aappoq
937,schmelzen::V,хәәлх,aatsippaa
938,schmelzen::V,хәәлгдх,aappoq
939,schmelzen::V,хәәлгдх,aatsippaa
940,trocknen::V,эврх,panerserpaa
941,sieden::V,буслх,qalappoq
942,faulen::V,үмкәрх,
943,verfaulen::V,илҗрх,
944,reißen::V,тасрх,qulli
945,reißen::V,тасрх,alittorpaa
946,reißen::V,тасрх,kimillanneq
947,versinken::V,чивх,kivivaa
948,versinken::V,чивх,apparpoq
949,vergehen::V,болх,qaangerpaa
950,vergehen::V,болх,sarsuppoq
951,erscheinen::V,һарх,takutippoq
952,verschwinden::V,уга болх,
953,sinken::V,татгдх,kivivaa
954,sinken::V,татгдх,apparpoq
955,abnehmen::V,хасгдх,ikillipput
956,zunehmen::V,өсх,allisippaa
957,steigen::V,немх,allisippaa
958,wachsen::V,өсх,allivoq
959,wachsen::V,урһх,allivoq
960,glänzen::V,гилвкх,qinngorpoq
961,glänzen::V,гилвкх,qinnorpoq
962,funkeln::V,цәклх,uisorilavoq
963,lärmen::V,шууглдх,
964,läuten::V,хоңх,avilualaarpoq
965,klingeln::V,җиңнулх,aviluarpoq
966,klingeln::V,җиңнулх,aviluarpaluppoq
967,klirren::V,җиңнх,
968,brausen::V,догшрхх,ittuk
969,brausen::V,догшрхх,ittuppoq
970,brausen::V,догшрхх,ittuppaluppoq
971,rauschen::V,сарҗңнх,
972,klingen::V,ә һарх,
973,bellen::V,хуцх,qiluppoq
974,heulen::V,уульх,maarpoq
975,heulen::V,уульх,maalavoq
976,heulen::V,уульх,miaggoorpoq
977,blasen::V,үләх,aporneq
978,pfeifen::V,ишкрх,siggartartitsivoq
979,pfeifen::V,ишкрх,siorsulavoq
980,schreien::V,хәәкрх,suaarpoq
981,stöhnen::V,түңшх,nipiliorpoq
982,stöhnen::V,түңшх,nipilliorpoq
983,zittern::V,дагҗннх,qarsulivik
984,leben::V,бәәх,inuuvoq
985,geboren werden::V,төрх,inuuvoq
986,geboren werden::V,төрх,inunngorpoq
987,atmen::V,әмсхлх,anersaarpoq
988,trinken::V,уух,imerpoq
989,essen::V,идх,tamorpoq
990,schlucken::V,зальгх,tuluarnaq
991,müde werden::V,көшх,
992,einschlafen::V,унтх,sinippoq
993,schlafen::V,нөөрсх,sinik
994,aufwachen::V,серх,iterpoq
995,aufwachen::V,серх,eqqumavoq
996,aufstehen::V,босх,makippoq
997,sich erholen::V,амрх,qasuerserpoq
998,krank werden::V,гемтх,
999,krank sein::V,шалтглх,
1000,schmerzen::V,өвдх,anneraa
1001,schmerzen::V,өвдх,annernarpoq
1002,husten::V,ханях,quersorpoq
1003,genesen::V,эдгх,ajunngissivoq
1004,genesen::V,эдгх,ilisimmarpoq
1005,genesen::V,эдгх,ilorrippoq
1006,sterben::V,үкх,toquvoq
1007,sterben::V,өңгрх,toquvoq
1008,umkommen::V,үкх,
1009,sich bewegen::V,көдлх,ingerlavoq
1010,sich bewegen::V,көндрх,ingerlavoq
1011,sich rühren::V,көндрх,
1012,sich erheben::V,босх,
1013,sich setzen::V,суух,ingippoq
1014,hinfallen::V,унх,
1015,hinfallen::V,киисх,
1016,laufen::V,йовх,arpappoq
1017,schreiten::V,алхх,ingerlavoq
1018,spazierengehen::V,сергҗ йовх,utertakajaarpoq
1019,spazierengehen::V,сергҗ йовх,utertakattajaarpoq
1020,eilen::V,шулудх,qaa qaa
1021,eilen::V,шулудх,qiilasaarpoq
1022,eilen::V,шулудх,ingerlasaarpaa
1023,sich beeilen::V,адһх,tuaviorpoq
1024,sich beeilen::V,шамдх,tuaviorpoq
1025,sausen::V,хурдлх,uiguut
1026,sausen::V,йир_хурдар_гүүх,uiguut
1027,sausen::V,йир_хурдар_йовх,uiguut
1028,rennen::V,гүүх,igivoq
1029,springen::V,һәрәдх,upernassaq
1030,klettern::V,давшх,pilaakkeerpoq
1031,schaukeln::V,дүүдңндх,aalavoq
1032,kriechen::V,мөлкх,
1033,schwimmen::V,усчх,naluppoq
1034,tauchen::V,булхх,allorpoq
1035,rudern::V,хәәвдх,ipuppaa
1036,fahren::V,йовх,qimusserpoq
1037,fliegen::V,нисх,timmivoq
1038,gehen::V,йовх,
1039,weggehen::V,йовх,piiarpoq
1040,weggehen::V,одх,piiarpoq
1041,weggehen::V,һарх,piiarpoq
1042,weggehen::V,мөрлх,piiarpoq
1043,abfahren::V,мордх,
1044,anhalten::V,зогсх,unitsippaa
1045,hineingehen::V,орх,timaappaa
1046,eintreten::V,орх,allattorpaa
1047,kommen::V,ирх,qaa-
1048,kommen::V,ирх,pivaa
1049,ankommen::V,ирх,tikippoq
1050,zurückkommen::V,орх,angerlarpoq
1051,bleiben::V,бәәх,uninngavoq
1052,warten::V,күләх,paavoq
1053,warten::V,күләх,utaqqivoq
1054,erwarten::V,күләх,
1055,suchen::V,хәәх,nivivaa
1056,finden::V,олх,nanivaa
1057,versuchen::V,седх,uuppaa
1058,versuchen::V,седх,ussersarpaa
1059,vorbereiten::V,белдх,piareersarpaa
1060,lieben::V,дурлх,asavaa
1061,mögen::V,таассгдх,akaaraa
1062,lachen::V,инәх,
1063,rühren::V,уйрах,qeerlerpaa
1064,weinen::V,уульх,qiavoq
1065,schimpfen::V,харах,qatimaarpoq
1066,sich ärgern::V,уурлх,ugguutigaa
1067,sich fürchten::V,әәх,eqqanaarpoq
1068,fürchten::V,әәх,ersigaa
1069,fürchten::V,сүрдх,ersigaa
1070,fliehen::V,зулх,qimaavoq
1071,flüchten::V,орһх,allikarfigaa
1072,flüchten::V,зулх,allikarfigaa
1073,sehen::V,үзх,isigaa
1074,anschauen::V,харх,
1075,ansehen::V,хәләх,alaatsinaappaa
1076,ansehen::V,үзх,alaatsinaappaa
1077,hören::V,соңсх,tusarpaa
1078,zuhören::V,соңсх,naalappoq
1079,probieren::V,амсх,
1080,riechen::V,үнрчлх,tipippoq
1081,fühlen::V,медх,misigaa
1082,scheinen::V,болҗ медгдх,takutippoq
1083,scheinen::V,миниһәр болхла,takutippoq
1084,scheinen::V,болад бәәх,takutippoq
1085,zu sehen sein::V,үзгдх,
1086,vernehmen::V,соңсх,
1087,frieren::V,даарх,qiiavoq
1088,tun::V,кех,iliorpoq
1089,können::V,чадх,
1090,wollen::V,дурлх,piumavaa
1091,anfangen::V,эклх,pilerpoq
1092,beenden::V,дуусх,naggaserpaa
1093,aufhören::V,уурх,naammatsippaa
1094,gelingen::V,бүтх,
1095,gelingen::V,күцәх,
1096,geraten::V,болх,
1097,öffnen::V,секх,ammarpaa
1098,schließen::V,хаах,matuaa
1099,stellen::V,тәвх,ilivaa
1100,stellen::V,тәвх,iliorarpai
1101,stellen::V,тәвх,ilioqqarpai
1102,setzen::V,суулһх,iliorarpai
1103,setzen::V,суулһх,ilioqqarpai
1104,legen::V,тәвх,ilivaa
1105,berühren::V,көндәх,attorpaa
1106,verbinden::V,боох,taperserpaa
1107,bedecken::V,хучх,iikkerpaa
1108,bedecken::V,хучх,iikkersorpaa
1109,bedecken::V,бүркх,iikkerpaa
1110,bedecken::V,бүркх,iikkersorpaa
1111,aufhängen::V,өлгх,inivaa
1112,aufhängen::V,өлгх,iniorarpai
1113,anzünden::V,асах,saggaavoq
1114,anzünden::V,шатах,saggaavoq
1115,aufheben::V,өөдән өргх,allisippaa
1116,zurücklassen::V,үлдәх,aallarpoq
1117,verlieren::V,геех,annaavaa
1118,fallen lassen::V,алдх,nakkaavaa
1119,machen::V,кех,iliorpoq
1120,herstellen::V,кех,anillatsippaa
1121,bauen::V,тосхх,marrarterpaa
1122,reparieren::V,ясх,iluarsaappaa
1123,verbessern::V,сәәрүлх,naqqippaa
1124,ändern::V,хүврәх,
1125,graben::V,малтх,assappaa
1126,beugen::V,нуһлх,qappappoq
1127,biegen::V,матилһх,qappappoq
1128,drehen::V,эргүлх,
1129,wenden::V,көмрх,assappaa
1130,wenden::V,көмрх,assakarpoq
1131,wenden::V,эргүлх,assappaa
1132,wenden::V,эргүлх,assakarpoq
1133,umdrehen::V,эргүлх,assakartippaa
1134,heben::V,өргх,kivippaa
1135,heben::V,деер өргх,kivippaa
1136,hochheben::V,өргх,kissumiarpaa
1137,ergreifen::V,бәрх,isaappaa
1138,ergreifen::V,бәрх,isaguppaa
1139,halten::V,бәрх,minarpaa
1140,drücken::V,шахх,naqittaat
1141,schieben::V,түлкх,
1142,kratzen::V,мааҗх,qitsuppaa
1143,lecken::V,долах,aluppaa
1144,beißen::V,хазх,kiivaa
1145,abreißen::V,таслх,aqqarpaa
1146,abreißen::V,таслх,isaterpaa
1147,abschneiden::V,тәәрх,kipivaa
1148,binden::V,боох,kakkersarpaa
1149,stecken::V,шаах,kussunneq
1150,stecken::V,хатхх,kussunneq
1151,brechen::V,хамхлх,nallorpaa
1152,klopfen::V,цокх,pattappaa
1153,hauen::V,цокх,aqivaa
1154,kleben::V,наах,qaappoq
1155,reiben::V,зүлгх,tagiarpaa
1156,reiben::V,зүлгх,tangiarpaa
1157,streichen::V,наах,erlerpoq
1158,streichen::V,лашх,erlerpoq
1159,streichen::V,түркх,erlerpoq
1160,schleifen::V,хурцлх,sequppaa
1161,schneiden::V,хәәчлх,uullivoq
1162,rütteln::V,дәәвлүлх,
1163,schütteln::V,сегсрх,aalavoq
1164,schwenken::V,дайлх,issarpoq
1165,schütten::V,кех,
1166,füllen::V,дүүргх,immerpaa
1167,einwickeln::V,орах,immoqquserpaa
1168,tragen::V,зөөх,maqippaa
1169,tragen::V,зөөх,assartorpoq
1170,schleppen::V,чирх,assartorpoq
1171,ziehen::V,татх,kalippaa
1172,ziehen::V,татх,kalissarpoq
1173,aufbewahren::V,хадһлх,toqqorpaa
1174,werfen::V,хайх,kuivaa
1175,fangen::V,бәрх,anguaa
1176,fangen::V,хавлх,anguaa
1177,packen::V,бәрх,
1178,verstecken::V,дүрх,anngigaa
1179,verstecken::V,бултулх,anngigaa
1180,teilen::V,хувах,agguut
1181,teilen::V,хувах,agguusersorpaa
1182,schicken::V,илгәх,nassiuppaa
1183,bringen::V,авч ирх,aggiuppaa
1184,bringen::V,авч ирх,nassataraa
1185,hinzufügen::V,немх,
1186,bekommen::V,авх,tiguaa
1187,erhalten::V,авх ,tiguaa
1188,nehmen::V,авх,pivoq
1189,nehmen::V,авх,tiguaa
1190,wählen::V,шүүх,
1191,auswählen::V,шүүх,
1192,bewahren::V,хадһлх,sukkunik simerserpaa
1193,bewahren::V,кевтнь үлдәх,sukkunik simerserpaa
1194,bewahren::V,кевтнь бәәлһх,sukkunik simerserpaa
1195,behindern::V,харшлх,
1196,verderben::V,үрәх,asiutippaa
1197,verderben::V,үрәх,piuneerunnerit
1198,beschädigen::V,эвдх,
1199,zerbrechen::V,күүлх,ukuvoq
1200,zerbrechen::V,хамхлх,ukuvoq
1201,zerreißen::V,шуучх,tisavaa
1202,zerreißen::V,шуучх,alittorpaa
1203,zerstören::V,эвдх,aserorpaa
1204,verbrennen::V,шатах,seerpoq
1205,geben::V,өгх,pivoq
1206,reichen::V,өгх,
1207,schenken::V,белглх,
1208,versprechen::V,амлх,neriorsorpaa
1209,wünschen::V,сә хәәх,kissaat
1210,loben::V,магтх,nersorpaa
1211,loben::V,магтх,nersornaat
1212,küssen::V,үмсх,kunippaa
1213,küssen::V,үмсх,kunissorpaa
1214,wiegen::V,саатулх,
1215,zudecken::V,бүркх,majorpaa
1216,wecken::V,серүлх,itersarpaa
1217,zeigen::V,үзүлх,tikkuuppaa
1218,führen::V,көтлх,tasissiuppaa
1219,führen::V,көтлх,ilitsersorpaa
1220,führen::V,көтлх,tasissersuuppaa
1221,lehren::V,заах,ilinniartippaa
1222,lehren::V,сурһх,ilinniartippaa
1223,unterrichten::V,сурһх,ajoqerpaa
1224,unterrichten::V,сурһх,ajoqersorpaa
1225,unterrichten::V,сурһх,ilinniartitsivoq
1226,unterrichten::V,багшлх,ajoqerpaa
1227,unterrichten::V,багшлх,ajoqersorpaa
1228,unterrichten::V,багшлх,ilinniartitsivoq
1229,aufziehen::V,өскәх,inororsarpaa
1230,leiten::V,һардх,iluatsippaa
1231,leiten::V,толһалх,iluatsippaa
1232,antreiben::V,шамдах,ikusimmippaa
1233,lassen::V,күч үзүлх,
1234,einladen::V,үрх,qaaqquaa
1235,einladen::V,үрх,qaasarpaa
1236,vereinigen::V,хамцулх,taperserpaa
1237,besuchen::V,одх,tikeraarpaa
1238,treffen::V,харһх,aporappaa
1239,sich versammeln::V,цуглрх,majorpoq
1240,sich versammeln::V,хурх,majorpoq
1241,spielen::V,наадх,pinnguarpoq
1242,singen::V,дуулх,erinarsorpoq
1243,tanzen::V,биилх,qitippoq
1244,sich trennen::V,хаһцх,immikkoortippaa
1245,verlassen::V,хайх,
1246,retten::V,әм аврх,annaappaa
1247,retten::V,әәмшгәс харсх,annaappaa
1248,bewachen::V,харх,
1249,bewachen::V,манх,
1250,schützen::V,харсх,eriagaa
1251,schützen::V,харсх,pineqartaalivaa
1252,verteidigen::V,харсх,
1253,sich schlagen::V,гүвдлдх,
1254,schießen::V,хах,aallaavaa
1255,schießen::V,хах,piseriuppaa
1256,siegen::V,диилх,
1257,ärgern::V,уурлулх,ninngassarpaa
1258,ärgern::V,уурлулх,ninngassaarpaa
1259,schlagen::V,цокх,unatarpaa
1260,schlagen::V,гүвдх,unatarpaa
1261,stechen::V,хатхх,iguppaa
1262,stechen::V,хатхх,qasilippoq
1263,stoßen::V,түлкчкх,ikuserpaa
1264,stoßen::V,түлкчкх,ikusimmippaa
1265,stehlen::V,хулхалх,tillippaa
1266,stören::V,һә болх,akornuserpaa
1267,belästigen::V,амр эс өгх,
1268,verbergen::V,нуух,anngigaa
1269,verbergen::V,бултулх,anngigaa
1270,täuschen::V,меклх,
1271,betrügen::V,меклх,peqquserluttuliorfigaa
1272,betrügen::V,мек һарһх,peqquserluttuliorfigaa
1273,töten::V,алх,maappaa
1274,töten::V,алх,toquppaa
1275,wohnen::V,бәәх,najugaqarpoq
1276,arbeiten::V,көдлх,sulivoq
1277,sammeln::V,түүх,katersorpai
1278,pflücken::V,түүх,
1279,pflücken::V,хурах,
1280,jagen::V,аңнх,piniarpoq
1281,jagen::V,аңһучлх,piniarpoq
1282,fischen::V,заһс аңнх,aalisarpoq
1283,fassen::V,бәрх,
1284,hüten::V,хәрүлх,
1285,treiben::V,туух,
1286,anbinden::V,уйх,qilerut
1287,anbinden::V,уйх,qilersorpaa
1288,anbinden::V,уйх,ungerlatserpaa
1289,füttern::V,теҗәх,nerlerpaa
1290,melken::V,саах,
1291,hacken::V,чавчх,
1292,gießen::V,услх,imerterpaa
1293,reifen::V,болх,
1294,reifen::V,болвсрх,
1295,zubereiten::V,белдх,
1296,kochen::V,чанх,igavoq
1297,kochen::V,болһх,igavoq
1298,backen::V,болһх,
1299,braten::V,хуурх,siappaa
1300,umrühren::V,самрх,qeerlerpaa
1301,stricken::V,өлгх,
1302,nähen::V,уйх,
1303,färben::V,будх,misuppaa
1304,reinigen::V,цеврлх,sanniarpaa
1305,waschen::V,уһах,asappaa
1306,abwischen::V,арчх,saligarpaa
1307,abwischen::V,арчх,saligartorpaa
1308,spülen::V,зәәлх,
1309,fegen::V,сәвүрдх,sanngiarpaa
1310,kehren::V,сәвүрдх,
1311,baden::V,өөмх,uffarpoq
1312,sich waschen::V,уһах,uffarpoq
1313,sich waschen::V,бийән уһаҗ,uffarpoq
1314,ausziehen::V,тәәлх,annoraajarpaa
1315,anziehen::V,өмсх,ativaa
1316,anziehen::V,өмсх,atitippaa
1317,sich anziehen::V,хувцлх,atisalersorpoq
1318,kämmen::V,самлх,
1319,schmücken::V,чимх,
1320,schmücken::V,кеерүлх,
1321,sagen::V,келх,oqarpoq
1322,sprechen::V,келх,oqaluttarpoq
1323,reden::V,күүндх,oqaluppoq
1324,reden::V,күр_кех,oqaluppoq
1325,sich unterhalten::V,күүндх,
1326,fragen::V,сурх,aperaa
1327,bitten::V,эрх,aperaa
1328,bitten::V,эрх,qinnuigaa
1329,erzählen::V,келх,oqaluttuaraa
1330,erzählen::V,келҗ өгх,oqaluttuaraa
1331,mitteilen::V,медүлх,oqalualaarpoq
1332,nennen::V,нерәдх,
1333,nennen::V,нер өгх,
1334,rufen::V,дуудх,qaaqquaa
1335,prahlen::V,көөрх,oqqartuvoq
1336,prahlen::V,көөрх,oqallortuvoq
1337,übersetzen::V,орчулх,ikaarpoq
1338,übersetzen::V,орчулх,nutserpaa
1339,denken::V,санх,isumaqarpoq
1340,glauben::V,шүтх,upperaa
1341,glauben::V,шүтх,isumaqarpoq
1342,glauben::V,нәәлх,upperaa
1343,glauben::V,нәәлх,isumaqarpoq
1344,bemerken::V,темдглх,
1345,erkennen::V,таньх,ilisaraa
1346,erkennen::V,медх,ilisaraa
1347,begreifen::V,медх,
1348,verstehen::V,соңсх,paasivaa
1349,lernen::V,сурх,ilinniarpoq
1350,wissen::V,медх,nalunngilaa
1351,sich erinnern an::V,санх,eqqaavaa
1352,vergessen::V,мартх,puiorpaa
1353,messen::V,кемҗәлх,ussersarpaa
1354,zählen::V,тоолх,kisitsivoq
1355,rechnen::V,тоолх,kisitsivoq
1356,lesen::V,умшх,atuarpoq
1357,malen::V,зурх,qalipappaa
1358,zeichnen::V,зурх,
1359,schreiben::V,бичх,allappoq
1360,besitzen::V,эзлх,
1361,kaufen::V,хулдҗ авх,pisiaraa
1362,verkaufen::V,хулдх,akigaa
1363,verkaufen::V,гүүлгх,akigaa
1364,bezahlen::V,өгх,akilerpaa
1365,zahlen::V,өгх,
1366,beherrschen::V,эзлх,inappaa
1367,ertragen::V,даах,ernertaaraa
1368,treten::V,,tukerpoq
