,Concept_ID,ce,be
788,lärmen::V,гӏовгӏаян,шумець
789,läuten::V,детта,званіць
790,klingeln::V,дека,званіць
791,klirren::V,дека,бразгаць
792,brausen::V,хьаьдда даха,бушаваць
793,rauschen::V,леста,шастаць
794,klingen::V,дека,гучаць
795,bellen::V,лета,брахаць
796,heulen::V,угӏа,выць
797,blasen::V,хӏуп баха,дзьмухнуць
798,pfeifen::V,шок етта,свістаць
799,schreien::V,мохь бетта,крычаць
800,stöhnen::V,узарш дан,стагнаць
801,zittern::V,дега,дрыжаць
802,leben::V,даха,жыць
803,geboren werden::V,хила,нарадзіцца
804,atmen::V,садеӏа,дыхаць
805,trinken::V,мала,піць
806,essen::V,кхалла,есці
807,schlucken::V,къурдбан,глытаць
808,müde werden::V,кӏаддала,стаміцца
809,einschlafen::V,наб кхета,заснуць
810,schlafen::V,вижа,спаць
811,schlafen::V,наб ян,спаць
812,schlafen::V,дижина хила,спаць
813,aufwachen::V,самадала,рассыпацца
814,aufstehen::V,гӏатта,устаць
815,sich erholen::V,садаӏа,адпачываць
816,krank werden::V,цомгуш хила,захварэць
817,krank sein::V,цомгуш хила,хварэць
818,schmerzen::V,лаза,балець
819,schmerzen::V,ӏийжа,балець
820,husten::V,йовхарш етта,кашляць
821,genesen::V,тадала,паправіцца
822,genesen::V,тадала,паздаравець
823,sterben::V,дала,памерці
824,umkommen::V,хӏаллакхила,загінуць
825,sich bewegen::V,лела,рухацца
826,sich rühren::V,меттахъхьен,варушыцца
827,sich erheben::V,хьалагlатта,устаць
828,sich setzen::V,хаа,сесці
829,hinfallen::V,дожа,упасці
830,hinfallen::V,охьакхета,упасці
831,laufen::V,вада,хадзіць
832,laufen::V,хьада,хадзіць
833,schreiten::V,болар дан,шагаць
834,schreiten::V,болар дан,крочыць
835,schreiten::V,ког баккха,шагаць
836,schreiten::V,ког баккха,крочыць
837,spazierengehen::V,доладала,гуляць
838,eilen::V,сихдала,спяшацца
839,sich beeilen::V,сихдала,спяшацца
840,rennen::V,дада,бегаць
841,springen::V,ирхкхийсадала,скакаць
842,klettern::V,тӏедийла,лазіць
843,schaukeln::V,техко,гайдацца
844,kriechen::V,такха,поўзаць
845,schwimmen::V,некадан,плаваць
846,tauchen::V,чулелха,ныраць
847,rudern::V,дига лело,веславаць
848,rudern::V,кема лело,веславаць
849,fahren::V,хахка,ехаць
850,fliegen::V,тӏемадала,лятаць
851,gehen::V,лeла,ісці
852,weggehen::V,дӏадаха,пайсці
853,abfahren::V,дӏадаха,адʼяжджаць
854,anhalten::V,саца,спыніцца
855,anhalten::V,саца,затрымацца
856,hineingehen::V,чудала,уваходзіць
857,eintreten::V,чудала,увайсці
858,kommen::V,кхача,прыйсці
859,kommen::V,дӏакхача,прыйсці
860,kommen::V,схьакхача,прыйсці
861,ankommen::V,кхача,прыбыць
862,ankommen::V,схьакхача,прыбыць
863,zurückkommen::V,юхада,вярнуцца
864,bleiben::V,диса,застацца
865,warten::V,хьежа,чакаць
866,warten::V,cобар дан,чакаць
867,erwarten::V,хьоьжуш ӏан,чакаць
868,suchen::V,леха,шукаць
869,finden::V,каро,знайсці
870,versuchen::V,дан хьажа,прабаваць
871,vorbereiten::V,кечъян,падрыхтаваць
872,lieben::V,деза,кахаць
873,mögen::V,безамхила,любіць
874,lachen::V,дела,смяяцца
875,rühren::V,хьедан,расчуліць
876,weinen::V,делха,плакаць
877,schimpfen::V,чехо,лаяцца
878,sich ärgern::V,оьгӏазъэха,сердаваць
879,sich fürchten::V,кхера,баяцца
880,fürchten::V,кхера,баяцца
881,fliehen::V,дӏадада,уцякаць
882,flüchten::V,дӏадада,уцячы
883,sehen::V,ган,бачыць
884,anschauen::V,хьажа,паглядзець
885,anschauen::V,хьежа,паглядзець
886,ansehen::V,хьовса,глядзець
887,hören::V,хаза,чуць
888,zuhören::V,ладогӏа,слухаць
889,probieren::V,хьажа,каштаваць
890,riechen::V,хьожа яха,нюхаць
891,fühlen::V,хаадала,адчуваць
892,scheinen::V,мотта,здавацца
893,zu sehen sein::V,гуш хила,віднецца
894,vernehmen::V,бартхатта,пачуць
895,frieren::V,гӏоро,мёрзнуць
896,tun::V,дан,рабіць
897,können::V,дадала,умець
898,wollen::V,тӏергӏа,хацець
899,anfangen::V,доло,пачаць
900,beenden::V,довла,закончыць
901,aufhören::V,саца,перастаць
902,gelingen::V,кадала,удацца
903,geraten::V,хила,аказацца
904,öffnen::V,дӏаделла,адчыніць
905,öffnen::V,схьаделла,адчыніць
906,schließen::V,къовла,зачыніць
907,schließen::V,дӏачӏагӏа,зачыніць
908,stellen::V,хlотто,паставіць
909,setzen::V,дийгӏа,пасадзіць
910,legen::V,охьадилла,класці
911,berühren::V,хьедан,чапаць
912,verbinden::V,вовшахтаса,звязаць
913,bedecken::V,тилла,накрыць
914,bedecken::V,тӏетаса,накрыць
915,aufhängen::V,хьалаолла,павесіць
916,anzünden::V,лато,запаліць
917,aufheben::V,айа,падняць
918,zurücklassen::V,дита,пакінуць
919,verlieren::V,дайа,згубіць
920,fallen lassen::V,охьадожо,упусціць
921,machen::V,дан,зрабіць
922,herstellen::V,дан,вырабіць
923,bauen::V,гӏишлоян,будаваць
924,reparieren::V,тадан,правіць
925,verbessern::V,нисдан,палепшыць
926,ändern::V,хийца,змяніць
927,graben::V,ахка,капаць
928,beugen::V,сатто,сагнуць
929,biegen::V,сатто,пагнуць
930,drehen::V,хьовзо,вярцець
931,umdrehen::V,хьовзo,перавярнуць
932,heben::V,айа,падымаць
933,heben::V,хьалаайа,падымаць
934,hochheben::V,хьалаайа,падняць
935,ergreifen::V,дӏалаца,схапіць
936,ergreifen::V,дӏалаца,схваціць
937,halten::V,латто,трымаць
938,drücken::V,тӏетаӏо,націскаць
939,schieben::V,татта,пхаць
940,schieben::V,татта,штурхаць
941,kratzen::V,мӏараш тийса,скрэбці
942,lecken::V,мотт хьекха,лізаць
943,beißen::V,катoха,кусаць
944,abreißen::V,схьадаккха,адарваць
945,abschneiden::V,кхада,адрэзаць
946,binden::V,дӏадехка,вязаць
947,binden::V,вовшахтаса,вязаць
948,stecken::V,чудахийта,уваткнуць
949,brechen::V,кагдан,зламаць
950,klopfen::V,детта,стукаць
951,hauen::V,етта,біць
952,kleben::V,тӏелато,клеіць
953,reiben::V,хьекхо,церці
954,streichen::V,тlехьакха,намазаць
955,schleifen::V,ирдан,тачыць
956,schneiden::V,ларга,рэзаць
957,rütteln::V,лесто,хістаць
958,schütteln::V,лесто,трэсці
959,schwenken::V,лесто,махаць
960,schütten::V,дотта,наліць
961,füllen::V,дуза,напоўніць
962,einwickeln::V,хьарчо,загарнуць
963,tragen::V,дахьа,несці
964,schleppen::V,ийзо,цягнуць
965,ziehen::V,озо,цягнуць
966,aufbewahren::V,ӏалашдан,захоўваць
967,werfen::V,кхосса,кідаць
968,fangen::V,леца,лавіць
969,packen::V,леца,схапіць
970,packen::V,леца,схваціць
971,verstecken::V,къайладаккха,схаваць
972,teilen::V,декъа,раздзяліць
973,schicken::V,дӏадахьийта,пасылаць
974,bringen::V,дан,прынесці
975,hinzufügen::V,тӏетоха,дабавіць
976,bekommen::V,даккха,дастаць
977,erhalten::V,даккха,атрымаць
978,nehmen::V,схьаэца,ўзяць
979,wählen::V,харжа,выбраць
980,auswählen::V,харжа,адабраць
981,bewahren::V,lалашдан,захаваць
982,behindern::V,новкъарло ян,перашкаджаць
983,verderben::V,талхо,сапсаваць
984,beschädigen::V,дохо,пашкодзіць
985,zerbrechen::V,дохо,разбіць
986,zerbrechen::V,кагдан,разбіць
987,zerreißen::V,хадо,разадраць
988,zerstören::V,дохо,разбурыць
989,zerstören::V,кагдан,разбурыць
990,verbrennen::V,даго,спаліць
991,geben::V,яла,даць
992,reichen::V,дӏадала,перадаць
993,reichen::V,дӏакховдо,перадаць
994,schenken::V,совгӏат дан,дарыць
995,versprechen::V,ваӏда дан,абяцаць
996,wünschen::V,лаа,жадаць
997,loben::V,хасто,хваліць
998,küssen::V,оба яккха,цалаваць
999,wiegen::V,тахка,гушкаць
1000,wiegen::V,тахка,калыхаць
1001,zudecken::V,тӏетаса,накрыць
1002,wecken::V,самадаккха,пабудзіць
1003,zeigen::V,гайта,паказаць
1004,führen::V,дига,весці
1005,lehren::V,ӏамо,вучыць
1006,unterrichten::V,хьеха,выкладаць
1007,aufziehen::V,кхио,выхаваць
1008,leiten::V,урхалла дан,кіраваць
1009,antreiben::V,сихдан,падганяць
1010,lassen::V,-йта,прымусіць
1011,einladen::V,кхайкха,запрасіць
1012,vereinigen::V,цхьаьнатоха,абʼяднаць
1013,besuchen::V,хьажахIотта,наведаць
1014,treffen::V,дуьхьалкхета,сустрэць
1015,sich versammeln::V,гулдан,сабрацца
1016,spielen::V,ловза,гуляць
1017,singen::V,лакха,пець
1018,singen::V,лакха,спяваць
1019,tanzen::V,хелхадала,танцаваць
1020,sich trennen::V,къаста,расстацца
1021,verlassen::V,дита,пакінуць
1022,retten::V,кӏелхьардаккха,выратаваць
1023,bewachen::V,ха дан,ахоўваць
1024,schützen::V,лардан,уберагаць
1025,verteidigen::V,лардан,абараніць
1026,sich schlagen::V,етта,біцца
1027,sich schlagen::V,етта,драцца
1028,schießen::V,детта,страляць
1029,siegen::V,тола,перамагчы
1030,ärgern::V,оьгӏаздахийта,злаваць
1031,schlagen::V,тоха,ударыць
1032,treten::V,мийра тоха,штурхаць
1033,stechen::V,ӏотта,укалоць
1034,stechen::V,къовзо,укалоць
1035,stoßen::V,татта,папхнуць
1036,stehlen::V,лачкъо,украсці
1037,stören::V,новкъарло ян,перашкодзіць
1038,belästigen::V,сагатдан,дакучаць
1039,verbergen::V,къайладаккха,скрыць
1040,verbergen::V,къайладаккха,схаваць
1041,täuschen::V,ӏexo,падмануць
1042,betrügen::V,ледан,змахляваць
1043,töten::V,ден,забіць
1044,wohnen::V,даха,жыць
1045,arbeiten::V,къахьега,працаваць
1046,sammeln::V,гулдан,сабраць
1047,pflücken::V,даха,зрываць
1048,jagen::V,талла,паляваць
1049,fischen::V,чӏерий леца,рыбачыць
1050,fassen::V,лаца,злавіць
1051,fassen::V,схьалаца,злавіць
1052,hüten::V,лардан,пасвіць
1053,treiben::V,лахка,гнаць
1054,anbinden::V,дӏадехка,прывязаць
1055,füttern::V,хӏума яла,карміць
1056,melken::V,оза,даіць
1057,gießen::V,хи тоха,паліць
1058,reifen::V,хьекъа,паспець
1059,zubereiten::V,кечъян,зварыць
1060,zubereiten::V,кечъян,згатаваць
1061,zubereiten::V,кхача бан,зварыць
1062,zubereiten::V,кхача бан,згатаваць
1063,kochen::V,кхача бан,варыць
1064,backen::V,датта,пячы
1065,braten::V,кхарза,смажыць
1066,umrühren::V,кего,перамяшаць
1067,nähen::V,тега,шыць
1068,färben::V,басардан,пафарбаваць
1069,reinigen::V,цӏандан,ачысціць
1070,waschen::V,йила,мыць
1071,waschen::V,йитта,мыць
1072,waschen::V,дӏадайа,мыць
1073,abwischen::V,дӏадайа,выцерці
1074,spülen::V,хи кхарза,паласкаць
1075,fegen::V,нуй хьакха,падмятаць
1076,kehren::V,нуй хьакха,месці
1077,baden::V,лийча,купацца
1078,sich waschen::V,юьхь йила,мыцца
1079,ausziehen::V,духар дӏадаккха,зняць
1080,sich anziehen::V,духа,адзецца
1081,kämmen::V,ехк хьакха,прычасаць
1082,schmücken::V,хаздан,аздобіць
1083,sagen::V,ала,сказаць
1084,sprechen::V,баха,гаварыць
1085,sprechen::V,мотт бийца,гаварыць
1086,reden::V,къамел дан,размаўляць
1087,sich unterhalten::V,къамел дан,гутарыць
1088,fragen::V,хатта,спытаць
1089,bitten::V,деха,прасіць
1090,erzählen::V,дийца,расказаць
1091,mitteilen::V,хаам бан,паведаміць
1092,nennen::V,цӏе яккха,назваць
1093,rufen::V,кхайкха,зваць
1094,prahlen::V,куралла ян,хваліцца
1095,prahlen::V,дозалла дан,хваліцца
1096,übersetzen::V,гоч дан,перакласці
1097,denken::V,ойла ян,думаць
1098,glauben::V,теша,верыць
1099,bemerken::V,ган,заўважыць
1100,erkennen::V,довза,пазнаць
1101,begreifen::V,кхета,спасцігнуць
1102,verstehen::V,кхета,пачуць
1103,lernen::V,деша,вучыцца
1104,wissen::V,хаа,знаць
1105,sich erinnern an::V,дагадан,памятаць
1106,vergessen::V,дицдала,забыць
1107,messen::V,дуста,мераць
1108,zählen::V,дагардан,лічыць
1109,rechnen::V,лара,лічыць
1110,lesen::V,еша,чытаць
1111,malen::V,сурт дилла,маляваць
1112,zeichnen::V,сурт дилла,рысаваць
1113,schreiben::V,яздан,пісаць
1114,besitzen::V,доладан,мець
1115,kaufen::V,эца,купіць
1116,verkaufen::V,дохка,прадаць
1117,bezahlen::V,мах бала,заплаціць
1118,zahlen::V,мах бала,плаціць
1119,beherrschen::V,собаре хила,уладаць
1120,beherrschen::V,собаре хила,валодаць
1121,ertragen::V,лан,выцерпець
1122,ertragen::V,сатоха,выцерпець
1123,ertragen::V,садетта,выцерпець
1124,Schwarm::N,,чарада
1125,Schlinge::N,,сіло
1126,Art::N,,від
1127,Entfernung::N,,адлегласць
1128,Griff::N,,ручка
1129,Figur::N,,фігура
1130,Bogen[Waffe]::N,,лук
1131,so::ADV,,так
1132,abnehmen::V,,паменшыцца
1133,sausen::V,,імчацца
1134,wenden::V,,павярнуць
1135,hacken::V,,сячы
1136,stricken::V,,вязаць
1137,anziehen::V,,надзець
