,Concept_ID,se,mhr
1658,Lust::N,туввмушш,ку́мыл
1659,Geist::N,aajmoe,ӧрт
1660,Geist::N,aajmoe,чон
1661,Geist::N,voejkene,ӧрт
1662,Geist::N,voejkene,чон
1663,Geist::N,vuojŋŋan,ӧрт
1664,Geist::N,vuojŋŋan,чон
1665,Geist::N,vuojŋŋanis,ӧрт
1666,Geist::N,vuojŋŋanis,чон
1667,Geist::N,vuoigŋa,ӧрт
1668,Geist::N,vuoigŋa,чон
1669,Geist::N,vuoi'ŋâ,ӧрт
1670,Geist::N,vuoi'ŋâ,чон
1671,Geist::N,jiõg'g,ӧрт
1672,Geist::N,jiõg'g,чон
1673,Geist::N,čuu´ddes,ӧрт
1674,Geist::N,čuu´ddes,чон
1675,Geist::N,мӣлл,ӧрт
1676,Geist::N,мӣлл,чон
1677,Geist::N,то̄ӆӆк,ӧрт
1678,Geist::N,то̄ӆӆк,чон
1679,Gedanke::N,åssjalommes,ой
1680,Gedanke::N,åssjalommes,шоныма́ш
1681,Gedanke::N,ájádus,ой
1682,Gedanke::N,ájádus,шоныма́ш
1683,Gedanke::N,ussjolmis,ой
1684,Gedanke::N,ussjolmis,шоныма́ш
1685,Gedanke::N,jurdda,ой
1686,Gedanke::N,jurdda,шоныма́ш
1687,Gedanke::N,juurdâ,ой
1688,Gedanke::N,juurdâ,шоныма́ш
1689,Gedanke::N,tu´mm,ой
1690,Gedanke::N,tu´mm,шоныма́ш
1691,Gedanke::N,юрт,ой
1692,Gedanke::N,юрт,шоныма́ш
1693,Gedächtnis::N,mojhtese,шарныма́ш
1694,Gedächtnis::N,mujtto,шарныма́ш
1695,Gedächtnis::N,muitu,шарныма́ш
1696,Gedächtnis::N,mušto,шарныма́ш
1697,Gedächtnis::N,moštt,шарныма́ш
1698,Gedächtnis::N,мушт,шарныма́ш
1699,Gedächtnis::N,мӣлл,шарныма́ш
1700,Verstand::N,jiermie,уш
1701,Verstand::N,goerkesh,уш
1702,Verstand::N,miella,уш
1703,Verstand::N,jiermme,уш
1704,Verstand::N,jierbmi,уш
1705,Verstand::N,fiät'tu,уш
1706,Verstand::N,toolk,уш
1707,Verstand::N,jeä´rmm,уш
1708,Verstand::N,fi´ttjõs,уш
1709,Verstand::N,мӣлл,уш
1710,Verstand::N,то̄ӆӆк,уш
1711,Sinn::N,mïele,смысл
1712,Sinn::N,våajnoe,смысл
1713,Sinn::N,sisadno,смысл
1714,Sinn::N,mierkkidus,смысл
1715,Sinn::N,mearkkašupmi,смысл
1716,Sinn::N,mēinnet,смысл
1717,Sinn::N,me'rhâšuṃe,смысл
1718,Sinn::N,mieḷâ,смысл
1719,Sinn::N,miõll,смысл
1720,Sinn::N,юрт,смысл
1721,Sinn::N,то̄ӆӆк,смысл
1722,Grund::N,sjïeke,ама́л
1723,Grund::N,sivva,ама́л
1724,Grund::N,sivva,ама́л
1725,Grund::N,suijâ,ама́л
1726,Grund::N,ää´šš,ама́л
1727,Grund::N,а̄шшь,ама́л
1728,Wahrheit::N,rïektesvoete,чын
1729,Wahrheit::N,saetniesvoete,чын
1730,Wahrheit::N,sádnesvuohta,чын
1731,Wahrheit::N,duohtavuohta,чын
1732,Wahrheit::N,tuo'tâvuotâ,чын
1733,Wahrheit::N,tuõđâšvuõtt,чын
1734,Wahrheit::N,зо̄абэль,чын
1735,Gespräch::N,gaskestalleme,мутланыма́ш
1736,Gespräch::N,ságastibme,мутланыма́ш
1737,Gespräch::N,ságastallam,мутланыма́ш
1738,Gespräch::N,ságastallan,мутланыма́ш
1739,Gespräch::N,ráđ̣ádâllâm,мутланыма́ш
1740,Gespräch::N,мо̄а̄йнас,мутланыма́ш
1741,Märchen::N,heamture,йома́к
1742,Märchen::N,dålusj subtsas,йома́к
1743,Märchen::N,máinnas,йома́к
1744,Märchen::N,cukca,йома́к
1745,Märchen::N,maainâs,йома́к
1746,Märchen::N,maainâs,йома́к
1747,Märchen::N,ба̄йхьк,йома́к
1748,Märchen::N,мо̄а̄йнас,йома́к
1749,Erzählung::N,gåata,ойлыма́ш
1750,Erzählung::N,vaajese,ойлыма́ш
1751,Erzählung::N,soptsese,ойлыма́ш
1752,Erzählung::N,giehtto,ойлыма́ш
1753,Erzählung::N,mujttalus,ойлыма́ш
1754,Erzählung::N,muitalus,ойлыма́ш
1755,Erzählung::N,maainâs,ойлыма́ш
1756,Erzählung::N,maainâs,ойлыма́ш
1757,Erzählung::N,мо̄а̄йнас,ойлыма́ш
1758,Nachricht::N,dïjre,увертарыма́ш
1759,Nachricht::N,diedádus,увертарыма́ш
1760,Nachricht::N,diededibme,увертарыма́ш
1761,Nachricht::N,sáhka,увертарыма́ш
1762,Nachricht::N,saahâ,увертарыма́ш
1763,Nachricht::N,a'lmottâs,увертарыма́ш
1764,Nachricht::N,saakk,увертарыма́ш
1765,Nachricht::N,i´lmmtõs,увертарыма́ш
1766,Nachricht::N,со̄а̄гк,увертарыма́ш
1767,Neuigkeit::N,saernie,уве́р
1768,Neuigkeit::N,ådås,уве́р
1769,Neuigkeit::N,sáhka,уве́р
1770,Neuigkeit::N,sáhka,уве́р
1771,Neuigkeit::N,uuđâs,уве́р
1772,Neuigkeit::N,saakk,уве́р
1773,Neuigkeit::N,о̄дтс,уве́р
1774,Neuigkeit::N,со̄а̄гк,уве́р
1775,Name::N,nomme,лӱм
1776,Name::N,namma,лӱм
1777,Name::N,namma,лӱм
1778,Name::N,nommâ,лӱм
1779,Name::N,nõmm,лӱм
1780,Name::N,нэ̄мм,лӱм
1781,Rätsel::N,mojnestimmie,ту́што
1782,Rätsel::N,árvvádus,ту́што
1783,Rätsel::N,árvádus,ту́што
1784,Rätsel::N,arvâdâs,ту́што
1785,Rätsel::N,a´rvvtõs,ту́што
1786,Rätsel::N,а̄ррьв,ту́што
1787,Rede::N,håaleme,ойлыма́ш
1788,Rede::N,hålla,ойлыма́ш
1789,Rede::N,sáhka,ойлыма́ш
1790,Rede::N,hástu,ойлыма́ш
1791,Rede::N,са̄ррнмушш,ойлыма́ш
1792,Sprache::N,gïele,йы́лме
1793,Sprache::N,giella,йы́лме
1794,Sprache::N,giella,йы́лме
1795,Sprache::N,kieḷâ,йы́лме
1796,Sprache::N,ǩiõll,йы́лме
1797,Sprache::N,кӣлл,йы́лме
1798,Stimme::N,tjoeje,йӱк
1799,Stimme::N,jiedna,йӱк
1800,Stimme::N,giella,йӱк
1801,Stimme::N,jietna,йӱк
1802,Stimme::N,jieṇâ,йӱк
1803,Stimme::N,jiõnn,йӱк
1804,Stimme::N,ӣнн,йӱк
1805,Wort::N,baakoe,ой
1806,Wort::N,baakoe,мут
1807,Wort::N,báhko,ой
1808,Wort::N,báhko,мут
1809,Wort::N,sátni,ой
1810,Wort::N,sátni,мут
1811,Wort::N,pááhu,ой
1812,Wort::N,pááhu,мут
1813,Wort::N,sää´nn,ой
1814,Wort::N,sää´nn,мут
1815,Wort::N,са̄ннҍ,ой
1816,Wort::N,са̄ннҍ,мут
1817,Zeichen::N,væhta,ти́ште
1818,Zeichen::N,væhta,знак
1819,Zeichen::N,mærkka,ти́ште
1820,Zeichen::N,mærkka,знак
1821,Zeichen::N,mearka,ти́ште
1822,Zeichen::N,mearka,знак
1823,Zeichen::N,merkkâ,ти́ште
1824,Zeichen::N,merkkâ,знак
1825,Zeichen::N,meârkk,ти́ште
1826,Zeichen::N,meârkk,знак
1827,Zeichen::N,тӣххт,ти́ште
1828,Zeichen::N,тӣххт,знак
1829,Lärm::N,stujmie,лӱшкыма́ш
1830,Lärm::N,stujmie,йӱк-йӱа́н
1831,Lärm::N,juhtsa,лӱшкыма́ш
1832,Lärm::N,juhtsa,йӱк-йӱа́н
1833,Lärm::N,šlápma,лӱшкыма́ш
1834,Lärm::N,šlápma,йӱк-йӱа́н
1835,Lärm::N,ruojâ,лӱшкыма́ш
1836,Lärm::N,ruojâ,йӱк-йӱа́н
1837,Lärm::N,šlaaṃâ,лӱшкыма́ш
1838,Lärm::N,šlaaṃâ,йӱк-йӱа́н
1839,Lärm::N,šuumm'mõš,лӱшкыма́ш
1840,Lärm::N,šuumm'mõš,йӱк-йӱа́н
1841,Lärm::N,шэҏҏ,лӱшкыма́ш
1842,Lärm::N,шэҏҏ,йӱк-йӱа́н
1843,Lärm::N,ё̄афф,лӱшкыма́ш
1844,Lärm::N,ё̄афф,йӱк-йӱа́н
1845,Laut::N,tjoeje,йӱк
1846,Laut::N,jiedna,йӱк
1847,Laut::N,jietna,йӱк
1848,Laut::N,jieṇâ,йӱк
1849,Laut::N,jiõnn,йӱк
1850,Laut::N,ӣнн,йӱк
1851,Ton::N,tjoeje,йӱксе́м
1852,Ton::N,tåvnnå,йӱксе́м
1853,Ton::N,tjuodja,йӱксе́м
1854,Ton::N,šuokŋa,йӱксе́м
1855,Ton::N,nuot'tâ,йӱксе́м
1856,Ton::N,suõmm,йӱксе́м
1857,Ton::N,ӣнн,йӱксе́м
1858,Lied::N,laavloe,му́ро
1859,Lied::N,lávla,му́ро
1860,Lied::N,lávlla,му́ро
1861,Lied::N,laavlâ,му́ро
1862,Lied::N,laaul,му́ро
1863,Lied::N,ла̄ввл,му́ро
1864,Ruhe::N,frïere,ты́мык
1865,Ruhe::N,raeffie,ты́мык
1866,Ruhe::N,vuojŋadibme,ты́мык
1867,Ruhe::N,vuojŋadallam,ты́мык
1868,Ruhe::N,ráfi,ты́мык
1869,Ruhe::N,máššu,ты́мык
1870,Ruhe::N,vuo'iŋâstus,ты́мык
1871,Ruhe::N,ráávhu,ты́мык
1872,Ruhe::N,rääuh,ты́мык
1873,Ruhe::N,vuâŋŋmõš,ты́мык
1874,Ruhe::N,юэв,ты́мык
1875,Ruhe::N,вуэӈӈмушш,ты́мык
1876,Leute::N,aalmoge,еҥ-влак
1877,Leute::N,ulmutja,еҥ-влак
1878,Leute::N,álbmot,еҥ-влак
1879,Leute::N,viehâ,еҥ-влак
1880,Leute::N,aalmi,еҥ-влак
1881,Leute::N,о̄ллмэ,еҥ-влак
1882,Volk::N,aalmoge,ка́лык
1883,Volk::N,álmmuk,ка́лык
1884,Volk::N,fuolkke,ка́лык
1885,Volk::N,álbmot,ка́лык
1886,Volk::N,aalmug,ка́лык
1887,Volk::N,aalmi,ка́лык
1888,Volk::N,нарэдт,ка́лык
1889,Arbeit::N,barkoe,паша́
1890,Arbeit::N,barggo,паша́
1891,Arbeit::N,rahtjam,паша́
1892,Arbeit::N,bargu,паша́
1893,Arbeit::N,pargo,паша́
1894,Arbeit::N,tyej̣i,паша́
1895,Arbeit::N,likk,паша́
1896,Arbeit::N,tue´jj,паша́
1897,Arbeit::N,лыххк,паша́
1898,Gast::N,guessie,уна́
1899,Gast::N,guosse,уна́
1900,Gast::N,guossi,уна́
1901,Gast::N,kyes'si,уна́
1902,Gast::N,kue´s's,уна́
1903,Gast::N,кӯссь,уна́
1904,Geschenk::N,daevere,пӧле́к
1905,Geschenk::N,sjielege,пӧле́к
1906,Geschenk::N,vadda,пӧле́к
1907,Geschenk::N,vattáldahka,пӧле́к
1908,Geschenk::N,skeaŋka,пӧле́к
1909,Geschenk::N,adaldâh,пӧле́к
1910,Geschenk::N,sǩiâŋkk,пӧле́к
1911,Geschenk::N,тӯмаш,пӧле́к
1912,Spiel::N,spïele,мо́дыш
1913,Spiel::N,spïele,модма́ш
1914,Spiel::N,stååkedimmie,мо́дыш
1915,Spiel::N,stååkedimmie,модма́ш
1916,Spiel::N,spella,мо́дыш
1917,Spiel::N,spella,модма́ш
1918,Spiel::N,stoagos,мо́дыш
1919,Spiel::N,stoagos,модма́ш
1920,Spiel::N,speallu,мо́дыш
1921,Spiel::N,speallu,модма́ш
1922,Spiel::N,leikkâ,мо́дыш
1923,Spiel::N,leikkâ,модма́ш
1924,Spiel::N,siõrr,мо́дыш
1925,Spiel::N,siõrr,модма́ш
1926,Spiel::N,сӣрр,мо́дыш
1927,Spiel::N,сӣрр,модма́ш
1928,Gesellschaft::N,sïelte,тӱшка́
1929,Gesellschaft::N,rádnastallam,тӱшка́
1930,Gesellschaft::N,searvi,тӱшка́
1931,Gesellschaft::N,servi,тӱшка́
1932,Gesellschaft::N,seä´brr,тӱшка́
1933,Gesellschaft::N,се̄ббр,тӱшка́
1934,Hilfe::N,viehkie,по́лыш
1935,Hilfe::N,viehkke,по́лыш
1936,Hilfe::N,veahkki,по́лыш
1937,Hilfe::N,iše,по́лыш
1938,Hilfe::N,veä´ǩ'ǩ,по́лыш
1939,Hilfe::N,ве̄ххьк,по́лыш
1940,Freund::N,voelpe,таҥ
1941,Freund::N,voelpe,йолта́ш
1942,Freund::N,ráddna,таҥ
1943,Freund::N,ráddna,йолта́ш
1944,Freund::N,venak,таҥ
1945,Freund::N,venak,йолта́ш
1946,Freund::N,ustit,таҥ
1947,Freund::N,ustit,йолта́ш
1948,Freund::N,verdde,таҥ
1949,Freund::N,verdde,йолта́ш
1950,Freund::N,veerdi,таҥ
1951,Freund::N,veerdi,йолта́ш
1952,Freund::N,na´zvan,таҥ
1953,Freund::N,na´zvan,йолта́ш
1954,Freund::N,ка̄ннҌц,таҥ
1955,Freund::N,ка̄ннҌц,йолта́ш
1956,Kamerad::N,guejmie,таҥ
1957,Kamerad::N,ráddna,таҥ
1958,Kamerad::N,guojmme,таҥ
1959,Kamerad::N,guoibmi,таҥ
1960,Kamerad::N,kyei'mi,таҥ
1961,Kamerad::N,taaurõš,таҥ
1962,Kamerad::N,то̄а̄врэшш,таҥ
1963,Angelegenheit::N,aate,паша́
1964,Angelegenheit::N,saake,паша́
1965,Angelegenheit::N,ássje,паша́
1966,Angelegenheit::N,ášši,паша́
1967,Angelegenheit::N,äšši,паша́
1968,Angelegenheit::N,ä´šš,паша́
1969,Angelegenheit::N,тӯйй,паша́
1970,Anzahl::N,taale,чот
1971,Anzahl::N,låhkoe,чот
1972,Anzahl::N,låhko,чот
1973,Anzahl::N,mierre,чот
1974,Anzahl::N,mearri,чот
1975,Anzahl::N,lohkomearra,чот
1976,Anzahl::N,meeṛi,чот
1977,Anzahl::N,mie´rr,чот
1978,Anzahl::N,чӣссел,чот
1979,Art::N,aarhte,вид
1980,Art::N,sládja,вид
1981,Art::N,tjærdda,вид
1982,Art::N,čearda,вид
1983,Art::N,šlaaj̣â,вид
1984,Art::N,nää´ll,вид
1985,Art::N,на̄лль,вид
1986,Stück::N,bæhta,ка́тыш
1987,Stück::N,bæhta,ла́стык
1988,Stück::N,biehkie,ка́тыш
1989,Stück::N,biehkie,ла́стык
1990,Stück::N,biehkke,ка́тыш
1991,Stück::N,biehkke,ла́стык
1992,Stück::N,bihttá,ка́тыш
1993,Stück::N,bihttá,ла́стык
1994,Stück::N,pittá,ка́тыш
1995,Stück::N,pittá,ла́стык
1996,Stück::N,káppálâh,ка́тыш
1997,Stück::N,káppálâh,ла́стык
1998,Stück::N,ku´sǩǩ,ка́тыш
1999,Stück::N,ku´sǩǩ,ла́стык
2000,Stück::N,кусськ,ка́тыш
2001,Stück::N,кусськ,ла́стык
2002,Teil::N,stuhtje,ужа́ш
2003,Teil::N,oasse,ужа́ш
2004,Teil::N,bielle,ужа́ш
2005,Teil::N,guovllo,ужа́ш
2006,Teil::N,oassi,ужа́ш
2007,Teil::N,bihttá,ужа́ш
2008,Teil::N,uási,ужа́ш
2009,Teil::N,vuâ´ss,ужа́ш
2010,Teil::N,pie´ǩ'ǩ,ужа́ш
2011,Teil::N,кусськ,ужа́ш
2012,Hälfte::N,lehkie,пел
2013,Hälfte::N,lehkie,пе́ле
2014,Hälfte::N,lahkke,пел
2015,Hälfte::N,lahkke,пе́ле
2016,Hälfte::N,bealli,пел
2017,Hälfte::N,bealli,пе́ле
2018,Hälfte::N,peeḷi,пел
2019,Hälfte::N,peeḷi,пе́ле
2020,Hälfte::N,lâ´ǩǩ,пел
2021,Hälfte::N,lâ´ǩǩ,пе́ле
2022,Hälfte::N,pie´ll,пел
2023,Hälfte::N,pie´ll,пе́ле
2024,Hälfte::N,пе̄лль,пел
2025,Hälfte::N,пе̄лль,пе́ле
2026,Kreis::N,rïngke,ты́ртыш
2027,Kreis::N,gievlle,ты́ртыш
2028,Kreis::N,gierdu,ты́ртыш
2029,Kreis::N,riggee,ты́ртыш
2030,Kreis::N,kruugg,ты́ртыш
2031,Kreis::N,круг,ты́ртыш
2032,Kreuz::N,kroesse,ыре́с
2033,Kreuz::N,ruossa,ыре́с
2034,Kreuz::N,rista,ыре́с
2035,Kreuz::N,ristâ,ыре́с
2036,Kreuz::N,ristt,ыре́с
2037,Kreuz::N,рысст,ыре́с
2038,Linie::N,sïeve,ли́ний
2039,Linie::N,linnja,ли́ний
2040,Linie::N,linjá,ли́ний
2041,Linie::N,linnjá,ли́ний
2042,Linie::N,njuálgus,ли́ний
2043,Linie::N,certldõk,ли́ний
2044,Linie::N,це̄кесь,ли́ний
2045,Strich::N,sïeve,коре́ш
2046,Strich::N,sáhtso,коре́ш
2047,Strich::N,sárggis,коре́ш
2048,Strich::N,čálástâh,коре́ш
2049,Strich::N,certldõk,коре́ш
2050,Strich::N,ця̄кас,коре́ш
2051,Strich::N,це̄кесь,коре́ш
2052,Abstand::N,gåhkoe,кокла́
2053,Abstand::N,gåhkaldahke,кокла́
2054,Abstand::N,lahka,кокла́
2055,Abstand::N,gasska,кокла́
2056,Abstand::N,gaska,кокла́
2057,Abstand::N,koskâ,кокла́
2058,Abstand::N,kõskk,кокла́
2059,Abstand::N,кэ̄сск,кокла́
2060,Entfernung::N,gåhkoe,тора́
2061,Entfernung::N,gåhkoe,ку́жыт
2062,Entfernung::N,gåhkaldahke,тора́
2063,Entfernung::N,gåhkaldahke,ку́жыт
2064,Entfernung::N,gasska,тора́
2065,Entfernung::N,gasska,ку́жыт
2066,Entfernung::N,mælggat,тора́
2067,Entfernung::N,mælggat,ку́жыт
2068,Entfernung::N,gaska,тора́
2069,Entfernung::N,gaska,ку́жыт
2070,Entfernung::N,mátkegaska,тора́
2071,Entfernung::N,mátkegaska,ку́жыт
2072,Entfernung::N,koskâ,тора́
2073,Entfernung::N,koskâ,ку́жыт
2074,Entfernung::N,kõskk,тора́
2075,Entfernung::N,kõskk,ку́жыт
2076,Entfernung::N,jäämkõskk,тора́
2077,Entfernung::N,jäämkõskk,ку́жыт
2078,Entfernung::N,кэ̄сск,тора́
2079,Entfernung::N,кэ̄сск,ку́жыт
2080,Gegend::N,haerie,кунде́м
2081,Gegend::N,guovvlo,кунде́м
2082,Gegend::N,bájkke,кунде́м
2083,Gegend::N,guovlu,кунде́м
2084,Gegend::N,duovdda,кунде́м
2085,Gegend::N,kuáv'lu,кунде́м
2086,Gegend::N,vu´vdd,кунде́м
2087,Gegend::N,па̄йхьк,кунде́м
2088,Platz::N,sijjie,ку́мдык
2089,Platz::N,sadje,ку́мдык
2090,Platz::N,sadji,ку́мдык
2091,Platz::N,tááḷu,ку́мдык
2092,Platz::N,tääll,ку́мдык
2093,Platz::N,сайй,ку́мдык
2094,Ort::N,sijjie,вер
2095,Ort::N,sijjie,о́лмо
2096,Ort::N,bájkke,вер
2097,Ort::N,bájkke,о́лмо
2098,Ort::N,sadje,вер
2099,Ort::N,sadje,о́лмо
2100,Ort::N,báiki,вер
2101,Ort::N,báiki,о́лмо
2102,Ort::N,päikki,вер
2103,Ort::N,päikki,о́лмо
2104,Ort::N,pâi´ǩǩ,вер
2105,Ort::N,pâi´ǩǩ,о́лмо
2106,Ort::N,сайй,вер
2107,Ort::N,сайй,о́лмо
2108,Ort::N,па̄йхьк,вер
2109,Ort::N,па̄йхьк,о́лмо
2110,Seite::N,bielie,ӧ́рдыж
2111,Seite::N,sijddo,ӧ́рдыж
2112,Seite::N,bealli,ӧ́рдыж
2113,Seite::N,ertti,ӧ́рдыж
2114,Seite::N,jeä´rtt,ӧ́рдыж
2115,Seite::N,пе̄лль,ӧ́рдыж
2116,Seite::N,е̄ммьне,ӧ́рдыж
2117,Mitte::N,gaske,покше́л
2118,Mitte::N,jarnge,покше́л
2119,Mitte::N,gasska,покше́л
2120,Mitte::N,guovddaš,покше́л
2121,Mitte::N,gaskamuddu,покше́л
2122,Mitte::N,koskâ,покше́л
2123,Mitte::N,kõskk,покше́л
2124,Mitte::N,кэ̄сск,покше́л
2125,Gegenstand::N,daevere,наста́
2126,Gegenstand::N,oabme,наста́
2127,Gegenstand::N,gávnne,наста́
2128,Gegenstand::N,bierggas,наста́
2129,Gegenstand::N,ettâ,наста́
2130,Gegenstand::N,kápulâh,наста́
2131,Gegenstand::N,käu´nn,наста́
2132,Gegenstand::N,ка̄ввьн,наста́
2133,Sache::N,aate,наста́
2134,Sache::N,saake,наста́
2135,Sache::N,ássje,наста́
2136,Sache::N,ášši,наста́
2137,Sache::N,äšši,наста́
2138,Sache::N,ä´šš,наста́
2139,Sache::N,ве̄шш,наста́
2140,Rand::N,raedtie,тӱр
2141,Rand::N,rabdda,тӱр
2142,Rand::N,ravda,тӱр
2143,Rand::N,robdâ,тӱр
2144,Rand::N,čårr,тӱр
2145,Rand::N,ruõbdd,тӱр
2146,Rand::N,рӯммт,тӱр
2147,Rand::N,ре̄ввьн,тӱр
2148,Kante::N,raedtie,тӱр
2149,Kante::N,rabdda,тӱр
2150,Kante::N,ravda,тӱр
2151,Kante::N,robdâ,тӱр
2152,Kante::N,å´rdd,тӱр
2153,Kante::N,ruõbdd,тӱр
2154,Kante::N,рӯммт,тӱр
2155,Kante::N,ре̄ввьн,тӱр
2156,Ecke::N,roene,лук
2157,Ecke::N,kråane,лук
2158,Ecke::N,náhpo,лук
2159,Ecke::N,nusske,лук
2160,Ecke::N,nurki,лук
2161,Ecke::N,čiehka,лук
2162,Ecke::N,čiehâ,лук
2163,Ecke::N,čiõkk,лук
2164,Ecke::N,suåp'p,лук
2165,Ecke::N,уггл,лук
2166,Spitze::N,gietjie,вуй
2167,Spitze::N,snjuhtje,вуй
2168,Spitze::N,gihttje,вуй
2169,Spitze::N,geahči,вуй
2170,Spitze::N,picci,вуй
2171,Spitze::N,keeči,вуй
2172,Spitze::N,ǩie´čč,вуй
2173,Spitze::N,кя̄женч,вуй
2174,Ende::N,gietjie,муча́ш
2175,Ende::N,giehtje,муча́ш
2176,Ende::N,geahči,муча́ш
2177,Ende::N,keeči,муча́ш
2178,Ende::N,puäš'š,муча́ш
2179,Ende::N,ке̄джь,муча́ш
2180,Loch::N,raejkie,рож
2181,Loch::N,rájgge,рож
2182,Loch::N,ráigi,рож
2183,Loch::N,räigi,рож
2184,Loch::N,loikk,рож
2185,Loch::N,râi´ǧǧ,рож
2186,Loch::N,ра̄ййк,рож
2187,Winkel::N,skaavhte,лук
2188,Winkel::N,tjiehka,лук
2189,Winkel::N,soahppa,лук
2190,Winkel::N,čiehka,лук
2191,Winkel::N,sogge,лук
2192,Winkel::N,suåp'p,лук
2193,Winkel::N,уггл,лук
2194,Muster::N,goere,пеза́к
2195,Muster::N,goere,узо́р
2196,Muster::N,goere,ӱ́лгӧ
2197,Muster::N,girjja,пеза́к
2198,Muster::N,girjja,узо́р
2199,Muster::N,girjja,ӱ́лгӧ
2200,Muster::N,girjjit,пеза́к
2201,Muster::N,girjjit,узо́р
2202,Muster::N,girjjit,ӱ́лгӧ
2203,Muster::N,kovos,пеза́к
2204,Muster::N,kovos,узо́р
2205,Muster::N,kovos,ӱ́лгӧ
2206,Muster::N,кыррьй,пеза́к
2207,Muster::N,кыррьй,узо́р
2208,Muster::N,кыррьй,ӱ́лгӧ
2209,Muster::N,кырьйнесс,пеза́к
2210,Muster::N,кырьйнесс,узо́р
2211,Muster::N,кырьйнесс,ӱ́лгӧ
2212,Größe::N,ståaroe,кӱ́кшыт
2213,Größe::N,stuorrudahka,кӱ́кшыт
2214,Größe::N,stūrrodat,кӱ́кшыт
2215,Größe::N,mahtodat,кӱ́кшыт
2216,Größe::N,allodat,кӱ́кшыт
2217,Größe::N,stuá'ṛudâh,кӱ́кшыт
2218,Größe::N,роаӈӈьк,кӱ́кшыт
2219,Länge::N,gåhkoe,ку́тыш
2220,Länge::N,guhkkudahka,ку́тыш
2221,Länge::N,guhkkodat,ку́тыш
2222,Länge::N,kukkodâh,ку́тыш
2223,Länge::N,õllâdvuõtt,ку́тыш
2224,Länge::N,куххьквӯдт,ку́тыш
2225,Höhe::N,jalloe,кӱ́кшыт
2226,Höhe::N,jalladahke,кӱ́кшыт
2227,Höhe::N,alludahka,кӱ́кшыт
2228,Höhe::N,allatvuohta,кӱ́кшыт
2229,Höhe::N,allodat,кӱ́кшыт
2230,Höhe::N,aḷodâh,кӱ́кшыт
2231,Höhe::N,âlladvuõtt,кӱ́кшыт
2232,Höhe::N,э̄ллвӯдт,кӱ́кшыт
2233,Gewicht::N,leavloe,не́лыт
2234,Gewicht::N,dædda,не́лыт
2235,Gewicht::N,låssudahka,не́лыт
2236,Gewicht::N,deaddu,не́лыт
2237,Gewicht::N,tiäd'du,не́лыт
2238,Gewicht::N,teäd'd,не́лыт
2239,Gewicht::N,тя̄ннт,не́лыт
2240,Gewicht::N,вӣссь,не́лыт
2241,Menge::N,mierie,чот
2242,Menge::N,ållo,чот
2243,Menge::N,mearri,чот
2244,Menge::N,doahkki,чот
2245,Menge::N,meeṛi,чот
2246,Menge::N,tukk,чот
2247,Menge::N,mie´rr,чот
2248,Menge::N,туххк,чот
2249,Menge::N,ла̄ннҍт,чот
2250,Haufen::N,deava,кы́шыл
2251,Haufen::N,håevkie,кы́шыл
2252,Haufen::N,hårre,кы́шыл
2253,Haufen::N,látna,кы́шыл
2254,Haufen::N,laaṇâ,кы́шыл
2255,Haufen::N,laađđ,кы́шыл
2256,Haufen::N,поанн,кы́шыл
2257,Reihe::N,raajroe,рада́м
2258,Reihe::N,rájddo,рада́м
2259,Reihe::N,gurgadas,рада́м
2260,Reihe::N,kuáḷus,рада́м
2261,Reihe::N,riâd'd,рада́м
2262,Reihe::N,по̄ллт,рада́м
2263,Boot::N,vïnhtse,пуш
2264,Boot::N,vanás,пуш
2265,Boot::N,vanntsa,пуш
2266,Boot::N,fanas,пуш
2267,Boot::N,voonâs,пуш
2268,Boot::N,käärbis,пуш
2269,Boot::N,võõnâs,пуш
2270,Boot::N,вэнс,пуш
2271,Ruder::N,aajroe,эшка́к
2272,Ruder::N,ájrro,эшка́к
2273,Ruder::N,áiru,эшка́к
2274,Ruder::N,áiru,эшка́к
2275,Ruder::N,äirr,эшка́к
2276,Ruder::N,а̄ррьй,эшка́к
2277,Schlitten::N,slærra,тер
2278,Schlitten::N,slærra,изде́р
2279,Schlitten::N,tjïelhke,тер
2280,Schlitten::N,tjïelhke,изде́р
2281,Schlitten::N,gieris,тер
2282,Schlitten::N,gieris,изде́р
2283,Schlitten::N,tjielkká,тер
2284,Schlitten::N,tjielkká,изде́р
2285,Schlitten::N,gielká,тер
2286,Schlitten::N,gielká,изде́р
2287,Schlitten::N,kiäl'kká,тер
2288,Schlitten::N,kiäl'kká,изде́р
2289,Schlitten::N,saan,тер
2290,Schlitten::N,saan,изде́р
2291,Schlitten::N,ǩeâlkk,тер
2292,Schlitten::N,ǩeâlkk,изде́р
2293,Schlitten::N,со̄а̄н,тер
2294,Schlitten::N,со̄а̄н,изде́р
2295,Ski::N,treavka,е́че
2296,Ski::N,sabek,е́че
2297,Ski::N,sabet,е́че
2298,Ski::N,saaveeh,е́че
2299,Ski::N,koolâs,е́че
2300,Ski::N,коаллас,е́че
2301,Ski::N,са̄вехь,е́че
2302,Lagerfeuer::N,dålle,туло́то
2303,Lagerfeuer::N,sajijdållå,туло́то
2304,Lagerfeuer::N,dolla,туло́то
2305,Lagerfeuer::N,tullâ,туло́то
2306,Lagerfeuer::N,toll,туло́то
2307,Lagerfeuer::N,то̄лл,туло́то
2308,Last::N,maajsoe,нӧ́лтыш
