,Concept_ID,os,sk
755,faul::A,зивӕг,lenivý
756,faul::A,зивӕггӕнаг,lenivý
757,fleißig::A,æнæзивæг,snaživý
758,fleißig::A,æнæзивæг,usilovný
759,fleißig::A,æнувыд,snaživý
760,fleißig::A,æнувыд,usilovný
761,geizig::A,чъынды,skupý
762,geizig::A,чъынды,lakomý
763,geizig::A,æлгъин,skupý
764,geizig::A,æлгъин,lakomý
765,geizig::A,мæрддзæст,skupý
766,geizig::A,мæрддзæст,lakomý
767,klug::A,зондджын,múdry
768,klug::A,зондджын,bystrý
769,geschickt::A,хӕрзарӕхст,zručný
770,geschickt::A,хӕрзарӕхст,šikovný
771,lieb::A,уарзон,milý
772,lustig::A,хъӕлдзӕг,veselý
773,sanft::A,мынчын,nežný
774,hungrig::A,ӕххормаг,lačný
775,hungrig::A,ӕххормаг,hladný
776,krank::A,нӕфӕразгӕ,chorý
777,krank::A,нӕфӕразгӕ,nemocný
778,nackt::A,бӕгънӕг,nahý
779,traurig::A,ӕрхӕндӕг,smutný
780,lebendig::A,цардӕгас,živý
781,gut::A,хорз,dobrý
782,schlecht::A,цауд,zlý
783,richtig::A,раст,správny
784,schlimm::A,ӕвзӕр,zlý
785,schlimm::A,ӕвзӕр,nepríjemný
786,wahr::A,ӕцӕг,pravý
787,wahr::A,ӕцӕг,pravdivý
788,alt::A,зӕронд,starý
789,neu::A,ног,nový
790,ehemalig::A,раздӕры,bývalý
791,alt[Lebewesen]::A,ацӕргӕ,starý
792,jung::A,ӕрыгон,mladý
793,arm::A,мӕгуыр,chudobný
794,reich::A,хъӕздыг,bohatý
795,bekannt::A,зонгӕ,známy
796,berühmt::A,номдзыд,slávny
797,berühmt::A,номдзыд,povestný
798,fremd::A,æцæгæлон,cudzí
799,verschieden::A,æндæр æмæ æндæр,rôzny
800,verschieden::A,æндæр æмæ æндæр,rozličný
801,verschieden::A,алы,rôzny
802,verschieden::A,алы,rozličný
803,verschieden::A,алыхуызон,rôzny
804,verschieden::A,алыхуызон,rozličný
805,nah::A,хӕстӕг,blízky
806,fern::A,дард,ďaleký
807,fern::A,дӕрддаг,ďaleký
808,linker::A,галиу,ľavý
809,rechter::A,рахиз,pravý
810,anderer::A,иннӕ,iný
811,anderer::A,иннӕ,druhý
812,anderer::A,ӕндӕр,iný
813,anderer::A,ӕндӕр,druhý
814,erster::A,фыццаг,prvý
815,erster::A,фыццӕгӕм,prvý
816,zweiter::A,дыккаг,druhý
817,zweiter::A,дыккæгæм,druhý
818,dritter::A,æртыккаг,tretí
819,dritter::A,æртыккæгæм,tretí
820,letzter::A,фӕстаг,ostatný
821,letzter::A,фӕстаг,posledný
822,allein::ADV,иунæг,sám
823,auf einmal::ADV,уайтагъд,zároveň
824,auf einmal::ADV,æвиппайды,zároveň
825,auf einmal::ADV,æваст,zároveň
826,zusammen::ADV,иумӕ,spolu
827,zusammen::ADV,иумӕ,spoločne
828,lange::ADV,бирæ рæстæг,dlho
829,plötzlich::ADV,æвиппайды,náhle
830,plötzlich::ADV,æваст,náhle
831,sofort::ADV,уыцы сахат,hneď
832,sofort::ADV,уыцы сахат,ihneď
833,sofort::ADV,уайтагъд,hneď
834,sofort::ADV,уайтагъд,ihneď
835,später::ADV,фæстæдæр,neskoršie
836,jetzt::ADV,ныр,teraz
837,heute::ADV,абон,dnes
838,morgen::ADV,райсом,zajtra
839,bald::ADV,тагъд,skoro
840,bald::ADV,рæхджы,skoro
841,dann::ADV,стæй,nato
842,dann::ADV,стæй,potom
843,gestern::ADV,знон,včera
844,einst::ADV,кӕддӕр,kedysi
845,einst::ADV,кӕддӕр,niekedy
846,damals::ADV,уæд,vtedy
847,danach::ADV,стæй,potom
848,danach::ADV,стæй,podľa toho
849,danach::ADV,уый фæстæ,potom
850,danach::ADV,уый фæстæ,podľa toho
851,vorher::ADV,раздæр,napred
852,vorher::ADV,раздæр,predtým
853,zuerst::ADV,фыццаг,najprv
854,einmal::ADV,иу хатт,raz
855,einmal::ADV,иу хатт,jedenkrát
856,manchmal::ADV,хатт,občas
857,manchmal::ADV,хатт,niekedy
858,oft::ADV,арæх,často
859,immer::ADV,ӕдзух,vždy
860,immer::ADV,ӕдзух,ustavične
861,niemals::ADV,никуы,nikdy
862,niemals::ADV,никæд,nikdy
863,hier::ADV,ам,tu
864,hierhin::ADV,ардӕм,sem
865,hierhin::ADV,ардӕм,tade
866,von hier::ADV,ардыгæй,odtiaľto
867,dort::ADV,уым,tam
868,dorthin::ADV,уырдӕм,ta
869,dorthin::ADV,уырдӕм,tam
870,geradeaus::ADV,æргом,rovno
871,geradeaus::ADV,æргом,priamo
872,vorwärts::ADV,размӕ,napred
873,rückwärts::ADV,фӕстӕмӕ,nazad
874,zurück::ADV,фӕстӕмӕ,späť
875,zurück::ADV,фӕстӕмӕ,naspäť
876,unten::ADV,дæлæ,dolu
877,unten::ADV,дæлæ,naspodku
878,unten::ADV,дæлейы,dolu
879,unten::ADV,дæлейы,naspodku
880,unten::ADV,бынæй,dolu
881,unten::ADV,бынæй,naspodku
882,hinab::ADV,дӕлӕмӕ,dolu
883,hinab::ADV,уырдыгмӕ,dolu
884,oben::ADV,уӕле,hore
885,oben::ADV,уӕле,navrchu
886,hinauf::ADV,уӕлӕмӕ,hore
887,hinauf::ADV,уӕлӕмӕ,navrch
888,überall::ADV,алыран,všade
889,überall::ADV,алкæм,všade
890,überall::ADV,кæмдæриддæр,všade
891,nicht::ADV,нӕ,nie
892,ein wenig::ADV,чысыл,trocha
893,kaum::ADV,цъус,ledva
894,sehr::ADV,тынг,veľmi
895,sehr::ADV,иттӕг,veľmi
896,so::ADV,афтӕ,tak
897,so::ADV,афтӕ,takto
898,noch::ADV,ма,ešte
899,nur::ADV,канд,len
900,nur::ADV,ӕрмӕст,len
901,schon::ADV,нырид,už
902,wieder::ADV,ногӕй,zasa
903,vergebens::ADV,дзæгъæлы,márne
904,vergebens::ADV,дзæгъæлы,nadarmo
905,vergebens::ADV,уæгъды,márne
906,vergebens::ADV,уæгъды,nadarmo
907,vergebens::ADV,æнæхъуаджы,márne
908,vergebens::ADV,æнæхъуаджы,nadarmo
909,vor::PRP,разы,pred
910,hinter::PRP,фӕстӕ,za
911,unter::PRP,бын,pod
912,durch::PRP,æхсæнты,cez
913,neben::PRP,цур,pri
914,neben::PRP,цур,vedľa
915,zwischen::PRP,астӕу,medzi
916,wegen::PRP,тыххай,pre
917,wegen::PRP,тыххай,kvôli
918,dies::PRN,ай,to
919,dies::PRN,ай,táto
920,das::PRN,уый,to
921,alles::PRN,алцы,všetko
922,alles::PRN,æппæтдæр,všetko
923,alles::PRN,иууылдӕр,všetko
924,ich::PRN,æз,ja
925,du::PRN,ды,ty
926,er::PRN,уый,on
927,wir::PRN,мах,my
928,ihr::PRN,сымах,vy
929,sie::PRN,уыдон,oni
930,was::FPRN,цы,čo
931,wer::FPRN,чи,kto
932,wo::FADV,кӕм,kde
933,wohin::FADV,кӕдӕм,kam
934,wie::FADV,куыд,ako
935,warum::FADV,цӕмӕн,prečo
936,wieviel::FNUM,цал,koľko
937,eins::NUM,иу,jeden
938,zwei::NUM,дыууӕ,dva
939,drei::NUM,ӕртӕ,tri
940,vier::NUM,цыппар,štyri
941,fünf::NUM,фондз,päť
942,sechs::NUM,ӕхсӕз,šesť
943,sieben::NUM,авд,sedem
944,acht::NUM,аст,osem
945,neun::NUM,фараст,deväť
946,zehn::NUM,дӕс,desať
947,elf::NUM,иуæндæс,jedenásť
948,zwölf::NUM,дыууадæс,dvanásť
949,zwanzig::NUM,дыууын,dvadsať
950,dreißig::NUM,æртын,tridsať
951,dreißig::NUM,дæсæмæссæдз,tridsať
952,vierzig::NUM,цыппор,štyridsať
953,vierzig::NUM,цыппур,štyridsať
954,vierzig::NUM,дыууиссæдзы,štyridsať
955,fünfzig::NUM,фӕндзай,päťdesiat
956,sechzig::NUM,æхсай,šesťdesiat
957,sechzig::NUM,æртиссæдзы,šesťdesiat
958,siebzig::NUM,æвдай,sedemdesiat
959,siebzig::NUM,дæс æмæ æртиссæдзы,sedemdesiat
960,achtzig::NUM,цыппарыссæдзы,osemdesiat
961,achtzig::NUM,æстай,osemdesiat
962,neunzig::NUM,нæуæдз,deväťdesiat
963,neunzig::NUM,дæс æмæ цыппарыссæдзы,deväťdesiat
964,hundert::NUM,сӕдӕ,sto
965,tausend::NUM,мин,tisíc
966,und::CNJ,ӕмӕ,i
967,oder::CNJ,кӕнӕ,alebo
968,stehen::V,лӕууын,stáť
969,sitzen::V,бадын,sedieť
970,liegen::V,хуыссын,ležať
971,hängen::V,ауыгъд уын,visieť
972,werden::V,суӕвын,stať sa
973,passieren::V,æрцæуын,stať sa
974,beginnen::V,райдайын,začať sa
975,enden::V,фæуын,končiť sa
976,wechseln::V,ивын,meniť sa
977,aufgehen[Sonne]::V,скæсын,vychádzať
978,untergehen[Sonne]::V, аныгуылын,zapadnúť
979,scheinen[Sonne]::V,рухс кӕнын,svietiť
980,donnern::V,нæрын,hrmieť
981,wehen::V,дымын,viať
982,strömen::V,кӕлын,prúdiť
983,fließen::V,цæуын,tiecť
984,fließen::V,уайын,tiecť
985,fließen::V,кæлын,tiecť
986,sich drehen::V,зилын,točiť sa
987,sich drehen::V,зилын,krútiť sa
988,schwanken::V,æнкъуысын,kolísať
989,schwanken::V,æнкъуысын,klátiť sa
990,schwingen::V,æнкъуысын,kývať sa
991,schwingen::V,æнкъуысын,chvieť sa
992,schwingen::V,змæлын,kývať sa
993,schwingen::V,змæлын,chvieť sa
994,fallen::V,хауын,padať
995,brennen::V,судзын,páliť
996,brennen::V,судзын,horieť
997,rauchen::V,фæздæг кæнын,dymiť sa
998,regnen::V,уарын,pršať
999,gefrieren::V,сӕлын,zamrznút
1000,tauen::V,стайын,taviť sa
1001,schmelzen::V,тайын,taviť sa
1002,trocknen::V,хус кæнын,schnúť
1003,sieden::V,фыцын,vrieť
1004,faulen::V,ӕмбийын,hniť
1005,verfaulen::V,бамбийын,zhniť
1006,reißen::V,скъуийын,pretrhnúť sa
1007,versinken::V,дӕлдон_кӕнын,zapadnúť
1008,versinken::V,дӕлдон_кӕнын,potopiť sa
1009,vergehen::V,аивгъуийын,plynúť
1010,erscheinen::V,разынын,objaviť sa
1011,verschwinden::V,фæтары уын,zmiznúť
1012,verschwinden::V,фæдæлдзæх уын,zmiznúť
1013,verschwinden::V,фесæфын,zmiznúť
1014,verschwinden::V,æрбайсæфын,zmiznúť
1015,sinken::V,дæлæмæ æрхауын,klesať
1016,abnehmen::V,фæкъаддæр уын,ubúdať
1017,abnehmen::V,фæцух уын,ubúdať
1018,zunehmen::V,фæфылдæр уын,pribúdať
1019,zunehmen::V,сбирæ уын,pribúdať
1020,zunehmen::V,сахадын,pribúdať
1021,steigen::V,сыстын,stúpať
1022,wachsen::V,рӕзын,rásť
1023,glänzen::V,ӕрттивын,jagať sa
1024,glänzen::V,ӕрттивын,lesknúť sa
1025,funkeln::V,тыбар-тыбур_кӕнын,iskriť sa
1026,lärmen::V,хъæлæба кæнын,lomoziť
1027,läuten::V,цæгъдын,cengať
1028,klingeln::V,цæгъдын,zvoniť
1029,klirren::V,дзыгъал-мыгъул кæнын,rinčať
1030,klirren::V,дзæгъ-дзæгъ кæнын,rinčať
1031,brausen::V,абухын,hučať
1032,klingen::V,зæлын,znieť
1033,klingen::V,зæлын,zvoniť
1034,klingen::V,азæлын,znieť
1035,klingen::V,азæлын,zvoniť
1036,klingen::V,хъуысын,znieť
1037,klingen::V,хъуысын,zvoniť
1038,bellen::V,рæйын,štekať
1039,bellen::V,рæйын,brechať
1040,heulen::V,ниуын,vyť
1041,blasen::V,фу кӕнын,duť
1042,blasen::V,фу кӕнын,fúkať
1043,pfeifen::V,æхситт кæнын,pískať
1044,pfeifen::V,æхситт кæнын,hvízdať
1045,pfeifen::V,къуыззитт кæнын,pískať
1046,pfeifen::V,къуыззитт кæнын,hvízdať
1047,schreien::V,хъӕр кӕнын,kričať
1048,stöhnen::V,хъæрзын,stenať
1049,stöhnen::V,дзыназын,stenať
1050,zittern::V,ризын,triasť sa
1051,leben::V,цӕрын,žiť
1052,geboren werden::V,райгуырын,narodiť sa
1053,atmen::V,улӕфын,dýchať
1054,trinken::V,нуазын,piť
1055,essen::V,хӕрын,jesť
1056,schlucken::V,ныхъуырын,zhltnuť
1057,müde werden::V,бафæллайын,unaviť sa
1058,müde werden::V,бафæлмæцын,unaviť sa
1059,müde werden::V,сфæлмæцын,unaviť sa
1060,einschlafen::V,бафынæй уын,usnúť
1061,einschlafen::V,бафынæй уын,zaspať
1062,schlafen::V,хуыссын,spať
1063,schlafen::V,фынӕй кӕнын,spať
1064,aufwachen::V,райхъал уын,zobudiť sa
1065,aufstehen::V,стын,vstať
1066,sich erholen::V,фæллад уадзын,zotavovať sa
1067,sich erholen::V,фæллад уадзын,oddýchovať si
1068,sich erholen::V,улæфын,zotavovať sa
1069,sich erholen::V,улæфын,oddýchovať si
1070,krank werden::V,фӕрынчын уын,ochorieť
1071,krank sein::V,сӕйын,chorieť
1072,krank sein::V,сӕйын,byť chorý
1073,schmerzen::V,риссын,bolieť
1074,husten::V,хуыфын,kašľať
1075,genesen::V,сдзæбæх уын,uzdraviť sa
1076,genesen::V,рандидзын,uzdraviť sa
1077,genesen::V,сæндидзын,uzdraviť sa
1078,sterben::V,мӕлын,umrieť
1079,sterben::V,мӕлын,zomrieť
1080,umkommen::V,фесæфын,zahynúť
1081,umkommen::V,байсæфын,zahynúť
1082,umkommen::V,бабын уын,zahynúť
1083,umkommen::V,мард фæуын,zahynúť
1084,sich bewegen::V,тæлфын,pohybovať sa
1085,sich bewegen::V,цæуын,pohybovať sa
1086,sich rühren::V,змӕлын,hnúť sa
1087,sich erheben::V,стын,zdvihnúť sa
1088,sich setzen::V,сбадын,sadnúť si
1089,hinfallen::V,ӕрхауын,spadnúť
1090,laufen::V,цӕуын,bežať
1091,laufen::V,рацу-бацу_кӕнын,bežať
1092,schreiten::V,къахдзæф кæнын,kráčať
1093,schreiten::V,санчъех кæнын,kráčať
1094,schreiten::V,цæуын,kráčať
1095,spazierengehen::V,озер кæнын,prechádzať sa
1096,spazierengehen::V,тезгъо кæнын,prechádzať sa
1097,eilen::V,тагъд кæнын,súriť
1098,eilen::V,тындзын,súriť
1099,sich beeilen::V,тагъд кæнын,ponáhľať sa
1100,sich beeilen::V,тындзын,ponáhľať sa
1101,sausen::V,уайын,hučať
1102,sausen::V,тæхын,hučať
1103,rennen::V,згъорын,bežať
1104,springen::V,гæпп кæнын,skákať
1105,springen::V,сæррæтт кæнын,skákať
1106,springen::V,лиуырын,skákať
1107,klettern::V,хилын,liezť
1108,schaukeln::V,хецъро кæнын,húpať
1109,schaukeln::V,хецъро кæнын,hojdať
1110,schaukeln::V,херыйыл бадын,húpať
1111,schaukeln::V,херыйыл бадын,hojdať
1112,kriechen::V,бырын,liezť
1113,kriechen::V,бырын,plaziť sa
1114,schwimmen::V,ленк кӕнын,plávať
1115,tauchen::V,ныгъуылын,ponoriť sa
1116,rudern::V,бæлæгъ тæрын,veslovať
1117,rudern::V,чема тæрын,veslovať
1118,fahren::V,цӕуын,ísť
1119,fahren::V,цӕуын,jazdiť
1120,fliegen::V,тӕхын,letieť
1121,gehen::V,цӕуын,ísť
1122,weggehen::V,ацӕуын,odísť
1123,weggehen::V,ацӕуын,odchádzať
1124,abfahren::V,араст уын,odcestovať
1125,anhalten::V,æрлæууын,zadržať sa
1126,anhalten::V,æрлæууын,zastaviť sa
1127,hineingehen::V,мидæмæ цæуын,vchádzať
1128,eintreten::V,бацӕуын,vojsť
1129,eintreten::V,бацӕуын,vstúpiť
1130,kommen::V,æрцæуын,prísť
1131,ankommen::V,æрцæуын,prísť
1132,ankommen::V,æрцæуын,doraziť
1133,zurückkommen::V,раздæхын,vrátiť sa
1134,zurückkommen::V,фæстæмæ_раздæхын,vrátiť sa
1135,zurückkommen::V,æрбаздæхын,vrátiť sa
1136,zurückkommen::V,аздæхын,vrátiť sa
1137,bleiben::V,лӕууын,ostať
1138,bleiben::V,лӕууын,zostať
1139,warten::V,ӕнхъӕлмӕ кӕсын,čakať
1140,erwarten::V,ӕнхъӕлмӕ кӕсын,očakávať
1141,suchen::V,агурын,hľadať
1142,finden::V,ссарын,nájsť
1143,versuchen::V,фӕлварын,skúsiť
1144,versuchen::V,фӕлварын,pokúsiť sa
1145,vorbereiten::V,бацаттæ кæнын,pripraviť
1146,vorbereiten::V,æрæввонг кæнын,pripraviť
1147,lieben::V,уарзын,ľúbiť
1148,lieben::V,уарзын,milovať
1149,mögen::V,зæрдæмæ цæуын,mať rád
1150,lachen::V,худын,smiať sa
1151,rühren::V,зæрдæ суынгæг кæнын,dojať
1152,weinen::V,кӕуын,plakať
1153,schimpfen::V,æлгъитын,nadávať
1154,sich ärgern::V,мæсты кæнын,hnevať sa
1155,sich ärgern::V,мæсты кæнын,zlostiť sa
1156,sich fürchten::V,тæрсын,báť sa
1157,fürchten::V,тæрсын,báť sa
1158,fliehen::V,лидзын,utekať
1159,flüchten::V,алидзын,utiecť
1160,sehen::V,уынын,vidieť
1161,anschauen::V,акӕсын,pozrieť sa na
1162,ansehen::V,кӕсын,pozrieť
1163,hören::V,хъусын,počúvať
1164,zuhören::V,хъусын,počúvať
1165,probieren::V,уынын,ochutnať
1166,probieren::V,аходын,ochutnať
1167,riechen::V,смудын,ňuchať
1168,fühlen::V,ӕнкъарын,cítiť
1169,fühlen::V,ӕнкъарын,pociťovať
1170,scheinen::V,зынын,zdať sa
1171,zu sehen sein::V,зынын,byť vidieť
1172,vernehmen::V,фехъусын,počuť
1173,frieren::V,сийын,mrznúť
1174,frieren::V,сийын,oziabať
1175,tun::V,кӕнын,robiť
1176,können::V,фӕразын,môcť
1177,wollen::V,фӕндын,chcieť
1178,anfangen::V,райдайын,začať
1179,beenden::V,фӕуын,skončiť
1180,aufhören::V,банцайын,prestať
1181,aufhören::V,фенцайын,prestať
1182,gelingen::V,бантысын,podariť sa
1183,geraten::V,разынын,dariť sa
1184,öffnen::V,гом кӕнын,otvoriť
1185,schließen::V,ӕхгӕнын,zavrieť
1186,stellen::V,ӕвӕрын,postaviť
1187,setzen::V,сбадын кӕнын,posadiť
1188,legen::V,ӕрӕвӕрын,klásť
1189,legen::V,ӕрӕвӕрын,položiť
1190,berühren::V,агайын,dotykať sa
1191,verbinden::V,бӕттын,spojiť
1192,bedecken::V,ӕмбӕрзын,pokryť
1193,aufhängen::V,ауындзын,zavesiť
1194,anzünden::V,ссудзын,zapáliť
1195,aufheben::V,сисын,zdvihnúť
1196,zurücklassen::V,ныууадзын,zanechať
1197,verlieren::V,фесафын,stratiť
1198,fallen lassen::V,ӕрӕппарын,pustiť
1199,fallen lassen::V,къухтӕй феуӕгъд кӕнын,pustiť
1200,machen::V,саразын,robiť
1201,herstellen::V,сцæттæ кæнын,vyrobiť
1202,herstellen::V,саразын,vyrobiť
1203,bauen::V,амайын,stavať
1204,bauen::V,амайын,budovať
1205,reparieren::V,æмпъузын,opraviť
1206,reparieren::V,цалцæг кæнын,opraviť
1207,verbessern::V,фæхуыздæр кæнын,zlepšiť
1208,ändern::V,аивын,zmeniť
1209,ändern::V,аивын,preinačiť
1210,graben::V,къахын,ryť
1211,graben::V,къахын,kopať
1212,beugen::V,æркъæдз кæнын,ohnúť
1213,beugen::V,æртасын кæнын,ohnúť
1214,biegen::V,тасын кӕнын,ohnúť
1215,drehen::V,здухын,točiť
1216,drehen::V,здухын,krútiť
1217,wenden::V,афæлдахын,obrátiť
1218,wenden::V,афæлдахын,prevrátiť
1219,wenden::V,рафæлдахын,obrátiť
1220,wenden::V,рафæлдахын,prevrátiť
1221,umdrehen::V,афæлдахын,otočiť
1222,umdrehen::V,афæлдахын,obrátiť
1223,heben::V,сдарын,dvíhať
1224,heben::V,сдарын,povzniesť
1225,heben::V,схæцын,dvíhať
1226,heben::V,схæцын,povzniesť
1227,hochheben::V,уæлæмæ хæцын,zdvihnúť
1228,ergreifen::V,фӕлӕбурын,uchopiť sa
1229,halten::V,дарын,držať
1230,drücken::V,æлхъивын,tisnúť
1231,drücken::V,хæцын,tisnúť
1232,schieben::V,схойын,posunovať
1233,kratzen::V,хафын,škrabať
1234,lecken::V,сдæрын,lízať
1235,beißen::V,хæцын,kúsať
1236,abreißen::V,ратонын,odtrhnúť
1237,abschneiden::V,ралыг кӕнын,odrezať
1238,abschneiden::V,ралыг кӕнын,odkrojiť
1239,binden::V,бабӕттын,zaviazať
1240,binden::V,бабӕттын,priviazať
1241,stecken::V,ныссадзын,strčiť
1242,brechen::V,асæттын,zlomiť
1243,brechen::V,басæттын,zlomiť
1244,brechen::V,ныссæттын,zlomiť
1245,klopfen::V,хойын,tĺcť
1246,klopfen::V,хойын,klopať
1247,klopfen::V,гуыпп-гуыпп кæнын,tĺcť
1248,klopfen::V,гуыпп-гуыпп кæнын,klopať
1249,klopfen::V,къуырцц-къуырцц кæнын,tĺcť
1250,klopfen::V,къуырцц-къуырцц кæнын,klopať
1251,hauen::V,цӕвын,nabiť
1252,hauen::V,нӕмын,nabiť
1253,kleben::V,ныхасын,lepiť
1254,kleben::V,ныхасын,nalepiť
1255,kleben::V,æндадзын,lepiť
1256,kleben::V,æндадзын,nalepiť
1257,reiben::V,сӕрфын,trieť
1258,reiben::V,хафын,trieť
1259,streichen::V,байсæрдын,namazať
1260,streichen::V,сахорын,namazať
1261,schleifen::V,ссын,ostríť
1262,schleifen::V,цыргъ кӕнын,ostríť
1263,schneiden::V,кӕрдын,rezať
1264,schneiden::V,кӕрдын,strihať
1265,rütteln::V,æнкъусын,triasť
1266,rütteln::V,æнкъусын,lomcovať
1267,schütteln::V,уигъын,triasť
1268,schütteln::V,уигъын,potriasť
1269,schwenken::V,тилын,mávať
1270,schwenken::V,уигъын,mávať
1271,schütten::V,ныккӕнын,sypať
1272,füllen::V,байдзаг кæнын,plniť
1273,einwickeln::V,батухын,zabaliť
1274,tragen::V,хӕссын,niesť
1275,schleppen::V,ласын,vliecť
1276,ziehen::V,ласын,ťahať
1277,aufbewahren::V,æвæрын,uložiť
1278,aufbewahren::V,æвæрын,uschovať
1279,werfen::V,зыввытт кӕнын,hodiť
1280,werfen::V,зыввытт кӕнын,vrhnúť
1281,fangen::V,ӕрцахсын,chytať
1282,packen::V,рацахсын,baliť
1283,packen::V,рацахсын,chytiť
1284,verstecken::V,æмбæхсын,skryť
1285,verstecken::V,æмбæхсын,schovať
1286,verstecken::V,нымæхсын,skryť
1287,verstecken::V,нымæхсын,schovať
1288,teilen::V,уарын,podeliť
1289,teilen::V,уарын,rozdeliť
1290,schicken::V,ӕрвитын,posielať
1291,bringen::V,æрхæссын,priniesť
1292,bringen::V,æрбахæссын,priniesť
1293,hinzufügen::V,ӕфтауын,pripojiť
1294,bekommen::V,ссарын,dostať
1295,bekommen::V,сфæрæз кæнын,dostať
1296,bekommen::V,самал кæнын,dostať
1297,erhalten::V,райсын,prijať
1298,nehmen::V,райсын,vziať
1299,wählen::V,равзарын,voliť
1300,auswählen::V,авзарын,vybrať
1301,auswählen::V,авзарын,vyvoliť
1302,bewahren::V,бавæрын,zachovať
1303,bewahren::V,нывæрын,zachovať
1304,behindern::V,цæлхдур æвæрын,zavadzať
1305,behindern::V,цæлхдур æвæрын,byť v ceste
1306,behindern::V,ныхдур æвæрын,zavadzať
1307,behindern::V,ныхдур æвæрын,byť v ceste
1308,behindern::V,къуылымпы кæнын,zavadzať
1309,behindern::V,къуылымпы кæнын,byť v ceste
1310,behindern::V,хъыг дарын,zavadzať
1311,behindern::V,хъыг дарын,byť v ceste
1312,verderben::V,фесафын,skaziť
1313,beschädigen::V,халын,ublížiť
1314,beschädigen::V,халын,poškodiť
1315,zerbrechen::V,асӕттын,rozbiť
1316,zerbrechen::V,асӕттын,prelomiť
1317,zerreißen::V,аскъуынын,pretrhnúť
1318,zerstören::V,фехалын,zničiť
1319,verbrennen::V,басудзын,spáliť
1320,geben::V,дӕттын,dať
1321,reichen::V,адæттын,podať
1322,schenken::V,лæвар кæнын,darovať
1323,versprechen::V,дзырд раттын,sľúbiť
1324,versprechen::V,зӕрдӕ бавӕрын,sľúbiť
1325,wünschen::V,зæрдæ зæгъы,želať
1326,loben::V,раппӕлын,chváliť
1327,küssen::V,пъа кæнын,bozkať
1328,küssen::V,ба кæнын,bozkať
1329,wiegen::V,узын,kolísať
1330,zudecken::V,бамбӕрзын,prikryť
1331,wecken::V,райхъал кӕнын,zobudiť
1332,zeigen::V,амонын,ukázať
1333,führen::V,кӕнын,viesť
1334,führen::V,фæкæнын,viesť
1335,lehren::V,ахуыр кæнын,učiť
1336,unterrichten::V,ахуыр кæнын,vyučovať
1337,aufziehen::V,хъомыл кӕнын,vychovať
1338,leiten::V,разамынд дӕттын,viesť
1339,antreiben::V,тагъд кæнын,popudiť
1340,antreiben::V,рог кæнын,popudiť
1341,lassen::V,кæнын,dať
1342,einladen::V,ӕрхонын,pozvať
1343,einladen::V,ӕрхонын,povolať
1344,einladen::V,ӕрбахонын,pozvať
1345,einladen::V,ӕрбахонын,povolať
1346,vereinigen::V,баиу кӕнын,spojiť
1347,vereinigen::V,баиу кӕнын,zjednotiť
1348,besuchen::V,абæрæг кæнын,navštíviť
1349,besuchen::V,бабæрæг кæнын,navštíviť
1350,besuchen::V,бауайын,navštíviť
1351,treffen::V,фембæлын,stretnúť
1352,sich versammeln::V,æрæмбырд уын,zhromaždiť sa
1353,spielen::V,хъазын,hrať
1354,singen::V,зарын,spievať
1355,tanzen::V,кафын,tancovať
1356,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,rozísť sa
1357,verlassen::V,ныууадзын,opustiť
1358,retten::V,фервӕзын кӕнын,zachrániť
1359,bewachen::V,хъахъхъӕнын,strážiť
1360,schützen::V,хъахъхъӕнын,chrániť
1361,verteidigen::V,бахизын,brániť
1362,sich schlagen::V,хыл кæнын,biť sa
1363,schießen::V,ӕхсын,streliť
1364,schießen::V,ӕхсын,strieľať
1365,siegen::V,басӕттын,zvíťaziť
1366,siegen::V,фӕуӕлахиз уӕвын,zvíťaziť
1367,ärgern::V,мӕсты кӕнын,hnevať
1368,ärgern::V,мӕсты кӕнын,zlostiť
1369,schlagen::V,ныццæвын,biť
1370,schlagen::V,ныццæвын,udrieť
1371,stechen::V,фæрæхойын,bodnúť
1372,stechen::V,фæрæхойын,pichnúť
1373,stoßen::V,риуыгъын,udrieť
1374,stehlen::V,давын,kradnúť
1375,stören::V,хъыгдарын,vyrušiť
1376,belästigen::V,хъыгдарын,obťažovať
1377,verbergen::V,бамбӕхсын,skryť
1378,verbergen::V,басусӕг кӕнын,skryť
1379,täuschen::V,фӕливын,sklamať
1380,täuschen::V,асайын,sklamať
1381,betrügen::V,асайын,klamať
1382,betrügen::V,асайын,podvádzať
1383,töten::V,амарын,zabiť
1384,töten::V,амарын,usmrtiť
1385,wohnen::V,цӕрын,bývať
1386,arbeiten::V,кусын,pracovať
1387,sammeln::V,æртонын,zbierať
1388,pflücken::V,тонын,trhať
1389,pflücken::V,тонын,oberať
1390,jagen::V,цуан кæнын,poľovať
1391,fischen::V,кæсаг ахсын æнгуырæй,loviť ryby
1392,fischen::V,кæсаг ахсын æнгуырæй,chytať ryby
1393,fischen::V,æнгуыр дарын,loviť ryby
1394,fischen::V,æнгуыр дарын,chytať ryby
1395,fassen::V,ӕрцахсын,uloviť
1396,hüten::V,хизын,pásť
1397,treiben::V,скъӕрын,hnať
1398,anbinden::V,бабæттын,priviazať
1399,anbinden::V,æрбæттын,priviazať
1400,füttern::V,холлаг дæттын,kŕmiť
1401,füttern::V,холлаг æвæрын,kŕmiť
1402,füttern::V,дарын,kŕmiť
