,Concept_ID,kl,ba
696,verschieden::A,allatut,төрлө
697,verschieden::A,tamalaat,төрлө
698,nah::A,qanippoq,яҡын
699,fern::A,ungasippoq,алыҫ
700,fern::A,ungasippoq,йыраҡ
701,linker::A,saamerleq,һул
702,rechter::A,innarluissut,уң
703,erster::A,siulleq,тәүге
704,zweiter::A,qataatsup tullia,икенсе
705,dritter::A,pingajorarterut,өсөнсө
706,letzter::A,kingulleq,һуңғы
707,allein::ADV,kisimiippoq,бер үҙе
708,allein::ADV,kisimiippoq,яңғыҙ
709,auf einmal::ADV,tassanngaannaq,бер юлы
710,zusammen::ADV,attaasa,бергә
711,zusammen::ADV,attarmik,бергә
712,lange::ADV,akuni,оҙаҡ
713,plötzlich::ADV,tassanngaannaq,ҡапыл
714,sofort::ADV,erniinnaq,шунда уҡ
715,später::ADV,kingorna,һуңыраҡ
716,jetzt::ADV,maanna,хәҙер
717,jetzt::ADV,massakkut,хәҙер
718,heute::ADV,ullumi,бөгөн
719,morgen::ADV,aqagu,иртәгә
720,bald::ADV,erniinnaq,тиҙҙән
721,dann::ADV,taava,һуңынан
722,gestern::ADV,ippassaq,кисә
723,einst::ADV,ataatsimik,ҡасандыр
724,einst::ADV,ataatsimik,бер баҡыт
725,einst::ADV,ilaanni,ҡасандыр
726,einst::ADV,ilaanni,бер баҡыт
727,damals::ADV,taamani,ул саҡта
728,damals::ADV,taamanikkut,ул саҡта
729,damals::ADV,taassumuunakkut,ул саҡта
730,danach::ADV,taava,һуңынан
731,vorher::ADV,siornagut,элек
732,einmal::ADV,ilaanni,бер
733,einmal::ADV,ataatsimik,бер
734,manchmal::ADV,qaqutigu,ҡайһы берҙә
735,manchmal::ADV,qaqutigut,ҡайһы берҙә
736,oft::ADV,akulikitsumik,йыш
737,immer::ADV,tamatigut,һәр ҡасан
738,hier::ADV,maani,бында
739,hierhin::ADV,maani,бында
740,dorthin::ADV,ikuuna,шунда
741,dorthin::ADV,ikuuna,тегеләй
742,geradeaus::ADV,narlumut,тура
743,vorwärts::ADV,pilangavoc,алға
744,rückwärts::ADV,kingumut,кирегә
745,rückwärts::ADV,tunumut or tunummut,кирегә
746,zurück::ADV,kingumut,кирегә
747,zurück::ADV,tunumut or tunummut,кирегә
748,unten::ADV,kana,түбәндә
749,hinab::ADV,qiviu,түбәнгә
750,überall::ADV,tamaginni,бөтә урында
751,überall::ADV,tamani tamaani,бөтә урында
752,kaum::ADV,qaqutigorsuaq,көскә
753,kaum::ADV,qaqutigorsuaq,саҡ-саҡ
754,sehr::ADV,assut,ифат
755,noch::ADV,qeratavoq,йәнә
756,schon::ADV,taava-una,инде
757,wieder::ADV,kingumut,тағы
758,vergebens::ADV,angiluk,бушҡа
759,dies::PRN,manna,был
760,dies::PRN,manna,ошо
761,dies::PRN,matuma,был
762,dies::PRN,matuma,ошо
763,das::PRN,ua,ул
764,ich::PRN,uanga,мин
765,du::PRN,illit,һин
766,er::PRN,una,ул
767,wir::PRN,uagut,беҙ
768,ihr::PRN,ilissi,һеҙ
769,sie::PRN,uku,улар
770,was::FPRN,aat?,ә
771,was::FPRN,aat?,ни
772,was::FPRN,aat?,нәмә
773,wer::FPRN,kikkut,ҡем
774,wo::FADV,sumi,ҡайҙа
775,wohin::FADV,sumut,ҡайҙа
776,wie::FADV,qanoq,инидәй
777,warum::FADV,sooq,ин өсөн
778,wieviel::FNUM,qassit,күпме
779,wieviel::FNUM,qanoq atsigisumik?,күпме
780,eins::NUM,ataaseq,бер
781,zwei::NUM,marluk,ике
782,zwei::NUM,marluk,икәү
783,drei::NUM,pingasut,өс
784,vier::NUM,sisamat,дүрт
785,vier::NUM,qajuusat,дүрт
786,fünf::NUM,tallimat,биш
787,sechs::NUM,arfineq,алты
788,sechs::NUM,arfinillit,алты
789,sieben::NUM,arfineq-marluk,ете
790,acht::NUM,arfineq pingasut,һигеҙ
791,neun::NUM,qulingiluat,туғыҙ
792,neun::NUM,arfineq sisamat,туғыҙ
793,zehn::NUM,qulit,ун
794,elf::NUM,aqqaneq,ун бер
795,zwölf::NUM,aqqaneq-marluk,ун ике
796,zwanzig::NUM,tyve,егерме
797,dreißig::NUM,tredive,утыҙ
798,dreißig::NUM,pingasunik qulillit,утыҙ
799,vierzig::NUM,fyrre,ҡырҡ
800,fünfzig::NUM,halvtreds,илле
801,fünfzig::NUM,tallimanik qulillit,илле
802,sechzig::NUM,tres,алтмыш
803,siebzig::NUM,halvfjerds,етмеш
804,achtzig::NUM,firs,һикһән
805,neunzig::NUM,halvfems,туҡһан
806,hundert::NUM,et hundrede,йөҙ
807,tausend::NUM,et tusinde,мең
808,und::CNJ,aamma,да
809,oder::CNJ,imalluunnit,йәки
810,stehen::V,sikingavoq,тороу
811,sitzen::V,ingippoq,ултырыу
812,liegen::V,nalavoq,ятыу
813,liegen::V,aqupivoq,ятыу
814,hängen::V,nivinngarpaa,аҫылынып тороу
815,werden::V,pinngorpoq,булыу
816,passieren::V,pivoq,булыу
817,beginnen::V,aallarnerpaa,башлау
818,enden::V,naggaserpaa,бөтөү
819,enden::V,naggaserpaa,тамамланыү
820,wechseln::V,immikkut ilivoq,үҙгәреү
821,untergehen[Sonne]::V,ilioqqaasoq,байыу
822,scheinen[Sonne]::V,qinnorpoq,яҡтыртып тороу
823,scheinen[Sonne]::V,qinngorpoq,яҡтыртып тороу
824,donnern::V,kalleq,күкрәү
825,wehen::V,timmivoq,иҫеү
826,sich drehen::V,ipippaa,әйләнеү
827,schwanken::V,aalavoq,тирбәлеү
828,schwingen::V,issakajaat or issakatsiaarut,бәүетеү
829,fallen::V,quasivaa,йығылыу
830,brennen::V,seerpoq,яныу
831,brennen::V,uuppaa,яныу
832,rauchen::V,pujoorpoq,төтәү
833,regnen::V,siallerpoq,ямғыр яуа
834,gefrieren::V,qiulerpoq,туңыү
835,tauen::V,aappoq,иреү
836,schmelzen::V,aappoq,иреү
837,schmelzen::V,aatsippaa,иреү
838,trocknen::V,panerserpaa,кибеү
839,sieden::V,qalappoq,ҡайнау
840,reißen::V,qulli,өҙөү
841,reißen::V,qulli,йыртылыу
842,reißen::V,alittorpaa,өҙөү
843,reißen::V,alittorpaa,йыртылыу
844,reißen::V,kimillanneq,өҙөү
845,reißen::V,kimillanneq,йыртылыу
846,versinken::V,kivivaa,батыу
847,versinken::V,apparpoq,батыу
848,vergehen::V,qaangerpaa,үтеү
849,vergehen::V,sarsuppoq,үтеү
850,erscheinen::V,takutippoq,килеп сығыу
851,sinken::V,kivivaa,түбәнәйеү
852,sinken::V,apparpoq,түбәнәйеү
853,abnehmen::V,ikillipput,кәметеү
854,zunehmen::V,allisippaa,артыу
855,steigen::V,allisippaa,күтәрелеү
856,wachsen::V,allivoq,үҫеү
857,glänzen::V,qinngorpoq,ялтырау
858,glänzen::V,qinnorpoq,ялтырау
859,funkeln::V,uisorilavoq,баҙлау
860,läuten::V,avilualaarpoq,ҡағыу
861,klingeln::V,aviluarpoq,ҡағыу
862,klingeln::V,aviluarpoq,шылтыратыу
863,klingeln::V,aviluarpaluppoq,ҡағыу
864,klingeln::V,aviluarpaluppoq,шылтыратыу
865,brausen::V,ittuk,ҡотороноу
866,brausen::V,ittuppoq,ҡотороноу
867,brausen::V,ittuppaluppoq,ҡотороноу
868,bellen::V,qiluppoq,өрөү
869,heulen::V,maarpoq,олоу
870,heulen::V,maalavoq,олоу
871,heulen::V,miaggoorpoq,олоу
872,blasen::V,aporneq,өрөү
873,pfeifen::V,siggartartitsivoq,һызғырып ебәреү
874,pfeifen::V,siorsulavoq,һызғырып ебәреү
875,schreien::V,suaarpoq,ҡысҡырыу
876,stöhnen::V,nipiliorpoq,уңғырашыу
877,stöhnen::V,nipilliorpoq,уңғырашыу
878,zittern::V,qarsulivik,ҡалтырау
879,leben::V,inuuvoq,йәшәү
880,geboren werden::V,inuuvoq,тыуыу
881,geboren werden::V,inunngorpoq,тыуыу
882,atmen::V,anersaarpoq,тын алыү
883,trinken::V,imerpoq,эсеү
884,essen::V,tamorpoq,ашау
885,schlucken::V,tuluarnaq,йотоу
886,einschlafen::V,sinippoq,йоҡлап китеү
887,schlafen::V,sinik,йоҡлау
888,aufwachen::V,iterpoq,уяныу
889,aufwachen::V,eqqumavoq,уяныу
890,aufstehen::V,makippoq,тороу
891,sich erholen::V,qasuerserpoq,ял итеү
892,schmerzen::V,anneraa,ауыртыу
893,schmerzen::V,annernarpoq,ауыртыу
894,husten::V,quersorpoq,йүтәлләү
895,genesen::V,ajunngissivoq,һауығыу
896,genesen::V,ilisimmarpoq,һауығыу
897,genesen::V,ilorrippoq,һауығыу
898,sterben::V,toquvoq,үлеү
899,sich bewegen::V,ingerlavoq,хәрәкәт итеү
900,sich setzen::V,ingippoq,ултырыу
901,laufen::V,arpappoq,йөрөү
902,schreiten::V,ingerlavoq,атлау
903,spazierengehen::V,utertakajaarpoq,ял итеп йороү
904,spazierengehen::V,utertakattajaarpoq,ял итеп йороү
905,eilen::V,qaa qaa,ашығыу
906,eilen::V,qaa qaa,ҡабаланыу
907,eilen::V,qiilasaarpoq,ашығыу
908,eilen::V,qiilasaarpoq,ҡабаланыу
909,eilen::V,ingerlasaarpaa,ашығыу
910,eilen::V,ingerlasaarpaa,ҡабаланыу
911,sich beeilen::V,tuaviorpoq,ашығыу
912,sich beeilen::V,tuaviorpoq,ҡабаланыу
913,sausen::V,uiguut,елеү
914,rennen::V,igivoq,йүгеп йөрөү
915,springen::V,upernassaq,һикереү
916,klettern::V,pilaakkeerpoq,үрмәләү
917,klettern::V,pilaakkeerpoq,үрмәләп менеү
918,schaukeln::V,aalavoq,сайҡалыу
919,schwimmen::V,naluppoq,йоҙөү
920,tauchen::V,allorpoq,сумыу
921,rudern::V,ipuppaa,ишеү
922,fahren::V,qimusserpoq,йөрөү
923,fliegen::V,timmivoq,осоу
924,weggehen::V,piiarpoq,китеү
925,anhalten::V,unitsippaa,тукталыу
926,hineingehen::V,timaappaa,инеү
927,eintreten::V,allattorpaa,инеү
928,kommen::V,qaa-,килеү
929,kommen::V,pivaa,килеү
930,ankommen::V,tikippoq,килеү
931,zurückkommen::V,angerlarpoq,ҡайтыу
932,bleiben::V,uninngavoq,ҡалыу
933,warten::V,paavoq,көтөп тороу
934,warten::V,utaqqivoq,көтөп тороу
935,suchen::V,nivivaa,эҙләү
936,finden::V,nanivaa,табыу
937,versuchen::V,uuppaa,тырышып ҡарау
938,versuchen::V,ussersarpaa,тырышып ҡарау
939,vorbereiten::V,piareersarpaa,әҙерләү
940,lieben::V,asavaa,яратыу
941,mögen::V,akaaraa,һөйөү
942,mögen::V,akaaraa,яратыу
943,rühren::V,qeerlerpaa,ҡағылыу
944,weinen::V,qiavoq,илау
945,schimpfen::V,qatimaarpoq,һүгенеү
946,schimpfen::V,qatimaarpoq,тиргәнеү
947,schimpfen::V,qatimaarpoq,һуҡраныу
948,sich ärgern::V,ugguutigaa,асыуланыу
949,sich fürchten::V,eqqanaarpoq,ҡурҡыу
950,fürchten::V,ersigaa,ҡурҡыу
951,fliehen::V,qimaavoq,ҡасыу
952,flüchten::V,allikarfigaa,ҡасыу
953,sehen::V,isigaa,күреү
954,ansehen::V,alaatsinaappaa,ҡарау
955,ansehen::V,alaatsinaappaa,тикшереү
956,hören::V,tusarpaa,ишетеү
957,zuhören::V,naalappoq,тыңлау
958,riechen::V,tipippoq,еҫкәү
959,fühlen::V,misigaa,тойоу
960,scheinen::V,takutippoq,кеүек күренеү
961,scheinen::V,takutippoq,тойолоу
962,frieren::V,qiiavoq,туңыү
963,tun::V,iliorpoq,яһау
964,tun::V,iliorpoq,әшләү
965,wollen::V,piumavaa,теләү
966,anfangen::V,pilerpoq,башлау
967,beenden::V,naggaserpaa,бөтөрөү
968,beenden::V,naggaserpaa,тамамлау
969,aufhören::V,naammatsippaa,туктау
970,öffnen::V,ammarpaa,асыу
971,schließen::V,matuaa,йомоу
972,stellen::V,ilivaa,ҡуйыу
973,stellen::V,iliorarpai,ҡуйыу
974,stellen::V,ilioqqarpai,ҡуйыу
975,setzen::V,iliorarpai,урынлаштырыу
976,setzen::V,ilioqqarpai,урынлаштырыу
977,legen::V,ilivaa,һалыу
978,berühren::V,attorpaa,тейеү
979,berühren::V,attorpaa,ҡағылыу
980,verbinden::V,taperserpaa,ҡушыу
981,verbinden::V,taperserpaa,бәйләү
982,bedecken::V,iikkerpaa,ҡаплау
983,bedecken::V,iikkersorpaa,ҡаплау
984,aufhängen::V,inivaa,элеү
985,aufhängen::V,iniorarpai,элеү
986,anzünden::V,saggaavoq,тоҡандырыу
987,aufheben::V,allisippaa,мендереү
988,zurücklassen::V,aallarpoq,ҡалдырыу
989,verlieren::V,annaavaa,юғалтыу
990,fallen lassen::V,nakkaavaa,төшөрөп ебәреү
991,machen::V,iliorpoq,яһау
992,machen::V,iliorpoq,эшләү
993,herstellen::V,anillatsippaa,эшләп сығарыу
994,bauen::V,marrarterpaa,төҙөү
995,reparieren::V,iluarsaappaa,төҙәтеү
996,verbessern::V,naqqippaa,яҡшыртыу
997,graben::V,assappaa,ҡаҙыу
998,beugen::V,qappappoq,бөгөү
999,biegen::V,qappappoq,бөгөү
1000,wenden::V,assappaa,әйләндереү
1001,wenden::V,assakarpoq,әйләндереү
1002,umdrehen::V,assakartippaa,түңкәреү
1003,heben::V,kivippaa,күтәреү
1004,heben::V,kivippaa,мендереү
1005,hochheben::V,kissumiarpaa,күтәреү
1006,ergreifen::V,isaappaa,тотоп алыу
1007,ergreifen::V,isaguppaa,тотоп алыу
1008,halten::V,minarpaa,тотоу
1009,drücken::V,naqittaat,ҡыҫыу
1010,kratzen::V,qitsuppaa,ҡырыу
1011,lecken::V,aluppaa,ялау
1012,beißen::V,kiivaa,тешләү
1013,abreißen::V,aqqarpaa,өҙөү
1014,abreißen::V,isaterpaa,өҙөү
1015,abschneiden::V,kipivaa,ҡырҡыу
1016,binden::V,kakkersarpaa,бәйләү
1017,stecken::V,kussunneq,ҡаҙау
1018,brechen::V,nallorpaa,боҙоу
1019,klopfen::V,pattappaa,шаҡылдау
1020,hauen::V,aqivaa,туҡмау
1021,kleben::V,qaappoq,йәбештереү
1022,reiben::V,tagiarpaa,ыуыу
1023,reiben::V,tagiarpaa,ышҡыу
1024,reiben::V,tangiarpaa,ыуыу
1025,reiben::V,tangiarpaa,ышҡыу
1026,streichen::V,erlerpoq,яғыу
1027,schleifen::V,sequppaa,үткерләү
1028,schneiden::V,uullivoq,ҡырҡыу
1029,schütteln::V,aalavoq,һелкетеү
1030,schwenken::V,issarpoq,болғау
1031,füllen::V,immerpaa,тултырыу
1032,einwickeln::V,immoqquserpaa,төрөү
1033,tragen::V,maqippaa,алып барыу
1034,tragen::V,assartorpoq,алып барыу
1035,schleppen::V,assartorpoq,һөйрәү
1036,ziehen::V,kalippaa,тартыу
1037,ziehen::V,kalissarpoq,тартыу
1038,aufbewahren::V,toqqorpaa,һаҡлау
1039,werfen::V,kuivaa,ырғытыу
1040,fangen::V,anguaa,тотоу
1041,verstecken::V,anngigaa,йәшереү
1042,teilen::V,agguut,бүлеү
1043,teilen::V,agguusersorpaa,бүлеү
1044,schicken::V,nassiuppaa,ебәреү
1045,bringen::V,aggiuppaa,килтереү
1046,bringen::V,nassataraa,килтереү
1047,bekommen::V,tiguaa,алыу
1048,erhalten::V,tiguaa,алыу
1049,nehmen::V,pivoq,алыу
1050,nehmen::V,tiguaa,алыу
1051,bewahren::V,sukkunik simerserpaa,һаҡлау
1052,verderben::V,asiutippaa,боҙоу
1053,verderben::V,piuneerunnerit,боҙоу
1054,zerbrechen::V,ukuvoq,ҡыйратыу
1055,zerreißen::V,tisavaa,йыртыу
1056,zerreißen::V,alittorpaa,йыртыу
1057,zerstören::V,aserorpaa,емереү
1058,verbrennen::V,seerpoq,үртәү
1059,geben::V,pivoq,биреү
1060,versprechen::V,neriorsorpaa,вәғәҙә биреү
1061,wünschen::V,kissaat,теләу
1062,loben::V,nersorpaa,маҡтау
1063,loben::V,nersornaat,маҡтау
1064,küssen::V,kunippaa,үбеү
1065,küssen::V,kunissorpaa,үбеү
1066,zudecken::V,majorpaa,ҡаплау
1067,wecken::V,itersarpaa,уятыу
1068,zeigen::V,tikkuuppaa,күрһәтеү
1069,führen::V,tasissiuppaa,етәкләү
1070,führen::V,ilitsersorpaa,етәкләү
1071,führen::V,tasissersuuppaa,етәкләү
1072,lehren::V,ilinniartippaa,уҡытыу
1073,lehren::V,ilinniartippaa,өйрәтеү
1074,unterrichten::V,ajoqerpaa,уҡытыу
1075,unterrichten::V,ajoqersorpaa,уҡытыу
1076,unterrichten::V,ilinniartitsivoq,уҡытыу
1077,aufziehen::V,inororsarpaa,тәрбиәле
1078,leiten::V,iluatsippaa,етәкләү
1079,leiten::V,iluatsippaa,етәкселек итеү
1080,antreiben::V,ikusimmippaa,ашыҡтырыу
1081,einladen::V,qaaqquaa,саҡырыу
1082,einladen::V,qaasarpaa,саҡырыу
1083,vereinigen::V,taperserpaa,берләштереү
1084,besuchen::V,tikeraarpaa,килеп сығыу
1085,treffen::V,aporappaa,тойоү
1086,treffen::V,aporappaa,осратыу
1087,treffen::V,aporappaa,ҡаршылау
1088,sich versammeln::V,majorpoq,йыйылыу
1089,spielen::V,pinnguarpoq,тартыу
1090,singen::V,erinarsorpoq,йырлау
1091,tanzen::V,qitippoq,бейеү
1092,sich trennen::V,immikkoortippaa,айырылышыу
1093,retten::V,annaappaa,ҡотҡарыу
1094,schützen::V,eriagaa,һаҡлау
1095,schützen::V,pineqartaalivaa,һаҡлау
1096,schießen::V,aallaavaa,атыу
1097,schießen::V,piseriuppaa,атыу
1098,ärgern::V,ninngassarpaa,асыуландырыу
1099,ärgern::V,ninngassaarpaa,асыуландырыу
1100,schlagen::V,unatarpaa,бәреү
1101,schlagen::V,unatarpaa,туҡмау
1102,treten::V,tukerpoq,тибеү
1103,treten::V,tukerpoq,типкеләү
1104,stechen::V,iguppaa,сәнсеү
1105,stechen::V,qasilippoq,сәнсеү
1106,stoßen::V,ikuserpaa,этеү
1107,stoßen::V,ikuserpaa,төртөү
1108,stoßen::V,ikusimmippaa,этеү
1109,stoßen::V,ikusimmippaa,төртөү
1110,stehlen::V,tillippaa,урлау
1111,stören::V,akornuserpaa,ҡамасаулау
1112,verbergen::V,anngigaa,йәшереү
1113,betrügen::V,peqquserluttuliorfigaa,алдау
1114,töten::V,maappaa,үлтереү
1115,töten::V,toquppaa,үлтереү
1116,wohnen::V,najugaqarpoq,йәшәү
1117,arbeiten::V,sulivoq,эшләү
1118,sammeln::V,katersorpai,йыйыу
1119,jagen::V,piniarpoq,аулау
1120,fischen::V,aalisarpoq,аулау
1121,anbinden::V,qilerut,бәйләү
1122,anbinden::V,qilersorpaa,бәйләү
1123,anbinden::V,ungerlatserpaa,бәйләү
1124,füttern::V,nerlerpaa,ашатыу
1125,gießen::V,imerterpaa,ҡойоу
1126,kochen::V,igavoq,бешереү
1127,braten::V,siappaa,ҡурыу
1128,umrühren::V,qeerlerpaa,ҡатнаштырыу
1129,färben::V,misuppaa,буяу
1130,reinigen::V,sanniarpaa,таҙартыу
1131,waschen::V,asappaa,йыуыу
1132,abwischen::V,saligarpaa,һөртөү
1133,abwischen::V,saligartorpaa,һөртөү
1134,fegen::V,sanngiarpaa,һепереү
1135,baden::V,uffarpoq,һыу инеү
1136,sich waschen::V,uffarpoq,йыуыныу
1137,ausziehen::V,annoraajarpaa,сисеү
1138,anziehen::V,ativaa,кейеү
1139,anziehen::V,atitippaa,кейеү
1140,sich anziehen::V,atisalersorpoq,кейенеү
1141,sagen::V,oqarpoq,әйтеү
1142,sprechen::V,oqaluttarpoq,әйтеү
1143,sprechen::V,oqaluttarpoq,һөйләшеү
1144,reden::V,oqaluppoq,һөйләшеү
1145,fragen::V,aperaa,һорау
1146,bitten::V,aperaa,үтенеү
1147,bitten::V,qinnuigaa,үтенеү
1148,erzählen::V,oqaluttuaraa,һөйләү
1149,mitteilen::V,oqalualaarpoq,әйтеү
1150,rufen::V,qaaqquaa,саҡырыу
1151,prahlen::V,oqqartuvoq,маҡтаныу
1152,prahlen::V,oqqartuvoq,шапырыныу
1153,prahlen::V,oqallortuvoq,маҡтаныу
1154,prahlen::V,oqallortuvoq,шапырыныу
1155,übersetzen::V,ikaarpoq,тәржемә итеү
1156,übersetzen::V,nutserpaa,тәржемә итеү
1157,denken::V,isumaqarpoq,уйлау
1158,glauben::V,upperaa,ышаныу
1159,glauben::V,isumaqarpoq,ышаныу
1160,erkennen::V,ilisaraa,таныу
1161,verstehen::V,paasivaa,аңлау
1162,lernen::V,ilinniarpoq,өйрәнеү
1163,wissen::V,nalunngilaa,белеү
1164,sich erinnern an::V,eqqaavaa,хәтергә алыу
1165,vergessen::V,puiorpaa,онотоу
1166,messen::V,ussersarpaa,үлсәү
1167,zählen::V,kisitsivoq,һанау
1168,rechnen::V,kisitsivoq,һанау
1169,lesen::V,atuarpoq,уҡыу
1170,malen::V,qalipappaa,һүрәт яһау
1171,malen::V,qalipappaa,рәсем төшөрөү
1172,schreiben::V,allappoq,яҙыу
1173,kaufen::V,pisiaraa,һатып алыу
1174,verkaufen::V,akigaa,һатыу
1175,bezahlen::V,akilerpaa,түләү
1176,beherrschen::V,inappaa,биләү
1177,ertragen::V,ernertaaraa,түҙеү
1178,Nase::N,,танау
1179,Schnurrbart::N,,мылтыҡ
1180,Fuß::N,,табан
1181,Schlaf::N,,йоҡлау
1182,Strömung::N,,ағым
1183,Moor::N,,һаҙ
1184,Wald::N,,урман
1185,Anhöhe::N,,түбә
1186,Anhöhe::N,,ҡалҡыулыҡ
1187,Gipfel::N,,түбә
1188,Quelle::N,,шишмә
1189,Festland::N,,ҡоро ер
1190,Kiefer[Baum]::N,,ҡарғай
1191,Pferd::N,,ат
1192,Elch::N,,мышы
1193,Schwarm::N,,көтөү
1194,Ente::N,,өйрәк
1195,Barsch::N,,алабуға
1196,Hecht::N,,суртан
1197,Wurm::N,,селяүсен
1198,Heu::N,,бесән
1199,Kummer::N,,ҡайғы
1200,Gespräch::N,,әңгәмә
1201,Spiel::N,,уйын
1202,Gesellschaft::N,,йәмғиәт
1203,Angelegenheit::N,,әш
1204,Anzahl::N,,һан
1205,Strich::N,,һыҙат
1206,Gegenstand::N,,нәмә
1207,Höhe::N,,бейеклек
1208,Lagerfeuer::N,,костер
1209,Gang::N,,барыу
1210,Heim::N,,өй
1211,Beutel::N,,тоҡ
1212,Eimer::N,,биҙрә
1213,Sack::N,,тоҡ
1214,Brei::N,,бутҡа
1215,Leder::N,,күн
1216,Gott::N,,алла
1217,Gott::N,,хоҙай
1218,Reichtum::N,,байлыҡ
1219,Staat::N,,дәүләт
1220,Gewalt::N,,көслөк
1221,Bogen[Waffe]::N,,йәйә
1222,Lüge::N,,ялған
1223,Schaden::N,,зыян
1224,Schaden::N,,зарар
1225,April::N,,апрель
1226,frisch::A,,һалҡынса
1227,lecker::A,,тәмле
1228,sauer::A,,әсе
1229,bunt::A,,сыбар
1230,bunt::A,,ала-ҡола
1231,teuer::A,,ҡыйбатлы
1232,geschickt::A,,оҫта
1233,nackt::A,,яланғас
1234,ehemalig::A,,элекке
1235,bekannt::A,,таныш
1236,anderer::A,,бутән
1237,zuerst::ADV,,башта
1238,niemals::ADV,,бер ҡасан да
1239,niemals::ADV,,бер ваҡытта ла
1240,von hier::ADV,,бынан
1241,von hier::ADV,,ошонан
1242,dort::ADV,,шунда
1243,dort::ADV,,тегендә
1244,oben::ADV,,юғарыла
1245,hinauf::ADV,,юғарыға
1246,nicht::ADV,,тугел
1247,ein wenig::ADV,,аҙ
1248,so::ADV,,шулай
1249,nur::ADV,,бары
1250,vor::PRP,,алдында
1251,hinter::PRP,,артында
1252,unter::PRP,,аҫтында
1253,durch::PRP,,үтә
1254,neben::PRP,,эргәһендә
1255,zwischen::PRP,,араһында
1256,wegen::PRP,,өсөн
1257,wegen::PRP,,сәбәпле
1258,alles::PRN,,бөтә
1259,aufgehen[Sonne]::V,,ҡалҡыу
1260,strömen::V,,ташыу
1261,fließen::V,,ағыу
1262,faulen::V,,сереу
1263,verfaulen::V,,сереу
1264,verschwinden::V,,юғалыу
1265,lärmen::V,,шаулау
1266,klirren::V,,шылтыратыу
1267,rauschen::V,,шыптырлау
1268,klingen::V,,яңғырау
1269,müde werden::V,,арыу
1270,krank werden::V,,сирләү
1271,krank sein::V,,сирләү
1272,umkommen::V,,һәләк булыу
1273,sich rühren::V,,ҡуҙғалыу
1274,sich erheben::V,,тороу
1275,hinfallen::V,,ҡолау
1276,kriechen::V,,шыуышыу
1277,gehen::V,,барыу
1278,abfahren::V,,сығыу
1279,erwarten::V,,көтөү
1280,lachen::V,,көлөү
1281,anschauen::V,,ҡарау
1282,probieren::V,,татыу
1283,zu sehen sein::V,,күренеү
1284,vernehmen::V,,ишетеү
1285,können::V,,алыу
1286,können::V,,мөмкин булыу
1287,gelingen::V,,уңышлы булыу
1288,geraten::V,,булып сығыу
1289,ändern::V,,үҙгәртеү
1290,drehen::V,,өйрөлтөү
1291,drehen::V,,әйләндереү
1292,schieben::V,,этеү
1293,schieben::V,,төртөү
1294,rütteln::V,,һелкетеү
1295,schütten::V,,ҡойоу
1296,packen::V,,етеү
1297,packen::V,,тотоп алыу
1298,hinzufügen::V,,өтәү
1299,wählen::V,,һайлаү
1300,auswählen::V,,һайлап алыу
1301,behindern::V,,тотҡарлыҡ яһау
1302,beschädigen::V,,боҙоу
1303,reichen::V,,биреү
1304,schenken::V,,бүләк итеү
1305,wiegen::V,,бәүетеү
1306,wiegen::V,,тирбәтеү
1307,lassen::V,,мәжбүр итеү
1308,verlassen::V,,ташлау
1309,verlassen::V,,ташлап китеү
1310,bewachen::V,,һаҡлау
1311,verteidigen::V,,яҡлау
1312,sich schlagen::V,,һуғышыу
1313,siegen::V,,еңеү
1314,belästigen::V,,бимазалау
1315,belästigen::V,,ҡамасаулау
1316,täuschen::V,,ултыртыу
1317,pflücken::V,,өҙөү
1318,fassen::V,,тотоу
1319,hüten::V,,көтөү
1320,treiben::V,,ҡыуыу
1321,melken::V,,һауыү
1322,hacken::V,,турау
1323,hacken::V,,тапау
1324,reifen::V,,өлғөрөү
1325,zubereiten::V,,бешереү
1326,backen::V,,бешереү
1327,stricken::V,,бәйләү
1328,nähen::V,,тегеү
1329,spülen::V,,сайҡау
1330,kehren::V,,һепереү
1331,kämmen::V,,тарау
1332,schmücken::V,,биҙәү
1333,sich unterhalten::V,,әңгәмәләшеү
1334,nennen::V,,атау
1335,nennen::V,,исемләү
1336,bemerken::V,,күреү
1337,begreifen::V,,аңлау
1338,zeichnen::V,,һүрәт яһау
1339,zeichnen::V,,рәсем төшөрөү
1340,besitzen::V,,биләү
1341,zahlen::V,,түләү
