,Concept_ID,sah,ar
749,oben::ADV,үөһэ,فوق
750,oben::ADV,үөһэ,في الأعلى
751,hinauf::ADV,өрө,إلى فوق
752,hinauf::ADV,өрө,إلى الأعلى
753,hinauf::ADV,үөһэ,إلى فوق
754,hinauf::ADV,үөһэ,إلى الأعلى
755,überall::ADV,бэйдиэ,في كل مكان
756,nicht::ADV,буолбатах,لا
757,nicht::ADV,буолбатах,لم
758,ein wenig::ADV,кыратык,قليلا
759,kaum::ADV,нэһиилэ,كاد لا
760,sehr::ADV,бэрт,جدا
761,sehr::ADV,бэрт,كثيرا
762,sehr::ADV,наһаа,جدا
763,sehr::ADV,наһаа,كثيرا
764,so::ADV,оччо,كذا
765,so::ADV,оччо,كذلك
766,so::ADV,оннук,كذا
767,so::ADV,оннук,كذلك
768,noch::ADV,өссө,ما زال
769,nur::ADV,эрэ,فقط
770,nur::ADV,сыччах,فقط
771,schon::ADV,бэлиэр,قد
772,wieder::ADV,эмиэ,من جديد
773,wieder::ADV,эмиэ,مرة أخرى
774,vergebens::ADV,таак,عبثا
775,vor::PRP,иннигэр,أمام
776,hinter::PRP,кэлин,خلف
777,hinter::PRP,кэлин,وراء
778,unter::PRP,-ҕа,تحت
779,unter::PRP,оһох түгэҕэ,تحت
780,durch::PRP,курдары,عبر
781,durch::PRP,курдары,خلال
782,neben::PRP,аттыгар,جنب
783,neben::PRP,аттыгар,بجانب
784,zwischen::PRP,ыккардынан,بين
785,wegen::PRP,уҥуортан,بسبب
786,dies::PRN,ити,هذا
787,dies::PRN,бу,هذا
788,das::PRN,били,ذلك
789,alles::PRN,барыта,الكل
790,ich::PRN,мин,أنا
791,du::PRN,эн,أنت
792,er::PRN,кнни,هو
793,wir::PRN,биһиги,نحن
794,ihr::PRN,эһиги,أنتم
795,ihr::PRN,эһиги,أنتن
796,sie::PRN,кинилэр,هم
797,sie::PRN,кинилэр,هن
798,was::FPRN,туох,ما
799,wer::FPRN,ким,من
800,wo::FADV,ханна,أين
801,wohin::FADV,ханна,إلى أين
802,wie::FADV,хайдах,كيف
803,warum::FADV,тоҕо,لماذا
804,wieviel::FNUM,төһө,كم
805,eins::NUM,биир,واحد
806,zwei::NUM,икки,اثنين
807,drei::NUM,үс,ثلاثة
808,vier::NUM,түөрт,أربعة
809,fünf::NUM,биэс,خمسة
810,sechs::NUM,алта,ستة
811,sieben::NUM,сэттэ,سبعة
812,acht::NUM,аҕыс,ثمانية
813,neun::NUM,тоҕус,تسعة
814,zehn::NUM,уон,عشرة
815,elf::NUM,уон биир,أحد عشر
816,zwölf::NUM,уон икки,اثنا عشر
817,zwanzig::NUM,сүүрбэ,عشرون
818,dreißig::NUM,отут,ثلاثون
819,vierzig::NUM,түөрт уон,أربعون
820,fünfzig::NUM,биэс уон,خمسون
821,sechzig::NUM,алта уон,ستون
822,siebzig::NUM,сэттэ уон,سبعون
823,achtzig::NUM,аҕыс уон,ثمانون
824,neunzig::NUM,тоҕус уонус,تسعون
825,hundert::NUM,сүүс,مئة
826,tausend::NUM,тыһыынча,ألف
827,und::CNJ,да,و
828,und::CNJ,уонна,و
829,und::CNJ,итиэннэ,و
830,oder::CNJ,эбэтэр,أو
831,stehen::V,тур,وقف
832,sitzen::V,олор,جلس
833,liegen::V,сыт,رقد
834,hängen::V,санньылый,تعلق
835,werden::V,буол,صار
836,werden::V,буол,أصبح
837,passieren::V,буол,حدث
838,beginnen::V,саҕалан,ابتدأ
839,enden::V,бүт,انتهى
840,wechseln::V,уларый,تغير
841,aufgehen[Sonne]::V,ой,شرق
842,untergehen[Sonne]::V,киир,غرب
843,scheinen[Sonne]::V,сырдат,أضاء
844,donnern::V,эт,رعد
845,wehen::V,үр,هب
846,strömen::V,кутулун,جرى
847,fließen::V,сүүр,سال
848,sich drehen::V,эргий,دار
849,schwanken::V,биэтэҥнээ,ترنح
850,schwingen::V,эйэҥнээ,ترجح
851,fallen::V,оҕут,سقط
852,brennen::V,умай,احترق
853,rauchen::V,буруолаа,دخن
854,regnen::V,самыырдаа,أمطر
855,gefrieren::V,тоҥ,تجمد
856,tauen::V,ир,ذاب
857,schmelzen::V,уулун,ذاب
858,trocknen::V,куур,نشف
859,sieden::V,оргуй,غلى
860,faulen::V,сытый,فسد
861,verfaulen::V,сытыйан_хаал,تعفن
862,reißen::V,хайыт,انقطع
863,reißen::V,быһытталан,انقطع
864,versinken::V,тимир,غرق
865,versinken::V,батылын,غرق
866,vergehen::V,дьай,مضى
867,erscheinen::V,көһүн,لاح
868,erscheinen::V,көһүн,ظهر
869,verschwinden::V,сүт,غاب
870,sinken::V,намтаа,هبط
871,abnehmen::V,аччаа,نقص
872,zunehmen::V,элбээ,ازداد
873,steigen::V,үрдээ,صعد
874,steigen::V,үрдээ,ارتفع
875,wachsen::V,үүн,نما
876,wachsen::V,үүн,نبت
877,glänzen::V,кылбай,لمع
878,funkeln::V,күлүмнээ,تلألأ
879,funkeln::V,күлүмүрдээ,تلألأ
880,lärmen::V,тыаһаа,ضج
881,lärmen::V,тыаһаа,صخب
882,läuten::V,собуоннаа,قرع
883,klingeln::V,линкинээ,دق
884,klirren::V,айгырат,قعقع
885,brausen::V,сирилээ,عج
886,rauschen::V,суугунаа,حف
887,klingen::V,доргуй,رن
888,bellen::V,үр,نبح
889,heulen::V,улуй,عوى
890,blasen::V,үр,نفخ
891,pfeifen::V,иһиир,صفر
892,schreien::V,кылан,صرخ
893,schreien::V,хаһыытаа,صرخ
894,stöhnen::V,ынчыктаа,أن
895,zittern::V,титирээ,ارتعش
896,zittern::V,дьигиһий,ارتعش
897,leben::V,олор,عاش
898,geboren werden::V,төрөө,ولد
899,atmen::V,тыын,تنفس
900,trinken::V,ис,شرب
901,essen::V,аһаа,أكل
902,schlucken::V,ыйыһын,جرع
903,müde werden::V,сылай,تعب
904,einschlafen::V,утуйан хаал,نام
905,schlafen::V,утуй,نام
906,schlafen::V,утуйа сыт,نام
907,aufwachen::V,уһугун,استيقظ
908,aufstehen::V,тур,قام
909,sich erholen::V,сынньан,استجم
910,krank werden::V,ыарый,مرض
911,krank sein::V,ыарый,مرض
912,krank sein::V,ыарыт,مرض
913,schmerzen::V,ыарыт,آلم
914,husten::V,сөтөлүн,كح
915,husten::V,сөтөлүн,سعل
916,genesen::V,көн,نقه
917,sterben::V,өл,مات
918,umkommen::V,өл,هلك
919,umkommen::V,оҕут,هلك
920,sich bewegen::V,хамсаа,تحرك
921,sich rühren::V,хамсаа,تحرك
922,sich erheben::V,тур,قام
923,sich setzen::V,олор,جلس
924,hinfallen::V,оҕут,وقع
925,laufen::V,хаам,مشى
926,schreiten::V,атыллаа,خطا
927,spazierengehen::V,дьаарбай,تنزه
928,eilen::V,тиэтэй,عجل
929,sich beeilen::V,ыксаа,استعجل
930,sausen::V,элээр,أسرع
931,rennen::V,сүүрэкэлээ,عدا
932,rennen::V,сүүрэкэлээ,ركض
933,springen::V,ой,قفز
934,springen::V,ыстан,قفز
935,klettern::V,ытын,تسلق
936,schaukeln::V,эйэҥнээ,تأرجح
937,schaukeln::V,биэрэҥнээ,تأرجح
938,kriechen::V,сыыл,دب
939,kriechen::V,сыыл,زحف
940,schwimmen::V,уһун,سبح
941,schwimmen::V,харбаа,سبح
942,tauchen::V,умус,غطس
943,rudern::V,эрт,جذف
944,fahren::V,айаннаа,ركب
945,fahren::V,айаннаа,سافر
946,fliegen::V,көт,طار
947,gehen::V,бар,سار
948,gehen::V,бар,ذهب
949,weggehen::V,бар,ذهب
950,weggehen::V,бар,انصرف
951,abfahren::V,бар,رحل
952,anhalten::V,тохтоо,توقف
953,hineingehen::V,киир,دخل
954,eintreten::V,киир,دخل
955,kommen::V,кэл,أتى
956,kommen::V,кэл,جاء
957,ankommen::V,кэл,وصل
958,ankommen::V,тиий,وصل
959,zurückkommen::V,төнүн,عاد
960,zurückkommen::V,төнүн,رجع
961,bleiben::V,хаал,مكث
962,warten::V,көһүт,انتظر
963,erwarten::V,күүт,ترقب
964,erwarten::V,күүт,انتظر
965,erwarten::V,көһүт,ترقب
966,erwarten::V,көһүт,انتظر
967,suchen::V,ирдээ,بحث
968,suchen::V,көрдөө,بحث
969,finden::V,бул,وجد
970,versuchen::V,сорун,حاول
971,vorbereiten::V,бэлэмнээ,أعد
972,vorbereiten::V,бэлэмнээ,حضر
973,lieben::V,таптаа,أحب
974,mögen::V,сөбүл,أحب
975,lachen::V,күл,ضحك
976,rühren::V,долгут,أثر
977,weinen::V,ытаа,بكى
978,schimpfen::V,үөҕүс,سب
979,schimpfen::V,үөҕүс,شتم
980,sich ärgern::V,кыыһыр,زعل
981,sich ärgern::V,кыйахан,زعل
982,sich fürchten::V,куттан,هاب
983,sich fürchten::V,дьиксин,هاب
984,fürchten::V,дьиксин,خاف
985,fürchten::V,дьиксин,خشي
986,fürchten::V,куттан,خاف
987,fürchten::V,куттан,خشي
988,fliehen::V,күрээ,هرب
989,flüchten::V,күрээ,فر
990,sehen::V,көр,رأى
991,anschauen::V,көр,نظر
992,ansehen::V,көр,نظر
993,hören::V,бил,سمع
994,hören::V,иһит,سمع
995,zuhören::V,иһит,أصغى
996,probieren::V,боруобалаан көр,ذاق
997,probieren::V,амсайан көр,ذاق
998,riechen::V,сытырҕаа,شم
999,riechen::V,сытырҕаа,استنشق
1000,fühlen::V,бил,شعر
1001,scheinen::V,көһүн,ظهر
1002,zu sehen sein::V,көһүн,ظهر
1003,vernehmen::V,иһит,سمع
1004,frieren::V,тоҥ,بردان
1005,frieren::V,үлүй,بردان
1006,tun::V,гын,فعل
1007,können::V,кыай,قدر
1008,können::V,кыай,استطاع
1009,wollen::V,баҕар,شاء
1010,wollen::V,баҕар,أراد
1011,anfangen::V,саҕалаа,بدأ
1012,beenden::V,бүтэр,أنهى
1013,aufhören::V,уурай,توقف
1014,aufhören::V,уурай,انقطع
1015,gelingen::V,сатан,نجح
1016,geraten::V,баар буолан биэр,طلع
1017,geraten::V,баар буола тус,طلع
1018,geraten::V,буолан таҕыс,طلع
1019,öffnen::V,ас,فتح
1020,schließen::V,сап,أغلق
1021,schließen::V,хатаа,أغلق
1022,stellen::V,уур,وضع
1023,stellen::V,уур,أقام
1024,stellen::V,туруор,وضع
1025,stellen::V,туруор,أقام
1026,setzen::V,туруор,أجلس
1027,setzen::V,уур,أجلس
1028,legen::V,уур,وضع
1029,berühren::V,тыыт,مس
1030,berühren::V,тыыт,لمس
1031,berühren::V,таарый,مس
1032,berühren::V,таарый,لمس
1033,verbinden::V,кэлгий,ربط
1034,verbinden::V,кэлгий,وصل
1035,bedecken::V,бүрүй,غطى
1036,aufhängen::V,ыйаа,علق
1037,anzünden::V,умат,أوقد
1038,aufheben::V,өрө тарт,لقط
1039,zurücklassen::V,бырах,ترك
1040,verlieren::V,сүтэр,فقد
1041,fallen lassen::V,түһэр,أسقط
1042,fallen lassen::V,мүлчү тут,أسقط
1043,machen::V,оҥор,فعل
1044,machen::V,оҥоһун,فعل
1045,herstellen::V,оҥор,صنع
1046,herstellen::V,оҥор,أنتج
1047,bauen::V,тут,بنى
1048,bauen::V,тут,شيد
1049,reparieren::V,абырахтаа,صلح
1050,verbessern::V,тупсар,صحح
1051,ändern::V,уларыт,غير
1052,graben::V,хас,حفر
1053,beugen::V,бокут,ثنى
1054,beugen::V,бокут,أحنى
1055,beugen::V,токурут,ثنى
1056,beugen::V,токурут,أحنى
1057,beugen::V,бүк баттаа,ثنى
1058,beugen::V,бүк баттаа,أحنى
1059,biegen::V,иэх,لوى
1060,biegen::V,өҕүлүннэр,لوى
1061,drehen::V,эргит,أدار
1062,drehen::V,эргит,دور
1063,drehen::V,эргичит,أدار
1064,drehen::V,эргичит,دور
1065,wenden::V,эргилин,قلب
1066,umdrehen::V,түҥнэр,قلب
1067,heben::V,көтөх,رفع
1068,hochheben::V,таһаар,رفع
1069,ergreifen::V,тут,مسك
1070,halten::V,тут,مسك
1071,drücken::V,ык,ضغط
1072,schieben::V,ас,حرك
1073,kratzen::V,кыһыы,خدش
1074,lecken::V,салаа,لعق
1075,beißen::V,ытыр,عض
1076,abreißen::V,быһа тарт,قلع
1077,abreißen::V,туура тарт,قلع
1078,abschneiden::V,быс,قطع
1079,abschneiden::V,быһан ыл,قطع
1080,abschneiden::V,быһа баттаа,قطع
1081,binden::V,кэлгий,ربط
1082,stecken::V,батары ас,دس
1083,brechen::V,тоһут,كسر
1084,klopfen::V,тоҥсуй,طرق
1085,hauen::V,оҕус,ضرب
1086,kleben::V,силимнээ,ألصق
1087,reiben::V,аал,حك
1088,streichen::V,сыбаа,نشر
1089,schleifen::V,чочуй,سن
1090,schneiden::V,быс,قطع
1091,rütteln::V,иэҕэҥнэт,رج
1092,schütteln::V,сахсый,هز
1093,schwenken::V,дайбаа,لوح
1094,schütten::V,кут,صب
1095,füllen::V,толор,ملأ
1096,einwickeln::V,суулаа,لف
1097,tragen::V,ит,حمل
1098,schleppen::V,сос,سحب
1099,ziehen::V,тарт,سحب
1100,aufbewahren::V,уур,حفظ
1101,aufbewahren::V,харай,حفظ
1102,werfen::V,бырах,رمى
1103,werfen::V,бырах,ألقى
1104,fangen::V,хап,التقط
1105,packen::V,тут,مسك
1106,verstecken::V,саһыар,خبأ
1107,teilen::V,үллэр,قسم
1108,schicken::V,ыыт,بعث
1109,schicken::V,ыыт,أرسل
1110,bringen::V,аҕал,جلب
1111,hinzufügen::V,эп,أضاف
1112,bekommen::V,ыл,حصل
1113,bekommen::V,булун,حصل
1114,erhalten::V,ыл,استلم
1115,nehmen::V,ыл,أخذ
1116,wählen::V,быыбардаа,اختار
1117,auswählen::V,тал,انتقى
1118,bewahren::V,харай,حافظ
1119,behindern::V,мэһэйдээ,عاق
1120,verderben::V,буорту гын,أفسد
1121,beschädigen::V,алдьат,أضر
1122,zerbrechen::V,үлтүрүт,كسر
1123,zerreißen::V,хайыта тарт,مزق
1124,zerstören::V,алдьат,دمر
1125,verbrennen::V,уоттаа,حرق
1126,geben::V,биэр,أعطى
1127,reichen::V,аҕал,ناول
1128,schenken::V,бэлэхтээ,وهب
1129,versprechen::V,эрэннэр,وعد
1130,wünschen::V,баҕар,تمنى
1131,loben::V,хайҕаа,مدح
1132,küssen::V,уураа,قبل
1133,wiegen::V,бигээ,هدهد
1134,zudecken::V,сап,غطى
1135,zudecken::V,бүрүй,غطى
1136,wecken::V,уһугуннар,أيقظ
1137,zeigen::V,көрдөр,أرى
1138,führen::V,салай,دل
1139,lehren::V,үөрэт,علم
1140,unterrichten::V,үөрэт,علم
1141,aufziehen::V,иит,ربى
1142,leiten::V,салай,دل
1143,leiten::V,салай,أدار
1144,antreiben::V,кыһай,حث
1145,lassen::V,күһэй,حدا
1146,einladen::V,ыҥыр,دعا
1147,vereinigen::V,холбоо,وحد
1148,vereinigen::V,түм,وحد
1149,besuchen::V,сырыт,زار
1150,besuchen::V,билсэ сырыт,زار
1151,treffen::V,көрүс,قابل
1152,sich versammeln::V,мүһүн,اجتمع
1153,sich versammeln::V,түмүс,اجتمع
1154,spielen::V,оонньоо,لعب
1155,singen::V,ыллаа,غنى
1156,tanzen::V,үҥкүүлээ,رقص
1157,sich trennen::V,араҕыс,افترق
1158,verlassen::V,хааллар,ترك
1159,retten::V,өрүһүй,نجى
1160,retten::V,өрүһүй,أنقذ
1161,bewachen::V,араҥаччылаа,حرس
1162,schützen::V,көмүскээ,حمى
1163,verteidigen::V,көмүскээ,دافع
1164,sich schlagen::V,охсус,تضارب
1165,schießen::V,ытыалаа,أطلق
1166,siegen::V,хот,انتصر
1167,siegen::V,кыай,انتصر
1168,ärgern::V,кыыһырт,أزعل
1169,schlagen::V,оҕус,ضرب
1170,treten::V,тэп,رفس
1171,stechen::V,кэй,شك
1172,stoßen::V,кэп,دفع
1173,stoßen::V,үтүрүй,دفع
1174,stehlen::V,уор,سرق
1175,stören::V,мэһэйдээ,ضايق
1176,belästigen::V,батар,أزعج
1177,verbergen::V,кистээ,كتم
1178,täuschen::V,албыннаа,خدع
1179,betrügen::V,албыннаа,غش
1180,töten::V,өлөр,قتل
1181,wohnen::V,олор,سكن
1182,arbeiten::V,үлэлээ,عمل
1183,arbeiten::V,үлэлээ,اشتغل
1184,sammeln::V,мус,جمع
1185,sammeln::V,хомуй,جمع
1186,pflücken::V,үргээ,جنى
1187,pflücken::V,үргээ,قطف
1188,jagen::V,бултаа,صاد
1189,fischen::V,балыктаа,اصطاد
1190,fassen::V,тут,قبض
1191,hüten::V,манаа,رعى
1192,treiben::V,үүр,ساق
1193,anbinden::V,баай,ربط
1194,füttern::V,аһат,علف
1195,melken::V,ыа,حلب
1196,hacken::V,кэрт,فرم
1197,gießen::V,сиигирт,سقى
1198,reifen::V,бус,نضج
1199,zubereiten::V,бэлэмнээ,حضر
1200,kochen::V,буһар,طبخ
1201,backen::V,буһар,خبز
1202,braten::V,хооруй,قلى
1203,braten::V,хооруй,حمر
1204,braten::V,ыһаарылаа,قلى
1205,braten::V,ыһаарылаа,حمر
1206,braten::V,соркуойдаа,قلى
1207,braten::V,соркуойдаа,حمر
1208,umrühren::V,былаа,قلب
1209,stricken::V,өр,حاك
1210,nähen::V,иистэн,خاط
1211,färben::V,кырааскалаа,صبغ
1212,färben::V,кырааскалаа,لون
1213,reinigen::V,ыраастаа,نظف
1214,waschen::V,сууй,غسل
1215,abwischen::V,сот,مسح
1216,spülen::V,сайҕаа,شطف
1217,fegen::V,сиппий,كنس
1218,kehren::V,харбаа,كنس
1219,baden::V,сөтүөлээ,استحم
1220,sich waschen::V,суун,اغتسل
1221,ausziehen::V,уһул,خلع
1222,anziehen::V,кэтэрт,لبس
1223,sich anziehen::V,таҥын,اكتسى
1224,kämmen::V,тараа,مشط
1225,schmücken::V,симээ,زين
1226,sagen::V,диэ,قال
1227,sprechen::V,эт,تكلم
1228,sprechen::V,саҥар,تكلم
1229,reden::V,кэпсэт,تكلم
1230,sich unterhalten::V,кэпсэт,تحادث
1231,fragen::V,ыйыт,سأل
1232,bitten::V,көрдөс,رجا
1233,erzählen::V,кэпсээ,حكي
1234,erzählen::V,сэһэргээ,حكي
1235,mitteilen::V,биллэр,بلغ
1236,nennen::V,ааттаа,سمى
1237,rufen::V,ыҥыр,نادى
1238,prahlen::V,чабылан,فشر
1239,prahlen::V,чабылан,تفاخر
1240,prahlen::V,киһиргээ,فشر
1241,prahlen::V,киһиргээ,تفاخر
1242,übersetzen::V,тылбаастаа,ترجم
1243,denken::V,санаа,فكر
1244,denken::V,толкуйдаа,فكر
1245,glauben::V,итэҕэй,اعتقد
1246,bemerken::V,бэлиэтээ,لاحظ
1247,erkennen::V,бил,عرف
1248,begreifen::V,өйдөө,فهم
1249,begreifen::V,өйдөө,أدرك
1250,verstehen::V,өйдөө,فهم
1251,lernen::V,үөрэн,درس
1252,wissen::V,бил,علم
1253,sich erinnern an::V,аҕын,تذكر
1254,vergessen::V,умун,نسي
1255,messen::V,кэмнээ,قاس
1256,messen::V,кээмэйдээ,قاس
1257,zählen::V,аах,عد
1258,zählen::V,аах,أحصى
1259,rechnen::V,аах,حسب
1260,lesen::V,аах,قرأ
1261,malen::V,уруһуйдаа,صور
1262,zeichnen::V,уруһуйдаа,رسم
1263,schreiben::V,суруй,كتب
1264,besitzen::V,баһылаа,حاز
1265,besitzen::V,баһылаа,ملك
1266,kaufen::V,атыылас,اشترى
1267,verkaufen::V,атыылаа,باع
1268,bezahlen::V,төлөө,دفع
1269,zahlen::V,төлөө,سدد
1270,beherrschen::V,баһылаа,حكم
1271,ertragen::V,тулуй,أطاق
1272,ertragen::V,тулуй,تحمل
