,Concept_ID,ce,is
791,stehen::V,латта,standa
792,sitzen::V,хиъна ӏан,sitja
793,liegen::V,ӏилла,liggja
794,hängen::V,кхаза,hanga
795,werden::V,хила,verða
796,passieren::V,хила,gerast
797,beginnen::V,доло,byrja
798,enden::V,дӏадерза,enda
799,enden::V,дӏадерза,lykta
800,wechseln::V,хийца,skipta
801,aufgehen[Sonne]::V,кхета,koma upp
802,untergehen[Sonne]::V,чубуза,ganga til viðar
803,scheinen[Sonne]::V,серло яла,skína
804,donnern::V,къекъа,þruma
805,wehen::V,хьекха,blása
806,strömen::V,эха,streyma
807,fließen::V,охьаэха,fljóta
808,sich drehen::V,хьийза,snúast
809,schwanken::V,леста,riða
810,schwanken::V,леста,rugga
811,schwingen::V,лесто,sveiflast
812,fallen::V,охьакхета,falla
813,brennen::V,дага,brenna
814,rauchen::V,оза,reykja
815,regnen::V,догlа догlу,rigna
816,gefrieren::V,гӏоро,frjósa
817,tauen::V,даша,þiðna
818,schmelzen::V,лала,bráðna
819,trocknen::V,дакъо,þorna
820,sieden::V,кхехка,sjóða
821,faulen::V,дахкадала,rotna
822,verfaulen::V,дахкадала,rotna
823,reißen::V,хеда,rifna
824,versinken::V,хичудаха,sökkva
825,vergehen::V,дlаэха,líða
826,erscheinen::V,схьадала,birtast
827,erscheinen::V,ӏоттадала,birtast
828,verschwinden::V,къайладала,hverfa
829,sinken::V,лахдала,síga
830,zunehmen::V,лакхадала,aukast
831,steigen::V,хьаладала,stíga
832,wachsen::V,кхиа,vaxa
833,glänzen::V,лепа,glóa
834,glänzen::V,лепа,glampa
835,funkeln::V,къега,leiftra
836,lärmen::V,гӏовгӏаян,hafa hátt
837,läuten::V,детта,hringja
838,klingeln::V,дека,hringja
839,klirren::V,дека,glamra
840,klirren::V,дека,skrölta
841,brausen::V,хьаьдда даха,ólga
842,rauschen::V,леста,suða
843,klingen::V,дека,hljóma
844,bellen::V,лета,gelta
845,heulen::V,угӏа,væla
846,heulen::V,угӏа,ýlfra
847,blasen::V,хӏуп баха,blása
848,pfeifen::V,шок етта,blístra
849,schreien::V,мохь бетта,æpa
850,stöhnen::V,узарш дан,stynja
851,zittern::V,дега,titra
852,zittern::V,дега,skjálfa
853,leben::V,даха,lifa
854,geboren werden::V,хила,fæðast
855,atmen::V,садеӏа,anda
856,atmen::V,садеӏа,draga andann
857,trinken::V,мала,drekka
858,essen::V,кхалла,borða
859,schlucken::V,къурдбан,kingja
860,müde werden::V,кӏаддала,þreytast
861,einschlafen::V,наб кхета,sofna
862,schlafen::V,вижа,sofa
863,schlafen::V,наб ян,sofa
864,schlafen::V,дижина хила,sofa
865,aufwachen::V,самадала,vakna
866,aufstehen::V,гӏатта,fara á fætur
867,sich erholen::V,садаӏа,hvíla sig
868,krank werden::V,цомгуш хила,veikjast
869,krank werden::V,цомгуш хила,verða veikur
870,krank sein::V,цомгуш хила,vera veikur
871,schmerzen::V,лаза,kenna til
872,schmerzen::V,ӏийжа,kenna til
873,husten::V,йовхарш етта,hósta
874,genesen::V,тадала,batna
875,genesen::V,тадала,frískast
876,sterben::V,дала,deyja
877,umkommen::V,хӏаллакхила,farast
878,sich bewegen::V,лела,bifast
879,sich rühren::V,меттахъхьен,hreyfast
880,sich erheben::V,хьалагlатта,standa upp
881,sich setzen::V,хаа,setjast
882,hinfallen::V,дожа,detta
883,hinfallen::V,охьакхета,detta
884,laufen::V,вада,labba
885,laufen::V,хьада,labba
886,schreiten::V,болар дан,ganga
887,schreiten::V,ког баккха,ganga
888,spazierengehen::V,доладала,ganga sér til skemmtunar
889,eilen::V,сихдала,fara hratt
890,sich beeilen::V,сихдала,flýta sér
891,rennen::V,дада,hlaupa
892,springen::V,ирхкхийсадала,stökkva
893,klettern::V,тӏедийла,klifra
894,schaukeln::V,техко,róla
895,schaukeln::V,техко,rugga
896,kriechen::V,такха,skríða
897,schwimmen::V,некадан,synda
898,tauchen::V,чулелха,kafa
899,rudern::V,дига лело,róa
900,rudern::V,кема лело,róa
901,fahren::V,хахка,aka
902,fahren::V,хахка,fara
903,fliegen::V,тӏемадала,fljúga
904,gehen::V,лeла,fara
905,gehen::V,лeла,ganga
906,weggehen::V,дӏадаха,fara burt
907,weggehen::V,дӏадаха,ganga burt
908,abfahren::V,дӏадаха,aka burt
909,anhalten::V,саца,stöðva
910,hineingehen::V,чудала,ganga inn
911,eintreten::V,чудала,koma inn
912,eintreten::V,чудала,ganga inn
913,kommen::V,кхача,koma
914,kommen::V,дӏакхача,koma
915,kommen::V,схьакхача,koma
916,ankommen::V,кхача,koma til
917,ankommen::V,схьакхача,koma til
918,zurückkommen::V,юхада,koma til baka
919,bleiben::V,диса,haldast
920,bleiben::V,диса,vera kyrr
921,warten::V,хьежа,bíða
922,warten::V,cобар дан,bíða
923,erwarten::V,хьоьжуш ӏан,búast við
924,erwarten::V,хьоьжуш ӏан,eiga von á
925,suchen::V,леха,leita
926,finden::V,каро,finna
927,versuchen::V,дан хьажа,reyna
928,vorbereiten::V,кечъян,undirbúa
929,lieben::V,деза,elska
930,mögen::V,безамхила,þykja gott
931,mögen::V,безамхила,falla í geð
932,lachen::V,дела,hlæja
933,rühren::V,хьедан,snerta
934,weinen::V,делха,gráta
935,schimpfen::V,чехо,skammast
936,sich ärgern::V,оьгӏазъэха,sárna
937,sich ärgern::V,оьгӏазъэха,gremjast
938,sich fürchten::V,кхера,óttast
939,fürchten::V,кхера,óttast
940,fliehen::V,дӏадада,flýja
941,flüchten::V,дӏадада,strjúka
942,sehen::V,ган,sjá
943,anschauen::V,хьажа,horfa á
944,anschauen::V,хьежа,horfa á
945,ansehen::V,хьовса,líta á
946,hören::V,хаза,heyra
947,zuhören::V,ладогӏа,hlusta
948,probieren::V,хьажа,smakka
949,riechen::V,хьожа яха,þefa
950,fühlen::V,хаадала,finna til
951,scheinen::V,мотта,virðast
952,zu sehen sein::V,гуш хила,vera að sjá
953,vernehmen::V,бартхатта,heyra
954,vernehmen::V,бартхатта,greina
955,frieren::V,гӏоро,frjósa
956,tun::V,дан,gera
957,können::V,дадала,geta
958,wollen::V,тӏергӏа,ætla
959,wollen::V,тӏергӏа,vilja
960,anfangen::V,доло,hefja
961,beenden::V,довла,enda
962,beenden::V,довла,ljúka
963,aufhören::V,саца,lykta
964,gelingen::V,кадала,heppnast
965,geraten::V,хила,lukkast
966,öffnen::V,дӏаделла,opna
967,öffnen::V,схьаделла,opna
968,schließen::V,къовла,loka
969,schließen::V,дӏачӏагӏа,loka
970,stellen::V,хlотто,láta
971,stellen::V,хlотто,setja
972,setzen::V,дийгӏа,láta
973,setzen::V,дийгӏа,setja
974,legen::V,охьадилла,láta
975,legen::V,охьадилла,leggja
976,berühren::V,хьедан,koma við
977,verbinden::V,вовшахтаса,sameina
978,bedecken::V,тилла,hylja
979,bedecken::V,тӏетаса,hylja
980,aufhängen::V,хьалаолла,hengja
981,aufhängen::V,хьалаолла,hengja upp
982,anzünden::V,лато,kveikja í
983,aufheben::V,айа,taka upp
984,aufheben::V,айа,lyfta upp
985,zurücklassen::V,дита,skilja eftir
986,verlieren::V,дайа,týna
987,verlieren::V,дайа,glata
988,fallen lassen::V,охьадожо,missa
989,machen::V,дан,búa til
990,herstellen::V,дан,framleiða
991,bauen::V,гӏишлоян,smíða
992,bauen::V,гӏишлоян,byggja
993,reparieren::V,тадан,gera við
994,verbessern::V,нисдан,bæta
995,ändern::V,хийца,breyta
996,graben::V,ахка,grafa
997,beugen::V,сатто,beygja
998,biegen::V,сатто,sveigja
999,drehen::V,хьовзо,snúa
1000,umdrehen::V,хьовзo,venda
1001,umdrehen::V,хьовзo,snúa við
1002,heben::V,айа,hefja
1003,heben::V,хьалаайа,hefja
1004,hochheben::V,хьалаайа,lyfta upp
1005,ergreifen::V,дӏалаца,grípa
1006,halten::V,латто,rúma
1007,halten::V,латто,halda
1008,drücken::V,тӏетаӏо,þjá
1009,drücken::V,тӏетаӏо,þrýsta
1010,schieben::V,татта,ýta
1011,kratzen::V,мӏараш тийса,klóra
1012,lecken::V,мотт хьекха,sleikja
1013,beißen::V,катoха,bíta
1014,abreißen::V,схьадаккха,rífa af
1015,abreißen::V,схьадаккха,rífa frá
1016,abschneiden::V,кхада,skera af
1017,abschneiden::V,кхада,klippa af
1018,binden::V,дӏадехка,binda
1019,binden::V,вовшахтаса,binda
1020,stecken::V,чудахийта,stinga
1021,brechen::V,кагдан,brjóta
1022,klopfen::V,детта,berja
1023,klopfen::V,детта,klappa
1024,hauen::V,етта,berja
1025,hauen::V,етта,höggva
1026,kleben::V,тӏелато,líma
1027,reiben::V,хьекхо,núa
1028,streichen::V,тlехьакха,smyrja
1029,schleifen::V,ирдан,slípa
1030,schneiden::V,ларга,skera
1031,schneiden::V,ларга,klippa
1032,rütteln::V,лесто,skaka
1033,schütteln::V,лесто,hrista
1034,schwenken::V,лесто,sveifla
1035,schütten::V,дотта,hella
1036,füllen::V,дуза,fylla
1037,einwickeln::V,хьарчо,vefja inn í
1038,tragen::V,дахьа,bera
1039,schleppen::V,ийзо,draga
1040,ziehen::V,озо,toga
1041,ziehen::V,озо,draga
1042,aufbewahren::V,ӏалашдан,geyma
1043,werfen::V,кхосса,kasta
1044,fangen::V,леца,grípa
1045,packen::V,леца,þrífa í
1046,verstecken::V,къайладаккха,fela
1047,teilen::V,декъа,deila
1048,schicken::V,дӏадахьийта,senda
1049,bringen::V,дан,færa
1050,bringen::V,дан,flytja
1051,hinzufügen::V,тӏетоха,bæta við
1052,bekommen::V,даккха,hljóta
1053,bekommen::V,даккха,ná
1054,erhalten::V,даккха,fá
1055,nehmen::V,схьаэца,taka
1056,wählen::V,харжа,velja
1057,auswählen::V,харжа,velja úr
1058,bewahren::V,lалашдан,gæta
1059,bewahren::V,lалашдан,vernda
1060,behindern::V,новкъарло ян,varna
1061,verderben::V,талхо,spilla
1062,beschädigen::V,дохо,skemma
1063,zerbrechen::V,дохо,brjóta
1064,zerbrechen::V,кагдан,brjóta
1065,zerreißen::V,хадо,rífa
1066,zerreißen::V,хадо,rífa sundur
1067,zerstören::V,дохо,rífa niður
1068,zerstören::V,кагдан,rífa niður
1069,verbrennen::V,даго,brenna
1070,geben::V,яла,gefa
1071,reichen::V,дӏадала,rétta
1072,reichen::V,дӏакховдо,rétta
1073,schenken::V,совгӏат дан,gefa
1074,versprechen::V,ваӏда дан,lofa
1075,versprechen::V,ваӏда дан,heita
1076,wünschen::V,лаа,óska
1077,loben::V,хасто,lofa
1078,loben::V,хасто,hrósa
1079,küssen::V,оба яккха,kyssa
1080,wiegen::V,тахка,rugga
1081,zudecken::V,тӏетаса,þekja
1082,zudecken::V,тӏетаса,breiða yfir
1083,wecken::V,самадаккха,vekja
1084,zeigen::V,гайта,sýna
1085,führen::V,дига,leiða
1086,lehren::V,ӏамо,kenna
1087,unterrichten::V,хьеха,fræða
1088,aufziehen::V,кхио,ala upp
1089,leiten::V,урхалла дан,stjórna
1090,antreiben::V,сихдан,hvetja
1091,lassen::V,-йта,láta
1092,einladen::V,кхайкха,bjóða heim
1093,vereinigen::V,цхьаьнатоха,sameina
1094,besuchen::V,хьажахIотта,heimsækja
1095,treffen::V,дуьхьалкхета,hitta
1096,sich versammeln::V,гулдан,safnast saman
1097,spielen::V,ловза,leika sér
1098,singen::V,лакха,syngja
1099,tanzen::V,хелхадала,dansa
1100,sich trennen::V,къаста,skiljast
1101,verlassen::V,дита,yfirgefa
1102,retten::V,кӏелхьардаккха,bjarga
1103,bewachen::V,ха дан,gæta
1104,bewachen::V,ха дан,hafa vörð á
1105,schützen::V,лардан,vernda
1106,verteidigen::V,лардан,verja
1107,sich schlagen::V,етта,slást
1108,sich schlagen::V,етта,berjast
1109,schießen::V,детта,skjóta
1110,siegen::V,тола,sigra
1111,ärgern::V,оьгӏаздахийта,ergja
1112,ärgern::V,оьгӏаздахийта,skaprauna
1113,schlagen::V,тоха,slá
1114,schlagen::V,тоха,lemja
1115,treten::V,мийра тоха,sparka
1116,stechen::V,ӏотта,stinga
1117,stechen::V,къовзо,stinga
1118,stoßen::V,татта,hrinda
1119,stehlen::V,лачкъо,stela
1120,stören::V,новкъарло ян,trufla
1121,belästigen::V,сагатдан,ónáða
1122,verbergen::V,къайладаккха,leyna
1123,täuschen::V,ӏexo,gabba
1124,täuschen::V,ӏexo,blekkja
1125,betrügen::V,ледан,svíkja
1126,betrügen::V,ледан,blekkja
1127,töten::V,ден,drepa
1128,wohnen::V,даха,búa
1129,arbeiten::V,къахьега,vinna
1130,sammeln::V,гулдан,safna
1131,pflücken::V,даха,tína
1132,pflücken::V,даха,reyta
1133,jagen::V,талла,veiða
1134,fischen::V,чӏерий леца,fiska
1135,fassen::V,лаца,veiða
1136,fassen::V,схьалаца,veiða
1137,hüten::V,лардан,gæta
1138,hüten::V,лардан,vakta
1139,treiben::V,лахка,reka
1140,anbinden::V,дӏадехка,binda við
1141,anbinden::V,дӏадехка,binda fast
1142,füttern::V,хӏума яла,fóðra
1143,melken::V,оза,mjólka
1144,gießen::V,хи тоха,hella
1145,reifen::V,хьекъа,þroskast
1146,zubereiten::V,кечъян,elda
1147,zubereiten::V,кечъян,tilbúa
1148,zubereiten::V,кхача бан,elda
1149,zubereiten::V,кхача бан,tilbúa
1150,kochen::V,кхача бан,sjóða
1151,backen::V,датта,baka
1152,braten::V,кхарза,steikja
1153,umrühren::V,кего,hræra í
1154,nähen::V,тега,sauma
1155,färben::V,басардан,lita
1156,reinigen::V,цӏандан,hreinsa
1157,waschen::V,йила,þvo
1158,waschen::V,йитта,þvo
1159,waschen::V,дӏадайа,þvo
1160,abwischen::V,дӏадайа,þerra
1161,spülen::V,хи кхарза,skola
1162,spülen::V,хи кхарза,þvo upp
1163,fegen::V,нуй хьакха,sópa
1164,fegen::V,нуй хьакха,hreinsa
1165,kehren::V,нуй хьакха,sópa
1166,baden::V,лийча,baða sig
1167,sich waschen::V,юьхь йила,þvo sér
1168,ausziehen::V,духар дӏадаккха,fara úr
1169,sich anziehen::V,духа,klæðast
1170,kämmen::V,ехк хьакха,greiða
1171,schmücken::V,хаздан,prýða
1172,schmücken::V,хаздан,skreyta
1173,sagen::V,ала,segja
1174,sprechen::V,баха,tala
1175,sprechen::V,мотт бийца,tala
1176,reden::V,къамел дан,ræða
1177,sich unterhalten::V,къамел дан,spjalla
1178,sich unterhalten::V,къамел дан,ræðast við
1179,fragen::V,хатта,spyrja
1180,bitten::V,деха,biðja
1181,erzählen::V,дийца,segja frá
1182,mitteilen::V,хаам бан,tilkynna
1183,nennen::V,цӏе яккха,nefna
1184,rufen::V,кхайкха,kalla
1185,prahlen::V,куралла ян,gorta
1186,prahlen::V,дозалла дан,gorta
1187,übersetzen::V,гоч дан,þýða
1188,denken::V,ойла ян,hugsa
1189,glauben::V,теша,trúa
1190,bemerken::V,ган,taka eftir
1191,erkennen::V,довза,þekkja
1192,begreifen::V,кхета,skilja
1193,verstehen::V,кхета,skilja
1194,lernen::V,деша,læra
1195,wissen::V,хаа,vita
1196,sich erinnern an::V,дагадан,minnast
1197,vergessen::V,дицдала,gleyma
1198,messen::V,дуста,mæla
1199,zählen::V,дагардан,telja
1200,rechnen::V,лара,reikna
1201,lesen::V,еша,lesa
1202,malen::V,сурт дилла,mála
1203,zeichnen::V,сурт дилла,teikna
1204,schreiben::V,яздан,skrifa
1205,besitzen::V,доладан,hafa
1206,kaufen::V,эца,kaupa
1207,verkaufen::V,дохка,selja
1208,bezahlen::V,мах бала,borga
1209,zahlen::V,мах бала,borga
1210,beherrschen::V,собаре хила,hafa á valdi sínu
1211,ertragen::V,лан,þola
1212,ertragen::V,сатоха,þola
1213,ertragen::V,садетта,þola
1214,Schwarm::N,,sægur
1215,Schlinge::N,,snara
1216,Art::N,,tegund
1217,Entfernung::N,,fjarlægð
1218,Griff::N,,tak
1219,Figur::N,,stytta
1220,Bogen[Waffe]::N,,bogi
1221,so::ADV,,svo
1222,so::ADV,,þannig
1223,abnehmen::V,,lækka
1224,abnehmen::V,,minnka
1225,sausen::V,,þjóta
1226,wenden::V,,snúa
1227,wenden::V,,venda
1228,hacken::V,,höggva
1229,stricken::V,,prjóna
1230,anziehen::V,,fara í
