,Concept_ID,is,is
821,jetzt::ADV,nú,núna
822,jetzt::ADV,núna,nú
823,jetzt::ADV,núna,núna
824,heute::ADV,í dag,í dag
825,morgen::ADV,á morgun,á morgun
826,bald::ADV,brátt,brátt
827,bald::ADV,brátt,bráðum
828,bald::ADV,bráðum,brátt
829,bald::ADV,bráðum,bráðum
830,dann::ADV,svo,svo
831,dann::ADV,svo,síðan
832,dann::ADV,síðan,svo
833,dann::ADV,síðan,síðan
834,gestern::ADV,í gær,í gær
835,einst::ADV,forðum,forðum
836,damals::ADV,þá,þá
837,damals::ADV,þá,á þeim tímum
838,damals::ADV,á þeim tímum,þá
839,damals::ADV,á þeim tímum,á þeim tímum
840,danach::ADV,á eftir því,á eftir því
841,vorher::ADV,áður,áður
842,zuerst::ADV,fyrst,fyrst
843,einmal::ADV,einu sinni,einu sinni
844,manchmal::ADV,stundum,stundum
845,oft::ADV,oft,oft
846,immer::ADV,alltaf,alltaf
847,immer::ADV,alltaf,sífellt
848,immer::ADV,sífellt,alltaf
849,immer::ADV,sífellt,sífellt
850,niemals::ADV,aldrei,aldrei
851,hier::ADV,hér,hér
852,hierhin::ADV,hingað,hingað
853,von hier::ADV,héðan,héðan
854,dort::ADV,þar,þar
855,dort::ADV,þar,þarna
856,dort::ADV,þarna,þar
857,dort::ADV,þarna,þarna
858,dorthin::ADV,þangað,þangað
859,geradeaus::ADV,beint áfram,beint áfram
860,vorwärts::ADV,áfram,áfram
861,rückwärts::ADV,aftur á bak,aftur á bak
862,zurück::ADV,aftur,aftur
863,zurück::ADV,aftur,til baka
864,zurück::ADV,til baka,aftur
865,zurück::ADV,til baka,til baka
866,unten::ADV,niðri,niðri
867,unten::ADV,niðri,fyrir neðan
868,unten::ADV,fyrir neðan,niðri
869,unten::ADV,fyrir neðan,fyrir neðan
870,hinab::ADV,niður,niður
871,hinab::ADV,niður,niður eftir
872,hinab::ADV,niður eftir,niður
873,hinab::ADV,niður eftir,niður eftir
874,oben::ADV,uppi,uppi
875,hinauf::ADV,upp,upp
876,hinauf::ADV,upp,upp eftir
877,hinauf::ADV,upp eftir,upp
878,hinauf::ADV,upp eftir,upp eftir
879,überall::ADV,alls staðar,alls staðar
880,nicht::ADV,ekki,ekki
881,ein wenig::ADV,dálítið,dálítið
882,kaum::ADV,varla,varla
883,kaum::ADV,varla,tæplega
884,kaum::ADV,tæplega,varla
885,kaum::ADV,tæplega,tæplega
886,sehr::ADV,mjög,mjög
887,so::ADV,svo,svo
888,so::ADV,svo,þannig
889,so::ADV,þannig,svo
890,so::ADV,þannig,þannig
891,noch::ADV,enn,enn
892,noch::ADV,enn,ennþá
893,noch::ADV,ennþá,enn
894,noch::ADV,ennþá,ennþá
895,nur::ADV,bara,bara
896,nur::ADV,bara,aðeins
897,nur::ADV,aðeins,bara
898,nur::ADV,aðeins,aðeins
899,schon::ADV,nú þegar,nú þegar
900,wieder::ADV,aftur,aftur
901,wieder::ADV,aftur,að nýju
902,wieder::ADV,að nýju,aftur
903,wieder::ADV,að nýju,að nýju
904,vergebens::ADV,árangurslaust,árangurslaust
905,vor::PRP,fyrir,fyrir
906,hinter::PRP,bak við,bak við
907,hinter::PRP,bak við,aftur fyrir
908,hinter::PRP,aftur fyrir,bak við
909,hinter::PRP,aftur fyrir,aftur fyrir
910,unter::PRP,undir,undir
911,durch::PRP,gegnum,gegnum
912,neben::PRP,hjá,hjá
913,neben::PRP,hjá,við hliðina á
914,neben::PRP,við hliðina á,hjá
915,neben::PRP,við hliðina á,við hliðina á
916,zwischen::PRP,milli,milli
917,zwischen::PRP,milli,á milli
918,zwischen::PRP,á milli,milli
919,zwischen::PRP,á milli,á milli
920,wegen::PRP,vegna,vegna
921,dies::PRN,þetta,þetta
922,das::PRN,það,það
923,alles::PRN,allt,allt
924,ich::PRN,ég,ég
925,du::PRN,þú,þú
926,er::PRN,hann,hann
927,wir::PRN,við,við
928,ihr::PRN,þið,þið
929,sie::PRN,þær,þær
930,sie::PRN,þær,þeir
931,sie::PRN,þeir,þær
932,sie::PRN,þeir,þeir
933,was::FPRN,hvað,hvað
934,wer::FPRN,hver,hver
935,wo::FADV,hvar,hvar
936,wohin::FADV,hvert,hvert
937,wie::FADV,hvernig,hvernig
938,warum::FADV,hvers vegna,hvers vegna
939,wieviel::FNUM,hve mikill,hve mikill
940,eins::NUM,einn,einn
941,zwei::NUM,tveir,tveir
942,drei::NUM,þrír,þrír
943,vier::NUM,fjórir,fjórir
944,fünf::NUM,fimm,fimm
945,sechs::NUM,sex,sex
946,sieben::NUM,sjö,sjö
947,acht::NUM,átta,átta
948,neun::NUM,níu,níu
949,zehn::NUM,tíu,tíu
950,elf::NUM,ellefu,ellefu
951,zwölf::NUM,tólf,tólf
952,zwanzig::NUM,tuttugu,tuttugu
953,dreißig::NUM,þrjátíu,þrjátíu
954,vierzig::NUM,fjörutíu,fjörutíu
955,fünfzig::NUM,fimmtíu,fimmtíu
956,sechzig::NUM,sextíu,sextíu
957,siebzig::NUM,sjötíu,sjötíu
958,achtzig::NUM,áttatíu,áttatíu
959,neunzig::NUM,níutíu,níutíu
960,hundert::NUM,hundrað,hundrað
961,tausend::NUM,þúsund,þúsund
962,und::CNJ,og,og
963,oder::CNJ,eða,eða
964,stehen::V,standa,standa
965,sitzen::V,sitja,sitja
966,liegen::V,liggja,liggja
967,hängen::V,hanga,hanga
968,werden::V,verða,verða
969,passieren::V,gerast,gerast
970,beginnen::V,byrja,byrja
971,enden::V,enda,enda
972,enden::V,enda,lykta
973,enden::V,lykta,enda
974,enden::V,lykta,lykta
975,wechseln::V,skipta,skipta
976,aufgehen[Sonne]::V,koma upp,koma upp
977,untergehen[Sonne]::V,ganga til viðar,ganga til viðar
978,scheinen[Sonne]::V,skína,skína
979,donnern::V,þruma,þruma
980,wehen::V,blása,blása
981,strömen::V,streyma,streyma
982,fließen::V,fljóta,fljóta
983,sich drehen::V,snúast,snúast
984,schwanken::V,riða,riða
985,schwanken::V,riða,rugga
986,schwanken::V,rugga,riða
987,schwanken::V,rugga,rugga
988,schwingen::V,sveiflast,sveiflast
989,fallen::V,falla,falla
990,brennen::V,brenna,brenna
991,rauchen::V,reykja,reykja
992,regnen::V,rigna,rigna
993,gefrieren::V,frjósa,frjósa
994,tauen::V,þiðna,þiðna
995,schmelzen::V,bráðna,bráðna
996,trocknen::V,þorna,þorna
997,sieden::V,sjóða,sjóða
998,faulen::V,rotna,rotna
999,verfaulen::V,rotna,rotna
1000,reißen::V,rifna,rifna
1001,versinken::V,sökkva,sökkva
1002,vergehen::V,líða,líða
1003,erscheinen::V,birtast,birtast
1004,verschwinden::V,hverfa,hverfa
1005,sinken::V,síga,síga
1006,abnehmen::V,lækka,lækka
1007,abnehmen::V,lækka,minnka
1008,abnehmen::V,minnka,lækka
1009,abnehmen::V,minnka,minnka
1010,zunehmen::V,aukast,aukast
1011,steigen::V,stíga,stíga
1012,wachsen::V,vaxa,vaxa
1013,glänzen::V,glóa,glóa
1014,glänzen::V,glóa,glampa
1015,glänzen::V,glampa,glóa
1016,glänzen::V,glampa,glampa
1017,funkeln::V,leiftra,leiftra
1018,lärmen::V,hafa hátt,hafa hátt
1019,läuten::V,hringja,hringja
1020,klingeln::V,hringja,hringja
1021,klirren::V,glamra,glamra
1022,klirren::V,glamra,skrölta
1023,klirren::V,skrölta,glamra
1024,klirren::V,skrölta,skrölta
1025,brausen::V,ólga,ólga
1026,rauschen::V,suða,suða
1027,klingen::V,hljóma,hljóma
1028,bellen::V,gelta,gelta
1029,heulen::V,væla,væla
1030,heulen::V,væla,ýlfra
1031,heulen::V,ýlfra,væla
1032,heulen::V,ýlfra,ýlfra
1033,blasen::V,blása,blása
1034,pfeifen::V,blístra,blístra
1035,schreien::V,æpa,æpa
1036,stöhnen::V,stynja,stynja
1037,zittern::V,titra,titra
1038,zittern::V,titra,skjálfa
1039,zittern::V,skjálfa,titra
1040,zittern::V,skjálfa,skjálfa
1041,leben::V,lifa,lifa
1042,geboren werden::V,fæðast,fæðast
1043,atmen::V,anda,anda
1044,atmen::V,anda,draga andann
1045,atmen::V,draga andann,anda
1046,atmen::V,draga andann,draga andann
1047,trinken::V,drekka,drekka
1048,essen::V,borða,borða
1049,schlucken::V,kingja,kingja
1050,müde werden::V,þreytast,þreytast
1051,einschlafen::V,sofna,sofna
1052,schlafen::V,sofa,sofa
1053,aufwachen::V,vakna,vakna
1054,aufstehen::V,fara á fætur,fara á fætur
1055,sich erholen::V,hvíla sig,hvíla sig
1056,krank werden::V,veikjast,veikjast
1057,krank werden::V,veikjast,verða veikur
1058,krank werden::V,verða veikur,veikjast
1059,krank werden::V,verða veikur,verða veikur
1060,krank sein::V,vera veikur,vera veikur
1061,schmerzen::V,kenna til,kenna til
1062,husten::V,hósta,hósta
1063,genesen::V,batna,batna
1064,genesen::V,batna,frískast
1065,genesen::V,frískast,batna
1066,genesen::V,frískast,frískast
1067,sterben::V,deyja,deyja
1068,umkommen::V,farast,farast
1069,sich bewegen::V,bifast,bifast
1070,sich rühren::V,hreyfast,hreyfast
1071,sich erheben::V,standa upp,standa upp
1072,sich setzen::V,setjast,setjast
1073,hinfallen::V,detta,detta
1074,laufen::V,labba,labba
1075,schreiten::V,ganga,ganga
1076,spazierengehen::V,ganga sér til skemmtunar,ganga sér til skemmtunar
1077,eilen::V,fara hratt,fara hratt
1078,sich beeilen::V,flýta sér,flýta sér
1079,sausen::V,þjóta,þjóta
1080,rennen::V,hlaupa,hlaupa
1081,springen::V,stökkva,stökkva
1082,klettern::V,klifra,klifra
1083,schaukeln::V,róla,róla
1084,schaukeln::V,róla,rugga
1085,schaukeln::V,rugga,róla
1086,schaukeln::V,rugga,rugga
1087,kriechen::V,skríða,skríða
1088,schwimmen::V,synda,synda
1089,tauchen::V,kafa,kafa
1090,rudern::V,róa,róa
1091,fahren::V,aka,aka
1092,fahren::V,aka,fara
1093,fahren::V,fara,aka
1094,fahren::V,fara,fara
1095,fliegen::V,fljúga,fljúga
1096,gehen::V,fara,fara
1097,gehen::V,fara,ganga
1098,gehen::V,ganga,fara
1099,gehen::V,ganga,ganga
1100,weggehen::V,fara burt,fara burt
1101,weggehen::V,fara burt,ganga burt
1102,weggehen::V,ganga burt,fara burt
1103,weggehen::V,ganga burt,ganga burt
1104,abfahren::V,aka burt,aka burt
1105,anhalten::V,stöðva,stöðva
1106,hineingehen::V,ganga inn,ganga inn
1107,eintreten::V,koma inn,koma inn
1108,eintreten::V,koma inn,ganga inn
1109,eintreten::V,ganga inn,koma inn
1110,eintreten::V,ganga inn,ganga inn
1111,kommen::V,koma,koma
1112,ankommen::V,koma til,koma til
1113,zurückkommen::V,koma til baka,koma til baka
1114,bleiben::V,haldast,haldast
1115,bleiben::V,haldast,vera kyrr
1116,bleiben::V,vera kyrr,haldast
1117,bleiben::V,vera kyrr,vera kyrr
1118,warten::V,bíða,bíða
1119,erwarten::V,búast við,búast við
1120,erwarten::V,búast við,eiga von á
1121,erwarten::V,eiga von á,búast við
1122,erwarten::V,eiga von á,eiga von á
1123,suchen::V,leita,leita
1124,finden::V,finna,finna
1125,versuchen::V,reyna,reyna
1126,vorbereiten::V,undirbúa,undirbúa
1127,lieben::V,elska,elska
1128,mögen::V,þykja gott,þykja gott
1129,mögen::V,þykja gott,falla í geð
1130,mögen::V,falla í geð,þykja gott
1131,mögen::V,falla í geð,falla í geð
1132,lachen::V,hlæja,hlæja
1133,rühren::V,snerta,snerta
1134,weinen::V,gráta,gráta
1135,schimpfen::V,skammast,skammast
1136,sich ärgern::V,sárna,sárna
1137,sich ärgern::V,sárna,gremjast
1138,sich ärgern::V,gremjast,sárna
1139,sich ärgern::V,gremjast,gremjast
1140,sich fürchten::V,óttast,óttast
1141,fürchten::V,óttast,óttast
1142,fliehen::V,flýja,flýja
1143,flüchten::V,strjúka,strjúka
1144,sehen::V,sjá,sjá
1145,anschauen::V,horfa á,horfa á
1146,ansehen::V,líta á,líta á
1147,hören::V,heyra,heyra
1148,zuhören::V,hlusta,hlusta
1149,probieren::V,smakka,smakka
1150,riechen::V,þefa,þefa
1151,fühlen::V,finna til,finna til
1152,scheinen::V,virðast,virðast
1153,zu sehen sein::V,vera að sjá,vera að sjá
1154,vernehmen::V,heyra,heyra
1155,vernehmen::V,heyra,greina
1156,vernehmen::V,greina,heyra
1157,vernehmen::V,greina,greina
1158,frieren::V,frjósa,frjósa
1159,tun::V,gera,gera
1160,können::V,geta,geta
1161,wollen::V,ætla,ætla
1162,wollen::V,ætla,vilja
1163,wollen::V,vilja,ætla
1164,wollen::V,vilja,vilja
1165,anfangen::V,hefja,hefja
1166,beenden::V,enda,enda
1167,beenden::V,enda,ljúka
1168,beenden::V,ljúka,enda
1169,beenden::V,ljúka,ljúka
1170,aufhören::V,lykta,lykta
1171,gelingen::V,heppnast,heppnast
1172,geraten::V,lukkast,lukkast
1173,öffnen::V,opna,opna
1174,schließen::V,loka,loka
1175,stellen::V,láta,láta
1176,stellen::V,láta,setja
1177,stellen::V,setja,láta
1178,stellen::V,setja,setja
1179,setzen::V,láta,láta
1180,setzen::V,láta,setja
1181,setzen::V,setja,láta
1182,setzen::V,setja,setja
1183,legen::V,láta,láta
1184,legen::V,láta,leggja
1185,legen::V,leggja,láta
1186,legen::V,leggja,leggja
1187,berühren::V,koma við,koma við
1188,verbinden::V,sameina,sameina
1189,bedecken::V,hylja,hylja
1190,aufhängen::V,hengja,hengja
1191,aufhängen::V,hengja,hengja upp
1192,aufhängen::V,hengja upp,hengja
1193,aufhängen::V,hengja upp,hengja upp
1194,anzünden::V,kveikja í,kveikja í
1195,aufheben::V,taka upp,taka upp
1196,aufheben::V,taka upp,lyfta upp
1197,aufheben::V,lyfta upp,taka upp
1198,aufheben::V,lyfta upp,lyfta upp
1199,zurücklassen::V,skilja eftir,skilja eftir
1200,verlieren::V,týna,týna
1201,verlieren::V,týna,glata
1202,verlieren::V,glata,týna
1203,verlieren::V,glata,glata
1204,fallen lassen::V,missa,missa
1205,machen::V,búa til,búa til
1206,herstellen::V,framleiða,framleiða
1207,bauen::V,smíða,smíða
1208,bauen::V,smíða,byggja
1209,bauen::V,byggja,smíða
1210,bauen::V,byggja,byggja
1211,reparieren::V,gera við,gera við
1212,verbessern::V,bæta,bæta
1213,ändern::V,breyta,breyta
1214,graben::V,grafa,grafa
1215,beugen::V,beygja,beygja
1216,biegen::V,sveigja,sveigja
1217,drehen::V,snúa,snúa
1218,wenden::V,snúa,snúa
1219,wenden::V,snúa,venda
1220,wenden::V,venda,snúa
1221,wenden::V,venda,venda
1222,umdrehen::V,venda,venda
1223,umdrehen::V,venda,snúa við
1224,umdrehen::V,snúa við,venda
1225,umdrehen::V,snúa við,snúa við
1226,heben::V,hefja,hefja
1227,hochheben::V,lyfta upp,lyfta upp
1228,ergreifen::V,grípa,grípa
1229,halten::V,rúma,rúma
1230,halten::V,rúma,halda
1231,halten::V,halda,rúma
1232,halten::V,halda,halda
1233,drücken::V,þjá,þjá
1234,drücken::V,þjá,þrýsta
1235,drücken::V,þrýsta,þjá
1236,drücken::V,þrýsta,þrýsta
1237,schieben::V,ýta,ýta
1238,kratzen::V,klóra,klóra
1239,lecken::V,sleikja,sleikja
1240,beißen::V,bíta,bíta
1241,abreißen::V,rífa af,rífa af
1242,abreißen::V,rífa af,rífa frá
1243,abreißen::V,rífa frá,rífa af
1244,abreißen::V,rífa frá,rífa frá
1245,abschneiden::V,skera af,skera af
1246,abschneiden::V,skera af,klippa af
1247,abschneiden::V,klippa af,skera af
1248,abschneiden::V,klippa af,klippa af
1249,binden::V,binda,binda
1250,stecken::V,stinga,stinga
1251,brechen::V,brjóta,brjóta
1252,klopfen::V,berja,berja
1253,klopfen::V,berja,klappa
1254,klopfen::V,klappa,berja
1255,klopfen::V,klappa,klappa
1256,hauen::V,berja,berja
1257,hauen::V,berja,höggva
1258,hauen::V,höggva,berja
1259,hauen::V,höggva,höggva
1260,kleben::V,líma,líma
1261,reiben::V,núa,núa
1262,streichen::V,smyrja,smyrja
1263,schleifen::V,slípa,slípa
1264,schneiden::V,skera,skera
1265,schneiden::V,skera,klippa
1266,schneiden::V,klippa,skera
1267,schneiden::V,klippa,klippa
1268,rütteln::V,skaka,skaka
1269,schütteln::V,hrista,hrista
1270,schwenken::V,sveifla,sveifla
1271,schütten::V,hella,hella
1272,füllen::V,fylla,fylla
1273,einwickeln::V,vefja inn í,vefja inn í
1274,tragen::V,bera,bera
1275,schleppen::V,draga,draga
1276,ziehen::V,toga,toga
1277,ziehen::V,toga,draga
1278,ziehen::V,draga,toga
1279,ziehen::V,draga,draga
1280,aufbewahren::V,geyma,geyma
1281,werfen::V,kasta,kasta
1282,fangen::V,grípa,grípa
1283,packen::V,þrífa í,þrífa í
1284,verstecken::V,fela,fela
1285,teilen::V,deila,deila
1286,schicken::V,senda,senda
1287,bringen::V,færa,færa
1288,bringen::V,færa,flytja
1289,bringen::V,flytja,færa
1290,bringen::V,flytja,flytja
1291,hinzufügen::V,bæta við,bæta við
1292,bekommen::V,hljóta,hljóta
1293,bekommen::V,hljóta,ná
1294,bekommen::V,ná,hljóta
1295,bekommen::V,ná,ná
1296,erhalten::V,fá,fá
1297,nehmen::V,taka,taka
1298,wählen::V,velja,velja
1299,auswählen::V,velja úr,velja úr
1300,bewahren::V,gæta,gæta
1301,bewahren::V,gæta,vernda
1302,bewahren::V,vernda,gæta
1303,bewahren::V,vernda,vernda
1304,behindern::V,varna,varna
1305,verderben::V,spilla,spilla
1306,beschädigen::V,skemma,skemma
1307,zerbrechen::V,brjóta,brjóta
1308,zerreißen::V,rífa,rífa
1309,zerreißen::V,rífa,rífa sundur
1310,zerreißen::V,rífa sundur,rífa
1311,zerreißen::V,rífa sundur,rífa sundur
1312,zerstören::V,rífa niður,rífa niður
1313,verbrennen::V,brenna,brenna
1314,geben::V,gefa,gefa
1315,reichen::V,rétta,rétta
1316,schenken::V,gefa,gefa
1317,versprechen::V,lofa,lofa
1318,versprechen::V,lofa,heita
1319,versprechen::V,heita,lofa
1320,versprechen::V,heita,heita
1321,wünschen::V,óska,óska
1322,loben::V,lofa,lofa
1323,loben::V,lofa,hrósa
1324,loben::V,hrósa,lofa
1325,loben::V,hrósa,hrósa
1326,küssen::V,kyssa,kyssa
1327,wiegen::V,rugga,rugga
1328,zudecken::V,þekja,þekja
1329,zudecken::V,þekja,breiða yfir
1330,zudecken::V,breiða yfir,þekja
1331,zudecken::V,breiða yfir,breiða yfir
1332,wecken::V,vekja,vekja
1333,zeigen::V,sýna,sýna
1334,führen::V,leiða,leiða
1335,lehren::V,kenna,kenna
1336,unterrichten::V,fræða,fræða
1337,aufziehen::V,ala upp,ala upp
1338,leiten::V,stjórna,stjórna
1339,antreiben::V,hvetja,hvetja
1340,lassen::V,láta,láta
1341,einladen::V,bjóða heim,bjóða heim
1342,vereinigen::V,sameina,sameina
1343,besuchen::V,heimsækja,heimsækja
1344,treffen::V,hitta,hitta
1345,sich versammeln::V,safnast saman,safnast saman
1346,spielen::V,leika sér,leika sér
1347,singen::V,syngja,syngja
1348,tanzen::V,dansa,dansa
1349,sich trennen::V,skiljast,skiljast
1350,verlassen::V,yfirgefa,yfirgefa
1351,retten::V,bjarga,bjarga
1352,bewachen::V,gæta,gæta
1353,bewachen::V,gæta,hafa vörð á
1354,bewachen::V,hafa vörð á,gæta
1355,bewachen::V,hafa vörð á,hafa vörð á
1356,schützen::V,vernda,vernda
1357,verteidigen::V,verja,verja
1358,sich schlagen::V,slást,slást
1359,sich schlagen::V,slást,berjast
1360,sich schlagen::V,berjast,slást
1361,sich schlagen::V,berjast,berjast
1362,schießen::V,skjóta,skjóta
1363,siegen::V,sigra,sigra
1364,ärgern::V,ergja,ergja
1365,ärgern::V,ergja,skaprauna
1366,ärgern::V,skaprauna,ergja
1367,ärgern::V,skaprauna,skaprauna
1368,schlagen::V,slá,slá
1369,schlagen::V,slá,lemja
1370,schlagen::V,lemja,slá
1371,schlagen::V,lemja,lemja
1372,treten::V,sparka,sparka
1373,stechen::V,stinga,stinga
1374,stoßen::V,hrinda,hrinda
1375,stehlen::V,stela,stela
1376,stören::V,trufla,trufla
1377,belästigen::V,ónáða,ónáða
1378,verbergen::V,leyna,leyna
1379,täuschen::V,gabba,gabba
1380,täuschen::V,gabba,blekkja
1381,täuschen::V,blekkja,gabba
1382,täuschen::V,blekkja,blekkja
1383,betrügen::V,svíkja,svíkja
1384,betrügen::V,svíkja,blekkja
1385,betrügen::V,blekkja,svíkja
1386,betrügen::V,blekkja,blekkja
1387,töten::V,drepa,drepa
1388,wohnen::V,búa,búa
1389,arbeiten::V,vinna,vinna
1390,sammeln::V,safna,safna
1391,pflücken::V,tína,tína
1392,pflücken::V,tína,reyta
1393,pflücken::V,reyta,tína
1394,pflücken::V,reyta,reyta
1395,jagen::V,veiða,veiða
1396,fischen::V,fiska,fiska
1397,fassen::V,veiða,veiða
1398,hüten::V,gæta,gæta
1399,hüten::V,gæta,vakta
1400,hüten::V,vakta,gæta
1401,hüten::V,vakta,vakta
1402,treiben::V,reka,reka
1403,anbinden::V,binda við,binda við
1404,anbinden::V,binda við,binda fast
1405,anbinden::V,binda fast,binda við
1406,anbinden::V,binda fast,binda fast
1407,füttern::V,fóðra,fóðra
1408,melken::V,mjólka,mjólka
1409,hacken::V,höggva,höggva
1410,gießen::V,hella,hella
1411,reifen::V,þroskast,þroskast
1412,zubereiten::V,elda,elda
1413,zubereiten::V,elda,tilbúa
1414,zubereiten::V,tilbúa,elda
1415,zubereiten::V,tilbúa,tilbúa
1416,kochen::V,sjóða,sjóða
1417,backen::V,baka,baka
1418,braten::V,steikja,steikja
1419,umrühren::V,hræra í,hræra í
1420,stricken::V,prjóna,prjóna
1421,nähen::V,sauma,sauma
1422,färben::V,lita,lita
1423,reinigen::V,hreinsa,hreinsa
1424,waschen::V,þvo,þvo
1425,abwischen::V,þerra,þerra
1426,spülen::V,skola,skola
1427,spülen::V,skola,þvo upp
1428,spülen::V,þvo upp,skola
1429,spülen::V,þvo upp,þvo upp
1430,fegen::V,sópa,sópa
1431,fegen::V,sópa,hreinsa
1432,fegen::V,hreinsa,sópa
1433,fegen::V,hreinsa,hreinsa
1434,kehren::V,sópa,sópa
1435,baden::V,baða sig,baða sig
1436,sich waschen::V,þvo sér,þvo sér
1437,ausziehen::V,fara úr,fara úr
1438,anziehen::V,fara í,fara í
1439,sich anziehen::V,klæðast,klæðast
1440,kämmen::V,greiða,greiða
1441,schmücken::V,prýða,prýða
1442,schmücken::V,prýða,skreyta
1443,schmücken::V,skreyta,prýða
1444,schmücken::V,skreyta,skreyta
1445,sagen::V,segja,segja
1446,sprechen::V,tala,tala
1447,reden::V,ræða,ræða
1448,sich unterhalten::V,spjalla,spjalla
1449,sich unterhalten::V,spjalla,ræðast við
1450,sich unterhalten::V,ræðast við,spjalla
1451,sich unterhalten::V,ræðast við,ræðast við
1452,fragen::V,spyrja,spyrja
1453,bitten::V,biðja,biðja
1454,erzählen::V,segja frá,segja frá
1455,mitteilen::V,tilkynna,tilkynna
1456,nennen::V,nefna,nefna
1457,rufen::V,kalla,kalla
1458,prahlen::V,gorta,gorta
1459,übersetzen::V,þýða,þýða
1460,denken::V,hugsa,hugsa
1461,glauben::V,trúa,trúa
1462,bemerken::V,taka eftir,taka eftir
1463,erkennen::V,þekkja,þekkja
1464,begreifen::V,skilja,skilja
1465,verstehen::V,skilja,skilja
1466,lernen::V,læra,læra
1467,wissen::V,vita,vita
1468,sich erinnern an::V,minnast,minnast
1469,vergessen::V,gleyma,gleyma
1470,messen::V,mæla,mæla
1471,zählen::V,telja,telja
1472,rechnen::V,reikna,reikna
1473,lesen::V,lesa,lesa
1474,malen::V,mála,mála
1475,zeichnen::V,teikna,teikna
1476,schreiben::V,skrifa,skrifa
1477,besitzen::V,hafa,hafa
1478,kaufen::V,kaupa,kaupa
1479,verkaufen::V,selja,selja
1480,bezahlen::V,borga,borga
1481,zahlen::V,borga,borga
1482,beherrschen::V,hafa á valdi sínu,hafa á valdi sínu
1483,ertragen::V,þola,þola
