,Concept_ID,kl,eu
1409,Eimer::N,,treska
1410,Sack::N,,zaku
1411,Brei::N,,ahi
1412,Brei::N,,pure
1413,Leder::N,,larru
1414,Gott::N,,jainko
1415,Reichtum::N,,aberastasun
1416,Staat::N,,estatu
1417,Gewalt::N,,bortxa
1418,Gewalt::N,,bortizkeria
1419,Bogen[Waffe]::N,,arku
1420,Lüge::N,,gezur
1421,Schaden::N,,kalte
1422,April::N,,apiril
1423,frisch::A,,fresko
1424,frisch::A,,hozkirri
1425,lecker::A,,goxo
1426,sauer::A,,mingots
1427,bunt::A,,koloretsu
1428,teuer::A,,garesti
1429,geschickt::A,,trebe
1430,geschickt::A,,antzetsu
1431,nackt::A,,biluzi
1432,ehemalig::A,,lehengo
1433,bekannt::A,,ezagun
1434,anderer::A,,beste
1435,zuerst::ADV,,aurrena
1436,zuerst::ADV,,lehenbizi
1437,niemals::ADV,,inoiz ez
1438,niemals::ADV,,sekula ez
1439,von hier::ADV,,hemendik
1440,von hier::ADV,,honetatik
1441,dort::ADV,,han
1442,oben::ADV,,goian
1443,hinauf::ADV,,gora
1444,hinauf::ADV,,gorantz
1445,nicht::ADV,,ez
1446,ein wenig::ADV,,apur bat
1447,ein wenig::ADV,,pixka bat
1448,so::ADV,,hala
1449,so::ADV,,honela
1450,nur::ADV,,bakarrik
1451,vor::PRP,,aurrean
1452,hinter::PRP,,ostean
1453,hinter::PRP,,gibelean
1454,unter::PRP,,pean
1455,unter::PRP,,azpian
1456,durch::PRP,,zehar
1457,neben::PRP,,ondoan
1458,neben::PRP,,aldamenean
1459,zwischen::PRP,,artean
1460,wegen::PRP,,-gatik
1461,alles::PRN,,dena
1462,aufgehen[Sonne]::V,,ilki
1463,aufgehen[Sonne]::V,,sortu
1464,strömen::V,,zorrotadaka isuri
1465,fließen::V,,isuri
1466,faulen::V,,hirotu
1467,faulen::V,,usteldu
1468,verfaulen::V,,hirotu
1469,verfaulen::V,,usteldu
1470,verschwinden::V,,desagertu
1471,lärmen::V,,zarata atera
1472,klirren::V,,tintin egin
1473,rauschen::V,,fir-fir egin
1474,klingen::V,,soinu egin
1475,müde werden::V,,unatu
1476,müde werden::V,,nekatu
1477,krank werden::V,,gaixotu
1478,krank sein::V,,eri izan
1479,krank sein::V,,gaixo izan
1480,umkommen::V,,istripuz hil
1481,sich rühren::V,,zirkin egin
1482,sich erheben::V,,zutitu
1483,sich erheben::V,,altxatu
1484,hinfallen::V,,erori
1485,kriechen::V,,narras egin
1486,gehen::V,,joan
1487,abfahren::V,,abiatu
1488,erwarten::V,,iguriki
1489,lachen::V,,irri egin
1490,lachen::V,,barre egin
1491,anschauen::V,,begietsi
1492,probieren::V,,dastatu
1493,zu sehen sein::V,,azaldu
1494,vernehmen::V,,aditu
1495,können::V,,ahal izan
1496,gelingen::V,,lortu
1497,geraten::V,,heldu
1498,ändern::V,,mudatu
1499,drehen::V,,jiratu
1500,schieben::V,,bultzatu
1501,rütteln::V,,astindu
1502,rütteln::V,,inarrosi
1503,schütten::V,,isuri
1504,packen::V,,heldu
1505,hinzufügen::V,,eratxiki
1506,hinzufügen::V,,gaineratu
1507,wählen::V,,hautatu
1508,wählen::V,,aukeratu
1509,auswählen::V,,hautatu
1510,auswählen::V,,aukeratu
1511,behindern::V,,oztopatu
1512,beschädigen::V,,akastu
1513,reichen::V,,luzatu
1514,reichen::V,,helarazi
1515,schenken::V,,oparitu
1516,wiegen::V,,kulunkatu
1517,lassen::V,,-arazi
1518,verlassen::V,,utzietsi
1519,bewachen::V,,jagon
1520,bewachen::V,,zaindu
1521,verteidigen::V,,aldeztu
1522,sich schlagen::V,,elkar jo
1523,sich schlagen::V,,elkar borrokatu
1524,siegen::V,,irabazi
1525,belästigen::V,,gohaindu
1526,belästigen::V,,alamena eman
1527,täuschen::V,,tronpatu
1528,täuschen::V,,engainatu
1529,pflücken::V,,batu
1530,pflücken::V,,bildu
1531,fassen::V,,harrapatu
1532,hüten::V,,begiratu
1533,treiben::V,,bultza egin
1534,melken::V,,jetzi
1535,hacken::V,,xehatu
1536,reifen::V,,heldu
1537,reifen::V,,zoritu
1538,zubereiten::V,,prestatu
1539,backen::V,,labean egin
1540,stricken::V,,trikotatu
1541,stricken::V,,puntu egin
1542,nähen::V,,josi
1543,spülen::V,,irakutzi
1544,kehren::V,,isastu
1545,kämmen::V,,orraztu
1546,schmücken::V,,apaindu
1547,sich unterhalten::V,,solastu
1548,sich unterhalten::V,,solas egin
1549,nennen::V,,izena eman
1550,bemerken::V,,ohartu
1551,bemerken::V,,konturatu
1552,begreifen::V,,ulertu
1553,zeichnen::V,,marraztu
1554,besitzen::V,,ukan
1555,besitzen::V,,eduki
1556,zahlen::V,,ordaindu
