,Concept_ID,it,kn
1115,schenken::V,regalare,ಅರ್ಪಿಸು
1116,versprechen::V,promettere,ವಾಗ್ದಾನಮಾಡು
1117,wünschen::V,augurare,ಬಯಸು
1118,loben::V,lodare,ಹೊಗಳು
1119,küssen::V,baciare,ಚುಂಬಿಸು
1120,wiegen::V,cullare,ತೂಗು
1121,wiegen::V,dondolare,ತೂಗು
1122,zudecken::V,coprire,ಹಾಸು
1123,wecken::V,svegliare,ಎಬ್ಬಿಸು
1124,zeigen::V,indicare,ತೋರಿಸು
1125,führen::V,guidare,ದಾರಿತೋರಿಸು
1126,führen::V,condurre,ದಾರಿತೋರಿಸು
1127,lehren::V,insegnare,ಕಲಿಸು
1128,unterrichten::V,istruire,ಬೋಧಿಸು
1129,unterrichten::V,insegnare,ಬೋಧಿಸು
1130,aufziehen::V,allevare,ಸಲಹು
1131,leiten::V,avviare,ಮುಂದಾಳಾಗಿರು 
1132,leiten::V,dirìgere,ಮುಂದಾಳಾಗಿರು 
1133,antreiben::V,incitare,ಓಡಿಸು
1134,lassen::V,fare,ಮಾಡಲುಬಿಡು
1135,einladen::V,invitare,ಆಹ್ವಾನಿಸು
1136,vereinigen::V,unire,ಒಂದಾಗು
1137,besuchen::V,visitare,ಭೇಟಿಯಾಗು
1138,besuchen::V,far vìsita a,ಭೇಟಿಯಾಗು
1139,treffen::V,incontrare,ಸಂಧಿಸು
1140,sich versammeln::V,rinunirsi,ನೆರೆ
1141,spielen::V,giocare,ಆಡು
1142,singen::V,cantare,ಹಾಡು
1143,tanzen::V,danzare,ಕುಣಿ
1144,sich trennen::V,separarsi,ಪ್ರತ್ಯೇಮಾಡು
1145,verlassen::V,lasciare,ಕಳೆ
1146,verlassen::V,abbandonare,ಕಳೆ
1147,retten::V,salvare,ರಕ್ಷಿಸು
1148,bewachen::V,custodire,ಕಾಪಾಡು
1149,schützen::V,protèggere,ಸಂರಕ್ಷಿಸು
1150,verteidigen::V,difèndere,ಕಾಪಿಡು
1151,sich schlagen::V,bàttersi,ಕಿತ್ತಾಟ
1152,schießen::V,sparare,ಎಸೆ
1153,siegen::V,vìncere,ಗೆಲ್ಲು
1154,ärgern::V,stizzire,ರೇಗಿಸು
1155,schlagen::V,bàttere,ಹೊಡೆ
1156,treten::V,calciare,ಒದೆ
1157,stechen::V,pùngere,ಚುಚ್ಚು
1158,stoßen::V,urtare,ತಳ್ಳು
1159,stoßen::V,spìngere,ತಳ್ಳು
1160,stehlen::V,rubare,ಕದಿ
1161,stören::V,disturbare,ಕತಕು
1162,belästigen::V,molestare,ತೊಂದರೆ
1163,belästigen::V,importunare,ತೊಂದರೆ
1164,verbergen::V,celare,ಮರೆಮಾಜು
1165,verbergen::V,nascondere,ಮರೆಮಾಜು
1166,täuschen::V,ingannare,ಠಕ್ಕಿಸು
1167,betrügen::V,frodare,ವಂಚಿಸು
1168,betrügen::V,truffare,ವಂಚಿಸು
1169,töten::V,uccìdere,ಕೊಲ್ಲು
1170,wohnen::V,abitare,ವಾಸಿಸು
1171,arbeiten::V,lavorare,ಕೆಲಸ ಮಾಡು
1172,sammeln::V,raccògliere,ಸಂಚಯಿಸು
1173,sammeln::V,collezionare,ಸಂಚಯಿಸು
1174,pflücken::V,cògliere,ಬಿಡಿಸು
1175,jagen::V,cacciare,ಬೇಟೆಯಾಡು
1176,fischen::V,pescare,ಮೀನು ಹಿಡಿ
1177,fassen::V,catturare,ಹಿಡಿ
1178,fassen::V,acchiappare,ಹಿಡಿ
1179,hüten::V,pascolare,ಗುಂಪುಸೇರಿಸು
1180,treiben::V,spìngere,ದಬ್ಬು
1181,anbinden::V,legare,ಬಿಗಿ
1182,anbinden::V,attaccare,ಬಿಗಿ
1183,füttern::V,dar da mangiare a,ಮೇಯಿಸು
1184,melken::V,mùngere,ಹಾಲು ಕರೆ
1185,hacken::V,tritare,ತುಂಡರಿಸು
1186,hacken::V,spaccare,ತುಂಡರಿಸು
1187,gießen::V,annaffiare,ನೀರುಹಾಕು
1188,reifen::V,maturare,ಕಳಿ
1189,zubereiten::V,preparare,ಅಡಿಗೆಮಾಡು
1190,kochen::V,cuòcere,ಅಡು
1191,backen::V,cuòcere,ಬೇಯಿಸು
1192,backen::V,cuòcere al forno,ಬೇಯಿಸು
1193,braten::V,frìggere,ಕರಿ
1194,braten::V,arrostire,ಕರಿ
1195,umrühren::V,mescolare,ಕಲಕು
1196,stricken::V,llavorare a maglia,ಹೆಣೆ
1197,nähen::V,cucire,ಹೊಲಿ
1198,färben::V,tìngere,ಬಣ್ಣ ಹತ್ತು
1199,reinigen::V,pulire,ಸ್ವಚ್ಛಮಾಡು
1200,reinigen::V,nettare,ಸ್ವಚ್ಛಮಾಡು
1201,waschen::V,lavare,ತೊಳೆ
1202,abwischen::V,asciugare,ಒರಸು
1203,spülen::V,lavare,ಗಲಬರಿಸು
1204,spülen::V,sciacquare,ಗಲಬರಿಸು
1205,fegen::V,spazzare,ಗುಡಿಸು
1206,kehren::V,spazzare,ಗುಡಿಸು
1207,baden::V,bagnarsi,ಸ್ನಾನಮಾಡು
1208,baden::V,fare il bagno,ಸ್ನಾನಮಾಡು
1209,sich waschen::V,lavarsi,ತೊಳೆ
1210,ausziehen::V,tògliersi,ಬಿಚ್ಚು
1211,anziehen::V,mettersi,ಹಾಕು
1212,anziehen::V,indossare,ಹಾಕು
1213,sich anziehen::V,vestirsi,ಹಾಕು
1214,kämmen::V,pettinare,ಬಾಚು
1215,schmücken::V,ornare,ಅಲಂಕರಿಸು
1216,schmücken::V,decorare,ಅಲಂಕರಿಸು
1217,sagen::V,dire,ಹೇಳು
1218,sprechen::V,parlare,ನುಡಿ
1219,reden::V,parlare,ನುಡಿ
1220,sich unterhalten::V,conversare,ಹರಟೆ ಹೊಡಿ
1221,fragen::V,chièdere,ವಿಚಾರಿಸು
1222,fragen::V,domandare,ವಿಚಾರಿಸು
1223,bitten::V,pregare,ಬೇಡು
1224,erzählen::V,narrare,ಹೇಳು
1225,erzählen::V,raccontare,ಹೇಳು
1226,mitteilen::V,comunicare,ತಿಳಿಸು
1227,nennen::V,nominare,ಹೆಸರಿಡು
1228,rufen::V,chiamare,ಕರೆ
1229,prahlen::V,vantarsi,ಜಂಬ ಕೊಚ್ಚು
1230,übersetzen::V,tradurre,ಭಾಷಾಂತರಿಸು
1231,denken::V,pensare,ಯೋಚಿಸು
1232,glauben::V,credere,ನಂಬು
1233,bemerken::V,notare,ಗಮನಿಸು
1234,bemerken::V,osservare,ಗಮನಿಸು
1235,erkennen::V,riconoscere,ಗುರುತುಹಿಡಿ
1236,begreifen::V,capire,ಗ್ರಹಿಸು
1237,begreifen::V,comprèndere,ಗ್ರಹಿಸು
1238,verstehen::V,intèndere,ಅರ್ಥಮಾಡಿಕೊ
1239,verstehen::V,comprèndere,ಅರ್ಥಮಾಡಿಕೊ
1240,lernen::V,imparare,ಕಲಿ
1241,lernen::V,apprèndere,ಕಲಿ
1242,wissen::V,sapere,ಅರಿ
1243,sich erinnern an::V,ricordare,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1244,sich erinnern an::V,ricordarsi di,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1245,vergessen::V,dimenticare,ಮರೆತುವಿಡು
1246,messen::V,misurare,ಅಳೆ
1247,zählen::V,contare,ಗಣಿಸು
1248,rechnen::V,contare,ಲೆಕ್ಕ ಹಾಕು
1249,rechnen::V,calcolare,ಲೆಕ್ಕ ಹಾಕು
1250,lesen::V,lèggere,ಓದು
1251,malen::V,dipìngere,ಬಿಡಿಸು
1252,zeichnen::V,disegnare,ಬಿಡಿಸು
1253,schreiben::V,scrìvere,ಬರೆ
1254,besitzen::V,possedere,ಒಡೆಯನಾಗಿರು
1255,kaufen::V,comprare,ಕೊಳ್ಳು
1256,kaufen::V,acquistare,ಕೊಳ್ಳು
1257,verkaufen::V,vendere,ಕೊಡು
1258,bezahlen::V,pagare,ಬೆಲೆತೆರು
1259,zahlen::V,pagare,ಹಣವನ್ನುಕೊಡು
1260,beherrschen::V,dominare,ಅಧಿಕಾರ ನಡೆಸು
1261,ertragen::V,sopportare,ಸಹಿಸು
