,Concept_ID,mn,fa
1456,täuschen::V,мэхлэх,گول زدن
1457,täuschen::V,мэхлэх,فریب دادن
1458,betrügen::V,хуурах,گول زدن
1459,betrügen::V,хуурах,فریب دادن
1460,töten::V,алах,کشتن
1461,wohnen::V,суух,منزل داشتن
1462,wohnen::V,суух,سکونت داشتن
1463,wohnen::V,амьдрах,منزل داشتن
1464,wohnen::V,амьдрах,سکونت داشتن
1465,arbeiten::V,ажиллах,کار کردن
1466,arbeiten::V,хөдөлмөрлөх,کار کردن
1467,sammeln::V,түүх,جمع کردن
1468,sammeln::V,хураах,جمع کردن
1469,pflücken::V,түүх,چیدن
1470,jagen::V,агнах,شکار کردن
1471,jagen::V,гөрөөлөх,شکار کردن
1472,fischen::V,загасчлах,صید کردن
1473,fischen::V,загасчлах,ماهی‌گیری کردن
1474,fischen::V,загас барих,صید کردن
1475,fischen::V,загас барих,ماهی‌گیری کردن
1476,fassen::V,барих,گرفتن
1477,hüten::V,маллах,چراندن
1478,hüten::V,маллах,مراقبت کردن
1479,hüten::V,хариулах,چراندن
1480,hüten::V,хариулах,مراقبت کردن
1481,treiben::V,туух,راندن
1482,anbinden::V,уях,متصل کردن
1483,füttern::V,тэжээх,غذا دادن
1484,melken::V,саах,دوشیدن
1485,hacken::V,цавчих,خرد کردن
1486,gießen::V,услах,ریختن
1487,reifen::V,боловсрох,رسیدن
1488,zubereiten::V,бэлдэх,طبخ کردن
1489,zubereiten::V,бэлдэх,آماده کردن
1490,kochen::V,чанах,پختن
1491,kochen::V,чанах,آشپزی کردن
1492,backen::V,жигнэх,پختن
1493,braten::V,шарах,سرخ کردن
1494,braten::V,хайрах,سرخ کردن
1495,umrühren::V,хутгах,هم زدن
1496,stricken::V,нэхэх,بافتن
1497,stricken::V,сүлжих,بافتن
1498,nähen::V,оёх,دوختن
1499,färben::V,будах,رنگ زدن
1500,reinigen::V,арилгах,پاک کردن
1501,reinigen::V,арилгах,تمیز کردن
1502,reinigen::V,цэвэрлэх,پاک کردن
1503,reinigen::V,цэвэрлэх,تمیز کردن
1504,waschen::V,угаах,شستن
1505,abwischen::V,арчих,زدودن
1506,spülen::V,зайлах,شستن
1507,fegen::V,хамах,جارو کردن
1508,fegen::V,шүүрдэх,جارو کردن
1509,kehren::V,шүүрдэх,جارو کردن
1510,kehren::V,туужуудах,جارو کردن
1511,baden::V,усанд орох,شنا کردن
1512,baden::V,усанд орох,حمام کردن
1513,sich waschen::V,биеэ угаах,شستشو کردن
1514,ausziehen::V,тайлах,درآوردن
1515,anziehen::V,өмсөх,پوشیدن
1516,sich anziehen::V,хувцаслах,لباس پوشیدن
1517,kämmen::V,самнах,شانه زدن
1518,schmücken::V,гоёх,زینت دادن
1519,schmücken::V,чимэх,زینت دادن
1520,sagen::V,гэх,گفتن
1521,sagen::V,хэлэх,گفتن
1522,sprechen::V,ярих,حرف زدن
1523,sprechen::V,ярих,صحبت کردن
1524,sprechen::V,өгүүлэх,حرف زدن
1525,sprechen::V,өгүүлэх,صحبت کردن
1526,reden::V,хэлэх,حرف زدن
1527,reden::V,хэлэх,صحبت کردن
1528,reden::V,хөөрөлдөх,حرف زدن
1529,reden::V,хөөрөлдөх,صحبت کردن
1530,sich unterhalten::V,ярилцах,گپ زدن
1531,fragen::V,асуух,پرسیدن
1532,fragen::V,асуух,سؤال کردن
1533,bitten::V,гуйх,خواهش کردن
1534,bitten::V,гуйх,درخواست کردن
1535,erzählen::V,өгүүлэх,نقل کردن
1536,erzählen::V,өгүүлэх,حکایت کردن
1537,mitteilen::V,дуулгах,خبر دادن
1538,mitteilen::V,мэдээлэх,خبر دادن
1539,nennen::V,нэрлэх,نامیدن
1540,rufen::V,дуудах,صدا کردن
1541,prahlen::V,бардах,پز آمدن
1542,prahlen::V,сайрхах,پز آمدن
1543,übersetzen::V,орчуулах,ترجمه کردن
1544,denken::V,санах,فکر کردن
1545,glauben::V,итгэх,باور کردن
1546,glauben::V,итгэх,عقیده داشتن
1547,bemerken::V,ажих,متوجه شدن
1548,bemerken::V,ажиглах,متوجه شدن
1549,erkennen::V,таних,شناختن
1550,erkennen::V,таних,تشخیص دادن
1551,begreifen::V,ойлгох,فهمیدن
1552,begreifen::V,ойлгох,درک کردن
1553,verstehen::V,мэдэж авах,فهمیدن
1554,lernen::V,сурах,آموختن
1555,lernen::V,сурах,یاد گرفتن
1556,wissen::V,мэдэх,دانستن
1557,sich erinnern an::V,дурсах,به یاد آوردن
1558,vergessen::V,мартах,فراموش کردن
1559,messen::V,хэмжих,اندازه گرفتن
1560,zählen::V,тоолох,شمردن
1561,rechnen::V,тооцоох,حساب کردن
1562,lesen::V,унших,خواندن
1563,malen::V,зурах,نقاشی کردن
1564,zeichnen::V,дүрслэн бичих,کشیدن
1565,zeichnen::V,дүрслэн бичих,رسم کردن
1566,schreiben::V,бичих,نوشتن
1567,besitzen::V,эзэмших,داشتن
1568,kaufen::V,худалдан авах,خریدن
1569,kaufen::V,худалдан авах,خرید کردن
1570,verkaufen::V,худалдах,فروختن
1571,bezahlen::V,төлөх,پرداختن
1572,zahlen::V,төлөх,پرداخت کردن
1573,beherrschen::V,эзэмших,مسلط بودن
1574,ertragen::V,тэсэх,تحمل کردن
