,Concept_ID,mn,hi
746,Kleidung::N,хувцас,पहनावा
747,Hemd::N,цамц,कुरता
748,Hemd::N,цамц,क़मीज़
749,Kragen::N,зах заам,गरदनी
750,Kragen::N,зах заам,गरेबान
751,Ärmel::N,ханцуй,आस्तीन
752,Hose::N,өмд,पैंट
753,Hose::N,өмд,पतलून
754,Gürtel::N,бүс,पेटी
755,Gürtel::N,бүс,मेखला
756,Mütze::N,малгай,टोपी
757,Mütze::N,бүрх,टोपी
758,Schuh::N,туфли,जूता
759,Stiefel::N,гутал,बूट
760,Ring::N,бөгж,अँगूठी
761,Band::N,тууз,पट्टी
762,Kamm::N,сам,कंघी
763,Spiegel::N,толь,आईना
764,Spiegel::N,толь,दर्पण
765,Riemen::N,тасам,तसमा
766,Riemen::N,тасам,पट्टा
767,Riemen::N,сур,तसमा
768,Riemen::N,сур,पट्टा
769,Schnur::N,татлага,डोरी
770,Schnur::N,татлага,सुतली
771,Leine::N,оосор,रस्सी
772,Decke::N,хөнжил,रज़ाई
773,Decke::N,хучлага,रज़ाई
774,Kissen::N,дэр,तकिया
775,Kissen::N,дэр,गाद्दा
776,Tuch::N,алчуур,रूमाल
777,Tuch::N,алчуур,वस्त्र
778,Tuch::N,даавуу,रूमाल
779,Tuch::N,даавуу,वस्त्र
780,Handtuch::N,алчуур,अँगोछा
781,Kraft::N,чадал,ज़ोर
782,Kraft::N,чадал,शक्ति
783,Kraft::N,хүч,ज़ोर
784,Kraft::N,хүч,शक्ति
785,Stärke::N,эрч,बल
786,Stärke::N,эрч,ताक़त
787,Stärke::N,тэнхээ,बल
788,Stärke::N,тэнхээ,ताक़त
789,Gesundheit::N,бие,स्वास्थ्य
790,Gesundheit::N,бие,तंदुरुस्ती
791,Gesundheit::N,эрүүл мэнд,स्वास्थ्य
792,Gesundheit::N,эрүүл мэнд,तंदुरुस्ती
793,Krankheit::N,эмгэг,रोग
794,Krankheit::N,эмгэг,बीमारी
795,Schmerz::N,өвчин,दर्द
796,Schmerz::N,өвчин,पीड़ा
797,Wunde::N,шарх,घाव
798,Wunde::N,шарх,ज़ख़्म
799,Fieber::N,халуун,ज्वर
800,Fieber::N,халуун,बुख़ार
801,Arznei::N,эм,दवा
802,Arznei::N,эм,औषाधि
803,Brücke::N,гүүр,पुल
804,Brücke::N,гүүр,सेतु
805,Brunnen::N,худаг,कुआँ
806,Weide::N,бэлчээр,चरागाह
807,Pfad::N,жим,पथ
808,Pfad::N,жим,पगडंडी
809,Pfad::N,зөрөг,पथ
810,Pfad::N,зөрөг,पगडंडी
811,Weg::N,зам,मार्ग
812,Weg::N,харгуй,मार्ग
813,Straße::N,зам,राह
814,Straße::N,зам,रास्ता
815,Straße::N,харгуй,राह
816,Straße::N,харгуй,रास्ता
817,Dorf::N,тосгон,गाँव
818,Dorf::N,тосгон,ग्राम
819,Dorf::N,гацаа,गाँव
820,Dorf::N,гацаа,ग्राम
821,Stadt::N,хот,शहर
822,Brief::N,захидал,ख़त
823,Brief::N,захидал,पत्र
824,Brief::N,захидал,चिट्ठी
825,Brief::N,захиа,ख़त
826,Brief::N,захиа,पत्र
827,Brief::N,захиа,चिट्ठी
828,Buch::N,ном,किताब
829,Buch::N,ном,पुस्तक
830,Buch::N,бичиг,किताब
831,Buch::N,бичиг,पुस्तक
832,Buchstabe::N,үсэг,अक्षर
833,Zeitung::N,сонин,अख़बार
834,Zeitung::N,сонин,समाचार-पत्र
835,Leben::N,амь,जीवन
836,Leben::N,амь,ज़िंदगी
837,Leben::N,амьдрал,जीवन
838,Leben::N,амьдрал,ज़िंदगी
839,Tod::N,үхэл,मौत
840,Tod::N,үхэл,मृत्यु
841,Grab::N,булш,क़ब्र
842,Kirche::N,сүм,चर्च
843,Kirche::N,сүм,गिरजा
844,Sünde::N,нүгэл,पाप
845,Sünde::N,нүгэл,गुनाह
846,Sünde::N,хилэнц,पाप
847,Sünde::N,хилэнц,गुनाह
848,Gott::N,бурхан,देव
849,Gott::N,бурхан,ईश्वर
850,Arbeiter::N,ажилчин,मज़दूर
851,Arbeiter::N,хөдөлмөрчин,मज़दूर
852,Chef::N,дарга,अध्यक्ष
853,Meister::N,дархан,शिल्पज्ञ
854,Arzt::N,эмч,वैद्य
855,Arzt::N,эмч,डॉक्टर
856,Arzt::N,эмч,चिकित्सक
857,Lehrer::N,багш,शिक्षक
858,Lehrer::N,багш,अध्यापक
859,Geld::N,цаас,धन
860,Geld::N,цаас,पैसा
861,Geld::N,мөнгө,धन
862,Geld::N,мөнгө,पैसा
863,Geschäft::N,наймаа,सौदा
864,Geschäft::N,наймаа,व्यापार
865,Laden::N,дэлгүүр,दुकान
866,Preis::N,үнэ,दाम
867,Preis::N,үнэ,मूल्य
868,Ware::N,таваар,माल
869,Ware::N,таваар,पण्य
870,Ware::N,бараа,माल
871,Ware::N,бараа,पण्य
872,Nutzen::N,ашиг,लाभ
873,Nutzen::N,ашиг,फ़ायदा
874,Reichtum::N,баялаг,धन
875,Reichtum::N,баялаг,दौलत
876,Welt::N,дэлхий,विश्व
877,Welt::N,дэлхий,दुनिया
878,Welt::N,орчлон,विश्व
879,Welt::N,орчлон,दुनिया
880,Land::N,улс,देश
881,Land::N,улс,मुल्क
882,Land::N,орон,देश
883,Land::N,орон,मुल्क
884,Staat::N,төр,राज्य
885,Staat::N,төр,राष्ट्र
886,Staat::N,гүрэн,राज्य
887,Staat::N,гүрэн,राष्ट्र
888,König::N,ван,राजा
889,König::N,ван,बादशाह
890,Macht::N,засаг,शासन
891,Macht::N,засаг,सत्ता
892,Grenze::N,хил,सरहद
893,Krieg::N,дайн,जंग
894,Krieg::N,дайн,युद्ध
895,Feind::N,дайсан,शत्रु
896,Feind::N,дайсан,दुश्मन
897,Gewalt::N,хүчирхэх,हिंसा
898,Kampf::N,тэмцэл,लड़ाई
899,Kampf::N,тэмцэл,संघर्ष
900,Kampf::N,байлдаан,लड़ाई
901,Kampf::N,байлдаан,संघर्ष
902,Bogen[Waffe]::N,нум,कमान
903,Pfeil::N,годил,बान
904,Pfeil::N,сум,बान
905,Gewehr::N,буу,बंदूक़
906,Fehler::N,эндэл,भूल
907,Fehler::N,эндэл,ग़लती
908,Fehler::N,алдаа,भूल
909,Fehler::N,алдаа,ग़लती
910,Lüge::N,худал,झूठ
911,Lüge::N,худал,असत्य
912,Schaden::N,хор,हानि
913,Schaden::N,хор,नुक़सान
914,Schaden::N,хөнөөл,हानि
915,Schaden::N,хөнөөл,नुक़सान
916,Unglück::N,гай,मुसीबत
917,Unglück::N,гай,विपात्ति
918,Unglück::N,гамшиг,मुसीबत
919,Unglück::N,гамшиг,विपात्ति
920,Schuld::N,гэм,दोष
921,Schuld::N,гэм,क़सूर
922,Schuld::N,буруу,दोष
923,Schuld::N,буруу,क़सूर
924,Alter::N,нас,आयु
925,Alter::N,нас,उम्र
926,Schluss::N,эцэс,अंत
927,Schluss::N,эцэс,समाप्ति
928,Schluss::N,төгсгөл,अंत
929,Schluss::N,төгсгөл,समाप्ति
930,Zeit::N,цаг,काल
931,Zeit::N,цаг,वक़्त
932,Tag::N,өдөр,दिन
933,Tag::N,өдөр,रोज़
934,Morgen::N,өглөө,सुबह
935,Mittag::N,үд,दोपहर
936,Mittag::N,үд,मध्याह्न
937,Abend::N,үдэш,शाम
938,Abend::N,үдэш,संध्या
939,Nacht::N,шөнө,रात
940,Nacht::N,шөнө,रात्रि
941,Woche::N,долоо хоног,हफ़्ता
942,Monat::N,сар,मास
943,Monat::N,сар,महीना
944,Jahr::N,жил,बरस
945,Jahr::N,жил,वर्ष
946,Frühling::N,хавар,वसंत
947,Sommer::N,зун,गरमी
948,Sommer::N,зун,ग्रीष्म
949,Herbst::N,намар,शरत्
950,Herbst::N,намар,पतझड़
951,Winter::N,өвөл,जाड़ा
952,Winter::N,өвөл,सर्दियाँ
953,Januar::N,нэгдүгээр сар,जनवरी
954,Februar::N,хоёрдугаар сар,फ़रवरी
955,März::N,гуравдугаар сар,मार्च
956,April::N,дөрөвдүгээр сар,अप्रैल
957,Mai::N,тавдугаар сар,मई
958,Juni::N,зургаадугаар сар,जून
959,Juli::N,долдугаар сар,जुलाई
960,August::N,наймдугаар сар,अगस्त
961,September::N,есдүгээр сар,सितंबर
962,Oktober::N,аравдугаар сар,अक्तूबर
963,November::N,арван нэгдүгээр сар,नवंबर
964,Dezember::N,арван хоёрдугаар сар,दिसंबर
965,Montag::N,даваа,पीर
966,Montag::N,даваа,सोमवार
967,Dienstag::N,мягмар,मंगलवार
968,Mittwoch::N,лхагва,बुधवार
969,Donnerstag::N,пүрэв,गुरुवार
970,Donnerstag::N,пүрэв,बृहस्पतिवार
971,Freitag::N,баасан,शुक्रवार
972,Samstag::N,бямба,सनीचर
973,Samstag::N,бямба,शनिवार
974,Sonntag::N,ням,इतवार
975,Sonntag::N,ням,रविवार
976,groß::A,их,बड़ा
977,groß::A,том,बड़ा
978,klein::A,бага,कम
979,klein::A,бага,छोटा
980,klein::A,жаахан,कम
981,klein::A,жаахан,छोटा
982,lang::A,урт,लंबा
983,lang::A,урт,दीर्घ
984,kurz::A,охор,लधु
985,kurz::A,охор,छोटा
986,kurz::A,богино,लधु
987,kurz::A,богино,छोटा
988,breit::A,өргөн,चौड़ा
989,schmal::A,уйтан,तंग
990,schmal::A,уйтан,सँकरा
991,schmal::A,нарийн,तंग
992,schmal::A,нарийн,सँकरा
993,dicht::A,нягт,सघन
994,dicht::A,чигжүү,सघन
995,dick[Gegenstand]::A,зузаан,मोटा
996,dünn::A,нимгэн,महीन
997,dünn::A,нимгэн,बारीक
998,fein::A,нарийн,कोमल
999,fein::A,нарийн,सूक्ष्म
1000,fest::A,бөх,दृढ़
1001,fest::A,бөх,मज़बूत
1002,fest::A,хатуу,दृढ़
1003,fest::A,хатуу,मज़बूत
1004,flach::A,хавтгай,चपटा
1005,glatt::A,цагаан,चौरस
1006,glatt::A,цагаан,चिकना
1007,hart::A,хатуу,कठोर
1008,hart::A,хатуу,सख़्त
1009,weich::A,зөөлөн,नरम
1010,weich::A,зөөлөн,मुलायम
1011,rund::A,дугуй,गोल
1012,rund::A,дугуй,वर्तुल
1013,rund::A,дугариг,गोल
1014,rund::A,дугариг,वर्तुल
1015,spitz::A,шовх,नुकीला
1016,spitz::A,шовгор,नुकीला
1017,scharf::A,хурц,पैना
1018,scharf::A,иртэй,पैना
1019,stumpf::A,мохоо,भोथरा
1020,schwer::A,хүнд,भारी
1021,schwer::A,хүнд,वज़नी
1022,schön::A,гуа,सुंदर
1023,schön::A,сайхан,सुंदर
1024,heiß::A,халуун,उष्ण
1025,warm::A,дулаан,गरम
1026,kalt::A,хүйтэн,सर्द
1027,kühl::A,сэрүүн,ठंडा
1028,frisch::A,эрүүл,तर
1029,frisch::A,эрүүл,ताज़ा
1030,frisch::A,жихүүн,तर
1031,frisch::A,жихүүн,ताज़ा
1032,feucht::A,чийгтэй,नम
1033,feucht::A,чийгтэй,भीगा
1034,nass::A,нойтон,गीला
1035,trocken::A,хатсан,सूखा
1036,trocken::A,хатсан,ख़ुश्क
1037,voll::A,дүүрэн,भरा
1038,voll::A,дүүрэн,पूरा
1039,leer::A,хоосон,ख़ाली
1040,offen::A,онгорхой,खुला
1041,geschlossen::A,битүү,बंद
1042,geschlossen::A,хаалтай,बंद
1043,sauber::A,цэвэр,साफ़
1044,sauber::A,цэвэр,सुथरा
1045,sauber::A,хиргүй,साफ़
1046,sauber::A,хиргүй,सुथरा
1047,schmutzig::A,бохир,गंदा
1048,schmutzig::A,хиртэй,गंदा
1049,roh::A,түүхий,कच्चा
1050,reif::A,болсон,पक्व
1051,reif::A,болсон,पक्का
1052,lecker::A,амттай,मज़ेदार
1053,lecker::A,амттай,स्वादिष्ट
1054,süß::A,амттай,मीठा
1055,süß::A,чихэрлэг,मीठा
1056,bitter::A,гашуун,कटु
1057,bitter::A,гашуун,कड़वा
1058,sauer::A,эсгэлэн,खट्टा
1059,hell::A,гэгээн,रोशन
1060,hell::A,гэрэлтэй,रोशन
1061,dunkel::A,бараан,अँधेरा
1062,dunkel::A,харанхуй,अँधेरा
1063,schwarz::A,хар,काला
1064,schwarz::A,хар,स्याह
1065,weiß::A,цагаан,सफ़ेद
1066,rot::A,улаан,लाल
1067,rot::A,улаан,सुर्ख़
1068,gelb::A,шар,पीला
1069,gelb::A,шар,ज़र्द
1070,blau::A,хөх,नीला
1071,blau::A,хөх,आसमानी
1072,blau::A,цэнхэр,नीला
1073,blau::A,цэнхэр,आसमानी
1074,grün::A,ногоон,हरा
1075,grau::A,орог,धूसर
1076,grau::A,саарал,धूसर
1077,bunt::A,эрээн,रंगीन
1078,bunt::A,эрээн,बहुरंगा
1079,billig::A,хямд,सस्ता
1080,teuer::A,үнэтэй,महँगा
1081,wertvoll::A,үнэт,क़ीमती
1082,wertvoll::A,үнэт,मूल्यवान्
1083,blind::A,сохор,अंधा
1084,taub::A,чих хатуу,बहरा
1085,kräftig::A,чийрэг,ताक़तवर
1086,kräftig::A,чийрэг,शक्तिशाली
1087,stark::A,хүчтэй,प्रबल
1088,stark::A,хүчтэй,बलवान्
1089,stark::A,чадалтай,प्रबल
1090,stark::A,чадалтай,बलवान्
1091,schwach::A,сул,कमज़ोर
1092,fett::A,тарган,मोटा
1093,fett::A,тарган,मांसल
1094,fett::A,голигор,मोटा
1095,fett::A,голигор,मांसल
1096,schlank::A,голшиг,पतला
1097,schlank::A,голшиг,छरहरा
1098,hübsch::A,сайхан,सुंदर
1099,hübsch::A,сайхан,ख़ूबसूरत
1100,hübsch::A,хөөрхөн,सुंदर
1101,hübsch::A,хөөрхөн,ख़ूबसूरत
1102,böse::A,муу,पापी
1103,böse::A,муу,दुष्ट
1104,böse::A,хортой,पापी
1105,böse::A,хортой,दुष्ट
1106,dumm::A,тэнэг,मूर्ख
1107,dumm::A,тэнэг,बुद्धू
1108,faul::A,залхуу,आलसी
1109,faul::A,залхуу,सुस्त
1110,fleißig::A,чармайлтгай,मेहनती
1111,fleißig::A,чармайлтгай,परिश्रमी
1112,geizig::A,харамч,कृपण
1113,geizig::A,харамч,कंजूस
1114,klug::A,цэцэн,समझदार
1115,klug::A,цэцэн,होशियार
1116,klug::A,цэцэн,अक़्लमंद
1117,geschickt::A,дүйтэй,किशल
1118,lieb::A,хайрт,प्रिय
1119,lieb::A,хайрт,प्यारा
1120,lustig::A,цэнгэлтэй,हँसमुख
1121,lustig::A,цэнгэлтэй,ख़ुशदिल
1122,sanft::A,наалинхай,नम्र
1123,hungrig::A,өлөн,भूखा
1124,hungrig::A,өлссөн,भूखा
1125,krank::A,өвчтэй,बीमार
1126,krank::A,өвчтэй,अस्वस्थ
1127,nackt::A,нүцгэн,नग्न
1128,traurig::A,гунигт,उदास
1129,traurig::A,гунигт,रंजीदा
1130,lebendig::A,амьд,जीता
1131,lebendig::A,амьд,ज़िंदा
1132,lebendig::A,амьтай,जीता
1133,lebendig::A,амьтай,ज़िंदा
1134,gut::A,сайн,अच्छा
1135,schlecht::A,муу,बुरा
1136,schlecht::A,муу,ख़राब
1137,schlecht::A,өөдгүй,बुरा
1138,schlecht::A,өөдгүй,ख़राब
1139,richtig::A,зөв,ठीक
1140,richtig::A,зүйтэй,ठीक
1141,schlimm::A,муухай,बुरा
1142,schlimm::A,муухай,अप्रिय
1143,wahr::A,үнэн,सच
1144,wahr::A,жинхэнэ,सच
1145,alt::A,хуучин,पुराना
1146,neu::A,шинэ,नया
1147,ehemalig::A,агсан,भूतपूर्व
1148,ehemalig::A,байсан,भूतपूर्व
1149,alt[Lebewesen]::A,өвгөн,बूढ़ा
1150,alt[Lebewesen]::A,өвгөн,वृद्ध
1151,alt[Lebewesen]::A,хижээл,बूढ़ा
1152,alt[Lebewesen]::A,хижээл,वृद्ध
1153,jung::A,залуу,जवान
1154,arm::A,ядуу,ग़रीब
1155,reich::A,баян,धनी
1156,reich::A,баян,अमीर
1157,reich::A,баялаг,धनी
1158,reich::A,баялаг,अमीर
1159,bekannt::A,танил,मालूम
1160,berühmt::A,цуутай,मशहूर
1161,berühmt::A,цуутай,प्रसिद्ध
1162,berühmt::A,алдартай,मशहूर
1163,berühmt::A,алдартай,प्रसिद्ध
1164,fremd::A,харь,विदेशी
1165,fremd::A,харь,अपरिचित
1166,fremd::A,гадаад,विदेशी
1167,fremd::A,гадаад,अपरिचित
1168,verschieden::A,ондоо,अलग
1169,verschieden::A,ондоо,भिन्न
1170,verschieden::A,янз янзын,अलग
1171,verschieden::A,янз янзын,भिन्न
1172,nah::A,ойрын,नज़दीकी
1173,nah::A,дөтийн,नज़दीकी
1174,fern::A,холын,दूर
1175,fern::A,холын,दूरस्थ
1176,linker::A,буруу,बायाँ
1177,rechter::A,баруун,दायाँ
1178,rechter::A,баруун,दाहिना
1179,anderer::A,өөр,अन्य
1180,anderer::A,өөр,दूसरा
1181,anderer::A,нөгөө,अन्य
1182,anderer::A,нөгөө,दूसरा
1183,erster::A,нэгдэх,पहला
1184,erster::A,нэгдэх,प्रथम
1185,erster::A,нэгдүгээр,पहला
1186,erster::A,нэгдүгээр,प्रथम
1187,zweiter::A,хоёрдугаар,दूसरा
1188,zweiter::A,хоёрдугаар,द्वितीय
1189,dritter::A,гуравдугаар,तीसरा
1190,letzter::A,сүүлийн,अंतिम
1191,letzter::A,сүүлийн,आख़िरी
1192,allein::ADV,ганцаараа,तनहा
1193,allein::ADV,ганцаараа,अकेले
1194,auf einmal::ADV,нэгмөсөн,वक़्त में
1195,zusammen::ADV,цуг,एक साथ
1196,zusammen::ADV,цуг,साथ साथ
1197,zusammen::ADV,хамт,एक साथ
1198,zusammen::ADV,хамт,साथ साथ
1199,lange::ADV,удаан,देर तक
1200,plötzlich::ADV,гэнэт,सहसा
1201,plötzlich::ADV,гэнэт,अचानक
1202,sofort::ADV,дороо,तुरंत
1203,später::ADV,дараа,बाद को
1204,später::ADV,дараа,बाद में
1205,jetzt::ADV,өнөө,अब
1206,jetzt::ADV,өнөө,अभी
1207,heute::ADV,өнөө,आज
1208,heute::ADV,өнөөдөр,आज
1209,morgen::ADV,маргааш,कल
1210,morgen::ADV,маргаадар,कल
1211,bald::ADV,түргэн,जल्दी
1212,bald::ADV,удахгүй,जल्दी
1213,dann::ADV,хожим,तब
1214,dann::ADV,тэгээд,तब
1215,gestern::ADV,өчигдөр,कल
1216,einst::ADV,нэг,एक दिन
1217,einst::ADV,нэг,पहले कभी
1218,damals::ADV,тэгэхэд,उस समय
1219,damals::ADV,тэгэхэд,उन दिनों
1220,danach::ADV,тэгээд,इसके बाद
1221,danach::ADV,тэгээд,इसके पश्चात्
1222,danach::ADV,дараа нь,इसके बाद
1223,danach::ADV,дараа нь,इसके पश्चात्
1224,vorher::ADV,урьд,पहले
1225,vorher::ADV,урьд,पेशतर
1226,zuerst::ADV,анх,पहले
1227,zuerst::ADV,эхлээд,पहले
1228,einmal::ADV,нэг удаа,एक बार
1229,einmal::ADV,нэг удаа,एक दफ़ा
1230,manchmal::ADV,хааяа,कभी कभी
1231,manchmal::ADV,заримдаа,कभी कभी
1232,oft::ADV,олонтоо,अक्सर
1233,immer::ADV,байнга,सदा
1234,immer::ADV,байнга,हमेशा
1235,niemals::ADV,хэзээ ч,कभी नहीं
1236,niemals::ADV,хэзээ ч,कदापि नहीं
1237,niemals::ADV,хэдийд ч,कभी नहीं
1238,niemals::ADV,хэдийд ч,कदापि नहीं
1239,hier::ADV,энд,इधर
1240,hier::ADV,энд,यहाँ
1241,hierhin::ADV,нааш,इधर को
1242,hierhin::ADV,нааш,यहाँ को
1243,von hier::ADV,эндээс,यहाँ से
1244,dort::ADV,тэнд,उधर
1245,dort::ADV,тэнд,वहाँ
1246,dorthin::ADV,тийш,उधर को
1247,dorthin::ADV,тийш,वहाँ को
1248,geradeaus::ADV,шулуун,सीधे
1249,vorwärts::ADV,урагшаа,आगे
1250,vorwärts::ADV,урагшаа,आगे को
1251,rückwärts::ADV,буцаан,पीछे को
1252,rückwärts::ADV,сөөргөө,पीछे को
1253,zurück::ADV,буцаж,वापस
1254,zurück::ADV,гэдрэг,वापस
1255,unten::ADV,дор,नीचे
1256,hinab::ADV,уруу,नीचे को
1257,oben::ADV,дээр,ऊपर
1258,hinauf::ADV,өөд,ऊपर को
1259,hinauf::ADV,дээш,ऊपर को
1260,überall::ADV,хааяагүй,हर जगह
1261,überall::ADV,хааяагүй,हर स्थान
1262,überall::ADV,энд тэндгүй,हर जगह
1263,überall::ADV,энд тэндгүй,हर स्थान
1264,nicht::ADV,эс,न
1265,nicht::ADV,эс,नहीं
1266,nicht::ADV,-гүй,न
1267,nicht::ADV,-гүй,नहीं
1268,ein wenig::ADV,жаахан,कुछ
1269,ein wenig::ADV,жаахан,ज़रा
1270,ein wenig::ADV,жаахан,थोड़ा
1271,kaum::ADV,арай,लगभग नहीं
1272,kaum::ADV,арай,बराबर नहीं
1273,kaum::ADV,арай гэж,लगभग नहीं
1274,kaum::ADV,арай гэж,बराबर नहीं
1275,sehr::ADV,тун,बहुत
1276,so::ADV,тэгж,ऐसा
1277,so::ADV,ингээд,ऐसा
1278,noch::ADV,дахин,अभी तक
1279,noch::ADV,дахиад,अभी तक
1280,nur::ADV,зөвхөн,केवल
1281,nur::ADV,зөвхөн,सिर्फ़
1282,nur::ADV,гагцхүү,केवल
1283,nur::ADV,гагцхүү,सिर्फ़
1284,schon::ADV,нэгэнт,चुकना
1285,wieder::ADV,дахин,फिर
1286,wieder::ADV,дахин,दुबारा
1287,wieder::ADV,дахиад,फिर
1288,wieder::ADV,дахиад,दुबारा
1289,vergebens::ADV,хий,व्यर्थ
1290,vor::PRP,өмнө,के आगे
1291,vor::PRP,өмнө,के सामने
1292,hinter::PRP,ард,के पीछे
1293,unter::PRP,доор,के तले
1294,unter::PRP,доор,के नीचे
1295,durch::PRP,дундуур,के पार
1296,neben::PRP,хажууд,के पास
1297,neben::PRP,хажууд,की बग़ल में
1298,zwischen::PRP,завсар,के बीच
1299,zwischen::PRP,хооронд,के बीच
1300,wegen::PRP,төлөө,के कारण
1301,wegen::PRP,төлөө,की वजह से
1302,wegen::PRP,дээрээс,के कारण
1303,wegen::PRP,дээрээс,की वजह से
1304,dies::PRN,энэ,यह
1305,das::PRN,тэр,वह
1306,alles::PRN,цөм,सब
1307,alles::PRN,цөм,सब कुछ
1308,alles::PRN,бүгд,सब
1309,alles::PRN,бүгд,सब कुछ
1310,ich::PRN,би,मैं
1311,du::PRN,чи,तू
1312,er::PRN,тэр,यह
1313,er::PRN,тэр хүн,यह
1314,wir::PRN,бид,हम
1315,ihr::PRN,та нар,तुम
1316,sie::PRN,тэд,ये
1317,was::FPRN,юу,क्या
1318,wer::FPRN,хэн,कौन
1319,wo::FADV,хаа,किधर
1320,wo::FADV,хаана,किधर
1321,wohin::FADV,хааш,किधर
1322,wohin::FADV,хаана,किधर
1323,wie::FADV,яаж,कैसे
1324,wie::FADV,хэрхэн,कैसे
1325,warum::FADV,юунд,क्यों
1326,warum::FADV,яагаад,क्यों
1327,wieviel::FNUM,хэдий,कितना
1328,wieviel::FNUM,хэд,कितना
1329,eins::NUM,нэг,एक
1330,zwei::NUM,хоёр,दो
1331,drei::NUM,гурав,तीन
1332,vier::NUM,дөрөв,चार
1333,fünf::NUM,тав,पाँच
1334,sechs::NUM,зургаа,छह
1335,sieben::NUM,долоо,सात
1336,acht::NUM,найм,आठ
1337,neun::NUM,ес,नौ
1338,zehn::NUM,арав,दस
1339,elf::NUM,арван нэг,ग्यारह
1340,zwölf::NUM,арван хоёр,बारह
1341,zwanzig::NUM,хорь,बीस
1342,dreißig::NUM,гуч,तीस
1343,vierzig::NUM,дөч,चालीस
1344,fünfzig::NUM,тавь,पचास
1345,sechzig::NUM,жар,साठ
1346,siebzig::NUM,дал,सत्तर
1347,achtzig::NUM,ная,अस्सी
1348,neunzig::NUM,ер,नव्वे
1349,hundert::NUM,зуу,सौ
1350,tausend::NUM,мянга,हज़ार
1351,und::CNJ,ч,और
1352,und::CNJ,болон,और
1353,oder::CNJ,буюу,या
1354,stehen::V,зогсох,खड़ा होना
1355,sitzen::V,суух,बैठना
1356,liegen::V,хэвтэх,लेटना
1357,hängen::V,өлгөөтэй байх,लटकना
1358,hängen::V,дүүжлээтэй байх,लटकना
1359,werden::V,болох,बनना
1360,passieren::V,тохиох,होना
1361,beginnen::V,эхлэх,आरंभ होना
1362,beginnen::V,эхлэх,प्रारंभ होना
1363,enden::V,дүүрэх,अंत होना
1364,enden::V,дүүрэх,ख़तम होना
1365,wechseln::V,хувирах,बदलना
1366,aufgehen[Sonne]::V,мандах,चढ़ना
1367,aufgehen[Sonne]::V,мандах,उदित होना
1368,untergehen[Sonne]::V,жаргах,अस्त हो जाना
1369,scheinen[Sonne]::V,гэрэлтэх,रोशनी देना
1370,donnern::V,дуугарах,गरजना
1371,wehen::V,салхилах,चलना
1372,wehen::V,хөөрөгдөх,चलना
1373,strömen::V,гүйх,बहना
1374,strömen::V,гүйх,प्रवाहित होना
1375,strömen::V,урсах,बहना
1376,strömen::V,урсах,प्रवाहित होना
1377,fließen::V,урсах,बहना
1378,fließen::V,урсах,प्रवाहित होना
1379,sich drehen::V,эргэлдэх,घूमना
1380,schwanken::V,хэлбэлзэх,हिलना
1381,schwingen::V,ганхах,हिलना
1382,schwingen::V,хэлбэлзэх,हिलना
1383,fallen::V,унах,गिरना
1384,brennen::V,шатах,जलना
1385,rauchen::V,баагих,धुआँ उड़ाना
1386,regnen::V,бороо орно,बरसना
1387,gefrieren::V,хөлдөх,जमना
1388,tauen::V,хайлах,गलना
1389,tauen::V,хайлах,पिघलना
1390,schmelzen::V,уярах,गलना
1391,schmelzen::V,уярах,पिघलना
1392,trocknen::V,хатах,सूखना
1393,sieden::V,буцлах,उबलना
1394,sieden::V,даргилах,उबलना
1395,faulen::V,үжрэх,गलना
1396,faulen::V,үжрэх,सड़ना
1397,faulen::V,өмхийрөх,गलना
1398,faulen::V,өмхийрөх,सड़ना
1399,verfaulen::V,бээх,गलना
1400,verfaulen::V,бээх,सड़ना
1401,verfaulen::V,өгрөх,गलना
1402,verfaulen::V,өгрөх,सड़ना
1403,reißen::V,цуурах,फटना
1404,versinken::V,живэх,डूबना
1405,vergehen::V,нөгчих,बीतना
1406,vergehen::V,нөгчих,गुज़रना
1407,vergehen::V,өнгөрөх,बीतना
1408,vergehen::V,өнгөрөх,गुज़रना
1409,erscheinen::V,гарах,दिखाई देना
1410,erscheinen::V,бултайх,दिखाई देना
1411,verschwinden::V,далд орох,ग़ायब होना
1412,verschwinden::V,алга болох,ग़ायब होना
1413,sinken::V,татрах,घटना
1414,sinken::V,татрах,उतरना
1415,sinken::V,доошлох,घटना
1416,sinken::V,доошлох,उतरना
1417,abnehmen::V,багасах,घटना
1418,abnehmen::V,хорогдох,घटना
1419,zunehmen::V,ихсэх,बढ़ना
1420,steigen::V,нэмэгдэх,बढ़ना
1421,wachsen::V,өсөх,उगना
1422,wachsen::V,ургах,उगना
1423,glänzen::V,гилгэнэх,चमकना
1424,glänzen::V,гилбэгнэх,चमकना
1425,funkeln::V,гялжах,जगमगाना
1426,funkeln::V,гялжах,टिमटिमाना
1427,funkeln::V,гялалзах,जगमगाना
1428,funkeln::V,гялалзах,टिमटिमाना
1429,lärmen::V,шуугих,शोर मचाना
1430,läuten::V,цохих,बजना
1431,klingeln::V,хонхдох,बजना
1432,klingeln::V,дуугарах,बजना
1433,klirren::V,хангир жингэр хийх,झनझनाना
1434,brausen::V,бургилах,साँय-साँय करना
1435,rauschen::V,сэржигнэх,सरसराना
1436,klingen::V,хангинах,बजना
1437,bellen::V,хуцах,भौंकना
1438,heulen::V,улих,गुर्राना
1439,blasen::V,үлзэх,फूँकना
