,Concept_ID,cv,lt
702,schön::A,илемлӗ,gražus
703,heiß::A,вӗри,karštas
704,warm::A,ӑшӑ,šiltas
705,kalt::A,сивӗ,šaltas
706,kühl::A,уҫӑ,vėsus
707,kühl::A,уҫӑ,bejausmis
708,frisch::A,уҫӑ,šviežias
709,feucht::A,йӗпе,drėgnas
710,nass::A,нӳрӗ,šlapias
711,trocken::A,типӗ,sausas
712,voll::A,тулли,pilnas
713,leer::A,пушӑ,tuščias
714,offen::A,уҫӑ,atviras
715,geschlossen::A,хупӑ,uždaras
716,geschlossen::A,хупӑ,uždarytas
717,sauber::A,таса,švarus
718,schmutzig::A,пылчӑклӑ,nešvarus
719,schmutzig::A,пылчӑклӑ,purvinas
720,schmutzig::A,вараланчӑк,nešvarus
721,schmutzig::A,вараланчӑк,purvinas
722,roh::A,чӗрӗ,žalias
723,reif::A,пулнӑ,prinokęs
724,reif::A,пулнӑ,pribrendęs
725,reif::A,пиҫӗхнӗ,prinokęs
726,reif::A,пиҫӗхнӗ,pribrendęs
727,reif::A,аталаннӑ,prinokęs
728,reif::A,аталаннӑ,pribrendęs
729,reif::A,пиҫсе ҫитнӗ,prinokęs
730,reif::A,пиҫсе ҫитнӗ,pribrendęs
731,lecker::A,тутлӑ,gardus
732,lecker::A,техӗмлӗ,gardus
733,süß::A,пылак,saldus
734,bitter::A,йӳҫӗ,kartus
735,sauer::A,йӳҫӗ,gižus
736,sauer::A,йӳҫӗ,rūgštus
737,sauer::A,йӳҫек,gižus
738,sauer::A,йӳҫек,rūgštus
739,sauer::A,кӑвасак,gižus
740,sauer::A,кӑвасак,rūgštus
741,hell::A,ҫутӑ,šviesus
742,hell::A,ҫутӑ,skaistus
743,dunkel::A,тӗттӗм,tamsus
744,schwarz::A,хура,juodas
745,weiß::A,шурӑ,baltas
746,rot::A,хӗрлӗ,raudonas
747,gelb::A,сарӑ,geltonas
748,blau::A,кӑвак,mėlynas
749,grün::A,симӗс,žalias
750,grün::A,пиҫмен,žalias
751,grün::A,ӑс пухман,žalias
752,grau::A,кӑвак,pilkas
753,bunt::A,чӑпар,margas
754,bunt::A,чӑпар,spalvotas
755,billig::A,йӳнӗ,pigus
756,teuer::A,хаклӑ,brangus
757,wertvoll::A,паха,vertingas
758,blind::A,суккӑр,aklas
759,taub::A,хӑлхасӑр,kurčias
760,kräftig::A,хӑватлӑ,stiprus
761,stark::A,вирлӗ,stiprus
762,schwach::A,халсӑр,silpnas
763,fett::A,самӑр,riebus
764,fett::A,мӑнтӑр,riebus
765,schlank::A,йӑрӑс,laibas
766,schlank::A,йӑрӑс,lieknas
767,schlank::A,яштака,laibas
768,schlank::A,яштака,lieknas
769,hübsch::A,хитре,gražus
770,böse::A,усал,blogas
771,dumm::A,ухмах,paikas
772,dumm::A,ухмах,kvailas
773,faul::A,наян,tingus
774,faul::A,юлхав,tingus
775,faul::A,ӳркенчӗк,tingus
776,fleißig::A,хастар,stropus
777,fleißig::A,хастар,kruopštus
778,geizig::A,хытӑ,šykštus
779,klug::A,ӑслӑ,sumanus
780,klug::A,ӑслӑ,protingas
781,geschickt::A,ӑста,apsukrus
782,lieb::A,савнӑ,mielas
783,lustig::A,хаваслӑ,smagus
784,lustig::A,хаваслӑ,linksmas
785,sanft::A,ачаш,švelnus
786,sanft::A,ачаш,minkštas
787,hungrig::A,выҫӑ,alkanas
788,krank::A,чирлӗ,ligotas
789,krank::A,чирлӗ,sergantis
790,nackt::A,ҫара,nuogas
791,traurig::A,салхуллӑ,liūdnas
792,lebendig::A,чӗрӗ,gyvas
793,gut::A,аван,geras
794,gut::A,лайӑх,geras
795,schlecht::A,япӑх,blogas
796,schlecht::A,япӑх,prastas
797,schlecht::A,начар,blogas
798,schlecht::A,начар,prastas
799,richtig::A,тӗрӗс,tikras
800,richtig::A,тӗрӗс,teisingas
801,schlimm::A,йӗрӗнчӗк,blogas
802,schlimm::A,йӗрӗнчӗк,prastas
803,wahr::A,чӑн,tikras
804,alt::A,кивӗ,senas
805,neu::A,ҫӗнӗ,naujas
806,ehemalig::A,пулнӑ,buvęs
807,alt[Lebewesen]::A,ватӑ,pagyvenęs
808,jung::A,яш,jaunas
809,jung::A,ҫамрӑк,jaunas
810,arm::A,чухӑн,neturtingas
811,reich::A,пуян,turtingas
812,bekannt::A,пӗлӗш,žinomas
813,bekannt::A,пӗлӗш,pažįstamas
814,berühmt::A,чаплӑ,žymus
815,berühmt::A,чаплӑ,garsus
816,fremd::A,ют,svetimas
817,verschieden::A,расна,įvairus
818,nah::A,ҫывӑх,artimas
819,nah::A,ҫывӑхри,artimas
820,fern::A,инҫе,tolimas
821,fern::A,аякри,tolimas
822,linker::A,сулахай,kairys
823,rechter::A,сылтӑм,dešinys
824,anderer::A,урӑх,kitas
825,erster::A,пӗрремӗш,pirmas
826,zweiter::A,иккӗмӗш,antras
827,dritter::A,виҫҫӗмӗш,trečias
828,letzter::A,юлашки,paskutinis
829,allein::ADV,пӗччен,vienas
830,auf einmal::ADV,кӗмӗрккен,iš karto
831,zusammen::ADV,пӗрле,kartu
832,zusammen::ADV,пӗрле,drauge
833,lange::ADV,вӑрах,ilgai
834,plötzlich::ADV,сасартӑк,staiga
835,sofort::ADV,тӳрех,tuojau
836,später::ADV,кайран,vėliau
837,später::ADV,кайран,paskiau
838,jetzt::ADV,халь,dabãr
839,jetzt::ADV,халӗ,dabãr
840,heute::ADV,паян,šiandien
841,morgen::ADV,ыран,rytoj
842,bald::ADV,халех,greitai
843,bald::ADV,халех,netrukus
844,bald::ADV,кӗҫех,greitai
845,bald::ADV,кӗҫех,netrukus
846,dann::ADV,унтан,po to
847,gestern::ADV,ӗнер,vakar
848,einst::ADV,пӗррехинче,kadaise
849,einst::ADV,пӗррехинче,kitą kartą
850,damals::ADV,ун чухне,anuomet
851,damals::ADV,ун чухне,anuokart
852,damals::ADV,апла пулсан,anuomet
853,damals::ADV,апла пулсан,anuokart
854,danach::ADV,унтан,po to
855,danach::ADV,унтан,paskui
856,vorher::ADV,малтан,anksčiau
857,zuerst::ADV,пирвай,pirma
858,zuerst::ADV,пирвай,iš pradžių̃
859,einmal::ADV,пӗррехинче,kartą
860,einmal::ADV,пӗррехинче,vieną kartą
861,manchmal::ADV,хӑш чухне,kai kada
862,oft::ADV,тӑтӑш,dažnai
863,immer::ADV,ялан,visada
864,immer::ADV,ялан,visuomet
865,niemals::ADV,нихӑҫан та,niekada
866,niemals::ADV,нихӑҫан та,niekuomet
867,hier::ADV,кунта,čia
868,hierhin::ADV,кунта,šen
869,hierhin::ADV,кунта,čionai
870,von hier::ADV,кунтан,iš čia
871,dort::ADV,унта,ten
872,dort::ADV,унта,tenai
873,dort::ADV,ҫавӑнта,ten
874,dort::ADV,ҫавӑнта,tenai
875,dorthin::ADV,унта,ten
876,dorthin::ADV,унта,ten link
877,dorthin::ADV,ҫавӑнта,ten
878,dorthin::ADV,ҫавӑнта,ten link
879,geradeaus::ADV,тикӗс,tiesiai
880,vorwärts::ADV,малалла,pirmyn
881,rückwärts::ADV,хыҫала,atbulai
882,zurück::ADV,каялла,atgal
883,unten::ADV,аялта,žemai
884,unten::ADV,аялта,apačioje
885,hinab::ADV,аялта,žemyn
886,oben::ADV,ҫӳлте,viršuj
887,hinauf::ADV,ҫӳле,aukštyn
888,hinauf::ADV,ҫӳле,į viršų
889,überall::ADV,таҫта та,visur
890,überall::ADV,пур ҫӗрте те,visur
891,überall::ADV,кирек ӑҫта та,visur
892,nicht::ADV,мар,ne
893,ein wenig::ADV,пӑртак,truputį
894,kaum::ADV,аран,vos
895,sehr::ADV,питӗ,labai
896,sehr::ADV,питӗ,baisiai
897,so::ADV,апла,taip
898,noch::ADV,татах,dar
899,nur::ADV,ҫех,tik
900,nur::ADV,ҫех,vien
901,schon::ADV,ӗнтӗ,jau
902,wieder::ADV,каллех,vėl
903,wieder::ADV,каллех,iš naujo
904,vergebens::ADV,харам,veltui
905,vergebens::ADV,харам,bergždžiai
906,vor::PRP,умӗнче,prieš
907,hinter::PRP,кайра,už
908,unter::PRP,айне,po
909,unter::PRP,айӗпе,po
910,unter::PRP,айӗнче,po
911,unter::PRP,ҫитеспе,po
912,durch::PRP,витӗр,pro
913,durch::PRP,витӗр,per
914,neben::PRP,патӗнче,prie
915,neben::PRP,патӗнче,šalia
916,zwischen::PRP,хушшинче,tarp
917,wegen::PRP,пула,dėl
918,wegen::PRP,пула,dėlei
919,wegen::PRP,пирки,dėl
920,wegen::PRP,пирки,dėlei
921,dies::PRN,ку,šis
922,dies::PRN,ку,šitas
923,dies::PRN,ҫак,šis
924,dies::PRN,ҫак,šitas
925,das::PRN,ҫав,tat
926,alles::PRN,пурте,visas
927,alles::PRN,йӑлт,visas
928,ich::PRN,эп,aš
929,du::PRN,эс,tu
930,er::PRN,вӑл,jis
931,wir::PRN,эпир,mes
932,ihr::PRN,эсир,jūs
933,sie::PRN,вӗсем,ji
934,sie::PRN,вӗсем,jos
935,was::FPRN,мӗн,kas
936,was::FPRN,мӗскер,kas
937,was::FPRN,мӗн те пулин,kas
938,wer::FPRN,кам,kas
939,wo::FADV,ӑҫта,kur
940,wohin::FADV,ӑҫта,kur
941,wohin::FADV,ӑҫта,kur link
942,wie::FADV,епле,kaip
943,wie::FADV,мӗнле,kaip
944,warum::FADV,ма,kod̃ėl
945,warum::FADV,ма,dėl ko
946,warum::FADV,мӗншӗн,kod̃ėl
947,warum::FADV,мӗншӗн,dėl ko
948,wieviel::FNUM,миҫе,kiek
949,eins::NUM,пӗр,vienas
950,eins::NUM,пӗрре,vienas
951,zwei::NUM,ик,du
952,zwei::NUM,икӗ,du
953,zwei::NUM,иккӗ,du
954,drei::NUM,виҫ,trys
955,drei::NUM,виҫӗ,trys
956,drei::NUM,виҫҫӗ,trys
957,vier::NUM,тӑват,keturi
958,fünf::NUM,пилӗк,penki
959,fünf::NUM,пиллӗк,penki
960,sechs::NUM,улт,šeši
961,sechs::NUM,ултӑ,šeši
962,sechs::NUM,улттӑ,šeši
963,sieben::NUM,ҫич,septyni
964,sieben::NUM,ҫичӗ,septyni
965,sieben::NUM,ҫиччӗ,septyni
966,acht::NUM,сакӑр,aštuoni
967,acht::NUM,саккӑр,aštuoni
968,neun::NUM,тӑхӑр,devyni
969,neun::NUM,тӑххӑр,devyni
970,zehn::NUM,вунӑ,dešimt
971,zehn::NUM,вуннӑ,dešimt
972,elf::NUM,вун пӗр,vienuolika
973,zwölf::NUM,вун ик,dvylika
974,zwölf::NUM,вун икӗ,dvylika
975,zwölf::NUM,вун иккӗ,dvylika
976,zwanzig::NUM,ҫирӗм,dvidešimt
977,dreißig::NUM,вӑтӑр,trisdešimt
978,vierzig::NUM,хӗрӗх,keturiasdešimt
979,fünfzig::NUM,аллӑ,penkiasdešimt
980,sechzig::NUM,утмӑл,šešiasdešimt
981,siebzig::NUM,ҫитмӗл,septyniasdešimt
982,achtzig::NUM,сакӑр вунӑ,aštuoniasdešimt
983,achtzig::NUM,сакӑр вуннӑ,aštuoniasdešimt
984,neunzig::NUM,тӑхӑр вун,devyniasdešimt
985,neunzig::NUM,тӑхӑр вунӑ,devyniasdešimt
986,neunzig::NUM,тӑхӑр вуннӑ,devyniasdešimt
987,hundert::NUM,ҫӗр,šimtas
988,tausend::NUM,пин,tūkstantis
989,und::CNJ,та,ĩr
990,oder::CNJ,е,ar
991,oder::CNJ,е,arba
992,stehen::V,тӑр,stovėti
993,sitzen::V,лар,sėdėti
994,liegen::V,вырт,gulėti
995,hängen::V,усӑнса тӑр,kyboti
996,hängen::V,усӑнса тӑр,kabėti
997,hängen::V,ҫакӑнса тӑр,kyboti
998,hängen::V,ҫакӑнса тӑр,kabėti
999,werden::V,пул,taptis
1000,werden::V,пул,darytis
1001,passieren::V,пул,atsitikti
1002,passieren::V,пул,pasitaikyti
1003,beginnen::V,пуҫлан,prasid́ėti
1004,enden::V,пӗт,baigtis
1005,enden::V,вӗҫлен,baigtis
1006,wechseln::V,улшӑн,keistis
1007,wechseln::V,улшӑн,pasikeisti
1008,aufgehen[Sonne]::V,тух,tekėti
1009,aufgehen[Sonne]::V,тух,patekėti
1010,untergehen[Sonne]::V,анса лар,leistis
1011,untergehen[Sonne]::V,анса лар,nusileisti
1012,scheinen[Sonne]::V,пӑх,šviesti
1013,donnern::V,кӗмсӗртет,griausti
1014,donnern::V,кӗмсӗртет,griaudėti
1015,donnern::V,авӑт,griausti
1016,donnern::V,авӑт,griaudėti
1017,wehen::V,варкӑш,pūsti
1018,strömen::V,тӑкӑн,lietis
1019,strömen::V,тӑкӑн,plūsti
1020,fließen::V,юх,tekėti
1021,sich drehen::V,ҫаврӑн,suktis
1022,sich drehen::V,ҫаврӑн,pasisukti
1023,schwanken::V,чӳхен,svyruoti
1024,schwingen::V,суллан,suptis
1025,fallen::V,кип,pulti
1026,fallen::V,кип,kristi
1027,fallen::V,тӳр кип,pulti
1028,fallen::V,тӳр кип,kristi
1029,fallen::V,татӑлса ан,pulti
1030,fallen::V,татӑлса ан,kristi
1031,brennen::V,ҫун,degti
1032,rauchen::V,мӑкӑрлан,rūkyti
1033,rauchen::V,тӗтӗм кӑлар,rūkyti
1034,regnen::V,ҫумӑр ҫӑвать,lyti
1035,gefrieren::V,шӑн,užšalti
1036,tauen::V,ирӗл,tirpti
1037,schmelzen::V,ирӗл,lydytis
1038,trocknen::V,тип,džiūti
1039,sieden::V,вӗре,virti
1040,faulen::V,ҫӗр,pūti
1041,verfaulen::V,ҫӗр,švinkti
1042,reißen::V,ҫурӑл,plyšti
1043,reißen::V,ҫурӑл,trūkti
1044,versinken::V,пут,skę̃sti
1045,versinken::V,пут,grimzti
1046,vergehen::V,ирт,praeiti
1047,erscheinen::V,курӑн,pasirodyti
1048,erscheinen::V,курӑнса кай,pasirodyti
1049,verschwinden::V,ҫухал,dingti
1050,verschwinden::V,ҫухал,išnykti
1051,verschwinden::V,ҫухал,pranykti
1052,sinken::V,чак,kristi
1053,abnehmen::V,чак,mažėti
1054,abnehmen::V,чак,silpnėti
1055,zunehmen::V,пысӑклан,didėti
1056,zunehmen::V,пысӑклан,padaugėti
1057,steigen::V,ҫӗклен,kilti
1058,wachsen::V,ӳс,augti
1059,glänzen::V,ҫиҫ,blizgėti
1060,funkeln::V,ялкӑш,žibėti
1061,funkeln::V,йӑлтӑртат,žibėti
1062,lärmen::V,шавла,triukšmauti
1063,läuten::V,шӑнкӑравла,skambinti
1064,klingeln::V,шӑнкӑравла,skambinti
1065,klirren::V,калтлат,žvangėti
1066,klirren::V,шӑнкӑлтат,žvangėti
1067,brausen::V,ахӑр,šniokšti
1068,rauschen::V,вашӑлтат,ošti
1069,rauschen::V,вашӑлтат,šlamėti
1070,rauschen::V,чашӑлтат,ošti
1071,rauschen::V,чашӑлтат,šlamėti
1072,klingen::V,янӑра,skardėti
1073,bellen::V,вӗр,loti
1074,heulen::V,ула,kaukti
1075,heulen::V,ула,staugti
1076,blasen::V,вӗр,pūsti
1077,pfeifen::V,шӑхӑр,švilpti
1078,pfeifen::V,шӑхӑр,švilpauti
1079,schreien::V,кӑшкӑр,šaukti
1080,stöhnen::V,йынӑш,dejuoti
1081,stöhnen::V,йынӑш,aimanuoti
1082,zittern::V,чӗтре,virpėti
1083,leben::V,пурӑн,gyventi
1084,geboren werden::V,ҫурал,gimti
1085,atmen::V,сывла,alsuoti
1086,atmen::V,сывла,kvėpuoti
1087,trinken::V,ӗҫ,gerti
1088,essen::V,ҫи,valgyti
1089,schlucken::V,ҫӑт,praryti
1090,müde werden::V,ӗшен,nuvargti
1091,müde werden::V,ӗшен,privargti
1092,einschlafen::V,ыйха пут,užmigti
1093,einschlafen::V,ҫывӑрса кай,užmigti
1094,schlafen::V,ҫывӑр,miegoti
1095,aufwachen::V,вӑран,pabusti
1096,aufstehen::V,тӑр,keltis
1097,aufstehen::V,тӑр,atsikelti
1098,sich erholen::V,кан,pailsėti
1099,sich erholen::V,кан,poilsiauti
1100,krank werden::V,чирле,susirgti
1101,krank sein::V,чирле,sirgti
1102,schmerzen::V,сур,sopėti
1103,schmerzen::V,сур,skaudėti
1104,schmerzen::V,ырат,sopėti
1105,schmerzen::V,ырат,skaudėti
1106,husten::V,ӳсӗр,kosėti
1107,genesen::V,сывал,sveikti
1108,genesen::V,сывал,taisytis
1109,genesen::V,тӳрлен,sveikti
1110,genesen::V,тӳрлен,taisytis
1111,sterben::V,вил,mirti
1112,sterben::V,вил,numirti
1113,umkommen::V,вил,žūti
1114,sich bewegen::V,куҫ,judėti
1115,sich bewegen::V,куҫ,pasijudinti
1116,sich rühren::V,хускал,krutėti
1117,sich erheben::V,тӑр,pakilti
1118,sich erheben::V,тӑр,atsikelti
1119,sich setzen::V,лар,sėstis
1120,sich setzen::V,лар,atsisėsti
1121,hinfallen::V,ӳк,parkristi
1122,hinfallen::V,ӳк,pargriūti
1123,laufen::V,ут,eiti
1124,schreiten::V,ут,žengti
1125,schreiten::V,ут,žingsniuoti
1126,spazierengehen::V,уҫӑлса ҫӳре,pasivaikščioti
1127,spazierengehen::V,уткаласа ҫӳре,pasivaikščioti
1128,eilen::V,васка,skubėti
1129,eilen::V,хыпалан,skubėti
1130,sich beeilen::V,васка,paskub́ėti
1131,sich beeilen::V,васка,pasiskubinti
1132,sich beeilen::V,хыпалан,paskub́ėti
1133,sich beeilen::V,хыпалан,pasiskubinti
1134,sausen::V,ыткӑн,dumti
1135,sausen::V,ыткӑн,lėkti
1136,sausen::V,вӗҫтер,dumti
1137,sausen::V,вӗҫтер,lėkti
1138,rennen::V,чуп,bėgti
1139,springen::V,сик,šokti
1140,klettern::V,улӑх,kopti
1141,schaukeln::V,йӳрӗн,supti
1142,schaukeln::V,йӳрӗн,linguoti
1143,kriechen::V,шу,ropoti
1144,kriechen::V,шу,šliaužti
1145,kriechen::V,упален,ropoti
1146,kriechen::V,упален,šliaužti
1147,schwimmen::V,иш,plaukti
1148,tauchen::V,чӑм,nerti
1149,rudern::V,авӑс,irtis
1150,rudern::V,авӑс,irkluoti
1151,fahren::V,пыр,važiuoti
1152,fahren::V,пыр,važinėti
1153,fliegen::V,вӗҫ,lėkti
1154,fliegen::V,вӗҫ,skristi
1155,gehen::V,кай,eiti
1156,weggehen::V,кай,išeiti
1157,abfahren::V,тапран,išvykti
1158,abfahren::V,тапран,išvažiuoti
1159,anhalten::V,чарӑн,sustoti
1160,hineingehen::V,кӗр,įeiti
1161,eintreten::V,кӗр,įžengti
1162,kommen::V,кил,ateiti
1163,ankommen::V,ҫит,ateiti
1164,zurückkommen::V,таврӑн,grį̃žti
1165,zurückkommen::V,таврӑн,sugrį̃žti
1166,zurückkommen::V,каялла кил,grį̃žti
1167,zurückkommen::V,каялла кил,sugrį̃žti
1168,bleiben::V,юл,likti
1169,bleiben::V,юл,pasilikti
1170,warten::V,кӗт,laukti
1171,erwarten::V,кӗт,laukti
1172,suchen::V,шыра,ieškoti
1173,finden::V,туп,rasti
1174,finden::V,туп,surasti
1175,versuchen::V,пикен,mėginti
1176,vorbereiten::V,хатӗрле,rengti
1177,lieben::V,юрат,myĺėti
1178,mögen::V,кӑмӑлла,ḿėgti
1179,mögen::V,кӑмӑлла,patikti
1180,mögen::V,килӗштер,ḿėgti
1181,mögen::V,килӗштер,patikti
1182,lachen::V,кул,juoktis
1183,lachen::V,ахӑлтат,juoktis
1184,rühren::V,ҫулӑх,jaudinti
1185,rühren::V,ҫулӑх,graudinti
1186,weinen::V,йӗр,verkti
1187,weinen::V,макӑр,verkti
1188,schimpfen::V,вӑрҫ,bartis
1189,schimpfen::V,ятлаҫ,bartis
1190,sich ärgern::V,ҫиллен,pykti
1191,sich ärgern::V,ҫиллен,apmaudauti
1192,sich fürchten::V,шиклен,bijoti
1193,sich fürchten::V,шиклен,baimintis
1194,fürchten::V,хӑра,bijoti
1195,fürchten::V,хӑра,baimintis
1196,fliehen::V,тар,bėgti
1197,fliehen::V,тар,sprukti
1198,flüchten::V,чупса тар,pabėgti
1199,sehen::V,кур,žiūŕėti
1200,anschauen::V,пӑхса ил,žiūŕėti
1201,ansehen::V,пӑх,žiūrėti į
1202,ansehen::V,пӑх,pažiūrėti į
1203,hören::V,илт,girdėti
1204,zuhören::V,итле,klausytis
1205,zuhören::V,тӑнла,klausytis
1206,probieren::V,астив,ragauti
1207,probieren::V,астив,paragauti
1208,riechen::V,шӑршла,uosti
1209,riechen::V,шӑршла,užuosti
1210,fühlen::V,туй,justi
1211,fühlen::V,туй,jausti
1212,fühlen::V,туй,pajusti
1213,fühlen::V,сис,justi
1214,fühlen::V,сис,jausti
1215,fühlen::V,сис,pajusti
1216,scheinen::V,туйӑн,rodytis
1217,scheinen::V,туйӑн,atrodyti
1218,zu sehen sein::V,курӑн,pasirodyti
1219,vernehmen::V,пӑл,išgirsti
1220,frieren::V,йӳтен,šalti
1221,tun::V,ту,daryti
1222,können::V,пултар,galėti
1223,können::V,пултар,pajėgti
1224,wollen::V,те,norėti
1225,anfangen::V,пуҫла,pradėti
1226,anfangen::V,пуҫла,prasid́ėti
1227,beenden::V,пӗтер,baigti
1228,beenden::V,пӗтер,užbaigti
1229,aufhören::V,пӑрах,liautis
1230,gelingen::V,ӑн,pavykti
1231,gelingen::V,ӑн,pasisekti
1232,geraten::V,пул,nusisekti
1233,öffnen::V,уҫ,atverti
1234,öffnen::V,уҫ,atidaryti
1235,schließen::V,хуп,uždaryti
1236,stellen::V,ларт,statyti
1237,stellen::V,ларт,pastatyti
1238,stellen::V,тӑрат,statyti
1239,stellen::V,тӑрат,pastatyti
1240,setzen::V,ларт,sodinti
1241,setzen::V,ларт,pasodinti
1242,legen::V,хур,dėti
1243,legen::V,хур,pad́ėti
1244,berühren::V,перӗн,liesti
1245,berühren::V,перӗн,paliesti
1246,verbinden::V,сып,jungti
1247,verbinden::V,сып,surišti
1248,bedecken::V,вит,uždengti
1249,aufhängen::V,ҫак,pakarti
1250,aufhängen::V,ҫак,pakabinti
1251,anzünden::V,ҫут,padegti
1252,aufheben::V,ҫӗкле,pakelti
1253,zurücklassen::V,манса хӑвар,palikti
1254,verlieren::V,ҫӗтер,pamesti
1255,fallen lassen::V,ӳкер,atsisakyti
1256,machen::V,ту,dirbti
1257,herstellen::V,ӑстала,gaminti
1258,bauen::V,ту,statyti
1259,bauen::V,ту,pastatyti
1260,reparieren::V,юса,taisyti
1261,reparieren::V,юса,remontuoti
1262,verbessern::V,лайӑхлат,gerinti
1263,verbessern::V,лайӑхлат,ištaisyti
1264,ändern::V,улӑштар,keisti
1265,ändern::V,улӑштар,pakeisti
1266,graben::V,чав,kasti
1267,graben::V,чакала,kasti
1268,beugen::V,кукӑрт,lenkti
1269,beugen::V,кукӑрт,palenkti
1270,biegen::V,ав,lenkti
1271,biegen::V,ав,palenkti
1272,biegen::V,кукӑрт,lenkti
1273,biegen::V,кукӑрт,palenkti
1274,drehen::V,ҫавӑр,sukti
1275,wenden::V,ӳпӗнтер,kreipti
1276,wenden::V,ӳпӗнтер,pakreipti
1277,umdrehen::V,ҫавӑр,sukti
1278,umdrehen::V,ҫавӑр,apversti
1279,heben::V,хӑпарт,kelti
1280,heben::V,хӑпарт,pakelti
1281,hochheben::V,йӑт,pakelti
1282,ergreifen::V,тыт,čiupti
1283,ergreifen::V,тыт,griebti
1284,halten::V,тыт,laikyti
1285,halten::V,тыт,palaikyti
1286,drücken::V,пус,spausti
1287,schieben::V,тӗк,stumti
1288,schieben::V,тӗрт,stumti
1289,kratzen::V,хыр,kasyti
1290,kratzen::V,хыр,grandyti
1291,lecken::V,ҫула,laižyti
1292,beißen::V,ҫырт,kandžioti
1293,beißen::V,хып,kandžioti
1294,abreißen::V,тат,nuplėšti
1295,abschneiden::V,кас,atpjauti
1296,abschneiden::V,кас,atkirpti
1297,binden::V,ҫых,rišti
1298,binden::V,ҫых,surišti
1299,stecken::V,чик,kišti
1300,stecken::V,чик,įkišti
1301,brechen::V,хуҫ,lūžti
1302,brechen::V,хуҫ,laužyti
1303,klopfen::V,такка,belsti
1304,klopfen::V,такка,barbenti
1305,hauen::V,шакка,mušti
1306,kleben::V,ҫыпӑҫтар,lipdyti
1307,kleben::V,ҫыпӑҫтар,klijuoti
1308,reiben::V,сӑтӑр,trinti
1309,reiben::V,сӑтӑр,tarkuoti
1310,streichen::V,сӗр,tepti
1311,streichen::V,сӗр,užtepti
1312,schleifen::V,хӑйра,galą́sti
1313,schneiden::V,кас,pjauti
1314,schneiden::V,кас,kirpti
1315,rütteln::V,лӑка,purtyti
1316,rütteln::V,силлентер,purtyti
1317,schütteln::V,лӑка,purtyti
1318,schütteln::V,силлентер,purtyti
1319,schwenken::V,сулла,mojuoti
1320,schütten::V,тултар,pilti
1321,schütten::V,тултар,berti
1322,füllen::V,тултар,pildyti
1323,füllen::V,тултар,pripildyti
1324,einwickeln::V,чӗрке,įvynioti
1325,einwickeln::V,чӗрке,suvynioti
1326,tragen::V,ҫӗкле,nešti
1327,tragen::V,ҫӗкле,nešioti
1328,schleppen::V,сӗтӗр,vilkti
1329,ziehen::V,тӑс,tempti
1330,aufbewahren::V,усра,laikyti
1331,werfen::V,пӑрах,mesti
1332,werfen::V,пӑрах,sviesti
1333,fangen::V,тыт,sugauti
1334,packen::V,тыт,čiupti
1335,packen::V,тыт,griebti
1336,verstecken::V,пытарса хур,slėpti
1337,verstecken::V,пытарса хур,slapstyti
1338,teilen::V,уйӑр,dalyti
1339,teilen::V,уйӑр,padalyti
1340,teilen::V,пайла,dalyti
1341,teilen::V,пайла,padalyti
1342,schicken::V,яр,sių̃sti
1343,schicken::V,яр,pasių̃sti
1344,bringen::V,кӳр,atnešti
1345,hinzufügen::V,хуш,pridėti
1346,bekommen::V,ил,gauti
1347,bekommen::V,туян,gauti
1348,erhalten::V,ил,gauti
1349,erhalten::V,туян,gauti
1350,nehmen::V,ил,paimti
1351,wählen::V,суйла,rinkti
1352,wählen::V,суйла,išsirinkti
1353,auswählen::V,суйла,išrinkti
1354,bewahren::V,упра,išsaugoti
1355,behindern::V,кансӗрле,trukdyti
1356,behindern::V,чӑрмантар,trukdyti
1357,verderben::V,пӑс,sugadinti
1358,beschädigen::V,пӑс,žaloti
1359,beschädigen::V,пӑс,gadinti
1360,zerbrechen::V,ват,sukulti
1361,zerbrechen::V,ват,sudaužyti
1362,zerbrechen::V,ҫӗмӗр,sukulti
1363,zerbrechen::V,ҫӗмӗр,sudaužyti
1364,zerreißen::V,ҫур,perplėšti
1365,zerreißen::V,ҫур,suplėšyti
1366,zerstören::V,иш,suardyti
1367,zerstören::V,иш,sugriauti
1368,verbrennen::V,ҫунтар,deginti
1369,verbrennen::V,ҫунтар,sudeginti
1370,geben::V,пар,duoti
1371,geben::V,пар,paduoti
1372,reichen::V,пар,paduoti
1373,schenken::V,парнеле,dovanoti
1374,versprechen::V,тума пул,žadėti
1375,versprechen::V,тума пул,pažadėti
1376,versprechen::V,сӑмах пар,žadėti
1377,versprechen::V,сӑмах пар,pažadėti
1378,wünschen::V,сун,norėti
1379,wünschen::V,сун,linḱėti
1380,loben::V,ырла,girti
1381,loben::V,ырла,pagirti
1382,küssen::V,чуп ту,bučiuoti
1383,wiegen::V,сиктер,supti
1384,wiegen::V,силле,supti
1385,zudecken::V,вит,užkloti
1386,zudecken::V,вит,uždengti
1387,wecken::V,вӑрат,žadinti
1388,zeigen::V,кӑтарт,rodyti
1389,führen::V,илсе пыр,vesti
1390,führen::V,илсе пыр,vadovauti
1391,führen::V,ҫавӑтса пыр,vesti
1392,führen::V,ҫавӑтса пыр,vadovauti
1393,lehren::V,вёрент,mokyti
1394,lehren::V,вёрент,išmokyti
1395,unterrichten::V,вёрент,dėstyti
1396,aufziehen::V,вӗрент,išauginti
