,Concept_ID,pt,hi
778,Schmerz::N,dor,पीड़ा
779,Wunde::N,chaga,घाव
780,Wunde::N,chaga,ज़ख़्म
781,Wunde::N,ferida,घाव
782,Wunde::N,ferida,ज़ख़्म
783,Fieber::N,febre,ज्वर
784,Fieber::N,febre,बुख़ार
785,Arznei::N,remédio,दवा
786,Arznei::N,remédio,औषाधि
787,Brücke::N,ponte,पुल
788,Brücke::N,ponte,सेतु
789,Brunnen::N,poço,कुआँ
790,Weide::N,pastagem,चरागाह
791,Pfad::N,senda,पथ
792,Pfad::N,senda,पगडंडी
793,Pfad::N,trilho,पथ
794,Pfad::N,trilho,पगडंडी
795,Weg::N,caminho,मार्ग
796,Straße::N,via,राह
797,Straße::N,via,रास्ता
798,Straße::N,estrada,राह
799,Straße::N,estrada,रास्ता
800,Dorf::N,aldeia,गाँव
801,Dorf::N,aldeia,ग्राम
802,Stadt::N,cidade,शहर
803,Brief::N,carta,ख़त
804,Brief::N,carta,पत्र
805,Brief::N,carta,चिट्ठी
806,Buch::N,livro,किताब
807,Buch::N,livro,पुस्तक
808,Buchstabe::N,letra,अक्षर
809,Zeitung::N,jornal,अख़बार
810,Zeitung::N,jornal,समाचार-पत्र
811,Leben::N,vida,जीवन
812,Leben::N,vida,ज़िंदगी
813,Tod::N,morte,मौत
814,Tod::N,morte,मृत्यु
815,Grab::N,túmulo,क़ब्र
816,Grab::N,sepultura,क़ब्र
817,Kirche::N,igreja,चर्च
818,Kirche::N,igreja,गिरजा
819,Sünde::N,pecado,पाप
820,Sünde::N,pecado,गुनाह
821,Gott::N,deus,देव
822,Gott::N,deus,ईश्वर
823,Arbeiter::N,operário,मज़दूर
824,Arbeiter::N,trabalhador,मज़दूर
825,Chef::N,chefe,अध्यक्ष
826,Chef::N,patrão,अध्यक्ष
827,Meister::N,mestre,शिल्पज्ञ
828,Arzt::N,médico,वैद्य
829,Arzt::N,médico,डॉक्टर
830,Arzt::N,médico,चिकित्सक
831,Lehrer::N,professor,शिक्षक
832,Lehrer::N,professor,अध्यापक
833,Geld::N,dinheiro,धन
834,Geld::N,dinheiro,पैसा
835,Geschäft::N,negócio,सौदा
836,Geschäft::N,negócio,व्यापार
837,Laden::N,loja,दुकान
838,Preis::N,preço,दाम
839,Preis::N,preço,मूल्य
840,Ware::N,mercadoria,माल
841,Ware::N,mercadoria,पण्य
842,Nutzen::N,proveito,लाभ
843,Nutzen::N,proveito,फ़ायदा
844,Reichtum::N,riqueza,धन
845,Reichtum::N,riqueza,दौलत
846,Welt::N,mundo,विश्व
847,Welt::N,mundo,दुनिया
848,Land::N,país,देश
849,Land::N,país,मुल्क
850,Staat::N,Estado,राज्य
851,Staat::N,Estado,राष्ट्र
852,König::N,rei,राजा
853,König::N,rei,बादशाह
854,Macht::N,poder,शासन
855,Macht::N,poder,सत्ता
856,Macht::N,potência,शासन
857,Macht::N,potência,सत्ता
858,Grenze::N,fronteira,सरहद
859,Krieg::N,guerra,जंग
860,Krieg::N,guerra,युद्ध
861,Feind::N,inimigo,शत्रु
862,Feind::N,inimigo,दुश्मन
863,Gewalt::N,violência,हिंसा
864,Kampf::N,luta,लड़ाई
865,Kampf::N,luta,संघर्ष
866,Kampf::N,combate,लड़ाई
867,Kampf::N,combate,संघर्ष
868,Bogen[Waffe]::N,arco,कमान
869,Pfeil::N,seta,बान
870,Pfeil::N,flecha,बान
871,Gewehr::N,espingarda,बंदूक़
872,Fehler::N,erro,भूल
873,Fehler::N,erro,ग़लती
874,Fehler::N,falha,भूल
875,Fehler::N,falha,ग़लती
876,Lüge::N,mentira,झूठ
877,Lüge::N,mentira,असत्य
878,Schaden::N,dano,हानि
879,Schaden::N,dano,नुक़सान
880,Schaden::N,estrago,हानि
881,Schaden::N,estrago,नुक़सान
882,Unglück::N,desgraça,मुसीबत
883,Unglück::N,desgraça,विपात्ति
884,Schuld::N,culpa,दोष
885,Schuld::N,culpa,क़सूर
886,Alter::N,idade,आयु
887,Alter::N,idade,उम्र
888,Schluss::N,fim,अंत
889,Schluss::N,fim,समाप्ति
890,Zeit::N,tempo,काल
891,Zeit::N,tempo,वक़्त
892,Tag::N,dia,दिन
893,Tag::N,dia,रोज़
894,Morgen::N,manhã,सुबह
895,Mittag::N,meio-dia,दोपहर
896,Mittag::N,meio-dia,मध्याह्न
897,Abend::N,noite,शाम
898,Abend::N,noite,संध्या
899,Abend::N,tardinha,शाम
900,Abend::N,tardinha,संध्या
901,Nacht::N,noite,रात
902,Nacht::N,noite,रात्रि
903,Woche::N,semana,हफ़्ता
904,Monat::N,mês,मास
905,Monat::N,mês,महीना
906,Jahr::N,ano,बरस
907,Jahr::N,ano,वर्ष
908,Frühling::N,primavera,वसंत
909,Sommer::N,verão,गरमी
910,Sommer::N,verão,ग्रीष्म
911,Herbst::N,outono,शरत्
912,Herbst::N,outono,पतझड़
913,Winter::N,inverno,जाड़ा
914,Winter::N,inverno,सर्दियाँ
915,Januar::N,Janeiro,जनवरी
916,Februar::N,Fevereiro,फ़रवरी
917,März::N,Março,मार्च
918,April::N,Abril,अप्रैल
919,Mai::N,Maio,मई
920,Juni::N,Junho,जून
921,Juli::N,Julho,जुलाई
922,August::N,Agosto,अगस्त
923,September::N,Setembro,सितंबर
924,Oktober::N,Outubro,अक्तूबर
925,November::N,Novembro,नवंबर
926,Dezember::N,Dezembro,दिसंबर
927,Montag::N,segunda-feira,पीर
928,Montag::N,segunda-feira,सोमवार
929,Dienstag::N,terça-feira,मंगलवार
930,Mittwoch::N,quarta-feira,बुधवार
931,Donnerstag::N,quinta-feira,गुरुवार
932,Donnerstag::N,quinta-feira,बृहस्पतिवार
933,Freitag::N,sexta-feira,शुक्रवार
934,Samstag::N,sábado,सनीचर
935,Samstag::N,sábado,शनिवार
936,Sonntag::N,domingo,इतवार
937,Sonntag::N,domingo,रविवार
938,groß::A,grande,बड़ा
939,klein::A,pequeno,कम
940,klein::A,pequeno,छोटा
941,lang::A,comprido,लंबा
942,lang::A,comprido,दीर्घ
943,kurz::A,curto,लधु
944,kurz::A,curto,छोटा
945,breit::A,largo,चौड़ा
946,schmal::A,estreito,तंग
947,schmal::A,estreito,सँकरा
948,dicht::A,denso,सघन
949,dick[Gegenstand]::A,grosso,मोटा
950,dünn::A,delgado,महीन
951,dünn::A,delgado,बारीक
952,fein::A,fino,कोमल
953,fein::A,fino,सूक्ष्म
954,fein::A,subtil,कोमल
955,fein::A,subtil,सूक्ष्म
956,fest::A,firme,दृढ़
957,fest::A,firme,मज़बूत
958,fest::A,sólido,दृढ़
959,fest::A,sólido,मज़बूत
960,flach::A,plano,चपटा
961,glatt::A,liso,चौरस
962,glatt::A,liso,चिकना
963,hart::A,duro,कठोर
964,hart::A,duro,सख़्त
965,weich::A,mole,नरम
966,weich::A,mole,मुलायम
967,rund::A,redondo,गोल
968,rund::A,redondo,वर्तुल
969,spitz::A,agudo,नुकीला
970,scharf::A,afiado,पैना
971,stumpf::A,rombo,भोथरा
972,schwer::A,pesado,भारी
973,schwer::A,pesado,वज़नी
974,schön::A,belo,सुंदर
975,schön::A,bonito,सुंदर
976,heiß::A,quente,उष्ण
977,warm::A,quente,गरम
978,kalt::A,frio,सर्द
979,kühl::A,fresco,ठंडा
980,frisch::A,fresco,तर
981,frisch::A,fresco,ताज़ा
982,feucht::A,húmido,नम
983,feucht::A,húmido,भीगा
984,nass::A,molhado,गीला
985,trocken::A,seco,सूखा
986,trocken::A,seco,ख़ुश्क
987,voll::A,cheio,भरा
988,voll::A,cheio,पूरा
989,leer::A,vazio,ख़ाली
990,offen::A,aberto,खुला
991,geschlossen::A,fechado,बंद
992,sauber::A,limpo,साफ़
993,sauber::A,limpo,सुथरा
994,schmutzig::A,sujo,गंदा
995,roh::A,cru,कच्चा
996,reif::A,maduro,पक्व
997,reif::A,maduro,पक्का
998,lecker::A,delicioso,मज़ेदार
999,lecker::A,delicioso,स्वादिष्ट
1000,süß::A,doce,मीठा
1001,bitter::A,amargo,कटु
1002,bitter::A,amargo,कड़वा
1003,sauer::A,azedo,खट्टा
1004,hell::A,claro,रोशन
1005,dunkel::A,escuro,अँधेरा
1006,dunkel::A,sombrio,अँधेरा
1007,schwarz::A,preto,काला
1008,schwarz::A,preto,स्याह
1009,weiß::A,branco,सफ़ेद
1010,rot::A,vermelho,लाल
1011,rot::A,vermelho,सुर्ख़
1012,gelb::A,amarelo,पीला
1013,gelb::A,amarelo,ज़र्द
1014,blau::A,azul,नीला
1015,blau::A,azul,आसमानी
1016,grün::A,verde,हरा
1017,grau::A,cinzento,धूसर
1018,bunt::A,colorido,रंगीन
1019,bunt::A,colorido,बहुरंगा
1020,billig::A,barato,सस्ता
1021,teuer::A,caro,महँगा
1022,wertvoll::A,valioso,क़ीमती
1023,wertvoll::A,valioso,मूल्यवान्
1024,wertvoll::A,precioso,क़ीमती
1025,wertvoll::A,precioso,मूल्यवान्
1026,blind::A,cego,अंधा
1027,taub::A,surdo,बहरा
1028,kräftig::A,forte,ताक़तवर
1029,kräftig::A,forte,शक्तिशाली
1030,kräftig::A,poderoso,ताक़तवर
1031,kräftig::A,poderoso,शक्तिशाली
1032,stark::A,forte,प्रबल
1033,stark::A,forte,बलवान्
1034,stark::A,robusto,प्रबल
1035,stark::A,robusto,बलवान्
1036,schwach::A,débil,कमज़ोर
1037,fett::A,gordo,मोटा
1038,fett::A,gordo,मांसल
1039,schlank::A,esbelto,पतला
1040,schlank::A,esbelto,छरहरा
1041,hübsch::A,giro,सुंदर
1042,hübsch::A,giro,ख़ूबसूरत
1043,hübsch::A,bonito,सुंदर
1044,hübsch::A,bonito,ख़ूबसूरत
1045,böse::A,mau,पापी
1046,böse::A,mau,दुष्ट
1047,dumm::A,parvo,मूर्ख
1048,dumm::A,parvo,बुद्धू
1049,dumm::A,estúpido,मूर्ख
1050,dumm::A,estúpido,बुद्धू
1051,faul::A,preguiçoso,आलसी
1052,faul::A,preguiçoso,सुस्त
1053,fleißig::A,aplicado,मेहनती
1054,fleißig::A,aplicado,परिश्रमी
1055,fleißig::A,diligente,मेहनती
1056,fleißig::A,diligente,परिश्रमी
1057,geizig::A,avarento,कृपण
1058,geizig::A,avarento,कंजूस
1059,klug::A,prudente,समझदार
1060,klug::A,prudente,होशियार
1061,klug::A,prudente,अक़्लमंद
1062,klug::A,inteligente,समझदार
1063,klug::A,inteligente,होशियार
1064,klug::A,inteligente,अक़्लमंद
1065,geschickt::A,hábil,किशल
1066,lieb::A,caro,प्रिय
1067,lieb::A,caro,प्यारा
1068,lieb::A,querido,प्रिय
1069,lieb::A,querido,प्यारा
1070,lustig::A,alegre,हँसमुख
1071,lustig::A,alegre,ख़ुशदिल
1072,sanft::A,suave,नम्र
1073,sanft::A,brando,नम्र
1074,hungrig::A,faminto,भूखा
1075,krank::A,doente,बीमार
1076,krank::A,doente,अस्वस्थ
1077,krank::A,enfermo,बीमार
1078,krank::A,enfermo,अस्वस्थ
1079,nackt::A,nu,नग्न
1080,nackt::A,despido,नग्न
1081,traurig::A,triste,उदास
1082,traurig::A,triste,रंजीदा
1083,lebendig::A,vivo,जीता
1084,lebendig::A,vivo,ज़िंदा
1085,gut::A,bom,अच्छा
1086,schlecht::A,mau,बुरा
1087,schlecht::A,mau,ख़राब
1088,schlecht::A,ruim,बुरा
1089,schlecht::A,ruim,ख़राब
1090,richtig::A,justo,ठीक
1091,richtig::A,correcto,ठीक
1092,schlimm::A,mau,बुरा
1093,schlimm::A,mau,अप्रिय
1094,schlimm::A,grave,बुरा
1095,schlimm::A,grave,अप्रिय
1096,wahr::A,verdadeiro,सच
1097,alt::A,velho,पुराना
1098,alt::A,antigo,पुराना
1099,neu::A,novo,नया
1100,ehemalig::A,antigo,भूतपूर्व
1101,alt[Lebewesen]::A,velho,बूढ़ा
1102,alt[Lebewesen]::A,velho,वृद्ध
1103,jung::A,jovem,जवान
1104,arm::A,pobre,ग़रीब
1105,reich::A,rico,धनी
1106,reich::A,rico,अमीर
1107,bekannt::A,conhecido,मालूम
1108,berühmt::A,famoso,मशहूर
1109,berühmt::A,famoso,प्रसिद्ध
1110,berühmt::A,célebre,मशहूर
1111,berühmt::A,célebre,प्रसिद्ध
1112,fremd::A,alheio,विदेशी
1113,fremd::A,alheio,अपरिचित
1114,fremd::A,estranho,विदेशी
1115,fremd::A,estranho,अपरिचित
1116,verschieden::A,diverso,अलग
1117,verschieden::A,diverso,भिन्न
1118,verschieden::A,diferente,अलग
1119,verschieden::A,diferente,भिन्न
1120,nah::A,próximo,नज़दीकी
1121,fern::A,remoto,दूर
1122,fern::A,remoto,दूरस्थ
1123,fern::A,distante,दूर
1124,fern::A,distante,दूरस्थ
1125,linker::A,esquerdo,बायाँ
1126,rechter::A,direito,दायाँ
1127,rechter::A,direito,दाहिना
1128,anderer::A,outro,अन्य
1129,anderer::A,outro,दूसरा
1130,erster::A,primeiro,पहला
1131,erster::A,primeiro,प्रथम
1132,zweiter::A,segundo,दूसरा
1133,zweiter::A,segundo,द्वितीय
1134,dritter::A,terceiro,तीसरा
1135,letzter::A,final,अंतिम
1136,letzter::A,final,आख़िरी
1137,letzter::A,último,अंतिम
1138,letzter::A,último,आख़िरी
1139,allein::ADV,só,तनहा
1140,allein::ADV,só,अकेले
1141,auf einmal::ADV,de vez,वक़्त में
1142,zusammen::ADV,juntos,एक साथ
1143,zusammen::ADV,juntos,साथ साथ
1144,lange::ADV,muito tempo,देर तक
1145,plötzlich::ADV,de repente,सहसा
1146,plötzlich::ADV,de repente,अचानक
1147,sofort::ADV,imediatamente,तुरंत
1148,später::ADV,mais tarde,बाद को
1149,später::ADV,mais tarde,बाद में
1150,jetzt::ADV,agora,अब
1151,jetzt::ADV,agora,अभी
1152,heute::ADV,hoje,आज
1153,morgen::ADV,amanhã,कल
1154,bald::ADV,logo,जल्दी
1155,bald::ADV,breve,जल्दी
1156,dann::ADV,então,तब
1157,dann::ADV,depois,तब
1158,gestern::ADV,ontem,कल
1159,einst::ADV,antigamente,एक दिन
1160,einst::ADV,antigamente,पहले कभी
1161,damals::ADV,então,उस समय
1162,damals::ADV,então,उन दिनों
1163,danach::ADV,logo,इसके बाद
1164,danach::ADV,logo,इसके पश्चात्
1165,danach::ADV,depois,इसके बाद
1166,danach::ADV,depois,इसके पश्चात्
1167,vorher::ADV,antes,पहले
1168,vorher::ADV,antes,पेशतर
1169,zuerst::ADV,primeiro,पहले
1170,einmal::ADV,uma vez,एक बार
1171,einmal::ADV,uma vez,एक दफ़ा
1172,manchmal::ADV,às vezes,कभी कभी
1173,oft::ADV,muitas vezes,अक्सर
1174,immer::ADV,sempre,सदा
1175,immer::ADV,sempre,हमेशा
1176,niemals::ADV,nunca,कभी नहीं
1177,niemals::ADV,nunca,कदापि नहीं
1178,hier::ADV,cá,इधर
1179,hier::ADV,cá,यहाँ
1180,hier::ADV,aqui,इधर
1181,hier::ADV,aqui,यहाँ
1182,hierhin::ADV,para cá,इधर को
1183,hierhin::ADV,para cá,यहाँ को
1184,von hier::ADV,daqui,यहाँ से
1185,dort::ADV,lá,उधर
1186,dort::ADV,lá,वहाँ
1187,dort::ADV,ali,उधर
1188,dort::ADV,ali,वहाँ
1189,dorthin::ADV,lá,उधर को
1190,dorthin::ADV,lá,वहाँ को
1191,dorthin::ADV,para lá,उधर को
1192,dorthin::ADV,para lá,वहाँ को
1193,geradeaus::ADV,em frente,सीधे
1194,vorwärts::ADV,avante,आगे
1195,vorwärts::ADV,avante,आगे को
1196,rückwärts::ADV,para trás,पीछे को
1197,zurück::ADV,atrás,वापस
1198,unten::ADV,debaixo,नीचे
1199,unten::ADV,em baixo,नीचे
1200,hinab::ADV,para baixo,नीचे को
1201,oben::ADV,em cima,ऊपर
1202,hinauf::ADV,para cima,ऊपर को
1203,überall::ADV,em toda parte,हर जगह
1204,überall::ADV,em toda parte,हर स्थान
1205,nicht::ADV,não,न
1206,nicht::ADV,não,नहीं
1207,ein wenig::ADV,um pouco,कुछ
1208,ein wenig::ADV,um pouco,ज़रा
1209,ein wenig::ADV,um pouco,थोड़ा
1210,ein wenig::ADV,um bocado,कुछ
1211,ein wenig::ADV,um bocado,ज़रा
1212,ein wenig::ADV,um bocado,थोड़ा
1213,kaum::ADV,apenas,लगभग नहीं
1214,kaum::ADV,apenas,बराबर नहीं
1215,sehr::ADV,muito,बहुत
1216,so::ADV,tão,ऐसा
1217,so::ADV,assim,ऐसा
1218,noch::ADV,ainda,अभी तक
1219,nur::ADV,só,केवल
1220,nur::ADV,só,सिर्फ़
1221,nur::ADV,apenas,केवल
1222,nur::ADV,apenas,सिर्फ़
1223,nur::ADV,somente,केवल
1224,nur::ADV,somente,सिर्फ़
1225,schon::ADV,já,चुकना
1226,wieder::ADV,outra vez,फिर
1227,wieder::ADV,outra vez,दुबारा
1228,vergebens::ADV,em vão,व्यर्थ
1229,vor::PRP,diante de,के आगे
1230,vor::PRP,diante de,के सामने
1231,hinter::PRP,atrás de,के पीछे
1232,unter::PRP,sob,के तले
1233,unter::PRP,sob,के नीचे
1234,unter::PRP,debaixo de,के तले
1235,unter::PRP,debaixo de,के नीचे
1236,durch::PRP,por,के पार
1237,durch::PRP,através de,के पार
1238,neben::PRP,junto de,के पास
1239,neben::PRP,junto de,की बग़ल में
1240,neben::PRP,ao lado de,के पास
1241,neben::PRP,ao lado de,की बग़ल में
1242,zwischen::PRP,entre,के बीच
1243,wegen::PRP,por,के कारण
1244,wegen::PRP,por,की वजह से
1245,wegen::PRP,por causa de,के कारण
1246,wegen::PRP,por causa de,की वजह से
1247,dies::PRN,isto,यह
1248,das::PRN,isso,वह
1249,das::PRN,aquilo,वह
1250,alles::PRN,todo,सब
1251,alles::PRN,todo,सब कुछ
1252,ich::PRN,eu,मैं
1253,du::PRN,tu,तू
1254,er::PRN,ele,यह
1255,wir::PRN,nós,हम
1256,ihr::PRN,vós,तुम
1257,ihr::PRN,vocês,तुम
1258,sie::PRN,eles,ये
1259,was::FPRN,quê,क्या
1260,wer::FPRN,quem,कौन
1261,wo::FADV,onde,किधर
1262,wohin::FADV,aonde,किधर
1263,wohin::FADV,para onde,किधर
1264,wie::FADV,como,कैसे
1265,warum::FADV,porquê,क्यों
1266,warum::FADV,por que,क्यों
1267,wieviel::FNUM,quanto,कितना
1268,eins::NUM,um,एक
1269,zwei::NUM,dois,दो
1270,drei::NUM,três,तीन
1271,vier::NUM,quatro,चार
1272,fünf::NUM,cinco,पाँच
1273,sechs::NUM,seis,छह
1274,sieben::NUM,sete,सात
1275,acht::NUM,oito,आठ
1276,neun::NUM,nove,नौ
1277,zehn::NUM,dez,दस
1278,elf::NUM,onze,ग्यारह
1279,zwölf::NUM,doze,बारह
1280,zwanzig::NUM,vinte,बीस
1281,dreißig::NUM,trinta,तीस
1282,vierzig::NUM,quarenta,चालीस
1283,fünfzig::NUM,cinquenta,पचास
1284,sechzig::NUM,sessenta,साठ
1285,siebzig::NUM,setenta,सत्तर
1286,achtzig::NUM,oitenta,अस्सी
1287,neunzig::NUM,noventa,नव्वे
1288,hundert::NUM,cem,सौ
1289,hundert::NUM,cento,सौ
1290,tausend::NUM,mil,हज़ार
1291,und::CNJ,e,और
1292,oder::CNJ,ou,या
1293,stehen::V,estar em pé,खड़ा होना
1294,sitzen::V,estar sentado,बैठना
1295,liegen::V,jazer,लेटना
1296,liegen::V,estar deitado,लेटना
1297,hängen::V,pender,लटकना
1298,hängen::V,estar pendurado,लटकना
1299,werden::V,tornar-se,बनना
1300,passieren::V,acontecer,होना
1301,beginnen::V,começar,आरंभ होना
1302,beginnen::V,começar,प्रारंभ होना
1303,enden::V,acabar,अंत होना
1304,enden::V,acabar,ख़तम होना
1305,enden::V,terminar,अंत होना
1306,enden::V,terminar,ख़तम होना
1307,wechseln::V,variar,बदलना
1308,wechseln::V,alternar,बदलना
1309,aufgehen[Sonne]::V,nascer,चढ़ना
1310,aufgehen[Sonne]::V,nascer,उदित होना
1311,untergehen[Sonne]::V,pôr-se,अस्त हो जाना
1312,scheinen[Sonne]::V,brilhar,रोशनी देना
1313,donnern::V,trovejar,गरजना
1314,wehen::V,soprar,चलना
1315,strömen::V,correr,बहना
1316,strömen::V,correr,प्रवाहित होना
1317,fließen::V,fluir,बहना
1318,fließen::V,fluir,प्रवाहित होना
1319,sich drehen::V,girar,घूमना
1320,schwanken::V,oscilar,हिलना
1321,schwingen::V,vibrar,हिलना
1322,fallen::V,cair,गिरना
1323,brennen::V,arder,जलना
1324,rauchen::V,fumegar,धुआँ उड़ाना
1325,regnen::V,chover,बरसना
1326,gefrieren::V,gelar,जमना
1327,gefrieren::V,congelar,जमना
1328,tauen::V,derreter,गलना
1329,tauen::V,derreter,पिघलना
1330,tauen::V,descongelar,गलना
1331,tauen::V,descongelar,पिघलना
1332,schmelzen::V,fundir-se,गलना
1333,schmelzen::V,fundir-se,पिघलना
1334,trocknen::V,secar,सूखना
1335,sieden::V,ferver,उबलना
1336,faulen::V,estragar-se,गलना
1337,faulen::V,estragar-se,सड़ना
1338,verfaulen::V,apodrecer,गलना
1339,verfaulen::V,apodrecer,सड़ना
1340,reißen::V,romper-se,फटना
1341,versinken::V,afundar-se,डूबना
1342,vergehen::V,passar,बीतना
1343,vergehen::V,passar,गुज़रना
1344,erscheinen::V,aparecer,दिखाई देना
1345,verschwinden::V,desaparecer,ग़ायब होना
1346,sinken::V,descer,घटना
1347,sinken::V,descer,उतरना
1348,abnehmen::V,diminuir,घटना
1349,abnehmen::V,decrescer,घटना
1350,zunehmen::V,crescer,बढ़ना
1351,zunehmen::V,aumentar,बढ़ना
1352,steigen::V,subir,बढ़ना
1353,wachsen::V,crescer,उगना
1354,glänzen::V,brilhar,चमकना
1355,funkeln::V,cintilar,जगमगाना
1356,funkeln::V,cintilar,टिमटिमाना
1357,lärmen::V,fazer barulho,शोर मचाना
1358,läuten::V,chocalhar,बजना
1359,klingeln::V,tocar,बजना
1360,klirren::V,tinir,झनझनाना
1361,brausen::V,bramar,साँय-साँय करना
1362,rauschen::V,murmurar,सरसराना
1363,rauschen::V,rumorejar,सरसराना
1364,klingen::V,soar,बजना
1365,bellen::V,ladrar,भौंकना
1366,heulen::V,uivar,गुर्राना
1367,blasen::V,soprar,फूँकना
1368,pfeifen::V,assobiar,सीटी देना
1369,schreien::V,gritar,चिल्लाना
1370,stöhnen::V,gemer,कराहना
1371,stöhnen::V,gemer,आहें भरना
1372,zittern::V,tremer,काँपना
1373,leben::V,viver,जीना
1374,geboren werden::V,nascer,पैदा होना
1375,atmen::V,respirar,साँस लेना
1376,trinken::V,beber,पीना
1377,essen::V,comer,खाना
1378,schlucken::V,engolir,निगलना
1379,müde werden::V,cansar-se,थकना
1380,müde werden::V,cansar-se,उकताना
1381,einschlafen::V,adormecer,सो जाना
1382,schlafen::V,dormir,सोना
1383,aufwachen::V,acordar,जागना
1384,aufstehen::V,levantar-se,उठना
1385,sich erholen::V,descansar,सुस्ताना
1386,sich erholen::V,descansar,आराम करना
1387,krank werden::V,adoecer,बीमार पड़ना
1388,krank werden::V,ficar doente,बीमार पड़ना
1389,krank sein::V,estar doente,बीमार होना
1390,schmerzen::V,doer,दुखना
1391,schmerzen::V,doer,दर्द करना
1392,husten::V,tossir,खाँसना
1393,genesen::V,convalescer,ठीक हो जाना
1394,genesen::V,convalescer,स्वस्थ हो जाना
1395,sterben::V,morrer,मरना
1396,umkommen::V,perecer,मरना
1397,sich bewegen::V,mover-se,चलना
1398,sich bewegen::V,mover-se,हिलना
1399,sich rühren::V,mexer-se,हिलना
1400,sich erheben::V,levantar-se,उठना
1401,sich setzen::V,sentar-se,बैठना
1402,hinfallen::V,cair,गिरना
1403,laufen::V,andar,चलना
1404,laufen::V,caminhar,चलना
1405,schreiten::V,andar,क़दम जाना
1406,schreiten::V,caminhar,क़दम जाना
1407,spazierengehen::V,passear,सैर करना
1408,eilen::V,apressar-se,तेज़ी से जाना
1409,eilen::V,apressar-se,शीघ्रता से चलना
1410,sich beeilen::V,apressar-se,जल्दी करना
1411,sich beeilen::V,apressar-se,शीघ्रता करना
1412,sich beeilen::V,despachar-se,जल्दी करना
1413,sich beeilen::V,despachar-se,शीघ्रता करना
1414,sausen::V,correr,बड़ी तेज़ी से चलना
1415,rennen::V,correr,भागना
1416,rennen::V,correr,दौड़ना
1417,springen::V,saltar,उछलना
1418,klettern::V,trepar,चढ़ना
1419,schaukeln::V,baloiçar,झूलना
1420,kriechen::V,rastejar,रेंगना
1421,kriechen::V,arrastar-se,रेंगना
1422,schwimmen::V,nadar,तैरना
1423,tauchen::V,mergulhar,डूबना
1424,rudern::V,remar,खेना
1425,rudern::V,remar,चप्पू चलाना
1426,fahren::V,ir,चलना
1427,fahren::V,ir,यात्रा करना
1428,fliegen::V,voar,उड़ना
1429,gehen::V,ir,जाना
1430,gehen::V,andar,जाना
1431,weggehen::V,partir,चला जाना
1432,weggehen::V,partir,बाहर जाना
1433,weggehen::V,ir-se embora,चला जाना
1434,weggehen::V,ir-se embora,बाहर जाना
1435,abfahren::V,sair,छूटना
1436,abfahren::V,sair,रवाना होना
1437,abfahren::V,partir,छूटना
1438,abfahren::V,partir,रवाना होना
1439,anhalten::V,parar,रुकना
1440,anhalten::V,parar,खड़ा होना
1441,hineingehen::V,entrar,घुसना
1442,hineingehen::V,entrar,अंदर जाना
1443,eintreten::V,entrar,प्रवेश करना
1444,kommen::V,vir,आना
1445,ankommen::V,chegar,पहुँचना
1446,zurückkommen::V,voltar,लौटना
1447,zurückkommen::V,voltar,वापस आना
1448,zurückkommen::V,regressar,लौटना
1449,zurückkommen::V,regressar,वापस आना
1450,bleiben::V,ficar,रहना
1451,bleiben::V,ficar,रुकना
1452,bleiben::V,permanecer,रहना
1453,bleiben::V,permanecer,रुकना
1454,warten::V,esperar,इंतज़ार करना
1455,erwarten::V,esperar,प्रतीक्षा करना
1456,erwarten::V,aguardar,प्रतीक्षा करना
1457,suchen::V,buscar,ढूँढ़ना
1458,suchen::V,procurar,ढूँढ़ना
1459,finden::V,achar,पाना
1460,finden::V,achar,ढूँढ़ निकालना
1461,finden::V,encontrar,पाना
1462,finden::V,encontrar,ढूँढ़ निकालना
1463,versuchen::V,tentar,कोशिश करना
1464,vorbereiten::V,preparar,तैयार करना
1465,lieben::V,amar,प्यार करना
1466,lieben::V,querer,प्यार करना
1467,mögen::V,gostar de,पसंद होना
1468,lachen::V,rir,हँसना
1469,lachen::V,rir-se,हँसना
1470,rühren::V,comover,छूना
1471,weinen::V,chorar,रोना
1472,schimpfen::V,ralhar,गाली देना
1473,sich ärgern::V,zangar-se,चिढ़ना
1474,sich ärgern::V,zangar-se,नाराज़ होना
1475,sich fürchten::V,ter medo de,डरना
1476,sich fürchten::V,ter medo de,भय खाना
1477,sich fürchten::V,ter receio de,डरना
1478,sich fürchten::V,ter receio de,भय खाना
1479,fürchten::V,temer,डरना से
1480,fürchten::V,temer,भय खाना से
1481,fürchten::V,recear,डरना से
1482,fürchten::V,recear,भय खाना से
1483,fliehen::V,fugir,भागना
1484,flüchten::V,refugiar-se,निकल भागना
1485,sehen::V,ver,देखना
1486,anschauen::V,olhar,देखना
1487,ansehen::V,mirar,दृष्टि डालना पर
1488,hören::V,ouvir,सुनना
1489,zuhören::V,escutar,सुनना
1490,probieren::V,provar,चखना
1491,probieren::V,saborear,चखना
1492,riechen::V,cheirar,सूँघना
1493,fühlen::V,sentir,महसूस करना
1494,scheinen::V,parecer,लगना
1495,zu sehen sein::V,estar à vista,दिखाई देना
1496,vernehmen::V,ouvir,सुनना
1497,frieren::V,ter frio,ठंड लगना
1498,frieren::V,ter frio,सर्दी लगना
1499,tun::V,fazer,करना
1500,können::V,saber,सकना
1501,können::V,saber,जानना
1502,wollen::V,querer,चाहना
