,Concept_ID,se,ka
1991,Gesellschaft::N,seä´brr,საზოგადოება
1992,Gesellschaft::N,се̄ббр,საზოგადოება
1993,Hilfe::N,viehkie,შველა
1994,Hilfe::N,viehkie,დახმარება
1995,Hilfe::N,viehkke,შველა
1996,Hilfe::N,viehkke,დახმარება
1997,Hilfe::N,veahkki,შველა
1998,Hilfe::N,veahkki,დახმარება
1999,Hilfe::N,iše,შველა
2000,Hilfe::N,iše,დახმარება
2001,Hilfe::N,veä´ǩ'ǩ,შველა
2002,Hilfe::N,veä´ǩ'ǩ,დახმარება
2003,Hilfe::N,ве̄ххьк,შველა
2004,Hilfe::N,ве̄ххьк,დახმარება
2005,Freund::N,voelpe,მეგობარი
2006,Freund::N,ráddna,მეგობარი
2007,Freund::N,venak,მეგობარი
2008,Freund::N,ustit,მეგობარი
2009,Freund::N,verdde,მეგობარი
2010,Freund::N,veerdi,მეგობარი
2011,Freund::N,na´zvan,მეგობარი
2012,Freund::N,ка̄ннҌц,მეგობარი
2013,Kamerad::N,guejmie,ამხანაგი
2014,Kamerad::N,ráddna,ამხანაგი
2015,Kamerad::N,guojmme,ამხანაგი
2016,Kamerad::N,guoibmi,ამხანაგი
2017,Kamerad::N,kyei'mi,ამხანაგი
2018,Kamerad::N,taaurõš,ამხანაგი
2019,Kamerad::N,то̄а̄врэшш,ამხანაგი
2020,Angelegenheit::N,aate,საქმე
2021,Angelegenheit::N,saake,საქმე
2022,Angelegenheit::N,ássje,საქმე
2023,Angelegenheit::N,ášši,საქმე
2024,Angelegenheit::N,äšši,საქმე
2025,Angelegenheit::N,ä´šš,საქმე
2026,Angelegenheit::N,тӯйй,საქმე
2027,Anzahl::N,taale,ოდენობა
2028,Anzahl::N,låhkoe,ოდენობა
2029,Anzahl::N,låhko,ოდენობა
2030,Anzahl::N,mierre,ოდენობა
2031,Anzahl::N,mearri,ოდენობა
2032,Anzahl::N,lohkomearra,ოდენობა
2033,Anzahl::N,meeṛi,ოდენობა
2034,Anzahl::N,mie´rr,ოდენობა
2035,Anzahl::N,чӣссел,ოდენობა
2036,Art::N,aarhte,სახეობა
2037,Art::N,sládja,სახეობა
2038,Art::N,tjærdda,სახეობა
2039,Art::N,čearda,სახეობა
2040,Art::N,šlaaj̣â,სახეობა
2041,Art::N,nää´ll,სახეობა
2042,Art::N,на̄лль,სახეობა
2043,Stück::N,bæhta,ნატეხი
2044,Stück::N,biehkie,ნატეხი
2045,Stück::N,biehkke,ნატეხი
2046,Stück::N,bihttá,ნატეხი
2047,Stück::N,pittá,ნატეხი
2048,Stück::N,káppálâh,ნატეხი
2049,Stück::N,ku´sǩǩ,ნატეხი
2050,Stück::N,кусськ,ნატეხი
2051,Teil::N,stuhtje,წილი
2052,Teil::N,oasse,წილი
2053,Teil::N,bielle,წილი
2054,Teil::N,guovllo,წილი
2055,Teil::N,oassi,წილი
2056,Teil::N,bihttá,წილი
2057,Teil::N,uási,წილი
2058,Teil::N,vuâ´ss,წილი
2059,Teil::N,pie´ǩ'ǩ,წილი
2060,Teil::N,кусськ,წილი
2061,Hälfte::N,lehkie,ნახევარი
2062,Hälfte::N,lahkke,ნახევარი
2063,Hälfte::N,bealli,ნახევარი
2064,Hälfte::N,peeḷi,ნახევარი
2065,Hälfte::N,lâ´ǩǩ,ნახევარი
2066,Hälfte::N,pie´ll,ნახევარი
2067,Hälfte::N,пе̄лль,ნახევარი
2068,Kreis::N,rïngke,წრე
2069,Kreis::N,gievlle,წრე
2070,Kreis::N,gierdu,წრე
2071,Kreis::N,riggee,წრე
2072,Kreis::N,kruugg,წრე
2073,Kreis::N,круг,წრე
2074,Kreuz::N,kroesse,ჯვარი
2075,Kreuz::N,ruossa,ჯვარი
2076,Kreuz::N,rista,ჯვარი
2077,Kreuz::N,ristâ,ჯვარი
2078,Kreuz::N,ristt,ჯვარი
2079,Kreuz::N,рысст,ჯვარი
2080,Linie::N,sïeve,ხაზი
2081,Linie::N,linnja,ხაზი
2082,Linie::N,linjá,ხაზი
2083,Linie::N,linnjá,ხაზი
2084,Linie::N,njuálgus,ხაზი
2085,Linie::N,certldõk,ხაზი
2086,Linie::N,це̄кесь,ხაზი
2087,Strich::N,sïeve,შტრიხი
2088,Strich::N,sáhtso,შტრიხი
2089,Strich::N,sárggis,შტრიხი
2090,Strich::N,čálástâh,შტრიხი
2091,Strich::N,certldõk,შტრიხი
2092,Strich::N,ця̄кас,შტრიხი
2093,Strich::N,це̄кесь,შტრიხი
2094,Abstand::N,gåhkoe,მანძილი
2095,Abstand::N,gåhkaldahke,მანძილი
2096,Abstand::N,lahka,მანძილი
2097,Abstand::N,gasska,მანძილი
2098,Abstand::N,gaska,მანძილი
2099,Abstand::N,koskâ,მანძილი
2100,Abstand::N,kõskk,მანძილი
2101,Abstand::N,кэ̄сск,მანძილი
2102,Entfernung::N,gåhkoe,სიშორე
2103,Entfernung::N,gåhkaldahke,სიშორე
2104,Entfernung::N,gasska,სიშორე
2105,Entfernung::N,mælggat,სიშორე
2106,Entfernung::N,gaska,სიშორე
2107,Entfernung::N,mátkegaska,სიშორე
2108,Entfernung::N,koskâ,სიშორე
2109,Entfernung::N,kõskk,სიშორე
2110,Entfernung::N,jäämkõskk,სიშორე
2111,Entfernung::N,кэ̄сск,სიშორე
2112,Gegend::N,haerie,არე
2113,Gegend::N,haerie,მხარე
2114,Gegend::N,guovvlo,არე
2115,Gegend::N,guovvlo,მხარე
2116,Gegend::N,bájkke,არე
2117,Gegend::N,bájkke,მხარე
2118,Gegend::N,guovlu,არე
2119,Gegend::N,guovlu,მხარე
2120,Gegend::N,duovdda,არე
2121,Gegend::N,duovdda,მხარე
2122,Gegend::N,kuáv'lu,არე
2123,Gegend::N,kuáv'lu,მხარე
2124,Gegend::N,vu´vdd,არე
2125,Gegend::N,vu´vdd,მხარე
2126,Gegend::N,па̄йхьк,არე
2127,Gegend::N,па̄йхьк,მხარე
2128,Platz::N,sijjie,ფართობი
2129,Platz::N,sadje,ფართობი
2130,Platz::N,sadji,ფართობი
2131,Platz::N,tááḷu,ფართობი
2132,Platz::N,tääll,ფართობი
2133,Platz::N,сайй,ფართობი
2134,Ort::N,sijjie,ადგილი
2135,Ort::N,bájkke,ადგილი
2136,Ort::N,sadje,ადგილი
2137,Ort::N,báiki,ადგილი
2138,Ort::N,päikki,ადგილი
2139,Ort::N,pâi´ǩǩ,ადგილი
2140,Ort::N,сайй,ადგილი
2141,Ort::N,па̄йхьк,ადგილი
2142,Seite::N,bielie,მხარე
2143,Seite::N,sijddo,მხარე
2144,Seite::N,bealli,მხარე
2145,Seite::N,ertti,მხარე
2146,Seite::N,jeä´rtt,მხარე
2147,Seite::N,пе̄лль,მხარე
2148,Seite::N,е̄ммьне,მხარე
2149,Mitte::N,gaske,შუა
2150,Mitte::N,jarnge,შუა
2151,Mitte::N,gasska,შუა
2152,Mitte::N,guovddaš,შუა
2153,Mitte::N,gaskamuddu,შუა
2154,Mitte::N,koskâ,შუა
2155,Mitte::N,kõskk,შუა
2156,Mitte::N,кэ̄сск,შუა
2157,Gegenstand::N,daevere,საგანი
2158,Gegenstand::N,oabme,საგანი
2159,Gegenstand::N,gávnne,საგანი
2160,Gegenstand::N,bierggas,საგანი
2161,Gegenstand::N,ettâ,საგანი
2162,Gegenstand::N,kápulâh,საგანი
2163,Gegenstand::N,käu´nn,საგანი
2164,Gegenstand::N,ка̄ввьн,საგანი
2165,Sache::N,aate,ნივთი
2166,Sache::N,saake,ნივთი
2167,Sache::N,ássje,ნივთი
2168,Sache::N,ášši,ნივთი
2169,Sache::N,äšši,ნივთი
2170,Sache::N,ä´šš,ნივთი
2171,Sache::N,ве̄шш,ნივთი
2172,Rand::N,raedtie,კიდე
2173,Rand::N,rabdda,კიდე
2174,Rand::N,ravda,კიდე
2175,Rand::N,robdâ,კიდე
2176,Rand::N,čårr,კიდე
2177,Rand::N,ruõbdd,კიდე
2178,Rand::N,рӯммт,კიდე
2179,Rand::N,ре̄ввьн,კიდე
2180,Kante::N,raedtie,ნაწიბული
2181,Kante::N,rabdda,ნაწიბული
2182,Kante::N,ravda,ნაწიბული
2183,Kante::N,robdâ,ნაწიბული
2184,Kante::N,å´rdd,ნაწიბული
2185,Kante::N,ruõbdd,ნაწიბული
2186,Kante::N,рӯммт,ნაწიბული
2187,Kante::N,ре̄ввьн,ნაწიბული
2188,Ecke::N,roene,კუთხე
2189,Ecke::N,kråane,კუთხე
2190,Ecke::N,náhpo,კუთხე
2191,Ecke::N,nusske,კუთხე
2192,Ecke::N,nurki,კუთხე
2193,Ecke::N,čiehka,კუთხე
2194,Ecke::N,čiehâ,კუთხე
2195,Ecke::N,čiõkk,კუთხე
2196,Ecke::N,suåp'p,კუთხე
2197,Ecke::N,уггл,კუთხე
2198,Spitze::N,gietjie,წვეტი
2199,Spitze::N,snjuhtje,წვეტი
2200,Spitze::N,gihttje,წვეტი
2201,Spitze::N,geahči,წვეტი
2202,Spitze::N,picci,წვეტი
2203,Spitze::N,keeči,წვეტი
2204,Spitze::N,ǩie´čč,წვეტი
2205,Spitze::N,кя̄женч,წვეტი
2206,Ende::N,gietjie,ბოლო
2207,Ende::N,giehtje,ბოლო
2208,Ende::N,geahči,ბოლო
2209,Ende::N,keeči,ბოლო
2210,Ende::N,puäš'š,ბოლო
2211,Ende::N,ке̄джь,ბოლო
2212,Loch::N,raejkie,ხვრელი
2213,Loch::N,rájgge,ხვრელი
2214,Loch::N,ráigi,ხვრელი
2215,Loch::N,räigi,ხვრელი
2216,Loch::N,loikk,ხვრელი
2217,Loch::N,râi´ǧǧ,ხვრელი
2218,Loch::N,ра̄ййк,ხვრელი
2219,Winkel::N,skaavhte,კუთხე
2220,Winkel::N,tjiehka,კუთხე
2221,Winkel::N,soahppa,კუთხე
2222,Winkel::N,čiehka,კუთხე
2223,Winkel::N,sogge,კუთხე
2224,Winkel::N,suåp'p,კუთხე
2225,Winkel::N,уггл,კუთხე
2226,Muster::N,goere,მოხატულობა
2227,Muster::N,girjja,მოხატულობა
2228,Muster::N,girjjit,მოხატულობა
2229,Muster::N,kovos,მოხატულობა
2230,Muster::N,кыррьй,მოხატულობა
2231,Muster::N,кырьйнесс,მოხატულობა
2232,Größe::N,ståaroe,ზომა
2233,Größe::N,ståaroe,სიდიდე
2234,Größe::N,stuorrudahka,ზომა
2235,Größe::N,stuorrudahka,სიდიდე
2236,Größe::N,stūrrodat,ზომა
2237,Größe::N,stūrrodat,სიდიდე
2238,Größe::N,mahtodat,ზომა
2239,Größe::N,mahtodat,სიდიდე
2240,Größe::N,allodat,ზომა
2241,Größe::N,allodat,სიდიდე
2242,Größe::N,stuá'ṛudâh,ზომა
2243,Größe::N,stuá'ṛudâh,სიდიდე
2244,Größe::N,роаӈӈьк,ზომა
2245,Größe::N,роаӈӈьк,სიდიდე
2246,Länge::N,gåhkoe,სიგრძე
2247,Länge::N,guhkkudahka,სიგრძე
2248,Länge::N,guhkkodat,სიგრძე
2249,Länge::N,kukkodâh,სიგრძე
2250,Länge::N,õllâdvuõtt,სიგრძე
2251,Länge::N,куххьквӯдт,სიგრძე
2252,Höhe::N,jalloe,სიმაღლე
2253,Höhe::N,jalladahke,სიმაღლე
2254,Höhe::N,alludahka,სიმაღლე
2255,Höhe::N,allatvuohta,სიმაღლე
2256,Höhe::N,allodat,სიმაღლე
2257,Höhe::N,aḷodâh,სიმაღლე
2258,Höhe::N,âlladvuõtt,სიმაღლე
2259,Höhe::N,э̄ллвӯдт,სიმაღლე
2260,Gewicht::N,leavloe,წონა
2261,Gewicht::N,dædda,წონა
2262,Gewicht::N,låssudahka,წონა
2263,Gewicht::N,deaddu,წონა
2264,Gewicht::N,tiäd'du,წონა
2265,Gewicht::N,teäd'd,წონა
2266,Gewicht::N,тя̄ннт,წონა
2267,Gewicht::N,вӣссь,წონა
2268,Menge::N,mierie,რაოდენობა
2269,Menge::N,ållo,რაოდენობა
2270,Menge::N,mearri,რაოდენობა
2271,Menge::N,doahkki,რაოდენობა
2272,Menge::N,meeṛi,რაოდენობა
2273,Menge::N,tukk,რაოდენობა
2274,Menge::N,mie´rr,რაოდენობა
2275,Menge::N,туххк,რაოდენობა
2276,Menge::N,ла̄ннҍт,რაოდენობა
2277,Haufen::N,deava,გროვა
2278,Haufen::N,håevkie,გროვა
2279,Haufen::N,hårre,გროვა
2280,Haufen::N,látna,გროვა
2281,Haufen::N,laaṇâ,გროვა
2282,Haufen::N,laađđ,გროვა
2283,Haufen::N,поанн,გროვა
2284,Reihe::N,raajroe,რიგი
2285,Reihe::N,raajroe,წყება
2286,Reihe::N,rájddo,რიგი
2287,Reihe::N,rájddo,წყება
2288,Reihe::N,gurgadas,რიგი
2289,Reihe::N,gurgadas,წყება
2290,Reihe::N,kuáḷus,რიგი
2291,Reihe::N,kuáḷus,წყება
2292,Reihe::N,riâd'd,რიგი
2293,Reihe::N,riâd'd,წყება
2294,Reihe::N,по̄ллт,რიგი
2295,Reihe::N,по̄ллт,წყება
2296,Boot::N,vïnhtse,გემი
2297,Boot::N,vanás,გემი
2298,Boot::N,vanntsa,გემი
2299,Boot::N,fanas,გემი
2300,Boot::N,voonâs,გემი
2301,Boot::N,käärbis,გემი
2302,Boot::N,võõnâs,გემი
2303,Boot::N,вэнс,გემი
2304,Ruder::N,aajroe,ხოფი
2305,Ruder::N,aajroe,ნიჩაბი
2306,Ruder::N,ájrro,ხოფი
2307,Ruder::N,ájrro,ნიჩაბი
2308,Ruder::N,áiru,ხოფი
2309,Ruder::N,áiru,ნიჩაბი
2310,Ruder::N,áiru,ხოფი
2311,Ruder::N,áiru,ნიჩაბი
2312,Ruder::N,äirr,ხოფი
2313,Ruder::N,äirr,ნიჩაბი
2314,Ruder::N,а̄ррьй,ხოფი
2315,Ruder::N,а̄ррьй,ნიჩაბი
2316,Schlitten::N,slærra,მარხილი
2317,Schlitten::N,tjïelhke,მარხილი
2318,Schlitten::N,gieris,მარხილი
2319,Schlitten::N,tjielkká,მარხილი
2320,Schlitten::N,gielká,მარხილი
2321,Schlitten::N,kiäl'kká,მარხილი
2322,Schlitten::N,saan,მარხილი
2323,Schlitten::N,ǩeâlkk,მარხილი
2324,Schlitten::N,со̄а̄н,მარხილი
2325,Ski::N,treavka,თხილამური
2326,Ski::N,sabek,თხილამური
2327,Ski::N,sabet,თხილამური
2328,Ski::N,saaveeh,თხილამური
2329,Ski::N,koolâs,თხილამური
2330,Ski::N,коаллас,თხილამური
2331,Ski::N,са̄вехь,თხილამური
2332,Lagerfeuer::N,dålle,კოცონი
2333,Lagerfeuer::N,sajijdållå,კოცონი
2334,Lagerfeuer::N,dolla,კოცონი
2335,Lagerfeuer::N,tullâ,კოცონი
2336,Lagerfeuer::N,toll,კოცონი
2337,Lagerfeuer::N,то̄лл,კოცონი
2338,Last::N,maajsoe,ტვირთი
2339,Last::N,noade,ტვირთი
2340,Last::N,guorbmi,ტვირთი
2341,Last::N,kye'rmi,ტვირთი
2342,Last::N,nue´đđ,ტვირთი
2343,Last::N,kue´rmm,ტვირთი
2344,Last::N,нуэдът,ტვირთი
2345,Gang::N,vaedtseme,სვლა
2346,Gang::N,mannulahka,სვლა
2347,Gang::N,johtu,სვლა
2348,Gang::N,jotteem,სვლა
2349,Gang::N,joto,სვლა
2350,Gang::N,jäl'lmõš,სვლა
2351,Gang::N,ёадтмушш,სვლა
2352,Gang::N,ёадтҌмушш,სვლა
2353,Schritt::N,sïlle,ბიჯი
2354,Schritt::N,lávkke,ბიჯი
2355,Schritt::N,lávki,ბიჯი
2356,Schritt::N,lävkki,ბიჯი
2357,Schritt::N,läu´ǩǩ,ბიჯი
2358,Schritt::N,ла̄ффьк,ბიჯი
2359,Norden::N,noerhte,ჩრდილოეთი
2360,Norden::N,nuortta,ჩრდილოეთი
2361,Norden::N,davvi,ჩრდილოეთი
2362,Norden::N,taṿe,ჩრდილოეთი
2363,Norden::N,tâ´vv,ჩრდილოეთი
2364,Norden::N,таввял,ჩრდილოეთი
2365,Süden::N,åarjel,სამხრეთი
2366,Süden::N,oarjje,სამხრეთი
2367,Süden::N,lulli,სამხრეთი
2368,Süden::N,mäddi,სამხრეთი
2369,Süden::N,kesipieg'gâ,სამხრეთი
2370,Süden::N,saujj,სამხრეთი
2371,Süden::N,со̄а̄ййв,სამხრეთი
2372,Westen::N,jillie,დასავლეთი
2373,Westen::N,alle,დასავლეთი
2374,Westen::N,oarji,დასავლეთი
2375,Westen::N,uár'ji,დასავლეთი
2376,Westen::N,viõstâr,დასავლეთი
2377,Westen::N,вуэрьял,დასავლეთი
2378,Osten::N,luvlie,აღმოსავლეთი
2379,Osten::N,lulle,აღმოსავლეთი
2380,Osten::N,nuorta,აღმოსავლეთი
2381,Osten::N,nuor'ttâ,აღმოსავლეთი
2382,Osten::N,nuõrti,აღმოსავლეთი
2383,Osten::N,нуҏҏьт,აღმოსავლეთი
2384,Holz::N,moere,ხე
2385,Holz::N,muorra,ხე
2386,Holz::N,muorra,ხე
2387,Holz::N,muoṛâ,ხე
2388,Holz::N,muõrr,ხე
2389,Holz::N,мӯрр,ხე
2390,Brett::N,fealloe,დაფა
2391,Brett::N,fealloe,ფიცარი
2392,Brett::N,fiello,დაფა
2393,Brett::N,fiello,ფიცარი
2394,Brett::N,lávdi,დაფა
2395,Brett::N,lávdi,ფიცარი
2396,Brett::N,lyev'di,დაფა
2397,Brett::N,lyev'di,ფიცარი
2398,Brett::N,lu´vdd,დაფა
2399,Brett::N,lu´vdd,ფიცარი
2400,Brett::N,лаййт,დაფა
2401,Brett::N,лаййт,ფიცარი
2402,Platte::N,spaagkoe,თლილი ქვა
2403,Platte::N,skierro,თლილი ქვა
2404,Platte::N,skearru,თლილი ქვა
2405,Platte::N,ráptu,თლილი ქვა
2406,Platte::N,ка̄ррьт,თლილი ქვა
2407,Stütze::N,dovtege,საყრდენი
2408,Stütze::N,dåarjege,საყრდენი
2409,Stütze::N,tsagge,საყრდენი
2410,Stütze::N,nihta,საყრდენი
2411,Stütze::N,duvdda,საყრდენი
2412,Stütze::N,caggi,საყრდენი
2413,Stütze::N,cagge,საყრდენი
2414,Stütze::N,cõgldõk,საყრდენი
2415,Stütze::N,стуэлльп,საყრდენი
2416,Stange::N,staavra,ჭოკი
2417,Stange::N,stággo,ჭოკი
2418,Stange::N,hålggå,ჭოკი
2419,Stange::N,stávrá,ჭოკი
2420,Stange::N,stággu,ჭოკი
2421,Stange::N,čuálgui,ჭოკი
2422,Stange::N,kaŋgg,ჭოკი
2423,Stange::N,кэ̄ллт,ჭოკი
2424,Stange::N,пе̄лльк,ჭოკი
2425,Stock::N,galte,კეტი
2426,Stock::N,klåbpoe,კეტი
2427,Stock::N,soabbe,კეტი
2428,Stock::N,soabbi,კეტი
2429,Stock::N,suáb'bi,კეტი
2430,Stock::N,suä´b'b,კეტი
2431,Stock::N,суэммьп,კეტი
2432,Stab::N,klaahka,ლატანი
2433,Stab::N,soabbe,ლატანი
2434,Stab::N,soabbi,ლატანი
2435,Stab::N,suáb'bi,ლატანი
2436,Stab::N,suä´b'b,ლატანი
2437,Stab::N,суэммьп,ლატანი
2438,Rohr::N,gïrse,მილაკი
2439,Rohr::N,båhttså,მილაკი
2440,Rohr::N,bohcci,მილაკი
2441,Rohr::N,poccee,მილაკი
2442,Rohr::N,puu´lčiǩ,მილაკი
2443,Rohr::N,туррьп,მილაკი
2444,Haus::N,ståapoe,სახლი
2445,Haus::N,goahte,სახლი
2446,Haus::N,stohpu,სახლი
2447,Haus::N,tááḷu,სახლი
2448,Haus::N,tääll,სახლი
2449,Haus::N,пэ̄ҏҏт,სახლი
2450,Heim::N,hïejme,ოჯახის კერა
2451,Heim::N,viesso,ოჯახის კერა
2452,Heim::N,ruoktu,ოჯახის კერა
2453,Heim::N,päikki,ოჯახის კერა
2454,Heim::N,päi´ǩǩ,ოჯახის კერა
2455,Heim::N,пэ̄ҏҏт,ოჯახის კერა
2456,Ofen::N,vuebnie,ღუმელი
2457,Ofen::N,vuodná,ღუმელი
2458,Ofen::N,vuobnne,ღუმელი
2459,Ofen::N,uvdna,ღუმელი
2460,Ofen::N,uvnâ,ღუმელი
2461,Ofen::N,ǩiiuǥân,ღუმელი
2462,Ofen::N,пе̄ххц,ღუმელი
2463,Ofen::N,кыввкан,ღუმელი
2464,Fußboden::N,guelpie,იატაკი
2465,Fußboden::N,guolbbe,იატაკი
2466,Fußboden::N,láhtti,იატაკი
2467,Fußboden::N,šalde,იატაკი
2468,Fußboden::N,šâ´ldd,იატაკი
2469,Fußboden::N,шалльт,იატაკი
2470,Tisch::N,buertie,სუფრა
2471,Tisch::N,buertie,მაგიდა
2472,Tisch::N,bievdde,სუფრა
2473,Tisch::N,bievdde,მაგიდა
2474,Tisch::N,beavdi,სუფრა
2475,Tisch::N,beavdi,მაგიდა
2476,Tisch::N,pevdi,სუფრა
2477,Tisch::N,pevdi,მაგიდა
2478,Tisch::N,på´rdd,სუფრა
2479,Tisch::N,på´rdd,მაგიდა
2480,Tisch::N,stue´ll,სუფრა
2481,Tisch::N,stue´ll,მაგიდა
2482,Tisch::N,туэлль,სუფრა
2483,Tisch::N,туэлль,მაგიდა
2484,Stuhl::N,stovle,სკამი
2485,Stuhl::N,ståvllå,სკამი
2486,Stuhl::N,stuollu,სკამი
2487,Stuhl::N,stovli,სკამი
2488,Stuhl::N,stuu´l,სკამი
2489,Stuhl::N,стула,სკამი
2490,Wiege::N,gïerhkeme,აკვანი
2491,Wiege::N,vuoggo,აკვანი
2492,Wiege::N,geaŧŧu,აკვანი
2493,Wiege::N,geaktu,აკვანი
2494,Wiege::N,gietkka,აკვანი
2495,Wiege::N,kiäh'tu,აკვანი
2496,Wiege::N,vogga,აკვანი
2497,Wiege::N,кӣткэм,აკვანი
2498,Bett::N,seangkoe,საწოლი
2499,Bett::N,seangkoe,სარეცელი
2500,Bett::N,sæŋŋga,საწოლი
2501,Bett::N,sæŋŋga,სარეცელი
2502,Bett::N,seaŋga,საწოლი
2503,Bett::N,seaŋga,სარეცელი
2504,Bett::N,seŋgâ,საწოლი
2505,Bett::N,seŋgâ,სარეცელი
2506,Bett::N,sââ´jj,საწოლი
2507,Bett::N,sââ´jj,სარეცელი
2508,Bett::N,вуэдтӭмсайй,საწოლი
2509,Bett::N,вуэдтӭмсайй,სარეცელი
2510,Regal::N,hælla,თაროები
2511,Regal::N,hilldo,თაროები
2512,Regal::N,hildu,თაროები
2513,Regal::N,ildee,თაროები
2514,Regal::N,i´lddi,თაროები
2515,Regal::N,ылльтэ,თაროები
2516,Kiste::N,aeskie,ყუთი
2517,Kiste::N,aeskie,სკივრი
2518,Kiste::N,kássa,ყუთი
2519,Kiste::N,kássa,სკივრი
2520,Kiste::N,kássa,ყუთი
2521,Kiste::N,kássa,სკივრი
2522,Kiste::N,árkku,ყუთი
2523,Kiste::N,árkku,სკივრი
2524,Kiste::N,ču´ǩǩ,ყუთი
2525,Kiste::N,ču´ǩǩ,სკივრი
2526,Kiste::N,чуххьк,ყუთი
2527,Kiste::N,чуххьк,სკივრი
2528,Fenster::N,klaase,ფანჯარა
2529,Fenster::N,klaase,სარკმელი
2530,Fenster::N,vinndek,ფანჯარა
2531,Fenster::N,vinndek,სარკმელი
2532,Fenster::N,láse,ფანჯარა
2533,Fenster::N,láse,სარკმელი
2534,Fenster::N,laasâ,ფანჯარა
2535,Fenster::N,laasâ,სარკმელი
2536,Fenster::N,ikkân,ფანჯარა
2537,Fenster::N,ikkân,სარკმელი
2538,Fenster::N,эххкан,ფანჯარა
2539,Fenster::N,эххкан,სარკმელი
2540,Tür::N,okse,ბჭე
2541,Tür::N,okse,კარი
2542,Tür::N,uksa,ბჭე
2543,Tür::N,uksa,კარი
2544,Tür::N,uksa,ბჭე
2545,Tür::N,uksa,კარი
2546,Tür::N,uksâ,ბჭე
2547,Tür::N,uksâ,კარი
2548,Tür::N,uhss,ბჭე
2549,Tür::N,uhss,კარი
2550,Tür::N,уккс,ბჭე
2551,Tür::N,уккс,კარი
2552,Tor::N,okse,ჭიშკარი
2553,Tor::N,pårttå,ჭიშკარი
2554,Tor::N,uksa,ჭიშკარი
2555,Tor::N,poarta,ჭიშკარი
2556,Tor::N,porttâ,ჭიშკარი
2557,Tor::N,uustõk,ჭიშკარი
2558,Tor::N,čuâlluhss,ჭიშკარი
2559,Tor::N,уккс,ჭიშკარი
2560,Zaun::N,haakene,ღობე
2561,Zaun::N,haakene,გალავანი
2562,Zaun::N,jerra,ღობე
2563,Zaun::N,jerra,გალავანი
2564,Zaun::N,gárdde,ღობე
2565,Zaun::N,gárdde,გალავანი
2566,Zaun::N,áidi,ღობე
2567,Zaun::N,áidi,გალავანი
2568,Zaun::N,äiđi,ღობე
2569,Zaun::N,äiđi,გალავანი
2570,Zaun::N,äidd,ღობე
2571,Zaun::N,äidd,გალავანი
2572,Zaun::N,čuâll,ღობე
2573,Zaun::N,čuâll,გალავანი
2574,Zaun::N,а̄ййт,ღობე
2575,Zaun::N,а̄ййт,გალავანი
2576,Dach::N,rehpie,სახურავი
2577,Dach::N,dæhkko,სახურავი
2578,Dach::N,gáhttu,სახურავი
2579,Dach::N,káttu,სახურავი
2580,Dach::N,laakk,სახურავი
2581,Dach::N,пэ̄ҏҏтэ̄ля,სახურავი
2582,Dach::N,кры̄ша,სახურავი
2583,Leiter::N,raajtere,კიბე
2584,Leiter::N,tjajmos,კიბე
2585,Leiter::N,boagos,კიბე
2586,Leiter::N,ráidalas,კიბე
2587,Leiter::N,raidlâs,კიბე
2588,Leiter::N,лествец,კიბე
2589,Besen::N,saehpie,ცოცხი
2590,Besen::N,gaerpene,ცოცხი
2591,Besen::N,njáman,ცოცხი
2592,Besen::N,luvdá,ცოცხი
2593,Besen::N,luvdá,ცოცხი
2594,Besen::N,västt,ცოცხი
2595,Besen::N,ва̄сст,ცოცხი
2596,Spaten::N,gåajvoe,ნიჩაბი
2597,Spaten::N,spádá,ნიჩაბი
2598,Spaten::N,goajvvo,ნიჩაბი
2599,Spaten::N,goaivu,ნიჩაბი
2600,Spaten::N,kuái'vu,ნიჩაბი
2601,Spaten::N,kuäivv,ნიჩაბი
2602,Spaten::N,куаййв,ნიჩაბი
2603,Schaufel::N,gåajvoe,ბარი
2604,Schaufel::N,gåjvun,ბარი
2605,Schaufel::N,goajvvo,ბარი
2606,Schaufel::N,goaivu,ბარი
2607,Schaufel::N,kuái'vu,ბარი
2608,Schaufel::N,kuäivv,ბარი
2609,Schaufel::N,куаййв,ბარი
2610,Gabel::N,tjåagka,ჩანგალი
2611,Gabel::N,gáffil,ჩანგალი
2612,Gabel::N,káffal,ჩანგალი
2613,Gabel::N,kaahvâl,ჩანგალი
2614,Gabel::N,velkk,ჩანგალი
2615,Gabel::N,а̄лльс,ჩანგალი
2616,Löffel::N,buste,კოვზი
2617,Löffel::N,bassti,კოვზი
2618,Löffel::N,baste,კოვზი
2619,Löffel::N,pastem,კოვზი
2620,Löffel::N,pâ´sttem,კოვზი
2621,Löffel::N,пасьтэмь,კოვზი
2622,Messer::N,nejpie,დანა
2623,Messer::N,nijbbe,დანა
2624,Messer::N,niibi,დანა
2625,Messer::N,nijbe,დანა
2626,Messer::N,nei´bb,დანა
2627,Messer::N,ныййп,დანა
2628,Nagel::N,spæjhkere,ლურსმანი
2629,Nagel::N,spiger,ლურსმანი
2630,Nagel::N,návlle,ლურსმანი
2631,Nagel::N,spiikkár,ლურსმანი
2632,Nagel::N,spijkkár,ლურსმანი
2633,Nagel::N,näu´ll,ლურსმანი
2634,Nagel::N,на̄ввьл,ლურსმანი
2635,Netz::N,viermie,ბადე
2636,Netz::N,viermme,ბადე
2637,Netz::N,næhtta,ბადე
2638,Netz::N,fierbmi,ბადე
