,Concept_ID,el,mdf
720,wahr::A,αληθινός,афкуксонь
721,alt::A,παλιός,ташта
722,neu::A,νέος,од
723,neu::A,καινούργιος,од
724,ehemalig::A,παλιός,и́нгольдень
725,alt[Lebewesen]::A,γέρος,сире
726,jung::A,νέος,од
727,arm::A,φτωχός,а́шу
728,reich::A,πλούσιος,козя
729,bekannt::A,γνωστός,содаф
730,berühmt::A,περίφημος,содавикс
731,berühmt::A,ξακουσμένος,содавикс
732,fremd::A,ξένος,лия
733,fremd::A,ξένος,аф содаф
734,verschieden::A,διαφορετικός,аф фкя ла́цонь
735,nah::A,κοντινός,мала
736,nah::A,κοντινός,аф ичкоздень
737,fern::A,μακριά,и́чкоздень
738,fern::A,μακριά,куна́рдонь
739,linker::A,αριστερός,кержи
740,rechter::A,δεξιός,види
741,anderer::A,άλλος,лия
742,erster::A,πρώτος,васенце
743,zweiter::A,δεύτερος,омбоце
744,dritter::A,τρίτος,колмоце
745,letzter::A,τελευταίος,ме́кольце
746,allein::ADV,μόνος,ськамонза
747,auf einmal::ADV,εφάπαξ,вихцок
748,zusammen::ADV,μαζί,марс
749,zusammen::ADV,μαζί,ма́рса
750,lange::ADV,πολύν καιρό,кува́тьс
751,plötzlich::ADV,έξαφνα,а́пак учт
752,sofort::ADV,αμέσως,тяникиге
753,später::ADV,αργότερα,ме́ле
754,jetzt::ADV,τώρα,тяни
755,heute::ADV,σήμερα,тячи
756,morgen::ADV,αύριο,ва́нды
757,bald::ADV,σε λίγο,курок
758,bald::ADV,εντός ολίγου,курок
759,dann::ADV,ύστερα,меле
760,dann::ADV,ύστερα,сяда меле
761,gestern::ADV,χτες,ися́к
762,einst::ADV,ποτέ,весть
763,einst::ADV,ποτέ,мзя́рда-бди
764,einst::ADV,άλλοτε,весть
765,einst::ADV,άλλοτε,мзя́рда-бди
766,damals::ADV,τότε,эста
767,danach::ADV,μετά,меле
768,danach::ADV,ύστερα,меле
769,vorher::ADV,πριν,инголи
770,vorher::ADV,προηγουμένως,инголи
771,zuerst::ADV,πρώτα,ва́сенда
772,einmal::ADV,μία φορά,весть
773,manchmal::ADV,κάποτε,лия́ста
774,manchmal::ADV,κάποτε,ко́ста-ко́ста
775,oft::ADV,συχνά,си́деста
776,oft::ADV,πολλές φορές,си́деста
777,immer::ADV,πάντα,фалу
778,immer::ADV,πάντα,най
779,immer::ADV,πάντοτε,фалу
780,immer::ADV,πάντοτε,най
781,niemals::ADV,ποτέ,аф мзя́рдонга
782,hier::ADV,εδώ,тяса
783,hierhin::ADV,εδώ,сей
784,hierhin::ADV,εδώ,тяза
785,von hier::ADV,από δω,тя́ста
786,dort::ADV,εκεί,тоса
787,dorthin::ADV,προς τα κει,тов
788,dorthin::ADV,προς τα κει,тоза
789,geradeaus::ADV,κατευθείαν,ви́деста
790,vorwärts::ADV,εμπρός,и́нголи
791,rückwärts::ADV,πίσω,ме́ки
792,zurück::ADV,πίσω,ме́ки
793,unten::ADV,κάτω,ала
794,hinab::ADV,προς τα κάτω,алу
795,oben::ADV,πάνω,вяре
796,oben::ADV,επάνω,вяре
797,hinauf::ADV,προς τα πάνω,вяри
798,überall::ADV,παντού,се́мбе ва́стова
799,nicht::ADV,δεν,аф
800,ein wenig::ADV,λιγάκι,аф лама
801,kaum::ADV,μόλις,а́ньцек
802,sehr::ADV,πολύ,пяк
803,so::ADV,έτσι,ста́не
804,noch::ADV,ακόμα,нинге
805,nur::ADV,μόνο,аньцек
806,schon::ADV,ήδη,ни
807,schon::ADV,κιόλας,ни
808,wieder::ADV,ξανά,та́га
809,vergebens::ADV,μάταια,стак
810,vor::PRP,μπροστά σε,инголе
811,vor::PRP,μπροστά από,инголе
812,hinter::PRP,πίσω από ,фтала
813,hinter::PRP,πίσω από ,мельге
814,unter::PRP,υπό,ала
815,unter::PRP,κάτω από,ала
816,durch::PRP,διά,пачк
817,durch::PRP,διά μέσου,пачк
818,neben::PRP,δίπλα σε,ваксса
819,zwischen::PRP,μεταξύ,ёткса
820,zwischen::PRP,ανάμεσα σε,ёткса
821,wegen::PRP,για,сюнеда
822,wegen::PRP,λόγω,сюнеда
823,dies::PRN,αυτό,тя
824,das::PRN,το,ся
825,das::PRN,το,тона
826,alles::PRN,όλα,сембе
827,ich::PRN,εγώ,мон
828,du::PRN,σύ,тон
829,du::PRN,εσύ,тон
830,er::PRN,αυτός,сон
831,wir::PRN,εμείς,минь
832,ihr::PRN,εσείς,тинь
833,sie::PRN,αυτοί,синь
834,was::FPRN,τι,мезе
835,wer::FPRN,ποιος,кие
836,wo::FADV,πού,коса
837,wohin::FADV,πού,ков
838,wohin::FADV,πού,коза
839,wohin::FADV,για πού,ков
840,wohin::FADV,για πού,коза
841,wie::FADV,πώς,ко́да
842,warum::FADV,γιατί,мес
843,wieviel::FNUM,πόσος,мзя́ра
844,eins::NUM,ένα,фкя
845,zwei::NUM,δύο,кафта
846,drei::NUM,τρία,колма
847,drei::NUM,τρεις,колма
848,vier::NUM,τέσσερα,ниле
849,vier::NUM,τέσσερις,ниле
850,fünf::NUM,πέντε,вете
851,sechs::NUM,έξι,кота
852,sieben::NUM,εφτά,сисем
853,acht::NUM,οχτώ,кафкса
854,neun::NUM,εννιά,ве́йхкса
855,zehn::NUM,δέκα,кемонь
856,elf::NUM,έντεκα,кефкие
857,zwölf::NUM,δώδεκα,кемгафтува
858,zwanzig::NUM,είκοσι,комсь
859,dreißig::NUM,τριάντα,колмогемонь
860,vierzig::NUM,σαράντα,нильге́монь
861,fünfzig::NUM,πενήντα,ве́дьгемонь
862,sechzig::NUM,εξήντα,ко́дгемонь
863,siebzig::NUM,εβδομήντα,сизьге́монь
864,achtzig::NUM,ογδόντα,ка́фксогемонь
865,neunzig::NUM,ενενήντα,ве́йхксогемонь
866,hundert::NUM,εκατό,сяда
867,tausend::NUM,χίλιοι,тёжянь
868,und::CNJ,και,и
869,und::CNJ,και,дъ
870,oder::CNJ,ή,или
871,oder::CNJ,ή,али
872,stehen::V,στέκομαι,а́щемс стя́да
873,stehen::V,είμαι όρθιος,а́щемс стя́да
874,sitzen::V,κάθομαι,ащемс озада
875,liegen::V,είμαι ξαπλωμένος,ма́дозь а́щемс
876,hängen::V,κρέμομαι,нюрьгомс
877,werden::V,γίνομαι,арамс
878,werden::V,γίνομαι,тиевомс
879,passieren::V,συμβαίνω,лисэмс
880,passieren::V,συμβαίνω,эвондамс
881,beginnen::V,αρχίζω,ушедомс
882,enden::V,τελειώνω,лоткамс
883,wechseln::V,αλλάζω,по́лафнемс
884,aufgehen[Sonne]::V,βγαίνω,стямс
885,aufgehen[Sonne]::V,βγαίνω,лисемс
886,aufgehen[Sonne]::V,ανατέλλω,стямс
887,aufgehen[Sonne]::V,ανατέλλω,лисемс
888,untergehen[Sonne]::V,δύω,валгомс
889,untergehen[Sonne]::V,βασιλεύω,валгомс
890,scheinen[Sonne]::V,λάμπω,ва́лдоптомс
891,donnern::V,βροντώ,торамс
892,wehen::V,φυσώ,уфа́мс
893,strömen::V,ρέω,шудемс
894,strömen::V,τρέχω,шудемс
895,fließen::V,ρέω,шудемс
896,sich drehen::V,γυρίζω,шаромс
897,sich drehen::V,στρέφομαι,шаромс
898,schwanken::V,ταλαντεύομαι,якамс
899,schwingen::V,αιωρούμαι,люксемс
900,schwingen::V,αιωρούμαι,нюрьсемс
901,schwingen::V,ταλαντεύομαι,люксемс
902,schwingen::V,ταλαντεύομαι,нюрьсемс
903,fallen::V,πέφτω,прамс
904,fallen::V,πέφτω,прашендомс
905,brennen::V,καίω,паломс
906,rauchen::V,καπνίζω,качадомс
907,regnen::V,βρέχω,пиземс
908,gefrieren::V,παγώνω,эйндамс
909,gefrieren::V,παγώνω,кельмомс
910,tauen::V,λειώνω,соламс
911,schmelzen::V,λειώνω,соламс
912,trocknen::V,στεγνώνω,коськомс
913,sieden::V,βράζω,лакамс
914,faulen::V,σαπίζω,наксадомс
915,verfaulen::V,σαπίζω,наксадомс
916,reißen::V,σχίζω,сязевомс
917,versinken::V,βουλιάζω,ваямс
918,versinken::V,βυθίζομαι,ваямс
919,vergehen::V,περνώ,ётамс
920,erscheinen::V,εμφανίζομαι,эвондамс
921,verschwinden::V,χάνομαι,юма́мс
922,verschwinden::V,εξαφανίζομαι,юма́мс
923,sinken::V,κατεβαίνω,валгомс
924,abnehmen::V,μειώνομαι ,киремс
925,zunehmen::V,αυξάνω,ламокстомс
926,zunehmen::V,αυξάνω,рашнемс
927,zunehmen::V,μεγαλώνω,ламокстомс
928,zunehmen::V,μεγαλώνω,рашнемс
929,steigen::V,ανεβαίνω,кеподемс
930,wachsen::V,μεγαλώνω,касомс
931,glänzen::V,γυαλίζω,цинзелдомс
932,glänzen::V,γυαλίζω,цифордомс
933,funkeln::V,αστράφτω,ци́фтордомс
934,funkeln::V,σπιθοβολώ,ци́фтордомс
935,lärmen::V,θορυβώ,жалнамс
936,läuten::V,χτυπώ ,гайфтемс
937,klingeln::V,κουδουνίζω,гайфтемс
938,klirren::V,κουδουνίζω,ка́нзеркшнемс
939,brausen::V,βουΐζω,жоледемс
940,rauschen::V,βουΐζω,вжнамс
941,rauschen::V,βουΐζω,гамнамс
942,klingen::V,ηχώ,кайгомс
943,bellen::V,γαυγίζω,ува́мс
944,heulen::V,ουρλιάζω,сувомс
945,heulen::V,ουρλιάζω,урнамс
946,blasen::V,φυσώ,уфа́мс
947,pfeifen::V,σφυρίζω,вяшкомс
948,schreien::V,κραυγάζω,пешкодомс
949,stöhnen::V,βογγώ,куфцемс
950,zittern::V,τρέμω,таромс
951,leben::V,ζω,эрямс
952,geboren werden::V,γεννιέμαι,шачемс
953,atmen::V,αναπνέω,ажнамс
954,trinken::V,πίνω,симомс
955,essen::V,τρώω,ярхцамс
956,schlucken::V,καταπίνω,нилемс
957,müde werden::V,κουράζομαι,сиземс
958,einschlafen::V,αποκοιμιέμαι,матодовомс
959,schlafen::V,κοιμάμαι,удомс
960,aufwachen::V,ξυπνώ,съргоземс
961,aufstehen::V,σηκώνομαι,стямс
962,sich erholen::V,ξεκουράζομαι,ваймосемс
963,krank werden::V,αρρωσταίνω,сярядькстомс
964,krank sein::V,ασθενώ,сярядемс
965,schmerzen::V,πονώ,сярядемс
966,husten::V,βήχω,козомс
967,genesen::V,θεραπεύομαι,пъ́чкамс
968,sterben::V,πεθαίνω,куломс
969,umkommen::V,πεθαίνω,юма́мс
970,sich bewegen::V,κουνιέμαι,шаштомс
971,sich rühren::V,σαλεύω,сърхка́мс
972,sich erheben::V,επαναστατώ,стямс
973,sich setzen::V,κάθομαι,озамс
974,hinfallen::V,πέφτω κάτω,прамс
975,hinfallen::V,πέφτω κάτω,сяворемс
976,laufen::V,τρέχω,якамс
977,schreiten::V,βαδίζω,молемс
978,schreiten::V,βαδίζω,аськолямс
979,spazierengehen::V,κάνω βόλτα,якамс
980,spazierengehen::V,πηγαίνω περίπατο,якамс
981,eilen::V,σπεύδω,эряскодомс
982,sich beeilen::V,βιάζομαι,эряскодомс
983,sausen::V,τρέχω γρήγορα,лиемс
984,rennen::V,τρέχω,арнемс
985,springen::V,πηδώ,комотнемс
986,klettern::V,σκαρφαλώνω,ку́цемс
987,schaukeln::V,κουνιέμαι,нюрямс
988,kriechen::V,έρπω,шаштомс комада
989,kriechen::V,σέρνομαι,шаштомс комада
990,schwimmen::V,κολυμπώ,уемс
991,tauchen::V,βουτώ,юпиемс
992,tauchen::V,βουτώ,чёпафнемс
993,rudern::V,κωπηλατώ,па́немс ве́неж
994,fahren::V,πηγαίνω,ардомс
995,fliegen::V,πετώ,лиемс
996,gehen::V,βαδίζω,молемс
997,gehen::V,πηγαίνω,молемс
998,weggehen::V,φεύγω,тумс
999,abfahren::V,ξεκινώ,тумс
1000,abfahren::V,αναχωρώ,тумс
1001,anhalten::V,σταματώ,лоткамс
1002,hineingehen::V,μπαίνω,сува́мс
1003,eintreten::V,μπαίνω,сува́мс
1004,eintreten::V,εισέρχομαι,сува́мс
1005,kommen::V,έρχομαι,самс
1006,ankommen::V,φτάνω,самс
1007,ankommen::V,φτάνω,пачкодемс
1008,zurückkommen::V,επιστρέφω,мърдамс
1009,bleiben::V,μένω,иля́домс
1010,warten::V,περιμένω,учемс
1011,erwarten::V,αναμένω,учемс
1012,erwarten::V,περιμένω,учемс
1013,suchen::V,ψάχνω,вешемс
1014,finden::V,βρίσκω,мумс
1015,versuchen::V,προσπαθώ,варчсемс
1016,vorbereiten::V,προετοιμάζω,анокламс
1017,lieben::V,αγαπώ,кельгомс
1018,mögen::V,μου αρέσει,кельгомс
1019,lachen::V,γελώ,рахамс
1020,lachen::V,γελώ,рахсемс
1021,rühren::V,συγκινώ,токамс седи
1022,weinen::V,κλαίω,авардемс
1023,schimpfen::V,βρίζω,сюцемс
1024,sich ärgern::V,θυμώνω,кяжиямс
1025,sich fürchten::V,φοβάμαι,пелемс
1026,fürchten::V,φοβάμαι,пелемс
1027,fliehen::V,φεύγω,ворьгодемс
1028,flüchten::V,δραπετεύω,ша́домс
1029,flüchten::V,δραπετεύω,во́рьгодемс
1030,sehen::V,βλέπω,няемс
1031,anschauen::V,κοιτάζω,ваномс
1032,ansehen::V,βλέπω,ваномс
1033,hören::V,ακούω,марямс
1034,zuhören::V,ακούω,ку́лхдоньомс
1035,probieren::V,δοκιμάζω,варжамс
1036,riechen::V,μυρίζω,никса́мс
1037,riechen::V,οσφραίνομαι,никса́мс
1038,fühlen::V,αισθάνομαι,марямс
1039,scheinen::V,φαίνομαι,ня́евомс
1040,zu sehen sein::V,φαίνομαι,ня́евомс
1041,vernehmen::V,ακούω,марямс
1042,vernehmen::V,μαθαίνω,марямс
1043,frieren::V,κρυώνω,паломс
1044,frieren::V,κρυώνω,кельмомс
1045,tun::V,κάνω,тиемс
1046,können::V,ξέρω,маштомс
1047,können::V,μπορώ,маштомс
1048,wollen::V,θέλω,-не-
1049,anfangen::V,αρχίζω,ушедомс
1050,beenden::V,τελειώνω,аде́ламс
1051,aufhören::V,παύω,лоткамс
1052,gelingen::V,πετυχαίνω,удалакшнемс
1053,geraten::V,γίνομαι,лисемс
1054,öffnen::V,ανοίγω,панжемс
1055,schließen::V,κλείνω,сёлгомс
1056,stellen::V,θέτω,путомс
1057,setzen::V,θέτω,озафнемс
1058,setzen::V,θέτω,озавтнемс
1059,legen::V,θέτω,путомс
1060,berühren::V,εγγίζω,токамс
1061,verbinden::V,συνδέω,сотомс
1062,bedecken::V,σκεπάζω,комачамс
1063,bedecken::V,σκεπάζω,вельхтямс
1064,aufhängen::V,κρεμώ,повфтамс
1065,anzünden::V,ανάβω,крьвя́стемс
1066,aufheben::V,σηκώνω,кеподемс
1067,aufheben::V,σηκώνω,касфтомс
1068,zurücklassen::V,εγκαταλείπω,ка́домс
1069,verlieren::V,χάνω,юма́фтомс
1070,fallen lassen::V,αφήνω να πέσει,прафтомс
1071,machen::V,κάνω,тиемс
1072,machen::V,φτιάχνω,тиемс
1073,herstellen::V,κατασκευάζω,анокламс
1074,bauen::V,χτίζω,путомс
1075,bauen::V,οικοδομώ,путомс
1076,reparieren::V,επισκευάζω,петемс
1077,reparieren::V,επιδιορθώνω,петемс
1078,verbessern::V,βελτιώνω,цебярьгофтомс
1079,verbessern::V,καλυτερεύω,цебярьгофтомс
1080,ändern::V,αλλάζω,полафтомс
1081,graben::V,σκάβω,шу́вомс
1082,graben::V,σκάβω,та́ргамс
1083,beugen::V,λυγίζω,мяндемс
1084,biegen::V,κάμπτω,комафтомс
1085,drehen::V,στρέφω,шо́вамс
1086,drehen::V,στρέφω,ша́рфнемс
1087,wenden::V,γυρίζω,ша́рфтомс
1088,umdrehen::V,γυρίζω,шарфтомс
1089,heben::V,υψώνω,ке́подемс
1090,heben::V,σηκώνω,ке́подемс
1091,hochheben::V,υψώνω,ке́подемс
1092,hochheben::V,υψώνω,ка́сфтомс
1093,hochheben::V,σηκώνω,ке́подемс
1094,hochheben::V,σηκώνω,ка́сфтомс
1095,ergreifen::V,πιάνω,фатямс
1096,ergreifen::V,αρπάζω,фатямс
1097,halten::V,βαστώ,кирдемс
1098,drücken::V,πιέζω,люпшта́мс
1099,schieben::V,σπρώχνω,шашфтомс
1100,kratzen::V,γρατσουνίζω,а́нгорямс
1101,kratzen::V,γρατσουνίζω,киськоря́мс
1102,lecken::V,γλείφω,нолсемс
1103,beißen::V,δαγκάνω,сускомс
1104,abreißen::V,κόβω,сяземс
1105,abreißen::V,σχίζω,сяземс
1106,abschneiden::V,αποκόπτω,керомс
1107,binden::V,δένω,сотомс
1108,stecken::V,χώνω,сялгомс
1109,brechen::V,σπάζω,си́ннемс
1110,brechen::V,σπάζω,ка́лафтомс
1111,klopfen::V,χτυπώ,чакамс
1112,klopfen::V,χτυπώ,чакиемс
1113,klopfen::V,τινάζω,чакамс
1114,klopfen::V,τινάζω,чакиемс
1115,hauen::V,χτυπώ,шавомс
1116,hauen::V,χτυπώ,пиксомс
1117,kleben::V,κολλώ,пе́тфнемс
1118,reiben::V,τρίβω,шо́вамс
1119,streichen::V,αλείφω,вадемс
1120,schleifen::V,ακονίζω,шо́вамс
1121,schneiden::V,κόβω,керомс
1122,rütteln::V,σείω,та́рфтомс
1123,rütteln::V,τινάζω,та́рфтомс
1124,schütteln::V,σείω,шука́демс
1125,schütteln::V,κουνώ,шука́демс
1126,schwenken::V,κουνώ,яфодемс
1127,schütten::V,χύνω,каямс
1128,schütten::V,χύνω,нюрьхтя́мс
1129,füllen::V,γεμίζω,пяшкодемс
1130,einwickeln::V,τυλίγω,тапардамс
1131,tragen::V,φέρνω,кандомс
1132,schleppen::V,κουβαλώ,ускомс
1133,ziehen::V,τραβώ,ускомс
1134,aufbewahren::V,φυλάω,ванфтомс
1135,werfen::V,ρίχνω,ёрямс
1136,fangen::V,πιάνω,кунда́мс
1137,packen::V,τσακώνω,фатямс
1138,verstecken::V,κρύβω,кяшемс
1139,teilen::V,μερίζω,явомс
1140,schicken::V,στέλνω,кучемс
1141,bringen::V,φέρνω,кандомс
1142,bringen::V,φέρνω,пачфтемс
1143,hinzufügen::V,προσθέτω,пу́томс та́га
1144,hinzufügen::V,προσθέτω,ма́ксомс та́га
1145,bekommen::V,προσκομίζω,сявомс
1146,erhalten::V,παίρνω,сявомс
1147,erhalten::V,λαμβάνω,сявомс
1148,nehmen::V,πιάνω,сявомс
1149,nehmen::V,παίρνω,сявомс
1150,wählen::V,εκλέγω,ко́чкамс
1151,auswählen::V,διαλέγω,кочкамс
1152,bewahren::V,διατηρώ,ванфтомс
1153,behindern::V,εμποδίζω,шорямс
1154,verderben::V,χαλώ,коламс
1155,verderben::V,χαλώ,гастямс
1156,beschädigen::V,ζημιώνω,тиендемс зиян
1157,zerbrechen::V,σπάζω,тапамс
1158,zerreißen::V,σχίζω,сяземс
1159,zerstören::V,καταστρέφω,ка́лафтомс
1160,verbrennen::V,καίω,пълхта́мс
1161,geben::V,δίνω,ма́ксомс
1162,reichen::V,δίνω,максомс
1163,schenken::V,χαρίζω,каземс
1164,versprechen::V,υπόσχομαι,ма́ксомс вал
1165,wünschen::V,εύχομαι,арьсемс
1166,loben::V,επαινώ,шна́мс
1167,küssen::V,φιλώ,палсемс
1168,wiegen::V,κουνώ,нюря́фтомс
1169,wiegen::V,νανουρίζω,нюря́фтомс
1170,zudecken::V,σκεπάζω,вельхтямс
1171,wecken::V,ξυπνώ,стя́фтомс
1172,wecken::V,ξυπνώ,съ́ргозьфтемс
1173,zeigen::V,δείχνω,няфтемс
1174,führen::V,οδηγώ,вятемс
1175,lehren::V,διδάσκω,тонафтомс
1176,unterrichten::V,διδάσκω,тонафтомс
1177,aufziehen::V,ανατρέφω,касфтомс
1178,leiten::V,ηγούμαι,вятемс
1179,leiten::V,διευθύνω,вятемс
1180,antreiben::V,σπρώχνω,вятемс
1181,antreiben::V,παρακινώ,вятемс
1182,lassen::V,αφήνω,кошардомс
1183,einladen::V,προσκαλώ,тердемс
1184,einladen::V,προσκαλώ,серьгядемс
1185,vereinigen::V,ενώνω,пуроптомс
1186,vereinigen::V,ενώνω,кочкамс марса
1187,besuchen::V,επισκέπτομαι,варжамс
1188,treffen::V,συναντώ,васьфтомс
1189,sich versammeln::V,μαζεύομαι,кочкавомс
1190,spielen::V,παίζω,налхксемс
1191,singen::V,τραγουδώ,морамс
1192,tanzen::V,χορεύω,кштимс
1193,sich trennen::V,αποχωρίζομαι,явомс
1194,verlassen::V,εγκαταλείπω,кадондомс
1195,retten::V,σώζω,идемс
1196,retten::V,σώζω,араламс
1197,bewachen::V,φρουρώ,ваномс
1198,schützen::V,προστατεύω,а́раламс
1199,verteidigen::V,υπερασπίζω,а́раламс
1200,sich schlagen::V,χτυπιέμαι,тюремс
1201,schießen::V,πυροβολώ,ляцемс
1202,siegen::V,νικώ,сяськомс
1203,ärgern::V,τσαντίζω,кяжияфтомс
1204,schlagen::V,χτυπώ,токамс
1205,treten::V,κλοτσώ,тапамс
1206,stechen::V,τρυπώ,пупамс
1207,stechen::V,τρυπώ,сялгомс
1208,stoßen::V,ωθώ,тостядемс
1209,stoßen::V,σπρώχνω,тостядемс
1210,stehlen::V,κλέβω,саламс
1211,stören::V,διαταράσσω,шорсемс
1212,belästigen::V,ενοχλώ,токсамс
1213,belästigen::V,ενοχλώ,аф кадомс ваймама
1214,verbergen::V,κρύβω,кяшемс
1215,täuschen::V,παραπλανώ,васькафтомс
1216,täuschen::V,παραπλανώ,кяльготнемс
1217,betrügen::V,απατώ,васькафнемс
1218,töten::V,σκοτώνω,шавомс
1219,töten::V,σκοτώνω,аде́ламс
1220,töten::V,θανατώνω,шавомс
1221,töten::V,θανατώνω,аде́ламс
1222,wohnen::V,μένω,эрямс
1223,wohnen::V,κατοικώ,эрямс
1224,arbeiten::V,δουλεύω,покодемс
1225,arbeiten::V,εργάζομαι,покодемс
1226,sammeln::V,μαζεύω,кочкамс
1227,sammeln::V,μαζεύω,пу́роптомс
1228,sammeln::V,συλλέγω,кочкамс
1229,sammeln::V,συλλέγω,пу́роптомс
1230,pflücken::V,κόβω,фатнемс
1231,pflücken::V,κόβω,нотфнемс
1232,jagen::V,κυνηγώ,кунда́мс
1233,fischen::V,ψαρεύω,калонь кунда́мс
1234,fassen::V,πιάνω,кунда́мс
1235,hüten::V,φυλάγω,ваномс
1236,hüten::V,προσέχω,ваномс
1237,treiben::V,οδηγώ,панемс
1238,anbinden::V,δένω,сотомс
1239,füttern::V,ταΐζω,трямс
1240,füttern::V,ταΐζω,а́ндомс
1241,melken::V,αρμέγω,потямс
1242,hacken::V,κόβω,лазондомс
1243,gießen::V,ποτίζω,валомс
1244,reifen::V,ωριμάζω,кенеремс
1245,zubereiten::V,ετοιμάζω,анокламс
1246,kochen::V,βράζω,пидемс
1247,backen::V,ψήνω,пидемс
1248,braten::V,τηγανίζω,пуштомс
1249,umrühren::V,ανακατεύω,шорямс
1250,stricken::V,πλέκω,кодамс
1251,nähen::V,ράβω,стамс
1252,färben::V,βάφω,а́рхтомс
1253,färben::V,χρωματίζω,а́рхтомс
1254,reinigen::V,καθαρίζω,ва́ткамс
1255,reinigen::V,καθαρίζω,а́роптомс
1256,waschen::V,πλένω,муськомс
1257,abwischen::V,σφουγγίζω,нардамс
1258,spülen::V,ξεπλένω,оргалдомс
1259,fegen::V,σκουπίζω,тяемс
1260,kehren::V,σκουπίζω,тяемс
1261,baden::V,κάνω μπάνιο,э́шелямс
1262,sich waschen::V,πλένομαι,штамс
1263,ausziehen::V,βγάζω,кайсефтемс
1264,anziehen::V,φορώ,ща́фтомс
1265,sich anziehen::V,ντύνομαι,щамс
1266,kämmen::V,χτενίζω,се́ендемс
1267,schmücken::V,στολίζω,на́ряжамс
1268,schmücken::V,στολίζω,ма́зоптомс
1269,sagen::V,λέω,азомс
1270,sagen::V,λέω,мярьгомс
1271,sprechen::V,μιλώ,корхтамс
1272,reden::V,μιλώ,корхнемс
1273,reden::V,κουβεντιάζω,корхнемс
1274,sich unterhalten::V,συνομιλώ,корхнемс
1275,sich unterhalten::V,κουβεντιάζω,корхнемс
1276,fragen::V,ρωτώ,ки́зефтемс
1277,bitten::V,ζητώ,а́намс
1278,bitten::V,ζητώ,ве́шемс
1279,bitten::V,παρακαλώ,а́намс
1280,bitten::V,παρακαλώ,ве́шемс
1281,erzählen::V,διηγούμαι,а́зондомс
1282,mitteilen::V,πληροφορώ,азомс
1283,nennen::V,ονομάζω,лемдемс
1284,nennen::V,ονομάζω,путомс лем
1285,rufen::V,φωνάζω,серьгядемс
1286,prahlen::V,καυχιέμαι,шна́фтомс пря́
1287,übersetzen::V,μεταφράζω,ётафтомс
1288,denken::V,σκέφτομαι,арьсемс
1289,glauben::V,πιστεύω,кемамс
1290,bemerken::V,παρατηρώ,ня́емс
1291,erkennen::V,αναγνωρίζω,содамс
1292,begreifen::V,καταλαβαίνω,сатомс
1293,verstehen::V,ακούω,шарьхкодемс
1294,lernen::V,μαθαίνω,тонафнемс
1295,wissen::V,ξέρω,со́дамс
1296,sich erinnern an::V,θυμάμαι,лятфтамс
1297,vergessen::V,ξεχνώ,юкстамс
1298,messen::V,μετρώ,ункснемс
1299,zählen::V,μετρώ,лу́вомс
1300,zählen::V,μετρώ,а́рьсемс
1301,rechnen::V,λογαριάζω,лувомс
1302,lesen::V,διαβάζω,лувомс
1303,lesen::V,διαβάζω,морафтомс
1304,malen::V,ζωγραφίζω,рисова́ндамс
1305,zeichnen::V,σχεδιάζω,рисова́ндамс
1306,schreiben::V,γράφω,сёрмадомс
1307,besitzen::V,κατέχω,улемс азоркс
1308,kaufen::V,αγοράζω,рамамс
1309,verkaufen::V,πουλώ,мимс
1310,bezahlen::V,πληρώνω,пандомс
1311,zahlen::V,πληρώνω,па́ндомс
1312,beherrschen::V,κυριαρχώ,азорондамс
1313,ertragen::V,βαστώ,кирдемс
1314,ertragen::V,αντέχω,кирдемс
