,Concept_ID,he,hr
821,rückwärts::ADV,לאחור,natrag
822,zurück::ADV,בחזרה,nazad
823,zurück::ADV,בחזרה,natrag
824,zurück::ADV,אחורנית,nazad
825,zurück::ADV,אחורנית,natrag
826,unten::ADV,למטה,dolje
827,hinab::ADV,למטה,nizbrdo
828,oben::ADV,מעל,gore
829,oben::ADV,למעלה,gore
830,hinauf::ADV,למעלה,uzbrdo
831,überall::ADV,בכל מקום,svuda
832,überall::ADV,בכל מקום,svagdje
833,nicht::ADV,לא,ne
834,ein wenig::ADV,קצת,malo
835,kaum::ADV,בקשי,tek
836,kaum::ADV,בקשי,jedva
837,sehr::ADV,מאוד,jako
838,sehr::ADV,מאוד,veoma
839,so::ADV,כך,tako
840,so::ADV,כך,ovako
841,so::ADV,ככה,tako
842,so::ADV,ככה,ovako
843,noch::ADV,עוד,još
844,noch::ADV,עדין,još
845,nur::ADV,רק,samo
846,schon::ADV,כבר,već
847,wieder::ADV,שוב,opet
848,wieder::ADV,שוב,ponovo
849,vergebens::ADV,לריק,uzalud
850,vergebens::ADV,לריק,zabadava
851,vergebens::ADV,לשוא,uzalud
852,vergebens::ADV,לשוא,zabadava
853,vor::PRP,מול,pred
854,vor::PRP,מול,ispred
855,hinter::PRP,מאחורי,za
856,hinter::PRP,מאחורי,iza
857,unter::PRP,מתחת,pod
858,unter::PRP,מתחת,ispod
859,durch::PRP,דרך,po
860,durch::PRP,דרך,kroz
861,neben::PRP,ליד,kraj
862,neben::PRP,ליד,pored
863,neben::PRP,ליד,pokraj
864,neben::PRP,על-יד,kraj
865,neben::PRP,על-יד,pored
866,neben::PRP,על-יד,pokraj
867,zwischen::PRP,בין,među
868,zwischen::PRP,בין,između
869,wegen::PRP,בשל,radi
870,wegen::PRP,בשל,zbog
871,wegen::PRP,בגלל,radi
872,wegen::PRP,בגלל,zbog
873,dies::PRN,זה,ovo
874,das::PRN,זה,to
875,das::PRN,זה,ono
876,alles::PRN,הכל,sve
877,ich::PRN,אני,ja
878,du::PRN,את,ti
879,du::PRN,אתה,ti
880,er::PRN,הוא,on
881,wir::PRN,אנחנו,mi
882,ihr::PRN,לה,vi
883,sie::PRN,הם,oni
884,was::FPRN,מה,što
885,wer::FPRN,מי,tko
886,wo::FADV,איפה,gdje
887,wohin::FADV,לאן,kuda
888,wohin::FADV,לאן,kamo
889,wie::FADV,איך,kako
890,warum::FADV,למה,zašto
891,wieviel::FNUM,כמה,koliko
892,eins::NUM,אחד,jedan
893,zwei::NUM,שתים,dva
894,drei::NUM,שלושה,tri
895,vier::NUM,ארבעה,četiri
896,fünf::NUM,חמשה,pet
897,sechs::NUM,ששה,šest
898,sieben::NUM,שבעה,sedam
899,acht::NUM,שמונה,osam
900,neun::NUM,תשעה,devet
901,zehn::NUM,עשרה,deset
902,elf::NUM,אחת עשרה,jedanaest
903,zwölf::NUM,שתים עשרה,dvanaest
904,zwanzig::NUM,עשרים,dvadeset
905,dreißig::NUM,שלושים,trideset
906,vierzig::NUM,ארבעים,četrdeset
907,fünfzig::NUM,חמשים,pedeset
908,sechzig::NUM,ששים,šezdeset
909,siebzig::NUM,שבעים,sedamdeset
910,achtzig::NUM,שמונים,osamdeset
911,neunzig::NUM,תשעים,devetdeset
912,hundert::NUM,מאה,sto
913,tausend::NUM,אלף,tisuća
914,und::CNJ,ו,i
915,und::CNJ,ו,te
916,oder::CNJ,או,ili
917,stehen::V,עמד,stajati
918,sitzen::V,ישב,sjediti
919,liegen::V,שכב,ležati
920,hängen::V,היה תלוי,visiti
921,werden::V,הפך ל,postati
922,werden::V,הפך ל,činiti se
923,passieren::V,קרה,desiti se
924,passieren::V,קרה,dogoditi se
925,beginnen::V,התחיל,početi
926,enden::V,הסתים,prestati
927,enden::V,הסתים,svršiti se
928,wechseln::V,השתנה,mijenjati se
929,aufgehen[Sonne]::V,זרח,izići
930,untergehen[Sonne]::V,שקע,zaći
931,scheinen[Sonne]::V,בהק,sijati
932,donnern::V,רעם,grmjeti
933,wehen::V,נשב,duhati
934,strömen::V,זרם,strujati
935,fließen::V,זרם,teći
936,sich drehen::V,הסתובב,obrtati se
937,sich drehen::V,הסתובב,vrtjeti se
938,schwanken::V,התנודד,teturati
939,schwanken::V,התנודד,kolebati se
940,schwingen::V,התנענע,njihati
941,schwingen::V,התנענע,titrati
942,fallen::V,נפל,padati
943,brennen::V,בער,gorjeti
944,rauchen::V,עשן,dimiti se
945,regnen::V,ירד גשם,kišiti
946,regnen::V,ירד גשם,daždjeti
947,gefrieren::V,קפא,smrznuti se
948,tauen::V,נמס,kopnjeti
949,tauen::V,נמס,kraviti se
950,schmelzen::V,התיך,topiti se
951,trocknen::V,התיבש,sušiti se
952,sieden::V,רתח,kipjeti
953,sieden::V,רתח,ključati
954,faulen::V,רקב,gnjiti
955,verfaulen::V,רקב,sagnjiti
956,reißen::V,נקרע,otrgnuti se
957,versinken::V,טבע,tonuti
958,versinken::V,טבע,propasti
959,vergehen::V,עבר,prolaziti
960,erscheinen::V,נגלה,pojaviti se
961,erscheinen::V,הופיע,pojaviti se
962,verschwinden::V,נעלם,nestati
963,verschwinden::V,נעלם,izgubiti se
964,sinken::V,ירד,trgnuti
965,sinken::V,ירד,spustiti se
966,abnehmen::V,הפחית,opasti
967,zunehmen::V,רבה,povećati se
968,steigen::V,עלה,uzići
969,steigen::V,עלה,nadoći
970,wachsen::V,גדל,rasti
971,glänzen::V,נצץ,blistati
972,glänzen::V,נצץ,sjati se
973,glänzen::V,בהק,blistati
974,glänzen::V,בהק,sjati se
975,funkeln::V,נצנץ,svjetlucati
976,lärmen::V,רעש,bučati
977,lärmen::V,רעש,galamiti
978,läuten::V,צלצל,zvoniti
979,klingeln::V,צלצל,zvoniti
980,klirren::V,קרקש,zvečati
981,brausen::V,געש,hujati
982,rauschen::V,רשרש,šumiti
983,rauschen::V,רשרש,šuškati
984,klingen::V,נשמע,zvučati
985,bellen::V,נבח,lajati
986,heulen::V,ילל,zavijati
987,blasen::V,נשף,puhati
988,pfeifen::V,שרק,fućkati
989,schreien::V,צעק,vikati
990,schreien::V,צעק,kričati
991,stöhnen::V,נאנק,stenjati
992,zittern::V,רעד,drhtati
993,zittern::V,רעד,trepetati
994,leben::V,חי,živjeti
995,geboren werden::V,נולד,roditi se
996,atmen::V,נשם,disati
997,trinken::V,שתה,piti
998,essen::V,אכל,jesti
999,schlucken::V,בלע,gutati
1000,müde werden::V,התעיף,umoriti se
1001,einschlafen::V,נרדם,usnuti
1002,einschlafen::V,נרדם,zaspati
1003,schlafen::V,ישן,spati
1004,aufwachen::V,התעורר,probuditi se
1005,aufstehen::V,קם,ustati
1006,sich erholen::V,נפש,odmoriti se
1007,krank werden::V,חלה,oboljeti se
1008,krank werden::V,חלה,razboljeti se
1009,krank sein::V,היה חולה,bolovati
1010,schmerzen::V,כאב,boljeti
1011,husten::V,השתעל,kašljati
1012,genesen::V,הבריא,ozdraviti
1013,genesen::V,הבריא,oporaviti se
1014,sterben::V,מת,umrijeti
1015,umkommen::V,נספה,skapati
1016,sich bewegen::V,נע,gibati se
1017,sich bewegen::V,נע,kretati se
1018,sich rühren::V,זז,maknuti se
1019,sich erheben::V,קם,dići se
1020,sich setzen::V,התישב,sjesti
1021,hinfallen::V,נפל,pasti
1022,laufen::V,הלך ברגל,hodati
1023,schreiten::V,פסע,stupati
1024,spazierengehen::V,טיל,šetati se
1025,eilen::V,אץ,hitati
1026,eilen::V,מהר,hitati
1027,sich beeilen::V,מהר,požuriti se
1028,sausen::V,אץ,juriti
1029,rennen::V,רץ,trčati
1030,springen::V,קפץ,skakati
1031,klettern::V,טפס,popeti se
1032,klettern::V,טפס,penjati se
1033,schaukeln::V,התנדנד,ljuljati se
1034,kriechen::V,זחל,puzati
1035,kriechen::V,זחל,gmizati
1036,schwimmen::V,שחה,plivati
1037,tauchen::V,צלל,roniti
1038,tauchen::V,צלל,gnjuriti
1039,rudern::V,חתר,veslati
1040,fahren::V,נסע,voziti se
1041,fliegen::V,עף,letjeti
1042,fliegen::V,עף,lijetati
1043,gehen::V,הלך,ići
1044,weggehen::V,עזב,otići
1045,abfahren::V,יצא,krenuti
1046,abfahren::V,יצא,otputovati
1047,anhalten::V,עצר,stati
1048,anhalten::V,עצר,zaustaviti
1049,hineingehen::V,נכנס,ulaziti
1050,eintreten::V,נכנס,ući
1051,kommen::V,בא,doći
1052,ankommen::V,הגיע,stići
1053,zurückkommen::V,שב,vratiti se
1054,zurückkommen::V,שב,povratiti se
1055,zurückkommen::V,חזר,vratiti se
1056,zurückkommen::V,חזר,povratiti se
1057,bleiben::V,נשאר,ostati
1058,warten::V,חכה,čekati
1059,warten::V,המתין,čekati
1060,erwarten::V,צפה,očekivati
1061,suchen::V,חפש,tražiti
1062,finden::V,מצא,naći
1063,versuchen::V,נסה,pokušati
1064,vorbereiten::V,הכין,spremiti
1065,vorbereiten::V,הכין,pripremiti
1066,lieben::V,אהב,voljeti
1067,mögen::V,אהב,voljeti
1068,lachen::V,צחק,smijati se
1069,rühren::V,נגע ללב,taknuti
1070,weinen::V,בכה,plakati
1071,schimpfen::V,גער,psovati
1072,sich ärgern::V,זעם,ljutiti se
1073,sich ärgern::V,כעס,ljutiti se
1074,sich fürchten::V,פחד,bojati se
1075,sich fürchten::V,חשש,bojati se
1076,fürchten::V,פחד מ,bojati se
1077,fürchten::V,חשש מ,bojati se
1078,fliehen::V,ברח,pobjeći
1079,flüchten::V,נמלט,utjeći
1080,sehen::V,ראה,vidjeti
1081,anschauen::V,הביט,ogledati
1082,ansehen::V,התבונן,gledati
1083,hören::V,שמע,čuti
1084,zuhören::V,הקשיב,slušati
1085,probieren::V,נסה,probati
1086,riechen::V,הריח,osjećati miris
1087,fühlen::V,חש,osjećati
1088,scheinen::V,נדמה,činiti se
1089,zu sehen sein::V,נראה,biti vidljiv
1090,vernehmen::V,נודע ל,saznati
1091,frieren::V,קר ל,zima je
1092,tun::V,פעל,raditi
1093,können::V,יכל,moći
1094,wollen::V,רצה,htjeti
1095,anfangen::V,התחיל,početi
1096,beenden::V,גמר,svršiti
1097,beenden::V,גמר,dovršiti
1098,aufhören::V,סים,prestati
1099,gelingen::V,הצליח,uspjeti
1100,geraten::V,עלה,desiti se
1101,öffnen::V,פתח,otvoriti
1102,schließen::V,סגר,zatvoriti
1103,stellen::V,העמיד,metnuti
1104,stellen::V,העמיד,postaviti
1105,setzen::V,הושיב,posaditi
1106,legen::V,שם,polagati
1107,berühren::V,נגע,doticati
1108,berühren::V,נגע,dodirivati
1109,verbinden::V,קשר,spojiti
1110,verbinden::V,קשר,zavezati
1111,bedecken::V,כסה,pokriti
1112,aufhängen::V,תלה,objesiti
1113,anzünden::V,הצית,upaliti
1114,anzünden::V,הצית,zapaliti
1115,aufheben::V,אסף,podići
1116,aufheben::V,אסף,podignuti
1117,zurücklassen::V,השאיר,ostaviti
1118,zurücklassen::V,השאיר,pustiti natrag
1119,verlieren::V,אבד,izgubiti
1120,fallen lassen::V,שמט,ispustiti
1121,fallen lassen::V,הפיל,ispustiti
1122,machen::V,עשה,uraditi
1123,machen::V,עשה,načiniti
1124,machen::V,עשה,napraviti
1125,herstellen::V,יצר,proizvesti
1126,bauen::V,בנה,graditi
1127,reparieren::V,תקן,popraviti
1128,verbessern::V,שפר,poboljšati
1129,ändern::V,שנה,promijeniti
1130,graben::V,חפר,kopati
1131,graben::V,חפר,kopkati
1132,beugen::V,כפף,saviti
1133,biegen::V,כופף,saviti
1134,biegen::V,כופף,sagnuti
1135,drehen::V,סובב,vrtjeti
1136,wenden::V,הפך,obrnuti
1137,umdrehen::V,סובב,okrenuti
1138,umdrehen::V,סובב,prevŕnuti
1139,heben::V,הרים,dizati
1140,hochheben::V,הרים,dignuti
1141,ergreifen::V,אחז,uhvatiti
1142,ergreifen::V,אחז,prihvatiti
1143,halten::V,החזיק,držati
1144,drücken::V,לחץ,pritiskivati
1145,schieben::V,הזיז,gurati
1146,kratzen::V,שרט,česati
1147,kratzen::V,שרט,grepsti
1148,kratzen::V,שפשף,česati
1149,kratzen::V,שפשף,grepsti
1150,lecken::V,לקק,lizati
1151,beißen::V,נשך,ujesti
1152,beißen::V,נשך,gristi
1153,abreißen::V,קרע,otkinuti
1154,abschneiden::V,חתך,odrezati
1155,binden::V,קשר,vezati
1156,stecken::V,תקע,turiti
1157,brechen::V,שבר,slomiti
1158,klopfen::V,נקש,lupati
1159,klopfen::V,נקש,kucati
1160,hauen::V,הכה,tući
1161,hauen::V,הכה,udarati
1162,kleben::V,הדביק,lijepiti
1163,reiben::V,שפשף,trti
1164,streichen::V,מרח,namazati
1165,schleifen::V,השחיז,brusiti
1166,schneiden::V,גזר,rezati
1167,rütteln::V,נענע,drmati
1168,schütteln::V,נער,tresti
1169,schwenken::V,נופף,mahati
1170,schwenken::V,טלטל,mahati
1171,schütten::V,שפך,sipati
1172,schütten::V,שפך,lijevati
1173,füllen::V,מלא,napuniti
1174,einwickeln::V,עטף,umotati
1175,einwickeln::V,עטף,zamotati
1176,tragen::V,נשא,nositi
1177,schleppen::V,סחב,tegliti
1178,ziehen::V,משך,vući
1179,aufbewahren::V,שמר,čuvati
1180,werfen::V,זרק,bacati
1181,fangen::V,תפס,loviti
1182,fangen::V,תפס,hvatati
1183,packen::V,אחז,ščepati
1184,packen::V,אחז,zgrabiti
1185,verstecken::V,החביא,sakriti
1186,teilen::V,חלק,podijeliti
1187,schicken::V,שלח,slati
1188,bringen::V,הביא,donijeti
1189,hinzufügen::V,הוסיף,dodati
1190,hinzufügen::V,הוסיף,pridati
1191,bekommen::V,תפס,dobiti
1192,erhalten::V,קבל,primiti
1193,nehmen::V,אחז,uzeti
1194,wählen::V,בחר,izabrati
1195,auswählen::V,בחר ב,odabrati
1196,bewahren::V,קים,sačuvati
1197,behindern::V,מנע,smetati
1198,verderben::V,מנע,pokvariti
1199,beschädigen::V,הזיק,oštetiti
1200,zerbrechen::V,נשבר,razbiti
1201,zerbrechen::V,נשבר,prelomiti
1202,zerreißen::V,קרע,poderati
1203,zerreißen::V,קרע,rastrgnuti
1204,zerstören::V,הרס,razoriti
1205,zerstören::V,הרס,razrušiti
1206,zerstören::V,השמיד,razoriti
1207,zerstören::V,השמיד,razrušiti
1208,verbrennen::V,שרף,spaliti
1209,verbrennen::V,שרף,sagorjeti
1210,geben::V,נתן,dati
1211,reichen::V,העביר,pružiti
1212,schenken::V,נתן במתנה,darivati
1213,versprechen::V,הבטיח,obećati
1214,wünschen::V,אחל,željeti
1215,loben::V,שבח,hvaliti
1216,küssen::V,נשק,ljubiti
1217,wiegen::V,נדנד,njihati
1218,wiegen::V,נדנד,ljuljati
1219,zudecken::V,כסה,pokriti
1220,wecken::V,עורר,probuditi
1221,zeigen::V,הראה,pokazati
1222,führen::V,הביא,voditi
1223,führen::V,הוביל,voditi
1224,lehren::V,למד,učiti
1225,unterrichten::V,למד,poučiti
1226,aufziehen::V,רומם,uzgajati
1227,leiten::V,נהל,upravljati
1228,antreiben::V,המרץ,natjeravati
1229,lassen::V,נתן,dati
1230,einladen::V,הזמין,pozvati
1231,vereinigen::V,אחד,ujediniti
1232,vereinigen::V,לכד,ujediniti
1233,besuchen::V,בקר,posjetiti
1234,treffen::V,פגש,sresti
1235,sich versammeln::V,התאסף,okupiti se
1236,spielen::V,שחק,igrati se
1237,singen::V,שר,pjevati
1238,tanzen::V,רקד,plesati
1239,sich trennen::V,נפרד,razići se
1240,verlassen::V,עזב,ostaviti
1241,verlassen::V,עזב,napustiti
1242,retten::V,הציל,spasiti
1243,bewachen::V,שמר,čuvati
1244,bewachen::V,שמר,stražariti
1245,schützen::V,אבטח,čuvati
1246,verteidigen::V,הגן,obraniti
1247,sich schlagen::V,התכתש,biti se
1248,sich schlagen::V,התכתש,udariti se
1249,schießen::V,ירה,pucati
1250,schießen::V,ירה,strijeljati
1251,siegen::V,גבר,pobijediti
1252,siegen::V,נצח,pobijediti
1253,ärgern::V,עצבן,ljutiti
1254,schlagen::V,הכה,biti
1255,schlagen::V,הכה,udariti
1256,schlagen::V,הלקה,biti
1257,schlagen::V,הלקה,udariti
1258,treten::V,בעט,šutnuti
1259,stechen::V,דקר,ubosti
1260,stoßen::V,דחק,gurnuti
1261,stehlen::V,גנב,ukrasti
1262,stören::V,קטע,smetati
1263,stören::V,הפריע,smetati
1264,belästigen::V,הציק,smetati
1265,belästigen::V,הציק,dosaditi
1266,belästigen::V,הטריד,smetati
1267,belästigen::V,הטריד,dosaditi
1268,verbergen::V,הצניע,skriti
1269,täuschen::V,שגע,obmanuti
1270,betrügen::V,הונה,prevarati
1271,töten::V,הרג,ubiti
1272,wohnen::V,גר,stanovati
1273,arbeiten::V,עבד,raditi
1274,sammeln::V,אסף,sabrati
1275,pflücken::V,קטף,ubrati
1276,jagen::V,צד,loviti
1277,fischen::V,דג,ribati
1278,fischen::V,דג,loviti ribu
1279,fassen::V,תפס,uloviti
1280,hüten::V,רעה,pasti
1281,treiben::V,הוציא,goniti
1282,anbinden::V,קשר,privezati
1283,füttern::V,הלעיט,hraniti
1284,melken::V,חלב,musti
1285,hacken::V,קצץ,sjeckati
1286,gießen::V,השקה,politi
1287,reifen::V,בשל,sazreti
1288,zubereiten::V,הכין,prigotoviti
1289,kochen::V,בשל,kuhati
1290,backen::V,אפה,peći
1291,braten::V,צלה,peći
1292,braten::V,צלה,pržiti
1293,braten::V,טגן,peći
1294,braten::V,טגן,pržiti
1295,umrühren::V,ערבב,promiješati
1296,stricken::V,סרג,plesti
1297,nähen::V,תפר,šiti
1298,färben::V,צבע,obojiti
1299,reinigen::V,נקה,očistiti
1300,reinigen::V,נקה,počistiti
1301,waschen::V,רחץ,prati
1302,waschen::V,כבס,prati
1303,abwischen::V,נגב,otrti
1304,spülen::V,שטף,isprati
1305,spülen::V,שטף,oplakati
1306,fegen::V,טאטא,mesti
1307,fegen::V,טאטא,pomesti
1308,kehren::V,טאטא,mesti
1309,baden::V,טבל,kupati se
1310,baden::V,שחה,kupati se
1311,sich waschen::V,התרחץ,umiti se
1312,sich waschen::V,התרחץ,prati se
1313,ausziehen::V,הוריד,svući
1314,anziehen::V,לבש,obući
1315,sich anziehen::V,התלבש,obući se
1316,kämmen::V,סרק,češljati
1317,schmücken::V,קשט,uresiti
1318,schmücken::V,קשט,nakititi
1319,sagen::V,אמר,reći
1320,sagen::V,אמר,kazati
1321,sprechen::V,דבר,govoriti
1322,reden::V,דבר,govoriti
1323,reden::V,דבר,besjediti
1324,sich unterhalten::V,שוחח,razgovarati se
1325,fragen::V,שאל,pitati
1326,bitten::V,בקש,moliti
1327,erzählen::V,ספר,ispričati
1328,erzählen::V,ספר,pripovjediti
1329,mitteilen::V,מסר,saopćiti
1330,mitteilen::V,הודיע,saopćiti
1331,nennen::V,קרא בשם,nazvati
1332,rufen::V,גיס,zvati
1333,rufen::V,גיס,dozvati
1334,rufen::V,הזמין לבוא,zvati
1335,rufen::V,הזמין לבוא,dozvati
1336,prahlen::V,התרברב,hvalisati se
1337,übersetzen::V,תרגם,prevesti
1338,denken::V,חשב,misliti
1339,glauben::V,האמין,vjerovati
1340,bemerken::V,הבחין,zapaziti
1341,bemerken::V,הבחין,primijetiti
1342,erkennen::V,זהה,prepoznati
1343,begreifen::V,קלט,pojmiti
1344,begreifen::V,קלט,shvatiti
1345,begreifen::V,הבין,pojmiti
1346,begreifen::V,הבין,shvatiti
1347,verstehen::V,הבין,razabrati
1348,lernen::V,למד,učiti se
1349,wissen::V,ידע,znati
1350,sich erinnern an::V,זכר,sjetiti se
1351,vergessen::V,שכח,zaboraviti
1352,messen::V,מדד,mjeriti
1353,zählen::V,ספר,brojiti
1354,rechnen::V,חשב,računati
1355,lesen::V,קרא,čitati
1356,malen::V,ציר,slikati
1357,zeichnen::V,שרטט,crtati
1358,schreiben::V,כתב,pisati
1359,besitzen::V,היה בעל של,imati
1360,besitzen::V,היה בעל של,posjedovati
1361,kaufen::V,קנה,kupiti
1362,kaufen::V,רכש,kupiti
1363,verkaufen::V,מכר,prodati
1364,verkaufen::V,מכר,raspačati
1365,bezahlen::V,שלם,platiti
1366,zahlen::V,שלם,plaćati
1367,beherrschen::V,שלט,vladati
1368,beherrschen::V,שלט,gospodariti
1369,ertragen::V,סבל,trpjeti
1370,ertragen::V,סבל,podnijeti
