,Concept_ID,ta,mhr
631,schlecht::A,கெட்ட,шӱ́кшӧ
632,richtig::A,சரியான,чы́нле
633,schlimm::A,அருவருப்பான,аля́к
634,schlimm::A,அருவருப்பான,тыра́н
635,wahr::A,உண்மையான,чы́нле
636,wahr::A,உண்மையான,настоя́щий
637,alt::A,பழைய,то́што
638,neu::A,புதிய,у
639,ehemalig::A,முன்நாள்,о́нчычсо
640,ehemalig::A,முன்நாள்,онда́кысе
641,alt[Lebewesen]::A,வயதான,шо́нто
642,jung::A,இளமையான,са́мырык
643,arm::A,ஏழ்மையான,нужна́
644,reich::A,செல்வம் படைத்த,поя́н
645,bekannt::A,பழக்கப்பட்ட,па́лыме
646,berühmt::A,புகழ்பெற்ற,лӱ́млӧ
647,fremd::A,அயல் நாட்டு,йот
648,verschieden::A,வித்தியாசமான,тӱ́рлӧ
649,nah::A,பக்கத்தில் உள்ள,ли́шыл
650,fern::A,தொலை தூரத்தில்,тора́
651,fern::A,தொலை தூரத்தில்,мӱ́ндыр
652,linker::A,மீந்திருக்கும்,шола́
653,rechter::A,வலதுபக்கம்,пурла́
654,anderer::A,மற்ற,вес
655,anderer::A,மற்ற,мо́ло
656,erster::A,முதனமையான,и́кымше
657,zweiter::A,இரண்டாவது,ко́кымшо
658,dritter::A,மூன்றாவது,ку́мшо
659,letzter::A,கடைசி,пыта́ртыш
660,allein::ADV,தனியாக,шкет
661,auf einmal::ADV,தடீரென்று,икана́ште
662,zusammen::ADV,சேர்ந்து,пырля́
663,lange::ADV,அதிக நோம்,кужу́н
664,plötzlich::ADV,தடீரென்று,кенета́
665,sofort::ADV,உடனடியாக,кызыта́к
666,später::ADV,பிறகு,варара́к
667,jetzt::ADV,இப்பொழது,ы́нде
668,jetzt::ADV,இப்பொழது,кы́зыт
669,heute::ADV,இன்று,та́че
670,morgen::ADV,நாளைக்கு,эрла́
671,bald::ADV,சீக்கிரம்,вашке́
672,dann::ADV,அப்பொழுது,вара́
673,gestern::ADV,நேற்று,теҥге́че
674,einst::ADV,ஒரே முறை,икана́
675,damals::ADV,அப்பொழுது,туна́м
676,danach::ADV,பிற்பாடு,вара́
677,vorher::ADV,முன்பாக,о́нчыч
678,zuerst::ADV,முதலில்,онда́к
679,einmal::ADV,ஒரே முறை,икана́
680,manchmal::ADV,சில நேரங்களில்,ка́шын
681,manchmal::ADV,சில நேரங்களில்,кокла́н
682,oft::ADV,அடிக்கடி,чӱ́чкыдын
683,immer::ADV,எப்பொழுதும்,эре́
684,immer::ADV,எப்பொழுதும்,ту́тыш
685,niemals::ADV,ஒருபோதும் இல்லை,ок нигуна́м
686,hier::ADV,இங்கே,ты́ште
687,hierhin::ADV,இவ்விடத்திற்கு,ты́шке
688,hierhin::ADV,இவ்விடத்திற்கு,тыш
689,von hier::ADV,இனி,тыше́ч
690,von hier::ADV,இனி,тыве́ч
691,dort::ADV,அங்கே,ту́што
692,dorthin::ADV,அவ்விடத்திற்கு,туш
693,dorthin::ADV,அவ்விடத்திற்கு,ту́шко
694,geradeaus::ADV,முன்னாலிருக்கும்,вик
695,vorwärts::ADV,முன்புறமாக,о́нчыко
696,rückwärts::ADV,பின்னோக்கி,шеҥге́к
697,zurück::ADV,பின்பக்கம்,мӧҥге́ш
698,unten::ADV,கீழாக,ӱ́лнӧ
699,unten::ADV,கீழாக,йыма́лне
700,hinab::ADV,கீழ் நோக்கி,йыма́к
701,oben::ADV,மேலே,кӱ́шнӧ
702,oben::ADV,மேலே,ӱмба́лне
703,hinauf::ADV,மேலே,кӱ́ш
704,hinauf::ADV,மேலே,кӱ́шкӧ
705,überall::ADV,எல்லா இடத்திலும்,чыла́ вере́
706,nicht::ADV,இல்லை,ок
707,nicht::ADV,இல்லை,о́геш
708,ein wenig::ADV,கொஞ்சம்,изи́ш
709,kaum::ADV,அரிதாக,пыкше́
710,sehr::ADV,மிக்க,чот
711,so::ADV,மிகவும்,тыге́
712,noch::ADV,இப்பொழுதும்,а́ле
713,nur::ADV,மட்டும்,гына́
714,schon::ADV,ஏற்கனவே,ы́нде
715,wieder::ADV,மறுபடியும்,ада́к
716,vergebens::ADV,வீண்,ара́м
717,vor::PRP,முன்,о́нчыч
718,hinter::PRP,பின்பக்கம்,шеҥге́лне
719,unter::PRP,கீழே,йыма́лне
720,durch::PRP,ஊடே,вошт
721,neben::PRP,அடுத்து,вокте́н
722,zwischen::PRP,இடையில்,кокла́ште
723,wegen::PRP,ஏனெனில்,верч
724,dies::PRN,இது,ти́де
725,das::PRN,அது,са́де
726,alles::PRN,ஒவ்வொன்றும்,чыла́
727,ich::PRN,நான்,мый
728,du::PRN,நீ,тый
729,er::PRN,அவன்,ту́до
730,wir::PRN,நாம்,ме
731,wir::PRN,நாங்கள்,ме
732,ihr::PRN,நீங்கள்,те
733,sie::PRN,அவர்கள்,ну́но
734,was::FPRN,என்ன,мо
735,wer::FPRN,யார்,кӧ
736,wo::FADV,எங்கே,куша́н
737,wohin::FADV,எதற்கு,куш
738,wohin::FADV,எதற்கு,ку́шко
739,wie::FADV,எப்படி,кузе́
740,warum::FADV,ஏன்,мо
741,warum::FADV,ஏன்,мола́н
742,wieviel::FNUM,எவ்வளவு,куна́р
743,eins::NUM,ஒன்று,ик
744,zwei::NUM,இரண்டு,ко́кыт
745,drei::NUM,மூன்று,кум
746,vier::NUM,நான்கு,ныл
747,fünf::NUM,ஐந்து,вич
748,sechs::NUM,ஆறு,куд
749,sieben::NUM,ஏழு,шым
750,acht::NUM,எட்டு,канда́ш
751,neun::NUM,ஒன்பது,инде́ш
752,zehn::NUM,பத்து,лу
753,elf::NUM,பதினொன்று,лати́к
754,zwölf::NUM,பன்னிரண்டு,латко́к
755,zwanzig::NUM,இருபது,ко́ло
756,dreißig::NUM,முப்பது,ку́мло
757,vierzig::NUM,நாற்பது,ны́лле
758,fünfzig::NUM,ஐமபது,ви́тле
759,sechzig::NUM,அறுபது,ку́дло
760,siebzig::NUM,எழுபது,шы́мле
761,achtzig::NUM,எண்பது,канда́шле
762,neunzig::NUM,தொன்னூறு,инде́шле
763,hundert::NUM,நூறு,шӱ́дӧ
764,tausend::NUM,ஆயிரம்,тӱже́м
765,und::CNJ,மற்றும்,да
766,und::CNJ,மற்றும்,ден
767,oder::CNJ,அல்லது,я
768,oder::CNJ,அல்லது,а́ле
769,stehen::V,நில்,шога́ш
770,sitzen::V,உட்கார்,шинча́ш
771,liegen::V,படு,кия́ш
772,hängen::V,தொங்கச் செய்,кеча́ш
773,werden::V,ஆகு,лия́ш
774,passieren::V,நிகழ்,лия́ш
775,beginnen::V,ஆரம்பி,тӱҥгала́ш
776,enden::V,முடி,пыта́ш
777,wechseln::V,மாற்று,вашталта́ш
778,aufgehen[Sonne]::V,உயர எழு,лекта́ш
779,untergehen[Sonne]::V,பொறுத்து,шинча́ш
780,scheinen[Sonne]::V,பிரகாசி,волгалта́ш
781,donnern::V,இடி,кӱдырта́ш
782,donnern::V,இடி,сургалта́ш
783,wehen::V,வீசு,пуа́ш
784,strömen::V,பாயதல்,шийалтара́ш
785,fließen::V,நீரோட்டம் போக்கில் போ,йога́ш
786,sich drehen::V,சுழல்,пӧрда́ш
787,schwanken::V,தள்ளாடு,лӱҥга́ш
788,schwanken::V,தள்ளாடு,тайныла́ш
789,schwingen::V,ஆடு,рӱпшалта́ш
790,fallen::V,விழு,воза́ш
791,fallen::V,விழு,йӧрла́ш
792,brennen::V,எரி,йӱла́ш
793,rauchen::V,பகை பிடி,шикша́ш
794,regnen::V,மழை பெய்,йӱра́ш
795,gefrieren::V,உறைந்துவிடு,кылма́ш
796,gefrieren::V,உறைந்துவிடு,ияҥа́ш
797,tauen::V,உருகு,шула́ш
798,schmelzen::V,உருகு,лева́ш
799,trocknen::V,உலர்த்து,кошка́ш
800,sieden::V,கொதிக்க வை,шола́ш
801,faulen::V,அழுகச் செய்,шӱя́ш
802,verfaulen::V,அழுகச் செய்,шӱйы́н шуа́ш
803,reißen::V,திடீரென அறு,кӱрла́ш
804,versinken::V,மூழ்கு,пуре́н кая́ш
805,vergehen::V,கடந்துசெல்,эрте́н кая́ш
806,erscheinen::V,தோன்றச்,толы́н лекта́ш
807,verschwinden::V,மறைந்து போ,йома́ш
808,sinken::V,பதைவுறு,пуча́ш
809,abnehmen::V,குறை,пуча́ш
810,zunehmen::V,உயர்த்து,шукема́ш
811,steigen::V,உயர எழு,нӧлталта́ш
812,wachsen::V,வளர்,кушка́ш
813,glänzen::V,மிளிர்,йылгыжа́ш
814,funkeln::V,பிரகாசி,чолга́ш
815,lärmen::V,கொம்பு,рӱшка́ш
816,läuten::V,மணியொலியிசை,мура́ш
817,klingeln::V,மணி அடி,йыҥгырта́ш
818,klirren::V,கிலுங்கு,чылдыртата́ш
819,brausen::V,இரைதல்,лӱшка́ш
820,rauschen::V,சலசலப்பு,лыжга́ш
821,klingen::V,சிலம்புதல்,йоҥга́ш
822,bellen::V,குரை,опта́ш
823,heulen::V,ஊளையிடு,урмыжа́ш
824,blasen::V,ஊது,пуала́ш
825,pfeifen::V,சீழ்க்கை எழப்பு,шӱ́шкаш
826,schreien::V,கூச்சலிடு,кычкыра́ш
827,stöhnen::V,வேதனை,йыҥыса́ш
828,zittern::V,நடுங்கு,чытыра́ш
829,leben::V,உயிருடனிரு,ила́ш
830,geboren werden::V,பிற,шоча́ш
831,atmen::V,சுவாசி,шӱла́ш
832,trinken::V,குடி,йӱа́ш
833,essen::V,சாப்பிடு,кочка́ш
834,schlucken::V,முழுங்கு,нела́ш
835,müde werden::V,கையயர்தல்,ноя́ш
836,einschlafen::V,தூங்க,мале́н колта́ш
837,schlafen::V,தூங்கு,мала́ш
838,aufwachen::V,எழுப்பு,помыжалта́ш
839,aufstehen::V,எழுந்திரு,кынела́ш
840,sich erholen::V,இளைப்பாறு,кана́ш
841,krank werden::V,விழுதல்,черлане́н воза́ш
842,krank sein::V,நருக்கலாயிருக்க,черлане́н кия́ш
843,schmerzen::V,நோவுறு,коршта́ш
844,husten::V,இருமு,кокыра́ш
845,genesen::V,குணம் அடை,тӱрла́ш
846,genesen::V,குணம் அடை,тазаҥа́ш
847,sterben::V,மரணமடை,кола́ш
848,umkommen::V,நசி,вуй йома́ш
849,sich bewegen::V,நகர்த்து,кошта́ш
850,sich rühren::V,அசை,тарвана́ш
851,sich erheben::V,எழுந்து நில்,кынела́ш
852,sich setzen::V,உட்கார்,шинча́ш
853,hinfallen::V,விழு,йӧрла́ш
854,laufen::V,நட,кошта́ш
855,schreiten::V,கவடுவைத்தல்,ошкыла́ш
856,spazierengehen::V,உலவு,гуля́яш
857,eilen::V,விரைந்து,вашка́ш
858,sich beeilen::V,அவசரப்படுத்து,вашкешта́ш
859,sausen::V,விரைந்து செல்,юлтка́ш
860,rennen::V,ஓடு,куржтала́ш
861,springen::V,குதி,тӧршта́ш
862,klettern::V,ஏறு,кӱза́ш
863,schaukeln::V,தள்ளாடு,лӱҥгалта́ш
864,kriechen::V,மெதுவாக நடந்து செல்,нушка́ш
865,schwimmen::V,நீந்து,ия́ш
866,tauchen::V,மூழ்கி நீச்சலடி,шуҥгалта́ш
867,rudern::V,துடுப்புப் போடு,удыра́ш
868,fahren::V,ஓட்டு,кудала́ш
869,fliegen::V,பற,чоҥешта́ш
870,gehen::V,போ,кая́ш
871,weggehen::V,விலகிச் செல்,кораҥа́ш
872,abfahren::V,புறப்பட்டுச் செல்,лекта́ш
873,anhalten::V,நின்றுவிடு,чарна́ш
874,hineingehen::V,மறையச் செய்,пура́ш
875,eintreten::V,நுழை,пура́ш
876,kommen::V,வா,тола́ш
877,ankommen::V,வநது சேர்,шуа́ш
878,zurückkommen::V,திரும்பி வா,пӧртыла́ш
879,bleiben::V,இரு,кода́ш
880,warten::V,தாமதி,вуча́ш
881,erwarten::V,எதிர்நோக்கு,вуча́ш
882,suchen::V,தேடு,кычала́ш
883,finden::V,கண்டுபிடி,муа́ш
884,versuchen::V,முயற்சி செய்,толаша́ш
885,vorbereiten::V,ஆயத்தம் செய்,ямдыла́ш
886,lieben::V,அன்பு செலுத்து,йӧрата́ш
887,mögen::V,விரும்பு,йӧрата́ш
888,lachen::V,சிரி,воштыла́ш
889,rühren::V,இதயத்தைத் தொடு,ку́мыл тарвата́ш
890,weinen::V,அழு,шорта́ш
891,schimpfen::V,சாபமிடு,каргаша́ш
892,sich ärgern::V,கோப்பபடு,сыра́ш
893,sich fürchten::V,பயப்படு,лӱда́ш
894,fürchten::V,பயப்படுத்து,лӱда́ш
895,fliehen::V,ஓடு,куржа́ш
896,flüchten::V,தப்பிவிடு,куржа́ш
897,sehen::V,பார்,ужа́ш
898,anschauen::V,கூர்ந்து கவனி,онча́ш
899,ansehen::V,கவனி,эскера́ш
900,hören::V,கேள்,кола́ш
901,zuhören::V,சுவைத்துப் பார்,колышта́ш
902,probieren::V,ருசி,тамла́ш
903,riechen::V,முகர்ந்து பார்,ӱпшынча́ш
904,fühlen::V,தொட்டுணர்,шижа́ш
905,scheinen::V,காணப்படு,чуча́ш
906,zu sehen sein::V,தோன்றுதல்,коя́ш
907,vernehmen::V,கேள்,кола́ш
908,frieren::V,குதுகுதுகு,кылма́ш
909,tun::V,செய்,ышта́ш
910,können::V,இயல்வது,мошта́ш
911,wollen::V,விரும்பு,тӱна́ш
912,anfangen::V,தொடங்கு,тӱҥала́ш
913,beenden::V,முடி,пытара́ш
914,aufhören::V,நிறுத்து,чарна́ш
915,gelingen::V,வெற்றி,сай лекта́ш
916,geraten::V,ஏற்படுத்து,лекта́ш
917,öffnen::V,திற,поча́ш
918,schließen::V,மூடு,петыра́ш
919,stellen::V,வை,шында́ш
920,setzen::V,வை,шында́ш
921,legen::V,பரப்பி வை,опта́ш
922,legen::V,பரப்பி வை,пышта́ш
923,berühren::V,பதி,тӱка́ш
924,verbinden::V,சேர்,пида́ш
925,bedecken::V,உறைபோடு,леведа́ш
926,aufhängen::V,தொங்கவிடு,сака́ш
927,anzünden::V,எரியூட்டு,чӱкта́ш
928,aufheben::V,பொறுக்கி எடு,нӧлтала́ш
929,zurücklassen::V,விட்டுச் செல்,кода́ш
930,verlieren::V,இழ,йомдара́ш
931,fallen lassen::V,அளவில் குறைவு,воза́ш
932,machen::V,தயார்செய்,ышта́ш
933,herstellen::V,உற்பத்தி செய்,ямдыла́ш
934,bauen::V,கட்டு,чоҥа́ш
935,reparieren::V,பழுது பார்,ачала́ш
936,verbessern::V,மேம்படுத்து,саемда́ш
937,ändern::V,மாற்றி அமை,весемда́ш
938,graben::V,குழி வெட்டு,кӱнча́ш
939,beugen::V,வனை,пӱгырта́ш
940,biegen::V,வனை,лывырта́ш
941,drehen::V,சுழல்,пӱтыра́ш
942,wenden::V,குடைகவிழு,ирала́ш
943,umdrehen::V,சுற்றும் முற்றும் பார்,савырала́ш
944,heben::V,தூக்கு,нӧлта́ш
945,hochheben::V,தூக்கு,нӧлта́ш
946,ergreifen::V,பறி,руалта́ш
947,halten::V,பிடித்துக் கொள்,куча́ш
948,drücken::V,அழுத்து,иша́ш
949,drücken::V,அழுத்து,темда́ш
950,schieben::V,தள்ளு,шӱкала́ш
951,kratzen::V,கீறு,удыра́ш
952,lecken::V,நக்கு,нула́ш
953,beißen::V,கடி,пура́ш
954,abreißen::V,கிழி,кӱрла́ш
955,abschneiden::V,வெட்டி எடு,пӱчка́ш
956,binden::V,கட்டு,кылда́ш
957,stecken::V,பதிய வை,шуралта́ш
958,brechen::V,உடை,тодышта́ш
959,klopfen::V,தட்டு,кыра́ш
960,hauen::V,அடி,тӱя́ш
961,kleben::V,ஒட்டு,клеитла́ш
962,reiben::V,தேய்,йыга́ш
963,reiben::V,தேய்,туржала́ш
964,streichen::V,பரவச்செய்,шӱра́ш
965,schleifen::V,அரை,шума́ш
966,schleifen::V,அரை,яна́ш
967,schneiden::V,துண்டாக்கு,пӱчка́ш
968,rütteln::V,மெல்ல தள்ளு,рӱза́ш
969,schütteln::V,குலுக்கு,почка́ш
970,schwenken::V,ஊஞ்சலாடு,рӱза́ш
971,schütten::V,ஊற்று,опта́ш
972,füllen::V,நிரப்பு,тема́ш
973,einwickeln::V,சுற்று,вӱдыла́ш
974,tragen::V,எடுத்துச் செல்,нумала́ш
975,schleppen::V,இழுத்துச் செல்,шӱдыра́ш
976,ziehen::V,இழு,шупша́ш
977,aufbewahren::V,வைத்துக் கொள்,арала́ш
978,werfen::V,வீசி எறி,шуа́ш
979,werfen::V,வீசி எறி,кышка́ш
980,fangen::V,பிடி,куча́ш
981,packen::V,பிடித்துக்கொள்,руалта́ш
982,verstecken::V,மறை,тоя́ш
983,teilen::V,பாகங்களாகப் பிரி,пӧла́ш
984,schicken::V,அனுப்பு,колта́ш
985,bringen::V,கொண்டு வா,конда́ш
986,hinzufügen::V,சேர்,ешара́ш
987,bekommen::V,பெறு,нала́ш
988,erhalten::V,பெறு,нала́ш
989,nehmen::V,எடு,нала́ш
990,wählen::V,தேர்ந்தெடு,сайла́ш
991,auswählen::V,தேர்ல்தெடு,таҥгла́ш
992,bewahren::V,கெடாது பேணு,сакла́ш
993,behindern::V,தடங்கல் செய்,чаракла́ш
994,verderben::V,நாசமாக்கு,пужа́ш
995,beschädigen::V,சேதப்படுத்து,пужа́ш
996,zerbrechen::V,உடை,пудырта́ш
997,zerreißen::V,கிழி,кӱрла́ш
998,zerstören::V,அழி,шалата́ш
999,verbrennen::V,எரியூட்டு,йӱлата́ш
1000,geben::V,கொடு,пуа́ш
1001,reichen::V,வழங்கு,пуа́ш
1002,schenken::V,மொயத்தல்,пӧлекла́ш
1003,versprechen::V,உறுதியளி,сӧра́ш
1004,wünschen::V,ஆசைப்படு,тылана́ш
1005,loben::V,புகழ்ச்சி கூறு,мокта́ш
1006,küssen::V,முத்தமிடு,шупшала́ш
1007,wiegen::V,ஆட்டுத்தல்,рӱпша́ш
1008,zudecken::V,உறைபோடு,леведа́ш
1009,wecken::V,எழுப்பு,помыжалтара́ш
1010,zeigen::V,காட்டு,ончыкта́ш
1011,führen::V,வழிகாட்டி,вӱда́ш
1012,lehren::V,சொல்லிக் கொடு,туныкта́ш
1013,unterrichten::V,அறிவுரை கூறு,туныкта́ш
1014,aufziehen::V,வளர்,орышта́ш
1015,leiten::V,அழைத்துச் செல்,вӱда́ш
1016,leiten::V,அழைத்துச் செல்,вуйлата́ш
1017,antreiben::V,தூண்டு,поктыла́ш
1018,lassen::V,விடு,-та́ш
1019,einladen::V,அழை,ӱжа́ш
1020,vereinigen::V,ஒன்றாகச் சேர்,иктешла́ш
1021,besuchen::V,வருகை புரி,то́лын кая́ш
1022,treffen::V,சந்தி,вашлия́ш
1023,sich versammeln::V,தொகுப்பு,погына́ш
1024,sich versammeln::V,தொகுப்பு,чумырга́ш
1025,spielen::V,விளையாடு,мода́ш
1026,singen::V,பாடு,мура́ш
1027,tanzen::V,நடனமாடு,кушта́ш
1028,sich trennen::V,தனிப்படடுத்து,ойырла́ш
1029,verlassen::V,கைவிடு,кудалта́ш
1030,retten::V,காப்பாற்று,утара́ш
1031,bewachen::V,காவல் செய்,орола́ш
1032,schützen::V,பாதுகாப்பு செய்,арала́ш
1033,verteidigen::V,எதிர்த்து நில்,арала́ш
1034,sich schlagen::V,பூசலிடு,кредала́ш
1035,schießen::V,சுட்டுக் கொல்,лӱя́ш
1036,siegen::V,வெற்றி பெறு,сеҥа́ш
1037,ärgern::V,எரிச்சலூட்டு,сырыкта́ш
1038,schlagen::V,அடி,пера́ш
1039,treten::V,உதை,тошка́ш
1040,stechen::V,கொட்டு,кера́ш
1041,stoßen::V,நெருக்கு,шӱкала́ш
1042,stehlen::V,திருடு,шолышта́ш
1043,stören::V,தொல்லைகொடு,мешая́ш
1044,belästigen::V,தொல்லை கொடு,толаштара́ш
1045,verbergen::V,மறை,шылта́ш
1046,täuschen::V,ஏமாற்று,ондала́ш
1047,betrügen::V,ஏமாற்று,ондала́ш
1048,töten::V,கொல்,пушта́ш
1049,wohnen::V,தங்கியிரு,ила́ш
1050,arbeiten::V,வேலை செய்,пашалана́ш
1051,arbeiten::V,வேலை செய்,паша́м ышта́ш
1052,sammeln::V,ஒன்றுசேர்,пога́ш
1053,pflücken::V,கொய்து எடு,кӱра́ш
1054,jagen::V,வேட்டையாடு,сонарла́ш
1055,fischen::V,மீன் பிடி,кол куча́ш
1056,fassen::V,பிடி,куча́ш
1057,hüten::V,காவல் செய்,кӱта́ш
1058,treiben::V,ஓட்டு,покта́ш
1059,anbinden::V,கட்டு,йолышта́ш
1060,füttern::V,உணவளி,пукша́ш
1061,melken::V,பால் கற,лӱшта́ш
1062,hacken::V,வெட்டி எடு,руа́ш
1063,gießen::V,நீர்ப் பாய்ச்சு,шава́ш
1064,reifen::V,பழு,кӱа́ш
1065,zubereiten::V,சமையல் செய்,ямдыла́ш
1066,kochen::V,வேகவை,шолта́ш
1067,backen::V,வெப்பத்தில் வாட்டு,кӱкташ
1068,braten::V,பொரியச் செய்,пуштыла́ш
1069,braten::V,பொரியச் செய்,жаритла́ш
1070,umrühren::V,கலக்கு,луга́ш
1071,stricken::V,பின்னியிழை,пида́ш
1072,nähen::V,தையல் வேலை செய்,урга́ш
1073,färben::V,வண்ணம் பெறச் செய்,чиялта́ш
1074,reinigen::V,சுத்தம் செய்,эрыкта́ш
1075,waschen::V,கழுவு,мушка́ш
1076,abwischen::V,துடை,ӱшта́ш
1077,spülen::V,அலசு,шӱалта́ш
1078,fegen::V,பெறுக்கு,ӱшта́ш
1079,kehren::V,பெறுக்கு,ӱшта́ш
1080,baden::V,குளி,йӱштыла́ш
1081,sich waschen::V,கழுவு,мушкылта́ш
1082,ausziehen::V,கழற்று,кудаша́ш
1083,anziehen::V,புனைதல்,чия́ш
1084,sich anziehen::V,உடுத்துதல்,чия́ш
1085,kämmen::V,தலை வாரிக் கொள்,шера́ш
1086,schmücken::V,அழகுபடுத்து,тӱзата́ш
1087,schmücken::V,அழகுபடுத்து,чеверта́ш
1088,sagen::V,சொல்,ойла́ш
1089,sagen::V,சொல்,каласа́ш
1090,sprechen::V,பேசு,кутыра́ш
1091,reden::V,பெசு,мутлана́ш
1092,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,кутыра́ш
1093,fragen::V,கேள்,йода́ш
1094,bitten::V,வேண்டு,йода́ш
1095,erzählen::V,சொல்,ойла́ш
1096,mitteilen::V,சொல்,увертара́ш
1097,nennen::V,பெயரிடுதல்,лӱмда́ш
1098,rufen::V,கூச்சலிடு,ӱжа́ш
1099,prahlen::V,தற்பெருமை பேசு,моктана́ш
1100,übersetzen::V,மொழிபெயர்ப்பு செய்,кусара́ш
1101,denken::V,யோசி,шона́ш
1102,glauben::V,நம்பு,ӱшана́ш
1103,bemerken::V,கவனி,шижа́ш
1104,erkennen::V,அடையாளம் கண்டுகொள்,пала́ш
1105,begreifen::V,பற்றிக்கொள்,ыҥла́ш
1106,verstehen::V,புரிந்து கொள்,умыла́ш
1107,lernen::V,கற்றுக்கொள்,тунема́ш
1108,wissen::V,தெரிந்திரு,шинча́ш
1109,sich erinnern an::V,நினைவு கூர்,шарна́ш
1110,vergessen::V,மற,монда́ш
1111,messen::V,அளவிடு,виса́ш
1112,zählen::V,எண்ணு,шотла́ш
1113,rechnen::V,கணக்கிடு,шотла́ш
1114,lesen::V,படி,луда́ш
1115,malen::V,வண்ணச்சித்திரம்,сӱретла́ш
1116,zeichnen::V,வரை,сӱретла́ш
1117,schreiben::V,எழுது,воза́ш
1118,besitzen::V,உடைமையாகக் கொண்டிரு,лия́ш
1119,kaufen::V,வாங்கு,нала́ш
1120,verkaufen::V,விற்பனை செய்,ужала́ш
1121,bezahlen::V,இறுத்தல்,тӱла́ш
1122,zahlen::V,பணம் செலுத்து,тӱла́ш
1123,beherrschen::V,ஆட்சிசெய்,куча́ш
1124,ertragen::V,தாங்கு,турка́ш
