,Concept_ID,kn,sah
545,warm::A,ಬಿಸಿ,ичигэс
546,kalt::A,ತಣ್ಣನೆಯ,тымныы
547,kühl::A,ತಂಪಾದ,сөрүүн
548,frisch::A,ನಿರ್ಮಲ,ыраас
549,frisch::A,ನಿರ್ಮಲ,сөрүүн
550,frisch::A,ನಿರ್ಮಲ,тымныы
551,feucht::A,ಒದ್ದೆಯಾದ,сииктээх
552,nass::A,ಒದ್ದೆಯಾದ,инчэҕэй
553,trocken::A,ಶುಷ್ಕ,кураан
554,voll::A,ತುಂಬಿದ,толору
555,leer::A,ಖಾಲಿ,иччитэх
556,offen::A,ಮುಚ್ಚಲ್ಲದ,аһаҕас
557,geschlossen::A,ಮುಚ್ಚಿದ,бүтэй
558,sauber::A,ಶುದ್ಧ,сэбэр
559,schmutzig::A,ಅಶುದ್ಧ,кирдээх
560,roh::A,ಹಸಿ,сиикэй
561,reif::A,ಹಣ್ಣಾದ,буспут
562,reif::A,ಹಣ್ಣಾದ,сиппит-хоппут
563,lecker::A,ಗುಚಿಕರ,минньигэс
564,süß::A,ಸಿಹಿ,минньигэс
565,bitter::A,ಕಹಿ,аһыы
566,sauer::A,ಹುಳಿಯಾದ,аһыы
567,hell::A,ಹೊಳೆಯುವ,сырдык
568,dunkel::A,ಮಬ್ಬಾದ,хараҥа
569,schwarz::A,ಕಪ್ಪು,хара
570,weiß::A,ಬಿಳಿಯ,үрүҥ
571,weiß::A,ಬಿಳಿಯ,маҥан
572,rot::A,ಕೆಂಪು,кыһыл
573,gelb::A,ಹಳದಯ,саһархай
574,blau::A,ನೀಲ,күөх
575,grün::A,ಕಾಯಾದ,күөх
576,grün::A,ಕಾಯಾದ,от күөҕэ
577,grau::A,ಬೂದುಬಣ್ಣದ,сиэрэй
578,bunt::A,ವರ್ಣರಂಜಿತ,эриэн
579,billig::A,ಅಗ್ಗ,чэпчэки
580,teuer::A,ದುಬಾರಿಯಾದ,сыаналаах
581,wertvoll::A,ಅಮೂಲ್ಯ,сыаналаах
582,blind::A,ಅಂಧ,хараҕа суох
583,taub::A,ಕಿವುಡಾದ,дьүлэй
584,kräftig::A,ಪ್ರಬಲ,модун
585,stark::A,ಶಕ್ತಿವಂತ,күүстээх
586,schwach::A,ದುರ್ಬಲ,мөлтөх
587,fett::A,ಕೊಬ್ಬಿದ,эмис
588,schlank::A,ತೆಳ್ಳಗಿನ,дьылҕан
589,schlank::A,ತೆಳ್ಳಗಿನ,дьыпсаҕай
590,hübsch::A,ಅಂದವಾದ,олус кэрэ
591,hübsch::A,ಅಂದವಾದ,көрүөхтэн үчүгэй
592,böse::A,ಕೆಟ್ಟ,өһүөннээх
593,dumm::A,ಮಂದ,акаары
594,faul::A,ಆಲಸ,нэс
595,fleißig::A,ಕಡಗುವ,кыһамньылаах
596,geizig::A,ಜುಗ್ಗ,иҥсэлээх
597,klug::A,ಚತುರ,өйдөөх
598,geschickt::A,ದಕ್ಷ,наһаа дьоҕурдаах
599,lieb::A,ಪ್ರಿಯ,тапталлаах
600,lustig::A,ಖುಷಿಯಾದ,көрдөөх
601,sanft::A,ಸೌಮ್ಯ,намчы
602,sanft::A,ಸೌಮ್ಯ,сымнаҕас
603,hungrig::A,ಹಸಿದ,аччык
604,krank::A,ಅಸ್ವಸ್ಥ,ыалдьар
605,nackt::A,ನಗ್ನ,сыгынньах
606,traurig::A,ದುಃಖಿತ,санаарҕабыллаах
607,lebendig::A,ಜೀವಂತ,тыыннаах
608,gut::A,ಒಳ್ಳೆಯ,үтүө
609,gut::A,ಒಳ್ಳೆಯ,үчүгэй
610,schlecht::A,ದುಷ್ಟ,куһаҕан
611,richtig::A,ಸರಿ,сөп
612,schlimm::A,ಅಸಹ್ಯ,сидьиҥ
613,schlimm::A,ಅಸಹ್ಯ,быдьар
614,wahr::A,ನಿಜ,кырдьык
615,alt::A,ಮುದಿ,былыргы
616,neu::A,ಹೊಸ,саҥа
617,ehemalig::A,ಮಾಜೀ,урукку
618,alt[Lebewesen]::A,ವೃದ್ಧ,кырдьаҕас
619,jung::A,ಎಳ,эдэр
620,arm::A,ಬಡ,дьадаҥы
621,reich::A,ಶ್ರೀಮಂತ,баай
622,bekannt::A,ಅಪ್ತ,билэр
623,berühmt::A,ಪ್ರಸಿದ್ಧ,аатырбыт
624,fremd::A,ಪರಕೀಯ,атын
625,verschieden::A,ಬೇರೆ,араас
626,nah::A,ಹತ್ತಿರವಾದ,чугас
627,fern::A,ದೂರದ,ыраах
628,linker::A,ಎಡ,хаҥас
629,rechter::A,ಬಲ,уҥа
630,anderer::A,ಇತರ,атын
631,erster::A,ಪ್ರಥಮ,маҥнайгы
632,zweiter::A,ದ್ವಿತೀಯ,иккис
633,dritter::A,ಮೂರನೆಯಜಗತ್ತು,үһүс
634,letzter::A,ಅಂತ್ಯ,тиһэх
635,allein::ADV,ಒಬ್ಬನೇ,соҕотох
636,auf einmal::ADV,ಒಡನೆ,биирдэ
637,zusammen::ADV,ಒಟ್ಟಿಗೆ,холбуу
638,lange::ADV,ದೀರ್ಘ,уһуннук
639,plötzlich::ADV,ಅನಾಮತ್ತು,эмискэ
640,sofort::ADV,ಜಾಗ್ರತೆ,тута
641,später::ADV,ತರುವಾಯ,хойут
642,jetzt::ADV,ಈಗ,билигин
643,heute::ADV,ಇಂದು,бүгүн
644,morgen::ADV,ನಾಳೆ,сарсын
645,bald::ADV,ಬೇಗ,өтөр
646,dann::ADV,ಆಗ,кэнна
647,gestern::ADV,ನಿನ್ನೆ,бэҕэһээ
648,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,биир төгүл
649,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,арай биирдэ
650,damals::ADV,ಆಗ,оччоҕо
651,danach::ADV,ಆಮೇಲೆ,аары
652,danach::ADV,ಆಮೇಲೆ,ол кэнниттэн
653,vorher::ADV,ಮುಂಚೆ,урут
654,zuerst::ADV,ಮೊದಲಿಗೆ,маҥнай
655,einmal::ADV,ಒಮ್ಮೆ,биирдэ
656,manchmal::ADV,ಆಗಾಗ,арыт
657,oft::ADV,ಅನೇಕಸಲ,чаастатык
658,immer::ADV,ಯಾವಾಗಲೂ,мэлдьи
659,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,хаһан да
660,hier::ADV,ಇಲ್ಲಿ,маныаха
661,hierhin::ADV,ಇತ್ತ,бэттэх
662,von hier::ADV,ಇಲ್ಲಿಂದ,мантан
663,dort::ADV,ಅಲ್ಲಿ,онно
664,dorthin::ADV,ಅಲ್ಲಿಗೆ,онно
665,geradeaus::ADV,ಸೀದಾ,быһа
666,geradeaus::ADV,ಸೀದಾ,быһаччы
667,vorwärts::ADV,ಮುನ್ನೆಡೆವ,инники
668,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,төттөру
669,zurück::ADV,ಹಿಂದಕ್ಕೆ,төттөрү
670,unten::ADV,ಕೆಳಗೆ,аллара
671,hinab::ADV,ಕೆಳಕ್ಕೆ,аллара
672,oben::ADV,ಮೇಲೆ,үөһэ
673,hinauf::ADV,ಮೇಲಕ್ಕೆ,өрө
674,hinauf::ADV,ಮೇಲಕ್ಕೆ,үөһэ
675,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,бэйдиэ
676,nicht::ADV,ಇಲ್ಲ,буолбатах
677,nicht::ADV,ಅಲ್ಲ,буолбатах
678,ein wenig::ADV,ತುಸು,кыратык
679,kaum::ADV,ಕಠಿನವಾಗಿ,нэһиилэ
680,sehr::ADV,ಬಹು,бэрт
681,sehr::ADV,ಬಹು,наһаа
682,so::ADV,ಅಷ್ಟು,оччо
683,so::ADV,ಅಷ್ಟು,оннук
684,noch::ADV,ಇನ್ನು,өссө
685,nur::ADV,ಕೇವಲ,эрэ
686,nur::ADV,ಕೇವಲ,сыччах
687,schon::ADV,ಆಗಲೇ,бэлиэр
688,wieder::ADV,ಪುನಃ,эмиэ
689,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,таак
690,vor::PRP,ಮುಂದೆ,иннигэр
691,hinter::PRP,ಹಿಂದ,кэлин
692,unter::PRP,ಕೆಳ,-ҕа
693,unter::PRP,ಕೆಳ,оһох түгэҕэ
694,durch::PRP,ನೇರವಾಗಿ,курдары
695,neben::PRP,ಅಧರ ಬಲಿಕ,аттыгар
696,zwischen::PRP,ನಡುವೆ,ыккардынан
697,wegen::PRP,ಅಧಕ್ಕಗಿ,уҥуортан
698,dies::PRN,ಈ,ити
699,dies::PRN,ಈ,бу
700,das::PRN,ಅದು,били
701,alles::PRN,ಎಲ್ಲ,барыта
702,ich::PRN,ನಾನು,мин
703,du::PRN,ನೀನು,эн
704,er::PRN,ಅವನು,кнни
705,er::PRN,ಇವನು,кнни
706,wir::PRN,ನಾವು,биһиги
707,ihr::PRN,ನೀವು,эһиги
708,sie::PRN,ಅವರು,кинилэр
709,was::FPRN,ಏನು,туох
710,wer::FPRN,ಯಾರಿಗೆ,ким
711,wo::FADV,ಎಲ್ಲಿ,ханна
712,wohin::FADV,ಎಲ್ಲಿಗೆ,ханна
713,wie::FADV,ಹೇಗೆ,хайдах
714,warum::FADV,ಏಕೆ,тоҕо
715,wieviel::FNUM,ಎಷ್ಟು,төһө
716,eins::NUM,ಒಂದು,биир
717,zwei::NUM,ಎರಡು,икки
718,drei::NUM,ಮೂರು,үс
719,vier::NUM,ನಾಲ್ಕು,түөрт
720,fünf::NUM,ಅಯ್ದು,биэс
721,sechs::NUM,ಆರು,алта
722,sieben::NUM,ಏಳು,сэттэ
723,acht::NUM,ಎಂಟು,аҕыс
724,neun::NUM,ಒಂಭಬತ್ತು,тоҕус
725,zehn::NUM,ಹತ್ತು,уон
726,elf::NUM,ಹನ್ನೊಂದು,уон биир
727,zwölf::NUM,ಹನ್ನೆರಡು,уон икки
728,zwanzig::NUM,ಇಪ್ಪತ್ತು,сүүрбэ
729,dreißig::NUM,ಮೂವತ್ತು,отут
730,vierzig::NUM,ನಲವತ್ತು,түөрт уон
731,fünfzig::NUM,ಐವತ್ತು,биэс уон
732,sechzig::NUM,ಅರುವತ್ತು,алта уон
733,siebzig::NUM,ಎಪ್ಪತ್ತು,сэттэ уон
734,achtzig::NUM,ಎಂಬತ್ತು,аҕыс уон
735,neunzig::NUM,ತೊಂಬತ್ತು,тоҕус уонус
736,hundert::NUM,ನೂರು,сүүс
737,tausend::NUM,ಸಾವಿರ,тыһыынча
738,und::CNJ,ಮತ್ತು,да
739,und::CNJ,ಮತ್ತು,уонна
740,und::CNJ,ಮತ್ತು,итиэннэ
741,oder::CNJ,ಅಥವಾ,эбэтэр
742,stehen::V,ನಿಲ್ಲು,тур
743,sitzen::V,ಕುಳ್ಳಿರು,олор
744,liegen::V,ಮಲಗಿಕೊ,сыт
745,hängen::V,ಇಳಿಯಬಿಡು,санньылый
746,werden::V,ಆಗು,буол
747,passieren::V,ಆಗು,буол
748,beginnen::V,ಆರಂಭಿಸು,саҕалан
749,enden::V,ಕೊನೆಗಾಣು,бүт
750,wechseln::V,ಮಾರ್ಪಡಿಸು,уларый
751,aufgehen[Sonne]::V,ಮೂಡು,ой
752,untergehen[Sonne]::V,ಮುಳುಗು,киир
753,scheinen[Sonne]::V,ಹೊಳೆ,сырдат
754,donnern::V,ಗುಡುಗಾಗು,эт
755,wehen::V,ತೀಡು,үр
756,strömen::V,ಹರಿ,кутулун
757,fließen::V,ಹರಿ,сүүр
758,sich drehen::V,ಸುತ್ತು,эргий
759,schwanken::V,ಓಲಾಡು,биэтэҥнээ
760,schwingen::V,ತೂಗು,эйэҥнээ
761,fallen::V,ಉದುರು,оҕут
762,brennen::V,ಉರಿ,умай
763,rauchen::V,ಹೊಗೆಬಿಡು,буруолаа
764,regnen::V,ಸುರಿ,самыырдаа
765,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,тоҥ
766,tauen::V,ಬೆಚ್ಚಗಾಗು,ир
767,schmelzen::V,ಕರಗು,уулун
768,trocknen::V,ಒಣಗು,куур
769,sieden::V,ಕುದಿ,оргуй
770,faulen::V,ಕೊಳೆ,сытый
771,verfaulen::V,ನಶಿಸು,сытыйан_хаал
772,reißen::V,ಒಡೆ,хайыт
773,reißen::V,ಒಡೆ,быһытталан
774,versinken::V,ಮುಳುಗು,тимир
775,versinken::V,ಮುಳುಗು,батылын
776,vergehen::V,ಸಾಗು,дьай
777,erscheinen::V,ತೋರು,көһүн
778,verschwinden::V,ಮಾಯವಾಗು,сүт
779,sinken::V,ಕುಸಿ,намтаа
780,abnehmen::V,ತಗ್ಗು,аччаа
781,zunehmen::V,ಬೆಳೆ,элбээ
782,steigen::V,ಉಬ್ಬು,үрдээ
783,wachsen::V,ಬೆಳೆ,үүн
784,glänzen::V,ಮಿರುಗು,кылбай
785,funkeln::V,ಮಿನುಗು,күлүмнээ
786,funkeln::V,ಮಿನುಗು,күлүмүрдээ
787,lärmen::V,ಶಬ್ದ ಮಾಡಲು,тыаһаа
788,läuten::V,ಬಾರಿಸು,собуоннаа
789,klingeln::V,ಅನುರಣಿಸು,линкинээ
790,klirren::V,ಕಿಣಿಕಿಣಿಸು,айгырат
791,brausen::V,ಅಬ್ಬರಿಸು,сирилээ
792,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,суугунаа
793,klingen::V,ಉಸಿರು,доргуй
794,bellen::V,ಬಗುಳು,үр
795,heulen::V,ಅರಚು,улуй
796,blasen::V,ಗಾಳಿ ಊದು,үр
797,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,иһиир
798,schreien::V,ಕರೆ,кылан
799,schreien::V,ಕರೆ,хаһыытаа
800,stöhnen::V,ನರಳು,ынчыктаа
801,zittern::V,ನಡುಗು,титирээ
802,zittern::V,ನಡುಗು,дьигиһий
803,leben::V,ಇರು,олор
804,geboren werden::V,ಉಂಟಾಗು,төрөө
805,atmen::V,ಉಸಿರು,тыын
806,trinken::V,ಕುಡಿ,ис
807,essen::V,ತಿನ್ನು,аһаа
808,schlucken::V,ನುಂಗು,ыйыһын
809,müde werden::V,ಬಳಲು,сылай
810,einschlafen::V,ನಿದ್ಧೆಹೋಗು,утуйан хаал
811,schlafen::V,ನಿದ್ರಿಸು,утуй
812,schlafen::V,ನಿದ್ರಿಸು,утуйа сыт
813,aufwachen::V,ಏಳು,уһугун
814,aufstehen::V,ಏಳು,тур
815,sich erholen::V,ಸುಧಾರಿಸು,сынньан
816,krank werden::V,ಬೇನೆಬೀಳು,ыарый
817,krank sein::V,ಕೆಟ್ಟ ಎಂದು,ыарый
818,krank sein::V,ಕೆಟ್ಟ ಎಂದು,ыарыт
819,schmerzen::V,ಕಚ್ಚು,ыарыт
820,husten::V,ಕೆಮ್ಮು,сөтөлүн
821,genesen::V,ಮತ್ತೆಹೊದಿಸು,көн
822,sterben::V,ಮೃತಪಡು,өл
823,umkommen::V,ಹಾಳಾಗು,өл
824,umkommen::V,ಹಾಳಾಗು,оҕут
825,sich bewegen::V,ಚಲಿಸು,хамсаа
826,sich rühren::V,ಕದಲು,хамсаа
827,sich erheben::V,ಏಳು,тур
828,sich setzen::V,ಕೂರು,олор
829,hinfallen::V,ಬೀಳು,оҕут
830,laufen::V,ನಡೆ,хаам
831,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,атыллаа
832,spazierengehen::V,ವಿಹರಿಸು,дьаарбай
833,eilen::V,ಮುನ್ನುಗ್ಗು,тиэтэй
834,sich beeilen::V,ಆತುರಪಡು,ыксаа
835,sausen::V,ಒಗೆ,элээр
836,rennen::V,ಓಡು,сүүрэкэлээ
837,springen::V,ಜಿಗಿ,ой
838,springen::V,ಜಿಗಿ,ыстан
839,klettern::V,ಏರು,ытын
840,schaukeln::V,ತೂಗು,эйэҥнээ
841,schaukeln::V,ತೂಗು,биэрэҥнээ
842,kriechen::V,ತೆವಳು,сыыл
843,schwimmen::V,ಈಜು,уһун
844,schwimmen::V,ಈಜು,харбаа
845,tauchen::V,ಕೆಳಗಿಳಿ,умус
846,rudern::V,ಸಾಗಿಸು,эрт
847,fahren::V,ನಡೆಸು,айаннаа
848,fliegen::V,ಹಾರು,көт
849,gehen::V,ಹೋಗು,бар
850,weggehen::V,ಹೊರಡು,бар
851,abfahren::V,ತೆರಳು,бар
852,anhalten::V,ನಿಲ್ಲು,тохтоо
853,hineingehen::V,ಒಳಹೊಗು,киир
854,eintreten::V,ಒಳಹೊಗು,киир
855,kommen::V,ಬರು,кэл
856,ankommen::V,ಬರು,кэл
857,ankommen::V,ಬರು,тиий
858,zurückkommen::V,ಹಿಂದಿರುಗು,төнүн
859,bleiben::V,ಇರು,хаал
860,warten::V,ಇರು,көһүт
861,erwarten::V,ನಿರೀಕ್ಷಿಸು,күүт
862,erwarten::V,ನಿರೀಕ್ಷಿಸು,көһүт
863,suchen::V,ಹುಡುಕು,ирдээ
864,suchen::V,ಹುಡುಕು,көрдөө
865,finden::V,ಕಂಡುಕೊ,бул
866,versuchen::V,ಪ್ರಯತ್ನಿಸು,сорун
867,vorbereiten::V,ಸಿದ್ಧವಾಗು,бэлэмнээ
868,lieben::V,ಪ್ರೀತಿಸು,таптаа
869,mögen::V,ಇಷ್ಟಪಡು,сөбүл
870,lachen::V,ನಗು,күл
871,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,долгут
872,weinen::V,ಅಳು,ытаа
873,schimpfen::V,ಗೊಣಗು,үөҕүс
874,sich ärgern::V,ಗಣಗಾಡು,кыыһыр
875,sich ärgern::V,ಗಣಗಾಡು,кыйахан
876,sich fürchten::V,ನಡುಗು,куттан
877,sich fürchten::V,ನಡುಗು,дьиксин
878,fürchten::V,ಹೆದರು,дьиксин
879,fürchten::V,ಹೆದರು,куттан
880,fliehen::V,ಓಡಿಹೋಗು,күрээ
881,flüchten::V,ಪಾರಾಗು,күрээ
882,sehen::V,ಕಾಣು,көр
883,anschauen::V,ನೋಡು,көр
884,ansehen::V,ನಿರೀಕ್ಷಿಸು,көр
885,hören::V,ಕೇಳು,бил
886,hören::V,ಕೇಳು,иһит
887,zuhören::V,ಆಲಿಸು,иһит
888,probieren::V,ರುಚಿ ನೋಡು,боруобалаан көр
889,probieren::V,ರುಚಿ ನೋಡು,амсайан көр
890,riechen::V,ಮೂಸು,сытырҕаа
891,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,бил
892,scheinen::V,ತೋರು,көһүн
893,zu sehen sein::V,ಕಾಣಿಸು,көһүн
894,vernehmen::V,ಕೇಳು,иһит
895,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,тоҥ
896,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,үлүй
897,tun::V,ಮಾಡು,гын
898,können::V,ಮಾಡಬಲ್ಲ,кыай
899,wollen::V,ಬಯಸು,баҕар
900,anfangen::V,ಪ್ರಾರಂಭಿಸು,саҕалаа
901,beenden::V,ನಿಲ್ಲಿಸು,бүтэр
902,aufhören::V,ಮುಗಿಸು,уурай
903,gelingen::V,ಯಶಸ್ವಿಯಾಗು,сатан
904,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,баар буолан биэр
905,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,баар буола тус
906,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,буолан таҕыс
907,öffnen::V,ತೆರೆ,ас
908,schließen::V,ಮುಚ್ಚು,сап
909,schließen::V,ಮುಚ್ಚು,хатаа
910,stellen::V,ಇಕ್ಕು,уур
911,stellen::V,ಇಕ್ಕು,туруор
912,setzen::V,ಇಡು,туруор
913,setzen::V,ಇಡು,уур
914,legen::V,ಇಡು,уур
915,berühren::V,ತಾಕು,тыыт
916,berühren::V,ತಾಕು,таарый
917,verbinden::V,ಕೂಡಿಸು,кэлгий
918,bedecken::V,ಮುಚ್ಚು,бүрүй
919,aufhängen::V,ತೂಗುಹಾಕು,ыйаа
920,anzünden::V,ಹತ್ತಿಸು,умат
921,aufheben::V,ಆಯಿ,өрө тарт
922,zurücklassen::V,ಬಿಡು,бырах
923,verlieren::V,ಕಳೆ,сүтэр
924,fallen lassen::V,ಬೀಳಿಸು,түһэр
925,fallen lassen::V,ಬೀಳಿಸು,мүлчү тут
926,machen::V,ಮಾಡು,оҥор
927,machen::V,ಮಾಡು,оҥоһун
928,herstellen::V,ತಯಾರಿಸು,оҥор
929,bauen::V,ಕಟ್ಟು,тут
930,reparieren::V,ಸರಿಪಡಿಸು,абырахтаа
931,verbessern::V,ತಿದ್ದು,тупсар
932,ändern::V,ಬದಲಾಯಿಸು,уларыт
933,graben::V,ಅಗೆ,хас
934,beugen::V,ಬಗ್ಗಿಸು,бокут
935,beugen::V,ಬಗ್ಗಿಸು,токурут
936,beugen::V,ಬಗ್ಗಿಸು,бүк баттаа
937,biegen::V,ಬಗ್ಗಿಸು,иэх
938,biegen::V,ಬಗ್ಗಿಸು,өҕүлүннэр
939,drehen::V,ತಿರುಗು,эргит
940,drehen::V,ತಿರುಗು,эргичит
941,wenden::V,ತಿರುಗು,эргилин
942,umdrehen::V,ತಿರುಗಿಸು,түҥнэр
943,heben::V,ಎತ್ತು,көтөх
944,hochheben::V,ಎತ್ತು,таһаар
945,ergreifen::V,ಆಕ್ರಮಿಸು,тут
946,halten::V,ಹಿಡಿ,тут
947,drücken::V,ಒತ್ತು,ык
948,schieben::V,ನೂಕು,ас
949,kratzen::V,ತರಚಿಕೊಳ್ಳು,кыһыы
950,lecken::V,ನೆಕ್ಕು,салаа
951,beißen::V,ಕಚ್ಚು,ытыр
952,abreißen::V,ಹರಿ,быһа тарт
953,abreißen::V,ಹರಿ,туура тарт
954,abschneiden::V,ಕತ್ತರಿಸು,быс
955,abschneiden::V,ಕತ್ತರಿಸು,быһан ыл
956,abschneiden::V,ಕತ್ತರಿಸು,быһа баттаа
957,binden::V,ಕಟ್ಟು,кэлгий
958,stecken::V,ಸಿಕ್ಕಿಸು,батары ас
959,brechen::V,ಮುರಿ,тоһут
960,klopfen::V,ತಟ್ಟು,тоҥсуй
961,hauen::V,ಹೊಡೆ,оҕус
962,kleben::V,ಅಂಟಿಸು,силимнээ
963,reiben::V,ಉಜ್ಜು,аал
964,streichen::V,ಹರಡು,сыбаа
965,schleifen::V,ಮಸೆ,чочуй
966,schneiden::V,ಕತ್ತರಿಸು,быс
967,rütteln::V,ಕುಲುಕಿಸು,иэҕэҥнэт
968,schütteln::V,ಅಲುಗಿಸು,сахсый
969,schwenken::V,ತೂಗಾಡು,дайбаа
970,schütten::V,ಎರೆ,кут
971,füllen::V,ತುಂಬಿಸು,толор
972,einwickeln::V,ಹೊದಿಸು,суулаа
973,tragen::V,ಹೊರು,ит
974,schleppen::V,ಜಗ್ಗು,сос
975,ziehen::V,ಎಳೆ,тарт
976,aufbewahren::V,ಇಟ್ಟುಕೊ,уур
977,aufbewahren::V,ಇಟ್ಟುಕೊ,харай
978,werfen::V,ಎಸೆ,бырах
979,fangen::V,ಹಿಡಿ,хап
980,packen::V,ಸೆಳೆ,тут
981,verstecken::V,ಮುಚ್ಚಿಡು,саһыар
982,teilen::V,ವಿಭಜಿಸು,үллэр
983,schicken::V,ಕಳುಹಿಸು,ыыт
984,bringen::V,ತರು,аҕал
985,hinzufügen::V,ಕೂಡಿಸು,эп
986,bekommen::V,ಸಂಪಾದಿಸು,ыл
987,bekommen::V,ಸಂಪಾದಿಸು,булун
988,erhalten::V,ಪಡೆ,ыл
989,nehmen::V,ಹಿಡಿ,ыл
990,wählen::V,ಆರಿಸು,быыбардаа
991,auswählen::V,ಆಯಿ,тал
992,bewahren::V,ರಕ್ಷಿಸಿಡು,харай
993,behindern::V,ಅಡ್ಡಿಮಾಡು,мэһэйдээ
994,verderben::V,ಕೆಡಿಸು,буорту гын
995,beschädigen::V,ಹಾಳುಮಾಡು,алдьат
996,zerbrechen::V,ಮುರಿ,үлтүрүт
997,zerreißen::V,ಸೀಳು,хайыта тарт
998,zerstören::V,ಅಳಿಸು,алдьат
999,verbrennen::V,ಸುಡು,уоттаа
1000,geben::V,ಕೊಡು,биэр
1001,reichen::V,ಕೊಡು,аҕал
1002,schenken::V,ಅರ್ಪಿಸು,бэлэхтээ
1003,versprechen::V,ವಾಗ್ದಾನಮಾಡು,эрэннэр
1004,wünschen::V,ಬಯಸು,баҕар
1005,loben::V,ಹೊಗಳು,хайҕаа
1006,küssen::V,ಚುಂಬಿಸು,уураа
1007,wiegen::V,ತೂಗು,бигээ
1008,zudecken::V,ಹಾಸು,сап
1009,zudecken::V,ಹಾಸು,бүрүй
1010,wecken::V,ಎಬ್ಬಿಸು,уһугуннар
1011,zeigen::V,ತೋರಿಸು,көрдөр
1012,führen::V,ದಾರಿತೋರಿಸು,салай
1013,lehren::V,ಕಲಿಸು,үөрэт
1014,unterrichten::V,ಬೋಧಿಸು,үөрэт
1015,aufziehen::V,ಸಲಹು,иит
1016,leiten::V,ಮುಂದಾಳಾಗಿರು ,салай
1017,antreiben::V,ಓಡಿಸು,кыһай
1018,lassen::V,ಮಾಡಲುಬಿಡು,күһэй
1019,einladen::V,ಆಹ್ವಾನಿಸು,ыҥыр
1020,vereinigen::V,ಒಂದಾಗು,холбоо
1021,vereinigen::V,ಒಂದಾಗು,түм
1022,besuchen::V,ಭೇಟಿಯಾಗು,сырыт
1023,besuchen::V,ಭೇಟಿಯಾಗು,билсэ сырыт
1024,treffen::V,ಸಂಧಿಸು,көрүс
1025,sich versammeln::V,ನೆರೆ,мүһүн
1026,sich versammeln::V,ನೆರೆ,түмүс
1027,spielen::V,ಆಡು,оонньоо
1028,singen::V,ಹಾಡು,ыллаа
1029,tanzen::V,ಕುಣಿ,үҥкүүлээ
1030,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,араҕыс
1031,verlassen::V,ಕಳೆ,хааллар
1032,retten::V,ರಕ್ಷಿಸು,өрүһүй
1033,bewachen::V,ಕಾಪಾಡು,араҥаччылаа
1034,schützen::V,ಸಂರಕ್ಷಿಸು,көмүскээ
1035,verteidigen::V,ಕಾಪಿಡು,көмүскээ
1036,sich schlagen::V,ಕಿತ್ತಾಟ,охсус
1037,schießen::V,ಎಸೆ,ытыалаа
1038,siegen::V,ಗೆಲ್ಲು,хот
1039,siegen::V,ಗೆಲ್ಲು,кыай
1040,ärgern::V,ರೇಗಿಸು,кыыһырт
1041,schlagen::V,ಹೊಡೆ,оҕус
1042,treten::V,ಒದೆ,тэп
1043,stechen::V,ಚುಚ್ಚು,кэй
1044,stoßen::V,ತಳ್ಳು,кэп
1045,stoßen::V,ತಳ್ಳು,үтүрүй
1046,stehlen::V,ಕದಿ,уор
1047,stören::V,ಕತಕು,мэһэйдээ
1048,belästigen::V,ತೊಂದರೆ,батар
1049,verbergen::V,ಮರೆಮಾಜು,кистээ
1050,täuschen::V,ಠಕ್ಕಿಸು,албыннаа
1051,betrügen::V,ವಂಚಿಸು,албыннаа
1052,töten::V,ಕೊಲ್ಲು,өлөр
1053,wohnen::V,ವಾಸಿಸು,олор
1054,arbeiten::V,ಕೆಲಸ ಮಾಡು,үлэлээ
1055,sammeln::V,ಸಂಚಯಿಸು,мус
1056,sammeln::V,ಸಂಚಯಿಸು,хомуй
1057,pflücken::V,ಬಿಡಿಸು,үргээ
1058,jagen::V,ಬೇಟೆಯಾಡು,бултаа
1059,fischen::V,ಮೀನು ಹಿಡಿ,балыктаа
1060,fassen::V,ಹಿಡಿ,тут
1061,hüten::V,ಗುಂಪುಸೇರಿಸು,манаа
1062,treiben::V,ದಬ್ಬು,үүр
1063,anbinden::V,ಬಿಗಿ,баай
1064,füttern::V,ಮೇಯಿಸು,аһат
1065,melken::V,ಹಾಲು ಕರೆ,ыа
1066,hacken::V,ತುಂಡರಿಸು,кэрт
