,Concept_ID,az,lv
788,Platte::N,lövhə,plate
789,Platte::N,lövhə,plāksne
790,Stütze::N,dayaq,пыкӧд
791,Stütze::N,dayaq,мыджӧд
792,Stütze::N,dayaq,balsts
793,Stütze::N,dayaq,atspaids
794,Stütze::N,dəstək,пыкӧд
795,Stütze::N,dəstək,мыджӧд
796,Stütze::N,dəstək,balsts
797,Stütze::N,dəstək,atspaids
798,Stange::N,şüvül,потш
799,Stange::N,şüvül,maikste
800,Stock::N,dəyənək,бедь
801,Stock::N,dəyənək,boze
802,Stock::N,dəyənək,spieķis
803,Stab::N,əsa,зир
804,Stab::N,əsa,zizlis
805,Stab::N,şüvül,зир
806,Stab::N,şüvül,zizlis
807,Rohr::N,boru,труба
808,Rohr::N,boru,caurule
809,Rohr::N,truba,труба
810,Rohr::N,truba,caurule
811,Haus::N,ev,керка
812,Haus::N,ev,māja
813,Heim::N,ev,горт
814,Heim::N,ev,mājas
815,Ofen::N,peç,пач
816,Ofen::N,peç,krāsns
817,Ofen::N,soba,пач
818,Ofen::N,soba,krāsns
819,Fußboden::N,döşəmə,джодж
820,Fußboden::N,döşəmə,grīda
821,Tisch::N,masa,пызан
822,Tisch::N,masa,galds
823,Stuhl::N,stul,улӧс
824,Stuhl::N,stul,krēsls
825,Wiege::N,beşik,зыбка
826,Wiege::N,beşik,šūpulis
827,Bett::N,yataq,вольпась
828,Bett::N,yataq,gulta
829,Regal::N,rəf,джадж
830,Regal::N,rəf,plaukts
831,Kiste::N,yeşik,куд
832,Kiste::N,yeşik,ящик
833,Kiste::N,yeşik,kaste
834,Kiste::N,yeşik,šķirsts
835,Kiste::N,sandıq,куд
836,Kiste::N,sandıq,ящик
837,Kiste::N,sandıq,kaste
838,Kiste::N,sandıq,šķirsts
839,Fenster::N,pəncərə,ӧшинь
840,Fenster::N,pəncərə,logs
841,Tür::N,qapı,ӧдзӧс
842,Tür::N,qapı,durvis
843,Tor::N,darvaza,дзиръя
844,Tor::N,darvaza,vārti
845,Zaun::N,çəpər,потшӧс
846,Zaun::N,çəpər,žogs
847,Dach::N,dam,вевт
848,Dach::N,dam,jumts
849,Leiter::N,nərdivan,пос
850,Leiter::N,nərdivan,kāpnes
851,Leiter::N,nərdivan,redeles
852,Besen::N,süpürgə,рос
853,Besen::N,süpürgə,slota
854,Spaten::N,kürək,зыр
855,Spaten::N,kürək,lāpsta
856,Schaufel::N,kürək,тэльӧб
857,Schaufel::N,kürək,liekšķere
858,Gabel::N,çəngəl,вилки
859,Gabel::N,çəngəl,dakšiņa
860,Löffel::N,qaşıq,пань
861,Löffel::N,qaşıq,karote
862,Messer::N,bıçaq,пурт
863,Messer::N,bıçaq,nazis
864,Nagel::N,mıx,тув
865,Nagel::N,mıx,кӧрт тув
866,Nagel::N,mıx,nagla
867,Netz::N,tor,тыв
868,Netz::N,tor,tīkls
869,Haken::N,çəngəl,крук
870,Haken::N,çəngəl,āķis
871,Haken::N,çəngəl,kāsis
872,Haken::N,çəngəl,krampis
873,Griff::N,qulp,нуд
874,Griff::N,qulp,kāts
875,Griff::N,qulp,rokturis
876,Griff::N,tutacaq,нуд
877,Griff::N,tutacaq,kāts
878,Griff::N,tutacaq,rokturis
879,Schloss::N,qıfıl,томан
880,Schloss::N,qıfıl,aizslēgs
881,Bild::N,rəsm,серпас
882,Bild::N,rəsm,glezna
883,Figur::N,şəkil,пертас
884,Figur::N,şəkil,вежньӧг
885,Figur::N,şəkil,figūra
886,Figur::N,heykəl,пертас
887,Figur::N,heykəl,вежньӧг
888,Figur::N,heykəl,figūra
889,Puppe::N,kukla,акань
890,Puppe::N,kukla,lelle
891,Puppe::N,gəlincik,акань
892,Puppe::N,gəlincik,lelle
893,Beutel::N,kisə,мешӧк
894,Beutel::N,kisə,kule
895,Beutel::N,kisə,maisiņš
896,Beutel::N,torba,мешӧк
897,Beutel::N,torba,kule
898,Beutel::N,torba,maisiņš
899,Bündel::N,bağlama,кӧртӧд
900,Bündel::N,bağlama,sainis
901,Tasche::N,çanta,сумка
902,Tasche::N,çanta,soma
903,Eimer::N,vedrə,ведра
904,Eimer::N,vedrə,spainis
905,Eimer::N,çəllək,ведра
906,Eimer::N,çəllək,spainis
907,Deckel::N,qapaq,пӧдан
908,Deckel::N,qapaq,тупкӧд
909,Deckel::N,qapaq,vāks
910,Geschirr::N,qab-qazan,дозмук
911,Geschirr::N,qab-qazan,тасьті-пань
912,Geschirr::N,qab-qazan,trauki
913,Sack::N,çuval,мешӧк
914,Sack::N,çuval,maiss
915,Tasse::N,fincan,бекар
916,Tasse::N,fincan,тасьті
917,Tasse::N,fincan,tase
918,Topf::N,qazan,гырнич
919,Topf::N,qazan,pods
920,Kessel::N,qazan,пӧрт
921,Kessel::N,qazan,katls
922,Essen::N,yemək,сёйӧм
923,Essen::N,yemək,ēdiens
924,Nahrung::N,qida,сёян
925,Nahrung::N,qida,barība
926,Speise::N,xörək,сёян
927,Speise::N,xörək,сёянтор
928,Speise::N,xörək,ēdiens
929,Fleisch::N,ət,яй
930,Fleisch::N,ət,gaļa
931,Getreide::N,taxıl,нянь
932,Getreide::N,taxıl,labība
933,Brei::N,aş,рок
934,Brei::N,aş,putra
935,Brei::N,aş,biezenis
936,Brei::N,sıyıq,рок
937,Brei::N,sıyıq,putra
938,Brei::N,sıyıq,biezenis
939,Brot::N,çörək,нянь
940,Brot::N,çörək,maize
941,Scheibe::N,dilim,шӧрӧм
942,Scheibe::N,dilim,чӧлан
943,Scheibe::N,dilim,šķēle
944,Scheibe::N,dilim,rieciens
945,Fett::N,yağ,гос
946,Fett::N,yağ,тшог
947,Fett::N,yağ,tauki
948,Butter::N,kərə yağı,вый
949,Butter::N,kərə yağı,sviests
950,Öl::N,yağ,вый
951,Öl::N,yağ,eļļa
952,Salz::N,duz,сов
953,Salz::N,duz,sāls
954,Suppe::N,şorba,шыд
955,Suppe::N,şorba,zupa
956,Honig::N,bal,ма
957,Honig::N,bal,medus
958,Milch::N,süd,йӧв
959,Milch::N,süd,piens
960,Tee::N,çay,чай
961,Tee::N,çay,tēja
962,Leder::N,dəri,ку
963,Leder::N,dəri,āda
964,Wolle::N,yun,вурун
965,Wolle::N,yun,vilna
966,Stoff::N,qumaş,дӧра
967,Stoff::N,qumaş,drāna
968,Stoff::N,qumaş,audums
969,Nadel::N,iynə,ем
970,Nadel::N,iynə,adata
971,Faden::N,sap,сунис
972,Faden::N,sap,diegs
973,Faden::N,sap,pavediens
974,Knopf::N,düymə,кизь
975,Knopf::N,düymə,poga
976,Knoten::N,düyün,гӧрӧд
977,Knoten::N,düyün,mezgls
978,Farbe::N,boya,краска
979,Farbe::N,boya,вап
980,Farbe::N,boya,krāsa
981,Kleidung::N,geyim,паськӧм
982,Kleidung::N,geyim,tērps
983,Kleidung::N,geyim,drēbes
984,Hemd::N,köynək,дӧрӧм
985,Hemd::N,köynək,krekls
986,Kragen::N,yaxa,воротник
987,Kragen::N,yaxa,apkakle
988,Ärmel::N,qol,сос
989,Ärmel::N,qol,piedurkne
990,Hose::N,şalvar,гач
991,Hose::N,şalvar,bikses
992,Gürtel::N,kəmər,вӧнь
993,Gürtel::N,kəmər,josta
994,Mütze::N,şapka,шапка
995,Mütze::N,şapka,cepure
996,Schuh::N,tufli,башмак
997,Schuh::N,tufli,ботинки
998,Schuh::N,tufli,kurpe
999,Schuh::N,ayaqqabı,башмак
1000,Schuh::N,ayaqqabı,ботинки
1001,Schuh::N,ayaqqabı,kurpe
1002,Stiefel::N,çəkmə,сапӧг
1003,Stiefel::N,çəkmə,zābaks
1004,Ring::N,üzük,кытш
1005,Ring::N,üzük,gredzens
1006,Band::N,lent,лента
1007,Band::N,lent,вундас
1008,Band::N,lent,lente
1009,Kamm::N,daraq,сынан
1010,Kamm::N,daraq,ķemme
1011,Spiegel::N,güzgü,рӧмпӧштан
1012,Spiegel::N,güzgü,spogulis
1013,Riemen::N,qayış,тасма
1014,Riemen::N,qayış,siksna
1015,Schnur::N,ip,гез
1016,Schnur::N,ip,aukla
1017,Leine::N,kəmsik,юргез
1018,Leine::N,kəmsik,saite
1019,Decke::N,ədyal,эшкын
1020,Decke::N,ədyal,шебрас
1021,Decke::N,ədyal,sega
1022,Decke::N,yorğan,эшкын
1023,Decke::N,yorğan,шебрас
1024,Decke::N,yorğan,sega
1025,Kissen::N,yastıq,юрлӧс
1026,Kissen::N,yastıq,spilvens
1027,Tuch::N,şarf,чышъян
1028,Tuch::N,şarf,vadmala
1029,Tuch::N,kaşne,чышъян
1030,Tuch::N,kaşne,vadmala
1031,Handtuch::N,dəsmal,ки чышкӧд
1032,Handtuch::N,dəsmal,кизьчышъян
1033,Handtuch::N,dəsmal,dvielis
1034,Kraft::N,güc,этш
1035,Kraft::N,güc,эбӧс
1036,Kraft::N,güc,spēks
1037,Stärke::N,qüvvət,ёнлун
1038,Stärke::N,qüvvət,чорыдлун
1039,Stärke::N,qüvvət,stiprums
1040,Gesundheit::N,sağlamlıq,дзоньвидзалун
1041,Gesundheit::N,sağlamlıq,veselība
1042,Krankheit::N,xəstəlik,висьӧм
1043,Krankheit::N,xəstəlik,slimība
1044,Schmerz::N,ağrı,висьӧм
1045,Schmerz::N,ağrı,sāpes
1046,Schmerz::N,sancı,висьӧм
1047,Schmerz::N,sancı,sāpes
1048,Wunde::N,yara,дой
1049,Wunde::N,yara,brūce
1050,Wunde::N,yara,jēlums
1051,Fieber::N,isitmə,жар
1052,Fieber::N,isitmə,drudzis
1053,Fieber::N,isitmə,karstums
1054,Fieber::N,qızdırma,жар
1055,Fieber::N,qızdırma,drudzis
1056,Fieber::N,qızdırma,karstums
1057,Arznei::N,ilaç,лекарство
1058,Arznei::N,ilaç,зелля
1059,Arznei::N,ilaç,zāles
1060,Arznei::N,ilaç,medikaments
1061,Arznei::N,dərman,лекарство
1062,Arznei::N,dərman,зелля
1063,Arznei::N,dərman,zāles
1064,Arznei::N,dərman,medikaments
1065,Brücke::N,körpü,пос
1066,Brücke::N,körpü,tilts
1067,Brunnen::N,quyu,юкмӧс
1068,Brunnen::N,quyu,aka
1069,Weide::N,otlaq,пӧскӧтина
1070,Weide::N,otlaq,ganības
1071,Pfad::N,cığır,туй
1072,Pfad::N,cığır,кыснан
1073,Pfad::N,cığır,taka
1074,Weg::N,yol,туй
1075,Weg::N,yol,ceļš
1076,Straße::N,küçə,туй
1077,Straße::N,küçə,iela
1078,Dorf::N,kənd,сикт
1079,Dorf::N,kənd,ciems
1080,Stadt::N,şəhər,кар
1081,Stadt::N,şəhər,pilsēta
1082,Brief::N,məktub,письмӧ
1083,Brief::N,məktub,vēstule
1084,Buch::N,kitab,небӧг
1085,Buch::N,kitab,grāmata
1086,Buchstabe::N,hərf,шыпас
1087,Buchstabe::N,hərf,burts
1088,Zeitung::N,qəzet,газет
1089,Zeitung::N,qəzet,avīze
1090,Zeitung::N,qəzet,laikraksts
1091,Leben::N,həyat,лов
1092,Leben::N,həyat,олӧм
1093,Leben::N,həyat,dzīve
1094,Tod::N,ölüm,кулӧм
1095,Tod::N,ölüm,nāve
1096,Grab::N,qəbir,гу
1097,Grab::N,qəbir,kaps
1098,Kirche::N,kilsə,вичко
1099,Kirche::N,kilsə,baznīca
1100,Sünde::N,günah,мыж
1101,Sünde::N,günah,grēks
1102,Gott::N,tanrı,ен
1103,Gott::N,tanrı,dievs
1104,Arbeiter::N,işçi,уджалысь
1105,Arbeiter::N,işçi,strādnieks
1106,Chef::N,şef,юралысь
1107,Chef::N,şef,веськӧдлысь
1108,Chef::N,şef,šefs
1109,Chef::N,şef,vadītajs
1110,Chef::N,şef,priekšnieks
1111,Chef::N,rəis,юралысь
1112,Chef::N,rəis,веськӧдлысь
1113,Chef::N,rəis,šefs
1114,Chef::N,rəis,vadītajs
1115,Chef::N,rəis,priekšnieks
1116,Meister::N,usta,вӧчысь
1117,Meister::N,usta,meistars
1118,Arzt::N,həkim,врач
1119,Arzt::N,həkim,бурдӧдысь
1120,Arzt::N,həkim,ārsts
1121,Arzt::N,doktor,врач
1122,Arzt::N,doktor,бурдӧдысь
1123,Arzt::N,doktor,ārsts
1124,Lehrer::N,müəllim,велӧдысь
1125,Lehrer::N,müəllim,skolotājs
1126,Geld::N,pul,сьӧм
1127,Geld::N,pul,nauda
1128,Geschäft::N,ticarət,удж
1129,Geschäft::N,ticarət,bizness
1130,Geschäft::N,ticarət,darījums
1131,Laden::N,dükan,вузасянін
1132,Laden::N,dükan,bode
1133,Laden::N,dükan,veikals
1134,Preis::N,qiymət,дон
1135,Preis::N,qiymət,cena
1136,Ware::N,mal,тӧвар
1137,Ware::N,mal,prece
1138,Nutzen::N,fayda,воӧм
1139,Nutzen::N,fayda,выгӧда
1140,Nutzen::N,fayda,labums
1141,Reichtum::N,zənginlik,озырлун
1142,Reichtum::N,zənginlik,bagātība
1143,Welt::N,aləm,енкӧла
1144,Welt::N,aləm,pasaule
1145,Welt::N,dünya,енкӧла
1146,Welt::N,dünya,pasaule
1147,Land::N,ölkə,му
1148,Land::N,ölkə,zeme
1149,Staat::N,dövlət,канму
1150,Staat::N,dövlət,государство
1151,Staat::N,dövlət,valsts
1152,König::N,kral,кан
1153,König::N,kral,ķēniņš
1154,König::N,kral,karalis
1155,König::N,məlik,кан
1156,König::N,məlik,ķēniņš
1157,König::N,məlik,karalis
1158,Macht::N,qüdrət,каналӧм
1159,Macht::N,qüdrət,vara
1160,Grenze::N,hüdud,су
1161,Grenze::N,hüdud,суйӧр
1162,Grenze::N,hüdud,robeža
1163,Grenze::N,sərhət,су
1164,Grenze::N,sərhət,суйӧр
1165,Grenze::N,sərhət,robeža
1166,Krieg::N,hərb,ожман
1167,Krieg::N,hərb,karš
1168,Krieg::N,müharibə,ожман
1169,Krieg::N,müharibə,karš
1170,Feind::N,düşmən,враг
1171,Feind::N,düşmən,вӧрӧг
1172,Feind::N,düşmən,ienaidnieks
1173,Gewalt::N,cəbr,мырдöналöм
1174,Gewalt::N,cəbr,vara
1175,Gewalt::N,cəbr,vardarbība
1176,Kampf::N,savaş,вермасьӧм
1177,Kampf::N,savaş,cīņa
1178,Bogen[Waffe]::N,yay,ньӧввуж
1179,Bogen[Waffe]::N,yay,loks
1180,Pfeil::N,ox,ньӧв
1181,Pfeil::N,ox,bulta
1182,Gewehr::N,tüfəng,пишшаль
1183,Gewehr::N,tüfəng,šautene
1184,Fehler::N,xəta,сорсьӧм
1185,Fehler::N,xəta,дзугсьӧм
1186,Fehler::N,xəta,kļūda
1187,Lüge::N,yalan,пӧръясьӧм
1188,Lüge::N,yalan,ылӧдлӧм
1189,Lüge::N,yalan,meli
1190,Schaden::N,ziyan,лёк
1191,Schaden::N,ziyan,изъян
1192,Schaden::N,ziyan,пакӧсьт
1193,Schaden::N,ziyan,bojājums
1194,Schaden::N,ziyan,kaitējums
1195,Unglück::N,bəla,шог
1196,Unglück::N,bəla,kļūme
1197,Unglück::N,bəla,klizma
1198,Unglück::N,bəla,nelaime
1199,Schuld::N,təqsir,мыж
1200,Schuld::N,təqsir,vaina
1201,Alter::N,yaş,арлыд
1202,Alter::N,yaş,vecums
1203,Schluss::N,son,пом
1204,Schluss::N,son,beigas
1205,Zeit::N,vaxt,кад
1206,Zeit::N,vaxt,laiks
1207,Zeit::N,zaman,кад
1208,Zeit::N,zaman,laiks
1209,Tag::N,gün,лун
1210,Tag::N,gün,diena
1211,Morgen::N,sabah,асыв
1212,Morgen::N,sabah,rīts
1213,Mittag::N,günorta,лун шӧр
1214,Mittag::N,günorta,pusdiena
1215,Abend::N,axşam,рыт
1216,Abend::N,axşam,vakars
1217,Nacht::N,gecə,вой
1218,Nacht::N,gecə,nakts
1219,Woche::N,həftə,вежон
1220,Woche::N,həftə,nedēļa
1221,Monat::N,ay,тӧлысь
1222,Monat::N,ay,mēnesis
1223,Jahr::N,il,во
1224,Jahr::N,il,gads
1225,Frühling::N,yaz,тулыс
1226,Frühling::N,yaz,pavasaris
1227,Frühling::N,bahar,тулыс
1228,Frühling::N,bahar,pavasaris
1229,Sommer::N,yay,гожӧм
1230,Sommer::N,yay,vasara
1231,Herbst::N,payız,ар
1232,Herbst::N,payız,rudens
1233,Winter::N,qış,тӧв
1234,Winter::N,qış,ziema
1235,Januar::N,Janvar,тӧв шӧр
1236,Januar::N,Janvar,janvāris
1237,Februar::N,Fevral,урасьӧм
1238,Februar::N,Fevral,februāris
1239,März::N,Mart,рака
1240,März::N,Mart,marts
1241,April::N,Aprel,кос му
1242,April::N,Aprel,aprīlis
1243,Mai::N,May,ода-кора
1244,Mai::N,May,maijs
1245,Juni::N,İyun,лӧддза-номъя
1246,Juni::N,İyun,jūnijs
1247,Juli::N,İyul,сора
1248,Juli::N,İyul,jūlijs
1249,August::N,Avqust,моз
1250,August::N,Avqust,augusts
1251,September::N,Sentyabr,кӧч
1252,September::N,Sentyabr,septembris
1253,Oktober::N,Oktyabr,йирым
1254,Oktober::N,Oktyabr,oktobris
1255,November::N,Noyabr,вӧльгым
1256,November::N,Noyabr,novembris
1257,Dezember::N,Dekabr,ӧшым
1258,Dezember::N,Dekabr,decembris
1259,Montag::N,bazar ertəsi,выльлун
1260,Montag::N,bazar ertəsi,pirmdiena
1261,Dienstag::N,çərşənbə axşamı,воторник
1262,Dienstag::N,çərşənbə axşamı,otrdiena
1263,Mittwoch::N,çərşənbə,середа
1264,Mittwoch::N,çərşənbə,trešdiena
1265,Donnerstag::N,cüme axşamı,четверг
1266,Donnerstag::N,cüme axşamı,ceturtdiena
1267,Freitag::N,cüme,пекнича
1268,Freitag::N,cüme,piektdiena
1269,Samstag::N,şənbə,субӧта
1270,Samstag::N,şənbə,sestdiena
1271,Sonntag::N,bazar,вӧскресенньӧ
1272,Sonntag::N,bazar,svētdiena
1273,groß::A,böyük,ыджыд
1274,groß::A,böyük,dižs
1275,groß::A,böyük,liels
1276,klein::A,kiçik,ичӧт
1277,klein::A,kiçik,mazs
1278,lang::A,uzun,кузь
1279,lang::A,uzun,garš
1280,kurz::A,qısa,дженьыд
1281,kurz::A,qısa,īss
1282,breit::A,enli,ота
1283,breit::A,enli,паськыд
1284,breit::A,enli,plats
1285,breit::A,geniş,ота
1286,breit::A,geniş,паськыд
1287,breit::A,geniş,plats
1288,schmal::A,dar,оттӧм
1289,schmal::A,dar,tievs
1290,dicht::A,sıx,сук
1291,dicht::A,sıx,blīvs
1292,dick[Gegenstand]::A,qalın,кыз
1293,dick[Gegenstand]::A,qalın,biezs
1294,dünn::A,nazik,вӧсни
1295,dünn::A,nazik,вӧсньыд
1296,dünn::A,nazik,plāns
1297,fein::A,incə,посни
1298,fein::A,incə,smalks
1299,fest::A,bərk,зумыд
1300,fest::A,bərk,tvirts
1301,fest::A,bərk,noturīgs
1302,fest::A,möhkəm,зумыд
1303,fest::A,möhkəm,tvirts
1304,fest::A,möhkəm,noturīgs
1305,flach::A,düz,плавкӧс
1306,flach::A,düz,тшӧтшкӧс
1307,flach::A,düz,lēzens
1308,flach::A,düz,līdzens
1309,glatt::A,hamar,вольк
1310,glatt::A,hamar,мольыд
1311,glatt::A,hamar,gluds
1312,glatt::A,hamar,slidens
1313,hart::A,sərt,зумыд
1314,hart::A,sərt,ciets
1315,weich::A,yumşaq,небыд
1316,weich::A,yumşaq,mīksts
1317,rund::A,yuvarlaq,гӧгрӧс
1318,rund::A,yuvarlaq,apaļš
1319,spitz::A,uclu,ёсь йыла
1320,spitz::A,uclu,smails
1321,spitz::A,sivri,ёсь йыла
1322,spitz::A,sivri,smails
1323,scharf::A,kəskin,ёсь
1324,scharf::A,kəskin,ass
1325,stumpf::A,küt,ныж
1326,stumpf::A,küt,truls
1327,stumpf::A,küt,strups
1328,schwer::A,ağır,сьӧкыд
1329,schwer::A,ağır,smags
1330,schön::A,gözəl,мича
1331,schön::A,gözəl,лӧсьыд
1332,schön::A,gözəl,daiļš
1333,schön::A,gözəl,skaists
1334,schön::A,gəşəng,мича
1335,schön::A,gəşəng,лӧсьыд
1336,schön::A,gəşəng,daiļš
1337,schön::A,gəşəng,skaists
1338,heiß::A,isti,пӧсь
1339,heiß::A,isti,karsts
1340,warm::A,ilıq,шоныд
1341,warm::A,ilıq,silts
1342,kalt::A,soyuq,кӧдзыд
1343,kalt::A,soyuq,salts
1344,kalt::A,soyuq,auksts
1345,kühl::A,sərin,юзыд
1346,kühl::A,sərin,ыркыд
1347,kühl::A,sərin,vēss
1348,kühl::A,sərin,dzestrs
1349,frisch::A,təzə,выль
1350,frisch::A,təzə,svaigs
1351,feucht::A,nəm,уль
1352,feucht::A,nəm,mitrs
1353,feucht::A,nəm,drēgns
1354,nass::A,yaş,ва
1355,nass::A,yaş,slapjš
1356,trocken::A,quru,кос
1357,trocken::A,quru,sauss
1358,voll::A,dolu,кыз
1359,voll::A,dolu,pilns
1360,leer::A,boş,куш
1361,leer::A,boş,тыртӧм
1362,leer::A,boş,tukšs
1363,offen::A,açıq,восьса
1364,offen::A,açıq,vaļējs
1365,offen::A,açıq,atvērts
1366,geschlossen::A,qapalı,пӧдса
1367,geschlossen::A,qapalı,slēgts
1368,sauber::A,təmiz,сӧстӧм
1369,sauber::A,təmiz,tīrs
1370,sauber::A,təmiz,spodrs
1371,schmutzig::A,kirli,няйт
1372,schmutzig::A,kirli,netīrs
1373,schmutzig::A,kirli,dubļains
1374,roh::A,çiy,уль
1375,roh::A,çiy,jēls
1376,reif::A,yetişmiş,кисьмӧм
1377,reif::A,yetişmiş,gatavs
1378,reif::A,yetişmiş,nobriedis
1379,lecker::A,dadlı,чӧскыд
1380,lecker::A,dadlı,gards
1381,lecker::A,dadlı,garšīgs
1382,lecker::A,ləzzətli,чӧскыд
1383,lecker::A,ləzzətli,gards
1384,lecker::A,ləzzətli,garšīgs
1385,süß::A,şirin,юмов
1386,süß::A,şirin,чӧскыд
1387,süß::A,şirin,salds
1388,bitter::A,acı,курыд
1389,bitter::A,acı,sūrs
1390,bitter::A,acı,rūgts
1391,sauer::A,turş,шома
1392,sauer::A,turş,skābs
1393,hell::A,aydın,югыд
1394,hell::A,aydın,gaišs
1395,dunkel::A,qaranlıq,пемыд
1396,dunkel::A,qaranlıq,tumšs
1397,schwarz::A,qara,сьӧд
1398,schwarz::A,qara,melns
1399,weiß::A,ağ,еджыд
1400,weiß::A,ağ,balts
1401,rot::A,qırmızı,гӧрд
1402,rot::A,qırmızı,sarkans
1403,gelb::A,sarı,виж
1404,gelb::A,sarı,dzeltens
1405,blau::A,göy,лӧз
1406,blau::A,göy,zils
1407,blau::A,mavi,лӧз
1408,blau::A,mavi,zils
1409,grün::A,yaşıl,веж
1410,grün::A,yaşıl,турунвиж
1411,grün::A,yaşıl,zaļš
1412,grau::A,boz,руд
1413,grau::A,boz,pelēks
1414,bunt::A,əlvan,сера
1415,bunt::A,əlvan,raibs
1416,bunt::A,əlvan,krāsains
1417,bunt::A,rəngli,сера
1418,bunt::A,rəngli,raibs
1419,bunt::A,rəngli,krāsains
1420,billig::A,ucuz,донтӧг
1421,billig::A,ucuz,lēts
1422,teuer::A,bahalı,дона
1423,teuer::A,bahalı,dārgs
1424,wertvoll::A,qiymətli,дона
1425,wertvoll::A,qiymətli,vērtīgs
1426,blind::A,kor,синтӧм
1427,blind::A,kor,akls
1428,taub::A,kar,пельтӧм
1429,taub::A,kar,kurls
1430,kräftig::A,güclü,вынйӧра
1431,kräftig::A,güclü,spēcīgs
1432,stark::A,qüvvətli,ён
1433,stark::A,qüvvətli,вына
1434,stark::A,qüvvətli,stiprs
1435,schwach::A,zəif,жеб
1436,schwach::A,zəif,vājš
1437,schwach::A,gücsüz,жеб
1438,schwach::A,gücsüz,vājš
1439,fett::A,şişman,госа
1440,fett::A,şişman,brangs
1441,schlank::A,zərif,веськыд
1442,schlank::A,zərif,slaids
1443,hübsch::A,göyçək,мича
1444,hübsch::A,göyçək,лӧсьыд
1445,hübsch::A,göyçək,glīts
1446,böse::A,fəna,лёк
1447,böse::A,fəna,ļauns
1448,böse::A,fəna,negants
1449,dumm::A,axmaq,йӧй
1450,dumm::A,axmaq,вежӧртӧм
1451,dumm::A,axmaq,stulbs
1452,dumm::A,axmaq,muļķīgs
1453,faul::A,tənbəl,дыш
1454,faul::A,tənbəl,slinks
1455,fleißig::A,çalışqan,зільысь
1456,fleißig::A,çalışqan,čakls
1457,fleißig::A,çalışqan,cītīgs
1458,geizig::A,xəsis,топыд
1459,geizig::A,xəsis,skops
1460,geizig::A,xəsis,sīksts
1461,klug::A,ağıllı,юра
1462,klug::A,ağıllı,вежӧра
1463,klug::A,ağıllı,gudrs
1464,geschickt::A,bacarıqlı,кипода
1465,geschickt::A,bacarıqlı,кужысь
1466,geschickt::A,bacarıqlı,manīgs
1467,lieb::A,əziz,муса
1468,lieb::A,əziz,мича
1469,lieb::A,əziz,лӧсьыд
1470,lieb::A,əziz,mīļš
1471,lieb::A,sevimli,муса
1472,lieb::A,sevimli,мича
1473,lieb::A,sevimli,лӧсьыд
1474,lieb::A,sevimli,mīļš
1475,lustig::A,məzəli,кыпыд
1476,lustig::A,məzəli,jautrs
1477,lustig::A,gülməli,кыпыд
1478,lustig::A,gülməli,jautrs
1479,sanft::A,mülayim,мелі
1480,sanft::A,mülayim,liegs
1481,hungrig::A,ac,тшыг
1482,hungrig::A,ac,izsalcis
1483,krank::A,xəstə,висьысь
1484,krank::A,xəstə,slims
1485,nackt::A,çılpaq,пасьтӧм
1486,nackt::A,çılpaq,pliks
1487,traurig::A,qəmgin,гажтӧм
1488,traurig::A,qəmgin,bēdīgs
1489,traurig::A,qəmgin,skumīgs
1490,traurig::A,kədərli,гажтӧм
1491,traurig::A,kədərli,bēdīgs
1492,traurig::A,kədərli,skumīgs
1493,lebendig::A,canlı,ловъя
1494,lebendig::A,canlı,dzīvs
1495,gut::A,yaxşı,бур
1496,gut::A,yaxşı,labs
1497,schlecht::A,pis,лёк
1498,schlecht::A,pis,омӧль
1499,schlecht::A,pis,slikts
1500,richtig::A,doğru,инӧд
1501,richtig::A,doğru,riktīgs
1502,schlimm::A,fəna,омӧль
1503,schlimm::A,fəna,туйтӧм
1504,schlimm::A,fəna,nelāgs
1505,schlimm::A,fəna,nejauks
1506,wahr::A,gərçək,абу ылӧг
1507,wahr::A,gərçək,īsts
1508,wahr::A,gərçək,patiess
1509,alt::A,əski,важ
1510,alt::A,əski,sens
1511,alt::A,əski,vęcs
1512,alt::A,köhnə,важ
1513,alt::A,köhnə,sens
1514,alt::A,köhnə,vęcs
1515,neu::A,yeni,выль
1516,neu::A,yeni,jauns
1517,ehemalig::A,əvvəlki,вӧвлӧм
1518,ehemalig::A,əvvəlki,bijušais
1519,alt[Lebewesen]::A,qoca,пӧрысь
1520,alt[Lebewesen]::A,qoca,vecs
1521,jung::A,gənc,том
1522,jung::A,gənc,jauns
1523,arm::A,kasıb,гӧль
1524,arm::A,kasıb,nabags
1525,arm::A,yoxsul,гӧль
1526,arm::A,yoxsul,nabags
1527,reich::A,zəngin,озыр
1528,reich::A,zəngin,bagāts
1529,bekannt::A,tanış,тӧдса
1530,bekannt::A,tanış,zināms
1531,bekannt::A,tanış,pazīstams
1532,berühmt::A,məşhur,нималан
1533,berühmt::A,məşhur,кывсян
1534,berühmt::A,məşhur,slavens
1535,fremd::A,yad,йӧз
1536,fremd::A,yad,svešs
1537,verschieden::A,dürlü,абу ӧткодь
1538,verschieden::A,dürlü,разнӧй
1539,verschieden::A,dürlü,dažāds
1540,nah::A,yaxın,матыс
1541,nah::A,yaxın,tuvs
1542,fern::A,uzaq,ылі
1543,fern::A,uzaq,tāls
1544,linker::A,sol,шуйга
1545,linker::A,sol,kreisais
1546,rechter::A,sağ,веськыд
1547,rechter::A,sağ,labais
1548,anderer::A,başqa,мукӧд
1549,anderer::A,başqa,otrs
