,Concept_ID,en,fr
895,klirren::V,tinkle,cliqueter
896,brausen::V,roar,mugir
897,rauschen::V,rustle,bruire
898,klingen::V,sound,sonner
899,bellen::V,bark,aboyer
900,heulen::V,howl,hurler
901,blasen::V,blow,souffler
902,pfeifen::V,whistle,siffler
903,schreien::V,shout,crier
904,stöhnen::V,groan,gémir
905,zittern::V,tremble,trembler
906,leben::V,be alive,vivre
907,geboren werden::V,be born,naître
908,atmen::V,breathe,respirer
909,trinken::V,drink,boire
910,essen::V,eat,manger
911,schlucken::V,swallow,avaler
912,müde werden::V,get tired,se lasser
913,müde werden::V,get tired,se fatiguer
914,einschlafen::V,fall asleep,s'endormir
915,schlafen::V,sleep,dormir
916,aufwachen::V,wake up,se réveiller
917,aufstehen::V,get up,se lever
918,sich erholen::V,relax,se reposer
919,sich erholen::V,relax,se détendre
920,krank werden::V,fall ill,tomber malade
921,krank sein::V,be ill,être malade
922,schmerzen::V,ache,faire mal
923,husten::V,cough,tousser
924,genesen::V,recover,guérir
925,genesen::V,recover,se remettre
926,sterben::V,die,mourir
927,umkommen::V,perish,périr
928,sich bewegen::V,move,bouger
929,sich rühren::V,budge,broncher
930,sich erheben::V,stand up,se lever
931,sich setzen::V,sit down,s'asseoir
932,hinfallen::V,tumble,tomber
933,laufen::V,walk,marcher
934,laufen::V,walk,aller à pied
935,schreiten::V,pace,marcher
936,spazierengehen::V,go for a walk,se promener
937,eilen::V,rush,courir
938,sich beeilen::V,hurry,se hâter
939,sich beeilen::V,hurry,se dépêcher
940,sausen::V,dash,filer
941,rennen::V,run,courir
942,springen::V,jump,sauter
943,klettern::V,climb,grimper
944,schaukeln::V,seesaw,se balancer
945,kriechen::V,creep,ramper
946,schwimmen::V,swim,nager
947,tauchen::V,dive,plonger
948,rudern::V,row,ramer
949,fahren::V,drive,aller
950,fahren::V,drive,rouler
951,fliegen::V,fly,voler
952,gehen::V,go,aller
953,weggehen::V,go away,s'en aller
954,abfahren::V,depart,partir
955,anhalten::V,stop,s'arrêter
956,hineingehen::V,go in,entrer
957,eintreten::V,enter,entrer
958,kommen::V,come,venir
959,ankommen::V,arrive,arriver
960,zurückkommen::V,come back,revenir
961,bleiben::V,stay,rester
962,bleiben::V,stay,demeurer
963,warten::V,wait,attendre
964,erwarten::V,wait for,attendre
965,suchen::V,seek,chercher
966,suchen::V,look for,chercher
967,finden::V,find,trouver
968,versuchen::V,try,essayer
969,vorbereiten::V,prepare,préparer
970,lieben::V,love,aimer
971,mögen::V,like,aimer
972,mögen::V,like,vouloir
973,lachen::V,laugh,rire
974,rühren::V,move,toucher
975,rühren::V,move,attendrir
976,weinen::V,weep,pleurer
977,schimpfen::V,grumble,gronder
978,sich ärgern::V,be annoyed,se fâcher
979,sich fürchten::V,be afraid,avoir peur
980,fürchten::V,be afraid of,craindre
981,fürchten::V,be afraid of,avoir peur de
982,fliehen::V,flee,fuir
983,flüchten::V,escape,s'enfuir
984,sehen::V,see,voir
985,anschauen::V,look at,regarder
986,ansehen::V,watch,regarder
987,hören::V,hear,entendre
988,zuhören::V,listen,écouter
989,probieren::V,taste,goûter
990,riechen::V,smell,sentir
991,fühlen::V,feel,sentir
992,scheinen::V,seem,sembler
993,scheinen::V,seem,paraître
994,zu sehen sein::V,show,se voir
995,zu sehen sein::V,show,être visible
996,vernehmen::V,hear,entendre
997,vernehmen::V,hear,percevoir
998,frieren::V,be cold,avoir froid
999,tun::V,do,faire
1000,können::V,can,savoir
1001,können::V,can,pouvoir
1002,wollen::V,want,vouloir
1003,anfangen::V,start,commencer
1004,beenden::V,finish,finir
1005,beenden::V,finish,terminer
1006,aufhören::V,stop,cesser
1007,aufhören::V,stop,arrêter
1008,gelingen::V,succeed,réussir
1009,geraten::V,turn out,réussir
1010,öffnen::V,open,ouvrir
1011,schließen::V,close,fermer
1012,stellen::V,put,poser
1013,stellen::V,put,mettre
1014,setzen::V,place,placer
1015,legen::V,lay,placer
1016,berühren::V,touch,toucher
1017,verbinden::V,connect,lier
1018,bedecken::V,cover,couvrir
1019,aufhängen::V,hang up,accrocher
1020,anzünden::V,light,allumer
1021,aufheben::V,pick up,ramasser
1022,zurücklassen::V,leave,laisser
1023,verlieren::V,lose,perdre
1024,fallen lassen::V,drop,lâcher
1025,fallen lassen::V,drop,laisser tomber
1026,machen::V,make,faire
1027,herstellen::V,produce,produire
1028,herstellen::V,produce,fabriquer
1029,bauen::V,build,bâtir
1030,bauen::V,build,construire
1031,reparieren::V,mend,réparer
1032,verbessern::V,improve,améliorer
1033,ändern::V,alter,changer
1034,ändern::V,alter,modifier
1035,graben::V,dig,creuser
1036,beugen::V,bow,plier
1037,beugen::V,bow,ployer
1038,biegen::V,bend,courber
1039,drehen::V,spin,tordre
1040,drehen::V,spin,tourner
1041,wenden::V,turn,retourner
1042,umdrehen::V,turn around,tourner
1043,heben::V,raise,soulever
1044,hochheben::V,lift,lever
1045,ergreifen::V,seize,saisir
1046,ergreifen::V,seize,prendre
1047,halten::V,hold,tenir
1048,drücken::V,press,presser
1049,schieben::V,push,pousser
1050,kratzen::V,scrape,gratter
1051,kratzen::V,scrape,égratigner
1052,lecken::V,lick,lécher
1053,beißen::V,bite,mordre
1054,abreißen::V,tear off,arracher
1055,abschneiden::V,cut off,couper
1056,binden::V,tie,lier
1057,binden::V,tie,attacher
1058,stecken::V,stick,enfoncer
1059,brechen::V,break,rompre
1060,klopfen::V,knock,frapper
1061,hauen::V,hit,frapper
1062,kleben::V,glue,coller
1063,reiben::V,rub,frotter
1064,streichen::V,spread,empâter
1065,schleifen::V,grind,affiler
1066,schleifen::V,grind,aiguiser
1067,schneiden::V,cut,couper
1068,schneiden::V,cut,trancher
1069,rütteln::V,jolt,cahoter
1070,schütteln::V,shake,secouer
1071,schwenken::V,swing,agiter
1072,schütten::V,pour,verser
1073,füllen::V,fill,remplir
1074,einwickeln::V,wrap,envelopper
1075,tragen::V,carry,porter
1076,schleppen::V,drag,traîner
1077,ziehen::V,pull,tirer
1078,aufbewahren::V,keep,garder
1079,aufbewahren::V,keep,conserver
1080,werfen::V,throw,jeter
1081,werfen::V,throw,lancer
1082,fangen::V,catch,attraper
1083,packen::V,grab,agripper
1084,verstecken::V,hide,cacher
1085,teilen::V,divide,diviser
1086,schicken::V,send,envoyer
1087,bringen::V,bring,apporter
1088,hinzufügen::V,add,ajouter
1089,bekommen::V,get,obtenir
1090,erhalten::V,receive,recevoir
1091,nehmen::V,take,prendre
1092,wählen::V,choose,choisir
1093,auswählen::V,select,choisir
1094,auswählen::V,select,sélectionner
1095,bewahren::V,preserve,préserver
1096,behindern::V,hinder,gêner
1097,verderben::V,spoil,gâter
1098,verderben::V,spoil,corrompre
1099,beschädigen::V,damage,endommager
1100,zerbrechen::V,break,casser
1101,zerreißen::V,tear,déchirer
1102,zerstören::V,destroy,détruire
1103,verbrennen::V,burn,brûler
1104,geben::V,give,donner
1105,reichen::V,hand,tendre
1106,schenken::V,give,offrir
1107,versprechen::V,promise,promettre
1108,wünschen::V,wish,souhaiter
1109,loben::V,praise,louer
1110,küssen::V,kiss,embrasser
1111,wiegen::V,rock,bercer
1112,zudecken::V,cover,couvrir
1113,wecken::V,wake,éveiller
1114,wecken::V,wake,réveiller
1115,zeigen::V,show,montrer
1116,zeigen::V,show,faire voir
1117,führen::V,guide,guider
1118,lehren::V,teach,apprendre
1119,unterrichten::V,instruct,instruire
1120,aufziehen::V,bring up,élever
1121,leiten::V,lead,diriger
1122,leiten::V,lead,conduire
1123,antreiben::V,urge,pousser
1124,lassen::V,let,faire
1125,einladen::V,invite,inviter
1126,vereinigen::V,unite,unir
1127,vereinigen::V,unite,réunir
1128,besuchen::V,visit,visiter
1129,besuchen::V,visit,aller voir
1130,treffen::V,meet,rencontrer
1131,sich versammeln::V,assemble,s'assembler
1132,spielen::V,play,jouer
1133,singen::V,sing,chanter
1134,tanzen::V,dance,danser
1135,sich trennen::V,separate,se séparer
1136,verlassen::V,leave,quitter
1137,retten::V,rescue,sauver
1138,bewachen::V,guard,garder
1139,schützen::V,protect,protéger
1140,verteidigen::V,defend,défendre
1141,sich schlagen::V,brawl,se taper
1142,schießen::V,shoot,tirer
1143,siegen::V,win,vaincre
1144,ärgern::V,annoy,agacer
1145,schlagen::V,beat,battre
1146,schlagen::V,beat,frapper
1147,treten::V,kick,botter
1148,treten::V,kick,donner un coup de pied à
1149,stechen::V,sting,piquer
1150,stoßen::V,shove,heurter
1151,stehlen::V,steal,voler
1152,stören::V,disturb,gêner
1153,stören::V,disturb,déranger
1154,belästigen::V,bother,molester
1155,belästigen::V,bother,importuner
1156,verbergen::V,conceal,cacher
1157,verbergen::V,conceal,dissimuler
1158,täuschen::V,deceive,abuser
1159,täuschen::V,deceive,tromper
1160,betrügen::V,cheat,duper
1161,betrügen::V,cheat,frauder
1162,töten::V,kill,tuer
1163,wohnen::V,dwell,habiter
1164,wohnen::V,dwell,demeurer
1165,arbeiten::V,work,travailler
1166,sammeln::V,gather,collectionner
1167,pflücken::V,pick,cueillir
1168,jagen::V,hunt,chasser
1169,fischen::V,fish,pêcher
1170,fassen::V,catch,capturer
1171,hüten::V,herd,garder
1172,treiben::V,drive,mener
1173,anbinden::V,tie up,attacher
1174,füttern::V,feed,faire manger
1175,melken::V,milk,traire
1176,hacken::V,chop,fendre
1177,gießen::V,water,arroser
1178,reifen::V,ripen,mûrir
1179,zubereiten::V,cook,préparer
1180,kochen::V,boil,cuire
1181,backen::V,bake,cuire
1182,braten::V,fry,rôtir
1183,umrühren::V,stir,remuer
1184,stricken::V,knit,tricoter
1185,nähen::V,sew,coudre
1186,färben::V,dye,teindre
1187,reinigen::V,clean,nettoyer
1188,waschen::V,wash,laver
1189,abwischen::V,wipe,essuyer
1190,spülen::V,rinse,rincer
1191,fegen::V,sweep,balayer
1192,kehren::V,sweep,balayer
1193,baden::V,bath,se baigner
1194,sich waschen::V,wash,se laver
1195,ausziehen::V,take off,ôter
1196,ausziehen::V,take off,enlever
1197,anziehen::V,put on,mettre
1198,sich anziehen::V,get dressed,s'habiller
1199,kämmen::V,comb,peigner
1200,schmücken::V,decorate,orner
1201,schmücken::V,decorate,décorer
1202,sagen::V,say,dire
1203,sprechen::V,speak,parler
1204,reden::V,talk,parler
1205,sich unterhalten::V,chat,bavarder
1206,sich unterhalten::V,chat,s'entretenir
1207,fragen::V,ask,demander
1208,bitten::V,request,prier
1209,erzählen::V,tell,raconter
1210,mitteilen::V,convey,communiquer
1211,nennen::V,name,nommer
1212,nennen::V,name,appeler
1213,rufen::V,call,appeler
1214,prahlen::V,brag,se vanter
1215,übersetzen::V,translate,traduire
1216,denken::V,think,penser
1217,glauben::V,believe,croire
1218,bemerken::V,notice,remarquer
1219,bemerken::V,notice,apercevoir
1220,erkennen::V,recognize,reconnaître
1221,begreifen::V,grasp,concevoir
1222,verstehen::V,understand,entendre
1223,verstehen::V,understand,comprendre
1224,lernen::V,learn,apprendre
1225,wissen::V,know,savoir
1226,sich erinnern an::V,remember,se souvenir de
1227,vergessen::V,forget,oublier
1228,messen::V,measure,mesurer
1229,zählen::V,count,compter
1230,rechnen::V,calculate,calculer
1231,lesen::V,read,lire
1232,malen::V,paint,peindre
1233,zeichnen::V,draw,dessiner
1234,schreiben::V,write,écrire
1235,besitzen::V,own,posséder
1236,kaufen::V,buy,acheter
1237,verkaufen::V,sell,vendre
1238,bezahlen::V,pay for,payer
1239,zahlen::V,pay,payer
1240,beherrschen::V,rule,dominer
1241,beherrschen::V,rule,maîtriser
1242,ertragen::V,endure,tolérer
1243,ertragen::V,endure,supporter
