,Concept_ID,ka,fr
754,dumm::A,სულელი,bête
755,faul::A,ზანტი,fainéant
756,faul::A,ზანტი,paresseux
757,faul::A,ზარმაცი,fainéant
758,faul::A,ზარმაცი,paresseux
759,fleißig::A,ბეჯითი,appliqué
760,fleißig::A,მუყაითი,appliqué
761,geizig::A,ძუნწი,avare
762,klug::A,ჭკვიანი,intelligent
763,geschickt::A,მარჯვე,habile
764,geschickt::A,გაწაფული,habile
765,lieb::A,სატრფიალო,cher
766,lieb::A,სატრფიალო,gentil
767,lustig::A,მხიარული,gai
768,lustig::A,მხიარული,joyeux
769,sanft::A,ალერსიანი,doux
770,sanft::A,გრძნობიერი,doux
771,hungrig::A,მშიერი,affamé
772,krank::A,სნეული,malade
773,krank::A,ავადმყოფი,malade
774,nackt::A,ტიტველი,nu
775,traurig::A,მწუხარე,triste
776,traurig::A,სევდიანი,triste
777,lebendig::A,ცოცხალი,vivant
778,gut::A,კარგი,bon
779,schlecht::A,უხეირო,mauvais
780,richtig::A,ნამდვილი,juste
781,richtig::A,ნამდვილი,correct
782,schlimm::A,ცუდი,grave
783,schlimm::A,ცუდი,mauvais
784,wahr::A,სწორი,vrai
785,wahr::A,სწორი,véritable
786,wahr::A,ჭეშმარიტი,vrai
787,wahr::A,ჭეშმარიტი,véritable
788,alt::A,ძველი,vieux
789,neu::A,ახალი,neuf
790,neu::A,ახალი,nouveau
791,ehemalig::A,ყოფილი,ancien
792,alt[Lebewesen]::A,ბებერი,âgé
793,alt[Lebewesen]::A,ბებერი,vieux
794,jung::A,ნორჩი,jeune
795,jung::A,ახალგაზრდა,jeune
796,arm::A,ღარიბი,pauvre
797,reich::A,მდიდარი,riche
798,bekannt::A,ცნობილი,connu
799,berühmt::A,გამოჩენილი,fameux
800,berühmt::A,გამოჩენილი,célèbre
801,fremd::A,უცხო,étranger
802,fremd::A,გარეშე,étranger
803,verschieden::A,სხვაგვარი,différent
804,nah::A,ახლო,lié
805,nah::A,ახლო,proche
806,fern::A,შორი,éloigné
807,fern::A,შორი,lointain
808,fern::A,შორეული,éloigné
809,fern::A,შორეული,lointain
810,linker::A,მარცხენა,gauche
811,rechter::A,მარჯვენა,droit
812,anderer::A,სხვა,autre
813,erster::A,პირველი,premier
814,zweiter::A,მეორე,second
815,zweiter::A,მეორე,deuxième
816,dritter::A,მესამე,troisième
817,letzter::A,ბოლო,dernier
818,letzter::A,უკანასკნელი,dernier
819,allein::ADV,მარტო,seul
820,auf einmal::ADV,ერთდროულად,à la fois
821,zusammen::ADV,ერთად,ensemble
822,lange::ADV,დიდხანს,longtemps
823,plötzlich::ADV,მოულოდნელად,tout à coup
824,sofort::ADV,ახლავე,immédiatement
825,später::ADV,მოგვიანებით,plus tard
826,jetzt::ADV,ახლა,maintenant
827,heute::ADV,დღეს,aujourd'hui
828,morgen::ADV,ხვალ,demain
829,bald::ADV,მალე,bientôt
830,dann::ADV,მერე,puis
831,dann::ADV,მერე,ensuite
832,gestern::ADV,გუშინ,hier
833,einst::ADV,ოდესღაც,jadis
834,einst::ADV,ოდესღაც,autrefois
835,damals::ADV,მაშინ,alors
836,damals::ADV,მაშინ,à l'époque
837,danach::ADV,მერმე,après
838,danach::ADV,მერმე,ensuite
839,danach::ADV,შემდეგ,après
840,danach::ADV,შემდეგ,ensuite
841,vorher::ADV,ადრე,auparavant
842,vorher::ADV,წინათ,auparavant
843,zuerst::ADV,ჯერ,d'abord
844,zuerst::ADV,ჯერ,premièrement
845,einmal::ADV,ერთხელ,une fois
846,manchmal::ADV,ხან,parfois
847,manchmal::ADV,ხან,quelquefois
848,manchmal::ADV,ზოგჯერ,parfois
849,manchmal::ADV,ზოგჯერ,quelquefois
850,oft::ADV,ხშირად,souvent
851,immer::ADV,მუდამ,toujours
852,immer::ADV,ყოველთვის,toujours
853,niemals::ADV,არასდროს,ne ... jamais
854,hier::ADV,აქ,ici
855,hierhin::ADV,აქეთ,par ici
856,von hier::ADV,აქედან,d'ici
857,dort::ADV,იქ,là
858,dort::ADV,იქ,là-bas
859,dorthin::ADV,იქით,y
860,dorthin::ADV,იქით,par là
861,geradeaus::ADV,პირდაპირ,tout droit
862,vorwärts::ADV,წინ,en avant
863,rückwärts::ADV,უკან,en arrière
864,zurück::ADV,უკანვე,de retour
865,unten::ADV,დაბლა,en bas
866,unten::ADV,დაბლა,au-dessous
867,unten::ADV,ქვევით,en bas
868,unten::ADV,ქვევით,au-dessous
869,hinab::ADV,ძირს,en bas
870,hinab::ADV,ძირს,vers le bas
871,oben::ADV,ზემოთ,dessus
872,oben::ADV,ზემოთ,en haut
873,hinauf::ADV,ზევით,en haut
874,hinauf::ADV,ზევით,vers le haut
875,überall::ADV,ყველგან,partout
876,nicht::ADV,არ,ne ... pas
877,ein wenig::ADV,ცოტა,un peu
878,kaum::ADV,ძლივს,à peine
879,sehr::ADV,მეტად,très
880,sehr::ADV,ძალიან,très
881,so::ADV,ისე,si
882,so::ADV,ისე,ainsi
883,noch::ADV,ჯერ,encore
884,nur::ADV,მხოლოდ,seulement
885,nur::ADV,მხოლოდ,ne ... que
886,schon::ADV,უკვე,déjà
887,wieder::ADV,ისევ,de nouveau
888,wieder::ADV,კიდევ,de nouveau
889,vergebens::ADV,ამაოდ,en vain
890,vergebens::ADV,ტყუილად,en vain
891,vor::PRP,წინ,devant
892,hinter::PRP,უკან,derrière
893,hinter::PRP,მიღმა,derrière
894,unter::PRP,ქვეშ,sous
895,unter::PRP,ქვეშ,au-dessous de
896,unter::PRP,ქვევით,sous
897,unter::PRP,ქვევით,au-dessous de
898,durch::PRP,გავლით,par
899,durch::PRP,გავლით,à travers
900,neben::PRP,გვერდით,à côté de
901,zwischen::PRP,შუა,entre
902,zwischen::PRP,შორის,entre
903,wegen::PRP,გამო,à cause de
904,wegen::PRP,შედეგად,à cause de
905,dies::PRN,ეს,ceci
906,das::PRN,ეგ,ce
907,das::PRN,ეგ,cela
908,alles::PRN,ყველაფერი,tout
909,ich::PRN,მე,je
910,ich::PRN,მე,moi
911,du::PRN,შენ,tu
912,du::PRN,შენ,toi
913,er::PRN,ის,il
914,er::PRN,ის,lui
915,er::PRN,იგი,il
916,er::PRN,იგი,lui
917,wir::PRN,ჩვენ,nous
918,ihr::PRN,თქვენ,vous
919,sie::PRN,ისინი,ils
920,sie::PRN,ისინი,elles
921,was::FPRN,რა,que
922,was::FPRN,რა,quoi
923,wer::FPRN,ვინ,qui
924,wo::FADV,სად,où
925,wohin::FADV,საით,où
926,wie::FADV,როგორ,comment
927,warum::FADV,რაზე,pourquoi
928,warum::FADV,რატომ,pourquoi
929,wieviel::FNUM,რამდენი,combien
930,eins::NUM,ერთი,un
931,zwei::NUM,ორი,deux
932,drei::NUM,სამი,trois
933,vier::NUM,ოთხი,quatre
934,fünf::NUM,ხუთი,cinq
935,sechs::NUM,ექვსი,six
936,sieben::NUM,შვიდი,sept
937,acht::NUM,რვა,huit
938,neun::NUM,ცხრა,neuf
939,zehn::NUM,ათი,dix
940,elf::NUM,თერთმეტი,onze
941,zwölf::NUM,თორმეტი,douze
942,zwanzig::NUM,ოცი,vingt
943,dreißig::NUM,ოცდაათი,trente
944,vierzig::NUM,ორმოცი,quarante
945,fünfzig::NUM,ორმოცდაათი,cinquante
946,sechzig::NUM,სამოცი,soixante
947,siebzig::NUM,სამოცდაათი,soixante-dix
948,achtzig::NUM,ოთხმოცი,quatre-vingt
949,neunzig::NUM,ოთხმოცდაათი,quatre-vingt-dix
950,hundert::NUM,ასი,cent
951,tausend::NUM,ათასი,mille
952,und::CNJ,და,et
953,oder::CNJ,ან,ou
954,stehen::V,დგას,être debout
955,sitzen::V,ზის,être assis
956,liegen::V,აწევს,être couché
957,hängen::V,კიდია,pendre
958,werden::V,გახდება,devenir
959,passieren::V,მოხდება,se passer
960,beginnen::V,იწყება,commencer
961,enden::V,გათავდება,finir
962,enden::V,გათავდება,se terminer
963,wechseln::V,იცვლება,changer
964,wechseln::V,იცვლება,alterner
965,aufgehen[Sonne]::V,ამოდის,se lever
966,untergehen[Sonne]::V,ჩადის,se coucher
967,scheinen[Sonne]::V,ანათებს,briller
968,donnern::V,ქუხს,tonner
969,wehen::V,ქრის,souffler
970,wehen::V,დაუბერავს,souffler
971,strömen::V,იღვრება,affluer
972,fließen::V,დის,couler
973,fließen::V,მიედინება,couler
974,sich drehen::V,ტრიალებს,tourner
975,schwanken::V,ირხევა,osciller
976,schwanken::V,ირხევა,chanceler
977,schwingen::V,ირხევა,vibrer
978,schwingen::V,ირხევა,osciller
979,fallen::V,დავარდება,tomber
980,brennen::V,იწვის,brûler
981,brennen::V,იწვის,flamber
982,rauchen::V,ბოლავს,fumer
983,rauchen::V,აბოლებს,fumer
984,regnen::V,წვიმს,pleuvoir
985,gefrieren::V,იყინება,geler
986,tauen::V,დნება,dégeler
987,schmelzen::V,დნება,fondre
988,trocknen::V,გაშრება,sécher
989,sieden::V,დუღს,bouillir
990,faulen::V,ლპება,pourrir
991,faulen::V,ლპება,se putréfier
992,verfaulen::V,ლპება,pourrir
993,reißen::V,დაიხევა,rompre
994,reißen::V,დაიხევა,se déchirer
995,versinken::V,ეფლობა,s'enfoncer
996,versinken::V,ჩაიძირება,s'enfoncer
997,vergehen::V,გადის,passer
998,erscheinen::V,გამოჩნდება,apparaître
999,verschwinden::V,გააქრება,disparaître
1000,verschwinden::V,დაიკარგება,disparaître
1001,sinken::V,დაიწევს,descendre
1002,sinken::V,დაიწევს,s'abaisser
1003,abnehmen::V,შემცირდება,diminuer
1004,zunehmen::V,გასუქდება,augmenter
1005,steigen::V,მოიმატებს,monter
1006,wachsen::V,იზრდება,croître
1007,wachsen::V,მრავლდება,croître
1008,glänzen::V,ბრწყინავს,briller
1009,funkeln::V,კაშკაშებს,étinceler
1010,lärmen::V,ხმაურობს,faire du bruit
1011,läuten::V,დარეკავს,sonner
1012,klingeln::V,დარეკავს,sonner
1013,klirren::V,დააწკარუნებს,cliqueter
1014,brausen::V,ბობოქრობს,mugir
1015,rauschen::V,შრიალებს,bruire
1016,klingen::V,ხმას გამოსცემს,sonner
1017,bellen::V,უყეფს,aboyer
1018,heulen::V,ღმუის,hurler
1019,blasen::V,დაუბერავს,souffler
1020,pfeifen::V,უსტვენს,siffler
1021,schreien::V,ყვირის,crier
1022,stöhnen::V,კვნესის,gémir
1023,zittern::V,აძაგძაგებს,trembler
1024,leben::V,ცოცხლობს,vivre
1025,geboren werden::V,იშვება,naître
1026,geboren werden::V,იბადება,naître
1027,atmen::V,სუნთქავს,respirer
1028,trinken::V,სვამს,boire
1029,trinken::V,დალევს,boire
1030,essen::V,შეჭამს,manger
1031,schlucken::V,ყლაპავს,avaler
1032,müde werden::V,დაიქანცება,se lasser
1033,müde werden::V,დაიქანცება,se fatiguer
1034,einschlafen::V,დაიძინებს,s'endormir
1035,schlafen::V,სძინავს,dormir
1036,aufwachen::V,გაიღვიძებს,se réveiller
1037,aufstehen::V,ადგება,se lever
1038,sich erholen::V,დაისვენებს,se reposer
1039,sich erholen::V,დაისვენებს,se détendre
1040,krank werden::V,ავად გახდება,tomber malade
1041,krank sein::V,ავადმყოფობს,être malade
1042,schmerzen::V,სტკივა,faire mal
1043,husten::V,ახველებს,tousser
1044,genesen::V,მორჩება,guérir
1045,genesen::V,მორჩება,se remettre
1046,sterben::V,კვდება,mourir
1047,umkommen::V,დაიღუპება,périr
1048,sich bewegen::V,იძვრის,bouger
1049,sich bewegen::V,მოძრაობს,bouger
1050,sich rühren::V,გაინძრევა,broncher
1051,sich erheben::V,ადგება,se lever
1052,sich setzen::V,დაჯდება,s'asseoir
1053,hinfallen::V,დაეცემა,tomber
1054,laufen::V,დადის,marcher
1055,laufen::V,დადის,aller à pied
1056,schreiten::V,აბიჯებს,marcher
1057,spazierengehen::V,დასეირნობს,se promener
1058,eilen::V,მიიჩქარის,courir
1059,sich beeilen::V,აჩქარდება,se hâter
1060,sich beeilen::V,აჩქარდება,se dépêcher
1061,sausen::V,მიქრის,filer
1062,rennen::V,დარბის,courir
1063,springen::V,ხტის,sauter
1064,klettern::V,ძვრება,grimper
1065,schaukeln::V,ქანაობს,se balancer
1066,kriechen::V,დაბობღავს,ramper
1067,schwimmen::V,ცურავს,nager
1068,tauchen::V,ჩაიძირება,plonger
1069,rudern::V,ნიჩაბს უსვამს,ramer
1070,fahren::V,დადის,aller
1071,fahren::V,დადის,rouler
1072,fahren::V,მგზავრობს,aller
1073,fahren::V,მგზავრობს,rouler
1074,fliegen::V,იფრენს,voler
1075,fliegen::V,გაფრინდება,voler
1076,gehen::V,მიდის,aller
1077,weggehen::V,წამოდის,s'en aller
1078,abfahren::V,მიემგზავრება,partir
1079,anhalten::V,ჩერდება,s'arrêter
1080,hineingehen::V,შედის,entrer
1081,eintreten::V,შედის,entrer
1082,kommen::V,მოდის,venir
1083,ankommen::V,ჩადის,arriver
1084,zurückkommen::V,დაბრუნდება,revenir
1085,bleiben::V,დარჩება,rester
1086,bleiben::V,დარჩება,demeurer
1087,warten::V,ელოდება,attendre
1088,erwarten::V,ელის,attendre
1089,erwarten::V,დაიცდის,attendre
1090,suchen::V,ეძებს,chercher
1091,suchen::V,მოძებნის,chercher
1092,finden::V,მიაგნებს,trouver
1093,finden::V,გამოძებნის,trouver
1094,versuchen::V,ცდის,essayer
1095,versuchen::V,ცდილობს,essayer
1096,vorbereiten::V,მოამზადებს,préparer
1097,lieben::V,უყვარს,aimer
1098,mögen::V,ეტრფის,aimer
1099,mögen::V,ეტრფის,vouloir
1100,lachen::V,იცინის,rire
1101,rühren::V,გულს აუჩუყებს,toucher
1102,rühren::V,გულს აუჩუყებს,attendrir
1103,weinen::V,ტირის,pleurer
1104,schimpfen::V,შეიგინება,gronder
1105,sich ärgern::V,გაბრაზობს,se fâcher
1106,sich fürchten::V,შიშობს,avoir peur
1107,fürchten::V,ფრთხილობს,craindre
1108,fürchten::V,ფრთხილობს,avoir peur de
1109,fliehen::V,გაიქცევა,fuir
1110,flüchten::V,გაიქცევა,s'enfuir
1111,sehen::V,ხედავს,voir
1112,anschauen::V,ნახავს,regarder
1113,ansehen::V,უყურებს,regarder
1114,hören::V,ისმენს,entendre
1115,zuhören::V,მოისმენს,écouter
1116,probieren::V,გასინჯავს,goûter
1117,riechen::V,ყნოსავს,sentir
1118,fühlen::V,გრძნობს,sentir
1119,scheinen::V,ეჩვენება,sembler
1120,scheinen::V,ეჩვენება,paraître
1121,zu sehen sein::V,მოჩანს,se voir
1122,zu sehen sein::V,მოჩანს,être visible
1123,vernehmen::V,გაიგებს,entendre
1124,vernehmen::V,გაიგებს,percevoir
1125,frieren::V,იყინება,avoir froid
1126,tun::V,აკეთებს,faire
1127,können::V,შეიძლება,savoir
1128,können::V,შეიძლება,pouvoir
1129,wollen::V,უნდა,vouloir
1130,anfangen::V,დაიწყებს,commencer
1131,beenden::V,ამთავრებს,finir
1132,beenden::V,ამთავრებს,terminer
1133,aufhören::V,შეწყვეტს,cesser
1134,aufhören::V,შეწყვეტს,arrêter
1135,gelingen::V,მოახერხებს,réussir
1136,geraten::V,გამოდის,réussir
1137,öffnen::V,გახსნის,ouvrir
1138,schließen::V,ხურავს,fermer
1139,schließen::V,დაკეტავს,fermer
1140,stellen::V,დადგამს,poser
1141,stellen::V,დადგამს,mettre
1142,setzen::V,დასვამს,placer
1143,legen::V,დადებს,placer
1144,berühren::V,შეახებს,toucher
1145,berühren::V,მიაკარებს,toucher
1146,verbinden::V,შეაერთებს,lier
1147,bedecken::V,გადააფარებს,couvrir
1148,aufhängen::V,დაკიდებს,accrocher
1149,anzünden::V,დაანთებს,allumer
1150,anzünden::V,მოუკიდებს,allumer
1151,aufheben::V,აიღებს,ramasser
1152,aufheben::V,აიყვანს,ramasser
1153,zurücklassen::V,დატოვებს,laisser
1154,verlieren::V,დაკარგავს,perdre
1155,fallen lassen::V,გაუვარდება,lâcher
1156,fallen lassen::V,გაუვარდება,laisser tomber
1157,machen::V,გააკეთებს,faire
1158,machen::V,გამოიწვევს,faire
1159,herstellen::V,დაამზადებს,produire
1160,herstellen::V,დაამზადებს,fabriquer
1161,bauen::V,ააშენებს,bâtir
1162,bauen::V,ააშენებს,construire
1163,reparieren::V,შეაკეთებს,réparer
1164,reparieren::V,გაარემონტებს,réparer
1165,verbessern::V,გამოაკეთებს,améliorer
1166,verbessern::V,გააუმჯობესებს,améliorer
1167,ändern::V,შეცვლის,changer
1168,ändern::V,შეცვლის,modifier
1169,graben::V,თხრის,creuser
1170,beugen::V,ხრის,plier
1171,beugen::V,ხრის,ployer
1172,biegen::V,გაღუნავს,courber
1173,drehen::V,ატრიალებს,tordre
1174,drehen::V,ატრიალებს,tourner
1175,wenden::V,მოაბრუნებს,retourner
1176,umdrehen::V,შეატრიალებს,tourner
1177,heben::V,ასწევს,soulever
1178,hochheben::V,აიყვანს,lever
1179,ergreifen::V,სტაცებს,saisir
1180,ergreifen::V,სტაცებს,prendre
1181,halten::V,უჭირავს,tenir
1182,drücken::V,დააწვება,presser
1183,schieben::V,მისწევს,pousser
1184,kratzen::V,მოფხანს,gratter
1185,kratzen::V,მოფხანს,égratigner
1186,lecken::V,ლოკავს,lécher
1187,beißen::V,უკბენს,mordre
1188,abreißen::V,გლეჯს,arracher
1189,abreißen::V,მოწყვეტს,arracher
1190,abschneiden::V,გაჭრის,couper
1191,binden::V,შეკრავს,lier
1192,binden::V,შეკრავს,attacher
1193,binden::V,გადააბამს,lier
1194,binden::V,გადააბამს,attacher
1195,stecken::V,ჩაასობს,enfoncer
1196,brechen::V,მოიტეხს,rompre
1197,klopfen::V,აკაკუნებს,frapper
1198,hauen::V,ლეწავს,frapper
1199,kleben::V,წებავს,coller
1200,kleben::V,დააწებებს,coller
1201,reiben::V,დაზელს,frotter
1202,streichen::V,უსვამს,empâter
1203,schleifen::V,ლესავს,affiler
1204,schleifen::V,ლესავს,aiguiser
1205,schneiden::V,გაჭრის,couper
1206,schneiden::V,გაჭრის,trancher
1207,rütteln::V,არხევს,cahoter
1208,schütteln::V,არყევს,secouer
1209,schütteln::V,ანძრევს,secouer
1210,schwenken::V,აქნევს,agiter
1211,schütten::V,ღვრის,verser
1212,schütten::V,დააქცევს,verser
1213,füllen::V,გაავსებს,remplir
1214,einwickeln::V,შეახვევს,envelopper
1215,tragen::V,მიიტანს,porter
1216,schleppen::V,მიათრევს,traîner
1217,ziehen::V,წევს,tirer
1218,ziehen::V,ათრევს,tirer
1219,aufbewahren::V,შეინახავს,garder
1220,aufbewahren::V,შეინახავს,conserver
1221,werfen::V,ისვრის,jeter
1222,werfen::V,ისვრის,lancer
1223,fangen::V,დაიჭერს,attraper
1224,packen::V,სტაცებს,agripper
1225,verstecken::V,მალავს,cacher
1226,teilen::V,დაყოფს,diviser
1227,schicken::V,გაგზავნის,envoyer
1228,bringen::V,მოიტანს,apporter
1229,hinzufügen::V,დაამატებს,ajouter
1230,bekommen::V,ამოიღებს,obtenir
1231,erhalten::V,იღებს,recevoir
1232,nehmen::V,აიღებს,prendre
1233,wählen::V,გადაარჩევს,choisir
1234,auswählen::V,ამოარჩევს,choisir
1235,auswählen::V,ამოარჩევს,sélectionner
1236,bewahren::V,ინარჩუნებს,préserver
1237,behindern::V,აბრკოლებს,gêner
1238,behindern::V,გააძნელებს,gêner
1239,verderben::V,გააფუჭებს,gâter
1240,verderben::V,გააფუჭებს,corrompre
1241,beschädigen::V,დააზიანებს,endommager
1242,zerbrechen::V,დაამტვრევს,casser
1243,zerreißen::V,გახევს,déchirer
1244,zerstören::V,მოსპობს,détruire
1245,zerstören::V,დაანგრევს,détruire
1246,verbrennen::V,დაწვავს,brûler
1247,geben::V,აძლევს,donner
1248,reichen::V,მიაწოდებს,tendre
1249,schenken::V,აჩუქებს,offrir
1250,versprechen::V,აღუთქვამს,promettre
1251,wünschen::V,უსურვებს,souhaiter
1252,loben::V,აქებს,louer
1253,loben::V,ამკობს,louer
1254,küssen::V,აკოცებს,embrasser
1255,wiegen::V,არხევს,bercer
1256,zudecken::V,გადახურავს,couvrir
1257,wecken::V,გააღვიძებს,éveiller
1258,wecken::V,გააღვიძებს,réveiller
1259,zeigen::V,დაანახვებს,montrer
1260,zeigen::V,დაანახვებს,faire voir
1261,führen::V,მიჰყავს,guider
1262,lehren::V,ასწავლის,apprendre
1263,unterrichten::V,ასწავლის,instruire
1264,aufziehen::V,აღზრდის,élever
1265,leiten::V,აწარმოებს,diriger
1266,leiten::V,აწარმოებს,conduire
1267,leiten::V,ხელმძღვანელობს,diriger
1268,leiten::V,ხელმძღვანელობს,conduire
1269,antreiben::V,დააჩქარებს,pousser
1270,lassen::V,ა--ინებს,faire
1271,einladen::V,მოიპატიჟებს,inviter
1272,vereinigen::V,შეაერთებს,unir
1273,vereinigen::V,შეაერთებს,réunir
1274,besuchen::V,სანახავად მიდის,visiter
1275,besuchen::V,სანახავად მიდის,aller voir
1276,treffen::V,შეხვდება,rencontrer
1277,sich versammeln::V,შეიკრიბება,s'assembler
1278,spielen::V,ეთამაშება,jouer
1279,singen::V,მღერის,chanter
1280,tanzen::V,ცეკვავს,danser
1281,sich trennen::V,მოშორდება,se séparer
1282,verlassen::V,მიატოვებს,quitter
1283,retten::V,იხსნის,sauver
1284,retten::V,გადაარჩენს,sauver
1285,bewachen::V,დარაჯობს,garder
1286,bewachen::V,უთვალთვალებს,garder
1287,schützen::V,დაიფარავს,protéger
1288,verteidigen::V,დაიცავს,défendre
1289,sich schlagen::V,იჩხუბებს,se taper
1290,schießen::V,ისვრის,tirer
1291,siegen::V,გაიმარჯვებს,vaincre
1292,ärgern::V,აჯავრებს,agacer
1293,schlagen::V,ცემს,battre
1294,schlagen::V,ცემს,frapper
1295,treten::V,პანღურს ამოჰკრავს,botter
1296,treten::V,პანღურს ამოჰკრავს,donner un coup de pied à
1297,stechen::V,სჩხვლეტს,piquer
1298,stoßen::V,დაეჯახება,heurter
1299,stehlen::V,ქურდობს,voler
1300,stehlen::V,მოიპარავს,voler
1301,stören::V,შეაწუხებს,gêner
1302,stören::V,შეაწუხებს,déranger
1303,belästigen::V,მობეზრდება,molester
1304,belästigen::V,მობეზრდება,importuner
1305,verbergen::V,დამალავს,cacher
1306,verbergen::V,დამალავს,dissimuler
1307,täuschen::V,შეცდებს,abuser
1308,täuschen::V,შეცდებს,tromper
1309,betrügen::V,მოატყუებს,duper
1310,betrügen::V,მოატყუებს,frauder
1311,töten::V,მოკლავს,tuer
1312,wohnen::V,ცხოვრობს,habiter
1313,wohnen::V,ცხოვრობს,demeurer
1314,wohnen::V,ბინადრობს,habiter
1315,wohnen::V,ბინადრობს,demeurer
1316,arbeiten::V,მუშაობს,travailler
1317,sammeln::V,შეკრებს,collectionner
1318,pflücken::V,კრეფს,cueillir
1319,jagen::V,ნადირობს,chasser
1320,fischen::V,თევზაობს,pêcher
1321,fassen::V,დააჭერს,capturer
1322,hüten::V,მწყემსავს,garder
1323,treiben::V,მიერეკება,mener
1324,anbinden::V,მიაბამს,attacher
1325,füttern::V,აჭმევს,faire manger
1326,melken::V,წველის,traire
1327,hacken::V,კეპავს,fendre
1328,gießen::V,რწყავს,arroser
1329,reifen::V,მწიფდება,mûrir
1330,zubereiten::V,მოამზადებს,préparer
1331,kochen::V,მოხარშავს,cuire
1332,backen::V,გამოაცხობს,cuire
1333,braten::V,შეწვავს,rôtir
1334,umrühren::V,შეურევს,remuer
1335,umrühren::V,გათქვეფს,remuer
1336,stricken::V,ქსოვს,tricoter
1337,nähen::V,გაკერავს,coudre
1338,färben::V,შეღებავს,teindre
1339,reinigen::V,გაწმენდს,nettoyer
1340,reinigen::V,გასუფთავებს,nettoyer
1341,waschen::V,გარეცხავს,laver
1342,abwischen::V,წაშლის,essuyer
1343,spülen::V,გაავლებს,rincer
1344,fegen::V,დაბლანდავს,balayer
1345,kehren::V,დაგვის,balayer
1346,baden::V,ბანაობს,se baigner
1347,sich waschen::V,იბანება,se laver
1348,ausziehen::V,გაიხდის,ôter
1349,ausziehen::V,გაიხდის,enlever
1350,anziehen::V,ჩაიცვამს,mettre
1351,sich anziehen::V,ჩაიცვამს,s'habiller
1352,kämmen::V,დავარცხნის,peigner
1353,schmücken::V,მორთავს,orner
1354,schmücken::V,მორთავს,décorer
1355,sagen::V,იტყვის,dire
1356,sprechen::V,ლაპარაკობს,parler
1357,reden::V,საუბრობს,parler
1358,sich unterhalten::V,ბაასობს,bavarder
1359,sich unterhalten::V,ბაასობს,s'entretenir
1360,sich unterhalten::V,მუსაიფობს,bavarder
1361,sich unterhalten::V,მუსაიფობს,s'entretenir
1362,fragen::V,ჰკითხავს,demander
1363,bitten::V,სთხოვს,prier
1364,erzählen::V,მოუთხრობს,raconter
1365,mitteilen::V,აუწყებს,communiquer
1366,mitteilen::V,აცნობებს,communiquer
1367,nennen::V,უწოდებს,nommer
1368,nennen::V,უწოდებს,appeler
1369,rufen::V,დაუძახებს,appeler
1370,prahlen::V,ტრაბახობს,se vanter
1371,übersetzen::V,გადათარგმნის,traduire
1372,denken::V,ფიქრობს,penser
1373,denken::V,აზროვნებს,penser
1374,glauben::V,სჯერა,croire
1375,bemerken::V,შენიშვნავს,remarquer
1376,bemerken::V,შენიშვნავს,apercevoir
1377,erkennen::V,გამოიცნობს,reconnaître
1378,begreifen::V,გაიგებს,concevoir
1379,verstehen::V,გაიგონებს,entendre
1380,verstehen::V,გაიგონებს,comprendre
1381,lernen::V,ისწავლის,apprendre
1382,wissen::V,ეცოდინება,savoir
1383,sich erinnern an::V,მოიგონებს,se souvenir de
1384,sich erinnern an::V,გაიხსენებს,se souvenir de
1385,vergessen::V,ივიწყებს,oublier
1386,messen::V,ზომავს,mesurer
1387,zählen::V,ითვლის,compter
1388,rechnen::V,გაიანგარიშებს,calculer
1389,lesen::V,კითხულობს,lire
1390,malen::V,ხატავს,peindre
1391,zeichnen::V,ხაზავს,dessiner
1392,schreiben::V,დაწერს,écrire
1393,besitzen::V,ექნება,posséder
1394,kaufen::V,ყიდულობს,acheter
1395,verkaufen::V,გაყიდის,vendre
1396,bezahlen::V,გადაიხდის,payer
1397,zahlen::V,გადაიხდის,payer
1398,beherrschen::V,ფლობს,dominer
1399,beherrschen::V,ფლობს,maîtriser
1400,ertragen::V,მოითმენს,tolérer
1401,ertragen::V,მოითმენს,supporter
