,Concept_ID,ps,bn
695,linker::A,چپ,বাম
696,linker::A,کیڼ,বাম
697,rechter::A,ښی,ডান
698,rechter::A,ښی,ডাইন
699,anderer::A,بل,অন্যতর
700,erster::A,لومړی,প্রথম
701,zweiter::A,دوهم,দ্বিতীয়
702,dritter::A,درېم,তৃতীয়
703,letzter::A,آخرنی,সর্বশেষ
704,letzter::A,وروستی,সর্বশেষ
705,allein::ADV,یوازې,একক
706,auf einmal::ADV,په یوه وخت کی,জলদি
707,zusammen::ADV,یو ځای,একসঙ্গে
708,lange::ADV,ډېر وخت,লম্বা
709,lange::ADV,ډېره موده,লম্বা
710,plötzlich::ADV,ناببره,হঠাৎ
711,plötzlich::ADV,یوناڅاپه,হঠাৎ
712,sofort::ADV,فوراً,মুহ্ণর্তমধ্যে
713,sofort::ADV,سمدلاسه,মুহ্ণর্তমধ্যে
714,später::ADV,وروسته,পশ্চাতে
715,jetzt::ADV,اوس,এখন
716,heute::ADV,نن,আজ
717,morgen::ADV,سبا,আগামিকাল
718,bald::ADV,ژر,অস্পকালমধ্যে
719,dann::ADV,پس,তখন
720,dann::ADV,وروسته,তখন
721,gestern::ADV,پرون,গতকাল
722,einst::ADV,پخوا,একবার মাত্র
723,damals::ADV,هغه وخت,তখন
724,danach::ADV,بیا,পরে
725,vorher::ADV,دمخه,আগে
726,zuerst::ADV,لومړی,আগে
727,einmal::ADV,یو ځل,একবার
728,manchmal::ADV,ګاهی ګاهی,কখনও কখনও
729,oft::ADV,ډېر ځله,ঘনঘন
730,immer::ADV,تل,সর্বদা
731,immer::ADV,همېشه,সর্বদা
732,niemals::ADV,هیڅکله نه,কখলও নহে
733,hier::ADV,دلته,এখানে
734,hierhin::ADV,دلته,এখানে
735,hierhin::ADV,دې ځای ته,এখানে
736,von hier::ADV,د دې ځای نه,ত্রই স্তান হইতে
737,dort::ADV,هلته,ওখানে
738,dorthin::ADV,هلته,ওখানে
739,dorthin::ADV,هغه ځای ته,ওখানে
740,geradeaus::ADV,مخامخ,অগ্রগামী
741,vorwärts::ADV,مخ پهٔ وړاندې,সন্মুখিকে
742,rückwärts::ADV,بېرته,খিরিয়া
743,zurück::ADV,بېرته,পিঠ
744,unten::ADV,لاندي,নীচে
745,hinab::ADV,ښکته,নিম্নগামী
746,oben::ADV,پورته,উপরে
747,hinauf::ADV,پاس,উচ্চতর অংশে
748,überall::ADV,هره خوا,সর্বত্র
749,nicht::ADV,نه,না
750,ein wenig::ADV,یو څه,অল্প
751,kaum::ADV,ایله,কষ্টসহকাবে
752,sehr::ADV,ډېر,খুব
753,sehr::ADV,زيات,খুব
754,so::ADV,داسې,তত
755,so::ADV,دومره,তত
756,noch::ADV,نور,এখন পর্যস্ত
757,nur::ADV,تش,শুধু
758,nur::ADV,صرف,শুধু
759,schon::ADV,دمخه,ইতঃপুর্বে
760,wieder::ADV,بیا,আবার
761,vergebens::ADV,عبث,বিফলে
762,vor::PRP,دمخه,সম্মুখে
763,hinter::PRP,شاته,পশ্চাতে
764,unter::PRP,لاندي,নীচে
765,durch::PRP,د مینځ نه,দ্বারা
766,neben::PRP,نژدې,কাছে
767,zwischen::PRP,ترمینځ,মধ্যে
768,wegen::PRP,د ... له لاسه,জন্য
769,dies::PRN,دا,এটা
770,das::PRN,دا,ওটা
771,alles::PRN,هرڅهٔ,সব
772,ich::PRN,زه,আমি
773,du::PRN,ته,তুমি
774,er::PRN,دی,উনি
775,wir::PRN,مونږ,আমরা
776,ihr::PRN,تاسې,তোমরা
777,sie::PRN,هغوی,তারা
778,was::FPRN,څهٔ,কি
779,wer::FPRN,چا,কে
780,wer::FPRN,څوک,কে
781,wo::FADV,چيری,কোথায়
782,wo::FADV,چېرته,কোথায়
783,wohin::FADV,چېرته,কোথায়
784,wie::FADV,څنګه,কেমন
785,warum::FADV,ولې,কেন
786,wieviel::FNUM,څو,কত
787,wieviel::FNUM,څومره,কত
788,eins::NUM,یو,অক
789,zwei::NUM,دوه,দুই
790,drei::NUM,درې,তিন
791,vier::NUM,څلور,চার
792,fünf::NUM,پنځه,পাঁচ
793,sechs::NUM,شپږ,ছয়
794,sieben::NUM,اوه,সাত
795,acht::NUM,اته,আট
796,neun::NUM,نهه,নয়
797,zehn::NUM,لس,দশ
798,elf::NUM,یوولس,এগারো
799,zwölf::NUM,دولس,দ্বাদশ
800,zwanzig::NUM,شل,বিশ
801,dreißig::NUM,دېرش,ত্রিশ
802,vierzig::NUM,څلوېښت,চল্লিশ
803,fünfzig::NUM,پنځوس,পঞ্চাশ
804,sechzig::NUM,شپېته,ষাট
805,siebzig::NUM,اویا,সত্তর
806,achtzig::NUM,اتیا,আশি
807,neunzig::NUM,نوي,নব্বুই
808,hundert::NUM,سل,শত
809,tausend::NUM,زر,হাজার
810,und::CNJ,او,আর
811,und::CNJ,او,এবং
812,oder::CNJ,ېا,বা
813,stehen::V,درېدل,দাঁড়ানো
814,sitzen::V,کښېنستل,বসা
815,liegen::V,ملاستل,শোয়া
816,hängen::V,ځړېدل,ঝোলা
817,werden::V,کېدل,হইয়া উঠা
818,passieren::V,پېښېدل,ঘটা
819,beginnen::V,شروع کېدل,আরম্ভ হওয়া
820,enden::V,خلاصدل,শেষ হওয়া
821,enden::V,تمامېدل,শেষ হওয়া
822,wechseln::V,تغییر موندل,রূপাস্তর করা
823,aufgehen[Sonne]::V,ختل,উদিত হওয়া
824,untergehen[Sonne]::V,لوېدل,অস্ত যাওয়া
825,untergehen[Sonne]::V,پرېوتل,অস্ত যাওয়া
826,scheinen[Sonne]::V,رڼا کول,আলো দেওয়া
827,donnern::V,تنېدل,বজ্রধ্বনি করা
828,donnern::V,غړمبېدل,বজ্রধ্বনি করা
829,wehen::V,چلېدل,প্রবাহিত হওয়া
830,strömen::V,بهېدل,প্রবাহিত হওয়া
831,fließen::V,بهېدل,ছুটা
832,fließen::V,تویېدل,ছুটা
833,sich drehen::V,ګرځېدل,পাক খাওয়া
834,sich drehen::V,چورلېدل,পাক খাওয়া
835,schwanken::V,زنګېدل,দোলা
836,schwingen::V,زنګېدل,দোলা
837,fallen::V,ولېدل,পড়া
838,brennen::V,سوځېدل,সেঁকা
839,rauchen::V,لوګی کول,ধোঁয়া ছড়ান
840,regnen::V,باران اورېدل,বর্ষণ_করা
841,gefrieren::V,کنګل نيول,হিমায়িত হওয়া
842,tauen::V,وېلې کېدل,গলা
843,schmelzen::V,وېلې کېدل,গলা
844,trocknen::V,وچېدل,শুষ্ক করা
845,sieden::V,اېشېدل,ফোঁড়া
846,faulen::V,خرابېدل,ক্ষয় হওয়া
847,verfaulen::V,ورستېدل,ক্ষয় হওয়া 
848,reißen::V,شلېدل,ছিঁড়া
849,versinken::V,ډوېېدل,ডুবা
850,vergehen::V,تېرېدل,যাওয়া
851,erscheinen::V,ښکارېدل,আসা
852,verschwinden::V,ورکېدل,অদৃশ্য হওয়া
853,sinken::V,ښکته کېدل,হ্রাস হওয়া
854,abnehmen::V,کمېدل,হ্রাস হওয়া
855,zunehmen::V,زیاتېدل,বৃদ্ধি পাওয়া
856,steigen::V,جګېدل,ওঠা
857,steigen::V,پورته کېدل,ওঠা
858,wachsen::V,وده کول,বড় হওয়া
859,glänzen::V,ځلېدل,জ্বলা
860,funkeln::V,پړکېدل,জ্বল্জ্বল করা
861,lärmen::V,غال و غول کول,
862,läuten::V,زنګ وهل,রুসুঝুসু করা
863,klingeln::V,زنګ وهل,বাজা
864,klirren::V,کړنګېدل,টুংটাং-শব্দ করা
865,brausen::V,تلاطم کول,গর্জন করা
866,rauschen::V,شڼهار کول,মর্মরধ্বনি করা
867,klingen::V,آواز کول,শব্দ করা
868,bellen::V,غپېدل,ঘেউ ঘেউ করা
869,heulen::V,انګلل,গর্জন করা
870,blasen::V,پو کول,ফুঁ দেওয়া
871,pfeifen::V,شپېلک وهل,শিস্ দেওয়া
872,schreien::V,ناره کول,চিৎকার করা
873,stöhnen::V,زګېروی کول,গোঁ-গো করা
874,zittern::V,لړزېدل,কাঁপা
875,leben::V,ژوند کول,বাঁচা
876,geboren werden::V,زېږېدل,জন্মানো
877,atmen::V,ساه کښل,শ্বাস ফেলা
878,atmen::V,تنفس کول,শ্বাস ফেলা
879,trinken::V,څښل,পান করা
880,essen::V,خوړل,ভক্ষণ করা
881,schlucken::V,غړپول,গেলা
882,müde werden::V,ستړی کېدل,পরিশ্রান্ত হওয়া
883,einschlafen::V,ویده کېدل,নিদ্রামগ্ন হওয়া
884,schlafen::V,خوب کول,নিদ্রা যাওয়া
885,aufwachen::V,ویښېدل,জাগা
886,aufstehen::V,پاڅېدل,জাগা
887,sich erholen::V,استراحت کول,আরাম করা
888,krank werden::V,رنځورېدل,অসুস্থ হত্তয়া
889,krank sein::V,ناجوړېدل,রূগ্ণ হত্তয়া
890,schmerzen::V,خوږېدل,কন্কন করা
891,schmerzen::V,درد کول,কন্কন করা
892,husten::V,ټوخېدل,কাশা
893,genesen::V,رغېدل,আরোগ্য হওয়া
894,sterben::V,مړل,মারা যাওয়া
895,umkommen::V,تلفېدل,মারা যাওয়া
896,sich bewegen::V,چلېدل,চলা
897,sich bewegen::V,حرکت کول,চলা
898,sich rühren::V,ښورېدل,নড়া
899,sich erheben::V,درېدل,উদিত হওয়া
900,sich setzen::V,کښېنستل,বসা
901,hinfallen::V,لوېدل,পড়া
902,laufen::V,منډې وهل,হাঁটা
903,schreiten::V,قدم ایښودل,হাঁটা
904,spazierengehen::V,چکر وهل,পায়চারি করা
905,eilen::V,بېړه کول,ত্বরাম্বিত করা
906,sich beeilen::V,عجله کول,ত্বরাম্বিত করা
907,sausen::V,ځغستل,ধেয়ে যাওয়া
908,rennen::V,زغلېدل,চলা
909,springen::V,ټوپ وهل,লাফানো
910,klettern::V,ختل,আরোহণ করা
911,schaukeln::V,زنګېدل,দোলা
912,kriechen::V,خاپوړی وهل,হামাগুড়ি দেওয়া
913,schwimmen::V,لامبو وهل,সাঁতার কাটা
914,tauchen::V,غوټه وهل,ডোবা
915,rudern::V,پارو وهل,দাঁড় টানা
916,fahren::V,تلل,চালান
917,fliegen::V,الوتل,ওড়া
918,gehen::V,تلل,যাওয়া
919,weggehen::V,بهر وتل,প্রস্থান করা
920,abfahren::V,تلل,প্রস্থান করা
921,anhalten::V,ودرېدل,থামা
922,hineingehen::V,داخلېدل,ঢোকা
923,eintreten::V,ننوتل,ঢোকা
924,kommen::V,راتلل,আসা
925,ankommen::V,رسېدل,আসা
926,zurückkommen::V,بېرته راتلل,ফিরা
927,bleiben::V,پاتې کېدل,থাকা
928,warten::V,انتظار وېستل,অপেক্ষা করা
929,erwarten::V,انتظار کول,অপেক্ষা করা
930,suchen::V,لټول,খোঁজ করা
931,finden::V,میندل,পাওয়া
932,finden::V,پیدا کول,পাওয়া
933,versuchen::V,هڅه کول,পরখ করা
934,vorbereiten::V,چمتوکول,প্রস্তুত করা
935,lieben::V,مینه لرل,ভালবাসা
936,mögen::V,خوښول,পছন্দ করা
937,mögen::V,علاقه لرل,পছন্দ করা
938,lachen::V,خندېدل,হাসা
939,rühren::V,اغېزه کول,হৃদয়ম্পর্শ করা
940,weinen::V,ژړل,কাঁদা
941,schimpfen::V,ښکنځا کول,নালিশ করা
942,sich ärgern::V,قهر راتلل,রাগ হত্তয়া
943,sich fürchten::V,ډارېدل,ভয় করা
944,fürchten::V,ډارېدل,ডরা
945,fliehen::V,تښتېدل,পালানো
946,flüchten::V,تښتېدل,পালানো
947,sehen::V,لیدل,দেখা
948,anschauen::V,کتل,দেখা
949,ansehen::V,ننداره کول,দেখা
950,hören::V,اورېدل,শোনা
951,zuhören::V,غوږ نیول,শোনা
952,probieren::V,څکه کول,পরখ করা
953,probieren::V,چاشنی کول,পরখ করা
954,riechen::V,بويول,শুঁকা
955,fühlen::V,حسول,অনুভব করা
956,scheinen::V,ښکارېدل,মনে হত্তয়া
957,zu sehen sein::V,ښکارېدل,দেখা দেত্তয়া
958,vernehmen::V,خبرېدل,শোনা
959,frieren::V,ساړه کېتل,শীত লাগা
960,tun::V,کول,করা
961,können::V,کولای شول,পারা
962,können::V,د لاسه کېدل,পারা
963,wollen::V,غوښتل,ইচ্ছা করা
964,anfangen::V,شروع کول,আরম্ভ করা
965,beenden::V,ختمول,শেষ করা
966,beenden::V,پای ته رسول,শেষ করা
967,aufhören::V,بس کول,থামা
968,gelingen::V,موفق کېدل,সিদ্ধিলাভ করা
969,gelingen::V,بریالی کېدل,সিদ্ধিলাভ করা
970,geraten::V,کېدل,পরিণত হত্তয়া
971,öffnen::V,خلاصول,খোলা
972,öffnen::V,پرانیستل,খোলা
973,schließen::V,تړل,বন্ধ করা
974,stellen::V,ایښودل,স্থাপন করা
975,setzen::V,کښېنول,স্থাপন করা
976,legen::V,ایښودل,স্থাপন করা
977,berühren::V,لاس وهل,স্পর্শ করা
978,verbinden::V,تړل,সংযুক্ত করা
979,bedecken::V,پوښول,ঢাকা
980,aufhängen::V,ځوړندول,ঝুলানো
981,anzünden::V,بلول,জ্বালান
982,aufheben::V,پورته کول,কুড়াইয়া তোলা
983,zurücklassen::V,پرېښودل,পরিত্যাগ করা
984,verlieren::V,ورکول,হারান
985,fallen lassen::V,له لاسه لوېدل,ফেলা
986,machen::V,کول,গঠন করা
987,herstellen::V,جوړول,সৃষ্টি করা
988,herstellen::V,توليدول,সৃষ্টি করা
989,bauen::V,جوړول,নির্মাণ করা
990,reparieren::V,ترمیمول,মেরামত করা
991,verbessern::V,اصلاح کول,উন্নতিলাভ করা
992,ändern::V,تغیر ورکول,পরিবর্তিত করা
993,graben::V,کيندل,খনন করা
994,beugen::V,ټیټول,নোয়া
995,biegen::V,کږول,নোয়া
996,drehen::V,ګرځول,ঘোরান
997,wenden::V,اړول,উলটাইয়া দেত্তয়া
998,umdrehen::V,اړول,উলটানো
999,heben::V,جګول,উত্তোলন করা
1000,heben::V,پورته کول,উত্তোলন করা
1001,hochheben::V,جګول,উঁচু করা
1002,ergreifen::V,نیول,দখল করা
1003,halten::V,نیول,ধরা
1004,drücken::V,کښېکښل,টেপা
1005,schieben::V,پوری وهل,ঠেলা
1006,kratzen::V,ګرول,চাঁচা
1007,lecken::V,څټل,চাটা
1008,beißen::V,چیچل,দংশন করা
1009,abreißen::V,شکول,বিচ্ছিন্ন করা
1010,abschneiden::V,پرېکول,বিচ্ছিন্ন করা
1011,binden::V,تړل,বন্ধন করা
1012,stecken::V,ټومبل,বিদ্ধ করা
1013,brechen::V,ماتول,ভাঙা
1014,klopfen::V,ټکول,আঘাত করা
1015,hauen::V,ټکول,আঘাত করা
1016,kleben::V,نښلول,সাঁটা
1017,kleben::V,سرېښول,সাঁটা
1018,reiben::V,مږل,ঘষা
1019,streichen::V,مښل,ছড়াইয়া
1020,schleifen::V,تېره کول,ধার দেওয়া
1021,schneiden::V,غوڅول,কাটা
1022,schneiden::V,پرېکول,কাটা
1023,rütteln::V,خوڅول,নাড়ান
1024,schütteln::V,ښورول,নড়া
1025,schwenken::V,خوڅول,দোলা
1026,schütten::V,اچول,বর্ষণ করা
1027,schütten::V,تویول,বর্ষণ করা
1028,füllen::V,ډکول,পরিপূর্ণ করা
1029,einwickeln::V,پېچل,মুড়া
1030,einwickeln::V,نغښتل,মুড়া
1031,tragen::V,وړل,বহন করা
1032,schleppen::V,وړل,টানা
1033,ziehen::V,کښل,টানা
1034,aufbewahren::V,ساتل,রাখা
1035,werfen::V,اچول,ছুড়া
1036,werfen::V,غورځول,ছুড়া
1037,fangen::V,نیول,লোফা
1038,fangen::V,ګیرول,লোফা
1039,packen::V,نیول,ধরা
1040,verstecken::V,پټول,গোপন করা
1041,teilen::V,وېشل,বিভক্ত করা
1042,teilen::V,تقسیمول,বিভক্ত করা
1043,schicken::V,لېږل,প্রেরণ করা
1044,schicken::V,استول,প্রেরণ করা
1045,bringen::V,راوړل,আনা
1046,hinzufügen::V,زیاتول,একত্র করা
1047,bekommen::V,حاصلول,পাওয়া
1048,erhalten::V,اخیستل,পাওয়া
1049,nehmen::V,نیول,নেওয়া
1050,nehmen::V,اخيستل,নেওয়া
1051,wählen::V,خوښول,বাছা
1052,auswählen::V,چنده کول,বাছা
1053,bewahren::V,ساتل,বাঁচাইয়া রাখা
1054,behindern::V,مانع کېدل,বাধা দেওয়া
1055,behindern::V,ممانعت کول,বাধা দেওয়া
1056,verderben::V,خرابېدل,নষ্ট করা
1057,beschädigen::V,ورانول,ক্ষতি করা
1058,zerbrechen::V,ماتول,ভাঙ্গিয়া যাওয়া
1059,zerreißen::V,څیرې کول,ছিঁড়া
1060,zerstören::V,ړنګول,বিনাশ করা
1061,zerstören::V,ورانول,বিনাশ করা
1062,verbrennen::V,سوځول,দহন করা
1063,geben::V,ورکول,দেওয়া
1064,reichen::V,ورکول,দেওয়া
1065,schenken::V,بښل,উপহার দেত্তয়া
1066,versprechen::V,لوز کول,প্রতিশ্রুতি দেওয়া
1067,wünschen::V,غوښتل,আকাঙ্ক্ষা করা
1068,loben::V,ستایل,প্রশংসা করা
1069,loben::V,تمجید کول,প্রশংসা করা
1070,küssen::V,ښکلول,চুম্বন করা
1071,wiegen::V,زنګول,দুলানো
1072,zudecken::V,پوښول,ঢাকা
1073,wecken::V,ويښول,জাগানো
1074,zeigen::V,ښودل,দেখানো
1075,führen::V,بیول,পথ দেখানো
1076,lehren::V,درس ورکول,শেখানো
1077,lehren::V,تعلیم ورکول,শেখানো
1078,unterrichten::V,درس ورکول,শিক্ষা দেওয়া
1079,aufziehen::V,روزل,পালন করা
1080,leiten::V,رهبری کول,পরিচালনা করা
1081,leiten::V,لارښوونه کول,পরিচালনা করা
1082,antreiben::V,چټک کول,চালনা করা
1083,lassen::V,اړکول,অনুমতি দেওয়া
1084,einladen::V,بلل,নিমন্ত্রণ করা
1085,vereinigen::V,متحد کول,এক করা
1086,vereinigen::V,یوځای کول,এক করা
1087,besuchen::V,کتنه کول,দেখিতে যাওয়া
1088,treffen::V,ليدل,সন্মুখীন হওয়া
1089,treffen::V,تلقی کول,সন্মুখীন হওয়া
1090,sich versammeln::V,راغونډېدل,জড়ো হওয়া
1091,spielen::V,لوبه کول,খেলা
1092,singen::V,سندرې وېل,গাওয়া
1093,tanzen::V,ګډېدل,নাচা
1094,sich trennen::V,بېلېدل,পৃথক করা
1095,verlassen::V,ترک کول,পরিত্যাগ করা
1096,retten::V,نجات ورکول,উদ্ধার করা
1097,bewachen::V,ساتل,পাহারা দেওয়া
1098,bewachen::V,حفاظت کول,পাহারা দেওয়া
1099,schützen::V,ژغورل,রক্ষা করা
1100,verteidigen::V,دفاع کول,রক্ষা করা
1101,sich schlagen::V,جنګېدل,লড়াই করা
1102,schießen::V,ویشتل,তীরবেগে ছোটা
1103,siegen::V,غالبېدل,জেতা
1104,ärgern::V,خپه کول,বিরক্ত করা
1105,schlagen::V,وهل,আঘাত করা
1106,treten::V,په لغته وهل,লাথি মারা
1107,stechen::V,ټومبل,দংশন করা
1108,stoßen::V,ټېل وهل,ঠেলা
1109,stoßen::V,پوری وهل,ঠেলা
1110,stehlen::V,تښتول,অপহরণ করা
1111,stehlen::V,غلا کول,অপহরণ করা
1112,stören::V,ماتول,ঘাঁটান
1113,belästigen::V,ځورول,বিরক্ত করা
1114,belästigen::V,تکلیف ورکول,বিরক্ত করা
1115,verbergen::V,پټول,গোপন করা
1116,täuschen::V,تېرایستل,প্রবঞ্চনা করা
1117,täuschen::V,خطا ایستل,প্রবঞ্চনা করা
1118,betrügen::V,غولول,প্রতারণা করা
1119,töten::V,وژل,হত্যা করা
1120,töten::V,مړ کول,হত্যা করা
1121,wohnen::V,اوسېدل,বাস করা
1122,arbeiten::V,کار کول,কাজ করা
1123,sammeln::V,راټولول,সংগ্রহ করা
1124,sammeln::V,راغونډول,সংগ্রহ করা
1125,pflücken::V,شکول,চয়ন করা
1126,jagen::V,ښکار کول,শিকার করা
1127,fischen::V,کب نيول,মাছ ধরা
1128,fassen::V,نیول,ধরা
1129,fassen::V,ګیرول,ধরা
1130,hüten::V,پوول,যুথভুক্ত করা
1131,treiben::V,بیول,চালনা করা
1132,anbinden::V,تړل,বন্ধন করা
1133,füttern::V,خوراک ورکول,ভোজন করানো
1134,melken::V,لوشل,দুগ্ধ দোহন করা
1135,hacken::V,پی کول,কাটা
1136,gießen::V,اوبه کول,বর্ষণ করা
1137,reifen::V,رسېدل,পাকা
1138,zubereiten::V,تیارول,রন্ধন করা
1139,kochen::V,پخول,রন্ধন করা
1140,backen::V,پخول,সেকা
1141,braten::V,وريتول,ভাজা
1142,umrühren::V,لړل,নড়ানো
1143,stricken::V,اوبدل,বোনা
1144,nähen::V,ګنډل,সেলাই করা
1145,färben::V,رنګول,রঞ্জিত করা
1146,reinigen::V,صافول,পরিষ্কার করা
1147,waschen::V,مینځل,পরিষ্কার করা
1148,abwischen::V,وچول,মুছা
1149,spülen::V,کنګالول,পরিষ্কার করা
1150,fegen::V,جارو کول,ঝাঁট দেওয়া
1151,kehren::V,جارو کول,ঝাঁট দেওয়া
1152,baden::V,لمبېدل,অবগাহন করা
1153,sich waschen::V,ځان مينځل,ধোয়া
1154,ausziehen::V,کښل,খুলা
1155,ausziehen::V,ایستل,খুলা
1156,anziehen::V,اغوستل,গায়ে দেত্তয়া
1157,sich anziehen::V,کالی اغوستل,পোশাক পরা
1158,kämmen::V,ګمنځول,আঁচড়ানো
1159,schmücken::V,ښکلی کول,সাজান করা
1160,sagen::V,وېل,উচ্চারণ করা
1161,sprechen::V,وېل,বলা
1162,sprechen::V,غږېدل,বলা
1163,reden::V,ګړېدل,আলাপ করা
1164,reden::V,خبرې کول,আলাপ করা
1165,sich unterhalten::V,خبری کول,আড্ডা দেওয়া
1166,fragen::V,پوښتنه کول,জিজ্ঞাসা করা
1167,bitten::V,غوښتل,প্রার্থনা করা
1168,erzählen::V,کيسه کول,বর্ণনা করা
1169,erzählen::V,حکايت کول,বর্ণনা করা
1170,mitteilen::V,خبرول,বলা
1171,mitteilen::V,خبر ورکول,বলা
1172,nennen::V,نوم ايښودل,নাম দেওয়া
1173,rufen::V,بلل,আমন্ত্রণ করা
1174,prahlen::V,لاپې وهل,বড়াই করা
1175,übersetzen::V,ژباړل,ভাষাস্তরিত করা
1176,übersetzen::V,ترجمه کول,ভাষাস্তরিত করা
1177,denken::V,فکر کول,ভাবা
1178,glauben::V,باور کول,বিশ্বাস করা
1179,bemerken::V,لیدل,লক্ষ্য করা
1180,erkennen::V,پېژندل,চিনিতে পারা
1181,begreifen::V,رسېدل,উপলব্ধি করা
1182,begreifen::V,پوهېدل,উপলব্ধি করা
1183,verstehen::V,پوهېدل,উপলব্ধি করা
1184,lernen::V,زده کول,শেখা
1185,lernen::V,درس لوستل,শেখা
1186,wissen::V,پوهېدل,জানা
1187,sich erinnern an::V,یادول,মনে করা
1188,sich erinnern an::V,په یاد راوړل,মনে করা
1189,vergessen::V,هېرول,বিস্মৃত হওয়া
1190,messen::V,اندازه کول,মাপা
1191,zählen::V,شمارل,গণনা করা
1192,rechnen::V,حسابول,হিসাব করা
1193,lesen::V,لوستل,পাঠ করা
1194,malen::V,رسمول,আঁকা
1195,zeichnen::V,رسمول,ছকা
1196,schreiben::V,لیکل,লেখা
1197,besitzen::V,لرل,অধিকার করা
1198,kaufen::V,رانیول,ক্রয় করা
1199,verkaufen::V,خرڅول,বেচা
1200,bezahlen::V,تأدیه کول,প্রদান করা
1201,zahlen::V,کسات اخيستل,প্রদান করা
1202,beherrschen::V,تسلط لرل,শাসন করা
1203,ertragen::V,زغمل,বহন করা
1204,Barsch::N,,মৎন্যবিশেষ
1205,Hecht::N,,বানমাছ
