,Concept_ID,uz,el
725,unter::PRP,ostida,κάτω από
726,durch::PRP,bo'ylab,διά
727,durch::PRP,bo'ylab,διά μέσου
728,neben::PRP,yonida,δίπλα σε
729,zwischen::PRP,orada,μεταξύ
730,zwischen::PRP,orada,ανάμεσα σε
731,wegen::PRP,sababli,για
732,wegen::PRP,sababli,λόγω
733,dies::PRN,o'sha,αυτό
734,das::PRN,narigi,το
735,alles::PRN,har nima,όλα
736,ich::PRN,men,εγώ
737,du::PRN,sen,σύ
738,du::PRN,sen,εσύ
739,er::PRN,u,αυτός
740,wir::PRN,biz,εμείς
741,ihr::PRN,siz,εσείς
742,sie::PRN,ular,αυτοί
743,was::FPRN,nima,τι
744,wer::FPRN,kim,ποιος
745,wo::FADV,qaerda,πού
746,wohin::FADV,qayerga,πού
747,wohin::FADV,qayerga,για πού
748,wie::FADV,qanday,πώς
749,warum::FADV,nega,γιατί
750,wieviel::FNUM,qancha,πόσος
751,eins::NUM,bir,ένα
752,zwei::NUM,ikki,δύο
753,drei::NUM,uch,τρία
754,drei::NUM,uch,τρεις
755,vier::NUM,to'rt,τέσσερα
756,vier::NUM,to'rt,τέσσερις
757,fünf::NUM,besh,πέντε
758,sechs::NUM,olti,έξι
759,sieben::NUM,etti,εφτά
760,acht::NUM,sakkiz,οχτώ
761,neun::NUM,to'qqiz,εννιά
762,zehn::NUM,o'n,δέκα
763,elf::NUM,o'n bir,έντεκα
764,zwölf::NUM,o'n ikki,δώδεκα
765,zwanzig::NUM,yigirma,είκοσι
766,dreißig::NUM,o'ttiz,τριάντα
767,vierzig::NUM,qirq,σαράντα
768,fünfzig::NUM,ällik,πενήντα
769,sechzig::NUM,oltmish,εξήντα
770,siebzig::NUM,etmish,εβδομήντα
771,achtzig::NUM,sakson,ογδόντα
772,neunzig::NUM,to'qson,ενενήντα
773,hundert::NUM,yuz,εκατό
774,tausend::NUM,ming,χίλιοι
775,und::CNJ,va,και
776,oder::CNJ,yo,ή
777,stehen::V,turmoq,στέκομαι
778,stehen::V,turmoq,είμαι όρθιος
779,sitzen::V,o'tirmoq,κάθομαι
780,liegen::V,yotmoq,είμαι ξαπλωμένος
781,hängen::V,osilmoq,κρέμομαι
782,werden::V,bo'lmoq,γίνομαι
783,passieren::V,bo'lib o'tmoq,συμβαίνω
784,beginnen::V,boshlanmoq,αρχίζω
785,enden::V,bitmoq,τελειώνω
786,wechseln::V,o'zgarmoq,αλλάζω
787,aufgehen[Sonne]::V,chiqmoq,βγαίνω
788,aufgehen[Sonne]::V,chiqmoq,ανατέλλω
789,untergehen[Sonne]::V,botmoq,δύω
790,untergehen[Sonne]::V,botmoq,βασιλεύω
791,scheinen[Sonne]::V,yaraqlamoq,λάμπω
792,donnern::V,gulduramoq,βροντώ
793,wehen::V,elpimoq,φυσώ
794,strömen::V,oqmoq,ρέω
795,strömen::V,oqmoq,τρέχω
796,fließen::V,oqmoq,ρέω
797,sich drehen::V,aylanmoq,γυρίζω
798,sich drehen::V,aylanmoq,στρέφομαι
799,schwanken::V,qoqilmoq,ταλαντεύομαι
800,schwingen::V,lopillamoq,αιωρούμαι
801,schwingen::V,lopillamoq,ταλαντεύομαι
802,fallen::V,tushmoq,πέφτω
803,brennen::V,yonmoq,καίω
804,rauchen::V,tutamoq,καπνίζω
805,regnen::V,yomg'ir yog'moq,βρέχω
806,gefrieren::V,muzlamoq,παγώνω
807,tauen::V,ärimoq,λειώνω
808,schmelzen::V,ärimoq,λειώνω
809,trocknen::V,qurimoq,στεγνώνω
810,sieden::V,qaynamoq,βράζω
811,faulen::V,chirimoq,σαπίζω
812,verfaulen::V,chirimoq,σαπίζω
813,reißen::V,qayt qilmoq,σχίζω
814,versinken::V,g'arq bo'lmoq,βουλιάζω
815,versinken::V,g'arq bo'lmoq,βυθίζομαι
816,vergehen::V,o'tmoq,περνώ
817,erscheinen::V,zuhur ätmoq,εμφανίζομαι
818,verschwinden::V,yo'qolmoq,χάνομαι
819,verschwinden::V,yo'qolmoq,εξαφανίζομαι
820,sinken::V,pasaymoq,κατεβαίνω
821,abnehmen::V,kamaymoq,μειώνομαι 
822,zunehmen::V,urchimoq,αυξάνω
823,zunehmen::V,urchimoq,μεγαλώνω
824,steigen::V,oshmoq,ανεβαίνω
825,wachsen::V,o'smoq,μεγαλώνω
826,glänzen::V,porlamoq,γυαλίζω
827,funkeln::V,yalt ätmoq,αστράφτω
828,funkeln::V,yalt ätmoq,σπιθοβολώ
829,lärmen::V,taraq ätmoq,θορυβώ
830,läuten::V,jiringlamoq,χτυπώ 
831,klingeln::V,jiringlamoq,κουδουνίζω
832,klirren::V,sharaqlamoq,κουδουνίζω
833,brausen::V,vag'illamoq,βουΐζω
834,rauschen::V,shitirlamoq,βουΐζω
835,klingen::V,yangramoq,ηχώ
836,bellen::V,hurmoq,γαυγίζω
837,heulen::V,uvlamoq,ουρλιάζω
838,blasen::V,puflamoq,φυσώ
839,pfeifen::V,xushtak chalmoq ,σφυρίζω
840,schreien::V,qiyqirmoq,κραυγάζω
841,stöhnen::V,nola qilmoq,βογγώ
842,zittern::V,titramoq,τρέμω
843,leben::V,yashamoq,ζω
844,geboren werden::V,tug'ilmoq,γεννιέμαι
845,atmen::V,nafas chiqarmoq,αναπνέω
846,trinken::V,ichmoq,πίνω
847,essen::V,emoq,τρώω
848,schlucken::V,yutmoq,καταπίνω
849,müde werden::V,horimoq,κουράζομαι
850,einschlafen::V,uxlab qolmoq,αποκοιμιέμαι
851,schlafen::V,uxlamoq,κοιμάμαι
852,aufwachen::V,uyg'onmoq,ξυπνώ
853,aufstehen::V,qo'pmoq,σηκώνομαι
854,sich erholen::V,dam olmoq,ξεκουράζομαι
855,krank werden::V,kasallanmoq,αρρωσταίνω
856,krank sein::V,betob yotmoq,ασθενώ
857,schmerzen::V,og'rimoq,πονώ
858,husten::V,yo'talmoq,βήχω
859,genesen::V,tuzalmoq,θεραπεύομαι
860,sterben::V,o'lmoq,πεθαίνω
861,umkommen::V,halok bo'lmoq,πεθαίνω
862,sich bewegen::V,harakat qilmoq,κουνιέμαι
863,sich rühren::V,qimirlamoq,σαλεύω
864,sich erheben::V,qo'pmoq,επαναστατώ
865,sich setzen::V,o'tirmoq,κάθομαι
866,hinfallen::V,yiqilmoq,πέφτω κάτω
867,laufen::V,yurmoq,τρέχω
868,schreiten::V,yurmoq,βαδίζω
869,spazierengehen::V,sayr ätmoq,κάνω βόλτα
870,spazierengehen::V,sayr ätmoq,πηγαίνω περίπατο
871,eilen::V,tezlamoq,σπεύδω
872,sich beeilen::V,shoshmoq,βιάζομαι
873,sausen::V,chopqillamoq,τρέχω γρήγορα
874,rennen::V,yugurmoq,τρέχω
875,springen::V,sakramoq,πηδώ
876,klettern::V,yuqorilamoq,σκαρφαλώνω
877,schaukeln::V,irg'amoq,κουνιέμαι
878,kriechen::V,ämaklamoq,έρπω
879,kriechen::V,ämaklamoq,σέρνομαι
880,schwimmen::V,suzmoq,κολυμπώ
881,tauchen::V,chu'mmoq,βουτώ
882,rudern::V,eshkak eshmoq,κωπηλατώ
883,fahren::V,haydamoq,πηγαίνω
884,fliegen::V,uchmoq,πετώ
885,gehen::V,bormoq,βαδίζω
886,gehen::V,bormoq,πηγαίνω
887,weggehen::V,ketoq,φεύγω
888,abfahren::V,jo'namoq,ξεκινώ
889,abfahren::V,jo'namoq,αναχωρώ
890,anhalten::V,to'xtamoq,σταματώ
891,hineingehen::V,kirmoq,μπαίνω
892,eintreten::V,kirmoq,μπαίνω
893,eintreten::V,kirmoq,εισέρχομαι
894,kommen::V,kelmoq,έρχομαι
895,ankommen::V,etib kelmoq,φτάνω
896,zurückkommen::V,qaytib kelmoq,επιστρέφω
897,bleiben::V,qolmoq,μένω
898,warten::V,poylamoq,περιμένω
899,erwarten::V,kutmoq,αναμένω
900,erwarten::V,kutmoq,περιμένω
901,suchen::V,izlamoq,ψάχνω
902,finden::V,topmoq,βρίσκω
903,versuchen::V,chalishmoq,προσπαθώ
904,vorbereiten::V,hozirlamoq,προετοιμάζω
905,lieben::V,sevmoq,αγαπώ
906,mögen::V,ardoqlamoq,μου αρέσει
907,lachen::V,kulmoq,γελώ
908,rühren::V,ta'sirlantirmoq,συγκινώ
909,weinen::V,yig'lamoq,κλαίω
910,schimpfen::V,koyinmoq,βρίζω
911,sich ärgern::V,g'azab qilmoq,θυμώνω
912,sich fürchten::V,hurkmoq,φοβάμαι
913,fürchten::V,qo'rqmoq,φοβάμαι
914,fliehen::V,qochmoq,φεύγω
915,flüchten::V,qochmoq,δραπετεύω
916,sehen::V,ko'rmoq,βλέπω
917,anschauen::V,razm solmoq,κοιτάζω
918,ansehen::V,razm qilmoq,βλέπω
919,hören::V,äshitmoq,ακούω
920,zuhören::V,tinglamoq,ακούω
921,probieren::V,tatib ko'rmoq,δοκιμάζω
922,riechen::V,iskamoq,μυρίζω
923,riechen::V,iskamoq,οσφραίνομαι
924,fühlen::V,sezmoq,αισθάνομαι
925,scheinen::V,tuyilmoq,φαίνομαι
926,zu sehen sein::V,ko'rinmoq,φαίνομαι
927,vernehmen::V,äshitmoq,ακούω
928,vernehmen::V,äshitmoq,μαθαίνω
929,frieren::V,sovuq qotmoq,κρυώνω
930,tun::V,ätmoq,κάνω
931,können::V,-a olmoq,ξέρω
932,können::V,-a olmoq,μπορώ
933,können::V,-y olmoq,ξέρω
934,können::V,-y olmoq,μπορώ
935,wollen::V,istamoq,θέλω
936,anfangen::V,boshlamoq,αρχίζω
937,beenden::V,bitirmoq,τελειώνω
938,aufhören::V,tinmoq,παύω
939,gelingen::V,muvaffaqiyat qozonmoq,πετυχαίνω
940,geraten::V,bo'lmoq,γίνομαι
941,öffnen::V,ochmoq,ανοίγω
942,schließen::V,yopmoq,κλείνω
943,stellen::V,qo'ymoq,θέτω
944,setzen::V,o'tqazmoq,θέτω
945,legen::V,yotqizmoq,θέτω
946,berühren::V,tegmoq,εγγίζω
947,verbinden::V,ulamoq,συνδέω
948,bedecken::V,bekitmoq,σκεπάζω
949,aufhängen::V,ildirmoq,κρεμώ
950,anzünden::V,yondirmoq,ανάβω
951,aufheben::V,ko'tarmoq,σηκώνω
952,zurücklassen::V,ayrilmoq,εγκαταλείπω
953,verlieren::V,yo'qotmoq,χάνω
954,fallen lassen::V,tushirmoq,αφήνω να πέσει
955,machen::V,qilmoq,κάνω
956,machen::V,qilmoq,φτιάχνω
957,herstellen::V,chiqarmoq,κατασκευάζω
958,bauen::V,solmoq,χτίζω
959,bauen::V,solmoq,οικοδομώ
960,reparieren::V,tuzatmoq,επισκευάζω
961,reparieren::V,tuzatmoq,επιδιορθώνω
962,verbessern::V,isloh qilmoq,βελτιώνω
963,verbessern::V,isloh qilmoq,καλυτερεύω
964,ändern::V,o'zgartirmoq,αλλάζω
965,graben::V,qazimoq,σκάβω
966,beugen::V,bukmoq,λυγίζω
967,biegen::V,bukmoq,κάμπτω
968,drehen::V,aylantirmoq,στρέφω
969,wenden::V,burmoq,γυρίζω
970,umdrehen::V,ag'darmoq,γυρίζω
971,heben::V,yuksaltirmoq,υψώνω
972,heben::V,yuksaltirmoq,σηκώνω
973,hochheben::V,ko'tarmoq,υψώνω
974,hochheben::V,ko'tarmoq,σηκώνω
975,ergreifen::V,tutamlamoq,πιάνω
976,ergreifen::V,tutamlamoq,αρπάζω
977,halten::V,tutmoq,βαστώ
978,drücken::V,bosmoq,πιέζω
979,schieben::V,surmoq,σπρώχνω
980,kratzen::V,qashimoq,γρατσουνίζω
981,lecken::V,mijimoq,γλείφω
982,beißen::V,tishlamoq,δαγκάνω
983,abreißen::V,emirmoq,κόβω
984,abreißen::V,emirmoq,σχίζω
985,abschneiden::V,cho'rt kesmoq,αποκόπτω
986,binden::V,bog'lamoq,δένω
987,stecken::V,suqmoq,χώνω
988,brechen::V,sindirmoq,σπάζω
989,klopfen::V,dukurlamoq,χτυπώ
990,klopfen::V,dukurlamoq,τινάζω
991,hauen::V,urmoq,χτυπώ
992,kleben::V,yopishtirmoq,κολλώ
993,reiben::V,surkamoq,τρίβω
994,streichen::V,surkamoq,αλείφω
995,schleifen::V,qayramoq,ακονίζω
996,schneiden::V,kesmoq,κόβω
997,rütteln::V,chayqamoq,σείω
998,rütteln::V,chayqamoq,τινάζω
999,schütteln::V,chayqamoq,σείω
1000,schütteln::V,chayqamoq,κουνώ
1001,schwenken::V,chayqatmoq,κουνώ
1002,schütten::V,quymoq,χύνω
1003,füllen::V,to'ldirmoq,γεμίζω
1004,einwickeln::V,chulg'amoq,τυλίγω
1005,tragen::V,tashimoq,φέρνω
1006,schleppen::V,sudramoq,κουβαλώ
1007,ziehen::V,tortmoq,τραβώ
1008,aufbewahren::V,tutmoq,φυλάω
1009,werfen::V,tashlamoq,ρίχνω
1010,fangen::V,tutmoq,πιάνω
1011,packen::V,opqochmoq,τσακώνω
1012,verstecken::V,yashirmoq,κρύβω
1013,teilen::V,bo'lmoq,μερίζω
1014,schicken::V,yubormoq,στέλνω
1015,bringen::V,keltirmoq,φέρνω
1016,hinzufügen::V,tirkamoq,προσθέτω
1017,bekommen::V,olmoq,προσκομίζω
1018,erhalten::V,olmoq,παίρνω
1019,erhalten::V,olmoq,λαμβάνω
1020,nehmen::V,olmoq,πιάνω
1021,nehmen::V,olmoq,παίρνω
1022,wählen::V,saylamoq,εκλέγω
1023,auswählen::V,saylamoq,διαλέγω
1024,bewahren::V,saqlamoq,διατηρώ
1025,behindern::V,xalal bermoq,εμποδίζω
1026,verderben::V,xazon qilmoq,χαλώ
1027,beschädigen::V,buzmoq,ζημιώνω
1028,zerbrechen::V,sindirmoq,σπάζω
1029,zerreißen::V,yirtmoq,σχίζω
1030,zerstören::V,vayron qilmoq,καταστρέφω
1031,verbrennen::V,kuydirmoq,καίω
1032,geben::V,bermoq,δίνω
1033,reichen::V,bermoq,δίνω
1034,schenken::V,sovg'a qilmoq,χαρίζω
1035,versprechen::V,va'da bermoq,υπόσχομαι
1036,wünschen::V,orziqmoq,εύχομαι
1037,loben::V,maqtamoq,επαινώ
1038,küssen::V,o'pmoq,φιλώ
1039,wiegen::V,tebratmoq,κουνώ
1040,wiegen::V,tebratmoq,νανουρίζω
1041,zudecken::V,yopmoq,σκεπάζω
1042,wecken::V,uyg'otmoq,ξυπνώ
1043,zeigen::V,ko'rsatmoq,δείχνω
1044,führen::V,boshlik bo'lmoq,οδηγώ
1045,lehren::V,o'rgatmoq,διδάσκω
1046,unterrichten::V,dars bermoq,διδάσκω
1047,aufziehen::V,o'stirmoq,ανατρέφω
1048,leiten::V,boshqarmoq,ηγούμαι
1049,leiten::V,boshqarmoq,διευθύνω
1050,antreiben::V,shoshiltirmoq,σπρώχνω
1051,antreiben::V,shoshiltirmoq,παρακινώ
1052,lassen::V,ruxsat bermoq,αφήνω
1053,einladen::V,taklif kilmoq,προσκαλώ
1054,vereinigen::V,qo'shmoq,ενώνω
1055,besuchen::V,mehmonga bormoq,επισκέπτομαι
1056,treffen::V,duchor bo'lmoq,συναντώ
1057,sich versammeln::V,to'planmoq,μαζεύομαι
1058,spielen::V,o'ynamoq,παίζω
1059,singen::V,yalla qilmoq,τραγουδώ
1060,tanzen::V,raqs qilmoq,χορεύω
1061,sich trennen::V,yakkalanmoq,αποχωρίζομαι
1062,verlassen::V,qoldirmoq,εγκαταλείπω
1063,retten::V,qutqazmoq,σώζω
1064,bewachen::V,qo'rimoq,φρουρώ
1065,schützen::V,yoniga olmoq,προστατεύω
1066,verteidigen::V,yoqlamoq,υπερασπίζω
1067,sich schlagen::V,yoqalashmoq,χτυπιέμαι
1068,schießen::V,otmoq,πυροβολώ
1069,siegen::V,engmoq,νικώ
1070,ärgern::V,jahl chiqarmoq,τσαντίζω
1071,schlagen::V,urmoq,χτυπώ
1072,treten::V,tepmoq,κλοτσώ
1073,stechen::V,qadamoq,τρυπώ
1074,stoßen::V,turtmoq,ωθώ
1075,stoßen::V,turtmoq,σπρώχνω
1076,stehlen::V,o'g'rilamoq,κλέβω
1077,stören::V,tebratmoq,διαταράσσω
1078,belästigen::V,g'ashini keltirmoq,ενοχλώ
1079,verbergen::V,berkitmoq,κρύβω
1080,täuschen::V,aldamoq,παραπλανώ
1081,betrügen::V,tirriq qilmoq,απατώ
1082,töten::V,o'ldirmoq,σκοτώνω
1083,töten::V,o'ldirmoq,θανατώνω
1084,wohnen::V,istiqomat qilmoq,μένω
1085,wohnen::V,istiqomat qilmoq,κατοικώ
1086,arbeiten::V,ishlamoq,δουλεύω
1087,arbeiten::V,ishlamoq,εργάζομαι
1088,sammeln::V,yig'moq,μαζεύω
1089,sammeln::V,yig'moq,συλλέγω
1090,pflücken::V,termoq,κόβω
1091,jagen::V,ov qilmoq,κυνηγώ
1092,fischen::V,baliq ovlamoq,ψαρεύω
1093,fassen::V,ilinmoq,πιάνω
1094,hüten::V,boqtirmoq,φυλάγω
1095,hüten::V,boqtirmoq,προσέχω
1096,treiben::V,haydamoq,οδηγώ
1097,anbinden::V,bog'lamoq,δένω
1098,füttern::V,edirmoq,ταΐζω
1099,melken::V,sog'moq,αρμέγω
1100,hacken::V,chopmoq,κόβω
1101,gießen::V,oqizmoq,ποτίζω
1102,reifen::V,qizarmoq,ωριμάζω
1103,zubereiten::V,pishirmoq,ετοιμάζω
1104,kochen::V,qaynatmoq,βράζω
1105,backen::V,yopmoq,ψήνω
1106,braten::V,qovurmoq,τηγανίζω
1107,umrühren::V,atalamoq,ανακατεύω
1108,stricken::V,to'qimoq,πλέκω
1109,nähen::V,tikmoq,ράβω
1110,färben::V,bo'yoqlamoq,βάφω
1111,färben::V,bo'yoqlamoq,χρωματίζω
1112,reinigen::V,tozalamoq,καθαρίζω
1113,waschen::V,yuvmoq,πλένω
1114,abwischen::V,surkamoq,σφουγγίζω
1115,spülen::V,chaymoq,ξεπλένω
1116,fegen::V,cho'tkalamoq,σκουπίζω
1117,kehren::V,supurmoq,σκουπίζω
1118,baden::V,cho'milmoq,κάνω μπάνιο
1119,sich waschen::V,yuvinmoq,πλένομαι
1120,ausziehen::V,echintirmoq,βγάζω
1121,anziehen::V,kiymoq,φορώ
1122,sich anziehen::V,kiyinmoq,ντύνομαι
1123,kämmen::V,taramoq,χτενίζω
1124,schmücken::V,yasatmoq,στολίζω
1125,sagen::V,aytmoq,λέω
1126,sprechen::V,so'zlamoq,μιλώ
1127,reden::V,gapirmoq,μιλώ
1128,reden::V,gapirmoq,κουβεντιάζω
1129,sich unterhalten::V,suhbatlashmoq,συνομιλώ
1130,sich unterhalten::V,suhbatlashmoq,κουβεντιάζω
1131,fragen::V,so'ramoq,ρωτώ
1132,bitten::V,iltimos qilmoq,ζητώ
1133,bitten::V,iltimos qilmoq,παρακαλώ
1134,erzählen::V,aytib bermoq,διηγούμαι
1135,mitteilen::V,bildirmoq,πληροφορώ
1136,nennen::V,atamoq,ονομάζω
1137,rufen::V,chaqirmoq,φωνάζω
1138,prahlen::V,gerdaymoq,καυχιέμαι
1139,übersetzen::V,tarjima qilmoq,μεταφράζω
1140,denken::V,o'ylamoq,σκέφτομαι
1141,glauben::V,ishonmoq,πιστεύω
1142,bemerken::V,payqamoq,παρατηρώ
1143,erkennen::V,tanimoq,αναγνωρίζω
1144,begreifen::V,tushunmoq,καταλαβαίνω
1145,verstehen::V,anglamoq,ακούω
1146,lernen::V,o'qimoq,μαθαίνω
1147,wissen::V,bilmoq,ξέρω
1148,sich erinnern an::V,äsni tanimoq,θυμάμαι
1149,vergessen::V,unutmoq,ξεχνώ
1150,messen::V,o'lchamoq,μετρώ
1151,zählen::V,raqamlamoq,μετρώ
1152,rechnen::V,cho'tlamoq,λογαριάζω
1153,lesen::V,o'qimoq,διαβάζω
1154,malen::V,rasm solmoq,ζωγραφίζω
1155,zeichnen::V,chizmoq,σχεδιάζω
1156,schreiben::V,yozmoq,γράφω
1157,besitzen::V,ägalamoq,κατέχω
1158,kaufen::V,olmoq,αγοράζω
1159,verkaufen::V,sotmoq,πουλώ
1160,bezahlen::V,to'lamoq,πληρώνω
1161,zahlen::V,to'lamoq,πληρώνω
1162,beherrschen::V,ägalamoq,κυριαρχώ
1163,ertragen::V,chidamoq,βαστώ
1164,ertragen::V,chidamoq,αντέχω
