,Concept_ID,el,uk
746,hinauf::ADV,προς τα πάνω,вгору
747,überall::ADV,παντού,скрізь
748,nicht::ADV,δεν,не
749,ein wenig::ADV,λιγάκι,трохи
750,ein wenig::ADV,λιγάκι,небагато
751,kaum::ADV,μόλις,ледве
752,sehr::ADV,πολύ,дуже
753,so::ADV,έτσι,так
754,noch::ADV,ακόμα,ще
755,nur::ADV,μόνο,лише
756,nur::ADV,μόνο,тільки
757,schon::ADV,ήδη,вже
758,schon::ADV,κιόλας,вже
759,wieder::ADV,ξανά,знову
760,vergebens::ADV,μάταια,дарма
761,vor::PRP,μπροστά σε,перед
762,vor::PRP,μπροστά από,перед
763,hinter::PRP,πίσω από ,ззаду
764,hinter::PRP,πίσω από ,позаду
765,unter::PRP,υπό,під
766,unter::PRP,κάτω από,під
767,durch::PRP,διά,крізь
768,durch::PRP,διά μέσου,крізь
769,neben::PRP,δίπλα σε,біля
770,zwischen::PRP,μεταξύ,між
771,zwischen::PRP,ανάμεσα σε,між
772,wegen::PRP,για,з-за
773,wegen::PRP,για,через
774,wegen::PRP,λόγω,з-за
775,wegen::PRP,λόγω,через
776,dies::PRN,αυτό,це
777,das::PRN,το,то
778,alles::PRN,όλα,все
779,ich::PRN,εγώ,я
780,du::PRN,σύ,ти
781,du::PRN,εσύ,ти
782,er::PRN,αυτός,він
783,wir::PRN,εμείς,ми
784,ihr::PRN,εσείς,ви
785,sie::PRN,αυτοί,вони
786,was::FPRN,τι,що
787,wer::FPRN,ποιος,хто
788,wo::FADV,πού,де
789,wohin::FADV,πού,куди
790,wohin::FADV,για πού,куди
791,wie::FADV,πώς,як
792,warum::FADV,γιατί,чому
793,wieviel::FNUM,πόσος,скільки
794,eins::NUM,ένα,один
795,zwei::NUM,δύο,два
796,drei::NUM,τρία,три
797,drei::NUM,τρεις,три
798,vier::NUM,τέσσερα,чотири
799,vier::NUM,τέσσερις,чотири
800,fünf::NUM,πέντε,п’ять
801,sechs::NUM,έξι,шість
802,sieben::NUM,εφτά,сім
803,acht::NUM,οχτώ,вісім
804,neun::NUM,εννιά,дев’ять
805,zehn::NUM,δέκα,десять
806,elf::NUM,έντεκα,одинадцять
807,zwölf::NUM,δώδεκα,дванадцять
808,zwanzig::NUM,είκοσι,двадцять
809,dreißig::NUM,τριάντα,тридцять
810,vierzig::NUM,σαράντα,сорок
811,fünfzig::NUM,πενήντα,п’ятдесят
812,sechzig::NUM,εξήντα,шістдесят
813,siebzig::NUM,εβδομήντα,сімдесят
814,achtzig::NUM,ογδόντα,вісімдесят
815,neunzig::NUM,ενενήντα,дев’яносто
816,hundert::NUM,εκατό,сто
817,tausend::NUM,χίλιοι,тисяча
818,und::CNJ,και,і
819,oder::CNJ,ή,або
820,stehen::V,στέκομαι,стояти
821,stehen::V,είμαι όρθιος,стояти
822,sitzen::V,κάθομαι,сидіти
823,liegen::V,είμαι ξαπλωμένος,лежати
824,hängen::V,κρέμομαι,висіти
825,werden::V,γίνομαι,стати
826,werden::V,γίνομαι,робитися
827,passieren::V,συμβαίνω,трапитися
828,beginnen::V,αρχίζω,початися
829,enden::V,τελειώνω,кінчитися
830,wechseln::V,αλλάζω,мінятися
831,aufgehen[Sonne]::V,βγαίνω,зійти
832,aufgehen[Sonne]::V,ανατέλλω,зійти
833,untergehen[Sonne]::V,δύω,зайти
834,untergehen[Sonne]::V,βασιλεύω,зайти
835,scheinen[Sonne]::V,λάμπω,світити
836,donnern::V,βροντώ,гриміти
837,wehen::V,φυσώ,віяти
838,strömen::V,ρέω,литися
839,strömen::V,τρέχω,литися
840,fließen::V,ρέω,текти
841,sich drehen::V,γυρίζω,обертатися
842,sich drehen::V,στρέφομαι,обертатися
843,schwanken::V,ταλαντεύομαι,коливатися
844,schwingen::V,αιωρούμαι,хитатися
845,schwingen::V,αιωρούμαι,гойдатися
846,schwingen::V,ταλαντεύομαι,хитатися
847,schwingen::V,ταλαντεύομαι,гойдатися
848,fallen::V,πέφτω,падати
849,brennen::V,καίω,горіти
850,rauchen::V,καπνίζω,диміти
851,regnen::V,βρέχω,дощити
852,gefrieren::V,παγώνω,змерзнути
853,tauen::V,λειώνω,танути
854,schmelzen::V,λειώνω,плавитися
855,trocknen::V,στεγνώνω,сохнути
856,sieden::V,βράζω,кипіти
857,faulen::V,σαπίζω,гнити
858,verfaulen::V,σαπίζω,згнити
859,reißen::V,σχίζω,рватися
860,versinken::V,βουλιάζω,тонути
861,versinken::V,βυθίζομαι,тонути
862,vergehen::V,περνώ,проходити
863,erscheinen::V,εμφανίζομαι,з’явитися
864,verschwinden::V,χάνομαι,щезнути
865,verschwinden::V,χάνομαι,зникнути
866,verschwinden::V,εξαφανίζομαι,щезнути
867,verschwinden::V,εξαφανίζομαι,зникнути
868,sinken::V,κατεβαίνω,спадати
869,abnehmen::V,μειώνομαι ,поменшитися
870,zunehmen::V,αυξάνω,збільшуватися
871,zunehmen::V,μεγαλώνω,збільшуватися
872,steigen::V,ανεβαίνω,підніматися
873,wachsen::V,μεγαλώνω,рости
874,glänzen::V,γυαλίζω,блищати
875,funkeln::V,αστράφτω,блискати
876,funkeln::V,σπιθοβολώ,блискати
877,lärmen::V,θορυβώ,шуміти
878,läuten::V,χτυπώ ,дзвонити
879,klingeln::V,κουδουνίζω,дзвонити
880,klirren::V,κουδουνίζω,дзвякати
881,brausen::V,βουΐζω,бушувати
882,rauschen::V,βουΐζω,шелестіти
883,klingen::V,ηχώ,лунати
884,klingen::V,ηχώ,звучати
885,bellen::V,γαυγίζω,гавкати
886,heulen::V,ουρλιάζω,вити
887,blasen::V,φυσώ,дунути
888,pfeifen::V,σφυρίζω,свистіти
889,schreien::V,κραυγάζω,кричати
890,stöhnen::V,βογγώ,стогнати
891,zittern::V,τρέμω,тремтіти
892,leben::V,ζω,жити
893,geboren werden::V,γεννιέμαι,народитися
894,atmen::V,αναπνέω,дихати
895,trinken::V,πίνω,пити
896,essen::V,τρώω,їсти
897,schlucken::V,καταπίνω,ковтати
898,müde werden::V,κουράζομαι,втомитися
899,einschlafen::V,αποκοιμιέμαι,заснути
900,schlafen::V,κοιμάμαι,спати
901,aufwachen::V,ξυπνώ,прокинутися
902,aufstehen::V,σηκώνομαι,встати
903,sich erholen::V,ξεκουράζομαι,відпочивати
904,krank werden::V,αρρωσταίνω,захворіти
905,krank sein::V,ασθενώ,хворіти
906,schmerzen::V,πονώ,боліти
907,husten::V,βήχω,кашляти
908,genesen::V,θεραπεύομαι,одужати
909,genesen::V,θεραπεύομαι,видужати
910,sterben::V,πεθαίνω,померти
911,umkommen::V,πεθαίνω,згинути
912,sich bewegen::V,κουνιέμαι,рухатися
913,sich rühren::V,σαλεύω,ворушитися
914,sich erheben::V,επαναστατώ,встати
915,sich setzen::V,κάθομαι,сісти
916,hinfallen::V,πέφτω κάτω,упасти
917,laufen::V,τρέχω,ходити
918,schreiten::V,βαδίζω,крокувати
919,spazierengehen::V,κάνω βόλτα,гуляти
920,spazierengehen::V,πηγαίνω περίπατο,гуляти
921,eilen::V,σπεύδω,спішити
922,sich beeilen::V,βιάζομαι,поспішати
923,sausen::V,τρέχω γρήγορα,мчатися
924,rennen::V,τρέχω,бігати
925,springen::V,πηδώ,скакати
926,springen::V,πηδώ,стрибати
927,klettern::V,σκαρφαλώνω,лазити
928,schaukeln::V,κουνιέμαι,гойдатися
929,kriechen::V,έρπω,повзати
930,kriechen::V,σέρνομαι,повзати
931,schwimmen::V,κολυμπώ,пливти
932,schwimmen::V,κολυμπώ,плавати
933,tauchen::V,βουτώ,пірнати
934,rudern::V,κωπηλατώ,гребти
935,rudern::V,κωπηλατώ,веслувати
936,fahren::V,πηγαίνω,їхати
937,fliegen::V,πετώ,літати
938,gehen::V,βαδίζω,іти
939,gehen::V,πηγαίνω,іти
940,weggehen::V,φεύγω,піти
941,abfahren::V,ξεκινώ,від’їхати
942,abfahren::V,ξεκινώ,відправитися
943,abfahren::V,αναχωρώ,від’їхати
944,abfahren::V,αναχωρώ,відправитися
945,anhalten::V,σταματώ,зупинитися
946,hineingehen::V,μπαίνω,входити
947,eintreten::V,μπαίνω,увійти
948,eintreten::V,εισέρχομαι,увійти
949,kommen::V,έρχομαι,прийти
950,ankommen::V,φτάνω,прибути
951,zurückkommen::V,επιστρέφω,повернутися
952,bleiben::V,μένω,залишитися
953,warten::V,περιμένω,чекати
954,erwarten::V,αναμένω,чекати
955,erwarten::V,περιμένω,чекати
956,suchen::V,ψάχνω,шукати
957,finden::V,βρίσκω,знайти
958,versuchen::V,προσπαθώ,випробовувати
959,vorbereiten::V,προετοιμάζω,підготувати
960,lieben::V,αγαπώ,любити
961,mögen::V,μου αρέσει,любити
962,mögen::V,μου αρέσει,подобатися
963,lachen::V,γελώ,сміятися
964,rühren::V,συγκινώ,розчулити
965,weinen::V,κλαίω,плакати
966,schimpfen::V,βρίζω,лаятися
967,sich ärgern::V,θυμώνω,сердитися
968,sich fürchten::V,φοβάμαι,боятися
969,fürchten::V,φοβάμαι,боятися
970,fliehen::V,φεύγω,тікати
971,flüchten::V,δραπετεύω,утекти
972,sehen::V,βλέπω,бачити
973,anschauen::V,κοιτάζω,поглянути
974,ansehen::V,βλέπω,дивитися на
975,hören::V,ακούω,чути
976,zuhören::V,ακούω,слухати
977,probieren::V,δοκιμάζω,покуштувати
978,riechen::V,μυρίζω,нюхати
979,riechen::V,οσφραίνομαι,нюхати
980,fühlen::V,αισθάνομαι,відчувати
981,scheinen::V,φαίνομαι,здаватися
982,zu sehen sein::V,φαίνομαι,виднітися
983,vernehmen::V,ακούω,почути
984,vernehmen::V,μαθαίνω,почути
985,frieren::V,κρυώνω,мерзнути
986,tun::V,κάνω,робити
987,können::V,ξέρω,могти
988,können::V,μπορώ,могти
989,wollen::V,θέλω,хотіти
990,anfangen::V,αρχίζω,почати
991,beenden::V,τελειώνω,закінчити
992,aufhören::V,παύω,перестати
993,gelingen::V,πετυχαίνω,вдатися
994,geraten::V,γίνομαι,опинитися
995,öffnen::V,ανοίγω,відкрити
996,schließen::V,κλείνω,закрити
997,stellen::V,θέτω,поставити
998,setzen::V,θέτω,посадити
999,legen::V,θέτω,класти
1000,berühren::V,εγγίζω,чіпати
1001,verbinden::V,συνδέω,зв’язати
1002,bedecken::V,σκεπάζω,покрити
1003,aufhängen::V,κρεμώ,повісити
1004,anzünden::V,ανάβω,запалити
1005,aufheben::V,σηκώνω,підняти
1006,zurücklassen::V,εγκαταλείπω,залишити
1007,verlieren::V,χάνω,загубити
1008,fallen lassen::V,αφήνω να πέσει,упустити
1009,machen::V,κάνω,зробити
1010,machen::V,φτιάχνω,зробити
1011,herstellen::V,κατασκευάζω,виготовити
1012,bauen::V,χτίζω,будувати
1013,bauen::V,οικοδομώ,будувати
1014,reparieren::V,επισκευάζω,лагодити
1015,reparieren::V,επιδιορθώνω,лагодити
1016,verbessern::V,βελτιώνω,поліпшити
1017,verbessern::V,καλυτερεύω,поліпшити
1018,ändern::V,αλλάζω,змінити
1019,graben::V,σκάβω,копати
1020,beugen::V,λυγίζω,зігнути
1021,biegen::V,κάμπτω,погнути
1022,drehen::V,στρέφω,вертіти
1023,wenden::V,γυρίζω,повернути
1024,umdrehen::V,γυρίζω,перевернути
1025,heben::V,υψώνω,піднімати
1026,heben::V,σηκώνω,піднімати
1027,hochheben::V,υψώνω,підняти
1028,hochheben::V,σηκώνω,підняти
1029,ergreifen::V,πιάνω,схопити
1030,ergreifen::V,αρπάζω,схопити
1031,halten::V,βαστώ,тримати
1032,drücken::V,πιέζω,натискати
1033,schieben::V,σπρώχνω,пхати
1034,schieben::V,σπρώχνω,штовхати
1035,kratzen::V,γρατσουνίζω,шкребти
1036,lecken::V,γλείφω,лизати
1037,beißen::V,δαγκάνω,кусати
1038,abreißen::V,κόβω,відірвати
1039,abreißen::V,σχίζω,відірвати
1040,abschneiden::V,αποκόπτω,відрізати
1041,binden::V,δένω,в’язати
1042,stecken::V,χώνω,увіткнути
1043,brechen::V,σπάζω,зламати
1044,klopfen::V,χτυπώ,стукати
1045,klopfen::V,τινάζω,стукати
1046,hauen::V,χτυπώ,бити
1047,kleben::V,κολλώ,клеїти
1048,reiben::V,τρίβω,терти
1049,streichen::V,αλείφω,намазати
1050,schleifen::V,ακονίζω,точити
1051,schneiden::V,κόβω,різати
1052,rütteln::V,σείω,хитати
1053,rütteln::V,τινάζω,хитати
1054,schütteln::V,σείω,трясти
1055,schütteln::V,κουνώ,трясти
1056,schwenken::V,κουνώ,махати
1057,schütten::V,χύνω,налити
1058,füllen::V,γεμίζω,наповнити
1059,einwickeln::V,τυλίγω,загорнути
1060,tragen::V,φέρνω,нести
1061,schleppen::V,κουβαλώ,тягти
1062,ziehen::V,τραβώ,тягнути
1063,aufbewahren::V,φυλάω,зберігати
1064,werfen::V,ρίχνω,кидати
1065,fangen::V,πιάνω,ловити
1066,packen::V,τσακώνω,схопити
1067,verstecken::V,κρύβω,сховати
1068,teilen::V,μερίζω,розділити
1069,schicken::V,στέλνω,посилати
1070,bringen::V,φέρνω,принести
1071,hinzufügen::V,προσθέτω,додати
1072,bekommen::V,προσκομίζω,дістати
1073,erhalten::V,παίρνω,одержати
1074,erhalten::V,λαμβάνω,одержати
1075,nehmen::V,πιάνω,взяти
1076,nehmen::V,παίρνω,взяти
1077,wählen::V,εκλέγω,вибрати
1078,auswählen::V,διαλέγω,відібрати
1079,bewahren::V,διατηρώ,зберегти
1080,behindern::V,εμποδίζω,перешкоджати
1081,verderben::V,χαλώ,зіпсувати
1082,beschädigen::V,ζημιώνω,зашкодити
1083,zerbrechen::V,σπάζω,розбити
1084,zerreißen::V,σχίζω,розірвати
1085,zerstören::V,καταστρέφω,зруйнувати
1086,verbrennen::V,καίω,спалити
1087,geben::V,δίνω,дати
1088,reichen::V,δίνω,передати
1089,schenken::V,χαρίζω,дарувати
1090,versprechen::V,υπόσχομαι,обіцяти
1091,wünschen::V,εύχομαι,бажати
1092,loben::V,επαινώ,хвалити
1093,küssen::V,φιλώ,цілувати
1094,wiegen::V,κουνώ,качати
1095,wiegen::V,νανουρίζω,качати
1096,zudecken::V,σκεπάζω,накрити
1097,wecken::V,ξυπνώ,розбудити
1098,zeigen::V,δείχνω,показати
1099,führen::V,οδηγώ,вести
1100,lehren::V,διδάσκω,вчити
1101,unterrichten::V,διδάσκω,викладати
1102,aufziehen::V,ανατρέφω,виховати
1103,leiten::V,ηγούμαι,керувати
1104,leiten::V,διευθύνω,керувати
1105,antreiben::V,σπρώχνω,підганяти
1106,antreiben::V,παρακινώ,підганяти
1107,lassen::V,αφήνω,змусити
1108,einladen::V,προσκαλώ,запросити
1109,vereinigen::V,ενώνω,об’єднати
1110,besuchen::V,επισκέπτομαι,завітати
1111,besuchen::V,επισκέπτομαι,відвідати
1112,treffen::V,συναντώ,зустріти
1113,sich versammeln::V,μαζεύομαι,зібратися
1114,spielen::V,παίζω,грати
1115,singen::V,τραγουδώ,співати
1116,tanzen::V,χορεύω,танцювати
1117,sich trennen::V,αποχωρίζομαι,розлучитися
1118,verlassen::V,εγκαταλείπω,покинути
1119,retten::V,σώζω,врятувати
1120,bewachen::V,φρουρώ,охороняти
1121,schützen::V,προστατεύω,уберігати
1122,verteidigen::V,υπερασπίζω,захистити
1123,sich schlagen::V,χτυπιέμαι,битися
1124,sich schlagen::V,χτυπιέμαι,дратися
1125,schießen::V,πυροβολώ,стріляти
1126,siegen::V,νικώ,перемогти
1127,ärgern::V,τσαντίζω,сердити
1128,schlagen::V,χτυπώ,ударити
1129,treten::V,κλοτσώ,штовхати
1130,stechen::V,τρυπώ,вколоти
1131,stoßen::V,ωθώ,штовхнути
1132,stoßen::V,σπρώχνω,штовхнути
1133,stehlen::V,κλέβω,украсти
1134,stören::V,διαταράσσω,перешкодити
1135,belästigen::V,ενοχλώ,докучати
1136,verbergen::V,κρύβω,сховати
1137,täuschen::V,παραπλανώ,обдурити
1138,betrügen::V,απατώ,зшахраювати
1139,töten::V,σκοτώνω,убити
1140,töten::V,θανατώνω,убити
1141,wohnen::V,μένω,жити
1142,wohnen::V,μένω,мешкати
1143,wohnen::V,κατοικώ,жити
1144,wohnen::V,κατοικώ,мешкати
1145,arbeiten::V,δουλεύω,працювати
1146,arbeiten::V,εργάζομαι,працювати
1147,sammeln::V,μαζεύω,зібрати
1148,sammeln::V,συλλέγω,зібрати
1149,pflücken::V,κόβω,зривати
1150,jagen::V,κυνηγώ,полювати
1151,fischen::V,ψαρεύω,рибалити
1152,fassen::V,πιάνω,піймати
1153,hüten::V,φυλάγω,пасти
1154,hüten::V,προσέχω,пасти
1155,treiben::V,οδηγώ,гнати
1156,anbinden::V,δένω,прив’язати
1157,füttern::V,ταΐζω,годувати
1158,füttern::V,ταΐζω,харчувати
1159,melken::V,αρμέγω,доїти
1160,hacken::V,κόβω,рубати
1161,gießen::V,ποτίζω,полити
1162,reifen::V,ωριμάζω,дозріти
1163,zubereiten::V,ετοιμάζω,зготовити
1164,zubereiten::V,ετοιμάζω,приготувати
1165,kochen::V,βράζω,варити
1166,kochen::V,βράζω,готувати
1167,backen::V,ψήνω,пекти
1168,braten::V,τηγανίζω,смажити
1169,umrühren::V,ανακατεύω,переміщати
1170,stricken::V,πλέκω,в’язати
1171,nähen::V,ράβω,шити
1172,färben::V,βάφω,пофарбувати
1173,färben::V,χρωματίζω,пофарбувати
1174,reinigen::V,καθαρίζω,очистити
1175,waschen::V,πλένω,мити
1176,abwischen::V,σφουγγίζω,витерти
1177,spülen::V,ξεπλένω,полоскати
1178,fegen::V,σκουπίζω,підмітати
1179,kehren::V,σκουπίζω,мести
1180,baden::V,κάνω μπάνιο,купатися
1181,sich waschen::V,πλένομαι,митися
1182,ausziehen::V,βγάζω,зняти
1183,anziehen::V,φορώ,надіти
1184,sich anziehen::V,ντύνομαι,одягтися
1185,sich anziehen::V,ντύνομαι,одягнутися
1186,kämmen::V,χτενίζω,зачесати
1187,schmücken::V,στολίζω,оздобити
1188,sagen::V,λέω,сказати
1189,sprechen::V,μιλώ,говорити
1190,reden::V,μιλώ,розмовляти
1191,reden::V,κουβεντιάζω,розмовляти
1192,sich unterhalten::V,συνομιλώ,бесідувати
1193,sich unterhalten::V,κουβεντιάζω,бесідувати
1194,fragen::V,ρωτώ,запитати
1195,bitten::V,ζητώ,просити
1196,bitten::V,παρακαλώ,просити
1197,erzählen::V,διηγούμαι,розповісти
1198,mitteilen::V,πληροφορώ,повідомити
1199,nennen::V,ονομάζω,назвати
1200,rufen::V,φωνάζω,кликати
1201,prahlen::V,καυχιέμαι,хвалитися
1202,übersetzen::V,μεταφράζω,перекласти
1203,denken::V,σκέφτομαι,думати
1204,denken::V,σκέφτομαι,мислити
1205,glauben::V,πιστεύω,вірити
1206,bemerken::V,παρατηρώ,помітити
1207,erkennen::V,αναγνωρίζω,пізнати
1208,begreifen::V,καταλαβαίνω,осягнути
1209,verstehen::V,ακούω,почути
1210,lernen::V,μαθαίνω,навчатися
1211,wissen::V,ξέρω,знати
1212,sich erinnern an::V,θυμάμαι,пам’ятати
1213,vergessen::V,ξεχνώ,забути
1214,messen::V,μετρώ,міряти
1215,zählen::V,μετρώ,лічити
1216,rechnen::V,λογαριάζω,рахувати
1217,lesen::V,διαβάζω,читати
1218,malen::V,ζωγραφίζω,малювати
1219,zeichnen::V,σχεδιάζω,рисувати
1220,schreiben::V,γράφω,писати
1221,besitzen::V,κατέχω,мати
1222,kaufen::V,αγοράζω,купити
1223,verkaufen::V,πουλώ,продати
1224,bezahlen::V,πληρώνω,заплатити
1225,zahlen::V,πληρώνω,платити
1226,beherrschen::V,κυριαρχώ,володіти
1227,ertragen::V,βαστώ,витерпіти
1228,ertragen::V,αντέχω,витерпіти
