,Concept_ID,ku,sl
813,passieren::V,hatin holê,zgodíti se
814,passieren::V,hatin serê kesî,zgodíti se
815,beginnen::V,li dest pêkirin,začéti se
816,enden::V,xalas bû,končáti se
817,wechseln::V,guherandin,ménjati se
818,wechseln::V,dêgiş kirin,ménjati se
819,aufgehen[Sonne]::V,hilatin,vzíti
820,untergehen[Sonne]::V,çun ava,zaíti
821,scheinen[Sonne]::V,şewk de,sijáti
822,donnern::V,gire-gir,grméti
823,wehen::V,ba le de,píhati
824,strömen::V,xwe girtin,líti
825,fließen::V,herikîn,têči
826,sich drehen::V,xwe zivirandin,vrtéti se
827,schwanken::V,hejandin,kolébati
828,schwingen::V,libakirin,níhati
829,fallen::V,ketin,pádati
830,brennen::V,şewitîn,goréti
831,rauchen::V,kişandin,kadíti se
832,regnen::V,bahran tê,deževáti
833,gefrieren::V,qefilandin,zmŕzniti
834,tauen::V,helandin,tájati
835,schmelzen::V,helandin,kopnéti
836,trocknen::V,zuwabûn,sušíti se
837,sieden::V,kelîn,kipéti
838,faulen::V,xerabûn,gníti
839,verfaulen::V,xerabûn,zgníti
840,reißen::V,jêkirin,tŕgati se
841,versinken::V,xerq bûn,pogrézniti se
842,vergehen::V,derbas bûn,miníti
843,erscheinen::V,peyda bûn,pojáviti se
844,verschwinden::V,wendabûn,izgíniti
845,sinken::V,noq bûn,péšati
846,abnehmen::V,kêm bûn,pojémati
847,zunehmen::V,qelew bûn,véčati se
848,zunehmen::V,qelew bûn,množíti se
849,steigen::V,hildan,dvígati se
850,wachsen::V,mezin bûn,rásti
851,glänzen::V,biriqîn,sijáti
852,funkeln::V,çikisîn,ískriti se
853,lärmen::V,guşîn,ropotáti
854,lärmen::V,guşîn,razgrájati
855,läuten::V,lê de,zvoníti
856,klingeln::V,sîl dan,zvončkljáti
857,klingeln::V,ringerin,zvončkljáti
858,klirren::V,zingzing hat,žvenketáti
859,brausen::V,guşîn,šuméti
860,rauschen::V,guşîn,šuštéti
861,rauschen::V,guşîn,šelestéti
862,klingen::V,deng pe ketin,zvenéti
863,bellen::V,kewtîn,lájati
864,heulen::V,ûrîn,zavíjati
865,blasen::V,puf kirin,píhniti
866,pfeifen::V,fîkandin,pískati
867,pfeifen::V,fîkandin,žvížgati
868,schreien::V,qîrîn,kričáti
869,stöhnen::V,nalîn,stókati
870,zittern::V,hejîn,drgetáti
871,leben::V,jihîn,živéti
872,geboren werden::V,hatin dinyê,rodíti se
873,geboren werden::V,bûn,rodíti se
874,atmen::V,hilmijîn,díhati
875,trinken::V,vexwarin,píti
876,essen::V,xwarin,jésti
877,schlucken::V,daqulbandin,požírati
878,müde werden::V,betilîln,péšati
879,müde werden::V,betilîln,utrúditi se
880,müde werden::V,qerimîn,péšati
881,müde werden::V,qerimîn,utrúditi se
882,einschlafen::V,razan,zaspáti
883,schlafen::V,razan,spáti
884,schlafen::V,razandin,spáti
885,aufwachen::V,şiyarbûn,zbudíti se
886,aufstehen::V,rabûn,vstáti
887,sich erholen::V,baş bûn,oddahníti se
888,krank werden::V,nexweş kêt,oboléti
889,krank sein::V,nexweş bû,bíti bolán
890,schmerzen::V,êşandin,boléti
891,husten::V,kuxin,kášljati
892,genesen::V,baş bûn,okrévati
893,sterben::V,mirin,umréti
894,umkommen::V,mirin,pogíniti
895,sich bewegen::V,leqîn,zganíti se
896,sich rühren::V,leqîn,premakníti se
897,sich erheben::V,rabûn,vstájati
898,sich erheben::V,rabûn,vzdígniti se
899,sich setzen::V,runiştin,sésti
900,hinfallen::V,kêtin,pásti dôl
901,laufen::V,meşîn,hodíti
902,schreiten::V,meşkirin,stópati
903,spazierengehen::V,gerandin,na sprehòd íti
904,eilen::V,lezandin,drvéti
905,sich beeilen::V,zûkirin,hitéti
906,sausen::V,fîzîn,dírkati
907,rennen::V,baz dan,dírjati
908,springen::V,hilpekîn,skákati
909,klettern::V,hilperikîn,plézati
910,schaukeln::V,lorandin,kolébati
911,kriechen::V,xuşandin,pláziti se
912,schwimmen::V,avjenîn,plávati
913,tauchen::V,qutxuyardin,potápljati se
914,tauchen::V,noqîn,potápljati se
915,rudern::V,qaîq ajotin,vesláti
916,fahren::V,ajotin,vozíti se
917,fahren::V,ajotin,peljáti se
918,fliegen::V,firîn,létati
919,gehen::V,çûn,íti
920,weggehen::V,çûn,odíti
921,abfahren::V,çûyin,odpeljáti se
922,anhalten::V,rawestîn,ustáviti se
923,hineingehen::V,ketin hundir,íti nóter
924,eintreten::V,têketin,vstopíti
925,kommen::V,hatin,príti
926,ankommen::V,gihan,prispéti
927,ankommen::V,gihan,prihájati
928,ankommen::V,gihîştin,prispéti
929,ankommen::V,gihîştin,prihájati
930,zurückkommen::V,vegerandin,vrníti se
931,bleiben::V,sekinîn,ostáti
932,warten::V,payîn,čákati
933,erwarten::V,payîn,pričakováti
934,suchen::V,lêgerîn,iskáti
935,finden::V,peyda kirin,nájti
936,versuchen::V,çeribandin,poskúšati
937,vorbereiten::V,amade kirin,pripráviti
938,lieben::V,hez kirin,ljubíti
939,mögen::V,dil kirin,márati
940,lachen::V,kenîn,smejáti se
941,rühren::V,hêjan,ganíti
942,weinen::V,girîn,jókati
943,weinen::V,girîn,plákati
944,schimpfen::V,pevçûn,psováti
945,schimpfen::V,pevçûn,zmérjati
946,sich ärgern::V,enirîn,jezíti se
947,sich fürchten::V,tirsîn,báti se
948,fürchten::V,tirsin,báti se
949,fliehen::V,bazdan,bežáti
950,flüchten::V,revîn,pobégniti
951,sehen::V,dîtin,vídeti
952,anschauen::V,sêr kirin,oglédati
953,ansehen::V,hesibandin,glédati
954,hören::V,guhdar jirin,slíšati
955,zuhören::V,guhdarî kirin,poslúšati
956,probieren::V,tehm kirin,poskúšati
957,riechen::V,bihn kirin,dúhati
958,fühlen::V,hîs kirin,čutíti
959,scheinen::V,xoyer kir,zdéti se
960,zu sehen sein::V,diyar bûn,vídeti se
961,vernehmen::V,bihîstin,čúti
962,frieren::V,qerişîn,zébsti
963,tun::V,kirin,délati
964,können::V,karin,môči
965,wollen::V,xwestîn,hotéti
966,anfangen::V,dest pêkirin,začéti
967,beenden::V,xelas kirin,dokončáti
968,aufhören::V,xelas kirin,prenéhati
969,gelingen::V,çe bûn,uspéti
970,gelingen::V,çe bûn,posréčiti se
971,geraten::V,qewîmîn,obnêsti se
972,öffnen::V,vekirin,odpréti
973,schließen::V,girtin,zapréti
974,stellen::V,danîn,postáviti
975,setzen::V,rûniştin,posadíti
976,legen::V,danîn,položíti
977,legen::V,razandin,položíti
978,berühren::V,lêketin,dotíkati se
979,verbinden::V,anîn pê,obvézati
980,bedecken::V,sergirtin,pokríti
981,aufhängen::V,aliqandin,obésiti
982,anzünden::V,pêxistin,zažgáti
983,aufheben::V,hildan,vzdígniti
984,zurücklassen::V,hiştin,zapustíti
985,zurücklassen::V,vehiştin,zapustíti
986,verlieren::V,wendakirin,izgubíti
987,fallen lassen::V,xistin bixe,navréči
988,fallen lassen::V,xistin,navréči
989,machen::V,kirin,naredíti
990,machen::V,kirin,napráviti
991,machen::V,çêkirin,naredíti
992,machen::V,çêkirin,napráviti
993,herstellen::V,çê kirin,izdélati
994,herstellen::V,peyda kirin,izdélati
995,bauen::V,lêkirin,gradíti
996,reparieren::V,veherînerîn,popráviti
997,verbessern::V,sererastkirin,izbóljšati
998,ändern::V,degiş kirin,spremeníti
999,graben::V,kolandin,kopáti
1000,graben::V,kolandin,grêbsti
1001,beugen::V,tewîn,upogníti
1002,beugen::V,xwar kirin,upogníti
1003,biegen::V,tewandin,zavíjati
1004,biegen::V,xwarkirin,zavíjati
1005,drehen::V,fitilandin,vrtéti
1006,wenden::V,zivîrin,obrníti
1007,umdrehen::V,vegerandin,zasúkati
1008,heben::V,hildan,dvígati
1009,hochheben::V,hildan,privzdígniti
1010,ergreifen::V,dest avêtin,zgrábiti
1011,halten::V,hîştin,držáti
1012,halten::V,sekinîn,držáti
1013,drücken::V,pêl kirin,tiščáti
1014,schieben::V,damdan,ríniti
1015,kratzen::V,xurandin,práskati
1016,lecken::V,alastin,lízati
1017,beißen::V,gez kirin,grísti
1018,abreißen::V,hilşandin,odtŕgati
1019,abschneiden::V,jêkirin,odrézati
1020,binden::V,girêdan,vézati
1021,stecken::V,têxistin,vtakníti
1022,brechen::V,şikandin,lomíti
1023,klopfen::V,kutandin,tólči
1024,hauen::V,li dan,séči
1025,kleben::V,zeliqîn,lépiti
1026,kleben::V,şirêz kirin,lépiti
1027,reiben::V,firikandin,tréti
1028,reiben::V,firikandin,dŕgniti
1029,streichen::V,bax dan,namázati
1030,schleifen::V,çarkirin,brúsiti
1031,schneiden::V,jêkirin,rézati
1032,rütteln::V,hejandin,strésti
1033,schütteln::V,daweşîn,majáti
1034,schwenken::V,têwdan,obrníti
1035,schütten::V,rijandin,sípati
1036,füllen::V,dagirtin,napolníti
1037,einwickeln::V,pêçandin,zavíti
1038,tragen::V,kişandin,nêsti
1039,tragen::V,rajtin,nêsti
1040,schleppen::V,kişandin,vláčiti
1041,ziehen::V,kişandin,vléči
1042,aufbewahren::V,hilandin,shranjeváti
1043,werfen::V,avêtin,lúčati
1044,fangen::V,sem kirin,ujéti
1045,fangen::V,girtin,ujéti
1046,packen::V,pê girtin,prijéti
1047,verstecken::V,hîlanin,skríti
1048,teilen::V,parvekirin,razdelíti
1049,schicken::V,şandin,pošíljati
1050,bringen::V,anîn,prinêsti
1051,bringen::V,birin,prinêsti
1052,hinzufügen::V,dan ser,pristáviti
1053,hinzufügen::V,li tiştekî zêde kirin,pristáviti
1054,bekommen::V,standin,dobíti
1055,erhalten::V,standin,prejéti
1056,nehmen::V,girtin,vzéti
1057,wählen::V,ray dan,izbírati
1058,auswählen::V,bijartin,izbráti
1059,bewahren::V,rê li ber girtin,ohraníti
1060,bewahren::V,lê xwedî derketin,ohraníti
1061,behindern::V,bara wi,ovírati
1062,verderben::V,heram bûn,pokváriti
1063,beschädigen::V,xerab kirin,poškodováti
1064,zerbrechen::V,şikênandin,razlomíti
1065,zerbrechen::V,perçe kirin,razlomíti
1066,zerreißen::V,qelişandin,raztŕgati
1067,zerstören::V,hilşandin,razrúšiti
1068,verbrennen::V,şewitandin,sežgáti
1069,geben::V,dan,dáti
1070,geben::V,dayin,dáti
1071,reichen::V,besbûn,séči
1072,reichen::V,besbûn,molíti
1073,reichen::V,têrkirin,séči
1074,reichen::V,têrkirin,molíti
1075,schenken::V,diyarî kirin,podáriti
1076,versprechen::V,soz dan,obljubíti
1077,wünschen::V,dil kirin,vóščiti
1078,loben::V,pesinandin,hváliti
1079,küssen::V,maçkirin,poljubováti
1080,wiegen::V,lorandin,zíbati
1081,wiegen::V,wezinandin,zíbati
1082,zudecken::V,nixumandin,pokríti
1083,wecken::V,bixwe hesandin,zbudíti
1084,zeigen::V,şanîdan,pokázati
1085,führen::V,raber kirin,vêsti
1086,lehren::V,hîn kirin,učíti
1087,unterrichten::V,ders dan,poučeváti
1088,aufziehen::V,mesinkirin,vzgojíti
1089,leiten::V,rêberî kirin,uprávljati
1090,antreiben::V,bezandin,goníti
1091,lassen::V,berdan,povzročíti
1092,lassen::V,hiştin,povzročíti
1093,einladen::V,dawet kirin,povábiti
1094,vereinigen::V,bi yek kirin,zdrúžiti
1095,besuchen::V,mêvan bûn,obiskáti
1096,treffen::V,rast hatin,pogodíti
1097,sich versammeln::V,li hev çivîn,zbráti se
1098,spielen::V,listin,igráti se
1099,singen::V,stran,péti
1100,tanzen::V,reqisîn,plésati
1101,sich trennen::V,hew berdan,ločíti se
1102,verlassen::V,tanê hişt,zapustíti
1103,verlassen::V,bêkes,zapustíti
1104,retten::V,rihakirin,réšiti
1105,bewachen::V,raçavkirin,strážiti
1106,schützen::V,hemet kirin,sčítiti
1107,verteidigen::V,paraztin,braníti
1108,sich schlagen::V,li hev bezîn,têpsti se
1109,schießen::V,agir kirin,stréljati
1110,siegen::V,biser ketin,zmágati
1111,ärgern::V,xeyirandin,jezíti
1112,ärgern::V,xeyirandin,razbúriti
1113,schlagen::V,lêdan,têpsti
1114,schlagen::V,lêdan,udáriti
1115,schlagen::V,lêxistin,têpsti
1116,schlagen::V,lêxistin,udáriti
1117,treten::V,têlekirin,teptáti
1118,stechen::V,têrekirin,ubôsti
1119,stoßen::V,lêketin,peháti
1120,stoßen::V,lêketin,drégniti
1121,stehlen::V,dizîn,ukrásti
1122,stehlen::V,dizîn,pokrásti
1123,stehlen::V,dizî birin,ukrásti
1124,stehlen::V,dizî birin,pokrásti
1125,stören::V,aciz kirin,motíti
1126,belästigen::V,li tela yeki ketin,nadlegováti
1127,verbergen::V,veşartin,skríti
1128,verbergen::V,kemîndanîn,skríti
1129,täuschen::V,xapandin,slepíti
1130,täuschen::V,lê zexeli kirin,slepíti
1131,betrügen::V,xapandin,várati
1132,betrügen::V,xapandin,ogoljufáti
1133,töten::V,kûştin,ubíti
1134,wohnen::V,rûniştin,prebívati
1135,arbeiten::V,kar kirin,délati
1136,arbeiten::V,şêxulin,délati
1137,sammeln::V,komkirin,zbráti
1138,pflücken::V,çinîn,obráti
1139,jagen::V,nêçîr kirin,lovíti
1140,fischen::V,masî girtin,ribáriti
1141,fassen::V,pê girtin,zajéti
1142,fassen::V,sêm kirin,zajéti
1143,hüten::V,hei jê man,pásti
1144,treiben::V,bêherandin,pogánjati
1145,anbinden::V,tewilandin,privézati
1146,füttern::V,xwarine dan lê,kŕmiti
1147,melken::V,dotin,mólsti
1148,hacken::V,kolandin,sékati
1149,gießen::V,av dan,ulíti
1150,reifen::V,kemilîn,zoréti
1151,zubereiten::V,çe kirin,pripráviti
1152,kochen::V,xwarin çe kirin,kúhati
1153,kochen::V,kelandin,kúhati
1154,backen::V,pijandin,cvréti
1155,braten::V,qelandin,pêči
1156,braten::V,sor kirin,pêči
1157,umrühren::V,têvdan,preméšati
1158,stricken::V,hûnan,plêsti
1159,nähen::V,kêl kirin,šívati
1160,färben::V,boyax kirin,bárvati
1161,reinigen::V,paqijkirin,očístiti
1162,waschen::V,şuştin,opráti
1163,abwischen::V,pakîj kirin,obrísati
1164,spülen::V,şuştin,splakováti
1165,fegen::V,maliştin,pométati
1166,kehren::V,maliştin,mésti
1167,baden::V,serîşûştin,kópati se
1168,sich waschen::V,serîşûştin,umíti se
1169,ausziehen::V,jê kirin,izvléči
1170,anziehen::V,pê kirin,obléči
1171,sich anziehen::V,xwe kirin,obléči se
1172,kämmen::V,şeh kirin,česáti
1173,schmücken::V,xemilandin,okrasíti
1174,sagen::V,gotin,dejáti
1175,sagen::V,peyivîn,dejáti
1176,sprechen::V,peyivîn,govoríti
1177,reden::V,axaftin,rêči
1178,sich unterhalten::V,hev biştaxilin,razgovárjati se
1179,fragen::V,pirsîn,vprášati
1180,fragen::V,pirs kirin,vprášati
1181,bitten::V,tika kirin,prosíti
1182,erzählen::V,behs kirin,práviti
1183,mitteilen::V,vegotin,naznániti
1184,nennen::V,bi nav kirin,imenováti
1185,rufen::V,bakirin,klícati
1186,prahlen::V,pesnê xwe dan,baháti se
1187,übersetzen::V,qulibandin,prevêsti
1188,übersetzen::V,derbas kirin,prevêsti
1189,denken::V,fikirîn,mísliti
1190,glauben::V,bawer bûn,verjéti
1191,bemerken::V,bala xwe dan,opáziti
1192,bemerken::V,çac lê ketin,opáziti
1193,erkennen::V,pêhesîn,spoznáti
1194,begreifen::V,fêmkirin,pôjmiti
1195,verstehen::V,fêmkirin,razuméti
1196,lernen::V,halmandin,učíti se
1197,lernen::V,fêrbun,učíti se
1198,wissen::V,zanîn,znáti
1199,wissen::V,zanîn,védeti
1200,sich erinnern an::V,bir bûn,spómniti se
1201,vergessen::V,ji bir kirin,pozábiti
1202,messen::V,pê kanîn,mériti
1203,zählen::V,hejmardin,štéti
1204,rechnen::V,hesibandin,račúnati
1205,lesen::V,xwendin,bráti
1206,lesen::V,xwendin,čítati
1207,malen::V,rengandin,slíkati
1208,malen::V,boyax kirin,slíkati
1209,zeichnen::V,işaret kirin,rísati
1210,schreiben::V,nivîsandin,písati
1211,besitzen::V,hebûn,iméti
1212,kaufen::V,kirîn,kupíti
1213,verkaufen::V,firotin,prodáti
1214,bezahlen::V,pere dan,pláčati
1215,zahlen::V,pere dan,plačeváti
1216,zahlen::V,dayin,plačeváti
1217,beherrschen::V,zebt kirin,obvládati
1218,beherrschen::V,hukim kirin,obvládati
1219,ertragen::V,bihêzkirin,prenêsti
