,Concept_ID,de,is
798,tauen::V,tauen,þiðna
799,schmelzen::V,schmelzen,bráðna
800,trocknen::V,trocknen,þorna
801,sieden::V,sieden,sjóða
802,faulen::V,faulen,rotna
803,verfaulen::V,verfaulen,rotna
804,reißen::V,reißen,rifna
805,versinken::V,versinken,sökkva
806,vergehen::V,vergehen,líða
807,erscheinen::V,erscheinen,birtast
808,verschwinden::V,verschwinden,hverfa
809,sinken::V,sinken,síga
810,abnehmen::V,abnehmen,lækka
811,abnehmen::V,abnehmen,minnka
812,zunehmen::V,zunehmen,aukast
813,steigen::V,steigen,stíga
814,wachsen::V,wachsen,vaxa
815,glänzen::V,glänzen,glóa
816,glänzen::V,glänzen,glampa
817,funkeln::V,funkeln,leiftra
818,lärmen::V,lärmen,hafa hátt
819,läuten::V,läuten,hringja
820,klingeln::V,klingeln,hringja
821,klirren::V,klirren,glamra
822,klirren::V,klirren,skrölta
823,brausen::V,brausen,ólga
824,rauschen::V,rauschen,suða
825,klingen::V,klingen,hljóma
826,bellen::V,bellen,gelta
827,heulen::V,heulen,væla
828,heulen::V,heulen,ýlfra
829,blasen::V,blasen,blása
830,pfeifen::V,pfeifen,blístra
831,schreien::V,schreien,æpa
832,stöhnen::V,stöhnen,stynja
833,zittern::V,zittern,titra
834,zittern::V,zittern,skjálfa
835,leben::V,leben,lifa
836,geboren werden::V,geboren werden,fæðast
837,atmen::V,atmen,anda
838,atmen::V,atmen,draga andann
839,trinken::V,trinken,drekka
840,essen::V,essen,borða
841,schlucken::V,schlucken,kingja
842,müde werden::V,müde werden,þreytast
843,einschlafen::V,einschlafen,sofna
844,schlafen::V,schlafen,sofa
845,aufwachen::V,aufwachen,vakna
846,aufstehen::V,aufstehen,fara á fætur
847,sich erholen::V,sich erholen,hvíla sig
848,krank werden::V,krank werden,veikjast
849,krank werden::V,krank werden,verða veikur
850,krank sein::V,krank sein,vera veikur
851,schmerzen::V,schmerzen,kenna til
852,husten::V,husten,hósta
853,genesen::V,genesen,batna
854,genesen::V,genesen,frískast
855,sterben::V,sterben,deyja
856,umkommen::V,umkommen,farast
857,sich bewegen::V,sich bewegen,bifast
858,sich rühren::V,sich rühren,hreyfast
859,sich erheben::V,sich erheben,standa upp
860,sich setzen::V,sich setzen,setjast
861,hinfallen::V,hinfallen,detta
862,laufen::V,laufen,labba
863,schreiten::V,schreiten,ganga
864,spazierengehen::V,spazierengehen,ganga sér til skemmtunar
865,eilen::V,eilen,fara hratt
866,sich beeilen::V,sich beeilen,flýta sér
867,sausen::V,sausen,þjóta
868,rennen::V,rennen,hlaupa
869,springen::V,springen,stökkva
870,klettern::V,klettern,klifra
871,schaukeln::V,schaukeln,róla
872,schaukeln::V,schaukeln,rugga
873,kriechen::V,kriechen,skríða
874,schwimmen::V,schwimmen,synda
875,tauchen::V,tauchen,kafa
876,rudern::V,rudern,róa
877,fahren::V,fahren,aka
878,fahren::V,fahren,fara
879,fliegen::V,fliegen,fljúga
880,gehen::V,gehen,fara
881,gehen::V,gehen,ganga
882,weggehen::V,weggehen,fara burt
883,weggehen::V,weggehen,ganga burt
884,abfahren::V,abfahren,aka burt
885,anhalten::V,anhalten,stöðva
886,hineingehen::V,hineingehen,ganga inn
887,eintreten::V,eintreten,koma inn
888,eintreten::V,eintreten,ganga inn
889,kommen::V,kommen,koma
890,ankommen::V,ankommen,koma til
891,zurückkommen::V,zurückkommen,koma til baka
892,bleiben::V,bleiben,haldast
893,bleiben::V,bleiben,vera kyrr
894,warten::V,warten,bíða
895,erwarten::V,erwarten,búast við
896,erwarten::V,erwarten,eiga von á
897,suchen::V,suchen,leita
898,finden::V,finden,finna
899,versuchen::V,versuchen,reyna
900,vorbereiten::V,vorbereiten,undirbúa
901,lieben::V,lieben,elska
902,mögen::V,mögen,þykja gott
903,mögen::V,mögen,falla í geð
904,lachen::V,lachen,hlæja
905,rühren::V,rühren,snerta
906,weinen::V,weinen,gráta
907,schimpfen::V,schimpfen,skammast
908,sich ärgern::V,sich ärgern,sárna
909,sich ärgern::V,sich ärgern,gremjast
910,sich fürchten::V,sich fürchten,óttast
911,fürchten::V,fürchten,óttast
912,fliehen::V,fliehen,flýja
913,flüchten::V,flüchten,strjúka
914,sehen::V,sehen,sjá
915,anschauen::V,anschauen,horfa á
916,ansehen::V,ansehen,líta á
917,hören::V,hören,heyra
918,zuhören::V,zuhören,hlusta
919,probieren::V,probieren,smakka
920,riechen::V,riechen,þefa
921,fühlen::V,fühlen,finna til
922,scheinen::V,scheinen,virðast
923,zu sehen sein::V,zu sehen sein,vera að sjá
924,vernehmen::V,vernehmen,heyra
925,vernehmen::V,vernehmen,greina
926,frieren::V,frieren,frjósa
927,tun::V,tun,gera
928,können::V,können,geta
929,wollen::V,wollen,ætla
930,wollen::V,wollen,vilja
931,anfangen::V,anfangen,hefja
932,beenden::V,beenden,enda
933,beenden::V,beenden,ljúka
934,aufhören::V,aufhören,lykta
935,gelingen::V,gelingen,heppnast
936,geraten::V,geraten,lukkast
937,öffnen::V,öffnen,opna
938,schließen::V,schließen,loka
939,stellen::V,stellen,láta
940,stellen::V,stellen,setja
941,setzen::V,setzen,láta
942,setzen::V,setzen,setja
943,legen::V,legen,láta
944,legen::V,legen,leggja
945,berühren::V,berühren,koma við
946,verbinden::V,verbinden,sameina
947,bedecken::V,bedecken,hylja
948,aufhängen::V,aufhängen,hengja
949,aufhängen::V,aufhängen,hengja upp
950,anzünden::V,anzünden,kveikja í
951,aufheben::V,aufheben,taka upp
952,aufheben::V,aufheben,lyfta upp
953,zurücklassen::V,zurücklassen,skilja eftir
954,verlieren::V,verlieren,týna
955,verlieren::V,verlieren,glata
956,fallen lassen::V,fallen lassen,missa
957,machen::V,machen,búa til
958,herstellen::V,herstellen,framleiða
959,bauen::V,bauen,smíða
960,bauen::V,bauen,byggja
961,reparieren::V,reparieren,gera við
962,verbessern::V,verbessern,bæta
963,ändern::V,ändern,breyta
964,graben::V,graben,grafa
965,beugen::V,beugen,beygja
966,biegen::V,biegen,sveigja
967,drehen::V,drehen,snúa
968,wenden::V,wenden,snúa
969,wenden::V,wenden,venda
970,umdrehen::V,umdrehen,venda
971,umdrehen::V,umdrehen,snúa við
972,heben::V,heben,hefja
973,hochheben::V,hochheben,lyfta upp
974,ergreifen::V,ergreifen,grípa
975,halten::V,halten,rúma
976,halten::V,halten,halda
977,drücken::V,drücken,þjá
978,drücken::V,drücken,þrýsta
979,schieben::V,schieben,ýta
980,kratzen::V,kratzen,klóra
981,lecken::V,lecken,sleikja
982,beißen::V,beißen,bíta
983,abreißen::V,abreißen,rífa af
984,abreißen::V,abreißen,rífa frá
985,abschneiden::V,abschneiden,skera af
986,abschneiden::V,abschneiden,klippa af
987,binden::V,binden,binda
988,stecken::V,stecken,stinga
989,brechen::V,brechen,brjóta
990,klopfen::V,klopfen,berja
991,klopfen::V,klopfen,klappa
992,hauen::V,hauen,berja
993,hauen::V,hauen,höggva
994,kleben::V,kleben,líma
995,reiben::V,reiben,núa
996,streichen::V,streichen,smyrja
997,schleifen::V,schleifen,slípa
998,schneiden::V,schneiden,skera
999,schneiden::V,schneiden,klippa
1000,rütteln::V,rütteln,skaka
1001,schütteln::V,schütteln,hrista
1002,schwenken::V,schwenken,sveifla
1003,schütten::V,schütten,hella
1004,füllen::V,füllen,fylla
1005,einwickeln::V,einwickeln,vefja inn í
1006,tragen::V,tragen,bera
1007,schleppen::V,schleppen,draga
1008,ziehen::V,ziehen,toga
1009,ziehen::V,ziehen,draga
1010,aufbewahren::V,aufbewahren,geyma
1011,werfen::V,werfen,kasta
1012,fangen::V,fangen,grípa
1013,packen::V,packen,þrífa í
1014,verstecken::V,verstecken,fela
1015,teilen::V,teilen,deila
1016,schicken::V,schicken,senda
1017,bringen::V,bringen,færa
1018,bringen::V,bringen,flytja
1019,hinzufügen::V,hinzufügen,bæta við
1020,bekommen::V,bekommen,hljóta
1021,bekommen::V,bekommen,ná
1022,erhalten::V,erhalten,fá
1023,nehmen::V,nehmen,taka
1024,wählen::V,wählen,velja
1025,auswählen::V,auswählen,velja úr
1026,bewahren::V,bewahren,gæta
1027,bewahren::V,bewahren,vernda
1028,behindern::V,behindern,varna
1029,verderben::V,verderben,spilla
1030,beschädigen::V,beschädigen,skemma
1031,zerbrechen::V,zerbrechen,brjóta
1032,zerreißen::V,zerreißen,rífa
1033,zerreißen::V,zerreißen,rífa sundur
1034,zerstören::V,zerstören,rífa niður
1035,verbrennen::V,verbrennen,brenna
1036,geben::V,geben,gefa
1037,reichen::V,reichen,rétta
1038,schenken::V,schenken,gefa
1039,versprechen::V,versprechen,lofa
1040,versprechen::V,versprechen,heita
1041,wünschen::V,wünschen,óska
1042,loben::V,loben,lofa
1043,loben::V,loben,hrósa
1044,küssen::V,küssen,kyssa
1045,wiegen::V,wiegen,rugga
1046,zudecken::V,zudecken,þekja
1047,zudecken::V,zudecken,breiða yfir
1048,wecken::V,wecken,vekja
1049,zeigen::V,zeigen,sýna
1050,führen::V,führen,leiða
1051,lehren::V,lehren,kenna
1052,unterrichten::V,unterrichten,fræða
1053,aufziehen::V,aufziehen,ala upp
1054,leiten::V,leiten,stjórna
1055,antreiben::V,antreiben,hvetja
1056,lassen::V,lassen,láta
1057,einladen::V,einladen,bjóða heim
1058,vereinigen::V,vereinigen,sameina
1059,besuchen::V,besuchen,heimsækja
1060,treffen::V,treffen,hitta
1061,sich versammeln::V,sich versammeln,safnast saman
1062,spielen::V,spielen,leika sér
1063,singen::V,singen,syngja
1064,tanzen::V,tanzen,dansa
1065,sich trennen::V,sich trennen,skiljast
1066,verlassen::V,verlassen,yfirgefa
1067,retten::V,retten,bjarga
1068,bewachen::V,bewachen,gæta
1069,bewachen::V,bewachen,hafa vörð á
1070,schützen::V,schützen,vernda
1071,verteidigen::V,verteidigen,verja
1072,sich schlagen::V,sich schlagen,slást
1073,sich schlagen::V,sich schlagen,berjast
1074,schießen::V,schießen,skjóta
1075,siegen::V,siegen,sigra
1076,ärgern::V,ärgern,ergja
1077,ärgern::V,ärgern,skaprauna
1078,schlagen::V,schlagen,slá
1079,schlagen::V,schlagen,lemja
1080,treten::V,treten,sparka
1081,stechen::V,stechen,stinga
1082,stoßen::V,stoßen,hrinda
1083,stehlen::V,stehlen,stela
1084,stören::V,stören,trufla
1085,belästigen::V,belästigen,ónáða
1086,verbergen::V,verbergen,leyna
1087,täuschen::V,täuschen,gabba
1088,täuschen::V,täuschen,blekkja
1089,betrügen::V,betrügen,svíkja
1090,betrügen::V,betrügen,blekkja
1091,töten::V,töten,drepa
1092,wohnen::V,wohnen,búa
1093,arbeiten::V,arbeiten,vinna
1094,sammeln::V,sammeln,safna
1095,pflücken::V,pflücken,tína
1096,pflücken::V,pflücken,reyta
1097,jagen::V,jagen,veiða
1098,fischen::V,fischen,fiska
1099,fassen::V,fassen,veiða
1100,hüten::V,hüten,gæta
1101,hüten::V,hüten,vakta
1102,treiben::V,treiben,reka
1103,anbinden::V,anbinden,binda við
1104,anbinden::V,anbinden,binda fast
1105,füttern::V,füttern,fóðra
1106,melken::V,melken,mjólka
1107,hacken::V,hacken,höggva
1108,gießen::V,gießen,hella
1109,reifen::V,reifen,þroskast
1110,zubereiten::V,zubereiten,elda
1111,zubereiten::V,zubereiten,tilbúa
1112,kochen::V,kochen,sjóða
1113,backen::V,backen,baka
1114,braten::V,braten,steikja
1115,umrühren::V,umrühren,hræra í
1116,stricken::V,stricken,prjóna
1117,nähen::V,nähen,sauma
1118,färben::V,färben,lita
1119,reinigen::V,reinigen,hreinsa
1120,waschen::V,waschen,þvo
1121,abwischen::V,abwischen,þerra
1122,spülen::V,spülen,skola
1123,spülen::V,spülen,þvo upp
1124,fegen::V,fegen,sópa
1125,fegen::V,fegen,hreinsa
1126,kehren::V,kehren,sópa
1127,baden::V,baden,baða sig
1128,sich waschen::V,sich waschen,þvo sér
1129,ausziehen::V,ausziehen,fara úr
1130,anziehen::V,anziehen,fara í
1131,sich anziehen::V,sich anziehen,klæðast
1132,kämmen::V,kämmen,greiða
1133,schmücken::V,schmücken,prýða
1134,schmücken::V,schmücken,skreyta
1135,sagen::V,sagen,segja
1136,sprechen::V,sprechen,tala
1137,reden::V,reden,ræða
1138,sich unterhalten::V,sich unterhalten,spjalla
1139,sich unterhalten::V,sich unterhalten,ræðast við
1140,fragen::V,fragen,spyrja
1141,bitten::V,bitten,biðja
1142,erzählen::V,erzählen,segja frá
1143,mitteilen::V,mitteilen,tilkynna
1144,nennen::V,nennen,nefna
1145,rufen::V,rufen,kalla
1146,prahlen::V,prahlen,gorta
1147,übersetzen::V,übersetzen,þýða
1148,denken::V,denken,hugsa
1149,glauben::V,glauben,trúa
1150,bemerken::V,bemerken,taka eftir
1151,erkennen::V,erkennen,þekkja
1152,begreifen::V,begreifen,skilja
1153,verstehen::V,verstehen,skilja
1154,lernen::V,lernen,læra
1155,wissen::V,wissen,vita
1156,sich erinnern an::V,sich erinnern an,minnast
1157,vergessen::V,vergessen,gleyma
1158,messen::V,messen,mæla
1159,zählen::V,zählen,telja
1160,rechnen::V,rechnen,reikna
1161,lesen::V,lesen,lesa
1162,malen::V,malen,mála
1163,zeichnen::V,zeichnen,teikna
1164,schreiben::V,schreiben,skrifa
1165,besitzen::V,besitzen,hafa
1166,kaufen::V,kaufen,kaupa
1167,verkaufen::V,verkaufen,selja
1168,bezahlen::V,bezahlen,borga
1169,zahlen::V,zahlen,borga
1170,beherrschen::V,beherrschen,hafa á valdi sínu
1171,ertragen::V,ertragen,þola
