,Concept_ID,ca,es
859,was::FPRN,què,qué
860,wer::FPRN,qui,quién
861,wo::FADV,on,dónde
862,wohin::FADV,cap a on,adónde
863,wohin::FADV,cap a on,hacia dónde
864,wie::FADV,com,cómo
865,warum::FADV,per què,por qué
866,wieviel::FNUM,quant,cuánto
867,eins::NUM,u,uno
868,zwei::NUM,dos,dos
869,drei::NUM,tres,tres
870,vier::NUM,quatre,cuatro
871,fünf::NUM,cinc,cinco
872,sechs::NUM,sis,seis
873,sieben::NUM,set,siete
874,acht::NUM,vuit,ocho
875,neun::NUM,nou,nueve
876,zehn::NUM,deu,diez
877,elf::NUM,onze,once
878,zwölf::NUM,dotze,doce
879,zwanzig::NUM,vint,veinte
880,dreißig::NUM,trenta,treinta
881,vierzig::NUM,quaranta,cuarenta
882,fünfzig::NUM,cinquanta,cincuenta
883,sechzig::NUM,seixanta,sesenta
884,siebzig::NUM,setanta,setenta
885,achtzig::NUM,vuitanta,ochenta
886,neunzig::NUM,noranta,noventa
887,hundert::NUM,cent,cien
888,hundert::NUM,cent,ciento
889,tausend::NUM,mil,mil
890,und::CNJ,i,y
891,oder::CNJ,o,o
892,stehen::V,estar de peu,estar de pie
893,sitzen::V,seure,estar sentado
894,liegen::V,jeure,yacer
895,liegen::V,jeure,estar acostado
896,hängen::V,penjar,pender
897,werden::V,fer-se,hacerse
898,werden::V,posar-se,hacerse
899,passieren::V,succeir,suceder
900,beginnen::V,iniciar-se,iniciarse
901,beginnen::V,iniciar-se,principiar
902,enden::V,acabar-se,acabar
903,enden::V,acabar-se,terminar
904,enden::V,terminar-se,acabar
905,enden::V,terminar-se,terminar
906,wechseln::V,canviar,variar
907,wechseln::V,canviar,alternar
908,aufgehen[Sonne]::V,sortir,salir
909,untergehen[Sonne]::V,posar-se,ponerse
910,untergehen[Sonne]::V,posar-se,descender
911,scheinen[Sonne]::V,brillar,brillar
912,donnern::V,tronar,tronar
913,wehen::V,bufar,soplar
914,strömen::V,afluir,afluir
915,fließen::V,fluir,fluir
916,fließen::V,fluir,correr
917,sich drehen::V,girar,girar
918,schwanken::V,vacil·lar,vacilar
919,schwingen::V,oscil·lar,oscilar
920,fallen::V,caure,caer
921,fallen::V,tombar,caer
922,brennen::V,cremar,arder
923,brennen::V,cremar,quemar
924,rauchen::V,fumejar,humear
925,rauchen::V,fumejar,echar humo
926,regnen::V,ploure,llover
927,gefrieren::V,gelar-se,helarse
928,tauen::V,fondre's,deshelarse
929,schmelzen::V,fondre's,fundirse
930,schmelzen::V,fondre's,derretirse
931,trocknen::V,assecar-se,secarse
932,sieden::V,bullir,hervir
933,faulen::V,podrir-se,pudrirse
934,verfaulen::V,podrir-se,pudrirse
935,reißen::V,trencar-se,romperse
936,versinken::V,enfonsar-se,hundirse
937,vergehen::V,passar,pasar
938,erscheinen::V,aparèixer,aparecer
939,verschwinden::V,desaparèixer,desaparecer
940,sinken::V,baixar,bajar
941,sinken::V,descendir,bajar
942,abnehmen::V,decréixer,decrecer
943,abnehmen::V,decréixer,disminuir
944,zunehmen::V,augmentar,crecer
945,zunehmen::V,augmentar,aumentar
946,steigen::V,pujar,subir
947,steigen::V,pujar,ascender
948,wachsen::V,créixer,crecer
949,glänzen::V,brillar,brillar
950,glänzen::V,brillar,resplandecer
951,glänzen::V,resplendir,brillar
952,glänzen::V,resplendir,resplandecer
953,funkeln::V,espurnejar,chispear
954,lärmen::V,fer soroll,hacer ruido
955,läuten::V,sonar,sonar
956,läuten::V,sonar,repicar
957,klingeln::V,trucar,tocar el timbre
958,klirren::V,dringar,tintinear
959,brausen::V,rugir,zumbar
960,rauschen::V,murmurar,murmurar
961,klingen::V,sonar,sonar
962,bellen::V,lladrar,ladrar
963,heulen::V,udolar,ulular
964,blasen::V,bufar,soplar
965,pfeifen::V,xiular,silbar
966,schreien::V,cridar,gritar
967,stöhnen::V,gemegar,gemir
968,zittern::V,tremolar,temblar
969,leben::V,vīure,vivir
970,geboren werden::V,néixer,nacer
971,atmen::V,respirar,respirar
972,trinken::V,beure,beber
973,essen::V,menjar,comer
974,schlucken::V,empassar-se,tragar
975,müde werden::V,cansar-se,cansarse
976,müde werden::V,cansar-se,fatigarse
977,einschlafen::V,adormir-se,dormirse
978,schlafen::V,dormir,dormir
979,aufwachen::V,despertar-se,despertarse
980,aufstehen::V,llevar-se,levantarse
981,sich erholen::V,descansar,reposar
982,sich erholen::V,descansar,descansar
983,krank werden::V,posar-se malalt,caer enfermo
984,krank sein::V,estar malalt,estar enfermo
985,schmerzen::V,doldre,doler
986,husten::V,tossir,toser
987,genesen::V,recuperar-se,convalecer
988,genesen::V,recuperar-se,restablecerse
989,sterben::V,morir,morir
990,umkommen::V,perir,perecer
991,sich bewegen::V,moure's,moverse
992,sich rühren::V,moure's,rebullir
993,sich erheben::V,aixecar-se,levantarse
994,sich setzen::V,asseure's,sentarse
995,hinfallen::V,caure's,caerse
996,laufen::V,caminar,andar
997,schreiten::V,procedir,proceder
998,spazierengehen::V,passejar,pasear
999,spazierengehen::V,passejar,pasearse
1000,eilen::V,anar corrent,correr prisa
1001,sich beeilen::V,afanyar-se,darse prisa
1002,sausen::V,córrer,correr
1003,rennen::V,córrer,correr
1004,springen::V,saltar,saltar
1005,klettern::V,escalar,trepar
1006,klettern::V,escalar,escalar
1007,schaukeln::V,gronxar-se,bambolearse
1008,schaukeln::V,balancejar-se,bambolearse
1009,kriechen::V,reptar,reptar
1010,kriechen::V,reptar,arrastrarse
1011,kriechen::V,arrossegar-se,reptar
1012,kriechen::V,arrossegar-se,arrastrarse
1013,schwimmen::V,nadar,nadar
1014,tauchen::V,bussejar,bucear
1015,tauchen::V,bussejar,sumergirse
1016,tauchen::V,submergir-se,bucear
1017,tauchen::V,submergir-se,sumergirse
1018,rudern::V,remar,remar
1019,fahren::V,anar,ir
1020,fliegen::V,volar,volar
1021,gehen::V,caminar,ir
1022,gehen::V,caminar,andar
1023,weggehen::V,anar-se'n,irse
1024,weggehen::V,anar-se'n,marcharse
1025,abfahren::V,partir,salir
1026,abfahren::V,partir,partir
1027,anhalten::V,aturar-se,parar
1028,anhalten::V,aturar-se,pararse
1029,hineingehen::V,entrar,entrar
1030,eintreten::V,entrar,entrar
1031,kommen::V,venir,venir
1032,ankommen::V,arribar,llegar
1033,zurückkommen::V,tornar,volver
1034,zurückkommen::V,tornar,regresar
1035,bleiben::V,quedar-se,quedarse
1036,warten::V,esperar,esperar
1037,erwarten::V,esperar,esperar
1038,suchen::V,buscar,buscar
1039,finden::V,trobar,hallar
1040,finden::V,trobar,encontrar
1041,versuchen::V,intentar,intentar
1042,vorbereiten::V,preparar,preparar
1043,lieben::V,estimar,amar
1044,lieben::V,estimar,querer
1045,mögen::V,agradar a,querer
1046,lachen::V,riure,reír
1047,rühren::V,commoure,conmover
1048,rühren::V,emocionar,conmover
1049,weinen::V,plorar,llorar
1050,schimpfen::V,renyar,regañar
1051,sich ärgern::V,enfadar-se,enfadarse
1052,sich fürchten::V,tenir por,tener miedo
1053,fürchten::V,témer,temer
1054,fürchten::V,témer,tener miedo a
1055,fliehen::V,fugir,huir
1056,flüchten::V,refugiar-se,escaparse
1057,sehen::V,veure,ver
1058,anschauen::V,mirar,mirar
1059,ansehen::V,mirar,mirar
1060,hören::V,oir,oír
1061,zuhören::V,escoltar,escuchar
1062,probieren::V,provar,probar
1063,probieren::V,provar,degustar
1064,riechen::V,olorar,oler
1065,fühlen::V,sentīr,sentir
1066,scheinen::V,semblar,parecer
1067,zu sehen sein::V,poder-se veure,poder verse
1068,vernehmen::V,percebre,oír
1069,vernehmen::V,percebre,percibir
1070,frieren::V,tenir fred,tener frío
1071,tun::V,fer,hacer
1072,können::V,poder,poder
1073,wollen::V,voler,querer
1074,anfangen::V,iniciar,iniciar
1075,beenden::V,acabar,acabar
1076,beenden::V,acabar,terminar
1077,aufhören::V,deixar,cesar
1078,gelingen::V,sortir bé,salir bien
1079,geraten::V,sortir,salir
1080,geraten::V,sortir,dar resultado
1081,öffnen::V,obrir,abrir
1082,schließen::V,tancar,cerrar
1083,stellen::V,posar,poner
1084,stellen::V,posar,colocar
1085,stellen::V,col·locar,poner
1086,stellen::V,col·locar,colocar
1087,setzen::V,assentar,poner
1088,setzen::V,assentar,colocar
1089,legen::V,posar,poner
1090,berühren::V,tocar,tocar
1091,verbinden::V,unir,unir
1092,verbinden::V,unir,juntar
1093,verbinden::V,connectar,unir
1094,verbinden::V,connectar,juntar
1095,bedecken::V,tapar,tapar
1096,bedecken::V,tapar,cubrir
1097,bedecken::V,cobrir,tapar
1098,bedecken::V,cobrir,cubrir
1099,aufhängen::V,penjar,colgar
1100,anzünden::V,encendre,encender
1101,aufheben::V,aixecar,recoger
1102,zurücklassen::V,deixar,dejar
1103,verlieren::V,pērdre,perder
1104,fallen lassen::V,deixar caure,dejar caer
1105,machen::V,fer,hacer
1106,herstellen::V,producir,fabricar
1107,bauen::V,construir,construir
1108,reparieren::V,reparar,reparar
1109,verbessern::V,millorar,mejorar
1110,ändern::V,canviar,mudar
1111,ändern::V,canviar,modificar
1112,graben::V,cavar,cavar
1113,beugen::V,doblegar,doblar
1114,beugen::V,doblegar,inclinar
1115,biegen::V,corbar,doblar
1116,biegen::V,arquejar,doblar
1117,drehen::V,girar,volver
1118,drehen::V,girar,hacer girar
1119,wenden::V,girar,volver
1120,umdrehen::V,voltar,revolver
1121,heben::V,pujar,levantar
1122,heben::V,aixecar,levantar
1123,hochheben::V,aixecar,alzar
1124,ergreifen::V,agafar,coger
1125,halten::V,mantenir,tener
1126,drücken::V,prémer,apretar
1127,drücken::V,estrènyer,apretar
1128,schieben::V,empènyer,empujar
1129,kratzen::V,raspar,rascar
1130,lecken::V,llepar,lamer
1131,beißen::V,mossegar,morder
1132,abreißen::V,arrencar,arrancar
1133,abschneiden::V,tallar,cortar
1134,binden::V,lligar,atar
1135,stecken::V,ficar,meter
1136,brechen::V,trencar,romper
1137,brechen::V,trencar,quebrar
1138,klopfen::V,trucar,golpear
1139,hauen::V,picar,pegar
1140,hauen::V,colpejar,pegar
1141,kleben::V,enganxar,pegar
1142,kleben::V,enganxar,encolar
1143,reiben::V,fregar,frotar
1144,streichen::V,untar,untar
1145,streichen::V,untar,recubrir
1146,schleifen::V,afilar,afilar
1147,schleifen::V,esmolar,afilar
1148,schneiden::V,tallar,cortar
1149,rütteln::V,sacsejar,agitar
1150,schütteln::V,agitar,agitar
1151,schütteln::V,agitar,sacudir
1152,schütteln::V,sacsejar,agitar
1153,schütteln::V,sacsejar,sacudir
1154,schwenken::V,agitar,menear
1155,schütten::V,abocar,verter
1156,füllen::V,omplir,llenar
1157,einwickeln::V,embolicar,envolver
1158,tragen::V,dur,llevar
1159,tragen::V,portar,llevar
1160,schleppen::V,arrossegar,arrastrar
1161,ziehen::V,tirar,tirar
1162,ziehen::V,estirar,tirar
1163,aufbewahren::V,conservar,conservar
1164,werfen::V,llançar,echar
1165,werfen::V,llançar,lanzar
1166,fangen::V,agafar,coger
1167,fangen::V,atrapar,coger
1168,packen::V,engrapar,agarrar
1169,verstecken::V,amagar,esconder
1170,teilen::V,dividir,partir
1171,teilen::V,dividir,dividir
1172,schicken::V,enviar,enviar
1173,bringen::V,portar,traer
1174,hinzufügen::V,afegir,añadir
1175,bekommen::V,obtenir,obtener
1176,bekommen::V,obtenir,conseguir
1177,erhalten::V,rebre,recibir
1178,nehmen::V,prendre,tomar
1179,wählen::V,triar,elegir
1180,wählen::V,elegir,elegir
1181,auswählen::V,escollir,escoger
1182,auswählen::V,escollir,seleccionar
1183,auswählen::V,seleccionar,escoger
1184,auswählen::V,seleccionar,seleccionar
1185,bewahren::V,conservar,guardar
1186,bewahren::V,conservar,preservar
1187,behindern::V,impedir,estorbar
1188,behindern::V,impedir,obstaculizar
1189,behindern::V,obstaculitzar,estorbar
1190,behindern::V,obstaculitzar,obstaculizar
1191,verderben::V,espatllar,estropear
1192,beschädigen::V,danyar,deteriorar
1193,beschädigen::V,destrossar,deteriorar
1194,zerbrechen::V,trencar,romper
1195,zerbrechen::V,trencar,quebrar
1196,zerreißen::V,estripar,desgarrar
1197,zerreißen::V,estripar,despedazar
1198,zerstören::V,destruir,destruir
1199,zerstören::V,destruir,destrozar
1200,verbrennen::V,cremar,quemar
1201,geben::V,donar,dar
1202,reichen::V,passar,pasar
1203,schenken::V,regalar,regalar
1204,versprechen::V,prometre,prometer
1205,wünschen::V,desitjar,desear
1206,loben::V,elogiar,alabar
1207,küssen::V,fer un petó a,besar
1208,wiegen::V,bressolar,mecer
1209,zudecken::V,tapar,tapar
1210,zudecken::V,tapar,cubrir
1211,zudecken::V,cobrir,tapar
1212,zudecken::V,cobrir,cubrir
1213,wecken::V,despertar,despertar
1214,zeigen::V,mostrar,mostrar
1215,zeigen::V,ensenyar,mostrar
1216,führen::V,guiar,guiar
1217,führen::V,guiar,conducir
1218,führen::V,conduir,guiar
1219,führen::V,conduir,conducir
1220,lehren::V,ensenyar,enseñar
1221,lehren::V,ensenyar,instruir
1222,unterrichten::V,ensenyar,enseñar
1223,aufziehen::V,criar,criar
1224,leiten::V,dirigir,guiar
1225,leiten::V,dirigir,dirigir
1226,antreiben::V,impel·lir,impeler
1227,antreiben::V,impel·lir,impulsar
1228,lassen::V,fer,hacer
1229,einladen::V,invitar,invitar
1230,einladen::V,convidar,invitar
1231,vereinigen::V,unir,unir
1232,besuchen::V,visitar,visitar
1233,besuchen::V,visitar,ir a ver
1234,besuchen::V,anar a veure,visitar
1235,besuchen::V,anar a veure,ir a ver
1236,treffen::V,trobar,encontrar
1237,sich versammeln::V,reunir-se,reunirse
1238,sich versammeln::V,reunir-se,congregarse
1239,spielen::V,jugar,jugar
1240,singen::V,cantār,cantar
1241,tanzen::V,ballar,bailar
1242,sich trennen::V,separar-se,separarse
1243,verlassen::V,deixar,dejar
1244,verlassen::V,deixar,abandonar
1245,verlassen::V,abandonar,dejar
1246,verlassen::V,abandonar,abandonar
1247,retten::V,salvar,salvar
1248,bewachen::V,vigilar,vigilar
1249,schützen::V,protegir,proteger
1250,verteidigen::V,defensar,defender
1251,sich schlagen::V,barallar-se,batirse
1252,schießen::V,tirar,tirar
1253,schießen::V,tirar,disparar
1254,schießen::V,disparar,tirar
1255,schießen::V,disparar,disparar
1256,siegen::V,vèncer,vencer
1257,ärgern::V,enfadar,enojar
1258,ärgern::V,enfadar,enfadar
1259,schlagen::V,pegar,pegar
1260,schlagen::V,pegar,golpear
1261,schlagen::V,colpejar,pegar
1262,schlagen::V,colpejar,golpear
1263,treten::V,donar un cop de peu a,dar una patada a
1264,stechen::V,punxar,pinchar
1265,stechen::V,apunyalar,pinchar
1266,stoßen::V,empènyer,empujar
1267,stehlen::V,robar,robar
1268,stehlen::V,robar,hurtar
1269,stören::V,molestar,molestar
1270,belästigen::V,importunar,molestar
1271,belästigen::V,importunar,importunar
1272,verbergen::V,amagar,ocultar
1273,verbergen::V,amagar,esconder
1274,verbergen::V,ocultar,ocultar
1275,verbergen::V,ocultar,esconder
1276,täuschen::V,enganyar,engañar
1277,betrügen::V,estafar,engañar
1278,töten::V,matar,matar
1279,wohnen::V,vīure,vivir
1280,wohnen::V,vīure,habitar
1281,wohnen::V,habitar,vivir
1282,wohnen::V,habitar,habitar
1283,arbeiten::V,treballar,trabajar
1284,sammeln::V,col·leccionar,recoger
1285,sammeln::V,col·leccionar,coleccionar
1286,pflücken::V,collir,coger
1287,jagen::V,caçar,cazar
1288,fischen::V,pescar,pescar
1289,fassen::V,atrapar,atrapar
1290,fassen::V,atrapar,capturar
1291,hüten::V,pasturar,guardar
1292,treiben::V,arriar,aballar
1293,anbinden::V,lligar,atar
1294,füttern::V,donar menjar a,echar de comer
1295,melken::V,munyir,ordeñar
1296,hacken::V,picar,picar
1297,hacken::V,picar,cortar
1298,hacken::V,tallar,picar
1299,hacken::V,tallar,cortar
1300,gießen::V,regar,regar
1301,reifen::V,madurar,madurar
1302,zubereiten::V,preparar,preparar
1303,kochen::V,coure,cocer
1304,kochen::V,coure,guisar
1305,backen::V,coure al forn,hornear
1306,backen::V,coure al forn,cocer al horno
1307,braten::V,rostir,asar
1308,braten::V,rostir,freír
1309,umrühren::V,remenar,remover
1310,stricken::V,tricotar,hacer punto
1311,stricken::V,tricotar,hacer calceta
1312,stricken::V,fer punt de mitja,hacer punto
1313,stricken::V,fer punt de mitja,hacer calceta
1314,nähen::V,cosir,coser
1315,färben::V,tenyir,teñir
1316,färben::V,tenyir,colorear
1317,reinigen::V,netejar,limpiar
1318,waschen::V,rentār,lavar
1319,abwischen::V,eixugar,fregar
1320,abwischen::V,eixugar,limpiar
1321,spülen::V,esbandir,aclarar
1322,spülen::V,esbandir,enjuagar
1323,fegen::V,escombrar,barrer
1324,fegen::V,escombrar,pasar la escoba
1325,kehren::V,escombrar,barrer
1326,baden::V,banyar-se,bañarse
1327,sich waschen::V,rentār-se,lavarse
1328,ausziehen::V,treure's,quitar
1329,ausziehen::V,treure's,quitarse
1330,anziehen::V,posar-se,ponerse
1331,sich anziehen::V,vestir-se,vestirse
1332,kämmen::V,pentinar,peinar
1333,schmücken::V,adornar,adornar
1334,sagen::V,dir,decir
1335,sprechen::V,parlar,hablar
1336,reden::V,parlar,hablar
1337,reden::V,parlar,conversar
1338,sich unterhalten::V,conversar,charlar
1339,sich unterhalten::V,conversar,conversar
1340,fragen::V,preguntar,preguntar
1341,bitten::V,demanar,rogar
1342,erzählen::V,contar,contar
1343,erzählen::V,explicar,contar
1344,mitteilen::V,comunicar,comunicar
1345,mitteilen::V,comunicar,participar
1346,nennen::V,nomenar,llamar
1347,nennen::V,nomenar,nombrar
1348,rufen::V,cridar,llamar
1349,prahlen::V,lloar-se,jactarse
1350,prahlen::V,jactar-se,jactarse
1351,übersetzen::V,traduir,traducir
1352,denken::V,pensar,pensar
1353,glauben::V,creure,creer
1354,bemerken::V,notar,notar
1355,erkennen::V,reconèixer,reconocer
1356,begreifen::V,comprendre,concebir
1357,verstehen::V,entendre,entender
1358,verstehen::V,entendre,comprender
1359,lernen::V,aprendre,aprender
1360,wissen::V,saber,saber
1361,sich erinnern an::V,recordar,recordar
1362,sich erinnern an::V,recordar,acordarse de
1363,vergessen::V,oblidar,olvidar
1364,messen::V,mesurar,medir
1365,zählen::V,comptar,contar
1366,rechnen::V,calcular,contar
1367,rechnen::V,calcular,calcular
1368,lesen::V,llegir,leer
1369,malen::V,pintar,pintar
1370,zeichnen::V,dibuixar,dibujar
1371,schreiben::V,escrīure,escribir
1372,besitzen::V,posseir,poseer
1373,kaufen::V,comprar,comprar
1374,verkaufen::V,vendre,vender
1375,bezahlen::V,pagar,pagar
1376,zahlen::V,pagar per,pagar
1377,beherrschen::V,dominar,dominar
1378,ertragen::V,aguantar,soportar
