,Concept_ID,hy,ce
735,wegen::PRP,պատճառով,дуьхьа
736,wegen::PRP,շնորհից,дуьхьа
737,dies::PRN,սա,и
738,dies::PRN,սա,иза
739,dies::PRN,այս,и
740,dies::PRN,այս,иза
741,das::PRN,դա,и
742,das::PRN,դա,иза
743,das::PRN,այդ,и
744,das::PRN,այդ,иза
745,alles::PRN,ամեն ինչ,дерриг
746,ich::PRN,ես,cо
747,du::PRN,դու,хьо
748,er::PRN,նա,и
749,er::PRN,նա,иза
750,wir::PRN,մենք,тхо
751,wir::PRN,մենք,вай
752,ihr::PRN,դուք,шу
753,sie::PRN,նրանք,уьш
754,was::FPRN,ինչ,хӏун
755,wer::FPRN,ով,мила
756,wo::FADV,ուր,мичaхь
757,wo::FADV,որտեղ,мичaхь
758,wohin::FADV,դեպի ուր,мича
759,wie::FADV,ինչպես,муха
760,warum::FADV,ինչու,хӏунда
761,wieviel::FNUM,որչափ,мел
762,wieviel::FNUM,որչափ,маса
763,eins::NUM,մեկ,цхьаъ
764,zwei::NUM,երկու,шиъ
765,drei::NUM,երեք,кхоъ
766,vier::NUM,չորս,диъ
767,fünf::NUM,հինգ,пхиъ
768,sechs::NUM,վեց,ялх
769,sieben::NUM,յոթ,ворхӏ
770,acht::NUM,ութ,бархӏ
771,neun::NUM,ինը,исс
772,zehn::NUM,տասը,итт
773,elf::NUM,տասնմեկ,цхьайтта
774,zwölf::NUM,տասներկու,шийтта
775,zwanzig::NUM,քսան,ткъа
776,dreißig::NUM,երեսուն,ткъе итт
777,vierzig::NUM,քառասուն,шовзткъа
778,fünfzig::NUM,հիսուն,шовзткъе итт
779,sechzig::NUM,վաթսուն,кхузткъа
780,siebzig::NUM,յոթանասուն,кхузткъе итт
781,achtzig::NUM,ութսուն,дезткъа
782,neunzig::NUM,իննսուն,дезткъе итт
783,hundert::NUM,հարյուր,бӏе
784,tausend::NUM,հազար,эзар
785,und::CNJ,ու,a
786,oder::CNJ,կամ,я
787,stehen::V,կանգնել,латта
788,sitzen::V,նստել,хиъна ӏан
789,liegen::V,ստել,ӏилла
790,hängen::V,կախվել,кхаза
791,werden::V,դառնալ,хила
792,passieren::V,պատահել,хила
793,beginnen::V,սկսվել,доло
794,enden::V,վերջանալ,дӏадерза
795,wechseln::V,փոխվել,хийца
796,aufgehen[Sonne]::V,բարձրանալ,кхета
797,aufgehen[Sonne]::V,ելնել ,кхета
798,untergehen[Sonne]::V,մտնել,чубуза
799,scheinen[Sonne]::V,շողալ,серло яла
800,scheinen[Sonne]::V,փայլել,серло яла
801,donnern::V,որոտալ,къекъа
802,wehen::V,փչել,хьекха
803,strömen::V,հոսել,эха
804,fließen::V,հոսել,охьаэха
805,sich drehen::V,պտտվել,хьийза
806,schwanken::V,տատանվել,леста
807,schwingen::V,ճոճվել,лесто
808,fallen::V,ընկնել,охьакхета
809,brennen::V,այրվել,дага
810,rauchen::V,ծխել,оза
811,regnen::V,անձրեւ գալ,догlа догlу
812,gefrieren::V,սառչել,гӏоро
813,tauen::V,լկիլ,даша
814,schmelzen::V,հալիլ,лала
815,trocknen::V,չորանալ,дакъо
816,sieden::V,եռալ,кхехка
817,faulen::V,փտել,дахкадала
818,verfaulen::V,նեխել,дахкадала
819,reißen::V,պատռվել,хеда
820,reißen::V,ճղվել,хеда
821,versinken::V,սուզվել,хичудаха
822,vergehen::V,անցնել ,дlаэха
823,erscheinen::V,հայտնվել,схьадала
824,erscheinen::V,հայտնվել,ӏоттадала
825,erscheinen::V,երեւալ,схьадала
826,erscheinen::V,երեւալ,ӏоттадала
827,verschwinden::V,անհետանալ,къайладала
828,sinken::V,ընկնել,лахдала
829,abnehmen::V,փոքրանալ,
830,zunehmen::V,մեծանալ,лакхадала
831,steigen::V,բարձրանալ,хьаладала
832,wachsen::V,աճել,кхиа
833,glänzen::V,նշուլել,лепа
834,glänzen::V,փայլիլ,лепа
835,funkeln::V,փայլատակել,къега
836,lärmen::V,աղմուկ հանել,гӏовгӏаян
837,läuten::V,զնգալ,детта
838,klingeln::V,զնգալ,дека
839,klirren::V,զնգզնգալ,дека
840,brausen::V,մոլեգնել,хьаьдда даха
841,rauschen::V,սոսափել,леста
842,klingen::V,հնչել,дека
843,bellen::V,հաչել,лета
844,heulen::V,ոռնալ ,угӏа
845,blasen::V,փչել ,хӏуп баха
846,pfeifen::V,սուլել,шок етта
847,schreien::V,գոռալ ,мохь бетта
848,stöhnen::V,տնքալ,узарш дан
849,zittern::V,դողալ,дега
850,leben::V,ապրել,даха
851,geboren werden::V,ծնվել,хила
852,atmen::V,շնչել,садеӏа
853,trinken::V,խմել,мала
854,essen::V,ուտել,кхалла
855,schlucken::V,կլանել,къурдбан
856,schlucken::V,կուլ տալ,къурдбан
857,müde werden::V,հոգնել,кӏаддала
858,einschlafen::V,քուն մտնել,наб кхета
859,schlafen::V,քնել,вижа
860,schlafen::V,քնել,наб ян
861,schlafen::V,քնել,дижина хила
862,aufwachen::V,արթննալ,самадала
863,aufstehen::V,ելլել,гӏатта
864,sich erholen::V,հանգստանալ,садаӏа
865,krank werden::V,հիւանդանալ,цомгуш хила
866,krank sein::V,հիվանդ լինել,цомгуш хила
867,schmerzen::V,ցավել,лаза
868,schmerzen::V,ցավել,ӏийжа
869,husten::V,հազալ,йовхарш етта
870,genesen::V,ապաքինվել,тадала
871,sterben::V,մեռնել,дала
872,sterben::V,վախճանվել,дала
873,umkommen::V,կործանվել,хӏаллакхила
874,sich bewegen::V,ընթանալ,лела
875,sich rühren::V,շարժվել,меттахъхьен
876,sich erheben::V,կանգնել,хьалагlатта
877,sich erheben::V,վեր կենալ,хьалагlатта
878,sich setzen::V,նստել,хаа
879,hinfallen::V,ընկնել,дожа
880,hinfallen::V,ընկնել,охьакхета
881,laufen::V,քայլել,вада
882,laufen::V,քայլել,хьада
883,schreiten::V,ճեմել,болар дан
884,schreiten::V,ճեմել,ког баккха
885,spazierengehen::V,շրջագայել,доладала
886,eilen::V,շտապել,сихдала
887,sich beeilen::V,շտապել ,сихдала
888,sausen::V,սլանալ,
889,rennen::V,վազել,дада
890,springen::V,ցատկել,ирхкхийсадала
891,klettern::V,մագլցել,тӏедийла
892,schaukeln::V,ճոճվել,техко
893,schaukeln::V,օրորվել,техко
894,kriechen::V,սողալ,такха
895,schwimmen::V,լողալ,некадан
896,tauchen::V,սուզվել,чулелха
897,rudern::V,թիավարել,дига лело
898,rudern::V,թիավարել,кема лело
899,fahren::V,ընթանալ,хахка
900,fliegen::V,թռչել,тӏемадала
901,gehen::V,գնալ,лeла
902,weggehen::V,հեռանալ,дӏадаха
903,abfahren::V,ճանապարհվել,дӏадаха
904,anhalten::V,կանգնել,саца
905,hineingehen::V,մտնել,чудала
906,eintreten::V,մտնել,чудала
907,kommen::V,գալ,кхача
908,kommen::V,գալ,дӏакхача
909,kommen::V,գալ,схьакхача
910,ankommen::V,ժամանել,кхача
911,ankommen::V,ժամանել,схьакхача
912,zurückkommen::V,վերադառնալ,юхада
913,bleiben::V,մնալ,диса
914,warten::V,սպասել,хьежа
915,warten::V,սպասել,cобар дан
916,erwarten::V,սպասել,хьоьжуш ӏан
917,suchen::V,որոնել,леха
918,finden::V,գտնել,каро
919,versuchen::V,փորձել,дан хьажа
920,vorbereiten::V,պատրաստել,кечъян
921,lieben::V,սիրել,деза
922,mögen::V,հավանել,безамхила
923,mögen::V,սիրել,безамхила
924,lachen::V,ծիծաղել,дела
925,rühren::V,հուզել,хьедан
926,weinen::V,լալ,делха
927,schimpfen::V,տրտնջալ,чехо
928,schimpfen::V,քրթմնջել,чехо
929,sich ärgern::V,զայրանալ,оьгӏазъэха
930,sich fürchten::V,վախնալ,кхера
931,fürchten::V,վախենալ,кхера
932,fliehen::V,փախչել,дӏадада
933,flüchten::V,փախչել,дӏадада
934,sehen::V,տեսնել,ган
935,anschauen::V,դիտել,хьажа
936,anschauen::V,դիտել,хьежа
937,ansehen::V,նայել,хьовса
938,hören::V,լսել,хаза
939,zuhören::V,ունկնդրել,ладогӏа
940,probieren::V,համը տեսել,хьажа
941,riechen::V,հոտ առնել,хьожа яха
942,fühlen::V,զգալ,хаадала
943,scheinen::V,երեւալ,мотта
944,zu sehen sein::V,երեւալ,гуш хила
945,vernehmen::V,իմանալ ,бартхатта
946,frieren::V,մրսել,гӏоро
947,tun::V,անել,дан
948,können::V,կարողանալ,дадала
949,wollen::V,ուզել,тӏергӏа
950,wollen::V,ցանկանալ,тӏергӏа
951,anfangen::V,սկսել,доло
952,beenden::V,վերջացնել,довла
953,aufhören::V,դադարել,саца
954,gelingen::V,հաջողվել,кадала
955,gelingen::V,գլուխ գալ,кадала
956,geraten::V,ստացվել,хила
957,öffnen::V,բաց անել,дӏаделла
958,öffnen::V,բաց անել,схьаделла
959,schließen::V,փակել ,къовла
960,schließen::V,փակել ,дӏачӏагӏа
961,stellen::V,դնել,хlотто
962,setzen::V,նստեցնել,дийгӏа
963,legen::V,դնել,охьадилла
964,berühren::V,դիպչել,хьедан
965,berühren::V,շոշափել,хьедан
966,verbinden::V,շաղկապել,вовшахтаса
967,bedecken::V,ծածկել,тилла
968,bedecken::V,ծածկել,тӏетаса
969,aufhängen::V,կախել,хьалаолла
970,anzünden::V,վառել,лато
971,aufheben::V,վերցնել,айа
972,zurücklassen::V,թողնել,дита
973,verlieren::V,կորցնել,дайа
974,fallen lassen::V,գցել,охьадожо
975,machen::V,անել,дан
976,herstellen::V,արտադրել,дан
977,bauen::V,կառուցել,гӏишлоян
978,reparieren::V,նորոգել,тадан
979,verbessern::V,բարելավել,нисдан
980,ändern::V,փոխել,хийца
981,graben::V,փորել,ахка
982,beugen::V,ծռել,сатто
983,biegen::V,թեքել,сатто
984,drehen::V,ոլորել,хьовзо
985,wenden::V,պտտել,
986,umdrehen::V,շրջել,хьовзo
987,heben::V,բարձրացնել,айа
988,heben::V,բարձրացնել,хьалаайа
989,hochheben::V,բարձրացնել,хьалаайа
990,ergreifen::V,վարակվել,дӏалаца
991,halten::V,բռնել,латто
992,drücken::V,ճնշել,тӏетаӏо
993,schieben::V,հրել,татта
994,kratzen::V,քերել,мӏараш тийса
995,lecken::V,լիզել,мотт хьекха
996,beißen::V,կծել,катoха
997,abreißen::V,պոկել,схьадаккха
998,abschneiden::V,կտրել ,кхада
999,binden::V,կապել,дӏадехка
1000,binden::V,կապել,вовшахтаса
1001,stecken::V,խրել,чудахийта
1002,brechen::V,կոտրել ,кагдан
1003,klopfen::V,թակել,детта
1004,hauen::V,ծեծել,етта
1005,kleben::V,կպցնել,тӏелато
1006,reiben::V,շփել,хьекхо
1007,streichen::V,վրան քսել,тlехьакха
1008,schleifen::V,սրել ,ирдан
1009,schneiden::V,կտրել,ларга
1010,rütteln::V,ցնցել,лесто
1011,schütteln::V,թափահարել,лесто
1012,schwenken::V,ճոճել,лесто
1013,schütten::V,լցնել,дотта
1014,füllen::V,լիքը լցնել,дуза
1015,einwickeln::V,փաթաթել,хьарчо
1016,tragen::V,կրել,дахьа
1017,tragen::V,տանել,дахьа
1018,schleppen::V,քաշել,ийзо
1019,ziehen::V,ձգել,озо
1020,ziehen::V,քաշել,озо
1021,aufbewahren::V,պահել ,ӏалашдан
1022,werfen::V,նետել,кхосса
1023,packen::V,հափշտակել,леца
1024,verstecken::V,ծածկել,къайладаккха
1025,teilen::V,բաժանել,декъа
1026,schicken::V,ուղարկել,дӏадахьийта
1027,bringen::V,բերել,дан
1028,hinzufügen::V,ավելացնել,тӏетоха
1029,bekommen::V,հայթայթել,даккха
1030,erhalten::V,ստանալ,даккха
1031,nehmen::V,վերցնել,схьаэца
1032,wählen::V,ընտրել,харжа
1033,auswählen::V,գերադասել,харжа
1034,bewahren::V,պահպանել,lалашдан
1035,behindern::V,խոչընդոտել,новкъарло ян
1036,verderben::V,փչացնել,талхо
1037,beschädigen::V,վնասել,дохо
1038,zerbrechen::V,ջարդել,дохо
1039,zerbrechen::V,ջարդել,кагдан
1040,zerbrechen::V,կոտրել,дохо
1041,zerbrechen::V,կոտրել,кагдан
1042,zerreißen::V,պատռել,хадо
1043,zerstören::V,քանդել,дохо
1044,zerstören::V,քանդել,кагдан
1045,verbrennen::V,այրել,даго
1046,geben::V,տալ,яла
1047,reichen::V,հանձնել,дӏадала
1048,reichen::V,հանձնել,дӏакховдо
1049,schenken::V,նվիրել,совгӏат дан
1050,versprechen::V,խոստանալ,ваӏда дан
1051,wünschen::V,մաղթել,лаа
1052,loben::V,գովել,хасто
1053,küssen::V,համբուրել,оба яккха
1054,wiegen::V,օրորել,тахка
1055,zudecken::V,վրան գցել,тӏетаса
1056,wecken::V,զարթնեցնել,самадаккха
1057,zeigen::V,ցույց տալ,гайта
1058,führen::V,ուղեկցել,дига
1059,lehren::V,սովորեցնել,ӏамо
1060,unterrichten::V,ավանդել,хьеха
1061,aufziehen::V,դաստիարակել,кхио
1062,leiten::V,ղեկավարել,урхалла дан
1063,leiten::V,կառավարել,урхалла дан
1064,antreiben::V,շտապեցնել,сихдан
1065,lassen::V,ստիպել,-йта
1066,einladen::V,հրավիրել,кхайкха
1067,vereinigen::V,միացնել,цхьаьнатоха
1068,besuchen::V,այցելել,хьажахIотта
1069,treffen::V,հանդիպել,дуьхьалкхета
1070,sich versammeln::V,հավաքվել,гулдан
1071,spielen::V,խաղալ,ловза
1072,singen::V,երգել,лакха
1073,tanzen::V,պարել,хелхадала
1074,sich trennen::V,ցրվել,къаста
1075,verlassen::V,լքել,дита
1076,retten::V,փրկել,кӏелхьардаккха
1077,bewachen::V,պահել,ха дан
1078,schützen::V,պաշտպանել,лардан
1079,verteidigen::V,պաշտպանել,лардан
1080,sich schlagen::V,կռվել,етта
1081,schießen::V,կրակել,детта
1082,siegen::V,հաղթել,тола
1083,ärgern::V,ձանձրացնել,оьгӏаздахийта
1084,schlagen::V,խփել,тоха
1085,treten::V,քացի տալ,мийра тоха
1086,stechen::V,խայթել,ӏотта
1087,stechen::V,խայթել,къовзо
1088,stoßen::V,մղել,татта
1089,stehlen::V,գողանալ,лачкъо
1090,stören::V,խանգարել,новкъарло ян
1091,belästigen::V,անհանգստացնել,сагатдан
1092,verbergen::V,թաքցնել,къайладаккха
1093,täuschen::V,խաբել,ӏexo
1094,betrügen::V,խաբել,ледан
1095,töten::V,սպանել ,ден
1096,wohnen::V,բնակվել,даха
1097,arbeiten::V,աշխատել,къахьега
1098,sammeln::V,հավաքել,гулдан
1099,pflücken::V,քաղել,даха
1100,jagen::V,որս անել,талла
1101,fischen::V,ձուկ բռնել,чӏерий леца
1102,fassen::V,բռնել,лаца
1103,fassen::V,բռնել,схьалаца
1104,hüten::V,արածեցնել,лардан
1105,treiben::V,հովուել,лахка
1106,anbinden::V,չուանել,дӏадехка
1107,füttern::V,կերակրել,хӏума яла
1108,melken::V,կթել,оза
1109,hacken::V,կոտորել,
1110,gießen::V,ջրել,хи тоха
1111,reifen::V,հասունանալ ,хьекъа
1112,zubereiten::V,պատրաստել,кечъян
1113,zubereiten::V,պատրաստել,кхача бан
1114,kochen::V,եփել,кхача бан
1115,backen::V,թխել,датта
1116,braten::V,տապակել,кхарза
1117,umrühren::V,խառնել,кего
1118,stricken::V,գործել,
1119,nähen::V,կարել,тега
1120,färben::V,ներկել,басардан
1121,reinigen::V,մաքրել,цӏандан
1122,waschen::V,լվանալ,йила
1123,waschen::V,լվանալ,йитта
1124,waschen::V,լվանալ,дӏадайа
1125,abwischen::V,սրբել,дӏадайа
1126,spülen::V,ողողել,хи кхарза
1127,spülen::V,պարզաջրել,хи кхарза
1128,fegen::V,ավլել,нуй хьакха
1129,kehren::V,ավլել,нуй хьакха
1130,baden::V,լողանալ,лийча
1131,sich waschen::V,լվացվել,юьхь йила
1132,ausziehen::V,հանել,духар дӏадаккха
1133,anziehen::V,հագնել,
1134,sich anziehen::V,հագնվել,духа
1135,kämmen::V,սանրել,ехк хьакха
1136,schmücken::V,զարդարել,хаздан
1137,sagen::V,ասել,ала
1138,sprechen::V,խոսել,баха
1139,sprechen::V,խոսել,мотт бийца
1140,reden::V,զրուցել,къамел дан
1141,sich unterhalten::V,խոսակցել,къамел дан
1142,fragen::V,հարցնել,хатта
1143,bitten::V,խնդրել,деха
1144,erzählen::V,պատմել,дийца
1145,mitteilen::V,հաղորդել,хаам бан
1146,nennen::V,անվանել,цӏе яккха
1147,rufen::V,կանչել,кхайкха
1148,prahlen::V,պարծենալ,куралла ян
1149,prahlen::V,պարծենալ,дозалла дан
1150,übersetzen::V,թարգմանել,гоч дан
1151,denken::V,մտածել,ойла ян
1152,glauben::V,հավատալ,теша
1153,bemerken::V,նկատել,ган
1154,erkennen::V,ճանաչել,довза
1155,begreifen::V,հասկանալ,кхета
1156,verstehen::V,ըմբռնել,кхета
1157,lernen::V,սովորել,деша
1158,wissen::V,իմանալ,хаа
1159,sich erinnern an::V,հիշել,дагадан
1160,sich erinnern an::V,մտաբերել,дагадан
1161,vergessen::V,մոռանալ,дицдала
1162,messen::V,չափել,дуста
1163,zählen::V,թվել,дагардан
1164,zählen::V,հաշվել,дагардан
1165,rechnen::V,հաշվել,лара
1166,rechnen::V,հաշվարկել,лара
1167,lesen::V,կարդալ,еша
1168,malen::V,նկարել,сурт дилла
1169,zeichnen::V,գծել,сурт дилла
1170,schreiben::V,գրել,яздан
1171,besitzen::V,ունենալ,доладан
1172,besitzen::V,տեր լինել,доладан
1173,kaufen::V,գնել,эца
1174,verkaufen::V,վաճառել,дохка
1175,bezahlen::V,վճարել,мах бала
1176,zahlen::V,վճարել,мах бала
1177,beherrschen::V,ղեկավարել,собаре хила
1178,ertragen::V,դիմանալ,лан
1179,ertragen::V,դիմանալ,сатоха
1180,ertragen::V,դիմանալ,садетта
1181,Horn::N,,маӏа
1182,fangen::V,,леца
