,Concept_ID,fr,cs
851,unten::ADV,en bas,dole
852,unten::ADV,au-dessous,dole
853,hinab::ADV,en bas,dolů
854,hinab::ADV,vers le bas,dolů
855,oben::ADV,dessus,nahoře
856,oben::ADV,dessus,navrchu
857,oben::ADV,en haut,nahoře
858,oben::ADV,en haut,navrchu
859,hinauf::ADV,en haut,nahoru
860,hinauf::ADV,vers le haut,nahoru
861,überall::ADV,partout,všude
862,nicht::ADV,ne ... pas,ne
863,ein wenig::ADV,un peu,trochu
864,kaum::ADV,à peine,sotva
865,sehr::ADV,très,velmi
866,sehr::ADV,très,velice
867,so::ADV,si,tak
868,so::ADV,si,takto
869,so::ADV,ainsi,tak
870,so::ADV,ainsi,takto
871,noch::ADV,encore,ještě
872,nur::ADV,seulement,jen
873,nur::ADV,seulement,jenom
874,nur::ADV,ne ... que,jen
875,nur::ADV,ne ... que,jenom
876,schon::ADV,déjà,už
877,schon::ADV,déjà,již
878,wieder::ADV,de nouveau,zase
879,vergebens::ADV,en vain,marně
880,vor::PRP,devant,před
881,hinter::PRP,derrière,za
882,unter::PRP,sous,pod
883,unter::PRP,au-dessous de,pod
884,durch::PRP,par,skrz
885,durch::PRP,à travers,skrz
886,neben::PRP,à côté de,vedle
887,zwischen::PRP,entre,mezi
888,wegen::PRP,à cause de,pro
889,dies::PRN,ceci,toto
890,dies::PRN,ceci,tohle
891,das::PRN,ce,to
892,das::PRN,cela,to
893,alles::PRN,tout,všechno
894,ich::PRN,je,já
895,ich::PRN,moi,já
896,du::PRN,tu,ty
897,du::PRN,toi,ty
898,er::PRN,il,on
899,er::PRN,lui,on
900,wir::PRN,nous,my
901,ihr::PRN,vous,vy
902,sie::PRN,ils,oni
903,sie::PRN,elles,oni
904,was::FPRN,que,co
905,was::FPRN,quoi,co
906,wer::FPRN,qui,kdo
907,wo::FADV,où,kde
908,wohin::FADV,où,kam
909,wie::FADV,comment,jak
910,warum::FADV,pourquoi,proč
911,wieviel::FNUM,combien,kolik
912,eins::NUM,un,jeden
913,zwei::NUM,deux,dva
914,drei::NUM,trois,tři
915,vier::NUM,quatre,čtyři
916,fünf::NUM,cinq,pět
917,sechs::NUM,six,šest
918,sieben::NUM,sept,sedm
919,acht::NUM,huit,osm
920,neun::NUM,neuf,devět
921,zehn::NUM,dix,deset
922,elf::NUM,onze,jedenáct
923,zwölf::NUM,douze,dvanáct
924,zwanzig::NUM,vingt,dvacet
925,dreißig::NUM,trente,třicet
926,vierzig::NUM,quarante,čtyřicet
927,fünfzig::NUM,cinquante,padesát
928,sechzig::NUM,soixante,šedesát
929,siebzig::NUM,soixante-dix,sedmdesát
930,achtzig::NUM,quatre-vingt,osmdesát
931,neunzig::NUM,quatre-vingt-dix,devadesát
932,hundert::NUM,cent,sto
933,tausend::NUM,mille,tisíc
934,und::CNJ,et,a
935,oder::CNJ,ou,nebo
936,stehen::V,être debout,stát
937,sitzen::V,être assis,sedět
938,liegen::V,être couché,ležet
939,hängen::V,pendre,viset
940,werden::V,devenir,stát se
941,passieren::V,se passer,stát se
942,beginnen::V,commencer,počít
943,enden::V,finir,končit
944,enden::V,finir,skončit
945,enden::V,se terminer,končit
946,enden::V,se terminer,skončit
947,wechseln::V,changer,měnit se
948,wechseln::V,alterner,měnit se
949,aufgehen[Sonne]::V,se lever,vyjít
950,untergehen[Sonne]::V,se coucher,zapadnout
951,scheinen[Sonne]::V,briller,svítit
952,donnern::V,tonner,hřmět
953,wehen::V,souffler,vát
954,wehen::V,souffler,vanout
955,strömen::V,affluer,proudit
956,fließen::V,couler,téct
957,sich drehen::V,tourner,točit se
958,schwanken::V,osciller,kolísat
959,schwanken::V,osciller,houpat se
960,schwanken::V,chanceler,kolísat
961,schwanken::V,chanceler,houpat se
962,schwingen::V,vibrer,kývat se
963,schwingen::V,osciller,kývat se
964,fallen::V,tomber,padat
965,brennen::V,brûler,hořet
966,brennen::V,flamber,hořet
967,rauchen::V,fumer,kouřit
968,regnen::V,pleuvoir,pršet
969,gefrieren::V,geler,zamrznout
970,tauen::V,dégeler,tát
971,schmelzen::V,fondre,tavit
972,trocknen::V,sécher,schnout
973,sieden::V,bouillir,vřít
974,faulen::V,pourrir,hnít
975,faulen::V,se putréfier,hnít
976,verfaulen::V,pourrir,shnít
977,reißen::V,rompre,roztrhat se
978,reißen::V,se déchirer,roztrhat se
979,versinken::V,s'enfoncer,topit se
980,versinken::V,s'enfoncer,ponořit se
981,vergehen::V,passer,plynout
982,erscheinen::V,apparaître,objevit se
983,verschwinden::V,disparaître,zmizet
984,sinken::V,descendre,klesat
985,sinken::V,s'abaisser,klesat
986,abnehmen::V,diminuer,ubýt
987,zunehmen::V,augmenter,přibýt
988,steigen::V,monter,stoupat
989,wachsen::V,croître,růst
990,glänzen::V,briller,lesknout se
991,funkeln::V,étinceler,jiskřit se
992,lärmen::V,faire du bruit,dělat hluk
993,läuten::V,sonner,zvonit
994,klingeln::V,sonner,zvonit
995,klirren::V,cliqueter,řinčet
996,brausen::V,mugir,hučet
997,rauschen::V,bruire,šumět
998,klingen::V,sonner,znít
999,bellen::V,aboyer,štěkat
1000,heulen::V,hurler,výt
1001,blasen::V,souffler,foukat
1002,pfeifen::V,siffler,pískat
1003,schreien::V,crier,křičet
1004,stöhnen::V,gémir,sténat
1005,zittern::V,trembler,třást se
1006,leben::V,vivre,žít
1007,geboren werden::V,naître,rodit se
1008,atmen::V,respirer,dýchat
1009,trinken::V,boire,pít
1010,essen::V,manger,jíst
1011,schlucken::V,avaler,polykat
1012,müde werden::V,se lasser,unavit se
1013,müde werden::V,se fatiguer,unavit se
1014,einschlafen::V,s'endormir,usnout
1015,schlafen::V,dormir,spát
1016,aufwachen::V,se réveiller,probudit se
1017,aufstehen::V,se lever,vstát
1018,sich erholen::V,se reposer,zotavovat se
1019,sich erholen::V,se détendre,zotavovat se
1020,krank werden::V,tomber malade,onemocnět
1021,krank sein::V,être malade,být nemocný
1022,schmerzen::V,faire mal,bolet
1023,husten::V,tousser,kašlat
1024,genesen::V,guérir,uzdravit se
1025,genesen::V,se remettre,uzdravit se
1026,sterben::V,mourir,umřít
1027,umkommen::V,périr,zahynout
1028,sich bewegen::V,bouger,pohnout se
1029,sich rühren::V,broncher,hnout se
1030,sich erheben::V,se lever,zdvihnout se
1031,sich setzen::V,s'asseoir,posadit se
1032,hinfallen::V,tomber,upadnout
1033,laufen::V,marcher,běžet
1034,laufen::V,aller à pied,běžet
1035,schreiten::V,marcher,kráčet
1036,spazierengehen::V,se promener,procházet se
1037,eilen::V,courir,spěchat
1038,sich beeilen::V,se hâter,pospíšit si
1039,sich beeilen::V,se dépêcher,pospíšit si
1040,sausen::V,filer,fičet
1041,rennen::V,courir,pádit
1042,springen::V,sauter,skákat
1043,klettern::V,grimper,lézt
1044,klettern::V,grimper,šplhat
1045,schaukeln::V,se balancer,houpat
1046,kriechen::V,ramper,lézt
1047,kriechen::V,ramper,plazit se
1048,schwimmen::V,nager,plavat
1049,tauchen::V,plonger,nořit se
1050,rudern::V,ramer,veslovat
1051,fahren::V,aller,jet
1052,fahren::V,aller,jezdit
1053,fahren::V,rouler,jet
1054,fahren::V,rouler,jezdit
1055,fliegen::V,voler,létat
1056,gehen::V,aller,jít
1057,weggehen::V,s'en aller,odejít
1058,abfahren::V,partir,odjet
1059,anhalten::V,s'arrêter,zastavit se
1060,hineingehen::V,entrer,vcházet se
1061,eintreten::V,entrer,vstoupit
1062,kommen::V,venir,přijít
1063,ankommen::V,arriver,dojít
1064,zurückkommen::V,revenir,vrátit se
1065,bleiben::V,rester,zůstat
1066,bleiben::V,demeurer,zůstat
1067,warten::V,attendre,čekat
1068,erwarten::V,attendre,čekat na
1069,suchen::V,chercher,hledat
1070,finden::V,trouver,najít
1071,versuchen::V,essayer,zkoušet
1072,vorbereiten::V,préparer,připravit
1073,lieben::V,aimer,milovat
1074,mögen::V,aimer,mít rád
1075,mögen::V,vouloir,mít rád
1076,lachen::V,rire,smát se
1077,rühren::V,toucher,dojmout
1078,rühren::V,attendrir,dojmout
1079,weinen::V,pleurer,plakat
1080,schimpfen::V,gronder,nadávat
1081,sich ärgern::V,se fâcher,pohoršit se
1082,sich fürchten::V,avoir peur,bát se
1083,fürchten::V,craindre,bát se
1084,fürchten::V,avoir peur de,bát se
1085,fliehen::V,fuir,utéct
1086,flüchten::V,s'enfuir,prchnout
1087,sehen::V,voir,vidět
1088,anschauen::V,regarder,podívat se na
1089,ansehen::V,regarder,sledovat
1090,hören::V,entendre,slyšet
1091,zuhören::V,écouter,poslouchat
1092,probieren::V,goûter,ochutnávat
1093,riechen::V,sentir,cítit
1094,fühlen::V,sentir,cítit
1095,scheinen::V,sembler,zdát se
1096,scheinen::V,paraître,zdát se
1097,zu sehen sein::V,se voir,moci být viděn
1098,zu sehen sein::V,être visible,moci být viděn
1099,vernehmen::V,entendre,uslyšet
1100,vernehmen::V,percevoir,uslyšet
1101,frieren::V,avoir froid,mrznout
1102,tun::V,faire,dělat
1103,können::V,savoir,moct
1104,können::V,pouvoir,moct
1105,wollen::V,vouloir,chtít
1106,anfangen::V,commencer,začít
1107,beenden::V,finir,ukončit
1108,beenden::V,terminer,ukončit
1109,aufhören::V,cesser,přestat
1110,aufhören::V,arrêter,přestat
1111,gelingen::V,réussir,podařit se
1112,geraten::V,réussir,dařit se
1113,öffnen::V,ouvrir,otevřít
1114,schließen::V,fermer,zavřít
1115,stellen::V,poser,postavit
1116,stellen::V,mettre,postavit
1117,setzen::V,placer,posadit
1118,legen::V,placer,klást
1119,legen::V,placer,položit
1120,berühren::V,toucher,dotýkat se
1121,verbinden::V,lier,spojit
1122,bedecken::V,couvrir,pokrýt
1123,aufhängen::V,accrocher,oběsit
1124,aufhängen::V,accrocher,pověsit
1125,anzünden::V,allumer,zapálit
1126,anzünden::V,allumer,podpálit
1127,aufheben::V,ramasser,zvednout
1128,aufheben::V,ramasser,zdvihnout
1129,zurücklassen::V,laisser,zanechat
1130,verlieren::V,perdre,ztratit
1131,fallen lassen::V,lâcher,upustit
1132,fallen lassen::V,laisser tomber,upustit
1133,machen::V,faire,udělat
1134,herstellen::V,produire,vyrobit
1135,herstellen::V,fabriquer,vyrobit
1136,bauen::V,bâtir,stavět
1137,bauen::V,bâtir,budovat
1138,bauen::V,construire,stavět
1139,bauen::V,construire,budovat
1140,reparieren::V,réparer,opravit
1141,verbessern::V,améliorer,zlepšit
1142,ändern::V,changer,změnit
1143,ändern::V,modifier,změnit
1144,graben::V,creuser,rýt
1145,graben::V,creuser,kopat
1146,beugen::V,plier,ohnout
1147,beugen::V,ployer,ohnout
1148,biegen::V,courber,ohnout
1149,drehen::V,tordre,točit
1150,drehen::V,tourner,točit
1151,wenden::V,retourner,obrátit
1152,umdrehen::V,tourner,obrátit
1153,heben::V,soulever,zdvihnout
1154,hochheben::V,lever,zvednout
1155,ergreifen::V,saisir,chopit se
1156,ergreifen::V,prendre,chopit se
1157,halten::V,tenir,držet
1158,drücken::V,presser,stisknout
1159,schieben::V,pousser,posouvat
1160,kratzen::V,gratter,škrábat
1161,kratzen::V,égratigner,škrábat
1162,lecken::V,lécher,lízat
1163,beißen::V,mordre,kousat
1164,abreißen::V,arracher,utrhat
1165,abreißen::V,arracher,odtrhat
1166,abschneiden::V,couper,uřezat
1167,abschneiden::V,couper,ukrojit
1168,binden::V,lier,přivázat
1169,binden::V,attacher,přivázat
1170,stecken::V,enfoncer,strčit
1171,brechen::V,rompre,lomit
1172,klopfen::V,frapper,ťukat
1173,klopfen::V,frapper,klepat
1174,hauen::V,frapper,bít
1175,kleben::V,coller,lepit
1176,reiben::V,frotter,třít
1177,streichen::V,empâter,mazat
1178,schleifen::V,affiler,brousit
1179,schleifen::V,aiguiser,brousit
1180,schneiden::V,couper,řezat
1181,schneiden::V,couper,střihat
1182,schneiden::V,trancher,řezat
1183,schneiden::V,trancher,střihat
1184,rütteln::V,cahoter,třást
1185,rütteln::V,cahoter,otřást
1186,schütteln::V,secouer,třást
1187,schütteln::V,secouer,zatřást
1188,schwenken::V,agiter,mávat
1189,schütten::V,verser,nasypat
1190,füllen::V,remplir,naplnit
1191,einwickeln::V,envelopper,zavinout
1192,tragen::V,porter,nést
1193,schleppen::V,traîner,vléct
1194,ziehen::V,tirer,tahat
1195,ziehen::V,tirer,táhnout
1196,aufbewahren::V,garder,schovat
1197,aufbewahren::V,conserver,schovat
1198,werfen::V,jeter,házet
1199,werfen::V,lancer,házet
1200,fangen::V,attraper,chytat
1201,packen::V,agripper,uchvátit
1202,verstecken::V,cacher,schovat
1203,teilen::V,diviser,rozdělit
1204,schicken::V,envoyer,posílat
1205,bringen::V,apporter,přinést
1206,hinzufügen::V,ajouter,připojit
1207,bekommen::V,obtenir,dostat
1208,erhalten::V,recevoir,uchovat
1209,nehmen::V,prendre,vzít
1210,wählen::V,choisir,zvolit
1211,auswählen::V,choisir,vybrat
1212,auswählen::V,sélectionner,vybrat
1213,bewahren::V,préserver,uchránit
1214,behindern::V,gêner,překážet
1215,verderben::V,gâter,zkazit
1216,verderben::V,corrompre,zkazit
1217,beschädigen::V,endommager,porušit
1218,beschädigen::V,endommager,poškodit
1219,zerbrechen::V,casser,rozlámat
1220,zerreißen::V,déchirer,roztrhnout
1221,zerstören::V,détruire,zničit
1222,verbrennen::V,brûler,spálit
1223,geben::V,donner,dát
1224,reichen::V,tendre,podat
1225,schenken::V,offrir,darovat
1226,versprechen::V,promettre,slíbit
1227,wünschen::V,souhaiter,přát
1228,loben::V,louer,chválit
1229,küssen::V,embrasser,líbat
1230,wiegen::V,bercer,chovat
1231,wiegen::V,bercer,kolébat
1232,zudecken::V,couvrir,přikrýt
1233,zudecken::V,couvrir,přiklopit
1234,wecken::V,éveiller,vzbudit
1235,wecken::V,réveiller,vzbudit
1236,zeigen::V,montrer,ukázat
1237,zeigen::V,faire voir,ukázat
1238,führen::V,guider,vést
1239,lehren::V,apprendre,učit
1240,unterrichten::V,instruire,vyučovat
1241,aufziehen::V,élever,vychovat
1242,leiten::V,diriger,vodit
1243,leiten::V,conduire,vodit
1244,antreiben::V,pousser,nutit
1245,lassen::V,faire,dát
1246,einladen::V,inviter,pozvat
1247,vereinigen::V,unir,spojit
1248,vereinigen::V,réunir,spojit
1249,besuchen::V,visiter,návštívit
1250,besuchen::V,aller voir,návštívit
1251,treffen::V,rencontrer,potkat
1252,sich versammeln::V,s'assembler,shromáždit se
1253,spielen::V,jouer,hrát
1254,singen::V,chanter,zpívat
1255,tanzen::V,danser,tančit
1256,sich trennen::V,se séparer,rozejít se
1257,verlassen::V,quitter,opustit
1258,retten::V,sauver,zachránit
1259,bewachen::V,garder,hlídat
1260,schützen::V,protéger,chránit
1261,verteidigen::V,défendre,obhájit
1262,sich schlagen::V,se taper,bít se
1263,schießen::V,tirer,střílet
1264,siegen::V,vaincre,zvítězit
1265,ärgern::V,agacer,zlobit
1266,ärgern::V,agacer,pohoršit
1267,schlagen::V,battre,udeřit
1268,schlagen::V,battre,praštit
1269,schlagen::V,frapper,udeřit
1270,schlagen::V,frapper,praštit
1271,treten::V,botter,kopnout
1272,treten::V,donner un coup de pied à,kopnout
1273,stechen::V,piquer,bodnout
1274,stechen::V,piquer,píchnout
1275,stoßen::V,heurter,strčit
1276,stehlen::V,voler,ukrást
1277,stören::V,gêner,vyrušit
1278,stören::V,déranger,vyrušit
1279,belästigen::V,molester,obtěžovat
1280,belästigen::V,importuner,obtěžovat
1281,verbergen::V,cacher,skrýt
1282,verbergen::V,dissimuler,skrýt
1283,täuschen::V,abuser,klamat
1284,täuschen::V,tromper,klamat
1285,betrügen::V,duper,podvést
1286,betrügen::V,frauder,podvést
1287,töten::V,tuer,zabít
1288,wohnen::V,habiter,bydlit
1289,wohnen::V,demeurer,bydlit
1290,arbeiten::V,travailler,pracovat
1291,sammeln::V,collectionner,sebrat
1292,pflücken::V,cueillir,česat
1293,jagen::V,chasser,uhonit
1294,fischen::V,pêcher,chytat ryby
1295,fassen::V,capturer,ulovit
1296,hüten::V,garder,pást
1297,treiben::V,mener,hnát
1298,anbinden::V,attacher,přivázat
1299,füttern::V,faire manger,krmit
1300,melken::V,traire,dojit
1301,hacken::V,fendre,seknout
1302,gießen::V,arroser,zalít
1303,reifen::V,mûrir,uzrát
1304,zubereiten::V,préparer,připravit
1305,kochen::V,cuire,vařit
1306,backen::V,cuire,péct
1307,braten::V,rôtir,smažit
1308,umrühren::V,remuer,zamíchat
1309,stricken::V,tricoter,plést
1310,nähen::V,coudre,šít
1311,färben::V,teindre,nabarvit
1312,reinigen::V,nettoyer,očistit
1313,waschen::V,laver,mýt
1314,abwischen::V,essuyer,utřít
1315,spülen::V,rincer,spláchnout
1316,fegen::V,balayer,zamést
1317,kehren::V,balayer,mést
1318,baden::V,se baigner,koupat se
1319,sich waschen::V,se laver,mýt se
1320,ausziehen::V,ôter,svléct
1321,ausziehen::V,enlever,svléct
1322,anziehen::V,mettre,obléct
1323,sich anziehen::V,s'habiller,oblékat se
1324,kämmen::V,peigner,učesat
1325,schmücken::V,orner,ozdobit
1326,schmücken::V,décorer,ozdobit
1327,sagen::V,dire,říct
1328,sprechen::V,parler,mluvit
1329,reden::V,parler,hovořit
1330,sich unterhalten::V,bavarder,povídat se
1331,sich unterhalten::V,s'entretenir,povídat se
1332,fragen::V,demander,zeptat se
1333,bitten::V,prier,prosit
1334,erzählen::V,raconter,povídat
1335,mitteilen::V,communiquer,sdělit
1336,mitteilen::V,communiquer,oznámit
1337,nennen::V,nommer,nazvat
1338,nennen::V,appeler,nazvat
1339,rufen::V,appeler,volat
1340,rufen::V,appeler,zavolat
1341,prahlen::V,se vanter,chlubit se
1342,übersetzen::V,traduire,přeložit
1343,denken::V,penser,myslit
1344,glauben::V,croire,věřit
1345,bemerken::V,remarquer,zpozorovat
1346,bemerken::V,apercevoir,zpozorovat
1347,erkennen::V,reconnaître,poznat
1348,begreifen::V,concevoir,pochopit
1349,verstehen::V,entendre,porozumět
1350,verstehen::V,comprendre,porozumět
1351,lernen::V,apprendre,učit se
1352,wissen::V,savoir,vědět
1353,sich erinnern an::V,se souvenir de,vzpomínat si na
1354,vergessen::V,oublier,zapomínat
1355,messen::V,mesurer,měřit
1356,zählen::V,compter,spočítat
1357,rechnen::V,calculer,počítat
1358,lesen::V,lire,číst
1359,malen::V,peindre,malovat
1360,zeichnen::V,dessiner,rýsovat
1361,schreiben::V,écrire,psát
1362,besitzen::V,posséder,mít
1363,besitzen::V,posséder,vlastnit
1364,kaufen::V,acheter,koupit
1365,verkaufen::V,vendre,prodat
1366,bezahlen::V,payer,zaplatit
1367,zahlen::V,payer,platit
1368,beherrschen::V,dominer,ovládat
1369,beherrschen::V,maîtriser,ovládat
1370,ertragen::V,tolérer,snést
1371,ertragen::V,supporter,snést
